Orthogroup	Syad	Syab
OG0000572	Syad.g_01064	Syab.g_01969
OG0000573	Syad.g_01072	Syab.g_01960
OG0000574	Syad.g_01077	Syab.g_01959
OG0000575	Syad.g_01083	Syab.g_01954
OG0000576	Syad.g_01085	Syab.g_01952
OG0000577	Syad.g_01086	Syab.g_01951
OG0000578	Syad.g_01087	Syab.g_01950
OG0000579	Syad.g_01088	Syab.g_01949
OG0000580	Syad.g_01089	Syab.g_01948
OG0000581	Syad.g_01097	Syab.g_01934
OG0000582	Syad.g_02206	Syab.g_01929
OG0000583	Syad.g_02205	Syab.g_01928
OG0000584	Syad.g_02204	Syab.g_01927
OG0000585	Syad.g_02202	Syab.g_01924
OG0000586	Syad.g_02201	Syab.g_01923
OG0000587	Syad.g_02199	Syab.g_01921
OG0000588	Syad.g_02183	Syab.g_01910
OG0000589	Syad.g_02178	Syab.g_01899
OG0000590	Syad.g_02177	Syab.g_01898
OG0000591	Syad.g_02169	Syab.g_01892
OG0000592	Syad.g_02168	Syab.g_01891
OG0000593	Syad.g_02156	Syab.g_01877
OG0000594	Syad.g_02155	Syab.g_01876
OG0000595	Syad.g_02154	Syab.g_01875
OG0000596	Syad.g_02149	Syab.g_01871
OG0000597	Syad.g_02146	Syab.g_01868
OG0000598	Syad.g_02145	Syab.g_01867
OG0000599	Syad.g_02142	Syab.g_01860
OG0000600	Syad.g_02141	Syab.g_01859
OG0000601	Syad.g_02140	Syab.g_01858
OG0000602	Syad.g_02135	Syab.g_01853
OG0000603	Syad.g_02134	Syab.g_01852
OG0000604	Syad.g_02131	Syab.g_01850
OG0000605	Syad.g_02026	Syab.g_01758
OG0000606	Syad.g_01567	Syab.g_01529
OG0000607	Syad.g_01571	Syab.g_01533
OG0000608	Syad.g_01572	Syab.g_01534
OG0000609	Syad.g_01574	Syab.g_01536
OG0000610	Syad.g_01589	Syab.g_01555
OG0000611	Syad.g_01592	Syab.g_01558
OG0000612	Syad.g_01593	Syab.g_01559
OG0000613	Syad.g_00457	Syab.g_00228
OG0000614	Syad.g_01340	Syab.g_01179
OG0000615	Syad.g_01948	Syab.g_01605
OG0000616	Syad.g_00145	Syab.g_02897
OG0000617	Syad.g_01810	Syab.g_01274
OG0000618	Syad.g_01809	Syab.g_01275
OG0000619	Syad.g_01808	Syab.g_01662
OG0000620	Syad.g_01803	Syab.g_01668
OG0000621	Syad.g_01802	Syab.g_01669
OG0000622	Syad.g_01801	Syab.g_01670
OG0000623	Syad.g_01800	Syab.g_01671
OG0000624	Syad.g_01798	Syab.g_01673
OG0000625	Syad.g_01797	Syab.g_01674
OG0000626	Syad.g_01796	Syab.g_01675
OG0000627	Syad.g_01640	Syab.g_01438
OG0000628	Syad.g_01641	Syab.g_01437
OG0000629	Syad.g_01644	Syab.g_01434
OG0000630	Syad.g_01648	Syab.g_01430
OG0000631	Syad.g_01658	Syab.g_01421
OG0000632	Syad.g_01659	Syab.g_01420
OG0000633	Syad.g_01660	Syab.g_01419
OG0000634	Syad.g_01893	Syab.g_01651
OG0000635	Syad.g_01892	Syab.g_01656
OG0000636	Syad.g_01890	Syab.g_01658
OG0000637	Syad.g_01888	Syab.g_01660
OG0000638	Syad.g_01887	Syab.g_01661
OG0000639	Syad.g_01886	Syab.g_01276
OG0000640	Syad.g_01885	Syab.g_01277
OG0000641	Syad.g_01881	Syab.g_01281
OG0000642	Syad.g_01880	Syab.g_01282
OG0000643	Syad.g_01878	Syab.g_01283
OG0000644	Syad.g_01877	Syab.g_01284
OG0000645	Syad.g_01875	Syab.g_01286
OG0000646	Syad.g_01872	Syab.g_01289
OG0000647	Syad.g_01870	Syab.g_01291
OG0000648	Syad.g_01860	Syab.g_01684
OG0000649	Syad.g_01859	Syab.g_01685
OG0000650	Syad.g_01858	Syab.g_01686
OG0000651	Syad.g_01857	Syab.g_01687
OG0000652	Syad.g_01856	Syab.g_01688
OG0000653	Syad.g_01850	Syab.g_01690
OG0000654	Syad.g_01849	Syab.g_01691
OG0000655	Syad.g_01848	Syab.g_01692
OG0000656	Syad.g_01845	Syab.g_01695
OG0000657	Syad.g_01240	Syab.g_01706
OG0000658	Syad.g_01231	Syab.g_01710
OG0000659	Syad.g_01230	Syab.g_01711
OG0000660	Syad.g_01226	Syab.g_01715
OG0000661	Syad.g_01224	Syab.g_01717
OG0000662	Syad.g_01222	Syab.g_01719
OG0000663	Syad.g_01219	Syab.g_01722
OG0000664	Syad.g_01209	Syab.g_01723
OG0000665	Syad.g_02115	Syab.g_01829
OG0000666	Syad.g_02027	Syab.g_01842
OG0000667	Syad.g_00612	Syab.g_01548
OG0000668	Syad.g_01688	Syab.g_01319
OG0000669	Syad.g_01606	Syab.g_01642
OG0000670	Syad.g_01609	Syab.g_02156
OG0000671	Syad.g_01611	Syab.g_01638
OG0000672	Syad.g_01615	Syab.g_01635
OG0000673	Syad.g_01618	Syab.g_01632
OG0000674	Syad.g_01620	Syab.g_01630
OG0000675	Syad.g_01633	Syab.g_01629
OG0000676	Syad.g_01635	Syab.g_01620
OG0000677	Syad.g_01636	Syab.g_01619
OG0000678	Syad.g_01957	Syab.g_01613
OG0000679	Syad.g_01922	Syab.g_01601
OG0000680	Syad.g_01921	Syab.g_01600
OG0000681	Syad.g_01919	Syab.g_01597
OG0000682	Syad.g_01918	Syab.g_01596
OG0000683	Syad.g_01917	Syab.g_01595
OG0000684	Syad.g_01912	Syab.g_01591
OG0000685	Syad.g_01910	Syab.g_01589
OG0000686	Syad.g_01909	Syab.g_01588
OG0000687	Syad.g_01908	Syab.g_01586
OG0000688	Syad.g_01904	Syab.g_01576
OG0000689	Syad.g_01902	Syab.g_01574
OG0000690	Syad.g_01901	Syab.g_01573
OG0000691	Syad.g_01900	Syab.g_01572
OG0000692	Syad.g_01899	Syab.g_01571
OG0000693	Syad.g_01897	Syab.g_01569
OG0000694	Syad.g_01896	Syab.g_01568
OG0000695	Syad.g_01662	Syab.g_01417
OG0000696	Syad.g_01663	Syab.g_01416
OG0000697	Syad.g_01789	Syab.g_01415
OG0000698	Syad.g_01786	Syab.g_01412
OG0000699	Syad.g_01785	Syab.g_01411
OG0000700	Syad.g_01784	Syab.g_01410
OG0000701	Syad.g_01783	Syab.g_01409
OG0000702	Syad.g_01775	Syab.g_01401
OG0000703	Syad.g_01774	Syab.g_01400
OG0000704	Syad.g_01772	Syab.g_01398
OG0000705	Syad.g_01765	Syab.g_01391
OG0000706	Syad.g_01764	Syab.g_01390
OG0000707	Syad.g_01763	Syab.g_01389
OG0000708	Syad.g_01760	Syab.g_01386
OG0000709	Syad.g_01745	Syab.g_01378
OG0000710	Syad.g_01738	Syab.g_01367
OG0000711	Syad.g_01710	Syab.g_01340
OG0000712	Syad.g_01708	Syab.g_01338
OG0000713	Syad.g_01707	Syab.g_01337
OG0000714	Syad.g_01705	Syab.g_01334
OG0000715	Syad.g_01703	Syab.g_01332
OG0000716	Syad.g_01697	Syab.g_01328
OG0000717	Syad.g_01696	Syab.g_01327
OG0000718	Syad.g_01692	Syab.g_01323
OG0000719	Syad.g_01690	Syab.g_01321
OG0000720	Syad.g_01677	Syab.g_01307
OG0000721	Syad.g_01675	Syab.g_01305
OG0000722	Syad.g_01674	Syab.g_01304
OG0000723	Syad.g_01791	Syab.g_01678
OG0000724	Syad.g_01284	Syab.g_01223
OG0000725	Syad.g_01293	Syab.g_01207
OG0000726	Syad.g_01294	Syab.g_01206
OG0000727	Syad.g_01295	Syab.g_01205
OG0000728	Syad.g_01297	Syab.g_01203
OG0000729	Syad.g_00331	Syab.g_00097
OG0000730	Syad.g_00758	Syab.g_00521
OG0000731	Syad.g_00770	Syab.g_00531
OG0000732	Syad.g_00214	Syab.g_00055
OG0000733	Syad.g_00028	Syab.g_02798
OG0000734	Syad.g_02809	Syab.g_02508
OG0000735	Syad.g_01120	Syab.g_00942
OG0000736	Syad.g_01121	Syab.g_00943
OG0000737	Syad.g_01122	Syab.g_00944
OG0000738	Syad.g_01127	Syab.g_00949
OG0000739	Syad.g_01145	Syab.g_00961
OG0000740	Syad.g_01146	Syab.g_00962
OG0000741	Syad.g_01149	Syab.g_00965
OG0000742	Syad.g_01151	Syab.g_00968
OG0000743	Syad.g_01153	Syab.g_00970
OG0000744	Syad.g_01154	Syab.g_00971
OG0000745	Syad.g_01156	Syab.g_00973
OG0000746	Syad.g_01158	Syab.g_00975
OG0000747	Syad.g_01159	Syab.g_00976
OG0000748	Syad.g_01170	Syab.g_00991
OG0000749	Syad.g_01173	Syab.g_00992
OG0000750	Syad.g_01174	Syab.g_00993
OG0000751	Syad.g_01182	Syab.g_01002
OG0000752	Syad.g_01184	Syab.g_01004
OG0000753	Syad.g_01187	Syab.g_01007
OG0000754	Syad.g_01516	Syab.g_01012
OG0000755	Syad.g_01504	Syab.g_01021
OG0000756	Syad.g_01498	Syab.g_01022
OG0000757	Syad.g_01487	Syab.g_01029
OG0000758	Syad.g_01486	Syab.g_01030
OG0000759	Syad.g_01485	Syab.g_01031
OG0000760	Syad.g_01484	Syab.g_01032
OG0000761	Syad.g_01480	Syab.g_01034
OG0000762	Syad.g_01474	Syab.g_01036
OG0000763	Syad.g_01468	Syab.g_01038
OG0000764	Syad.g_01467	Syab.g_01039
OG0000765	Syad.g_01447	Syab.g_01154
OG0000766	Syad.g_01446	Syab.g_01153
OG0000767	Syad.g_01444	Syab.g_01151
OG0000768	Syad.g_01443	Syab.g_01150
OG0000769	Syad.g_01441	Syab.g_01148
OG0000770	Syad.g_01437	Syab.g_01145
OG0000771	Syad.g_01278	Syab.g_01229
OG0000772	Syad.g_02078	Syab.g_00957
OG0000773	Syad.g_01114	Syab.g_00931
OG0000774	Syad.g_02396	Syab.g_00924
OG0000775	Syad.g_02398	Syab.g_00922
OG0000776	Syad.g_02399	Syab.g_00921
OG0000777	Syad.g_02400	Syab.g_00920
OG0000778	Syad.g_02401	Syab.g_00919
OG0000779	Syad.g_02407	Syab.g_00913
OG0000780	Syad.g_02411	Syab.g_00908
OG0000781	Syad.g_02415	Syab.g_00904
OG0000782	Syad.g_02416	Syab.g_00903
OG0000783	Syad.g_02418	Syab.g_00902
OG0000784	Syad.g_02419	Syab.g_00901
OG0000785	Syad.g_02421	Syab.g_00899
OG0000786	Syad.g_01101	Syab.g_00895
OG0000787	Syad.g_01100	Syab.g_00894
OG0000788	Syad.g_02139	Syab.g_01857
OG0000789	Syad.g_01982	Syab.g_01835
OG0000790	Syad.g_00886	Syab.g_02082
OG0000791	Syad.g_00885	Syab.g_02080
OG0000792	Syad.g_00884	Syab.g_02079
OG0000793	Syad.g_00879	Syab.g_02074
OG0000794	Syad.g_00878	Syab.g_02073
OG0000795	Syad.g_00877	Syab.g_02072
OG0000796	Syad.g_00871	Syab.g_02068
OG0000797	Syad.g_00870	Syab.g_02067
OG0000798	Syad.g_00525	Syab.g_00298
OG0000799	Syad.g_02243	Syab.g_00826
OG0000800	Syad.g_02245	Syab.g_00821
OG0000801	Syad.g_02246	Syab.g_00820
OG0000802	Syad.g_02251	Syab.g_00816
OG0000803	Syad.g_02255	Syab.g_00806
OG0000804	Syad.g_02260	Syab.g_00802
OG0000805	Syad.g_02266	Syab.g_00792
OG0000806	Syad.g_02267	Syab.g_00790
OG0000807	Syad.g_02269	Syab.g_00788
OG0000808	Syad.g_02270	Syab.g_00783
OG0000809	Syad.g_02273	Syab.g_00780
OG0000810	Syad.g_02274	Syab.g_00779
OG0000811	Syad.g_02283	Syab.g_00770
OG0000812	Syad.g_02285	Syab.g_00768
OG0000813	Syad.g_02286	Syab.g_00767
OG0000814	Syad.g_02288	Syab.g_00765
OG0000815	Syad.g_02289	Syab.g_00760
OG0000816	Syad.g_02290	Syab.g_00758
OG0000817	Syad.g_02291	Syab.g_00757
OG0000818	Syad.g_02297	Syab.g_00751
OG0000819	Syad.g_02298	Syab.g_00750
OG0000820	Syad.g_02299	Syab.g_00749
OG0000821	Syad.g_02305	Syab.g_00743
OG0000822	Syad.g_02307	Syab.g_00741
OG0000823	Syad.g_02308	Syab.g_00740
OG0000824	Syad.g_02314	Syab.g_00735
OG0000825	Syad.g_02315	Syab.g_00734
OG0000826	Syad.g_02316	Syab.g_00733
OG0000827	Syad.g_02317	Syab.g_00732
OG0000828	Syad.g_02320	Syab.g_00729
OG0000829	Syad.g_02321	Syab.g_00728
OG0000830	Syad.g_02322	Syab.g_00727
OG0000831	Syad.g_02325	Syab.g_00725
OG0000832	Syad.g_02538	Syab.g_02169
OG0000833	Syad.g_02550	Syab.g_02178
OG0000834	Syad.g_02552	Syab.g_02181
OG0000835	Syad.g_02553	Syab.g_02182
OG0000836	Syad.g_02557	Syab.g_02185
OG0000837	Syad.g_02561	Syab.g_02186
OG0000838	Syad.g_02565	Syab.g_02190
OG0000839	Syad.g_02566	Syab.g_02191
OG0000840	Syad.g_02567	Syab.g_02192
OG0000841	Syad.g_02568	Syab.g_02193
OG0000842	Syad.g_02569	Syab.g_02194
OG0000843	Syad.g_02570	Syab.g_02195
OG0000844	Syad.g_02577	Syab.g_02197
OG0000845	Syad.g_02578	Syab.g_02198
OG0000846	Syad.g_02579	Syab.g_02199
OG0000847	Syad.g_02580	Syab.g_02200
OG0000848	Syad.g_02582	Syab.g_02202
OG0000849	Syad.g_02583	Syab.g_02203
OG0000850	Syad.g_02586	Syab.g_02212
OG0000851	Syad.g_02592	Syab.g_02226
OG0000852	Syad.g_02593	Syab.g_02227
OG0000853	Syad.g_02597	Syab.g_02233
OG0000854	Syad.g_02606	Syab.g_02235
OG0000855	Syad.g_02607	Syab.g_02236
OG0000856	Syad.g_02166	Syab.g_01889
OG0000857	Syad.g_01871	Syab.g_01290
OG0000858	Syad.g_02613	Syab.g_02244
OG0000859	Syad.g_02614	Syab.g_02245
OG0000860	Syad.g_02625	Syab.g_02258
OG0000861	Syad.g_02626	Syab.g_02259
OG0000862	Syad.g_02628	Syab.g_02261
OG0000863	Syad.g_02631	Syab.g_02265
OG0000864	Syad.g_02632	Syab.g_02266
OG0000865	Syad.g_02633	Syab.g_02267
OG0000866	Syad.g_02634	Syab.g_02268
OG0000867	Syad.g_02635	Syab.g_02269
OG0000868	Syad.g_02637	Syab.g_02287
OG0000869	Syad.g_02643	Syab.g_02292
OG0000870	Syad.g_02648	Syab.g_02297
OG0000871	Syad.g_02649	Syab.g_02298
OG0000872	Syad.g_02657	Syab.g_02305
OG0000873	Syad.g_02660	Syab.g_02308
OG0000874	Syad.g_02655	Syab.g_02311
OG0000875	Syad.g_02662	Syab.g_02313
OG0000876	Syad.g_03003	Syab.g_02315
OG0000877	Syad.g_02480	Syab.g_02317
OG0000878	Syad.g_02481	Syab.g_02318
OG0000879	Syad.g_02482	Syab.g_02319
OG0000880	Syad.g_02483	Syab.g_02320
OG0000881	Syad.g_02489	Syab.g_02325
OG0000882	Syad.g_02494	Syab.g_02330
OG0000883	Syad.g_02497	Syab.g_02332
OG0000884	Syad.g_02499	Syab.g_02334
OG0000885	Syad.g_02500	Syab.g_02335
OG0000886	Syad.g_02501	Syab.g_02336
OG0000887	Syad.g_02502	Syab.g_02338
OG0000888	Syad.g_02504	Syab.g_02340
OG0000889	Syad.g_02506	Syab.g_02342
OG0000890	Syad.g_02512	Syab.g_02348
OG0000891	Syad.g_02513	Syab.g_02349
OG0000892	Syad.g_02517	Syab.g_02353
OG0000893	Syad.g_00589	Syab.g_00366
OG0000894	Syad.g_00592	Syab.g_00369
OG0000895	Syad.g_00596	Syab.g_00373
OG0000896	Syad.g_00597	Syab.g_00374
OG0000897	Syad.g_00599	Syab.g_00376
OG0000898	Syad.g_00600	Syab.g_00377
OG0000899	Syad.g_00601	Syab.g_00378
OG0000900	Syad.g_00602	Syab.g_00379
OG0000901	Syad.g_00607	Syab.g_00384
OG0000902	Syad.g_00609	Syab.g_00386
OG0000903	Syad.g_00645	Syab.g_00399
OG0000904	Syad.g_00640	Syab.g_00395
OG0000905	Syad.g_00632	Syab.g_00390
OG0000906	Syad.g_00630	Syab.g_00388
OG0000907	Syad.g_00648	Syab.g_00401
OG0000908	Syad.g_00651	Syab.g_00404
OG0000909	Syad.g_00652	Syab.g_00405
OG0000910	Syad.g_00653	Syab.g_00406
OG0000911	Syad.g_00655	Syab.g_00408
OG0000912	Syad.g_00656	Syab.g_00409
OG0000913	Syad.g_00657	Syab.g_00410
OG0000914	Syad.g_00658	Syab.g_00411
OG0000915	Syad.g_00660	Syab.g_00412
OG0000916	Syad.g_00661	Syab.g_00413
OG0000917	Syad.g_00662	Syab.g_00414
OG0000918	Syad.g_00663	Syab.g_00415
OG0000919	Syad.g_00664	Syab.g_00416
OG0000920	Syad.g_00665	Syab.g_00417
OG0000921	Syad.g_00666	Syab.g_00418
OG0000922	Syad.g_00667	Syab.g_00419
OG0000923	Syad.g_00671	Syab.g_00423
OG0000924	Syad.g_00672	Syab.g_00424
OG0000925	Syad.g_00673	Syab.g_00425
OG0000926	Syad.g_00674	Syab.g_00426
OG0000927	Syad.g_00676	Syab.g_00428
OG0000928	Syad.g_00677	Syab.g_00429
OG0000929	Syad.g_00678	Syab.g_00430
OG0000930	Syad.g_00679	Syab.g_00431
OG0000931	Syad.g_00680	Syab.g_00432
OG0000932	Syad.g_00681	Syab.g_00433
OG0000933	Syad.g_00687	Syab.g_00439
OG0000934	Syad.g_00689	Syab.g_00441
OG0000935	Syad.g_00690	Syab.g_00442
OG0000936	Syad.g_00691	Syab.g_00443
OG0000937	Syad.g_00692	Syab.g_00444
OG0000938	Syad.g_00695	Syab.g_00447
OG0000939	Syad.g_00696	Syab.g_00448
OG0000940	Syad.g_00703	Syab.g_00456
OG0000941	Syad.g_00705	Syab.g_00458
OG0000942	Syad.g_00707	Syab.g_00460
OG0000943	Syad.g_00708	Syab.g_00461
OG0000944	Syad.g_00710	Syab.g_00463
OG0000945	Syad.g_00711	Syab.g_00466
OG0000946	Syad.g_00716	Syab.g_00473
OG0000947	Syad.g_00719	Syab.g_00476
OG0000948	Syad.g_00720	Syab.g_00477
OG0000949	Syad.g_00432	Syab.g_00212
OG0000950	Syad.g_00418	Syab.g_00204
OG0000951	Syad.g_00411	Syab.g_00199
OG0000952	Syad.g_00375	Syab.g_00191
OG0000953	Syad.g_00369	Syab.g_00134
OG0000954	Syad.g_00364	Syab.g_00129
OG0000955	Syad.g_00363	Syab.g_00128
OG0000956	Syad.g_00361	Syab.g_00126
OG0000957	Syad.g_00350	Syab.g_00115
OG0000958	Syad.g_00349	Syab.g_00114
OG0000959	Syad.g_00345	Syab.g_00110
OG0000960	Syad.g_00344	Syab.g_00109
OG0000961	Syad.g_00335	Syab.g_00100
OG0000962	Syad.g_00332	Syab.g_00098
OG0000963	Syad.g_00325	Syab.g_00093
OG0000964	Syad.g_00324	Syab.g_00092
OG0000965	Syad.g_00323	Syab.g_00091
OG0000966	Syad.g_00246	Syab.g_00082
OG0000967	Syad.g_00234	Syab.g_00078
OG0000968	Syad.g_00243	Syab.g_00075
OG0000969	Syad.g_00240	Syab.g_00073
OG0000970	Syad.g_00239	Syab.g_00072
OG0000971	Syad.g_00229	Syab.g_00070
OG0000972	Syad.g_00228	Syab.g_00069
OG0000973	Syad.g_00227	Syab.g_00068
OG0000974	Syad.g_00226	Syab.g_00067
OG0000975	Syad.g_00225	Syab.g_00066
OG0000976	Syad.g_00224	Syab.g_00065
OG0000977	Syad.g_00222	Syab.g_00063
OG0000978	Syad.g_00221	Syab.g_00062
OG0000979	Syad.g_00218	Syab.g_00059
OG0000980	Syad.g_00215	Syab.g_00056
OG0000981	Syad.g_00212	Syab.g_00053
OG0000982	Syad.g_03035	Syab.g_02756
OG0000983	Syad.g_03036	Syab.g_02757
OG0000984	Syad.g_03037	Syab.g_02758
OG0000985	Syad.g_03039	Syab.g_02762
OG0000986	Syad.g_03049	Syab.g_02764
OG0000987	Syad.g_00002	Syab.g_02768
OG0000988	Syad.g_00008	Syab.g_02774
OG0000989	Syad.g_00020	Syab.g_02792
OG0000990	Syad.g_00061	Syab.g_02811
OG0000991	Syad.g_00064	Syab.g_02818
OG0000992	Syad.g_00067	Syab.g_02821
OG0000993	Syad.g_00069	Syab.g_02822
OG0000994	Syad.g_00071	Syab.g_02826
OG0000995	Syad.g_00077	Syab.g_02835
OG0000996	Syad.g_00121	Syab.g_02866
OG0000997	Syad.g_00128	Syab.g_02875
OG0000998	Syad.g_00130	Syab.g_02877
OG0000999	Syad.g_00131	Syab.g_02878
OG0001000	Syad.g_00136	Syab.g_02881
OG0001001	Syad.g_00141	Syab.g_02888
OG0001002	Syad.g_00148	Syab.g_02900
OG0001003	Syad.g_00150	Syab.g_02902
OG0001004	Syad.g_00151	Syab.g_02903
OG0001005	Syad.g_00152	Syab.g_02905
OG0001006	Syad.g_00160	Syab.g_02912
OG0001007	Syad.g_00162	Syab.g_02914
OG0001008	Syad.g_02449	Syab.g_00584
OG0001009	Syad.g_00194	Syab.g_00033
OG0001010	Syad.g_00195	Syab.g_00034
OG0001011	Syad.g_00196	Syab.g_00035
OG0001012	Syad.g_03030	Syab.g_02752
OG0001013	Syad.g_03011	Syab.g_02716
OG0001014	Syad.g_03002	Syab.g_02712
OG0001015	Syad.g_03001	Syab.g_02711
OG0001016	Syad.g_02734	Syab.g_02439
OG0001017	Syad.g_02740	Syab.g_02445
OG0001018	Syad.g_02742	Syab.g_02447
OG0001019	Syad.g_02771	Syab.g_02469
OG0001020	Syad.g_02777	Syab.g_02477
OG0001021	Syad.g_02781	Syab.g_02481
OG0001022	Syad.g_02786	Syab.g_02485
OG0001023	Syad.g_02787	Syab.g_02486
OG0001024	Syad.g_02791	Syab.g_02490
OG0001025	Syad.g_02798	Syab.g_02497
OG0001026	Syad.g_02811	Syab.g_02510
OG0001027	Syad.g_02817	Syab.g_02515
OG0001028	Syad.g_02819	Syab.g_02517
OG0001029	Syad.g_02821	Syab.g_02519
OG0001030	Syad.g_02848	Syab.g_02540
OG0001031	Syad.g_02925	Syab.g_02615
OG0001032	Syad.g_02928	Syab.g_02617
OG0001033	Syad.g_02956	Syab.g_02675
OG0001034	Syad.g_00819	Syab.g_02370
OG0001035	Syad.g_00559	Syab.g_00335
OG0001036	Syad.g_00554	Syab.g_00327
OG0001037	Syad.g_00552	Syab.g_00325
OG0001039	Syad.g_00522	Syab.g_00294
OG0001040	Syad.g_00519	Syab.g_00291
OG0001041	Syad.g_00514	Syab.g_00286
OG0001042	Syad.g_00485	Syab.g_00254
OG0001043	Syad.g_00481	Syab.g_00250
OG0001044	Syad.g_00760	Syab.g_00522
OG0001045	Syad.g_00773	Syab.g_00534
OG0001046	Syad.g_01722	Syab.g_01352
OG0001047	Syad.g_02447	Syab.g_00586
OG0001048	Syad.g_02446	Syab.g_00587
OG0001049	Syad.g_02443	Syab.g_00590
OG0001050	Syad.g_02442	Syab.g_00591
OG0001051	Syad.g_02441	Syab.g_00592
OG0001052	Syad.g_02357	Syab.g_00693
OG0001054	Syad.g_00925	Syab.g_02118
OG0001055	Syad.g_00946	Syab.g_02139
OG0001056	Syad.g_00982	Syab.g_02036
OG0001057	Syad.g_00996	Syab.g_00882
OG0001058	Syad.g_01015	Syab.g_02014
OG0001059	Syad.g_01018	Syab.g_02010
OG0001060	Syad.g_01025	Syab.g_02003
OG0001061	Syad.g_01047	Syab.g_01985
OG0001062	Syad.g_01049	Syab.g_01983
OG0001063	Syad.g_01056	Syab.g_01979
OG0001064	Syad.g_01057	Syab.g_01978
OG0001065	Syad.g_01058	Syab.g_01976
OG0001066	Syad.g_01059	Syab.g_01975
OG0001067	Syad.g_01060	Syab.g_01974
OG0001068	Syad.g_01061	Syab.g_01973
OG0001069	Syad.g_01062	Syab.g_01972
OG0001070	Syad.g_01065	Syab.g_01968
OG0001071	Syad.g_01066	Syab.g_01967
OG0001072	Syad.g_01070	Syab.g_01962
OG0001073	Syad.g_01090	Syab.g_01947
OG0001074	Syad.g_02197	Syab.g_01815
OG0001075	Syad.g_02196	Syab.g_01919
OG0001076	Syad.g_02175	Syab.g_01897
OG0001077	Syad.g_02164	Syab.g_01887
OG0001079	Syad.g_02138	Syab.g_01856
OG0001080	Syad.g_02008	Syab.g_01756
OG0001081	Syad.g_01568	Syab.g_01530
OG0001082	Syad.g_01569	Syab.g_01531
OG0001083	Syad.g_01578	Syab.g_01540
OG0001084	Syad.g_01586	Syab.g_01543
OG0001085	Syad.g_01596	Syab.g_01563
OG0001086	Syad.g_01598	Syab.g_01565
OG0001087	Syad.g_01372	Syab.g_01167
OG0001088	Syad.g_01368	Syab.g_01170
OG0001089	Syad.g_01302	Syab.g_01198
OG0001090	Syad.g_01817	Syab.g_01267
OG0001091	Syad.g_01815	Syab.g_01270
OG0001092	Syad.g_01812	Syab.g_01272
OG0001093	Syad.g_01806	Syab.g_01664
OG0001094	Syad.g_01895	Syab.g_01567
OG0001095	Syad.g_01874	Syab.g_01287
OG0001096	Syad.g_01847	Syab.g_01693
OG0001097	Syad.g_01223	Syab.g_01718
OG0001098	Syad.g_02005, Syad.g_01995	Syab.g_01497
OG0001099	Syad.g_02820	Syab.g_02518
OG0001100	Syad.g_01608	Syab.g_01640
OG0001101	Syad.g_01610	Syab.g_01639
OG0001102	Syad.g_01613	Syab.g_01636
OG0001103	Syad.g_01616	Syab.g_01634
OG0001104	Syad.g_01911	Syab.g_01590
OG0001105	Syad.g_01907	Syab.g_01585
OG0001106	Syad.g_01771	Syab.g_01397
OG0001107	Syad.g_01759	Syab.g_01385
OG0001108	Syad.g_01744	Syab.g_01377
OG0001109	Syad.g_01739	Syab.g_01368
OG0001110	Syad.g_01737	Syab.g_01366
OG0001111	Syad.g_01735	Syab.g_01364
OG0001112	Syad.g_01733	Syab.g_01362
OG0001113	Syad.g_01732	Syab.g_01593
OG0001114	Syad.g_01731	Syab.g_01361
OG0001115	Syad.g_01727	Syab.g_01357
OG0001116	Syad.g_01725	Syab.g_01355
OG0001117	Syad.g_01724	Syab.g_01354
OG0001118	Syad.g_01723	Syab.g_01353
OG0001119	Syad.g_01721	Syab.g_01351
OG0001120	Syad.g_01717	Syab.g_01347
OG0001121	Syad.g_01503	Syab.g_02159
OG0001122	Syad.g_01689	Syab.g_01320
OG0001123	Syad.g_01682	Syab.g_01312
OG0001124	Syad.g_01680	Syab.g_01310
OG0001125	Syad.g_01678	Syab.g_01308
OG0001126	Syad.g_01276	Syab.g_01231
OG0001127	Syad.g_01277	Syab.g_01230
OG0001128	Syad.g_01280	Syab.g_01227
OG0001129	Syad.g_01282	Syab.g_01225
OG0001130	Syad.g_01283	Syab.g_01224
OG0001131	Syad.g_01953	Syab.g_01609
OG0001132	Syad.g_02038	Syab.g_01790
OG0001133	Syad.g_02172	Syab.g_01895
OG0001134	Syad.g_01527	Syab.g_01748
OG0001135	Syad.g_01529	Syab.g_01747
OG0001136	Syad.g_01150	Syab.g_00966
OG0001137	Syad.g_01169	Syab.g_00990
OG0001138	Syad.g_01493	Syab.g_01023
OG0001139	Syad.g_01491	Syab.g_01025
OG0001140	Syad.g_01490	Syab.g_01026, Syab.g_00642
OG0001141	Syad.g_01489	Syab.g_01027
OG0001142	Syad.g_01488	Syab.g_01028
OG0001143	Syad.g_01473	Syab.g_01037
OG0001144	Syad.g_01457	Syab.g_01052
OG0001145	Syad.g_01112	Syab.g_00928
OG0001146	Syad.g_02412	Syab.g_00907
OG0001147	Syad.g_02349	Syab.g_00716
OG0001148	Syad.g_00889	Syab.g_02085
OG0001149	Syad.g_00888	Syab.g_02084
OG0001150	Syad.g_00887	Syab.g_02083
OG0001151	Syad.g_00875	Syab.g_02070
OG0001152	Syad.g_00872	Syab.g_02069
OG0001153	Syad.g_02318	Syab.g_00731
OG0001154	Syad.g_02319	Syab.g_00730
OG0001155	Syad.g_02540	Syab.g_02171
