Orthogroup	Syad	Syai
OG0000564	Syad.g_01023	Syai.g_00743
OG0000565	Syad.g_01027	Syai.g_00746
OG0000566	Syad.g_01031	Syai.g_00750
OG0000567	Syad.g_01035	Syai.g_00754
OG0000568	Syad.g_01040	Syai.g_00758
OG0000569	Syad.g_01041	Syai.g_00759
OG0000570	Syad.g_01042	Syai.g_00760
OG0000571	Syad.g_01046	Syai.g_00764
OG0000572	Syad.g_01064	Syai.g_00782
OG0000573	Syad.g_01072	Syai.g_00790
OG0000574	Syad.g_01077	Syai.g_00796
OG0000575	Syad.g_01083	Syai.g_00800
OG0000576	Syad.g_01085	Syai.g_00802
OG0000577	Syad.g_01086	Syai.g_00803
OG0000578	Syad.g_01087	Syai.g_00804
OG0000579	Syad.g_01088	Syai.g_00805
OG0000580	Syad.g_01089	Syai.g_00806
OG0000581	Syad.g_01097	Syai.g_00812
OG0000582	Syad.g_02206	Syai.g_01042
OG0000583	Syad.g_02205	Syai.g_01043
OG0000584	Syad.g_02204	Syai.g_01044
OG0000585	Syad.g_02202	Syai.g_01046
OG0000586	Syad.g_02201	Syai.g_01047
OG0000587	Syad.g_02199	Syai.g_01049
OG0000588	Syad.g_02183	Syai.g_01063
OG0000589	Syad.g_02178	Syai.g_01066
OG0000590	Syad.g_02177	Syai.g_01067
OG0000591	Syad.g_02169	Syai.g_01075
OG0000592	Syad.g_02168	Syai.g_01076
OG0000593	Syad.g_02156	Syai.g_01100
OG0000594	Syad.g_02155	Syai.g_01101
OG0000595	Syad.g_02154	Syai.g_01102
OG0000596	Syad.g_02149	Syai.g_01107
OG0000597	Syad.g_02146	Syai.g_01110
OG0000598	Syad.g_02145	Syai.g_01111
OG0000599	Syad.g_02142	Syai.g_01114
OG0000600	Syad.g_02141	Syai.g_01115
OG0000601	Syad.g_02140	Syai.g_01116
OG0000602	Syad.g_02135	Syai.g_01121
OG0000603	Syad.g_02134	Syai.g_01122
OG0000604	Syad.g_02131	Syai.g_01125
OG0000605	Syad.g_02026	Syai.g_01609
OG0000606	Syad.g_01567	Syai.g_01221
OG0000607	Syad.g_01571	Syai.g_01224
OG0000608	Syad.g_01572	Syai.g_01225
OG0000609	Syad.g_01574	Syai.g_01227
OG0000610	Syad.g_01589	Syai.g_01234
OG0000611	Syad.g_01592	Syai.g_01237
OG0000612	Syad.g_01593	Syai.g_01238
OG0000613	Syad.g_00457	Syai.g_00196
OG0000614	Syad.g_01340	Syai.g_01981
OG0000615	Syad.g_01948	Syai.g_01286
OG0000616	Syad.g_00145	Syai.g_02914
OG0000617	Syad.g_01810	Syai.g_01393
OG0000618	Syad.g_01809	Syai.g_01394
OG0000619	Syad.g_01808	Syai.g_01395
OG0000620	Syad.g_01803	Syai.g_01402
OG0000621	Syad.g_01802	Syai.g_01403
OG0000622	Syad.g_01801	Syai.g_01404
OG0000623	Syad.g_01800	Syai.g_01405
OG0000624	Syad.g_01798	Syai.g_01407
OG0000625	Syad.g_01797	Syai.g_01408
OG0000626	Syad.g_01796	Syai.g_01409
OG0000627	Syad.g_01640	Syai.g_01575
OG0000628	Syad.g_01641	Syai.g_01573
OG0000629	Syad.g_01644	Syai.g_01570
OG0000630	Syad.g_01648	Syai.g_01566
OG0000631	Syad.g_01658	Syai.g_01557
OG0000632	Syad.g_01659	Syai.g_01556
OG0000633	Syad.g_01660	Syai.g_01555
OG0000634	Syad.g_01893	Syai.g_01317
OG0000635	Syad.g_01892	Syai.g_01318
OG0000636	Syad.g_01890	Syai.g_01320
OG0000637	Syad.g_01888	Syai.g_01322
OG0000638	Syad.g_01887	Syai.g_01323
OG0000639	Syad.g_01886	Syai.g_01324
OG0000640	Syad.g_01885	Syai.g_01325
OG0000641	Syad.g_01881	Syai.g_01329
OG0000642	Syad.g_01880	Syai.g_01330
OG0000643	Syad.g_01878	Syai.g_01349
OG0000644	Syad.g_01877	Syai.g_01350
OG0000645	Syad.g_01875	Syai.g_01352
OG0000646	Syad.g_01872	Syai.g_01355
OG0000647	Syad.g_01870	Syai.g_01357
OG0000648	Syad.g_01860	Syai.g_01362
OG0000649	Syad.g_01859	Syai.g_01363
OG0000650	Syad.g_01858	Syai.g_01364
OG0000651	Syad.g_01857	Syai.g_01365
OG0000652	Syad.g_01856	Syai.g_01366
OG0000653	Syad.g_01850	Syai.g_01368
OG0000654	Syad.g_01849	Syai.g_01369
OG0000655	Syad.g_01848	Syai.g_01370
OG0000656	Syad.g_01845	Syai.g_01373
OG0000657	Syad.g_01240	Syai.g_02045
OG0000658	Syad.g_01231	Syai.g_02049
OG0000659	Syad.g_01230	Syai.g_02050
OG0000660	Syad.g_01226	Syai.g_02054
OG0000661	Syad.g_01224	Syai.g_02056
OG0000662	Syad.g_01222	Syai.g_02058
OG0000663	Syad.g_01219	Syai.g_02061
OG0000664	Syad.g_01209	Syai.g_02062
OG0000665	Syad.g_02115	Syai.g_02431
OG0000666	Syad.g_02027	Syai.g_01610
OG0000667	Syad.g_00612	Syai.g_01724
OG0000668	Syad.g_01688	Syai.g_01436
OG0000669	Syad.g_01606	Syai.g_01251
OG0000670	Syad.g_01609	Syai.g_00561
OG0000671	Syad.g_01611	Syai.g_01255
OG0000672	Syad.g_01615	Syai.g_01259
OG0000673	Syad.g_01618	Syai.g_01262
OG0000674	Syad.g_01620	Syai.g_01264
OG0000675	Syad.g_01633	Syai.g_01265
OG0000676	Syad.g_01635	Syai.g_01275
OG0000677	Syad.g_01636	Syai.g_01276
OG0000678	Syad.g_01957	Syai.g_01279
OG0000679	Syad.g_01922	Syai.g_01288
OG0000680	Syad.g_01921	Syai.g_01289
OG0000681	Syad.g_01919	Syai.g_01292
OG0000682	Syad.g_01918	Syai.g_01293
OG0000683	Syad.g_01917	Syai.g_01294
OG0000684	Syad.g_01912	Syai.g_01299
OG0000685	Syad.g_01910	Syai.g_01301
OG0000686	Syad.g_01909	Syai.g_01302
OG0000687	Syad.g_01908	Syai.g_01303
OG0000688	Syad.g_01904	Syai.g_01307
OG0000689	Syad.g_01902	Syai.g_01309
OG0000690	Syad.g_01901	Syai.g_01310
OG0000691	Syad.g_01900	Syai.g_01311
OG0000692	Syad.g_01899	Syai.g_01312
OG0000693	Syad.g_01897	Syai.g_01313
OG0000694	Syad.g_01896	Syai.g_01314
OG0000695	Syad.g_01662	Syai.g_01553
OG0000696	Syad.g_01663	Syai.g_01552
OG0000697	Syad.g_01789	Syai.g_01550
OG0000698	Syad.g_01786	Syai.g_01547
OG0000699	Syad.g_01785	Syai.g_01545
OG0000700	Syad.g_01784	Syai.g_01544
OG0000701	Syad.g_01783	Syai.g_01543
OG0000702	Syad.g_01775	Syai.g_01521
OG0000703	Syad.g_01774	Syai.g_01520
OG0000704	Syad.g_01772	Syai.g_01518
OG0000705	Syad.g_01765	Syai.g_01511
OG0000706	Syad.g_01764	Syai.g_01510
OG0000707	Syad.g_01763	Syai.g_01509
OG0000708	Syad.g_01760	Syai.g_01506
OG0000709	Syad.g_01745	Syai.g_01497
OG0000710	Syad.g_01738	Syai.g_01487
OG0000711	Syad.g_01710	Syai.g_01456
OG0000712	Syad.g_01708	Syai.g_01454
OG0000713	Syad.g_01707	Syai.g_01453
OG0000714	Syad.g_01705	Syai.g_01451
OG0000715	Syad.g_01703	Syai.g_01449
OG0000716	Syad.g_01697	Syai.g_01445
OG0000717	Syad.g_01696	Syai.g_01444
OG0000718	Syad.g_01692	Syai.g_01440
OG0000719	Syad.g_01690	Syai.g_01438
OG0000720	Syad.g_01677	Syai.g_01425
OG0000721	Syad.g_01675	Syai.g_01423
OG0000722	Syad.g_01674	Syai.g_01422
OG0000723	Syad.g_01791	Syai.g_01411
OG0000724	Syad.g_01284	Syai.g_02013
OG0000725	Syad.g_01293	Syai.g_02004
OG0000726	Syad.g_01294	Syai.g_02003
OG0000727	Syad.g_01295	Syai.g_02002
OG0000728	Syad.g_01297	Syai.g_02000
OG0000729	Syad.g_00331	Syai.g_00097
OG0000730	Syad.g_00758	Syai.g_00483
OG0000731	Syad.g_00770	Syai.g_00495
OG0000732	Syad.g_00214	Syai.g_00058
OG0000733	Syad.g_00028	Syai.g_02805
OG0000734	Syad.g_02809	Syai.g_02548
OG0000735	Syad.g_01120	Syai.g_02159
OG0000736	Syad.g_01121	Syai.g_02158
OG0000737	Syad.g_01122	Syai.g_02157
OG0000738	Syad.g_01127	Syai.g_02152
OG0000739	Syad.g_01145	Syai.g_02151
OG0000740	Syad.g_01146	Syai.g_02150
OG0000741	Syad.g_01149	Syai.g_02147
OG0000742	Syad.g_01151	Syai.g_02145
OG0000743	Syad.g_01153	Syai.g_02143
OG0000744	Syad.g_01154	Syai.g_02142
OG0000745	Syad.g_01156	Syai.g_02140
OG0000746	Syad.g_01158	Syai.g_02138
OG0000747	Syad.g_01159	Syai.g_02137
OG0000748	Syad.g_01170	Syai.g_02125
OG0000749	Syad.g_01173	Syai.g_02123
OG0000750	Syad.g_01174	Syai.g_02122
OG0000751	Syad.g_01182	Syai.g_02116
OG0000752	Syad.g_01184	Syai.g_02114
OG0000753	Syad.g_01187	Syai.g_02111
OG0000754	Syad.g_01516	Syai.g_01750
OG0000755	Syad.g_01504	Syai.g_01760
OG0000756	Syad.g_01498	Syai.g_01761
OG0000757	Syad.g_01487	Syai.g_01769
OG0000758	Syad.g_01486	Syai.g_01770
OG0000759	Syad.g_01485	Syai.g_01771
OG0000760	Syad.g_01484	Syai.g_01772
OG0000761	Syad.g_01480	Syai.g_01775
OG0000762	Syad.g_01474	Syai.g_01777
OG0000763	Syad.g_01468	Syai.g_01779
OG0000764	Syad.g_01467	Syai.g_01780
OG0000765	Syad.g_01447	Syai.g_01797
OG0000766	Syad.g_01446	Syai.g_01798
OG0000767	Syad.g_01444	Syai.g_01800
OG0000768	Syad.g_01443	Syai.g_01801
OG0000769	Syad.g_01441	Syai.g_01803
OG0000770	Syad.g_01437	Syai.g_01822
OG0000771	Syad.g_01278	Syai.g_02019
OG0000772	Syad.g_02078	Syai.g_01639
OG0000773	Syad.g_01114	Syai.g_02164
OG0000774	Syad.g_02396	Syai.g_02168
OG0000775	Syad.g_02398	Syai.g_02172
OG0000776	Syad.g_02399	Syai.g_02173
OG0000777	Syad.g_02400	Syai.g_02174
OG0000778	Syad.g_02401	Syai.g_02175
OG0000779	Syad.g_02407	Syai.g_02181
OG0000780	Syad.g_02411	Syai.g_02184
OG0000781	Syad.g_02415	Syai.g_02188
OG0000782	Syad.g_02416	Syai.g_02189
OG0000783	Syad.g_02418	Syai.g_02190
OG0000784	Syad.g_02419	Syai.g_02191
OG0000785	Syad.g_02421	Syai.g_02193
OG0000786	Syad.g_01101	Syai.g_00816
OG0000787	Syad.g_01100	Syai.g_00815
OG0000788	Syad.g_02139	Syai.g_01117
OG0000789	Syad.g_01982	Syai.g_01596
OG0000790	Syad.g_00886	Syai.g_00623
OG0000791	Syad.g_00885	Syai.g_00621
OG0000792	Syad.g_00884	Syai.g_00620
OG0000793	Syad.g_00879	Syai.g_00615
OG0000794	Syad.g_00878	Syai.g_00614
OG0000795	Syad.g_00877	Syai.g_00613
OG0000796	Syad.g_00871	Syai.g_00609
OG0000797	Syad.g_00870	Syai.g_00608
OG0000798	Syad.g_00525	Syai.g_00262
OG0000799	Syad.g_02243	Syai.g_00996
OG0000800	Syad.g_02245	Syai.g_00993
OG0000801	Syad.g_02246	Syai.g_00992
OG0000802	Syad.g_02251	Syai.g_00988
OG0000803	Syad.g_02255	Syai.g_00983
OG0000804	Syad.g_02260	Syai.g_00980
OG0000805	Syad.g_02266	Syai.g_00965
OG0000806	Syad.g_02267	Syai.g_00963
OG0000807	Syad.g_02269	Syai.g_00961
OG0000808	Syad.g_02270	Syai.g_00960
OG0000809	Syad.g_02273	Syai.g_00957
OG0000810	Syad.g_02274	Syai.g_00956
OG0000811	Syad.g_02283	Syai.g_00950
OG0000812	Syad.g_02285	Syai.g_00948
OG0000813	Syad.g_02286	Syai.g_00947
OG0000814	Syad.g_02288	Syai.g_00945
OG0000815	Syad.g_02289	Syai.g_00944
OG0000816	Syad.g_02290	Syai.g_00942
OG0000817	Syad.g_02291	Syai.g_00941
OG0000818	Syad.g_02297	Syai.g_00935
OG0000819	Syad.g_02298	Syai.g_00934
OG0000820	Syad.g_02299	Syai.g_00933
OG0000821	Syad.g_02305	Syai.g_00916
OG0000822	Syad.g_02307	Syai.g_00914
OG0000823	Syad.g_02308	Syai.g_00913
OG0000824	Syad.g_02314	Syai.g_00907
OG0000825	Syad.g_02315	Syai.g_00906
OG0000826	Syad.g_02316	Syai.g_00905
OG0000827	Syad.g_02317	Syai.g_00904
OG0000828	Syad.g_02320	Syai.g_00900
OG0000829	Syad.g_02321	Syai.g_00899
OG0000830	Syad.g_02322	Syai.g_00898
OG0000831	Syad.g_02325	Syai.g_00896
OG0000832	Syad.g_02538	Syai.g_02296
OG0000833	Syad.g_02550	Syai.g_02305
OG0000834	Syad.g_02552	Syai.g_02307
OG0000835	Syad.g_02553	Syai.g_02308
OG0000836	Syad.g_02557	Syai.g_02312
OG0000837	Syad.g_02561	Syai.g_02313
OG0000838	Syad.g_02565	Syai.g_02323
OG0000839	Syad.g_02566	Syai.g_02324
OG0000840	Syad.g_02567	Syai.g_02325
OG0000841	Syad.g_02568	Syai.g_02326
OG0000842	Syad.g_02569	Syai.g_02327
OG0000843	Syad.g_02570	Syai.g_02328
OG0000844	Syad.g_02577	Syai.g_02330
OG0000845	Syad.g_02578	Syai.g_02331
OG0000846	Syad.g_02579	Syai.g_02332
OG0000847	Syad.g_02580	Syai.g_02333
OG0000848	Syad.g_02582	Syai.g_02335
OG0000849	Syad.g_02583	Syai.g_02336
OG0000850	Syad.g_02586	Syai.g_02339
OG0000851	Syad.g_02592	Syai.g_02352
OG0000852	Syad.g_02593	Syai.g_02353
OG0000853	Syad.g_02597	Syai.g_02357
OG0000854	Syad.g_02606	Syai.g_02359
OG0000855	Syad.g_02607	Syai.g_02360
OG0000856	Syad.g_02166	Syai.g_01078
OG0000857	Syad.g_01871	Syai.g_01356
OG0000858	Syad.g_02613	Syai.g_02366
OG0000859	Syad.g_02614	Syai.g_02367
OG0000860	Syad.g_02625	Syai.g_02380
OG0000861	Syad.g_02626	Syai.g_02381
OG0000862	Syad.g_02628	Syai.g_02382
OG0000863	Syad.g_02631	Syai.g_02385
OG0000864	Syad.g_02632	Syai.g_02386
OG0000865	Syad.g_02633	Syai.g_02387
OG0000866	Syad.g_02634	Syai.g_02388
OG0000867	Syad.g_02635	Syai.g_02389
OG0000868	Syad.g_02637	Syai.g_02392
OG0000869	Syad.g_02643	Syai.g_02396
OG0000870	Syad.g_02648	Syai.g_02401
OG0000871	Syad.g_02649	Syai.g_02402
OG0000872	Syad.g_02657	Syai.g_02409
OG0000873	Syad.g_02660	Syai.g_02412
OG0000874	Syad.g_02655	Syai.g_02408
OG0000875	Syad.g_02662	Syai.g_02416
OG0000876	Syad.g_03003	Syai.g_02243
OG0000877	Syad.g_02480	Syai.g_02250
OG0000878	Syad.g_02481	Syai.g_02251
OG0000879	Syad.g_02482	Syai.g_02252
OG0000880	Syad.g_02483	Syai.g_02253
OG0000881	Syad.g_02489	Syai.g_02257
OG0000882	Syad.g_02494	Syai.g_02262
OG0000883	Syad.g_02497	Syai.g_02264
OG0000884	Syad.g_02499	Syai.g_02266
OG0000885	Syad.g_02500	Syai.g_02267
OG0000886	Syad.g_02501	Syai.g_02268
OG0000887	Syad.g_02502	Syai.g_02269
OG0000888	Syad.g_02504	Syai.g_02271
OG0000889	Syad.g_02506	Syai.g_02273
OG0000890	Syad.g_02512	Syai.g_02279
OG0000891	Syad.g_02513	Syai.g_02280
OG0000892	Syad.g_02517	Syai.g_02282
OG0000893	Syad.g_00589	Syai.g_00318
OG0000894	Syad.g_00592	Syai.g_00321
OG0000895	Syad.g_00596	Syai.g_00325
OG0000896	Syad.g_00597	Syai.g_00326
OG0000897	Syad.g_00599	Syai.g_00328
OG0000898	Syad.g_00600	Syai.g_00329
OG0000899	Syad.g_00601	Syai.g_00330
OG0000900	Syad.g_00602	Syai.g_00331
OG0000901	Syad.g_00607	Syai.g_00336
OG0000902	Syad.g_00609	Syai.g_00338
OG0000903	Syad.g_00645	Syai.g_00353
OG0000904	Syad.g_00640	Syai.g_00348
OG0000905	Syad.g_00632	Syai.g_00342
OG0000906	Syad.g_00630	Syai.g_00340
OG0000907	Syad.g_00648	Syai.g_00358
OG0000908	Syad.g_00651	Syai.g_00361
OG0000909	Syad.g_00652	Syai.g_00362
OG0000910	Syad.g_00653	Syai.g_00363
OG0000911	Syad.g_00655	Syai.g_00365
OG0000912	Syad.g_00656	Syai.g_00366
OG0000913	Syad.g_00657	Syai.g_00367
OG0000914	Syad.g_00658	Syai.g_00368
OG0000915	Syad.g_00660	Syai.g_00370
OG0000916	Syad.g_00661	Syai.g_00371
OG0000917	Syad.g_00662	Syai.g_00372
OG0000918	Syad.g_00663	Syai.g_00373
OG0000919	Syad.g_00664	Syai.g_00374
OG0000920	Syad.g_00665	Syai.g_00375
OG0000921	Syad.g_00666	Syai.g_00376
OG0000922	Syad.g_00667	Syai.g_00377
OG0000923	Syad.g_00671	Syai.g_00381
OG0000924	Syad.g_00672	Syai.g_00382
OG0000925	Syad.g_00673	Syai.g_00383
OG0000926	Syad.g_00674	Syai.g_00384
OG0000927	Syad.g_00676	Syai.g_00386
OG0000928	Syad.g_00677	Syai.g_00387
OG0000929	Syad.g_00678	Syai.g_00388
OG0000930	Syad.g_00679	Syai.g_00389
OG0000931	Syad.g_00680	Syai.g_00390
OG0000932	Syad.g_00681	Syai.g_00391
OG0000933	Syad.g_00687	Syai.g_00397
OG0000934	Syad.g_00689	Syai.g_00399
OG0000935	Syad.g_00690	Syai.g_00400
OG0000936	Syad.g_00691	Syai.g_00401
OG0000937	Syad.g_00692	Syai.g_00402
OG0000938	Syad.g_00695	Syai.g_00405
OG0000939	Syad.g_00696	Syai.g_00406
OG0000940	Syad.g_00703	Syai.g_00413
OG0000941	Syad.g_00705	Syai.g_00415
OG0000942	Syad.g_00707	Syai.g_00417
OG0000943	Syad.g_00708	Syai.g_00418
OG0000944	Syad.g_00710	Syai.g_00420
OG0000945	Syad.g_00711	Syai.g_00422
OG0000946	Syad.g_00716	Syai.g_00428
OG0000947	Syad.g_00719	Syai.g_00431
OG0000948	Syad.g_00720	Syai.g_00432
OG0000949	Syad.g_00432	Syai.g_00174
OG0000950	Syad.g_00418	Syai.g_00163
OG0000951	Syad.g_00411	Syai.g_00158
OG0000952	Syad.g_00375	Syai.g_00136
OG0000953	Syad.g_00369	Syai.g_00132
OG0000954	Syad.g_00364	Syai.g_00127
OG0000955	Syad.g_00363	Syai.g_00126
OG0000956	Syad.g_00361	Syai.g_00124
OG0000957	Syad.g_00350	Syai.g_00113
OG0000958	Syad.g_00349	Syai.g_00112
OG0000959	Syad.g_00345	Syai.g_00108
OG0000960	Syad.g_00344	Syai.g_00107
OG0000961	Syad.g_00335	Syai.g_00100
OG0000962	Syad.g_00332	Syai.g_00098
OG0000963	Syad.g_00325	Syai.g_00094
OG0000964	Syad.g_00324	Syai.g_00093
OG0000965	Syad.g_00323	Syai.g_00092
OG0000966	Syad.g_00246	Syai.g_00082
OG0000967	Syad.g_00234	Syai.g_00077
OG0000968	Syad.g_00243	Syai.g_00085
OG0000969	Syad.g_00240	Syai.g_00080
OG0000970	Syad.g_00239	Syai.g_00079
OG0000971	Syad.g_00229	Syai.g_00074
OG0000972	Syad.g_00228	Syai.g_00073
OG0000973	Syad.g_00227	Syai.g_00072
OG0000974	Syad.g_00226	Syai.g_00071
OG0000975	Syad.g_00225	Syai.g_00070
OG0000976	Syad.g_00224	Syai.g_00069
OG0000977	Syad.g_00222	Syai.g_00067
OG0000978	Syad.g_00221	Syai.g_00065
OG0000979	Syad.g_00218	Syai.g_00062
OG0000980	Syad.g_00215	Syai.g_00059
OG0000981	Syad.g_00212	Syai.g_00056
OG0000982	Syad.g_03035	Syai.g_02777
OG0000983	Syad.g_03036	Syai.g_02778
OG0000984	Syad.g_03037	Syai.g_02779
OG0000985	Syad.g_03039	Syai.g_02781
OG0000986	Syad.g_03049	Syai.g_02784
OG0000987	Syad.g_00002	Syai.g_02786
OG0000988	Syad.g_00008	Syai.g_02790
OG0000989	Syad.g_00020	Syai.g_02797
OG0000990	Syad.g_00061	Syai.g_02825
OG0000991	Syad.g_00064	Syai.g_02827
OG0000992	Syad.g_00067	Syai.g_02830
OG0000993	Syad.g_00069	Syai.g_02831
OG0000994	Syad.g_00071	Syai.g_02834
OG0000995	Syad.g_00077	Syai.g_02840
OG0000996	Syad.g_00121	Syai.g_02891
OG0000997	Syad.g_00128	Syai.g_02900
OG0000998	Syad.g_00130	Syai.g_02902
OG0000999	Syad.g_00131	Syai.g_02903
OG0001000	Syad.g_00136	Syai.g_02906
OG0001001	Syad.g_00141	Syai.g_02911
OG0001002	Syad.g_00148	Syai.g_02918
OG0001003	Syad.g_00150	Syai.g_02919
OG0001004	Syad.g_00151	Syai.g_02920
OG0001005	Syad.g_00152	Syai.g_02921
OG0001006	Syad.g_00160	Syai.g_02931
OG0001007	Syad.g_00162	Syai.g_02933
OG0001008	Syad.g_02449	Syai.g_02227
OG0001009	Syad.g_00194	Syai.g_00034
OG0001010	Syad.g_00195	Syai.g_00035
OG0001011	Syad.g_00196	Syai.g_00037
OG0001012	Syad.g_03030	Syai.g_02773
OG0001013	Syad.g_03011	Syai.g_02750
OG0001014	Syad.g_03002	Syai.g_02726
OG0001015	Syad.g_03001	Syai.g_02725
OG0001016	Syad.g_02734	Syai.g_02479
OG0001017	Syad.g_02740	Syai.g_02485
OG0001018	Syad.g_02742	Syai.g_02487
OG0001019	Syad.g_02771	Syai.g_02508
OG0001020	Syad.g_02777	Syai.g_02516
OG0001021	Syad.g_02781	Syai.g_02523
OG0001022	Syad.g_02786	Syai.g_02528
OG0001023	Syad.g_02787	Syai.g_02529
OG0001024	Syad.g_02791	Syai.g_02533
OG0001025	Syad.g_02798	Syai.g_02540
OG0001026	Syad.g_02811	Syai.g_02550
OG0001027	Syad.g_02817	Syai.g_02555
OG0001028	Syad.g_02819	Syai.g_02557
OG0001029	Syad.g_02821	Syai.g_02559
OG0001030	Syad.g_02848	Syai.g_02580
OG0001031	Syad.g_02925	Syai.g_02656
OG0001032	Syad.g_02928	Syai.g_02658
OG0001033	Syad.g_02956	Syai.g_02685
OG0001034	Syad.g_00819	Syai.g_00537
OG0001035	Syad.g_00559	Syai.g_00295
OG0001036	Syad.g_00554	Syai.g_00290
OG0001037	Syad.g_00552	Syai.g_00288
OG0001039	Syad.g_00522	Syai.g_00258
OG0001040	Syad.g_00519	Syai.g_00255
OG0001041	Syad.g_00514	Syai.g_00250
OG0001042	Syad.g_00485	Syai.g_00225
OG0001043	Syad.g_00481	Syai.g_00221
OG0001044	Syad.g_00760	Syai.g_00485
OG0001045	Syad.g_00773	Syai.g_00498
OG0001046	Syad.g_01722	Syai.g_01471
OG0001047	Syad.g_02447	Syai.g_02225
OG0001048	Syad.g_02446	Syai.g_02224
OG0001049	Syad.g_02443	Syai.g_02215
OG0001050	Syad.g_02442	Syai.g_02214
OG0001051	Syad.g_02441	Syai.g_02213
OG0001052	Syad.g_02357	Syai.g_00861
OG0001054	Syad.g_00925	Syai.g_00658
OG0001055	Syad.g_00946	Syai.g_00679
OG0001056	Syad.g_00982	Syai.g_00713
OG0001057	Syad.g_00996	Syai.g_00721
OG0001058	Syad.g_01015	Syai.g_00734
OG0001059	Syad.g_01018	Syai.g_00738
OG0001060	Syad.g_01025	Syai.g_00744
OG0001061	Syad.g_01047	Syai.g_00765
OG0001062	Syad.g_01049	Syai.g_00767
OG0001063	Syad.g_01056	Syai.g_00774
OG0001064	Syad.g_01057	Syai.g_00775
OG0001065	Syad.g_01058	Syai.g_00776
OG0001066	Syad.g_01059	Syai.g_00777
OG0001067	Syad.g_01060	Syai.g_00778
OG0001068	Syad.g_01061	Syai.g_00779
OG0001069	Syad.g_01062	Syai.g_00780
OG0001070	Syad.g_01065	Syai.g_00783
OG0001071	Syad.g_01066	Syai.g_00784
OG0001072	Syad.g_01070	Syai.g_00788
OG0001073	Syad.g_01090	Syai.g_00807
OG0001074	Syad.g_02197	Syai.g_01051
OG0001075	Syad.g_02196	Syai.g_01053
OG0001076	Syad.g_02175	Syai.g_01069
OG0001077	Syad.g_02164	Syai.g_01081
OG0001078	Syad.g_02151	Syai.g_01105
OG0001079	Syad.g_02138	Syai.g_01118
OG0001080	Syad.g_02008	Syai.g_01606
OG0001081	Syad.g_01568	Syai.g_01222
OG0001082	Syad.g_01569	Syai.g_01223
OG0001083	Syad.g_01578	Syai.g_01230
OG0001084	Syad.g_01586	Syai.g_01231
OG0001085	Syad.g_01596	Syai.g_01241
OG0001086	Syad.g_01598	Syai.g_01243
OG0001087	Syad.g_01372	Syai.g_01953
OG0001088	Syad.g_01368	Syai.g_01957
OG0001089	Syad.g_01302	Syai.g_01996
OG0001090	Syad.g_01817	Syai.g_01387
OG0001091	Syad.g_01815	Syai.g_01389
OG0001092	Syad.g_01812	Syai.g_01391
OG0001093	Syad.g_01806	Syai.g_01397
OG0001094	Syad.g_01895	Syai.g_01315
OG0001096	Syad.g_01847	Syai.g_01371
OG0001097	Syad.g_01223	Syai.g_02057
OG0001098	Syad.g_02005, Syad.g_01995	Syai.g_01603
OG0001099	Syad.g_02820	Syai.g_02558
OG0001100	Syad.g_01608	Syai.g_01253
OG0001101	Syad.g_01610	Syai.g_01254
OG0001102	Syad.g_01613	Syai.g_01257
OG0001103	Syad.g_01616	Syai.g_01260
OG0001104	Syad.g_01911	Syai.g_01300
OG0001105	Syad.g_01907	Syai.g_01304
OG0001106	Syad.g_01771	Syai.g_01517
OG0001107	Syad.g_01759	Syai.g_01505
OG0001108	Syad.g_01744	Syai.g_01496
OG0001109	Syad.g_01739	Syai.g_01488
OG0001110	Syad.g_01737	Syai.g_01486
OG0001111	Syad.g_01735	Syai.g_01484
OG0001112	Syad.g_01733	Syai.g_01482
OG0001113	Syad.g_01732	Syai.g_01481
OG0001114	Syad.g_01731	Syai.g_01480
OG0001115	Syad.g_01727	Syai.g_01476
OG0001116	Syad.g_01725	Syai.g_01474
OG0001117	Syad.g_01724	Syai.g_01473
OG0001118	Syad.g_01723	Syai.g_01472
OG0001119	Syad.g_01721	Syai.g_01470
OG0001120	Syad.g_01717	Syai.g_01466
OG0001121	Syad.g_01503	Syai.g_01676
OG0001122	Syad.g_01689	Syai.g_01437
OG0001123	Syad.g_01682	Syai.g_01430
OG0001124	Syad.g_01680	Syai.g_01428
OG0001125	Syad.g_01678	Syai.g_01426
OG0001126	Syad.g_01276	Syai.g_02021
OG0001127	Syad.g_01277	Syai.g_02020
OG0001128	Syad.g_01280	Syai.g_02017
OG0001129	Syad.g_01282	Syai.g_02015
OG0001130	Syad.g_01283	Syai.g_02014
OG0001131	Syad.g_01953	Syai.g_01281
OG0001132	Syad.g_02038	Syai.g_01620
OG0001133	Syad.g_02172	Syai.g_01072
OG0001134	Syad.g_01527	Syai.g_01745
OG0001135	Syad.g_01529	Syai.g_01742
OG0001136	Syad.g_01150	Syai.g_02146
OG0001137	Syad.g_01169	Syai.g_02126
OG0001138	Syad.g_01493	Syai.g_01763
OG0001139	Syad.g_01491	Syai.g_01765
OG0001140	Syad.g_01490	Syai.g_01766
OG0001141	Syad.g_01489	Syai.g_01767
OG0001142	Syad.g_01488	Syai.g_01768
OG0001143	Syad.g_01473	Syai.g_01778
OG0001144	Syad.g_01457	Syai.g_01788
OG0001145	Syad.g_01112	Syai.g_02165
OG0001146	Syad.g_02412	Syai.g_02185
OG0001147	Syad.g_02349	Syai.g_00869
OG0001148	Syad.g_00889	Syai.g_00626
