Orthogroup	Prai	Pran
OG0000569	Prai.g_00676	Pran.g_01531
OG0000570	Prai.g_00677	Pran.g_01530
OG0000571	Prai.g_00678	Pran.g_01529
OG0000572	Prai.g_00679	Pran.g_01528
OG0000573	Prai.g_00682	Pran.g_01525
OG0000574	Prai.g_00683	Pran.g_01524
OG0000575	Prai.g_00684	Pran.g_01523
OG0000576	Prai.g_00685	Pran.g_01522
OG0000577	Prai.g_00686	Pran.g_01521
OG0000578	Prai.g_00687	Pran.g_01520
OG0000579	Prai.g_00688	Pran.g_01519
OG0000580	Prai.g_00689	Pran.g_01518
OG0000581	Prai.g_00690	Pran.g_01517
OG0000582	Prai.g_00691	Pran.g_01516
OG0000583	Prai.g_00692	Pran.g_01515
OG0000584	Prai.g_00693	Pran.g_01514
OG0000585	Prai.g_00694	Pran.g_01513
OG0000586	Prai.g_00696	Pran.g_01511
OG0000587	Prai.g_00697	Pran.g_01510
OG0000588	Prai.g_00699	Pran.g_01508
OG0000589	Prai.g_00700	Pran.g_01507
OG0000590	Prai.g_00702	Pran.g_01505
OG0000591	Prai.g_00708	Pran.g_01499
OG0000592	Prai.g_00709	Pran.g_01498
OG0000593	Prai.g_00710	Pran.g_01497
OG0000594	Prai.g_00712	Pran.g_01495
OG0000595	Prai.g_00713	Pran.g_01494
OG0000596	Prai.g_00714	Pran.g_01493
OG0000597	Prai.g_00716	Pran.g_01491
OG0000598	Prai.g_00717	Pran.g_01490
OG0000599	Prai.g_00718	Pran.g_01489
OG0000600	Prai.g_00719	Pran.g_01488
OG0000601	Prai.g_00721	Pran.g_01486
OG0000602	Prai.g_00722	Pran.g_01485
OG0000603	Prai.g_00723	Pran.g_01484
OG0000604	Prai.g_00724	Pran.g_01483
OG0000605	Prai.g_00725	Pran.g_01482
OG0000606	Prai.g_00726	Pran.g_01481
OG0000607	Prai.g_00728	Pran.g_01479
OG0000608	Prai.g_00729	Pran.g_01478
OG0000609	Prai.g_00732	Pran.g_01472
OG0000610	Prai.g_00733	Pran.g_01471
OG0000611	Prai.g_00749	Pran.g_01459
OG0000612	Prai.g_00750	Pran.g_01458
OG0000613	Prai.g_00751	Pran.g_01457
OG0000614	Prai.g_00752	Pran.g_01456
OG0000615	Prai.g_00754	Pran.g_01454
OG0000616	Prai.g_00755	Pran.g_01453
OG0000617	Prai.g_00756	Pran.g_01452
OG0000618	Prai.g_00757	Pran.g_01451
OG0000619	Prai.g_00758	Pran.g_01450
OG0000620	Prai.g_00759	Pran.g_01449
OG0000621	Prai.g_00760	Pran.g_01448
OG0000622	Prai.g_00761	Pran.g_01447
OG0000623	Prai.g_00762	Pran.g_01446
OG0000624	Prai.g_00763	Pran.g_01445
OG0000625	Prai.g_00764	Pran.g_01444
OG0000626	Prai.g_00765	Pran.g_01443
OG0000627	Prai.g_00766	Pran.g_01442
OG0000628	Prai.g_00767	Pran.g_01441
OG0000629	Prai.g_00768	Pran.g_01440
OG0000630	Prai.g_00769	Pran.g_01439
OG0000631	Prai.g_00771	Pran.g_01437
OG0000632	Prai.g_00899	Pran.g_01420
OG0000633	Prai.g_00894	Pran.g_01415
OG0000634	Prai.g_00883	Pran.g_01400
OG0000635	Prai.g_00882	Pran.g_01378
OG0000636	Prai.g_00881	Pran.g_01377
OG0000637	Prai.g_00880	Pran.g_01376
OG0000638	Prai.g_00869	Pran.g_01365
OG0000639	Prai.g_00860	Pran.g_01356
OG0000640	Prai.g_00858	Pran.g_01354
OG0000641	Prai.g_00857	Pran.g_01352
OG0000642	Prai.g_00856	Pran.g_01351
OG0000643	Prai.g_00855	Pran.g_01350
OG0000644	Prai.g_00854	Pran.g_01349
OG0000645	Prai.g_00853	Pran.g_01348
OG0000646	Prai.g_00852	Pran.g_01347
OG0000647	Prai.g_00851	Pran.g_01346
OG0000648	Prai.g_00849	Pran.g_01344
OG0000649	Prai.g_00848	Pran.g_01343
OG0000650	Prai.g_00847	Pran.g_01342
OG0000651	Prai.g_00846	Pran.g_01341
OG0000652	Prai.g_00845	Pran.g_01340
OG0000653	Prai.g_00844	Pran.g_01339
OG0000654	Prai.g_00842	Pran.g_01337
OG0000655	Prai.g_00839	Pran.g_01335
OG0000656	Prai.g_00838	Pran.g_01334
OG0000657	Prai.g_00837	Pran.g_01333
OG0000658	Prai.g_00836	Pran.g_01332
OG0000659	Prai.g_00835	Pran.g_01331
OG0000660	Prai.g_00834	Pran.g_01330
OG0000661	Prai.g_00833	Pran.g_01329
OG0000662	Prai.g_00832	Pran.g_01328
OG0000663	Prai.g_00831	Pran.g_01327
OG0000664	Prai.g_00830	Pran.g_01326
OG0000665	Prai.g_00829	Pran.g_01325
OG0000666	Prai.g_00828	Pran.g_01324
OG0000667	Prai.g_00827	Pran.g_01323
OG0000668	Prai.g_00826	Pran.g_01322
OG0000669	Prai.g_00824	Pran.g_01320
OG0000670	Prai.g_00823	Pran.g_01319
OG0000671	Prai.g_00822	Pran.g_01318
OG0000672	Prai.g_00821	Pran.g_01317
OG0000673	Prai.g_00820	Pran.g_01316
OG0000674	Prai.g_00819	Pran.g_01315
OG0000675	Prai.g_00817	Pran.g_01313
OG0000676	Prai.g_00816	Pran.g_01312
OG0000677	Prai.g_00813	Pran.g_01310
OG0000678	Prai.g_00811	Pran.g_01308
OG0000679	Prai.g_00810	Pran.g_01307
OG0000680	Prai.g_00809	Pran.g_01306
OG0000681	Prai.g_00808	Pran.g_01305
OG0000682	Prai.g_00807	Pran.g_01304
OG0000683	Prai.g_00805	Pran.g_01302
OG0000684	Prai.g_00804	Pran.g_01301
OG0000685	Prai.g_00803	Pran.g_01300
OG0000686	Prai.g_00802	Pran.g_01299
OG0000687	Prai.g_00801	Pran.g_01298
OG0000688	Prai.g_00800	Pran.g_01297
OG0000689	Prai.g_00799	Pran.g_01296
OG0000690	Prai.g_00798	Pran.g_01295
OG0000691	Prai.g_00797	Pran.g_01294
OG0000692	Prai.g_00795	Pran.g_01292
OG0000693	Prai.g_00794	Pran.g_01291
OG0000694	Prai.g_00793	Pran.g_01290
OG0000695	Prai.g_00792	Pran.g_01289
OG0000696	Prai.g_00791	Pran.g_01287
OG0000697	Prai.g_00789	Pran.g_01285
OG0000698	Prai.g_00787	Pran.g_01283
OG0000699	Prai.g_00786	Pran.g_01282
OG0000700	Prai.g_01060	Pran.g_00413
OG0000701	Prai.g_01057	Pran.g_00418
OG0000702	Prai.g_01054	Pran.g_00421
OG0000703	Prai.g_01053	Pran.g_00422
OG0000704	Prai.g_01052	Pran.g_00423
OG0000705	Prai.g_01051	Pran.g_00424
OG0000706	Prai.g_01050	Pran.g_00425
OG0000707	Prai.g_01049	Pran.g_00426
OG0000708	Prai.g_01048	Pran.g_00427
OG0000709	Prai.g_01046	Pran.g_00429
OG0000710	Prai.g_01045	Pran.g_00430
OG0000711	Prai.g_01044	Pran.g_00431
OG0000712	Prai.g_01043	Pran.g_00432
OG0000713	Prai.g_01042	Pran.g_00433
OG0000714	Prai.g_01040	Pran.g_00435
OG0000715	Prai.g_01039	Pran.g_00436
OG0000716	Prai.g_01037	Pran.g_00438
OG0000717	Prai.g_01036	Pran.g_00439
OG0000718	Prai.g_01035	Pran.g_00440
OG0000719	Prai.g_01033	Pran.g_00442
OG0000720	Prai.g_01032	Pran.g_00443
OG0000721	Prai.g_01030	Pran.g_00445
OG0000722	Prai.g_01029	Pran.g_00446
OG0000723	Prai.g_01028	Pran.g_00447
OG0000724	Prai.g_01027	Pran.g_00449
OG0000725	Prai.g_01026	Pran.g_00450
OG0000726	Prai.g_01025	Pran.g_00451
OG0000727	Prai.g_01024	Pran.g_00452
OG0000728	Prai.g_01023	Pran.g_00453
OG0000729	Prai.g_01022	Pran.g_00454
OG0000730	Prai.g_01021	Pran.g_00455
OG0000731	Prai.g_01020	Pran.g_00456
OG0000732	Prai.g_01019	Pran.g_00457
OG0000733	Prai.g_01018	Pran.g_00458
OG0000734	Prai.g_01017	Pran.g_00459
OG0000735	Prai.g_01015	Pran.g_00461
OG0000736	Prai.g_01014	Pran.g_00462
OG0000737	Prai.g_01013	Pran.g_00463
OG0000738	Prai.g_01012	Pran.g_00464
OG0000739	Prai.g_01011	Pran.g_00465
OG0000740	Prai.g_01010	Pran.g_00466
OG0000741	Prai.g_01009	Pran.g_00467
OG0000742	Prai.g_01007	Pran.g_00469
OG0000743	Prai.g_01006	Pran.g_00470
OG0000744	Prai.g_01005	Pran.g_00471
OG0000745	Prai.g_01004	Pran.g_00472
OG0000746	Prai.g_01003	Pran.g_00473
OG0000747	Prai.g_01002	Pran.g_00474
OG0000748	Prai.g_01001	Pran.g_00475
OG0000749	Prai.g_01000	Pran.g_00476
OG0000750	Prai.g_00999	Pran.g_00477
OG0000751	Prai.g_00998	Pran.g_00478
OG0000752	Prai.g_00997	Pran.g_00479
OG0000753	Prai.g_00995	Pran.g_00481
OG0000754	Prai.g_00994	Pran.g_00482
OG0000755	Prai.g_00993	Pran.g_00483
OG0000756	Prai.g_00992	Pran.g_00484
OG0000757	Prai.g_00991	Pran.g_00485
OG0000758	Prai.g_00990	Pran.g_00486
OG0000759	Prai.g_00988	Pran.g_00488
OG0000760	Prai.g_00987	Pran.g_00489
OG0000761	Prai.g_00986	Pran.g_00490
OG0000762	Prai.g_00984	Pran.g_00492
OG0000763	Prai.g_00983	Pran.g_00493
OG0000764	Prai.g_00982	Pran.g_00494
OG0000765	Prai.g_00981	Pran.g_00495
OG0000766	Prai.g_00980	Pran.g_00496
OG0000767	Prai.g_00978	Pran.g_00498
OG0000768	Prai.g_00977	Pran.g_00499
OG0000769	Prai.g_00976	Pran.g_00500
OG0000770	Prai.g_00975	Pran.g_00501
OG0000771	Prai.g_00974	Pran.g_00502
OG0000772	Prai.g_00973	Pran.g_00503
OG0000773	Prai.g_00972	Pran.g_00504
OG0000774	Prai.g_00971	Pran.g_00505
OG0000775	Prai.g_00970	Pran.g_00506
OG0000776	Prai.g_00968	Pran.g_00508
OG0000777	Prai.g_00966	Pran.g_00510
OG0000778	Prai.g_00965	Pran.g_00511
OG0000779	Prai.g_00964	Pran.g_00512
OG0000780	Prai.g_00962	Pran.g_00514
OG0000781	Prai.g_00960	Pran.g_00516
OG0000782	Prai.g_00959	Pran.g_00517
OG0000783	Prai.g_00948	Pran.g_00537
OG0000784	Prai.g_00946	Pran.g_00539
OG0000785	Prai.g_00945	Pran.g_00540
OG0000786	Prai.g_00944	Pran.g_00541
OG0000787	Prai.g_00943	Pran.g_00542
OG0000788	Prai.g_00940	Pran.g_00546
OG0000789	Prai.g_00938	Pran.g_00548
OG0000790	Prai.g_00937	Pran.g_00549
OG0000791	Prai.g_00936	Pran.g_00550
OG0000792	Prai.g_00935	Pran.g_00551
OG0000793	Prai.g_00934	Pran.g_00552
OG0000794	Prai.g_00932	Pran.g_00554
OG0000795	Prai.g_00929	Pran.g_00557
OG0000796	Prai.g_00928	Pran.g_00558
OG0000797	Prai.g_00926	Pran.g_00560
OG0000798	Prai.g_00925	Pran.g_00561
OG0000799	Prai.g_00924	Pran.g_00562
OG0000800	Prai.g_00923	Pran.g_00563
OG0000801	Prai.g_00920	Pran.g_00566
OG0000802	Prai.g_00919	Pran.g_00567
OG0000803	Prai.g_00917	Pran.g_00569
OG0000804	Prai.g_00916	Pran.g_00570
OG0000805	Prai.g_00915	Pran.g_00571
OG0000806	Prai.g_00913	Pran.g_00573
OG0000807	Prai.g_01088	Pran.g_00154
OG0000808	Prai.g_01098	Pran.g_00144
OG0000809	Prai.g_01101	Pran.g_00141
OG0000810	Prai.g_01102	Pran.g_00140
OG0000811	Prai.g_01109	Pran.g_00133
OG0000812	Prai.g_01113	Pran.g_00129
OG0000813	Prai.g_01117	Pran.g_00125
OG0000814	Prai.g_01119	Pran.g_00123
OG0000815	Prai.g_01130	Pran.g_00110
OG0000816	Prai.g_01144	Pran.g_00092
OG0000817	Prai.g_01145	Pran.g_00091
OG0000818	Prai.g_01151	Pran.g_00085
OG0000819	Prai.g_01153	Pran.g_00078
OG0000820	Prai.g_01157	Pran.g_00075
OG0000821	Prai.g_01159	Pran.g_00073
OG0000822	Prai.g_01160	Pran.g_00072
OG0000823	Prai.g_01161	Pran.g_00071
OG0000824	Prai.g_01162	Pran.g_00070
OG0000825	Prai.g_01163	Pran.g_00069
OG0000826	Prai.g_01164	Pran.g_00068
OG0000827	Prai.g_01165	Pran.g_00067
OG0000828	Prai.g_01166	Pran.g_00066
OG0000829	Prai.g_01167	Pran.g_00065
OG0000830	Prai.g_01168	Pran.g_00064
OG0000831	Prai.g_01170	Pran.g_00061
OG0000832	Prai.g_01172	Pran.g_00059
OG0000833	Prai.g_01173	Pran.g_00058
OG0000834	Prai.g_01174	Pran.g_00057
OG0000835	Prai.g_01175	Pran.g_00056
OG0000836	Prai.g_01176	Pran.g_00055
OG0000837	Prai.g_01178	Pran.g_00053
OG0000838	Prai.g_01179	Pran.g_00052
OG0000839	Prai.g_01180	Pran.g_00051
OG0000840	Prai.g_01181	Pran.g_00050
OG0000841	Prai.g_01182	Pran.g_00049
OG0000842	Prai.g_01183	Pran.g_00048
OG0000843	Prai.g_01184	Pran.g_00047
OG0000844	Prai.g_01185	Pran.g_00046
OG0000845	Prai.g_01186	Pran.g_00045
OG0000846	Prai.g_01189	Pran.g_00042
OG0000847	Prai.g_01191	Pran.g_00040
OG0000848	Prai.g_01192	Pran.g_00039
OG0000849	Prai.g_01193	Pran.g_00038
OG0000850	Prai.g_01194	Pran.g_00037
OG0000851	Prai.g_01196	Pran.g_00036
OG0000852	Prai.g_01198	Pran.g_00034
OG0000853	Prai.g_01200	Pran.g_00033
OG0000854	Prai.g_01202	Pran.g_00031
OG0000855	Prai.g_01203	Pran.g_00030
OG0000856	Prai.g_01204	Pran.g_00029
OG0000857	Prai.g_01205	Pran.g_00028
OG0000858	Prai.g_01206	Pran.g_00027
OG0000859	Prai.g_01207	Pran.g_00026
OG0000860	Prai.g_01208	Pran.g_00025
OG0000861	Prai.g_01209	Pran.g_00024
OG0000862	Prai.g_01210	Pran.g_00023
OG0000863	Prai.g_01211	Pran.g_00022
OG0000864	Prai.g_01212	Pran.g_00021
OG0000865	Prai.g_01213	Pran.g_00020
OG0000866	Prai.g_01214	Pran.g_00019
OG0000867	Prai.g_01215	Pran.g_00018
OG0000868	Prai.g_01216	Pran.g_00017
OG0000869	Prai.g_01218	Pran.g_00015
OG0000870	Prai.g_01219	Pran.g_00014
OG0000871	Prai.g_01221	Pran.g_00012
OG0000872	Prai.g_01222	Pran.g_00011
OG0000873	Prai.g_01224	Pran.g_00009
OG0000874	Prai.g_01225	Pran.g_00008
OG0000875	Prai.g_01226	Pran.g_00007
OG0000876	Prai.g_01227	Pran.g_00006
OG0000877	Prai.g_01229	Pran.g_00004
OG0000878	Prai.g_01310	Pran.g_00899
OG0000879	Prai.g_01323	Pran.g_00887
OG0000880	Prai.g_01324	Pran.g_00886
OG0000881	Prai.g_01325	Pran.g_00885
OG0000882	Prai.g_01326	Pran.g_00884
OG0000883	Prai.g_01327	Pran.g_00883
OG0000884	Prai.g_01330	Pran.g_00881
OG0000885	Prai.g_01331	Pran.g_00880
OG0000886	Prai.g_01332	Pran.g_00879
OG0000887	Prai.g_01333	Pran.g_00878
OG0000888	Prai.g_01334	Pran.g_00877
OG0000889	Prai.g_01337	Pran.g_00874
OG0000890	Prai.g_01338	Pran.g_00873
OG0000891	Prai.g_01339	Pran.g_00872
OG0000892	Prai.g_01341	Pran.g_00870
OG0000893	Prai.g_01342	Pran.g_00869
OG0000894	Prai.g_01343	Pran.g_00868
OG0000895	Prai.g_01344	Pran.g_00867
OG0000896	Prai.g_01345	Pran.g_00866
OG0000897	Prai.g_01346	Pran.g_00865
OG0000898	Prai.g_01348	Pran.g_00863
OG0000899	Prai.g_01349	Pran.g_00862
OG0000900	Prai.g_01353	Pran.g_00855
OG0000901	Prai.g_01357	Pran.g_00854
OG0000902	Prai.g_01358	Pran.g_00853
OG0000904	Prai.g_01360	Pran.g_00850
OG0000905	Prai.g_01362	Pran.g_00848
OG0000906	Prai.g_01364	Pran.g_00847
OG0000907	Prai.g_01365	Pran.g_00846
OG0000908	Prai.g_01368	Pran.g_00843
OG0000909	Prai.g_01372	Pran.g_00839
OG0000910	Prai.g_01373	Pran.g_00838
OG0000911	Prai.g_01374	Pran.g_00837
OG0000912	Prai.g_01375	Pran.g_00836
OG0000913	Prai.g_01376	Pran.g_00835
OG0000914	Prai.g_01377	Pran.g_00834
OG0000915	Prai.g_01378	Pran.g_00833
OG0000916	Prai.g_01379	Pran.g_00832
OG0000917	Prai.g_01380	Pran.g_00831
OG0000918	Prai.g_01381	Pran.g_00830
OG0000919	Prai.g_01382	Pran.g_00829
OG0000920	Prai.g_01383	Pran.g_00828
OG0000921	Prai.g_01384	Pran.g_00827
OG0000922	Prai.g_01385	Pran.g_00826
OG0000923	Prai.g_01386	Pran.g_00825
OG0000924	Prai.g_01387	Pran.g_00824
OG0000925	Prai.g_01388	Pran.g_00823
OG0000926	Prai.g_01392	Pran.g_00822
OG0000927	Prai.g_01445	Pran.g_00751
OG0000928	Prai.g_01446	Pran.g_00750
OG0000929	Prai.g_01447	Pran.g_00749
OG0000930	Prai.g_01448	Pran.g_00748
OG0000931	Prai.g_01449	Pran.g_00747
OG0000932	Prai.g_01451	Pran.g_00745
OG0000933	Prai.g_01452	Pran.g_00744
OG0000934	Prai.g_01453	Pran.g_00743
OG0000935	Prai.g_01454	Pran.g_00742
OG0000936	Prai.g_01455	Pran.g_00741
OG0000937	Prai.g_01456	Pran.g_00740
OG0000938	Prai.g_01457	Pran.g_00739
OG0000939	Prai.g_01458	Pran.g_00738
OG0000940	Prai.g_01459	Pran.g_00737
OG0000941	Prai.g_01461	Pran.g_00735
OG0000942	Prai.g_01462	Pran.g_00734
OG0000943	Prai.g_01465	Pran.g_00731
OG0000944	Prai.g_01466	Pran.g_00730
OG0000945	Prai.g_01467	Pran.g_00729
OG0000946	Prai.g_01468	Pran.g_00728
OG0000947	Prai.g_01469	Pran.g_00727
OG0000948	Prai.g_01470	Pran.g_00726
OG0000949	Prai.g_01471	Pran.g_00725
OG0000950	Prai.g_01472	Pran.g_00724
OG0000951	Prai.g_01473	Pran.g_00723
OG0000952	Prai.g_01474	Pran.g_00722
OG0000953	Prai.g_01475	Pran.g_00721
OG0000954	Prai.g_01476	Pran.g_00720
OG0000955	Prai.g_01477	Pran.g_00719
OG0000956	Prai.g_01478	Pran.g_00718
OG0000957	Prai.g_01479	Pran.g_00717
OG0000958	Prai.g_01480	Pran.g_00716
OG0000959	Prai.g_01481	Pran.g_00715
OG0000960	Prai.g_01482	Pran.g_00714
OG0000961	Prai.g_01485	Pran.g_00710
OG0000962	Prai.g_01486	Pran.g_00709
OG0000963	Prai.g_01487	Pran.g_00708
OG0000964	Prai.g_01489	Pran.g_00706
OG0000965	Prai.g_01490	Pran.g_00705
OG0000966	Prai.g_01491	Pran.g_00704
OG0000967	Prai.g_01492	Pran.g_00703
OG0000968	Prai.g_01493	Pran.g_00702
OG0000969	Prai.g_01494	Pran.g_00701
OG0000970	Prai.g_01495	Pran.g_00700
OG0000971	Prai.g_01496	Pran.g_00699
OG0000972	Prai.g_01497	Pran.g_00698
OG0000973	Prai.g_01498	Pran.g_00697
OG0000974	Prai.g_01500	Pran.g_00695
OG0000975	Prai.g_01502	Pran.g_00692
OG0000976	Prai.g_01504	Pran.g_00690
OG0000977	Prai.g_01505	Pran.g_00689
OG0000978	Prai.g_01507	Pran.g_00688
OG0000979	Prai.g_01509	Pran.g_00686
OG0000980	Prai.g_01510	Pran.g_00685
OG0000981	Prai.g_01511	Pran.g_00684
OG0000982	Prai.g_01512	Pran.g_00683
OG0000983	Prai.g_01514	Pran.g_00681
OG0000984	Prai.g_01515	Pran.g_00680
OG0000985	Prai.g_01516	Pran.g_00679
OG0000986	Prai.g_01517	Pran.g_00678
OG0000987	Prai.g_01518	Pran.g_00677
OG0000988	Prai.g_01519	Pran.g_00676
OG0000989	Prai.g_01520	Pran.g_00675
OG0000990	Prai.g_01521	Pran.g_00674
OG0000991	Prai.g_01522	Pran.g_00673
OG0000992	Prai.g_01523	Pran.g_00672
OG0000993	Prai.g_01524	Pran.g_00671
OG0000994	Prai.g_01525	Pran.g_00670
OG0000995	Prai.g_01526	Pran.g_00669
OG0000996	Prai.g_01527	Pran.g_00668
OG0000997	Prai.g_01528	Pran.g_00667
OG0000998	Prai.g_01529	Pran.g_00666
OG0000999	Prai.g_01530	Pran.g_00665
OG0001000	Prai.g_01531	Pran.g_00664
OG0001001	Prai.g_01533	Pran.g_00662
OG0001002	Prai.g_01534	Pran.g_00661
OG0001003	Prai.g_01535	Pran.g_00660
OG0001004	Prai.g_01536	Pran.g_00659
OG0001005	Prai.g_01537	Pran.g_00658
OG0001006	Prai.g_01538	Pran.g_00657
OG0001007	Prai.g_01539	Pran.g_00656
OG0001008	Prai.g_01541	Pran.g_00654
OG0001009	Prai.g_01542	Pran.g_00653
OG0001010	Prai.g_01550	Pran.g_00646
OG0001011	Prai.g_01558	Pran.g_00636
OG0001012	Prai.g_01597	Pran.g_00598
OG0001013	Prai.g_01632	Pran.g_00964
OG0001014	Prai.g_01633	Pran.g_00965
OG0001015	Prai.g_01639	Pran.g_00971
OG0001016	Prai.g_01640	Pran.g_00972
OG0001017	Prai.g_01641	Pran.g_00973
OG0001018	Prai.g_01642	Pran.g_00974
OG0001019	Prai.g_01644	Pran.g_00976
OG0001020	Prai.g_01645	Pran.g_00977
OG0001021	Prai.g_01646	Pran.g_00978
OG0001022	Prai.g_01647	Pran.g_00979
OG0001023	Prai.g_01648	Pran.g_00980
OG0001024	Prai.g_01649	Pran.g_00981
OG0001025	Prai.g_01650	Pran.g_00982
OG0001026	Prai.g_01652	Pran.g_00984
OG0001027	Prai.g_01653	Pran.g_00985
OG0001028	Prai.g_01654	Pran.g_00986
OG0001029	Prai.g_01655	Pran.g_00987
OG0001030	Prai.g_01656	Pran.g_00988
OG0001031	Prai.g_01657	Pran.g_00989
OG0001032	Prai.g_01658	Pran.g_00990
OG0001033	Prai.g_01659	Pran.g_00991
OG0001034	Prai.g_01660	Pran.g_00992
OG0001035	Prai.g_01662	Pran.g_00994
OG0001036	Prai.g_01663	Pran.g_00995
OG0001037	Prai.g_01664	Pran.g_00996
OG0001038	Prai.g_01665	Pran.g_00997
OG0001039	Prai.g_01666	Pran.g_00998
OG0001040	Prai.g_01667	Pran.g_00999
OG0001041	Prai.g_01668	Pran.g_01000
OG0001042	Prai.g_01669	Pran.g_01001
OG0001043	Prai.g_01670	Pran.g_01002
OG0001044	Prai.g_01671	Pran.g_01003
OG0001045	Prai.g_01672	Pran.g_01004
OG0001046	Prai.g_01673	Pran.g_01005
OG0001047	Prai.g_01676	Pran.g_01008
OG0001048	Prai.g_01678	Pran.g_01010
OG0001049	Prai.g_01679	Pran.g_01011
OG0001050	Prai.g_01680	Pran.g_01012
OG0001051	Prai.g_01681	Pran.g_01013
OG0001052	Prai.g_01682	Pran.g_01014
OG0001053	Prai.g_01683	Pran.g_01015
OG0001054	Prai.g_01685	Pran.g_01017
OG0001055	Prai.g_01686	Pran.g_01018
OG0001056	Prai.g_01687	Pran.g_01019
OG0001057	Prai.g_01688	Pran.g_01020
OG0001058	Prai.g_01689	Pran.g_01021
OG0001059	Prai.g_01690	Pran.g_01022
OG0001060	Prai.g_01691	Pran.g_01023
OG0001061	Prai.g_01692	Pran.g_01024
OG0001062	Prai.g_01693	Pran.g_01025
OG0001063	Prai.g_01694	Pran.g_01026
OG0001064	Prai.g_01696	Pran.g_01028
OG0001065	Prai.g_01701	Pran.g_01032
OG0001066	Prai.g_01702	Pran.g_01033
OG0001067	Prai.g_01703	Pran.g_01034
OG0001068	Prai.g_01705	Pran.g_01036
OG0001069	Prai.g_01706	Pran.g_01037
OG0001070	Prai.g_01707	Pran.g_01038
OG0001071	Prai.g_01708	Pran.g_01039
OG0001072	Prai.g_01709	Pran.g_01040
OG0001073	Prai.g_01710	Pran.g_01041
OG0001074	Prai.g_01711	Pran.g_01042
OG0001075	Prai.g_01712	Pran.g_01044
OG0001076	Prai.g_01713	Pran.g_01045
OG0001077	Prai.g_01714	Pran.g_01046
OG0001078	Prai.g_01715	Pran.g_01047
OG0001079	Prai.g_01716	Pran.g_01048
OG0001080	Prai.g_01717	Pran.g_01049
OG0001081	Prai.g_01720	Pran.g_01052
OG0001082	Prai.g_01721	Pran.g_01053
OG0001083	Prai.g_01722	Pran.g_01054
OG0001084	Prai.g_01724	Pran.g_01055
OG0001085	Prai.g_01725	Pran.g_01056
OG0001086	Prai.g_01726	Pran.g_01057
OG0001087	Prai.g_01727	Pran.g_01058
OG0001088	Prai.g_01728	Pran.g_01059
OG0001089	Prai.g_01734	Pran.g_01062
OG0001090	Prai.g_01736	Pran.g_01064
OG0001091	Prai.g_01737	Pran.g_01065
OG0001092	Prai.g_01738	Pran.g_01066
OG0001093	Prai.g_01739	Pran.g_01067
OG0001094	Prai.g_01740	Pran.g_01069
OG0001095	Prai.g_01741	Pran.g_01070
OG0001096	Prai.g_01742	Pran.g_01071
OG0001097	Prai.g_01743	Pran.g_01072
OG0001098	Prai.g_01744	Pran.g_01073
OG0001099	Prai.g_01746	Pran.g_01074
OG0001100	Prai.g_01747	Pran.g_01075
OG0001101	Prai.g_01748	Pran.g_01076
OG0001102	Prai.g_01749	Pran.g_01077
OG0001103	Prai.g_01750	Pran.g_01078
OG0001104	Prai.g_01751	Pran.g_01079
OG0001105	Prai.g_01752	Pran.g_01080
OG0001106	Prai.g_01753	Pran.g_01081
OG0001107	Prai.g_01754	Pran.g_01082
OG0001108	Prai.g_01755	Pran.g_01083
OG0001109	Prai.g_01756	Pran.g_01084
OG0001110	Prai.g_01757	Pran.g_01085
OG0001111	Prai.g_01758	Pran.g_01086
OG0001112	Prai.g_01759	Pran.g_01087
OG0001113	Prai.g_01760	Pran.g_01088
OG0001114	Prai.g_01761	Pran.g_01089
OG0001115	Prai.g_01762	Pran.g_01090
OG0001116	Prai.g_01763	Pran.g_01091
OG0001117	Prai.g_01764	Pran.g_01092
OG0001118	Prai.g_01765	Pran.g_01093
OG0001119	Prai.g_01766	Pran.g_01094
OG0001120	Prai.g_01767	Pran.g_01095
OG0001121	Prai.g_01769	Pran.g_01097
OG0001122	Prai.g_01770	Pran.g_01098
OG0001123	Prai.g_01776	Pran.g_01099
OG0001124	Prai.g_01778	Pran.g_01101
OG0001125	Prai.g_01780	Pran.g_01103
OG0001126	Prai.g_01781	Pran.g_01104
OG0001127	Prai.g_01783	Pran.g_01106
OG0001128	Prai.g_01784	Pran.g_01107
OG0001129	Prai.g_01785	Pran.g_01108
OG0001130	Prai.g_01788	Pran.g_01111
OG0001131	Prai.g_01789	Pran.g_01112
OG0001132	Prai.g_01790	Pran.g_01113
OG0001133	Prai.g_01791	Pran.g_01114
OG0001134	Prai.g_01792	Pran.g_01115
OG0001135	Prai.g_01793	Pran.g_01116
OG0001136	Prai.g_01794	Pran.g_01117
OG0001137	Prai.g_01795	Pran.g_01118
OG0001138	Prai.g_01796	Pran.g_01119
OG0001139	Prai.g_01797	Pran.g_01120
OG0001140	Prai.g_01798	Pran.g_01121
OG0001141	Prai.g_01799	Pran.g_01122
OG0001142	Prai.g_01802	Pran.g_01125
OG0001143	Prai.g_01803	Pran.g_01126
OG0001144	Prai.g_01804	Pran.g_01127
OG0001145	Prai.g_01805	Pran.g_01128
OG0001146	Prai.g_01806	Pran.g_01129
OG0001147	Prai.g_01807	Pran.g_01130
OG0001148	Prai.g_01808	Pran.g_01131
OG0001149	Prai.g_01810	Pran.g_01133
OG0001150	Prai.g_01811	Pran.g_01134
OG0001151	Prai.g_01813	Pran.g_01136
