Orthogroup	Prai	Pras
OG0000570	Prai.g_00677	Pras.g_01524
OG0000571	Prai.g_00678	Pras.g_01525
OG0000572	Prai.g_00679	Pras.g_01526
OG0000573	Prai.g_00682	Pras.g_01529
OG0000574	Prai.g_00683	Pras.g_01530
OG0000575	Prai.g_00684	Pras.g_01531
OG0000576	Prai.g_00685	Pras.g_01532
OG0000577	Prai.g_00686	Pras.g_01533
OG0000578	Prai.g_00687	Pras.g_01534
OG0000579	Prai.g_00688	Pras.g_01535
OG0000580	Prai.g_00689	Pras.g_01536
OG0000581	Prai.g_00690	Pras.g_01537
OG0000582	Prai.g_00691	Pras.g_01538
OG0000583	Prai.g_00692	Pras.g_01539
OG0000584	Prai.g_00693	Pras.g_01540
OG0000585	Prai.g_00694	Pras.g_01541
OG0000586	Prai.g_00696	Pras.g_01543
OG0000587	Prai.g_00697	Pras.g_01544
OG0000588	Prai.g_00699	Pras.g_01546
OG0000589	Prai.g_00700	Pras.g_01547
OG0000590	Prai.g_00702	Pras.g_01549
OG0000591	Prai.g_00708	Pras.g_01555
OG0000592	Prai.g_00709	Pras.g_01556
OG0000593	Prai.g_00710	Pras.g_01557
OG0000594	Prai.g_00712	Pras.g_01559
OG0000595	Prai.g_00713	Pras.g_01560
OG0000596	Prai.g_00714	Pras.g_01561
OG0000597	Prai.g_00716	Pras.g_01563
OG0000598	Prai.g_00717	Pras.g_01564
OG0000599	Prai.g_00718	Pras.g_01565
OG0000600	Prai.g_00719	Pras.g_01566
OG0000601	Prai.g_00721	Pras.g_01568
OG0000602	Prai.g_00722	Pras.g_01569
OG0000603	Prai.g_00723	Pras.g_01570
OG0000604	Prai.g_00724	Pras.g_01571
OG0000605	Prai.g_00725	Pras.g_01572
OG0000606	Prai.g_00726	Pras.g_01573
OG0000607	Prai.g_00728	Pras.g_01575
OG0000608	Prai.g_00729	Pras.g_01576
OG0000609	Prai.g_00732	Pras.g_01580
OG0000610	Prai.g_00733	Pras.g_01581
OG0000611	Prai.g_00749	Pras.g_01607
OG0000612	Prai.g_00750	Pras.g_01608
OG0000613	Prai.g_00751	Pras.g_01609
OG0000614	Prai.g_00752	Pras.g_01610
OG0000615	Prai.g_00754	Pras.g_01612
OG0000616	Prai.g_00755	Pras.g_01613
OG0000617	Prai.g_00756	Pras.g_01614
OG0000618	Prai.g_00757	Pras.g_01615
OG0000619	Prai.g_00758	Pras.g_01616
OG0000620	Prai.g_00759	Pras.g_01617
OG0000621	Prai.g_00760	Pras.g_01618
OG0000622	Prai.g_00761	Pras.g_01619
OG0000623	Prai.g_00762	Pras.g_01620
OG0000624	Prai.g_00763	Pras.g_01621
OG0000625	Prai.g_00764	Pras.g_01622
OG0000626	Prai.g_00765	Pras.g_01623
OG0000627	Prai.g_00766	Pras.g_01624
OG0000628	Prai.g_00767	Pras.g_01625
OG0000629	Prai.g_00768	Pras.g_01626
OG0000630	Prai.g_00769	Pras.g_01627
OG0000631	Prai.g_00771	Pras.g_01629
OG0000632	Prai.g_00899	Pras.g_01645
OG0000633	Prai.g_00894	Pras.g_01649
OG0000634	Prai.g_00883	Pras.g_01664
OG0000635	Prai.g_00882	Pras.g_01665
OG0000636	Prai.g_00881	Pras.g_01666
OG0000637	Prai.g_00880	Pras.g_01667
OG0000638	Prai.g_00869	Pras.g_01679
OG0000639	Prai.g_00860	Pras.g_01688
OG0000640	Prai.g_00858	Pras.g_01690
OG0000641	Prai.g_00857	Pras.g_01692
OG0000642	Prai.g_00856	Pras.g_01693
OG0000643	Prai.g_00855	Pras.g_01694
OG0000644	Prai.g_00854	Pras.g_01695
OG0000645	Prai.g_00853	Pras.g_01696
OG0000646	Prai.g_00852	Pras.g_01697
OG0000647	Prai.g_00851	Pras.g_01698
OG0000648	Prai.g_00849	Pras.g_01700
OG0000649	Prai.g_00848	Pras.g_01701
OG0000650	Prai.g_00847	Pras.g_01702
OG0000651	Prai.g_00846	Pras.g_01703
OG0000652	Prai.g_00845	Pras.g_01704
OG0000653	Prai.g_00844	Pras.g_01705
OG0000654	Prai.g_00842	Pras.g_01707
OG0000655	Prai.g_00839	Pras.g_01709
OG0000656	Prai.g_00838	Pras.g_01710
OG0000657	Prai.g_00837	Pras.g_01711
OG0000658	Prai.g_00836	Pras.g_01712
OG0000659	Prai.g_00835	Pras.g_01713
OG0000660	Prai.g_00834	Pras.g_01714
OG0000661	Prai.g_00833	Pras.g_01715
OG0000662	Prai.g_00832	Pras.g_01716
OG0000663	Prai.g_00831	Pras.g_01717
OG0000664	Prai.g_00830	Pras.g_01718
OG0000665	Prai.g_00829	Pras.g_01719
OG0000666	Prai.g_00828	Pras.g_01720
OG0000667	Prai.g_00827	Pras.g_01721
OG0000668	Prai.g_00826	Pras.g_01722
OG0000669	Prai.g_00824	Pras.g_01724
OG0000670	Prai.g_00823	Pras.g_01725
OG0000671	Prai.g_00822	Pras.g_01726
OG0000672	Prai.g_00821	Pras.g_01727
OG0000673	Prai.g_00820	Pras.g_01728
OG0000674	Prai.g_00819	Pras.g_01729
OG0000675	Prai.g_00817	Pras.g_01731
OG0000676	Prai.g_00816	Pras.g_01732
OG0000677	Prai.g_00813	Pras.g_01734
OG0000678	Prai.g_00811	Pras.g_01736
OG0000679	Prai.g_00810	Pras.g_01737
OG0000680	Prai.g_00809	Pras.g_01738
OG0000681	Prai.g_00808	Pras.g_01739
OG0000682	Prai.g_00807	Pras.g_01740
OG0000683	Prai.g_00805	Pras.g_01742
OG0000684	Prai.g_00804	Pras.g_01743
OG0000685	Prai.g_00803	Pras.g_01744
OG0000686	Prai.g_00802	Pras.g_01745
OG0000687	Prai.g_00801	Pras.g_01746
OG0000688	Prai.g_00800	Pras.g_01747
OG0000689	Prai.g_00799	Pras.g_01748
OG0000690	Prai.g_00798	Pras.g_01749
OG0000691	Prai.g_00797	Pras.g_01750
OG0000692	Prai.g_00795	Pras.g_01752
OG0000693	Prai.g_00794	Pras.g_01753
OG0000694	Prai.g_00793	Pras.g_01754
OG0000695	Prai.g_00792	Pras.g_01755
OG0000696	Prai.g_00791	Pras.g_01756
OG0000697	Prai.g_00789	Pras.g_01758
OG0000698	Prai.g_00787	Pras.g_01760
OG0000699	Prai.g_00786	Pras.g_01761
OG0000700	Prai.g_01060	Pras.g_01788
OG0000701	Prai.g_01057	Pras.g_01791
OG0000702	Prai.g_01054	Pras.g_01792
OG0000703	Prai.g_01053	Pras.g_01793
OG0000704	Prai.g_01052	Pras.g_01794
OG0000705	Prai.g_01051	Pras.g_01795
OG0000706	Prai.g_01050	Pras.g_01796
OG0000707	Prai.g_01049	Pras.g_01798
OG0000708	Prai.g_01048	Pras.g_01799
OG0000709	Prai.g_01046	Pras.g_01801
OG0000710	Prai.g_01045	Pras.g_01802
OG0000711	Prai.g_01044	Pras.g_01803
OG0000712	Prai.g_01043	Pras.g_01804
OG0000713	Prai.g_01042	Pras.g_01805
OG0000714	Prai.g_01040	Pras.g_01807
OG0000715	Prai.g_01039	Pras.g_01808
OG0000716	Prai.g_01037	Pras.g_01810
OG0000717	Prai.g_01036	Pras.g_01811
OG0000718	Prai.g_01035	Pras.g_01812
OG0000719	Prai.g_01033	Pras.g_01814
OG0000720	Prai.g_01032	Pras.g_01815
OG0000721	Prai.g_01030	Pras.g_01818
OG0000722	Prai.g_01029	Pras.g_01819
OG0000723	Prai.g_01028	Pras.g_01820
OG0000724	Prai.g_01027	Pras.g_01821
OG0000725	Prai.g_01026	Pras.g_01822
OG0000726	Prai.g_01025	Pras.g_01823
OG0000727	Prai.g_01024	Pras.g_01824
OG0000728	Prai.g_01023	Pras.g_01825
OG0000729	Prai.g_01022	Pras.g_01826
OG0000730	Prai.g_01021	Pras.g_01827
OG0000731	Prai.g_01020	Pras.g_01828
OG0000732	Prai.g_01019	Pras.g_01829
OG0000733	Prai.g_01018	Pras.g_01830
OG0000734	Prai.g_01017	Pras.g_01831
OG0000735	Prai.g_01015	Pras.g_01833
OG0000736	Prai.g_01014	Pras.g_01834
OG0000737	Prai.g_01013	Pras.g_01835
OG0000738	Prai.g_01012	Pras.g_01836
OG0000739	Prai.g_01011	Pras.g_01837
OG0000740	Prai.g_01010	Pras.g_01838
OG0000741	Prai.g_01009	Pras.g_01839
OG0000742	Prai.g_01007	Pras.g_01841
OG0000743	Prai.g_01006	Pras.g_01842
OG0000744	Prai.g_01005	Pras.g_01843
OG0000745	Prai.g_01004	Pras.g_01844
OG0000746	Prai.g_01003	Pras.g_01845
OG0000747	Prai.g_01002	Pras.g_01846
OG0000748	Prai.g_01001	Pras.g_01847
OG0000749	Prai.g_01000	Pras.g_01848
OG0000750	Prai.g_00999	Pras.g_01849
OG0000751	Prai.g_00998	Pras.g_01850
OG0000752	Prai.g_00997	Pras.g_01851
OG0000753	Prai.g_00995	Pras.g_01853
OG0000754	Prai.g_00994	Pras.g_01854
OG0000755	Prai.g_00993	Pras.g_01855
OG0000756	Prai.g_00992	Pras.g_01856
OG0000757	Prai.g_00991	Pras.g_01857
OG0000758	Prai.g_00990	Pras.g_01858
OG0000759	Prai.g_00988	Pras.g_01860
OG0000760	Prai.g_00987	Pras.g_01861
OG0000761	Prai.g_00986	Pras.g_01862
OG0000762	Prai.g_00984	Pras.g_01864
OG0000763	Prai.g_00983	Pras.g_01865
OG0000764	Prai.g_00982	Pras.g_01866
OG0000765	Prai.g_00981	Pras.g_01867
OG0000766	Prai.g_00980	Pras.g_01868
OG0000767	Prai.g_00978	Pras.g_01870
OG0000768	Prai.g_00977	Pras.g_01871
OG0000769	Prai.g_00976	Pras.g_01872
OG0000770	Prai.g_00975	Pras.g_01873
OG0000771	Prai.g_00974	Pras.g_01874
OG0000772	Prai.g_00973	Pras.g_01875
OG0000773	Prai.g_00972	Pras.g_01876
OG0000774	Prai.g_00971	Pras.g_01877
OG0000775	Prai.g_00970	Pras.g_01878
OG0000776	Prai.g_00968	Pras.g_01881
OG0000777	Prai.g_00966	Pras.g_01883
OG0000778	Prai.g_00965	Pras.g_01884
OG0000779	Prai.g_00964	Pras.g_01885
OG0000780	Prai.g_00962	Pras.g_01887
OG0000781	Prai.g_00960	Pras.g_01889
OG0000782	Prai.g_00959	Pras.g_01890
OG0000783	Prai.g_00948	Pras.g_01903
OG0000784	Prai.g_00946	Pras.g_01905
OG0000785	Prai.g_00945	Pras.g_01906
OG0000786	Prai.g_00944	Pras.g_01907
OG0000787	Prai.g_00943	Pras.g_01908
OG0000788	Prai.g_00940	Pras.g_01912
OG0000789	Prai.g_00938	Pras.g_01914
OG0000790	Prai.g_00937	Pras.g_01915
OG0000791	Prai.g_00936	Pras.g_01916
OG0000792	Prai.g_00935	Pras.g_01917
OG0000793	Prai.g_00934	Pras.g_01918
OG0000794	Prai.g_00932	Pras.g_01920
OG0000795	Prai.g_00929	Pras.g_01923
OG0000796	Prai.g_00928	Pras.g_01924
OG0000797	Prai.g_00926	Pras.g_01926
OG0000798	Prai.g_00925	Pras.g_01927
OG0000799	Prai.g_00924	Pras.g_01928
OG0000800	Prai.g_00923	Pras.g_01929
OG0000801	Prai.g_00920	Pras.g_01932
OG0000802	Prai.g_00919	Pras.g_01933
OG0000803	Prai.g_00917	Pras.g_01935
OG0000804	Prai.g_00916	Pras.g_01936
OG0000805	Prai.g_00915	Pras.g_01937
OG0000806	Prai.g_00913	Pras.g_01939
OG0000807	Prai.g_01088	Pras.g_01964
OG0000808	Prai.g_01098	Pras.g_01973
OG0000809	Prai.g_01101	Pras.g_01976
OG0000810	Prai.g_01102	Pras.g_01977
OG0000811	Prai.g_01109	Pras.g_01984
OG0000812	Prai.g_01113	Pras.g_01988
OG0000813	Prai.g_01117	Pras.g_01992
OG0000814	Prai.g_01119	Pras.g_01994
OG0000815	Prai.g_01130	Pras.g_00009
OG0000816	Prai.g_01144	Pras.g_00024
OG0000817	Prai.g_01145	Pras.g_00025
OG0000818	Prai.g_01151	Pras.g_00030
OG0000819	Prai.g_01153	Pras.g_00037
OG0000820	Prai.g_01157	Pras.g_00041
OG0000821	Prai.g_01159	Pras.g_00043
OG0000822	Prai.g_01160	Pras.g_00044
OG0000823	Prai.g_01161	Pras.g_00045
OG0000824	Prai.g_01162	Pras.g_00046
OG0000825	Prai.g_01163	Pras.g_00047
OG0000826	Prai.g_01164	Pras.g_00048
OG0000827	Prai.g_01165	Pras.g_00049
OG0000828	Prai.g_01166	Pras.g_00050
OG0000829	Prai.g_01167	Pras.g_00051
OG0000830	Prai.g_01168	Pras.g_00052
OG0000831	Prai.g_01170	Pras.g_00055
OG0000832	Prai.g_01172	Pras.g_00057
OG0000833	Prai.g_01173	Pras.g_00058
OG0000834	Prai.g_01174	Pras.g_00059
OG0000835	Prai.g_01175	Pras.g_00060
OG0000836	Prai.g_01176	Pras.g_00061
OG0000837	Prai.g_01178	Pras.g_00063
OG0000838	Prai.g_01179	Pras.g_00064
OG0000839	Prai.g_01180	Pras.g_00065
OG0000840	Prai.g_01181	Pras.g_00066
OG0000841	Prai.g_01182	Pras.g_00067
OG0000842	Prai.g_01183	Pras.g_00068
OG0000843	Prai.g_01184	Pras.g_00069
OG0000844	Prai.g_01185	Pras.g_00070
OG0000845	Prai.g_01186	Pras.g_00071
OG0000846	Prai.g_01189	Pras.g_00074
OG0000847	Prai.g_01191	Pras.g_00076
OG0000848	Prai.g_01192	Pras.g_00077
OG0000849	Prai.g_01193	Pras.g_00078
OG0000850	Prai.g_01194	Pras.g_00079
OG0000851	Prai.g_01196	Pras.g_00080
OG0000852	Prai.g_01198	Pras.g_00082
OG0000853	Prai.g_01200	Pras.g_00083
OG0000854	Prai.g_01202	Pras.g_00085
OG0000855	Prai.g_01203	Pras.g_00086
OG0000856	Prai.g_01204	Pras.g_00087
OG0000857	Prai.g_01205	Pras.g_00088
OG0000858	Prai.g_01206	Pras.g_00089
OG0000859	Prai.g_01207	Pras.g_00090
OG0000860	Prai.g_01208	Pras.g_00091
OG0000861	Prai.g_01209	Pras.g_00092
OG0000862	Prai.g_01210	Pras.g_00093
OG0000863	Prai.g_01211	Pras.g_00094
OG0000864	Prai.g_01212	Pras.g_00095
OG0000865	Prai.g_01213	Pras.g_00097
OG0000866	Prai.g_01214	Pras.g_00098
OG0000867	Prai.g_01215	Pras.g_00099
OG0000868	Prai.g_01216	Pras.g_00100
OG0000869	Prai.g_01218	Pras.g_00102
OG0000870	Prai.g_01219	Pras.g_00103
OG0000871	Prai.g_01221	Pras.g_00105
OG0000872	Prai.g_01222	Pras.g_00106
OG0000873	Prai.g_01224	Pras.g_00108
OG0000874	Prai.g_01225	Pras.g_00109
OG0000875	Prai.g_01226	Pras.g_00110
OG0000876	Prai.g_01227	Pras.g_00111
OG0000877	Prai.g_01229	Pras.g_00113
OG0000878	Prai.g_01310	Pras.g_00178
OG0000879	Prai.g_01323	Pras.g_00197
OG0000880	Prai.g_01324	Pras.g_00198
OG0000881	Prai.g_01325	Pras.g_00199
OG0000882	Prai.g_01326	Pras.g_00200
OG0000883	Prai.g_01327	Pras.g_00201
OG0000884	Prai.g_01330	Pras.g_00204
OG0000885	Prai.g_01331	Pras.g_00205
OG0000886	Prai.g_01332	Pras.g_00206
OG0000887	Prai.g_01333	Pras.g_00207
OG0000888	Prai.g_01334	Pras.g_00208
OG0000889	Prai.g_01337	Pras.g_00211
OG0000890	Prai.g_01338	Pras.g_00212
OG0000891	Prai.g_01339	Pras.g_00213
OG0000892	Prai.g_01341	Pras.g_00214
OG0000893	Prai.g_01342	Pras.g_00216
OG0000894	Prai.g_01343	Pras.g_00217
OG0000895	Prai.g_01344	Pras.g_00218
OG0000896	Prai.g_01345	Pras.g_00219
OG0000897	Prai.g_01346	Pras.g_00220
OG0000898	Prai.g_01348	Pras.g_00223
OG0000899	Prai.g_01349	Pras.g_00224
OG0000900	Prai.g_01353	Pras.g_00232
OG0000901	Prai.g_01357	Pras.g_00236
OG0000902	Prai.g_01358	Pras.g_00237
OG0000904	Prai.g_01360	Pras.g_00240
OG0000905	Prai.g_01362	Pras.g_00242
OG0000906	Prai.g_01364	Pras.g_00244
OG0000907	Prai.g_01365	Pras.g_00245
OG0000908	Prai.g_01368	Pras.g_00248
OG0000909	Prai.g_01372	Pras.g_00252
OG0000910	Prai.g_01373	Pras.g_00253
OG0000911	Prai.g_01374	Pras.g_00254
OG0000912	Prai.g_01375	Pras.g_00255
OG0000913	Prai.g_01376	Pras.g_00256
OG0000914	Prai.g_01377	Pras.g_00257
OG0000915	Prai.g_01378	Pras.g_00258
OG0000916	Prai.g_01379	Pras.g_00259
OG0000917	Prai.g_01380	Pras.g_00260
OG0000918	Prai.g_01381	Pras.g_00261
OG0000919	Prai.g_01382	Pras.g_00262
OG0000920	Prai.g_01383	Pras.g_00263
OG0000921	Prai.g_01384	Pras.g_00264
OG0000922	Prai.g_01385	Pras.g_00265
OG0000923	Prai.g_01386	Pras.g_00266
OG0000924	Prai.g_01387	Pras.g_00267
OG0000925	Prai.g_01388	Pras.g_00268
OG0000926	Prai.g_01392	Pras.g_00289
OG0000927	Prai.g_01445	Pras.g_00332
OG0000928	Prai.g_01446	Pras.g_00333
OG0000929	Prai.g_01447	Pras.g_00334
OG0000930	Prai.g_01448	Pras.g_00335
OG0000931	Prai.g_01449	Pras.g_00336
OG0000932	Prai.g_01451	Pras.g_00338
OG0000933	Prai.g_01452	Pras.g_00339
OG0000934	Prai.g_01453	Pras.g_00340
OG0000935	Prai.g_01454	Pras.g_00341
OG0000936	Prai.g_01455	Pras.g_00342
OG0000937	Prai.g_01456	Pras.g_00343
OG0000938	Prai.g_01457	Pras.g_00344
OG0000939	Prai.g_01458	Pras.g_00345
OG0000940	Prai.g_01459	Pras.g_00346
OG0000941	Prai.g_01461	Pras.g_00348
OG0000942	Prai.g_01462	Pras.g_00349
OG0000943	Prai.g_01465	Pras.g_00352
OG0000944	Prai.g_01466	Pras.g_00353
OG0000945	Prai.g_01467	Pras.g_00354
OG0000946	Prai.g_01468	Pras.g_00355
OG0000947	Prai.g_01469	Pras.g_00356
OG0000948	Prai.g_01470	Pras.g_00357
OG0000949	Prai.g_01471	Pras.g_00358
OG0000950	Prai.g_01472	Pras.g_00359
OG0000951	Prai.g_01473	Pras.g_00360
OG0000952	Prai.g_01474	Pras.g_00361
OG0000953	Prai.g_01475	Pras.g_00362
OG0000954	Prai.g_01476	Pras.g_00363
OG0000955	Prai.g_01477	Pras.g_00364
OG0000956	Prai.g_01478	Pras.g_00365
OG0000957	Prai.g_01479	Pras.g_00366
OG0000958	Prai.g_01480	Pras.g_00367
OG0000959	Prai.g_01481	Pras.g_00368
OG0000960	Prai.g_01482	Pras.g_00369
OG0000961	Prai.g_01485	Pras.g_00373
OG0000962	Prai.g_01486	Pras.g_00374
OG0000963	Prai.g_01487	Pras.g_00375
OG0000964	Prai.g_01489	Pras.g_00377
OG0000965	Prai.g_01490	Pras.g_00378
OG0000966	Prai.g_01491	Pras.g_00379
OG0000967	Prai.g_01492	Pras.g_00380
OG0000968	Prai.g_01493	Pras.g_00381
OG0000969	Prai.g_01494	Pras.g_00382
OG0000970	Prai.g_01495	Pras.g_00384
OG0000971	Prai.g_01496	Pras.g_00385
OG0000972	Prai.g_01497	Pras.g_00386
OG0000973	Prai.g_01498	Pras.g_00387
OG0000974	Prai.g_01500	Pras.g_00389
OG0000975	Prai.g_01502	Pras.g_00392
OG0000976	Prai.g_01504	Pras.g_00394
OG0000977	Prai.g_01505	Pras.g_00395
OG0000978	Prai.g_01507	Pras.g_00396
OG0000979	Prai.g_01509	Pras.g_00399
OG0000980	Prai.g_01510	Pras.g_00400
OG0000981	Prai.g_01511	Pras.g_00401
OG0000982	Prai.g_01512	Pras.g_00402
OG0000983	Prai.g_01514	Pras.g_00405
OG0000984	Prai.g_01515	Pras.g_00406
OG0000985	Prai.g_01516	Pras.g_00407
OG0000986	Prai.g_01517	Pras.g_00408
OG0000987	Prai.g_01518	Pras.g_00409
OG0000988	Prai.g_01519	Pras.g_00410
OG0000989	Prai.g_01520	Pras.g_00411
OG0000990	Prai.g_01521	Pras.g_00412
OG0000991	Prai.g_01522	Pras.g_00413
OG0000992	Prai.g_01523	Pras.g_00414
OG0000993	Prai.g_01524	Pras.g_00415
OG0000994	Prai.g_01525	Pras.g_00416
OG0000995	Prai.g_01526	Pras.g_00417
OG0000996	Prai.g_01527	Pras.g_00418
OG0000997	Prai.g_01528	Pras.g_00419
OG0000998	Prai.g_01529	Pras.g_00420
OG0000999	Prai.g_01530	Pras.g_00421
OG0001000	Prai.g_01531	Pras.g_00422
OG0001001	Prai.g_01533	Pras.g_00424
OG0001002	Prai.g_01534	Pras.g_00425
OG0001003	Prai.g_01535	Pras.g_00426
OG0001004	Prai.g_01536	Pras.g_00427
OG0001005	Prai.g_01537	Pras.g_00428
OG0001006	Prai.g_01538	Pras.g_00429
OG0001007	Prai.g_01539	Pras.g_00430
OG0001008	Prai.g_01541	Pras.g_00432
OG0001009	Prai.g_01542	Pras.g_00433
OG0001010	Prai.g_01550	Pras.g_00441
OG0001011	Prai.g_01558	Pras.g_00448
OG0001012	Prai.g_01597	Pras.g_00473
OG0001013	Prai.g_01632	Pras.g_00544
OG0001014	Prai.g_01633	Pras.g_00545
OG0001015	Prai.g_01639	Pras.g_00551
OG0001016	Prai.g_01640	Pras.g_00552
OG0001017	Prai.g_01641	Pras.g_00553
OG0001018	Prai.g_01642	Pras.g_00554
OG0001019	Prai.g_01644	Pras.g_00556
OG0001020	Prai.g_01645	Pras.g_00557
OG0001021	Prai.g_01646	Pras.g_00558
OG0001022	Prai.g_01647	Pras.g_00559
OG0001023	Prai.g_01648	Pras.g_00560
OG0001024	Prai.g_01649	Pras.g_00561
OG0001025	Prai.g_01650	Pras.g_00562
OG0001026	Prai.g_01652	Pras.g_00564
OG0001027	Prai.g_01653	Pras.g_00565
OG0001028	Prai.g_01654	Pras.g_00566
OG0001029	Prai.g_01655	Pras.g_00567
OG0001030	Prai.g_01656	Pras.g_00568
OG0001031	Prai.g_01657	Pras.g_00569
OG0001032	Prai.g_01658	Pras.g_00570
OG0001033	Prai.g_01659	Pras.g_00571
OG0001034	Prai.g_01660	Pras.g_00572
OG0001035	Prai.g_01662	Pras.g_00574
OG0001036	Prai.g_01663	Pras.g_00575
OG0001037	Prai.g_01664	Pras.g_00576
OG0001038	Prai.g_01665	Pras.g_00577
OG0001039	Prai.g_01666	Pras.g_00578
OG0001040	Prai.g_01667	Pras.g_00579
OG0001041	Prai.g_01668	Pras.g_00580
OG0001042	Prai.g_01669	Pras.g_00581
OG0001043	Prai.g_01670	Pras.g_00582
OG0001044	Prai.g_01671	Pras.g_00583
OG0001045	Prai.g_01672	Pras.g_00584
OG0001046	Prai.g_01673	Pras.g_00585
OG0001047	Prai.g_01676	Pras.g_00588
OG0001048	Prai.g_01678	Pras.g_00590
OG0001049	Prai.g_01679	Pras.g_00591
OG0001050	Prai.g_01680	Pras.g_00592
OG0001051	Prai.g_01681	Pras.g_00593
OG0001052	Prai.g_01682	Pras.g_00594
OG0001053	Prai.g_01683	Pras.g_00596
OG0001054	Prai.g_01685	Pras.g_00598
OG0001055	Prai.g_01686	Pras.g_00599
OG0001056	Prai.g_01687	Pras.g_00600
OG0001057	Prai.g_01688	Pras.g_00601
OG0001058	Prai.g_01689	Pras.g_00602
OG0001059	Prai.g_01690	Pras.g_00603
OG0001060	Prai.g_01691	Pras.g_00604
OG0001061	Prai.g_01692	Pras.g_00605
OG0001062	Prai.g_01693	Pras.g_00606
OG0001063	Prai.g_01694	Pras.g_00607
OG0001064	Prai.g_01696	Pras.g_00609
OG0001065	Prai.g_01701	Pras.g_00613
OG0001066	Prai.g_01702	Pras.g_00614
OG0001067	Prai.g_01703	Pras.g_00615
OG0001068	Prai.g_01705	Pras.g_00617
OG0001069	Prai.g_01706	Pras.g_00618
OG0001070	Prai.g_01707	Pras.g_00619
OG0001071	Prai.g_01708	Pras.g_00620
OG0001072	Prai.g_01709	Pras.g_00621
OG0001073	Prai.g_01710	Pras.g_00622
OG0001074	Prai.g_01711	Pras.g_00623
OG0001075	Prai.g_01712	Pras.g_00624
OG0001076	Prai.g_01713	Pras.g_00625
OG0001077	Prai.g_01714	Pras.g_00626
OG0001078	Prai.g_01715	Pras.g_00627
OG0001079	Prai.g_01716	Pras.g_00628
OG0001080	Prai.g_01717	Pras.g_00629
OG0001081	Prai.g_01720	Pras.g_00632
OG0001082	Prai.g_01721	Pras.g_00633
OG0001083	Prai.g_01722	Pras.g_00634
OG0001084	Prai.g_01724	Pras.g_00636
OG0001085	Prai.g_01725	Pras.g_00637
OG0001086	Prai.g_01726	Pras.g_00638
OG0001087	Prai.g_01727	Pras.g_00639
OG0001088	Prai.g_01728	Pras.g_00640
OG0001089	Prai.g_01734	Pras.g_00645
OG0001090	Prai.g_01736	Pras.g_00647
OG0001091	Prai.g_01737	Pras.g_00648
OG0001092	Prai.g_01738	Pras.g_00649
OG0001093	Prai.g_01739	Pras.g_00650
OG0001094	Prai.g_01740	Pras.g_00651
OG0001095	Prai.g_01741	Pras.g_00652
OG0001096	Prai.g_01742	Pras.g_00653
OG0001097	Prai.g_01743	Pras.g_00654
OG0001098	Prai.g_01744	Pras.g_00655
OG0001099	Prai.g_01746	Pras.g_00656
OG0001100	Prai.g_01747	Pras.g_00657
OG0001101	Prai.g_01748	Pras.g_00658
OG0001102	Prai.g_01749	Pras.g_00659
OG0001103	Prai.g_01750	Pras.g_00660
OG0001104	Prai.g_01751	Pras.g_00661
OG0001105	Prai.g_01752	Pras.g_00662
OG0001106	Prai.g_01753	Pras.g_00663
OG0001107	Prai.g_01754	Pras.g_00664
OG0001108	Prai.g_01755	Pras.g_00665
OG0001109	Prai.g_01756	Pras.g_00666
OG0001110	Prai.g_01757	Pras.g_00667
OG0001111	Prai.g_01758	Pras.g_00668
OG0001112	Prai.g_01759	Pras.g_00669
OG0001113	Prai.g_01760	Pras.g_00670
OG0001114	Prai.g_01761	Pras.g_00671
OG0001115	Prai.g_01762	Pras.g_00672
OG0001116	Prai.g_01763	Pras.g_00673
OG0001117	Prai.g_01764	Pras.g_00674
OG0001118	Prai.g_01765	Pras.g_00675
OG0001119	Prai.g_01766	Pras.g_00676
OG0001120	Prai.g_01767	Pras.g_00677
OG0001121	Prai.g_01769	Pras.g_00679
OG0001122	Prai.g_01770	Pras.g_00680
OG0001123	Prai.g_01776	Pras.g_00681
OG0001124	Prai.g_01778	Pras.g_00683
OG0001125	Prai.g_01780	Pras.g_00685
OG0001126	Prai.g_01781	Pras.g_00686
OG0001127	Prai.g_01783	Pras.g_00688
OG0001128	Prai.g_01784	Pras.g_00689
OG0001129	Prai.g_01785	Pras.g_00690
OG0001130	Prai.g_01788	Pras.g_00693
OG0001131	Prai.g_01789	Pras.g_00694
OG0001132	Prai.g_01790	Pras.g_00695
OG0001133	Prai.g_01791	Pras.g_00696
OG0001134	Prai.g_01792	Pras.g_00697
OG0001135	Prai.g_01793	Pras.g_00698
OG0001136	Prai.g_01794	Pras.g_00699
OG0001137	Prai.g_01795	Pras.g_00700
OG0001138	Prai.g_01796	Pras.g_00701
OG0001139	Prai.g_01797	Pras.g_00702
OG0001140	Prai.g_01798	Pras.g_00703
OG0001141	Prai.g_01799	Pras.g_00704
OG0001142	Prai.g_01802	Pras.g_00707
OG0001143	Prai.g_01803	Pras.g_00708
OG0001144	Prai.g_01804	Pras.g_00709
OG0001145	Prai.g_01805	Pras.g_00710
OG0001146	Prai.g_01806	Pras.g_00711
OG0001147	Prai.g_01807	Pras.g_00712
OG0001148	Prai.g_01808	Pras.g_00713
OG0001149	Prai.g_01810	Pras.g_00715
OG0001150	Prai.g_01811	Pras.g_00716
OG0001151	Prai.g_01813	Pras.g_00718
OG0001152	Prai.g_01814	Pras.g_00719
