Orthogroup	Syam	Syad
OG0000574	Syam.g_01720	Syad.g_01077
OG0000575	Syam.g_01716	Syad.g_01083
OG0000576	Syam.g_01714	Syad.g_01085
OG0000577	Syam.g_01713	Syad.g_01086
OG0000578	Syam.g_01712	Syad.g_01087
OG0000579	Syam.g_01711	Syad.g_01088
OG0000580	Syam.g_01710	Syad.g_01089
OG0000581	Syam.g_01704	Syad.g_01097
OG0000582	Syam.g_01513	Syad.g_02206
OG0000583	Syam.g_01512	Syad.g_02205
OG0000584	Syam.g_01511	Syad.g_02204
OG0000585	Syam.g_01509	Syad.g_02202
OG0000586	Syam.g_01508	Syad.g_02201
OG0000587	Syam.g_01506	Syad.g_02199
OG0000588	Syam.g_01498	Syad.g_02183
OG0000589	Syam.g_01494	Syad.g_02178
OG0000590	Syam.g_01493	Syad.g_02177
OG0000591	Syam.g_01486	Syad.g_02169
OG0000592	Syam.g_01485	Syad.g_02168
OG0000593	Syam.g_01471	Syad.g_02156
OG0000594	Syam.g_01470	Syad.g_02155
OG0000595	Syam.g_01469	Syad.g_02154
OG0000596	Syam.g_01465	Syad.g_02149
OG0000597	Syam.g_01462	Syad.g_02146
OG0000598	Syam.g_01461	Syad.g_02145
OG0000599	Syam.g_01458	Syad.g_02142
OG0000600	Syam.g_01457	Syad.g_02141
OG0000601	Syam.g_01456	Syad.g_02140
OG0000602	Syam.g_01451	Syad.g_02135
OG0000603	Syam.g_01450	Syad.g_02134
OG0000604	Syam.g_01447	Syad.g_02131
OG0000605	Syam.g_01031	Syad.g_02026
OG0000606	Syam.g_01387	Syad.g_01567
OG0000607	Syam.g_01384	Syad.g_01571
OG0000608	Syam.g_01383	Syad.g_01572
OG0000609	Syam.g_01380	Syad.g_01574
OG0000610	Syam.g_01373	Syad.g_01589
OG0000611	Syam.g_01370	Syad.g_01592
OG0000612	Syam.g_01369	Syad.g_01593
OG0000613	Syam.g_00170	Syad.g_00457
OG0000614	Syam.g_00801	Syad.g_01340
OG0000615	Syam.g_01332	Syad.g_01948
OG0000616	Syam.g_02430	Syad.g_00145
OG0000617	Syam.g_01240	Syad.g_01810
OG0000618	Syam.g_01239	Syad.g_01809
OG0000619	Syam.g_01238	Syad.g_01808
OG0000620	Syam.g_01233	Syad.g_01803
OG0000621	Syam.g_01232	Syad.g_01802
OG0000622	Syam.g_01231	Syad.g_01801
OG0000623	Syam.g_01230	Syad.g_01800
OG0000624	Syam.g_01228	Syad.g_01798
OG0000625	Syam.g_01227	Syad.g_01797
OG0000626	Syam.g_01226	Syad.g_01796
OG0000627	Syam.g_01065	Syad.g_01640
OG0000628	Syam.g_01067	Syad.g_01641
OG0000629	Syam.g_01070	Syad.g_01644
OG0000630	Syam.g_01074	Syad.g_01648
OG0000631	Syam.g_01084	Syad.g_01658
OG0000632	Syam.g_01085	Syad.g_01659
OG0000633	Syam.g_01086	Syad.g_01660
OG0000634	Syam.g_01294	Syad.g_01893
OG0000635	Syam.g_01293	Syad.g_01892
OG0000636	Syam.g_01291	Syad.g_01890
OG0000637	Syam.g_01289	Syad.g_01888
OG0000638	Syam.g_01288	Syad.g_01887
OG0000639	Syam.g_01287	Syad.g_01886
OG0000640	Syam.g_01286	Syad.g_01885
OG0000641	Syam.g_01282	Syad.g_01881
OG0000642	Syam.g_01281	Syad.g_01880
OG0000643	Syam.g_01280	Syad.g_01878
OG0000644	Syam.g_01279	Syad.g_01877
OG0000645	Syam.g_01277	Syad.g_01875
OG0000646	Syam.g_01274	Syad.g_01872
OG0000647	Syam.g_01272	Syad.g_01870
OG0000648	Syam.g_01269	Syad.g_01860
OG0000649	Syam.g_01268	Syad.g_01859
OG0000650	Syam.g_01267	Syad.g_01858
OG0000651	Syam.g_01266	Syad.g_01857
OG0000652	Syam.g_01265	Syad.g_01856
OG0000653	Syam.g_01263	Syad.g_01850
OG0000654	Syam.g_01262	Syad.g_01849
OG0000655	Syam.g_01261	Syad.g_01848
OG0000656	Syam.g_01258	Syad.g_01845
OG0000657	Syam.g_00739	Syad.g_01240
OG0000658	Syam.g_00735	Syad.g_01231
OG0000659	Syam.g_00734	Syad.g_01230
OG0000660	Syam.g_00730	Syad.g_01226
OG0000661	Syam.g_00728	Syad.g_01224
OG0000662	Syam.g_00726	Syad.g_01222
OG0000663	Syam.g_00723	Syad.g_01219
OG0000664	Syam.g_00722	Syad.g_01209
OG0000665	Syam.g_02027	Syad.g_02115
OG0000666	Syam.g_01030	Syad.g_02027
OG0000667	Syam.g_00937	Syad.g_00612
OG0000668	Syam.g_01185	Syad.g_01688
OG0000669	Syam.g_01358	Syad.g_01606
OG0000670	Syam.g_00528	Syad.g_01609
OG0000671	Syam.g_01354	Syad.g_01611
OG0000672	Syam.g_01351	Syad.g_01615
OG0000673	Syam.g_01348	Syad.g_01618
OG0000674	Syam.g_01346	Syad.g_01620
OG0000675	Syam.g_01345	Syad.g_01633
OG0000676	Syam.g_01343	Syad.g_01635
OG0000677	Syam.g_01342	Syad.g_01636
OG0000678	Syam.g_01339	Syad.g_01957
OG0000679	Syam.g_01323	Syad.g_01922
OG0000680	Syam.g_01322	Syad.g_01921
OG0000681	Syam.g_01319	Syad.g_01919
OG0000682	Syam.g_01318	Syad.g_01918
OG0000683	Syam.g_01317	Syad.g_01917
OG0000684	Syam.g_01312	Syad.g_01912
OG0000685	Syam.g_01310	Syad.g_01910
OG0000686	Syam.g_01309	Syad.g_01909
OG0000687	Syam.g_01308	Syad.g_01908
OG0000688	Syam.g_01304	Syad.g_01904
OG0000689	Syam.g_01302	Syad.g_01902
OG0000690	Syam.g_01301	Syad.g_01901
OG0000691	Syam.g_01300	Syad.g_01900
OG0000692	Syam.g_01299	Syad.g_01899
OG0000693	Syam.g_01298	Syad.g_01897
OG0000694	Syam.g_01297	Syad.g_01896
OG0000695	Syam.g_01088	Syad.g_01662
OG0000696	Syam.g_01089	Syad.g_01663
OG0000697	Syam.g_01091	Syad.g_01789
OG0000698	Syam.g_01094	Syad.g_01786
OG0000699	Syam.g_01096	Syad.g_01785
OG0000700	Syam.g_01097	Syad.g_01784
OG0000701	Syam.g_01098	Syad.g_01783
OG0000702	Syam.g_01106	Syad.g_01775
OG0000703	Syam.g_01107	Syad.g_01774
OG0000704	Syam.g_01109	Syad.g_01772
OG0000705	Syam.g_01116	Syad.g_01765
OG0000706	Syam.g_01117	Syad.g_01764
OG0000707	Syam.g_01118	Syad.g_01763
OG0000708	Syam.g_01121	Syad.g_01760
OG0000709	Syam.g_01131	Syad.g_01745
OG0000710	Syam.g_01135	Syad.g_01738
OG0000711	Syam.g_01165	Syad.g_01710
OG0000712	Syam.g_01167	Syad.g_01708
OG0000713	Syam.g_01168	Syad.g_01707
OG0000714	Syam.g_01170	Syad.g_01705
OG0000715	Syam.g_01172	Syad.g_01703
OG0000716	Syam.g_01176	Syad.g_01697
OG0000717	Syam.g_01177	Syad.g_01696
OG0000718	Syam.g_01181	Syad.g_01692
OG0000719	Syam.g_01183	Syad.g_01690
OG0000720	Syam.g_01197	Syad.g_01677
OG0000721	Syam.g_01199	Syad.g_01675
OG0000722	Syam.g_01200	Syad.g_01674
OG0000723	Syam.g_01224	Syad.g_01791
OG0000724	Syam.g_00768	Syad.g_01284
OG0000725	Syam.g_00777	Syad.g_01293
OG0000726	Syam.g_00778	Syad.g_01294
OG0000727	Syam.g_00779	Syad.g_01295
OG0000728	Syam.g_00781	Syad.g_01297
OG0000729	Syam.g_00105	Syad.g_00331
OG0000730	Syam.g_00454	Syad.g_00758
OG0000731	Syam.g_00466	Syad.g_00770
OG0000732	Syam.g_00051	Syad.g_00214
OG0000733	Syam.g_02339	Syad.g_00028
OG0000734	Syam.g_02128	Syad.g_02809
OG0000735	Syam.g_01810	Syad.g_01120
OG0000736	Syam.g_01809	Syad.g_01121
OG0000737	Syam.g_01808	Syad.g_01122
OG0000738	Syam.g_01803	Syad.g_01127
OG0000739	Syam.g_01802	Syad.g_01145
OG0000740	Syam.g_01801	Syad.g_01146
OG0000741	Syam.g_01798	Syad.g_01149
OG0000742	Syam.g_01796	Syad.g_01151
OG0000743	Syam.g_01794	Syad.g_01153
OG0000744	Syam.g_01793	Syad.g_01154
OG0000745	Syam.g_01791	Syad.g_01156
OG0000746	Syam.g_01789	Syad.g_01158
OG0000747	Syam.g_01788	Syad.g_01159
OG0000748	Syam.g_01779	Syad.g_01170
OG0000749	Syam.g_01776	Syad.g_01173
OG0000750	Syam.g_01775	Syad.g_01174
OG0000751	Syam.g_01770	Syad.g_01182
OG0000752	Syam.g_01768	Syad.g_01184
OG0000753	Syam.g_01765	Syad.g_01187
OG0000754	Syam.g_00910	Syad.g_01516
OG0000755	Syam.g_00900	Syad.g_01504
OG0000756	Syam.g_00899	Syad.g_01498
OG0000757	Syam.g_00891	Syad.g_01487
OG0000758	Syam.g_00890	Syad.g_01486
OG0000759	Syam.g_00889	Syad.g_01485
OG0000760	Syam.g_00888	Syad.g_01484
OG0000761	Syam.g_00886	Syad.g_01480
OG0000762	Syam.g_00884	Syad.g_01474
OG0000763	Syam.g_00882	Syad.g_01468
OG0000764	Syam.g_00881	Syad.g_01467
OG0000765	Syam.g_00864	Syad.g_01447
OG0000766	Syam.g_00863	Syad.g_01446
OG0000767	Syam.g_00861	Syad.g_01444
OG0000768	Syam.g_00860	Syad.g_01443
OG0000769	Syam.g_00858	Syad.g_01441
OG0000770	Syam.g_00855	Syad.g_01437
OG0000771	Syam.g_00762	Syad.g_01278
OG0000772	Syam.g_01005	Syad.g_02078
OG0000773	Syam.g_01816	Syad.g_01114
OG0000774	Syam.g_01820	Syad.g_02396
OG0000775	Syam.g_01823	Syad.g_02398
OG0000776	Syam.g_01824	Syad.g_02399
OG0000777	Syam.g_01825	Syad.g_02400
OG0000778	Syam.g_01826	Syad.g_02401
OG0000779	Syam.g_01832	Syad.g_02407
OG0000780	Syam.g_01835	Syad.g_02411
OG0000781	Syam.g_01839	Syad.g_02415
OG0000782	Syam.g_01840	Syad.g_02416
OG0000783	Syam.g_01841	Syad.g_02418
OG0000784	Syam.g_01842	Syad.g_02419
OG0000785	Syam.g_01844	Syad.g_02421
OG0000786	Syam.g_01700	Syad.g_01101
OG0000787	Syam.g_01701	Syad.g_01100
OG0000788	Syam.g_01455	Syad.g_02139
OG0000789	Syam.g_01044	Syad.g_01982
OG0000790	Syam.g_00570	Syad.g_00886
OG0000791	Syam.g_00568	Syad.g_00885
OG0000792	Syam.g_00567	Syad.g_00884
OG0000793	Syam.g_00562	Syad.g_00879
OG0000794	Syam.g_00561	Syad.g_00878
OG0000795	Syam.g_00560	Syad.g_00877
OG0000796	Syam.g_00556	Syad.g_00871
OG0000797	Syam.g_00555	Syad.g_00870
OG0000798	Syam.g_00233	Syad.g_00525
OG0000799	Syam.g_01585	Syad.g_02243
OG0000800	Syam.g_01588	Syad.g_02245
OG0000801	Syam.g_01589	Syad.g_02246
OG0000802	Syam.g_01592	Syad.g_02251
OG0000803	Syam.g_01597	Syad.g_02255
OG0000804	Syam.g_01600	Syad.g_02260
OG0000805	Syam.g_01602	Syad.g_02266
OG0000806	Syam.g_01604	Syad.g_02267
OG0000807	Syam.g_01606	Syad.g_02269
OG0000808	Syam.g_01607	Syad.g_02270
OG0000809	Syam.g_01610	Syad.g_02273
OG0000810	Syam.g_01611	Syad.g_02274
OG0000811	Syam.g_01616	Syad.g_02283
OG0000812	Syam.g_01618	Syad.g_02285
OG0000813	Syam.g_01619	Syad.g_02286
OG0000814	Syam.g_01621	Syad.g_02288
OG0000815	Syam.g_01622	Syad.g_02289
OG0000816	Syam.g_01624	Syad.g_02290
OG0000817	Syam.g_01625	Syad.g_02291
OG0000818	Syam.g_01631	Syad.g_02297
OG0000819	Syam.g_01632	Syad.g_02298
OG0000820	Syam.g_01633	Syad.g_02299
OG0000821	Syam.g_01639	Syad.g_02305
OG0000822	Syam.g_01641	Syad.g_02307
OG0000823	Syam.g_01642	Syad.g_02308
OG0000824	Syam.g_01648	Syad.g_02314
OG0000825	Syam.g_01649	Syad.g_02315
OG0000826	Syam.g_01650	Syad.g_02316
OG0000827	Syam.g_01651	Syad.g_02317
OG0000828	Syam.g_01655	Syad.g_02320
OG0000829	Syam.g_01656	Syad.g_02321
OG0000830	Syam.g_01657	Syad.g_02322
OG0000831	Syam.g_01659	Syad.g_02325
OG0000832	Syam.g_01923	Syad.g_02538
OG0000833	Syam.g_01932	Syad.g_02550
OG0000834	Syam.g_01933	Syad.g_02552
OG0000835	Syam.g_01934	Syad.g_02553
OG0000836	Syam.g_01937	Syad.g_02557
OG0000837	Syam.g_01938	Syad.g_02561
OG0000838	Syam.g_01946	Syad.g_02565
OG0000839	Syam.g_01947	Syad.g_02566
OG0000840	Syam.g_01948	Syad.g_02567
OG0000841	Syam.g_01949	Syad.g_02568
OG0000842	Syam.g_01950	Syad.g_02569
OG0000843	Syam.g_01951	Syad.g_02570
OG0000844	Syam.g_01953	Syad.g_02577
OG0000845	Syam.g_01954	Syad.g_02578
OG0000846	Syam.g_01955	Syad.g_02579
OG0000847	Syam.g_01956	Syad.g_02580
OG0000848	Syam.g_01958	Syad.g_02582
OG0000849	Syam.g_01959	Syad.g_02583
OG0000850	Syam.g_01961	Syad.g_02586
OG0000851	Syam.g_01966	Syad.g_02592
OG0000852	Syam.g_01967	Syad.g_02593
OG0000853	Syam.g_01971	Syad.g_02597
OG0000854	Syam.g_01973	Syad.g_02606
OG0000855	Syam.g_01974	Syad.g_02607
OG0000856	Syam.g_01483	Syad.g_02166
OG0000857	Syam.g_01273	Syad.g_01871
OG0000858	Syam.g_01980	Syad.g_02613
OG0000859	Syam.g_01981	Syad.g_02614
OG0000860	Syam.g_01992	Syad.g_02625
OG0000861	Syam.g_01993	Syad.g_02626
OG0000862	Syam.g_01994	Syad.g_02628
OG0000863	Syam.g_01996	Syad.g_02631
OG0000864	Syam.g_01997	Syad.g_02632
OG0000865	Syam.g_01998	Syad.g_02633
OG0000866	Syam.g_01999	Syad.g_02634
OG0000867	Syam.g_02000	Syad.g_02635
OG0000868	Syam.g_02003	Syad.g_02637
OG0000869	Syam.g_02007	Syad.g_02643
OG0000870	Syam.g_02012	Syad.g_02648
OG0000871	Syam.g_02013	Syad.g_02649
OG0000872	Syam.g_02021	Syad.g_02657
OG0000873	Syam.g_02024	Syad.g_02660
OG0000874	Syam.g_02019	Syad.g_02655
OG0000875	Syam.g_02026	Syad.g_02662
OG0000876	Syam.g_01877	Syad.g_03003
OG0000877	Syam.g_01882	Syad.g_02480
OG0000878	Syam.g_01883	Syad.g_02481
OG0000879	Syam.g_01884	Syad.g_02482
OG0000880	Syam.g_01885	Syad.g_02483
OG0000881	Syam.g_01891	Syad.g_02489
OG0000882	Syam.g_01896	Syad.g_02494
OG0000883	Syam.g_01898	Syad.g_02497
OG0000884	Syam.g_01900	Syad.g_02499
OG0000885	Syam.g_01901	Syad.g_02500
OG0000886	Syam.g_01902	Syad.g_02501
OG0000887	Syam.g_01903	Syad.g_02502
OG0000888	Syam.g_01905	Syad.g_02504
OG0000889	Syam.g_01907	Syad.g_02506
OG0000890	Syam.g_01910	Syad.g_02512
OG0000891	Syam.g_01911	Syad.g_02513
OG0000892	Syam.g_01913	Syad.g_02517
OG0000893	Syam.g_00287	Syad.g_00589
OG0000894	Syam.g_00290	Syad.g_00592
OG0000895	Syam.g_00294	Syad.g_00596
OG0000896	Syam.g_00295	Syad.g_00597
OG0000897	Syam.g_00297	Syad.g_00599
OG0000898	Syam.g_00298	Syad.g_00600
OG0000899	Syam.g_00299	Syad.g_00601
OG0000900	Syam.g_00300	Syad.g_00602
OG0000901	Syam.g_00305	Syad.g_00607
OG0000902	Syam.g_00307	Syad.g_00609
OG0000903	Syam.g_00322	Syad.g_00645
OG0000904	Syam.g_00317	Syad.g_00640
OG0000905	Syam.g_00312	Syad.g_00632
OG0000906	Syam.g_00309	Syad.g_00630
OG0000907	Syam.g_00324	Syad.g_00648
OG0000908	Syam.g_00327	Syad.g_00651
OG0000909	Syam.g_00328	Syad.g_00652
OG0000910	Syam.g_00329	Syad.g_00653
OG0000911	Syam.g_00331	Syad.g_00655
OG0000912	Syam.g_00332	Syad.g_00656
OG0000913	Syam.g_00333	Syad.g_00657
OG0000914	Syam.g_00334	Syad.g_00658
OG0000915	Syam.g_00336	Syad.g_00660
OG0000916	Syam.g_00337	Syad.g_00661
OG0000917	Syam.g_00338	Syad.g_00662
OG0000918	Syam.g_00339	Syad.g_00663
OG0000919	Syam.g_00340	Syad.g_00664
OG0000920	Syam.g_00341	Syad.g_00665
OG0000921	Syam.g_00342	Syad.g_00666
OG0000922	Syam.g_00343	Syad.g_00667
OG0000923	Syam.g_00347	Syad.g_00671
OG0000924	Syam.g_00348	Syad.g_00672
OG0000925	Syam.g_00349	Syad.g_00673
OG0000926	Syam.g_00350	Syad.g_00674
OG0000927	Syam.g_00352	Syad.g_00676
OG0000928	Syam.g_00353	Syad.g_00677
OG0000929	Syam.g_00354	Syad.g_00678
OG0000930	Syam.g_00355	Syad.g_00679
OG0000931	Syam.g_00356	Syad.g_00680
OG0000932	Syam.g_00357	Syad.g_00681
OG0000933	Syam.g_00363	Syad.g_00687
OG0000934	Syam.g_00365	Syad.g_00689
OG0000935	Syam.g_00366	Syad.g_00690
OG0000936	Syam.g_00368	Syad.g_00691
OG0000937	Syam.g_00369	Syad.g_00692
OG0000938	Syam.g_00373	Syad.g_00695
OG0000939	Syam.g_00374	Syad.g_00696
OG0000940	Syam.g_00381	Syad.g_00703
OG0000941	Syam.g_00383	Syad.g_00705
OG0000942	Syam.g_00385	Syad.g_00707
OG0000943	Syam.g_00386	Syad.g_00708
OG0000944	Syam.g_00388	Syad.g_00710
OG0000945	Syam.g_00390	Syad.g_00711
OG0000946	Syam.g_00395	Syad.g_00716
OG0000947	Syam.g_00398	Syad.g_00719
OG0000948	Syam.g_00399	Syad.g_00720
OG0000949	Syam.g_00159	Syad.g_00432
OG0000950	Syam.g_00150	Syad.g_00418
OG0000951	Syam.g_00145	Syad.g_00411
OG0000952	Syam.g_00140	Syad.g_00375
OG0000953	Syam.g_00136	Syad.g_00369
OG0000954	Syam.g_00131	Syad.g_00364
OG0000955	Syam.g_00130	Syad.g_00363
OG0000956	Syam.g_00128	Syad.g_00361
OG0000957	Syam.g_00117	Syad.g_00350
OG0000958	Syam.g_00116	Syad.g_00349
OG0000959	Syam.g_00112	Syad.g_00345
OG0000960	Syam.g_00111	Syad.g_00344
OG0000961	Syam.g_00108	Syad.g_00335
OG0000962	Syam.g_00106	Syad.g_00332
OG0000963	Syam.g_00101	Syad.g_00325
OG0000964	Syam.g_00100	Syad.g_00324
OG0000965	Syam.g_00099	Syad.g_00323
OG0000966	Syam.g_00074	Syad.g_00246
OG0000967	Syam.g_00069	Syad.g_00234
OG0000968	Syam.g_00077	Syad.g_00243
OG0000969	Syam.g_00072	Syad.g_00240
OG0000970	Syam.g_00071	Syad.g_00239
OG0000971	Syam.g_00066	Syad.g_00229
OG0000972	Syam.g_00065	Syad.g_00228
OG0000973	Syam.g_00064	Syad.g_00227
OG0000974	Syam.g_00063	Syad.g_00226
OG0000975	Syam.g_00062	Syad.g_00225
OG0000976	Syam.g_00061	Syad.g_00224
OG0000977	Syam.g_00059	Syad.g_00222
OG0000978	Syam.g_00058	Syad.g_00221
OG0000979	Syam.g_00055	Syad.g_00218
OG0000980	Syam.g_00052	Syad.g_00215
OG0000981	Syam.g_00049	Syad.g_00212
OG0000982	Syam.g_02314	Syad.g_03035
OG0000983	Syam.g_02315	Syad.g_03036
OG0000984	Syam.g_02316	Syad.g_03037
OG0000985	Syam.g_02318	Syad.g_03039
OG0000986	Syam.g_02320	Syad.g_03049
OG0000987	Syam.g_02322	Syad.g_00002
OG0000988	Syam.g_02327	Syad.g_00008
OG0000989	Syam.g_02334	Syad.g_00020
OG0000990	Syam.g_02346	Syad.g_00061
OG0000991	Syam.g_02348	Syad.g_00064
OG0000992	Syam.g_02351	Syad.g_00067
OG0000993	Syam.g_02352	Syad.g_00069
OG0000994	Syam.g_02354	Syad.g_00071
OG0000995	Syam.g_02359	Syad.g_00077
OG0000996	Syam.g_02405	Syad.g_00121
OG0000997	Syam.g_02416	Syad.g_00128
OG0000998	Syam.g_02418	Syad.g_00130
OG0000999	Syam.g_02419	Syad.g_00131
OG0001000	Syam.g_02422	Syad.g_00136
OG0001001	Syam.g_02427	Syad.g_00141
OG0001002	Syam.g_02433	Syad.g_00148
OG0001003	Syam.g_02434	Syad.g_00150
OG0001004	Syam.g_02435	Syad.g_00151
OG0001005	Syam.g_02436	Syad.g_00152
OG0001006	Syam.g_02444	Syad.g_00160
OG0001007	Syam.g_02446	Syad.g_00162
OG0001008	Syam.g_01866	Syad.g_02449
OG0001009	Syam.g_00032	Syad.g_00194
OG0001010	Syam.g_00033	Syad.g_00195
OG0001011	Syam.g_00034	Syad.g_00196
OG0001012	Syam.g_02310	Syad.g_03030
OG0001013	Syam.g_02296	Syad.g_03011
OG0001014	Syam.g_02292	Syad.g_03002
OG0001015	Syam.g_02291	Syad.g_03001
OG0001016	Syam.g_02067	Syad.g_02734
OG0001017	Syam.g_02073	Syad.g_02740
OG0001018	Syam.g_02075	Syad.g_02742
OG0001019	Syam.g_02093	Syad.g_02771
OG0001020	Syam.g_02098	Syad.g_02777
OG0001021	Syam.g_02102	Syad.g_02781
OG0001022	Syam.g_02106	Syad.g_02786
OG0001023	Syam.g_02107	Syad.g_02787
OG0001024	Syam.g_02111	Syad.g_02791
OG0001025	Syam.g_02118	Syad.g_02798
OG0001026	Syam.g_02130	Syad.g_02811
OG0001027	Syam.g_02135	Syad.g_02817
OG0001028	Syam.g_02137	Syad.g_02819
OG0001029	Syam.g_02139	Syad.g_02821
OG0001030	Syam.g_02163	Syad.g_02848
OG0001031	Syam.g_02239	Syad.g_02925
OG0001032	Syam.g_02241	Syad.g_02928
OG0001033	Syam.g_02265	Syad.g_02956
OG0001034	Syam.g_00508	Syad.g_00819
OG0001035	Syam.g_00265	Syad.g_00559
OG0001036	Syam.g_00261	Syad.g_00554
OG0001037	Syam.g_00259	Syad.g_00552
OG0001039	Syam.g_00229	Syad.g_00522
OG0001040	Syam.g_00226	Syad.g_00519
OG0001041	Syam.g_00221	Syad.g_00514
OG0001042	Syam.g_00196	Syad.g_00485
OG0001043	Syam.g_00192	Syad.g_00481
OG0001044	Syam.g_00456	Syad.g_00760
OG0001045	Syam.g_00469	Syad.g_00773
OG0001046	Syam.g_01151	Syad.g_01722
OG0001047	Syam.g_01864	Syad.g_02447
OG0001048	Syam.g_01863	Syad.g_02446
OG0001049	Syam.g_01855	Syad.g_02443
OG0001050	Syam.g_01854	Syad.g_02442
OG0001051	Syam.g_01853	Syad.g_02441
OG0001052	Syam.g_01672	Syad.g_02357
OG0001054	Syam.g_00603	Syad.g_00925
OG0001055	Syam.g_00624	Syad.g_00946
OG0001056	Syam.g_00656	Syad.g_00982
OG0001057	Syam.g_00664	Syad.g_00996
OG0001058	Syam.g_00677	Syad.g_01015
OG0001059	Syam.g_00681	Syad.g_01018
OG0001060	Syam.g_00688	Syad.g_01025
OG0001061	Syam.g_01744	Syad.g_01047
OG0001062	Syam.g_01742	Syad.g_01049
OG0001063	Syam.g_01737	Syad.g_01056
OG0001064	Syam.g_01736	Syad.g_01057
OG0001065	Syam.g_01735	Syad.g_01058
OG0001066	Syam.g_01734	Syad.g_01059
OG0001067	Syam.g_01733	Syad.g_01060
OG0001068	Syam.g_01732	Syad.g_01061
OG0001069	Syam.g_01731	Syad.g_01062
OG0001070	Syam.g_01728	Syad.g_01065
OG0001071	Syam.g_01727	Syad.g_01066
OG0001072	Syam.g_01723	Syad.g_01070
OG0001073	Syam.g_01709	Syad.g_01090
OG0001074	Syam.g_01504	Syad.g_02197
OG0001075	Syam.g_01502	Syad.g_02196
OG0001076	Syam.g_01491	Syad.g_02175
OG0001077	Syam.g_01480	Syad.g_02164
OG0001078	Syam.g_01467	Syad.g_02151
OG0001079	Syam.g_01454	Syad.g_02138
OG0001080	Syam.g_01034	Syad.g_02008
OG0001081	Syam.g_01386	Syad.g_01568
OG0001082	Syam.g_01385	Syad.g_01569
OG0001083	Syam.g_01377	Syad.g_01578
OG0001084	Syam.g_01376	Syad.g_01586
OG0001085	Syam.g_01366	Syad.g_01596
OG0001086	Syam.g_01364	Syad.g_01598
OG0001087	Syam.g_00813	Syad.g_01372
OG0001088	Syam.g_00809	Syad.g_01368
OG0001089	Syam.g_00785	Syad.g_01302
OG0001090	Syam.g_01246	Syad.g_01817
OG0001091	Syam.g_01244	Syad.g_01815
OG0001092	Syam.g_01242	Syad.g_01812
OG0001093	Syam.g_01236	Syad.g_01806
OG0001094	Syam.g_01296	Syad.g_01895
OG0001095	Syam.g_01276	Syad.g_01874
OG0001096	Syam.g_01260	Syad.g_01847
OG0001097	Syam.g_00727	Syad.g_01223
OG0001098	Syam.g_01037	Syad.g_02005, Syad.g_01995
OG0001099	Syam.g_02138	Syad.g_02820
OG0001100	Syam.g_01356	Syad.g_01608
OG0001101	Syam.g_01355	Syad.g_01610
OG0001103	Syam.g_01350	Syad.g_01616
OG0001104	Syam.g_01311	Syad.g_01911
OG0001105	Syam.g_01307	Syad.g_01907
OG0001106	Syam.g_01110	Syad.g_01771
OG0001107	Syam.g_01122	Syad.g_01759
OG0001108	Syam.g_01132	Syad.g_01744
OG0001109	Syam.g_01134	Syad.g_01739
OG0001110	Syam.g_01136	Syad.g_01737
OG0001111	Syam.g_01138	Syad.g_01735
OG0001112	Syam.g_01140	Syad.g_01733
OG0001113	Syam.g_01141	Syad.g_01732
OG0001114	Syam.g_01142	Syad.g_01731
OG0001115	Syam.g_01146	Syad.g_01727
OG0001116	Syam.g_01148	Syad.g_01725
OG0001117	Syam.g_01149	Syad.g_01724
OG0001118	Syam.g_01150	Syad.g_01723
OG0001119	Syam.g_01152	Syad.g_01721
OG0001120	Syam.g_01156	Syad.g_01717
OG0001121	Syam.g_00970	Syad.g_01503
OG0001122	Syam.g_01184	Syad.g_01689
OG0001123	Syam.g_01191	Syad.g_01682
OG0001124	Syam.g_01194	Syad.g_01680
OG0001125	Syam.g_01196	Syad.g_01678
OG0001126	Syam.g_00757	Syad.g_01276
OG0001127	Syam.g_00758	Syad.g_01277
OG0001128	Syam.g_00764	Syad.g_01280
OG0001129	Syam.g_00766	Syad.g_01282
OG0001130	Syam.g_00767	Syad.g_01283
OG0001131	Syam.g_01337	Syad.g_01953
OG0001132	Syam.g_01020	Syad.g_02038
OG0001134	Syam.g_00915	Syad.g_01527
OG0001135	Syam.g_00917	Syad.g_01529
OG0001136	Syam.g_01797	Syad.g_01150
OG0001137	Syam.g_01780	Syad.g_01169
OG0001138	Syam.g_00898	Syad.g_01493
OG0001139	Syam.g_00896	Syad.g_01491
OG0001140	Syam.g_00895	Syad.g_01490
OG0001141	Syam.g_00894	Syad.g_01489
OG0001142	Syam.g_00892	Syad.g_01488
OG0001143	Syam.g_00883	Syad.g_01473
OG0001144	Syam.g_00873	Syad.g_01457
OG0001145	Syam.g_01817	Syad.g_01112
OG0001146	Syam.g_01836	Syad.g_02412
OG0001147	Syam.g_01665	Syad.g_02349
OG0001148	Syam.g_00573	Syad.g_00889
OG0001149	Syam.g_00572	Syad.g_00888
OG0001150	Syam.g_00571	Syad.g_00887
OG0001151	Syam.g_00558	Syad.g_00875
OG0001152	Syam.g_00557	Syad.g_00872
OG0001153	Syam.g_01652	Syad.g_02318
OG0001154	Syam.g_01654	Syad.g_02319
OG0001155	Syam.g_01925	Syad.g_02540
OG0001156	Syam.g_01928	Syad.g_02543
OG0001157	Syam.g_01929	Syad.g_02544
OG0001158	Syam.g_01930	Syad.g_02546
OG0001159	Syam.g_01931	Syad.g_02547
