Orthogroup	Syam	Prab
OG0000589	Syam.g_01494	Prab.g_00625
OG0000590	Syam.g_01493	Prab.g_00626
OG0000591	Syam.g_01486	Prab.g_00630
OG0000592	Syam.g_01485	Prab.g_00631
OG0000593	Syam.g_01471	Prab.g_00637
OG0000594	Syam.g_01470	Prab.g_00638
OG0000595	Syam.g_01469	Prab.g_00639
OG0000596	Syam.g_01465	Prab.g_00643
OG0000597	Syam.g_01462	Prab.g_00645
OG0000598	Syam.g_01461	Prab.g_00646
OG0000599	Syam.g_01458	Prab.g_00649
OG0000600	Syam.g_01457	Prab.g_00650
OG0000601	Syam.g_01456	Prab.g_00651
OG0000602	Syam.g_01451	Prab.g_00653
OG0000603	Syam.g_01450	Prab.g_00654
OG0000604	Syam.g_01447	Prab.g_00655
OG0000605	Syam.g_01031	Prab.g_00656
OG0000606	Syam.g_01387	Prab.g_00659
OG0000607	Syam.g_01384	Prab.g_00662
OG0000608	Syam.g_01383	Prab.g_00663
OG0000609	Syam.g_01380	Prab.g_00664
OG0000610	Syam.g_01373	Prab.g_00669
OG0000611	Syam.g_01370	Prab.g_00672
OG0000612	Syam.g_01369	Prab.g_00673
OG0000613	Syam.g_00170	Prab.g_00678
OG0000614	Syam.g_00801	Prab.g_00697
OG0000615	Syam.g_01332	Prab.g_00705
OG0000616	Syam.g_02430	Prab.g_00711
OG0000617	Syam.g_01240	Prab.g_00729
OG0000618	Syam.g_01239	Prab.g_00730
OG0000619	Syam.g_01238	Prab.g_00731
OG0000620	Syam.g_01233	Prab.g_00734
OG0000621	Syam.g_01232	Prab.g_00735
OG0000622	Syam.g_01231	Prab.g_00736
OG0000623	Syam.g_01230	Prab.g_00737
OG0000624	Syam.g_01228	Prab.g_00738
OG0000625	Syam.g_01227	Prab.g_00739
OG0000626	Syam.g_01226	Prab.g_00740
OG0000627	Syam.g_01065	Prab.g_00741
OG0000628	Syam.g_01067	Prab.g_00742
OG0000629	Syam.g_01070	Prab.g_00743
OG0000630	Syam.g_01074	Prab.g_00746
OG0000631	Syam.g_01084	Prab.g_00831
OG0000632	Syam.g_01085	Prab.g_00832
OG0000633	Syam.g_01086	Prab.g_00833
OG0000634	Syam.g_01294	Prab.g_00836
OG0000635	Syam.g_01293	Prab.g_00837
OG0000636	Syam.g_01291	Prab.g_00839
OG0000637	Syam.g_01289	Prab.g_00841
OG0000638	Syam.g_01288	Prab.g_00842
OG0000639	Syam.g_01287	Prab.g_00843
OG0000640	Syam.g_01286	Prab.g_00844
OG0000641	Syam.g_01282	Prab.g_00848
OG0000642	Syam.g_01281	Prab.g_00849
OG0000643	Syam.g_01280	Prab.g_00850
OG0000644	Syam.g_01279	Prab.g_00851
OG0000645	Syam.g_01277	Prab.g_00852
OG0000646	Syam.g_01274	Prab.g_00854
OG0000647	Syam.g_01272	Prab.g_00855
OG0000648	Syam.g_01269	Prab.g_00857
OG0000649	Syam.g_01268	Prab.g_00858
OG0000650	Syam.g_01267	Prab.g_00859
OG0000651	Syam.g_01266	Prab.g_00860
OG0000652	Syam.g_01265	Prab.g_00861
OG0000653	Syam.g_01263	Prab.g_00863
OG0000654	Syam.g_01262	Prab.g_00864
OG0000655	Syam.g_01261	Prab.g_00865
OG0000656	Syam.g_01258	Prab.g_00868
OG0000657	Syam.g_00739	Prab.g_00875
OG0000658	Syam.g_00735	Prab.g_00876
OG0000659	Syam.g_00734	Prab.g_00877
OG0000660	Syam.g_00730	Prab.g_00881
OG0000661	Syam.g_00728	Prab.g_00883
OG0000662	Syam.g_00726	Prab.g_00885
OG0000663	Syam.g_00723	Prab.g_00887
OG0000664	Syam.g_00722	Prab.g_00888
OG0000665	Syam.g_02027	Prab.g_00892
OG0000666	Syam.g_01030	Prab.g_00893
OG0000667	Syam.g_00937	Prab.g_00898
OG0000668	Syam.g_01185	Prab.g_01084
OG0000669	Syam.g_01358	Prab.g_01076
OG0000670	Syam.g_00528	Prab.g_01074
OG0000671	Syam.g_01354	Prab.g_01072
OG0000672	Syam.g_01351	Prab.g_01070
OG0000673	Syam.g_01348	Prab.g_01067
OG0000674	Syam.g_01346	Prab.g_01065
OG0000675	Syam.g_01345	Prab.g_01064
OG0000676	Syam.g_01343	Prab.g_01062
OG0000677	Syam.g_01342	Prab.g_01061
OG0000678	Syam.g_01339	Prab.g_01059
OG0000679	Syam.g_01323	Prab.g_01055
OG0000680	Syam.g_01322	Prab.g_01054
OG0000681	Syam.g_01319	Prab.g_01052
OG0000682	Syam.g_01318	Prab.g_01051
OG0000683	Syam.g_01317	Prab.g_01050
OG0000684	Syam.g_01312	Prab.g_01048
OG0000685	Syam.g_01310	Prab.g_01046
OG0000686	Syam.g_01309	Prab.g_01045
OG0000687	Syam.g_01308	Prab.g_01044
OG0000688	Syam.g_01304	Prab.g_01041
OG0000689	Syam.g_01302	Prab.g_01040
OG0000690	Syam.g_01301	Prab.g_01039
OG0000691	Syam.g_01300	Prab.g_01038
OG0000692	Syam.g_01299	Prab.g_01036
OG0000693	Syam.g_01298	Prab.g_01035
OG0000694	Syam.g_01297	Prab.g_01034
OG0000695	Syam.g_01088	Prab.g_01032
OG0000696	Syam.g_01089	Prab.g_01031
OG0000697	Syam.g_01091	Prab.g_01030
OG0000698	Syam.g_01094	Prab.g_01027
OG0000699	Syam.g_01096	Prab.g_01026
OG0000700	Syam.g_01097	Prab.g_01025
OG0000701	Syam.g_01098	Prab.g_01024
OG0000702	Syam.g_01106	Prab.g_01022
OG0000703	Syam.g_01107	Prab.g_01021
OG0000704	Syam.g_01109	Prab.g_01020
OG0000705	Syam.g_01116	Prab.g_01016
OG0000706	Syam.g_01117	Prab.g_01015
OG0000707	Syam.g_01118	Prab.g_01014
OG0000708	Syam.g_01121	Prab.g_01013
OG0000709	Syam.g_01131	Prab.g_01009
OG0000710	Syam.g_01135	Prab.g_01006
OG0000711	Syam.g_01165	Prab.g_00989
OG0000712	Syam.g_01167	Prab.g_00987
OG0000713	Syam.g_01168	Prab.g_00986
OG0000714	Syam.g_01170	Prab.g_00985
OG0000715	Syam.g_01172	Prab.g_00983
OG0000716	Syam.g_01176	Prab.g_00981
OG0000717	Syam.g_01177	Prab.g_00980
OG0000718	Syam.g_01181	Prab.g_00960
OG0000719	Syam.g_01183	Prab.g_00958
OG0000720	Syam.g_01197	Prab.g_00949
OG0000721	Syam.g_01199	Prab.g_00947
OG0000722	Syam.g_01200	Prab.g_00946
OG0000723	Syam.g_01224	Prab.g_00943
OG0000724	Syam.g_00768	Prab.g_00934
OG0000725	Syam.g_00777	Prab.g_00928
OG0000726	Syam.g_00778	Prab.g_00927
OG0000727	Syam.g_00779	Prab.g_00926
OG0000728	Syam.g_00781	Prab.g_00924
OG0000729	Syam.g_00105	Prab.g_01146
OG0000730	Syam.g_00454	Prab.g_01150
OG0000731	Syam.g_00466	Prab.g_01154
OG0000732	Syam.g_00051	Prab.g_01164
OG0000733	Syam.g_02339	Prab.g_01187
OG0000734	Syam.g_02128	Prab.g_01204
OG0000735	Syam.g_01810	Prab.g_01206
OG0000736	Syam.g_01809	Prab.g_01207
OG0000737	Syam.g_01808	Prab.g_01208
OG0000738	Syam.g_01803	Prab.g_01212
OG0000739	Syam.g_01802	Prab.g_01213
OG0000740	Syam.g_01801	Prab.g_01214
OG0000741	Syam.g_01798	Prab.g_01215
OG0000742	Syam.g_01796	Prab.g_01218
OG0000743	Syam.g_01794	Prab.g_01220
OG0000744	Syam.g_01793	Prab.g_01221
OG0000745	Syam.g_01791	Prab.g_01222
OG0000746	Syam.g_01789	Prab.g_01224
OG0000747	Syam.g_01788	Prab.g_01225
OG0000748	Syam.g_01779	Prab.g_01228
OG0000749	Syam.g_01776	Prab.g_01229
OG0000750	Syam.g_01775	Prab.g_01230
OG0000751	Syam.g_01770	Prab.g_01232
OG0000752	Syam.g_01768	Prab.g_01234
OG0000753	Syam.g_01765	Prab.g_01237
OG0000754	Syam.g_00910	Prab.g_01240
OG0000755	Syam.g_00900	Prab.g_01243
OG0000756	Syam.g_00899	Prab.g_01244
OG0000757	Syam.g_00891	Prab.g_01250
OG0000758	Syam.g_00890	Prab.g_01251
OG0000759	Syam.g_00889	Prab.g_01252
OG0000760	Syam.g_00888	Prab.g_01253
OG0000761	Syam.g_00886	Prab.g_01254
OG0000762	Syam.g_00884	Prab.g_01255
OG0000763	Syam.g_00882	Prab.g_01257
OG0000764	Syam.g_00881	Prab.g_01258
OG0000765	Syam.g_00864	Prab.g_01267
OG0000766	Syam.g_00863	Prab.g_01268
OG0000767	Syam.g_00861	Prab.g_01270
OG0000768	Syam.g_00860	Prab.g_01271
OG0000769	Syam.g_00858	Prab.g_01273
OG0000770	Syam.g_00855	Prab.g_01275
OG0000771	Syam.g_00762	Prab.g_01284
OG0000772	Syam.g_01005	Prab.g_01303
OG0000773	Syam.g_01816	Prab.g_01317
OG0000774	Syam.g_01820	Prab.g_01319
OG0000775	Syam.g_01823	Prab.g_01321
OG0000776	Syam.g_01824	Prab.g_01322
OG0000777	Syam.g_01825	Prab.g_01323
OG0000778	Syam.g_01826	Prab.g_01324
OG0000779	Syam.g_01832	Prab.g_01328
OG0000780	Syam.g_01835	Prab.g_01329
OG0000781	Syam.g_01839	Prab.g_01332
OG0000782	Syam.g_01840	Prab.g_01333
OG0000783	Syam.g_01841	Prab.g_01334
OG0000784	Syam.g_01842	Prab.g_01335
OG0000785	Syam.g_01844	Prab.g_01337
OG0000786	Syam.g_01700	Prab.g_01339
OG0000787	Syam.g_01701	Prab.g_01340
OG0000788	Syam.g_01455	Prab.g_01348
OG0000789	Syam.g_01044	Prab.g_01351
OG0000790	Syam.g_00570	Prab.g_01365
OG0000791	Syam.g_00568	Prab.g_01367
OG0000792	Syam.g_00567	Prab.g_01368
OG0000793	Syam.g_00562	Prab.g_01371
OG0000794	Syam.g_00561	Prab.g_01372
OG0000795	Syam.g_00560	Prab.g_01373
OG0000796	Syam.g_00556	Prab.g_01377
OG0000797	Syam.g_00555	Prab.g_01378
OG0000798	Syam.g_00233	Prab.g_01411
OG0000799	Syam.g_01585	Prab.g_01448
OG0000800	Syam.g_01588	Prab.g_01449
OG0000801	Syam.g_01589	Prab.g_01450
OG0000802	Syam.g_01592	Prab.g_01452
OG0000803	Syam.g_01597	Prab.g_01454
OG0000804	Syam.g_01600	Prab.g_01455
OG0000805	Syam.g_01602	Prab.g_01457
OG0000806	Syam.g_01604	Prab.g_01459
OG0000807	Syam.g_01606	Prab.g_01460
OG0000808	Syam.g_01607	Prab.g_01461
OG0000809	Syam.g_01610	Prab.g_01464
OG0000810	Syam.g_01611	Prab.g_01465
OG0000811	Syam.g_01616	Prab.g_01469
OG0000812	Syam.g_01618	Prab.g_01471
OG0000813	Syam.g_01619	Prab.g_01472
OG0000814	Syam.g_01621	Prab.g_01474
OG0000815	Syam.g_01622	Prab.g_01475
OG0000816	Syam.g_01624	Prab.g_01477
OG0000817	Syam.g_01625	Prab.g_01478
OG0000818	Syam.g_01631	Prab.g_01483
OG0000819	Syam.g_01632	Prab.g_01484
OG0000820	Syam.g_01633	Prab.g_01485
OG0000821	Syam.g_01639	Prab.g_01489
OG0000822	Syam.g_01641	Prab.g_01490
OG0000823	Syam.g_01642	Prab.g_01491
OG0000824	Syam.g_01648	Prab.g_01494
OG0000825	Syam.g_01649	Prab.g_01495
OG0000826	Syam.g_01650	Prab.g_01496
OG0000827	Syam.g_01651	Prab.g_01497
OG0000828	Syam.g_01655	Prab.g_01500
OG0000829	Syam.g_01656	Prab.g_01501
OG0000830	Syam.g_01657	Prab.g_01502
OG0000831	Syam.g_01659	Prab.g_01504
OG0000832	Syam.g_01923	Prab.g_01510
OG0000833	Syam.g_01932	Prab.g_01518
OG0000834	Syam.g_01933	Prab.g_01519
OG0000835	Syam.g_01934	Prab.g_01520
OG0000836	Syam.g_01937	Prab.g_01521
OG0000837	Syam.g_01938	Prab.g_01522
OG0000838	Syam.g_01946	Prab.g_01524
OG0000839	Syam.g_01947	Prab.g_01525
OG0000840	Syam.g_01948	Prab.g_01526
OG0000841	Syam.g_01949	Prab.g_01527
OG0000842	Syam.g_01950	Prab.g_01528
OG0000843	Syam.g_01951	Prab.g_01529
OG0000844	Syam.g_01953	Prab.g_01530
OG0000845	Syam.g_01954	Prab.g_01531
OG0000846	Syam.g_01955	Prab.g_01532
OG0000847	Syam.g_01956	Prab.g_01533
OG0000848	Syam.g_01958	Prab.g_01534
OG0000849	Syam.g_01959	Prab.g_01535
OG0000850	Syam.g_01961	Prab.g_01537
OG0000851	Syam.g_01966	Prab.g_01538
OG0000852	Syam.g_01967	Prab.g_01539
OG0000853	Syam.g_01971	Prab.g_01543
OG0000854	Syam.g_01973	Prab.g_01545
OG0000855	Syam.g_01974	Prab.g_01546
OG0000856	Syam.g_01483	Prab.g_01563
OG0000857	Syam.g_01273	Prab.g_01601
OG0000858	Syam.g_01980	Prab.g_01663
OG0000859	Syam.g_01981	Prab.g_01664
OG0000860	Syam.g_01992	Prab.g_01671
OG0000861	Syam.g_01993	Prab.g_01672
OG0000862	Syam.g_01994	Prab.g_01673
OG0000863	Syam.g_01996	Prab.g_01675
OG0000864	Syam.g_01997	Prab.g_01676
OG0000865	Syam.g_01998	Prab.g_01677
OG0000866	Syam.g_01999	Prab.g_01678
OG0000867	Syam.g_02000	Prab.g_01679
OG0000868	Syam.g_02003	Prab.g_01680
OG0000869	Syam.g_02007	Prab.g_01684
OG0000870	Syam.g_02012	Prab.g_01689
OG0000871	Syam.g_02013	Prab.g_01690
OG0000872	Syam.g_02021	Prab.g_01691
OG0000873	Syam.g_02024	Prab.g_01694
OG0000874	Syam.g_02019	Prab.g_01697
OG0000875	Syam.g_02026	Prab.g_01698
OG0000876	Syam.g_01877	Prab.g_01699
OG0000877	Syam.g_01882	Prab.g_01701
OG0000878	Syam.g_01883	Prab.g_01702
OG0000879	Syam.g_01884	Prab.g_01703
OG0000880	Syam.g_01885	Prab.g_01704
OG0000881	Syam.g_01891	Prab.g_01708
OG0000882	Syam.g_01896	Prab.g_01713
OG0000883	Syam.g_01898	Prab.g_01714
OG0000884	Syam.g_01900	Prab.g_01716
OG0000885	Syam.g_01901	Prab.g_01717
OG0000886	Syam.g_01902	Prab.g_01718
OG0000887	Syam.g_01903	Prab.g_01719
OG0000888	Syam.g_01905	Prab.g_01721
OG0000889	Syam.g_01907	Prab.g_01723
OG0000890	Syam.g_01910	Prab.g_01724
OG0000891	Syam.g_01911	Prab.g_01725
OG0000892	Syam.g_01913	Prab.g_01727
OG0000893	Syam.g_00287	Prab.g_01731
OG0000894	Syam.g_00290	Prab.g_01733
OG0000895	Syam.g_00294	Prab.g_01736
OG0000896	Syam.g_00295	Prab.g_01737
OG0000897	Syam.g_00297	Prab.g_01739
OG0000898	Syam.g_00298	Prab.g_01740
OG0000899	Syam.g_00299	Prab.g_01741
OG0000900	Syam.g_00300	Prab.g_01742
OG0000901	Syam.g_00305	Prab.g_01745
OG0000902	Syam.g_00307	Prab.g_01747
OG0000903	Syam.g_00322	Prab.g_01750
OG0000904	Syam.g_00317	Prab.g_01752
OG0000905	Syam.g_00312	Prab.g_01756
OG0000906	Syam.g_00309	Prab.g_01757
OG0000907	Syam.g_00324	Prab.g_01760
OG0000908	Syam.g_00327	Prab.g_01763
OG0000909	Syam.g_00328	Prab.g_01764
OG0000910	Syam.g_00329	Prab.g_01765
OG0000911	Syam.g_00331	Prab.g_01767
OG0000912	Syam.g_00332	Prab.g_01768
OG0000913	Syam.g_00333	Prab.g_01769
OG0000914	Syam.g_00334	Prab.g_01770
OG0000915	Syam.g_00336	Prab.g_01771
OG0000916	Syam.g_00337	Prab.g_01772
OG0000917	Syam.g_00338	Prab.g_01773
OG0000918	Syam.g_00339	Prab.g_01774
OG0000919	Syam.g_00340	Prab.g_01775
OG0000920	Syam.g_00341	Prab.g_01776
OG0000921	Syam.g_00342	Prab.g_01777
OG0000922	Syam.g_00343	Prab.g_01778
OG0000923	Syam.g_00347	Prab.g_01782
OG0000924	Syam.g_00348	Prab.g_01783
OG0000925	Syam.g_00349	Prab.g_01784
OG0000926	Syam.g_00350	Prab.g_01785
OG0000927	Syam.g_00352	Prab.g_01787
OG0000928	Syam.g_00353	Prab.g_01788
OG0000929	Syam.g_00354	Prab.g_01789
OG0000930	Syam.g_00355	Prab.g_01790
OG0000931	Syam.g_00356	Prab.g_01791
OG0000932	Syam.g_00357	Prab.g_01792
OG0000933	Syam.g_00363	Prab.g_01796
OG0000934	Syam.g_00365	Prab.g_01798
OG0000935	Syam.g_00366	Prab.g_01799
OG0000936	Syam.g_00368	Prab.g_01800
OG0000937	Syam.g_00369	Prab.g_01801
OG0000938	Syam.g_00373	Prab.g_01803
OG0000939	Syam.g_00374	Prab.g_01804
OG0000940	Syam.g_00381	Prab.g_01811
OG0000941	Syam.g_00383	Prab.g_01813
OG0000942	Syam.g_00385	Prab.g_01815
OG0000943	Syam.g_00386	Prab.g_01816
OG0000944	Syam.g_00388	Prab.g_01817
OG0000945	Syam.g_00390	Prab.g_01818
OG0000946	Syam.g_00395	Prab.g_01822
OG0000947	Syam.g_00398	Prab.g_01824
OG0000948	Syam.g_00399	Prab.g_01825
OG0000949	Syam.g_00159	Prab.g_01828
OG0000950	Syam.g_00150	Prab.g_01833
OG0000951	Syam.g_00145	Prab.g_01836
OG0000952	Syam.g_00140	Prab.g_01840
OG0000953	Syam.g_00136	Prab.g_01843
OG0000954	Syam.g_00131	Prab.g_01847
OG0000955	Syam.g_00130	Prab.g_01848
OG0000956	Syam.g_00128	Prab.g_01850
OG0000957	Syam.g_00117	Prab.g_01855
OG0000958	Syam.g_00116	Prab.g_01856
OG0000959	Syam.g_00112	Prab.g_01860
OG0000960	Syam.g_00111	Prab.g_01861
OG0000961	Syam.g_00108	Prab.g_01863
OG0000962	Syam.g_00106	Prab.g_01865
OG0000963	Syam.g_00101	Prab.g_01869
OG0000964	Syam.g_00100	Prab.g_01870
OG0000965	Syam.g_00099	Prab.g_01871
OG0000966	Syam.g_00074	Prab.g_01879
OG0000967	Syam.g_00069	Prab.g_01883
OG0000968	Syam.g_00077	Prab.g_01885
OG0000969	Syam.g_00072	Prab.g_01886
OG0000970	Syam.g_00071	Prab.g_01887
OG0000971	Syam.g_00066	Prab.g_01888
OG0000972	Syam.g_00065	Prab.g_01889
OG0000973	Syam.g_00064	Prab.g_01890
OG0000974	Syam.g_00063	Prab.g_01891
OG0000975	Syam.g_00062	Prab.g_01892
OG0000976	Syam.g_00061	Prab.g_01893
OG0000977	Syam.g_00059	Prab.g_01894
OG0000978	Syam.g_00058	Prab.g_01895
OG0000979	Syam.g_00055	Prab.g_01898
OG0000980	Syam.g_00052	Prab.g_01900
OG0000981	Syam.g_00049	Prab.g_01902
OG0000982	Syam.g_02314	Prab.g_01904
OG0000983	Syam.g_02315	Prab.g_01905
OG0000984	Syam.g_02316	Prab.g_01906
OG0000985	Syam.g_02318	Prab.g_01909
OG0000986	Syam.g_02320	Prab.g_01911
OG0000987	Syam.g_02322	Prab.g_01912
OG0000988	Syam.g_02327	Prab.g_01915
OG0000989	Syam.g_02334	Prab.g_01919
OG0000990	Syam.g_02346	Prab.g_01922
OG0000991	Syam.g_02348	Prab.g_01923
OG0000992	Syam.g_02351	Prab.g_01925
OG0000993	Syam.g_02352	Prab.g_01926
OG0000994	Syam.g_02354	Prab.g_01927
OG0000995	Syam.g_02359	Prab.g_01931
OG0000996	Syam.g_02405	Prab.g_01932
OG0000997	Syam.g_02416	Prab.g_01933
OG0000998	Syam.g_02418	Prab.g_01935
OG0000999	Syam.g_02419	Prab.g_01936
OG0001000	Syam.g_02422	Prab.g_01939
OG0001001	Syam.g_02427	Prab.g_01941
OG0001002	Syam.g_02433	Prab.g_01945
OG0001003	Syam.g_02434	Prab.g_01947
OG0001004	Syam.g_02435	Prab.g_01948
OG0001005	Syam.g_02436	Prab.g_01949
OG0001006	Syam.g_02444	Prab.g_01953
OG0001007	Syam.g_02446	Prab.g_01955
OG0001008	Syam.g_01866	Prab.g_00440
OG0001009	Syam.g_00032	Prab.g_00027
OG0001010	Syam.g_00033	Prab.g_00028
OG0001011	Syam.g_00034	Prab.g_00029
OG0001012	Syam.g_02310	Prab.g_00042
OG0001013	Syam.g_02296	Prab.g_00047
OG0001014	Syam.g_02292	Prab.g_00050
OG0001015	Syam.g_02291	Prab.g_00051
OG0001016	Syam.g_02067	Prab.g_00065
OG0001017	Syam.g_02073	Prab.g_00069
OG0001018	Syam.g_02075	Prab.g_00072
OG0001019	Syam.g_02093	Prab.g_00081
OG0001020	Syam.g_02098	Prab.g_00082
OG0001021	Syam.g_02102	Prab.g_00083
OG0001022	Syam.g_02106	Prab.g_00085
OG0001023	Syam.g_02107	Prab.g_00086
OG0001024	Syam.g_02111	Prab.g_00089
OG0001025	Syam.g_02118	Prab.g_00095
OG0001026	Syam.g_02130	Prab.g_00102
OG0001027	Syam.g_02135	Prab.g_00103
OG0001028	Syam.g_02137	Prab.g_00105
OG0001029	Syam.g_02139	Prab.g_00106
OG0001030	Syam.g_02163	Prab.g_00120
OG0001031	Syam.g_02239	Prab.g_00177
OG0001032	Syam.g_02241	Prab.g_00178
OG0001033	Syam.g_02265	Prab.g_00199
OG0001034	Syam.g_00508	Prab.g_00227
OG0001035	Syam.g_00265	Prab.g_00244
OG0001036	Syam.g_00261	Prab.g_00248
OG0001037	Syam.g_00259	Prab.g_00249
OG0001038	Syam.g_00232	Prab.g_00266
OG0001039	Syam.g_00229	Prab.g_00269
OG0001040	Syam.g_00226	Prab.g_00271
OG0001041	Syam.g_00221	Prab.g_00275
OG0001042	Syam.g_00196	Prab.g_00292
OG0001043	Syam.g_00192	Prab.g_00293
OG0001044	Syam.g_00456	Prab.g_00321
OG0001045	Syam.g_00469	Prab.g_00329
OG0001046	Syam.g_01151	Prab.g_00367
OG0001047	Syam.g_01864	Prab.g_00442
OG0001048	Syam.g_01863	Prab.g_00443
OG0001049	Syam.g_01855	Prab.g_00445
OG0001050	Syam.g_01854	Prab.g_00446
OG0001051	Syam.g_01853	Prab.g_00447
OG0001052	Syam.g_01672	Prab.g_00475
OG0001053	Syam.g_00586	Prab.g_00487
OG0001054	Syam.g_00603	Prab.g_00502
OG0001055	Syam.g_00624	Prab.g_00521
OG0001056	Syam.g_00656	Prab.g_00540
OG0001057	Syam.g_00664	Prab.g_00545
OG0001058	Syam.g_00677	Prab.g_00553
OG0001059	Syam.g_00681	Prab.g_00557
OG0001060	Syam.g_00688	Prab.g_00564
OG0001061	Syam.g_01744	Prab.g_00578
OG0001062	Syam.g_01742	Prab.g_00580
OG0001063	Syam.g_01737	Prab.g_00582
OG0001064	Syam.g_01736	Prab.g_00583
OG0001065	Syam.g_01735	Prab.g_00584
OG0001066	Syam.g_01734	Prab.g_00585
OG0001067	Syam.g_01733	Prab.g_00586
OG0001068	Syam.g_01732	Prab.g_00587
OG0001069	Syam.g_01731	Prab.g_00588
OG0001070	Syam.g_01728	Prab.g_00591
OG0001071	Syam.g_01727	Prab.g_00592
OG0001072	Syam.g_01723	Prab.g_00594
OG0001073	Syam.g_01709	Prab.g_00608
OG0001074	Syam.g_01504	Prab.g_00619
OG0001075	Syam.g_01502	Prab.g_00620
OG0001076	Syam.g_01491	Prab.g_00629
OG0001077	Syam.g_01480	Prab.g_00633
OG0001078	Syam.g_01467	Prab.g_00641
OG0001079	Syam.g_01454	Prab.g_00652
OG0001080	Syam.g_01034	Prab.g_00658
OG0001081	Syam.g_01386	Prab.g_00660
OG0001082	Syam.g_01385	Prab.g_00661
OG0001083	Syam.g_01377	Prab.g_00666
OG0001084	Syam.g_01376	Prab.g_00667
OG0001085	Syam.g_01366	Prab.g_00675
OG0001086	Syam.g_01364	Prab.g_00676
OG0001087	Syam.g_00813	Prab.g_00693
OG0001088	Syam.g_00809	Prab.g_00694
OG0001089	Syam.g_00785	Prab.g_00702
OG0001090	Syam.g_01246	Prab.g_00724
OG0001091	Syam.g_01244	Prab.g_00726
OG0001092	Syam.g_01242	Prab.g_00727
OG0001093	Syam.g_01236	Prab.g_00732
OG0001094	Syam.g_01296	Prab.g_00834
OG0001095	Syam.g_01276	Prab.g_00853
OG0001096	Syam.g_01260	Prab.g_00866
OG0001097	Syam.g_00727	Prab.g_00884
OG0001098	Syam.g_01037	Prab.g_00900
OG0001099	Syam.g_02138	Prab.g_01079
OG0001100	Syam.g_01356	Prab.g_01075
OG0001101	Syam.g_01355	Prab.g_01073
OG0001103	Syam.g_01350	Prab.g_01069
OG0001104	Syam.g_01311	Prab.g_01047
OG0001105	Syam.g_01307	Prab.g_01043
OG0001106	Syam.g_01110	Prab.g_01019
OG0001107	Syam.g_01122	Prab.g_01012
OG0001108	Syam.g_01132	Prab.g_01008
OG0001109	Syam.g_01134	Prab.g_01007
OG0001110	Syam.g_01136	Prab.g_01005
OG0001111	Syam.g_01138	Prab.g_01004
OG0001112	Syam.g_01140	Prab.g_01003
OG0001113	Syam.g_01141	Prab.g_01002
OG0001114	Syam.g_01142	Prab.g_01001
OG0001115	Syam.g_01146	Prab.g_00999
OG0001116	Syam.g_01148	Prab.g_00998
OG0001117	Syam.g_01149	Prab.g_00997
OG0001118	Syam.g_01150	Prab.g_00996
OG0001119	Syam.g_01152	Prab.g_00995
OG0001120	Syam.g_01156	Prab.g_00993
OG0001121	Syam.g_00970	Prab.g_01184, Prab.g_00990
OG0001122	Syam.g_01184	Prab.g_00957
OG0001123	Syam.g_01191	Prab.g_00953
OG0001124	Syam.g_01194	Prab.g_00951
OG0001125	Syam.g_01196	Prab.g_00950
OG0001126	Syam.g_00757	Prab.g_00940
OG0001127	Syam.g_00758	Prab.g_00939
OG0001128	Syam.g_00764	Prab.g_00937
OG0001129	Syam.g_00766	Prab.g_00936
OG0001130	Syam.g_00767	Prab.g_00935
OG0001131	Syam.g_01337	Prab.g_01125
OG0001132	Syam.g_01020	Prab.g_01135
OG0001134	Syam.g_00915	Prab.g_01186
OG0001135	Syam.g_00917	Prab.g_01189
OG0001136	Syam.g_01797	Prab.g_01216
OG0001137	Syam.g_01780	Prab.g_01227
OG0001138	Syam.g_00898	Prab.g_01245
OG0001139	Syam.g_00896	Prab.g_01246
OG0001140	Syam.g_00895	Prab.g_01247
OG0001141	Syam.g_00894	Prab.g_01248
OG0001142	Syam.g_00892	Prab.g_01249
OG0001143	Syam.g_00883	Prab.g_01256
OG0001144	Syam.g_00873	Prab.g_01261
OG0001145	Syam.g_01817	Prab.g_01318
OG0001146	Syam.g_01836	Prab.g_01330
OG0001147	Syam.g_01665	Prab.g_01347
OG0001148	Syam.g_00573	Prab.g_01362
OG0001149	Syam.g_00572	Prab.g_01363
OG0001150	Syam.g_00571	Prab.g_01364
OG0001151	Syam.g_00558	Prab.g_01375
OG0001152	Syam.g_00557	Prab.g_01376
OG0001153	Syam.g_01652	Prab.g_01498
OG0001154	Syam.g_01654	Prab.g_01499
OG0001155	Syam.g_01925	Prab.g_01511
OG0001156	Syam.g_01928	Prab.g_01514
OG0001157	Syam.g_01929	Prab.g_01515
OG0001158	Syam.g_01930	Prab.g_01516
OG0001159	Syam.g_01931	Prab.g_01517
OG0001160	Syam.g_01969	Prab.g_01541
OG0001161	Syam.g_02338	Prab.g_01553
OG0001162	Syam.g_01257	Prab.g_01567
OG0001163	Syam.g_01977	Prab.g_01661
OG0001164	Syam.g_01983	Prab.g_01665
OG0001165	Syam.g_01988	Prab.g_01668
OG0001166	Syam.g_02011	Prab.g_01688
OG0001167	Syam.g_01888	Prab.g_01705
OG0001168	Syam.g_01890	Prab.g_01707
OG0001169	Syam.g_01892	Prab.g_01709
OG0001170	Syam.g_01894	Prab.g_01711
OG0001171	Syam.g_01904	Prab.g_01720
OG0001172	Syam.g_00292	Prab.g_01734
