Orthogroup	Syam	Prao
OG0000593	Syam.g_01471	Prao.g_00071
OG0000594	Syam.g_01470	Prao.g_00072
OG0000595	Syam.g_01469	Prao.g_00073
OG0000596	Syam.g_01465	Prao.g_00077
OG0000597	Syam.g_01462	Prao.g_00079
OG0000598	Syam.g_01461	Prao.g_00080
OG0000599	Syam.g_01458	Prao.g_00083
OG0000600	Syam.g_01457	Prao.g_00084
OG0000601	Syam.g_01456	Prao.g_00085
OG0000602	Syam.g_01451	Prao.g_00087
OG0000603	Syam.g_01450	Prao.g_00088
OG0000604	Syam.g_01447	Prao.g_00089
OG0000605	Syam.g_01031	Prao.g_00090
OG0000606	Syam.g_01387	Prao.g_00093
OG0000607	Syam.g_01384	Prao.g_00096
OG0000608	Syam.g_01383	Prao.g_00097
OG0000609	Syam.g_01380	Prao.g_00098
OG0000610	Syam.g_01373	Prao.g_00103
OG0000611	Syam.g_01370	Prao.g_00106
OG0000612	Syam.g_01369	Prao.g_00107
OG0000613	Syam.g_00170	Prao.g_00112
OG0000614	Syam.g_00801	Prao.g_00130
OG0000615	Syam.g_01332	Prao.g_00138
OG0000616	Syam.g_02430	Prao.g_00142
OG0000617	Syam.g_01240	Prao.g_00654
OG0000618	Syam.g_01239	Prao.g_00655
OG0000619	Syam.g_01238	Prao.g_00656
OG0000620	Syam.g_01233	Prao.g_00659
OG0000621	Syam.g_01232	Prao.g_00660
OG0000622	Syam.g_01231	Prao.g_00661
OG0000623	Syam.g_01230	Prao.g_00662
OG0000624	Syam.g_01228	Prao.g_00663
OG0000625	Syam.g_01227	Prao.g_00664
OG0000626	Syam.g_01226	Prao.g_00665
OG0000627	Syam.g_01065	Prao.g_00666
OG0000628	Syam.g_01067	Prao.g_00667
OG0000629	Syam.g_01070	Prao.g_00668
OG0000630	Syam.g_01074	Prao.g_00671
OG0000631	Syam.g_01084	Prao.g_00732
OG0000632	Syam.g_01085	Prao.g_00733
OG0000633	Syam.g_01086	Prao.g_00734
OG0000634	Syam.g_01294	Prao.g_00737
OG0000635	Syam.g_01293	Prao.g_00738
OG0000636	Syam.g_01291	Prao.g_00740
OG0000637	Syam.g_01289	Prao.g_00742
OG0000638	Syam.g_01288	Prao.g_00743
OG0000639	Syam.g_01287	Prao.g_00744
OG0000640	Syam.g_01286	Prao.g_00745
OG0000641	Syam.g_01282	Prao.g_00749
OG0000642	Syam.g_01281	Prao.g_00750
OG0000643	Syam.g_01280	Prao.g_00751
OG0000644	Syam.g_01279	Prao.g_00752
OG0000645	Syam.g_01277	Prao.g_00753
OG0000646	Syam.g_01274	Prao.g_00755
OG0000647	Syam.g_01272	Prao.g_00756
OG0000648	Syam.g_01269	Prao.g_00758
OG0000649	Syam.g_01268	Prao.g_00759
OG0000650	Syam.g_01267	Prao.g_00760
OG0000651	Syam.g_01266	Prao.g_00761
OG0000652	Syam.g_01265	Prao.g_00762
OG0000653	Syam.g_01263	Prao.g_00764
OG0000654	Syam.g_01262	Prao.g_00765
OG0000655	Syam.g_01261	Prao.g_00766
OG0000656	Syam.g_01258	Prao.g_00769
OG0000657	Syam.g_00739	Prao.g_00777
OG0000658	Syam.g_00735	Prao.g_00778
OG0000659	Syam.g_00734	Prao.g_00779
OG0000660	Syam.g_00730	Prao.g_00783
OG0000661	Syam.g_00728	Prao.g_00785
OG0000662	Syam.g_00726	Prao.g_00787
OG0000663	Syam.g_00723	Prao.g_00789
OG0000664	Syam.g_00722	Prao.g_00790
OG0000665	Syam.g_02027	Prao.g_00794
OG0000666	Syam.g_01030	Prao.g_00795
OG0000667	Syam.g_00937	Prao.g_00799
OG0000668	Syam.g_01185	Prao.g_00829
OG0000669	Syam.g_01358	Prao.g_00837
OG0000670	Syam.g_00528	Prao.g_00839
OG0000671	Syam.g_01354	Prao.g_00841
OG0000672	Syam.g_01351	Prao.g_00843
OG0000673	Syam.g_01348	Prao.g_00846
OG0000674	Syam.g_01346	Prao.g_00848
OG0000675	Syam.g_01345	Prao.g_00849
OG0000676	Syam.g_01343	Prao.g_00851
OG0000677	Syam.g_01342	Prao.g_00852
OG0000678	Syam.g_01339	Prao.g_00854
OG0000679	Syam.g_01323	Prao.g_00858
OG0000680	Syam.g_01322	Prao.g_00859
OG0000681	Syam.g_01319	Prao.g_00861
OG0000682	Syam.g_01318	Prao.g_00862
OG0000683	Syam.g_01317	Prao.g_00863
OG0000684	Syam.g_01312	Prao.g_00864
OG0000685	Syam.g_01310	Prao.g_00866
OG0000686	Syam.g_01309	Prao.g_00867
OG0000687	Syam.g_01308	Prao.g_00868
OG0000688	Syam.g_01304	Prao.g_00871
OG0000689	Syam.g_01302	Prao.g_00872
OG0000690	Syam.g_01301	Prao.g_00873
OG0000691	Syam.g_01300	Prao.g_00874
OG0000692	Syam.g_01299	Prao.g_00876
OG0000693	Syam.g_01298	Prao.g_00877
OG0000694	Syam.g_01297	Prao.g_00878
OG0000695	Syam.g_01088	Prao.g_00880
OG0000696	Syam.g_01089	Prao.g_00881
OG0000697	Syam.g_01091	Prao.g_00882
OG0000698	Syam.g_01094	Prao.g_00885
OG0000699	Syam.g_01096	Prao.g_00886
OG0000700	Syam.g_01097	Prao.g_00887
OG0000701	Syam.g_01098	Prao.g_00888
OG0000702	Syam.g_01106	Prao.g_00890
OG0000703	Syam.g_01107	Prao.g_00891
OG0000704	Syam.g_01109	Prao.g_00892
OG0000705	Syam.g_01116	Prao.g_00896
OG0000706	Syam.g_01117	Prao.g_00897
OG0000707	Syam.g_01118	Prao.g_00898
OG0000708	Syam.g_01121	Prao.g_00899
OG0000709	Syam.g_01131	Prao.g_00903
OG0000710	Syam.g_01135	Prao.g_00906
OG0000711	Syam.g_01165	Prao.g_00923
OG0000712	Syam.g_01167	Prao.g_00925
OG0000713	Syam.g_01168	Prao.g_00926
OG0000714	Syam.g_01170	Prao.g_00927
OG0000715	Syam.g_01172	Prao.g_00929
OG0000716	Syam.g_01176	Prao.g_00931
OG0000717	Syam.g_01177	Prao.g_00932
OG0000718	Syam.g_01181	Prao.g_00943
OG0000719	Syam.g_01183	Prao.g_00945
OG0000720	Syam.g_01197	Prao.g_00954
OG0000721	Syam.g_01199	Prao.g_00956
OG0000722	Syam.g_01200	Prao.g_00957
OG0000723	Syam.g_01224	Prao.g_00960
OG0000724	Syam.g_00768	Prao.g_00969
OG0000725	Syam.g_00777	Prao.g_00975
OG0000726	Syam.g_00778	Prao.g_00976
OG0000727	Syam.g_00779	Prao.g_00977
OG0000728	Syam.g_00781	Prao.g_00979
OG0000729	Syam.g_00105	Prao.g_01027
OG0000730	Syam.g_00454	Prao.g_01156
OG0000731	Syam.g_00466	Prao.g_01152
OG0000732	Syam.g_00051	Prao.g_01143
OG0000733	Syam.g_02339	Prao.g_01121
OG0000734	Syam.g_02128	Prao.g_01104
OG0000735	Syam.g_01810	Prao.g_01102
OG0000736	Syam.g_01809	Prao.g_01101
OG0000737	Syam.g_01808	Prao.g_01100
OG0000738	Syam.g_01803	Prao.g_01096
OG0000739	Syam.g_01802	Prao.g_01095
OG0000740	Syam.g_01801	Prao.g_01094
OG0000741	Syam.g_01798	Prao.g_01093
OG0000742	Syam.g_01796	Prao.g_01090
OG0000743	Syam.g_01794	Prao.g_01088
OG0000744	Syam.g_01793	Prao.g_01087
OG0000745	Syam.g_01791	Prao.g_01086
OG0000746	Syam.g_01789	Prao.g_01084
OG0000747	Syam.g_01788	Prao.g_01083
OG0000748	Syam.g_01779	Prao.g_01080
OG0000749	Syam.g_01776	Prao.g_01079
OG0000750	Syam.g_01775	Prao.g_01078
OG0000751	Syam.g_01770	Prao.g_01076
OG0000752	Syam.g_01768	Prao.g_01074
OG0000753	Syam.g_01765	Prao.g_01071
OG0000754	Syam.g_00910	Prao.g_01068
OG0000755	Syam.g_00900	Prao.g_01065
OG0000756	Syam.g_00899	Prao.g_01064
OG0000757	Syam.g_00891	Prao.g_01058
OG0000758	Syam.g_00890	Prao.g_01057
OG0000759	Syam.g_00889	Prao.g_01056
OG0000760	Syam.g_00888	Prao.g_01055
OG0000761	Syam.g_00886	Prao.g_01054
OG0000762	Syam.g_00884	Prao.g_01053
OG0000763	Syam.g_00882	Prao.g_01051
OG0000764	Syam.g_00881	Prao.g_01050
OG0000765	Syam.g_00864	Prao.g_01041
OG0000766	Syam.g_00863	Prao.g_01040
OG0000767	Syam.g_00861	Prao.g_01038
OG0000768	Syam.g_00860	Prao.g_01037
OG0000769	Syam.g_00858	Prao.g_01035
OG0000770	Syam.g_00855	Prao.g_01033
OG0000771	Syam.g_00762	Prao.g_00014
OG0000772	Syam.g_01005	Prao.g_01305
OG0000773	Syam.g_01816	Prao.g_01285
OG0000774	Syam.g_01820	Prao.g_01283
OG0000775	Syam.g_01823	Prao.g_01281
OG0000776	Syam.g_01824	Prao.g_01280
OG0000777	Syam.g_01825	Prao.g_01279
OG0000778	Syam.g_01826	Prao.g_01278
OG0000779	Syam.g_01832	Prao.g_01274
OG0000780	Syam.g_01835	Prao.g_01273
OG0000781	Syam.g_01839	Prao.g_01270
OG0000782	Syam.g_01840	Prao.g_01269
OG0000783	Syam.g_01841	Prao.g_01268
OG0000784	Syam.g_01842	Prao.g_01267
OG0000785	Syam.g_01844	Prao.g_01265
OG0000786	Syam.g_01700	Prao.g_01263
OG0000787	Syam.g_01701	Prao.g_01262
OG0000788	Syam.g_01455	Prao.g_01252
OG0000789	Syam.g_01044	Prao.g_01249
OG0000790	Syam.g_00570	Prao.g_01234
OG0000791	Syam.g_00568	Prao.g_01232
OG0000792	Syam.g_00567	Prao.g_01231
OG0000793	Syam.g_00562	Prao.g_01228
OG0000794	Syam.g_00561	Prao.g_01227
OG0000795	Syam.g_00560	Prao.g_01226
OG0000796	Syam.g_00556	Prao.g_01222
OG0000797	Syam.g_00555	Prao.g_01221
OG0000799	Syam.g_01585	Prao.g_01379
OG0000800	Syam.g_01588	Prao.g_01380
OG0000801	Syam.g_01589	Prao.g_01381
OG0000802	Syam.g_01592	Prao.g_01383
OG0000803	Syam.g_01597	Prao.g_01385
OG0000804	Syam.g_01600	Prao.g_01386
OG0000805	Syam.g_01602	Prao.g_01388
OG0000806	Syam.g_01604	Prao.g_01390
OG0000807	Syam.g_01606	Prao.g_01391
OG0000808	Syam.g_01607	Prao.g_01392
OG0000809	Syam.g_01610	Prao.g_01395
OG0000810	Syam.g_01611	Prao.g_01396
OG0000811	Syam.g_01616	Prao.g_01400
OG0000812	Syam.g_01618	Prao.g_01402
OG0000813	Syam.g_01619	Prao.g_01403
OG0000814	Syam.g_01621	Prao.g_01405
OG0000815	Syam.g_01622	Prao.g_01406
OG0000816	Syam.g_01624	Prao.g_01408
OG0000817	Syam.g_01625	Prao.g_01409
OG0000818	Syam.g_01631	Prao.g_01414
OG0000819	Syam.g_01632	Prao.g_01415
OG0000820	Syam.g_01633	Prao.g_01416
OG0000821	Syam.g_01639	Prao.g_01419
OG0000822	Syam.g_01641	Prao.g_01420
OG0000823	Syam.g_01642	Prao.g_01421
OG0000824	Syam.g_01648	Prao.g_01424
OG0000825	Syam.g_01649	Prao.g_01425
OG0000826	Syam.g_01650	Prao.g_01426
OG0000827	Syam.g_01651	Prao.g_01427
OG0000828	Syam.g_01655	Prao.g_01430
OG0000829	Syam.g_01656	Prao.g_01431
OG0000830	Syam.g_01657	Prao.g_01432
OG0000831	Syam.g_01659	Prao.g_01434
OG0000832	Syam.g_01923	Prao.g_01440
OG0000833	Syam.g_01932	Prao.g_01448
OG0000834	Syam.g_01933	Prao.g_01449
OG0000835	Syam.g_01934	Prao.g_01450
OG0000836	Syam.g_01937	Prao.g_01451
OG0000837	Syam.g_01938	Prao.g_01452
OG0000838	Syam.g_01946	Prao.g_01454
OG0000839	Syam.g_01947	Prao.g_01455
OG0000840	Syam.g_01948	Prao.g_01456
OG0000841	Syam.g_01949	Prao.g_01457
OG0000842	Syam.g_01950	Prao.g_01458
OG0000843	Syam.g_01951	Prao.g_01459
OG0000844	Syam.g_01953	Prao.g_01460
OG0000845	Syam.g_01954	Prao.g_01461
OG0000846	Syam.g_01955	Prao.g_01462
OG0000847	Syam.g_01956	Prao.g_01463
OG0000848	Syam.g_01958	Prao.g_01464
OG0000849	Syam.g_01959	Prao.g_01465
OG0000850	Syam.g_01961	Prao.g_01467
OG0000851	Syam.g_01966	Prao.g_01468
OG0000852	Syam.g_01967	Prao.g_01469
OG0000853	Syam.g_01971	Prao.g_01473
OG0000854	Syam.g_01973	Prao.g_01475
OG0000855	Syam.g_01974	Prao.g_01476
OG0000856	Syam.g_01483	Prao.g_01491
OG0000857	Syam.g_01273	Prao.g_01519
OG0000858	Syam.g_01980	Prao.g_01546
OG0000859	Syam.g_01981	Prao.g_01547
OG0000860	Syam.g_01992	Prao.g_01554
OG0000861	Syam.g_01993	Prao.g_01555
OG0000862	Syam.g_01994	Prao.g_01556
OG0000863	Syam.g_01996	Prao.g_01558
OG0000864	Syam.g_01997	Prao.g_01559
OG0000865	Syam.g_01998	Prao.g_01560
OG0000866	Syam.g_01999	Prao.g_01561
OG0000867	Syam.g_02000	Prao.g_01562
OG0000868	Syam.g_02003	Prao.g_01563
OG0000869	Syam.g_02007	Prao.g_01567
OG0000870	Syam.g_02012	Prao.g_01572
OG0000871	Syam.g_02013	Prao.g_01573
OG0000872	Syam.g_02021	Prao.g_01574
OG0000873	Syam.g_02024	Prao.g_01577
OG0000874	Syam.g_02019	Prao.g_01580
OG0000875	Syam.g_02026	Prao.g_01581
OG0000876	Syam.g_01877	Prao.g_01582
OG0000877	Syam.g_01882	Prao.g_01584
OG0000878	Syam.g_01883	Prao.g_01585
OG0000879	Syam.g_01884	Prao.g_01586
OG0000880	Syam.g_01885	Prao.g_01587
OG0000881	Syam.g_01891	Prao.g_01591
OG0000882	Syam.g_01896	Prao.g_01596
OG0000883	Syam.g_01898	Prao.g_01597
OG0000884	Syam.g_01900	Prao.g_01599
OG0000885	Syam.g_01901	Prao.g_01600
OG0000886	Syam.g_01902	Prao.g_01601
OG0000887	Syam.g_01903	Prao.g_01602
OG0000888	Syam.g_01905	Prao.g_01604
OG0000889	Syam.g_01907	Prao.g_01606
OG0000890	Syam.g_01910	Prao.g_01607
OG0000891	Syam.g_01911	Prao.g_01608
OG0000892	Syam.g_01913	Prao.g_01610
OG0000893	Syam.g_00287	Prao.g_01615
OG0000894	Syam.g_00290	Prao.g_01617
OG0000895	Syam.g_00294	Prao.g_01620
OG0000896	Syam.g_00295	Prao.g_01621
OG0000897	Syam.g_00297	Prao.g_01623
OG0000898	Syam.g_00298	Prao.g_01624
OG0000899	Syam.g_00299	Prao.g_01625
OG0000900	Syam.g_00300	Prao.g_01626
OG0000901	Syam.g_00305	Prao.g_01629
OG0000902	Syam.g_00307	Prao.g_01631
OG0000903	Syam.g_00322	Prao.g_01634
OG0000904	Syam.g_00317	Prao.g_01636
OG0000905	Syam.g_00312	Prao.g_01641
OG0000906	Syam.g_00309	Prao.g_01642
OG0000907	Syam.g_00324	Prao.g_01645
OG0000908	Syam.g_00327	Prao.g_01648
OG0000909	Syam.g_00328	Prao.g_01649
OG0000910	Syam.g_00329	Prao.g_01650
OG0000911	Syam.g_00331	Prao.g_01652
OG0000912	Syam.g_00332	Prao.g_01653
OG0000913	Syam.g_00333	Prao.g_01654
OG0000914	Syam.g_00334	Prao.g_01655
OG0000915	Syam.g_00336	Prao.g_01656
OG0000916	Syam.g_00337	Prao.g_01657
OG0000917	Syam.g_00338	Prao.g_01658
OG0000918	Syam.g_00339	Prao.g_01659
OG0000919	Syam.g_00340	Prao.g_01660
OG0000920	Syam.g_00341	Prao.g_01661
OG0000921	Syam.g_00342	Prao.g_01662
OG0000922	Syam.g_00343	Prao.g_01663
OG0000923	Syam.g_00347	Prao.g_01667
OG0000924	Syam.g_00348	Prao.g_01668
OG0000925	Syam.g_00349	Prao.g_01669
OG0000926	Syam.g_00350	Prao.g_01670
OG0000927	Syam.g_00352	Prao.g_01672
OG0000928	Syam.g_00353	Prao.g_01673
OG0000929	Syam.g_00354	Prao.g_01674
OG0000930	Syam.g_00355	Prao.g_01675
OG0000931	Syam.g_00356	Prao.g_01676
OG0000932	Syam.g_00357	Prao.g_01677
OG0000933	Syam.g_00363	Prao.g_01681
OG0000934	Syam.g_00365	Prao.g_01683
OG0000935	Syam.g_00366	Prao.g_01684
OG0000936	Syam.g_00368	Prao.g_01685
OG0000937	Syam.g_00369	Prao.g_01686
OG0000938	Syam.g_00373	Prao.g_01688
OG0000939	Syam.g_00374	Prao.g_01689
OG0000940	Syam.g_00381	Prao.g_01696
OG0000941	Syam.g_00383	Prao.g_01698
OG0000942	Syam.g_00385	Prao.g_01700
OG0000943	Syam.g_00386	Prao.g_01701
OG0000944	Syam.g_00388	Prao.g_01702
OG0000945	Syam.g_00390	Prao.g_01703
OG0000946	Syam.g_00395	Prao.g_01707
OG0000947	Syam.g_00398	Prao.g_01709
OG0000948	Syam.g_00399	Prao.g_01710
OG0000949	Syam.g_00159	Prao.g_01713
OG0000950	Syam.g_00150	Prao.g_01718
OG0000951	Syam.g_00145	Prao.g_01722
OG0000952	Syam.g_00140	Prao.g_01726
OG0000953	Syam.g_00136	Prao.g_01729
OG0000954	Syam.g_00131	Prao.g_01733
OG0000955	Syam.g_00130	Prao.g_01734
OG0000956	Syam.g_00128	Prao.g_01736
OG0000957	Syam.g_00117	Prao.g_01741
OG0000958	Syam.g_00116	Prao.g_01742
OG0000959	Syam.g_00112	Prao.g_01746
OG0000960	Syam.g_00111	Prao.g_01747
OG0000961	Syam.g_00108	Prao.g_01749
OG0000962	Syam.g_00106	Prao.g_01751
OG0000963	Syam.g_00101	Prao.g_01755
OG0000964	Syam.g_00100	Prao.g_01756
OG0000965	Syam.g_00099	Prao.g_01757
OG0000966	Syam.g_00074	Prao.g_01764
OG0000967	Syam.g_00069	Prao.g_01769
OG0000968	Syam.g_00077	Prao.g_01771
OG0000969	Syam.g_00072	Prao.g_01772
OG0000970	Syam.g_00071	Prao.g_01773
OG0000971	Syam.g_00066	Prao.g_01774
OG0000972	Syam.g_00065	Prao.g_01775
OG0000973	Syam.g_00064	Prao.g_01776
OG0000974	Syam.g_00063	Prao.g_01777
OG0000975	Syam.g_00062	Prao.g_01778
OG0000976	Syam.g_00061	Prao.g_01779
OG0000977	Syam.g_00059	Prao.g_01780
OG0000978	Syam.g_00058	Prao.g_01781
OG0000979	Syam.g_00055	Prao.g_01784
OG0000980	Syam.g_00052	Prao.g_01786
OG0000981	Syam.g_00049	Prao.g_01788
OG0000982	Syam.g_02314	Prao.g_01790
OG0000983	Syam.g_02315	Prao.g_01791
OG0000984	Syam.g_02316	Prao.g_01792
OG0000985	Syam.g_02318	Prao.g_01795
OG0000986	Syam.g_02320	Prao.g_01797
OG0000987	Syam.g_02322	Prao.g_01798
OG0000988	Syam.g_02327	Prao.g_01801
OG0000989	Syam.g_02334	Prao.g_01805
OG0000990	Syam.g_02346	Prao.g_01808
OG0000991	Syam.g_02348	Prao.g_01809
OG0000992	Syam.g_02351	Prao.g_01811
OG0000993	Syam.g_02352	Prao.g_01812
OG0000994	Syam.g_02354	Prao.g_01813
OG0000995	Syam.g_02359	Prao.g_01817
OG0000996	Syam.g_02405	Prao.g_01818
OG0000997	Syam.g_02416	Prao.g_01819
OG0000998	Syam.g_02418	Prao.g_01821
OG0000999	Syam.g_02419	Prao.g_01822
OG0001000	Syam.g_02422	Prao.g_01825
OG0001001	Syam.g_02427	Prao.g_01827
OG0001002	Syam.g_02433	Prao.g_01831
OG0001003	Syam.g_02434	Prao.g_01833
OG0001004	Syam.g_02435	Prao.g_01834
OG0001005	Syam.g_02436	Prao.g_01835
OG0001006	Syam.g_02444	Prao.g_01839
OG0001007	Syam.g_02446	Prao.g_01841
OG0001008	Syam.g_01866	Prao.g_00541
OG0001009	Syam.g_00032	Prao.g_00174
OG0001010	Syam.g_00033	Prao.g_00175
OG0001011	Syam.g_00034	Prao.g_00176
OG0001012	Syam.g_02310	Prao.g_00189
OG0001013	Syam.g_02296	Prao.g_00194
OG0001014	Syam.g_02292	Prao.g_00197
OG0001015	Syam.g_02291	Prao.g_00198
OG0001016	Syam.g_02067	Prao.g_00212
OG0001017	Syam.g_02073	Prao.g_00216
OG0001018	Syam.g_02075	Prao.g_00219
OG0001019	Syam.g_02093	Prao.g_00228
OG0001020	Syam.g_02098	Prao.g_00229
OG0001021	Syam.g_02102	Prao.g_00230
OG0001022	Syam.g_02106	Prao.g_00233
OG0001023	Syam.g_02107	Prao.g_00234
OG0001024	Syam.g_02111	Prao.g_00237
OG0001025	Syam.g_02118	Prao.g_00243
OG0001026	Syam.g_02130	Prao.g_00249
OG0001027	Syam.g_02135	Prao.g_00250
OG0001028	Syam.g_02137	Prao.g_00252
OG0001029	Syam.g_02139	Prao.g_00254
OG0001030	Syam.g_02163	Prao.g_00269
OG0001031	Syam.g_02239	Prao.g_00324
OG0001032	Syam.g_02241	Prao.g_00325
OG0001033	Syam.g_02265	Prao.g_00346
OG0001034	Syam.g_00508	Prao.g_00374
OG0001035	Syam.g_00265	Prao.g_00392
OG0001036	Syam.g_00261	Prao.g_00397
OG0001037	Syam.g_00259	Prao.g_00398
OG0001038	Syam.g_00232	Prao.g_00415
OG0001039	Syam.g_00229	Prao.g_00418
OG0001040	Syam.g_00226	Prao.g_00420
OG0001041	Syam.g_00221	Prao.g_00424
OG0001042	Syam.g_00196	Prao.g_00441
OG0001043	Syam.g_00192	Prao.g_00442
OG0001044	Syam.g_00456	Prao.g_00469
OG0001045	Syam.g_00469	Prao.g_00477
OG0001046	Syam.g_01151	Prao.g_00513
OG0001047	Syam.g_01864	Prao.g_00543
OG0001048	Syam.g_01863	Prao.g_00544
OG0001049	Syam.g_01855	Prao.g_00546
OG0001050	Syam.g_01854	Prao.g_00547
OG0001051	Syam.g_01853	Prao.g_00548
OG0001052	Syam.g_01672	Prao.g_00577
OG0001053	Syam.g_00586	Prao.g_00589
OG0001054	Syam.g_00603	Prao.g_00604
OG0001055	Syam.g_00624	Prao.g_00623
OG0001056	Syam.g_00656	Prao.g_01855
OG0001057	Syam.g_00664	Prao.g_01160
OG0001058	Syam.g_00677	Prao.g_01168
OG0001059	Syam.g_00681	Prao.g_01172
OG0001060	Syam.g_00688	Prao.g_01179
OG0001061	Syam.g_01744	Prao.g_01866
OG0001062	Syam.g_01742	Prao.g_01868
OG0001063	Syam.g_01737	Prao.g_01870
OG0001064	Syam.g_01736	Prao.g_00018
OG0001065	Syam.g_01735	Prao.g_00019
OG0001066	Syam.g_01734	Prao.g_00020
OG0001067	Syam.g_01733	Prao.g_00021
OG0001068	Syam.g_01732	Prao.g_00022
OG0001069	Syam.g_01731	Prao.g_00023
OG0001070	Syam.g_01728	Prao.g_00026
OG0001071	Syam.g_01727	Prao.g_00027
OG0001072	Syam.g_01723	Prao.g_00028
OG0001073	Syam.g_01709	Prao.g_00042
OG0001074	Syam.g_01504	Prao.g_00053
OG0001075	Syam.g_01502	Prao.g_00054
OG0001076	Syam.g_01491	Prao.g_00063
OG0001077	Syam.g_01480	Prao.g_00067
OG0001078	Syam.g_01467	Prao.g_00075
OG0001079	Syam.g_01454	Prao.g_00086
OG0001080	Syam.g_01034	Prao.g_00092
OG0001081	Syam.g_01386	Prao.g_00094
OG0001082	Syam.g_01385	Prao.g_00095
OG0001083	Syam.g_01377	Prao.g_00100
OG0001084	Syam.g_01376	Prao.g_00101
OG0001085	Syam.g_01366	Prao.g_00109
OG0001086	Syam.g_01364	Prao.g_00110
OG0001087	Syam.g_00813	Prao.g_00126
OG0001088	Syam.g_00809	Prao.g_00127
OG0001089	Syam.g_00785	Prao.g_00135
OG0001090	Syam.g_01246	Prao.g_00649
OG0001091	Syam.g_01244	Prao.g_00651
OG0001092	Syam.g_01242	Prao.g_00652
OG0001093	Syam.g_01236	Prao.g_00657
OG0001094	Syam.g_01296	Prao.g_00735
OG0001095	Syam.g_01276	Prao.g_00754
OG0001096	Syam.g_01260	Prao.g_00767
OG0001097	Syam.g_00727	Prao.g_00786
OG0001098	Syam.g_01037	Prao.g_00801
OG0001099	Syam.g_02138	Prao.g_00834
OG0001100	Syam.g_01356	Prao.g_00838
OG0001101	Syam.g_01355	Prao.g_00840
OG0001103	Syam.g_01350	Prao.g_00844
OG0001104	Syam.g_01311	Prao.g_00865
OG0001105	Syam.g_01307	Prao.g_00869
OG0001106	Syam.g_01110	Prao.g_00893
OG0001107	Syam.g_01122	Prao.g_00900
OG0001108	Syam.g_01132	Prao.g_00904
OG0001109	Syam.g_01134	Prao.g_00905
OG0001110	Syam.g_01136	Prao.g_00907
OG0001111	Syam.g_01138	Prao.g_00908
OG0001112	Syam.g_01140	Prao.g_00909
OG0001113	Syam.g_01141	Prao.g_00910
OG0001114	Syam.g_01142	Prao.g_00911
OG0001115	Syam.g_01146	Prao.g_00913
OG0001116	Syam.g_01148	Prao.g_00914
OG0001117	Syam.g_01149	Prao.g_00915
OG0001118	Syam.g_01150	Prao.g_00916
OG0001119	Syam.g_01152	Prao.g_00917
OG0001120	Syam.g_01156	Prao.g_00919
OG0001121	Syam.g_00970	Prao.g_01124, Prao.g_00922
OG0001122	Syam.g_01184	Prao.g_00946
OG0001123	Syam.g_01191	Prao.g_00950
OG0001124	Syam.g_01194	Prao.g_00952
OG0001125	Syam.g_01196	Prao.g_00953
OG0001126	Syam.g_00757	Prao.g_00963
OG0001127	Syam.g_00758	Prao.g_00964
OG0001128	Syam.g_00764	Prao.g_00966
OG0001129	Syam.g_00766	Prao.g_00967
OG0001130	Syam.g_00767	Prao.g_00968
OG0001131	Syam.g_01337	Prao.g_01007
OG0001132	Syam.g_01020	Prao.g_01016
OG0001134	Syam.g_00915	Prao.g_01122
OG0001135	Syam.g_00917	Prao.g_01119
OG0001136	Syam.g_01797	Prao.g_01092
OG0001137	Syam.g_01780	Prao.g_01081
OG0001138	Syam.g_00898	Prao.g_01063
OG0001139	Syam.g_00896	Prao.g_01062
OG0001140	Syam.g_00895	Prao.g_01061
OG0001141	Syam.g_00894	Prao.g_01060
OG0001142	Syam.g_00892	Prao.g_01059
OG0001143	Syam.g_00883	Prao.g_01052
OG0001144	Syam.g_00873	Prao.g_01047
OG0001145	Syam.g_01817	Prao.g_01284
OG0001146	Syam.g_01836	Prao.g_01272
OG0001147	Syam.g_01665	Prao.g_01253
OG0001148	Syam.g_00573	Prao.g_01237
OG0001149	Syam.g_00572	Prao.g_01236
OG0001150	Syam.g_00571	Prao.g_01235
OG0001151	Syam.g_00558	Prao.g_01224
OG0001152	Syam.g_00557	Prao.g_01223
OG0001153	Syam.g_01652	Prao.g_01428
OG0001154	Syam.g_01654	Prao.g_01429
OG0001155	Syam.g_01925	Prao.g_01441
OG0001156	Syam.g_01928	Prao.g_01444
OG0001157	Syam.g_01929	Prao.g_01445
OG0001158	Syam.g_01930	Prao.g_01446
OG0001159	Syam.g_01931	Prao.g_01447
OG0001160	Syam.g_01969	Prao.g_01471
OG0001161	Syam.g_02338	Prao.g_01484
OG0001162	Syam.g_01257	Prao.g_01495
OG0001163	Syam.g_01977	Prao.g_01544
OG0001164	Syam.g_01983	Prao.g_01548
OG0001165	Syam.g_01988	Prao.g_01551
OG0001166	Syam.g_02011	Prao.g_01571
OG0001167	Syam.g_01888	Prao.g_01588
OG0001168	Syam.g_01890	Prao.g_01590
OG0001169	Syam.g_01892	Prao.g_01592
OG0001170	Syam.g_01894	Prao.g_01594
OG0001171	Syam.g_01904	Prao.g_01603
OG0001172	Syam.g_00292	Prao.g_01618
OG0001173	Syam.g_00293	Prao.g_01619
OG0001174	Syam.g_00301	Prao.g_01627
OG0001175	Syam.g_00302	Prao.g_01628
OG0001176	Syam.g_00321	Prao.g_01635
OG0001177	Syam.g_00319	Prao.g_01638
