Orthogroup	Syag	Prao
OG0000598	Syag.g_00417	Prao.g_00080
OG0000599	Syag.g_00424	Prao.g_00083
OG0000600	Syag.g_00425	Prao.g_00084
OG0000601	Syag.g_00426	Prao.g_00085
OG0000602	Syag.g_00431	Prao.g_00087
OG0000603	Syag.g_00432	Prao.g_00088
OG0000604	Syag.g_00434	Prao.g_00089
OG0000605	Syag.g_00522	Prao.g_00090
OG0000606	Syag.g_00550	Prao.g_00093
OG0000607	Syag.g_00553	Prao.g_00096
OG0000608	Syag.g_00554	Prao.g_00097
OG0000609	Syag.g_00556	Prao.g_00098
OG0000610	Syag.g_00580	Prao.g_00103
OG0000611	Syag.g_00583	Prao.g_00106
OG0000612	Syag.g_00584	Prao.g_00107
OG0000613	Syag.g_02533	Prao.g_00112
OG0000614	Syag.g_01004	Prao.g_00130
OG0000615	Syag.g_00630	Prao.g_00138
OG0000616	Syag.g_02255	Prao.g_00142
OG0000617	Syag.g_00915	Prao.g_00654
OG0000618	Syag.g_00914	Prao.g_00655
OG0000619	Syag.g_00913	Prao.g_00656
OG0000620	Syag.g_00906	Prao.g_00659
OG0000621	Syag.g_00905	Prao.g_00660
OG0000622	Syag.g_00904	Prao.g_00661
OG0000623	Syag.g_00903	Prao.g_00662
OG0000624	Syag.g_00901	Prao.g_00663
OG0000625	Syag.g_00900	Prao.g_00664
OG0000626	Syag.g_00899	Prao.g_00665
OG0000627	Syag.g_00756	Prao.g_00666
OG0000628	Syag.g_00757	Prao.g_00667
OG0000629	Syag.g_00761	Prao.g_00668
OG0000630	Syag.g_00765	Prao.g_00671
OG0000631	Syag.g_00772	Prao.g_00732
OG0000632	Syag.g_00773	Prao.g_00733
OG0000633	Syag.g_00774	Prao.g_00734
OG0000634	Syag.g_00663	Prao.g_00737
OG0000635	Syag.g_00664	Prao.g_00738
OG0000636	Syag.g_00666	Prao.g_00740
OG0000637	Syag.g_00668	Prao.g_00742
OG0000638	Syag.g_00669	Prao.g_00743
OG0000639	Syag.g_00670	Prao.g_00744
OG0000640	Syag.g_00671	Prao.g_00745
OG0000641	Syag.g_00675	Prao.g_00749
OG0000642	Syag.g_00676	Prao.g_00750
OG0000643	Syag.g_00677	Prao.g_00751
OG0000644	Syag.g_00678	Prao.g_00752
OG0000645	Syag.g_00680	Prao.g_00753
OG0000646	Syag.g_00683	Prao.g_00755
OG0000647	Syag.g_00685	Prao.g_00756
OG0000648	Syag.g_00694	Prao.g_00758
OG0000649	Syag.g_00695	Prao.g_00759
OG0000650	Syag.g_00696	Prao.g_00760
OG0000651	Syag.g_00697	Prao.g_00761
OG0000652	Syag.g_00698	Prao.g_00762
OG0000653	Syag.g_00700	Prao.g_00764
OG0000654	Syag.g_00701	Prao.g_00765
OG0000655	Syag.g_00702	Prao.g_00766
OG0000656	Syag.g_00705	Prao.g_00769
OG0000657	Syag.g_00719	Prao.g_00777
OG0000658	Syag.g_00721	Prao.g_00778
OG0000659	Syag.g_00722	Prao.g_00779
OG0000660	Syag.g_00726	Prao.g_00783
OG0000661	Syag.g_00728	Prao.g_00785
OG0000662	Syag.g_00730	Prao.g_00787
OG0000663	Syag.g_00733	Prao.g_00789
OG0000664	Syag.g_00734	Prao.g_00790
OG0000665	Syag.g_00456	Prao.g_00794
OG0000666	Syag.g_00445	Prao.g_00795
OG0000667	Syag.g_00574	Prao.g_00799
OG0000668	Syag.g_00868	Prao.g_00829
OG0000669	Syag.g_00600	Prao.g_00837
OG0000670	Syag.g_00399	Prao.g_00839
OG0000671	Syag.g_00604	Prao.g_00841
OG0000672	Syag.g_00607	Prao.g_00843
OG0000673	Syag.g_00610	Prao.g_00846
OG0000674	Syag.g_00612	Prao.g_00848
OG0000675	Syag.g_00613	Prao.g_00849
OG0000676	Syag.g_00615	Prao.g_00851
OG0000677	Syag.g_00616	Prao.g_00852
OG0000678	Syag.g_00622	Prao.g_00854
OG0000679	Syag.g_00633	Prao.g_00858
OG0000680	Syag.g_00634	Prao.g_00859
OG0000681	Syag.g_00637	Prao.g_00861
OG0000682	Syag.g_00638	Prao.g_00862
OG0000683	Syag.g_00639	Prao.g_00863
OG0000684	Syag.g_00641	Prao.g_00864
OG0000685	Syag.g_00643	Prao.g_00866
OG0000686	Syag.g_00644	Prao.g_00867
OG0000687	Syag.g_00645	Prao.g_00868
OG0000688	Syag.g_00651	Prao.g_00871
OG0000689	Syag.g_00653	Prao.g_00872
OG0000690	Syag.g_00654	Prao.g_00873
OG0000691	Syag.g_00655	Prao.g_00874
OG0000692	Syag.g_00656	Prao.g_00876
OG0000693	Syag.g_00658	Prao.g_00877
OG0000694	Syag.g_00659	Prao.g_00878
OG0000695	Syag.g_00776	Prao.g_00880
OG0000696	Syag.g_00777	Prao.g_00881
OG0000697	Syag.g_00778	Prao.g_00882
OG0000698	Syag.g_00781	Prao.g_00885
OG0000699	Syag.g_00782	Prao.g_00886
OG0000700	Syag.g_00783	Prao.g_00887
OG0000701	Syag.g_00784	Prao.g_00888
OG0000702	Syag.g_00792	Prao.g_00890
OG0000703	Syag.g_00793	Prao.g_00891
OG0000704	Syag.g_00795	Prao.g_00892
OG0000705	Syag.g_00802	Prao.g_00896
OG0000706	Syag.g_00803	Prao.g_00897
OG0000707	Syag.g_00804	Prao.g_00898
OG0000708	Syag.g_00807	Prao.g_00899
OG0000709	Syag.g_00816	Prao.g_00903
OG0000710	Syag.g_00820	Prao.g_00906
OG0000711	Syag.g_00848	Prao.g_00923
OG0000712	Syag.g_00850	Prao.g_00925
OG0000713	Syag.g_00851	Prao.g_00926
OG0000714	Syag.g_00853	Prao.g_00927
OG0000715	Syag.g_00855	Prao.g_00929
OG0000716	Syag.g_00859	Prao.g_00931
OG0000717	Syag.g_00860	Prao.g_00932
OG0000718	Syag.g_00864	Prao.g_00943
OG0000719	Syag.g_00866	Prao.g_00945
OG0000720	Syag.g_00880	Prao.g_00954
OG0000721	Syag.g_00882	Prao.g_00956
OG0000722	Syag.g_00883	Prao.g_00957
OG0000723	Syag.g_00897	Prao.g_00960
OG0000724	Syag.g_00967	Prao.g_00969
OG0000725	Syag.g_00978	Prao.g_00975
OG0000726	Syag.g_00979	Prao.g_00976
OG0000727	Syag.g_00980	Prao.g_00977
OG0000728	Syag.g_00982	Prao.g_00979
OG0000729	Syag.g_02376	Prao.g_01027
OG0000730	Syag.g_02840	Prao.g_01156
OG0000731	Syag.g_02853	Prao.g_01152
OG0000732	Syag.g_02331	Prao.g_01143
OG0000733	Syag.g_00145	Prao.g_01121
OG0000734	Syag.g_01892	Prao.g_01104
OG0000735	Syag.g_01159	Prao.g_01102
OG0000736	Syag.g_01158	Prao.g_01101
OG0000737	Syag.g_01157	Prao.g_01100
OG0000738	Syag.g_01152	Prao.g_01096
OG0000739	Syag.g_01149	Prao.g_01095
OG0000740	Syag.g_01148	Prao.g_01094
OG0000741	Syag.g_01145	Prao.g_01093
OG0000742	Syag.g_01142	Prao.g_01090
OG0000743	Syag.g_01140	Prao.g_01088
OG0000744	Syag.g_01139	Prao.g_01087
OG0000745	Syag.g_01137	Prao.g_01086
OG0000746	Syag.g_01135	Prao.g_01084
OG0000747	Syag.g_01134	Prao.g_01083
OG0000748	Syag.g_01122	Prao.g_01080
OG0000749	Syag.g_01121	Prao.g_01079
OG0000750	Syag.g_01120	Prao.g_01078
OG0000751	Syag.g_01114	Prao.g_01076
OG0000752	Syag.g_01112	Prao.g_01074
OG0000753	Syag.g_01109	Prao.g_01071
OG0000754	Syag.g_01103	Prao.g_01068
OG0000755	Syag.g_01092	Prao.g_01065
OG0000756	Syag.g_01091	Prao.g_01064
OG0000757	Syag.g_01084	Prao.g_01058
OG0000758	Syag.g_01083	Prao.g_01057
OG0000759	Syag.g_01082	Prao.g_01056
OG0000760	Syag.g_01081	Prao.g_01055
OG0000761	Syag.g_01080	Prao.g_01054
OG0000762	Syag.g_01078	Prao.g_01053
OG0000763	Syag.g_01076	Prao.g_01051
OG0000764	Syag.g_01075	Prao.g_01050
OG0000765	Syag.g_01056	Prao.g_01041
OG0000766	Syag.g_01055	Prao.g_01040
OG0000767	Syag.g_01053	Prao.g_01038
OG0000768	Syag.g_01052	Prao.g_01037
OG0000769	Syag.g_01047	Prao.g_01035
OG0000770	Syag.g_01043	Prao.g_01033
OG0000771	Syag.g_00959	Prao.g_00014
OG0000772	Syag.g_02043	Prao.g_01305
OG0000773	Syag.g_01168	Prao.g_01285
OG0000774	Syag.g_01182	Prao.g_01283
OG0000775	Syag.g_01185	Prao.g_01281
OG0000776	Syag.g_01186	Prao.g_01280
OG0000777	Syag.g_01187	Prao.g_01279
OG0000778	Syag.g_01188	Prao.g_01278
OG0000779	Syag.g_01194	Prao.g_01274
OG0000780	Syag.g_01217	Prao.g_01273
OG0000781	Syag.g_01221	Prao.g_01270
OG0000782	Syag.g_01222	Prao.g_01269
OG0000783	Syag.g_01223	Prao.g_01268
OG0000784	Syag.g_01224	Prao.g_01267
OG0000785	Syag.g_01226	Prao.g_01265
OG0000786	Syag.g_01235	Prao.g_01263
OG0000787	Syag.g_01236	Prao.g_01262
OG0000788	Syag.g_00427	Prao.g_01252
OG0000789	Syag.g_00453	Prao.g_01249
OG0000790	Syag.g_01542	Prao.g_01234
OG0000791	Syag.g_01544	Prao.g_01232
OG0000792	Syag.g_01545	Prao.g_01231
OG0000793	Syag.g_01550	Prao.g_01228
OG0000794	Syag.g_01551	Prao.g_01227
OG0000795	Syag.g_01552	Prao.g_01226
OG0000796	Syag.g_01556	Prao.g_01222
OG0000797	Syag.g_01557	Prao.g_01221
OG0000799	Syag.g_01278	Prao.g_01379
OG0000800	Syag.g_01280	Prao.g_01380
OG0000801	Syag.g_01285	Prao.g_01381
OG0000802	Syag.g_01293	Prao.g_01383
OG0000803	Syag.g_01321	Prao.g_01385
OG0000804	Syag.g_01438	Prao.g_01386
OG0000805	Syag.g_01433	Prao.g_01388
OG0000806	Syag.g_01429	Prao.g_01390
OG0000807	Syag.g_01428	Prao.g_01391
OG0000808	Syag.g_01427	Prao.g_01392
OG0000809	Syag.g_01423	Prao.g_01395
OG0000810	Syag.g_01422	Prao.g_01396
OG0000811	Syag.g_01413	Prao.g_01400
OG0000812	Syag.g_01411	Prao.g_01402
OG0000813	Syag.g_01410	Prao.g_01403
OG0000814	Syag.g_01408	Prao.g_01405
OG0000815	Syag.g_01407	Prao.g_01406
OG0000816	Syag.g_01405	Prao.g_01408
OG0000817	Syag.g_01404	Prao.g_01409
OG0000818	Syag.g_01400	Prao.g_01414
OG0000819	Syag.g_01399	Prao.g_01415
OG0000820	Syag.g_01398	Prao.g_01416
OG0000821	Syag.g_01388	Prao.g_01419
OG0000822	Syag.g_01386	Prao.g_01420
OG0000823	Syag.g_01385	Prao.g_01421
OG0000824	Syag.g_01379	Prao.g_01424
OG0000825	Syag.g_01378	Prao.g_01425
OG0000826	Syag.g_01377	Prao.g_01426
OG0000827	Syag.g_01376	Prao.g_01427
OG0000828	Syag.g_01373	Prao.g_01430
OG0000829	Syag.g_01372	Prao.g_01431
OG0000830	Syag.g_01371	Prao.g_01432
OG0000831	Syag.g_01367	Prao.g_01434
OG0000832	Syag.g_01614	Prao.g_01440
OG0000833	Syag.g_01628	Prao.g_01448
OG0000834	Syag.g_01632	Prao.g_01449
OG0000835	Syag.g_01633	Prao.g_01450
OG0000836	Syag.g_01637	Prao.g_01451
OG0000837	Syag.g_01638	Prao.g_01452
OG0000838	Syag.g_01642	Prao.g_01454
OG0000839	Syag.g_01643	Prao.g_01455
OG0000840	Syag.g_01644	Prao.g_01456
OG0000841	Syag.g_01645	Prao.g_01457
OG0000842	Syag.g_01646	Prao.g_01458
OG0000843	Syag.g_01647	Prao.g_01459
OG0000844	Syag.g_01649	Prao.g_01460
OG0000845	Syag.g_01650	Prao.g_01461
OG0000846	Syag.g_01651	Prao.g_01462
OG0000847	Syag.g_01652	Prao.g_01463
OG0000848	Syag.g_01654	Prao.g_01464
OG0000849	Syag.g_01655	Prao.g_01465
OG0000850	Syag.g_01657	Prao.g_01467
OG0000851	Syag.g_01663	Prao.g_01468
OG0000852	Syag.g_01664	Prao.g_01469
OG0000853	Syag.g_01668	Prao.g_01473
OG0000854	Syag.g_01670	Prao.g_01475
OG0000855	Syag.g_01671	Prao.g_01476
OG0000856	Syag.g_00386	Prao.g_01491
OG0000857	Syag.g_00684	Prao.g_01519
OG0000858	Syag.g_01677	Prao.g_01546
OG0000859	Syag.g_01678	Prao.g_01547
OG0000860	Syag.g_01689	Prao.g_01554
OG0000861	Syag.g_01690	Prao.g_01555
OG0000862	Syag.g_01693	Prao.g_01556
OG0000863	Syag.g_01695	Prao.g_01558
OG0000864	Syag.g_01696	Prao.g_01559
OG0000865	Syag.g_01697	Prao.g_01560
OG0000866	Syag.g_01698	Prao.g_01561
OG0000867	Syag.g_01699	Prao.g_01562
OG0000868	Syag.g_01707	Prao.g_01563
OG0000869	Syag.g_01711	Prao.g_01567
OG0000870	Syag.g_01716	Prao.g_01572
OG0000871	Syag.g_01717	Prao.g_01573
OG0000872	Syag.g_01723	Prao.g_01574
OG0000873	Syag.g_01726	Prao.g_01577
OG0000874	Syag.g_01729	Prao.g_01580
OG0000875	Syag.g_01731	Prao.g_01581
OG0000876	Syag.g_01732	Prao.g_01582
OG0000877	Syag.g_01734	Prao.g_01584
OG0000878	Syag.g_01735	Prao.g_01585
OG0000879	Syag.g_02356	Prao.g_01586
OG0000880	Syag.g_01736	Prao.g_01587
OG0000881	Syag.g_01741	Prao.g_01591
OG0000882	Syag.g_01746	Prao.g_01596
OG0000883	Syag.g_01749	Prao.g_01597
OG0000884	Syag.g_01751	Prao.g_01599
OG0000885	Syag.g_01752	Prao.g_01600
OG0000886	Syag.g_01753	Prao.g_01601
OG0000887	Syag.g_01754	Prao.g_01602
OG0000888	Syag.g_01756	Prao.g_01604
OG0000889	Syag.g_01758	Prao.g_01606
OG0000890	Syag.g_01761	Prao.g_01607
OG0000891	Syag.g_01762	Prao.g_01608
OG0000892	Syag.g_01765	Prao.g_01610
OG0000893	Syag.g_02688	Prao.g_01615
OG0000894	Syag.g_02691	Prao.g_01617
OG0000895	Syag.g_02695	Prao.g_01620
OG0000896	Syag.g_02696	Prao.g_01621
OG0000897	Syag.g_02699	Prao.g_01623
OG0000898	Syag.g_02700	Prao.g_01624
OG0000899	Syag.g_02701	Prao.g_01625
OG0000900	Syag.g_02702	Prao.g_01626
OG0000901	Syag.g_02707	Prao.g_01629
OG0000902	Syag.g_02709	Prao.g_01631
OG0000903	Syag.g_02724	Prao.g_01634
OG0000904	Syag.g_02718	Prao.g_01636
OG0000905	Syag.g_02714	Prao.g_01641
OG0000906	Syag.g_02711	Prao.g_01642
OG0000907	Syag.g_02727	Prao.g_01645
OG0000908	Syag.g_02730	Prao.g_01648
OG0000909	Syag.g_02731	Prao.g_01649
OG0000910	Syag.g_02732	Prao.g_01650
OG0000911	Syag.g_02734	Prao.g_01652
OG0000912	Syag.g_02735	Prao.g_01653
OG0000913	Syag.g_02736	Prao.g_01654
OG0000914	Syag.g_02737	Prao.g_01655
OG0000915	Syag.g_02739	Prao.g_01656
OG0000916	Syag.g_02740	Prao.g_01657
OG0000917	Syag.g_02741	Prao.g_01658
OG0000918	Syag.g_02742	Prao.g_01659
OG0000919	Syag.g_02743	Prao.g_01660
OG0000920	Syag.g_02744	Prao.g_01661
OG0000921	Syag.g_02745	Prao.g_01662
OG0000922	Syag.g_02746	Prao.g_01663
OG0000923	Syag.g_02750	Prao.g_01667
OG0000924	Syag.g_02751	Prao.g_01668
OG0000925	Syag.g_02752	Prao.g_01669
OG0000926	Syag.g_02753	Prao.g_01670
OG0000927	Syag.g_02755	Prao.g_01672
OG0000928	Syag.g_02756	Prao.g_01673
OG0000929	Syag.g_02757	Prao.g_01674
OG0000930	Syag.g_02758	Prao.g_01675
OG0000931	Syag.g_02759	Prao.g_01676
OG0000932	Syag.g_02760	Prao.g_01677
OG0000933	Syag.g_02766	Prao.g_01681
OG0000934	Syag.g_02768	Prao.g_01683
OG0000935	Syag.g_02769	Prao.g_01684
OG0000936	Syag.g_02770	Prao.g_01685
OG0000937	Syag.g_02771	Prao.g_01686
OG0000938	Syag.g_02774	Prao.g_01688
OG0000939	Syag.g_02775	Prao.g_01689
OG0000940	Syag.g_02783	Prao.g_01696
OG0000941	Syag.g_02785	Prao.g_01698
OG0000942	Syag.g_02787	Prao.g_01700
OG0000943	Syag.g_02788	Prao.g_01701
OG0000944	Syag.g_02790	Prao.g_01702
OG0000945	Syag.g_02792	Prao.g_01703
OG0000946	Syag.g_02797	Prao.g_01707
OG0000947	Syag.g_02801	Prao.g_01709
OG0000948	Syag.g_02802	Prao.g_01710
OG0000949	Syag.g_02449	Prao.g_01713
OG0000950	Syag.g_02436	Prao.g_01718
OG0000951	Syag.g_02431	Prao.g_01722
OG0000952	Syag.g_02423	Prao.g_01726
OG0000953	Syag.g_02415	Prao.g_01729
OG0000954	Syag.g_02409	Prao.g_01733
OG0000955	Syag.g_02408	Prao.g_01734
OG0000956	Syag.g_02406	Prao.g_01736
OG0000957	Syag.g_02395	Prao.g_01741
OG0000958	Syag.g_02394	Prao.g_01742
OG0000959	Syag.g_02389	Prao.g_01746
OG0000960	Syag.g_02388	Prao.g_01747
OG0000961	Syag.g_02379	Prao.g_01749
OG0000962	Syag.g_02377	Prao.g_01751
OG0000963	Syag.g_02372	Prao.g_01755
OG0000964	Syag.g_02371	Prao.g_01756
OG0000965	Syag.g_02370	Prao.g_01757
OG0000966	Syag.g_02362	Prao.g_01764
OG0000967	Syag.g_02358	Prao.g_01769
OG0000968	Syag.g_02355	Prao.g_01771
OG0000969	Syag.g_02354	Prao.g_01772
OG0000970	Syag.g_02353	Prao.g_01773
OG0000971	Syag.g_02348	Prao.g_01774
OG0000972	Syag.g_02347	Prao.g_01775
OG0000973	Syag.g_02346	Prao.g_01776
OG0000974	Syag.g_02345	Prao.g_01777
OG0000975	Syag.g_02344	Prao.g_01778
OG0000976	Syag.g_02343	Prao.g_01779
OG0000977	Syag.g_02340	Prao.g_01780
OG0000978	Syag.g_02338	Prao.g_01781
OG0000979	Syag.g_02335	Prao.g_01784
OG0000980	Syag.g_02332	Prao.g_01786
OG0000981	Syag.g_02329	Prao.g_01788
OG0000982	Syag.g_02127	Prao.g_01790
OG0000983	Syag.g_02128	Prao.g_01791
OG0000984	Syag.g_02129	Prao.g_01792
OG0000985	Syag.g_02133	Prao.g_01795
OG0000986	Syag.g_02138	Prao.g_01797
OG0000987	Syag.g_02140	Prao.g_01798
OG0000988	Syag.g_02145	Prao.g_01801
OG0000989	Syag.g_02156	Prao.g_01805
OG0000990	Syag.g_02169	Prao.g_01808
OG0000991	Syag.g_02174	Prao.g_01809
OG0000992	Syag.g_02177	Prao.g_01811
OG0000993	Syag.g_02178	Prao.g_01812
OG0000994	Syag.g_02181	Prao.g_01813
OG0000995	Syag.g_02187	Prao.g_01817
OG0000996	Syag.g_02229	Prao.g_01818
OG0000997	Syag.g_02239	Prao.g_01819
OG0000998	Syag.g_02241	Prao.g_01821
OG0000999	Syag.g_02242	Prao.g_01822
OG0001000	Syag.g_02246	Prao.g_01825
OG0001001	Syag.g_02251	Prao.g_01827
OG0001002	Syag.g_02258	Prao.g_01831
OG0001003	Syag.g_02260	Prao.g_01833
OG0001004	Syag.g_02261	Prao.g_01834
OG0001005	Syag.g_02263	Prao.g_01835
OG0001006	Syag.g_02270	Prao.g_01839
OG0001007	Syag.g_02272	Prao.g_01841
OG0001008	Syag.g_00034	Prao.g_00541
OG0001009	Syag.g_02304	Prao.g_00174
OG0001010	Syag.g_02305	Prao.g_00175
OG0001011	Syag.g_02307	Prao.g_00176
OG0001012	Syag.g_02123	Prao.g_00189
OG0001013	Syag.g_02098	Prao.g_00194
OG0001014	Syag.g_02084	Prao.g_00197
OG0001015	Syag.g_02083	Prao.g_00198
OG0001016	Syag.g_01824	Prao.g_00212
OG0001017	Syag.g_01830	Prao.g_00216
OG0001018	Syag.g_01832	Prao.g_00219
OG0001019	Syag.g_01854	Prao.g_00228
OG0001020	Syag.g_01861	Prao.g_00229
OG0001021	Syag.g_01865	Prao.g_00230
OG0001022	Syag.g_01870	Prao.g_00233
OG0001023	Syag.g_01871	Prao.g_00234
OG0001024	Syag.g_01875	Prao.g_00237
OG0001025	Syag.g_01882	Prao.g_00243
OG0001026	Syag.g_01894	Prao.g_00249
OG0001027	Syag.g_01902	Prao.g_00250
OG0001028	Syag.g_01904	Prao.g_00252
OG0001029	Syag.g_01906	Prao.g_00254
OG0001030	Syag.g_01927	Prao.g_00269
OG0001031	Syag.g_02000	Prao.g_00324
OG0001032	Syag.g_02005	Prao.g_00325
OG0001033	Syag.g_02048	Prao.g_00346
OG0001034	Syag.g_01784	Prao.g_00374
OG0001035	Syag.g_02635	Prao.g_00392
OG0001036	Syag.g_02630	Prao.g_00397
OG0001037	Syag.g_02628	Prao.g_00398
OG0001038	Syag.g_02600	Prao.g_00415
OG0001039	Syag.g_02597	Prao.g_00418
OG0001040	Syag.g_02594	Prao.g_00420
OG0001041	Syag.g_02589	Prao.g_00424
OG0001042	Syag.g_02564	Prao.g_00441
OG0001043	Syag.g_02560	Prao.g_00442
OG0001044	Syag.g_02842	Prao.g_00469
OG0001045	Syag.g_02856	Prao.g_00477
OG0001046	Syag.g_00836	Prao.g_00513
OG0001047	Syag.g_00036	Prao.g_00543
OG0001048	Syag.g_00037	Prao.g_00544
OG0001049	Syag.g_00040	Prao.g_00546
OG0001050	Syag.g_00041	Prao.g_00547
OG0001051	Syag.g_00042	Prao.g_00548
OG0001052	Syag.g_01352	Prao.g_00577
OG0001053	Syag.g_01525	Prao.g_00589
OG0001054	Syag.g_01506	Prao.g_00604
OG0001055	Syag.g_01485	Prao.g_00623
OG0001056	Syag.g_01449	Prao.g_01855
OG0001057	Syag.g_01241	Prao.g_01160
OG0001058	Syag.g_00271	Prao.g_01168
OG0001059	Syag.g_00275	Prao.g_01172
OG0001060	Syag.g_00282	Prao.g_01179
OG0001061	Syag.g_00302	Prao.g_01866
OG0001062	Syag.g_00304	Prao.g_01868
OG0001063	Syag.g_00310	Prao.g_01870
OG0001064	Syag.g_00311	Prao.g_00018
OG0001065	Syag.g_00312	Prao.g_00019
OG0001066	Syag.g_00313	Prao.g_00020
OG0001067	Syag.g_00314	Prao.g_00021
OG0001068	Syag.g_00315	Prao.g_00022
OG0001069	Syag.g_00317	Prao.g_00023
OG0001070	Syag.g_00321	Prao.g_00026
OG0001071	Syag.g_00322	Prao.g_00027
OG0001072	Syag.g_00327	Prao.g_00028
OG0001073	Syag.g_00342	Prao.g_00042
OG0001074	Syag.g_00467	Prao.g_00053
OG0001075	Syag.g_00362	Prao.g_00054
OG0001076	Syag.g_00378	Prao.g_00063
OG0001077	Syag.g_00388	Prao.g_00067
OG0001078	Syag.g_00411	Prao.g_00075
OG0001079	Syag.g_00428	Prao.g_00086
OG0001080	Syag.g_00495	Prao.g_00092
OG0001081	Syag.g_00551	Prao.g_00094
OG0001082	Syag.g_00552	Prao.g_00095
OG0001083	Syag.g_00565	Prao.g_00100
OG0001084	Syag.g_00569	Prao.g_00101
OG0001085	Syag.g_00592	Prao.g_00109
OG0001086	Syag.g_00594	Prao.g_00110
OG0001087	Syag.g_01018	Prao.g_00126
OG0001088	Syag.g_01016	Prao.g_00127
OG0001089	Syag.g_00986	Prao.g_00135
OG0001090	Syag.g_00922	Prao.g_00649
OG0001091	Syag.g_00919	Prao.g_00651
OG0001092	Syag.g_00917	Prao.g_00652
OG0001093	Syag.g_00910	Prao.g_00657
OG0001094	Syag.g_00661	Prao.g_00735
OG0001095	Syag.g_00681	Prao.g_00754
OG0001096	Syag.g_00703	Prao.g_00767
OG0001097	Syag.g_00729	Prao.g_00786
OG0001098	Syag.g_00744	Prao.g_00801
OG0001099	Syag.g_01905	Prao.g_00834
OG0001101	Syag.g_00603	Prao.g_00840
OG0001102	Syag.g_00606	Prao.g_00842
OG0001103	Syag.g_00608	Prao.g_00844
OG0001104	Syag.g_00642	Prao.g_00865
OG0001105	Syag.g_00646	Prao.g_00869
OG0001106	Syag.g_00796	Prao.g_00893
OG0001107	Syag.g_00808	Prao.g_00900
OG0001108	Syag.g_00817	Prao.g_00904
OG0001109	Syag.g_00819	Prao.g_00905
OG0001110	Syag.g_00821	Prao.g_00907
OG0001111	Syag.g_00823	Prao.g_00908
OG0001112	Syag.g_00825	Prao.g_00909
OG0001113	Syag.g_00826	Prao.g_00910
OG0001114	Syag.g_00827	Prao.g_00911
OG0001115	Syag.g_00831	Prao.g_00913
OG0001116	Syag.g_00833	Prao.g_00914
OG0001117	Syag.g_00834	Prao.g_00915
OG0001118	Syag.g_00835	Prao.g_00916
OG0001119	Syag.g_00837	Prao.g_00917
OG0001120	Syag.g_00841	Prao.g_00919
OG0001121	Syag.g_01584	Prao.g_01124, Prao.g_00922
OG0001122	Syag.g_00867	Prao.g_00946
OG0001123	Syag.g_00875	Prao.g_00950
OG0001124	Syag.g_00877	Prao.g_00952
OG0001125	Syag.g_00879	Prao.g_00953
OG0001126	Syag.g_00957	Prao.g_00963
OG0001127	Syag.g_00958	Prao.g_00964
OG0001128	Syag.g_00961	Prao.g_00966
OG0001129	Syag.g_00963	Prao.g_00967
OG0001130	Syag.g_00964	Prao.g_00968
OG0001131	Syag.g_00624	Prao.g_01007
OG0001132	Syag.g_00096	Prao.g_01016
OG0001133	Syag.g_00380	Prao.g_01137
OG0001134	Syag.g_02164	Prao.g_01122
OG0001135	Syag.g_00147	Prao.g_01119
OG0001136	Syag.g_01144	Prao.g_01092
OG0001137	Syag.g_01123	Prao.g_01081
OG0001138	Syag.g_01090	Prao.g_01063
OG0001139	Syag.g_01088	Prao.g_01062
OG0001140	Syag.g_01087	Prao.g_01061
OG0001141	Syag.g_01086	Prao.g_01060
OG0001142	Syag.g_01085	Prao.g_01059
OG0001143	Syag.g_01077	Prao.g_01052
OG0001144	Syag.g_01064	Prao.g_01047
OG0001145	Syag.g_01169	Prao.g_01284
OG0001146	Syag.g_01218	Prao.g_01272
OG0001147	Syag.g_01360	Prao.g_01253
OG0001148	Syag.g_01539	Prao.g_01237
OG0001149	Syag.g_01540	Prao.g_01236
OG0001150	Syag.g_01541	Prao.g_01235
OG0001151	Syag.g_01554	Prao.g_01224
OG0001152	Syag.g_01555	Prao.g_01223
OG0001153	Syag.g_01375	Prao.g_01428
OG0001154	Syag.g_01374	Prao.g_01429
OG0001155	Syag.g_01616	Prao.g_01441
OG0001156	Syag.g_01619	Prao.g_01444
OG0001157	Syag.g_01620	Prao.g_01445
OG0001158	Syag.g_01621	Prao.g_01446
OG0001159	Syag.g_01622, Syag.g_01625	Prao.g_01447
OG0001160	Syag.g_01666	Prao.g_01471
OG0001161	Syag.g_02163	Prao.g_01484
OG0001162	Syag.g_01238	Prao.g_01495
OG0001163	Syag.g_01674	Prao.g_01544
OG0001164	Syag.g_01680	Prao.g_01548
OG0001165	Syag.g_01685	Prao.g_01551
OG0001166	Syag.g_01715	Prao.g_01571
OG0001167	Syag.g_02383	Prao.g_01588
OG0001168	Syag.g_01740	Prao.g_01590
OG0001169	Syag.g_01742	Prao.g_01592
OG0001170	Syag.g_01744	Prao.g_01594
OG0001171	Syag.g_01755	Prao.g_01603
OG0001172	Syag.g_02693	Prao.g_01618
OG0001173	Syag.g_02694	Prao.g_01619
OG0001174	Syag.g_02703	Prao.g_01627
OG0001175	Syag.g_02704	Prao.g_01628
OG0001176	Syag.g_02723	Prao.g_01635
OG0001177	Syag.g_02720	Prao.g_01638
OG0001178	Syag.g_01694	Prao.g_01643
OG0001179	Syag.g_02754	Prao.g_01671
OG0001180	Syag.g_02780	Prao.g_01693
