Orthogroup	Syag	Syap
OG0000596	Syag.g_00413	Syap.g_00898
OG0000597	Syag.g_00416	Syap.g_00903
OG0000598	Syag.g_00417	Syap.g_00904
OG0000599	Syag.g_00424	Syap.g_00908
OG0000600	Syag.g_00425	Syap.g_00909
OG0000601	Syag.g_00426	Syap.g_00910
OG0000602	Syag.g_00431	Syap.g_00640
OG0000603	Syag.g_00432	Syap.g_00641
OG0000604	Syag.g_00434	Syap.g_02769
OG0000605	Syag.g_00522	Syap.g_02501, Syap.g_02771
OG0000606	Syag.g_00550	Syap.g_02506
OG0000607	Syag.g_00553	Syap.g_00093
OG0000608	Syag.g_00554	Syap.g_00094
OG0000609	Syag.g_00556	Syap.g_00096
OG0000610	Syag.g_00580	Syap.g_01963
OG0000611	Syag.g_00583	Syap.g_01958
OG0000612	Syag.g_00584	Syap.g_01957
OG0000613	Syag.g_02533	Syap.g_02480
OG0000615	Syag.g_00630	Syap.g_00154
OG0000616	Syag.g_02255	Syap.g_00127
OG0000617	Syag.g_00915	Syap.g_00513
OG0000618	Syag.g_00914	Syap.g_00514
OG0000619	Syag.g_00913	Syap.g_00515
OG0000620	Syag.g_00906	Syap.g_00520
OG0000621	Syag.g_00905	Syap.g_00521
OG0000622	Syag.g_00904	Syap.g_00523
OG0000623	Syag.g_00903	Syap.g_00526
OG0000624	Syag.g_00901	Syap.g_00527
OG0000625	Syag.g_00900	Syap.g_00528
OG0000626	Syag.g_00899	Syap.g_00529
OG0000627	Syag.g_00756	Syap.g_00848
OG0000628	Syag.g_00757	Syap.g_00850
OG0000629	Syag.g_00761	Syap.g_02334
OG0000630	Syag.g_00765	Syap.g_02793
OG0000631	Syag.g_00772	Syap.g_01724
OG0000632	Syag.g_00773	Syap.g_01725
OG0000633	Syag.g_00774	Syap.g_01726
OG0000634	Syag.g_00663	Syap.g_00190
OG0000635	Syag.g_00664	Syap.g_00191
OG0000636	Syag.g_00666	Syap.g_00193
OG0000637	Syag.g_00668	Syap.g_00195
OG0000638	Syag.g_00669	Syap.g_00196
OG0000639	Syag.g_00670	Syap.g_00197
OG0000640	Syag.g_00671	Syap.g_00198
OG0000641	Syag.g_00675	Syap.g_00203
OG0000642	Syag.g_00676	Syap.g_02732
OG0000643	Syag.g_00677	Syap.g_02731
OG0000644	Syag.g_00678	Syap.g_02730
OG0000645	Syag.g_00680	Syap.g_02726
OG0000646	Syag.g_00683	Syap.g_02723
OG0000647	Syag.g_00685	Syap.g_02721
OG0000648	Syag.g_00694	Syap.g_02719
OG0000649	Syag.g_00695	Syap.g_02718
OG0000650	Syag.g_00696	Syap.g_02717
OG0000651	Syag.g_00697	Syap.g_02716
OG0000652	Syag.g_00698	Syap.g_02715
OG0000653	Syag.g_00700	Syap.g_02713
OG0000654	Syag.g_00701	Syap.g_02711
OG0000655	Syag.g_00702	Syap.g_02710
OG0000656	Syag.g_00705	Syap.g_02706
OG0000657	Syag.g_00719	Syap.g_01845
OG0000658	Syag.g_00721	Syap.g_01841
OG0000659	Syag.g_00722	Syap.g_01840
OG0000660	Syag.g_00726	Syap.g_01835
OG0000662	Syag.g_00730	Syap.g_00823
OG0000663	Syag.g_00733	Syap.g_00826
OG0000664	Syag.g_00734	Syap.g_00828
OG0000665	Syag.g_00456	Syap.g_02331
OG0000666	Syag.g_00445	Syap.g_01573
OG0000667	Syag.g_00574	Syap.g_01979
OG0000668	Syag.g_00868	Syap.g_02765
OG0000669	Syag.g_00600	Syap.g_02371
OG0000670	Syag.g_00399	Syap.g_02368
OG0000671	Syag.g_00604	Syap.g_01260
OG0000672	Syag.g_00607	Syap.g_01257
OG0000673	Syag.g_00610	Syap.g_01253
OG0000674	Syag.g_00612	Syap.g_01251
OG0000675	Syag.g_00613	Syap.g_01250
OG0000676	Syag.g_00615	Syap.g_01248
OG0000677	Syag.g_00616	Syap.g_01246
OG0000678	Syag.g_00622	Syap.g_01239
OG0000679	Syag.g_00633	Syap.g_00157
OG0000680	Syag.g_00634	Syap.g_00158
OG0000681	Syag.g_00637	Syap.g_00163
OG0000682	Syag.g_00638	Syap.g_00165
OG0000683	Syag.g_00639	Syap.g_00166
OG0000684	Syag.g_00641	Syap.g_00169
OG0000685	Syag.g_00643	Syap.g_00172
OG0000686	Syag.g_00644	Syap.g_00173
OG0000687	Syag.g_00645	Syap.g_00174
OG0000688	Syag.g_00651	Syap.g_00178
OG0000689	Syag.g_00653	Syap.g_00180
OG0000690	Syag.g_00654	Syap.g_00181
OG0000691	Syag.g_00655	Syap.g_00182
OG0000692	Syag.g_00656	Syap.g_00184
OG0000693	Syag.g_00658	Syap.g_00185
OG0000694	Syag.g_00659	Syap.g_00186
OG0000695	Syag.g_00776	Syap.g_01729
OG0000696	Syag.g_00777	Syap.g_01730
OG0000697	Syag.g_00778	Syap.g_01734
OG0000698	Syag.g_00781	Syap.g_01737
OG0000699	Syag.g_00782	Syap.g_01738
OG0000700	Syag.g_00783	Syap.g_01739
OG0000701	Syag.g_00784	Syap.g_01740
OG0000702	Syag.g_00792	Syap.g_01747
OG0000703	Syag.g_00793	Syap.g_01750
OG0000704	Syag.g_00795	Syap.g_01753
OG0000705	Syag.g_00802	Syap.g_02022
OG0000706	Syag.g_00803	Syap.g_02020
OG0000707	Syag.g_00804	Syap.g_02019
OG0000708	Syag.g_00807	Syap.g_02016
OG0000709	Syag.g_00816	Syap.g_00121
OG0000711	Syag.g_00848	Syap.g_02686
OG0000712	Syag.g_00850	Syap.g_02688
OG0000713	Syag.g_00851	Syap.g_02689
OG0000714	Syag.g_00853	Syap.g_02691
OG0000715	Syag.g_00855	Syap.g_02693
OG0000716	Syag.g_00859	Syap.g_02696
OG0000717	Syag.g_00860	Syap.g_02697
OG0000718	Syag.g_00864	Syap.g_02701
OG0000719	Syag.g_00866	Syap.g_02767
OG0000720	Syag.g_00880	Syap.g_02780
OG0000721	Syag.g_00882	Syap.g_02782
OG0000722	Syag.g_00883	Syap.g_02783
OG0000723	Syag.g_00897	Syap.g_00532
OG0000725	Syag.g_00978	Syap.g_01559
OG0000726	Syag.g_00979	Syap.g_01560
OG0000727	Syag.g_00980	Syap.g_01561
OG0000728	Syag.g_00982	Syap.g_01564
OG0000729	Syag.g_02376	Syap.g_01122
OG0000730	Syag.g_02840	Syap.g_00572
OG0000731	Syag.g_02853	Syap.g_00560
OG0000732	Syag.g_02331	Syap.g_00111, Syap.g_00976, Syap.g_01814
OG0000733	Syag.g_00145	Syap.g_01971
OG0000734	Syag.g_01892	Syap.g_02628
OG0000735	Syag.g_01159	Syap.g_00244
OG0000736	Syag.g_01158	Syap.g_00243
OG0000737	Syag.g_01157	Syap.g_00242
OG0000738	Syag.g_01152	Syap.g_00236
OG0000739	Syag.g_01149	Syap.g_00235
OG0000740	Syag.g_01148	Syap.g_00234
OG0000741	Syag.g_01145	Syap.g_00231
OG0000742	Syag.g_01142	Syap.g_00229
OG0000743	Syag.g_01140	Syap.g_00226
OG0000744	Syag.g_01139	Syap.g_00225
OG0000745	Syag.g_01137	Syap.g_00222
OG0000746	Syag.g_01135	Syap.g_00220
OG0000747	Syag.g_01134	Syap.g_00219
OG0000748	Syag.g_01122	Syap.g_00212
OG0000749	Syag.g_01121	Syap.g_00211
OG0000750	Syag.g_01120	Syap.g_00210
OG0000751	Syag.g_01114	Syap.g_00205
OG0000752	Syag.g_01112	Syap.g_01793
OG0000753	Syag.g_01109	Syap.g_02775
OG0000754	Syag.g_01103	Syap.g_01883
OG0000755	Syag.g_01092	Syap.g_01893
OG0000757	Syag.g_01084	Syap.g_00427
OG0000758	Syag.g_01083	Syap.g_00428
OG0000759	Syag.g_01082	Syap.g_00429
OG0000760	Syag.g_01081	Syap.g_00430
OG0000761	Syag.g_01080	Syap.g_00431
OG0000762	Syag.g_01078	Syap.g_00434
OG0000763	Syag.g_01076	Syap.g_02624
OG0000764	Syag.g_01075	Syap.g_02623
OG0000765	Syag.g_01056	Syap.g_02440
OG0000766	Syag.g_01055	Syap.g_02439
OG0000767	Syag.g_01053	Syap.g_02437
OG0000768	Syag.g_01052	Syap.g_02436
OG0000769	Syag.g_01047	Syap.g_02434
OG0000770	Syag.g_01043	Syap.g_02431
OG0000772	Syag.g_02043	Syap.g_02295
OG0000773	Syag.g_01168	Syap.g_00885
OG0000774	Syag.g_01182	Syap.g_01473
OG0000775	Syag.g_01185	Syap.g_01475
OG0000776	Syag.g_01186	Syap.g_01476
OG0000777	Syag.g_01187	Syap.g_01478
OG0000778	Syag.g_01188	Syap.g_01479
OG0000779	Syag.g_01194	Syap.g_01494
OG0000780	Syag.g_01217	Syap.g_01496
OG0000781	Syag.g_01221	Syap.g_02609
OG0000782	Syag.g_01222	Syap.g_02611
OG0000783	Syag.g_01223	Syap.g_02612
OG0000784	Syag.g_01224	Syap.g_02613
OG0000785	Syag.g_01226	Syap.g_02281
OG0000786	Syag.g_01235	Syap.g_02287
OG0000787	Syag.g_01236	Syap.g_02288
OG0000788	Syag.g_00427	Syap.g_01932
OG0000789	Syag.g_00453	Syap.g_00372
OG0000791	Syag.g_01544	Syap.g_02520
OG0000792	Syag.g_01545	Syap.g_02519
OG0000793	Syag.g_01550	Syap.g_02141
OG0000794	Syag.g_01551	Syap.g_02200
OG0000795	Syag.g_01552	Syap.g_02199
OG0000796	Syag.g_01556	Syap.g_02448
OG0000797	Syag.g_01557	Syap.g_02449
OG0000798	Syag.g_02601	Syap.g_01363
OG0000799	Syag.g_01278	Syap.g_02488
OG0000800	Syag.g_01280	Syap.g_02487
OG0000801	Syag.g_01285	Syap.g_02486
OG0000802	Syag.g_01293	Syap.g_02659
OG0000803	Syag.g_01321	Syap.g_02109
OG0000804	Syag.g_01438	Syap.g_02113
OG0000805	Syag.g_01433	Syap.g_02115
OG0000806	Syag.g_01429	Syap.g_02117
OG0000807	Syag.g_01428	Syap.g_02118
OG0000808	Syag.g_01427	Syap.g_02119
OG0000809	Syag.g_01423	Syap.g_02122
OG0000810	Syag.g_01422	Syap.g_02124
OG0000811	Syag.g_01413	Syap.g_02472
OG0000812	Syag.g_01411	Syap.g_02474
OG0000813	Syag.g_01410	Syap.g_02475
OG0000814	Syag.g_01408	Syap.g_02753
OG0000815	Syag.g_01407	Syap.g_02752
OG0000816	Syag.g_01405	Syap.g_02289
OG0000817	Syag.g_01404	Syap.g_02527
OG0000818	Syag.g_01400	Syap.g_02001
OG0000819	Syag.g_01399	Syap.g_02002
OG0000820	Syag.g_01398	Syap.g_02003
OG0000821	Syag.g_01388	Syap.g_02009
OG0000822	Syag.g_01386	Syap.g_02011
OG0000824	Syag.g_01379	Syap.g_00008
OG0000825	Syag.g_01378	Syap.g_00009
OG0000826	Syag.g_01377	Syap.g_00010
OG0000827	Syag.g_01376	Syap.g_00011
OG0000828	Syag.g_01373	Syap.g_00014
OG0000829	Syag.g_01372	Syap.g_00015
OG0000830	Syag.g_01371	Syap.g_00016
OG0000831	Syag.g_01367	Syap.g_00019
OG0000832	Syag.g_01614	Syap.g_00752
OG0000833	Syag.g_01628	Syap.g_00021
OG0000834	Syag.g_01632	Syap.g_00023
OG0000835	Syag.g_01633	Syap.g_00024
OG0000836	Syag.g_01637	Syap.g_00026
OG0000837	Syag.g_01638	Syap.g_00027
OG0000838	Syag.g_01642	Syap.g_00031
OG0000839	Syag.g_01643	Syap.g_00032
OG0000840	Syag.g_01644	Syap.g_00033
OG0000841	Syag.g_01645	Syap.g_00034
OG0000842	Syag.g_01646	Syap.g_00035
OG0000843	Syag.g_01647	Syap.g_00036
OG0000844	Syag.g_01649	Syap.g_00039
OG0000845	Syag.g_01650	Syap.g_00040
OG0000846	Syag.g_01651	Syap.g_00042
OG0000847	Syag.g_01652	Syap.g_00043
OG0000848	Syag.g_01654	Syap.g_00045
OG0000849	Syag.g_01655	Syap.g_00046
OG0000850	Syag.g_01657	Syap.g_00310
OG0000851	Syag.g_01663	Syap.g_01214
OG0000852	Syag.g_01664	Syap.g_01215
OG0000853	Syag.g_01668	Syap.g_01219
OG0000854	Syag.g_01670	Syap.g_01222
OG0000855	Syag.g_01671	Syap.g_01223
OG0000856	Syag.g_00386	Syap.g_01286
OG0000857	Syag.g_00684	Syap.g_02722
OG0000858	Syag.g_01677	Syap.g_00612
OG0000859	Syag.g_01678	Syap.g_00613
OG0000860	Syag.g_01689	Syap.g_00623
OG0000861	Syag.g_01690	Syap.g_02789
OG0000862	Syag.g_01693	Syap.g_01789
OG0000863	Syag.g_01695	Syap.g_01784
OG0000864	Syag.g_01696	Syap.g_01783
OG0000865	Syag.g_01697	Syap.g_01781, Syap.g_01782
OG0000866	Syag.g_01698	Syap.g_01780
OG0000867	Syag.g_01699	Syap.g_01779
OG0000868	Syag.g_01707	Syap.g_01775
OG0000869	Syag.g_01711	Syap.g_01770
OG0000870	Syag.g_01716	Syap.g_01401
OG0000871	Syag.g_01717	Syap.g_01400
OG0000872	Syag.g_01723	Syap.g_01394
OG0000873	Syag.g_01726	Syap.g_01390
OG0000874	Syag.g_01729	Syap.g_01388
OG0000875	Syag.g_01731	Syap.g_01386
OG0000876	Syag.g_01732	Syap.g_00822
OG0000877	Syag.g_01734	Syap.g_01380
OG0000878	Syag.g_01735	Syap.g_01378
OG0000879	Syag.g_02356	Syap.g_01377
OG0000880	Syag.g_01736	Syap.g_01376
OG0000882	Syag.g_01746	Syap.g_01516
OG0000883	Syag.g_01749	Syap.g_01511
OG0000884	Syag.g_01751	Syap.g_01509
OG0000885	Syag.g_01752	Syap.g_01508
OG0000886	Syag.g_01753	Syap.g_01507
OG0000887	Syag.g_01754	Syap.g_01506
OG0000888	Syag.g_01756	Syap.g_01504
OG0000889	Syag.g_01758	Syap.g_01502
OG0000890	Syag.g_01761	Syap.g_01499
OG0000891	Syag.g_01762	Syap.g_01498
OG0000892	Syag.g_01765	Syap.g_02671
OG0000893	Syag.g_02688	Syap.g_02497
OG0000894	Syag.g_02691	Syap.g_02679
OG0000895	Syag.g_02695	Syap.g_00546
OG0000896	Syag.g_02696	Syap.g_00545
OG0000897	Syag.g_02699	Syap.g_00543
OG0000898	Syag.g_02700	Syap.g_00542
OG0000899	Syag.g_02701	Syap.g_00541
OG0000900	Syag.g_02702	Syap.g_00540
OG0000901	Syag.g_02707	Syap.g_01930
OG0000902	Syag.g_02709	Syap.g_01929
OG0000903	Syag.g_02724	Syap.g_01916
OG0000904	Syag.g_02718	Syap.g_01922
OG0000905	Syag.g_02714	Syap.g_01925
OG0000906	Syag.g_02711	Syap.g_01927
OG0000907	Syag.g_02727	Syap.g_01914
OG0000908	Syag.g_02730	Syap.g_01235
OG0000909	Syag.g_02731	Syap.g_01236
OG0000910	Syag.g_02732	Syap.g_01237
OG0000911	Syag.g_02734	Syap.g_00511
OG0000912	Syag.g_02735	Syap.g_00510
OG0000913	Syag.g_02736	Syap.g_00509
OG0000914	Syag.g_02737	Syap.g_00508
OG0000915	Syag.g_02739	Syap.g_00506
OG0000916	Syag.g_02740	Syap.g_00505
OG0000917	Syag.g_02741	Syap.g_00504
OG0000918	Syag.g_02742	Syap.g_00503
OG0000919	Syag.g_02743	Syap.g_00502
OG0000920	Syag.g_02744	Syap.g_00501
OG0000921	Syag.g_02745	Syap.g_00500
OG0000922	Syag.g_02746	Syap.g_00499
OG0000923	Syag.g_02750	Syap.g_00495
OG0000924	Syag.g_02751	Syap.g_00494
OG0000925	Syag.g_02752	Syap.g_00493
OG0000926	Syag.g_02753	Syap.g_00492
OG0000927	Syag.g_02755	Syap.g_00490
OG0000928	Syag.g_02756	Syap.g_00489
OG0000929	Syag.g_02757	Syap.g_00488
OG0000930	Syag.g_02758	Syap.g_00487
OG0000931	Syag.g_02759	Syap.g_00486
OG0000932	Syag.g_02760	Syap.g_00485
OG0000933	Syag.g_02766	Syap.g_00479
OG0000934	Syag.g_02768	Syap.g_00477
OG0000935	Syag.g_02769	Syap.g_00476
OG0000936	Syag.g_02770	Syap.g_00475
OG0000937	Syag.g_02771	Syap.g_00474
OG0000938	Syag.g_02774	Syap.g_00471
OG0000939	Syag.g_02775	Syap.g_00469
OG0000940	Syag.g_02783	Syap.g_00460
OG0000941	Syag.g_02785	Syap.g_00458
OG0000942	Syag.g_02787	Syap.g_00606
OG0000943	Syag.g_02788	Syap.g_00604
OG0000944	Syag.g_02790	Syap.g_00602
OG0000945	Syag.g_02792	Syap.g_00601
OG0000946	Syag.g_02797	Syap.g_00595
OG0000947	Syag.g_02801	Syap.g_00591
OG0000948	Syag.g_02802	Syap.g_00590
OG0000949	Syag.g_02449	Syap.g_01051
OG0000950	Syag.g_02436	Syap.g_01061
OG0000951	Syag.g_02431	Syap.g_01070
OG0000952	Syag.g_02423	Syap.g_01074
OG0000953	Syag.g_02415	Syap.g_01078
OG0000954	Syag.g_02409	Syap.g_01089
OG0000955	Syag.g_02408	Syap.g_01090
OG0000956	Syag.g_02406	Syap.g_01092
OG0000957	Syag.g_02395	Syap.g_01109
OG0000958	Syag.g_02394	Syap.g_01110
OG0000959	Syag.g_02389	Syap.g_01114
OG0000960	Syag.g_02388	Syap.g_01115
OG0000961	Syag.g_02379	Syap.g_02170
OG0000962	Syag.g_02377	Syap.g_01121
OG0000963	Syag.g_02372	Syap.g_01124
OG0000964	Syag.g_02371	Syap.g_01125
OG0000965	Syag.g_02370	Syap.g_01126
OG0000966	Syag.g_02362	Syap.g_01141
OG0000967	Syag.g_02358	Syap.g_00633
OG0000968	Syag.g_02355	Syap.g_00998
OG0000969	Syag.g_02354	Syap.g_00996
OG0000970	Syag.g_02353	Syap.g_00995
OG0000971	Syag.g_02348	Syap.g_00993
OG0000972	Syag.g_02347	Syap.g_00992
OG0000973	Syag.g_02346	Syap.g_00991
OG0000974	Syag.g_02345	Syap.g_00990
OG0000975	Syag.g_02344	Syap.g_00989
OG0000976	Syag.g_02343	Syap.g_00988
OG0000977	Syag.g_02340	Syap.g_00986
OG0000978	Syag.g_02338	Syap.g_00985
OG0000979	Syag.g_02335	Syap.g_00980
OG0000980	Syag.g_02332	Syap.g_00977
OG0000981	Syag.g_02329	Syap.g_01812
OG0000982	Syag.g_02127	Syap.g_00132
OG0000983	Syag.g_02128	Syap.g_00134
OG0000984	Syag.g_02129	Syap.g_00135
OG0000985	Syag.g_02133	Syap.g_00140
OG0000986	Syag.g_02138	Syap.g_01044
OG0000987	Syag.g_02140	Syap.g_01033
OG0000988	Syag.g_02145	Syap.g_01027
OG0000989	Syag.g_02156	Syap.g_01011
OG0000990	Syag.g_02169	Syap.g_02087
OG0000991	Syag.g_02174	Syap.g_02091
OG0000992	Syag.g_02177	Syap.g_02095
OG0000993	Syag.g_02178	Syap.g_02097
OG0000994	Syag.g_02181	Syap.g_02101
OG0000996	Syag.g_02229	Syap.g_01817
OG0000997	Syag.g_02239	Syap.g_02590
OG0000998	Syag.g_02241	Syap.g_02591
OG0000999	Syag.g_02242	Syap.g_02592
OG0001001	Syag.g_02251	Syap.g_02605
OG0001002	Syag.g_02258	Syap.g_00124
OG0001003	Syag.g_02260	Syap.g_02310
OG0001004	Syag.g_02261	Syap.g_02311
OG0001005	Syag.g_02263	Syap.g_02312
OG0001006	Syag.g_02270	Syap.g_00053
OG0001007	Syag.g_02272	Syap.g_00055
OG0001008	Syag.g_00034	Syap.g_02060
OG0001012	Syag.g_02123	Syap.g_00371
OG0001013	Syag.g_02098	Syap.g_01325
OG0001016	Syag.g_01824	Syap.g_01695
OG0001033	Syag.g_02048	Syap.g_00105
OG0001035	Syag.g_02635	Syap.g_01594
OG0001038	Syag.g_02600	Syap.g_01362
OG0001039	Syag.g_02597	Syap.g_01359
OG0001040	Syag.g_02594	Syap.g_01356
OG0001041	Syag.g_02589	Syap.g_01352
OG0001043	Syag.g_02560	Syap.g_01676
OG0001044	Syag.g_02842	Syap.g_00571
OG0001053	Syag.g_01525	Syap.g_02253
OG0001054	Syag.g_01506	Syap.g_00274
OG0001055	Syag.g_01485	Syap.g_00252
OG0001059	Syag.g_00275	Syap.g_00306
OG0001060	Syag.g_00282	Syap.g_00299
OG0001061	Syag.g_00302	Syap.g_01309
OG0001062	Syag.g_00304	Syap.g_01314
OG0001072	Syag.g_00327	Syap.g_00441
OG0001073	Syag.g_00342	Syap.g_00122, Syap.g_00455
OG0001078	Syag.g_00411	Syap.g_00896
OG0001080	Syag.g_00495	Syap.g_02505
OG0001085	Syag.g_00592	Syap.g_01953
OG0001094	Syag.g_00661	Syap.g_00187
OG0001095	Syag.g_00681	Syap.g_02725
OG0001096	Syag.g_00703	Syap.g_02709
OG0001102	Syag.g_00606	Syap.g_01258
OG0001103	Syag.g_00608	Syap.g_01256
OG0001104	Syag.g_00642	Syap.g_00171
OG0001105	Syag.g_00646	Syap.g_00175
OG0001107	Syag.g_00808	Syap.g_02015
OG0001108	Syag.g_00817	Syap.g_00119
OG0001122	Syag.g_00867	Syap.g_02766
OG0001123	Syag.g_00875	Syap.g_01872
OG0001133	Syag.g_00380	Syap.g_01292
OG0001136	Syag.g_01144	Syap.g_00230
OG0001137	Syag.g_01123	Syap.g_00213
OG0001140	Syag.g_01087	Syap.g_02134
OG0001152	Syag.g_01555	Syap.g_02447
OG0001154	Syag.g_01374	Syap.g_00013
OG0001155	Syag.g_01616	Syap.g_00750
OG0001160	Syag.g_01666	Syap.g_01217
OG0001162	Syag.g_01238	Syap.g_02366
OG0001163	Syag.g_01674	Syap.g_00609
OG0001164	Syag.g_01680	Syap.g_00614
OG0001165	Syag.g_01685	Syap.g_00619
OG0001168	Syag.g_01740	Syap.g_01372
OG0001171	Syag.g_01755	Syap.g_01505
OG0001172	Syag.g_02693	Syap.g_00547
OG0001177	Syag.g_02720	Syap.g_01920
OG0001178	Syag.g_01694	Syap.g_01786, Syap.g_01787
OG0001179	Syag.g_02754	Syap.g_00491
OG0001180	Syag.g_02780	Syap.g_00097, Syap.g_00465
OG0001181	Syag.g_02784	Syap.g_00459
OG0001183	Syag.g_02798	Syap.g_00594
OG0001185	Syag.g_02399	Syap.g_01104
OG0001186	Syag.g_02364	Syap.g_01140
OG0001187	Syag.g_02361	Syap.g_01142
OG0001188	Syag.g_02359	Syap.g_00634
OG0001189	Syag.g_02334	Syap.g_00979
OG0001191	Syag.g_02142	Syap.g_01030
OG0001192	Syag.g_02149	Syap.g_01021
OG0001197	Syag.g_02256	Syap.g_00126
OG0001198	Syag.g_02269	Syap.g_00052
OG0001199	Syag.g_01825	Syap.g_01696
OG0001200	Syag.g_01827	Syap.g_01698
OG0001202	Syag.g_02032	Syap.g_01613
OG0001203	Syag.g_01783	Syap.g_01154
OG0001204	Syag.g_02673	Syap.g_01577
OG0001214	Syag.g_00412	Syap.g_00897
OG0001217	Syag.g_00151	Syap.g_01464
OG0001218	Syag.g_01364	Syap.g_00020
OG0001219	Syag.g_00767	Syap.g_02794
OG0001221	Syag.g_00628	Syap.g_01777
OG0001222	Syag.g_00797	Syap.g_02027
OG0001224	Syag.g_00969	Syap.g_01551
OG0001225	Syag.g_00971	Syap.g_01553
OG0001226	Syag.g_01835	Syap.g_02551
OG0001228	Syag.g_00709	Syap.g_01063
OG0001229	Syag.g_00997	Syap.g_00827
OG0001230	Syag.g_01430	Syap.g_02116
OG0001231	Syag.g_02289	Syap.g_00073
OG0001232	Syag.g_01724	Syap.g_01393
OG0001235	Syag.g_02715	Syap.g_01924
OG0001236	Syag.g_02432	Syap.g_01069
OG0001237	Syag.g_02426	Syap.g_01073
OG0001238	Syag.g_02144	Syap.g_01028
OG0001239	Syag.g_01822	Syap.g_01693, Syap.g_01692
OG0001243	Syag.g_01920	Syap.g_02219
OG0001244	Syag.g_01948	Syap.g_02192
OG0001246	Syag.g_01498	Syap.g_00267, Syap.g_01165
OG0001248	Syag.g_00175	Syap.g_00423
OG0001249	Syag.g_02837	Syap.g_00575
OG0001250	Syag.g_00725	Syap.g_01836
OG0001251	Syag.g_00472	Syap.g_01549, Syap.g_01727
OG0001253	Syag.g_00094	Syap.g_01969
OG0001255	Syag.g_00440	Syap.g_02523
OG0001256	Syag.g_01673	Syap.g_01225
OG0001257	Syag.g_00217	Syap.g_01821
OG0001257	Syag.g_00176	Syap.g_00374, Syap.g_00373
OG0001258	Syag.g_01683	Syap.g_00617
OG0001260	Syag.g_01763	Syap.g_01497
OG0001261	Syag.g_02763	Syap.g_00482
OG0001262	Syag.g_02336	Syap.g_00981
OG0001263	Syag.g_01923	Syap.g_02216
OG0001265	Syag.g_01910	Syap.g_02231
OG0001266	Syag.g_02036	Syap.g_01618
OG0001267	Syag.g_02598	Syap.g_01360
OG0001268	Syag.g_02850	Syap.g_00563
OG0001270	Syag.g_00030	Syap.g_02056
OG0001271	Syag.g_01353	Syap.g_02759
OG0001272	Syag.g_01522	Syap.g_02250
OG0001274	Syag.g_02076	Syap.g_01897
OG0001275	Syag.g_00857	Syap.g_02694
OG0001276	Syag.g_00874	Syap.g_01873
OG0001278	Syag.g_01054	Syap.g_02438
OG0001279	Syag.g_00490	Syap.g_02663
OG0001282	Syag.g_01538	Syap.g_01701
OG0001284	Syag.g_01656	Syap.g_00047
OG0001286	Syag.g_02778	Syap.g_00467
OG0001287	Syag.g_02391	Syap.g_00418
OG0001288	Syag.g_02373	Syap.g_01123
OG0001289	Syag.g_01850	Syap.g_02365
OG0001291	Syag.g_01933	Syap.g_02207
OG0001292	Syag.g_02667	Syap.g_01583
OG0001297	Syag.g_01488	Syap.g_00255
OG0001299	Syag.g_00582	Syap.g_01959
OG0001303	Syag.g_00769	Syap.g_02795
OG0001304	Syag.g_00890	Syap.g_00536
OG0001305	Syag.g_00981	Syap.g_01562
OG0001306	Syag.g_01160	Syap.g_00245
OG0001307	Syag.g_00577	Syap.g_00403
OG0001308	Syag.g_01406	Syap.g_02751, Syap.g_02750
OG0001311	Syag.g_00876	Syap.g_01871
OG0001312	Syag.g_00779	Syap.g_01735
OG0001314	Syag.g_00118	Syap.g_00330, Syap.g_00391
OG0001315	Syag.g_02796	Syap.g_00596
OG0001318	Syag.g_02633	Syap.g_01596, Syap.g_01597
OG0001319	Syag.g_02609	Syap.g_02338
OG0001323	Syag.g_01479	Syap.g_00757
OG0001326	Syag.g_02190, Syag.g_02195	Syap.g_02646
OG0001332	Syag.g_01611	Syap.g_01548
OG0001333	Syag.g_01739	Syap.g_01373
OG0001336	Syag.g_02249	Syap.g_02602
OG0001337	Syag.g_02804, Syag.g_02824, Syag.g_02835	Syap.g_00576
OG0001345	Syag.g_01108	Syap.g_01877, Syap.g_02776
OG0001346	Syag.g_01193	Syap.g_01484
OG0001347	Syag.g_02350	Syap.g_02536
OG0001348	Syag.g_00941	Syap.g_00938
OG0001349	Syag.g_02479	Syap.g_01264, Syap.g_00851
OG0001351	Syag.g_00055	Syap.g_01996
OG0001353	Syag.g_00716	Syap.g_01849
OG0001358	Syag.g_00374	Syap.g_00942
OG0001360	Syag.g_01106	Syap.g_01881, Syap.g_02778
OG0001361	Syag.g_01111	Syap.g_01792
OG0001364	Syag.g_02448	Syap.g_01052
OG0001365	Syag.g_02131	Syap.g_00138
OG0001366	Syag.g_01718	Syap.g_01399
OG0001368	Syag.g_02674	Syap.g_01576
OG0001373	Syag.g_02194	Syap.g_02647
OG0001374	Syag.g_02202	Syap.g_01829, Syap.g_01830
OG0001376	Syag.g_02153	Syap.g_01991
OG0001377	Syag.g_02152	Syap.g_01992
OG0001378	Syag.g_00028	Syap.g_02055
OG0001379	Syag.g_01183	Syap.g_01474
OG0001383	Syag.g_01776	Syap.g_02665
OG0001385	Syag.g_02191	Syap.g_02650
OG0001386	Syag.g_02192	Syap.g_02649
OG0001387	Syag.g_02193	Syap.g_02648
OG0001388	Syag.g_02196	Syap.g_02645
OG0001389	Syag.g_02197	Syap.g_02644
OG0001390	Syag.g_02198	Syap.g_02643
