Orthogroup	Syag	Syak
OG0000569	Syag.g_00296	Syak.g_02691
OG0000570	Syag.g_00297	Syak.g_02692
OG0000571	Syag.g_00301	Syak.g_02696
OG0000572	Syag.g_00320	Syak.g_02713
OG0000573	Syag.g_00329	Syak.g_02723
OG0000574	Syag.g_00330	Syak.g_02724
OG0000575	Syag.g_00335	Syak.g_02729
OG0000576	Syag.g_00337	Syak.g_02731
OG0000577	Syag.g_00338	Syak.g_02732
OG0000578	Syag.g_00339	Syak.g_02733
OG0000579	Syag.g_00340	Syak.g_02734
OG0000580	Syag.g_00341	Syak.g_02735
OG0000581	Syag.g_00348	Syak.g_02742
OG0000582	Syag.g_00353	Syak.g_02748
OG0000583	Syag.g_00354	Syak.g_02749
OG0000584	Syag.g_00355	Syak.g_02750
OG0000585	Syag.g_00357	Syak.g_02753
OG0000586	Syag.g_00358	Syak.g_02754
OG0000587	Syag.g_00360	Syak.g_02756
OG0000588	Syag.g_00371	Syak.g_00004
OG0000589	Syag.g_00375	Syak.g_00008
OG0000590	Syag.g_00376	Syak.g_00009
OG0000591	Syag.g_00383	Syak.g_00017
OG0000592	Syag.g_00384	Syak.g_00018
OG0000593	Syag.g_00406	Syak.g_00031
OG0000594	Syag.g_00407	Syak.g_00032
OG0000595	Syag.g_00408	Syak.g_00033
OG0000596	Syag.g_00413	Syak.g_00038
OG0000597	Syag.g_00416	Syak.g_00041
OG0000598	Syag.g_00417	Syak.g_00042
OG0000599	Syag.g_00424	Syak.g_00045
OG0000600	Syag.g_00425	Syak.g_00046
OG0000601	Syag.g_00426	Syak.g_00047
OG0000602	Syag.g_00431	Syak.g_00053
OG0000603	Syag.g_00432	Syak.g_00054
OG0000604	Syag.g_00434	Syak.g_00056
OG0000605	Syag.g_00522	Syak.g_00259
OG0000606	Syag.g_00550	Syak.g_00326
OG0000607	Syag.g_00553	Syak.g_00329
OG0000608	Syag.g_00554	Syak.g_00330
OG0000609	Syag.g_00556	Syak.g_00332
OG0000610	Syag.g_00580	Syak.g_00347
OG0000611	Syag.g_00583	Syak.g_00350
OG0000612	Syag.g_00584	Syak.g_00351
OG0000613	Syag.g_02533	Syak.g_01525
OG0000614	Syag.g_01004	Syak.g_00705
OG0000615	Syag.g_00630	Syak.g_00393
OG0000616	Syag.g_02255	Syak.g_01810
OG0000617	Syag.g_00915	Syak.g_00799
OG0000618	Syag.g_00914	Syak.g_00798
OG0000619	Syag.g_00913	Syak.g_00797
OG0000620	Syag.g_00906	Syak.g_00779
OG0000621	Syag.g_00905	Syak.g_00780
OG0000622	Syag.g_00904	Syak.g_00781
OG0000623	Syag.g_00903	Syak.g_00782
OG0000624	Syag.g_00901	Syak.g_00784
OG0000625	Syag.g_00900	Syak.g_00785
OG0000626	Syag.g_00899	Syak.g_00786
OG0000627	Syag.g_00756	Syak.g_00561
OG0000628	Syag.g_00757	Syak.g_00560
OG0000629	Syag.g_00761	Syak.g_00556
OG0000630	Syag.g_00765	Syak.g_00552
OG0000631	Syag.g_00772	Syak.g_00545
OG0000632	Syag.g_00773	Syak.g_00544
OG0000633	Syag.g_00774	Syak.g_00542
OG0000634	Syag.g_00663	Syak.g_00430
OG0000635	Syag.g_00664	Syak.g_00431
OG0000636	Syag.g_00666	Syak.g_00433
OG0000637	Syag.g_00668	Syak.g_00435
OG0000638	Syag.g_00669	Syak.g_00436
OG0000639	Syag.g_00670	Syak.g_00437
OG0000640	Syag.g_00671	Syak.g_00438
OG0000641	Syag.g_00675	Syak.g_00442
OG0000642	Syag.g_00676	Syak.g_00443
OG0000643	Syag.g_00677	Syak.g_00444
OG0000644	Syag.g_00678	Syak.g_00445
OG0000645	Syag.g_00680	Syak.g_00447
OG0000646	Syag.g_00683	Syak.g_00450
OG0000647	Syag.g_00685	Syak.g_00452
OG0000648	Syag.g_00694	Syak.g_00456
OG0000649	Syag.g_00695	Syak.g_00457
OG0000650	Syag.g_00696	Syak.g_00458
OG0000651	Syag.g_00697	Syak.g_00459
OG0000652	Syag.g_00698	Syak.g_00460
OG0000653	Syag.g_00700	Syak.g_00462
OG0000654	Syag.g_00701	Syak.g_00625
OG0000655	Syag.g_00702	Syak.g_00624
OG0000656	Syag.g_00705	Syak.g_00621
OG0000657	Syag.g_00719	Syak.g_00609
OG0000658	Syag.g_00721	Syak.g_00606
OG0000659	Syag.g_00722	Syak.g_00605
OG0000660	Syag.g_00726	Syak.g_00601
OG0000661	Syag.g_00728	Syak.g_00599
OG0000662	Syag.g_00730	Syak.g_00597
OG0000663	Syag.g_00733	Syak.g_00594
OG0000664	Syag.g_00734	Syak.g_00593
OG0000665	Syag.g_00456	Syak.g_00086
OG0000666	Syag.g_00445	Syak.g_00078
OG0000667	Syag.g_00574	Syak.g_00340
OG0000668	Syag.g_00868	Syak.g_00643
OG0000669	Syag.g_00600	Syak.g_00363
OG0000670	Syag.g_00399	Syak.g_00366
OG0000671	Syag.g_00604	Syak.g_00368
OG0000672	Syag.g_00607	Syak.g_00371
OG0000673	Syag.g_00610	Syak.g_00374
OG0000674	Syag.g_00612	Syak.g_00376
OG0000675	Syag.g_00613	Syak.g_00377
OG0000676	Syag.g_00615	Syak.g_00379
OG0000677	Syag.g_00616	Syak.g_00380
OG0000678	Syag.g_00622	Syak.g_00386
OG0000679	Syag.g_00633	Syak.g_00397
OG0000680	Syag.g_00634	Syak.g_00398
OG0000681	Syag.g_00637	Syak.g_00401
OG0000682	Syag.g_00638	Syak.g_00402
OG0000683	Syag.g_00639	Syak.g_00403
OG0000684	Syag.g_00641	Syak.g_00409
OG0000685	Syag.g_00643	Syak.g_00411
OG0000686	Syag.g_00644	Syak.g_00412
OG0000687	Syag.g_00645	Syak.g_00413
OG0000688	Syag.g_00651	Syak.g_00418
OG0000689	Syag.g_00653	Syak.g_00421
OG0000690	Syag.g_00654	Syak.g_00422
OG0000691	Syag.g_00655	Syak.g_00423
OG0000692	Syag.g_00656	Syak.g_00424
OG0000693	Syag.g_00658	Syak.g_00426
OG0000694	Syag.g_00659	Syak.g_00427
OG0000695	Syag.g_00776	Syak.g_00540
OG0000696	Syag.g_00777	Syak.g_00539
OG0000697	Syag.g_00778	Syak.g_00538
OG0000698	Syag.g_00781	Syak.g_00535
OG0000699	Syag.g_00782	Syak.g_00534
OG0000700	Syag.g_00783	Syak.g_00533
OG0000701	Syag.g_00784	Syak.g_00532
OG0000702	Syag.g_00792	Syak.g_00522
OG0000703	Syag.g_00793	Syak.g_00521
OG0000704	Syag.g_00795	Syak.g_00519
OG0000705	Syag.g_00802	Syak.g_00511
OG0000706	Syag.g_00803	Syak.g_00510
OG0000707	Syag.g_00804	Syak.g_00509
OG0000708	Syag.g_00807	Syak.g_00506
OG0000709	Syag.g_00816	Syak.g_00498
OG0000710	Syag.g_00820	Syak.g_00494
OG0000711	Syag.g_00848	Syak.g_00466
OG0000712	Syag.g_00850	Syak.g_00464
OG0000713	Syag.g_00851	Syak.g_00463
OG0000714	Syag.g_00853	Syak.g_00629
OG0000715	Syag.g_00855	Syak.g_00631
OG0000716	Syag.g_00859	Syak.g_00635
OG0000717	Syag.g_00860	Syak.g_00636
OG0000718	Syag.g_00864	Syak.g_00640
OG0000719	Syag.g_00866	Syak.g_00642
OG0000720	Syag.g_00880	Syak.g_00655
OG0000721	Syag.g_00882	Syak.g_00657
OG0000722	Syag.g_00883	Syak.g_00658
OG0000723	Syag.g_00897	Syak.g_00790
OG0000724	Syag.g_00967	Syak.g_00749
OG0000725	Syag.g_00978	Syak.g_00731
OG0000726	Syag.g_00979	Syak.g_00730
OG0000727	Syag.g_00980	Syak.g_00729
OG0000728	Syag.g_00982	Syak.g_00727
OG0000729	Syag.g_02376	Syak.g_01683
OG0000730	Syag.g_02840	Syak.g_01248
OG0000731	Syag.g_02853	Syak.g_01237
OG0000732	Syag.g_02331	Syak.g_01739
OG0000733	Syag.g_00145	Syak.g_01905
OG0000734	Syag.g_01892	Syak.g_02184
OG0000735	Syag.g_01159	Syak.g_00914
OG0000736	Syag.g_01158	Syak.g_00913
OG0000737	Syag.g_01157	Syak.g_00912
OG0000738	Syag.g_01152	Syak.g_00907
OG0000739	Syag.g_01149	Syak.g_00906
OG0000740	Syag.g_01148	Syak.g_00905
OG0000741	Syag.g_01145	Syak.g_00902
OG0000742	Syag.g_01142	Syak.g_00899
OG0000743	Syag.g_01140	Syak.g_00897
OG0000744	Syag.g_01139	Syak.g_00896
OG0000745	Syag.g_01137	Syak.g_00894
OG0000746	Syag.g_01135	Syak.g_00892
OG0000747	Syag.g_01134	Syak.g_00891
OG0000748	Syag.g_01122	Syak.g_00875
OG0000749	Syag.g_01121	Syak.g_00874
OG0000750	Syag.g_01120	Syak.g_00873
OG0000751	Syag.g_01114	Syak.g_00862
OG0000752	Syag.g_01112	Syak.g_00860
OG0000753	Syag.g_01109	Syak.g_00857
OG0000754	Syag.g_01103	Syak.g_00852
OG0000755	Syag.g_01092	Syak.g_00841
OG0000756	Syag.g_01091	Syak.g_00840
OG0000757	Syag.g_01084	Syak.g_00833
OG0000758	Syag.g_01083	Syak.g_00832
OG0000759	Syag.g_01082	Syak.g_00831
OG0000760	Syag.g_01081	Syak.g_00830
OG0000761	Syag.g_01080	Syak.g_00829
OG0000762	Syag.g_01078	Syak.g_00827
OG0000763	Syag.g_01076	Syak.g_00825
OG0000764	Syag.g_01075	Syak.g_00824
OG0000765	Syag.g_01056	Syak.g_00669
OG0000766	Syag.g_01055	Syak.g_00670
OG0000767	Syag.g_01053	Syak.g_00672
OG0000768	Syag.g_01052	Syak.g_00673
OG0000769	Syag.g_01047	Syak.g_00675
OG0000770	Syag.g_01043	Syak.g_00678
OG0000771	Syag.g_00959	Syak.g_00755
OG0000772	Syag.g_02043	Syak.g_02048
OG0000773	Syag.g_01168	Syak.g_00921
OG0000774	Syag.g_01182	Syak.g_00926
OG0000775	Syag.g_01185	Syak.g_00929
OG0000776	Syag.g_01186	Syak.g_00930
OG0000777	Syag.g_01187	Syak.g_00931
OG0000778	Syag.g_01188	Syak.g_00932
OG0000779	Syag.g_01194	Syak.g_00938
OG0000780	Syag.g_01217	Syak.g_00942
OG0000781	Syag.g_01221	Syak.g_00946
OG0000782	Syag.g_01222	Syak.g_00947
OG0000783	Syag.g_01223	Syak.g_00948
OG0000784	Syag.g_01224	Syak.g_00949
OG0000785	Syag.g_01226	Syak.g_00951
OG0000786	Syag.g_01235	Syak.g_00956
OG0000787	Syag.g_01236	Syak.g_00957
OG0000788	Syag.g_00427	Syak.g_00048
OG0000789	Syag.g_00453	Syak.g_00085
OG0000790	Syag.g_01542	Syak.g_02560
OG0000791	Syag.g_01544	Syak.g_02558
OG0000792	Syag.g_01545	Syak.g_02557
OG0000793	Syag.g_01550	Syak.g_02552
OG0000794	Syag.g_01551	Syak.g_02551
OG0000795	Syag.g_01552	Syak.g_02550
OG0000796	Syag.g_01556	Syak.g_02547
OG0000797	Syag.g_01557	Syak.g_02546
OG0000798	Syag.g_02601	Syak.g_01456
OG0000799	Syag.g_01278	Syak.g_00981
OG0000800	Syag.g_01280	Syak.g_00989
OG0000801	Syag.g_01285	Syak.g_00990
OG0000802	Syag.g_01293	Syak.g_00995
OG0000803	Syag.g_01321	Syak.g_01021
OG0000804	Syag.g_01438	Syak.g_01026
OG0000805	Syag.g_01433	Syak.g_01029
OG0000806	Syag.g_01429	Syak.g_01031
OG0000807	Syag.g_01428	Syak.g_01033
OG0000808	Syag.g_01427	Syak.g_01034
OG0000809	Syag.g_01423	Syak.g_01038
OG0000810	Syag.g_01422	Syak.g_01039
OG0000811	Syag.g_01413	Syak.g_01045
OG0000812	Syag.g_01411	Syak.g_01047
OG0000813	Syag.g_01410	Syak.g_01048
OG0000814	Syag.g_01408	Syak.g_01051
OG0000815	Syag.g_01407	Syak.g_01053
OG0000816	Syag.g_01405	Syak.g_01055
OG0000817	Syag.g_01404	Syak.g_01056
OG0000818	Syag.g_01400	Syak.g_01060
OG0000819	Syag.g_01399	Syak.g_01064
OG0000820	Syag.g_01398	Syak.g_01065
OG0000821	Syag.g_01388	Syak.g_01071
OG0000822	Syag.g_01386	Syak.g_01073
OG0000823	Syag.g_01385	Syak.g_01074
OG0000824	Syag.g_01379	Syak.g_01080
OG0000825	Syag.g_01378	Syak.g_01081
OG0000826	Syag.g_01377	Syak.g_01082
OG0000827	Syag.g_01376	Syak.g_01083
OG0000828	Syag.g_01373	Syak.g_01086
OG0000829	Syag.g_01372	Syak.g_01087
OG0000830	Syag.g_01371	Syak.g_01088
OG0000831	Syag.g_01367	Syak.g_01091
OG0000832	Syag.g_01614	Syak.g_02482
OG0000833	Syag.g_01628	Syak.g_02473
OG0000834	Syag.g_01632	Syak.g_02470
OG0000835	Syag.g_01633	Syak.g_02469
OG0000836	Syag.g_01637	Syak.g_02466
OG0000837	Syag.g_01638	Syak.g_02465
OG0000838	Syag.g_01642	Syak.g_02461
OG0000839	Syag.g_01643	Syak.g_02460
OG0000840	Syag.g_01644	Syak.g_02459
OG0000841	Syag.g_01645	Syak.g_02458
OG0000842	Syag.g_01646	Syak.g_02457
OG0000843	Syag.g_01647	Syak.g_02456
OG0000844	Syag.g_01649	Syak.g_02454
OG0000845	Syag.g_01650	Syak.g_02453
OG0000846	Syag.g_01651	Syak.g_02452
OG0000847	Syag.g_01652	Syak.g_02451
OG0000848	Syag.g_01654	Syak.g_02449
OG0000849	Syag.g_01655	Syak.g_02448
OG0000850	Syag.g_01657	Syak.g_02445
OG0000851	Syag.g_01663	Syak.g_02440
OG0000852	Syag.g_01664	Syak.g_02439
OG0000853	Syag.g_01668	Syak.g_02435
OG0000854	Syag.g_01670	Syak.g_02433
OG0000855	Syag.g_01671	Syak.g_02432
OG0000856	Syag.g_00386	Syak.g_00021
OG0000857	Syag.g_00684	Syak.g_00451
OG0000858	Syag.g_01677	Syak.g_02426
OG0000859	Syag.g_01678	Syak.g_02425
OG0000860	Syag.g_01689	Syak.g_02414
OG0000861	Syag.g_01690	Syak.g_02413
OG0000862	Syag.g_01693	Syak.g_02412
OG0000863	Syag.g_01695	Syak.g_02409
OG0000864	Syag.g_01696	Syak.g_02408
OG0000865	Syag.g_01697	Syak.g_02407
OG0000866	Syag.g_01698	Syak.g_02406
OG0000867	Syag.g_01699	Syak.g_02405
OG0000868	Syag.g_01707	Syak.g_02402
OG0000869	Syag.g_01711	Syak.g_02398
OG0000870	Syag.g_01716	Syak.g_02393
OG0000871	Syag.g_01717	Syak.g_02392
OG0000872	Syag.g_01723	Syak.g_02386
OG0000873	Syag.g_01726	Syak.g_02383
OG0000874	Syag.g_01729	Syak.g_02379
OG0000875	Syag.g_01731	Syak.g_02377
OG0000876	Syag.g_01732	Syak.g_02375
OG0000877	Syag.g_01734	Syak.g_02372
OG0000878	Syag.g_01735	Syak.g_02371
OG0000879	Syag.g_02356	Syak.g_02370
OG0000880	Syag.g_01736	Syak.g_02369
OG0000881	Syag.g_01741	Syak.g_02363
OG0000882	Syag.g_01746	Syak.g_02358
OG0000883	Syag.g_01749	Syak.g_02355
OG0000884	Syag.g_01751	Syak.g_02353
OG0000885	Syag.g_01752	Syak.g_02352
OG0000886	Syag.g_01753	Syak.g_02351
OG0000887	Syag.g_01754	Syak.g_02350
OG0000888	Syag.g_01756	Syak.g_02348
OG0000889	Syag.g_01758	Syak.g_02346
OG0000890	Syag.g_01761	Syak.g_02334
OG0000891	Syag.g_01762	Syak.g_02333
OG0000892	Syag.g_01765	Syak.g_02329
OG0000893	Syag.g_02688	Syak.g_01393
OG0000894	Syag.g_02691	Syak.g_01390
OG0000895	Syag.g_02695	Syak.g_01386
OG0000896	Syag.g_02696	Syak.g_01385
OG0000897	Syag.g_02699	Syak.g_01383
OG0000898	Syag.g_02700	Syak.g_01382
OG0000899	Syag.g_02701	Syak.g_01381
OG0000900	Syag.g_02702	Syak.g_01380
OG0000901	Syag.g_02707	Syak.g_01375
OG0000902	Syag.g_02709	Syak.g_01368
OG0000903	Syag.g_02724	Syak.g_01353
OG0000904	Syag.g_02718	Syak.g_01358
OG0000905	Syag.g_02714	Syak.g_01363
OG0000906	Syag.g_02711	Syak.g_01366
OG0000907	Syag.g_02727	Syak.g_01351
OG0000908	Syag.g_02730	Syak.g_01348
OG0000909	Syag.g_02731	Syak.g_01347
OG0000910	Syag.g_02732	Syak.g_01346
OG0000911	Syag.g_02734	Syak.g_01344
OG0000912	Syag.g_02735	Syak.g_01343
OG0000913	Syag.g_02736	Syak.g_01342
OG0000914	Syag.g_02737	Syak.g_01341
OG0000915	Syag.g_02739	Syak.g_01339
OG0000916	Syag.g_02740	Syak.g_01338
OG0000917	Syag.g_02741	Syak.g_01337
OG0000918	Syag.g_02742	Syak.g_01336
OG0000919	Syag.g_02743	Syak.g_01335
OG0000920	Syag.g_02744	Syak.g_01334
OG0000921	Syag.g_02745	Syak.g_01333
OG0000922	Syag.g_02746	Syak.g_01332
OG0000923	Syag.g_02750	Syak.g_01328
OG0000924	Syag.g_02751	Syak.g_01327
OG0000925	Syag.g_02752	Syak.g_01326
OG0000926	Syag.g_02753	Syak.g_01325
OG0000927	Syag.g_02755	Syak.g_01323
OG0000928	Syag.g_02756	Syak.g_01322
OG0000929	Syag.g_02757	Syak.g_01321
OG0000930	Syag.g_02758	Syak.g_01320
OG0000931	Syag.g_02759	Syak.g_01319
OG0000932	Syag.g_02760	Syak.g_01318
OG0000933	Syag.g_02766	Syak.g_01312
OG0000934	Syag.g_02768	Syak.g_01310
OG0000935	Syag.g_02769	Syak.g_01309
OG0000936	Syag.g_02770	Syak.g_01308
OG0000937	Syag.g_02771	Syak.g_01307
OG0000938	Syag.g_02774	Syak.g_01304
OG0000939	Syag.g_02775	Syak.g_01303
OG0000940	Syag.g_02783	Syak.g_01297
OG0000941	Syag.g_02785	Syak.g_01295
OG0000942	Syag.g_02787	Syak.g_01293
OG0000943	Syag.g_02788	Syak.g_01292
OG0000944	Syag.g_02790	Syak.g_01290
OG0000945	Syag.g_02792	Syak.g_01288
OG0000946	Syag.g_02797	Syak.g_01283
OG0000947	Syag.g_02801	Syak.g_01280
OG0000948	Syag.g_02802	Syak.g_01279
OG0000949	Syag.g_02449	Syak.g_01551
OG0000950	Syag.g_02436	Syak.g_01562
OG0000951	Syag.g_02431	Syak.g_01569
OG0000952	Syag.g_02423	Syak.g_01574
OG0000953	Syag.g_02415	Syak.g_01627
OG0000954	Syag.g_02409	Syak.g_01633
OG0000955	Syag.g_02408	Syak.g_01634
OG0000956	Syag.g_02406	Syak.g_01636
OG0000957	Syag.g_02395	Syak.g_01648
OG0000958	Syag.g_02394	Syak.g_01649
OG0000959	Syag.g_02389	Syak.g_01653
OG0000960	Syag.g_02388	Syak.g_01654
OG0000961	Syag.g_02379	Syak.g_01679
OG0000962	Syag.g_02377	Syak.g_01682
OG0000963	Syag.g_02372	Syak.g_01687
OG0000964	Syag.g_02371	Syak.g_01688
OG0000965	Syag.g_02370	Syak.g_01689
OG0000966	Syag.g_02362	Syak.g_01711
OG0000967	Syag.g_02358	Syak.g_01715
OG0000968	Syag.g_02355	Syak.g_01719
OG0000969	Syag.g_02354	Syak.g_01721
OG0000970	Syag.g_02353	Syak.g_01722
OG0000971	Syag.g_02348	Syak.g_01724
OG0000972	Syag.g_02347	Syak.g_01725
OG0000973	Syag.g_02346	Syak.g_01726
OG0000974	Syag.g_02345	Syak.g_01727
OG0000975	Syag.g_02344	Syak.g_01728
OG0000976	Syag.g_02343	Syak.g_01729
OG0000977	Syag.g_02340	Syak.g_01731
OG0000978	Syag.g_02338	Syak.g_01732
OG0000979	Syag.g_02335	Syak.g_01735
OG0000980	Syag.g_02332	Syak.g_01738
OG0000981	Syag.g_02329	Syak.g_01741
OG0000982	Syag.g_02127	Syak.g_01941
OG0000983	Syag.g_02128	Syak.g_01940
OG0000984	Syag.g_02129	Syak.g_01939
OG0000985	Syag.g_02133	Syak.g_01935
OG0000986	Syag.g_02138	Syak.g_01933
OG0000987	Syag.g_02140	Syak.g_01931
OG0000988	Syag.g_02145	Syak.g_01925
OG0000989	Syag.g_02156	Syak.g_01912
OG0000990	Syag.g_02169	Syak.g_01900
OG0000991	Syag.g_02174	Syak.g_01896
OG0000992	Syag.g_02177	Syak.g_01893
OG0000993	Syag.g_02178	Syak.g_01892
OG0000994	Syag.g_02181	Syak.g_01889
OG0000995	Syag.g_02187	Syak.g_01880
OG0000996	Syag.g_02229	Syak.g_01839
OG0000997	Syag.g_02239	Syak.g_01828
OG0000998	Syag.g_02241	Syak.g_01826
OG0000999	Syag.g_02242	Syak.g_01825
OG0001000	Syag.g_02246	Syak.g_01821
OG0001001	Syag.g_02251	Syak.g_01814
OG0001002	Syag.g_02258	Syak.g_01807
OG0001003	Syag.g_02260	Syak.g_01806
OG0001004	Syag.g_02261	Syak.g_01805
OG0001005	Syag.g_02263	Syak.g_01804
OG0001006	Syag.g_02270	Syak.g_01797
OG0001007	Syag.g_02272	Syak.g_01795
OG0001008	Syag.g_00034	Syak.g_01190
OG0001009	Syag.g_02304	Syak.g_01762
OG0001010	Syag.g_02305	Syak.g_01761
OG0001011	Syag.g_02307	Syak.g_01759
OG0001012	Syag.g_02123	Syak.g_01946
OG0001013	Syag.g_02098	Syak.g_01969
OG0001014	Syag.g_02084	Syak.g_01975
OG0001015	Syag.g_02083	Syak.g_01976
OG0001016	Syag.g_01824	Syak.g_02250
OG0001017	Syag.g_01830	Syak.g_02244
OG0001018	Syag.g_01832	Syak.g_02242
OG0001019	Syag.g_01854	Syak.g_02218
OG0001020	Syag.g_01861	Syak.g_02214
OG0001021	Syag.g_01865	Syak.g_02210
OG0001022	Syag.g_01870	Syak.g_02205
OG0001023	Syag.g_01871	Syak.g_02204
OG0001024	Syag.g_01875	Syak.g_02201
OG0001025	Syag.g_01882	Syak.g_02195
OG0001026	Syag.g_01894	Syak.g_02182
OG0001027	Syag.g_01902	Syak.g_02178
OG0001028	Syag.g_01904	Syak.g_02176
OG0001029	Syag.g_01906	Syak.g_02174
OG0001030	Syag.g_01927	Syak.g_02153
OG0001031	Syag.g_02000	Syak.g_02079
OG0001032	Syag.g_02005	Syak.g_02077
OG0001033	Syag.g_02048	Syak.g_02037
OG0001034	Syag.g_01784	Syak.g_02305
OG0001035	Syag.g_02635	Syak.g_01422
OG0001036	Syag.g_02630	Syak.g_01427
OG0001037	Syag.g_02628	Syak.g_01429
OG0001038	Syag.g_02600	Syak.g_01457
OG0001039	Syag.g_02597	Syak.g_01460
OG0001040	Syag.g_02594	Syak.g_01463
OG0001041	Syag.g_02589	Syak.g_01468
OG0001042	Syag.g_02564	Syak.g_01500
OG0001043	Syag.g_02560	Syak.g_01504
OG0001044	Syag.g_02842	Syak.g_01247
OG0001045	Syag.g_02856	Syak.g_01234
OG0001046	Syag.g_00836	Syak.g_00479
OG0001047	Syag.g_00036	Syak.g_01188
OG0001048	Syag.g_00037	Syak.g_01187
OG0001049	Syag.g_00040	Syak.g_01184
OG0001050	Syag.g_00041	Syak.g_01183
OG0001051	Syag.g_00042	Syak.g_01182
OG0001052	Syag.g_01352	Syak.g_01122
OG0001053	Syag.g_01525	Syak.g_02577
OG0001054	Syag.g_01506	Syak.g_02596
OG0001055	Syag.g_01485	Syak.g_02617
OG0001056	Syag.g_01449	Syak.g_02645
OG0001057	Syag.g_01241	Syak.g_00964
OG0001058	Syag.g_00271	Syak.g_02668
OG0001060	Syag.g_00282	Syak.g_02677
OG0001061	Syag.g_00302	Syak.g_02697
OG0001062	Syag.g_00304	Syak.g_02699
OG0001063	Syag.g_00310	Syak.g_02704
OG0001064	Syag.g_00311	Syak.g_02705
OG0001065	Syag.g_00312	Syak.g_02706
OG0001066	Syag.g_00313	Syak.g_02707
OG0001067	Syag.g_00314	Syak.g_02708
OG0001068	Syag.g_00315	Syak.g_02709
OG0001069	Syag.g_00317	Syak.g_02710
OG0001070	Syag.g_00321	Syak.g_02714
OG0001071	Syag.g_00322	Syak.g_02715
OG0001072	Syag.g_00327	Syak.g_02721
OG0001073	Syag.g_00342	Syak.g_02736
OG0001074	Syag.g_00467	Syak.g_00098
OG0001075	Syag.g_00362	Syak.g_02760
OG0001076	Syag.g_00378	Syak.g_00011
OG0001077	Syag.g_00388	Syak.g_00024
OG0001078	Syag.g_00411	Syak.g_00036
OG0001079	Syag.g_00428	Syak.g_00049
OG0001080	Syag.g_00495	Syak.g_00264
OG0001081	Syag.g_00551	Syak.g_00327
OG0001082	Syag.g_00552	Syak.g_00328
OG0001083	Syag.g_00565	Syak.g_00336
OG0001084	Syag.g_00569	Syak.g_00337
OG0001085	Syag.g_00592	Syak.g_00354
OG0001086	Syag.g_00594	Syak.g_00356
OG0001087	Syag.g_01018	Syak.g_00691
OG0001088	Syag.g_01016	Syak.g_00694
OG0001089	Syag.g_00986	Syak.g_00722
OG0001090	Syag.g_00922	Syak.g_00806
OG0001091	Syag.g_00919	Syak.g_00804
OG0001092	Syag.g_00917	Syak.g_00801
OG0001093	Syag.g_00910	Syak.g_00794
OG0001094	Syag.g_00661	Syak.g_00428
OG0001095	Syag.g_00681	Syak.g_00448
OG0001096	Syag.g_00703	Syak.g_00623
OG0001097	Syag.g_00729	Syak.g_00598
OG0001098	Syag.g_00744	Syak.g_00578
OG0001099	Syag.g_01905	Syak.g_02175
OG0001101	Syag.g_00603	Syak.g_00367
OG0001102	Syag.g_00606	Syak.g_00370
OG0001103	Syag.g_00608	Syak.g_00372
OG0001104	Syag.g_00642	Syak.g_00410
OG0001105	Syag.g_00646	Syak.g_00414
OG0001106	Syag.g_00796	Syak.g_00518
OG0001107	Syag.g_00808	Syak.g_00505
OG0001108	Syag.g_00817	Syak.g_00497
OG0001109	Syag.g_00819	Syak.g_00495
OG0001110	Syag.g_00821	Syak.g_00493
OG0001111	Syag.g_00823	Syak.g_00491
OG0001112	Syag.g_00825	Syak.g_00489
OG0001113	Syag.g_00826	Syak.g_00406
OG0001114	Syag.g_00827	Syak.g_00488
OG0001115	Syag.g_00831	Syak.g_00484
OG0001116	Syag.g_00833	Syak.g_00482
OG0001117	Syag.g_00834	Syak.g_00481
OG0001118	Syag.g_00835	Syak.g_00480
OG0001119	Syag.g_00837	Syak.g_00478
OG0001120	Syag.g_00841	Syak.g_00474
OG0001121	Syag.g_01584	Syak.g_00114
OG0001123	Syag.g_00875	Syak.g_00650
OG0001124	Syag.g_00877	Syak.g_00652
OG0001125	Syag.g_00879	Syak.g_00654
OG0001126	Syag.g_00957	Syak.g_00757
OG0001127	Syag.g_00958	Syak.g_00756
OG0001128	Syag.g_00961	Syak.g_00753
OG0001129	Syag.g_00963	Syak.g_00751
OG0001130	Syag.g_00964	Syak.g_00750
OG0001131	Syag.g_00624	Syak.g_00389
OG0001132	Syag.g_00096	Syak.g_00120
OG0001133	Syag.g_00380	Syak.g_00014
OG0001134	Syag.g_02164	Syak.g_00273
OG0001135	Syag.g_00147	Syak.g_00274
OG0001136	Syag.g_01144	Syak.g_00901
OG0001137	Syag.g_01123	Syak.g_00876
OG0001138	Syag.g_01090	Syak.g_00839
OG0001139	Syag.g_01088	Syak.g_00837
OG0001140	Syag.g_01087	Syak.g_00836
OG0001141	Syag.g_01086	Syak.g_00835
OG0001142	Syag.g_01085	Syak.g_00834
OG0001143	Syag.g_01077	Syak.g_00826
OG0001144	Syag.g_01064	Syak.g_00815
OG0001145	Syag.g_01169	Syak.g_00922
OG0001146	Syag.g_01218	Syak.g_00943
OG0001147	Syag.g_01360	Syak.g_01113
OG0001148	Syag.g_01539	Syak.g_02563
OG0001149	Syag.g_01540	Syak.g_02562
OG0001150	Syag.g_01541	Syak.g_02561
OG0001151	Syag.g_01554	Syak.g_02548
OG0001153	Syag.g_01375	Syak.g_01084
OG0001154	Syag.g_01374	Syak.g_01085
