Orthogroup	Syag	Syac
OG0000576	Syag.g_00337	Syac.g_01748
OG0000577	Syag.g_00338	Syac.g_01747
OG0000578	Syag.g_00339	Syac.g_01746
OG0000579	Syag.g_00340	Syac.g_01745
OG0000580	Syag.g_00341	Syac.g_01744
OG0000581	Syag.g_00348	Syac.g_01738
OG0000582	Syag.g_00353	Syac.g_00936
OG0000583	Syag.g_00354	Syac.g_00937
OG0000584	Syag.g_00355	Syac.g_00938
OG0000585	Syag.g_00357	Syac.g_00940
OG0000586	Syag.g_00358	Syac.g_00941
OG0000587	Syag.g_00360	Syac.g_00943
OG0000588	Syag.g_00371	Syac.g_00949
OG0000589	Syag.g_00375	Syac.g_00953
OG0000590	Syag.g_00376	Syac.g_00954
OG0000591	Syag.g_00383	Syac.g_00961
OG0000592	Syag.g_00384	Syac.g_00962
OG0000593	Syag.g_00406	Syac.g_00975
OG0000594	Syag.g_00407	Syac.g_00976
OG0000595	Syag.g_00408	Syac.g_00977
OG0000596	Syag.g_00413	Syac.g_00982
OG0000597	Syag.g_00416	Syac.g_00985
OG0000598	Syag.g_00417	Syac.g_00986
OG0000599	Syag.g_00424	Syac.g_00989
OG0000600	Syag.g_00425	Syac.g_00990
OG0000601	Syag.g_00426	Syac.g_00991
OG0000602	Syag.g_00431	Syac.g_00996
OG0000603	Syag.g_00432	Syac.g_00997
OG0000604	Syag.g_00434	Syac.g_01001
OG0000605	Syag.g_00522	Syac.g_01089
OG0000606	Syag.g_00550	Syac.g_01434
OG0000607	Syag.g_00553	Syac.g_01430
OG0000608	Syag.g_00554	Syac.g_01429
OG0000609	Syag.g_00556	Syac.g_01427
OG0000610	Syag.g_00580	Syac.g_01419
OG0000611	Syag.g_00583	Syac.g_01416
OG0000612	Syag.g_00584	Syac.g_01415
OG0000613	Syag.g_02533	Syac.g_00231
OG0000614	Syag.g_01004	Syac.g_00911
OG0000615	Syag.g_00630	Syac.g_01377
OG0000616	Syag.g_02255	Syac.g_02478
OG0000617	Syag.g_00915	Syac.g_01280
OG0000618	Syag.g_00914	Syac.g_01279
OG0000619	Syag.g_00913	Syac.g_01278
OG0000620	Syag.g_00906	Syac.g_01270
OG0000621	Syag.g_00905	Syac.g_01269
OG0000622	Syag.g_00904	Syac.g_01268
OG0000623	Syag.g_00903	Syac.g_01267
OG0000624	Syag.g_00901	Syac.g_01265
OG0000625	Syag.g_00900	Syac.g_01264
OG0000626	Syag.g_00899	Syac.g_01263
OG0000627	Syag.g_00756	Syac.g_01126
OG0000628	Syag.g_00757	Syac.g_01127
OG0000629	Syag.g_00761	Syac.g_01130
OG0000630	Syag.g_00765	Syac.g_01134
OG0000631	Syag.g_00772	Syac.g_01139
OG0000632	Syag.g_00773	Syac.g_01140
OG0000633	Syag.g_00774	Syac.g_01141
OG0000634	Syag.g_00663	Syac.g_01345
OG0000635	Syag.g_00664	Syac.g_01344
OG0000636	Syag.g_00666	Syac.g_01342
OG0000637	Syag.g_00668	Syac.g_01340
OG0000638	Syag.g_00669	Syac.g_01339
OG0000639	Syag.g_00670	Syac.g_01338
OG0000640	Syag.g_00671	Syac.g_01337
OG0000641	Syag.g_00675	Syac.g_01333
OG0000642	Syag.g_00676	Syac.g_01332
OG0000643	Syag.g_00677	Syac.g_01330
OG0000644	Syag.g_00678	Syac.g_01329
OG0000645	Syag.g_00680	Syac.g_01327
OG0000646	Syag.g_00683	Syac.g_01324
OG0000647	Syag.g_00685	Syac.g_01322
OG0000648	Syag.g_00694	Syac.g_01319
OG0000649	Syag.g_00695	Syac.g_01318
OG0000650	Syag.g_00696	Syac.g_01317
OG0000651	Syag.g_00697	Syac.g_01316
OG0000652	Syag.g_00698	Syac.g_01315
OG0000653	Syag.g_00700	Syac.g_01313
OG0000654	Syag.g_00701	Syac.g_01312
OG0000655	Syag.g_00702	Syac.g_01311
OG0000656	Syag.g_00705	Syac.g_01308
OG0000657	Syag.g_00719	Syac.g_00846
OG0000658	Syag.g_00721	Syac.g_00842
OG0000659	Syag.g_00722	Syac.g_00841
OG0000660	Syag.g_00726	Syac.g_00837
OG0000661	Syag.g_00728	Syac.g_00835
OG0000662	Syag.g_00730	Syac.g_00833
OG0000663	Syag.g_00733	Syac.g_00830
OG0000664	Syag.g_00734	Syac.g_00829
OG0000665	Syag.g_00456	Syac.g_01018
OG0000666	Syag.g_00445	Syac.g_01088
OG0000667	Syag.g_00574	Syac.g_02165
OG0000668	Syag.g_00868	Syac.g_01239
OG0000669	Syag.g_00600	Syac.g_01404
OG0000670	Syag.g_00399	Syac.g_00580
OG0000671	Syag.g_00604	Syac.g_01400
OG0000672	Syag.g_00607	Syac.g_01396
OG0000673	Syag.g_00610	Syac.g_01393
OG0000674	Syag.g_00612	Syac.g_01391
OG0000675	Syag.g_00613	Syac.g_01390
OG0000676	Syag.g_00615	Syac.g_01388
OG0000677	Syag.g_00616	Syac.g_01387
OG0000678	Syag.g_00622	Syac.g_01384
OG0000679	Syag.g_00633	Syac.g_01375
OG0000680	Syag.g_00634	Syac.g_01374
OG0000681	Syag.g_00637	Syac.g_01371
OG0000682	Syag.g_00638	Syac.g_01370
OG0000683	Syag.g_00639	Syac.g_01369
OG0000684	Syag.g_00641	Syac.g_01365
OG0000685	Syag.g_00643	Syac.g_01363
OG0000686	Syag.g_00644	Syac.g_01362
OG0000687	Syag.g_00645	Syac.g_01361
OG0000688	Syag.g_00651	Syac.g_01356
OG0000689	Syag.g_00653	Syac.g_01354
OG0000690	Syag.g_00654	Syac.g_01353
OG0000691	Syag.g_00655	Syac.g_01352
OG0000692	Syag.g_00656	Syac.g_01351
OG0000693	Syag.g_00658	Syac.g_01349
OG0000694	Syag.g_00659	Syac.g_01348
OG0000695	Syag.g_00776	Syac.g_01143
OG0000696	Syag.g_00777	Syac.g_01144
OG0000697	Syag.g_00778	Syac.g_01146
OG0000698	Syag.g_00781	Syac.g_01149
OG0000699	Syag.g_00782	Syac.g_01151
OG0000700	Syag.g_00783	Syac.g_01152
OG0000701	Syag.g_00784	Syac.g_01153
OG0000702	Syag.g_00792	Syac.g_01161
OG0000703	Syag.g_00793	Syac.g_01162
OG0000704	Syag.g_00795	Syac.g_01165
OG0000705	Syag.g_00802	Syac.g_01174
OG0000706	Syag.g_00803	Syac.g_01175
OG0000707	Syag.g_00804	Syac.g_01176
OG0000708	Syag.g_00807	Syac.g_01179
OG0000709	Syag.g_00816	Syac.g_01187
OG0000710	Syag.g_00820	Syac.g_01191
OG0000711	Syag.g_00848	Syac.g_01220
OG0000712	Syag.g_00850	Syac.g_01221
OG0000713	Syag.g_00851	Syac.g_01222
OG0000714	Syag.g_00853	Syac.g_01224
OG0000715	Syag.g_00855	Syac.g_01226
OG0000716	Syag.g_00859	Syac.g_01230
OG0000717	Syag.g_00860	Syac.g_01231
OG0000718	Syag.g_00864	Syac.g_01235
OG0000719	Syag.g_00866	Syac.g_01237
OG0000720	Syag.g_00880	Syac.g_01250
OG0000721	Syag.g_00882	Syac.g_01252
OG0000722	Syag.g_00883	Syac.g_01253
OG0000723	Syag.g_00897	Syac.g_01261
OG0000724	Syag.g_00967	Syac.g_00879
OG0000725	Syag.g_00978	Syac.g_00887
OG0000726	Syag.g_00979	Syac.g_00888
OG0000727	Syag.g_00980	Syac.g_00889
OG0000728	Syag.g_00982	Syac.g_00891
OG0000729	Syag.g_02376	Syac.g_00144
OG0000730	Syag.g_02840	Syac.g_02024
OG0000731	Syag.g_02853	Syac.g_02011
OG0000732	Syag.g_02331	Syac.g_00051
OG0000733	Syag.g_00145	Syac.g_02386
OG0000734	Syag.g_01892	Syac.g_00388
OG0000735	Syag.g_01159	Syac.g_00750
OG0000736	Syag.g_01158	Syac.g_00751
OG0000737	Syag.g_01157	Syac.g_00752
OG0000738	Syag.g_01152	Syac.g_00757
OG0000739	Syag.g_01149	Syac.g_00762
OG0000740	Syag.g_01148	Syac.g_00763
OG0000741	Syag.g_01145	Syac.g_00766
OG0000742	Syag.g_01142	Syac.g_00768
OG0000743	Syag.g_01140	Syac.g_00770
OG0000744	Syag.g_01139	Syac.g_00771
OG0000745	Syag.g_01137	Syac.g_00773
OG0000746	Syag.g_01135	Syac.g_00776
OG0000747	Syag.g_01134	Syac.g_00777
OG0000748	Syag.g_01122	Syac.g_00787
OG0000749	Syag.g_01121	Syac.g_00789
OG0000750	Syag.g_01120	Syac.g_00790
OG0000751	Syag.g_01114	Syac.g_00797
OG0000752	Syag.g_01112	Syac.g_00799
OG0000753	Syag.g_01109	Syac.g_00802
OG0000754	Syag.g_01103	Syac.g_01471
OG0000755	Syag.g_01092	Syac.g_01479
OG0000756	Syag.g_01091	Syac.g_01480
OG0000757	Syag.g_01084	Syac.g_01492
OG0000758	Syag.g_01083	Syac.g_01493
OG0000759	Syag.g_01082	Syac.g_01494
OG0000760	Syag.g_01081	Syac.g_01495
OG0000761	Syag.g_01080	Syac.g_01496
OG0000762	Syag.g_01078	Syac.g_01498
OG0000763	Syag.g_01076	Syac.g_01500
OG0000764	Syag.g_01075	Syac.g_01501
OG0000765	Syag.g_01056	Syac.g_01515
OG0000766	Syag.g_01055	Syac.g_01516
OG0000767	Syag.g_01053	Syac.g_01518
OG0000768	Syag.g_01052	Syac.g_01519
OG0000769	Syag.g_01047	Syac.g_01521
OG0000770	Syag.g_01043	Syac.g_01524
OG0000771	Syag.g_00959	Syac.g_00873
OG0000772	Syag.g_02043	Syac.g_01569
OG0000773	Syag.g_01168	Syac.g_00741
OG0000774	Syag.g_01182	Syac.g_00737
OG0000775	Syag.g_01185	Syac.g_00735
OG0000776	Syag.g_01186	Syac.g_00734
OG0000777	Syag.g_01187	Syac.g_00733
OG0000778	Syag.g_01188	Syac.g_00732
OG0000779	Syag.g_01194	Syac.g_00727
OG0000780	Syag.g_01217	Syac.g_00723
OG0000781	Syag.g_01221	Syac.g_00719
OG0000782	Syag.g_01222	Syac.g_00718
OG0000783	Syag.g_01223	Syac.g_00717
OG0000784	Syag.g_01224	Syac.g_00716
OG0000785	Syag.g_01226	Syac.g_00714
OG0000786	Syag.g_01235	Syac.g_01730
OG0000787	Syag.g_01236	Syac.g_01731
OG0000788	Syag.g_00427	Syac.g_00992
OG0000789	Syag.g_00453	Syac.g_01111
OG0000790	Syag.g_01542	Syac.g_01921
OG0000791	Syag.g_01544	Syac.g_01922
OG0000792	Syag.g_01545	Syac.g_01923
OG0000793	Syag.g_01550	Syac.g_01928
OG0000794	Syag.g_01551	Syac.g_01929
OG0000795	Syag.g_01552	Syac.g_01930
OG0000796	Syag.g_01556	Syac.g_01934
OG0000797	Syag.g_01557	Syac.g_01935
OG0000798	Syag.g_02601	Syac.g_02250
OG0000799	Syag.g_01278	Syac.g_01602
OG0000800	Syag.g_01280	Syac.g_01603
OG0000801	Syag.g_01285	Syac.g_01604
OG0000802	Syag.g_01293	Syac.g_01608
OG0000803	Syag.g_01321	Syac.g_01613
OG0000804	Syag.g_01438	Syac.g_01616
OG0000805	Syag.g_01433	Syac.g_01620
OG0000806	Syag.g_01429	Syac.g_01622
OG0000807	Syag.g_01428	Syac.g_01624
OG0000808	Syag.g_01427	Syac.g_01625
OG0000809	Syag.g_01423	Syac.g_01628
OG0000810	Syag.g_01422	Syac.g_01629
OG0000811	Syag.g_01413	Syac.g_01637
OG0000812	Syag.g_01411	Syac.g_01639
OG0000813	Syag.g_01410	Syac.g_01640
OG0000814	Syag.g_01408	Syac.g_01642
OG0000815	Syag.g_01407	Syac.g_01643
OG0000816	Syag.g_01405	Syac.g_01645
OG0000817	Syag.g_01404	Syac.g_01646
OG0000818	Syag.g_01400	Syac.g_01652
OG0000819	Syag.g_01399	Syac.g_01653
OG0000820	Syag.g_01398	Syac.g_01654
OG0000821	Syag.g_01388	Syac.g_01659
OG0000822	Syag.g_01386	Syac.g_01661
OG0000823	Syag.g_01385	Syac.g_01662
OG0000824	Syag.g_01379	Syac.g_01666
OG0000825	Syag.g_01378	Syac.g_01667
OG0000826	Syag.g_01377	Syac.g_01668
OG0000827	Syag.g_01376	Syac.g_01669
OG0000828	Syag.g_01373	Syac.g_01672
OG0000829	Syag.g_01372	Syac.g_01673
OG0000830	Syag.g_01371	Syac.g_01674
OG0000831	Syag.g_01367	Syac.g_01676
OG0000832	Syag.g_01614	Syac.g_00623
OG0000833	Syag.g_01628	Syac.g_00613
OG0000834	Syag.g_01632	Syac.g_00610
OG0000835	Syag.g_01633	Syac.g_00609
OG0000836	Syag.g_01637	Syac.g_00605
OG0000837	Syag.g_01638	Syac.g_00604
OG0000838	Syag.g_01642	Syac.g_00600
OG0000839	Syag.g_01643	Syac.g_00599
OG0000840	Syag.g_01644	Syac.g_00598
OG0000841	Syag.g_01645	Syac.g_00597
OG0000842	Syag.g_01646	Syac.g_00596
OG0000843	Syag.g_01647	Syac.g_00595
OG0000844	Syag.g_01649	Syac.g_00593
OG0000845	Syag.g_01650	Syac.g_00592
OG0000846	Syag.g_01651	Syac.g_00591
OG0000847	Syag.g_01652	Syac.g_00590
OG0000848	Syag.g_01654	Syac.g_00588
OG0000849	Syag.g_01655	Syac.g_00587
OG0000850	Syag.g_01657	Syac.g_00585
OG0000851	Syag.g_01663	Syac.g_00573
OG0000852	Syag.g_01664	Syac.g_00572
OG0000853	Syag.g_01668	Syac.g_00568
OG0000854	Syag.g_01670	Syac.g_00566
OG0000855	Syag.g_01671	Syac.g_00565
OG0000856	Syag.g_00386	Syac.g_00964
OG0000857	Syag.g_00684	Syac.g_01323
OG0000858	Syag.g_01677	Syac.g_00559
OG0000859	Syag.g_01678	Syac.g_00558
OG0000860	Syag.g_01689	Syac.g_00542
OG0000861	Syag.g_01690	Syac.g_00541
OG0000862	Syag.g_01693	Syac.g_00540
OG0000863	Syag.g_01695	Syac.g_00538
OG0000864	Syag.g_01696	Syac.g_00537
OG0000865	Syag.g_01697	Syac.g_00533
OG0000866	Syag.g_01698	Syac.g_00532
OG0000867	Syag.g_01699	Syac.g_00531
OG0000868	Syag.g_01707	Syac.g_00529
OG0000869	Syag.g_01711	Syac.g_00524
OG0000870	Syag.g_01716	Syac.g_00519
OG0000871	Syag.g_01717	Syac.g_00518
OG0000872	Syag.g_01723	Syac.g_00510
OG0000873	Syag.g_01726	Syac.g_00507
OG0000874	Syag.g_01729	Syac.g_00512
OG0000875	Syag.g_01731	Syac.g_00505
OG0000876	Syag.g_01732	Syac.g_00675
OG0000877	Syag.g_01734	Syac.g_00671
OG0000878	Syag.g_01735	Syac.g_00670
OG0000879	Syag.g_02356	Syac.g_00669
OG0000880	Syag.g_01736	Syac.g_00668
OG0000881	Syag.g_01741	Syac.g_00664
OG0000882	Syag.g_01746	Syac.g_00659
OG0000883	Syag.g_01749	Syac.g_00656
OG0000884	Syag.g_01751	Syac.g_00654
OG0000885	Syag.g_01752	Syac.g_00653
OG0000886	Syag.g_01753	Syac.g_00652
OG0000887	Syag.g_01754	Syac.g_00651
OG0000888	Syag.g_01756	Syac.g_00649
OG0000889	Syag.g_01758	Syac.g_00647
OG0000890	Syag.g_01761	Syac.g_00642
OG0000891	Syag.g_01762	Syac.g_00641
OG0000892	Syag.g_01765	Syac.g_00638
OG0000893	Syag.g_02688	Syac.g_02193
OG0000894	Syag.g_02691	Syac.g_02189
OG0000895	Syag.g_02695	Syac.g_02185
OG0000896	Syag.g_02696	Syac.g_02184
OG0000897	Syag.g_02699	Syac.g_02182
OG0000898	Syag.g_02700	Syac.g_02181
OG0000899	Syag.g_02701	Syac.g_02180
OG0000900	Syag.g_02702	Syac.g_02179
OG0000901	Syag.g_02707	Syac.g_02174
OG0000902	Syag.g_02709	Syac.g_02172
OG0000903	Syag.g_02724	Syac.g_02140
OG0000904	Syag.g_02718	Syac.g_02145
OG0000905	Syag.g_02714	Syac.g_02148
OG0000906	Syag.g_02711	Syac.g_02150
OG0000907	Syag.g_02727	Syac.g_02138
OG0000908	Syag.g_02730	Syac.g_02135
OG0000909	Syag.g_02731	Syac.g_02134
OG0000910	Syag.g_02732	Syac.g_02133
OG0000911	Syag.g_02734	Syac.g_02131
OG0000912	Syag.g_02735	Syac.g_02130
OG0000913	Syag.g_02736	Syac.g_02129
OG0000914	Syag.g_02737	Syac.g_02128
OG0000915	Syag.g_02739	Syac.g_02127
OG0000916	Syag.g_02740	Syac.g_02126
OG0000917	Syag.g_02741	Syac.g_02125
OG0000918	Syag.g_02742	Syac.g_02124
OG0000919	Syag.g_02743	Syac.g_02123
OG0000920	Syag.g_02744	Syac.g_02122
OG0000921	Syag.g_02745	Syac.g_02121
OG0000922	Syag.g_02746	Syac.g_02120
OG0000923	Syag.g_02750	Syac.g_02116
OG0000924	Syag.g_02751	Syac.g_02115
OG0000925	Syag.g_02752	Syac.g_02114
OG0000926	Syag.g_02753	Syac.g_02113
OG0000927	Syag.g_02755	Syac.g_02111
OG0000928	Syag.g_02756	Syac.g_02110
OG0000929	Syag.g_02757	Syac.g_02109
OG0000930	Syag.g_02758	Syac.g_02108
OG0000931	Syag.g_02759	Syac.g_02107
OG0000932	Syag.g_02760	Syac.g_02106
OG0000933	Syag.g_02766	Syac.g_02101
OG0000934	Syag.g_02768	Syac.g_02099
OG0000935	Syag.g_02769	Syac.g_02098
OG0000936	Syag.g_02770	Syac.g_02097
OG0000937	Syag.g_02771	Syac.g_02096
OG0000938	Syag.g_02774	Syac.g_02092
OG0000939	Syag.g_02775	Syac.g_02091
OG0000940	Syag.g_02783	Syac.g_02084
OG0000941	Syag.g_02785	Syac.g_02082
OG0000942	Syag.g_02787	Syac.g_02080
OG0000943	Syag.g_02788	Syac.g_02079
OG0000944	Syag.g_02790	Syac.g_02077
OG0000945	Syag.g_02792	Syac.g_02075
OG0000946	Syag.g_02797	Syac.g_02071
OG0000947	Syag.g_02801	Syac.g_02068
OG0000948	Syag.g_02802	Syac.g_02067
OG0000949	Syag.g_02449	Syac.g_00205
OG0000950	Syag.g_02436	Syac.g_00193
OG0000951	Syag.g_02431	Syac.g_00188
OG0000952	Syag.g_02423	Syac.g_00183
OG0000953	Syag.g_02415	Syac.g_00177
OG0000954	Syag.g_02409	Syac.g_00172
OG0000955	Syag.g_02408	Syac.g_00171
OG0000956	Syag.g_02406	Syac.g_00169
OG0000957	Syag.g_02395	Syac.g_00158
OG0000958	Syag.g_02394	Syac.g_00157
OG0000959	Syag.g_02389	Syac.g_00153
OG0000960	Syag.g_02388	Syac.g_00152
OG0000961	Syag.g_02379	Syac.g_00147
OG0000962	Syag.g_02377	Syac.g_00145
OG0000963	Syag.g_02372	Syac.g_00140
OG0000964	Syag.g_02371	Syac.g_00139
OG0000965	Syag.g_02370	Syac.g_00138
OG0000966	Syag.g_02362	Syac.g_00107
OG0000967	Syag.g_02358	Syac.g_00075
OG0000968	Syag.g_02355	Syac.g_00080
OG0000969	Syag.g_02354	Syac.g_00078
OG0000970	Syag.g_02353	Syac.g_00077
OG0000971	Syag.g_02348	Syac.g_00067
OG0000972	Syag.g_02347	Syac.g_00066
OG0000973	Syag.g_02346	Syac.g_00065
OG0000974	Syag.g_02345	Syac.g_00064
OG0000975	Syag.g_02344	Syac.g_00063
OG0000976	Syag.g_02343	Syac.g_00062
OG0000977	Syag.g_02340	Syac.g_00059
OG0000978	Syag.g_02338	Syac.g_00058
OG0000979	Syag.g_02335	Syac.g_00055
OG0000980	Syag.g_02332	Syac.g_00052
OG0000981	Syag.g_02329	Syac.g_00049
OG0000982	Syag.g_02127	Syac.g_02354
OG0000983	Syag.g_02128	Syac.g_02355
OG0000984	Syag.g_02129	Syac.g_02356
OG0000985	Syag.g_02133	Syac.g_02359
OG0000986	Syag.g_02138	Syac.g_02363
OG0000987	Syag.g_02140	Syac.g_02365
OG0000988	Syag.g_02145	Syac.g_02370
OG0000989	Syag.g_02156	Syac.g_02379
OG0000990	Syag.g_02169	Syac.g_02397
OG0000991	Syag.g_02174	Syac.g_02400
OG0000992	Syag.g_02177	Syac.g_02402
OG0000993	Syag.g_02178	Syac.g_02403
OG0000994	Syag.g_02181	Syac.g_02405
OG0000995	Syag.g_02187	Syac.g_02410
OG0000996	Syag.g_02229	Syac.g_02454
OG0000997	Syag.g_02239	Syac.g_02464
OG0000998	Syag.g_02241	Syac.g_02466
OG0000999	Syag.g_02242	Syac.g_02467
OG0001000	Syag.g_02246	Syac.g_02470
OG0001001	Syag.g_02251	Syac.g_02475
OG0001002	Syag.g_02258	Syac.g_02481
OG0001003	Syag.g_02260	Syac.g_02483
OG0001004	Syag.g_02261	Syac.g_02484
OG0001005	Syag.g_02263	Syac.g_02485
OG0001006	Syag.g_02270	Syac.g_02492
OG0001007	Syag.g_02272	Syac.g_02494
OG0001008	Syag.g_00034	Syac.g_00693
OG0001009	Syag.g_02304	Syac.g_00030
OG0001010	Syag.g_02305	Syac.g_00031
OG0001011	Syag.g_02307	Syac.g_00032
OG0001012	Syag.g_02123	Syac.g_02351
OG0001013	Syag.g_02098	Syac.g_02337
OG0001014	Syag.g_02084	Syac.g_02333
OG0001015	Syag.g_02083	Syac.g_02332
OG0001016	Syag.g_01824	Syac.g_00446
OG0001017	Syag.g_01830	Syac.g_00440
OG0001018	Syag.g_01832	Syac.g_00438
OG0001019	Syag.g_01854	Syac.g_00422
OG0001020	Syag.g_01861	Syac.g_00417
OG0001021	Syag.g_01865	Syac.g_00413
OG0001022	Syag.g_01870	Syac.g_00410
OG0001023	Syag.g_01871	Syac.g_00409
OG0001024	Syag.g_01875	Syac.g_00405
OG0001025	Syag.g_01882	Syac.g_00399
OG0001026	Syag.g_01894	Syac.g_00386
OG0001027	Syag.g_01902	Syac.g_00380
OG0001028	Syag.g_01904	Syac.g_00378
OG0001029	Syag.g_01906	Syac.g_00376
OG0001030	Syag.g_01927	Syac.g_00356
OG0001031	Syag.g_02000	Syac.g_02266
OG0001032	Syag.g_02005	Syac.g_02268
OG0001033	Syag.g_02048	Syac.g_02298
OG0001034	Syag.g_01784	Syac.g_01968
OG0001036	Syag.g_02630	Syac.g_02221
OG0001037	Syag.g_02628	Syac.g_02223
OG0001038	Syag.g_02600	Syac.g_02251
OG0001039	Syag.g_02597	Syac.g_02254
OG0001040	Syag.g_02594	Syac.g_00292
OG0001041	Syag.g_02589	Syac.g_00287
OG0001042	Syag.g_02564	Syac.g_00258
OG0001043	Syag.g_02560	Syac.g_00254
OG0001044	Syag.g_02842	Syac.g_02021
OG0001045	Syag.g_02856	Syac.g_02008
OG0001046	Syag.g_00836	Syac.g_01207
OG0001047	Syag.g_00036	Syac.g_00695
OG0001048	Syag.g_00037	Syac.g_00696
OG0001049	Syag.g_00040	Syac.g_00703
OG0001050	Syag.g_00041	Syac.g_00704
OG0001051	Syag.g_00042	Syac.g_00705
OG0001052	Syag.g_01352	Syac.g_01704
OG0001053	Syag.g_01525	Syac.g_01901
OG0001054	Syag.g_01506	Syac.g_01884
OG0001055	Syag.g_01485	Syac.g_01863
OG0001056	Syag.g_01449	Syac.g_01831
OG0001057	Syag.g_01241	Syac.g_01825
OG0001058	Syag.g_00271	Syac.g_01810
OG0001059	Syag.g_00275	Syac.g_01806
OG0001060	Syag.g_00282	Syac.g_01799
OG0001061	Syag.g_00302	Syac.g_01779
OG0001062	Syag.g_00304	Syac.g_01777
OG0001063	Syag.g_00310	Syac.g_01773
OG0001064	Syag.g_00311	Syac.g_01772
OG0001065	Syag.g_00312	Syac.g_01771
OG0001066	Syag.g_00313	Syac.g_01770
OG0001067	Syag.g_00314	Syac.g_01769
OG0001068	Syag.g_00315	Syac.g_01768
OG0001069	Syag.g_00317	Syac.g_01767
OG0001070	Syag.g_00321	Syac.g_01764
OG0001071	Syag.g_00322	Syac.g_01763
OG0001072	Syag.g_00327	Syac.g_01758
OG0001074	Syag.g_00467	Syac.g_00945
OG0001075	Syag.g_00362	Syac.g_00946
OG0001076	Syag.g_00378	Syac.g_00956
OG0001077	Syag.g_00388	Syac.g_00967
OG0001078	Syag.g_00411	Syac.g_00980
OG0001079	Syag.g_00428	Syac.g_00993
OG0001080	Syag.g_00495	Syac.g_01092
OG0001081	Syag.g_00551	Syac.g_01432
OG0001082	Syag.g_00552	Syac.g_01431
OG0001083	Syag.g_00565	Syac.g_01424
OG0001084	Syag.g_00569	Syac.g_01423
OG0001085	Syag.g_00592	Syac.g_01412
OG0001086	Syag.g_00594	Syac.g_01410
OG0001087	Syag.g_01018	Syac.g_00923
OG0001088	Syag.g_01016	Syac.g_00920
OG0001089	Syag.g_00986	Syac.g_00896
OG0001090	Syag.g_00922	Syac.g_01286
OG0001091	Syag.g_00919	Syac.g_01284
OG0001092	Syag.g_00917	Syac.g_01282
OG0001093	Syag.g_00910	Syac.g_01276
OG0001094	Syag.g_00661	Syac.g_01347
OG0001095	Syag.g_00681	Syac.g_01326
OG0001096	Syag.g_00703	Syac.g_01310
OG0001097	Syag.g_00729	Syac.g_00834
OG0001098	Syag.g_00744	Syac.g_01096
OG0001099	Syag.g_01905	Syac.g_00377
OG0001101	Syag.g_00603	Syac.g_01401
OG0001102	Syag.g_00606	Syac.g_01398
OG0001103	Syag.g_00608	Syac.g_01395
OG0001104	Syag.g_00642	Syac.g_01364
OG0001105	Syag.g_00646	Syac.g_01360
OG0001106	Syag.g_00796	Syac.g_01166
OG0001107	Syag.g_00808	Syac.g_01180
OG0001108	Syag.g_00817	Syac.g_01188
OG0001109	Syag.g_00819	Syac.g_01190
OG0001110	Syag.g_00821	Syac.g_01192
OG0001111	Syag.g_00823	Syac.g_01194
OG0001112	Syag.g_00825	Syac.g_01196
OG0001113	Syag.g_00826	Syac.g_01197
OG0001114	Syag.g_00827	Syac.g_01198
OG0001115	Syag.g_00831	Syac.g_01202
OG0001116	Syag.g_00833	Syac.g_01204
OG0001117	Syag.g_00834	Syac.g_01205
OG0001118	Syag.g_00835	Syac.g_01206
OG0001119	Syag.g_00837	Syac.g_01208
OG0001120	Syag.g_00841	Syac.g_01213
OG0001121	Syag.g_01584	Syac.g_01949, Syac.g_01170
OG0001122	Syag.g_00867	Syac.g_01238
OG0001123	Syag.g_00875	Syac.g_01245
OG0001124	Syag.g_00877	Syac.g_01247
OG0001125	Syag.g_00879	Syac.g_01249
OG0001126	Syag.g_00957	Syac.g_00870
OG0001127	Syag.g_00958	Syac.g_00871
OG0001128	Syag.g_00961	Syac.g_00875
OG0001129	Syag.g_00963	Syac.g_00877
OG0001130	Syag.g_00964	Syac.g_00878
OG0001131	Syag.g_00624	Syac.g_01382
OG0001132	Syag.g_00096	Syac.g_01062
OG0001133	Syag.g_00380	Syac.g_00958
OG0001134	Syag.g_02164	Syac.g_01466
OG0001135	Syag.g_00147	Syac.g_01464
OG0001136	Syag.g_01144	Syac.g_00767
OG0001137	Syag.g_01123	Syac.g_00786
OG0001138	Syag.g_01090	Syac.g_01486
OG0001139	Syag.g_01088	Syac.g_01488
OG0001140	Syag.g_01087	Syac.g_01489
OG0001141	Syag.g_01086	Syac.g_01490
OG0001142	Syag.g_01085	Syac.g_01491
OG0001143	Syag.g_01077	Syac.g_01499
OG0001144	Syag.g_01064	Syac.g_01508
OG0001145	Syag.g_01169	Syac.g_00740
OG0001146	Syag.g_01218	Syac.g_00722
OG0001147	Syag.g_01360	Syac.g_01689
OG0001148	Syag.g_01539	Syac.g_01918
OG0001149	Syag.g_01540	Syac.g_01919
OG0001150	Syag.g_01541	Syac.g_01920
OG0001151	Syag.g_01554	Syac.g_01932
OG0001152	Syag.g_01555	Syac.g_01933
OG0001153	Syag.g_01375	Syac.g_01670
OG0001154	Syag.g_01374	Syac.g_01671
OG0001155	Syag.g_01616	Syac.g_00621
OG0001156	Syag.g_01619	Syac.g_00618
OG0001157	Syag.g_01620	Syac.g_00617
OG0001158	Syag.g_01621	Syac.g_00616
OG0001159	Syag.g_01622, Syag.g_01625	Syac.g_00615
