Orthogroup	Syag	Syaa
OG0000551	Syag.g_01470	Syaa.g_01993
OG0000552	Syag.g_01469	Syaa.g_01992
OG0000553	Syag.g_01464	Syaa.g_01990
OG0000554	Syag.g_01453	Syaa.g_01979
OG0000555	Syag.g_00075	Syaa.g_01961
OG0000556	Syag.g_00257	Syaa.g_01957
OG0000557	Syag.g_00267	Syaa.g_01955
OG0000558	Syag.g_00269	Syaa.g_01953
OG0000559	Syag.g_00273	Syaa.g_01949
OG0000560	Syag.g_00276	Syaa.g_01946
OG0000561	Syag.g_00277	Syaa.g_01945
OG0000562	Syag.g_00278	Syaa.g_01944
OG0000563	Syag.g_00279	Syaa.g_01943
OG0000564	Syag.g_00280	Syaa.g_01942
OG0000565	Syag.g_00284	Syaa.g_01939
OG0000566	Syag.g_00288	Syaa.g_01935
OG0000567	Syag.g_00292	Syaa.g_01931
OG0000568	Syag.g_00295	Syaa.g_01928
OG0000569	Syag.g_00296	Syaa.g_01925
OG0000570	Syag.g_00297	Syaa.g_01924
OG0000571	Syag.g_00301	Syaa.g_01920
OG0000572	Syag.g_00251, Syag.g_00320	Syaa.g_01904
OG0000573	Syag.g_00329	Syaa.g_01896
OG0000574	Syag.g_00330	Syaa.g_01895
OG0000575	Syag.g_00335	Syaa.g_01891
OG0000576	Syag.g_00337	Syaa.g_01889
OG0000577	Syag.g_00338	Syaa.g_01888
OG0000578	Syag.g_00339	Syaa.g_01887
OG0000579	Syag.g_00340	Syaa.g_01886
OG0000580	Syag.g_00341	Syaa.g_01885
OG0000581	Syag.g_00348	Syaa.g_01879
OG0000582	Syag.g_00353	Syaa.g_01687
OG0000583	Syag.g_00354	Syaa.g_01686
OG0000584	Syag.g_00355	Syaa.g_01685
OG0000585	Syag.g_00357	Syaa.g_01683
OG0000586	Syag.g_00358	Syaa.g_01682
OG0000587	Syag.g_00360	Syaa.g_01680
OG0000588	Syag.g_00371	Syaa.g_01666
OG0000589	Syag.g_00375	Syaa.g_01662
OG0000590	Syag.g_00376	Syaa.g_01661
OG0000591	Syag.g_00383	Syaa.g_01653
OG0000592	Syag.g_00384	Syaa.g_01652
OG0000593	Syag.g_00406	Syaa.g_01638
OG0000594	Syag.g_00407	Syaa.g_01637
OG0000595	Syag.g_00408	Syaa.g_01636
OG0000596	Syag.g_00413	Syaa.g_01630
OG0000597	Syag.g_00416	Syaa.g_01627
OG0000598	Syag.g_00417	Syaa.g_01626
OG0000599	Syag.g_00424	Syaa.g_01623
OG0000600	Syag.g_00425	Syaa.g_01622
OG0000601	Syag.g_00426	Syaa.g_01621
OG0000602	Syag.g_00431	Syaa.g_01616
OG0000603	Syag.g_00432	Syaa.g_01615
OG0000604	Syag.g_00434	Syaa.g_01612
OG0000605	Syag.g_00522	Syaa.g_01447
OG0000606	Syag.g_00550	Syaa.g_01055
OG0000607	Syag.g_00553	Syaa.g_01058
OG0000608	Syag.g_00554	Syaa.g_01059
OG0000609	Syag.g_00556	Syaa.g_01061
OG0000610	Syag.g_00580	Syaa.g_01068
OG0000611	Syag.g_00583	Syaa.g_01071
OG0000612	Syag.g_00584	Syaa.g_01072
OG0000613	Syag.g_02533	Syaa.g_00199
OG0000614	Syag.g_01004	Syaa.g_00906
OG0000615	Syag.g_00630	Syaa.g_01113
OG0000616	Syag.g_02255	Syaa.g_02742
OG0000617	Syag.g_00915	Syaa.g_01244
OG0000618	Syag.g_00914	Syaa.g_01245
OG0000619	Syag.g_00913	Syaa.g_01246
OG0000620	Syag.g_00906	Syaa.g_01259
OG0000621	Syag.g_00905	Syaa.g_01260
OG0000622	Syag.g_00904	Syaa.g_01261
OG0000623	Syag.g_00903	Syaa.g_01262
OG0000624	Syag.g_00901	Syaa.g_01264
OG0000625	Syag.g_00900	Syaa.g_01265
OG0000626	Syag.g_00899	Syaa.g_01266
OG0000627	Syag.g_00756	Syaa.g_01414
OG0000628	Syag.g_00757	Syaa.g_01413
OG0000629	Syag.g_00761	Syaa.g_01410
OG0000630	Syag.g_00765	Syaa.g_01406
OG0000631	Syag.g_00772	Syaa.g_01400
OG0000632	Syag.g_00773	Syaa.g_01399
OG0000633	Syag.g_00774	Syaa.g_01397
OG0000634	Syag.g_00663	Syaa.g_01150
OG0000635	Syag.g_00664	Syaa.g_01151
OG0000636	Syag.g_00666	Syaa.g_01153
OG0000637	Syag.g_00668	Syaa.g_01155
OG0000638	Syag.g_00669	Syaa.g_01156
OG0000639	Syag.g_00670	Syaa.g_01157
OG0000640	Syag.g_00671	Syaa.g_01158
OG0000641	Syag.g_00675	Syaa.g_01162
OG0000642	Syag.g_00676	Syaa.g_01163
OG0000643	Syag.g_00677	Syaa.g_01165
OG0000644	Syag.g_00678	Syaa.g_01166
OG0000645	Syag.g_00680	Syaa.g_01184
OG0000646	Syag.g_00683	Syaa.g_01187
OG0000647	Syag.g_00685	Syaa.g_01189
OG0000648	Syag.g_00694	Syaa.g_01191
OG0000649	Syag.g_00695	Syaa.g_01192
OG0000650	Syag.g_00696	Syaa.g_01193
OG0000651	Syag.g_00697	Syaa.g_01194
OG0000652	Syag.g_00698	Syaa.g_01195
OG0000653	Syag.g_00700	Syaa.g_01197
OG0000654	Syag.g_00701	Syaa.g_01198
OG0000655	Syag.g_00702	Syaa.g_01199
OG0000656	Syag.g_00705	Syaa.g_01202
OG0000657	Syag.g_00719	Syaa.g_00838
OG0000658	Syag.g_00721	Syaa.g_00836
OG0000659	Syag.g_00722	Syaa.g_00835
OG0000660	Syag.g_00726	Syaa.g_00831
OG0000661	Syag.g_00728	Syaa.g_00829
OG0000662	Syag.g_00730	Syaa.g_00827
OG0000663	Syag.g_00733	Syaa.g_00824
OG0000664	Syag.g_00734	Syaa.g_00823
OG0000665	Syag.g_00456	Syaa.g_01442
OG0000666	Syag.g_00445	Syaa.g_01448
OG0000668	Syag.g_00868	Syaa.g_01300
OG0000669	Syag.g_00600	Syaa.g_01084
OG0000670	Syag.g_00399	Syaa.g_01087
OG0000671	Syag.g_00604	Syaa.g_01089
OG0000672	Syag.g_00607	Syaa.g_01092
OG0000673	Syag.g_00610	Syaa.g_01095
OG0000674	Syag.g_00612	Syaa.g_01097
OG0000675	Syag.g_00613	Syaa.g_01098
OG0000676	Syag.g_00615	Syaa.g_01100
OG0000677	Syag.g_00616	Syaa.g_01101
OG0000678	Syag.g_00622	Syaa.g_01106
OG0000679	Syag.g_00633	Syaa.g_01116
OG0000680	Syag.g_00634	Syaa.g_01117
OG0000681	Syag.g_00637	Syaa.g_01120
OG0000682	Syag.g_00638	Syaa.g_01121
OG0000683	Syag.g_00639	Syaa.g_01122
OG0000684	Syag.g_00641	Syaa.g_01132
OG0000685	Syag.g_00643	Syaa.g_01134
OG0000686	Syag.g_00644	Syaa.g_01135
OG0000687	Syag.g_00645	Syaa.g_01136
OG0000688	Syag.g_00651	Syaa.g_01140
OG0000689	Syag.g_00653	Syaa.g_01142
OG0000690	Syag.g_00654	Syaa.g_01143
OG0000691	Syag.g_00655	Syaa.g_01144
OG0000692	Syag.g_00656	Syaa.g_01145
OG0000693	Syag.g_00658	Syaa.g_01146
OG0000694	Syag.g_00659	Syaa.g_01147
OG0000695	Syag.g_00776	Syaa.g_01395
OG0000696	Syag.g_00777	Syaa.g_01394
OG0000697	Syag.g_00778	Syaa.g_01392
OG0000698	Syag.g_00781	Syaa.g_01389
OG0000699	Syag.g_00782	Syaa.g_01387
OG0000700	Syag.g_00783	Syaa.g_01386
OG0000701	Syag.g_00784	Syaa.g_01385
OG0000702	Syag.g_00792	Syaa.g_01376
OG0000703	Syag.g_00793	Syaa.g_01375
OG0000704	Syag.g_00795	Syaa.g_01373
OG0000705	Syag.g_00802	Syaa.g_01365
OG0000706	Syag.g_00803	Syaa.g_01364
OG0000707	Syag.g_00804	Syaa.g_01363
OG0000708	Syag.g_00807	Syaa.g_01360
OG0000709	Syag.g_00816	Syaa.g_01351
OG0000710	Syag.g_00820	Syaa.g_01348
OG0000711	Syag.g_00848	Syaa.g_01320
OG0000712	Syag.g_00850	Syaa.g_01318
OG0000713	Syag.g_00851	Syaa.g_01317
OG0000714	Syag.g_00853	Syaa.g_01315
OG0000715	Syag.g_00855	Syaa.g_01313
OG0000716	Syag.g_00859	Syaa.g_01309
OG0000717	Syag.g_00860	Syaa.g_01308
OG0000718	Syag.g_00864	Syaa.g_01304
OG0000719	Syag.g_00866	Syaa.g_01302
OG0000720	Syag.g_00880	Syaa.g_01289
OG0000721	Syag.g_00882	Syaa.g_01287
OG0000722	Syag.g_00883	Syaa.g_01286
OG0000723	Syag.g_00897	Syaa.g_01268
OG0000724	Syag.g_00967	Syaa.g_00872
OG0000725	Syag.g_00978	Syaa.g_00882
OG0000726	Syag.g_00979	Syaa.g_00883
OG0000727	Syag.g_00980	Syaa.g_00884
OG0000728	Syag.g_00982	Syaa.g_00886
OG0000729	Syag.g_02376	Syaa.g_00100
OG0000730	Syag.g_02840	Syaa.g_02185
OG0000731	Syag.g_02853	Syaa.g_02173
OG0000732	Syag.g_02331	Syaa.g_00054
OG0000733	Syag.g_00145	Syaa.g_02621
OG0000734	Syag.g_01892	Syaa.g_02388
OG0000735	Syag.g_01159	Syaa.g_00754
OG0000736	Syag.g_01158	Syaa.g_00755
OG0000737	Syag.g_01157	Syaa.g_00756
OG0000738	Syag.g_01152	Syaa.g_00761
OG0000739	Syag.g_01149	Syaa.g_00762
OG0000740	Syag.g_01148	Syaa.g_00763
OG0000741	Syag.g_01145	Syaa.g_00766
OG0000742	Syag.g_01142	Syaa.g_00769
OG0000743	Syag.g_01140	Syaa.g_00771
OG0000744	Syag.g_01139	Syaa.g_00772
OG0000745	Syag.g_01137	Syaa.g_00774
OG0000746	Syag.g_01135	Syaa.g_00776
OG0000747	Syag.g_01134	Syaa.g_00777
OG0000748	Syag.g_01122	Syaa.g_00787
OG0000749	Syag.g_01121	Syaa.g_00789
OG0000750	Syag.g_01120	Syaa.g_00790
OG0000751	Syag.g_01114	Syaa.g_00797
OG0000752	Syag.g_01112	Syaa.g_00799
OG0000753	Syag.g_01109	Syaa.g_00802
OG0000754	Syag.g_01103	Syaa.g_01025
OG0000755	Syag.g_01092	Syaa.g_01005
OG0000756	Syag.g_01091	Syaa.g_01004
OG0000757	Syag.g_01084	Syaa.g_00996
OG0000758	Syag.g_01083	Syaa.g_00995
OG0000759	Syag.g_01082	Syaa.g_00994
OG0000760	Syag.g_01081	Syaa.g_00993
OG0000761	Syag.g_01080	Syaa.g_00992
OG0000762	Syag.g_01078	Syaa.g_00988
OG0000763	Syag.g_01076	Syaa.g_00986
OG0000764	Syag.g_01075	Syaa.g_00985
OG0000765	Syag.g_01056	Syaa.g_00968
OG0000766	Syag.g_01055	Syaa.g_00967
OG0000767	Syag.g_01053	Syaa.g_00965
OG0000768	Syag.g_01052	Syaa.g_00964
OG0000769	Syag.g_01047	Syaa.g_00962
OG0000770	Syag.g_01043	Syaa.g_00959
OG0000771	Syag.g_00959	Syaa.g_00866
OG0000772	Syag.g_02043	Syaa.g_01526
OG0000773	Syag.g_01168	Syaa.g_00749
OG0000774	Syag.g_01182	Syaa.g_00745
OG0000775	Syag.g_01185	Syaa.g_00742
OG0000776	Syag.g_01186	Syaa.g_00741
OG0000777	Syag.g_01187	Syaa.g_00740
OG0000778	Syag.g_01188	Syaa.g_00739
OG0000779	Syag.g_01194	Syaa.g_00733
OG0000780	Syag.g_01217	Syaa.g_00730
OG0000781	Syag.g_01221	Syaa.g_00726
OG0000782	Syag.g_01222	Syaa.g_00725
OG0000783	Syag.g_01223	Syaa.g_00724
OG0000784	Syag.g_01224	Syaa.g_00723
OG0000785	Syag.g_01226	Syaa.g_00721
OG0000786	Syag.g_01235	Syaa.g_01875
OG0000787	Syag.g_01236	Syaa.g_01876
OG0000788	Syag.g_00427	Syaa.g_01620
OG0000789	Syag.g_00453	Syaa.g_01434
OG0000790	Syag.g_01542	Syaa.g_02064
OG0000791	Syag.g_01544	Syaa.g_02066
OG0000792	Syag.g_01545	Syaa.g_02067
OG0000793	Syag.g_01550	Syaa.g_02072
OG0000794	Syag.g_01551	Syaa.g_02073
OG0000795	Syag.g_01552	Syaa.g_02074
OG0000796	Syag.g_01556	Syaa.g_02078
OG0000797	Syag.g_01557	Syaa.g_02079
OG0000798	Syag.g_02601	Syaa.g_00265
OG0000799	Syag.g_01278	Syaa.g_01743
OG0000800	Syag.g_01280	Syaa.g_01747
OG0000801	Syag.g_01285	Syaa.g_01748
OG0000802	Syag.g_01293	Syaa.g_01753
OG0000803	Syag.g_01321	Syaa.g_01758
OG0000804	Syag.g_01438	Syaa.g_01761
OG0000805	Syag.g_01433	Syaa.g_01763
OG0000806	Syag.g_01429	Syaa.g_01765
OG0000807	Syag.g_01428	Syaa.g_01767
OG0000808	Syag.g_01427	Syaa.g_01768
OG0000809	Syag.g_01423	Syaa.g_01771
OG0000810	Syag.g_01422	Syaa.g_01772
OG0000811	Syag.g_01413	Syaa.g_01778
OG0000812	Syag.g_01411	Syaa.g_01780
OG0000813	Syag.g_01410	Syaa.g_01781
OG0000814	Syag.g_01408	Syaa.g_01783
OG0000815	Syag.g_01407	Syaa.g_01784
OG0000816	Syag.g_01405	Syaa.g_01785
OG0000817	Syag.g_01404	Syaa.g_01786
OG0000818	Syag.g_01400	Syaa.g_01792
OG0000819	Syag.g_01399	Syaa.g_01793
OG0000820	Syag.g_01398	Syaa.g_01794
OG0000821	Syag.g_01388	Syaa.g_01800
OG0000822	Syag.g_01386	Syaa.g_01802
OG0000823	Syag.g_01385	Syaa.g_01803
OG0000824	Syag.g_01379	Syaa.g_01807
OG0000825	Syag.g_01378	Syaa.g_01808
OG0000826	Syag.g_01377	Syaa.g_01809
OG0000827	Syag.g_01376	Syaa.g_01810
OG0000828	Syag.g_01373	Syaa.g_01813
OG0000829	Syag.g_01372	Syaa.g_01814
OG0000830	Syag.g_01371	Syaa.g_01815
OG0000831	Syag.g_01367	Syaa.g_01817
OG0000832	Syag.g_01614	Syaa.g_00627
OG0000833	Syag.g_01628	Syaa.g_00611
OG0000834	Syag.g_01632	Syaa.g_00608
OG0000835	Syag.g_01633	Syaa.g_00607
OG0000836	Syag.g_01637	Syaa.g_00603
OG0000837	Syag.g_01638	Syaa.g_00601
OG0000838	Syag.g_01642	Syaa.g_00597
OG0000839	Syag.g_01643	Syaa.g_00596
OG0000840	Syag.g_01644	Syaa.g_00595
OG0000841	Syag.g_01645	Syaa.g_00594
OG0000842	Syag.g_01646	Syaa.g_00593
OG0000843	Syag.g_01647	Syaa.g_00592
OG0000844	Syag.g_01649	Syaa.g_00590
OG0000845	Syag.g_01650	Syaa.g_00589
OG0000846	Syag.g_01651	Syaa.g_00588
OG0000847	Syag.g_01652	Syaa.g_00587
OG0000848	Syag.g_01654	Syaa.g_00585
OG0000849	Syag.g_01655	Syaa.g_00584
OG0000850	Syag.g_01657	Syaa.g_00582
OG0000851	Syag.g_01663	Syaa.g_00577
OG0000852	Syag.g_01664	Syaa.g_00576
OG0000853	Syag.g_01668	Syaa.g_00572
OG0000854	Syag.g_01670	Syaa.g_00570
OG0000855	Syag.g_01671	Syaa.g_00569
OG0000856	Syag.g_00386	Syaa.g_01650
OG0000857	Syag.g_00684	Syaa.g_01188
OG0000858	Syag.g_01677	Syaa.g_00563
OG0000859	Syag.g_01678	Syaa.g_00562
OG0000860	Syag.g_01689	Syaa.g_00549
OG0000861	Syag.g_01690	Syaa.g_00548
OG0000862	Syag.g_01693	Syaa.g_00547
OG0000863	Syag.g_01695	Syaa.g_00543
OG0000864	Syag.g_01696	Syaa.g_00542
OG0000865	Syag.g_01697	Syaa.g_00541
OG0000866	Syag.g_01698	Syaa.g_00540
OG0000867	Syag.g_01699	Syaa.g_00539
OG0000868	Syag.g_01707	Syaa.g_00536
OG0000869	Syag.g_01711	Syaa.g_00531
OG0000870	Syag.g_01716	Syaa.g_00526
OG0000871	Syag.g_01717	Syaa.g_00525
OG0000872	Syag.g_01723	Syaa.g_00511
OG0000873	Syag.g_01726	Syaa.g_00497
OG0000874	Syag.g_01729	Syaa.g_00519
OG0000875	Syag.g_01731	Syaa.g_00438
OG0000876	Syag.g_01732	Syaa.g_00682
OG0000877	Syag.g_01734	Syaa.g_00679
OG0000878	Syag.g_01735	Syaa.g_00678
OG0000879	Syag.g_02356	Syaa.g_00677
OG0000880	Syag.g_01736	Syaa.g_00676
OG0000881	Syag.g_01741	Syaa.g_00671
OG0000882	Syag.g_01746	Syaa.g_00666
OG0000883	Syag.g_01749	Syaa.g_00661
OG0000884	Syag.g_01751	Syaa.g_00659
OG0000885	Syag.g_01752	Syaa.g_00658
OG0000886	Syag.g_01753	Syaa.g_00657
OG0000887	Syag.g_01754	Syaa.g_00656
OG0000888	Syag.g_01756	Syaa.g_00654
OG0000889	Syag.g_01758	Syaa.g_00652
OG0000890	Syag.g_01761	Syaa.g_00644
OG0000891	Syag.g_01762	Syaa.g_00643
OG0000892	Syag.g_01765	Syaa.g_00640
OG0000893	Syag.g_02688	Syaa.g_02352
OG0000894	Syag.g_02691	Syaa.g_02349
OG0000895	Syag.g_02695	Syaa.g_02345
OG0000896	Syag.g_02696	Syaa.g_02344
OG0000897	Syag.g_02699	Syaa.g_02342
OG0000898	Syag.g_02700	Syaa.g_02341
OG0000899	Syag.g_02701	Syaa.g_02340
OG0000900	Syag.g_02702	Syaa.g_02339
OG0000901	Syag.g_02707	Syaa.g_02334
OG0000902	Syag.g_02709	Syaa.g_02332
OG0000903	Syag.g_02724	Syaa.g_02313
OG0000904	Syag.g_02718	Syaa.g_02318
OG0000905	Syag.g_02714	Syaa.g_02324
OG0000906	Syag.g_02711	Syaa.g_02327
OG0000907	Syag.g_02727	Syaa.g_02295
OG0000908	Syag.g_02730	Syaa.g_02292
OG0000909	Syag.g_02731	Syaa.g_02291
OG0000910	Syag.g_02732	Syaa.g_02290
OG0000911	Syag.g_02734	Syaa.g_02288
OG0000912	Syag.g_02735	Syaa.g_02287
OG0000913	Syag.g_02736	Syaa.g_02286
OG0000914	Syag.g_02737	Syaa.g_02285
OG0000915	Syag.g_02739	Syaa.g_02283
OG0000916	Syag.g_02740	Syaa.g_02282
OG0000917	Syag.g_02741	Syaa.g_02281
OG0000918	Syag.g_02742	Syaa.g_02280
OG0000919	Syag.g_02743	Syaa.g_02279
OG0000920	Syag.g_02744	Syaa.g_02278
OG0000921	Syag.g_02745	Syaa.g_02277
OG0000922	Syag.g_02746	Syaa.g_02276
OG0000923	Syag.g_02750	Syaa.g_02272
OG0000924	Syag.g_02751	Syaa.g_02271
OG0000925	Syag.g_02752	Syaa.g_02270
OG0000926	Syag.g_02753	Syaa.g_02269
OG0000927	Syag.g_02755	Syaa.g_02267
OG0000928	Syag.g_02756	Syaa.g_02266
OG0000929	Syag.g_02757	Syaa.g_02265
OG0000930	Syag.g_02758	Syaa.g_02264
OG0000931	Syag.g_02759	Syaa.g_02263
OG0000932	Syag.g_02760	Syaa.g_02262
OG0000933	Syag.g_02766	Syaa.g_02256
OG0000934	Syag.g_02768	Syaa.g_02254
OG0000935	Syag.g_02769	Syaa.g_02253
OG0000936	Syag.g_02770	Syaa.g_02252
OG0000937	Syag.g_02771	Syaa.g_02251
OG0000938	Syag.g_02774	Syaa.g_02248
OG0000939	Syag.g_02775	Syaa.g_02247
OG0000940	Syag.g_02783	Syaa.g_02240
OG0000941	Syag.g_02785	Syaa.g_02238
OG0000942	Syag.g_02787	Syaa.g_02236
OG0000943	Syag.g_02788	Syaa.g_02235
OG0000944	Syag.g_02790	Syaa.g_02233
OG0000945	Syag.g_02792	Syaa.g_02231
OG0000946	Syag.g_02797	Syaa.g_02225
OG0000947	Syag.g_02801	Syaa.g_02222
OG0000948	Syag.g_02802	Syaa.g_02221
OG0000949	Syag.g_02449	Syaa.g_00172
OG0000950	Syag.g_02436	Syaa.g_00159
OG0000951	Syag.g_02431	Syaa.g_00153
OG0000952	Syag.g_02423	Syaa.g_00149
OG0000953	Syag.g_02415	Syaa.g_00143
OG0000954	Syag.g_02409	Syaa.g_00138
OG0000955	Syag.g_02408	Syaa.g_00137
OG0000956	Syag.g_02406	Syaa.g_00135
OG0000957	Syag.g_02395	Syaa.g_00125
OG0000958	Syag.g_02394	Syaa.g_00124
OG0000959	Syag.g_02389	Syaa.g_00120
OG0000960	Syag.g_02388	Syaa.g_00119
OG0000961	Syag.g_02379	Syaa.g_00106
OG0000962	Syag.g_02377	Syaa.g_00102
OG0000963	Syag.g_02372	Syaa.g_00097
OG0000964	Syag.g_02371	Syaa.g_00096
OG0000965	Syag.g_02370	Syaa.g_00095
OG0000966	Syag.g_02362	Syaa.g_00083
OG0000967	Syag.g_02358	Syaa.g_00074
OG0000968	Syag.g_02355	Syaa.g_00078
OG0000969	Syag.g_02354	Syaa.g_00077
OG0000970	Syag.g_02353	Syaa.g_00076
OG0000971	Syag.g_02348	Syaa.g_00069
OG0000972	Syag.g_02347	Syaa.g_00068
OG0000973	Syag.g_02346	Syaa.g_00067
OG0000974	Syag.g_02345	Syaa.g_00066
OG0000975	Syag.g_02344	Syaa.g_00065
OG0000976	Syag.g_02343	Syaa.g_00064
OG0000977	Syag.g_02340	Syaa.g_00062
OG0000978	Syag.g_02338	Syaa.g_00061
OG0000979	Syag.g_02335	Syaa.g_00058
OG0000980	Syag.g_02332	Syaa.g_00055
OG0000981	Syag.g_02329	Syaa.g_00052
OG0000982	Syag.g_02127	Syaa.g_02593
OG0000983	Syag.g_02128	Syaa.g_02594
OG0000984	Syag.g_02129	Syaa.g_02595
OG0000985	Syag.g_02133	Syaa.g_02597
OG0000986	Syag.g_02138	Syaa.g_02601
OG0000987	Syag.g_02140	Syaa.g_02603
OG0000988	Syag.g_02145	Syaa.g_02608
OG0000989	Syag.g_02156	Syaa.g_02616
OG0000990	Syag.g_02169	Syaa.g_02647
OG0000991	Syag.g_02174	Syaa.g_02650
OG0000992	Syag.g_02177	Syaa.g_02653
OG0000993	Syag.g_02178	Syaa.g_02654
OG0000994	Syag.g_02181	Syaa.g_02657
OG0000995	Syag.g_02187	Syaa.g_02662
OG0000996	Syag.g_02229	Syaa.g_02705
OG0000997	Syag.g_02239	Syaa.g_02725
OG0000998	Syag.g_02241	Syaa.g_02727
OG0000999	Syag.g_02242	Syaa.g_02728
OG0001000	Syag.g_02246	Syaa.g_02732
OG0001001	Syag.g_02251	Syaa.g_02738
OG0001002	Syag.g_02258	Syaa.g_02745
OG0001003	Syag.g_02260	Syaa.g_02747
OG0001004	Syag.g_02261	Syaa.g_02748
OG0001005	Syag.g_02263	Syaa.g_02749
OG0001006	Syag.g_02270	Syaa.g_02756
OG0001007	Syag.g_02272	Syaa.g_02758
OG0001008	Syag.g_00034	Syaa.g_00704
OG0001009	Syag.g_02304	Syaa.g_00034
OG0001010	Syag.g_02305	Syaa.g_00035
OG0001011	Syag.g_02307	Syaa.g_00037
OG0001012	Syag.g_02123	Syaa.g_02589
OG0001013	Syag.g_02098	Syaa.g_02576
OG0001014	Syag.g_02084	Syaa.g_02572
OG0001015	Syag.g_02083	Syaa.g_02571
OG0001016	Syag.g_01824	Syaa.g_00348
OG0001017	Syag.g_01830	Syaa.g_00342
OG0001018	Syag.g_01832	Syaa.g_00340
OG0001019	Syag.g_01854	Syaa.g_00323
OG0001020	Syag.g_01861	Syaa.g_02355
OG0001021	Syag.g_01865	Syaa.g_02359
OG0001022	Syag.g_01870	Syaa.g_02365
OG0001023	Syag.g_01871	Syaa.g_02366
OG0001024	Syag.g_01875	Syaa.g_02370
OG0001025	Syag.g_01882	Syaa.g_02377
OG0001026	Syag.g_01894	Syaa.g_02390
OG0001027	Syag.g_01902	Syaa.g_02397
OG0001028	Syag.g_01904	Syaa.g_02399
OG0001029	Syag.g_01906	Syaa.g_02401
OG0001030	Syag.g_01927	Syaa.g_02422
OG0001031	Syag.g_02000	Syaa.g_02500
OG0001032	Syag.g_02005	Syaa.g_02502
OG0001033	Syag.g_02048	Syaa.g_02539
OG0001034	Syag.g_01784	Syaa.g_02108
OG0001035	Syag.g_02635	Syaa.g_00298
OG0001036	Syag.g_02630	Syaa.g_00293
OG0001037	Syag.g_02628	Syaa.g_00291
OG0001038	Syag.g_02600	Syaa.g_00264
OG0001039	Syag.g_02597	Syaa.g_00261
OG0001040	Syag.g_02594	Syaa.g_00258
OG0001041	Syag.g_02589	Syaa.g_00253
OG0001042	Syag.g_02564	Syaa.g_00227
OG0001043	Syag.g_02560	Syaa.g_00223
OG0001044	Syag.g_02842	Syaa.g_02183
OG0001045	Syag.g_02856	Syaa.g_02170
OG0001046	Syag.g_00836	Syaa.g_01332
OG0001047	Syag.g_00036	Syaa.g_00706
OG0001048	Syag.g_00037	Syaa.g_00707
OG0001049	Syag.g_00040	Syaa.g_00710
OG0001050	Syag.g_00041	Syaa.g_00711
OG0001051	Syag.g_00042	Syaa.g_00712
OG0001052	Syag.g_01352	Syaa.g_01846
OG0001053	Syag.g_01525	Syaa.g_02048
OG0001054	Syag.g_01506	Syaa.g_02031
OG0001055	Syag.g_01485	Syaa.g_02010
OG0001056	Syag.g_01449	Syaa.g_01975
OG0001057	Syag.g_01241	Syaa.g_01966
OG0001058	Syag.g_00271	Syaa.g_01951
OG0001059	Syag.g_00275	Syaa.g_01947
OG0001060	Syag.g_00282	Syaa.g_01941
OG0001061	Syag.g_00302	Syaa.g_01919
OG0001062	Syag.g_00304	Syaa.g_01917
OG0001063	Syag.g_00310	Syaa.g_01912
OG0001064	Syag.g_00311	Syaa.g_01911
OG0001065	Syag.g_00312	Syaa.g_01910
OG0001066	Syag.g_00313	Syaa.g_01909
OG0001067	Syag.g_00314	Syaa.g_01908
OG0001068	Syag.g_00315	Syaa.g_01907
OG0001069	Syag.g_00317	Syaa.g_01906
OG0001070	Syag.g_00321	Syaa.g_01903
OG0001071	Syag.g_00322	Syaa.g_01902
OG0001072	Syag.g_00327	Syaa.g_01898
OG0001073	Syag.g_00342	Syaa.g_01884
OG0001074	Syag.g_00467	Syaa.g_01678
OG0001075	Syag.g_00362	Syaa.g_01676
OG0001076	Syag.g_00378	Syaa.g_01659
OG0001077	Syag.g_00388	Syaa.g_01647
OG0001078	Syag.g_00411	Syaa.g_01632
OG0001079	Syag.g_00428	Syaa.g_01619
OG0001080	Syag.g_00495	Syaa.g_01443
OG0001081	Syag.g_00551	Syaa.g_01056
OG0001082	Syag.g_00552	Syaa.g_01057
OG0001083	Syag.g_00565	Syaa.g_01064
OG0001084	Syag.g_00569	Syaa.g_01065
OG0001085	Syag.g_00592	Syaa.g_01075
OG0001086	Syag.g_00594	Syaa.g_01077
OG0001087	Syag.g_01018	Syaa.g_00920
OG0001088	Syag.g_01016	Syaa.g_00916
OG0001089	Syag.g_00986	Syaa.g_00890
OG0001090	Syag.g_00922	Syaa.g_01237
OG0001091	Syag.g_00919	Syaa.g_01239
OG0001092	Syag.g_00917	Syaa.g_01242
OG0001093	Syag.g_00910	Syaa.g_01248
OG0001094	Syag.g_00661	Syaa.g_01148
OG0001095	Syag.g_00681	Syaa.g_01185
OG0001096	Syag.g_00703	Syaa.g_01200
OG0001097	Syag.g_00729	Syaa.g_00828
OG0001098	Syag.g_00744	Syaa.g_01441
OG0001099	Syag.g_01905	Syaa.g_02400
OG0001101	Syag.g_00603	Syaa.g_01088
OG0001102	Syag.g_00606	Syaa.g_01091
OG0001103	Syag.g_00608	Syaa.g_01093
OG0001104	Syag.g_00642	Syaa.g_01133
OG0001105	Syag.g_00646	Syaa.g_01137
OG0001106	Syag.g_00796	Syaa.g_01372
OG0001107	Syag.g_00808	Syaa.g_01359
OG0001108	Syag.g_00817	Syaa.g_01350
OG0001109	Syag.g_00819	Syaa.g_01349
OG0001110	Syag.g_00821	Syaa.g_01347
OG0001111	Syag.g_00823	Syaa.g_01345
