Orthogroup	Syag	Prad
OG0000594	Syag.g_00407	Prad.g_01422
OG0000595	Syag.g_00408	Prad.g_01423
OG0000596	Syag.g_00413	Prad.g_01427
OG0000597	Syag.g_00416	Prad.g_01429
OG0000598	Syag.g_00417	Prad.g_01430
OG0000599	Syag.g_00424	Prad.g_01433
OG0000600	Syag.g_00425	Prad.g_01219
OG0000601	Syag.g_00426	Prad.g_01220
OG0000602	Syag.g_00431	Prad.g_01222
OG0000603	Syag.g_00432	Prad.g_01223
OG0000604	Syag.g_00434	Prad.g_01224
OG0000605	Syag.g_00522	Prad.g_01225
OG0000606	Syag.g_00550	Prad.g_01228
OG0000607	Syag.g_00553	Prad.g_01231
OG0000608	Syag.g_00554	Prad.g_01232
OG0000609	Syag.g_00556	Prad.g_01233
OG0000610	Syag.g_00580	Prad.g_01238
OG0000611	Syag.g_00583	Prad.g_01241
OG0000612	Syag.g_00584	Prad.g_01242
OG0000613	Syag.g_02533	Prad.g_01247
OG0000614	Syag.g_01004	Prad.g_01266
OG0000615	Syag.g_00630	Prad.g_01274
OG0000616	Syag.g_02255	Prad.g_01278
OG0000617	Syag.g_00915	Prad.g_01055
OG0000618	Syag.g_00914	Prad.g_01056
OG0000619	Syag.g_00913	Prad.g_01057
OG0000620	Syag.g_00906	Prad.g_01060
OG0000621	Syag.g_00905	Prad.g_01061
OG0000622	Syag.g_00904	Prad.g_01062
OG0000623	Syag.g_00903	Prad.g_01063
OG0000624	Syag.g_00901	Prad.g_01064
OG0000625	Syag.g_00900	Prad.g_01065
OG0000626	Syag.g_00899	Prad.g_01066
OG0000627	Syag.g_00756	Prad.g_01067
OG0000628	Syag.g_00757	Prad.g_01068
OG0000629	Syag.g_00761	Prad.g_01069
OG0000630	Syag.g_00765	Prad.g_01072
OG0000631	Syag.g_00772	Prad.g_01137
OG0000632	Syag.g_00773	Prad.g_01138
OG0000633	Syag.g_00774	Prad.g_01139
OG0000634	Syag.g_00663	Prad.g_01142
OG0000635	Syag.g_00664	Prad.g_01143
OG0000636	Syag.g_00666	Prad.g_01145
OG0000637	Syag.g_00668	Prad.g_01147
OG0000638	Syag.g_00669	Prad.g_01148
OG0000639	Syag.g_00670	Prad.g_01149
OG0000640	Syag.g_00671	Prad.g_01150
OG0000641	Syag.g_00675	Prad.g_01154
OG0000642	Syag.g_00676	Prad.g_01155
OG0000643	Syag.g_00677	Prad.g_01156
OG0000644	Syag.g_00678	Prad.g_01157
OG0000645	Syag.g_00680	Prad.g_01158
OG0000646	Syag.g_00683	Prad.g_01160
OG0000647	Syag.g_00685	Prad.g_01161
OG0000648	Syag.g_00694	Prad.g_01163
OG0000649	Syag.g_00695	Prad.g_01164
OG0000650	Syag.g_00696	Prad.g_01165
OG0000651	Syag.g_00697	Prad.g_01166
OG0000652	Syag.g_00698	Prad.g_01167
OG0000653	Syag.g_00700	Prad.g_01169
OG0000654	Syag.g_00701	Prad.g_01170
OG0000655	Syag.g_00702	Prad.g_01171
OG0000656	Syag.g_00705	Prad.g_01174
OG0000657	Syag.g_00719	Prad.g_01182
OG0000658	Syag.g_00721	Prad.g_01183
OG0000659	Syag.g_00722	Prad.g_01184
OG0000660	Syag.g_00726	Prad.g_00306
OG0000661	Syag.g_00728	Prad.g_00304
OG0000662	Syag.g_00730	Prad.g_00302
OG0000663	Syag.g_00733	Prad.g_00300
OG0000664	Syag.g_00734	Prad.g_00299
OG0000665	Syag.g_00456	Prad.g_00295
OG0000666	Syag.g_00445	Prad.g_00294
OG0000667	Syag.g_00574	Prad.g_00290
OG0000668	Syag.g_00868	Prad.g_00260
OG0000669	Syag.g_00600	Prad.g_00253
OG0000670	Syag.g_00399	Prad.g_00251
OG0000671	Syag.g_00604	Prad.g_00249
OG0000672	Syag.g_00607	Prad.g_00247
OG0000673	Syag.g_00610	Prad.g_00244
OG0000674	Syag.g_00612	Prad.g_00242
OG0000675	Syag.g_00613	Prad.g_00241
OG0000676	Syag.g_00615	Prad.g_00239
OG0000677	Syag.g_00616	Prad.g_00238
OG0000678	Syag.g_00622	Prad.g_00236
OG0000679	Syag.g_00633	Prad.g_00232
OG0000680	Syag.g_00634	Prad.g_00231
OG0000681	Syag.g_00637	Prad.g_00228
OG0000682	Syag.g_00638	Prad.g_00227
OG0000683	Syag.g_00639	Prad.g_00226
OG0000684	Syag.g_00641	Prad.g_00224
OG0000685	Syag.g_00643	Prad.g_00222
OG0000686	Syag.g_00644	Prad.g_00221
OG0000687	Syag.g_00645	Prad.g_00220
OG0000688	Syag.g_00651	Prad.g_00217
OG0000689	Syag.g_00653	Prad.g_00216
OG0000690	Syag.g_00654	Prad.g_00215
OG0000691	Syag.g_00655	Prad.g_00214
OG0000692	Syag.g_00656	Prad.g_00212
OG0000693	Syag.g_00658	Prad.g_00211
OG0000694	Syag.g_00659	Prad.g_00210
OG0000695	Syag.g_00776	Prad.g_00208
OG0000696	Syag.g_00777	Prad.g_00207
OG0000697	Syag.g_00778	Prad.g_00206
OG0000698	Syag.g_00781	Prad.g_00203
OG0000699	Syag.g_00782	Prad.g_00202
OG0000700	Syag.g_00783	Prad.g_00201
OG0000701	Syag.g_00784	Prad.g_00200
OG0000702	Syag.g_00792	Prad.g_00198
OG0000703	Syag.g_00793	Prad.g_00197
OG0000704	Syag.g_00795	Prad.g_00196
OG0000705	Syag.g_00802	Prad.g_00192
OG0000706	Syag.g_00803	Prad.g_00191
OG0000707	Syag.g_00804	Prad.g_00190
OG0000708	Syag.g_00807	Prad.g_00189
OG0000709	Syag.g_00816	Prad.g_00185
OG0000710	Syag.g_00820	Prad.g_00182
OG0000711	Syag.g_00848	Prad.g_00165
OG0000712	Syag.g_00850	Prad.g_00163
OG0000713	Syag.g_00851	Prad.g_00162
OG0000714	Syag.g_00853	Prad.g_00161
OG0000715	Syag.g_00855	Prad.g_00159
OG0000716	Syag.g_00859	Prad.g_00157
OG0000717	Syag.g_00860	Prad.g_00156
OG0000718	Syag.g_00864	Prad.g_00144
OG0000719	Syag.g_00866	Prad.g_00142
OG0000720	Syag.g_00880	Prad.g_01039
OG0000721	Syag.g_00882	Prad.g_01037
OG0000722	Syag.g_00883	Prad.g_01036
OG0000723	Syag.g_00897	Prad.g_01033
OG0000724	Syag.g_00967	Prad.g_01023
OG0000725	Syag.g_00978	Prad.g_01017
OG0000726	Syag.g_00979	Prad.g_01016
OG0000727	Syag.g_00980	Prad.g_01015
OG0000728	Syag.g_00982	Prad.g_01013
OG0000729	Syag.g_02376	Prad.g_00970
OG0000730	Syag.g_02840	Prad.g_00635
OG0000731	Syag.g_02853	Prad.g_00639
OG0000732	Syag.g_02331	Prad.g_00649
OG0000733	Syag.g_00145	Prad.g_01988
OG0000734	Syag.g_01892	Prad.g_01511
OG0000735	Syag.g_01159	Prad.g_01509
OG0000736	Syag.g_01158	Prad.g_01508
OG0000737	Syag.g_01157	Prad.g_01507
OG0000738	Syag.g_01152	Prad.g_01503
OG0000739	Syag.g_01149	Prad.g_01502
OG0000740	Syag.g_01148	Prad.g_01501
OG0000741	Syag.g_01145	Prad.g_01500
OG0000742	Syag.g_01142	Prad.g_01497
OG0000743	Syag.g_01140	Prad.g_01495
OG0000744	Syag.g_01139	Prad.g_01494
OG0000745	Syag.g_01137	Prad.g_01493
OG0000746	Syag.g_01135	Prad.g_01491
OG0000747	Syag.g_01134	Prad.g_01490
OG0000748	Syag.g_01122	Prad.g_01487
OG0000749	Syag.g_01121	Prad.g_01486
OG0000750	Syag.g_01120	Prad.g_01485
OG0000751	Syag.g_01114	Prad.g_01483
OG0000752	Syag.g_01112	Prad.g_01481
OG0000753	Syag.g_01109	Prad.g_01478
OG0000754	Syag.g_01103	Prad.g_01475
OG0000755	Syag.g_01092	Prad.g_01472
OG0000756	Syag.g_01091	Prad.g_01470, Prad.g_01471
OG0000757	Syag.g_01084	Prad.g_01464
OG0000758	Syag.g_01083	Prad.g_01463
OG0000759	Syag.g_01082	Prad.g_01462
OG0000760	Syag.g_01081	Prad.g_01461
OG0000761	Syag.g_01080	Prad.g_01460
OG0000762	Syag.g_01078	Prad.g_01459
OG0000763	Syag.g_01076	Prad.g_01457
OG0000764	Syag.g_01075	Prad.g_01456
OG0000765	Syag.g_01056	Prad.g_01447
OG0000766	Syag.g_01055	Prad.g_01446
OG0000767	Syag.g_01053	Prad.g_01444
OG0000768	Syag.g_01052	Prad.g_01443
OG0000769	Syag.g_01047	Prad.g_01441
OG0000770	Syag.g_01043	Prad.g_01439
OG0000771	Syag.g_00959	Prad.g_00076
OG0000772	Syag.g_02043	Prad.g_00341
OG0000773	Syag.g_01168	Prad.g_00361
OG0000774	Syag.g_01182	Prad.g_00363
OG0000775	Syag.g_01185	Prad.g_00365
OG0000776	Syag.g_01186	Prad.g_00366
OG0000777	Syag.g_01187	Prad.g_00631
OG0000778	Syag.g_01188	Prad.g_00630
OG0000779	Syag.g_01194	Prad.g_00626
OG0000780	Syag.g_01217	Prad.g_00625
OG0000781	Syag.g_01221	Prad.g_00622
OG0000782	Syag.g_01222	Prad.g_00621
OG0000783	Syag.g_01223	Prad.g_00620
OG0000784	Syag.g_01224	Prad.g_00619
OG0000785	Syag.g_01226	Prad.g_00617
OG0000786	Syag.g_01235	Prad.g_00615
OG0000787	Syag.g_01236	Prad.g_00614
OG0000788	Syag.g_00427	Prad.g_00607
OG0000789	Syag.g_00453	Prad.g_00604
OG0000790	Syag.g_01542	Prad.g_00589
OG0000791	Syag.g_01544	Prad.g_00587
OG0000792	Syag.g_01545	Prad.g_00586
OG0000793	Syag.g_01550	Prad.g_00583
OG0000794	Syag.g_01551	Prad.g_00582
OG0000795	Syag.g_01552	Prad.g_00581
OG0000796	Syag.g_01556	Prad.g_00577
OG0000797	Syag.g_01557	Prad.g_00576
OG0000799	Syag.g_01278	Prad.g_00533
OG0000800	Syag.g_01280	Prad.g_00532
OG0000801	Syag.g_01285	Prad.g_00531
OG0000802	Syag.g_01293	Prad.g_00529
OG0000803	Syag.g_01321	Prad.g_00527
OG0000804	Syag.g_01438	Prad.g_00526
OG0000805	Syag.g_01433	Prad.g_00524
OG0000806	Syag.g_01429	Prad.g_00522
OG0000807	Syag.g_01428	Prad.g_00521
OG0000808	Syag.g_01427	Prad.g_00520
OG0000809	Syag.g_01423	Prad.g_00517
OG0000810	Syag.g_01422	Prad.g_00516
OG0000811	Syag.g_01413	Prad.g_00512
OG0000812	Syag.g_01411	Prad.g_00510
OG0000813	Syag.g_01410	Prad.g_00509
OG0000814	Syag.g_01408	Prad.g_00507
OG0000815	Syag.g_01407	Prad.g_00506
OG0000816	Syag.g_01405	Prad.g_00504
OG0000817	Syag.g_01404	Prad.g_00503
OG0000818	Syag.g_01400	Prad.g_00498
OG0000819	Syag.g_01399	Prad.g_00497
OG0000820	Syag.g_01398	Prad.g_00496
OG0000821	Syag.g_01388	Prad.g_00491
OG0000822	Syag.g_01386	Prad.g_00490
OG0000823	Syag.g_01385	Prad.g_00489
OG0000824	Syag.g_01379	Prad.g_00486
OG0000825	Syag.g_01378	Prad.g_00485
OG0000826	Syag.g_01377	Prad.g_00484
OG0000827	Syag.g_01376	Prad.g_00483
OG0000828	Syag.g_01373	Prad.g_00480
OG0000829	Syag.g_01372	Prad.g_00479
OG0000830	Syag.g_01371	Prad.g_00478
OG0000831	Syag.g_01367	Prad.g_00476
OG0000832	Syag.g_01614	Prad.g_00470
OG0000833	Syag.g_01628	Prad.g_00462
OG0000834	Syag.g_01632	Prad.g_00461
OG0000835	Syag.g_01633	Prad.g_00460
OG0000836	Syag.g_01637	Prad.g_00459
OG0000837	Syag.g_01638	Prad.g_00458
OG0000838	Syag.g_01642	Prad.g_00456
OG0000839	Syag.g_01643	Prad.g_00455
OG0000840	Syag.g_01644	Prad.g_00454
OG0000841	Syag.g_01645	Prad.g_00453
OG0000842	Syag.g_01646	Prad.g_00452
OG0000843	Syag.g_01647	Prad.g_00451
OG0000844	Syag.g_01649	Prad.g_00450
OG0000845	Syag.g_01650	Prad.g_00449
OG0000846	Syag.g_01651	Prad.g_00448
OG0000847	Syag.g_01652	Prad.g_00447
OG0000848	Syag.g_01654	Prad.g_00446
OG0000849	Syag.g_01655	Prad.g_00445
OG0000850	Syag.g_01657	Prad.g_00443
OG0000851	Syag.g_01663	Prad.g_00442
OG0000852	Syag.g_01664	Prad.g_00441
OG0000853	Syag.g_01668	Prad.g_00437
OG0000854	Syag.g_01670	Prad.g_00435
OG0000855	Syag.g_01671	Prad.g_00434
OG0000856	Syag.g_00386	Prad.g_00419
OG0000857	Syag.g_00684	Prad.g_00388
OG0000858	Syag.g_01677	Prad.g_00947
OG0000859	Syag.g_01678	Prad.g_00946
OG0000860	Syag.g_01689	Prad.g_00939
OG0000861	Syag.g_01690	Prad.g_00938
OG0000862	Syag.g_01693	Prad.g_00937
OG0000863	Syag.g_01695	Prad.g_00935
OG0000864	Syag.g_01696	Prad.g_00934
OG0000865	Syag.g_01697	Prad.g_00933
OG0000866	Syag.g_01698	Prad.g_00932
OG0000867	Syag.g_01699	Prad.g_00931
OG0000868	Syag.g_01707	Prad.g_00930
OG0000869	Syag.g_01711	Prad.g_00926
OG0000870	Syag.g_01716	Prad.g_00921
OG0000871	Syag.g_01717	Prad.g_00920
OG0000872	Syag.g_01723	Prad.g_00919
OG0000873	Syag.g_01726	Prad.g_00916
OG0000874	Syag.g_01729	Prad.g_00913
OG0000875	Syag.g_01731	Prad.g_00912
OG0000876	Syag.g_01732	Prad.g_00911
OG0000877	Syag.g_01734	Prad.g_00909
OG0000878	Syag.g_01735	Prad.g_00908
OG0000879	Syag.g_02356	Prad.g_00907
OG0000880	Syag.g_01736	Prad.g_00906
OG0000881	Syag.g_01741	Prad.g_00902
OG0000882	Syag.g_01746	Prad.g_00897
OG0000883	Syag.g_01749	Prad.g_00895
OG0000884	Syag.g_01751	Prad.g_00893
OG0000885	Syag.g_01752	Prad.g_00892
OG0000886	Syag.g_01753	Prad.g_00891
OG0000887	Syag.g_01754	Prad.g_00890
OG0000888	Syag.g_01756	Prad.g_00888
OG0000889	Syag.g_01758	Prad.g_00886
OG0000890	Syag.g_01761	Prad.g_00885
OG0000891	Syag.g_01762	Prad.g_00884
OG0000892	Syag.g_01765	Prad.g_00882
OG0000893	Syag.g_02688	Prad.g_00879
OG0000894	Syag.g_02691	Prad.g_00877
OG0000895	Syag.g_02695	Prad.g_00874
OG0000896	Syag.g_02696	Prad.g_00873
OG0000897	Syag.g_02699	Prad.g_00871
OG0000898	Syag.g_02700	Prad.g_00870
OG0000899	Syag.g_02701	Prad.g_00869
OG0000900	Syag.g_02702	Prad.g_00868
OG0000901	Syag.g_02707	Prad.g_00865
OG0000902	Syag.g_02709	Prad.g_00863
OG0000903	Syag.g_02724	Prad.g_00860
OG0000904	Syag.g_02718	Prad.g_00858
OG0000905	Syag.g_02714	Prad.g_00853
OG0000906	Syag.g_02711	Prad.g_00852
OG0000907	Syag.g_02727	Prad.g_00849
OG0000908	Syag.g_02730	Prad.g_00846
OG0000909	Syag.g_02731	Prad.g_00845
OG0000910	Syag.g_02732	Prad.g_00844
OG0000911	Syag.g_02734	Prad.g_00842
OG0000912	Syag.g_02735	Prad.g_00841
OG0000913	Syag.g_02736	Prad.g_00840
OG0000914	Syag.g_02737	Prad.g_00839
OG0000915	Syag.g_02739	Prad.g_00838
OG0000916	Syag.g_02740	Prad.g_00837
OG0000917	Syag.g_02741	Prad.g_00836
OG0000918	Syag.g_02742	Prad.g_00835
OG0000919	Syag.g_02743	Prad.g_00834
OG0000920	Syag.g_02744	Prad.g_00833
OG0000921	Syag.g_02745	Prad.g_00832
OG0000922	Syag.g_02746	Prad.g_00831
OG0000923	Syag.g_02750	Prad.g_00827
OG0000924	Syag.g_02751	Prad.g_00826
OG0000925	Syag.g_02752	Prad.g_00825
OG0000926	Syag.g_02753	Prad.g_00824
OG0000927	Syag.g_02755	Prad.g_00822
OG0000928	Syag.g_02756	Prad.g_00821
OG0000929	Syag.g_02757	Prad.g_00820
OG0000930	Syag.g_02758	Prad.g_00819
OG0000931	Syag.g_02759	Prad.g_00818
OG0000932	Syag.g_02760	Prad.g_00817
OG0000933	Syag.g_02766	Prad.g_00813
OG0000934	Syag.g_02768	Prad.g_00811
OG0000935	Syag.g_02769	Prad.g_00810
OG0000936	Syag.g_02770	Prad.g_00809
OG0000937	Syag.g_02771	Prad.g_00808
OG0000938	Syag.g_02774	Prad.g_00806
OG0000939	Syag.g_02775	Prad.g_00805
OG0000940	Syag.g_02783	Prad.g_00798
OG0000941	Syag.g_02785	Prad.g_00796
OG0000942	Syag.g_02787	Prad.g_00794
OG0000943	Syag.g_02788	Prad.g_00793
OG0000944	Syag.g_02790	Prad.g_00792
OG0000945	Syag.g_02792	Prad.g_00791
OG0000946	Syag.g_02797	Prad.g_00787
OG0000947	Syag.g_02801	Prad.g_00785
OG0000948	Syag.g_02802	Prad.g_00784
OG0000949	Syag.g_02449	Prad.g_00781
OG0000950	Syag.g_02436	Prad.g_00776
OG0000951	Syag.g_02431	Prad.g_00772
OG0000952	Syag.g_02423	Prad.g_00768
OG0000953	Syag.g_02415	Prad.g_00765
OG0000954	Syag.g_02409	Prad.g_01641
OG0000955	Syag.g_02408	Prad.g_01640
OG0000956	Syag.g_02406	Prad.g_01638
OG0000957	Syag.g_02395	Prad.g_01633
OG0000958	Syag.g_02394	Prad.g_01632
OG0000959	Syag.g_02389	Prad.g_01628
OG0000960	Syag.g_02388	Prad.g_01627
OG0000961	Syag.g_02379	Prad.g_01625
OG0000962	Syag.g_02377	Prad.g_01623
OG0000963	Syag.g_02372	Prad.g_01620
OG0000964	Syag.g_02371	Prad.g_01619
OG0000965	Syag.g_02370	Prad.g_01618
OG0000966	Syag.g_02362	Prad.g_01611
OG0000967	Syag.g_02358	Prad.g_01607
OG0000968	Syag.g_02355	Prad.g_01605
OG0000969	Syag.g_02354	Prad.g_01604
OG0000970	Syag.g_02353	Prad.g_01603
OG0000971	Syag.g_02348	Prad.g_01602
OG0000972	Syag.g_02347	Prad.g_01601
OG0000973	Syag.g_02346	Prad.g_01600
OG0000974	Syag.g_02345	Prad.g_01599
OG0000975	Syag.g_02344	Prad.g_01598
OG0000976	Syag.g_02343	Prad.g_01597
OG0000977	Syag.g_02340	Prad.g_01596
OG0000978	Syag.g_02338	Prad.g_01595
OG0000979	Syag.g_02335	Prad.g_01592
OG0000980	Syag.g_02332	Prad.g_01590
OG0000981	Syag.g_02329	Prad.g_01588
OG0000982	Syag.g_02127	Prad.g_01586
OG0000983	Syag.g_02128	Prad.g_01585
OG0000984	Syag.g_02129	Prad.g_01584
OG0000985	Syag.g_02133	Prad.g_01581
OG0000986	Syag.g_02138	Prad.g_01579
OG0000987	Syag.g_02140	Prad.g_01578
OG0000988	Syag.g_02145	Prad.g_01575
OG0000989	Syag.g_02156	Prad.g_01571
OG0000990	Syag.g_02169	Prad.g_01568
OG0000991	Syag.g_02174	Prad.g_01567
OG0000992	Syag.g_02177	Prad.g_01565
OG0000993	Syag.g_02178	Prad.g_01564
OG0000994	Syag.g_02181	Prad.g_01563
OG0000995	Syag.g_02187	Prad.g_01559
OG0000996	Syag.g_02229	Prad.g_01558
OG0000997	Syag.g_02239	Prad.g_01557
OG0000998	Syag.g_02241	Prad.g_01555
OG0000999	Syag.g_02242	Prad.g_01554
OG0001000	Syag.g_02246	Prad.g_01551
OG0001001	Syag.g_02251	Prad.g_01549
OG0001002	Syag.g_02258	Prad.g_01545
OG0001003	Syag.g_02260	Prad.g_01544
OG0001004	Syag.g_02261	Prad.g_01543
OG0001005	Syag.g_02263	Prad.g_01542
OG0001006	Syag.g_02270	Prad.g_01538
OG0001007	Syag.g_02272	Prad.g_01536
OG0001008	Syag.g_00034	Prad.g_00070
OG0001009	Syag.g_02304	Prad.g_01959
OG0001010	Syag.g_02305	Prad.g_01958
OG0001011	Syag.g_02307	Prad.g_01957
OG0001012	Syag.g_02123	Prad.g_01944
OG0001013	Syag.g_02098	Prad.g_01938
OG0001014	Syag.g_02084	Prad.g_01935
OG0001015	Syag.g_02083	Prad.g_01934
OG0001016	Syag.g_01824	Prad.g_01920
OG0001017	Syag.g_01830	Prad.g_01916
OG0001018	Syag.g_01832	Prad.g_01913
OG0001019	Syag.g_01854	Prad.g_01904
OG0001020	Syag.g_01861	Prad.g_01903
OG0001021	Syag.g_01865	Prad.g_01902
OG0001022	Syag.g_01870	Prad.g_01899
OG0001023	Syag.g_01871	Prad.g_01898
OG0001024	Syag.g_01875	Prad.g_01895
OG0001025	Syag.g_01882	Prad.g_01889
OG0001026	Syag.g_01894	Prad.g_01882
OG0001027	Syag.g_01902	Prad.g_01881
OG0001028	Syag.g_01904	Prad.g_01879
OG0001029	Syag.g_01906	Prad.g_01878
OG0001030	Syag.g_01927	Prad.g_01863
OG0001031	Syag.g_02000	Prad.g_01805
OG0001032	Syag.g_02005	Prad.g_01804
OG0001033	Syag.g_02048	Prad.g_01783
OG0001034	Syag.g_01784	Prad.g_01755
OG0001035	Syag.g_02635	Prad.g_01737
OG0001036	Syag.g_02630	Prad.g_01732
OG0001037	Syag.g_02628	Prad.g_01731
OG0001038	Syag.g_02600	Prad.g_01713
OG0001039	Syag.g_02597	Prad.g_01710
OG0001040	Syag.g_02594	Prad.g_01708
OG0001041	Syag.g_02589	Prad.g_01704
OG0001042	Syag.g_02564	Prad.g_01687
OG0001043	Syag.g_02560	Prad.g_01686
OG0001044	Syag.g_02842	Prad.g_01658
OG0001045	Syag.g_02856	Prad.g_01649
OG0001046	Syag.g_00836	Prad.g_00730
OG0001047	Syag.g_00036	Prad.g_00068
OG0001048	Syag.g_00037	Prad.g_00067
OG0001049	Syag.g_00040	Prad.g_00065
OG0001050	Syag.g_00041	Prad.g_00064
OG0001051	Syag.g_00042	Prad.g_00063
OG0001052	Syag.g_01352	Prad.g_00036
OG0001053	Syag.g_01525	Prad.g_00024
OG0001054	Syag.g_01506	Prad.g_00131
OG0001055	Syag.g_01485	Prad.g_00112
OG0001056	Syag.g_01449	Prad.g_00093
OG0001057	Syag.g_01241	Prad.g_01331
OG0001058	Syag.g_00271	Prad.g_01339
OG0001059	Syag.g_00275	Prad.g_01343
OG0001060	Syag.g_00282	Prad.g_01350
OG0001061	Syag.g_00302	Prad.g_01363
OG0001062	Syag.g_00304	Prad.g_01365
OG0001063	Syag.g_00310	Prad.g_01367
OG0001064	Syag.g_00311	Prad.g_01368
OG0001065	Syag.g_00312	Prad.g_01369
OG0001066	Syag.g_00313	Prad.g_01370
OG0001067	Syag.g_00314	Prad.g_01371
OG0001068	Syag.g_00315	Prad.g_01372
OG0001069	Syag.g_00317	Prad.g_01373
OG0001070	Syag.g_00321	Prad.g_01376
OG0001071	Syag.g_00322	Prad.g_01377
OG0001072	Syag.g_00327	Prad.g_01379
OG0001073	Syag.g_00342	Prad.g_01393
OG0001074	Syag.g_00467	Prad.g_01404
OG0001075	Syag.g_00362	Prad.g_01405
OG0001076	Syag.g_00378	Prad.g_01413
OG0001077	Syag.g_00388	Prad.g_01417
OG0001078	Syag.g_00411	Prad.g_01425
OG0001079	Syag.g_00428	Prad.g_01221
OG0001080	Syag.g_00495	Prad.g_01227
OG0001081	Syag.g_00551	Prad.g_01229
OG0001082	Syag.g_00552	Prad.g_01230
OG0001083	Syag.g_00565	Prad.g_01235
OG0001084	Syag.g_00569	Prad.g_01236
OG0001085	Syag.g_00592	Prad.g_01244
OG0001086	Syag.g_00594	Prad.g_01245
OG0001087	Syag.g_01018	Prad.g_01262
OG0001088	Syag.g_01016	Prad.g_01263
OG0001089	Syag.g_00986	Prad.g_01271
OG0001090	Syag.g_00922	Prad.g_01050
OG0001091	Syag.g_00919	Prad.g_01052
OG0001092	Syag.g_00917	Prad.g_01053
OG0001093	Syag.g_00910	Prad.g_01058
OG0001094	Syag.g_00661	Prad.g_01140
OG0001095	Syag.g_00681	Prad.g_01159
OG0001096	Syag.g_00703	Prad.g_01172
OG0001097	Syag.g_00729	Prad.g_00303
OG0001098	Syag.g_00744	Prad.g_00288
OG0001099	Syag.g_01905	Prad.g_00256
OG0001101	Syag.g_00603	Prad.g_00250
OG0001102	Syag.g_00606	Prad.g_00248
OG0001103	Syag.g_00608	Prad.g_00246
OG0001104	Syag.g_00642	Prad.g_00223
OG0001105	Syag.g_00646	Prad.g_00219
OG0001106	Syag.g_00796	Prad.g_00195
OG0001107	Syag.g_00808	Prad.g_00188
OG0001108	Syag.g_00817	Prad.g_00184
OG0001109	Syag.g_00819	Prad.g_00183
OG0001110	Syag.g_00821	Prad.g_00181
OG0001111	Syag.g_00823	Prad.g_00180
OG0001112	Syag.g_00825	Prad.g_00179
OG0001113	Syag.g_00826	Prad.g_00178
OG0001114	Syag.g_00827	Prad.g_00177
OG0001115	Syag.g_00831	Prad.g_00175
OG0001116	Syag.g_00833	Prad.g_00174
OG0001117	Syag.g_00834	Prad.g_00173
OG0001118	Syag.g_00835	Prad.g_00172
OG0001119	Syag.g_00837	Prad.g_00171
OG0001120	Syag.g_00841	Prad.g_00169
OG0001121	Syag.g_01584	Prad.g_01991, Prad.g_00166
OG0001122	Syag.g_00867	Prad.g_00141
OG0001123	Syag.g_00875	Prad.g_00137
OG0001124	Syag.g_00877	Prad.g_00135
OG0001125	Syag.g_00879	Prad.g_00134
OG0001126	Syag.g_00957	Prad.g_01030
OG0001127	Syag.g_00958	Prad.g_01029
OG0001128	Syag.g_00961	Prad.g_01026
OG0001129	Syag.g_00963	Prad.g_01025
OG0001130	Syag.g_00964	Prad.g_01024
OG0001131	Syag.g_00624	Prad.g_00990
OG0001132	Syag.g_00096	Prad.g_00981
OG0001133	Syag.g_00380	Prad.g_00655
OG0001134	Syag.g_02164	Prad.g_01989
OG0001135	Syag.g_00147	Prad.g_01526
OG0001136	Syag.g_01144	Prad.g_01499
OG0001137	Syag.g_01123	Prad.g_01488
OG0001138	Syag.g_01090	Prad.g_01469
OG0001139	Syag.g_01088	Prad.g_01468
OG0001140	Syag.g_01087	Prad.g_01467
OG0001141	Syag.g_01086	Prad.g_01466
OG0001142	Syag.g_01085	Prad.g_01465
OG0001143	Syag.g_01077	Prad.g_01458
OG0001144	Syag.g_01064	Prad.g_01453
OG0001145	Syag.g_01169	Prad.g_00362
OG0001146	Syag.g_01218	Prad.g_00624
OG0001147	Syag.g_01360	Prad.g_00608
OG0001148	Syag.g_01539	Prad.g_00592
OG0001149	Syag.g_01540	Prad.g_00591
OG0001150	Syag.g_01541	Prad.g_00590
OG0001151	Syag.g_01554	Prad.g_00579
OG0001152	Syag.g_01555	Prad.g_00578
OG0001153	Syag.g_01375	Prad.g_00482
OG0001154	Syag.g_01374	Prad.g_00481
OG0001155	Syag.g_01616	Prad.g_00469
OG0001156	Syag.g_01619	Prad.g_00466
OG0001157	Syag.g_01620	Prad.g_00465
OG0001158	Syag.g_01621	Prad.g_00464
OG0001159	Syag.g_01622, Syag.g_01625	Prad.g_00463
OG0001160	Syag.g_01666	Prad.g_00439
OG0001161	Syag.g_02163	Prad.g_00426
OG0001162	Syag.g_01238	Prad.g_00415
OG0001163	Syag.g_01674	Prad.g_00949
OG0001164	Syag.g_01680	Prad.g_00945
OG0001165	Syag.g_01685	Prad.g_00942
OG0001166	Syag.g_01715	Prad.g_00922
OG0001167	Syag.g_02383	Prad.g_00905
OG0001168	Syag.g_01740	Prad.g_00903
OG0001169	Syag.g_01742	Prad.g_00901
OG0001170	Syag.g_01744	Prad.g_00899
OG0001171	Syag.g_01755	Prad.g_00889
OG0001172	Syag.g_02693	Prad.g_00876
OG0001173	Syag.g_02694	Prad.g_00875
OG0001174	Syag.g_02703	Prad.g_00867
OG0001175	Syag.g_02704	Prad.g_00866
OG0001176	Syag.g_02723	Prad.g_00859
