Orthogroup	Syag	Prbb
OG0000568	Syag.g_00295	Prbb.g_00572
OG0000569	Syag.g_00296	Prbb.g_00573
OG0000570	Syag.g_00297	Prbb.g_00574
OG0000571	Syag.g_00301	Prbb.g_00576
OG0000572	Syag.g_00251, Syag.g_00320	Prbb.g_00587
OG0000573	Syag.g_00329	Prbb.g_00592
OG0000574	Syag.g_00330	Prbb.g_00594
OG0000575	Syag.g_00335	Prbb.g_00597
OG0000576	Syag.g_00337	Prbb.g_00599
OG0000577	Syag.g_00338	Prbb.g_00600
OG0000578	Syag.g_00339	Prbb.g_00601
OG0000579	Syag.g_00340	Prbb.g_00602
OG0000580	Syag.g_00341	Prbb.g_00603
OG0000581	Syag.g_00348	Prbb.g_00606
OG0000582	Syag.g_00353	Prbb.g_00609
OG0000583	Syag.g_00354	Prbb.g_00610
OG0000584	Syag.g_00355	Prbb.g_00611
OG0000585	Syag.g_00357	Prbb.g_00613
OG0000586	Syag.g_00358	Prbb.g_00614
OG0000587	Syag.g_00360	Prbb.g_00615
OG0000588	Syag.g_00371	Prbb.g_00619
OG0000589	Syag.g_00375	Prbb.g_00622
OG0000590	Syag.g_00376	Prbb.g_00623
OG0000591	Syag.g_00383	Prbb.g_00626
OG0000592	Syag.g_00384	Prbb.g_00627
OG0000593	Syag.g_00406	Prbb.g_00633
OG0000594	Syag.g_00407	Prbb.g_00634
OG0000595	Syag.g_00408	Prbb.g_00635
OG0000596	Syag.g_00413	Prbb.g_00639
OG0000597	Syag.g_00416	Prbb.g_00641
OG0000598	Syag.g_00417	Prbb.g_00642
OG0000599	Syag.g_00424	Prbb.g_00645
OG0000600	Syag.g_00425	Prbb.g_00646
OG0000601	Syag.g_00426	Prbb.g_00647
OG0000602	Syag.g_00431	Prbb.g_00649
OG0000603	Syag.g_00432	Prbb.g_00650
OG0000604	Syag.g_00434	Prbb.g_00651
OG0000605	Syag.g_00522	Prbb.g_00652
OG0000606	Syag.g_00550	Prbb.g_00655
OG0000607	Syag.g_00553	Prbb.g_00658
OG0000608	Syag.g_00554	Prbb.g_00659
OG0000609	Syag.g_00556	Prbb.g_00660
OG0000610	Syag.g_00580	Prbb.g_00667
OG0000611	Syag.g_00583	Prbb.g_00670
OG0000612	Syag.g_00584	Prbb.g_00671
OG0000613	Syag.g_02533	Prbb.g_00677
OG0000614	Syag.g_01004	Prbb.g_00700
OG0000615	Syag.g_00630	Prbb.g_00708
OG0000616	Syag.g_02255	Prbb.g_02176
OG0000617	Syag.g_00915	Prbb.g_00719
OG0000618	Syag.g_00914	Prbb.g_00720
OG0000619	Syag.g_00913	Prbb.g_00721
OG0000620	Syag.g_00906	Prbb.g_00724
OG0000621	Syag.g_00905	Prbb.g_00725
OG0000622	Syag.g_00904	Prbb.g_00726
OG0000623	Syag.g_00903	Prbb.g_00727
OG0000624	Syag.g_00901	Prbb.g_00729
OG0000625	Syag.g_00900	Prbb.g_00730
OG0000626	Syag.g_00899	Prbb.g_00731
OG0000627	Syag.g_00756	Prbb.g_00733
OG0000628	Syag.g_00757	Prbb.g_00734
OG0000629	Syag.g_00761	Prbb.g_00735
OG0000630	Syag.g_00765	Prbb.g_00738
OG0000631	Syag.g_00772	Prbb.g_00962
OG0000632	Syag.g_00773	Prbb.g_00963
OG0000633	Syag.g_00774	Prbb.g_00964
OG0000634	Syag.g_00663	Prbb.g_00779
OG0000635	Syag.g_00664	Prbb.g_00780
OG0000636	Syag.g_00666	Prbb.g_00782
OG0000637	Syag.g_00668	Prbb.g_00784
OG0000638	Syag.g_00669	Prbb.g_00785
OG0000639	Syag.g_00670	Prbb.g_00786
OG0000640	Syag.g_00671	Prbb.g_00787
OG0000641	Syag.g_00675	Prbb.g_00791
OG0000642	Syag.g_00676	Prbb.g_00792
OG0000643	Syag.g_00677	Prbb.g_00793
OG0000644	Syag.g_00678	Prbb.g_00794
OG0000645	Syag.g_00680	Prbb.g_00795
OG0000646	Syag.g_00683	Prbb.g_00798
OG0000647	Syag.g_00685	Prbb.g_00800
OG0000648	Syag.g_00694	Prbb.g_00802
OG0000649	Syag.g_00695	Prbb.g_00803
OG0000650	Syag.g_00696	Prbb.g_00804
OG0000651	Syag.g_00697	Prbb.g_00805
OG0000652	Syag.g_00698	Prbb.g_00806
OG0000653	Syag.g_00700	Prbb.g_00808
OG0000654	Syag.g_00701	Prbb.g_00809
OG0000655	Syag.g_00702	Prbb.g_00810
OG0000656	Syag.g_00705	Prbb.g_00813
OG0000657	Syag.g_00719	Prbb.g_00819
OG0000658	Syag.g_00721	Prbb.g_00821
OG0000659	Syag.g_00722	Prbb.g_00822
OG0000660	Syag.g_00726	Prbb.g_00827
OG0000661	Syag.g_00728	Prbb.g_00829
OG0000662	Syag.g_00730	Prbb.g_00831
OG0000663	Syag.g_00733	Prbb.g_00833
OG0000664	Syag.g_00734	Prbb.g_00834
OG0000665	Syag.g_00456	Prbb.g_00838
OG0000666	Syag.g_00445	Prbb.g_00839
OG0000667	Syag.g_00574	Prbb.g_00843
OG0000668	Syag.g_00868	Prbb.g_00914
OG0000669	Syag.g_00600	Prbb.g_00922
OG0000670	Syag.g_00399	Prbb.g_00925
OG0000671	Syag.g_00604	Prbb.g_00927
OG0000672	Syag.g_00607	Prbb.g_00930
OG0000673	Syag.g_00610	Prbb.g_00933
OG0000674	Syag.g_00612	Prbb.g_00935
OG0000675	Syag.g_00613	Prbb.g_00936
OG0000676	Syag.g_00615	Prbb.g_00938
OG0000677	Syag.g_00616	Prbb.g_00939
OG0000678	Syag.g_00622	Prbb.g_00942
OG0000679	Syag.g_00633	Prbb.g_00946
OG0000680	Syag.g_00634	Prbb.g_00947
OG0000681	Syag.g_00637	Prbb.g_00950
OG0000682	Syag.g_00638	Prbb.g_00951
OG0000683	Syag.g_00639	Prbb.g_00952
OG0000684	Syag.g_00641	Prbb.g_00762
OG0000685	Syag.g_00643	Prbb.g_00764
OG0000686	Syag.g_00644	Prbb.g_00765
OG0000687	Syag.g_00645	Prbb.g_00766
OG0000688	Syag.g_00651	Prbb.g_00769
OG0000689	Syag.g_00653	Prbb.g_00770
OG0000690	Syag.g_00654	Prbb.g_00771
OG0000691	Syag.g_00655	Prbb.g_00772
OG0000692	Syag.g_00656	Prbb.g_00774
OG0000693	Syag.g_00658	Prbb.g_00775
OG0000694	Syag.g_00659	Prbb.g_00776
OG0000695	Syag.g_00776	Prbb.g_00966
OG0000696	Syag.g_00777	Prbb.g_00967
OG0000697	Syag.g_00778	Prbb.g_00968
OG0000698	Syag.g_00781	Prbb.g_00971
OG0000699	Syag.g_00782	Prbb.g_00972
OG0000700	Syag.g_00783	Prbb.g_00973
OG0000701	Syag.g_00784	Prbb.g_00974
OG0000702	Syag.g_00792	Prbb.g_00976
OG0000703	Syag.g_00793	Prbb.g_00977
OG0000704	Syag.g_00795	Prbb.g_00978
OG0000705	Syag.g_00802	Prbb.g_00984
OG0000706	Syag.g_00803	Prbb.g_00985
OG0000707	Syag.g_00804	Prbb.g_00986
OG0000708	Syag.g_00807	Prbb.g_00988
OG0000709	Syag.g_00816	Prbb.g_00992
OG0000710	Syag.g_00820	Prbb.g_00995
OG0000711	Syag.g_00848	Prbb.g_01010
OG0000712	Syag.g_00850	Prbb.g_01012
OG0000713	Syag.g_00851	Prbb.g_01013
OG0000714	Syag.g_00853	Prbb.g_01014
OG0000715	Syag.g_00855	Prbb.g_01016
OG0000716	Syag.g_00859	Prbb.g_01017
OG0000717	Syag.g_00860	Prbb.g_01018
OG0000718	Syag.g_00864	Prbb.g_01036
OG0000719	Syag.g_00866	Prbb.g_01037
OG0000720	Syag.g_00880	Prbb.g_01048
OG0000721	Syag.g_00882	Prbb.g_01049
OG0000722	Syag.g_00883	Prbb.g_01050
OG0000723	Syag.g_00897	Prbb.g_01054
OG0000724	Syag.g_00967	Prbb.g_01065
OG0000725	Syag.g_00978	Prbb.g_00891
OG0000726	Syag.g_00979	Prbb.g_00890
OG0000727	Syag.g_00980	Prbb.g_00889
OG0000728	Syag.g_00982	Prbb.g_00887
OG0000729	Syag.g_02376	Prbb.g_02071
OG0000730	Syag.g_02840	Prbb.g_00392
OG0000731	Syag.g_02853	Prbb.g_00400
OG0000732	Syag.g_02331	Prbb.g_02121
OG0000733	Syag.g_00145	Prbb.g_01888
OG0000734	Syag.g_01892	Prbb.g_01533
OG0000735	Syag.g_01159	Prbb.g_01531
OG0000736	Syag.g_01158	Prbb.g_01530
OG0000737	Syag.g_01157	Prbb.g_01529
OG0000738	Syag.g_01152	Prbb.g_01525
OG0000739	Syag.g_01149	Prbb.g_01524
OG0000740	Syag.g_01148	Prbb.g_01523
OG0000741	Syag.g_01145	Prbb.g_01521
OG0000742	Syag.g_01142	Prbb.g_01518
OG0000743	Syag.g_01140	Prbb.g_01516
OG0000744	Syag.g_01139	Prbb.g_01515
OG0000745	Syag.g_01137	Prbb.g_01513
OG0000746	Syag.g_01135	Prbb.g_01511
OG0000747	Syag.g_01134	Prbb.g_01510
OG0000748	Syag.g_01122	Prbb.g_01506
OG0000749	Syag.g_01121	Prbb.g_01505
OG0000750	Syag.g_01120	Prbb.g_01504
OG0000751	Syag.g_01114	Prbb.g_01501
OG0000752	Syag.g_01112	Prbb.g_01499
OG0000753	Syag.g_01109	Prbb.g_01497
OG0000754	Syag.g_01103	Prbb.g_01493
OG0000755	Syag.g_01092	Prbb.g_01488
OG0000756	Syag.g_01091	Prbb.g_01487
OG0000757	Syag.g_01084	Prbb.g_01480
OG0000758	Syag.g_01083	Prbb.g_01479
OG0000759	Syag.g_01082	Prbb.g_01478
OG0000760	Syag.g_01081	Prbb.g_01477
OG0000761	Syag.g_01080	Prbb.g_01476
OG0000762	Syag.g_01078	Prbb.g_01475
OG0000763	Syag.g_01076	Prbb.g_01473
OG0000764	Syag.g_01075	Prbb.g_01472
OG0000765	Syag.g_01056	Prbb.g_01463
OG0000766	Syag.g_01055	Prbb.g_01462
OG0000767	Syag.g_01053	Prbb.g_01461
OG0000768	Syag.g_01052	Prbb.g_01460
OG0000769	Syag.g_01047	Prbb.g_01458
OG0000770	Syag.g_01043	Prbb.g_01457
OG0000771	Syag.g_00959	Prbb.g_01060
OG0000772	Syag.g_02043	Prbb.g_01291
OG0000773	Syag.g_01168	Prbb.g_01577
OG0000774	Syag.g_01182	Prbb.g_01580
OG0000775	Syag.g_01185	Prbb.g_01581
OG0000776	Syag.g_01186	Prbb.g_01582
OG0000777	Syag.g_01187	Prbb.g_01583
OG0000778	Syag.g_01188	Prbb.g_01584
OG0000779	Syag.g_01194	Prbb.g_01588
OG0000780	Syag.g_01217	Prbb.g_01589
OG0000781	Syag.g_01221	Prbb.g_01592
OG0000782	Syag.g_01222	Prbb.g_01593
OG0000783	Syag.g_01223	Prbb.g_01594
OG0000784	Syag.g_01224	Prbb.g_01595
OG0000785	Syag.g_01226	Prbb.g_01597
OG0000786	Syag.g_01235	Prbb.g_01600
OG0000787	Syag.g_01236	Prbb.g_01601
OG0000788	Syag.g_00427	Prbb.g_00746
OG0000789	Syag.g_00453	Prbb.g_01057
OG0000790	Syag.g_01542	Prbb.g_01644
OG0000791	Syag.g_01544	Prbb.g_01646
OG0000792	Syag.g_01545	Prbb.g_01647
OG0000793	Syag.g_01550	Prbb.g_01650
OG0000794	Syag.g_01551	Prbb.g_01651
OG0000795	Syag.g_01552	Prbb.g_01652
OG0000796	Syag.g_01556	Prbb.g_01656
OG0000797	Syag.g_01557	Prbb.g_01657
OG0000799	Syag.g_01278	Prbb.g_01668
OG0000800	Syag.g_01280	Prbb.g_01669
OG0000801	Syag.g_01285	Prbb.g_01670
OG0000802	Syag.g_01293	Prbb.g_01672
OG0000803	Syag.g_01321	Prbb.g_01674
OG0000804	Syag.g_01438	Prbb.g_01675
OG0000805	Syag.g_01433	Prbb.g_01677
OG0000806	Syag.g_01429	Prbb.g_01679
OG0000807	Syag.g_01428	Prbb.g_01680
OG0000808	Syag.g_01427	Prbb.g_01681
OG0000809	Syag.g_01423	Prbb.g_01684
OG0000810	Syag.g_01422	Prbb.g_01685
OG0000811	Syag.g_01413	Prbb.g_01689
OG0000812	Syag.g_01411	Prbb.g_01691
OG0000813	Syag.g_01410	Prbb.g_01692
OG0000814	Syag.g_01408	Prbb.g_01694
OG0000815	Syag.g_01407	Prbb.g_01695
OG0000816	Syag.g_01405	Prbb.g_01697
OG0000817	Syag.g_01404	Prbb.g_01698
OG0000818	Syag.g_01400	Prbb.g_01702
OG0000819	Syag.g_01399	Prbb.g_01703
OG0000820	Syag.g_01398	Prbb.g_01704
OG0000821	Syag.g_01388	Prbb.g_01707
OG0000822	Syag.g_01386	Prbb.g_01708
OG0000823	Syag.g_01385	Prbb.g_01709
OG0000824	Syag.g_01379	Prbb.g_01712
OG0000825	Syag.g_01378	Prbb.g_01713
OG0000826	Syag.g_01377	Prbb.g_01714
OG0000827	Syag.g_01376	Prbb.g_01715
OG0000828	Syag.g_01373	Prbb.g_01718
OG0000829	Syag.g_01372	Prbb.g_01719
OG0000830	Syag.g_01371	Prbb.g_01720
OG0000831	Syag.g_01367	Prbb.g_01722
OG0000832	Syag.g_01614	Prbb.g_01732
OG0000833	Syag.g_01628	Prbb.g_01740
OG0000834	Syag.g_01632	Prbb.g_01741
OG0000835	Syag.g_01633	Prbb.g_01742
OG0000836	Syag.g_01637	Prbb.g_01744
OG0000837	Syag.g_01638	Prbb.g_01745
OG0000838	Syag.g_01642	Prbb.g_01747
OG0000839	Syag.g_01643	Prbb.g_01748
OG0000840	Syag.g_01644	Prbb.g_01749
OG0000841	Syag.g_01645	Prbb.g_01750
OG0000842	Syag.g_01646	Prbb.g_01751
OG0000843	Syag.g_01647	Prbb.g_01752
OG0000844	Syag.g_01649	Prbb.g_01753
OG0000845	Syag.g_01650	Prbb.g_01754
OG0000846	Syag.g_01651	Prbb.g_01755
OG0000847	Syag.g_01652	Prbb.g_01756
OG0000848	Syag.g_01654	Prbb.g_01757
OG0000849	Syag.g_01655	Prbb.g_01758
OG0000850	Syag.g_01657	Prbb.g_01760
OG0000851	Syag.g_01663	Prbb.g_01761
OG0000852	Syag.g_01664	Prbb.g_01762
OG0000853	Syag.g_01668	Prbb.g_01767
OG0000854	Syag.g_01670	Prbb.g_01769
OG0000855	Syag.g_01671	Prbb.g_01770
OG0000856	Syag.g_00386	Prbb.g_01659
OG0000857	Syag.g_00684	Prbb.g_00799
OG0000858	Syag.g_01677	Prbb.g_01817
OG0000859	Syag.g_01678	Prbb.g_01818
OG0000860	Syag.g_01689	Prbb.g_01825
OG0000861	Syag.g_01690	Prbb.g_01826
OG0000862	Syag.g_01693	Prbb.g_01827
OG0000863	Syag.g_01695	Prbb.g_01828
OG0000864	Syag.g_01696	Prbb.g_01829
OG0000865	Syag.g_01697	Prbb.g_01830
OG0000866	Syag.g_01698	Prbb.g_01831
OG0000867	Syag.g_01699	Prbb.g_01832
OG0000868	Syag.g_01707	Prbb.g_01833
OG0000869	Syag.g_01711	Prbb.g_01836
OG0000870	Syag.g_01716	Prbb.g_01841
OG0000871	Syag.g_01717	Prbb.g_01842
OG0000872	Syag.g_01723	Prbb.g_01843
OG0000873	Syag.g_01726	Prbb.g_01846
OG0000874	Syag.g_01729	Prbb.g_01849
OG0000875	Syag.g_01731	Prbb.g_01851
OG0000876	Syag.g_01732	Prbb.g_01852
OG0000877	Syag.g_01734	Prbb.g_01854
OG0000878	Syag.g_01735	Prbb.g_01855
OG0000879	Syag.g_02356	Prbb.g_01856
OG0000880	Syag.g_01736	Prbb.g_01857
OG0000881	Syag.g_01741	Prbb.g_01860
OG0000882	Syag.g_01746	Prbb.g_01865
OG0000883	Syag.g_01749	Prbb.g_01867
OG0000884	Syag.g_01751	Prbb.g_01869
OG0000885	Syag.g_01752	Prbb.g_01870
OG0000886	Syag.g_01753	Prbb.g_01871
OG0000887	Syag.g_01754	Prbb.g_01872
OG0000888	Syag.g_01756	Prbb.g_01874
OG0000889	Syag.g_01758	Prbb.g_01876
OG0000890	Syag.g_01761	Prbb.g_01877
OG0000891	Syag.g_01762	Prbb.g_01878
OG0000892	Syag.g_01765	Prbb.g_01880
OG0000893	Syag.g_02688	Prbb.g_01922
OG0000894	Syag.g_02691	Prbb.g_01925
OG0000895	Syag.g_02695	Prbb.g_01928
OG0000896	Syag.g_02696	Prbb.g_01929
OG0000897	Syag.g_02699	Prbb.g_01931
OG0000898	Syag.g_02700	Prbb.g_01932
OG0000899	Syag.g_02701	Prbb.g_01933
OG0000900	Syag.g_02702	Prbb.g_01934
OG0000901	Syag.g_02707	Prbb.g_01937
OG0000902	Syag.g_02709	Prbb.g_01939
OG0000903	Syag.g_02724	Prbb.g_01948
OG0000904	Syag.g_02718	Prbb.g_01943
OG0000905	Syag.g_02714	Prbb.g_01941
OG0000906	Syag.g_02711	Prbb.g_01940
OG0000907	Syag.g_02727	Prbb.g_01958
OG0000908	Syag.g_02730	Prbb.g_01961
OG0000909	Syag.g_02731	Prbb.g_01962
OG0000910	Syag.g_02732	Prbb.g_01963
OG0000911	Syag.g_02734	Prbb.g_01965
OG0000912	Syag.g_02735	Prbb.g_01966
OG0000913	Syag.g_02736	Prbb.g_01967
OG0000914	Syag.g_02737	Prbb.g_01968
OG0000915	Syag.g_02739	Prbb.g_01969
OG0000916	Syag.g_02740	Prbb.g_01970
OG0000917	Syag.g_02741	Prbb.g_01971
OG0000918	Syag.g_02742	Prbb.g_01972
OG0000919	Syag.g_02743	Prbb.g_01973
OG0000920	Syag.g_02744	Prbb.g_01974
OG0000921	Syag.g_02745	Prbb.g_01975
OG0000922	Syag.g_02746	Prbb.g_01976
OG0000923	Syag.g_02750	Prbb.g_01980
OG0000924	Syag.g_02751	Prbb.g_01981
OG0000925	Syag.g_02752	Prbb.g_01982
OG0000926	Syag.g_02753	Prbb.g_01983
OG0000927	Syag.g_02755	Prbb.g_01985
OG0000928	Syag.g_02756	Prbb.g_01986
OG0000929	Syag.g_02757	Prbb.g_01987
OG0000930	Syag.g_02758	Prbb.g_01988
OG0000931	Syag.g_02759	Prbb.g_01989
OG0000932	Syag.g_02760	Prbb.g_01990
OG0000933	Syag.g_02766	Prbb.g_01994
OG0000934	Syag.g_02768	Prbb.g_01996
OG0000935	Syag.g_02769	Prbb.g_01997
OG0000936	Syag.g_02770	Prbb.g_01998
OG0000937	Syag.g_02771	Prbb.g_01999
OG0000938	Syag.g_02774	Prbb.g_02002
OG0000939	Syag.g_02775	Prbb.g_02003
OG0000940	Syag.g_02783	Prbb.g_02010
OG0000941	Syag.g_02785	Prbb.g_02012
OG0000942	Syag.g_02787	Prbb.g_02014
OG0000943	Syag.g_02788	Prbb.g_02015
OG0000944	Syag.g_02790	Prbb.g_02017
OG0000945	Syag.g_02792	Prbb.g_02018
OG0000946	Syag.g_02797	Prbb.g_02024
OG0000947	Syag.g_02801	Prbb.g_02026
OG0000948	Syag.g_02802	Prbb.g_02027
OG0000949	Syag.g_02449	Prbb.g_02030
OG0000950	Syag.g_02436	Prbb.g_02035
OG0000951	Syag.g_02431	Prbb.g_02039
OG0000952	Syag.g_02423	Prbb.g_02043
OG0000953	Syag.g_02415	Prbb.g_02047
OG0000954	Syag.g_02409	Prbb.g_02051
OG0000955	Syag.g_02408	Prbb.g_02052
OG0000956	Syag.g_02406	Prbb.g_02054
OG0000957	Syag.g_02395	Prbb.g_02059
OG0000958	Syag.g_02394	Prbb.g_02060
OG0000959	Syag.g_02389	Prbb.g_02064
OG0000960	Syag.g_02388	Prbb.g_02065
OG0000961	Syag.g_02379	Prbb.g_02068
OG0000962	Syag.g_02377	Prbb.g_02070
OG0000963	Syag.g_02372	Prbb.g_02075
OG0000964	Syag.g_02371	Prbb.g_02076
OG0000965	Syag.g_02370	Prbb.g_02077
OG0000966	Syag.g_02362	Prbb.g_02099
OG0000967	Syag.g_02358	Prbb.g_02103
OG0000968	Syag.g_02355	Prbb.g_02105
OG0000969	Syag.g_02354	Prbb.g_02106
OG0000970	Syag.g_02353	Prbb.g_02107
OG0000971	Syag.g_02348	Prbb.g_02108
OG0000972	Syag.g_02347	Prbb.g_02109
OG0000973	Syag.g_02346	Prbb.g_02110
OG0000974	Syag.g_02345	Prbb.g_02111
OG0000975	Syag.g_02344	Prbb.g_02112
OG0000976	Syag.g_02343	Prbb.g_02113
OG0000977	Syag.g_02340	Prbb.g_02114
OG0000978	Syag.g_02338	Prbb.g_02115
OG0000979	Syag.g_02335	Prbb.g_02118
OG0000980	Syag.g_02332	Prbb.g_02120
OG0000981	Syag.g_02329	Prbb.g_02123
OG0000982	Syag.g_02127	Prbb.g_02125
OG0000983	Syag.g_02128	Prbb.g_02126
OG0000984	Syag.g_02129	Prbb.g_02127
OG0000985	Syag.g_02133	Prbb.g_02130
OG0000986	Syag.g_02138	Prbb.g_02132
OG0000987	Syag.g_02140	Prbb.g_02133
OG0000988	Syag.g_02145	Prbb.g_02136
OG0000989	Syag.g_02156	Prbb.g_02140
OG0000990	Syag.g_02169	Prbb.g_02145
OG0000991	Syag.g_02174	Prbb.g_02146
OG0000992	Syag.g_02177	Prbb.g_02149
OG0000993	Syag.g_02178	Prbb.g_02150
OG0000994	Syag.g_02181	Prbb.g_02151
OG0000995	Syag.g_02187	Prbb.g_02155
OG0000996	Syag.g_02229	Prbb.g_02156
OG0000997	Syag.g_02239	Prbb.g_02164
OG0000998	Syag.g_02241	Prbb.g_02166
OG0000999	Syag.g_02242	Prbb.g_02167
OG0001000	Syag.g_02246	Prbb.g_02170
OG0001001	Syag.g_02251	Prbb.g_02173
OG0001002	Syag.g_02258	Prbb.g_02178
OG0001003	Syag.g_02260	Prbb.g_02180
OG0001004	Syag.g_02261	Prbb.g_02181
OG0001005	Syag.g_02263	Prbb.g_02182
OG0001006	Syag.g_02270	Prbb.g_02187
OG0001007	Syag.g_02272	Prbb.g_02189
OG0001008	Syag.g_00034	Prbb.g_00442
OG0001009	Syag.g_02304	Prbb.g_00028
OG0001010	Syag.g_02305	Prbb.g_00029
OG0001011	Syag.g_02307	Prbb.g_00030
OG0001012	Syag.g_02123	Prbb.g_00058
OG0001013	Syag.g_02098	Prbb.g_00063
OG0001014	Syag.g_02084	Prbb.g_00066
OG0001015	Syag.g_02083	Prbb.g_00067
OG0001016	Syag.g_01824	Prbb.g_00128
OG0001017	Syag.g_01830	Prbb.g_00132
OG0001018	Syag.g_01832	Prbb.g_00135
OG0001019	Syag.g_01854	Prbb.g_00144
OG0001020	Syag.g_01861	Prbb.g_00145
OG0001021	Syag.g_01865	Prbb.g_00146
OG0001022	Syag.g_01870	Prbb.g_00149
OG0001023	Syag.g_01871	Prbb.g_00150
OG0001024	Syag.g_01875	Prbb.g_00153
OG0001025	Syag.g_01882	Prbb.g_00160
OG0001026	Syag.g_01894	Prbb.g_00168
OG0001027	Syag.g_01902	Prbb.g_00169
OG0001028	Syag.g_01904	Prbb.g_00171
OG0001029	Syag.g_01906	Prbb.g_00173
OG0001030	Syag.g_01927	Prbb.g_00189
OG0001031	Syag.g_02000	Prbb.g_00243
OG0001032	Syag.g_02005	Prbb.g_00244
OG0001033	Syag.g_02048	Prbb.g_00264
OG0001034	Syag.g_01784	Prbb.g_00293
OG0001035	Syag.g_02635	Prbb.g_00310
OG0001036	Syag.g_02630	Prbb.g_00314
OG0001037	Syag.g_02628	Prbb.g_00315
OG0001038	Syag.g_02600	Prbb.g_00331
OG0001040	Syag.g_02594	Prbb.g_00335
OG0001041	Syag.g_02589	Prbb.g_00339
OG0001042	Syag.g_02564	Prbb.g_00355
OG0001043	Syag.g_02560	Prbb.g_00356
OG0001044	Syag.g_02842	Prbb.g_00393
OG0001045	Syag.g_02856	Prbb.g_00402
OG0001046	Syag.g_00836	Prbb.g_01124
OG0001047	Syag.g_00036	Prbb.g_00444
OG0001048	Syag.g_00037	Prbb.g_00445
OG0001049	Syag.g_00040	Prbb.g_00447
OG0001050	Syag.g_00041	Prbb.g_00448
OG0001051	Syag.g_00042	Prbb.g_00449
OG0001052	Syag.g_01352	Prbb.g_00475
OG0001053	Syag.g_01525	Prbb.g_00488
OG0001054	Syag.g_01506	Prbb.g_00502
OG0001055	Syag.g_01485	Prbb.g_00521
OG0001056	Syag.g_01449	Prbb.g_00539
OG0001057	Syag.g_01241	Prbb.g_00544
OG0001058	Syag.g_00271	Prbb.g_00553
OG0001059	Syag.g_00275	Prbb.g_00557
OG0001060	Syag.g_00282	Prbb.g_00564
OG0001061	Syag.g_00302	Prbb.g_00577
OG0001062	Syag.g_00304	Prbb.g_00579
OG0001063	Syag.g_00310	Prbb.g_00580
OG0001064	Syag.g_00311	Prbb.g_00581
OG0001065	Syag.g_00312	Prbb.g_00582
OG0001066	Syag.g_00313	Prbb.g_00583
OG0001067	Syag.g_00314	Prbb.g_00584
OG0001068	Syag.g_00315	Prbb.g_00585
OG0001069	Syag.g_00317	Prbb.g_00586
OG0001070	Syag.g_00321	Prbb.g_00588
OG0001071	Syag.g_00322	Prbb.g_00589
OG0001072	Syag.g_00327	Prbb.g_00590
OG0001073	Syag.g_00342	Prbb.g_00604
OG0001074	Syag.g_00467	Prbb.g_00616
OG0001075	Syag.g_00362	Prbb.g_00617
OG0001076	Syag.g_00378	Prbb.g_00624
OG0001077	Syag.g_00388	Prbb.g_00629
OG0001078	Syag.g_00411	Prbb.g_00637
OG0001079	Syag.g_00428	Prbb.g_00648
OG0001080	Syag.g_00495	Prbb.g_00654
OG0001081	Syag.g_00551	Prbb.g_00656
OG0001082	Syag.g_00552	Prbb.g_00657
OG0001083	Syag.g_00565	Prbb.g_00662
OG0001084	Syag.g_00569	Prbb.g_00664
OG0001085	Syag.g_00592	Prbb.g_00674
OG0001086	Syag.g_00594	Prbb.g_00675
OG0001087	Syag.g_01018	Prbb.g_00694
OG0001088	Syag.g_01016	Prbb.g_00695
OG0001089	Syag.g_00986	Prbb.g_00705
OG0001090	Syag.g_00922	Prbb.g_00714
OG0001091	Syag.g_00919	Prbb.g_00716
OG0001092	Syag.g_00917	Prbb.g_00717
OG0001093	Syag.g_00910	Prbb.g_00722
OG0001094	Syag.g_00661	Prbb.g_00777
OG0001095	Syag.g_00681	Prbb.g_00796
OG0001096	Syag.g_00703	Prbb.g_00811
OG0001097	Syag.g_00729	Prbb.g_00830
OG0001098	Syag.g_00744	Prbb.g_00847
OG0001099	Syag.g_01905	Prbb.g_00917
OG0001101	Syag.g_00603	Prbb.g_00926
OG0001102	Syag.g_00606	Prbb.g_00929
OG0001103	Syag.g_00608	Prbb.g_00931
OG0001104	Syag.g_00642	Prbb.g_00763
OG0001105	Syag.g_00646	Prbb.g_00767
OG0001106	Syag.g_00796	Prbb.g_00979
OG0001107	Syag.g_00808	Prbb.g_00989
OG0001108	Syag.g_00817	Prbb.g_00993
OG0001109	Syag.g_00819	Prbb.g_00994
OG0001110	Syag.g_00821	Prbb.g_00996
OG0001111	Syag.g_00823	Prbb.g_00997
OG0001112	Syag.g_00825	Prbb.g_00998
OG0001113	Syag.g_00826	Prbb.g_00999
OG0001114	Syag.g_00827	Prbb.g_01000
OG0001115	Syag.g_00831	Prbb.g_01002
OG0001116	Syag.g_00833	Prbb.g_01003
OG0001117	Syag.g_00834	Prbb.g_01004
OG0001118	Syag.g_00835	Prbb.g_01005
OG0001119	Syag.g_00837	Prbb.g_01006
OG0001120	Syag.g_00841	Prbb.g_01007
OG0001121	Syag.g_01584	Prbb.g_01627
OG0001122	Syag.g_00867	Prbb.g_01038
OG0001123	Syag.g_00875	Prbb.g_01043
OG0001124	Syag.g_00877	Prbb.g_01045
OG0001125	Syag.g_00879	Prbb.g_01047
OG0001126	Syag.g_00957	Prbb.g_01058
OG0001127	Syag.g_00958	Prbb.g_01059
OG0001128	Syag.g_00961	Prbb.g_01062
OG0001129	Syag.g_00963	Prbb.g_01063
