Orthogroup	Syag	Syad
OG0000563	Syag.g_00279	Syad.g_01022
OG0000564	Syag.g_00280	Syad.g_01023
OG0000565	Syag.g_00284	Syad.g_01027
OG0000566	Syag.g_00288	Syad.g_01031
OG0000567	Syag.g_00292	Syad.g_01035
OG0000568	Syag.g_00295	Syad.g_01040
OG0000569	Syag.g_00296	Syad.g_01041
OG0000570	Syag.g_00297	Syad.g_01042
OG0000571	Syag.g_00301	Syad.g_01046
OG0000572	Syag.g_00251, Syag.g_00320	Syad.g_01064
OG0000573	Syag.g_00329	Syad.g_01072
OG0000574	Syag.g_00330	Syad.g_01077
OG0000575	Syag.g_00335	Syad.g_01083
OG0000576	Syag.g_00337	Syad.g_01085
OG0000577	Syag.g_00338	Syad.g_01086
OG0000578	Syag.g_00339	Syad.g_01087
OG0000579	Syag.g_00340	Syad.g_01088
OG0000580	Syag.g_00341	Syad.g_01089
OG0000581	Syag.g_00348	Syad.g_01097
OG0000582	Syag.g_00353	Syad.g_02206
OG0000583	Syag.g_00354	Syad.g_02205
OG0000584	Syag.g_00355	Syad.g_02204
OG0000585	Syag.g_00357	Syad.g_02202
OG0000586	Syag.g_00358	Syad.g_02201
OG0000587	Syag.g_00360	Syad.g_02199
OG0000588	Syag.g_00371	Syad.g_02183
OG0000589	Syag.g_00375	Syad.g_02178
OG0000590	Syag.g_00376	Syad.g_02177
OG0000591	Syag.g_00383	Syad.g_02169
OG0000592	Syag.g_00384	Syad.g_02168
OG0000593	Syag.g_00406	Syad.g_02156
OG0000594	Syag.g_00407	Syad.g_02155
OG0000595	Syag.g_00408	Syad.g_02154
OG0000596	Syag.g_00413	Syad.g_02149
OG0000597	Syag.g_00416	Syad.g_02146
OG0000598	Syag.g_00417	Syad.g_02145
OG0000599	Syag.g_00424	Syad.g_02142
OG0000600	Syag.g_00425	Syad.g_02141
OG0000601	Syag.g_00426	Syad.g_02140
OG0000602	Syag.g_00431	Syad.g_02135
OG0000603	Syag.g_00432	Syad.g_02134
OG0000604	Syag.g_00434	Syad.g_02131
OG0000605	Syag.g_00522	Syad.g_02026
OG0000606	Syag.g_00550	Syad.g_01567
OG0000607	Syag.g_00553	Syad.g_01571
OG0000608	Syag.g_00554	Syad.g_01572
OG0000609	Syag.g_00556	Syad.g_01574
OG0000610	Syag.g_00580	Syad.g_01589
OG0000611	Syag.g_00583	Syad.g_01592
OG0000612	Syag.g_00584	Syad.g_01593
OG0000613	Syag.g_02533	Syad.g_00457
OG0000614	Syag.g_01004	Syad.g_01340
OG0000615	Syag.g_00630	Syad.g_01948
OG0000616	Syag.g_02255	Syad.g_00145
OG0000617	Syag.g_00915	Syad.g_01810
OG0000618	Syag.g_00914	Syad.g_01809
OG0000619	Syag.g_00913	Syad.g_01808
OG0000620	Syag.g_00906	Syad.g_01803
OG0000621	Syag.g_00905	Syad.g_01802
OG0000622	Syag.g_00904	Syad.g_01801
OG0000623	Syag.g_00903	Syad.g_01800
OG0000624	Syag.g_00901	Syad.g_01798
OG0000625	Syag.g_00900	Syad.g_01797
OG0000626	Syag.g_00899	Syad.g_01796
OG0000627	Syag.g_00756	Syad.g_01640
OG0000628	Syag.g_00757	Syad.g_01641
OG0000629	Syag.g_00761	Syad.g_01644
OG0000630	Syag.g_00765	Syad.g_01648
OG0000631	Syag.g_00772	Syad.g_01658
OG0000632	Syag.g_00773	Syad.g_01659
OG0000633	Syag.g_00774	Syad.g_01660
OG0000634	Syag.g_00663	Syad.g_01893
OG0000635	Syag.g_00664	Syad.g_01892
OG0000636	Syag.g_00666	Syad.g_01890
OG0000637	Syag.g_00668	Syad.g_01888
OG0000638	Syag.g_00669	Syad.g_01887
OG0000639	Syag.g_00670	Syad.g_01886
OG0000640	Syag.g_00671	Syad.g_01885
OG0000641	Syag.g_00675	Syad.g_01881
OG0000642	Syag.g_00676	Syad.g_01880
OG0000643	Syag.g_00677	Syad.g_01878
OG0000644	Syag.g_00678	Syad.g_01877
OG0000645	Syag.g_00680	Syad.g_01875
OG0000646	Syag.g_00683	Syad.g_01872
OG0000647	Syag.g_00685	Syad.g_01870
OG0000648	Syag.g_00694	Syad.g_01860
OG0000649	Syag.g_00695	Syad.g_01859
OG0000650	Syag.g_00696	Syad.g_01858
OG0000651	Syag.g_00697	Syad.g_01857
OG0000652	Syag.g_00698	Syad.g_01856
OG0000653	Syag.g_00700	Syad.g_01850
OG0000654	Syag.g_00701	Syad.g_01849
OG0000655	Syag.g_00702	Syad.g_01848
OG0000656	Syag.g_00705	Syad.g_01845
OG0000657	Syag.g_00719	Syad.g_01240
OG0000658	Syag.g_00721	Syad.g_01231
OG0000659	Syag.g_00722	Syad.g_01230
OG0000660	Syag.g_00726	Syad.g_01226
OG0000661	Syag.g_00728	Syad.g_01224
OG0000662	Syag.g_00730	Syad.g_01222
OG0000663	Syag.g_00733	Syad.g_01219
OG0000664	Syag.g_00734	Syad.g_01209
OG0000665	Syag.g_00456	Syad.g_02115
OG0000666	Syag.g_00445	Syad.g_02027
OG0000667	Syag.g_00574	Syad.g_00612
OG0000668	Syag.g_00868	Syad.g_01688
OG0000669	Syag.g_00600	Syad.g_01606
OG0000670	Syag.g_00399	Syad.g_01609
OG0000671	Syag.g_00604	Syad.g_01611
OG0000672	Syag.g_00607	Syad.g_01615
OG0000673	Syag.g_00610	Syad.g_01618
OG0000674	Syag.g_00612	Syad.g_01620
OG0000675	Syag.g_00613	Syad.g_01633
OG0000676	Syag.g_00615	Syad.g_01635
OG0000677	Syag.g_00616	Syad.g_01636
OG0000678	Syag.g_00622	Syad.g_01957
OG0000679	Syag.g_00633	Syad.g_01922
OG0000680	Syag.g_00634	Syad.g_01921
OG0000681	Syag.g_00637	Syad.g_01919
OG0000682	Syag.g_00638	Syad.g_01918
OG0000683	Syag.g_00639	Syad.g_01917
OG0000684	Syag.g_00641	Syad.g_01912
OG0000685	Syag.g_00643	Syad.g_01910
OG0000686	Syag.g_00644	Syad.g_01909
OG0000687	Syag.g_00645	Syad.g_01908
OG0000688	Syag.g_00651	Syad.g_01904
OG0000689	Syag.g_00653	Syad.g_01902
OG0000690	Syag.g_00654	Syad.g_01901
OG0000691	Syag.g_00655	Syad.g_01900
OG0000692	Syag.g_00656	Syad.g_01899
OG0000693	Syag.g_00658	Syad.g_01897
OG0000694	Syag.g_00659	Syad.g_01896
OG0000695	Syag.g_00776	Syad.g_01662
OG0000696	Syag.g_00777	Syad.g_01663
OG0000697	Syag.g_00778	Syad.g_01789
OG0000698	Syag.g_00781	Syad.g_01786
OG0000699	Syag.g_00782	Syad.g_01785
OG0000700	Syag.g_00783	Syad.g_01784
OG0000701	Syag.g_00784	Syad.g_01783
OG0000702	Syag.g_00792	Syad.g_01775
OG0000703	Syag.g_00793	Syad.g_01774
OG0000704	Syag.g_00795	Syad.g_01772
OG0000705	Syag.g_00802	Syad.g_01765
OG0000706	Syag.g_00803	Syad.g_01764
OG0000707	Syag.g_00804	Syad.g_01763
OG0000708	Syag.g_00807	Syad.g_01760
OG0000709	Syag.g_00816	Syad.g_01745
OG0000710	Syag.g_00820	Syad.g_01738
OG0000711	Syag.g_00848	Syad.g_01710
OG0000712	Syag.g_00850	Syad.g_01708
OG0000713	Syag.g_00851	Syad.g_01707
OG0000714	Syag.g_00853	Syad.g_01705
OG0000715	Syag.g_00855	Syad.g_01703
OG0000716	Syag.g_00859	Syad.g_01697
OG0000717	Syag.g_00860	Syad.g_01696
OG0000718	Syag.g_00864	Syad.g_01692
OG0000719	Syag.g_00866	Syad.g_01690
OG0000720	Syag.g_00880	Syad.g_01677
OG0000721	Syag.g_00882	Syad.g_01675
OG0000722	Syag.g_00883	Syad.g_01674
OG0000723	Syag.g_00897	Syad.g_01791
OG0000724	Syag.g_00967	Syad.g_01284
OG0000725	Syag.g_00978	Syad.g_01293
OG0000726	Syag.g_00979	Syad.g_01294
OG0000727	Syag.g_00980	Syad.g_01295
OG0000728	Syag.g_00982	Syad.g_01297
OG0000729	Syag.g_02376	Syad.g_00331
OG0000730	Syag.g_02840	Syad.g_00758
OG0000731	Syag.g_02853	Syad.g_00770
OG0000732	Syag.g_02331	Syad.g_00214
OG0000733	Syag.g_00145	Syad.g_00028
OG0000734	Syag.g_01892	Syad.g_02809
OG0000735	Syag.g_01159	Syad.g_01120
OG0000736	Syag.g_01158	Syad.g_01121
OG0000737	Syag.g_01157	Syad.g_01122
OG0000738	Syag.g_01152	Syad.g_01127
OG0000739	Syag.g_01149	Syad.g_01145
OG0000740	Syag.g_01148	Syad.g_01146
OG0000741	Syag.g_01145	Syad.g_01149
OG0000742	Syag.g_01142	Syad.g_01151
OG0000743	Syag.g_01140	Syad.g_01153
OG0000744	Syag.g_01139	Syad.g_01154
OG0000745	Syag.g_01137	Syad.g_01156
OG0000746	Syag.g_01135	Syad.g_01158
OG0000747	Syag.g_01134	Syad.g_01159
OG0000748	Syag.g_01122	Syad.g_01170
OG0000749	Syag.g_01121	Syad.g_01173
OG0000750	Syag.g_01120	Syad.g_01174
OG0000751	Syag.g_01114	Syad.g_01182
OG0000752	Syag.g_01112	Syad.g_01184
OG0000753	Syag.g_01109	Syad.g_01187
OG0000754	Syag.g_01103	Syad.g_01516
OG0000755	Syag.g_01092	Syad.g_01504
OG0000756	Syag.g_01091	Syad.g_01498
OG0000757	Syag.g_01084	Syad.g_01487
OG0000758	Syag.g_01083	Syad.g_01486
OG0000759	Syag.g_01082	Syad.g_01485
OG0000760	Syag.g_01081	Syad.g_01484
OG0000761	Syag.g_01080	Syad.g_01480
OG0000762	Syag.g_01078	Syad.g_01474
OG0000763	Syag.g_01076	Syad.g_01468
OG0000764	Syag.g_01075	Syad.g_01467
OG0000765	Syag.g_01056	Syad.g_01447
OG0000766	Syag.g_01055	Syad.g_01446
OG0000767	Syag.g_01053	Syad.g_01444
OG0000768	Syag.g_01052	Syad.g_01443
OG0000769	Syag.g_01047	Syad.g_01441
OG0000770	Syag.g_01043	Syad.g_01437
OG0000771	Syag.g_00959	Syad.g_01278
OG0000772	Syag.g_02043	Syad.g_02078
OG0000773	Syag.g_01168	Syad.g_01114
OG0000774	Syag.g_01182	Syad.g_02396
OG0000775	Syag.g_01185	Syad.g_02398
OG0000776	Syag.g_01186	Syad.g_02399
OG0000777	Syag.g_01187	Syad.g_02400
OG0000778	Syag.g_01188	Syad.g_02401
OG0000779	Syag.g_01194	Syad.g_02407
OG0000780	Syag.g_01217	Syad.g_02411
OG0000781	Syag.g_01221	Syad.g_02415
OG0000782	Syag.g_01222	Syad.g_02416
OG0000783	Syag.g_01223	Syad.g_02418
OG0000784	Syag.g_01224	Syad.g_02419
OG0000785	Syag.g_01226	Syad.g_02421
OG0000786	Syag.g_01235	Syad.g_01101
OG0000787	Syag.g_01236	Syad.g_01100
OG0000788	Syag.g_00427	Syad.g_02139
OG0000789	Syag.g_00453	Syad.g_01982
OG0000790	Syag.g_01542	Syad.g_00886
OG0000791	Syag.g_01544	Syad.g_00885
OG0000792	Syag.g_01545	Syad.g_00884
OG0000793	Syag.g_01550	Syad.g_00879
OG0000794	Syag.g_01551	Syad.g_00878
OG0000795	Syag.g_01552	Syad.g_00877
OG0000796	Syag.g_01556	Syad.g_00871
OG0000797	Syag.g_01557	Syad.g_00870
OG0000798	Syag.g_02601	Syad.g_00525
OG0000799	Syag.g_01278	Syad.g_02243
OG0000800	Syag.g_01280	Syad.g_02245
OG0000801	Syag.g_01285	Syad.g_02246
OG0000802	Syag.g_01293	Syad.g_02251
OG0000803	Syag.g_01321	Syad.g_02255
OG0000804	Syag.g_01438	Syad.g_02260
OG0000805	Syag.g_01433	Syad.g_02266
OG0000806	Syag.g_01429	Syad.g_02267
OG0000807	Syag.g_01428	Syad.g_02269
OG0000808	Syag.g_01427	Syad.g_02270
OG0000809	Syag.g_01423	Syad.g_02273
OG0000810	Syag.g_01422	Syad.g_02274
OG0000811	Syag.g_01413	Syad.g_02283
OG0000812	Syag.g_01411	Syad.g_02285
OG0000813	Syag.g_01410	Syad.g_02286
OG0000814	Syag.g_01408	Syad.g_02288
OG0000815	Syag.g_01407	Syad.g_02289
OG0000816	Syag.g_01405	Syad.g_02290
OG0000817	Syag.g_01404	Syad.g_02291
OG0000818	Syag.g_01400	Syad.g_02297
OG0000819	Syag.g_01399	Syad.g_02298
OG0000820	Syag.g_01398	Syad.g_02299
OG0000821	Syag.g_01388	Syad.g_02305
OG0000822	Syag.g_01386	Syad.g_02307
OG0000823	Syag.g_01385	Syad.g_02308
OG0000824	Syag.g_01379	Syad.g_02314
OG0000825	Syag.g_01378	Syad.g_02315
OG0000826	Syag.g_01377	Syad.g_02316
OG0000827	Syag.g_01376	Syad.g_02317
OG0000828	Syag.g_01373	Syad.g_02320
OG0000829	Syag.g_01372	Syad.g_02321
OG0000830	Syag.g_01371	Syad.g_02322
OG0000831	Syag.g_01367	Syad.g_02325
OG0000832	Syag.g_01614	Syad.g_02538
OG0000833	Syag.g_01628	Syad.g_02550
OG0000834	Syag.g_01632	Syad.g_02552
OG0000835	Syag.g_01633	Syad.g_02553
OG0000836	Syag.g_01637	Syad.g_02557
OG0000837	Syag.g_01638	Syad.g_02561
OG0000838	Syag.g_01642	Syad.g_02565
OG0000839	Syag.g_01643	Syad.g_02566
OG0000840	Syag.g_01644	Syad.g_02567
OG0000841	Syag.g_01645	Syad.g_02568
OG0000842	Syag.g_01646	Syad.g_02569
OG0000843	Syag.g_01647	Syad.g_02570
OG0000844	Syag.g_01649	Syad.g_02577
OG0000845	Syag.g_01650	Syad.g_02578
OG0000846	Syag.g_01651	Syad.g_02579
OG0000847	Syag.g_01652	Syad.g_02580
OG0000848	Syag.g_01654	Syad.g_02582
OG0000849	Syag.g_01655	Syad.g_02583
OG0000850	Syag.g_01657	Syad.g_02586
OG0000851	Syag.g_01663	Syad.g_02592
OG0000852	Syag.g_01664	Syad.g_02593
OG0000853	Syag.g_01668	Syad.g_02597
OG0000854	Syag.g_01670	Syad.g_02606
OG0000855	Syag.g_01671	Syad.g_02607
OG0000856	Syag.g_00386	Syad.g_02166
OG0000857	Syag.g_00684	Syad.g_01871
OG0000858	Syag.g_01677	Syad.g_02613
OG0000859	Syag.g_01678	Syad.g_02614
OG0000860	Syag.g_01689	Syad.g_02625
OG0000861	Syag.g_01690	Syad.g_02626
OG0000862	Syag.g_01693	Syad.g_02628
OG0000863	Syag.g_01695	Syad.g_02631
OG0000864	Syag.g_01696	Syad.g_02632
OG0000865	Syag.g_01697	Syad.g_02633
OG0000866	Syag.g_01698	Syad.g_02634
OG0000867	Syag.g_01699	Syad.g_02635
OG0000868	Syag.g_01707	Syad.g_02637
OG0000869	Syag.g_01711	Syad.g_02643
OG0000870	Syag.g_01716	Syad.g_02648
OG0000871	Syag.g_01717	Syad.g_02649
OG0000872	Syag.g_01723	Syad.g_02657
OG0000873	Syag.g_01726	Syad.g_02660
OG0000874	Syag.g_01729	Syad.g_02655
OG0000875	Syag.g_01731	Syad.g_02662
OG0000876	Syag.g_01732	Syad.g_03003
OG0000877	Syag.g_01734	Syad.g_02480
OG0000878	Syag.g_01735	Syad.g_02481
OG0000879	Syag.g_02356	Syad.g_02482
OG0000880	Syag.g_01736	Syad.g_02483
OG0000881	Syag.g_01741	Syad.g_02489
OG0000882	Syag.g_01746	Syad.g_02494
OG0000883	Syag.g_01749	Syad.g_02497
OG0000884	Syag.g_01751	Syad.g_02499
OG0000885	Syag.g_01752	Syad.g_02500
OG0000886	Syag.g_01753	Syad.g_02501
OG0000887	Syag.g_01754	Syad.g_02502
OG0000888	Syag.g_01756	Syad.g_02504
OG0000889	Syag.g_01758	Syad.g_02506
OG0000890	Syag.g_01761	Syad.g_02512
OG0000891	Syag.g_01762	Syad.g_02513
OG0000892	Syag.g_01765	Syad.g_02517
OG0000893	Syag.g_02688	Syad.g_00589
OG0000894	Syag.g_02691	Syad.g_00592
OG0000895	Syag.g_02695	Syad.g_00596
OG0000896	Syag.g_02696	Syad.g_00597
OG0000897	Syag.g_02699	Syad.g_00599
OG0000898	Syag.g_02700	Syad.g_00600
OG0000899	Syag.g_02701	Syad.g_00601
OG0000900	Syag.g_02702	Syad.g_00602
OG0000901	Syag.g_02707	Syad.g_00607
OG0000902	Syag.g_02709	Syad.g_00609
OG0000903	Syag.g_02724	Syad.g_00645
OG0000904	Syag.g_02718	Syad.g_00640
OG0000905	Syag.g_02714	Syad.g_00632
OG0000906	Syag.g_02711	Syad.g_00630
OG0000907	Syag.g_02727	Syad.g_00648
OG0000908	Syag.g_02730	Syad.g_00651
OG0000909	Syag.g_02731	Syad.g_00652
OG0000910	Syag.g_02732	Syad.g_00653
OG0000911	Syag.g_02734	Syad.g_00655
OG0000912	Syag.g_02735	Syad.g_00656
OG0000913	Syag.g_02736	Syad.g_00657
OG0000914	Syag.g_02737	Syad.g_00658
OG0000915	Syag.g_02739	Syad.g_00660
OG0000916	Syag.g_02740	Syad.g_00661
OG0000917	Syag.g_02741	Syad.g_00662
OG0000918	Syag.g_02742	Syad.g_00663
OG0000919	Syag.g_02743	Syad.g_00664
OG0000920	Syag.g_02744	Syad.g_00665
OG0000921	Syag.g_02745	Syad.g_00666
OG0000922	Syag.g_02746	Syad.g_00667
OG0000923	Syag.g_02750	Syad.g_00671
OG0000924	Syag.g_02751	Syad.g_00672
OG0000925	Syag.g_02752	Syad.g_00673
OG0000926	Syag.g_02753	Syad.g_00674
OG0000927	Syag.g_02755	Syad.g_00676
OG0000928	Syag.g_02756	Syad.g_00677
OG0000929	Syag.g_02757	Syad.g_00678
OG0000930	Syag.g_02758	Syad.g_00679
OG0000931	Syag.g_02759	Syad.g_00680
OG0000932	Syag.g_02760	Syad.g_00681
OG0000933	Syag.g_02766	Syad.g_00687
OG0000934	Syag.g_02768	Syad.g_00689
OG0000935	Syag.g_02769	Syad.g_00690
OG0000936	Syag.g_02770	Syad.g_00691
OG0000937	Syag.g_02771	Syad.g_00692
OG0000938	Syag.g_02774	Syad.g_00695
OG0000939	Syag.g_02775	Syad.g_00696
OG0000940	Syag.g_02783	Syad.g_00703
OG0000941	Syag.g_02785	Syad.g_00705
OG0000942	Syag.g_02787	Syad.g_00707
OG0000943	Syag.g_02788	Syad.g_00708
OG0000944	Syag.g_02790	Syad.g_00710
OG0000945	Syag.g_02792	Syad.g_00711
OG0000946	Syag.g_02797	Syad.g_00716
OG0000947	Syag.g_02801	Syad.g_00719
OG0000948	Syag.g_02802	Syad.g_00720
OG0000949	Syag.g_02449	Syad.g_00432
OG0000950	Syag.g_02436	Syad.g_00418
OG0000951	Syag.g_02431	Syad.g_00411
OG0000952	Syag.g_02423	Syad.g_00375
OG0000953	Syag.g_02415	Syad.g_00369
OG0000954	Syag.g_02409	Syad.g_00364
OG0000955	Syag.g_02408	Syad.g_00363
OG0000956	Syag.g_02406	Syad.g_00361
OG0000957	Syag.g_02395	Syad.g_00350
OG0000958	Syag.g_02394	Syad.g_00349
OG0000959	Syag.g_02389	Syad.g_00345
OG0000960	Syag.g_02388	Syad.g_00344
OG0000961	Syag.g_02379	Syad.g_00335
OG0000962	Syag.g_02377	Syad.g_00332
OG0000963	Syag.g_02372	Syad.g_00325
OG0000964	Syag.g_02371	Syad.g_00324
OG0000965	Syag.g_02370	Syad.g_00323
OG0000966	Syag.g_02362	Syad.g_00246
OG0000967	Syag.g_02358	Syad.g_00234
OG0000968	Syag.g_02355	Syad.g_00243
OG0000969	Syag.g_02354	Syad.g_00240
OG0000970	Syag.g_02353	Syad.g_00239
OG0000971	Syag.g_02348	Syad.g_00229
OG0000972	Syag.g_02347	Syad.g_00228
OG0000973	Syag.g_02346	Syad.g_00227
OG0000974	Syag.g_02345	Syad.g_00226
OG0000975	Syag.g_02344	Syad.g_00225
OG0000976	Syag.g_02343	Syad.g_00224
OG0000977	Syag.g_02340	Syad.g_00222
OG0000978	Syag.g_02338	Syad.g_00221
OG0000979	Syag.g_02335	Syad.g_00218
OG0000980	Syag.g_02332	Syad.g_00215
OG0000981	Syag.g_02329	Syad.g_00212
OG0000982	Syag.g_02127	Syad.g_03035
OG0000983	Syag.g_02128	Syad.g_03036
OG0000984	Syag.g_02129	Syad.g_03037
OG0000985	Syag.g_02133	Syad.g_03039
OG0000986	Syag.g_02138	Syad.g_03049
OG0000987	Syag.g_02140	Syad.g_00002
OG0000988	Syag.g_02145	Syad.g_00008
OG0000989	Syag.g_02156	Syad.g_00020
OG0000990	Syag.g_02169	Syad.g_00061
OG0000991	Syag.g_02174	Syad.g_00064
OG0000992	Syag.g_02177	Syad.g_00067
OG0000993	Syag.g_02178	Syad.g_00069
OG0000994	Syag.g_02181	Syad.g_00071
OG0000995	Syag.g_02187	Syad.g_00077
OG0000996	Syag.g_02229	Syad.g_00121
OG0000997	Syag.g_02239	Syad.g_00128
OG0000998	Syag.g_02241	Syad.g_00130
OG0000999	Syag.g_02242	Syad.g_00131
OG0001000	Syag.g_02246	Syad.g_00136
OG0001001	Syag.g_02251	Syad.g_00141
OG0001002	Syag.g_02258	Syad.g_00148
OG0001003	Syag.g_02260	Syad.g_00150
OG0001004	Syag.g_02261	Syad.g_00151
OG0001005	Syag.g_02263	Syad.g_00152
OG0001006	Syag.g_02270	Syad.g_00160
OG0001007	Syag.g_02272	Syad.g_00162
OG0001008	Syag.g_00034	Syad.g_02449
OG0001009	Syag.g_02304	Syad.g_00194
OG0001010	Syag.g_02305	Syad.g_00195
OG0001011	Syag.g_02307	Syad.g_00196
OG0001012	Syag.g_02123	Syad.g_03030
OG0001013	Syag.g_02098	Syad.g_03011
OG0001014	Syag.g_02084	Syad.g_03002
OG0001015	Syag.g_02083	Syad.g_03001
OG0001016	Syag.g_01824	Syad.g_02734
OG0001017	Syag.g_01830	Syad.g_02740
OG0001018	Syag.g_01832	Syad.g_02742
OG0001019	Syag.g_01854	Syad.g_02771
OG0001020	Syag.g_01861	Syad.g_02777
OG0001021	Syag.g_01865	Syad.g_02781
OG0001022	Syag.g_01870	Syad.g_02786
OG0001023	Syag.g_01871	Syad.g_02787
OG0001024	Syag.g_01875	Syad.g_02791
OG0001025	Syag.g_01882	Syad.g_02798
OG0001026	Syag.g_01894	Syad.g_02811
OG0001027	Syag.g_01902	Syad.g_02817
OG0001028	Syag.g_01904	Syad.g_02819
OG0001029	Syag.g_01906	Syad.g_02821
OG0001030	Syag.g_01927	Syad.g_02848
OG0001031	Syag.g_02000	Syad.g_02925
OG0001032	Syag.g_02005	Syad.g_02928
OG0001033	Syag.g_02048	Syad.g_02956
OG0001034	Syag.g_01784	Syad.g_00819
OG0001035	Syag.g_02635	Syad.g_00559
OG0001036	Syag.g_02630	Syad.g_00554
OG0001037	Syag.g_02628	Syad.g_00552
OG0001039	Syag.g_02597	Syad.g_00522
OG0001040	Syag.g_02594	Syad.g_00519
OG0001041	Syag.g_02589	Syad.g_00514
OG0001042	Syag.g_02564	Syad.g_00485
OG0001043	Syag.g_02560	Syad.g_00481
OG0001044	Syag.g_02842	Syad.g_00760
OG0001045	Syag.g_02856	Syad.g_00773
OG0001046	Syag.g_00836	Syad.g_01722
OG0001047	Syag.g_00036	Syad.g_02447
OG0001048	Syag.g_00037	Syad.g_02446
OG0001049	Syag.g_00040	Syad.g_02443
OG0001050	Syag.g_00041	Syad.g_02442
OG0001051	Syag.g_00042	Syad.g_02441
OG0001052	Syag.g_01352	Syad.g_02357
OG0001054	Syag.g_01506	Syad.g_00925
OG0001055	Syag.g_01485	Syad.g_00946
OG0001056	Syag.g_01449	Syad.g_00982
OG0001057	Syag.g_01241	Syad.g_00996
OG0001058	Syag.g_00271	Syad.g_01015
OG0001059	Syag.g_00275	Syad.g_01018
OG0001060	Syag.g_00282	Syad.g_01025
OG0001061	Syag.g_00302	Syad.g_01047
OG0001062	Syag.g_00304	Syad.g_01049
OG0001063	Syag.g_00310	Syad.g_01056
OG0001064	Syag.g_00311	Syad.g_01057
OG0001065	Syag.g_00312	Syad.g_01058
OG0001066	Syag.g_00313	Syad.g_01059
OG0001067	Syag.g_00314	Syad.g_01060
OG0001068	Syag.g_00315	Syad.g_01061
OG0001069	Syag.g_00317	Syad.g_01062
OG0001070	Syag.g_00321	Syad.g_01065
OG0001071	Syag.g_00322	Syad.g_01066
OG0001072	Syag.g_00327	Syad.g_01070
OG0001073	Syag.g_00342	Syad.g_01090
OG0001074	Syag.g_00467	Syad.g_02197
OG0001075	Syag.g_00362	Syad.g_02196
OG0001076	Syag.g_00378	Syad.g_02175
OG0001077	Syag.g_00388	Syad.g_02164
OG0001078	Syag.g_00411	Syad.g_02151
OG0001079	Syag.g_00428	Syad.g_02138
OG0001080	Syag.g_00495	Syad.g_02008
OG0001081	Syag.g_00551	Syad.g_01568
OG0001082	Syag.g_00552	Syad.g_01569
OG0001083	Syag.g_00565	Syad.g_01578
OG0001084	Syag.g_00569	Syad.g_01586
OG0001085	Syag.g_00592	Syad.g_01596
OG0001086	Syag.g_00594	Syad.g_01598
OG0001087	Syag.g_01018	Syad.g_01372
OG0001088	Syag.g_01016	Syad.g_01368
OG0001089	Syag.g_00986	Syad.g_01302
OG0001090	Syag.g_00922	Syad.g_01817
OG0001091	Syag.g_00919	Syad.g_01815
OG0001092	Syag.g_00917	Syad.g_01812
OG0001093	Syag.g_00910	Syad.g_01806
OG0001094	Syag.g_00661	Syad.g_01895
OG0001095	Syag.g_00681	Syad.g_01874
OG0001096	Syag.g_00703	Syad.g_01847
OG0001097	Syag.g_00729	Syad.g_01223
OG0001098	Syag.g_00744	Syad.g_02005, Syad.g_01995
OG0001099	Syag.g_01905	Syad.g_02820
OG0001101	Syag.g_00603	Syad.g_01610
OG0001102	Syag.g_00606	Syad.g_01613
OG0001103	Syag.g_00608	Syad.g_01616
OG0001104	Syag.g_00642	Syad.g_01911
OG0001105	Syag.g_00646	Syad.g_01907
OG0001106	Syag.g_00796	Syad.g_01771
OG0001107	Syag.g_00808	Syad.g_01759
OG0001108	Syag.g_00817	Syad.g_01744
OG0001109	Syag.g_00819	Syad.g_01739
OG0001110	Syag.g_00821	Syad.g_01737
OG0001111	Syag.g_00823	Syad.g_01735
OG0001112	Syag.g_00825	Syad.g_01733
OG0001113	Syag.g_00826	Syad.g_01732
OG0001114	Syag.g_00827	Syad.g_01731
OG0001115	Syag.g_00831	Syad.g_01727
OG0001116	Syag.g_00833	Syad.g_01725
OG0001117	Syag.g_00834	Syad.g_01724
OG0001118	Syag.g_00835	Syad.g_01723
OG0001119	Syag.g_00837	Syad.g_01721
OG0001120	Syag.g_00841	Syad.g_01717
OG0001121	Syag.g_01584	Syad.g_01503
OG0001122	Syag.g_00867	Syad.g_01689
OG0001123	Syag.g_00875	Syad.g_01682
OG0001124	Syag.g_00877	Syad.g_01680
OG0001125	Syag.g_00879	Syad.g_01678
OG0001126	Syag.g_00957	Syad.g_01276
OG0001127	Syag.g_00958	Syad.g_01277
OG0001128	Syag.g_00961	Syad.g_01280
OG0001129	Syag.g_00963	Syad.g_01282
OG0001130	Syag.g_00964	Syad.g_01283
OG0001131	Syag.g_00624	Syad.g_01953
OG0001132	Syag.g_00096	Syad.g_02038
OG0001133	Syag.g_00380	Syad.g_02172
OG0001134	Syag.g_02164	Syad.g_01527
OG0001135	Syag.g_00147	Syad.g_01529
OG0001136	Syag.g_01144	Syad.g_01150
OG0001137	Syag.g_01123	Syad.g_01169
OG0001138	Syag.g_01090	Syad.g_01493
OG0001139	Syag.g_01088	Syad.g_01491
OG0001140	Syag.g_01087	Syad.g_01490
OG0001141	Syag.g_01086	Syad.g_01489
OG0001142	Syag.g_01085	Syad.g_01488
OG0001143	Syag.g_01077	Syad.g_01473
OG0001144	Syag.g_01064	Syad.g_01457
OG0001145	Syag.g_01169	Syad.g_01112
OG0001146	Syag.g_01218	Syad.g_02412
