Orthogroup	Syag	Praz
OG0000594	Syag.g_00407	Praz.g_01697
OG0000595	Syag.g_00408	Praz.g_01696
OG0000596	Syag.g_00413	Praz.g_01692
OG0000597	Syag.g_00416	Praz.g_01690
OG0000598	Syag.g_00417	Praz.g_01689
OG0000599	Syag.g_00424	Praz.g_01686
OG0000600	Syag.g_00425	Praz.g_01685
OG0000601	Syag.g_00426	Praz.g_01684
OG0000602	Syag.g_00431	Praz.g_01682
OG0000603	Syag.g_00432	Praz.g_01681
OG0000604	Syag.g_00434	Praz.g_01680
OG0000605	Syag.g_00522	Praz.g_01679
OG0000606	Syag.g_00550	Praz.g_01676
OG0000607	Syag.g_00553	Praz.g_01673
OG0000608	Syag.g_00554	Praz.g_01672
OG0000609	Syag.g_00556	Praz.g_01671
OG0000610	Syag.g_00580	Praz.g_01666
OG0000611	Syag.g_00583	Praz.g_01663
OG0000612	Syag.g_00584	Praz.g_01662
OG0000613	Syag.g_02533	Praz.g_01657
OG0000614	Syag.g_01004	Praz.g_01638
OG0000615	Syag.g_00630	Praz.g_01630
OG0000616	Syag.g_02255	Praz.g_01626
OG0000617	Syag.g_00915	Praz.g_01601
OG0000618	Syag.g_00914	Praz.g_01600
OG0000619	Syag.g_00913	Praz.g_01599
OG0000620	Syag.g_00906	Praz.g_01596
OG0000621	Syag.g_00905	Praz.g_01595
OG0000622	Syag.g_00904	Praz.g_01594
OG0000623	Syag.g_00903	Praz.g_01593
OG0000624	Syag.g_00901	Praz.g_01592
OG0000625	Syag.g_00900	Praz.g_01591
OG0000626	Syag.g_00899	Praz.g_01590
OG0000627	Syag.g_00756	Praz.g_01589
OG0000628	Syag.g_00757	Praz.g_01588
OG0000629	Syag.g_00761	Praz.g_01587
OG0000630	Syag.g_00765	Praz.g_01584
OG0000631	Syag.g_00772	Praz.g_01521
OG0000632	Syag.g_00773	Praz.g_01520
OG0000633	Syag.g_00774	Praz.g_01519
OG0000634	Syag.g_00663	Praz.g_01516
OG0000635	Syag.g_00664	Praz.g_01515
OG0000636	Syag.g_00666	Praz.g_01513
OG0000637	Syag.g_00668	Praz.g_01511
OG0000638	Syag.g_00669	Praz.g_01510
OG0000639	Syag.g_00670	Praz.g_01509
OG0000640	Syag.g_00671	Praz.g_01508
OG0000641	Syag.g_00675	Praz.g_01504
OG0000642	Syag.g_00676	Praz.g_01503
OG0000643	Syag.g_00677	Praz.g_01502
OG0000644	Syag.g_00678	Praz.g_01501
OG0000645	Syag.g_00680	Praz.g_01500
OG0000646	Syag.g_00683	Praz.g_01498
OG0000647	Syag.g_00685	Praz.g_01497
OG0000648	Syag.g_00694	Praz.g_01495
OG0000649	Syag.g_00695	Praz.g_01494
OG0000650	Syag.g_00696	Praz.g_01493
OG0000651	Syag.g_00697	Praz.g_01492
OG0000652	Syag.g_00698	Praz.g_01491
OG0000653	Syag.g_00700	Praz.g_01489
OG0000654	Syag.g_00701	Praz.g_01488
OG0000655	Syag.g_00702	Praz.g_01487
OG0000656	Syag.g_00705	Praz.g_01484
OG0000657	Syag.g_00719	Praz.g_01476
OG0000658	Syag.g_00721	Praz.g_01475
OG0000659	Syag.g_00722	Praz.g_01474
OG0000660	Syag.g_00726	Praz.g_01470
OG0000661	Syag.g_00728	Praz.g_01468
OG0000662	Syag.g_00730	Praz.g_01466
OG0000663	Syag.g_00733	Praz.g_01464
OG0000664	Syag.g_00734	Praz.g_01463
OG0000665	Syag.g_00456	Praz.g_01459
OG0000666	Syag.g_00445	Praz.g_01458
OG0000667	Syag.g_00574	Praz.g_01454
OG0000668	Syag.g_00868	Praz.g_01424
OG0000669	Syag.g_00600	Praz.g_01417
OG0000670	Syag.g_00399	Praz.g_01415
OG0000671	Syag.g_00604	Praz.g_01413
OG0000672	Syag.g_00607	Praz.g_01410
OG0000673	Syag.g_00610	Praz.g_01407
OG0000674	Syag.g_00612	Praz.g_01405
OG0000675	Syag.g_00613	Praz.g_01404
OG0000676	Syag.g_00615	Praz.g_01402
OG0000677	Syag.g_00616	Praz.g_01401
OG0000678	Syag.g_00622	Praz.g_01399
OG0000679	Syag.g_00633	Praz.g_01395
OG0000680	Syag.g_00634	Praz.g_01394
OG0000681	Syag.g_00637	Praz.g_01392
OG0000682	Syag.g_00638	Praz.g_01391
OG0000683	Syag.g_00639	Praz.g_01390
OG0000684	Syag.g_00641	Praz.g_01388
OG0000685	Syag.g_00643	Praz.g_01386
OG0000686	Syag.g_00644	Praz.g_01385
OG0000687	Syag.g_00645	Praz.g_01384
OG0000688	Syag.g_00651	Praz.g_01381
OG0000689	Syag.g_00653	Praz.g_01380
OG0000690	Syag.g_00654	Praz.g_01379
OG0000691	Syag.g_00655	Praz.g_01378
OG0000692	Syag.g_00656	Praz.g_01376
OG0000693	Syag.g_00658	Praz.g_01375
OG0000694	Syag.g_00659	Praz.g_01374
OG0000695	Syag.g_00776	Praz.g_01372
OG0000696	Syag.g_00777	Praz.g_01371
OG0000697	Syag.g_00778	Praz.g_01370
OG0000698	Syag.g_00781	Praz.g_01367
OG0000699	Syag.g_00782	Praz.g_01366
OG0000700	Syag.g_00783	Praz.g_01365
OG0000701	Syag.g_00784	Praz.g_01364
OG0000702	Syag.g_00792	Praz.g_01362
OG0000703	Syag.g_00793	Praz.g_01361
OG0000704	Syag.g_00795	Praz.g_01360
OG0000705	Syag.g_00802	Praz.g_01356
OG0000706	Syag.g_00803	Praz.g_01355
OG0000707	Syag.g_00804	Praz.g_01354
OG0000708	Syag.g_00807	Praz.g_01353
OG0000709	Syag.g_00816	Praz.g_01349
OG0000710	Syag.g_00820	Praz.g_01346
OG0000711	Syag.g_00848	Praz.g_01329
OG0000712	Syag.g_00850	Praz.g_01327
OG0000713	Syag.g_00851	Praz.g_01326
OG0000714	Syag.g_00853	Praz.g_01325
OG0000715	Syag.g_00855	Praz.g_01323
OG0000716	Syag.g_00859	Praz.g_01321
OG0000717	Syag.g_00860	Praz.g_01320
OG0000718	Syag.g_00864	Praz.g_01308
OG0000719	Syag.g_00866	Praz.g_01306
OG0000720	Syag.g_00880	Praz.g_01297
OG0000721	Syag.g_00882	Praz.g_01294
OG0000722	Syag.g_00883	Praz.g_01293
OG0000723	Syag.g_00897	Praz.g_01290
OG0000724	Syag.g_00967	Praz.g_01281
OG0000725	Syag.g_00978	Praz.g_00067
OG0000726	Syag.g_00979	Praz.g_00068
OG0000727	Syag.g_00980	Praz.g_00069
OG0000728	Syag.g_00982	Praz.g_00071
OG0000729	Syag.g_02376	Praz.g_00116
OG0000730	Syag.g_02840	Praz.g_00060
OG0000731	Syag.g_02853	Praz.g_00056
OG0000732	Syag.g_02331	Praz.g_00046
OG0000733	Syag.g_00145	Praz.g_00024
OG0000734	Syag.g_01892	Praz.g_00007
OG0000735	Syag.g_01159	Praz.g_00005
OG0000736	Syag.g_01158	Praz.g_00004
OG0000737	Syag.g_01157	Praz.g_00003
OG0000738	Syag.g_01152	Praz.g_00762
OG0000739	Syag.g_01149	Praz.g_00761
OG0000740	Syag.g_01148	Praz.g_00760
OG0000741	Syag.g_01145	Praz.g_00759
OG0000742	Syag.g_01142	Praz.g_00756
OG0000743	Syag.g_01140	Praz.g_00754
OG0000744	Syag.g_01139	Praz.g_00753
OG0000745	Syag.g_01137	Praz.g_00751
OG0000746	Syag.g_01135	Praz.g_00749
OG0000747	Syag.g_01134	Praz.g_00748
OG0000748	Syag.g_01122	Praz.g_00745
OG0000749	Syag.g_01121	Praz.g_00744
OG0000750	Syag.g_01120	Praz.g_00743
OG0000751	Syag.g_01114	Praz.g_00741
OG0000752	Syag.g_01112	Praz.g_00739
OG0000753	Syag.g_01109	Praz.g_00736
OG0000754	Syag.g_01103	Praz.g_00733
OG0000755	Syag.g_01092	Praz.g_00730
OG0000756	Syag.g_01091	Praz.g_00729
OG0000757	Syag.g_01084	Praz.g_00723
OG0000758	Syag.g_01083	Praz.g_00722
OG0000759	Syag.g_01082	Praz.g_00721
OG0000760	Syag.g_01081	Praz.g_00720
OG0000761	Syag.g_01080	Praz.g_00719
OG0000762	Syag.g_01078	Praz.g_00718
OG0000763	Syag.g_01076	Praz.g_00716
OG0000764	Syag.g_01075	Praz.g_00715
OG0000765	Syag.g_01056	Praz.g_00706
OG0000766	Syag.g_01055	Praz.g_00705
OG0000767	Syag.g_01053	Praz.g_00703
OG0000768	Syag.g_01052	Praz.g_00702
OG0000769	Syag.g_01047	Praz.g_00700
OG0000770	Syag.g_01043	Praz.g_00698
OG0000771	Syag.g_00959	Praz.g_01936
OG0000772	Syag.g_02043	Praz.g_01205
OG0000773	Syag.g_01168	Praz.g_01189
OG0000774	Syag.g_01182	Praz.g_01187
OG0000775	Syag.g_01185	Praz.g_01185
OG0000776	Syag.g_01186	Praz.g_01184
OG0000777	Syag.g_01187	Praz.g_01183
OG0000778	Syag.g_01188	Praz.g_01182
OG0000779	Syag.g_01194	Praz.g_01178
OG0000780	Syag.g_01217	Praz.g_01177
OG0000781	Syag.g_01221	Praz.g_01174
OG0000782	Syag.g_01222	Praz.g_01173
OG0000783	Syag.g_01223	Praz.g_01172
OG0000784	Syag.g_01224	Praz.g_01171
OG0000785	Syag.g_01226	Praz.g_01169
OG0000786	Syag.g_01235	Praz.g_01167
OG0000787	Syag.g_01236	Praz.g_01166
OG0000788	Syag.g_00427	Praz.g_01152
OG0000789	Syag.g_00453	Praz.g_01149
OG0000790	Syag.g_01542	Praz.g_01134
OG0000791	Syag.g_01544	Praz.g_01132
OG0000792	Syag.g_01545	Praz.g_01131
OG0000793	Syag.g_01550	Praz.g_01128
OG0000794	Syag.g_01551	Praz.g_01127
OG0000795	Syag.g_01552	Praz.g_01126
OG0000796	Syag.g_01556	Praz.g_01122
OG0000797	Syag.g_01557	Praz.g_01121
OG0000799	Syag.g_01278	Praz.g_01059
OG0000800	Syag.g_01280	Praz.g_01058
OG0000801	Syag.g_01285	Praz.g_01057
OG0000802	Syag.g_01293	Praz.g_01055
OG0000803	Syag.g_01321	Praz.g_01053
OG0000804	Syag.g_01438	Praz.g_01052
OG0000805	Syag.g_01433	Praz.g_01050
OG0000806	Syag.g_01429	Praz.g_01048
OG0000807	Syag.g_01428	Praz.g_01047
OG0000808	Syag.g_01427	Praz.g_01046
OG0000809	Syag.g_01423	Praz.g_01043
OG0000810	Syag.g_01422	Praz.g_01042
OG0000811	Syag.g_01413	Praz.g_01038
OG0000812	Syag.g_01411	Praz.g_01036
OG0000813	Syag.g_01410	Praz.g_01035
OG0000814	Syag.g_01408	Praz.g_01033
OG0000815	Syag.g_01407	Praz.g_01032
OG0000816	Syag.g_01405	Praz.g_01030
OG0000817	Syag.g_01404	Praz.g_01029
OG0000818	Syag.g_01400	Praz.g_01024
OG0000819	Syag.g_01399	Praz.g_01023
OG0000820	Syag.g_01398	Praz.g_01022
OG0000821	Syag.g_01388	Praz.g_01018
OG0000822	Syag.g_01386	Praz.g_01017
OG0000823	Syag.g_01385	Praz.g_01016
OG0000824	Syag.g_01379	Praz.g_01013
OG0000825	Syag.g_01378	Praz.g_01012
OG0000826	Syag.g_01377	Praz.g_01011
OG0000827	Syag.g_01376	Praz.g_01010
OG0000828	Syag.g_01373	Praz.g_01007
OG0000829	Syag.g_01372	Praz.g_01006
OG0000830	Syag.g_01371	Praz.g_01005
OG0000831	Syag.g_01367	Praz.g_01003
OG0000832	Syag.g_01614	Praz.g_00997
OG0000833	Syag.g_01628	Praz.g_00989
OG0000834	Syag.g_01632	Praz.g_00988
OG0000835	Syag.g_01633	Praz.g_00987
OG0000836	Syag.g_01637	Praz.g_00986
OG0000837	Syag.g_01638	Praz.g_00985
OG0000838	Syag.g_01642	Praz.g_00983
OG0000839	Syag.g_01643	Praz.g_00982
OG0000840	Syag.g_01644	Praz.g_00981
OG0000841	Syag.g_01645	Praz.g_00980
OG0000842	Syag.g_01646	Praz.g_00979
OG0000843	Syag.g_01647	Praz.g_00978
OG0000844	Syag.g_01649	Praz.g_00977
OG0000845	Syag.g_01650	Praz.g_00976
OG0000846	Syag.g_01651	Praz.g_00975
OG0000847	Syag.g_01652	Praz.g_00974
OG0000848	Syag.g_01654	Praz.g_00973
OG0000849	Syag.g_01655	Praz.g_00972
OG0000850	Syag.g_01657	Praz.g_00970
OG0000851	Syag.g_01663	Praz.g_00969
OG0000852	Syag.g_01664	Praz.g_00968
OG0000853	Syag.g_01668	Praz.g_00964
OG0000854	Syag.g_01670	Praz.g_00962
OG0000855	Syag.g_01671	Praz.g_00961
OG0000856	Syag.g_00386	Praz.g_00946
OG0000857	Syag.g_00684	Praz.g_00918
OG0000858	Syag.g_01677	Praz.g_00883
OG0000859	Syag.g_01678	Praz.g_00882
OG0000860	Syag.g_01689	Praz.g_00875
OG0000861	Syag.g_01690	Praz.g_00874
OG0000862	Syag.g_01693	Praz.g_00873
OG0000863	Syag.g_01695	Praz.g_00871
OG0000864	Syag.g_01696	Praz.g_00870
OG0000865	Syag.g_01697	Praz.g_00869
OG0000866	Syag.g_01698	Praz.g_00868
OG0000867	Syag.g_01699	Praz.g_00867
OG0000868	Syag.g_01707	Praz.g_00866
OG0000869	Syag.g_01711	Praz.g_00862
OG0000870	Syag.g_01716	Praz.g_00857
OG0000871	Syag.g_01717	Praz.g_00856
OG0000872	Syag.g_01723	Praz.g_00855
OG0000873	Syag.g_01726	Praz.g_00852
OG0000874	Syag.g_01729	Praz.g_00849
OG0000875	Syag.g_01731	Praz.g_00848
OG0000876	Syag.g_01732	Praz.g_00847
OG0000877	Syag.g_01734	Praz.g_00845
OG0000878	Syag.g_01735	Praz.g_00844
OG0000879	Syag.g_02356	Praz.g_00843
OG0000880	Syag.g_01736	Praz.g_00842
OG0000881	Syag.g_01741	Praz.g_00838
OG0000882	Syag.g_01746	Praz.g_00833
OG0000883	Syag.g_01749	Praz.g_00831
OG0000884	Syag.g_01751	Praz.g_00830
OG0000885	Syag.g_01752	Praz.g_00829
OG0000886	Syag.g_01753	Praz.g_00828
OG0000887	Syag.g_01754	Praz.g_00827
OG0000888	Syag.g_01756	Praz.g_00825
OG0000889	Syag.g_01758	Praz.g_00823
OG0000890	Syag.g_01761	Praz.g_00822
OG0000891	Syag.g_01762	Praz.g_00821
OG0000892	Syag.g_01765	Praz.g_00340
OG0000893	Syag.g_02688	Praz.g_00335
OG0000894	Syag.g_02691	Praz.g_00333
OG0000895	Syag.g_02695	Praz.g_00330
OG0000896	Syag.g_02696	Praz.g_00329
OG0000897	Syag.g_02699	Praz.g_00327
OG0000898	Syag.g_02700	Praz.g_00326
OG0000899	Syag.g_02701	Praz.g_00325
OG0000900	Syag.g_02702	Praz.g_00324
OG0000901	Syag.g_02707	Praz.g_00321
OG0000902	Syag.g_02709	Praz.g_00319
OG0000903	Syag.g_02724	Praz.g_00316
OG0000904	Syag.g_02718	Praz.g_00314
OG0000905	Syag.g_02714	Praz.g_00309
OG0000906	Syag.g_02711	Praz.g_00308
OG0000907	Syag.g_02727	Praz.g_00305
OG0000908	Syag.g_02730	Praz.g_00302
OG0000909	Syag.g_02731	Praz.g_00301
OG0000910	Syag.g_02732	Praz.g_00300
OG0000911	Syag.g_02734	Praz.g_00298
OG0000912	Syag.g_02735	Praz.g_00297
OG0000913	Syag.g_02736	Praz.g_00296
OG0000914	Syag.g_02737	Praz.g_00295
OG0000915	Syag.g_02739	Praz.g_00294
OG0000916	Syag.g_02740	Praz.g_00293
OG0000917	Syag.g_02741	Praz.g_00292
OG0000918	Syag.g_02742	Praz.g_00291
OG0000919	Syag.g_02743	Praz.g_00290
OG0000920	Syag.g_02744	Praz.g_00289
OG0000921	Syag.g_02745	Praz.g_00288
OG0000922	Syag.g_02746	Praz.g_00287
OG0000923	Syag.g_02750	Praz.g_00283
OG0000924	Syag.g_02751	Praz.g_00282
OG0000925	Syag.g_02752	Praz.g_00281
OG0000926	Syag.g_02753	Praz.g_00280
OG0000927	Syag.g_02755	Praz.g_00278
OG0000928	Syag.g_02756	Praz.g_00277
OG0000929	Syag.g_02757	Praz.g_00276
OG0000930	Syag.g_02758	Praz.g_00275
OG0000931	Syag.g_02759	Praz.g_00274
OG0000932	Syag.g_02760	Praz.g_00273
OG0000933	Syag.g_02766	Praz.g_00269
OG0000934	Syag.g_02768	Praz.g_00267
OG0000935	Syag.g_02769	Praz.g_00266
OG0000936	Syag.g_02770	Praz.g_00265
OG0000937	Syag.g_02771	Praz.g_00264
OG0000938	Syag.g_02774	Praz.g_00262
OG0000939	Syag.g_02775	Praz.g_00261
OG0000940	Syag.g_02783	Praz.g_00254
OG0000941	Syag.g_02785	Praz.g_00252
OG0000942	Syag.g_02787	Praz.g_00250
OG0000943	Syag.g_02788	Praz.g_00249
OG0000944	Syag.g_02790	Praz.g_00248
OG0000945	Syag.g_02792	Praz.g_00247
OG0000946	Syag.g_02797	Praz.g_00242
OG0000947	Syag.g_02801	Praz.g_00240
OG0000948	Syag.g_02802	Praz.g_00239
OG0000949	Syag.g_02449	Praz.g_00236
OG0000950	Syag.g_02436	Praz.g_00231
OG0000951	Syag.g_02431	Praz.g_00227
OG0000952	Syag.g_02423	Praz.g_00223
OG0000953	Syag.g_02415	Praz.g_00220
OG0000954	Syag.g_02409	Praz.g_00216
OG0000955	Syag.g_02408	Praz.g_00215
OG0000956	Syag.g_02406	Praz.g_00213
OG0000957	Syag.g_02395	Praz.g_00207
OG0000958	Syag.g_02394	Praz.g_00206
OG0000959	Syag.g_02389	Praz.g_00202
OG0000960	Syag.g_02388	Praz.g_00201
OG0000961	Syag.g_02379	Praz.g_00199
OG0000962	Syag.g_02377	Praz.g_00197
OG0000963	Syag.g_02372	Praz.g_00193
OG0000964	Syag.g_02371	Praz.g_00192
OG0000965	Syag.g_02370	Praz.g_00191
OG0000966	Syag.g_02362	Praz.g_00184
OG0000967	Syag.g_02358	Praz.g_00179
OG0000968	Syag.g_02355	Praz.g_00177
OG0000969	Syag.g_02354	Praz.g_00176
OG0000970	Syag.g_02353	Praz.g_00175
OG0000971	Syag.g_02348	Praz.g_00174
OG0000972	Syag.g_02347	Praz.g_00173
OG0000973	Syag.g_02346	Praz.g_00172
OG0000974	Syag.g_02345	Praz.g_00171
OG0000975	Syag.g_02344	Praz.g_00170
OG0000976	Syag.g_02343	Praz.g_00169
OG0000977	Syag.g_02340	Praz.g_00168
OG0000978	Syag.g_02338	Praz.g_00167
OG0000979	Syag.g_02335	Praz.g_00164
OG0000980	Syag.g_02332	Praz.g_00162
OG0000981	Syag.g_02329	Praz.g_00160
OG0000982	Syag.g_02127	Praz.g_00158
OG0000983	Syag.g_02128	Praz.g_00157
OG0000984	Syag.g_02129	Praz.g_00156
OG0000985	Syag.g_02133	Praz.g_00153
OG0000986	Syag.g_02138	Praz.g_00151
OG0000987	Syag.g_02140	Praz.g_00150
OG0000988	Syag.g_02145	Praz.g_00147
OG0000989	Syag.g_02156	Praz.g_00143
OG0000990	Syag.g_02169	Praz.g_00140
OG0000991	Syag.g_02174	Praz.g_00139
OG0000992	Syag.g_02177	Praz.g_00137
OG0000993	Syag.g_02178	Praz.g_00136
OG0000994	Syag.g_02181	Praz.g_00135
OG0000995	Syag.g_02187	Praz.g_00131
OG0000996	Syag.g_02229	Praz.g_00130
OG0000997	Syag.g_02239	Praz.g_00129
OG0000998	Syag.g_02241	Praz.g_00127
OG0000999	Syag.g_02242	Praz.g_00126
OG0001000	Syag.g_02246	Praz.g_00123
OG0001001	Syag.g_02251	Praz.g_00121
OG0001002	Syag.g_02258	Praz.g_00117
OG0001003	Syag.g_02260	Praz.g_00357
OG0001004	Syag.g_02261	Praz.g_00358
OG0001005	Syag.g_02263	Praz.g_00359
OG0001006	Syag.g_02270	Praz.g_00363
OG0001007	Syag.g_02272	Praz.g_00365
OG0001008	Syag.g_00034	Praz.g_01891
OG0001009	Syag.g_02304	Praz.g_00392
OG0001010	Syag.g_02305	Praz.g_00393
OG0001011	Syag.g_02307	Praz.g_00394
OG0001012	Syag.g_02123	Praz.g_00409
OG0001013	Syag.g_02098	Praz.g_00414
OG0001014	Syag.g_02084	Praz.g_00417
OG0001015	Syag.g_02083	Praz.g_00418
OG0001016	Syag.g_01824	Praz.g_00433
OG0001017	Syag.g_01830	Praz.g_00437
OG0001018	Syag.g_01832	Praz.g_00440
OG0001019	Syag.g_01854	Praz.g_00449
OG0001020	Syag.g_01861	Praz.g_00450
OG0001021	Syag.g_01865	Praz.g_00451
OG0001022	Syag.g_01870	Praz.g_00454
OG0001023	Syag.g_01871	Praz.g_00455
OG0001024	Syag.g_01875	Praz.g_00458
OG0001025	Syag.g_01882	Praz.g_00464
OG0001026	Syag.g_01894	Praz.g_00471
OG0001027	Syag.g_01902	Praz.g_00472
OG0001028	Syag.g_01904	Praz.g_00474
OG0001029	Syag.g_01906	Praz.g_00475
OG0001030	Syag.g_01927	Praz.g_00490
OG0001031	Syag.g_02000	Praz.g_00546
OG0001032	Syag.g_02005	Praz.g_00547
OG0001033	Syag.g_02048	Praz.g_00568
OG0001034	Syag.g_01784	Praz.g_00596
OG0001035	Syag.g_02635	Praz.g_00614
OG0001036	Syag.g_02630	Praz.g_00618
OG0001037	Syag.g_02628	Praz.g_00619
OG0001038	Syag.g_02600	Praz.g_00636
OG0001039	Syag.g_02597	Praz.g_00639
OG0001040	Syag.g_02594	Praz.g_00641
OG0001041	Syag.g_02589	Praz.g_00645
OG0001042	Syag.g_02564	Praz.g_00661
OG0001043	Syag.g_02560	Praz.g_00662
OG0001044	Syag.g_02842	Praz.g_00690
OG0001045	Syag.g_02856	Praz.g_00344
OG0001046	Syag.g_00836	Praz.g_00795
OG0001047	Syag.g_00036	Praz.g_01889
OG0001048	Syag.g_00037	Praz.g_01888
OG0001049	Syag.g_00040	Praz.g_01886
OG0001050	Syag.g_00041	Praz.g_01885
OG0001051	Syag.g_00042	Praz.g_01884
OG0001052	Syag.g_01352	Praz.g_01857
OG0001053	Syag.g_01525	Praz.g_01845
OG0001054	Syag.g_01506	Praz.g_01830
OG0001055	Syag.g_01485	Praz.g_01811
OG0001056	Syag.g_01449	Praz.g_01792
OG0001057	Syag.g_01241	Praz.g_01787
OG0001058	Syag.g_00271	Praz.g_01779
OG0001059	Syag.g_00275	Praz.g_01775
OG0001060	Syag.g_00282	Praz.g_01768
OG0001061	Syag.g_00302	Praz.g_01755
OG0001062	Syag.g_00304	Praz.g_01753
OG0001063	Syag.g_00310	Praz.g_01751
OG0001064	Syag.g_00311	Praz.g_01750
OG0001065	Syag.g_00312	Praz.g_01749
OG0001066	Syag.g_00313	Praz.g_01748
OG0001067	Syag.g_00314	Praz.g_01747
OG0001068	Syag.g_00315	Praz.g_01746
OG0001069	Syag.g_00317	Praz.g_01745
OG0001070	Syag.g_00321	Praz.g_01742
OG0001071	Syag.g_00322	Praz.g_01741
OG0001072	Syag.g_00327	Praz.g_01740
OG0001073	Syag.g_00342	Praz.g_01726
OG0001074	Syag.g_00467	Praz.g_01715
OG0001075	Syag.g_00362	Praz.g_01714
OG0001076	Syag.g_00378	Praz.g_01706
OG0001077	Syag.g_00388	Praz.g_01702
OG0001078	Syag.g_00411	Praz.g_01694
OG0001079	Syag.g_00428	Praz.g_01683
OG0001080	Syag.g_00495	Praz.g_01677
OG0001081	Syag.g_00551	Praz.g_01675
OG0001082	Syag.g_00552	Praz.g_01674
OG0001083	Syag.g_00565	Praz.g_01669
OG0001084	Syag.g_00569	Praz.g_01668
OG0001085	Syag.g_00592	Praz.g_01660
OG0001086	Syag.g_00594	Praz.g_01659
OG0001087	Syag.g_01018	Praz.g_01642
OG0001088	Syag.g_01016	Praz.g_01641
OG0001089	Syag.g_00986	Praz.g_01633
OG0001090	Syag.g_00922	Praz.g_01606
OG0001091	Syag.g_00919	Praz.g_01604
OG0001092	Syag.g_00917	Praz.g_01603
OG0001093	Syag.g_00910	Praz.g_01598
OG0001094	Syag.g_00661	Praz.g_01518
OG0001095	Syag.g_00681	Praz.g_01499
OG0001096	Syag.g_00703	Praz.g_01486
OG0001097	Syag.g_00729	Praz.g_01467
OG0001098	Syag.g_00744	Praz.g_01452
OG0001099	Syag.g_01905	Praz.g_01420
OG0001101	Syag.g_00603	Praz.g_01414
OG0001102	Syag.g_00606	Praz.g_01411
OG0001103	Syag.g_00608	Praz.g_01409
OG0001104	Syag.g_00642	Praz.g_01387
OG0001105	Syag.g_00646	Praz.g_01383
OG0001106	Syag.g_00796	Praz.g_01359
OG0001107	Syag.g_00808	Praz.g_01352
OG0001108	Syag.g_00817	Praz.g_01348
OG0001109	Syag.g_00819	Praz.g_01347
OG0001110	Syag.g_00821	Praz.g_01345
OG0001111	Syag.g_00823	Praz.g_01344
OG0001112	Syag.g_00825	Praz.g_01343
OG0001113	Syag.g_00826	Praz.g_01342
OG0001114	Syag.g_00827	Praz.g_01341
OG0001115	Syag.g_00831	Praz.g_01339
OG0001116	Syag.g_00833	Praz.g_01338
OG0001117	Syag.g_00834	Praz.g_01337
OG0001118	Syag.g_00835	Praz.g_01336
OG0001119	Syag.g_00837	Praz.g_01335
OG0001120	Syag.g_00841	Praz.g_01333
OG0001121	Syag.g_01584	Praz.g_00027, Praz.g_01330
OG0001122	Syag.g_00867	Praz.g_01305
OG0001123	Syag.g_00875	Praz.g_01301
OG0001124	Syag.g_00877	Praz.g_01299
OG0001125	Syag.g_00879	Praz.g_01298
OG0001126	Syag.g_00957	Praz.g_01287
OG0001127	Syag.g_00958	Praz.g_01286
OG0001128	Syag.g_00961	Praz.g_01284
OG0001129	Syag.g_00963	Praz.g_01283
OG0001130	Syag.g_00964	Praz.g_01282
OG0001131	Syag.g_00624	Praz.g_00096
OG0001132	Syag.g_00096	Praz.g_00105
OG0001133	Syag.g_00380	Praz.g_00040
OG0001134	Syag.g_02164	Praz.g_00025
OG0001135	Syag.g_00147	Praz.g_00022
OG0001136	Syag.g_01144	Praz.g_00758
OG0001137	Syag.g_01123	Praz.g_00746
OG0001138	Syag.g_01090	Praz.g_00728
OG0001139	Syag.g_01088	Praz.g_00727
OG0001140	Syag.g_01087	Praz.g_00726
OG0001141	Syag.g_01086	Praz.g_00725
OG0001142	Syag.g_01085	Praz.g_00724
OG0001143	Syag.g_01077	Praz.g_00717
OG0001144	Syag.g_01064	Praz.g_00712
OG0001145	Syag.g_01169	Praz.g_01188
OG0001146	Syag.g_01218	Praz.g_01176
OG0001147	Syag.g_01360	Praz.g_01153
OG0001148	Syag.g_01539	Praz.g_01137
OG0001149	Syag.g_01540	Praz.g_01136
OG0001150	Syag.g_01541	Praz.g_01135
OG0001151	Syag.g_01554	Praz.g_01124
OG0001152	Syag.g_01555	Praz.g_01123
OG0001153	Syag.g_01375	Praz.g_01009
OG0001154	Syag.g_01374	Praz.g_01008
OG0001155	Syag.g_01616	Praz.g_00996
OG0001156	Syag.g_01619	Praz.g_00993
OG0001157	Syag.g_01620	Praz.g_00992
OG0001158	Syag.g_01621	Praz.g_00991
OG0001159	Syag.g_01622, Syag.g_01625	Praz.g_00990
OG0001160	Syag.g_01666	Praz.g_00966
OG0001161	Syag.g_02163	Praz.g_00953
OG0001162	Syag.g_01238	Praz.g_00942
OG0001163	Syag.g_01674	Praz.g_00885
OG0001164	Syag.g_01680	Praz.g_00881
OG0001165	Syag.g_01685	Praz.g_00878
OG0001166	Syag.g_01715	Praz.g_00858
OG0001167	Syag.g_02383	Praz.g_00841
OG0001168	Syag.g_01740	Praz.g_00839
OG0001169	Syag.g_01742	Praz.g_00837
OG0001170	Syag.g_01744	Praz.g_00835
OG0001171	Syag.g_01755	Praz.g_00826
OG0001172	Syag.g_02693	Praz.g_00332
OG0001173	Syag.g_02694	Praz.g_00331
OG0001174	Syag.g_02703	Praz.g_00323
OG0001175	Syag.g_02704	Praz.g_00322
OG0001176	Syag.g_02723	Praz.g_00315
