Orthogroup	Syag	Praa
OG0000592	Syag.g_00384	Praa.g_00626
OG0000593	Syag.g_00406	Praa.g_00632
OG0000594	Syag.g_00407	Praa.g_00633
OG0000595	Syag.g_00408	Praa.g_00634
OG0000596	Syag.g_00413	Praa.g_00638
OG0000597	Syag.g_00416	Praa.g_00640
OG0000598	Syag.g_00417	Praa.g_00641
OG0000599	Syag.g_00424	Praa.g_00644
OG0000600	Syag.g_00425	Praa.g_00645
OG0000601	Syag.g_00426	Praa.g_00646
OG0000602	Syag.g_00431	Praa.g_00648
OG0000603	Syag.g_00432	Praa.g_00649
OG0000604	Syag.g_00434	Praa.g_00650
OG0000605	Syag.g_00522	Praa.g_00651
OG0000606	Syag.g_00550	Praa.g_00654
OG0000607	Syag.g_00553	Praa.g_00657
OG0000608	Syag.g_00554	Praa.g_00658
OG0000609	Syag.g_00556	Praa.g_00659
OG0000610	Syag.g_00580	Praa.g_00664
OG0000611	Syag.g_00583	Praa.g_00667
OG0000612	Syag.g_00584	Praa.g_00668
OG0000613	Syag.g_02533	Praa.g_00673
OG0000614	Syag.g_01004	Praa.g_00692
OG0000615	Syag.g_00630	Praa.g_00700
OG0000616	Syag.g_02255	Praa.g_00704
OG0000617	Syag.g_00915	Praa.g_00717
OG0000618	Syag.g_00914	Praa.g_00718
OG0000619	Syag.g_00913	Praa.g_00719
OG0000620	Syag.g_00906	Praa.g_00722
OG0000621	Syag.g_00905	Praa.g_00723
OG0000622	Syag.g_00904	Praa.g_00724
OG0000623	Syag.g_00903	Praa.g_00725
OG0000624	Syag.g_00901	Praa.g_00726
OG0000625	Syag.g_00900	Praa.g_00727
OG0000626	Syag.g_00899	Praa.g_00728
OG0000627	Syag.g_00756	Praa.g_00729
OG0000628	Syag.g_00757	Praa.g_00730
OG0000629	Syag.g_00761	Praa.g_00731
OG0000630	Syag.g_00765	Praa.g_00734
OG0000631	Syag.g_00772	Praa.g_00794
OG0000632	Syag.g_00773	Praa.g_00795
OG0000633	Syag.g_00774	Praa.g_00796
OG0000634	Syag.g_00663	Praa.g_00799
OG0000635	Syag.g_00664	Praa.g_00800
OG0000636	Syag.g_00666	Praa.g_00802
OG0000637	Syag.g_00668	Praa.g_00804
OG0000638	Syag.g_00669	Praa.g_00805
OG0000639	Syag.g_00670	Praa.g_00806
OG0000640	Syag.g_00671	Praa.g_00807
OG0000641	Syag.g_00675	Praa.g_00812
OG0000642	Syag.g_00676	Praa.g_00813
OG0000643	Syag.g_00677	Praa.g_00814
OG0000644	Syag.g_00678	Praa.g_00815
OG0000645	Syag.g_00680	Praa.g_00816
OG0000646	Syag.g_00683	Praa.g_00818
OG0000647	Syag.g_00685	Praa.g_00819
OG0000648	Syag.g_00694	Praa.g_00821
OG0000649	Syag.g_00695	Praa.g_00822
OG0000650	Syag.g_00696	Praa.g_00823
OG0000651	Syag.g_00697	Praa.g_00824
OG0000652	Syag.g_00698	Praa.g_00825
OG0000653	Syag.g_00700	Praa.g_00827
OG0000654	Syag.g_00701	Praa.g_00828
OG0000655	Syag.g_00702	Praa.g_00829
OG0000656	Syag.g_00705	Praa.g_00832
OG0000657	Syag.g_00719	Praa.g_00840
OG0000658	Syag.g_00721	Praa.g_00841
OG0000659	Syag.g_00722	Praa.g_00842
OG0000660	Syag.g_00726	Praa.g_00846
OG0000661	Syag.g_00728	Praa.g_00848
OG0000662	Syag.g_00730	Praa.g_00850
OG0000663	Syag.g_00733	Praa.g_00852
OG0000664	Syag.g_00734	Praa.g_00853
OG0000665	Syag.g_00456	Praa.g_00857
OG0000666	Syag.g_00445	Praa.g_00858
OG0000667	Syag.g_00574	Praa.g_00862
OG0000668	Syag.g_00868	Praa.g_00892
OG0000669	Syag.g_00600	Praa.g_00899
OG0000670	Syag.g_00399	Praa.g_00901
OG0000671	Syag.g_00604	Praa.g_00903
OG0000672	Syag.g_00607	Praa.g_00905
OG0000673	Syag.g_00610	Praa.g_00908
OG0000674	Syag.g_00612	Praa.g_00910
OG0000675	Syag.g_00613	Praa.g_00911
OG0000676	Syag.g_00615	Praa.g_00913
OG0000677	Syag.g_00616	Praa.g_00914
OG0000678	Syag.g_00622	Praa.g_00916
OG0000679	Syag.g_00633	Praa.g_00920
OG0000680	Syag.g_00634	Praa.g_00921
OG0000681	Syag.g_00637	Praa.g_00923
OG0000682	Syag.g_00638	Praa.g_00924
OG0000683	Syag.g_00639	Praa.g_00925
OG0000684	Syag.g_00641	Praa.g_00926
OG0000685	Syag.g_00643	Praa.g_00928
OG0000686	Syag.g_00644	Praa.g_00929
OG0000687	Syag.g_00645	Praa.g_00930
OG0000688	Syag.g_00651	Praa.g_00933
OG0000689	Syag.g_00653	Praa.g_00934
OG0000690	Syag.g_00654	Praa.g_00935
OG0000691	Syag.g_00655	Praa.g_00936
OG0000692	Syag.g_00656	Praa.g_00938
OG0000693	Syag.g_00658	Praa.g_00939
OG0000694	Syag.g_00659	Praa.g_00940
OG0000695	Syag.g_00776	Praa.g_00942
OG0000696	Syag.g_00777	Praa.g_00943
OG0000697	Syag.g_00778	Praa.g_00944
OG0000698	Syag.g_00781	Praa.g_00947
OG0000699	Syag.g_00782	Praa.g_00948
OG0000700	Syag.g_00783	Praa.g_00949
OG0000701	Syag.g_00784	Praa.g_00950
OG0000702	Syag.g_00792	Praa.g_00952
OG0000703	Syag.g_00793	Praa.g_00953
OG0000704	Syag.g_00795	Praa.g_00954
OG0000705	Syag.g_00802	Praa.g_00958
OG0000706	Syag.g_00803	Praa.g_00959
OG0000707	Syag.g_00804	Praa.g_00960
OG0000708	Syag.g_00807	Praa.g_00961
OG0000709	Syag.g_00816	Praa.g_00965
OG0000710	Syag.g_00820	Praa.g_00968
OG0000711	Syag.g_00848	Praa.g_00985
OG0000712	Syag.g_00850	Praa.g_00987
OG0000713	Syag.g_00851	Praa.g_00988
OG0000714	Syag.g_00853	Praa.g_00989
OG0000715	Syag.g_00855	Praa.g_00991
OG0000716	Syag.g_00859	Praa.g_00993
OG0000717	Syag.g_00860	Praa.g_00994
OG0000718	Syag.g_00864	Praa.g_01008
OG0000719	Syag.g_00866	Praa.g_01010
OG0000720	Syag.g_00880	Praa.g_01019
OG0000721	Syag.g_00882	Praa.g_01021
OG0000722	Syag.g_00883	Praa.g_01022
OG0000723	Syag.g_00897	Praa.g_01025
OG0000724	Syag.g_00967	Praa.g_01034
OG0000725	Syag.g_00978	Praa.g_01040
OG0000726	Syag.g_00979	Praa.g_01041
OG0000727	Syag.g_00980	Praa.g_01042
OG0000728	Syag.g_00982	Praa.g_01044
OG0000729	Syag.g_02376	Praa.g_01091
OG0000730	Syag.g_02840	Praa.g_01095
OG0000731	Syag.g_02853	Praa.g_01099
OG0000732	Syag.g_02331	Praa.g_01109
OG0000733	Syag.g_00145	Praa.g_01128
OG0000734	Syag.g_01892	Praa.g_01145
OG0000735	Syag.g_01159	Praa.g_01147
OG0000736	Syag.g_01158	Praa.g_01148
OG0000737	Syag.g_01157	Praa.g_01149
OG0000738	Syag.g_01152	Praa.g_01153
OG0000739	Syag.g_01149	Praa.g_01154
OG0000740	Syag.g_01148	Praa.g_01155
OG0000741	Syag.g_01145	Praa.g_01156
OG0000742	Syag.g_01142	Praa.g_01158
OG0000743	Syag.g_01140	Praa.g_01160
OG0000744	Syag.g_01139	Praa.g_01161
OG0000745	Syag.g_01137	Praa.g_01162
OG0000746	Syag.g_01135	Praa.g_01164
OG0000747	Syag.g_01134	Praa.g_01165
OG0000748	Syag.g_01122	Praa.g_01168
OG0000749	Syag.g_01121	Praa.g_01169
OG0000750	Syag.g_01120	Praa.g_01170
OG0000751	Syag.g_01114	Praa.g_01172
OG0000752	Syag.g_01112	Praa.g_01174
OG0000753	Syag.g_01109	Praa.g_01177
OG0000754	Syag.g_01103	Praa.g_01180
OG0000755	Syag.g_01092	Praa.g_01183
OG0000756	Syag.g_01091	Praa.g_01184
OG0000757	Syag.g_01084	Praa.g_01190
OG0000758	Syag.g_01083	Praa.g_01191
OG0000759	Syag.g_01082	Praa.g_01192
OG0000760	Syag.g_01081	Praa.g_01193
OG0000761	Syag.g_01080	Praa.g_01194
OG0000762	Syag.g_01078	Praa.g_01195
OG0000763	Syag.g_01076	Praa.g_01197
OG0000764	Syag.g_01075	Praa.g_01198
OG0000765	Syag.g_01056	Praa.g_01207
OG0000766	Syag.g_01055	Praa.g_01208
OG0000767	Syag.g_01053	Praa.g_01210
OG0000768	Syag.g_01052	Praa.g_01211
OG0000769	Syag.g_01047	Praa.g_01213
OG0000770	Syag.g_01043	Praa.g_01215
OG0000771	Syag.g_00959	Praa.g_01224
OG0000772	Syag.g_02043	Praa.g_01290
OG0000773	Syag.g_01168	Praa.g_01309
OG0000774	Syag.g_01182	Praa.g_01311
OG0000775	Syag.g_01185	Praa.g_01313
OG0000776	Syag.g_01186	Praa.g_01314
OG0000777	Syag.g_01187	Praa.g_01315
OG0000778	Syag.g_01188	Praa.g_01316
OG0000779	Syag.g_01194	Praa.g_01320
OG0000780	Syag.g_01217	Praa.g_01321
OG0000781	Syag.g_01221	Praa.g_01324
OG0000782	Syag.g_01222	Praa.g_01325
OG0000783	Syag.g_01223	Praa.g_01326
OG0000784	Syag.g_01224	Praa.g_01327
OG0000785	Syag.g_01226	Praa.g_01329
OG0000786	Syag.g_01235	Praa.g_01331
OG0000787	Syag.g_01236	Praa.g_01332
OG0000788	Syag.g_00427	Praa.g_01353
OG0000789	Syag.g_00453	Praa.g_01356
OG0000790	Syag.g_01542	Praa.g_01371
OG0000791	Syag.g_01544	Praa.g_01373
OG0000792	Syag.g_01545	Praa.g_01374
OG0000793	Syag.g_01550	Praa.g_01377
OG0000794	Syag.g_01551	Praa.g_01378
OG0000795	Syag.g_01552	Praa.g_01379
OG0000796	Syag.g_01556	Praa.g_01383
OG0000797	Syag.g_01557	Praa.g_01384
OG0000798	Syag.g_02601	Praa.g_01393
OG0000799	Syag.g_01278	Praa.g_01458
OG0000800	Syag.g_01280	Praa.g_01459
OG0000801	Syag.g_01285	Praa.g_01460
OG0000802	Syag.g_01293	Praa.g_01462
OG0000803	Syag.g_01321	Praa.g_01464
OG0000804	Syag.g_01438	Praa.g_01465
OG0000805	Syag.g_01433	Praa.g_01467
OG0000806	Syag.g_01429	Praa.g_01469
OG0000807	Syag.g_01428	Praa.g_01470
OG0000808	Syag.g_01427	Praa.g_01471
OG0000809	Syag.g_01423	Praa.g_01474
OG0000810	Syag.g_01422	Praa.g_01475
OG0000811	Syag.g_01413	Praa.g_01479
OG0000812	Syag.g_01411	Praa.g_01481
OG0000813	Syag.g_01410	Praa.g_01482
OG0000814	Syag.g_01408	Praa.g_01484
OG0000815	Syag.g_01407	Praa.g_01485
OG0000816	Syag.g_01405	Praa.g_01487
OG0000817	Syag.g_01404	Praa.g_01488
OG0000818	Syag.g_01400	Praa.g_01493
OG0000819	Syag.g_01399	Praa.g_01494
OG0000820	Syag.g_01398	Praa.g_01495
OG0000821	Syag.g_01388	Praa.g_01499
OG0000822	Syag.g_01386	Praa.g_01500
OG0000823	Syag.g_01385	Praa.g_01501
OG0000824	Syag.g_01379	Praa.g_01504
OG0000825	Syag.g_01378	Praa.g_01505
OG0000826	Syag.g_01377	Praa.g_01506
OG0000827	Syag.g_01376	Praa.g_01507
OG0000828	Syag.g_01373	Praa.g_01510
OG0000829	Syag.g_01372	Praa.g_01511
OG0000830	Syag.g_01371	Praa.g_01512
OG0000831	Syag.g_01367	Praa.g_01514
OG0000832	Syag.g_01614	Praa.g_01520
OG0000833	Syag.g_01628	Praa.g_01528
OG0000834	Syag.g_01632	Praa.g_01529
OG0000835	Syag.g_01633	Praa.g_01530
OG0000836	Syag.g_01637	Praa.g_01531
OG0000837	Syag.g_01638	Praa.g_01532
OG0000838	Syag.g_01642	Praa.g_01534
OG0000839	Syag.g_01643	Praa.g_01535
OG0000840	Syag.g_01644	Praa.g_01536
OG0000841	Syag.g_01645	Praa.g_01537
OG0000842	Syag.g_01646	Praa.g_01538
OG0000843	Syag.g_01647	Praa.g_01539
OG0000844	Syag.g_01649	Praa.g_01541
OG0000845	Syag.g_01650	Praa.g_01542
OG0000846	Syag.g_01651	Praa.g_01543
OG0000847	Syag.g_01652	Praa.g_01544
OG0000848	Syag.g_01654	Praa.g_01545
OG0000849	Syag.g_01655	Praa.g_01546
OG0000850	Syag.g_01657	Praa.g_01548
OG0000851	Syag.g_01663	Praa.g_01549
OG0000852	Syag.g_01664	Praa.g_01550
OG0000853	Syag.g_01668	Praa.g_01554
OG0000854	Syag.g_01670	Praa.g_01556
OG0000855	Syag.g_01671	Praa.g_01557
OG0000856	Syag.g_00386	Praa.g_01572
OG0000857	Syag.g_00684	Praa.g_01600
OG0000858	Syag.g_01677	Praa.g_01629
OG0000859	Syag.g_01678	Praa.g_01630
OG0000860	Syag.g_01689	Praa.g_01637
OG0000861	Syag.g_01690	Praa.g_01638
OG0000862	Syag.g_01693	Praa.g_01639
OG0000863	Syag.g_01695	Praa.g_01641
OG0000864	Syag.g_01696	Praa.g_01642
OG0000865	Syag.g_01697	Praa.g_01643
OG0000866	Syag.g_01698	Praa.g_01644
OG0000867	Syag.g_01699	Praa.g_01645
OG0000868	Syag.g_01707	Praa.g_01646
OG0000869	Syag.g_01711	Praa.g_01650
OG0000870	Syag.g_01716	Praa.g_01655
OG0000871	Syag.g_01717	Praa.g_01656
OG0000872	Syag.g_01723	Praa.g_01657
OG0000873	Syag.g_01726	Praa.g_01660
OG0000874	Syag.g_01729	Praa.g_01663
OG0000875	Syag.g_01731	Praa.g_01665
OG0000876	Syag.g_01732	Praa.g_01666
OG0000877	Syag.g_01734	Praa.g_01668
OG0000878	Syag.g_01735	Praa.g_01669
OG0000879	Syag.g_02356	Praa.g_01670
OG0000880	Syag.g_01736	Praa.g_01671
OG0000881	Syag.g_01741	Praa.g_01675
OG0000882	Syag.g_01746	Praa.g_01680
OG0000883	Syag.g_01749	Praa.g_01682
OG0000884	Syag.g_01751	Praa.g_01684
OG0000885	Syag.g_01752	Praa.g_01685
OG0000886	Syag.g_01753	Praa.g_01686
OG0000887	Syag.g_01754	Praa.g_01687
OG0000888	Syag.g_01756	Praa.g_01689
OG0000889	Syag.g_01758	Praa.g_01691
OG0000890	Syag.g_01761	Praa.g_01692
OG0000891	Syag.g_01762	Praa.g_01693
OG0000892	Syag.g_01765	Praa.g_01695
OG0000893	Syag.g_02688	Praa.g_01699
OG0000894	Syag.g_02691	Praa.g_01701
OG0000895	Syag.g_02695	Praa.g_01704
OG0000896	Syag.g_02696	Praa.g_01705
OG0000897	Syag.g_02699	Praa.g_01707
OG0000898	Syag.g_02700	Praa.g_01708
OG0000899	Syag.g_02701	Praa.g_01709
OG0000900	Syag.g_02702	Praa.g_01710
OG0000901	Syag.g_02707	Praa.g_01713
OG0000902	Syag.g_02709	Praa.g_01715
OG0000903	Syag.g_02724	Praa.g_01718
OG0000904	Syag.g_02718	Praa.g_01720
OG0000905	Syag.g_02714	Praa.g_01725
OG0000906	Syag.g_02711	Praa.g_01726
OG0000907	Syag.g_02727	Praa.g_01733
OG0000908	Syag.g_02730	Praa.g_01736
OG0000909	Syag.g_02731	Praa.g_01737
OG0000910	Syag.g_02732	Praa.g_01738
OG0000911	Syag.g_02734	Praa.g_01740
OG0000912	Syag.g_02735	Praa.g_01741
OG0000913	Syag.g_02736	Praa.g_01742
OG0000914	Syag.g_02737	Praa.g_01743
OG0000915	Syag.g_02739	Praa.g_01744
OG0000916	Syag.g_02740	Praa.g_01745
OG0000917	Syag.g_02741	Praa.g_01746
OG0000918	Syag.g_02742	Praa.g_01747
OG0000919	Syag.g_02743	Praa.g_01748
OG0000920	Syag.g_02744	Praa.g_01749
OG0000921	Syag.g_02745	Praa.g_01750
OG0000922	Syag.g_02746	Praa.g_01751
OG0000923	Syag.g_02750	Praa.g_01755
OG0000924	Syag.g_02751	Praa.g_01756
OG0000925	Syag.g_02752	Praa.g_01757
OG0000926	Syag.g_02753	Praa.g_01758
OG0000927	Syag.g_02755	Praa.g_01760
OG0000928	Syag.g_02756	Praa.g_01761
OG0000929	Syag.g_02757	Praa.g_01762
OG0000930	Syag.g_02758	Praa.g_01763
OG0000931	Syag.g_02759	Praa.g_01764
OG0000932	Syag.g_02760	Praa.g_01765
OG0000933	Syag.g_02766	Praa.g_01769
OG0000934	Syag.g_02768	Praa.g_01771
OG0000935	Syag.g_02769	Praa.g_01772
OG0000936	Syag.g_02770	Praa.g_01773
OG0000937	Syag.g_02771	Praa.g_01774
OG0000938	Syag.g_02774	Praa.g_01776
OG0000939	Syag.g_02775	Praa.g_01777
OG0000940	Syag.g_02783	Praa.g_01784
OG0000941	Syag.g_02785	Praa.g_01786
OG0000942	Syag.g_02787	Praa.g_01788
OG0000943	Syag.g_02788	Praa.g_01789
OG0000944	Syag.g_02790	Praa.g_01790
OG0000945	Syag.g_02792	Praa.g_01791
OG0000946	Syag.g_02797	Praa.g_01796
OG0000947	Syag.g_02801	Praa.g_01798
OG0000948	Syag.g_02802	Praa.g_01799
OG0000949	Syag.g_02449	Praa.g_01802
OG0000950	Syag.g_02436	Praa.g_01807
OG0000951	Syag.g_02431	Praa.g_01811
OG0000952	Syag.g_02423	Praa.g_01815
OG0000953	Syag.g_02415	Praa.g_01818
OG0000954	Syag.g_02409	Praa.g_01822
OG0000955	Syag.g_02408	Praa.g_01823
OG0000956	Syag.g_02406	Praa.g_01825
OG0000957	Syag.g_02395	Praa.g_01830
OG0000958	Syag.g_02394	Praa.g_01831
OG0000959	Syag.g_02389	Praa.g_01835
OG0000960	Syag.g_02388	Praa.g_01836
OG0000961	Syag.g_02379	Praa.g_01838
OG0000962	Syag.g_02377	Praa.g_01840
OG0000963	Syag.g_02372	Praa.g_01844
OG0000964	Syag.g_02371	Praa.g_01845
OG0000965	Syag.g_02370	Praa.g_01846
OG0000966	Syag.g_02362	Praa.g_01853
OG0000967	Syag.g_02358	Praa.g_01858
OG0000968	Syag.g_02355	Praa.g_01860
OG0000969	Syag.g_02354	Praa.g_01861
OG0000970	Syag.g_02353	Praa.g_01862
OG0000971	Syag.g_02348	Praa.g_01863
OG0000972	Syag.g_02347	Praa.g_01864
OG0000973	Syag.g_02346	Praa.g_01865
OG0000974	Syag.g_02345	Praa.g_01866
OG0000975	Syag.g_02344	Praa.g_01867
OG0000976	Syag.g_02343	Praa.g_01868
OG0000977	Syag.g_02340	Praa.g_01869
OG0000978	Syag.g_02338	Praa.g_01870
OG0000979	Syag.g_02335	Praa.g_01873
OG0000980	Syag.g_02332	Praa.g_01875
OG0000981	Syag.g_02329	Praa.g_01877
OG0000982	Syag.g_02127	Praa.g_01879
OG0000983	Syag.g_02128	Praa.g_01880
OG0000984	Syag.g_02129	Praa.g_01881
OG0000985	Syag.g_02133	Praa.g_01884
OG0000986	Syag.g_02138	Praa.g_01886
OG0000987	Syag.g_02140	Praa.g_01887
OG0000988	Syag.g_02145	Praa.g_01890
OG0000989	Syag.g_02156	Praa.g_01893
OG0000990	Syag.g_02169	Praa.g_01896
OG0000991	Syag.g_02174	Praa.g_01897
OG0000992	Syag.g_02177	Praa.g_01899
OG0000993	Syag.g_02178	Praa.g_01900
OG0000994	Syag.g_02181	Praa.g_01901
OG0000995	Syag.g_02187	Praa.g_01905
OG0000996	Syag.g_02229	Praa.g_01906
OG0000997	Syag.g_02239	Praa.g_01907
OG0000998	Syag.g_02241	Praa.g_01909
OG0000999	Syag.g_02242	Praa.g_01910
OG0001000	Syag.g_02246	Praa.g_01913
OG0001001	Syag.g_02251	Praa.g_01915
OG0001002	Syag.g_02258	Praa.g_01919
OG0001003	Syag.g_02260	Praa.g_01920
OG0001004	Syag.g_02261	Praa.g_01921
OG0001005	Syag.g_02263	Praa.g_01922
OG0001006	Syag.g_02270	Praa.g_01926
OG0001007	Syag.g_02272	Praa.g_01928
OG0001009	Syag.g_02304	Praa.g_00027
OG0001010	Syag.g_02305	Praa.g_00028
OG0001011	Syag.g_02307	Praa.g_00029
OG0001012	Syag.g_02123	Praa.g_00043
OG0001013	Syag.g_02098	Praa.g_00048
OG0001014	Syag.g_02084	Praa.g_00051
OG0001015	Syag.g_02083	Praa.g_00052
OG0001016	Syag.g_01824	Praa.g_00073
OG0001017	Syag.g_01830	Praa.g_00077
OG0001018	Syag.g_01832	Praa.g_00080
OG0001019	Syag.g_01854	Praa.g_00089
OG0001020	Syag.g_01861	Praa.g_00090
OG0001021	Syag.g_01865	Praa.g_00091
OG0001022	Syag.g_01870	Praa.g_00094
OG0001023	Syag.g_01871	Praa.g_00095
OG0001024	Syag.g_01875	Praa.g_00098
OG0001025	Syag.g_01882	Praa.g_00104
OG0001026	Syag.g_01894	Praa.g_00111
OG0001027	Syag.g_01902	Praa.g_00112
OG0001028	Syag.g_01904	Praa.g_00114
OG0001029	Syag.g_01906	Praa.g_00115
OG0001030	Syag.g_01927	Praa.g_00130
OG0001031	Syag.g_02000	Praa.g_00186
OG0001032	Syag.g_02005	Praa.g_00187
OG0001033	Syag.g_02048	Praa.g_00208
OG0001034	Syag.g_01784	Praa.g_00236
OG0001035	Syag.g_02635	Praa.g_00254
OG0001036	Syag.g_02630	Praa.g_00259
OG0001037	Syag.g_02628	Praa.g_00260
OG0001038	Syag.g_02600	Praa.g_00278
OG0001039	Syag.g_02597	Praa.g_00281
OG0001040	Syag.g_02594	Praa.g_00283
OG0001041	Syag.g_02589	Praa.g_00287
OG0001042	Syag.g_02564	Praa.g_00304
OG0001043	Syag.g_02560	Praa.g_00305
OG0001044	Syag.g_02842	Praa.g_00333
OG0001045	Syag.g_02856	Praa.g_00341
OG0001046	Syag.g_00836	Praa.g_00378
OG0001047	Syag.g_00036	Praa.g_00438
OG0001048	Syag.g_00037	Praa.g_00439
OG0001049	Syag.g_00040	Praa.g_00441
OG0001050	Syag.g_00041	Praa.g_00442
OG0001051	Syag.g_00042	Praa.g_00443
OG0001052	Syag.g_01352	Praa.g_00471
OG0001053	Syag.g_01525	Praa.g_00483
OG0001054	Syag.g_01506	Praa.g_00498
OG0001055	Syag.g_01485	Praa.g_00517
OG0001056	Syag.g_01449	Praa.g_00536
OG0001057	Syag.g_01241	Praa.g_00541
OG0001058	Syag.g_00271	Praa.g_00550
OG0001059	Syag.g_00275	Praa.g_00554
OG0001060	Syag.g_00282	Praa.g_00561
OG0001061	Syag.g_00302	Praa.g_00574
OG0001062	Syag.g_00304	Praa.g_00576
OG0001063	Syag.g_00310	Praa.g_00578
OG0001064	Syag.g_00311	Praa.g_00579
OG0001065	Syag.g_00312	Praa.g_00580
OG0001066	Syag.g_00313	Praa.g_00581
OG0001067	Syag.g_00314	Praa.g_00582
OG0001068	Syag.g_00315	Praa.g_00583
OG0001069	Syag.g_00317	Praa.g_00584
OG0001070	Syag.g_00321	Praa.g_00587
OG0001071	Syag.g_00322	Praa.g_00588
OG0001072	Syag.g_00327	Praa.g_00590
OG0001073	Syag.g_00342	Praa.g_00604
OG0001074	Syag.g_00467	Praa.g_00615
OG0001075	Syag.g_00362	Praa.g_00616
OG0001076	Syag.g_00378	Praa.g_00624
OG0001077	Syag.g_00388	Praa.g_00628
OG0001078	Syag.g_00411	Praa.g_00636
OG0001079	Syag.g_00428	Praa.g_00647
OG0001080	Syag.g_00495	Praa.g_00653
OG0001081	Syag.g_00551	Praa.g_00655
OG0001082	Syag.g_00552	Praa.g_00656
OG0001083	Syag.g_00565	Praa.g_00661
OG0001084	Syag.g_00569	Praa.g_00662
OG0001085	Syag.g_00592	Praa.g_00670
OG0001086	Syag.g_00594	Praa.g_00671
OG0001087	Syag.g_01018	Praa.g_00688
OG0001088	Syag.g_01016	Praa.g_00689
OG0001089	Syag.g_00986	Praa.g_00697
OG0001090	Syag.g_00922	Praa.g_00712
OG0001091	Syag.g_00919	Praa.g_00714
OG0001092	Syag.g_00917	Praa.g_00715
OG0001093	Syag.g_00910	Praa.g_00720
OG0001094	Syag.g_00661	Praa.g_00797
OG0001095	Syag.g_00681	Praa.g_00817
OG0001096	Syag.g_00703	Praa.g_00830
OG0001097	Syag.g_00729	Praa.g_00849
OG0001098	Syag.g_00744	Praa.g_00864
OG0001099	Syag.g_01905	Praa.g_00896
OG0001101	Syag.g_00603	Praa.g_00902
OG0001102	Syag.g_00606	Praa.g_00904
OG0001103	Syag.g_00608	Praa.g_00906
OG0001104	Syag.g_00642	Praa.g_00927
OG0001105	Syag.g_00646	Praa.g_00931
OG0001106	Syag.g_00796	Praa.g_00955
OG0001107	Syag.g_00808	Praa.g_00962
OG0001108	Syag.g_00817	Praa.g_00966
OG0001109	Syag.g_00819	Praa.g_00967
OG0001110	Syag.g_00821	Praa.g_00969
OG0001111	Syag.g_00823	Praa.g_00970
OG0001112	Syag.g_00825	Praa.g_00971
OG0001113	Syag.g_00826	Praa.g_00972
OG0001114	Syag.g_00827	Praa.g_00973
OG0001115	Syag.g_00831	Praa.g_00975
OG0001116	Syag.g_00833	Praa.g_00976
OG0001117	Syag.g_00834	Praa.g_00977
OG0001118	Syag.g_00835	Praa.g_00978
OG0001119	Syag.g_00837	Praa.g_00979
OG0001120	Syag.g_00841	Praa.g_00981
OG0001121	Syag.g_01584	Praa.g_01125, Praa.g_00984
OG0001122	Syag.g_00867	Praa.g_01011
OG0001123	Syag.g_00875	Praa.g_01015
OG0001124	Syag.g_00877	Praa.g_01017
OG0001125	Syag.g_00879	Praa.g_01018
OG0001126	Syag.g_00957	Praa.g_01028
OG0001127	Syag.g_00958	Praa.g_01029
OG0001128	Syag.g_00961	Praa.g_01031
OG0001129	Syag.g_00963	Praa.g_01032
OG0001130	Syag.g_00964	Praa.g_01033
OG0001131	Syag.g_00624	Praa.g_01070
OG0001132	Syag.g_00096	Praa.g_01080
OG0001133	Syag.g_00380	Praa.g_01115
OG0001134	Syag.g_02164	Praa.g_01127
OG0001135	Syag.g_00147	Praa.g_01130
OG0001136	Syag.g_01144	Praa.g_01157
OG0001137	Syag.g_01123	Praa.g_01167
OG0001138	Syag.g_01090	Praa.g_01185
OG0001139	Syag.g_01088	Praa.g_01186
OG0001140	Syag.g_01087	Praa.g_01187
OG0001141	Syag.g_01086	Praa.g_01188
OG0001142	Syag.g_01085	Praa.g_01189
OG0001143	Syag.g_01077	Praa.g_01196
OG0001144	Syag.g_01064	Praa.g_01201
OG0001145	Syag.g_01169	Praa.g_01310
OG0001146	Syag.g_01218	Praa.g_01322
OG0001147	Syag.g_01360	Praa.g_01352
OG0001148	Syag.g_01539	Praa.g_01368
OG0001149	Syag.g_01540	Praa.g_01369
OG0001150	Syag.g_01541	Praa.g_01370
OG0001151	Syag.g_01554	Praa.g_01381
OG0001152	Syag.g_01555	Praa.g_01382
OG0001153	Syag.g_01375	Praa.g_01508
OG0001154	Syag.g_01374	Praa.g_01509
OG0001155	Syag.g_01616	Praa.g_01521
OG0001156	Syag.g_01619	Praa.g_01524
OG0001157	Syag.g_01620	Praa.g_01525
OG0001158	Syag.g_01621	Praa.g_01526
OG0001159	Syag.g_01622, Syag.g_01625	Praa.g_01527
OG0001160	Syag.g_01666	Praa.g_01552
OG0001161	Syag.g_02163	Praa.g_01565
OG0001162	Syag.g_01238	Praa.g_01576
OG0001163	Syag.g_01674	Praa.g_01627
OG0001164	Syag.g_01680	Praa.g_01631
OG0001165	Syag.g_01685	Praa.g_01634
OG0001166	Syag.g_01715	Praa.g_01654
OG0001167	Syag.g_02383	Praa.g_01672
OG0001168	Syag.g_01740	Praa.g_01674
OG0001169	Syag.g_01742	Praa.g_01676
OG0001170	Syag.g_01744	Praa.g_01678
OG0001171	Syag.g_01755	Praa.g_01688
OG0001172	Syag.g_02693	Praa.g_01702
OG0001173	Syag.g_02694	Praa.g_01703
OG0001174	Syag.g_02703	Praa.g_01711
