Orthogroup	Prag	Prba
OG0000559	Prag.g_00530	Prba.g_01764
OG0000560	Prag.g_00533	Prba.g_01761
OG0000561	Prag.g_00534	Prba.g_01760
OG0000562	Prag.g_00535	Prba.g_01759
OG0000563	Prag.g_00536	Prba.g_01758
OG0000564	Prag.g_00537	Prba.g_01757
OG0000565	Prag.g_00540	Prba.g_01754
OG0000566	Prag.g_00542	Prba.g_01752
OG0000567	Prag.g_00546	Prba.g_01748
OG0000568	Prag.g_00547	Prba.g_01747
OG0000569	Prag.g_00548	Prba.g_01746
OG0000570	Prag.g_00549	Prba.g_01745
OG0000571	Prag.g_00551	Prba.g_01743
OG0000572	Prag.g_00564	Prba.g_01730
OG0000573	Prag.g_00570	Prba.g_01725
OG0000574	Prag.g_00571	Prba.g_01724
OG0000575	Prag.g_00575	Prba.g_01720
OG0000576	Prag.g_00577	Prba.g_01718
OG0000577	Prag.g_00578	Prba.g_01717
OG0000578	Prag.g_00579	Prba.g_01716
OG0000579	Prag.g_00580	Prba.g_01715
OG0000580	Prag.g_00581	Prba.g_01714
OG0000581	Prag.g_00583	Prba.g_01712
OG0000582	Prag.g_00586	Prba.g_01709
OG0000583	Prag.g_00587	Prba.g_01708
OG0000584	Prag.g_00588	Prba.g_01707
OG0000585	Prag.g_00590	Prba.g_01705
OG0000586	Prag.g_00591	Prba.g_01704
OG0000587	Prag.g_00592	Prba.g_01703
OG0000588	Prag.g_00596	Prba.g_01699
OG0000589	Prag.g_00599	Prba.g_01696
OG0000590	Prag.g_00600	Prba.g_01695
OG0000591	Prag.g_00603	Prba.g_01692
OG0000592	Prag.g_00604	Prba.g_01691
OG0000593	Prag.g_00610	Prba.g_01685
OG0000594	Prag.g_00611	Prba.g_01684
OG0000595	Prag.g_00612	Prba.g_01683
OG0000596	Prag.g_00616	Prba.g_01679
OG0000597	Prag.g_00618	Prba.g_01677
OG0000598	Prag.g_00619	Prba.g_01676
OG0000599	Prag.g_00622	Prba.g_01673
OG0000600	Prag.g_00623	Prba.g_01672
OG0000601	Prag.g_00624	Prba.g_01671
OG0000602	Prag.g_00626	Prba.g_01669
OG0000603	Prag.g_00627	Prba.g_01668
OG0000604	Prag.g_00628	Prba.g_01667
OG0000605	Prag.g_00629	Prba.g_01666
OG0000606	Prag.g_00632	Prba.g_01663
OG0000607	Prag.g_00635	Prba.g_01660
OG0000608	Prag.g_00636	Prba.g_01659
OG0000609	Prag.g_00637	Prba.g_01658
OG0000610	Prag.g_00642	Prba.g_01653
OG0000611	Prag.g_00645	Prba.g_01650
OG0000612	Prag.g_00646	Prba.g_01649
OG0000613	Prag.g_00651	Prba.g_01644
OG0000614	Prag.g_00670	Prba.g_01625
OG0000615	Prag.g_00678	Prba.g_01617
OG0000616	Prag.g_00682	Prba.g_01613
OG0000617	Prag.g_00698	Prba.g_01588
OG0000618	Prag.g_00699	Prba.g_01587
OG0000619	Prag.g_00700	Prba.g_01586
OG0000620	Prag.g_00703	Prba.g_01583
OG0000621	Prag.g_00704	Prba.g_01582
OG0000622	Prag.g_00705	Prba.g_01581
OG0000623	Prag.g_00706	Prba.g_01580
OG0000624	Prag.g_00707	Prba.g_01579
OG0000625	Prag.g_00708	Prba.g_01578
OG0000626	Prag.g_00709	Prba.g_01577
OG0000627	Prag.g_00710	Prba.g_01576
OG0000628	Prag.g_00711	Prba.g_01575
OG0000629	Prag.g_00712	Prba.g_01574
OG0000630	Prag.g_00715	Prba.g_01571
OG0000631	Prag.g_00797	Prba.g_01508
OG0000632	Prag.g_00798	Prba.g_01507
OG0000633	Prag.g_00799	Prba.g_01506
OG0000634	Prag.g_00802	Prba.g_01503
OG0000635	Prag.g_00803	Prba.g_01502
OG0000636	Prag.g_00805	Prba.g_01500
OG0000637	Prag.g_00807	Prba.g_01498
OG0000638	Prag.g_00808	Prba.g_01497
OG0000639	Prag.g_00809	Prba.g_01496
OG0000640	Prag.g_00810	Prba.g_01495
OG0000641	Prag.g_00814	Prba.g_01491
OG0000642	Prag.g_00815	Prba.g_01490
OG0000643	Prag.g_00816	Prba.g_01489
OG0000644	Prag.g_00817	Prba.g_01488
OG0000645	Prag.g_00818	Prba.g_01487
OG0000646	Prag.g_00820	Prba.g_01485
OG0000647	Prag.g_00821	Prba.g_01484
OG0000648	Prag.g_00823	Prba.g_01482
OG0000649	Prag.g_00824	Prba.g_01481
OG0000650	Prag.g_00825	Prba.g_01480
OG0000651	Prag.g_00826	Prba.g_01479
OG0000652	Prag.g_00827	Prba.g_01478
OG0000653	Prag.g_00829	Prba.g_01476
OG0000654	Prag.g_00830	Prba.g_01475
OG0000655	Prag.g_00831	Prba.g_01474
OG0000656	Prag.g_00834	Prba.g_01471
OG0000657	Prag.g_00840	Prba.g_01463
OG0000658	Prag.g_00841	Prba.g_01462
OG0000659	Prag.g_00842	Prba.g_01461
OG0000660	Prag.g_00846	Prba.g_01457
OG0000661	Prag.g_00848	Prba.g_01455
OG0000662	Prag.g_00850	Prba.g_01453
OG0000663	Prag.g_00852	Prba.g_01451
OG0000664	Prag.g_00853	Prba.g_01450
OG0000665	Prag.g_00857	Prba.g_01446
OG0000666	Prag.g_00858	Prba.g_01445
OG0000667	Prag.g_00862	Prba.g_01441
OG0000668	Prag.g_00892	Prba.g_01411
OG0000669	Prag.g_00898	Prba.g_01404
OG0000670	Prag.g_00900	Prba.g_01402
OG0000671	Prag.g_00902	Prba.g_01400
OG0000672	Prag.g_00904	Prba.g_01397
OG0000673	Prag.g_00907	Prba.g_01394
OG0000674	Prag.g_00909	Prba.g_01392
OG0000675	Prag.g_00910	Prba.g_01391
OG0000676	Prag.g_00912	Prba.g_01389
OG0000677	Prag.g_00913	Prba.g_01388
OG0000678	Prag.g_00915	Prba.g_01386
OG0000679	Prag.g_00919	Prba.g_01382
OG0000680	Prag.g_00920	Prba.g_01381
OG0000681	Prag.g_00922	Prba.g_01379
OG0000682	Prag.g_00923	Prba.g_01378
OG0000683	Prag.g_00924	Prba.g_01377
OG0000684	Prag.g_00926	Prba.g_01375
OG0000685	Prag.g_00928	Prba.g_01373
OG0000686	Prag.g_00929	Prba.g_01372
OG0000687	Prag.g_00930	Prba.g_01371
OG0000688	Prag.g_00933	Prba.g_01368
OG0000689	Prag.g_00934	Prba.g_01367
OG0000690	Prag.g_00935	Prba.g_01366
OG0000691	Prag.g_00936	Prba.g_01365
OG0000692	Prag.g_00938	Prba.g_01363
OG0000693	Prag.g_00939	Prba.g_01362
OG0000694	Prag.g_00940	Prba.g_01361
OG0000695	Prag.g_00942	Prba.g_01359
OG0000696	Prag.g_00943	Prba.g_01358
OG0000697	Prag.g_00944	Prba.g_01357
OG0000698	Prag.g_00947	Prba.g_01354
OG0000699	Prag.g_00948	Prba.g_01353
OG0000700	Prag.g_00949	Prba.g_01352
OG0000701	Prag.g_00950	Prba.g_01351
OG0000702	Prag.g_00952	Prba.g_01349
OG0000703	Prag.g_00953	Prba.g_01348
OG0000704	Prag.g_00954	Prba.g_01347
OG0000705	Prag.g_00958	Prba.g_01343
OG0000706	Prag.g_00959	Prba.g_01342
OG0000707	Prag.g_00960	Prba.g_01341
OG0000708	Prag.g_00961	Prba.g_01340
OG0000709	Prag.g_00965	Prba.g_01336
OG0000710	Prag.g_00968	Prba.g_01333
OG0000711	Prag.g_00985	Prba.g_01316
OG0000712	Prag.g_00987	Prba.g_01314
OG0000713	Prag.g_00988	Prba.g_01313
OG0000714	Prag.g_00989	Prba.g_01312
OG0000715	Prag.g_00991	Prba.g_01310
OG0000716	Prag.g_00993	Prba.g_01308
OG0000717	Prag.g_00994	Prba.g_01307
OG0000718	Prag.g_01005	Prba.g_01295
OG0000719	Prag.g_01007	Prba.g_01293
OG0000720	Prag.g_01016	Prba.g_01284
OG0000721	Prag.g_01018	Prba.g_01282
OG0000722	Prag.g_01019	Prba.g_01281
OG0000723	Prag.g_01022	Prba.g_01278
OG0000724	Prag.g_01031	Prba.g_01269
OG0000725	Prag.g_01037	Prba.g_01263
OG0000726	Prag.g_01038	Prba.g_01262
OG0000727	Prag.g_01039	Prba.g_01261
OG0000728	Prag.g_01041	Prba.g_01259
OG0000729	Prag.g_01087	Prba.g_01214
OG0000730	Prag.g_01091	Prba.g_00749
OG0000731	Prag.g_01095	Prba.g_00745
OG0000732	Prag.g_01102	Prba.g_00735
OG0000733	Prag.g_01121	Prba.g_00096
OG0000734	Prag.g_01138	Prba.g_00079
OG0000735	Prag.g_01140	Prba.g_00077
OG0000736	Prag.g_01141	Prba.g_00076
OG0000737	Prag.g_01142	Prba.g_00075
OG0000738	Prag.g_01146	Prba.g_00071
OG0000739	Prag.g_01147	Prba.g_00070
OG0000740	Prag.g_01148	Prba.g_00069
OG0000741	Prag.g_01149	Prba.g_00068
OG0000742	Prag.g_01152	Prba.g_00065
OG0000743	Prag.g_01154	Prba.g_00063
OG0000744	Prag.g_01155	Prba.g_00062
OG0000745	Prag.g_01156	Prba.g_00060
OG0000746	Prag.g_01158	Prba.g_00058
OG0000747	Prag.g_01159	Prba.g_00057
OG0000748	Prag.g_01162	Prba.g_00054
OG0000749	Prag.g_01163	Prba.g_00053
OG0000750	Prag.g_01164	Prba.g_00052
OG0000751	Prag.g_01166	Prba.g_00050
OG0000752	Prag.g_01168	Prba.g_00048
OG0000753	Prag.g_01171	Prba.g_00045
OG0000754	Prag.g_01174	Prba.g_00042
OG0000755	Prag.g_01177	Prba.g_00039
OG0000756	Prag.g_01178	Prba.g_00038
OG0000757	Prag.g_01184	Prba.g_00032
OG0000758	Prag.g_01185	Prba.g_00031
OG0000759	Prag.g_01186	Prba.g_00030
OG0000760	Prag.g_01187	Prba.g_00029
OG0000761	Prag.g_01188	Prba.g_00028
OG0000762	Prag.g_01189	Prba.g_00027
OG0000763	Prag.g_01191	Prba.g_00025
OG0000764	Prag.g_01192	Prba.g_00024
OG0000765	Prag.g_01201	Prba.g_00015
OG0000766	Prag.g_01202	Prba.g_00014
OG0000767	Prag.g_01204	Prba.g_00012
OG0000768	Prag.g_01205	Prba.g_00011
OG0000769	Prag.g_01207	Prba.g_00009
OG0000770	Prag.g_01209	Prba.g_00007
OG0000771	Prag.g_01219	Prba.g_01084
OG0000772	Prag.g_01328	Prba.g_01167
OG0000773	Prag.g_01344	Prba.g_01183
OG0000774	Prag.g_01346	Prba.g_01185
OG0000775	Prag.g_01350	Prba.g_01187
OG0000776	Prag.g_01351	Prba.g_01188
OG0000777	Prag.g_01352	Prba.g_01189
OG0000778	Prag.g_01353	Prba.g_01190
OG0000779	Prag.g_01357	Prba.g_01194
OG0000780	Prag.g_01358	Prba.g_01195
OG0000781	Prag.g_01361	Prba.g_01198
OG0000782	Prag.g_01362	Prba.g_01199
OG0000783	Prag.g_01363	Prba.g_01200
OG0000784	Prag.g_01364	Prba.g_01201
OG0000785	Prag.g_01366	Prba.g_01203
OG0000786	Prag.g_01368	Prba.g_01205
OG0000787	Prag.g_01369	Prba.g_01206
OG0000788	Prag.g_01376	Prba.g_00209
OG0000789	Prag.g_01379	Prba.g_00206
OG0000790	Prag.g_01394	Prba.g_00191
OG0000791	Prag.g_01396	Prba.g_00189
OG0000792	Prag.g_01397	Prba.g_00188
OG0000793	Prag.g_01400	Prba.g_00185
OG0000794	Prag.g_01401	Prba.g_00184
OG0000795	Prag.g_01402	Prba.g_00183
OG0000796	Prag.g_01406	Prba.g_00179
OG0000797	Prag.g_01407	Prba.g_00178
OG0000798	Prag.g_01430	Prba.g_00166
OG0000799	Prag.g_01470	Prba.g_00115
OG0000800	Prag.g_01471	Prba.g_00114
OG0000801	Prag.g_01472	Prba.g_00113
OG0000802	Prag.g_01474	Prba.g_00111
OG0000803	Prag.g_01476	Prba.g_00109
OG0000804	Prag.g_01477	Prba.g_00108
OG0000805	Prag.g_01479	Prba.g_00106
OG0000806	Prag.g_01481	Prba.g_00720
OG0000807	Prag.g_01482	Prba.g_00719
OG0000808	Prag.g_01483	Prba.g_00718
OG0000809	Prag.g_01486	Prba.g_00715
OG0000810	Prag.g_01487	Prba.g_00714
OG0000811	Prag.g_01493	Prba.g_00710
OG0000812	Prag.g_01495	Prba.g_00708
OG0000813	Prag.g_01496	Prba.g_00707
OG0000814	Prag.g_01498	Prba.g_00705
OG0000815	Prag.g_01499	Prba.g_00704
OG0000816	Prag.g_01501	Prba.g_00702
OG0000817	Prag.g_01502	Prba.g_00701
OG0000818	Prag.g_01507	Prba.g_00696
OG0000819	Prag.g_01508	Prba.g_00695
OG0000820	Prag.g_01509	Prba.g_00694
OG0000821	Prag.g_01512	Prba.g_00690
OG0000822	Prag.g_01513	Prba.g_00689
OG0000823	Prag.g_01514	Prba.g_00688
OG0000824	Prag.g_01517	Prba.g_00685
OG0000825	Prag.g_01518	Prba.g_00684
OG0000826	Prag.g_01519	Prba.g_00683
OG0000827	Prag.g_01520	Prba.g_00682
OG0000828	Prag.g_01524	Prba.g_00679
OG0000829	Prag.g_01525	Prba.g_00678
OG0000830	Prag.g_01526	Prba.g_00677
OG0000831	Prag.g_01528	Prba.g_00350
OG0000832	Prag.g_01534	Prba.g_00344
OG0000833	Prag.g_01542	Prba.g_00336
OG0000834	Prag.g_01543	Prba.g_00335
OG0000835	Prag.g_01544	Prba.g_00334
OG0000836	Prag.g_01545	Prba.g_00333
OG0000837	Prag.g_01546	Prba.g_00332
OG0000838	Prag.g_01548	Prba.g_00330
OG0000839	Prag.g_01549	Prba.g_00329
OG0000840	Prag.g_01550	Prba.g_00328
OG0000841	Prag.g_01551	Prba.g_00327
OG0000842	Prag.g_01552	Prba.g_00326
OG0000843	Prag.g_01553	Prba.g_00325
OG0000844	Prag.g_01554	Prba.g_00324
OG0000845	Prag.g_01555	Prba.g_00323
OG0000846	Prag.g_01556	Prba.g_00322
OG0000847	Prag.g_01557	Prba.g_00321
OG0000848	Prag.g_01558	Prba.g_00320
OG0000849	Prag.g_01559	Prba.g_00319
OG0000850	Prag.g_01561	Prba.g_00317
OG0000851	Prag.g_01562	Prba.g_00316
OG0000852	Prag.g_01563	Prba.g_00315
OG0000853	Prag.g_01567	Prba.g_00311
OG0000854	Prag.g_01569	Prba.g_00309
OG0000855	Prag.g_01570	Prba.g_00308
OG0000856	Prag.g_01583	Prba.g_00293
OG0000857	Prag.g_01611	Prba.g_00266
OG0000858	Prag.g_01663	Prba.g_00232
OG0000859	Prag.g_01664	Prba.g_00231
OG0000860	Prag.g_01671	Prba.g_00618
OG0000861	Prag.g_01672	Prba.g_00617
OG0000862	Prag.g_01673	Prba.g_00616
OG0000863	Prag.g_01675	Prba.g_00614
OG0000864	Prag.g_01676	Prba.g_00613
OG0000865	Prag.g_01677	Prba.g_00612
OG0000866	Prag.g_01678	Prba.g_00611
OG0000867	Prag.g_01679	Prba.g_00610
OG0000868	Prag.g_01680	Prba.g_00609
OG0000869	Prag.g_01684	Prba.g_00605
OG0000870	Prag.g_01689	Prba.g_00600
OG0000871	Prag.g_01690	Prba.g_00599
OG0000872	Prag.g_01691	Prba.g_00598
OG0000873	Prag.g_01694	Prba.g_00595
OG0000874	Prag.g_01697	Prba.g_00592
OG0000875	Prag.g_01698	Prba.g_00591
OG0000876	Prag.g_01699	Prba.g_00590
OG0000877	Prag.g_01701	Prba.g_00588
OG0000878	Prag.g_01702	Prba.g_00587
OG0000879	Prag.g_01703	Prba.g_00586
OG0000880	Prag.g_01704	Prba.g_00585
OG0000881	Prag.g_01708	Prba.g_00581
OG0000882	Prag.g_01713	Prba.g_00576
OG0000883	Prag.g_01715	Prba.g_00574
OG0000884	Prag.g_01717	Prba.g_00573
OG0000885	Prag.g_01718	Prba.g_00572
OG0000886	Prag.g_01719	Prba.g_00571
OG0000887	Prag.g_01720	Prba.g_00570
OG0000888	Prag.g_01722	Prba.g_00568
OG0000889	Prag.g_01724	Prba.g_00566
OG0000890	Prag.g_01725	Prba.g_00565
OG0000891	Prag.g_01726	Prba.g_00564
OG0000892	Prag.g_01728	Prba.g_00352
OG0000893	Prag.g_01732	Prba.g_00357
OG0000894	Prag.g_01734	Prba.g_00359
OG0000895	Prag.g_01737	Prba.g_00362
OG0000896	Prag.g_01738	Prba.g_00363
OG0000897	Prag.g_01740	Prba.g_00365
OG0000898	Prag.g_01741	Prba.g_00366
OG0000899	Prag.g_01742	Prba.g_00367
OG0000900	Prag.g_01743	Prba.g_00368
OG0000901	Prag.g_01746	Prba.g_00371
OG0000902	Prag.g_01748	Prba.g_00373
OG0000903	Prag.g_01751	Prba.g_00376
OG0000904	Prag.g_01753	Prba.g_00378
OG0000905	Prag.g_01757	Prba.g_00383
OG0000906	Prag.g_01758	Prba.g_00384
OG0000907	Prag.g_01762	Prba.g_00387
OG0000908	Prag.g_01765	Prba.g_00390
OG0000909	Prag.g_01766	Prba.g_00391
OG0000910	Prag.g_01767	Prba.g_00392
OG0000911	Prag.g_01769	Prba.g_00394
OG0000912	Prag.g_01770	Prba.g_00395
OG0000913	Prag.g_01771	Prba.g_00396
OG0000914	Prag.g_01772	Prba.g_00397
OG0000915	Prag.g_01773	Prba.g_00398
OG0000916	Prag.g_01774	Prba.g_00399
OG0000917	Prag.g_01775	Prba.g_00400
OG0000918	Prag.g_01776	Prba.g_00401
OG0000919	Prag.g_01777	Prba.g_00402
OG0000920	Prag.g_01778	Prba.g_00403
OG0000921	Prag.g_01779	Prba.g_00404
OG0000922	Prag.g_01780	Prba.g_00405
OG0000923	Prag.g_01784	Prba.g_00409
OG0000924	Prag.g_01785	Prba.g_00410
OG0000925	Prag.g_01786	Prba.g_00411
OG0000926	Prag.g_01787	Prba.g_00412
OG0000927	Prag.g_01789	Prba.g_00414
OG0000928	Prag.g_01790	Prba.g_00415
OG0000929	Prag.g_01791	Prba.g_00416
OG0000930	Prag.g_01792	Prba.g_00417
OG0000931	Prag.g_01793	Prba.g_00418
OG0000932	Prag.g_01794	Prba.g_00419
OG0000933	Prag.g_01798	Prba.g_00423
OG0000934	Prag.g_01800	Prba.g_00425
OG0000935	Prag.g_01801	Prba.g_00426
OG0000936	Prag.g_01802	Prba.g_00427
OG0000937	Prag.g_01803	Prba.g_00428
OG0000938	Prag.g_01805	Prba.g_00430
OG0000939	Prag.g_01806	Prba.g_00431
OG0000940	Prag.g_01813	Prba.g_00438
OG0000941	Prag.g_01815	Prba.g_01049
OG0000942	Prag.g_01817	Prba.g_01051
OG0000943	Prag.g_01818	Prba.g_01052
OG0000944	Prag.g_01819	Prba.g_01053
OG0000945	Prag.g_01820	Prba.g_01054
OG0000946	Prag.g_01824	Prba.g_01059
OG0000947	Prag.g_01826	Prba.g_01061
OG0000948	Prag.g_01827	Prba.g_01062
OG0000949	Prag.g_01830	Prba.g_01065
OG0000950	Prag.g_01835	Prba.g_01070
OG0000951	Prag.g_01839	Prba.g_01074
OG0000952	Prag.g_01843	Prba.g_01078
OG0000953	Prag.g_01846	Prba.g_00753
OG0000954	Prag.g_01850	Prba.g_00757
OG0000955	Prag.g_01851	Prba.g_00758
OG0000956	Prag.g_01853	Prba.g_00760
OG0000957	Prag.g_01859	Prba.g_00766
OG0000958	Prag.g_01860	Prba.g_00767
OG0000959	Prag.g_01864	Prba.g_00771
OG0000960	Prag.g_01865	Prba.g_00772
OG0000961	Prag.g_01867	Prba.g_00774
OG0000962	Prag.g_01869	Prba.g_00776
OG0000963	Prag.g_01873	Prba.g_00780
OG0000964	Prag.g_01874	Prba.g_00781
OG0000965	Prag.g_01875	Prba.g_00782
OG0000966	Prag.g_01882	Prba.g_00789
OG0000967	Prag.g_01886	Prba.g_00794
OG0000968	Prag.g_01888	Prba.g_00796
OG0000969	Prag.g_01889	Prba.g_00797
OG0000970	Prag.g_01890	Prba.g_00798
OG0000971	Prag.g_01891	Prba.g_00799
OG0000972	Prag.g_01892	Prba.g_00800
OG0000973	Prag.g_01893	Prba.g_00801
OG0000974	Prag.g_01894	Prba.g_00802
OG0000975	Prag.g_01895	Prba.g_00803
OG0000976	Prag.g_01896	Prba.g_00804
OG0000977	Prag.g_01897	Prba.g_00805
OG0000978	Prag.g_01898	Prba.g_00806
OG0000979	Prag.g_01901	Prba.g_00809
OG0000980	Prag.g_01903	Prba.g_00811
OG0000981	Prag.g_01905	Prba.g_00813
OG0000982	Prag.g_01907	Prba.g_00815
OG0000983	Prag.g_01908	Prba.g_00816
OG0000984	Prag.g_01909	Prba.g_00817
OG0000985	Prag.g_01912	Prba.g_00820
OG0000986	Prag.g_01914	Prba.g_00822
OG0000987	Prag.g_01915	Prba.g_00823
OG0000988	Prag.g_01918	Prba.g_00826
OG0000989	Prag.g_01922	Prba.g_00830
OG0000990	Prag.g_01925	Prba.g_00833
OG0000991	Prag.g_01926	Prba.g_00834
OG0000992	Prag.g_01928	Prba.g_00836
OG0000993	Prag.g_01929	Prba.g_00837
OG0000994	Prag.g_01930	Prba.g_00838
OG0000995	Prag.g_01934	Prba.g_00842
OG0000996	Prag.g_01935	Prba.g_00843
OG0000997	Prag.g_01936	Prba.g_00844
OG0000998	Prag.g_01938	Prba.g_00846
OG0000999	Prag.g_01939	Prba.g_00847
OG0001000	Prag.g_01942	Prba.g_01778
OG0001001	Prag.g_01944	Prba.g_01780
OG0001002	Prag.g_01948	Prba.g_01784
OG0001003	Prag.g_01949	Prba.g_01785
OG0001004	Prag.g_01950	Prba.g_01786
OG0001005	Prag.g_01951	Prba.g_01787
OG0001006	Prag.g_01955	Prba.g_01791
OG0001007	Prag.g_01957	Prba.g_01793
OG0001008	Prag.g_00416	Prba.g_01024
OG0001009	Prag.g_00027	Prba.g_01820
OG0001010	Prag.g_00028	Prba.g_01821
OG0001011	Prag.g_00029	Prba.g_01822
OG0001012	Prag.g_00043	Prba.g_01837
OG0001013	Prag.g_00048	Prba.g_01842
OG0001014	Prag.g_00051	Prba.g_01845
OG0001015	Prag.g_00052	Prba.g_01846
OG0001016	Prag.g_00067	Prba.g_01861
OG0001017	Prag.g_00071	Prba.g_01865
OG0001018	Prag.g_00074	Prba.g_01868
OG0001019	Prag.g_00083	Prba.g_01877
OG0001020	Prag.g_00084	Prba.g_01878
OG0001021	Prag.g_00085	Prba.g_01879
OG0001022	Prag.g_00087	Prba.g_01882
OG0001023	Prag.g_00088	Prba.g_01883
OG0001024	Prag.g_00091	Prba.g_01886
OG0001025	Prag.g_00097	Prba.g_01892
OG0001026	Prag.g_00104	Prba.g_01899
OG0001027	Prag.g_00105	Prba.g_01900
OG0001028	Prag.g_00107	Prba.g_01902
OG0001029	Prag.g_00108	Prba.g_01903
OG0001030	Prag.g_00123	Prba.g_01918
OG0001031	Prag.g_00179	Prba.g_00642
OG0001032	Prag.g_00180	Prba.g_00643
OG0001033	Prag.g_00201	Prba.g_00664
OG0001034	Prag.g_00229	Prba.g_00455
OG0001035	Prag.g_00246	Prba.g_00473
OG0001036	Prag.g_00250	Prba.g_00477
OG0001037	Prag.g_00251	Prba.g_00478
OG0001038	Prag.g_00269	Prba.g_00495
OG0001039	Prag.g_00272	Prba.g_00498
OG0001040	Prag.g_00274	Prba.g_00500
OG0001041	Prag.g_00278	Prba.g_00504
OG0001042	Prag.g_00295	Prba.g_00520
OG0001043	Prag.g_00296	Prba.g_00521
OG0001044	Prag.g_00328	Prba.g_00549
OG0001045	Prag.g_00337	Prba.g_00558
OG0001046	Prag.g_00372	Prba.g_00873
OG0001047	Prag.g_00418	Prba.g_01022
OG0001048	Prag.g_00419	Prba.g_01021
OG0001049	Prag.g_00421	Prba.g_01019
OG0001050	Prag.g_00422	Prba.g_01018
OG0001051	Prag.g_00423	Prba.g_01017
OG0001052	Prag.g_00450	Prba.g_00990
OG0001053	Prag.g_00462	Prba.g_00978
OG0001054	Prag.g_00477	Prba.g_00963
OG0001055	Prag.g_00496	Prba.g_00944
OG0001056	Prag.g_00515	Prba.g_00925
OG0001057	Prag.g_00520	Prba.g_01774
OG0001058	Prag.g_00528	Prba.g_01766
OG0001059	Prag.g_00532	Prba.g_01762
OG0001060	Prag.g_00539	Prba.g_01755
OG0001061	Prag.g_00552	Prba.g_01742
OG0001062	Prag.g_00554	Prba.g_01740
OG0001063	Prag.g_00556	Prba.g_01738
OG0001064	Prag.g_00557	Prba.g_01737
OG0001065	Prag.g_00558	Prba.g_01736
OG0001066	Prag.g_00559	Prba.g_01735
OG0001067	Prag.g_00560	Prba.g_01734
OG0001068	Prag.g_00561	Prba.g_01733
OG0001069	Prag.g_00562	Prba.g_01732
OG0001070	Prag.g_00565	Prba.g_01729
OG0001071	Prag.g_00566	Prba.g_01728
OG0001072	Prag.g_00568	Prba.g_01727
OG0001073	Prag.g_00582	Prba.g_01713
OG0001074	Prag.g_00593	Prba.g_01702
OG0001075	Prag.g_00594	Prba.g_01701
OG0001076	Prag.g_00602	Prba.g_01693
OG0001077	Prag.g_00606	Prba.g_01689
OG0001078	Prag.g_00614	Prba.g_01681
OG0001079	Prag.g_00625	Prba.g_01670
OG0001080	Prag.g_00631	Prba.g_01664
OG0001081	Prag.g_00633	Prba.g_01662
OG0001082	Prag.g_00634	Prba.g_01661
OG0001083	Prag.g_00639	Prba.g_01656
OG0001084	Prag.g_00640	Prba.g_01655
OG0001085	Prag.g_00648	Prba.g_01647
OG0001086	Prag.g_00649	Prba.g_01646
OG0001087	Prag.g_00666	Prba.g_01629
OG0001088	Prag.g_00667	Prba.g_01628
OG0001089	Prag.g_00675	Prba.g_01620
OG0001090	Prag.g_00693	Prba.g_01593
OG0001091	Prag.g_00695	Prba.g_01591
OG0001092	Prag.g_00696	Prba.g_01590
OG0001093	Prag.g_00701	Prba.g_01585
OG0001094	Prag.g_00800	Prba.g_01505
OG0001095	Prag.g_00819	Prba.g_01486
OG0001096	Prag.g_00832	Prba.g_01473
OG0001097	Prag.g_00849	Prba.g_01454
OG0001098	Prag.g_00864	Prba.g_01439
OG0001099	Prag.g_00895	Prba.g_01407
OG0001100	Prag.g_00899	Prba.g_01403
OG0001101	Prag.g_00901	Prba.g_01401
OG0001102	Prag.g_00903	Prba.g_01398
OG0001103	Prag.g_00905	Prba.g_01396
OG0001104	Prag.g_00927	Prba.g_01374
OG0001105	Prag.g_00931	Prba.g_01370
OG0001106	Prag.g_00955	Prba.g_01346
OG0001107	Prag.g_00962	Prba.g_01339
OG0001108	Prag.g_00966	Prba.g_01335
OG0001109	Prag.g_00967	Prba.g_01334
OG0001110	Prag.g_00969	Prba.g_01332
OG0001111	Prag.g_00970	Prba.g_01331
OG0001112	Prag.g_00971	Prba.g_01330
OG0001113	Prag.g_00972	Prba.g_01329
OG0001114	Prag.g_00973	Prba.g_01328
OG0001115	Prag.g_00975	Prba.g_01326
OG0001116	Prag.g_00976	Prba.g_01325
OG0001117	Prag.g_00977	Prba.g_01324
OG0001118	Prag.g_00978	Prba.g_01323
OG0001119	Prag.g_00979	Prba.g_01322
OG0001120	Prag.g_00981	Prba.g_01320
OG0001121	Prag.g_01118	Prba.g_00099
OG0001121	Prag.g_00984	Prba.g_01317
OG0001122	Prag.g_01008	Prba.g_01292
OG0001123	Prag.g_01012	Prba.g_01288
OG0001124	Prag.g_01014	Prba.g_01286
OG0001125	Prag.g_01015	Prba.g_01285
OG0001126	Prag.g_01025	Prba.g_01275
OG0001127	Prag.g_01026	Prba.g_01274
OG0001128	Prag.g_01028	Prba.g_01272
OG0001129	Prag.g_01029	Prba.g_01271
OG0001130	Prag.g_01030	Prba.g_01270
OG0001131	Prag.g_01066	Prba.g_01234
OG0001132	Prag.g_01076	Prba.g_01225
OG0001133	Prag.g_01106	Prba.g_00729
OG0001134	Prag.g_01120	Prba.g_00097
OG0001135	Prag.g_01123	Prba.g_00094
OG0001136	Prag.g_01150	Prba.g_00067
OG0001137	Prag.g_01161	Prba.g_00055
OG0001138	Prag.g_01179	Prba.g_00037
OG0001139	Prag.g_01180	Prba.g_00036
