Orthogroup	Prag	Syab
OG0000582	Prag.g_00586	Syab.g_01929
OG0000583	Prag.g_00587	Syab.g_01928
OG0000584	Prag.g_00588	Syab.g_01927
OG0000585	Prag.g_00590	Syab.g_01924
OG0000586	Prag.g_00591	Syab.g_01923
OG0000587	Prag.g_00592	Syab.g_01921
OG0000588	Prag.g_00596	Syab.g_01910
OG0000589	Prag.g_00599	Syab.g_01899
OG0000590	Prag.g_00600	Syab.g_01898
OG0000591	Prag.g_00603	Syab.g_01892
OG0000592	Prag.g_00604	Syab.g_01891
OG0000593	Prag.g_00610	Syab.g_01877
OG0000594	Prag.g_00611	Syab.g_01876
OG0000595	Prag.g_00612	Syab.g_01875
OG0000596	Prag.g_00616	Syab.g_01871
OG0000597	Prag.g_00618	Syab.g_01868
OG0000598	Prag.g_00619	Syab.g_01867
OG0000599	Prag.g_00622	Syab.g_01860
OG0000600	Prag.g_00623	Syab.g_01859
OG0000601	Prag.g_00624	Syab.g_01858
OG0000602	Prag.g_00626	Syab.g_01853
OG0000603	Prag.g_00627	Syab.g_01852
OG0000604	Prag.g_00628	Syab.g_01850
OG0000605	Prag.g_00629	Syab.g_01758
OG0000606	Prag.g_00632	Syab.g_01529
OG0000607	Prag.g_00635	Syab.g_01533
OG0000608	Prag.g_00636	Syab.g_01534
OG0000609	Prag.g_00637	Syab.g_01536
OG0000610	Prag.g_00642	Syab.g_01555
OG0000611	Prag.g_00645	Syab.g_01558
OG0000612	Prag.g_00646	Syab.g_01559
OG0000613	Prag.g_00651	Syab.g_00228
OG0000614	Prag.g_00670	Syab.g_01179
OG0000615	Prag.g_00678	Syab.g_01605
OG0000616	Prag.g_00682	Syab.g_02897
OG0000617	Prag.g_00698	Syab.g_01274
OG0000618	Prag.g_00699	Syab.g_01275
OG0000619	Prag.g_00700	Syab.g_01662
OG0000620	Prag.g_00703	Syab.g_01668
OG0000621	Prag.g_00704	Syab.g_01669
OG0000622	Prag.g_00705	Syab.g_01670
OG0000623	Prag.g_00706	Syab.g_01671
OG0000624	Prag.g_00707	Syab.g_01673
OG0000625	Prag.g_00708	Syab.g_01674
OG0000626	Prag.g_00709	Syab.g_01675
OG0000627	Prag.g_00710	Syab.g_01438
OG0000628	Prag.g_00711	Syab.g_01437
OG0000629	Prag.g_00712	Syab.g_01434
OG0000630	Prag.g_00715	Syab.g_01430
OG0000631	Prag.g_00797	Syab.g_01421
OG0000632	Prag.g_00798	Syab.g_01420
OG0000633	Prag.g_00799	Syab.g_01419
OG0000634	Prag.g_00802	Syab.g_01651
OG0000635	Prag.g_00803	Syab.g_01656
OG0000636	Prag.g_00805	Syab.g_01658
OG0000637	Prag.g_00807	Syab.g_01660
OG0000638	Prag.g_00808	Syab.g_01661
OG0000639	Prag.g_00809	Syab.g_01276
OG0000640	Prag.g_00810	Syab.g_01277
OG0000641	Prag.g_00814	Syab.g_01281
OG0000642	Prag.g_00815	Syab.g_01282
OG0000643	Prag.g_00816	Syab.g_01283
OG0000644	Prag.g_00817	Syab.g_01284
OG0000645	Prag.g_00818	Syab.g_01286
OG0000646	Prag.g_00820	Syab.g_01289
OG0000647	Prag.g_00821	Syab.g_01291
OG0000648	Prag.g_00823	Syab.g_01684
OG0000649	Prag.g_00824	Syab.g_01685
OG0000650	Prag.g_00825	Syab.g_01686
OG0000651	Prag.g_00826	Syab.g_01687
OG0000652	Prag.g_00827	Syab.g_01688
OG0000653	Prag.g_00829	Syab.g_01690
OG0000654	Prag.g_00830	Syab.g_01691
OG0000655	Prag.g_00831	Syab.g_01692
OG0000656	Prag.g_00834	Syab.g_01695
OG0000657	Prag.g_00840	Syab.g_01706
OG0000658	Prag.g_00841	Syab.g_01710
OG0000659	Prag.g_00842	Syab.g_01711
OG0000660	Prag.g_00846	Syab.g_01715
OG0000661	Prag.g_00848	Syab.g_01717
OG0000662	Prag.g_00850	Syab.g_01719
OG0000663	Prag.g_00852	Syab.g_01722
OG0000664	Prag.g_00853	Syab.g_01723
OG0000665	Prag.g_00857	Syab.g_01829
OG0000666	Prag.g_00858	Syab.g_01842
OG0000667	Prag.g_00862	Syab.g_01548
OG0000668	Prag.g_00892	Syab.g_01319
OG0000669	Prag.g_00898	Syab.g_01642
OG0000670	Prag.g_00900	Syab.g_02156
OG0000671	Prag.g_00902	Syab.g_01638
OG0000672	Prag.g_00904	Syab.g_01635
OG0000673	Prag.g_00907	Syab.g_01632
OG0000674	Prag.g_00909	Syab.g_01630
OG0000675	Prag.g_00910	Syab.g_01629
OG0000676	Prag.g_00912	Syab.g_01620
OG0000677	Prag.g_00913	Syab.g_01619
OG0000678	Prag.g_00915	Syab.g_01613
OG0000679	Prag.g_00919	Syab.g_01601
OG0000680	Prag.g_00920	Syab.g_01600
OG0000681	Prag.g_00922	Syab.g_01597
OG0000682	Prag.g_00923	Syab.g_01596
OG0000683	Prag.g_00924	Syab.g_01595
OG0000684	Prag.g_00926	Syab.g_01591
OG0000685	Prag.g_00928	Syab.g_01589
OG0000686	Prag.g_00929	Syab.g_01588
OG0000687	Prag.g_00930	Syab.g_01586
OG0000688	Prag.g_00933	Syab.g_01576
OG0000689	Prag.g_00934	Syab.g_01574
OG0000690	Prag.g_00935	Syab.g_01573
OG0000691	Prag.g_00936	Syab.g_01572
OG0000692	Prag.g_00938	Syab.g_01571
OG0000693	Prag.g_00939	Syab.g_01569
OG0000694	Prag.g_00940	Syab.g_01568
OG0000695	Prag.g_00942	Syab.g_01417
OG0000696	Prag.g_00943	Syab.g_01416
OG0000697	Prag.g_00944	Syab.g_01415
OG0000698	Prag.g_00947	Syab.g_01412
OG0000699	Prag.g_00948	Syab.g_01411
OG0000700	Prag.g_00949	Syab.g_01410
OG0000701	Prag.g_00950	Syab.g_01409
OG0000702	Prag.g_00952	Syab.g_01401
OG0000703	Prag.g_00953	Syab.g_01400
OG0000704	Prag.g_00954	Syab.g_01398
OG0000705	Prag.g_00958	Syab.g_01391
OG0000706	Prag.g_00959	Syab.g_01390
OG0000707	Prag.g_00960	Syab.g_01389
OG0000708	Prag.g_00961	Syab.g_01386
OG0000709	Prag.g_00965	Syab.g_01378
OG0000710	Prag.g_00968	Syab.g_01367
OG0000711	Prag.g_00985	Syab.g_01340
OG0000712	Prag.g_00987	Syab.g_01338
OG0000713	Prag.g_00988	Syab.g_01337
OG0000714	Prag.g_00989	Syab.g_01334
OG0000715	Prag.g_00991	Syab.g_01332
OG0000716	Prag.g_00993	Syab.g_01328
OG0000717	Prag.g_00994	Syab.g_01327
OG0000718	Prag.g_01005	Syab.g_01323
OG0000719	Prag.g_01007	Syab.g_01321
OG0000720	Prag.g_01016	Syab.g_01307
OG0000721	Prag.g_01018	Syab.g_01305
OG0000722	Prag.g_01019	Syab.g_01304
OG0000723	Prag.g_01022	Syab.g_01678
OG0000724	Prag.g_01031	Syab.g_01223
OG0000725	Prag.g_01037	Syab.g_01207
OG0000726	Prag.g_01038	Syab.g_01206
OG0000727	Prag.g_01039	Syab.g_01205
OG0000728	Prag.g_01041	Syab.g_01203
OG0000729	Prag.g_01087	Syab.g_00097
OG0000730	Prag.g_01091	Syab.g_00521
OG0000731	Prag.g_01095	Syab.g_00531
OG0000732	Prag.g_01102	Syab.g_00055
OG0000733	Prag.g_01121	Syab.g_02798
OG0000734	Prag.g_01138	Syab.g_02508
OG0000735	Prag.g_01140	Syab.g_00942
OG0000736	Prag.g_01141	Syab.g_00943
OG0000737	Prag.g_01142	Syab.g_00944
OG0000738	Prag.g_01146	Syab.g_00949
OG0000739	Prag.g_01147	Syab.g_00961
OG0000740	Prag.g_01148	Syab.g_00962
OG0000741	Prag.g_01149	Syab.g_00965
OG0000742	Prag.g_01152	Syab.g_00968
OG0000743	Prag.g_01154	Syab.g_00970
OG0000744	Prag.g_01155	Syab.g_00971
OG0000745	Prag.g_01156	Syab.g_00973
OG0000746	Prag.g_01158	Syab.g_00975
OG0000747	Prag.g_01159	Syab.g_00976
OG0000748	Prag.g_01162	Syab.g_00991
OG0000749	Prag.g_01163	Syab.g_00992
OG0000750	Prag.g_01164	Syab.g_00993
OG0000751	Prag.g_01166	Syab.g_01002
OG0000752	Prag.g_01168	Syab.g_01004
OG0000753	Prag.g_01171	Syab.g_01007
OG0000754	Prag.g_01174	Syab.g_01012
OG0000755	Prag.g_01177	Syab.g_01021
OG0000756	Prag.g_01178	Syab.g_01022
OG0000757	Prag.g_01184	Syab.g_01029
OG0000758	Prag.g_01185	Syab.g_01030
OG0000759	Prag.g_01186	Syab.g_01031
OG0000760	Prag.g_01187	Syab.g_01032
OG0000761	Prag.g_01188	Syab.g_01034
OG0000762	Prag.g_01189	Syab.g_01036
OG0000763	Prag.g_01191	Syab.g_01038
OG0000764	Prag.g_01192	Syab.g_01039
OG0000765	Prag.g_01201	Syab.g_01154
OG0000766	Prag.g_01202	Syab.g_01153
OG0000767	Prag.g_01204	Syab.g_01151
OG0000768	Prag.g_01205	Syab.g_01150
OG0000769	Prag.g_01207	Syab.g_01148
OG0000770	Prag.g_01209	Syab.g_01145
OG0000771	Prag.g_01219	Syab.g_01229
OG0000772	Prag.g_01328	Syab.g_00957
OG0000773	Prag.g_01344	Syab.g_00931
OG0000774	Prag.g_01346	Syab.g_00924
OG0000775	Prag.g_01350	Syab.g_00922
OG0000776	Prag.g_01351	Syab.g_00921
OG0000777	Prag.g_01352	Syab.g_00920
OG0000778	Prag.g_01353	Syab.g_00919
OG0000779	Prag.g_01357	Syab.g_00913
OG0000780	Prag.g_01358	Syab.g_00908
OG0000781	Prag.g_01361	Syab.g_00904
OG0000782	Prag.g_01362	Syab.g_00903
OG0000783	Prag.g_01363	Syab.g_00902
OG0000784	Prag.g_01364	Syab.g_00901
OG0000785	Prag.g_01366	Syab.g_00899
OG0000786	Prag.g_01368	Syab.g_00895
OG0000787	Prag.g_01369	Syab.g_00894
OG0000788	Prag.g_01376	Syab.g_01857
OG0000789	Prag.g_01379	Syab.g_01835
OG0000790	Prag.g_01394	Syab.g_02082
OG0000791	Prag.g_01396	Syab.g_02080
OG0000792	Prag.g_01397	Syab.g_02079
OG0000793	Prag.g_01400	Syab.g_02074
OG0000794	Prag.g_01401	Syab.g_02073
OG0000795	Prag.g_01402	Syab.g_02072
OG0000796	Prag.g_01406	Syab.g_02068
OG0000797	Prag.g_01407	Syab.g_02067
OG0000798	Prag.g_01430	Syab.g_00298
OG0000799	Prag.g_01470	Syab.g_00826
OG0000800	Prag.g_01471	Syab.g_00821
OG0000801	Prag.g_01472	Syab.g_00820
OG0000802	Prag.g_01474	Syab.g_00816
OG0000803	Prag.g_01476	Syab.g_00806
OG0000804	Prag.g_01477	Syab.g_00802
OG0000805	Prag.g_01479	Syab.g_00792
OG0000806	Prag.g_01481	Syab.g_00790
OG0000807	Prag.g_01482	Syab.g_00788
OG0000808	Prag.g_01483	Syab.g_00783
OG0000809	Prag.g_01486	Syab.g_00780
OG0000810	Prag.g_01487	Syab.g_00779
OG0000811	Prag.g_01493	Syab.g_00770
OG0000812	Prag.g_01495	Syab.g_00768
OG0000813	Prag.g_01496	Syab.g_00767
OG0000814	Prag.g_01498	Syab.g_00765
OG0000815	Prag.g_01499	Syab.g_00760
OG0000816	Prag.g_01501	Syab.g_00758
OG0000817	Prag.g_01502	Syab.g_00757
OG0000818	Prag.g_01507	Syab.g_00751
OG0000819	Prag.g_01508	Syab.g_00750
OG0000820	Prag.g_01509	Syab.g_00749
OG0000821	Prag.g_01512	Syab.g_00743
OG0000822	Prag.g_01513	Syab.g_00741
OG0000823	Prag.g_01514	Syab.g_00740
OG0000824	Prag.g_01517	Syab.g_00735
OG0000825	Prag.g_01518	Syab.g_00734
OG0000826	Prag.g_01519	Syab.g_00733
OG0000827	Prag.g_01520	Syab.g_00732
OG0000828	Prag.g_01524	Syab.g_00729
OG0000829	Prag.g_01525	Syab.g_00728
OG0000830	Prag.g_01526	Syab.g_00727
OG0000831	Prag.g_01528	Syab.g_00725
OG0000832	Prag.g_01534	Syab.g_02169
OG0000833	Prag.g_01542	Syab.g_02178
OG0000834	Prag.g_01543	Syab.g_02181
OG0000835	Prag.g_01544	Syab.g_02182
OG0000836	Prag.g_01545	Syab.g_02185
OG0000837	Prag.g_01546	Syab.g_02186
OG0000838	Prag.g_01548	Syab.g_02190
OG0000839	Prag.g_01549	Syab.g_02191
OG0000840	Prag.g_01550	Syab.g_02192
OG0000841	Prag.g_01551	Syab.g_02193
OG0000842	Prag.g_01552	Syab.g_02194
OG0000843	Prag.g_01553	Syab.g_02195
OG0000844	Prag.g_01554	Syab.g_02197
OG0000845	Prag.g_01555	Syab.g_02198
OG0000846	Prag.g_01556	Syab.g_02199
OG0000847	Prag.g_01557	Syab.g_02200
OG0000848	Prag.g_01558	Syab.g_02202
OG0000849	Prag.g_01559	Syab.g_02203
OG0000850	Prag.g_01561	Syab.g_02212
OG0000851	Prag.g_01562	Syab.g_02226
OG0000852	Prag.g_01563	Syab.g_02227
OG0000853	Prag.g_01567	Syab.g_02233
OG0000854	Prag.g_01569	Syab.g_02235
OG0000855	Prag.g_01570	Syab.g_02236
OG0000856	Prag.g_01583	Syab.g_01889
OG0000857	Prag.g_01611	Syab.g_01290
OG0000858	Prag.g_01663	Syab.g_02244
OG0000859	Prag.g_01664	Syab.g_02245
OG0000860	Prag.g_01671	Syab.g_02258
OG0000861	Prag.g_01672	Syab.g_02259
OG0000862	Prag.g_01673	Syab.g_02261
OG0000863	Prag.g_01675	Syab.g_02265
OG0000864	Prag.g_01676	Syab.g_02266
OG0000865	Prag.g_01677	Syab.g_02267
OG0000866	Prag.g_01678	Syab.g_02268
OG0000867	Prag.g_01679	Syab.g_02269
OG0000868	Prag.g_01680	Syab.g_02287
OG0000869	Prag.g_01684	Syab.g_02292
OG0000870	Prag.g_01689	Syab.g_02297
OG0000871	Prag.g_01690	Syab.g_02298
OG0000872	Prag.g_01691	Syab.g_02305
OG0000873	Prag.g_01694	Syab.g_02308
OG0000874	Prag.g_01697	Syab.g_02311
OG0000875	Prag.g_01698	Syab.g_02313
OG0000876	Prag.g_01699	Syab.g_02315
OG0000877	Prag.g_01701	Syab.g_02317
OG0000878	Prag.g_01702	Syab.g_02318
OG0000879	Prag.g_01703	Syab.g_02319
OG0000880	Prag.g_01704	Syab.g_02320
OG0000881	Prag.g_01708	Syab.g_02325
OG0000882	Prag.g_01713	Syab.g_02330
OG0000883	Prag.g_01715	Syab.g_02332
OG0000884	Prag.g_01717	Syab.g_02334
OG0000885	Prag.g_01718	Syab.g_02335
OG0000886	Prag.g_01719	Syab.g_02336
OG0000887	Prag.g_01720	Syab.g_02338
OG0000888	Prag.g_01722	Syab.g_02340
OG0000889	Prag.g_01724	Syab.g_02342
OG0000890	Prag.g_01725	Syab.g_02348
OG0000891	Prag.g_01726	Syab.g_02349
OG0000892	Prag.g_01728	Syab.g_02353
OG0000893	Prag.g_01732	Syab.g_00366
OG0000894	Prag.g_01734	Syab.g_00369
OG0000895	Prag.g_01737	Syab.g_00373
OG0000896	Prag.g_01738	Syab.g_00374
OG0000897	Prag.g_01740	Syab.g_00376
OG0000898	Prag.g_01741	Syab.g_00377
OG0000899	Prag.g_01742	Syab.g_00378
OG0000900	Prag.g_01743	Syab.g_00379
OG0000901	Prag.g_01746	Syab.g_00384
OG0000902	Prag.g_01748	Syab.g_00386
OG0000903	Prag.g_01751	Syab.g_00399
OG0000904	Prag.g_01753	Syab.g_00395
OG0000905	Prag.g_01757	Syab.g_00390
OG0000906	Prag.g_01758	Syab.g_00388
OG0000907	Prag.g_01762	Syab.g_00401
OG0000908	Prag.g_01765	Syab.g_00404
OG0000909	Prag.g_01766	Syab.g_00405
OG0000910	Prag.g_01767	Syab.g_00406
OG0000911	Prag.g_01769	Syab.g_00408
OG0000912	Prag.g_01770	Syab.g_00409
OG0000913	Prag.g_01771	Syab.g_00410
OG0000914	Prag.g_01772	Syab.g_00411
OG0000915	Prag.g_01773	Syab.g_00412
OG0000916	Prag.g_01774	Syab.g_00413
OG0000917	Prag.g_01775	Syab.g_00414
OG0000918	Prag.g_01776	Syab.g_00415
OG0000919	Prag.g_01777	Syab.g_00416
OG0000920	Prag.g_01778	Syab.g_00417
OG0000921	Prag.g_01779	Syab.g_00418
OG0000922	Prag.g_01780	Syab.g_00419
OG0000923	Prag.g_01784	Syab.g_00423
OG0000924	Prag.g_01785	Syab.g_00424
OG0000925	Prag.g_01786	Syab.g_00425
OG0000926	Prag.g_01787	Syab.g_00426
OG0000927	Prag.g_01789	Syab.g_00428
OG0000928	Prag.g_01790	Syab.g_00429
OG0000929	Prag.g_01791	Syab.g_00430
OG0000930	Prag.g_01792	Syab.g_00431
OG0000931	Prag.g_01793	Syab.g_00432
OG0000932	Prag.g_01794	Syab.g_00433
OG0000933	Prag.g_01798	Syab.g_00439
OG0000934	Prag.g_01800	Syab.g_00441
OG0000935	Prag.g_01801	Syab.g_00442
OG0000936	Prag.g_01802	Syab.g_00443
OG0000937	Prag.g_01803	Syab.g_00444
OG0000938	Prag.g_01805	Syab.g_00447
OG0000939	Prag.g_01806	Syab.g_00448
OG0000940	Prag.g_01813	Syab.g_00456
OG0000941	Prag.g_01815	Syab.g_00458
OG0000942	Prag.g_01817	Syab.g_00460
OG0000943	Prag.g_01818	Syab.g_00461
OG0000944	Prag.g_01819	Syab.g_00463
OG0000945	Prag.g_01820	Syab.g_00466
OG0000946	Prag.g_01824	Syab.g_00473
OG0000947	Prag.g_01826	Syab.g_00476
OG0000948	Prag.g_01827	Syab.g_00477
OG0000949	Prag.g_01830	Syab.g_00212
OG0000950	Prag.g_01835	Syab.g_00204
OG0000951	Prag.g_01839	Syab.g_00199
OG0000952	Prag.g_01843	Syab.g_00191
OG0000953	Prag.g_01846	Syab.g_00134
OG0000954	Prag.g_01850	Syab.g_00129
OG0000955	Prag.g_01851	Syab.g_00128
OG0000956	Prag.g_01853	Syab.g_00126
OG0000957	Prag.g_01859	Syab.g_00115
OG0000958	Prag.g_01860	Syab.g_00114
OG0000959	Prag.g_01864	Syab.g_00110
OG0000960	Prag.g_01865	Syab.g_00109
OG0000961	Prag.g_01867	Syab.g_00100
OG0000962	Prag.g_01869	Syab.g_00098
OG0000963	Prag.g_01873	Syab.g_00093
OG0000964	Prag.g_01874	Syab.g_00092
OG0000965	Prag.g_01875	Syab.g_00091
OG0000966	Prag.g_01882	Syab.g_00082
OG0000967	Prag.g_01886	Syab.g_00078
OG0000968	Prag.g_01888	Syab.g_00075
OG0000969	Prag.g_01889	Syab.g_00073
OG0000970	Prag.g_01890	Syab.g_00072
OG0000971	Prag.g_01891	Syab.g_00070
OG0000972	Prag.g_01892	Syab.g_00069
OG0000973	Prag.g_01893	Syab.g_00068
OG0000974	Prag.g_01894	Syab.g_00067
OG0000975	Prag.g_01895	Syab.g_00066
OG0000976	Prag.g_01896	Syab.g_00065
OG0000977	Prag.g_01897	Syab.g_00063
OG0000978	Prag.g_01898	Syab.g_00062
OG0000979	Prag.g_01901	Syab.g_00059
OG0000980	Prag.g_01903	Syab.g_00056
OG0000981	Prag.g_01905	Syab.g_00053
OG0000982	Prag.g_01907	Syab.g_02756
OG0000983	Prag.g_01908	Syab.g_02757
OG0000984	Prag.g_01909	Syab.g_02758
OG0000985	Prag.g_01912	Syab.g_02762
OG0000986	Prag.g_01914	Syab.g_02764
OG0000987	Prag.g_01915	Syab.g_02768
OG0000988	Prag.g_01918	Syab.g_02774
OG0000989	Prag.g_01922	Syab.g_02792
OG0000990	Prag.g_01925	Syab.g_02811
OG0000991	Prag.g_01926	Syab.g_02818
OG0000992	Prag.g_01928	Syab.g_02821
OG0000993	Prag.g_01929	Syab.g_02822
OG0000994	Prag.g_01930	Syab.g_02826
OG0000995	Prag.g_01934	Syab.g_02835
OG0000996	Prag.g_01935	Syab.g_02866
OG0000997	Prag.g_01936	Syab.g_02875
OG0000998	Prag.g_01938	Syab.g_02877
OG0000999	Prag.g_01939	Syab.g_02878
OG0001000	Prag.g_01942	Syab.g_02881
OG0001001	Prag.g_01944	Syab.g_02888
OG0001002	Prag.g_01948	Syab.g_02900
OG0001003	Prag.g_01949	Syab.g_02902
OG0001004	Prag.g_01950	Syab.g_02903
OG0001005	Prag.g_01951	Syab.g_02905
OG0001006	Prag.g_01955	Syab.g_02912
OG0001007	Prag.g_01957	Syab.g_02914
OG0001008	Prag.g_00416	Syab.g_00584
OG0001009	Prag.g_00027	Syab.g_00033
OG0001010	Prag.g_00028	Syab.g_00034
OG0001011	Prag.g_00029	Syab.g_00035
OG0001012	Prag.g_00043	Syab.g_02752
OG0001013	Prag.g_00048	Syab.g_02716
OG0001014	Prag.g_00051	Syab.g_02712
OG0001015	Prag.g_00052	Syab.g_02711
OG0001016	Prag.g_00067	Syab.g_02439
OG0001017	Prag.g_00071	Syab.g_02445
OG0001018	Prag.g_00074	Syab.g_02447
OG0001019	Prag.g_00083	Syab.g_02469
OG0001020	Prag.g_00084	Syab.g_02477
OG0001021	Prag.g_00085	Syab.g_02481
OG0001022	Prag.g_00087	Syab.g_02485
OG0001023	Prag.g_00088	Syab.g_02486
OG0001024	Prag.g_00091	Syab.g_02490
OG0001025	Prag.g_00097	Syab.g_02497
OG0001026	Prag.g_00104	Syab.g_02510
OG0001027	Prag.g_00105	Syab.g_02515
OG0001028	Prag.g_00107	Syab.g_02517
OG0001029	Prag.g_00108	Syab.g_02519
OG0001030	Prag.g_00123	Syab.g_02540
OG0001031	Prag.g_00179	Syab.g_02615
OG0001032	Prag.g_00180	Syab.g_02617
OG0001033	Prag.g_00201	Syab.g_02675
OG0001034	Prag.g_00229	Syab.g_02370
OG0001035	Prag.g_00246	Syab.g_00335
OG0001036	Prag.g_00250	Syab.g_00327
OG0001037	Prag.g_00251	Syab.g_00325
OG0001038	Prag.g_00269	Syab.g_00297
OG0001039	Prag.g_00272	Syab.g_00294
OG0001040	Prag.g_00274	Syab.g_00291
OG0001041	Prag.g_00278	Syab.g_00286
OG0001042	Prag.g_00295	Syab.g_00254
OG0001043	Prag.g_00296	Syab.g_00250
OG0001044	Prag.g_00328	Syab.g_00522
OG0001045	Prag.g_00337	Syab.g_00534
OG0001046	Prag.g_00372	Syab.g_01352
OG0001047	Prag.g_00418	Syab.g_00586
OG0001048	Prag.g_00419	Syab.g_00587
OG0001049	Prag.g_00421	Syab.g_00590
OG0001050	Prag.g_00422	Syab.g_00591
OG0001051	Prag.g_00423	Syab.g_00592
OG0001052	Prag.g_00450	Syab.g_00693
OG0001053	Prag.g_00462	Syab.g_02099
OG0001054	Prag.g_00477	Syab.g_02118
OG0001055	Prag.g_00496	Syab.g_02139
OG0001056	Prag.g_00515	Syab.g_02036
OG0001057	Prag.g_00520	Syab.g_00882
OG0001058	Prag.g_00528	Syab.g_02014
OG0001059	Prag.g_00532	Syab.g_02010
OG0001060	Prag.g_00539	Syab.g_02003
OG0001061	Prag.g_00552	Syab.g_01985
OG0001062	Prag.g_00554	Syab.g_01983
OG0001063	Prag.g_00556	Syab.g_01979
OG0001064	Prag.g_00557	Syab.g_01978
OG0001065	Prag.g_00558	Syab.g_01976
OG0001066	Prag.g_00559	Syab.g_01975
OG0001067	Prag.g_00560	Syab.g_01974
OG0001068	Prag.g_00561	Syab.g_01973
OG0001069	Prag.g_00562	Syab.g_01972
OG0001070	Prag.g_00565	Syab.g_01968
OG0001071	Prag.g_00566	Syab.g_01967
OG0001072	Prag.g_00568	Syab.g_01962
OG0001073	Prag.g_00582	Syab.g_01947
OG0001074	Prag.g_00593	Syab.g_01815
OG0001075	Prag.g_00594	Syab.g_01919
OG0001076	Prag.g_00602	Syab.g_01897
OG0001077	Prag.g_00606	Syab.g_01887
OG0001079	Prag.g_00625	Syab.g_01856
OG0001080	Prag.g_00631	Syab.g_01756
OG0001081	Prag.g_00633	Syab.g_01530
OG0001082	Prag.g_00634	Syab.g_01531
OG0001083	Prag.g_00639	Syab.g_01540
OG0001084	Prag.g_00640	Syab.g_01543
OG0001085	Prag.g_00648	Syab.g_01563
OG0001086	Prag.g_00649	Syab.g_01565
OG0001087	Prag.g_00666	Syab.g_01167
OG0001088	Prag.g_00667	Syab.g_01170
OG0001089	Prag.g_00675	Syab.g_01198
OG0001090	Prag.g_00693	Syab.g_01267
OG0001091	Prag.g_00695	Syab.g_01270
OG0001092	Prag.g_00696	Syab.g_01272
OG0001093	Prag.g_00701	Syab.g_01664
OG0001094	Prag.g_00800	Syab.g_01567
OG0001095	Prag.g_00819	Syab.g_01287
OG0001096	Prag.g_00832	Syab.g_01693
OG0001097	Prag.g_00849	Syab.g_01718
OG0001098	Prag.g_00864	Syab.g_01497
OG0001099	Prag.g_00895	Syab.g_02518
OG0001100	Prag.g_00899	Syab.g_01640
OG0001101	Prag.g_00901	Syab.g_01639
OG0001102	Prag.g_00903	Syab.g_01636
OG0001103	Prag.g_00905	Syab.g_01634
OG0001104	Prag.g_00927	Syab.g_01590
OG0001105	Prag.g_00931	Syab.g_01585
OG0001106	Prag.g_00955	Syab.g_01397
OG0001107	Prag.g_00962	Syab.g_01385
OG0001108	Prag.g_00966	Syab.g_01377
OG0001109	Prag.g_00967	Syab.g_01368
OG0001110	Prag.g_00969	Syab.g_01366
OG0001111	Prag.g_00970	Syab.g_01364
OG0001112	Prag.g_00971	Syab.g_01362
OG0001113	Prag.g_00972	Syab.g_01593
OG0001114	Prag.g_00973	Syab.g_01361
OG0001115	Prag.g_00975	Syab.g_01357
OG0001116	Prag.g_00976	Syab.g_01355
OG0001117	Prag.g_00977	Syab.g_01354
OG0001118	Prag.g_00978	Syab.g_01353
OG0001119	Prag.g_00979	Syab.g_01351
OG0001120	Prag.g_00981	Syab.g_01347
OG0001121	Prag.g_01118, Prag.g_00984	Syab.g_02159
OG0001122	Prag.g_01008	Syab.g_01320
OG0001123	Prag.g_01012	Syab.g_01312
OG0001124	Prag.g_01014	Syab.g_01310
OG0001125	Prag.g_01015	Syab.g_01308
OG0001126	Prag.g_01025	Syab.g_01231
OG0001127	Prag.g_01026	Syab.g_01230
OG0001128	Prag.g_01028	Syab.g_01227
OG0001129	Prag.g_01029	Syab.g_01225
OG0001130	Prag.g_01030	Syab.g_01224
OG0001131	Prag.g_01066	Syab.g_01609
OG0001132	Prag.g_01076	Syab.g_01790
OG0001133	Prag.g_01106	Syab.g_01895
OG0001134	Prag.g_01120	Syab.g_01748
OG0001135	Prag.g_01123	Syab.g_01747
OG0001136	Prag.g_01150	Syab.g_00966
OG0001137	Prag.g_01161	Syab.g_00990
OG0001138	Prag.g_01179	Syab.g_01023
OG0001139	Prag.g_01180	Syab.g_01025
OG0001140	Prag.g_01181	Syab.g_01026, Syab.g_00642
OG0001141	Prag.g_01182	Syab.g_01027
OG0001142	Prag.g_01183	Syab.g_01028
OG0001143	Prag.g_01190	Syab.g_01037
OG0001144	Prag.g_01195	Syab.g_01052
OG0001145	Prag.g_01345	Syab.g_00928
OG0001146	Prag.g_01359	Syab.g_00907
OG0001147	Prag.g_01375	Syab.g_00716
OG0001148	Prag.g_01391	Syab.g_02085
OG0001149	Prag.g_01392	Syab.g_02084
OG0001150	Prag.g_01393	Syab.g_02083
OG0001151	Prag.g_01404	Syab.g_02070
OG0001152	Prag.g_01405	Syab.g_02069
OG0001153	Prag.g_01521	Syab.g_00731
OG0001154	Prag.g_01523	Syab.g_00730
OG0001155	Prag.g_01535	Syab.g_02171
OG0001156	Prag.g_01538	Syab.g_02174
OG0001157	Prag.g_01539	Syab.g_02175
OG0001158	Prag.g_01540	Syab.g_02176
OG0001159	Prag.g_01541	Syab.g_02177
OG0001160	Prag.g_01565	Syab.g_02231
OG0001161	Prag.g_01576	Syab.g_02797
OG0001162	Prag.g_01587	Syab.g_00893
OG0001163	Prag.g_01661	Syab.g_02241
