Orthogroup	Prag	Prac
OG0000566	Prag.g_00542	Prac.g_00809
OG0000567	Prag.g_00546	Prac.g_00805
OG0000568	Prag.g_00547	Prac.g_00804
OG0000569	Prag.g_00548	Prac.g_00803
OG0000570	Prag.g_00549	Prac.g_00802
OG0000571	Prag.g_00551	Prac.g_00800
OG0000572	Prag.g_00564	Prac.g_00787
OG0000573	Prag.g_00570	Prac.g_00780
OG0000574	Prag.g_00571	Prac.g_00779
OG0000575	Prag.g_00575	Prac.g_00775
OG0000576	Prag.g_00577	Prac.g_00772
OG0000577	Prag.g_00578	Prac.g_00771
OG0000578	Prag.g_00579	Prac.g_00770
OG0000579	Prag.g_00580	Prac.g_00769
OG0000580	Prag.g_00581	Prac.g_00768
OG0000581	Prag.g_00583	Prac.g_00766
OG0000582	Prag.g_00586	Prac.g_00763
OG0000583	Prag.g_00587	Prac.g_00762
OG0000584	Prag.g_00588	Prac.g_00761
OG0000585	Prag.g_00590	Prac.g_00759
OG0000586	Prag.g_00591	Prac.g_00758
OG0000587	Prag.g_00592	Prac.g_00757
OG0000588	Prag.g_00596	Prac.g_00753
OG0000589	Prag.g_00599	Prac.g_00750
OG0000590	Prag.g_00600	Prac.g_00749
OG0000591	Prag.g_00603	Prac.g_00746
OG0000592	Prag.g_00604	Prac.g_00745
OG0000593	Prag.g_00610	Prac.g_00739
OG0000594	Prag.g_00611	Prac.g_00738
OG0000595	Prag.g_00612	Prac.g_00737
OG0000596	Prag.g_00616	Prac.g_00733
OG0000597	Prag.g_00618	Prac.g_00731
OG0000598	Prag.g_00619	Prac.g_00730
OG0000599	Prag.g_00622	Prac.g_00727
OG0000600	Prag.g_00623	Prac.g_00726
OG0000601	Prag.g_00624	Prac.g_00725
OG0000602	Prag.g_00626	Prac.g_00723
OG0000603	Prag.g_00627	Prac.g_00722
OG0000604	Prag.g_00628	Prac.g_00721
OG0000605	Prag.g_00629	Prac.g_00720
OG0000606	Prag.g_00632	Prac.g_00717
OG0000607	Prag.g_00635	Prac.g_00714
OG0000608	Prag.g_00636	Prac.g_00713
OG0000609	Prag.g_00637	Prac.g_00712
OG0000610	Prag.g_00642	Prac.g_00707
OG0000611	Prag.g_00645	Prac.g_00704
OG0000612	Prag.g_00646	Prac.g_00703
OG0000613	Prag.g_00651	Prac.g_00698
OG0000614	Prag.g_00670	Prac.g_00679
OG0000615	Prag.g_00678	Prac.g_00671
OG0000616	Prag.g_00682	Prac.g_00667
OG0000617	Prag.g_00698	Prac.g_01554
OG0000618	Prag.g_00699	Prac.g_01553
OG0000619	Prag.g_00700	Prac.g_01552
OG0000620	Prag.g_00703	Prac.g_01549
OG0000621	Prag.g_00704	Prac.g_01548
OG0000622	Prag.g_00705	Prac.g_01547
OG0000623	Prag.g_00706	Prac.g_01546
OG0000624	Prag.g_00707	Prac.g_01545
OG0000625	Prag.g_00708	Prac.g_01544
OG0000626	Prag.g_00709	Prac.g_01543
OG0000627	Prag.g_00710	Prac.g_01542
OG0000628	Prag.g_00711	Prac.g_01541
OG0000629	Prag.g_00712	Prac.g_01540
OG0000630	Prag.g_00715	Prac.g_01537
OG0000631	Prag.g_00797	Prac.g_01484
OG0000632	Prag.g_00798	Prac.g_01483
OG0000633	Prag.g_00799	Prac.g_01482
OG0000634	Prag.g_00802	Prac.g_01479
OG0000635	Prag.g_00803	Prac.g_01478
OG0000636	Prag.g_00805	Prac.g_01476
OG0000637	Prag.g_00807	Prac.g_01474
OG0000638	Prag.g_00808	Prac.g_01473
OG0000639	Prag.g_00809	Prac.g_01472
OG0000640	Prag.g_00810	Prac.g_01471
OG0000641	Prag.g_00814	Prac.g_01467
OG0000642	Prag.g_00815	Prac.g_01466
OG0000643	Prag.g_00816	Prac.g_01465
OG0000644	Prag.g_00817	Prac.g_01464
OG0000645	Prag.g_00818	Prac.g_01463
OG0000646	Prag.g_00820	Prac.g_01461
OG0000647	Prag.g_00821	Prac.g_01460
OG0000648	Prag.g_00823	Prac.g_01458
OG0000649	Prag.g_00824	Prac.g_01457
OG0000650	Prag.g_00825	Prac.g_01456
OG0000651	Prag.g_00826	Prac.g_01455
OG0000652	Prag.g_00827	Prac.g_01454
OG0000653	Prag.g_00829	Prac.g_01452
OG0000654	Prag.g_00830	Prac.g_01451
OG0000655	Prag.g_00831	Prac.g_01450
OG0000656	Prag.g_00834	Prac.g_01447
OG0000657	Prag.g_00840	Prac.g_01440
OG0000658	Prag.g_00841	Prac.g_01439
OG0000659	Prag.g_00842	Prac.g_01438
OG0000660	Prag.g_00846	Prac.g_01434
OG0000661	Prag.g_00848	Prac.g_01432
OG0000662	Prag.g_00850	Prac.g_01430
OG0000663	Prag.g_00852	Prac.g_01428
OG0000664	Prag.g_00853	Prac.g_01427
OG0000665	Prag.g_00857	Prac.g_01423
OG0000666	Prag.g_00858	Prac.g_01422
OG0000667	Prag.g_00862	Prac.g_01418
OG0000668	Prag.g_00892	Prac.g_01401
OG0000669	Prag.g_00898	Prac.g_01393
OG0000670	Prag.g_00900	Prac.g_01391
OG0000671	Prag.g_00902	Prac.g_01389
OG0000672	Prag.g_00904	Prac.g_01386
OG0000673	Prag.g_00907	Prac.g_01383
OG0000674	Prag.g_00909	Prac.g_01381
OG0000675	Prag.g_00910	Prac.g_01380
OG0000676	Prag.g_00912	Prac.g_01378
OG0000677	Prag.g_00913	Prac.g_01377
OG0000678	Prag.g_00915	Prac.g_01375
OG0000679	Prag.g_00919	Prac.g_01371
OG0000680	Prag.g_00920	Prac.g_01370
OG0000681	Prag.g_00922	Prac.g_01368
OG0000682	Prag.g_00923	Prac.g_01367
OG0000683	Prag.g_00924	Prac.g_01366
OG0000684	Prag.g_00926	Prac.g_01365
OG0000685	Prag.g_00928	Prac.g_01363
OG0000686	Prag.g_00929	Prac.g_01362
OG0000687	Prag.g_00930	Prac.g_01361
OG0000688	Prag.g_00933	Prac.g_01358
OG0000689	Prag.g_00934	Prac.g_01357
OG0000690	Prag.g_00935	Prac.g_01356
OG0000691	Prag.g_00936	Prac.g_01355
OG0000692	Prag.g_00938	Prac.g_01353
OG0000693	Prag.g_00939	Prac.g_01352
OG0000694	Prag.g_00940	Prac.g_01351
OG0000695	Prag.g_00942	Prac.g_01349
OG0000696	Prag.g_00943	Prac.g_01348
OG0000697	Prag.g_00944	Prac.g_01347
OG0000698	Prag.g_00947	Prac.g_01344
OG0000699	Prag.g_00948	Prac.g_01343
OG0000700	Prag.g_00949	Prac.g_01342
OG0000701	Prag.g_00950	Prac.g_01341
OG0000702	Prag.g_00952	Prac.g_01339
OG0000703	Prag.g_00953	Prac.g_01338
OG0000704	Prag.g_00954	Prac.g_01337
OG0000705	Prag.g_00958	Prac.g_01333
OG0000706	Prag.g_00959	Prac.g_01332
OG0000707	Prag.g_00960	Prac.g_01331
OG0000708	Prag.g_00961	Prac.g_01330
OG0000709	Prag.g_00965	Prac.g_01326
OG0000710	Prag.g_00968	Prac.g_01323
OG0000711	Prag.g_00985	Prac.g_01307
OG0000712	Prag.g_00987	Prac.g_01305
OG0000713	Prag.g_00988	Prac.g_01304
OG0000714	Prag.g_00989	Prac.g_01303
OG0000715	Prag.g_00991	Prac.g_01301
OG0000716	Prag.g_00993	Prac.g_01299
OG0000717	Prag.g_00994	Prac.g_01298
OG0000718	Prag.g_01005	Prac.g_01287
OG0000719	Prag.g_01007	Prac.g_01285
OG0000720	Prag.g_01016	Prac.g_01276
OG0000721	Prag.g_01018	Prac.g_01274
OG0000722	Prag.g_01019	Prac.g_01273
OG0000723	Prag.g_01022	Prac.g_01270
OG0000724	Prag.g_01031	Prac.g_01261
OG0000725	Prag.g_01037	Prac.g_01255
OG0000726	Prag.g_01038	Prac.g_01254
OG0000727	Prag.g_01039	Prac.g_01253
OG0000728	Prag.g_01041	Prac.g_01251
OG0000729	Prag.g_01087	Prac.g_01205
OG0000730	Prag.g_01091	Prac.g_01046
OG0000731	Prag.g_01095	Prac.g_01042
OG0000732	Prag.g_01102	Prac.g_01036
OG0000733	Prag.g_01121	Prac.g_01017
OG0000734	Prag.g_01138	Prac.g_01000
OG0000735	Prag.g_01140	Prac.g_00998
OG0000736	Prag.g_01141	Prac.g_00997
OG0000737	Prag.g_01142	Prac.g_00996
OG0000738	Prag.g_01146	Prac.g_00992
OG0000739	Prag.g_01147	Prac.g_00991
OG0000740	Prag.g_01148	Prac.g_00990
OG0000741	Prag.g_01149	Prac.g_00989
OG0000742	Prag.g_01152	Prac.g_00986
OG0000743	Prag.g_01154	Prac.g_00984
OG0000744	Prag.g_01155	Prac.g_00983
OG0000745	Prag.g_01156	Prac.g_00982
OG0000746	Prag.g_01158	Prac.g_00980
OG0000747	Prag.g_01159	Prac.g_00979
OG0000748	Prag.g_01162	Prac.g_00976
OG0000749	Prag.g_01163	Prac.g_00975
OG0000750	Prag.g_01164	Prac.g_00974
OG0000751	Prag.g_01166	Prac.g_00972
OG0000752	Prag.g_01168	Prac.g_00970
OG0000753	Prag.g_01171	Prac.g_00967
OG0000754	Prag.g_01174	Prac.g_00964
OG0000755	Prag.g_01177	Prac.g_00961
OG0000756	Prag.g_01178	Prac.g_00960
OG0000757	Prag.g_01184	Prac.g_00954
OG0000758	Prag.g_01185	Prac.g_00953
OG0000759	Prag.g_01186	Prac.g_00952
OG0000760	Prag.g_01187	Prac.g_00951
OG0000761	Prag.g_01188	Prac.g_00950
OG0000762	Prag.g_01189	Prac.g_00949
OG0000763	Prag.g_01191	Prac.g_00947
OG0000764	Prag.g_01192	Prac.g_00946
OG0000765	Prag.g_01201	Prac.g_00937
OG0000766	Prag.g_01202	Prac.g_00936
OG0000767	Prag.g_01204	Prac.g_00934
OG0000768	Prag.g_01205	Prac.g_00933
OG0000769	Prag.g_01207	Prac.g_00931
OG0000770	Prag.g_01209	Prac.g_00929
OG0000771	Prag.g_01219	Prac.g_00448
OG0000772	Prag.g_01328	Prac.g_00154
OG0000773	Prag.g_01344	Prac.g_00166
OG0000774	Prag.g_01346	Prac.g_00168
OG0000775	Prag.g_01350	Prac.g_00170
OG0000776	Prag.g_01351	Prac.g_00171
OG0000777	Prag.g_01352	Prac.g_00172
OG0000778	Prag.g_01353	Prac.g_00173
OG0000779	Prag.g_01357	Prac.g_00177
OG0000780	Prag.g_01358	Prac.g_00178
OG0000781	Prag.g_01361	Prac.g_00181
OG0000782	Prag.g_01362	Prac.g_00182
OG0000783	Prag.g_01363	Prac.g_00183
OG0000784	Prag.g_01364	Prac.g_00184
OG0000785	Prag.g_01366	Prac.g_00186
OG0000786	Prag.g_01368	Prac.g_00188
OG0000787	Prag.g_01369	Prac.g_00189
OG0000788	Prag.g_01376	Prac.g_00204
OG0000789	Prag.g_01379	Prac.g_00207
OG0000790	Prag.g_01394	Prac.g_00222
OG0000791	Prag.g_01396	Prac.g_00224
OG0000792	Prag.g_01397	Prac.g_00225
OG0000793	Prag.g_01400	Prac.g_00228
OG0000794	Prag.g_01401	Prac.g_00229
OG0000795	Prag.g_01402	Prac.g_00230
OG0000796	Prag.g_01406	Prac.g_00234
OG0000797	Prag.g_01407	Prac.g_00235
OG0000798	Prag.g_01430	Prac.g_00262
OG0000799	Prag.g_01470	Prac.g_00429
OG0000800	Prag.g_01471	Prac.g_00428
OG0000801	Prag.g_01472	Prac.g_00427
OG0000802	Prag.g_01474	Prac.g_00425
OG0000803	Prag.g_01476	Prac.g_00423
OG0000804	Prag.g_01477	Prac.g_00422
OG0000805	Prag.g_01479	Prac.g_00420
OG0000806	Prag.g_01481	Prac.g_00418
OG0000807	Prag.g_01482	Prac.g_00417
OG0000808	Prag.g_01483	Prac.g_00416
OG0000809	Prag.g_01486	Prac.g_00413
OG0000810	Prag.g_01487	Prac.g_00412
OG0000811	Prag.g_01493	Prac.g_00408
OG0000812	Prag.g_01495	Prac.g_00406
OG0000813	Prag.g_01496	Prac.g_00405
OG0000814	Prag.g_01498	Prac.g_00403
OG0000815	Prag.g_01499	Prac.g_00402
OG0000816	Prag.g_01501	Prac.g_00400
OG0000817	Prag.g_01502	Prac.g_00399
OG0000818	Prag.g_01507	Prac.g_00394
OG0000819	Prag.g_01508	Prac.g_00393
OG0000820	Prag.g_01509	Prac.g_00392
OG0000821	Prag.g_01512	Prac.g_00388
OG0000822	Prag.g_01513	Prac.g_00387
OG0000823	Prag.g_01514	Prac.g_00386
OG0000824	Prag.g_01517	Prac.g_00383
OG0000825	Prag.g_01518	Prac.g_00382
OG0000826	Prag.g_01519	Prac.g_00381
OG0000827	Prag.g_01520	Prac.g_00380
OG0000828	Prag.g_01524	Prac.g_00377
OG0000829	Prag.g_01525	Prac.g_00376
OG0000830	Prag.g_01526	Prac.g_00375
OG0000831	Prag.g_01528	Prac.g_00373
OG0000832	Prag.g_01534	Prac.g_00367
OG0000833	Prag.g_01542	Prac.g_00359
OG0000834	Prag.g_01543	Prac.g_00358
OG0000835	Prag.g_01544	Prac.g_00357
OG0000836	Prag.g_01545	Prac.g_00356
OG0000837	Prag.g_01546	Prac.g_00355
OG0000838	Prag.g_01548	Prac.g_00353
OG0000839	Prag.g_01549	Prac.g_00352
OG0000840	Prag.g_01550	Prac.g_00351
OG0000841	Prag.g_01551	Prac.g_00350
OG0000842	Prag.g_01552	Prac.g_00349
OG0000843	Prag.g_01553	Prac.g_00348
OG0000844	Prag.g_01554	Prac.g_00347
OG0000845	Prag.g_01555	Prac.g_00346
OG0000846	Prag.g_01556	Prac.g_00345
OG0000847	Prag.g_01557	Prac.g_00344
OG0000848	Prag.g_01558	Prac.g_00343
OG0000849	Prag.g_01559	Prac.g_00342
OG0000850	Prag.g_01561	Prac.g_00340
OG0000851	Prag.g_01562	Prac.g_00339
OG0000852	Prag.g_01563	Prac.g_00338
OG0000853	Prag.g_01567	Prac.g_00334
OG0000854	Prag.g_01569	Prac.g_00332
OG0000855	Prag.g_01570	Prac.g_00331
OG0000856	Prag.g_01583	Prac.g_00317
OG0000857	Prag.g_01611	Prac.g_00288
OG0000858	Prag.g_01663	Prac.g_00631
OG0000859	Prag.g_01664	Prac.g_00630
OG0000860	Prag.g_01671	Prac.g_00623
OG0000861	Prag.g_01672	Prac.g_00622
OG0000862	Prag.g_01673	Prac.g_00621
OG0000863	Prag.g_01675	Prac.g_00619
OG0000864	Prag.g_01676	Prac.g_00618
OG0000865	Prag.g_01677	Prac.g_00617
OG0000866	Prag.g_01678	Prac.g_00616
OG0000867	Prag.g_01679	Prac.g_00615
OG0000868	Prag.g_01680	Prac.g_00614
OG0000869	Prag.g_01684	Prac.g_00610
OG0000870	Prag.g_01689	Prac.g_00605
OG0000871	Prag.g_01690	Prac.g_00604
OG0000872	Prag.g_01691	Prac.g_00603
OG0000873	Prag.g_01694	Prac.g_00600
OG0000874	Prag.g_01697	Prac.g_00597
OG0000875	Prag.g_01698	Prac.g_00596
OG0000876	Prag.g_01699	Prac.g_00595
OG0000877	Prag.g_01701	Prac.g_00593
OG0000878	Prag.g_01702	Prac.g_00592
OG0000879	Prag.g_01703	Prac.g_00591
OG0000880	Prag.g_01704	Prac.g_00590
OG0000881	Prag.g_01708	Prac.g_00586
OG0000882	Prag.g_01713	Prac.g_00581
OG0000883	Prag.g_01715	Prac.g_00580
OG0000884	Prag.g_01717	Prac.g_00578
OG0000885	Prag.g_01718	Prac.g_00577
OG0000886	Prag.g_01719	Prac.g_00576
OG0000887	Prag.g_01720	Prac.g_00575
OG0000888	Prag.g_01722	Prac.g_00573
OG0000889	Prag.g_01724	Prac.g_00571
OG0000890	Prag.g_01725	Prac.g_00570
OG0000891	Prag.g_01726	Prac.g_00569
OG0000892	Prag.g_01728	Prac.g_00471
OG0000893	Prag.g_01732	Prac.g_00476
OG0000894	Prag.g_01734	Prac.g_00478
OG0000895	Prag.g_01737	Prac.g_00481
OG0000896	Prag.g_01738	Prac.g_00482
OG0000897	Prag.g_01740	Prac.g_00484
OG0000898	Prag.g_01741	Prac.g_00485
OG0000899	Prag.g_01742	Prac.g_00486
OG0000900	Prag.g_01743	Prac.g_00487
OG0000901	Prag.g_01746	Prac.g_00490
OG0000902	Prag.g_01748	Prac.g_00492
OG0000903	Prag.g_01751	Prac.g_00495
OG0000904	Prag.g_01753	Prac.g_00497
OG0000905	Prag.g_01757	Prac.g_00502
OG0000906	Prag.g_01758	Prac.g_00503
OG0000907	Prag.g_01762	Prac.g_00506
OG0000908	Prag.g_01765	Prac.g_00509
OG0000909	Prag.g_01766	Prac.g_00510
OG0000910	Prag.g_01767	Prac.g_00511
OG0000911	Prag.g_01769	Prac.g_00513
OG0000912	Prag.g_01770	Prac.g_00514
OG0000913	Prag.g_01771	Prac.g_00515
OG0000914	Prag.g_01772	Prac.g_00516
OG0000915	Prag.g_01773	Prac.g_00517
OG0000916	Prag.g_01774	Prac.g_00518
OG0000917	Prag.g_01775	Prac.g_00519
OG0000918	Prag.g_01776	Prac.g_00520
OG0000919	Prag.g_01777	Prac.g_00521
OG0000920	Prag.g_01778	Prac.g_00522
OG0000921	Prag.g_01779	Prac.g_00523
OG0000922	Prag.g_01780	Prac.g_00524
OG0000923	Prag.g_01784	Prac.g_00528
OG0000924	Prag.g_01785	Prac.g_00529
OG0000925	Prag.g_01786	Prac.g_00530
OG0000926	Prag.g_01787	Prac.g_00531
OG0000927	Prag.g_01789	Prac.g_00533
OG0000928	Prag.g_01790	Prac.g_00534
OG0000929	Prag.g_01791	Prac.g_00535
OG0000930	Prag.g_01792	Prac.g_00536
OG0000931	Prag.g_01793	Prac.g_00537
OG0000932	Prag.g_01794	Prac.g_00538
OG0000933	Prag.g_01798	Prac.g_00542
OG0000934	Prag.g_01800	Prac.g_00544
OG0000935	Prag.g_01801	Prac.g_00545
OG0000936	Prag.g_01802	Prac.g_00546
OG0000937	Prag.g_01803	Prac.g_00547
OG0000938	Prag.g_01805	Prac.g_00549
OG0000939	Prag.g_01806	Prac.g_00550
OG0000940	Prag.g_01813	Prac.g_00556
OG0000941	Prag.g_01815	Prac.g_00558
OG0000942	Prag.g_01817	Prac.g_00560
OG0000943	Prag.g_01818	Prac.g_00561
OG0000944	Prag.g_01819	Prac.g_00562
OG0000945	Prag.g_01820	Prac.g_00563
OG0000946	Prag.g_01824	Prac.g_00005
OG0000947	Prag.g_01826	Prac.g_00007
OG0000948	Prag.g_01827	Prac.g_00008
OG0000949	Prag.g_01830	Prac.g_00011
OG0000950	Prag.g_01835	Prac.g_00016
OG0000951	Prag.g_01839	Prac.g_00020
OG0000952	Prag.g_01843	Prac.g_00024
OG0000953	Prag.g_01846	Prac.g_00027
OG0000954	Prag.g_01850	Prac.g_00031
OG0000955	Prag.g_01851	Prac.g_00032
OG0000956	Prag.g_01853	Prac.g_00034
OG0000957	Prag.g_01859	Prac.g_00039
OG0000958	Prag.g_01860	Prac.g_00040
OG0000959	Prag.g_01864	Prac.g_00044
OG0000960	Prag.g_01865	Prac.g_00045
OG0000961	Prag.g_01867	Prac.g_00047
OG0000962	Prag.g_01869	Prac.g_00049
OG0000963	Prag.g_01873	Prac.g_00052
OG0000964	Prag.g_01874	Prac.g_00053
OG0000965	Prag.g_01875	Prac.g_00054
OG0000966	Prag.g_01882	Prac.g_00061
OG0000967	Prag.g_01886	Prac.g_00065
OG0000968	Prag.g_01888	Prac.g_00067
OG0000969	Prag.g_01889	Prac.g_00068
OG0000970	Prag.g_01890	Prac.g_00069
OG0000971	Prag.g_01891	Prac.g_00070
OG0000972	Prag.g_01892	Prac.g_00071
OG0000973	Prag.g_01893	Prac.g_00072
OG0000974	Prag.g_01894	Prac.g_00073
OG0000975	Prag.g_01895	Prac.g_00074
OG0000976	Prag.g_01896	Prac.g_00075
OG0000977	Prag.g_01897	Prac.g_00076
OG0000978	Prag.g_01898	Prac.g_00077
OG0000979	Prag.g_01901	Prac.g_00080
OG0000980	Prag.g_01903	Prac.g_00082
OG0000981	Prag.g_01905	Prac.g_00084
OG0000982	Prag.g_01907	Prac.g_00086
OG0000983	Prag.g_01908	Prac.g_00087
OG0000984	Prag.g_01909	Prac.g_00088
OG0000985	Prag.g_01912	Prac.g_00091
OG0000986	Prag.g_01914	Prac.g_00093
OG0000987	Prag.g_01915	Prac.g_00094
OG0000988	Prag.g_01918	Prac.g_00097
OG0000989	Prag.g_01922	Prac.g_00100
OG0000990	Prag.g_01925	Prac.g_00103
OG0000991	Prag.g_01926	Prac.g_00104
OG0000992	Prag.g_01928	Prac.g_00106
OG0000993	Prag.g_01929	Prac.g_00107
OG0000994	Prag.g_01930	Prac.g_00108
OG0000995	Prag.g_01934	Prac.g_00112
OG0000996	Prag.g_01935	Prac.g_00113
OG0000997	Prag.g_01936	Prac.g_00114
OG0000998	Prag.g_01938	Prac.g_00116
OG0000999	Prag.g_01939	Prac.g_00117
OG0001000	Prag.g_01942	Prac.g_00120
OG0001001	Prag.g_01944	Prac.g_00122
OG0001002	Prag.g_01948	Prac.g_00126
OG0001003	Prag.g_01949	Prac.g_00127
OG0001004	Prag.g_01950	Prac.g_00128
OG0001005	Prag.g_01951	Prac.g_00129
OG0001006	Prag.g_01955	Prac.g_01949
OG0001007	Prag.g_01957	Prac.g_01947
OG0001008	Prag.g_00416	Prac.g_01110
OG0001009	Prag.g_00027	Prac.g_01920
OG0001010	Prag.g_00028	Prac.g_01919
OG0001011	Prag.g_00029	Prac.g_01918
OG0001012	Prag.g_00043	Prac.g_01889
OG0001013	Prag.g_00048	Prac.g_01883
OG0001014	Prag.g_00051	Prac.g_01880
OG0001015	Prag.g_00052	Prac.g_01879
OG0001016	Prag.g_00067	Prac.g_01858
OG0001017	Prag.g_00071	Prac.g_01854
OG0001018	Prag.g_00074	Prac.g_01851
OG0001019	Prag.g_00083	Prac.g_01842
OG0001020	Prag.g_00084	Prac.g_01841
OG0001021	Prag.g_00085	Prac.g_01840
OG0001022	Prag.g_00087	Prac.g_01837
OG0001023	Prag.g_00088	Prac.g_01836
OG0001024	Prag.g_00091	Prac.g_01833
OG0001025	Prag.g_00097	Prac.g_01827
OG0001026	Prag.g_00104	Prac.g_01820
OG0001027	Prag.g_00105	Prac.g_01819
OG0001028	Prag.g_00107	Prac.g_01817
OG0001029	Prag.g_00108	Prac.g_01816
OG0001030	Prag.g_00123	Prac.g_01801
OG0001031	Prag.g_00179	Prac.g_01744
OG0001032	Prag.g_00180	Prac.g_01743
OG0001033	Prag.g_00201	Prac.g_01722
OG0001034	Prag.g_00229	Prac.g_01694
OG0001035	Prag.g_00246	Prac.g_01677
OG0001036	Prag.g_00250	Prac.g_01672
OG0001037	Prag.g_00251	Prac.g_01671
OG0001038	Prag.g_00269	Prac.g_01653
OG0001039	Prag.g_00272	Prac.g_01650
OG0001040	Prag.g_00274	Prac.g_01648
OG0001041	Prag.g_00278	Prac.g_01644
OG0001042	Prag.g_00295	Prac.g_01627
OG0001043	Prag.g_00296	Prac.g_01626
OG0001044	Prag.g_00328	Prac.g_01201
OG0001045	Prag.g_00337	Prac.g_01192
OG0001046	Prag.g_00372	Prac.g_01154
OG0001047	Prag.g_00418	Prac.g_01108
OG0001048	Prag.g_00419	Prac.g_01107
OG0001049	Prag.g_00421	Prac.g_01105
OG0001050	Prag.g_00422	Prac.g_01104
OG0001051	Prag.g_00423	Prac.g_01103
OG0001052	Prag.g_00450	Prac.g_01073
OG0001053	Prag.g_00462	Prac.g_01061
OG0001054	Prag.g_00477	Prac.g_00873
OG0001055	Prag.g_00496	Prac.g_00855
OG0001056	Prag.g_00515	Prac.g_00836
OG0001057	Prag.g_00520	Prac.g_00831
OG0001058	Prag.g_00528	Prac.g_00823
OG0001059	Prag.g_00532	Prac.g_00819
OG0001060	Prag.g_00539	Prac.g_00812
OG0001061	Prag.g_00552	Prac.g_00799
OG0001062	Prag.g_00554	Prac.g_00797
OG0001063	Prag.g_00556	Prac.g_00795
OG0001064	Prag.g_00557	Prac.g_00794
OG0001065	Prag.g_00558	Prac.g_00793
OG0001066	Prag.g_00559	Prac.g_00792
OG0001067	Prag.g_00560	Prac.g_00791
OG0001068	Prag.g_00561	Prac.g_00790
OG0001069	Prag.g_00562	Prac.g_00789
OG0001070	Prag.g_00565	Prac.g_00786
OG0001071	Prag.g_00566	Prac.g_00785
OG0001072	Prag.g_00568	Prac.g_00783
OG0001073	Prag.g_00582	Prac.g_00767
OG0001074	Prag.g_00593	Prac.g_00756
OG0001075	Prag.g_00594	Prac.g_00755
OG0001076	Prag.g_00602	Prac.g_00747
OG0001077	Prag.g_00606	Prac.g_00743
OG0001078	Prag.g_00614	Prac.g_00735
OG0001079	Prag.g_00625	Prac.g_00724
OG0001080	Prag.g_00631	Prac.g_00718
OG0001081	Prag.g_00633	Prac.g_00716
OG0001082	Prag.g_00634	Prac.g_00715
OG0001083	Prag.g_00639	Prac.g_00710
OG0001084	Prag.g_00640	Prac.g_00709
OG0001085	Prag.g_00648	Prac.g_00701
OG0001086	Prag.g_00649	Prac.g_00700
OG0001087	Prag.g_00666	Prac.g_00683
OG0001088	Prag.g_00667	Prac.g_00682
OG0001089	Prag.g_00675	Prac.g_00674
OG0001090	Prag.g_00693	Prac.g_01559
OG0001091	Prag.g_00695	Prac.g_01557
OG0001092	Prag.g_00696	Prac.g_01556
OG0001093	Prag.g_00701	Prac.g_01551
OG0001094	Prag.g_00800	Prac.g_01481
OG0001095	Prag.g_00819	Prac.g_01462
OG0001096	Prag.g_00832	Prac.g_01449
OG0001097	Prag.g_00849	Prac.g_01431
OG0001098	Prag.g_00864	Prac.g_01416
OG0001099	Prag.g_00895	Prac.g_01396
OG0001100	Prag.g_00899	Prac.g_01392
OG0001101	Prag.g_00901	Prac.g_01390
OG0001102	Prag.g_00903	Prac.g_01387
OG0001103	Prag.g_00905	Prac.g_01385
OG0001104	Prag.g_00927	Prac.g_01364
OG0001105	Prag.g_00931	Prac.g_01360
OG0001106	Prag.g_00955	Prac.g_01336
OG0001107	Prag.g_00962	Prac.g_01329
OG0001108	Prag.g_00966	Prac.g_01325
OG0001109	Prag.g_00967	Prac.g_01324
OG0001110	Prag.g_00969	Prac.g_01322
OG0001111	Prag.g_00970	Prac.g_01321
OG0001112	Prag.g_00971	Prac.g_01320
OG0001113	Prag.g_00972	Prac.g_01319
OG0001114	Prag.g_00973	Prac.g_01318
OG0001115	Prag.g_00975	Prac.g_01316
OG0001116	Prag.g_00976	Prac.g_01315
OG0001117	Prag.g_00977	Prac.g_01314
OG0001118	Prag.g_00978	Prac.g_01313
OG0001119	Prag.g_00979	Prac.g_01312
OG0001120	Prag.g_00981	Prac.g_01310
OG0001121	Prag.g_01118	Prac.g_01020
OG0001122	Prag.g_01008	Prac.g_01284
OG0001123	Prag.g_01012	Prac.g_01280
OG0001124	Prag.g_01014	Prac.g_01278
OG0001125	Prag.g_01015	Prac.g_01277
OG0001126	Prag.g_01025	Prac.g_01267
OG0001127	Prag.g_01026	Prac.g_01266
OG0001128	Prag.g_01028	Prac.g_01264
OG0001129	Prag.g_01029	Prac.g_01263
OG0001130	Prag.g_01030	Prac.g_01262
OG0001131	Prag.g_01066	Prac.g_01225
OG0001132	Prag.g_01076	Prac.g_01216
OG0001133	Prag.g_01106	Prac.g_01031
OG0001134	Prag.g_01120	Prac.g_01018
OG0001135	Prag.g_01123	Prac.g_01015
OG0001136	Prag.g_01150	Prac.g_00988
OG0001137	Prag.g_01161	Prac.g_00977
OG0001138	Prag.g_01179	Prac.g_00959
OG0001139	Prag.g_01180	Prac.g_00958
OG0001140	Prag.g_01181	Prac.g_00957
OG0001141	Prag.g_01182	Prac.g_00956
OG0001142	Prag.g_01183	Prac.g_00955
OG0001143	Prag.g_01190	Prac.g_00948
OG0001144	Prag.g_01195	Prac.g_00943
OG0001145	Prag.g_01345	Prac.g_00167
OG0001146	Prag.g_01359	Prac.g_00179
OG0001147	Prag.g_01375	Prac.g_00203
