Orthogroup	Prag	Praz
OG0000559	Prag.g_00530	Praz.g_01777
OG0000560	Prag.g_00533	Praz.g_01774
OG0000561	Prag.g_00534	Praz.g_01773
OG0000562	Prag.g_00535	Praz.g_01772
OG0000563	Prag.g_00536	Praz.g_01771
OG0000564	Prag.g_00537	Praz.g_01770
OG0000565	Prag.g_00540	Praz.g_01767
OG0000566	Prag.g_00542	Praz.g_01765
OG0000567	Prag.g_00546	Praz.g_01761
OG0000568	Prag.g_00547	Praz.g_01760
OG0000569	Prag.g_00548	Praz.g_01759
OG0000570	Prag.g_00549	Praz.g_01758
OG0000571	Prag.g_00551	Praz.g_01756
OG0000572	Prag.g_00564	Praz.g_01743
OG0000573	Prag.g_00570	Praz.g_01738
OG0000574	Prag.g_00571	Praz.g_01737
OG0000575	Prag.g_00575	Praz.g_01733
OG0000576	Prag.g_00577	Praz.g_01731
OG0000577	Prag.g_00578	Praz.g_01730
OG0000578	Prag.g_00579	Praz.g_01729
OG0000579	Prag.g_00580	Praz.g_01728
OG0000580	Prag.g_00581	Praz.g_01727
OG0000581	Prag.g_00583	Praz.g_01725
OG0000582	Prag.g_00586	Praz.g_01722
OG0000583	Prag.g_00587	Praz.g_01721
OG0000584	Prag.g_00588	Praz.g_01720
OG0000585	Prag.g_00590	Praz.g_01718
OG0000586	Prag.g_00591	Praz.g_01717
OG0000587	Prag.g_00592	Praz.g_01716
OG0000588	Prag.g_00596	Praz.g_01712
OG0000589	Prag.g_00599	Praz.g_01709
OG0000590	Prag.g_00600	Praz.g_01708
OG0000591	Prag.g_00603	Praz.g_01705
OG0000592	Prag.g_00604	Praz.g_01704
OG0000593	Prag.g_00610	Praz.g_01698
OG0000594	Prag.g_00611	Praz.g_01697
OG0000595	Prag.g_00612	Praz.g_01696
OG0000596	Prag.g_00616	Praz.g_01692
OG0000597	Prag.g_00618	Praz.g_01690
OG0000598	Prag.g_00619	Praz.g_01689
OG0000599	Prag.g_00622	Praz.g_01686
OG0000600	Prag.g_00623	Praz.g_01685
OG0000601	Prag.g_00624	Praz.g_01684
OG0000602	Prag.g_00626	Praz.g_01682
OG0000603	Prag.g_00627	Praz.g_01681
OG0000604	Prag.g_00628	Praz.g_01680
OG0000605	Prag.g_00629	Praz.g_01679
OG0000606	Prag.g_00632	Praz.g_01676
OG0000607	Prag.g_00635	Praz.g_01673
OG0000608	Prag.g_00636	Praz.g_01672
OG0000609	Prag.g_00637	Praz.g_01671
OG0000610	Prag.g_00642	Praz.g_01666
OG0000611	Prag.g_00645	Praz.g_01663
OG0000612	Prag.g_00646	Praz.g_01662
OG0000613	Prag.g_00651	Praz.g_01657
OG0000614	Prag.g_00670	Praz.g_01638
OG0000615	Prag.g_00678	Praz.g_01630
OG0000616	Prag.g_00682	Praz.g_01626
OG0000617	Prag.g_00698	Praz.g_01601
OG0000618	Prag.g_00699	Praz.g_01600
OG0000619	Prag.g_00700	Praz.g_01599
OG0000620	Prag.g_00703	Praz.g_01596
OG0000621	Prag.g_00704	Praz.g_01595
OG0000622	Prag.g_00705	Praz.g_01594
OG0000623	Prag.g_00706	Praz.g_01593
OG0000624	Prag.g_00707	Praz.g_01592
OG0000625	Prag.g_00708	Praz.g_01591
OG0000626	Prag.g_00709	Praz.g_01590
OG0000627	Prag.g_00710	Praz.g_01589
OG0000628	Prag.g_00711	Praz.g_01588
OG0000629	Prag.g_00712	Praz.g_01587
OG0000630	Prag.g_00715	Praz.g_01584
OG0000631	Prag.g_00797	Praz.g_01521
OG0000632	Prag.g_00798	Praz.g_01520
OG0000633	Prag.g_00799	Praz.g_01519
OG0000634	Prag.g_00802	Praz.g_01516
OG0000635	Prag.g_00803	Praz.g_01515
OG0000636	Prag.g_00805	Praz.g_01513
OG0000637	Prag.g_00807	Praz.g_01511
OG0000638	Prag.g_00808	Praz.g_01510
OG0000639	Prag.g_00809	Praz.g_01509
OG0000640	Prag.g_00810	Praz.g_01508
OG0000641	Prag.g_00814	Praz.g_01504
OG0000642	Prag.g_00815	Praz.g_01503
OG0000643	Prag.g_00816	Praz.g_01502
OG0000644	Prag.g_00817	Praz.g_01501
OG0000645	Prag.g_00818	Praz.g_01500
OG0000646	Prag.g_00820	Praz.g_01498
OG0000647	Prag.g_00821	Praz.g_01497
OG0000648	Prag.g_00823	Praz.g_01495
OG0000649	Prag.g_00824	Praz.g_01494
OG0000650	Prag.g_00825	Praz.g_01493
OG0000651	Prag.g_00826	Praz.g_01492
OG0000652	Prag.g_00827	Praz.g_01491
OG0000653	Prag.g_00829	Praz.g_01489
OG0000654	Prag.g_00830	Praz.g_01488
OG0000655	Prag.g_00831	Praz.g_01487
OG0000656	Prag.g_00834	Praz.g_01484
OG0000657	Prag.g_00840	Praz.g_01476
OG0000658	Prag.g_00841	Praz.g_01475
OG0000659	Prag.g_00842	Praz.g_01474
OG0000660	Prag.g_00846	Praz.g_01470
OG0000661	Prag.g_00848	Praz.g_01468
OG0000662	Prag.g_00850	Praz.g_01466
OG0000663	Prag.g_00852	Praz.g_01464
OG0000664	Prag.g_00853	Praz.g_01463
OG0000665	Prag.g_00857	Praz.g_01459
OG0000666	Prag.g_00858	Praz.g_01458
OG0000667	Prag.g_00862	Praz.g_01454
OG0000668	Prag.g_00892	Praz.g_01424
OG0000669	Prag.g_00898	Praz.g_01417
OG0000670	Prag.g_00900	Praz.g_01415
OG0000671	Prag.g_00902	Praz.g_01413
OG0000672	Prag.g_00904	Praz.g_01410
OG0000673	Prag.g_00907	Praz.g_01407
OG0000674	Prag.g_00909	Praz.g_01405
OG0000675	Prag.g_00910	Praz.g_01404
OG0000676	Prag.g_00912	Praz.g_01402
OG0000677	Prag.g_00913	Praz.g_01401
OG0000678	Prag.g_00915	Praz.g_01399
OG0000679	Prag.g_00919	Praz.g_01395
OG0000680	Prag.g_00920	Praz.g_01394
OG0000681	Prag.g_00922	Praz.g_01392
OG0000682	Prag.g_00923	Praz.g_01391
OG0000683	Prag.g_00924	Praz.g_01390
OG0000684	Prag.g_00926	Praz.g_01388
OG0000685	Prag.g_00928	Praz.g_01386
OG0000686	Prag.g_00929	Praz.g_01385
OG0000687	Prag.g_00930	Praz.g_01384
OG0000688	Prag.g_00933	Praz.g_01381
OG0000689	Prag.g_00934	Praz.g_01380
OG0000690	Prag.g_00935	Praz.g_01379
OG0000691	Prag.g_00936	Praz.g_01378
OG0000692	Prag.g_00938	Praz.g_01376
OG0000693	Prag.g_00939	Praz.g_01375
OG0000694	Prag.g_00940	Praz.g_01374
OG0000695	Prag.g_00942	Praz.g_01372
OG0000696	Prag.g_00943	Praz.g_01371
OG0000697	Prag.g_00944	Praz.g_01370
OG0000698	Prag.g_00947	Praz.g_01367
OG0000699	Prag.g_00948	Praz.g_01366
OG0000700	Prag.g_00949	Praz.g_01365
OG0000701	Prag.g_00950	Praz.g_01364
OG0000702	Prag.g_00952	Praz.g_01362
OG0000703	Prag.g_00953	Praz.g_01361
OG0000704	Prag.g_00954	Praz.g_01360
OG0000705	Prag.g_00958	Praz.g_01356
OG0000706	Prag.g_00959	Praz.g_01355
OG0000707	Prag.g_00960	Praz.g_01354
OG0000708	Prag.g_00961	Praz.g_01353
OG0000709	Prag.g_00965	Praz.g_01349
OG0000710	Prag.g_00968	Praz.g_01346
OG0000711	Prag.g_00985	Praz.g_01329
OG0000712	Prag.g_00987	Praz.g_01327
OG0000713	Prag.g_00988	Praz.g_01326
OG0000714	Prag.g_00989	Praz.g_01325
OG0000715	Prag.g_00991	Praz.g_01323
OG0000716	Prag.g_00993	Praz.g_01321
OG0000717	Prag.g_00994	Praz.g_01320
OG0000718	Prag.g_01005	Praz.g_01308
OG0000719	Prag.g_01007	Praz.g_01306
OG0000720	Prag.g_01016	Praz.g_01297
OG0000721	Prag.g_01018	Praz.g_01294
OG0000722	Prag.g_01019	Praz.g_01293
OG0000723	Prag.g_01022	Praz.g_01290
OG0000724	Prag.g_01031	Praz.g_01281
OG0000725	Prag.g_01037	Praz.g_00067
OG0000726	Prag.g_01038	Praz.g_00068
OG0000727	Prag.g_01039	Praz.g_00069
OG0000728	Prag.g_01041	Praz.g_00071
OG0000729	Prag.g_01087	Praz.g_00116
OG0000730	Prag.g_01091	Praz.g_00060
OG0000731	Prag.g_01095	Praz.g_00056
OG0000732	Prag.g_01102	Praz.g_00046
OG0000733	Prag.g_01121	Praz.g_00024
OG0000734	Prag.g_01138	Praz.g_00007
OG0000735	Prag.g_01140	Praz.g_00005
OG0000736	Prag.g_01141	Praz.g_00004
OG0000737	Prag.g_01142	Praz.g_00003
OG0000738	Prag.g_01146	Praz.g_00762
OG0000739	Prag.g_01147	Praz.g_00761
OG0000740	Prag.g_01148	Praz.g_00760
OG0000741	Prag.g_01149	Praz.g_00759
OG0000742	Prag.g_01152	Praz.g_00756
OG0000743	Prag.g_01154	Praz.g_00754
OG0000744	Prag.g_01155	Praz.g_00753
OG0000745	Prag.g_01156	Praz.g_00751
OG0000746	Prag.g_01158	Praz.g_00749
OG0000747	Prag.g_01159	Praz.g_00748
OG0000748	Prag.g_01162	Praz.g_00745
OG0000749	Prag.g_01163	Praz.g_00744
OG0000750	Prag.g_01164	Praz.g_00743
OG0000751	Prag.g_01166	Praz.g_00741
OG0000752	Prag.g_01168	Praz.g_00739
OG0000753	Prag.g_01171	Praz.g_00736
OG0000754	Prag.g_01174	Praz.g_00733
OG0000755	Prag.g_01177	Praz.g_00730
OG0000756	Prag.g_01178	Praz.g_00729
OG0000757	Prag.g_01184	Praz.g_00723
OG0000758	Prag.g_01185	Praz.g_00722
OG0000759	Prag.g_01186	Praz.g_00721
OG0000760	Prag.g_01187	Praz.g_00720
OG0000761	Prag.g_01188	Praz.g_00719
OG0000762	Prag.g_01189	Praz.g_00718
OG0000763	Prag.g_01191	Praz.g_00716
OG0000764	Prag.g_01192	Praz.g_00715
OG0000765	Prag.g_01201	Praz.g_00706
OG0000766	Prag.g_01202	Praz.g_00705
OG0000767	Prag.g_01204	Praz.g_00703
OG0000768	Prag.g_01205	Praz.g_00702
OG0000769	Prag.g_01207	Praz.g_00700
OG0000770	Prag.g_01209	Praz.g_00698
OG0000771	Prag.g_01219	Praz.g_01936
OG0000772	Prag.g_01328	Praz.g_01205
OG0000773	Prag.g_01344	Praz.g_01189
OG0000774	Prag.g_01346	Praz.g_01187
OG0000775	Prag.g_01350	Praz.g_01185
OG0000776	Prag.g_01351	Praz.g_01184
OG0000777	Prag.g_01352	Praz.g_01183
OG0000778	Prag.g_01353	Praz.g_01182
OG0000779	Prag.g_01357	Praz.g_01178
OG0000780	Prag.g_01358	Praz.g_01177
OG0000781	Prag.g_01361	Praz.g_01174
OG0000782	Prag.g_01362	Praz.g_01173
OG0000783	Prag.g_01363	Praz.g_01172
OG0000784	Prag.g_01364	Praz.g_01171
OG0000785	Prag.g_01366	Praz.g_01169
OG0000786	Prag.g_01368	Praz.g_01167
OG0000787	Prag.g_01369	Praz.g_01166
OG0000788	Prag.g_01376	Praz.g_01152
OG0000789	Prag.g_01379	Praz.g_01149
OG0000790	Prag.g_01394	Praz.g_01134
OG0000791	Prag.g_01396	Praz.g_01132
OG0000792	Prag.g_01397	Praz.g_01131
OG0000793	Prag.g_01400	Praz.g_01128
OG0000794	Prag.g_01401	Praz.g_01127
OG0000795	Prag.g_01402	Praz.g_01126
OG0000796	Prag.g_01406	Praz.g_01122
OG0000797	Prag.g_01407	Praz.g_01121
OG0000798	Prag.g_01430	Praz.g_01109
OG0000799	Prag.g_01470	Praz.g_01059
OG0000800	Prag.g_01471	Praz.g_01058
OG0000801	Prag.g_01472	Praz.g_01057
OG0000802	Prag.g_01474	Praz.g_01055
OG0000803	Prag.g_01476	Praz.g_01053
OG0000804	Prag.g_01477	Praz.g_01052
OG0000805	Prag.g_01479	Praz.g_01050
OG0000806	Prag.g_01481	Praz.g_01048
OG0000807	Prag.g_01482	Praz.g_01047
OG0000808	Prag.g_01483	Praz.g_01046
OG0000809	Prag.g_01486	Praz.g_01043
OG0000810	Prag.g_01487	Praz.g_01042
OG0000811	Prag.g_01493	Praz.g_01038
OG0000812	Prag.g_01495	Praz.g_01036
OG0000813	Prag.g_01496	Praz.g_01035
OG0000814	Prag.g_01498	Praz.g_01033
OG0000815	Prag.g_01499	Praz.g_01032
OG0000816	Prag.g_01501	Praz.g_01030
OG0000817	Prag.g_01502	Praz.g_01029
OG0000818	Prag.g_01507	Praz.g_01024
OG0000819	Prag.g_01508	Praz.g_01023
OG0000820	Prag.g_01509	Praz.g_01022
OG0000821	Prag.g_01512	Praz.g_01018
OG0000822	Prag.g_01513	Praz.g_01017
OG0000823	Prag.g_01514	Praz.g_01016
OG0000824	Prag.g_01517	Praz.g_01013
OG0000825	Prag.g_01518	Praz.g_01012
OG0000826	Prag.g_01519	Praz.g_01011
OG0000827	Prag.g_01520	Praz.g_01010
OG0000828	Prag.g_01524	Praz.g_01007
OG0000829	Prag.g_01525	Praz.g_01006
OG0000830	Prag.g_01526	Praz.g_01005
OG0000831	Prag.g_01528	Praz.g_01003
OG0000832	Prag.g_01534	Praz.g_00997
OG0000833	Prag.g_01542	Praz.g_00989
OG0000834	Prag.g_01543	Praz.g_00988
OG0000835	Prag.g_01544	Praz.g_00987
OG0000836	Prag.g_01545	Praz.g_00986
OG0000837	Prag.g_01546	Praz.g_00985
OG0000838	Prag.g_01548	Praz.g_00983
OG0000839	Prag.g_01549	Praz.g_00982
OG0000840	Prag.g_01550	Praz.g_00981
OG0000841	Prag.g_01551	Praz.g_00980
OG0000842	Prag.g_01552	Praz.g_00979
OG0000843	Prag.g_01553	Praz.g_00978
OG0000844	Prag.g_01554	Praz.g_00977
OG0000845	Prag.g_01555	Praz.g_00976
OG0000846	Prag.g_01556	Praz.g_00975
OG0000847	Prag.g_01557	Praz.g_00974
OG0000848	Prag.g_01558	Praz.g_00973
OG0000849	Prag.g_01559	Praz.g_00972
OG0000850	Prag.g_01561	Praz.g_00970
OG0000851	Prag.g_01562	Praz.g_00969
OG0000852	Prag.g_01563	Praz.g_00968
OG0000853	Prag.g_01567	Praz.g_00964
OG0000854	Prag.g_01569	Praz.g_00962
OG0000855	Prag.g_01570	Praz.g_00961
OG0000856	Prag.g_01583	Praz.g_00946
OG0000857	Prag.g_01611	Praz.g_00918
OG0000858	Prag.g_01663	Praz.g_00883
OG0000859	Prag.g_01664	Praz.g_00882
OG0000860	Prag.g_01671	Praz.g_00875
OG0000861	Prag.g_01672	Praz.g_00874
OG0000862	Prag.g_01673	Praz.g_00873
OG0000863	Prag.g_01675	Praz.g_00871
OG0000864	Prag.g_01676	Praz.g_00870
OG0000865	Prag.g_01677	Praz.g_00869
OG0000866	Prag.g_01678	Praz.g_00868
OG0000867	Prag.g_01679	Praz.g_00867
OG0000868	Prag.g_01680	Praz.g_00866
OG0000869	Prag.g_01684	Praz.g_00862
OG0000870	Prag.g_01689	Praz.g_00857
OG0000871	Prag.g_01690	Praz.g_00856
OG0000872	Prag.g_01691	Praz.g_00855
OG0000873	Prag.g_01694	Praz.g_00852
OG0000874	Prag.g_01697	Praz.g_00849
OG0000875	Prag.g_01698	Praz.g_00848
OG0000876	Prag.g_01699	Praz.g_00847
OG0000877	Prag.g_01701	Praz.g_00845
OG0000878	Prag.g_01702	Praz.g_00844
OG0000879	Prag.g_01703	Praz.g_00843
OG0000880	Prag.g_01704	Praz.g_00842
OG0000881	Prag.g_01708	Praz.g_00838
OG0000882	Prag.g_01713	Praz.g_00833
OG0000883	Prag.g_01715	Praz.g_00831
OG0000884	Prag.g_01717	Praz.g_00830
OG0000885	Prag.g_01718	Praz.g_00829
OG0000886	Prag.g_01719	Praz.g_00828
OG0000887	Prag.g_01720	Praz.g_00827
OG0000888	Prag.g_01722	Praz.g_00825
OG0000889	Prag.g_01724	Praz.g_00823
OG0000890	Prag.g_01725	Praz.g_00822
OG0000891	Prag.g_01726	Praz.g_00821
OG0000892	Prag.g_01728	Praz.g_00340
OG0000893	Prag.g_01732	Praz.g_00335
OG0000894	Prag.g_01734	Praz.g_00333
OG0000895	Prag.g_01737	Praz.g_00330
OG0000896	Prag.g_01738	Praz.g_00329
OG0000897	Prag.g_01740	Praz.g_00327
OG0000898	Prag.g_01741	Praz.g_00326
OG0000899	Prag.g_01742	Praz.g_00325
OG0000900	Prag.g_01743	Praz.g_00324
OG0000901	Prag.g_01746	Praz.g_00321
OG0000902	Prag.g_01748	Praz.g_00319
OG0000903	Prag.g_01751	Praz.g_00316
OG0000904	Prag.g_01753	Praz.g_00314
OG0000905	Prag.g_01757	Praz.g_00309
OG0000906	Prag.g_01758	Praz.g_00308
OG0000907	Prag.g_01762	Praz.g_00305
OG0000908	Prag.g_01765	Praz.g_00302
OG0000909	Prag.g_01766	Praz.g_00301
OG0000910	Prag.g_01767	Praz.g_00300
OG0000911	Prag.g_01769	Praz.g_00298
OG0000912	Prag.g_01770	Praz.g_00297
OG0000913	Prag.g_01771	Praz.g_00296
OG0000914	Prag.g_01772	Praz.g_00295
OG0000915	Prag.g_01773	Praz.g_00294
OG0000916	Prag.g_01774	Praz.g_00293
OG0000917	Prag.g_01775	Praz.g_00292
OG0000918	Prag.g_01776	Praz.g_00291
OG0000919	Prag.g_01777	Praz.g_00290
OG0000920	Prag.g_01778	Praz.g_00289
OG0000921	Prag.g_01779	Praz.g_00288
OG0000922	Prag.g_01780	Praz.g_00287
OG0000923	Prag.g_01784	Praz.g_00283
OG0000924	Prag.g_01785	Praz.g_00282
OG0000925	Prag.g_01786	Praz.g_00281
OG0000926	Prag.g_01787	Praz.g_00280
OG0000927	Prag.g_01789	Praz.g_00278
OG0000928	Prag.g_01790	Praz.g_00277
OG0000929	Prag.g_01791	Praz.g_00276
OG0000930	Prag.g_01792	Praz.g_00275
OG0000931	Prag.g_01793	Praz.g_00274
OG0000932	Prag.g_01794	Praz.g_00273
OG0000933	Prag.g_01798	Praz.g_00269
OG0000934	Prag.g_01800	Praz.g_00267
OG0000935	Prag.g_01801	Praz.g_00266
OG0000936	Prag.g_01802	Praz.g_00265
OG0000937	Prag.g_01803	Praz.g_00264
OG0000938	Prag.g_01805	Praz.g_00262
OG0000939	Prag.g_01806	Praz.g_00261
OG0000940	Prag.g_01813	Praz.g_00254
OG0000941	Prag.g_01815	Praz.g_00252
OG0000942	Prag.g_01817	Praz.g_00250
OG0000943	Prag.g_01818	Praz.g_00249
OG0000944	Prag.g_01819	Praz.g_00248
OG0000945	Prag.g_01820	Praz.g_00247
OG0000946	Prag.g_01824	Praz.g_00242
OG0000947	Prag.g_01826	Praz.g_00240
OG0000948	Prag.g_01827	Praz.g_00239
OG0000949	Prag.g_01830	Praz.g_00236
OG0000950	Prag.g_01835	Praz.g_00231
OG0000951	Prag.g_01839	Praz.g_00227
OG0000952	Prag.g_01843	Praz.g_00223
OG0000953	Prag.g_01846	Praz.g_00220
OG0000954	Prag.g_01850	Praz.g_00216
OG0000955	Prag.g_01851	Praz.g_00215
OG0000956	Prag.g_01853	Praz.g_00213
OG0000957	Prag.g_01859	Praz.g_00207
OG0000958	Prag.g_01860	Praz.g_00206
OG0000959	Prag.g_01864	Praz.g_00202
OG0000960	Prag.g_01865	Praz.g_00201
OG0000961	Prag.g_01867	Praz.g_00199
OG0000962	Prag.g_01869	Praz.g_00197
OG0000963	Prag.g_01873	Praz.g_00193
OG0000964	Prag.g_01874	Praz.g_00192
OG0000965	Prag.g_01875	Praz.g_00191
OG0000966	Prag.g_01882	Praz.g_00184
OG0000967	Prag.g_01886	Praz.g_00179
OG0000968	Prag.g_01888	Praz.g_00177
OG0000969	Prag.g_01889	Praz.g_00176
OG0000970	Prag.g_01890	Praz.g_00175
OG0000971	Prag.g_01891	Praz.g_00174
OG0000972	Prag.g_01892	Praz.g_00173
OG0000973	Prag.g_01893	Praz.g_00172
OG0000974	Prag.g_01894	Praz.g_00171
OG0000975	Prag.g_01895	Praz.g_00170
OG0000976	Prag.g_01896	Praz.g_00169
OG0000977	Prag.g_01897	Praz.g_00168
OG0000978	Prag.g_01898	Praz.g_00167
OG0000979	Prag.g_01901	Praz.g_00164
OG0000980	Prag.g_01903	Praz.g_00162
OG0000981	Prag.g_01905	Praz.g_00160
OG0000982	Prag.g_01907	Praz.g_00158
OG0000983	Prag.g_01908	Praz.g_00157
OG0000984	Prag.g_01909	Praz.g_00156
OG0000985	Prag.g_01912	Praz.g_00153
OG0000986	Prag.g_01914	Praz.g_00151
OG0000987	Prag.g_01915	Praz.g_00150
OG0000988	Prag.g_01918	Praz.g_00147
OG0000989	Prag.g_01922	Praz.g_00143
OG0000990	Prag.g_01925	Praz.g_00140
OG0000991	Prag.g_01926	Praz.g_00139
OG0000992	Prag.g_01928	Praz.g_00137
OG0000993	Prag.g_01929	Praz.g_00136
OG0000994	Prag.g_01930	Praz.g_00135
OG0000995	Prag.g_01934	Praz.g_00131
OG0000996	Prag.g_01935	Praz.g_00130
OG0000997	Prag.g_01936	Praz.g_00129
OG0000998	Prag.g_01938	Praz.g_00127
OG0000999	Prag.g_01939	Praz.g_00126
OG0001000	Prag.g_01942	Praz.g_00123
OG0001001	Prag.g_01944	Praz.g_00121
OG0001002	Prag.g_01948	Praz.g_00117
OG0001003	Prag.g_01949	Praz.g_00357
OG0001004	Prag.g_01950	Praz.g_00358
OG0001005	Prag.g_01951	Praz.g_00359
OG0001006	Prag.g_01955	Praz.g_00363
OG0001007	Prag.g_01957	Praz.g_00365
OG0001008	Prag.g_00416	Praz.g_01891
OG0001009	Prag.g_00027	Praz.g_00392
OG0001010	Prag.g_00028	Praz.g_00393
OG0001011	Prag.g_00029	Praz.g_00394
OG0001012	Prag.g_00043	Praz.g_00409
OG0001013	Prag.g_00048	Praz.g_00414
OG0001014	Prag.g_00051	Praz.g_00417
OG0001015	Prag.g_00052	Praz.g_00418
OG0001016	Prag.g_00067	Praz.g_00433
OG0001017	Prag.g_00071	Praz.g_00437
OG0001018	Prag.g_00074	Praz.g_00440
OG0001019	Prag.g_00083	Praz.g_00449
OG0001020	Prag.g_00084	Praz.g_00450
OG0001021	Prag.g_00085	Praz.g_00451
OG0001022	Prag.g_00087	Praz.g_00454
OG0001023	Prag.g_00088	Praz.g_00455
OG0001024	Prag.g_00091	Praz.g_00458
OG0001025	Prag.g_00097	Praz.g_00464
OG0001026	Prag.g_00104	Praz.g_00471
OG0001027	Prag.g_00105	Praz.g_00472
OG0001028	Prag.g_00107	Praz.g_00474
OG0001029	Prag.g_00108	Praz.g_00475
OG0001030	Prag.g_00123	Praz.g_00490
OG0001031	Prag.g_00179	Praz.g_00546
OG0001032	Prag.g_00180	Praz.g_00547
OG0001033	Prag.g_00201	Praz.g_00568
OG0001034	Prag.g_00229	Praz.g_00596
OG0001035	Prag.g_00246	Praz.g_00614
OG0001036	Prag.g_00250	Praz.g_00618
OG0001037	Prag.g_00251	Praz.g_00619
OG0001038	Prag.g_00269	Praz.g_00636
OG0001039	Prag.g_00272	Praz.g_00639
OG0001040	Prag.g_00274	Praz.g_00641
OG0001041	Prag.g_00278	Praz.g_00645
OG0001042	Prag.g_00295	Praz.g_00661
OG0001043	Prag.g_00296	Praz.g_00662
OG0001044	Prag.g_00328	Praz.g_00690
OG0001045	Prag.g_00337	Praz.g_00344
OG0001046	Prag.g_00372	Praz.g_00795
OG0001047	Prag.g_00418	Praz.g_01889
OG0001048	Prag.g_00419	Praz.g_01888
OG0001049	Prag.g_00421	Praz.g_01886
OG0001050	Prag.g_00422	Praz.g_01885
OG0001051	Prag.g_00423	Praz.g_01884
OG0001052	Prag.g_00450	Praz.g_01857
OG0001053	Prag.g_00462	Praz.g_01845
OG0001054	Prag.g_00477	Praz.g_01830
OG0001055	Prag.g_00496	Praz.g_01811
OG0001056	Prag.g_00515	Praz.g_01792
OG0001057	Prag.g_00520	Praz.g_01787
OG0001058	Prag.g_00528	Praz.g_01779
OG0001059	Prag.g_00532	Praz.g_01775
OG0001060	Prag.g_00539	Praz.g_01768
OG0001061	Prag.g_00552	Praz.g_01755
OG0001062	Prag.g_00554	Praz.g_01753
OG0001063	Prag.g_00556	Praz.g_01751
OG0001064	Prag.g_00557	Praz.g_01750
OG0001065	Prag.g_00558	Praz.g_01749
OG0001066	Prag.g_00559	Praz.g_01748
OG0001067	Prag.g_00560	Praz.g_01747
OG0001068	Prag.g_00561	Praz.g_01746
OG0001069	Prag.g_00562	Praz.g_01745
OG0001070	Prag.g_00565	Praz.g_01742
OG0001071	Prag.g_00566	Praz.g_01741
OG0001072	Prag.g_00568	Praz.g_01740
OG0001073	Prag.g_00582	Praz.g_01726
OG0001074	Prag.g_00593	Praz.g_01715
OG0001075	Prag.g_00594	Praz.g_01714
OG0001076	Prag.g_00602	Praz.g_01706
OG0001077	Prag.g_00606	Praz.g_01702
OG0001078	Prag.g_00614	Praz.g_01694
OG0001079	Prag.g_00625	Praz.g_01683
OG0001080	Prag.g_00631	Praz.g_01677
OG0001081	Prag.g_00633	Praz.g_01675
OG0001082	Prag.g_00634	Praz.g_01674
OG0001083	Prag.g_00639	Praz.g_01669
OG0001084	Prag.g_00640	Praz.g_01668
OG0001085	Prag.g_00648	Praz.g_01660
OG0001086	Prag.g_00649	Praz.g_01659
OG0001087	Prag.g_00666	Praz.g_01642
OG0001088	Prag.g_00667	Praz.g_01641
OG0001089	Prag.g_00675	Praz.g_01633
OG0001090	Prag.g_00693	Praz.g_01606
OG0001091	Prag.g_00695	Praz.g_01604
OG0001092	Prag.g_00696	Praz.g_01603
OG0001093	Prag.g_00701	Praz.g_01598
OG0001094	Prag.g_00800	Praz.g_01518
OG0001095	Prag.g_00819	Praz.g_01499
OG0001096	Prag.g_00832	Praz.g_01486
OG0001097	Prag.g_00849	Praz.g_01467
OG0001098	Prag.g_00864	Praz.g_01452
OG0001099	Prag.g_00895	Praz.g_01420
OG0001100	Prag.g_00899	Praz.g_01416
OG0001101	Prag.g_00901	Praz.g_01414
OG0001102	Prag.g_00903	Praz.g_01411
OG0001103	Prag.g_00905	Praz.g_01409
OG0001104	Prag.g_00927	Praz.g_01387
OG0001105	Prag.g_00931	Praz.g_01383
OG0001106	Prag.g_00955	Praz.g_01359
OG0001107	Prag.g_00962	Praz.g_01352
OG0001108	Prag.g_00966	Praz.g_01348
OG0001109	Prag.g_00967	Praz.g_01347
OG0001110	Prag.g_00969	Praz.g_01345
OG0001111	Prag.g_00970	Praz.g_01344
OG0001112	Prag.g_00971	Praz.g_01343
OG0001113	Prag.g_00972	Praz.g_01342
OG0001114	Prag.g_00973	Praz.g_01341
OG0001115	Prag.g_00975	Praz.g_01339
OG0001116	Prag.g_00976	Praz.g_01338
OG0001117	Prag.g_00977	Praz.g_01337
OG0001118	Prag.g_00978	Praz.g_01336
OG0001119	Prag.g_00979	Praz.g_01335
OG0001120	Prag.g_00981	Praz.g_01333
OG0001121	Prag.g_01118	Praz.g_00027
OG0001121	Prag.g_00984	Praz.g_01330
OG0001122	Prag.g_01008	Praz.g_01305
OG0001123	Prag.g_01012	Praz.g_01301
OG0001124	Prag.g_01014	Praz.g_01299
OG0001125	Prag.g_01015	Praz.g_01298
OG0001126	Prag.g_01025	Praz.g_01287
OG0001127	Prag.g_01026	Praz.g_01286
OG0001128	Prag.g_01028	Praz.g_01284
OG0001129	Prag.g_01029	Praz.g_01283
OG0001130	Prag.g_01030	Praz.g_01282
OG0001131	Prag.g_01066	Praz.g_00096
OG0001132	Prag.g_01076	Praz.g_00105
OG0001133	Prag.g_01106	Praz.g_00040
OG0001134	Prag.g_01120	Praz.g_00025
OG0001135	Prag.g_01123	Praz.g_00022
OG0001136	Prag.g_01150	Praz.g_00758
OG0001137	Prag.g_01161	Praz.g_00746
OG0001138	Prag.g_01179	Praz.g_00728
OG0001139	Prag.g_01180	Praz.g_00727
