Orthogroup	Prag	Prbc
OG0000551	Prag.g_00506	Prbc.g_01606
OG0000552	Prag.g_00507	Prbc.g_01607
OG0000553	Prag.g_00508	Prbc.g_01608
OG0000554	Prag.g_00513	Prbc.g_01613
OG0000555	Prag.g_00521	Prbc.g_01621
OG0000556	Prag.g_00523	Prbc.g_01623
OG0000557	Prag.g_00524	Prbc.g_01624
OG0000558	Prag.g_00526	Prbc.g_01627
OG0000559	Prag.g_00530	Prbc.g_01631
OG0000560	Prag.g_00533	Prbc.g_01634
OG0000561	Prag.g_00534	Prbc.g_01635
OG0000562	Prag.g_00535	Prbc.g_01636
OG0000563	Prag.g_00536	Prbc.g_01637
OG0000564	Prag.g_00537	Prbc.g_01638
OG0000565	Prag.g_00540	Prbc.g_01641
OG0000566	Prag.g_00542	Prbc.g_01643
OG0000567	Prag.g_00546	Prbc.g_01647
OG0000568	Prag.g_00547	Prbc.g_01648
OG0000569	Prag.g_00548	Prbc.g_01649
OG0000570	Prag.g_00549	Prbc.g_01650
OG0000571	Prag.g_00551	Prbc.g_01652
OG0000572	Prag.g_00564	Prbc.g_01663
OG0000573	Prag.g_00570	Prbc.g_01668
OG0000574	Prag.g_00571	Prbc.g_01670
OG0000575	Prag.g_00575	Prbc.g_01673
OG0000576	Prag.g_00577	Prbc.g_01675
OG0000577	Prag.g_00578	Prbc.g_01676
OG0000578	Prag.g_00579	Prbc.g_01677
OG0000579	Prag.g_00580	Prbc.g_01678
OG0000580	Prag.g_00581	Prbc.g_01679
OG0000581	Prag.g_00583	Prbc.g_01682
OG0000582	Prag.g_00586	Prbc.g_01685
OG0000583	Prag.g_00587	Prbc.g_01686
OG0000584	Prag.g_00588	Prbc.g_01687
OG0000585	Prag.g_00590	Prbc.g_01689
OG0000586	Prag.g_00591	Prbc.g_01690
OG0000587	Prag.g_00592	Prbc.g_01691
OG0000588	Prag.g_00596	Prbc.g_01695
OG0000589	Prag.g_00599	Prbc.g_01698
OG0000590	Prag.g_00600	Prbc.g_01699
OG0000591	Prag.g_00603	Prbc.g_01702
OG0000592	Prag.g_00604	Prbc.g_01703
OG0000593	Prag.g_00610	Prbc.g_01709
OG0000594	Prag.g_00611	Prbc.g_01710
OG0000595	Prag.g_00612	Prbc.g_01711
OG0000596	Prag.g_00616	Prbc.g_01715
OG0000597	Prag.g_00618	Prbc.g_01717
OG0000598	Prag.g_00619	Prbc.g_01718
OG0000599	Prag.g_00622	Prbc.g_01721
OG0000600	Prag.g_00623	Prbc.g_01722
OG0000601	Prag.g_00624	Prbc.g_01723
OG0000602	Prag.g_00626	Prbc.g_01725
OG0000603	Prag.g_00627	Prbc.g_01726
OG0000604	Prag.g_00628	Prbc.g_01727
OG0000605	Prag.g_00629	Prbc.g_01728
OG0000606	Prag.g_00632	Prbc.g_01731
OG0000607	Prag.g_00635	Prbc.g_01734
OG0000608	Prag.g_00636	Prbc.g_01735
OG0000609	Prag.g_00637	Prbc.g_01736
OG0000610	Prag.g_00642	Prbc.g_01742
OG0000611	Prag.g_00645	Prbc.g_01745
OG0000612	Prag.g_00646	Prbc.g_01746
OG0000613	Prag.g_00651	Prbc.g_01752
OG0000614	Prag.g_00670	Prbc.g_01775
OG0000615	Prag.g_00678	Prbc.g_01782
OG0000616	Prag.g_00682	Prbc.g_01055
OG0000617	Prag.g_00698	Prbc.g_01793
OG0000618	Prag.g_00699	Prbc.g_01794
OG0000619	Prag.g_00700	Prbc.g_01795
OG0000620	Prag.g_00703	Prbc.g_01798
OG0000621	Prag.g_00704	Prbc.g_01799
OG0000622	Prag.g_00705	Prbc.g_01800
OG0000623	Prag.g_00706	Prbc.g_01801
OG0000624	Prag.g_00707	Prbc.g_01803
OG0000625	Prag.g_00708	Prbc.g_01804
OG0000626	Prag.g_00709	Prbc.g_01805
OG0000627	Prag.g_00710	Prbc.g_01807
OG0000628	Prag.g_00711	Prbc.g_01808
OG0000629	Prag.g_00712	Prbc.g_01809
OG0000630	Prag.g_00715	Prbc.g_01812
OG0000631	Prag.g_00797	Prbc.g_02007
OG0000632	Prag.g_00798	Prbc.g_02008
OG0000633	Prag.g_00799	Prbc.g_02009
OG0000634	Prag.g_00802	Prbc.g_01854
OG0000635	Prag.g_00803	Prbc.g_01855
OG0000636	Prag.g_00805	Prbc.g_01857
OG0000637	Prag.g_00807	Prbc.g_01859
OG0000638	Prag.g_00808	Prbc.g_01860
OG0000639	Prag.g_00809	Prbc.g_01861
OG0000640	Prag.g_00810	Prbc.g_01862
OG0000641	Prag.g_00814	Prbc.g_01866
OG0000642	Prag.g_00815	Prbc.g_01867
OG0000643	Prag.g_00816	Prbc.g_01868
OG0000644	Prag.g_00817	Prbc.g_01869
OG0000645	Prag.g_00818	Prbc.g_01870
OG0000646	Prag.g_00820	Prbc.g_01873
OG0000647	Prag.g_00821	Prbc.g_01875
OG0000648	Prag.g_00823	Prbc.g_01877
OG0000649	Prag.g_00824	Prbc.g_01878
OG0000650	Prag.g_00825	Prbc.g_01879
OG0000651	Prag.g_00826	Prbc.g_01880
OG0000652	Prag.g_00827	Prbc.g_01881
OG0000653	Prag.g_00829	Prbc.g_01883
OG0000654	Prag.g_00830	Prbc.g_01884
OG0000655	Prag.g_00831	Prbc.g_01885
OG0000656	Prag.g_00834	Prbc.g_01888
OG0000657	Prag.g_00840	Prbc.g_01895
OG0000658	Prag.g_00841	Prbc.g_01897
OG0000659	Prag.g_00842	Prbc.g_01898
OG0000660	Prag.g_00846	Prbc.g_01903
OG0000661	Prag.g_00848	Prbc.g_01905
OG0000662	Prag.g_00850	Prbc.g_01907
OG0000663	Prag.g_00852	Prbc.g_01909
OG0000664	Prag.g_00853	Prbc.g_01910
OG0000665	Prag.g_00857	Prbc.g_01914
OG0000666	Prag.g_00858	Prbc.g_01915
OG0000667	Prag.g_00862	Prbc.g_01919
OG0000668	Prag.g_00892	Prbc.g_01959
OG0000669	Prag.g_00898	Prbc.g_01967
OG0000670	Prag.g_00900	Prbc.g_01970
OG0000671	Prag.g_00902	Prbc.g_01972
OG0000672	Prag.g_00904	Prbc.g_01975
OG0000673	Prag.g_00907	Prbc.g_01978
OG0000674	Prag.g_00909	Prbc.g_01980
OG0000675	Prag.g_00910	Prbc.g_01981
OG0000676	Prag.g_00912	Prbc.g_01983
OG0000677	Prag.g_00913	Prbc.g_01984
OG0000678	Prag.g_00915	Prbc.g_01987
OG0000679	Prag.g_00919	Prbc.g_01991
OG0000680	Prag.g_00920	Prbc.g_01992
OG0000681	Prag.g_00922	Prbc.g_01995
OG0000682	Prag.g_00923	Prbc.g_01996
OG0000683	Prag.g_00924	Prbc.g_01997
OG0000684	Prag.g_00926	Prbc.g_01837
OG0000685	Prag.g_00928	Prbc.g_01839
OG0000686	Prag.g_00929	Prbc.g_01840
OG0000687	Prag.g_00930	Prbc.g_01841
OG0000688	Prag.g_00933	Prbc.g_01844
OG0000689	Prag.g_00934	Prbc.g_01845
OG0000690	Prag.g_00935	Prbc.g_01846
OG0000691	Prag.g_00936	Prbc.g_01847
OG0000692	Prag.g_00938	Prbc.g_01849
OG0000693	Prag.g_00939	Prbc.g_01850
OG0000694	Prag.g_00940	Prbc.g_01851
OG0000695	Prag.g_00942	Prbc.g_02011
OG0000696	Prag.g_00943	Prbc.g_02012
OG0000697	Prag.g_00944	Prbc.g_02013
OG0000698	Prag.g_00947	Prbc.g_02016
OG0000699	Prag.g_00948	Prbc.g_02017
OG0000700	Prag.g_00949	Prbc.g_02018
OG0000701	Prag.g_00950	Prbc.g_02019
OG0000702	Prag.g_00952	Prbc.g_02021
OG0000703	Prag.g_00953	Prbc.g_02022
OG0000704	Prag.g_00954	Prbc.g_02023
OG0000705	Prag.g_00958	Prbc.g_02029
OG0000706	Prag.g_00959	Prbc.g_02030
OG0000707	Prag.g_00960	Prbc.g_02031
OG0000708	Prag.g_00961	Prbc.g_02033
OG0000709	Prag.g_00965	Prbc.g_02037
OG0000710	Prag.g_00968	Prbc.g_02040
OG0000711	Prag.g_00985	Prbc.g_02055
OG0000712	Prag.g_00987	Prbc.g_02057
OG0000713	Prag.g_00988	Prbc.g_02058
OG0000714	Prag.g_00989	Prbc.g_02059
OG0000715	Prag.g_00991	Prbc.g_02061
OG0000716	Prag.g_00993	Prbc.g_02062
OG0000717	Prag.g_00994	Prbc.g_02063
OG0000718	Prag.g_01005	Prbc.g_02079
OG0000719	Prag.g_01007	Prbc.g_02080
OG0000720	Prag.g_01016	Prbc.g_02091
OG0000721	Prag.g_01018	Prbc.g_02092
OG0000722	Prag.g_01019	Prbc.g_02093
OG0000723	Prag.g_01022	Prbc.g_02097
OG0000724	Prag.g_01031	Prbc.g_02108
OG0000725	Prag.g_01037	Prbc.g_01934
OG0000726	Prag.g_01038	Prbc.g_01933
OG0000727	Prag.g_01039	Prbc.g_01932
OG0000728	Prag.g_01041	Prbc.g_01930
OG0000729	Prag.g_01087	Prbc.g_00201
OG0000730	Prag.g_01091	Prbc.g_01244
OG0000731	Prag.g_01095	Prbc.g_01252
OG0000732	Prag.g_01102	Prbc.g_00987
OG0000733	Prag.g_01121	Prbc.g_00897
OG0000734	Prag.g_01138	Prbc.g_01462
OG0000735	Prag.g_01140	Prbc.g_01460
OG0000736	Prag.g_01141	Prbc.g_01459
OG0000737	Prag.g_01142	Prbc.g_01458
OG0000738	Prag.g_01146	Prbc.g_01454
OG0000739	Prag.g_01147	Prbc.g_01453
OG0000740	Prag.g_01148	Prbc.g_01452
OG0000741	Prag.g_01149	Prbc.g_01450
OG0000742	Prag.g_01152	Prbc.g_01447
OG0000743	Prag.g_01154	Prbc.g_01445
OG0000744	Prag.g_01155	Prbc.g_01444
OG0000745	Prag.g_01156	Prbc.g_01442
OG0000746	Prag.g_01158	Prbc.g_01440
OG0000747	Prag.g_01159	Prbc.g_01439
OG0000748	Prag.g_01162	Prbc.g_01435
OG0000749	Prag.g_01163	Prbc.g_01434
OG0000750	Prag.g_01164	Prbc.g_01433
OG0000751	Prag.g_01166	Prbc.g_01430
OG0000752	Prag.g_01168	Prbc.g_01428
OG0000753	Prag.g_01171	Prbc.g_01426
OG0000754	Prag.g_01174	Prbc.g_01422
OG0000755	Prag.g_01177	Prbc.g_01418
OG0000756	Prag.g_01178	Prbc.g_01417
OG0000757	Prag.g_01184	Prbc.g_01410
OG0000758	Prag.g_01185	Prbc.g_01409
OG0000759	Prag.g_01186	Prbc.g_01408
OG0000760	Prag.g_01187	Prbc.g_01407
OG0000761	Prag.g_01188	Prbc.g_01406
OG0000762	Prag.g_01189	Prbc.g_01405
OG0000763	Prag.g_01191	Prbc.g_01403
OG0000764	Prag.g_01192	Prbc.g_01402
OG0000765	Prag.g_01201	Prbc.g_01394
OG0000766	Prag.g_01202	Prbc.g_01393
OG0000767	Prag.g_01204	Prbc.g_01392
OG0000768	Prag.g_01205	Prbc.g_01391
OG0000769	Prag.g_01207	Prbc.g_01389
OG0000770	Prag.g_01209	Prbc.g_01388
OG0000771	Prag.g_01219	Prbc.g_02103
OG0000772	Prag.g_01328	Prbc.g_01320
OG0000773	Prag.g_01344	Prbc.g_00557
OG0000774	Prag.g_01346	Prbc.g_00560
OG0000775	Prag.g_01350	Prbc.g_00561
OG0000776	Prag.g_01351	Prbc.g_00562
OG0000777	Prag.g_01352	Prbc.g_00563
OG0000778	Prag.g_01353	Prbc.g_00564
OG0000779	Prag.g_01357	Prbc.g_00568
OG0000780	Prag.g_01358	Prbc.g_00569
OG0000781	Prag.g_01361	Prbc.g_00571
OG0000782	Prag.g_01362	Prbc.g_00572
OG0000783	Prag.g_01363	Prbc.g_00573
OG0000784	Prag.g_01364	Prbc.g_00574
OG0000785	Prag.g_01366	Prbc.g_00576
OG0000786	Prag.g_01368	Prbc.g_00579
OG0000787	Prag.g_01369	Prbc.g_00580
OG0000788	Prag.g_01376	Prbc.g_01820
OG0000789	Prag.g_01379	Prbc.g_02100
OG0000790	Prag.g_01394	Prbc.g_00662
OG0000791	Prag.g_01396	Prbc.g_00664
OG0000792	Prag.g_01397	Prbc.g_00665
OG0000793	Prag.g_01400	Prbc.g_00668
OG0000794	Prag.g_01401	Prbc.g_00669
OG0000795	Prag.g_01402	Prbc.g_00670
OG0000796	Prag.g_01406	Prbc.g_00674
OG0000797	Prag.g_01407	Prbc.g_00675
OG0000799	Prag.g_01470	Prbc.g_00690
OG0000800	Prag.g_01471	Prbc.g_00691
OG0000801	Prag.g_01472	Prbc.g_00692
OG0000802	Prag.g_01474	Prbc.g_00694
OG0000803	Prag.g_01476	Prbc.g_00696
OG0000804	Prag.g_01477	Prbc.g_00697
OG0000805	Prag.g_01479	Prbc.g_00699
OG0000806	Prag.g_01481	Prbc.g_00701
OG0000807	Prag.g_01482	Prbc.g_00702
OG0000808	Prag.g_01483	Prbc.g_00703
OG0000809	Prag.g_01486	Prbc.g_00707
OG0000810	Prag.g_01487	Prbc.g_00708
OG0000811	Prag.g_01493	Prbc.g_00712
OG0000812	Prag.g_01495	Prbc.g_00714
OG0000813	Prag.g_01496	Prbc.g_00715
OG0000814	Prag.g_01498	Prbc.g_00717
OG0000815	Prag.g_01499	Prbc.g_00718
OG0000816	Prag.g_01501	Prbc.g_00720
OG0000817	Prag.g_01502	Prbc.g_00721
OG0000818	Prag.g_01507	Prbc.g_00725
OG0000819	Prag.g_01508	Prbc.g_00726
OG0000820	Prag.g_01509	Prbc.g_00727
OG0000821	Prag.g_01512	Prbc.g_00730
OG0000822	Prag.g_01513	Prbc.g_00731
OG0000823	Prag.g_01514	Prbc.g_00732
OG0000824	Prag.g_01517	Prbc.g_00735
OG0000825	Prag.g_01518	Prbc.g_00736
OG0000826	Prag.g_01519	Prbc.g_00737
OG0000827	Prag.g_01520	Prbc.g_00738
OG0000828	Prag.g_01524	Prbc.g_00741
OG0000829	Prag.g_01525	Prbc.g_00742
OG0000830	Prag.g_01526	Prbc.g_00743
OG0000831	Prag.g_01528	Prbc.g_00745
OG0000832	Prag.g_01534	Prbc.g_00755
OG0000833	Prag.g_01542	Prbc.g_00763
OG0000834	Prag.g_01543	Prbc.g_00764
OG0000835	Prag.g_01544	Prbc.g_00765
OG0000836	Prag.g_01545	Prbc.g_00766
OG0000837	Prag.g_01546	Prbc.g_00767
OG0000838	Prag.g_01548	Prbc.g_00769
OG0000839	Prag.g_01549	Prbc.g_00770
OG0000840	Prag.g_01550	Prbc.g_00771
OG0000841	Prag.g_01551	Prbc.g_00772
OG0000842	Prag.g_01552	Prbc.g_00773
OG0000843	Prag.g_01553	Prbc.g_00774
OG0000844	Prag.g_01554	Prbc.g_00775
OG0000845	Prag.g_01555	Prbc.g_00776
OG0000846	Prag.g_01556	Prbc.g_00777
OG0000847	Prag.g_01557	Prbc.g_00778
OG0000848	Prag.g_01558	Prbc.g_00779
OG0000849	Prag.g_01559	Prbc.g_00780
OG0000850	Prag.g_01561	Prbc.g_00782
OG0000851	Prag.g_01562	Prbc.g_00783
OG0000852	Prag.g_01563	Prbc.g_00784
OG0000853	Prag.g_01567	Prbc.g_00789
OG0000854	Prag.g_01569	Prbc.g_00791
OG0000855	Prag.g_01570	Prbc.g_00792
OG0000856	Prag.g_01583	Prbc.g_00677
OG0000857	Prag.g_01611	Prbc.g_01874
OG0000858	Prag.g_01663	Prbc.g_00827
OG0000859	Prag.g_01664	Prbc.g_00828
OG0000860	Prag.g_01671	Prbc.g_00834
OG0000861	Prag.g_01672	Prbc.g_00835
OG0000862	Prag.g_01673	Prbc.g_00836
OG0000863	Prag.g_01675	Prbc.g_00837
OG0000864	Prag.g_01676	Prbc.g_00838
OG0000865	Prag.g_01677	Prbc.g_00839
OG0000866	Prag.g_01678	Prbc.g_00840
OG0000867	Prag.g_01679	Prbc.g_00841
OG0000868	Prag.g_01680	Prbc.g_00842
OG0000869	Prag.g_01684	Prbc.g_00845
OG0000870	Prag.g_01689	Prbc.g_00850
OG0000871	Prag.g_01690	Prbc.g_00851
OG0000872	Prag.g_01691	Prbc.g_00852
OG0000873	Prag.g_01694	Prbc.g_00855
OG0000874	Prag.g_01697	Prbc.g_00858
OG0000875	Prag.g_01698	Prbc.g_00860
OG0000876	Prag.g_01699	Prbc.g_00861
OG0000877	Prag.g_01701	Prbc.g_00863
OG0000878	Prag.g_01702	Prbc.g_00864
OG0000879	Prag.g_01703	Prbc.g_00865
OG0000880	Prag.g_01704	Prbc.g_00866
OG0000881	Prag.g_01708	Prbc.g_00869
OG0000882	Prag.g_01713	Prbc.g_00874
OG0000883	Prag.g_01715	Prbc.g_00876
OG0000884	Prag.g_01717	Prbc.g_00878
OG0000885	Prag.g_01718	Prbc.g_00879
OG0000886	Prag.g_01719	Prbc.g_00880
OG0000887	Prag.g_01720	Prbc.g_00881
OG0000888	Prag.g_01722	Prbc.g_00883
OG0000889	Prag.g_01724	Prbc.g_00885
OG0000890	Prag.g_01725	Prbc.g_00886
OG0000891	Prag.g_01726	Prbc.g_00887
OG0000892	Prag.g_01728	Prbc.g_00889
OG0000893	Prag.g_01732	Prbc.g_00933
OG0000894	Prag.g_01734	Prbc.g_00936
OG0000895	Prag.g_01737	Prbc.g_00939
OG0000896	Prag.g_01738	Prbc.g_00940
OG0000897	Prag.g_01740	Prbc.g_00942
OG0000898	Prag.g_01741	Prbc.g_00943
OG0000899	Prag.g_01742	Prbc.g_00944
OG0000900	Prag.g_01743	Prbc.g_00945
OG0000901	Prag.g_01746	Prbc.g_00948
OG0000902	Prag.g_01748	Prbc.g_00950
OG0000903	Prag.g_01751	Prbc.g_00960
OG0000904	Prag.g_01753	Prbc.g_00955
OG0000905	Prag.g_01757	Prbc.g_00952
OG0000906	Prag.g_01758	Prbc.g_00951
OG0000907	Prag.g_01762	Prbc.g_00327
OG0000908	Prag.g_01765	Prbc.g_00324
OG0000909	Prag.g_01766	Prbc.g_00323
OG0000910	Prag.g_01767	Prbc.g_00322
OG0000911	Prag.g_01769	Prbc.g_00320
OG0000912	Prag.g_01770	Prbc.g_00319
OG0000913	Prag.g_01771	Prbc.g_00318
OG0000914	Prag.g_01772	Prbc.g_00317
OG0000915	Prag.g_01773	Prbc.g_00316
OG0000916	Prag.g_01774	Prbc.g_00315
OG0000917	Prag.g_01775	Prbc.g_00314
OG0000918	Prag.g_01776	Prbc.g_00313
OG0000919	Prag.g_01777	Prbc.g_00312
OG0000920	Prag.g_01778	Prbc.g_00311
OG0000921	Prag.g_01779	Prbc.g_00310
OG0000922	Prag.g_01780	Prbc.g_00309
OG0000923	Prag.g_01784	Prbc.g_00305
OG0000924	Prag.g_01785	Prbc.g_00304
OG0000925	Prag.g_01786	Prbc.g_00303
OG0000926	Prag.g_01787	Prbc.g_00302
OG0000927	Prag.g_01789	Prbc.g_00300
OG0000928	Prag.g_01790	Prbc.g_00299
OG0000929	Prag.g_01791	Prbc.g_00298
OG0000930	Prag.g_01792	Prbc.g_00297
OG0000931	Prag.g_01793	Prbc.g_00296
OG0000932	Prag.g_01794	Prbc.g_00295
OG0000933	Prag.g_01798	Prbc.g_00291
OG0000934	Prag.g_01800	Prbc.g_00289
OG0000935	Prag.g_01801	Prbc.g_00288
OG0000936	Prag.g_01802	Prbc.g_00287
OG0000937	Prag.g_01803	Prbc.g_00286
OG0000938	Prag.g_01805	Prbc.g_00283
OG0000939	Prag.g_01806	Prbc.g_00282
OG0000940	Prag.g_01813	Prbc.g_00275
OG0000941	Prag.g_01815	Prbc.g_00273
OG0000942	Prag.g_01817	Prbc.g_00271
OG0000943	Prag.g_01818	Prbc.g_00270
OG0000944	Prag.g_01819	Prbc.g_00268
OG0000945	Prag.g_01820	Prbc.g_00267
OG0000946	Prag.g_01824	Prbc.g_00248
OG0000947	Prag.g_01826	Prbc.g_00246
OG0000948	Prag.g_01827	Prbc.g_00245
OG0000949	Prag.g_01830	Prbc.g_00242
OG0000950	Prag.g_01835	Prbc.g_00237
OG0000951	Prag.g_01839	Prbc.g_00233
OG0000952	Prag.g_01843	Prbc.g_00229
OG0000953	Prag.g_01846	Prbc.g_00225
OG0000954	Prag.g_01850	Prbc.g_00221
OG0000955	Prag.g_01851	Prbc.g_00220
OG0000956	Prag.g_01853	Prbc.g_00218
OG0000957	Prag.g_01859	Prbc.g_00213
OG0000958	Prag.g_01860	Prbc.g_00212
OG0000959	Prag.g_01864	Prbc.g_00208
OG0000960	Prag.g_01865	Prbc.g_00207
OG0000961	Prag.g_01867	Prbc.g_00204
OG0000962	Prag.g_01869	Prbc.g_00202
OG0000963	Prag.g_01873	Prbc.g_00197
OG0000964	Prag.g_01874	Prbc.g_00196
OG0000965	Prag.g_01875	Prbc.g_00195
OG0000966	Prag.g_01882	Prbc.g_00965
OG0000967	Prag.g_01886	Prbc.g_00969
OG0000968	Prag.g_01888	Prbc.g_00971
OG0000969	Prag.g_01889	Prbc.g_00972
OG0000970	Prag.g_01890	Prbc.g_00973
OG0000971	Prag.g_01891	Prbc.g_00974
OG0000972	Prag.g_01892	Prbc.g_00975
OG0000973	Prag.g_01893	Prbc.g_00976
OG0000974	Prag.g_01894	Prbc.g_00977
OG0000975	Prag.g_01895	Prbc.g_00978
OG0000976	Prag.g_01896	Prbc.g_00979
OG0000977	Prag.g_01897	Prbc.g_00980
OG0000978	Prag.g_01898	Prbc.g_00981
OG0000979	Prag.g_01901	Prbc.g_00984
OG0000980	Prag.g_01903	Prbc.g_00986
OG0000981	Prag.g_01905	Prbc.g_00989
OG0000982	Prag.g_01907	Prbc.g_00991
OG0000983	Prag.g_01908	Prbc.g_00992
OG0000984	Prag.g_01909	Prbc.g_00993
OG0000985	Prag.g_01912	Prbc.g_00996
OG0000986	Prag.g_01914	Prbc.g_00998
OG0000987	Prag.g_01915	Prbc.g_00999
OG0000988	Prag.g_01918	Prbc.g_01002
OG0000989	Prag.g_01922	Prbc.g_01006
OG0000990	Prag.g_01925	Prbc.g_01011
OG0000991	Prag.g_01926	Prbc.g_01012
OG0000992	Prag.g_01928	Prbc.g_01015
OG0000993	Prag.g_01929	Prbc.g_01016
OG0000994	Prag.g_01930	Prbc.g_01017
OG0000995	Prag.g_01934	Prbc.g_01021
OG0000996	Prag.g_01935	Prbc.g_01022
OG0000997	Prag.g_01936	Prbc.g_01043
OG0000998	Prag.g_01938	Prbc.g_01045
OG0000999	Prag.g_01939	Prbc.g_01046
OG0001000	Prag.g_01942	Prbc.g_01049
OG0001001	Prag.g_01944	Prbc.g_01052
OG0001002	Prag.g_01948	Prbc.g_01057
OG0001003	Prag.g_01949	Prbc.g_01060
OG0001004	Prag.g_01950	Prbc.g_01061
OG0001005	Prag.g_01951	Prbc.g_01062
OG0001006	Prag.g_01955	Prbc.g_01067
OG0001007	Prag.g_01957	Prbc.g_01069
OG0001008	Prag.g_00416	Prbc.g_01498
OG0001009	Prag.g_00027	Prbc.g_01097
OG0001010	Prag.g_00028	Prbc.g_01098
OG0001011	Prag.g_00029	Prbc.g_01099
OG0001012	Prag.g_00043	Prbc.g_01121
OG0001013	Prag.g_00048	Prbc.g_01126
OG0001014	Prag.g_00051	Prbc.g_01129
OG0001015	Prag.g_00052	Prbc.g_01130
OG0001016	Prag.g_00067	Prbc.g_00500
OG0001017	Prag.g_00071	Prbc.g_00496
OG0001018	Prag.g_00074	Prbc.g_00493
OG0001019	Prag.g_00083	Prbc.g_00484
OG0001020	Prag.g_00084	Prbc.g_00483
OG0001021	Prag.g_00085	Prbc.g_00482
OG0001022	Prag.g_00087	Prbc.g_00479
OG0001023	Prag.g_00088	Prbc.g_00478
OG0001024	Prag.g_00091	Prbc.g_00475
OG0001025	Prag.g_00097	Prbc.g_00468
OG0001026	Prag.g_00104	Prbc.g_00460
OG0001027	Prag.g_00105	Prbc.g_00459
OG0001028	Prag.g_00107	Prbc.g_00457
OG0001029	Prag.g_00108	Prbc.g_00455
OG0001030	Prag.g_00123	Prbc.g_00439
OG0001031	Prag.g_00179	Prbc.g_00385
OG0001032	Prag.g_00180	Prbc.g_00384
OG0001033	Prag.g_00201	Prbc.g_00364
OG0001034	Prag.g_00229	Prbc.g_00334
OG0001035	Prag.g_00246	Prbc.g_01150
OG0001036	Prag.g_00250	Prbc.g_01154
OG0001037	Prag.g_00251	Prbc.g_01155
OG0001038	Prag.g_00269	Prbc.g_01171
OG0001039	Prag.g_00272	Prbc.g_01173
OG0001040	Prag.g_00274	Prbc.g_01176
OG0001041	Prag.g_00278	Prbc.g_01180
OG0001042	Prag.g_00295	Prbc.g_01196
OG0001043	Prag.g_00296	Prbc.g_01197
OG0001044	Prag.g_00328	Prbc.g_01245
OG0001045	Prag.g_00337	Prbc.g_01254
OG0001046	Prag.g_00372	Prbc.g_02168
OG0001047	Prag.g_00418	Prbc.g_01500
OG0001048	Prag.g_00419	Prbc.g_01501
OG0001049	Prag.g_00421	Prbc.g_01503
OG0001050	Prag.g_00422	Prbc.g_01504
OG0001051	Prag.g_00423	Prbc.g_01505
OG0001052	Prag.g_00450	Prbc.g_01531
OG0001053	Prag.g_00462	Prbc.g_01543
OG0001054	Prag.g_00477	Prbc.g_01557
OG0001055	Prag.g_00496	Prbc.g_01597
OG0001056	Prag.g_00515	Prbc.g_01615
OG0001057	Prag.g_00520	Prbc.g_01620
OG0001058	Prag.g_00528	Prbc.g_01629
OG0001059	Prag.g_00532	Prbc.g_01633
OG0001060	Prag.g_00539	Prbc.g_01640
OG0001061	Prag.g_00552	Prbc.g_01653
OG0001062	Prag.g_00554	Prbc.g_01655
OG0001063	Prag.g_00556	Prbc.g_01656
OG0001064	Prag.g_00557	Prbc.g_01657
OG0001065	Prag.g_00558	Prbc.g_01658
OG0001066	Prag.g_00559	Prbc.g_01659
OG0001067	Prag.g_00560	Prbc.g_01660
OG0001068	Prag.g_00561	Prbc.g_01661
OG0001069	Prag.g_00562	Prbc.g_01662
OG0001070	Prag.g_00565	Prbc.g_01664
OG0001071	Prag.g_00566	Prbc.g_01665
OG0001072	Prag.g_00568	Prbc.g_01666
OG0001073	Prag.g_00582	Prbc.g_01680
OG0001074	Prag.g_00593	Prbc.g_01692
OG0001075	Prag.g_00594	Prbc.g_01693
OG0001076	Prag.g_00602	Prbc.g_01700
OG0001077	Prag.g_00606	Prbc.g_01705
OG0001078	Prag.g_00614	Prbc.g_01713
OG0001079	Prag.g_00625	Prbc.g_01724
OG0001080	Prag.g_00631	Prbc.g_01730
OG0001081	Prag.g_00633	Prbc.g_01732
OG0001082	Prag.g_00634	Prbc.g_01733
OG0001083	Prag.g_00639	Prbc.g_01738
OG0001084	Prag.g_00640	Prbc.g_01739
OG0001085	Prag.g_00648	Prbc.g_01749
OG0001086	Prag.g_00649	Prbc.g_01750
OG0001087	Prag.g_00666	Prbc.g_01770
OG0001088	Prag.g_00667	Prbc.g_01771
OG0001089	Prag.g_00675	Prbc.g_01779
OG0001090	Prag.g_00693	Prbc.g_01788
OG0001091	Prag.g_00695	Prbc.g_01790
OG0001092	Prag.g_00696	Prbc.g_01791
OG0001093	Prag.g_00701	Prbc.g_01796
OG0001094	Prag.g_00800	Prbc.g_01852
OG0001095	Prag.g_00819	Prbc.g_01871
OG0001096	Prag.g_00832	Prbc.g_01886
OG0001097	Prag.g_00849	Prbc.g_01906
OG0001098	Prag.g_00864	Prbc.g_01923
OG0001099	Prag.g_00895	Prbc.g_01962
OG0001100	Prag.g_00899	Prbc.g_01969
OG0001101	Prag.g_00901	Prbc.g_01971
OG0001102	Prag.g_00903	Prbc.g_01974
OG0001103	Prag.g_00905	Prbc.g_01976
OG0001104	Prag.g_00927	Prbc.g_01838
OG0001105	Prag.g_00931	Prbc.g_01842
OG0001106	Prag.g_00955	Prbc.g_02024
OG0001107	Prag.g_00962	Prbc.g_02034
OG0001108	Prag.g_00966	Prbc.g_02038
OG0001109	Prag.g_00967	Prbc.g_02039
OG0001110	Prag.g_00969	Prbc.g_02041
