Orthogroup	Prbh	Prac
OG0000558	Prbh.g_00283	Prac.g_00825
OG0000559	Prbh.g_00279	Prac.g_00821
OG0000560	Prbh.g_00276	Prac.g_00818
OG0000561	Prbh.g_00275	Prac.g_00817
OG0000562	Prbh.g_00274	Prac.g_00816
OG0000563	Prbh.g_00273	Prac.g_00815
OG0000564	Prbh.g_00272	Prac.g_00814
OG0000565	Prbh.g_00269	Prac.g_00811
OG0000566	Prbh.g_00265	Prac.g_00809
OG0000567	Prbh.g_00261	Prac.g_00805
OG0000568	Prbh.g_00260	Prac.g_00804
OG0000569	Prbh.g_00259	Prac.g_00803
OG0000570	Prbh.g_00258	Prac.g_00802
OG0000571	Prbh.g_00256	Prac.g_00800
OG0000572	Prbh.g_00244	Prac.g_00787
OG0000573	Prbh.g_00238	Prac.g_00780
OG0000574	Prbh.g_00237	Prac.g_00779
OG0000575	Prbh.g_00233	Prac.g_00775
OG0000576	Prbh.g_00231	Prac.g_00772
OG0000577	Prbh.g_00230	Prac.g_00771
OG0000578	Prbh.g_00229	Prac.g_00770
OG0000579	Prbh.g_00228	Prac.g_00769
OG0000580	Prbh.g_00227	Prac.g_00768
OG0000581	Prbh.g_00224	Prac.g_00766
OG0000582	Prbh.g_00221	Prac.g_00763
OG0000583	Prbh.g_00220	Prac.g_00762
OG0000584	Prbh.g_00219	Prac.g_00761
OG0000585	Prbh.g_00217	Prac.g_00759
OG0000586	Prbh.g_00216	Prac.g_00758
OG0000587	Prbh.g_00215	Prac.g_00757
OG0000588	Prbh.g_01465	Prac.g_00753
OG0000589	Prbh.g_01462	Prac.g_00750
OG0000590	Prbh.g_01461	Prac.g_00749
OG0000591	Prbh.g_01457	Prac.g_00746
OG0000592	Prbh.g_01456	Prac.g_00745
OG0000593	Prbh.g_01221	Prac.g_00739
OG0000594	Prbh.g_01220	Prac.g_00738
OG0000595	Prbh.g_01219	Prac.g_00737
OG0000596	Prbh.g_01216	Prac.g_00733
OG0000597	Prbh.g_01213	Prac.g_00731
OG0000598	Prbh.g_01212	Prac.g_00730
OG0000599	Prbh.g_01209	Prac.g_00727
OG0000600	Prbh.g_01208	Prac.g_00726
OG0000601	Prbh.g_01207	Prac.g_00725
OG0000602	Prbh.g_01205	Prac.g_00723
OG0000603	Prbh.g_01204	Prac.g_00722
OG0000604	Prbh.g_01203	Prac.g_00721
OG0000605	Prbh.g_01202	Prac.g_00720
OG0000606	Prbh.g_01199	Prac.g_00717
OG0000607	Prbh.g_01196	Prac.g_00714
OG0000608	Prbh.g_01195	Prac.g_00713
OG0000609	Prbh.g_01194	Prac.g_00712
OG0000610	Prbh.g_01188	Prac.g_00707
OG0000611	Prbh.g_01185	Prac.g_00704
OG0000612	Prbh.g_01184	Prac.g_00703
OG0000613	Prbh.g_00907	Prac.g_00698
OG0000614	Prbh.g_00928	Prac.g_00679
OG0000615	Prbh.g_00939	Prac.g_00671
OG0000616	Prbh.g_01487	Prac.g_00667
OG0000617	Prbh.g_01167	Prac.g_01554
OG0000618	Prbh.g_01166	Prac.g_01553
OG0000619	Prbh.g_01165	Prac.g_01552
OG0000620	Prbh.g_01162	Prac.g_01549
OG0000621	Prbh.g_01161	Prac.g_01548
OG0000622	Prbh.g_01160	Prac.g_01547
OG0000623	Prbh.g_01159	Prac.g_01546
OG0000624	Prbh.g_01157	Prac.g_01545
OG0000625	Prbh.g_01156	Prac.g_01544
OG0000626	Prbh.g_01155	Prac.g_01543
OG0000627	Prbh.g_01154	Prac.g_01542
OG0000628	Prbh.g_01153	Prac.g_01541
OG0000629	Prbh.g_01151	Prac.g_01540
OG0000630	Prbh.g_01148	Prac.g_01537
OG0000631	Prbh.g_01056	Prac.g_01484
OG0000632	Prbh.g_01057	Prac.g_01483
OG0000633	Prbh.g_01058	Prac.g_01482
OG0000634	Prbh.g_00949	Prac.g_01479
OG0000635	Prbh.g_00950	Prac.g_01478
OG0000636	Prbh.g_00952	Prac.g_01476
OG0000637	Prbh.g_00954	Prac.g_01474
OG0000638	Prbh.g_00955	Prac.g_01473
OG0000639	Prbh.g_00956	Prac.g_01472
OG0000640	Prbh.g_00957	Prac.g_01471
OG0000641	Prbh.g_00961	Prac.g_01467
OG0000642	Prbh.g_00962	Prac.g_01466
OG0000643	Prbh.g_00963	Prac.g_01465
OG0000644	Prbh.g_00964	Prac.g_01464
OG0000645	Prbh.g_00965	Prac.g_01463
OG0000646	Prbh.g_00967	Prac.g_01461
OG0000647	Prbh.g_00969	Prac.g_01460
OG0000648	Prbh.g_00971	Prac.g_01458
OG0000649	Prbh.g_00972	Prac.g_01457
OG0000650	Prbh.g_00973	Prac.g_01456
OG0000651	Prbh.g_00974	Prac.g_01455
OG0000652	Prbh.g_00975	Prac.g_01454
OG0000653	Prbh.g_00977	Prac.g_01452
OG0000654	Prbh.g_00978	Prac.g_01451
OG0000655	Prbh.g_00979	Prac.g_01450
OG0000656	Prbh.g_00982	Prac.g_01447
OG0000657	Prbh.g_00989	Prac.g_01440
OG0000658	Prbh.g_00991	Prac.g_01439
OG0000659	Prbh.g_00992	Prac.g_01438
OG0000660	Prbh.g_00996	Prac.g_01434
OG0000661	Prbh.g_00998	Prac.g_01432
OG0000662	Prbh.g_01001	Prac.g_01430
OG0000663	Prbh.g_01003	Prac.g_01428
OG0000664	Prbh.g_01004	Prac.g_01427
OG0000665	Prbh.g_01010	Prac.g_01423
OG0000666	Prbh.g_01011	Prac.g_01422
OG0000667	Prbh.g_01015	Prac.g_01418
OG0000668	Prbh.g_00857	Prac.g_01401
OG0000669	Prbh.g_00868	Prac.g_01393
OG0000670	Prbh.g_00871	Prac.g_01391
OG0000671	Prbh.g_00873	Prac.g_01389
OG0000672	Prbh.g_00876	Prac.g_01386
OG0000673	Prbh.g_00879	Prac.g_01383
OG0000674	Prbh.g_00881	Prac.g_01381
OG0000675	Prbh.g_00882	Prac.g_01380
OG0000676	Prbh.g_00884	Prac.g_01378
OG0000677	Prbh.g_00885	Prac.g_01377
OG0000678	Prbh.g_00887	Prac.g_01375
OG0000679	Prbh.g_00891	Prac.g_01371
OG0000680	Prbh.g_00892	Prac.g_01370
OG0000681	Prbh.g_00895	Prac.g_01368
OG0000682	Prbh.g_00896	Prac.g_01367
OG0000683	Prbh.g_00897	Prac.g_01366
OG0000684	Prbh.g_00898	Prac.g_01365
OG0000685	Prbh.g_00900	Prac.g_01363
OG0000686	Prbh.g_00901	Prac.g_01362
OG0000687	Prbh.g_00902	Prac.g_01361
OG0000688	Prbh.g_01179	Prac.g_01358
OG0000689	Prbh.g_01178	Prac.g_01357
OG0000690	Prbh.g_01177	Prac.g_01356
OG0000691	Prbh.g_01176	Prac.g_01355
OG0000692	Prbh.g_01174	Prac.g_01353
OG0000693	Prbh.g_01173	Prac.g_01352
OG0000694	Prbh.g_01172	Prac.g_01351
OG0000695	Prbh.g_01060	Prac.g_01349
OG0000696	Prbh.g_01061	Prac.g_01348
OG0000697	Prbh.g_01062	Prac.g_01347
OG0000698	Prbh.g_01065	Prac.g_01344
OG0000699	Prbh.g_01066	Prac.g_01343
OG0000700	Prbh.g_01067	Prac.g_01342
OG0000701	Prbh.g_01068	Prac.g_01341
OG0000702	Prbh.g_01070	Prac.g_01339
OG0000703	Prbh.g_01071	Prac.g_01338
OG0000704	Prbh.g_01073	Prac.g_01337
OG0000705	Prbh.g_01079	Prac.g_01333
OG0000706	Prbh.g_01080	Prac.g_01332
OG0000707	Prbh.g_01081	Prac.g_01331
OG0000708	Prbh.g_01083	Prac.g_01330
OG0000709	Prbh.g_01087	Prac.g_01326
OG0000710	Prbh.g_01090	Prac.g_01323
OG0000711	Prbh.g_01106	Prac.g_01307
OG0000712	Prbh.g_01107	Prac.g_01305
OG0000713	Prbh.g_01108	Prac.g_01304
OG0000714	Prbh.g_01109	Prac.g_01303
OG0000715	Prbh.g_01111	Prac.g_01301
OG0000716	Prbh.g_01113	Prac.g_01299
OG0000717	Prbh.g_01114	Prac.g_01298
OG0000718	Prbh.g_01116	Prac.g_01287
OG0000719	Prbh.g_01118	Prac.g_01285
OG0000720	Prbh.g_01129	Prac.g_01276
OG0000721	Prbh.g_01133	Prac.g_01274
OG0000722	Prbh.g_01134	Prac.g_01273
OG0000723	Prbh.g_01138	Prac.g_01270
OG0000724	Prbh.g_01036	Prac.g_01261
OG0000725	Prbh.g_01030	Prac.g_01255
OG0000726	Prbh.g_01029	Prac.g_01254
OG0000727	Prbh.g_01028	Prac.g_01253
OG0000728	Prbh.g_01026	Prac.g_01251
OG0000729	Prbh.g_01351	Prac.g_01205
OG0000730	Prbh.g_01325	Prac.g_01046
OG0000731	Prbh.g_00432	Prac.g_01042
OG0000733	Prbh.g_01867	Prac.g_01017
OG0000734	Prbh.g_01299	Prac.g_01000
OG0000735	Prbh.g_01297	Prac.g_00998
OG0000736	Prbh.g_01296	Prac.g_00997
OG0000737	Prbh.g_01295	Prac.g_00996
OG0000738	Prbh.g_01291	Prac.g_00992
OG0000739	Prbh.g_01290	Prac.g_00991
OG0000740	Prbh.g_01289	Prac.g_00990
OG0000741	Prbh.g_01287	Prac.g_00989
OG0000742	Prbh.g_01284	Prac.g_00986
OG0000743	Prbh.g_01282	Prac.g_00984
OG0000744	Prbh.g_01280	Prac.g_00983
OG0000745	Prbh.g_01279	Prac.g_00982
OG0000746	Prbh.g_01277	Prac.g_00980
OG0000747	Prbh.g_01276	Prac.g_00979
OG0000748	Prbh.g_01272	Prac.g_00976
OG0000749	Prbh.g_01271	Prac.g_00975
OG0000750	Prbh.g_01270	Prac.g_00974
OG0000751	Prbh.g_01267	Prac.g_00972
OG0000752	Prbh.g_01265	Prac.g_00970
OG0000753	Prbh.g_01262	Prac.g_00967
OG0000754	Prbh.g_01260	Prac.g_00964
OG0000755	Prbh.g_01254	Prac.g_00961
OG0000756	Prbh.g_01253	Prac.g_00960
OG0000757	Prbh.g_01246	Prac.g_00954
OG0000758	Prbh.g_01245	Prac.g_00953
OG0000759	Prbh.g_01244	Prac.g_00952
OG0000760	Prbh.g_01243	Prac.g_00951
OG0000761	Prbh.g_01242	Prac.g_00950
OG0000762	Prbh.g_01241	Prac.g_00949
OG0000763	Prbh.g_01239	Prac.g_00947
OG0000764	Prbh.g_01238	Prac.g_00946
OG0000765	Prbh.g_01230	Prac.g_00937
OG0000766	Prbh.g_01229	Prac.g_00936
OG0000767	Prbh.g_01227	Prac.g_00934
OG0000768	Prbh.g_01226	Prac.g_00933
OG0000769	Prbh.g_01224	Prac.g_00931
OG0000770	Prbh.g_01451	Prac.g_00929
OG0000771	Prbh.g_01397	Prac.g_00448
OG0000772	Prbh.g_01845	Prac.g_00154
OG0000773	Prbh.g_01364	Prac.g_00166
OG0000774	Prbh.g_01366	Prac.g_00168
OG0000775	Prbh.g_01368	Prac.g_00170
OG0000776	Prbh.g_01369	Prac.g_00171
OG0000777	Prbh.g_01370	Prac.g_00172
OG0000778	Prbh.g_01371	Prac.g_00173
OG0000779	Prbh.g_01375	Prac.g_00177
OG0000780	Prbh.g_01376	Prac.g_00178
OG0000781	Prbh.g_01379	Prac.g_00181
OG0000782	Prbh.g_01380	Prac.g_00182
OG0000783	Prbh.g_01381	Prac.g_00183
OG0000784	Prbh.g_01382	Prac.g_00184
OG0000785	Prbh.g_01384	Prac.g_00186
OG0000786	Prbh.g_01387	Prac.g_00188
OG0000787	Prbh.g_01388	Prac.g_00189
OG0000788	Prbh.g_00206	Prac.g_00204
OG0000789	Prbh.g_00196	Prac.g_00207
OG0000790	Prbh.g_00014	Prac.g_00222
OG0000791	Prbh.g_00016	Prac.g_00224
OG0000792	Prbh.g_00017	Prac.g_00225
OG0000793	Prbh.g_00021	Prac.g_00228
OG0000794	Prbh.g_00022	Prac.g_00229
OG0000795	Prbh.g_00023	Prac.g_00230
OG0000796	Prbh.g_00027	Prac.g_00234
OG0000797	Prbh.g_00028	Prac.g_00235
OG0000798	Prbh.g_00033, Prbh.g_00062	Prac.g_00262
OG0000799	Prbh.g_00079	Prac.g_00429
OG0000800	Prbh.g_00080	Prac.g_00428
OG0000801	Prbh.g_00081	Prac.g_00427
OG0000802	Prbh.g_00083	Prac.g_00425
OG0000803	Prbh.g_00085	Prac.g_00423
OG0000804	Prbh.g_00086	Prac.g_00422
OG0000805	Prbh.g_00088	Prac.g_00420
OG0000806	Prbh.g_00090	Prac.g_00418
OG0000807	Prbh.g_00091	Prac.g_00417
OG0000808	Prbh.g_00092	Prac.g_00416
OG0000809	Prbh.g_00094	Prac.g_00413
OG0000810	Prbh.g_00095	Prac.g_00412
OG0000811	Prbh.g_00102	Prac.g_00408
OG0000812	Prbh.g_00104	Prac.g_00406
OG0000813	Prbh.g_00105	Prac.g_00405
OG0000814	Prbh.g_00107	Prac.g_00403
OG0000815	Prbh.g_00108	Prac.g_00402
OG0000816	Prbh.g_00110	Prac.g_00400
OG0000817	Prbh.g_00111	Prac.g_00399
OG0000818	Prbh.g_00116	Prac.g_00394
OG0000819	Prbh.g_00117	Prac.g_00393
OG0000820	Prbh.g_00118	Prac.g_00392
OG0000821	Prbh.g_00122	Prac.g_00388
OG0000822	Prbh.g_00123	Prac.g_00387
OG0000823	Prbh.g_00124	Prac.g_00386
OG0000824	Prbh.g_00127	Prac.g_00383
OG0000825	Prbh.g_00128	Prac.g_00382
OG0000826	Prbh.g_00129	Prac.g_00381
OG0000827	Prbh.g_00130	Prac.g_00380
OG0000828	Prbh.g_00133	Prac.g_00377
OG0000829	Prbh.g_00134	Prac.g_00376
OG0000830	Prbh.g_00135	Prac.g_00375
OG0000831	Prbh.g_00137	Prac.g_00373
OG0000832	Prbh.g_00147	Prac.g_00367
OG0000833	Prbh.g_00156	Prac.g_00359
OG0000834	Prbh.g_00157	Prac.g_00358
OG0000835	Prbh.g_00158	Prac.g_00357
OG0000836	Prbh.g_00159	Prac.g_00356
OG0000837	Prbh.g_00160	Prac.g_00355
OG0000838	Prbh.g_00163	Prac.g_00353
OG0000839	Prbh.g_00164	Prac.g_00352
OG0000840	Prbh.g_00165	Prac.g_00351
OG0000841	Prbh.g_00166	Prac.g_00350
OG0000842	Prbh.g_00167	Prac.g_00349
OG0000843	Prbh.g_00168	Prac.g_00348
OG0000844	Prbh.g_00169	Prac.g_00347
OG0000845	Prbh.g_00170	Prac.g_00346
OG0000846	Prbh.g_00171	Prac.g_00345
OG0000847	Prbh.g_00172	Prac.g_00344
OG0000848	Prbh.g_00173	Prac.g_00343
OG0000849	Prbh.g_00174	Prac.g_00342
OG0000850	Prbh.g_00176	Prac.g_00340
OG0000851	Prbh.g_00177	Prac.g_00339
OG0000852	Prbh.g_00178	Prac.g_00338
OG0000853	Prbh.g_00183	Prac.g_00334
OG0000854	Prbh.g_00185	Prac.g_00332
OG0000855	Prbh.g_00186	Prac.g_00331
OG0000856	Prbh.g_01454	Prac.g_00317
OG0000857	Prbh.g_00968	Prac.g_00288
OG0000858	Prbh.g_01789	Prac.g_00631
OG0000859	Prbh.g_01788	Prac.g_00630
OG0000860	Prbh.g_01780	Prac.g_00623
OG0000861	Prbh.g_01779	Prac.g_00622
OG0000862	Prbh.g_01778	Prac.g_00621
OG0000863	Prbh.g_01776	Prac.g_00619
OG0000864	Prbh.g_01775	Prac.g_00618
OG0000865	Prbh.g_01774	Prac.g_00617
OG0000866	Prbh.g_01773	Prac.g_00616
OG0000867	Prbh.g_01772	Prac.g_00615
OG0000868	Prbh.g_01770	Prac.g_00614
OG0000869	Prbh.g_01767	Prac.g_00610
OG0000870	Prbh.g_01762	Prac.g_00605
OG0000871	Prbh.g_01761	Prac.g_00604
OG0000872	Prbh.g_01760	Prac.g_00603
OG0000873	Prbh.g_01757	Prac.g_00600
OG0000874	Prbh.g_01754	Prac.g_00597
OG0000875	Prbh.g_01752	Prac.g_00596
OG0000876	Prbh.g_01751	Prac.g_00595
OG0000877	Prbh.g_01749	Prac.g_00593
OG0000878	Prbh.g_01748	Prac.g_00592
OG0000879	Prbh.g_01747	Prac.g_00591
OG0000880	Prbh.g_01746	Prac.g_00590
OG0000881	Prbh.g_01742	Prac.g_00586
OG0000882	Prbh.g_01737	Prac.g_00581
OG0000883	Prbh.g_01735	Prac.g_00580
OG0000884	Prbh.g_01733	Prac.g_00578
OG0000885	Prbh.g_01732	Prac.g_00577
OG0000886	Prbh.g_01731	Prac.g_00576
OG0000887	Prbh.g_01730	Prac.g_00575
OG0000888	Prbh.g_01728	Prac.g_00573
OG0000889	Prbh.g_01726	Prac.g_00571
OG0000890	Prbh.g_01725	Prac.g_00570
OG0000891	Prbh.g_01724	Prac.g_00569
OG0000892	Prbh.g_01723	Prac.g_00471
OG0000893	Prbh.g_01719	Prac.g_00476
OG0000894	Prbh.g_01716	Prac.g_00478
OG0000895	Prbh.g_01712	Prac.g_00481
OG0000896	Prbh.g_01711	Prac.g_00482
OG0000897	Prbh.g_01709	Prac.g_00484
OG0000898	Prbh.g_01708	Prac.g_00485
OG0000899	Prbh.g_01707	Prac.g_00486
OG0000900	Prbh.g_01706	Prac.g_00487
OG0000901	Prbh.g_01703	Prac.g_00490
OG0000902	Prbh.g_01701	Prac.g_00492
OG0000903	Prbh.g_01697	Prac.g_00495
OG0000904	Prbh.g_01692	Prac.g_00497
OG0000905	Prbh.g_01699	Prac.g_00502
OG0000906	Prbh.g_01700	Prac.g_00503
OG0000907	Prbh.g_01687	Prac.g_00506
OG0000908	Prbh.g_01684	Prac.g_00509
OG0000909	Prbh.g_01683	Prac.g_00510
OG0000910	Prbh.g_01682	Prac.g_00511
OG0000911	Prbh.g_01680	Prac.g_00513
OG0000912	Prbh.g_01679	Prac.g_00514
OG0000913	Prbh.g_01678	Prac.g_00515
OG0000914	Prbh.g_01677	Prac.g_00516
OG0000915	Prbh.g_01676	Prac.g_00517
OG0000916	Prbh.g_01675	Prac.g_00518
OG0000917	Prbh.g_01674	Prac.g_00519
OG0000918	Prbh.g_01673	Prac.g_00520
OG0000919	Prbh.g_01672	Prac.g_00521
OG0000920	Prbh.g_01671	Prac.g_00522
OG0000921	Prbh.g_01670	Prac.g_00523
OG0000922	Prbh.g_01669	Prac.g_00524
OG0000923	Prbh.g_01665	Prac.g_00528
OG0000924	Prbh.g_01664	Prac.g_00529
OG0000925	Prbh.g_01663	Prac.g_00530
OG0000926	Prbh.g_01662	Prac.g_00531
OG0000927	Prbh.g_01660	Prac.g_00533
OG0000928	Prbh.g_01659	Prac.g_00534
OG0000929	Prbh.g_01658	Prac.g_00535
OG0000930	Prbh.g_01657	Prac.g_00536
OG0000931	Prbh.g_01656	Prac.g_00537
OG0000932	Prbh.g_01655	Prac.g_00538
OG0000933	Prbh.g_01651	Prac.g_00542
OG0000934	Prbh.g_01649	Prac.g_00544
OG0000935	Prbh.g_01648	Prac.g_00545
OG0000936	Prbh.g_01647	Prac.g_00546
OG0000937	Prbh.g_01646	Prac.g_00547
OG0000938	Prbh.g_01643	Prac.g_00549
OG0000939	Prbh.g_01642	Prac.g_00550
OG0000940	Prbh.g_01635	Prac.g_00556
OG0000941	Prbh.g_01633	Prac.g_00558
OG0000942	Prbh.g_01631	Prac.g_00560
OG0000943	Prbh.g_01630	Prac.g_00561
OG0000944	Prbh.g_01628	Prac.g_00562
OG0000945	Prbh.g_01627	Prac.g_00563
OG0000946	Prbh.g_01621	Prac.g_00005
OG0000947	Prbh.g_01619	Prac.g_00007
OG0000948	Prbh.g_01618	Prac.g_00008
OG0000949	Prbh.g_01615	Prac.g_00011
OG0000950	Prbh.g_01608	Prac.g_00016
OG0000951	Prbh.g_01604	Prac.g_00020
OG0000952	Prbh.g_01600	Prac.g_00024
OG0000953	Prbh.g_01596	Prac.g_00027
OG0000954	Prbh.g_01592	Prac.g_00031
OG0000955	Prbh.g_01591	Prac.g_00032
OG0000956	Prbh.g_01589	Prac.g_00034
OG0000957	Prbh.g_01583	Prac.g_00039
OG0000958	Prbh.g_01582	Prac.g_00040
OG0000959	Prbh.g_01578	Prac.g_00044
OG0000960	Prbh.g_01577	Prac.g_00045
OG0000961	Prbh.g_01574	Prac.g_00047
OG0000962	Prbh.g_01572	Prac.g_00049
OG0000963	Prbh.g_01568	Prac.g_00052
OG0000964	Prbh.g_01567	Prac.g_00053
OG0000965	Prbh.g_01566	Prac.g_00054
OG0000966	Prbh.g_01560	Prac.g_00061
OG0000967	Prbh.g_01556	Prac.g_00065
OG0000968	Prbh.g_01554	Prac.g_00067
OG0000969	Prbh.g_01553	Prac.g_00068
OG0000970	Prbh.g_01552	Prac.g_00069
OG0000971	Prbh.g_01551	Prac.g_00070
OG0000972	Prbh.g_01550	Prac.g_00071
OG0000973	Prbh.g_01549	Prac.g_00072
OG0000974	Prbh.g_01548	Prac.g_00073
OG0000975	Prbh.g_01547	Prac.g_00074
OG0000976	Prbh.g_01546	Prac.g_00075
OG0000977	Prbh.g_01545	Prac.g_00076
OG0000978	Prbh.g_01544	Prac.g_00077
OG0000979	Prbh.g_01541	Prac.g_00080
OG0000980	Prbh.g_01539	Prac.g_00082
OG0000981	Prbh.g_01536	Prac.g_00084
OG0000982	Prbh.g_01534	Prac.g_00086
OG0000983	Prbh.g_01533	Prac.g_00087
OG0000984	Prbh.g_01532	Prac.g_00088
OG0000985	Prbh.g_01529	Prac.g_00091
OG0000986	Prbh.g_01527	Prac.g_00093
OG0000987	Prbh.g_01526	Prac.g_00094
OG0000988	Prbh.g_01523	Prac.g_00097
OG0000989	Prbh.g_01519	Prac.g_00100
OG0000990	Prbh.g_01514	Prac.g_00103
OG0000991	Prbh.g_01513	Prac.g_00104
OG0000992	Prbh.g_01510	Prac.g_00106
OG0000993	Prbh.g_01509	Prac.g_00107
OG0000994	Prbh.g_01508	Prac.g_00108
OG0000995	Prbh.g_01504	Prac.g_00112
OG0000996	Prbh.g_01503	Prac.g_00113
OG0000997	Prbh.g_01501	Prac.g_00114
OG0000998	Prbh.g_01499	Prac.g_00116
OG0000999	Prbh.g_01498	Prac.g_00117
OG0001000	Prbh.g_01495	Prac.g_00120
OG0001001	Prbh.g_01490	Prac.g_00122
OG0001002	Prbh.g_01485	Prac.g_00126
OG0001003	Prbh.g_01484	Prac.g_00127
OG0001004	Prbh.g_01483	Prac.g_00128
OG0001005	Prbh.g_01482	Prac.g_00129
OG0001006	Prbh.g_01478	Prac.g_01949
OG0001007	Prbh.g_01476	Prac.g_01947
OG0001008	Prbh.g_00395	Prac.g_01110
OG0001009	Prbh.g_00753	Prac.g_01920
OG0001010	Prbh.g_00752	Prac.g_01919
OG0001011	Prbh.g_00751	Prac.g_01918
OG0001012	Prbh.g_00739	Prac.g_01889
OG0001013	Prbh.g_00732	Prac.g_01883
OG0001014	Prbh.g_00729	Prac.g_01880
OG0001015	Prbh.g_00728	Prac.g_01879
OG0001016	Prbh.g_00709	Prac.g_01858
OG0001017	Prbh.g_00705	Prac.g_01854
OG0001018	Prbh.g_00703	Prac.g_01851
OG0001019	Prbh.g_00694	Prac.g_01842
OG0001020	Prbh.g_00693	Prac.g_01841
OG0001021	Prbh.g_00692	Prac.g_01840
OG0001022	Prbh.g_00689	Prac.g_01837
OG0001023	Prbh.g_00688	Prac.g_01836
OG0001024	Prbh.g_00685	Prac.g_01833
OG0001025	Prbh.g_00678	Prac.g_01827
OG0001026	Prbh.g_00670	Prac.g_01820
OG0001027	Prbh.g_00669	Prac.g_01819
OG0001028	Prbh.g_00667	Prac.g_01817
OG0001029	Prbh.g_00666	Prac.g_01816
OG0001030	Prbh.g_00650	Prac.g_01801
OG0001031	Prbh.g_00596	Prac.g_01744
OG0001032	Prbh.g_00595	Prac.g_01743
OG0001033	Prbh.g_00574	Prac.g_01722
OG0001034	Prbh.g_00544	Prac.g_01694
OG0001035	Prbh.g_00524	Prac.g_01677
OG0001036	Prbh.g_00520	Prac.g_01672
OG0001037	Prbh.g_00519	Prac.g_01671
OG0001038	Prbh.g_00501	Prac.g_01653
OG0001039	Prbh.g_00498	Prac.g_01650
OG0001040	Prbh.g_00496	Prac.g_01648
OG0001041	Prbh.g_00491	Prac.g_01644
OG0001042	Prbh.g_00474	Prac.g_01627
OG0001043	Prbh.g_00473	Prac.g_01626
OG0001044	Prbh.g_00440	Prac.g_01201
OG0001045	Prbh.g_00430	Prac.g_01192
OG0001046	Prbh.g_01877	Prac.g_01154
OG0001047	Prbh.g_00393	Prac.g_01108
OG0001048	Prbh.g_00392	Prac.g_01107
OG0001049	Prbh.g_00390	Prac.g_01105
OG0001050	Prbh.g_00389	Prac.g_01104
OG0001051	Prbh.g_00388	Prac.g_01103
OG0001052	Prbh.g_00360	Prac.g_01073
OG0001053	Prbh.g_00348	Prac.g_01061
OG0001054	Prbh.g_00333	Prac.g_00873
OG0001055	Prbh.g_00313	Prac.g_00855
OG0001056	Prbh.g_00293	Prac.g_00836
OG0001057	Prbh.g_00289	Prac.g_00831
OG0001058	Prbh.g_00281	Prac.g_00823
OG0001059	Prbh.g_00277	Prac.g_00819
OG0001060	Prbh.g_00270	Prac.g_00812
OG0001061	Prbh.g_00255	Prac.g_00799
OG0001062	Prbh.g_00253	Prac.g_00797
OG0001063	Prbh.g_00251	Prac.g_00795
OG0001064	Prbh.g_00250	Prac.g_00794
OG0001065	Prbh.g_00249	Prac.g_00793
OG0001066	Prbh.g_00248	Prac.g_00792
OG0001067	Prbh.g_00247	Prac.g_00791
OG0001068	Prbh.g_00246	Prac.g_00790
OG0001069	Prbh.g_00245	Prac.g_00789
OG0001070	Prbh.g_00243	Prac.g_00786
OG0001071	Prbh.g_00242	Prac.g_00785
OG0001072	Prbh.g_00240	Prac.g_00783
OG0001073	Prbh.g_00226	Prac.g_00767
OG0001074	Prbh.g_00214	Prac.g_00756
OG0001075	Prbh.g_00213	Prac.g_00755
OG0001076	Prbh.g_01459	Prac.g_00747
OG0001077	Prbh.g_01453	Prac.g_00743
OG0001078	Prbh.g_01217	Prac.g_00735
OG0001079	Prbh.g_01206	Prac.g_00724
OG0001080	Prbh.g_01200	Prac.g_00718
OG0001081	Prbh.g_01198	Prac.g_00716
OG0001082	Prbh.g_01197	Prac.g_00715
OG0001083	Prbh.g_01192	Prac.g_00710
OG0001084	Prbh.g_01191	Prac.g_00709
OG0001085	Prbh.g_00904	Prac.g_00701
OG0001086	Prbh.g_00905	Prac.g_00700
OG0001087	Prbh.g_00923	Prac.g_00683
OG0001088	Prbh.g_00924	Prac.g_00682
OG0001089	Prbh.g_00935	Prac.g_00674
OG0001090	Prbh.g_00946	Prac.g_01559
OG0001091	Prbh.g_01170	Prac.g_01557
OG0001092	Prbh.g_01169	Prac.g_01556
OG0001093	Prbh.g_01164	Prac.g_01551
OG0001094	Prbh.g_01171	Prac.g_01481
OG0001095	Prbh.g_00966	Prac.g_01462
OG0001096	Prbh.g_00980	Prac.g_01449
OG0001097	Prbh.g_00999	Prac.g_01431
OG0001098	Prbh.g_01019	Prac.g_01416
OG0001099	Prbh.g_00861	Prac.g_01396
OG0001100	Prbh.g_00870	Prac.g_01392
OG0001101	Prbh.g_00872	Prac.g_01390
OG0001102	Prbh.g_00875	Prac.g_01387
OG0001103	Prbh.g_00877	Prac.g_01385
OG0001104	Prbh.g_00899	Prac.g_01364
OG0001105	Prbh.g_00903	Prac.g_01360
OG0001106	Prbh.g_01074	Prac.g_01336
OG0001107	Prbh.g_01084	Prac.g_01329
OG0001108	Prbh.g_01088	Prac.g_01325
OG0001109	Prbh.g_01089	Prac.g_01324
OG0001110	Prbh.g_01091	Prac.g_01322
OG0001111	Prbh.g_01092	Prac.g_01321
OG0001112	Prbh.g_01093	Prac.g_01320
OG0001113	Prbh.g_01094	Prac.g_01319
OG0001114	Prbh.g_01095	Prac.g_01318
OG0001115	Prbh.g_01097	Prac.g_01316
OG0001116	Prbh.g_01098	Prac.g_01315
