Orthogroup	Pray	Prac
OG0000566	Pray.g_01119	Prac.g_00727
OG0000567	Pray.g_01118	Prac.g_00726
OG0000568	Pray.g_01117	Prac.g_00725
OG0000569	Pray.g_01116	Prac.g_00724
OG0000570	Pray.g_01115	Prac.g_00723
OG0000571	Pray.g_01114	Prac.g_00722
OG0000572	Pray.g_01113	Prac.g_00721
OG0000573	Pray.g_01110	Prac.g_00718
OG0000574	Pray.g_01109	Prac.g_00717
OG0000575	Pray.g_01108	Prac.g_00716
OG0000576	Pray.g_01107	Prac.g_00715
OG0000577	Pray.g_01106	Prac.g_00714
OG0000578	Pray.g_01105	Prac.g_00713
OG0000579	Pray.g_01104	Prac.g_00712
OG0000580	Pray.g_01103	Prac.g_00711
OG0000581	Pray.g_01102	Prac.g_00710
OG0000582	Pray.g_01101	Prac.g_00709
OG0000583	Pray.g_01100	Prac.g_00708
OG0000584	Pray.g_01099	Prac.g_00707
OG0000585	Pray.g_01098	Prac.g_00706
OG0000586	Pray.g_01096	Prac.g_00704
OG0000587	Pray.g_01095	Prac.g_00703
OG0000588	Pray.g_01093	Prac.g_00701
OG0000589	Pray.g_01092	Prac.g_00700
OG0000590	Pray.g_01090	Prac.g_00698
OG0000591	Pray.g_01084	Prac.g_00692
OG0000592	Pray.g_01083	Prac.g_00691
OG0000593	Pray.g_01082	Prac.g_00690
OG0000594	Pray.g_01080	Prac.g_00688
OG0000595	Pray.g_01079	Prac.g_00687
OG0000596	Pray.g_01078	Prac.g_00686
OG0000597	Pray.g_01076	Prac.g_00684
OG0000598	Pray.g_01075	Prac.g_00683
OG0000599	Pray.g_01074	Prac.g_00682
OG0000600	Pray.g_01073	Prac.g_00681
OG0000601	Pray.g_01071	Prac.g_00679
OG0000602	Pray.g_01070	Prac.g_00678
OG0000603	Pray.g_01069	Prac.g_00677
OG0000604	Pray.g_01068	Prac.g_00676
OG0000605	Pray.g_01067	Prac.g_00675
OG0000606	Pray.g_01066	Prac.g_00674
OG0000607	Pray.g_01064	Prac.g_00672
OG0000608	Pray.g_01063	Prac.g_00671
OG0000609	Pray.g_01059	Prac.g_00667
OG0000610	Pray.g_01058	Prac.g_00666
OG0000611	Pray.g_01039	Prac.g_01559
OG0000612	Pray.g_01038	Prac.g_01558
OG0000613	Pray.g_01037	Prac.g_01557
OG0000614	Pray.g_01036	Prac.g_01556
OG0000615	Pray.g_01034	Prac.g_01554
OG0000616	Pray.g_01033	Prac.g_01553
OG0000617	Pray.g_01032	Prac.g_01552
OG0000618	Pray.g_01031	Prac.g_01551
OG0000619	Pray.g_01030	Prac.g_01550
OG0000620	Pray.g_01029	Prac.g_01549
OG0000621	Pray.g_01028	Prac.g_01548
OG0000622	Pray.g_01027	Prac.g_01547
OG0000623	Pray.g_01026	Prac.g_01546
OG0000624	Pray.g_01025	Prac.g_01545
OG0000625	Pray.g_00269	Prac.g_01544
OG0000626	Pray.g_00270	Prac.g_01543
OG0000627	Pray.g_00271	Prac.g_01542
OG0000628	Pray.g_00272	Prac.g_01541
OG0000629	Pray.g_00273	Prac.g_01540
OG0000630	Pray.g_00274	Prac.g_01539
OG0000631	Pray.g_00276	Prac.g_01537
OG0000632	Pray.g_00289	Prac.g_01525
OG0000633	Pray.g_00293	Prac.g_01521
OG0000634	Pray.g_00306	Prac.g_01508
OG0000635	Pray.g_00313	Prac.g_01507
OG0000636	Pray.g_00314	Prac.g_01506
OG0000637	Pray.g_00315	Prac.g_01505
OG0000638	Pray.g_00326	Prac.g_01498
OG0000639	Pray.g_00335	Prac.g_01489
OG0000640	Pray.g_00337	Prac.g_01487
OG0000641	Pray.g_00339	Prac.g_01484
OG0000642	Pray.g_00340	Prac.g_01483
OG0000643	Pray.g_00341	Prac.g_01482
OG0000644	Pray.g_00342	Prac.g_01481
OG0000645	Pray.g_00343	Prac.g_01480
OG0000646	Pray.g_00344	Prac.g_01479
OG0000647	Pray.g_00345	Prac.g_01478
OG0000648	Pray.g_00347	Prac.g_01476
OG0000649	Pray.g_00348	Prac.g_01475
OG0000650	Pray.g_00349	Prac.g_01474
OG0000651	Pray.g_00350	Prac.g_01473
OG0000652	Pray.g_00351	Prac.g_01472
OG0000653	Pray.g_00352	Prac.g_01471
OG0000654	Pray.g_00354	Prac.g_01469
OG0000655	Pray.g_00356	Prac.g_01467
OG0000656	Pray.g_00357	Prac.g_01466
OG0000657	Pray.g_00358	Prac.g_01465
OG0000658	Pray.g_00359	Prac.g_01464
OG0000659	Pray.g_00360	Prac.g_01463
OG0000660	Pray.g_00361	Prac.g_01462
OG0000661	Pray.g_00362	Prac.g_01461
OG0000662	Pray.g_00363	Prac.g_01460
OG0000663	Pray.g_00364	Prac.g_01459
OG0000664	Pray.g_00365	Prac.g_01458
OG0000665	Pray.g_00366	Prac.g_01457
OG0000666	Pray.g_00367	Prac.g_01456
OG0000667	Pray.g_00368	Prac.g_01455
OG0000668	Pray.g_00369	Prac.g_01454
OG0000669	Pray.g_00371	Prac.g_01452
OG0000670	Pray.g_00372	Prac.g_01451
OG0000671	Pray.g_00373	Prac.g_01450
OG0000672	Pray.g_00374	Prac.g_01449
OG0000673	Pray.g_00375	Prac.g_01448
OG0000674	Pray.g_00376	Prac.g_01447
OG0000675	Pray.g_00378	Prac.g_01445
OG0000676	Pray.g_00379	Prac.g_01444
OG0000677	Pray.g_00382	Prac.g_01442
OG0000678	Pray.g_00384	Prac.g_01440
OG0000679	Pray.g_00385	Prac.g_01439
OG0000680	Pray.g_00386	Prac.g_01438
OG0000681	Pray.g_00387	Prac.g_01437
OG0000682	Pray.g_00388	Prac.g_01436
OG0000683	Pray.g_00390	Prac.g_01434
OG0000684	Pray.g_00391	Prac.g_01433
OG0000685	Pray.g_00392	Prac.g_01432
OG0000686	Pray.g_00393	Prac.g_01431
OG0000687	Pray.g_00394	Prac.g_01430
OG0000688	Pray.g_00395	Prac.g_01429
OG0000689	Pray.g_00396	Prac.g_01428
OG0000690	Pray.g_00397	Prac.g_01427
OG0000691	Pray.g_00398	Prac.g_01426
OG0000692	Pray.g_00400	Prac.g_01424
OG0000693	Pray.g_00401	Prac.g_01423
OG0000694	Pray.g_00402	Prac.g_01422
OG0000695	Pray.g_00403	Prac.g_01421
OG0000696	Pray.g_00404	Prac.g_01420
OG0000697	Pray.g_00406	Prac.g_01418
OG0000698	Pray.g_00408	Prac.g_01416
OG0000699	Pray.g_00409	Prac.g_01415
OG0000700	Pray.g_00436	Prac.g_01401
OG0000701	Pray.g_00440	Prac.g_01396
OG0000702	Pray.g_00443	Prac.g_01393
OG0000703	Pray.g_00444	Prac.g_01392
OG0000704	Pray.g_00445	Prac.g_01391
OG0000705	Pray.g_00446	Prac.g_01390
OG0000706	Pray.g_00447	Prac.g_01389
OG0000707	Pray.g_00449	Prac.g_01387
OG0000708	Pray.g_00450	Prac.g_01386
OG0000709	Pray.g_00452	Prac.g_01384
OG0000710	Pray.g_00453	Prac.g_01383
OG0000711	Pray.g_00454	Prac.g_01382
OG0000712	Pray.g_00455	Prac.g_01381
OG0000713	Pray.g_00456	Prac.g_01380
OG0000714	Pray.g_00458	Prac.g_01378
OG0000715	Pray.g_00459	Prac.g_01377
OG0000716	Pray.g_00461	Prac.g_01375
OG0000717	Pray.g_00462	Prac.g_01374
OG0000718	Pray.g_00463	Prac.g_01373
OG0000719	Pray.g_00465	Prac.g_01371
OG0000720	Pray.g_00466	Prac.g_01370
OG0000721	Pray.g_00469	Prac.g_01368
OG0000722	Pray.g_00470	Prac.g_01367
OG0000723	Pray.g_00471	Prac.g_01366
OG0000724	Pray.g_00473	Prac.g_01365
OG0000725	Pray.g_00474	Prac.g_01364
OG0000726	Pray.g_00475	Prac.g_01363
OG0000727	Pray.g_00476	Prac.g_01362
OG0000728	Pray.g_00477	Prac.g_01361
OG0000729	Pray.g_00478	Prac.g_01360
OG0000730	Pray.g_00479	Prac.g_01359
OG0000731	Pray.g_00480	Prac.g_01358
OG0000732	Pray.g_00481	Prac.g_01357
OG0000733	Pray.g_00482	Prac.g_01356
OG0000734	Pray.g_00483	Prac.g_01355
OG0000735	Pray.g_00485	Prac.g_01353
OG0000736	Pray.g_00486	Prac.g_01352
OG0000737	Pray.g_00487	Prac.g_01351
OG0000738	Pray.g_00488	Prac.g_01350
OG0000739	Pray.g_00489	Prac.g_01349
OG0000740	Pray.g_00490	Prac.g_01348
OG0000741	Pray.g_00491	Prac.g_01347
OG0000742	Pray.g_00493	Prac.g_01345
OG0000743	Pray.g_00494	Prac.g_01344
OG0000744	Pray.g_00495	Prac.g_01343
OG0000745	Pray.g_00496	Prac.g_01342
OG0000746	Pray.g_00497	Prac.g_01341
OG0000747	Pray.g_00498	Prac.g_01340
OG0000748	Pray.g_00499	Prac.g_01339
OG0000749	Pray.g_00500	Prac.g_01338
OG0000750	Pray.g_00501	Prac.g_01337
OG0000751	Pray.g_00502	Prac.g_01336
OG0000752	Pray.g_00503	Prac.g_01335
OG0000753	Pray.g_00505	Prac.g_01333
OG0000754	Pray.g_00506	Prac.g_01332
OG0000755	Pray.g_00507	Prac.g_01331
OG0000756	Pray.g_00508	Prac.g_01330
OG0000757	Pray.g_00509	Prac.g_01329
OG0000758	Pray.g_00510	Prac.g_01328
OG0000759	Pray.g_00512	Prac.g_01326
OG0000760	Pray.g_00513	Prac.g_01325
OG0000761	Pray.g_00514	Prac.g_01324
OG0000762	Pray.g_00516	Prac.g_01322
OG0000763	Pray.g_00517	Prac.g_01321
OG0000764	Pray.g_00518	Prac.g_01320
OG0000765	Pray.g_00519	Prac.g_01319
OG0000766	Pray.g_00520	Prac.g_01318
OG0000767	Pray.g_00522	Prac.g_01316
OG0000768	Pray.g_00523	Prac.g_01315
OG0000769	Pray.g_00524	Prac.g_01314
OG0000770	Pray.g_00525	Prac.g_01313
OG0000771	Pray.g_00526	Prac.g_01312
OG0000772	Pray.g_00527	Prac.g_01311
OG0000773	Pray.g_00528	Prac.g_01310
OG0000774	Pray.g_00529	Prac.g_01309
OG0000775	Pray.g_00530	Prac.g_01308
OG0000776	Pray.g_00532	Prac.g_01307
OG0000777	Pray.g_00534	Prac.g_01305
OG0000778	Pray.g_00535	Prac.g_01304
OG0000779	Pray.g_00536	Prac.g_01303
OG0000780	Pray.g_00538	Prac.g_01301
OG0000781	Pray.g_00540	Prac.g_01299
OG0000782	Pray.g_00541	Prac.g_01298
OG0000783	Pray.g_00553	Prac.g_01287
OG0000784	Pray.g_00555	Prac.g_01285
OG0000785	Pray.g_00556	Prac.g_01284
OG0000786	Pray.g_00557	Prac.g_01283
OG0000787	Pray.g_00558	Prac.g_01282
OG0000788	Pray.g_00562	Prac.g_01278
OG0000789	Pray.g_00564	Prac.g_01276
OG0000790	Pray.g_00565	Prac.g_01275
OG0000791	Pray.g_00566	Prac.g_01274
OG0000792	Pray.g_00567	Prac.g_01273
OG0000793	Pray.g_00568	Prac.g_01272
OG0000794	Pray.g_00570	Prac.g_01270
OG0000795	Pray.g_00573	Prac.g_01267
OG0000796	Pray.g_00574	Prac.g_01266
OG0000797	Pray.g_00576	Prac.g_01264
OG0000798	Pray.g_00577	Prac.g_01263
OG0000799	Pray.g_00578	Prac.g_01262
OG0000800	Pray.g_00579	Prac.g_01261
OG0000801	Pray.g_00582	Prac.g_01258
OG0000802	Pray.g_00583	Prac.g_01257
OG0000803	Pray.g_00585	Prac.g_01255
OG0000804	Pray.g_00586	Prac.g_01254
OG0000805	Pray.g_00587	Prac.g_01253
OG0000806	Pray.g_00589	Prac.g_01251
OG0000807	Pray.g_00614	Prac.g_01225
OG0000808	Pray.g_00623	Prac.g_01216
OG0000809	Pray.g_00626	Prac.g_01213
OG0000810	Pray.g_00627	Prac.g_01212
OG0000811	Pray.g_00634	Prac.g_01205
OG0000812	Pray.g_00132	Prac.g_01046
OG0000813	Pray.g_00128	Prac.g_01042
OG0000814	Pray.g_00126	Prac.g_01040
OG0000815	Pray.g_00112	Prac.g_01031
OG0000816	Pray.g_00096	Prac.g_01017
OG0000817	Pray.g_00095	Prac.g_01016
OG0000818	Pray.g_00090	Prac.g_01011
OG0000819	Pray.g_00083	Prac.g_01004
OG0000820	Pray.g_00079	Prac.g_01000
OG0000821	Pray.g_00077	Prac.g_00998
OG0000822	Pray.g_00076	Prac.g_00997
OG0000823	Pray.g_00075	Prac.g_00996
OG0000824	Pray.g_00074	Prac.g_00995
OG0000825	Pray.g_00073	Prac.g_00994
OG0000826	Pray.g_00072	Prac.g_00993
OG0000827	Pray.g_00071	Prac.g_00992
OG0000828	Pray.g_00070	Prac.g_00991
OG0000829	Pray.g_00069	Prac.g_00990
OG0000830	Pray.g_00068	Prac.g_00989
OG0000831	Pray.g_00065	Prac.g_00986
OG0000832	Pray.g_00063	Prac.g_00984
OG0000833	Pray.g_00062	Prac.g_00983
OG0000834	Pray.g_00060	Prac.g_00982
OG0000835	Pray.g_00059	Prac.g_00981
OG0000836	Pray.g_00058	Prac.g_00980
OG0000837	Pray.g_00056	Prac.g_00978
OG0000838	Pray.g_00055	Prac.g_00977
OG0000839	Pray.g_00054	Prac.g_00976
OG0000840	Pray.g_00053	Prac.g_00975
OG0000841	Pray.g_00052	Prac.g_00974
OG0000842	Pray.g_00051	Prac.g_00973
OG0000843	Pray.g_00050	Prac.g_00972
OG0000844	Pray.g_00049	Prac.g_00971
OG0000845	Pray.g_00048	Prac.g_00970
OG0000846	Pray.g_00045	Prac.g_00967
OG0000847	Pray.g_00043	Prac.g_00965
OG0000848	Pray.g_00042	Prac.g_00964
OG0000849	Pray.g_00041	Prac.g_00963
OG0000850	Pray.g_00040	Prac.g_00962
OG0000851	Pray.g_00039	Prac.g_00961
OG0000852	Pray.g_00037	Prac.g_00959
OG0000853	Pray.g_00036	Prac.g_00958
OG0000854	Pray.g_00034	Prac.g_00956
OG0000855	Pray.g_00033	Prac.g_00955
OG0000856	Pray.g_00032	Prac.g_00954
OG0000857	Pray.g_00031	Prac.g_00953
OG0000858	Pray.g_00030	Prac.g_00952
OG0000859	Pray.g_00029	Prac.g_00951
OG0000860	Pray.g_00028	Prac.g_00950
OG0000861	Pray.g_00027	Prac.g_00949
OG0000862	Pray.g_00026	Prac.g_00948
OG0000863	Pray.g_00025	Prac.g_00947
OG0000864	Pray.g_00024	Prac.g_00946
OG0000865	Pray.g_00023	Prac.g_00945
OG0000866	Pray.g_00022	Prac.g_00944
OG0000867	Pray.g_00021	Prac.g_00943
OG0000868	Pray.g_00020	Prac.g_00942
OG0000869	Pray.g_00018	Prac.g_00940
OG0000870	Pray.g_00017	Prac.g_00939
OG0000871	Pray.g_00015	Prac.g_00937
OG0000872	Pray.g_00014	Prac.g_00936
OG0000873	Pray.g_00012	Prac.g_00934
OG0000874	Pray.g_00011	Prac.g_00933
OG0000875	Pray.g_00010	Prac.g_00932
OG0000876	Pray.g_00009	Prac.g_00931
OG0000877	Pray.g_00007	Prac.g_00929
OG0000878	Pray.g_01895	Prac.g_00154
OG0000879	Pray.g_01881	Prac.g_00164
OG0000880	Pray.g_01880	Prac.g_00165
OG0000881	Pray.g_01879	Prac.g_00166
OG0000882	Pray.g_01878	Prac.g_00167
OG0000883	Pray.g_01877	Prac.g_00168
OG0000884	Pray.g_01875	Prac.g_00170
OG0000885	Pray.g_01874	Prac.g_00171
OG0000886	Pray.g_01873	Prac.g_00172
OG0000887	Pray.g_01872	Prac.g_00173
OG0000888	Pray.g_01871	Prac.g_00174
OG0000889	Pray.g_01868	Prac.g_00177
OG0000890	Pray.g_01867	Prac.g_00178
OG0000891	Pray.g_01866	Prac.g_00179
OG0000892	Pray.g_01864	Prac.g_00181
OG0000893	Pray.g_01863	Prac.g_00182
OG0000894	Pray.g_01862	Prac.g_00183
OG0000895	Pray.g_01861	Prac.g_00184
OG0000896	Pray.g_01860	Prac.g_00185
OG0000897	Pray.g_01859	Prac.g_00186
OG0000898	Pray.g_01857	Prac.g_00188
OG0000899	Pray.g_01856	Prac.g_00189
OG0000900	Pray.g_01847	Prac.g_00199
OG0000901	Pray.g_01843	Prac.g_00203
OG0000902	Pray.g_01842	Prac.g_00204
OG0000903	Pray.g_01841	Prac.g_00205
OG0000904	Pray.g_01839	Prac.g_00207
OG0000905	Pray.g_01837	Prac.g_00209
OG0000906	Pray.g_01835	Prac.g_00211
OG0000907	Pray.g_01834	Prac.g_00212
OG0000908	Pray.g_01831	Prac.g_00215
OG0000909	Pray.g_01827	Prac.g_00219
OG0000910	Pray.g_01826	Prac.g_00220
OG0000911	Pray.g_01825	Prac.g_00221
OG0000912	Pray.g_01824	Prac.g_00222
OG0000913	Pray.g_01823	Prac.g_00223
OG0000914	Pray.g_01822	Prac.g_00224
OG0000915	Pray.g_01821	Prac.g_00225
OG0000916	Pray.g_01820	Prac.g_00226
OG0000917	Pray.g_01819	Prac.g_00227
OG0000918	Pray.g_01818	Prac.g_00228
OG0000919	Pray.g_01817	Prac.g_00229
OG0000920	Pray.g_01816	Prac.g_00230
OG0000921	Pray.g_01815	Prac.g_00231
OG0000922	Pray.g_01814	Prac.g_00232
OG0000923	Pray.g_01813	Prac.g_00233
OG0000924	Pray.g_01812	Prac.g_00234
OG0000925	Pray.g_01811	Prac.g_00235
OG0000926	Pray.g_01787	Prac.g_00447
OG0000927	Pray.g_01740	Prac.g_00429
OG0000928	Pray.g_01739	Prac.g_00428
OG0000929	Pray.g_01738	Prac.g_00427
OG0000930	Pray.g_01737	Prac.g_00426
OG0000931	Pray.g_01736	Prac.g_00425
OG0000932	Pray.g_01734	Prac.g_00423
OG0000933	Pray.g_01733	Prac.g_00422
OG0000934	Pray.g_01732	Prac.g_00421
OG0000935	Pray.g_01731	Prac.g_00420
OG0000936	Pray.g_01730	Prac.g_00419
OG0000937	Pray.g_01729	Prac.g_00418
OG0000938	Pray.g_01728	Prac.g_00417
OG0000939	Pray.g_01727	Prac.g_00416
OG0000940	Pray.g_01726	Prac.g_00415
OG0000941	Pray.g_01724	Prac.g_00413
OG0000942	Pray.g_01723	Prac.g_00412
OG0000943	Pray.g_01720	Prac.g_00409
OG0000944	Pray.g_01719	Prac.g_00408
OG0000945	Pray.g_01718	Prac.g_00407
OG0000946	Pray.g_01717	Prac.g_00406
OG0000947	Pray.g_01716	Prac.g_00405
OG0000948	Pray.g_01715	Prac.g_00404
OG0000949	Pray.g_01714	Prac.g_00403
OG0000950	Pray.g_01713	Prac.g_00402
OG0000951	Pray.g_01712	Prac.g_00401
OG0000952	Pray.g_01711	Prac.g_00400
OG0000953	Pray.g_01710	Prac.g_00399
OG0000954	Pray.g_01709	Prac.g_00398
OG0000955	Pray.g_01708	Prac.g_00397
OG0000956	Pray.g_01707	Prac.g_00396
OG0000957	Pray.g_01706	Prac.g_00395
OG0000958	Pray.g_01705	Prac.g_00394
OG0000959	Pray.g_01704	Prac.g_00393
OG0000960	Pray.g_01703	Prac.g_00392
OG0000961	Pray.g_01699	Prac.g_00388
OG0000962	Pray.g_01698	Prac.g_00387
OG0000963	Pray.g_01697	Prac.g_00386
OG0000964	Pray.g_01695	Prac.g_00384
OG0000965	Pray.g_01694	Prac.g_00383
OG0000966	Pray.g_01693	Prac.g_00382
OG0000967	Pray.g_01692	Prac.g_00381
OG0000968	Pray.g_01691	Prac.g_00380
OG0000969	Pray.g_01690	Prac.g_00379
OG0000970	Pray.g_01689	Prac.g_00378
OG0000971	Pray.g_01688	Prac.g_00377
OG0000972	Pray.g_01687	Prac.g_00376
OG0000973	Pray.g_01686	Prac.g_00375
OG0000974	Pray.g_01684	Prac.g_00373
OG0000975	Pray.g_01681	Prac.g_00370
OG0000976	Pray.g_01679	Prac.g_00368
OG0000977	Pray.g_01678	Prac.g_00367
OG0000978	Pray.g_01677	Prac.g_00366
OG0000979	Pray.g_01675	Prac.g_00364
OG0000980	Pray.g_01674	Prac.g_00363
OG0000981	Pray.g_01673	Prac.g_00362
OG0000982	Pray.g_01672	Prac.g_00361
OG0000983	Pray.g_01670	Prac.g_00359
OG0000984	Pray.g_01669	Prac.g_00358
OG0000985	Pray.g_01668	Prac.g_00357
OG0000986	Pray.g_01667	Prac.g_00356
OG0000987	Pray.g_01666	Prac.g_00355
OG0000988	Pray.g_01665	Prac.g_00354
OG0000989	Pray.g_01664	Prac.g_00353
OG0000990	Pray.g_01663	Prac.g_00352
OG0000991	Pray.g_01662	Prac.g_00351
OG0000992	Pray.g_01661	Prac.g_00350
OG0000993	Pray.g_01660	Prac.g_00349
OG0000994	Pray.g_01659	Prac.g_00348
OG0000995	Pray.g_01658	Prac.g_00347
OG0000996	Pray.g_01657	Prac.g_00346
OG0000997	Pray.g_01656	Prac.g_00345
OG0000998	Pray.g_01655	Prac.g_00344
OG0000999	Pray.g_01654	Prac.g_00343
OG0001000	Pray.g_01653	Prac.g_00342
OG0001001	Pray.g_01651	Prac.g_00340
OG0001002	Pray.g_01650	Prac.g_00339
OG0001003	Pray.g_01649	Prac.g_00338
OG0001004	Pray.g_01648	Prac.g_00337
OG0001005	Pray.g_01647	Prac.g_00336
OG0001006	Pray.g_01646	Prac.g_00335
OG0001007	Pray.g_01645	Prac.g_00334
OG0001008	Pray.g_01643	Prac.g_00332
OG0001009	Pray.g_01642	Prac.g_00331
OG0001010	Pray.g_01634	Prac.g_00324
OG0001011	Pray.g_01627	Prac.g_00317
OG0001012	Pray.g_01600	Prac.g_00288
OG0001013	Pray.g_01565	Prac.g_00631
OG0001014	Pray.g_01564	Prac.g_00630
OG0001015	Pray.g_01558	Prac.g_00624
OG0001016	Pray.g_01557	Prac.g_00623
OG0001017	Pray.g_01556	Prac.g_00622
OG0001018	Pray.g_01555	Prac.g_00621
OG0001019	Pray.g_01553	Prac.g_00619
OG0001020	Pray.g_01552	Prac.g_00618
OG0001021	Pray.g_01551	Prac.g_00617
OG0001022	Pray.g_01550	Prac.g_00616
OG0001023	Pray.g_01549	Prac.g_00615
OG0001024	Pray.g_01548	Prac.g_00614
OG0001025	Pray.g_01547	Prac.g_00613
OG0001026	Pray.g_01545	Prac.g_00611
OG0001027	Pray.g_01544	Prac.g_00610
OG0001028	Pray.g_01543	Prac.g_00609
OG0001029	Pray.g_01542	Prac.g_00608
OG0001030	Pray.g_01541	Prac.g_00607
OG0001031	Pray.g_01540	Prac.g_00606
OG0001032	Pray.g_01539	Prac.g_00605
OG0001033	Pray.g_01538	Prac.g_00604
OG0001034	Pray.g_01537	Prac.g_00603
OG0001035	Pray.g_01535	Prac.g_00601
OG0001036	Pray.g_01534	Prac.g_00600
OG0001037	Pray.g_01533	Prac.g_00599
OG0001038	Pray.g_01532	Prac.g_00598
OG0001039	Pray.g_01531	Prac.g_00597
OG0001040	Pray.g_01530	Prac.g_00596
OG0001041	Pray.g_01529	Prac.g_00595
OG0001042	Pray.g_01528	Prac.g_00594
OG0001043	Pray.g_01527	Prac.g_00593
OG0001044	Pray.g_01526	Prac.g_00592
OG0001045	Pray.g_01525	Prac.g_00591
OG0001046	Pray.g_01524	Prac.g_00590
OG0001047	Pray.g_01521	Prac.g_00587
OG0001048	Pray.g_01519	Prac.g_00585
OG0001049	Pray.g_01518	Prac.g_00584
OG0001050	Pray.g_01517	Prac.g_00583
OG0001051	Pray.g_01516	Prac.g_00582
OG0001052	Pray.g_01515	Prac.g_00581
OG0001053	Pray.g_01513	Prac.g_00580
OG0001054	Pray.g_01512	Prac.g_00578
OG0001055	Pray.g_01511	Prac.g_00577
OG0001056	Pray.g_01510	Prac.g_00576
OG0001057	Pray.g_01509	Prac.g_00575
OG0001058	Pray.g_01508	Prac.g_00574
OG0001059	Pray.g_01507	Prac.g_00573
OG0001060	Pray.g_01506	Prac.g_00572
OG0001061	Pray.g_01505	Prac.g_00571
OG0001062	Pray.g_01504	Prac.g_00570
OG0001063	Pray.g_01503	Prac.g_00569
OG0001064	Pray.g_01229	Prac.g_00471
OG0001065	Pray.g_01234	Prac.g_00476
OG0001066	Pray.g_01235	Prac.g_00477
OG0001067	Pray.g_01236	Prac.g_00478
OG0001068	Pray.g_01238	Prac.g_00480
OG0001069	Pray.g_01239	Prac.g_00481
OG0001070	Pray.g_01240	Prac.g_00482
OG0001071	Pray.g_01241	Prac.g_00483
OG0001072	Pray.g_01242	Prac.g_00484
OG0001073	Pray.g_01243	Prac.g_00485
OG0001074	Pray.g_01244	Prac.g_00486
OG0001075	Pray.g_01245	Prac.g_00487
OG0001076	Pray.g_01246	Prac.g_00488
OG0001077	Pray.g_01247	Prac.g_00489
OG0001078	Pray.g_01248	Prac.g_00490
OG0001079	Pray.g_01249	Prac.g_00491
OG0001080	Pray.g_01250	Prac.g_00492
OG0001081	Pray.g_01253	Prac.g_00495
OG0001082	Pray.g_01254	Prac.g_00496
OG0001083	Pray.g_01255	Prac.g_00497
OG0001084	Pray.g_01257	Prac.g_00499
OG0001085	Pray.g_01258	Prac.g_00500
OG0001086	Pray.g_01259	Prac.g_00501
OG0001087	Pray.g_01260	Prac.g_00502
OG0001088	Pray.g_01261	Prac.g_00503
OG0001089	Pray.g_01264	Prac.g_00506
OG0001090	Pray.g_01266	Prac.g_00508
OG0001091	Pray.g_01267	Prac.g_00509
OG0001092	Pray.g_01268	Prac.g_00510
OG0001093	Pray.g_01269	Prac.g_00511
OG0001094	Pray.g_01270	Prac.g_00512
OG0001095	Pray.g_01271	Prac.g_00513
OG0001096	Pray.g_01272	Prac.g_00514
OG0001097	Pray.g_01273	Prac.g_00515
OG0001098	Pray.g_01274	Prac.g_00516
OG0001099	Pray.g_01275	Prac.g_00517
OG0001100	Pray.g_01276	Prac.g_00518
OG0001101	Pray.g_01277	Prac.g_00519
OG0001102	Pray.g_01278	Prac.g_00520
OG0001103	Pray.g_01279	Prac.g_00521
OG0001104	Pray.g_01280	Prac.g_00522
OG0001105	Pray.g_01281	Prac.g_00523
OG0001106	Pray.g_01282	Prac.g_00524
OG0001107	Pray.g_01283	Prac.g_00525
OG0001108	Pray.g_01284	Prac.g_00526
OG0001109	Pray.g_01285	Prac.g_00527
OG0001110	Pray.g_01286	Prac.g_00528
OG0001111	Pray.g_01287	Prac.g_00529
OG0001112	Pray.g_01288	Prac.g_00530
OG0001113	Pray.g_01289	Prac.g_00531
OG0001114	Pray.g_01290	Prac.g_00532
OG0001115	Pray.g_01291	Prac.g_00533
OG0001116	Pray.g_01292	Prac.g_00534
OG0001117	Pray.g_01293	Prac.g_00535
OG0001118	Pray.g_01294	Prac.g_00536
OG0001119	Pray.g_01295	Prac.g_00537
OG0001120	Pray.g_01296	Prac.g_00538
OG0001121	Pray.g_01298	Prac.g_00540
OG0001122	Pray.g_01299	Prac.g_00541
OG0001123	Pray.g_01300	Prac.g_00542
OG0001124	Pray.g_01302	Prac.g_00544
OG0001125	Pray.g_01304	Prac.g_00546
OG0001126	Pray.g_01305	Prac.g_00547
OG0001127	Pray.g_01307	Prac.g_00549
OG0001128	Pray.g_01308	Prac.g_00550
OG0001129	Pray.g_01309	Prac.g_00551
OG0001130	Pray.g_01312	Prac.g_00553
OG0001131	Pray.g_01313	Prac.g_00554
OG0001132	Pray.g_01314	Prac.g_00555
OG0001133	Pray.g_01315	Prac.g_00556
OG0001134	Pray.g_01316	Prac.g_00557
OG0001135	Pray.g_01317	Prac.g_00558
OG0001136	Pray.g_01318	Prac.g_00559
OG0001137	Pray.g_01319	Prac.g_00560
OG0001138	Pray.g_01320	Prac.g_00561
OG0001139	Pray.g_01321	Prac.g_00562
OG0001140	Pray.g_01322	Prac.g_00563
OG0001141	Pray.g_01323	Prac.g_00564
OG0001142	Pray.g_01327	Prac.g_00005
OG0001143	Pray.g_01328	Prac.g_00006
OG0001144	Pray.g_01329	Prac.g_00007
OG0001145	Pray.g_01330	Prac.g_00008
OG0001146	Pray.g_01331	Prac.g_00009
OG0001147	Pray.g_01332	Prac.g_00010
