Orthogroup	Pray	Prad
OG0000566	Pray.g_01119	Prad.g_01433
OG0000567	Pray.g_01118	Prad.g_01219
OG0000568	Pray.g_01117	Prad.g_01220
OG0000569	Pray.g_01116	Prad.g_01221
OG0000570	Pray.g_01115	Prad.g_01222
OG0000571	Pray.g_01114	Prad.g_01223
OG0000572	Pray.g_01113	Prad.g_01224
OG0000573	Pray.g_01110	Prad.g_01227
OG0000574	Pray.g_01109	Prad.g_01228
OG0000575	Pray.g_01108	Prad.g_01229
OG0000576	Pray.g_01107	Prad.g_01230
OG0000577	Pray.g_01106	Prad.g_01231
OG0000578	Pray.g_01105	Prad.g_01232
OG0000579	Pray.g_01104	Prad.g_01233
OG0000580	Pray.g_01103	Prad.g_01234
OG0000581	Pray.g_01102	Prad.g_01235
OG0000582	Pray.g_01101	Prad.g_01236
OG0000583	Pray.g_01100	Prad.g_01237
OG0000584	Pray.g_01099	Prad.g_01238
OG0000585	Pray.g_01098	Prad.g_01239
OG0000586	Pray.g_01096	Prad.g_01241
OG0000587	Pray.g_01095	Prad.g_01242
OG0000588	Pray.g_01093	Prad.g_01244
OG0000589	Pray.g_01092	Prad.g_01245
OG0000590	Pray.g_01090	Prad.g_01247
OG0000591	Pray.g_01084	Prad.g_01253
OG0000592	Pray.g_01083	Prad.g_01254
OG0000593	Pray.g_01082	Prad.g_01255
OG0000594	Pray.g_01080	Prad.g_01257
OG0000595	Pray.g_01079	Prad.g_01258
OG0000596	Pray.g_01078	Prad.g_01259
OG0000597	Pray.g_01076	Prad.g_01261
OG0000598	Pray.g_01075	Prad.g_01262
OG0000599	Pray.g_01074	Prad.g_01263
OG0000600	Pray.g_01073	Prad.g_01264
OG0000601	Pray.g_01071	Prad.g_01266
OG0000602	Pray.g_01070	Prad.g_01267
OG0000603	Pray.g_01069	Prad.g_01268
OG0000604	Pray.g_01068	Prad.g_01269
OG0000605	Pray.g_01067	Prad.g_01270
OG0000606	Pray.g_01066	Prad.g_01271
OG0000607	Pray.g_01064	Prad.g_01273
OG0000608	Pray.g_01063	Prad.g_01274
OG0000609	Pray.g_01059	Prad.g_01278
OG0000610	Pray.g_01058	Prad.g_01279
OG0000611	Pray.g_01039	Prad.g_01050
OG0000612	Pray.g_01038	Prad.g_01051
OG0000613	Pray.g_01037	Prad.g_01052
OG0000614	Pray.g_01036	Prad.g_01053
OG0000615	Pray.g_01034	Prad.g_01055
OG0000616	Pray.g_01033	Prad.g_01056
OG0000617	Pray.g_01032	Prad.g_01057
OG0000618	Pray.g_01031	Prad.g_01058
OG0000619	Pray.g_01030	Prad.g_01059
OG0000620	Pray.g_01029	Prad.g_01060
OG0000621	Pray.g_01028	Prad.g_01061
OG0000622	Pray.g_01027	Prad.g_01062
OG0000623	Pray.g_01026	Prad.g_01063
OG0000624	Pray.g_01025	Prad.g_01064
OG0000625	Pray.g_00269	Prad.g_01065
OG0000626	Pray.g_00270	Prad.g_01066
OG0000627	Pray.g_00271	Prad.g_01067
OG0000628	Pray.g_00272	Prad.g_01068
OG0000629	Pray.g_00273	Prad.g_01069
OG0000630	Pray.g_00274	Prad.g_01070
OG0000631	Pray.g_00276	Prad.g_01072
OG0000632	Pray.g_00289	Prad.g_01088
OG0000633	Pray.g_00293	Prad.g_01092
OG0000634	Pray.g_00306	Prad.g_01107
OG0000635	Pray.g_00313	Prad.g_01109
OG0000636	Pray.g_00314	Prad.g_01110
OG0000637	Pray.g_00315	Prad.g_01111
OG0000638	Pray.g_00326	Prad.g_01123
OG0000639	Pray.g_00335	Prad.g_01132
OG0000640	Pray.g_00337	Prad.g_01134
OG0000641	Pray.g_00339	Prad.g_01137
OG0000642	Pray.g_00340	Prad.g_01138
OG0000643	Pray.g_00341	Prad.g_01139
OG0000644	Pray.g_00342	Prad.g_01140
OG0000645	Pray.g_00343	Prad.g_01141
OG0000646	Pray.g_00344	Prad.g_01142
OG0000647	Pray.g_00345	Prad.g_01143
OG0000648	Pray.g_00347	Prad.g_01145
OG0000649	Pray.g_00348	Prad.g_01146
OG0000650	Pray.g_00349	Prad.g_01147
OG0000651	Pray.g_00350	Prad.g_01148
OG0000652	Pray.g_00351	Prad.g_01149
OG0000653	Pray.g_00352	Prad.g_01150
OG0000654	Pray.g_00354	Prad.g_01152
OG0000655	Pray.g_00356	Prad.g_01154
OG0000656	Pray.g_00357	Prad.g_01155
OG0000657	Pray.g_00358	Prad.g_01156
OG0000658	Pray.g_00359	Prad.g_01157
OG0000659	Pray.g_00360	Prad.g_01158
OG0000660	Pray.g_00361	Prad.g_01159
OG0000661	Pray.g_00362	Prad.g_01160
OG0000662	Pray.g_00363	Prad.g_01161
OG0000663	Pray.g_00364	Prad.g_01162
OG0000664	Pray.g_00365	Prad.g_01163
OG0000665	Pray.g_00366	Prad.g_01164
OG0000666	Pray.g_00367	Prad.g_01165
OG0000667	Pray.g_00368	Prad.g_01166
OG0000668	Pray.g_00369	Prad.g_01167
OG0000669	Pray.g_00371	Prad.g_01169
OG0000670	Pray.g_00372	Prad.g_01170
OG0000671	Pray.g_00373	Prad.g_01171
OG0000672	Pray.g_00374	Prad.g_01172
OG0000673	Pray.g_00375	Prad.g_01173
OG0000674	Pray.g_00376	Prad.g_01174
OG0000675	Pray.g_00378	Prad.g_01176
OG0000676	Pray.g_00379	Prad.g_01177
OG0000677	Pray.g_00382	Prad.g_01180
OG0000678	Pray.g_00384	Prad.g_01182
OG0000679	Pray.g_00385	Prad.g_01183
OG0000680	Pray.g_00386	Prad.g_01184
OG0000681	Pray.g_00387	Prad.g_01185
OG0000682	Pray.g_00388	Prad.g_00308
OG0000683	Pray.g_00390	Prad.g_00306
OG0000684	Pray.g_00391	Prad.g_00305
OG0000685	Pray.g_00392	Prad.g_00304
OG0000686	Pray.g_00393	Prad.g_00303
OG0000687	Pray.g_00394	Prad.g_00302
OG0000688	Pray.g_00395	Prad.g_00301
OG0000689	Pray.g_00396	Prad.g_00300
OG0000690	Pray.g_00397	Prad.g_00299
OG0000691	Pray.g_00398	Prad.g_00298
OG0000692	Pray.g_00400	Prad.g_00296
OG0000693	Pray.g_00401	Prad.g_00295
OG0000694	Pray.g_00402	Prad.g_00294
OG0000695	Pray.g_00403	Prad.g_00293
OG0000696	Pray.g_00404	Prad.g_00292
OG0000697	Pray.g_00406	Prad.g_00290
OG0000698	Pray.g_00408	Prad.g_00288
OG0000699	Pray.g_00409	Prad.g_00287
OG0000700	Pray.g_00436	Prad.g_00260
OG0000701	Pray.g_00440	Prad.g_00256
OG0000702	Pray.g_00443	Prad.g_00253
OG0000703	Pray.g_00444	Prad.g_00252
OG0000704	Pray.g_00445	Prad.g_00251
OG0000705	Pray.g_00446	Prad.g_00250
OG0000706	Pray.g_00447	Prad.g_00249
OG0000707	Pray.g_00449	Prad.g_00248
OG0000708	Pray.g_00450	Prad.g_00247
OG0000709	Pray.g_00452	Prad.g_00245
OG0000710	Pray.g_00453	Prad.g_00244
OG0000711	Pray.g_00454	Prad.g_00243
OG0000712	Pray.g_00455	Prad.g_00242
OG0000713	Pray.g_00456	Prad.g_00241
OG0000714	Pray.g_00458	Prad.g_00239
OG0000715	Pray.g_00459	Prad.g_00238
OG0000716	Pray.g_00461	Prad.g_00236
OG0000717	Pray.g_00462	Prad.g_00235
OG0000718	Pray.g_00463	Prad.g_00234
OG0000719	Pray.g_00465	Prad.g_00232
OG0000720	Pray.g_00466	Prad.g_00231
OG0000721	Pray.g_00469	Prad.g_00228
OG0000722	Pray.g_00470	Prad.g_00227
OG0000723	Pray.g_00471	Prad.g_00226
OG0000724	Pray.g_00473	Prad.g_00224
OG0000725	Pray.g_00474	Prad.g_00223
OG0000726	Pray.g_00475	Prad.g_00222
OG0000727	Pray.g_00476	Prad.g_00221
OG0000728	Pray.g_00477	Prad.g_00220
OG0000729	Pray.g_00478	Prad.g_00219
OG0000730	Pray.g_00479	Prad.g_00218
OG0000731	Pray.g_00480	Prad.g_00217
OG0000732	Pray.g_00481	Prad.g_00216
OG0000733	Pray.g_00482	Prad.g_00215
OG0000734	Pray.g_00483	Prad.g_00214
OG0000735	Pray.g_00485	Prad.g_00212
OG0000736	Pray.g_00486	Prad.g_00211
OG0000737	Pray.g_00487	Prad.g_00210
OG0000738	Pray.g_00488	Prad.g_00209
OG0000739	Pray.g_00489	Prad.g_00208
OG0000740	Pray.g_00490	Prad.g_00207
OG0000741	Pray.g_00491	Prad.g_00206
OG0000742	Pray.g_00493	Prad.g_00204
OG0000743	Pray.g_00494	Prad.g_00203
OG0000744	Pray.g_00495	Prad.g_00202
OG0000745	Pray.g_00496	Prad.g_00201
OG0000746	Pray.g_00497	Prad.g_00200
OG0000747	Pray.g_00498	Prad.g_00199
OG0000748	Pray.g_00499	Prad.g_00198
OG0000749	Pray.g_00500	Prad.g_00197
OG0000750	Pray.g_00501	Prad.g_00196
OG0000751	Pray.g_00502	Prad.g_00195
OG0000752	Pray.g_00503	Prad.g_00194
OG0000753	Pray.g_00505	Prad.g_00192
OG0000754	Pray.g_00506	Prad.g_00191
OG0000755	Pray.g_00507	Prad.g_00190
OG0000756	Pray.g_00508	Prad.g_00189
OG0000757	Pray.g_00509	Prad.g_00188
OG0000758	Pray.g_00510	Prad.g_00187
OG0000759	Pray.g_00512	Prad.g_00185
OG0000760	Pray.g_00513	Prad.g_00184
OG0000761	Pray.g_00514	Prad.g_00183
OG0000762	Pray.g_00516	Prad.g_00181
OG0000763	Pray.g_00517	Prad.g_00180
OG0000764	Pray.g_00518	Prad.g_00179
OG0000765	Pray.g_00519	Prad.g_00178
OG0000766	Pray.g_00520	Prad.g_00177
OG0000767	Pray.g_00522	Prad.g_00175
OG0000768	Pray.g_00523	Prad.g_00174
OG0000769	Pray.g_00524	Prad.g_00173
OG0000770	Pray.g_00525	Prad.g_00172
OG0000771	Pray.g_00526	Prad.g_00171
OG0000772	Pray.g_00527	Prad.g_00170
OG0000773	Pray.g_00528	Prad.g_00169
OG0000774	Pray.g_00529	Prad.g_00168
OG0000775	Pray.g_00530	Prad.g_00167
OG0000776	Pray.g_00532	Prad.g_00165
OG0000777	Pray.g_00534	Prad.g_00163
OG0000778	Pray.g_00535	Prad.g_00162
OG0000779	Pray.g_00536	Prad.g_00161
OG0000780	Pray.g_00538	Prad.g_00159
OG0000781	Pray.g_00540	Prad.g_00157
OG0000782	Pray.g_00541	Prad.g_00156
OG0000783	Pray.g_00553	Prad.g_00144
OG0000784	Pray.g_00555	Prad.g_00142
OG0000785	Pray.g_00556	Prad.g_00141
OG0000786	Pray.g_00557	Prad.g_00140
OG0000787	Pray.g_00558	Prad.g_00139
OG0000788	Pray.g_00562	Prad.g_00135
OG0000789	Pray.g_00564	Prad.g_01039
OG0000790	Pray.g_00565	Prad.g_01038
OG0000791	Pray.g_00566	Prad.g_01037
OG0000792	Pray.g_00567	Prad.g_01036
OG0000793	Pray.g_00568	Prad.g_01035
OG0000794	Pray.g_00570	Prad.g_01033
OG0000795	Pray.g_00573	Prad.g_01030
OG0000796	Pray.g_00574	Prad.g_01029
OG0000797	Pray.g_00576	Prad.g_01026
OG0000798	Pray.g_00577	Prad.g_01025
OG0000799	Pray.g_00578	Prad.g_01024
OG0000800	Pray.g_00579	Prad.g_01023
OG0000801	Pray.g_00582	Prad.g_01020
OG0000802	Pray.g_00583	Prad.g_01019
OG0000803	Pray.g_00585	Prad.g_01017
OG0000804	Pray.g_00586	Prad.g_01016
OG0000805	Pray.g_00587	Prad.g_01015
OG0000806	Pray.g_00589	Prad.g_01013
OG0000807	Pray.g_00614	Prad.g_00990
OG0000808	Pray.g_00623	Prad.g_00981
OG0000809	Pray.g_00626	Prad.g_00978
OG0000810	Pray.g_00627	Prad.g_00977
OG0000811	Pray.g_00634	Prad.g_00970
OG0000812	Pray.g_00132	Prad.g_00635
OG0000813	Pray.g_00128	Prad.g_00639
OG0000814	Pray.g_00126	Prad.g_00641
OG0000815	Pray.g_00112	Prad.g_00655
OG0000816	Pray.g_00096	Prad.g_01988
OG0000817	Pray.g_00095	Prad.g_01987
OG0000818	Pray.g_00090	Prad.g_01522
OG0000819	Pray.g_00083	Prad.g_01515
OG0000820	Pray.g_00079	Prad.g_01511
OG0000821	Pray.g_00077	Prad.g_01509
OG0000822	Pray.g_00076	Prad.g_01508
OG0000823	Pray.g_00075	Prad.g_01507
OG0000824	Pray.g_00074	Prad.g_01506
OG0000825	Pray.g_00073	Prad.g_01505
OG0000826	Pray.g_00072	Prad.g_01504
OG0000827	Pray.g_00071	Prad.g_01503
OG0000828	Pray.g_00070	Prad.g_01502
OG0000829	Pray.g_00069	Prad.g_01501
OG0000830	Pray.g_00068	Prad.g_01500
OG0000831	Pray.g_00065	Prad.g_01497
OG0000832	Pray.g_00063	Prad.g_01495
OG0000833	Pray.g_00062	Prad.g_01494
OG0000834	Pray.g_00060	Prad.g_01493
OG0000835	Pray.g_00059	Prad.g_01492
OG0000836	Pray.g_00058	Prad.g_01491
OG0000837	Pray.g_00056	Prad.g_01489
OG0000838	Pray.g_00055	Prad.g_01488
OG0000839	Pray.g_00054	Prad.g_01487
OG0000840	Pray.g_00053	Prad.g_01486
OG0000841	Pray.g_00052	Prad.g_01485
OG0000842	Pray.g_00051	Prad.g_01484
OG0000843	Pray.g_00050	Prad.g_01483
OG0000844	Pray.g_00049	Prad.g_01482
OG0000845	Pray.g_00048	Prad.g_01481
OG0000846	Pray.g_00045	Prad.g_01478
OG0000847	Pray.g_00043	Prad.g_01476
OG0000848	Pray.g_00042	Prad.g_01475
OG0000849	Pray.g_00041	Prad.g_01474
OG0000850	Pray.g_00040	Prad.g_01473
OG0000851	Pray.g_00039	Prad.g_01472
OG0000852	Pray.g_00037	Prad.g_01469
OG0000853	Pray.g_00036	Prad.g_01468
OG0000854	Pray.g_00034	Prad.g_01466
OG0000855	Pray.g_00033	Prad.g_01465
OG0000856	Pray.g_00032	Prad.g_01464
OG0000857	Pray.g_00031	Prad.g_01463
OG0000858	Pray.g_00030	Prad.g_01462
OG0000859	Pray.g_00029	Prad.g_01461
OG0000860	Pray.g_00028	Prad.g_01460
OG0000861	Pray.g_00027	Prad.g_01459
OG0000862	Pray.g_00026	Prad.g_01458
OG0000863	Pray.g_00025	Prad.g_01457
OG0000864	Pray.g_00024	Prad.g_01456
OG0000865	Pray.g_00023	Prad.g_01455
OG0000866	Pray.g_00022	Prad.g_01454
OG0000867	Pray.g_00021	Prad.g_01453
OG0000868	Pray.g_00020	Prad.g_01452
OG0000869	Pray.g_00018	Prad.g_01450
OG0000870	Pray.g_00017	Prad.g_01449
OG0000871	Pray.g_00015	Prad.g_01447
OG0000872	Pray.g_00014	Prad.g_01446
OG0000873	Pray.g_00012	Prad.g_01444
OG0000874	Pray.g_00011	Prad.g_01443
OG0000875	Pray.g_00010	Prad.g_01442
OG0000876	Pray.g_00009	Prad.g_01441
OG0000877	Pray.g_00007	Prad.g_01439
OG0000878	Pray.g_01895	Prad.g_00341
OG0000879	Pray.g_01881	Prad.g_00359
OG0000880	Pray.g_01880	Prad.g_00360
OG0000881	Pray.g_01879	Prad.g_00361
OG0000882	Pray.g_01878	Prad.g_00362
OG0000883	Pray.g_01877	Prad.g_00363
OG0000884	Pray.g_01875	Prad.g_00365
OG0000885	Pray.g_01874	Prad.g_00366
OG0000886	Pray.g_01873	Prad.g_00631
OG0000887	Pray.g_01872	Prad.g_00630
OG0000888	Pray.g_01871	Prad.g_00629
OG0000889	Pray.g_01868	Prad.g_00626
OG0000890	Pray.g_01867	Prad.g_00625
OG0000891	Pray.g_01866	Prad.g_00624
OG0000892	Pray.g_01864	Prad.g_00622
OG0000893	Pray.g_01863	Prad.g_00621
OG0000894	Pray.g_01862	Prad.g_00620
OG0000895	Pray.g_01861	Prad.g_00619
OG0000896	Pray.g_01860	Prad.g_00618
OG0000897	Pray.g_01859	Prad.g_00617
OG0000898	Pray.g_01857	Prad.g_00615
OG0000899	Pray.g_01856	Prad.g_00614
OG0000900	Pray.g_01847	Prad.g_00612
OG0000901	Pray.g_01843	Prad.g_00608
OG0000902	Pray.g_01842	Prad.g_00607
OG0000903	Pray.g_01841	Prad.g_00606
OG0000904	Pray.g_01839	Prad.g_00604
OG0000905	Pray.g_01837	Prad.g_00602
OG0000906	Pray.g_01835	Prad.g_00600
OG0000907	Pray.g_01834	Prad.g_00599
OG0000908	Pray.g_01831	Prad.g_00596
OG0000909	Pray.g_01827	Prad.g_00592
OG0000910	Pray.g_01826	Prad.g_00591
OG0000911	Pray.g_01825	Prad.g_00590
OG0000912	Pray.g_01824	Prad.g_00589
OG0000913	Pray.g_01823	Prad.g_00588
OG0000914	Pray.g_01822	Prad.g_00587
OG0000915	Pray.g_01821	Prad.g_00586
OG0000916	Pray.g_01820	Prad.g_00585
OG0000917	Pray.g_01819	Prad.g_00584
OG0000918	Pray.g_01818	Prad.g_00583
OG0000919	Pray.g_01817	Prad.g_00582
OG0000920	Pray.g_01816	Prad.g_00581
OG0000921	Pray.g_01815	Prad.g_00580
OG0000922	Pray.g_01814	Prad.g_00579
OG0000923	Pray.g_01813	Prad.g_00578
OG0000924	Pray.g_01812	Prad.g_00577
OG0000925	Pray.g_01811	Prad.g_00576
OG0000926	Pray.g_01787	Prad.g_00567
OG0000927	Pray.g_01740	Prad.g_00533
OG0000928	Pray.g_01739	Prad.g_00532
OG0000929	Pray.g_01738	Prad.g_00531
OG0000930	Pray.g_01737	Prad.g_00530
OG0000931	Pray.g_01736	Prad.g_00529
OG0000932	Pray.g_01734	Prad.g_00527
OG0000933	Pray.g_01733	Prad.g_00526
OG0000934	Pray.g_01732	Prad.g_00525
OG0000935	Pray.g_01731	Prad.g_00524
OG0000936	Pray.g_01730	Prad.g_00523
OG0000937	Pray.g_01729	Prad.g_00522
OG0000938	Pray.g_01728	Prad.g_00521
OG0000939	Pray.g_01727	Prad.g_00520
OG0000940	Pray.g_01726	Prad.g_00519
OG0000941	Pray.g_01724	Prad.g_00517
OG0000942	Pray.g_01723	Prad.g_00516
OG0000943	Pray.g_01720	Prad.g_00513
OG0000944	Pray.g_01719	Prad.g_00512
OG0000945	Pray.g_01718	Prad.g_00511
OG0000946	Pray.g_01717	Prad.g_00510
OG0000947	Pray.g_01716	Prad.g_00509
OG0000948	Pray.g_01715	Prad.g_00508
OG0000949	Pray.g_01714	Prad.g_00507
OG0000950	Pray.g_01713	Prad.g_00506
OG0000951	Pray.g_01712	Prad.g_00505
OG0000952	Pray.g_01711	Prad.g_00504
OG0000953	Pray.g_01710	Prad.g_00503
OG0000954	Pray.g_01709	Prad.g_00502
OG0000955	Pray.g_01708	Prad.g_00501
OG0000956	Pray.g_01707	Prad.g_00500
OG0000957	Pray.g_01706	Prad.g_00499
OG0000958	Pray.g_01705	Prad.g_00498
OG0000959	Pray.g_01704	Prad.g_00497
OG0000960	Pray.g_01703	Prad.g_00496
OG0000961	Pray.g_01699	Prad.g_00491
OG0000962	Pray.g_01698	Prad.g_00490
OG0000963	Pray.g_01697	Prad.g_00489
OG0000964	Pray.g_01695	Prad.g_00487
OG0000965	Pray.g_01694	Prad.g_00486
OG0000966	Pray.g_01693	Prad.g_00485
OG0000967	Pray.g_01692	Prad.g_00484
OG0000968	Pray.g_01691	Prad.g_00483
OG0000969	Pray.g_01690	Prad.g_00482
OG0000970	Pray.g_01689	Prad.g_00481
OG0000971	Pray.g_01688	Prad.g_00480
OG0000972	Pray.g_01687	Prad.g_00479
OG0000973	Pray.g_01686	Prad.g_00478
OG0000974	Pray.g_01684	Prad.g_00476
OG0000975	Pray.g_01681	Prad.g_00473
OG0000976	Pray.g_01679	Prad.g_00471
OG0000977	Pray.g_01678	Prad.g_00470
OG0000978	Pray.g_01677	Prad.g_00469
OG0000979	Pray.g_01675	Prad.g_00467
OG0000980	Pray.g_01674	Prad.g_00466
OG0000981	Pray.g_01673	Prad.g_00465
OG0000982	Pray.g_01672	Prad.g_00464
OG0000983	Pray.g_01670	Prad.g_00462
OG0000984	Pray.g_01669	Prad.g_00461
OG0000985	Pray.g_01668	Prad.g_00460
OG0000986	Pray.g_01667	Prad.g_00459
OG0000987	Pray.g_01666	Prad.g_00458
OG0000988	Pray.g_01665	Prad.g_00457
OG0000989	Pray.g_01664	Prad.g_00456
OG0000990	Pray.g_01663	Prad.g_00455
OG0000991	Pray.g_01662	Prad.g_00454
OG0000992	Pray.g_01661	Prad.g_00453
OG0000993	Pray.g_01660	Prad.g_00452
OG0000994	Pray.g_01659	Prad.g_00451
OG0000995	Pray.g_01658	Prad.g_00450
OG0000996	Pray.g_01657	Prad.g_00449
OG0000997	Pray.g_01656	Prad.g_00448
OG0000998	Pray.g_01655	Prad.g_00447
OG0000999	Pray.g_01654	Prad.g_00446
OG0001000	Pray.g_01653	Prad.g_00445
OG0001001	Pray.g_01651	Prad.g_00443
OG0001002	Pray.g_01650	Prad.g_00442
OG0001003	Pray.g_01649	Prad.g_00441
OG0001004	Pray.g_01648	Prad.g_00440
OG0001005	Pray.g_01647	Prad.g_00439
OG0001006	Pray.g_01646	Prad.g_00438
OG0001007	Pray.g_01645	Prad.g_00437
OG0001008	Pray.g_01643	Prad.g_00435
OG0001009	Pray.g_01642	Prad.g_00434
OG0001010	Pray.g_01634	Prad.g_00426
OG0001011	Pray.g_01627	Prad.g_00419
OG0001012	Pray.g_01600	Prad.g_00388
OG0001013	Pray.g_01565	Prad.g_00947
OG0001014	Pray.g_01564	Prad.g_00946
OG0001015	Pray.g_01558	Prad.g_00940
OG0001016	Pray.g_01557	Prad.g_00939
OG0001017	Pray.g_01556	Prad.g_00938
OG0001018	Pray.g_01555	Prad.g_00937
OG0001019	Pray.g_01553	Prad.g_00935
OG0001020	Pray.g_01552	Prad.g_00934
OG0001021	Pray.g_01551	Prad.g_00933
OG0001022	Pray.g_01550	Prad.g_00932
OG0001023	Pray.g_01549	Prad.g_00931
OG0001024	Pray.g_01548	Prad.g_00930
OG0001025	Pray.g_01547	Prad.g_00929
OG0001026	Pray.g_01545	Prad.g_00927
OG0001027	Pray.g_01544	Prad.g_00926
OG0001028	Pray.g_01543	Prad.g_00925
OG0001029	Pray.g_01542	Prad.g_00924
OG0001030	Pray.g_01541	Prad.g_00923
OG0001031	Pray.g_01540	Prad.g_00922
OG0001032	Pray.g_01539	Prad.g_00921
OG0001033	Pray.g_01538	Prad.g_00920
OG0001034	Pray.g_01537	Prad.g_00919
OG0001035	Pray.g_01535	Prad.g_00917
OG0001036	Pray.g_01534	Prad.g_00916
OG0001037	Pray.g_01533	Prad.g_00915
OG0001038	Pray.g_01532	Prad.g_00914
OG0001039	Pray.g_01531	Prad.g_00913
OG0001040	Pray.g_01530	Prad.g_00912
OG0001041	Pray.g_01529	Prad.g_00911
OG0001042	Pray.g_01528	Prad.g_00910
OG0001043	Pray.g_01527	Prad.g_00909
OG0001044	Pray.g_01526	Prad.g_00908
OG0001045	Pray.g_01525	Prad.g_00907
OG0001046	Pray.g_01524	Prad.g_00906
OG0001047	Pray.g_01521	Prad.g_00903
OG0001048	Pray.g_01519	Prad.g_00901
OG0001049	Pray.g_01518	Prad.g_00900
OG0001050	Pray.g_01517	Prad.g_00899
OG0001051	Pray.g_01516	Prad.g_00898
OG0001052	Pray.g_01515	Prad.g_00897
OG0001053	Pray.g_01513	Prad.g_00895
OG0001054	Pray.g_01512	Prad.g_00893
OG0001055	Pray.g_01511	Prad.g_00892
OG0001056	Pray.g_01510	Prad.g_00891
OG0001057	Pray.g_01509	Prad.g_00890
OG0001058	Pray.g_01508	Prad.g_00889
OG0001059	Pray.g_01507	Prad.g_00888
OG0001060	Pray.g_01506	Prad.g_00887
OG0001061	Pray.g_01505	Prad.g_00886
OG0001062	Pray.g_01504	Prad.g_00885
OG0001063	Pray.g_01503	Prad.g_00884
OG0001064	Pray.g_01229	Prad.g_00882
OG0001065	Pray.g_01234	Prad.g_00879
OG0001066	Pray.g_01235	Prad.g_00878
OG0001067	Pray.g_01236	Prad.g_00877
OG0001068	Pray.g_01238	Prad.g_00875
OG0001069	Pray.g_01239	Prad.g_00874
OG0001070	Pray.g_01240	Prad.g_00873
OG0001071	Pray.g_01241	Prad.g_00872
OG0001072	Pray.g_01242	Prad.g_00871
OG0001073	Pray.g_01243	Prad.g_00870
OG0001074	Pray.g_01244	Prad.g_00869
OG0001075	Pray.g_01245	Prad.g_00868
OG0001076	Pray.g_01246	Prad.g_00867
OG0001077	Pray.g_01247	Prad.g_00866
OG0001078	Pray.g_01248	Prad.g_00865
OG0001079	Pray.g_01249	Prad.g_00864
OG0001080	Pray.g_01250	Prad.g_00863
OG0001081	Pray.g_01253	Prad.g_00860
OG0001082	Pray.g_01254	Prad.g_00859
OG0001083	Pray.g_01255	Prad.g_00858
OG0001084	Pray.g_01257	Prad.g_00856
OG0001085	Pray.g_01258	Prad.g_00855
OG0001086	Pray.g_01259	Prad.g_00854
OG0001087	Pray.g_01260	Prad.g_00853
OG0001088	Pray.g_01261	Prad.g_00852
OG0001089	Pray.g_01264	Prad.g_00849
OG0001090	Pray.g_01266	Prad.g_00847
OG0001091	Pray.g_01267	Prad.g_00846
OG0001092	Pray.g_01268	Prad.g_00845
OG0001093	Pray.g_01269	Prad.g_00844
OG0001094	Pray.g_01270	Prad.g_00843
OG0001095	Pray.g_01271	Prad.g_00842
OG0001096	Pray.g_01272	Prad.g_00841
OG0001097	Pray.g_01273	Prad.g_00840
OG0001098	Pray.g_01274	Prad.g_00839
OG0001099	Pray.g_01275	Prad.g_00838
OG0001100	Pray.g_01276	Prad.g_00837
OG0001101	Pray.g_01277	Prad.g_00836
OG0001102	Pray.g_01278	Prad.g_00835
OG0001103	Pray.g_01279	Prad.g_00834
OG0001104	Pray.g_01280	Prad.g_00833
OG0001105	Pray.g_01281	Prad.g_00832
OG0001106	Pray.g_01282	Prad.g_00831
OG0001107	Pray.g_01283	Prad.g_00830
OG0001108	Pray.g_01284	Prad.g_00829
OG0001109	Pray.g_01285	Prad.g_00828
OG0001110	Pray.g_01286	Prad.g_00827
OG0001111	Pray.g_01287	Prad.g_00826
OG0001112	Pray.g_01288	Prad.g_00825
OG0001113	Pray.g_01289	Prad.g_00824
OG0001114	Pray.g_01290	Prad.g_00823
OG0001115	Pray.g_01291	Prad.g_00822
OG0001116	Pray.g_01292	Prad.g_00821
OG0001117	Pray.g_01293	Prad.g_00820
OG0001118	Pray.g_01294	Prad.g_00819
OG0001119	Pray.g_01295	Prad.g_00818
OG0001120	Pray.g_01296	Prad.g_00817
OG0001121	Pray.g_01298	Prad.g_00815
OG0001122	Pray.g_01299	Prad.g_00814
OG0001123	Pray.g_01300	Prad.g_00813
OG0001124	Pray.g_01302	Prad.g_00811
OG0001125	Pray.g_01304	Prad.g_00809
OG0001126	Pray.g_01305	Prad.g_00808
OG0001127	Pray.g_01307	Prad.g_00806
OG0001128	Pray.g_01308	Prad.g_00805
OG0001129	Pray.g_01309	Prad.g_00804
OG0001130	Pray.g_01312	Prad.g_00801
OG0001131	Pray.g_01313	Prad.g_00800
OG0001132	Pray.g_01314	Prad.g_00799
OG0001133	Pray.g_01315	Prad.g_00798
OG0001134	Pray.g_01316	Prad.g_00797
OG0001135	Pray.g_01317	Prad.g_00796
OG0001136	Pray.g_01318	Prad.g_00795
OG0001137	Pray.g_01319	Prad.g_00794
OG0001138	Pray.g_01320	Prad.g_00793
OG0001139	Pray.g_01321	Prad.g_00792
OG0001140	Pray.g_01322	Prad.g_00791
OG0001141	Pray.g_01323	Prad.g_00790
OG0001142	Pray.g_01327	Prad.g_00787
OG0001143	Pray.g_01328	Prad.g_00786
OG0001144	Pray.g_01329	Prad.g_00785
OG0001145	Pray.g_01330	Prad.g_00784
OG0001146	Pray.g_01331	Prad.g_00783
OG0001147	Pray.g_01332	Prad.g_00782
