Orthogroup	Prag	Prax
OG0000560	Prag.g_00533	Prax.g_00015
OG0000561	Prag.g_00534	Prax.g_00016
OG0000562	Prag.g_00535	Prax.g_00017
OG0000563	Prag.g_00536	Prax.g_00018
OG0000564	Prag.g_00537	Prax.g_00019
OG0000565	Prag.g_00540	Prax.g_00022
OG0000566	Prag.g_00542	Prax.g_00024
OG0000567	Prag.g_00546	Prax.g_00028
OG0000568	Prag.g_00547	Prax.g_00029
OG0000569	Prag.g_00548	Prax.g_00030
OG0000570	Prag.g_00549	Prax.g_00031
OG0000571	Prag.g_00551	Prax.g_00033
OG0000572	Prag.g_00564	Prax.g_00046
OG0000573	Prag.g_00570	Prax.g_00051
OG0000574	Prag.g_00571	Prax.g_00052
OG0000575	Prag.g_00575	Prax.g_00056
OG0000576	Prag.g_00577	Prax.g_00058
OG0000577	Prag.g_00578	Prax.g_00059
OG0000578	Prag.g_00579	Prax.g_00060
OG0000579	Prag.g_00580	Prax.g_00061
OG0000580	Prag.g_00581	Prax.g_00062
OG0000581	Prag.g_00583	Prax.g_00064
OG0000582	Prag.g_00586	Prax.g_00067
OG0000583	Prag.g_00587	Prax.g_00068
OG0000584	Prag.g_00588	Prax.g_00069
OG0000585	Prag.g_00590	Prax.g_00071
OG0000586	Prag.g_00591	Prax.g_00072
OG0000587	Prag.g_00592	Prax.g_00073
OG0000588	Prag.g_00596	Prax.g_00077
OG0000589	Prag.g_00599	Prax.g_00080
OG0000590	Prag.g_00600	Prax.g_00081
OG0000591	Prag.g_00603	Prax.g_00084
OG0000592	Prag.g_00604	Prax.g_00085
OG0000593	Prag.g_00610	Prax.g_00091
OG0000594	Prag.g_00611	Prax.g_00092
OG0000595	Prag.g_00612	Prax.g_00093
OG0000596	Prag.g_00616	Prax.g_00097
OG0000597	Prag.g_00618	Prax.g_00099
OG0000598	Prag.g_00619	Prax.g_00100
OG0000599	Prag.g_00622	Prax.g_00103
OG0000600	Prag.g_00623	Prax.g_00104
OG0000601	Prag.g_00624	Prax.g_00105
OG0000602	Prag.g_00626	Prax.g_00107
OG0000603	Prag.g_00627	Prax.g_00108
OG0000604	Prag.g_00628	Prax.g_00109
OG0000605	Prag.g_00629	Prax.g_00110
OG0000606	Prag.g_00632	Prax.g_00113
OG0000607	Prag.g_00635	Prax.g_00116
OG0000608	Prag.g_00636	Prax.g_00117
OG0000609	Prag.g_00637	Prax.g_00118
OG0000610	Prag.g_00642	Prax.g_00123
OG0000611	Prag.g_00645	Prax.g_00975
OG0000612	Prag.g_00646	Prax.g_00974
OG0000613	Prag.g_00651	Prax.g_00969
OG0000614	Prag.g_00670	Prax.g_00950
OG0000615	Prag.g_00678	Prax.g_00942
OG0000616	Prag.g_00682	Prax.g_00938
OG0000617	Prag.g_00698	Prax.g_00479
OG0000618	Prag.g_00699	Prax.g_00478
OG0000619	Prag.g_00700	Prax.g_00477
OG0000620	Prag.g_00703	Prax.g_00474
OG0000621	Prag.g_00704	Prax.g_00473
OG0000622	Prag.g_00705	Prax.g_00472
OG0000623	Prag.g_00706	Prax.g_00471
OG0000624	Prag.g_00707	Prax.g_00470
OG0000625	Prag.g_00708	Prax.g_00469
OG0000626	Prag.g_00709	Prax.g_00468
OG0000627	Prag.g_00710	Prax.g_00467
OG0000628	Prag.g_00711	Prax.g_00466
OG0000629	Prag.g_00712	Prax.g_00465
OG0000630	Prag.g_00715	Prax.g_00462
OG0000631	Prag.g_00797	Prax.g_00382
OG0000632	Prag.g_00798	Prax.g_00381
OG0000633	Prag.g_00799	Prax.g_00380
OG0000634	Prag.g_00802	Prax.g_00377
OG0000635	Prag.g_00803	Prax.g_00376
OG0000636	Prag.g_00805	Prax.g_00374
OG0000637	Prag.g_00807	Prax.g_00372
OG0000638	Prag.g_00808	Prax.g_00371
OG0000639	Prag.g_00809	Prax.g_00370
OG0000640	Prag.g_00810	Prax.g_00369
OG0000641	Prag.g_00814	Prax.g_00365
OG0000642	Prag.g_00815	Prax.g_00364
OG0000643	Prag.g_00816	Prax.g_00363
OG0000644	Prag.g_00817	Prax.g_00362
OG0000645	Prag.g_00818	Prax.g_00361
OG0000646	Prag.g_00820	Prax.g_00359
OG0000647	Prag.g_00821	Prax.g_00358
OG0000648	Prag.g_00823	Prax.g_00356
OG0000649	Prag.g_00824	Prax.g_00355
OG0000650	Prag.g_00825	Prax.g_00354
OG0000651	Prag.g_00826	Prax.g_00353
OG0000652	Prag.g_00827	Prax.g_00352
OG0000653	Prag.g_00829	Prax.g_00350
OG0000654	Prag.g_00830	Prax.g_00349
OG0000655	Prag.g_00831	Prax.g_00348
OG0000656	Prag.g_00834	Prax.g_00345
OG0000657	Prag.g_00840	Prax.g_00337
OG0000658	Prag.g_00841	Prax.g_00336
OG0000659	Prag.g_00842	Prax.g_00335
OG0000660	Prag.g_00846	Prax.g_00331
OG0000661	Prag.g_00848	Prax.g_00329
OG0000662	Prag.g_00850	Prax.g_00327
OG0000663	Prag.g_00852	Prax.g_00325
OG0000664	Prag.g_00853	Prax.g_00324
OG0000665	Prag.g_00857	Prax.g_00320
OG0000666	Prag.g_00858	Prax.g_00319
OG0000667	Prag.g_00862	Prax.g_00315
OG0000668	Prag.g_00892	Prax.g_00546
OG0000669	Prag.g_00898	Prax.g_00553
OG0000670	Prag.g_00900	Prax.g_00555
OG0000671	Prag.g_00902	Prax.g_00557
OG0000672	Prag.g_00904	Prax.g_00559
OG0000673	Prag.g_00907	Prax.g_00562
OG0000674	Prag.g_00909	Prax.g_00564
OG0000675	Prag.g_00910	Prax.g_00565
OG0000676	Prag.g_00912	Prax.g_00567
OG0000677	Prag.g_00913	Prax.g_00568
OG0000678	Prag.g_00915	Prax.g_00570
OG0000679	Prag.g_00919	Prax.g_00574
OG0000680	Prag.g_00920	Prax.g_00575
OG0000681	Prag.g_00922	Prax.g_00578
OG0000682	Prag.g_00923	Prax.g_00579
OG0000683	Prag.g_00924	Prax.g_00580
OG0000684	Prag.g_00926	Prax.g_00582
OG0000685	Prag.g_00928	Prax.g_00584
OG0000686	Prag.g_00929	Prax.g_00585
OG0000687	Prag.g_00930	Prax.g_00586
OG0000688	Prag.g_00933	Prax.g_00589
OG0000689	Prag.g_00934	Prax.g_00590
OG0000690	Prag.g_00935	Prax.g_00591
OG0000691	Prag.g_00936	Prax.g_00592
OG0000692	Prag.g_00938	Prax.g_00594
OG0000693	Prag.g_00939	Prax.g_00595
OG0000694	Prag.g_00940	Prax.g_00596
OG0000695	Prag.g_00942	Prax.g_00598
OG0000696	Prag.g_00943	Prax.g_00599
OG0000697	Prag.g_00944	Prax.g_00600
OG0000698	Prag.g_00947	Prax.g_00603
OG0000699	Prag.g_00948	Prax.g_00604
OG0000700	Prag.g_00949	Prax.g_00605
OG0000701	Prag.g_00950	Prax.g_00606
OG0000702	Prag.g_00952	Prax.g_00608
OG0000703	Prag.g_00953	Prax.g_00609
OG0000704	Prag.g_00954	Prax.g_00610
OG0000705	Prag.g_00958	Prax.g_00614
OG0000706	Prag.g_00959	Prax.g_00615
OG0000707	Prag.g_00960	Prax.g_00616
OG0000708	Prag.g_00961	Prax.g_00617
OG0000709	Prag.g_00965	Prax.g_01130
OG0000710	Prag.g_00968	Prax.g_01133
OG0000711	Prag.g_00985	Prax.g_01150
OG0000712	Prag.g_00987	Prax.g_01152
OG0000713	Prag.g_00988	Prax.g_01153
OG0000714	Prag.g_00989	Prax.g_01154
OG0000715	Prag.g_00991	Prax.g_01156
OG0000716	Prag.g_00993	Prax.g_01158
OG0000717	Prag.g_00994	Prax.g_01159
OG0000718	Prag.g_01005	Prax.g_01173
OG0000719	Prag.g_01007	Prax.g_01175
OG0000720	Prag.g_01016	Prax.g_01184
OG0000721	Prag.g_01018	Prax.g_01186
OG0000722	Prag.g_01019	Prax.g_01187
OG0000723	Prag.g_01022	Prax.g_01190
OG0000724	Prag.g_01031	Prax.g_01199
OG0000725	Prag.g_01037	Prax.g_01205
OG0000726	Prag.g_01038	Prax.g_01206
OG0000727	Prag.g_01039	Prax.g_01207
OG0000728	Prag.g_01041	Prax.g_01209
OG0000729	Prag.g_01087	Prax.g_01256
OG0000730	Prag.g_01091	Prax.g_00126
OG0000731	Prag.g_01095	Prax.g_00130
OG0000732	Prag.g_01102	Prax.g_00140
OG0000733	Prag.g_01121	Prax.g_00162
OG0000734	Prag.g_01138	Prax.g_00185
OG0000735	Prag.g_01140	Prax.g_00187
OG0000736	Prag.g_01141	Prax.g_00188
OG0000737	Prag.g_01142	Prax.g_00189
OG0000738	Prag.g_01146	Prax.g_00193
OG0000739	Prag.g_01147	Prax.g_00194
OG0000740	Prag.g_01148	Prax.g_00195
OG0000741	Prag.g_01149	Prax.g_00196
OG0000742	Prag.g_01152	Prax.g_00199
OG0000743	Prag.g_01154	Prax.g_00201
OG0000744	Prag.g_01155	Prax.g_00202
OG0000745	Prag.g_01156	Prax.g_00203
OG0000746	Prag.g_01158	Prax.g_00205
OG0000747	Prag.g_01159	Prax.g_00206
OG0000748	Prag.g_01162	Prax.g_00209
OG0000749	Prag.g_01163	Prax.g_00210
OG0000750	Prag.g_01164	Prax.g_00211
OG0000751	Prag.g_01166	Prax.g_00213
OG0000752	Prag.g_01168	Prax.g_00215
OG0000753	Prag.g_01171	Prax.g_00218
OG0000754	Prag.g_01174	Prax.g_00221
OG0000755	Prag.g_01177	Prax.g_00224
OG0000756	Prag.g_01178	Prax.g_00225
OG0000757	Prag.g_01184	Prax.g_00231
OG0000758	Prag.g_01185	Prax.g_00232
OG0000759	Prag.g_01186	Prax.g_00233
OG0000760	Prag.g_01187	Prax.g_00234
OG0000761	Prag.g_01188	Prax.g_00235
OG0000762	Prag.g_01189	Prax.g_00236
OG0000763	Prag.g_01191	Prax.g_00238
OG0000764	Prag.g_01192	Prax.g_00239
OG0000765	Prag.g_01201	Prax.g_00248
OG0000766	Prag.g_01202	Prax.g_00249
OG0000767	Prag.g_01204	Prax.g_00251
OG0000768	Prag.g_01205	Prax.g_00252
OG0000769	Prag.g_01207	Prax.g_00254
OG0000770	Prag.g_01209	Prax.g_00256
OG0000771	Prag.g_01219	Prax.g_01789
OG0000772	Prag.g_01328	Prax.g_01928
OG0000773	Prag.g_01344	Prax.g_01908
OG0000774	Prag.g_01346	Prax.g_01906
OG0000775	Prag.g_01350	Prax.g_01904
OG0000776	Prag.g_01351	Prax.g_01903
OG0000777	Prag.g_01352	Prax.g_01902
OG0000778	Prag.g_01353	Prax.g_01901
OG0000779	Prag.g_01357	Prax.g_01897
OG0000780	Prag.g_01358	Prax.g_01896
OG0000781	Prag.g_01361	Prax.g_01893
OG0000782	Prag.g_01362	Prax.g_01892
OG0000783	Prag.g_01363	Prax.g_01891
OG0000784	Prag.g_01364	Prax.g_01890
OG0000785	Prag.g_01366	Prax.g_01888
OG0000786	Prag.g_01368	Prax.g_01886
OG0000787	Prag.g_01369	Prax.g_01885
OG0000788	Prag.g_01376	Prax.g_01876
OG0000789	Prag.g_01379	Prax.g_01873
OG0000790	Prag.g_01394	Prax.g_01858
OG0000791	Prag.g_01396	Prax.g_01856
OG0000792	Prag.g_01397	Prax.g_01855
OG0000793	Prag.g_01400	Prax.g_01852
OG0000794	Prag.g_01401	Prax.g_01851
OG0000795	Prag.g_01402	Prax.g_01850
OG0000796	Prag.g_01406	Prax.g_01846
OG0000797	Prag.g_01407	Prax.g_01845
OG0000798	Prag.g_01430	Prax.g_01819
OG0000799	Prag.g_01470	Prax.g_01751
OG0000800	Prag.g_01471	Prax.g_01750
OG0000801	Prag.g_01472	Prax.g_01749
OG0000802	Prag.g_01474	Prax.g_01747
OG0000803	Prag.g_01476	Prax.g_01745
OG0000804	Prag.g_01477	Prax.g_01744
OG0000805	Prag.g_01479	Prax.g_01742
OG0000806	Prag.g_01481	Prax.g_01740
OG0000807	Prag.g_01482	Prax.g_01739
OG0000808	Prag.g_01483	Prax.g_01738
OG0000809	Prag.g_01486	Prax.g_01735
OG0000810	Prag.g_01487	Prax.g_01734
OG0000811	Prag.g_01493	Prax.g_01725
OG0000812	Prag.g_01495	Prax.g_01723
OG0000813	Prag.g_01496	Prax.g_01722
OG0000814	Prag.g_01498	Prax.g_01720
OG0000815	Prag.g_01499	Prax.g_01719
OG0000816	Prag.g_01501	Prax.g_01717
OG0000817	Prag.g_01502	Prax.g_01716
OG0000818	Prag.g_01507	Prax.g_01711
OG0000819	Prag.g_01508	Prax.g_01710
OG0000820	Prag.g_01509	Prax.g_01709
OG0000821	Prag.g_01512	Prax.g_01705
OG0000822	Prag.g_01513	Prax.g_01704
OG0000823	Prag.g_01514	Prax.g_01703
OG0000824	Prag.g_01517	Prax.g_01700
OG0000825	Prag.g_01518	Prax.g_01699
OG0000826	Prag.g_01519	Prax.g_01698
OG0000827	Prag.g_01520	Prax.g_01697
OG0000828	Prag.g_01524	Prax.g_01694
OG0000829	Prag.g_01525	Prax.g_01693
OG0000830	Prag.g_01526	Prax.g_01692
OG0000831	Prag.g_01528	Prax.g_01690
OG0000832	Prag.g_01534	Prax.g_01684
OG0000833	Prag.g_01542	Prax.g_01676
OG0000834	Prag.g_01543	Prax.g_01675
OG0000835	Prag.g_01544	Prax.g_01674
OG0000836	Prag.g_01545	Prax.g_01673
OG0000837	Prag.g_01546	Prax.g_01672
OG0000838	Prag.g_01548	Prax.g_01670
OG0000839	Prag.g_01549	Prax.g_01669
OG0000840	Prag.g_01550	Prax.g_01668
OG0000841	Prag.g_01551	Prax.g_01667
OG0000842	Prag.g_01552	Prax.g_01666
OG0000843	Prag.g_01553	Prax.g_01665
OG0000844	Prag.g_01554	Prax.g_01664
OG0000845	Prag.g_01555	Prax.g_01663
OG0000846	Prag.g_01556	Prax.g_01662
OG0000847	Prag.g_01557	Prax.g_01661
OG0000848	Prag.g_01558	Prax.g_01660
OG0000849	Prag.g_01559	Prax.g_01659
OG0000850	Prag.g_01561	Prax.g_01657
OG0000851	Prag.g_01562	Prax.g_01656
OG0000852	Prag.g_01563	Prax.g_01655
OG0000853	Prag.g_01567	Prax.g_01651
OG0000854	Prag.g_01569	Prax.g_01649
OG0000855	Prag.g_01570	Prax.g_01648
OG0000856	Prag.g_01583	Prax.g_01633
OG0000857	Prag.g_01611	Prax.g_01605
OG0000858	Prag.g_01663	Prax.g_01565
OG0000859	Prag.g_01664	Prax.g_01564
OG0000860	Prag.g_01671	Prax.g_01557
OG0000861	Prag.g_01672	Prax.g_01556
OG0000862	Prag.g_01673	Prax.g_01555
OG0000863	Prag.g_01675	Prax.g_01553
OG0000864	Prag.g_01676	Prax.g_01552
OG0000865	Prag.g_01677	Prax.g_01551
OG0000866	Prag.g_01678	Prax.g_01550
OG0000867	Prag.g_01679	Prax.g_01549
OG0000868	Prag.g_01680	Prax.g_01548
OG0000869	Prag.g_01684	Prax.g_01544
OG0000870	Prag.g_01689	Prax.g_01539
OG0000871	Prag.g_01690	Prax.g_01538
OG0000872	Prag.g_01691	Prax.g_01537
OG0000873	Prag.g_01694	Prax.g_01534
OG0000874	Prag.g_01697	Prax.g_01531
OG0000875	Prag.g_01698	Prax.g_01530
OG0000876	Prag.g_01699	Prax.g_01529
OG0000877	Prag.g_01701	Prax.g_01527
OG0000878	Prag.g_01702	Prax.g_01526
OG0000879	Prag.g_01703	Prax.g_01525
OG0000880	Prag.g_01704	Prax.g_01524
OG0000881	Prag.g_01708	Prax.g_01520
OG0000882	Prag.g_01713	Prax.g_01515
OG0000883	Prag.g_01715	Prax.g_01513
OG0000884	Prag.g_01717	Prax.g_01511
OG0000885	Prag.g_01718	Prax.g_01510
OG0000886	Prag.g_01719	Prax.g_01509
OG0000887	Prag.g_01720	Prax.g_01508
OG0000888	Prag.g_01722	Prax.g_01506
OG0000889	Prag.g_01724	Prax.g_01504
OG0000890	Prag.g_01725	Prax.g_01503
OG0000891	Prag.g_01726	Prax.g_01502
OG0000892	Prag.g_01728	Prax.g_01257
OG0000893	Prag.g_01732	Prax.g_01262
OG0000894	Prag.g_01734	Prax.g_01264
OG0000895	Prag.g_01737	Prax.g_01267
OG0000896	Prag.g_01738	Prax.g_01268
OG0000897	Prag.g_01740	Prax.g_01270
OG0000898	Prag.g_01741	Prax.g_01271
OG0000899	Prag.g_01742	Prax.g_01272
OG0000900	Prag.g_01743	Prax.g_01273
OG0000901	Prag.g_01746	Prax.g_01276
OG0000902	Prag.g_01748	Prax.g_01278
OG0000903	Prag.g_01751	Prax.g_01281
OG0000904	Prag.g_01753	Prax.g_01283
OG0000905	Prag.g_01757	Prax.g_01288
OG0000906	Prag.g_01758	Prax.g_01289
OG0000907	Prag.g_01762	Prax.g_01296
OG0000908	Prag.g_01765	Prax.g_01299
OG0000909	Prag.g_01766	Prax.g_01300
OG0000910	Prag.g_01767	Prax.g_01301
OG0000911	Prag.g_01769	Prax.g_01303
OG0000912	Prag.g_01770	Prax.g_01304
OG0000913	Prag.g_01771	Prax.g_01305
OG0000914	Prag.g_01772	Prax.g_01306
OG0000915	Prag.g_01773	Prax.g_01307
OG0000916	Prag.g_01774	Prax.g_01308
OG0000917	Prag.g_01775	Prax.g_01309
OG0000918	Prag.g_01776	Prax.g_01310
OG0000919	Prag.g_01777	Prax.g_01311
OG0000920	Prag.g_01778	Prax.g_01312
OG0000921	Prag.g_01779	Prax.g_01313
OG0000922	Prag.g_01780	Prax.g_01314
OG0000923	Prag.g_01784	Prax.g_01318
OG0000924	Prag.g_01785	Prax.g_01319
OG0000925	Prag.g_01786	Prax.g_01320
OG0000926	Prag.g_01787	Prax.g_01321
OG0000927	Prag.g_01789	Prax.g_01323
OG0000928	Prag.g_01790	Prax.g_01324
OG0000929	Prag.g_01791	Prax.g_01325
OG0000930	Prag.g_01792	Prax.g_01326
OG0000931	Prag.g_01793	Prax.g_01327
OG0000932	Prag.g_01794	Prax.g_01328
OG0000933	Prag.g_01798	Prax.g_01332
OG0000934	Prag.g_01800	Prax.g_01334
OG0000935	Prag.g_01801	Prax.g_01335
OG0000936	Prag.g_01802	Prax.g_01336
OG0000937	Prag.g_01803	Prax.g_01337
OG0000938	Prag.g_01805	Prax.g_01339
OG0000939	Prag.g_01806	Prax.g_01340
OG0000940	Prag.g_01813	Prax.g_01347
OG0000941	Prag.g_01815	Prax.g_01349
OG0000942	Prag.g_01817	Prax.g_01351
OG0000943	Prag.g_01818	Prax.g_01352
OG0000944	Prag.g_01819	Prax.g_01353
OG0000945	Prag.g_01820	Prax.g_01354
OG0000946	Prag.g_01824	Prax.g_01358
OG0000947	Prag.g_01826	Prax.g_01360
OG0000948	Prag.g_01827	Prax.g_01361
OG0000949	Prag.g_01830	Prax.g_01364
OG0000950	Prag.g_01835	Prax.g_01369
OG0000951	Prag.g_01839	Prax.g_01373
OG0000952	Prag.g_01843	Prax.g_01377
OG0000953	Prag.g_01846	Prax.g_01380
OG0000954	Prag.g_01850	Prax.g_01384
OG0000955	Prag.g_01851	Prax.g_01385
OG0000956	Prag.g_01853	Prax.g_01387
OG0000957	Prag.g_01859	Prax.g_01392
OG0000958	Prag.g_01860	Prax.g_01393
OG0000959	Prag.g_01864	Prax.g_01397
OG0000960	Prag.g_01865	Prax.g_01398
OG0000961	Prag.g_01867	Prax.g_01400
OG0000962	Prag.g_01869	Prax.g_01402
OG0000963	Prag.g_01873	Prax.g_01406
OG0000964	Prag.g_01874	Prax.g_01407
OG0000965	Prag.g_01875	Prax.g_01408
OG0000966	Prag.g_01882	Prax.g_01415
OG0000967	Prag.g_01886	Prax.g_01420
OG0000968	Prag.g_01888	Prax.g_01422
OG0000969	Prag.g_01889	Prax.g_01423
OG0000970	Prag.g_01890	Prax.g_01424
OG0000971	Prag.g_01891	Prax.g_01425
OG0000972	Prag.g_01892	Prax.g_01426
OG0000973	Prag.g_01893	Prax.g_01427
OG0000974	Prag.g_01894	Prax.g_01428
OG0000975	Prag.g_01895	Prax.g_01429
OG0000976	Prag.g_01896	Prax.g_01430
OG0000977	Prag.g_01897	Prax.g_01431
OG0000978	Prag.g_01898	Prax.g_01432
OG0000979	Prag.g_01901	Prax.g_01435
OG0000980	Prag.g_01903	Prax.g_01437
OG0000981	Prag.g_01905	Prax.g_01439
OG0000982	Prag.g_01907	Prax.g_01441
OG0000983	Prag.g_01908	Prax.g_01442
OG0000984	Prag.g_01909	Prax.g_01443
OG0000985	Prag.g_01912	Prax.g_01446
OG0000986	Prag.g_01914	Prax.g_01448
OG0000987	Prag.g_01915	Prax.g_01449
OG0000988	Prag.g_01918	Prax.g_01452
OG0000989	Prag.g_01922	Prax.g_01455
OG0000990	Prag.g_01925	Prax.g_01458
OG0000991	Prag.g_01926	Prax.g_01459
OG0000992	Prag.g_01928	Prax.g_01461
OG0000993	Prag.g_01929	Prax.g_01462
OG0000994	Prag.g_01930	Prax.g_01463
OG0000995	Prag.g_01934	Prax.g_01467
OG0000996	Prag.g_01935	Prax.g_01468
OG0000997	Prag.g_01936	Prax.g_01469
OG0000998	Prag.g_01938	Prax.g_01471
OG0000999	Prag.g_01939	Prax.g_01472
OG0001000	Prag.g_01942	Prax.g_01475
OG0001001	Prag.g_01944	Prax.g_01477
OG0001002	Prag.g_01948	Prax.g_01481
OG0001003	Prag.g_01949	Prax.g_01482
OG0001004	Prag.g_01950	Prax.g_01483
OG0001005	Prag.g_01951	Prax.g_01484
OG0001006	Prag.g_01955	Prax.g_01488
OG0001007	Prag.g_01957	Prax.g_01490
OG0001008	Prag.g_00416	Prax.g_00763
OG0001009	Prag.g_00027	Prax.g_00286
OG0001010	Prag.g_00028	Prax.g_00285
OG0001011	Prag.g_00029	Prax.g_00284
OG0001012	Prag.g_00043	Prax.g_00270
OG0001013	Prag.g_00048	Prax.g_00623
OG0001014	Prag.g_00051	Prax.g_00626
OG0001015	Prag.g_00052	Prax.g_00627
OG0001016	Prag.g_00067	Prax.g_00644
OG0001017	Prag.g_00071	Prax.g_00648
OG0001018	Prag.g_00074	Prax.g_00651
OG0001019	Prag.g_00083	Prax.g_00660
OG0001020	Prag.g_00084	Prax.g_01128
OG0001021	Prag.g_00085	Prax.g_01127
OG0001022	Prag.g_00087	Prax.g_01124
OG0001023	Prag.g_00088	Prax.g_01123
OG0001024	Prag.g_00091	Prax.g_01120
OG0001025	Prag.g_00097	Prax.g_01114
OG0001026	Prag.g_00104	Prax.g_01108
OG0001027	Prag.g_00105	Prax.g_01107
OG0001028	Prag.g_00107	Prax.g_01105
OG0001029	Prag.g_00108	Prax.g_01103
OG0001030	Prag.g_00123	Prax.g_01088
OG0001031	Prag.g_00179	Prax.g_01032
OG0001032	Prag.g_00180	Prax.g_01031
OG0001033	Prag.g_00201	Prax.g_01010
OG0001034	Prag.g_00229	Prax.g_00982
OG0001035	Prag.g_00246	Prax.g_00921
OG0001036	Prag.g_00250	Prax.g_00916
OG0001037	Prag.g_00251	Prax.g_00915
OG0001038	Prag.g_00269	Prax.g_00897
OG0001039	Prag.g_00272	Prax.g_00894
OG0001040	Prag.g_00274	Prax.g_00892
OG0001041	Prag.g_00278	Prax.g_00888
OG0001042	Prag.g_00295	Prax.g_00871
OG0001043	Prag.g_00296	Prax.g_00870
OG0001044	Prag.g_00328	Prax.g_00840
OG0001045	Prag.g_00337	Prax.g_00831
OG0001046	Prag.g_00372	Prax.g_00795
OG0001047	Prag.g_00418	Prax.g_00761
OG0001048	Prag.g_00419	Prax.g_00760
OG0001049	Prag.g_00421	Prax.g_00758
OG0001050	Prag.g_00422	Prax.g_00757
OG0001051	Prag.g_00423	Prax.g_00756
OG0001052	Prag.g_00450	Prax.g_00731
OG0001053	Prag.g_00462	Prax.g_00719
OG0001054	Prag.g_00477	Prax.g_00703
OG0001055	Prag.g_00496	Prax.g_00684
OG0001056	Prag.g_00515	Prax.g_00665
OG0001057	Prag.g_00520	Prax.g_00002
OG0001058	Prag.g_00528	Prax.g_00010
OG0001059	Prag.g_00532	Prax.g_00014
OG0001060	Prag.g_00539	Prax.g_00021
OG0001061	Prag.g_00552	Prax.g_00034
OG0001062	Prag.g_00554	Prax.g_00036
OG0001063	Prag.g_00556	Prax.g_00038
OG0001064	Prag.g_00557	Prax.g_00039
OG0001065	Prag.g_00558	Prax.g_00040
OG0001066	Prag.g_00559	Prax.g_00041
OG0001067	Prag.g_00560	Prax.g_00042
OG0001068	Prag.g_00561	Prax.g_00043
OG0001069	Prag.g_00562	Prax.g_00044
OG0001070	Prag.g_00565	Prax.g_00047
OG0001071	Prag.g_00566	Prax.g_00048
OG0001072	Prag.g_00568	Prax.g_00049
OG0001073	Prag.g_00582	Prax.g_00063
OG0001074	Prag.g_00593	Prax.g_00074
OG0001075	Prag.g_00594	Prax.g_00075
OG0001076	Prag.g_00602	Prax.g_00083
OG0001077	Prag.g_00606	Prax.g_00087
OG0001078	Prag.g_00614	Prax.g_00095
OG0001079	Prag.g_00625	Prax.g_00106
OG0001080	Prag.g_00631	Prax.g_00112
OG0001081	Prag.g_00633	Prax.g_00114
OG0001082	Prag.g_00634	Prax.g_00115
OG0001083	Prag.g_00639	Prax.g_00120
OG0001084	Prag.g_00640	Prax.g_00121
OG0001085	Prag.g_00648	Prax.g_00972
OG0001086	Prag.g_00649	Prax.g_00971
OG0001087	Prag.g_00666	Prax.g_00954
OG0001088	Prag.g_00667	Prax.g_00953
OG0001089	Prag.g_00675	Prax.g_00945
OG0001090	Prag.g_00693	Prax.g_00484
OG0001091	Prag.g_00695	Prax.g_00482
OG0001092	Prag.g_00696	Prax.g_00481
OG0001093	Prag.g_00701	Prax.g_00476
OG0001094	Prag.g_00800	Prax.g_00379
OG0001095	Prag.g_00819	Prax.g_00360
OG0001096	Prag.g_00832	Prax.g_00347
OG0001097	Prag.g_00849	Prax.g_00328
OG0001098	Prag.g_00864	Prax.g_00313
OG0001099	Prag.g_00895	Prax.g_00550
OG0001100	Prag.g_00899	Prax.g_00554
OG0001101	Prag.g_00901	Prax.g_00556
OG0001102	Prag.g_00903	Prax.g_00558
OG0001103	Prag.g_00905	Prax.g_00560
OG0001104	Prag.g_00927	Prax.g_00583
OG0001105	Prag.g_00931	Prax.g_00587
OG0001106	Prag.g_00955	Prax.g_00611
OG0001107	Prag.g_00962	Prax.g_00618
OG0001108	Prag.g_00966	Prax.g_01131
OG0001109	Prag.g_00967	Prax.g_01132
OG0001110	Prag.g_00969	Prax.g_01134
OG0001111	Prag.g_00970	Prax.g_01135
OG0001112	Prag.g_00971	Prax.g_01136
OG0001113	Prag.g_00972	Prax.g_01137
OG0001114	Prag.g_00973	Prax.g_01138
OG0001115	Prag.g_00975	Prax.g_01140
OG0001116	Prag.g_00976	Prax.g_01141
OG0001117	Prag.g_00977	Prax.g_01142
OG0001118	Prag.g_00978	Prax.g_01143
OG0001119	Prag.g_00979	Prax.g_01144
OG0001120	Prag.g_00981	Prax.g_01146
OG0001121	Prag.g_01118	Prax.g_00159
OG0001121	Prag.g_00984	Prax.g_01149
OG0001122	Prag.g_01008	Prax.g_01176
OG0001123	Prag.g_01012	Prax.g_01180
OG0001124	Prag.g_01014	Prax.g_01182
OG0001125	Prag.g_01015	Prax.g_01183
OG0001126	Prag.g_01025	Prax.g_01193
OG0001127	Prag.g_01026	Prax.g_01194
OG0001128	Prag.g_01028	Prax.g_01196
OG0001129	Prag.g_01029	Prax.g_01197
OG0001130	Prag.g_01030	Prax.g_01198
OG0001131	Prag.g_01066	Prax.g_01235
OG0001132	Prag.g_01076	Prax.g_01245
OG0001133	Prag.g_01106	Prax.g_00146
OG0001134	Prag.g_01120	Prax.g_00161
OG0001135	Prag.g_01123	Prax.g_00164
OG0001136	Prag.g_01150	Prax.g_00197
OG0001137	Prag.g_01161	Prax.g_00208
OG0001138	Prag.g_01179	Prax.g_00226
OG0001139	Prag.g_01180	Prax.g_00227
OG0001140	Prag.g_01181	Prax.g_00228
