Orthogroup	Syak	Syad
OG0000570	Syak.g_02692	Syad.g_01042
OG0000571	Syak.g_02696	Syad.g_01046
OG0000572	Syak.g_02713	Syad.g_01064
OG0000573	Syak.g_02723	Syad.g_01072
OG0000574	Syak.g_02724	Syad.g_01077
OG0000575	Syak.g_02729	Syad.g_01083
OG0000576	Syak.g_02731	Syad.g_01085
OG0000577	Syak.g_02732	Syad.g_01086
OG0000578	Syak.g_02733	Syad.g_01087
OG0000579	Syak.g_02734	Syad.g_01088
OG0000580	Syak.g_02735	Syad.g_01089
OG0000581	Syak.g_02742	Syad.g_01097
OG0000582	Syak.g_02748	Syad.g_02206
OG0000583	Syak.g_02749	Syad.g_02205
OG0000584	Syak.g_02750	Syad.g_02204
OG0000585	Syak.g_02753	Syad.g_02202
OG0000586	Syak.g_02754	Syad.g_02201
OG0000587	Syak.g_02756	Syad.g_02199
OG0000588	Syak.g_00004	Syad.g_02183
OG0000589	Syak.g_00008	Syad.g_02178
OG0000590	Syak.g_00009	Syad.g_02177
OG0000591	Syak.g_00017	Syad.g_02169
OG0000592	Syak.g_00018	Syad.g_02168
OG0000593	Syak.g_00031	Syad.g_02156
OG0000594	Syak.g_00032	Syad.g_02155
OG0000595	Syak.g_00033	Syad.g_02154
OG0000596	Syak.g_00038	Syad.g_02149
OG0000597	Syak.g_00041	Syad.g_02146
OG0000598	Syak.g_00042	Syad.g_02145
OG0000599	Syak.g_00045	Syad.g_02142
OG0000600	Syak.g_00046	Syad.g_02141
OG0000601	Syak.g_00047	Syad.g_02140
OG0000602	Syak.g_00053	Syad.g_02135
OG0000603	Syak.g_00054	Syad.g_02134
OG0000604	Syak.g_00056	Syad.g_02131
OG0000605	Syak.g_00259	Syad.g_02026
OG0000606	Syak.g_00326	Syad.g_01567
OG0000607	Syak.g_00329	Syad.g_01571
OG0000608	Syak.g_00330	Syad.g_01572
OG0000609	Syak.g_00332	Syad.g_01574
OG0000610	Syak.g_00347	Syad.g_01589
OG0000611	Syak.g_00350	Syad.g_01592
OG0000612	Syak.g_00351	Syad.g_01593
OG0000613	Syak.g_01525	Syad.g_00457
OG0000614	Syak.g_00705	Syad.g_01340
OG0000615	Syak.g_00393	Syad.g_01948
OG0000616	Syak.g_01810	Syad.g_00145
OG0000617	Syak.g_00799	Syad.g_01810
OG0000618	Syak.g_00798	Syad.g_01809
OG0000619	Syak.g_00797	Syad.g_01808
OG0000620	Syak.g_00779	Syad.g_01803
OG0000621	Syak.g_00780	Syad.g_01802
OG0000622	Syak.g_00781	Syad.g_01801
OG0000623	Syak.g_00782	Syad.g_01800
OG0000624	Syak.g_00784	Syad.g_01798
OG0000625	Syak.g_00785	Syad.g_01797
OG0000626	Syak.g_00786	Syad.g_01796
OG0000627	Syak.g_00561	Syad.g_01640
OG0000628	Syak.g_00560	Syad.g_01641
OG0000629	Syak.g_00556	Syad.g_01644
OG0000630	Syak.g_00552	Syad.g_01648
OG0000631	Syak.g_00545	Syad.g_01658
OG0000632	Syak.g_00544	Syad.g_01659
OG0000633	Syak.g_00542	Syad.g_01660
OG0000634	Syak.g_00430	Syad.g_01893
OG0000635	Syak.g_00431	Syad.g_01892
OG0000636	Syak.g_00433	Syad.g_01890
OG0000637	Syak.g_00435	Syad.g_01888
OG0000638	Syak.g_00436	Syad.g_01887
OG0000639	Syak.g_00437	Syad.g_01886
OG0000640	Syak.g_00438	Syad.g_01885
OG0000641	Syak.g_00442	Syad.g_01881
OG0000642	Syak.g_00443	Syad.g_01880
OG0000643	Syak.g_00444	Syad.g_01878
OG0000644	Syak.g_00445	Syad.g_01877
OG0000645	Syak.g_00447	Syad.g_01875
OG0000646	Syak.g_00450	Syad.g_01872
OG0000647	Syak.g_00452	Syad.g_01870
OG0000648	Syak.g_00456	Syad.g_01860
OG0000649	Syak.g_00457	Syad.g_01859
OG0000650	Syak.g_00458	Syad.g_01858
OG0000651	Syak.g_00459	Syad.g_01857
OG0000652	Syak.g_00460	Syad.g_01856
OG0000653	Syak.g_00462	Syad.g_01850
OG0000654	Syak.g_00625	Syad.g_01849
OG0000655	Syak.g_00624	Syad.g_01848
OG0000656	Syak.g_00621	Syad.g_01845
OG0000657	Syak.g_00609	Syad.g_01240
OG0000658	Syak.g_00606	Syad.g_01231
OG0000659	Syak.g_00605	Syad.g_01230
OG0000660	Syak.g_00601	Syad.g_01226
OG0000661	Syak.g_00599	Syad.g_01224
OG0000662	Syak.g_00597	Syad.g_01222
OG0000663	Syak.g_00594	Syad.g_01219
OG0000664	Syak.g_00593	Syad.g_01209
OG0000665	Syak.g_00086	Syad.g_02115
OG0000666	Syak.g_00078	Syad.g_02027
OG0000667	Syak.g_00340	Syad.g_00612
OG0000668	Syak.g_00643	Syad.g_01688
OG0000669	Syak.g_00363	Syad.g_01606
OG0000670	Syak.g_00366	Syad.g_01609
OG0000671	Syak.g_00368	Syad.g_01611
OG0000672	Syak.g_00371	Syad.g_01615
OG0000673	Syak.g_00374	Syad.g_01618
OG0000674	Syak.g_00376	Syad.g_01620
OG0000675	Syak.g_00377	Syad.g_01633
OG0000676	Syak.g_00379	Syad.g_01635
OG0000677	Syak.g_00380	Syad.g_01636
OG0000678	Syak.g_00386	Syad.g_01957
OG0000679	Syak.g_00397	Syad.g_01922
OG0000680	Syak.g_00398	Syad.g_01921
OG0000681	Syak.g_00401	Syad.g_01919
OG0000682	Syak.g_00402	Syad.g_01918
OG0000683	Syak.g_00403	Syad.g_01917
OG0000684	Syak.g_00409	Syad.g_01912
OG0000685	Syak.g_00411	Syad.g_01910
OG0000686	Syak.g_00412	Syad.g_01909
OG0000687	Syak.g_00413	Syad.g_01908
OG0000688	Syak.g_00418	Syad.g_01904
OG0000689	Syak.g_00421	Syad.g_01902
OG0000690	Syak.g_00422	Syad.g_01901
OG0000691	Syak.g_00423	Syad.g_01900
OG0000692	Syak.g_00424	Syad.g_01899
OG0000693	Syak.g_00426	Syad.g_01897
OG0000694	Syak.g_00427	Syad.g_01896
OG0000695	Syak.g_00540	Syad.g_01662
OG0000696	Syak.g_00539	Syad.g_01663
OG0000697	Syak.g_00538	Syad.g_01789
OG0000698	Syak.g_00535	Syad.g_01786
OG0000699	Syak.g_00534	Syad.g_01785
OG0000700	Syak.g_00533	Syad.g_01784
OG0000701	Syak.g_00532	Syad.g_01783
OG0000702	Syak.g_00522	Syad.g_01775
OG0000703	Syak.g_00521	Syad.g_01774
OG0000704	Syak.g_00519	Syad.g_01772
OG0000705	Syak.g_00511	Syad.g_01765
OG0000706	Syak.g_00510	Syad.g_01764
OG0000707	Syak.g_00509	Syad.g_01763
OG0000708	Syak.g_00506	Syad.g_01760
OG0000709	Syak.g_00498	Syad.g_01745
OG0000710	Syak.g_00494	Syad.g_01738
OG0000711	Syak.g_00466	Syad.g_01710
OG0000712	Syak.g_00464	Syad.g_01708
OG0000713	Syak.g_00463	Syad.g_01707
OG0000714	Syak.g_00629	Syad.g_01705
OG0000715	Syak.g_00631	Syad.g_01703
OG0000716	Syak.g_00635	Syad.g_01697
OG0000717	Syak.g_00636	Syad.g_01696
OG0000718	Syak.g_00640	Syad.g_01692
OG0000719	Syak.g_00642	Syad.g_01690
OG0000720	Syak.g_00655	Syad.g_01677
OG0000721	Syak.g_00657	Syad.g_01675
OG0000722	Syak.g_00658	Syad.g_01674
OG0000723	Syak.g_00790	Syad.g_01791
OG0000724	Syak.g_00749	Syad.g_01284
OG0000725	Syak.g_00731	Syad.g_01293
OG0000726	Syak.g_00730	Syad.g_01294
OG0000727	Syak.g_00729	Syad.g_01295
OG0000728	Syak.g_00727	Syad.g_01297
OG0000729	Syak.g_01683	Syad.g_00331
OG0000730	Syak.g_01248	Syad.g_00758
OG0000731	Syak.g_01237	Syad.g_00770
OG0000732	Syak.g_01739	Syad.g_00214
OG0000733	Syak.g_01905	Syad.g_00028
OG0000734	Syak.g_02184	Syad.g_02809
OG0000735	Syak.g_00914	Syad.g_01120
OG0000736	Syak.g_00913	Syad.g_01121
OG0000737	Syak.g_00912	Syad.g_01122
OG0000738	Syak.g_00907	Syad.g_01127
OG0000739	Syak.g_00906	Syad.g_01145
OG0000740	Syak.g_00905	Syad.g_01146
OG0000741	Syak.g_00902	Syad.g_01149
OG0000742	Syak.g_00899	Syad.g_01151
OG0000743	Syak.g_00897	Syad.g_01153
OG0000744	Syak.g_00896	Syad.g_01154
OG0000745	Syak.g_00894	Syad.g_01156
OG0000746	Syak.g_00892	Syad.g_01158
OG0000747	Syak.g_00891	Syad.g_01159
OG0000748	Syak.g_00875	Syad.g_01170
OG0000749	Syak.g_00874	Syad.g_01173
OG0000750	Syak.g_00873	Syad.g_01174
OG0000751	Syak.g_00862	Syad.g_01182
OG0000752	Syak.g_00860	Syad.g_01184
OG0000753	Syak.g_00857	Syad.g_01187
OG0000754	Syak.g_00852	Syad.g_01516
OG0000755	Syak.g_00841	Syad.g_01504
OG0000756	Syak.g_00840	Syad.g_01498
OG0000757	Syak.g_00833	Syad.g_01487
OG0000758	Syak.g_00832	Syad.g_01486
OG0000759	Syak.g_00831	Syad.g_01485
OG0000760	Syak.g_00830	Syad.g_01484
OG0000761	Syak.g_00829	Syad.g_01480
OG0000762	Syak.g_00827	Syad.g_01474
OG0000763	Syak.g_00825	Syad.g_01468
OG0000764	Syak.g_00824	Syad.g_01467
OG0000765	Syak.g_00669	Syad.g_01447
OG0000766	Syak.g_00670	Syad.g_01446
OG0000767	Syak.g_00672	Syad.g_01444
OG0000768	Syak.g_00673	Syad.g_01443
OG0000769	Syak.g_00675	Syad.g_01441
OG0000770	Syak.g_00678	Syad.g_01437
OG0000771	Syak.g_00755	Syad.g_01278
OG0000772	Syak.g_02048	Syad.g_02078
OG0000773	Syak.g_00921	Syad.g_01114
OG0000774	Syak.g_00926	Syad.g_02396
OG0000775	Syak.g_00929	Syad.g_02398
OG0000776	Syak.g_00930	Syad.g_02399
OG0000777	Syak.g_00931	Syad.g_02400
OG0000778	Syak.g_00932	Syad.g_02401
OG0000779	Syak.g_00938	Syad.g_02407
OG0000780	Syak.g_00942	Syad.g_02411
OG0000781	Syak.g_00946	Syad.g_02415
OG0000782	Syak.g_00947	Syad.g_02416
OG0000783	Syak.g_00948	Syad.g_02418
OG0000784	Syak.g_00949	Syad.g_02419
OG0000785	Syak.g_00951	Syad.g_02421
OG0000786	Syak.g_00956	Syad.g_01101
OG0000787	Syak.g_00957	Syad.g_01100
OG0000788	Syak.g_00048	Syad.g_02139
OG0000789	Syak.g_00085	Syad.g_01982
OG0000790	Syak.g_02560	Syad.g_00886
OG0000791	Syak.g_02558	Syad.g_00885
OG0000792	Syak.g_02557	Syad.g_00884
OG0000793	Syak.g_02552	Syad.g_00879
OG0000794	Syak.g_02551	Syad.g_00878
OG0000795	Syak.g_02550	Syad.g_00877
OG0000796	Syak.g_02547	Syad.g_00871
OG0000797	Syak.g_02546	Syad.g_00870
OG0000798	Syak.g_01456	Syad.g_00525
OG0000799	Syak.g_00981	Syad.g_02243
OG0000800	Syak.g_00989	Syad.g_02245
OG0000801	Syak.g_00990	Syad.g_02246
OG0000802	Syak.g_00995	Syad.g_02251
OG0000803	Syak.g_01021	Syad.g_02255
OG0000804	Syak.g_01026	Syad.g_02260
OG0000805	Syak.g_01029	Syad.g_02266
OG0000806	Syak.g_01031	Syad.g_02267
OG0000807	Syak.g_01033	Syad.g_02269
OG0000808	Syak.g_01034	Syad.g_02270
OG0000809	Syak.g_01038	Syad.g_02273
OG0000810	Syak.g_01039	Syad.g_02274
OG0000811	Syak.g_01045	Syad.g_02283
OG0000812	Syak.g_01047	Syad.g_02285
OG0000813	Syak.g_01048	Syad.g_02286
OG0000814	Syak.g_01051	Syad.g_02288
OG0000815	Syak.g_01053	Syad.g_02289
OG0000816	Syak.g_01055	Syad.g_02290
OG0000817	Syak.g_01056	Syad.g_02291
OG0000818	Syak.g_01060	Syad.g_02297
OG0000819	Syak.g_01064	Syad.g_02298
OG0000820	Syak.g_01065	Syad.g_02299
OG0000821	Syak.g_01071	Syad.g_02305
OG0000822	Syak.g_01073	Syad.g_02307
OG0000823	Syak.g_01074	Syad.g_02308
OG0000824	Syak.g_01080	Syad.g_02314
OG0000825	Syak.g_01081	Syad.g_02315
OG0000826	Syak.g_01082	Syad.g_02316
OG0000827	Syak.g_01083	Syad.g_02317
OG0000828	Syak.g_01086	Syad.g_02320
OG0000829	Syak.g_01087	Syad.g_02321
OG0000830	Syak.g_01088	Syad.g_02322
OG0000831	Syak.g_01091	Syad.g_02325
OG0000832	Syak.g_02482	Syad.g_02538
OG0000833	Syak.g_02473	Syad.g_02550
OG0000834	Syak.g_02470	Syad.g_02552
OG0000835	Syak.g_02469	Syad.g_02553
OG0000836	Syak.g_02466	Syad.g_02557
OG0000837	Syak.g_02465	Syad.g_02561
OG0000838	Syak.g_02461	Syad.g_02565
OG0000839	Syak.g_02460	Syad.g_02566
OG0000840	Syak.g_02459	Syad.g_02567
OG0000841	Syak.g_02458	Syad.g_02568
OG0000842	Syak.g_02457	Syad.g_02569
OG0000843	Syak.g_02456	Syad.g_02570
OG0000844	Syak.g_02454	Syad.g_02577
OG0000845	Syak.g_02453	Syad.g_02578
OG0000846	Syak.g_02452	Syad.g_02579
OG0000847	Syak.g_02451	Syad.g_02580
OG0000848	Syak.g_02449	Syad.g_02582
OG0000849	Syak.g_02448	Syad.g_02583
OG0000850	Syak.g_02445	Syad.g_02586
OG0000851	Syak.g_02440	Syad.g_02592
OG0000852	Syak.g_02439	Syad.g_02593
OG0000853	Syak.g_02435	Syad.g_02597
OG0000854	Syak.g_02433	Syad.g_02606
OG0000855	Syak.g_02432	Syad.g_02607
OG0000856	Syak.g_00021	Syad.g_02166
OG0000857	Syak.g_00451	Syad.g_01871
OG0000858	Syak.g_02426	Syad.g_02613
OG0000859	Syak.g_02425	Syad.g_02614
OG0000860	Syak.g_02414	Syad.g_02625
OG0000861	Syak.g_02413	Syad.g_02626
OG0000862	Syak.g_02412	Syad.g_02628
OG0000863	Syak.g_02409	Syad.g_02631
OG0000864	Syak.g_02408	Syad.g_02632
OG0000865	Syak.g_02407	Syad.g_02633
OG0000866	Syak.g_02406	Syad.g_02634
OG0000867	Syak.g_02405	Syad.g_02635
OG0000868	Syak.g_02402	Syad.g_02637
OG0000869	Syak.g_02398	Syad.g_02643
OG0000870	Syak.g_02393	Syad.g_02648
OG0000871	Syak.g_02392	Syad.g_02649
OG0000872	Syak.g_02386	Syad.g_02657
OG0000873	Syak.g_02383	Syad.g_02660
OG0000874	Syak.g_02379	Syad.g_02655
OG0000875	Syak.g_02377	Syad.g_02662
OG0000876	Syak.g_02375	Syad.g_03003
OG0000877	Syak.g_02372	Syad.g_02480
OG0000878	Syak.g_02371	Syad.g_02481
OG0000879	Syak.g_02370	Syad.g_02482
OG0000880	Syak.g_02369	Syad.g_02483
OG0000881	Syak.g_02363	Syad.g_02489
OG0000882	Syak.g_02358	Syad.g_02494
OG0000883	Syak.g_02355	Syad.g_02497
OG0000884	Syak.g_02353	Syad.g_02499
OG0000885	Syak.g_02352	Syad.g_02500
OG0000886	Syak.g_02351	Syad.g_02501
OG0000887	Syak.g_02350	Syad.g_02502
OG0000888	Syak.g_02348	Syad.g_02504
OG0000889	Syak.g_02346	Syad.g_02506
OG0000890	Syak.g_02334	Syad.g_02512
OG0000891	Syak.g_02333	Syad.g_02513
OG0000892	Syak.g_02329	Syad.g_02517
OG0000893	Syak.g_01393	Syad.g_00589
OG0000894	Syak.g_01390	Syad.g_00592
OG0000895	Syak.g_01386	Syad.g_00596
OG0000896	Syak.g_01385	Syad.g_00597
OG0000897	Syak.g_01383	Syad.g_00599
OG0000898	Syak.g_01382	Syad.g_00600
OG0000899	Syak.g_01381	Syad.g_00601
OG0000900	Syak.g_01380	Syad.g_00602
OG0000901	Syak.g_01375	Syad.g_00607
OG0000902	Syak.g_01368	Syad.g_00609
OG0000903	Syak.g_01353	Syad.g_00645
OG0000904	Syak.g_01358	Syad.g_00640
OG0000905	Syak.g_01363	Syad.g_00632
OG0000906	Syak.g_01366	Syad.g_00630
OG0000907	Syak.g_01351	Syad.g_00648
OG0000908	Syak.g_01348	Syad.g_00651
OG0000909	Syak.g_01347	Syad.g_00652
OG0000910	Syak.g_01346	Syad.g_00653
OG0000911	Syak.g_01344	Syad.g_00655
OG0000912	Syak.g_01343	Syad.g_00656
OG0000913	Syak.g_01342	Syad.g_00657
OG0000914	Syak.g_01341	Syad.g_00658
OG0000915	Syak.g_01339	Syad.g_00660
OG0000916	Syak.g_01338	Syad.g_00661
OG0000917	Syak.g_01337	Syad.g_00662
OG0000918	Syak.g_01336	Syad.g_00663
OG0000919	Syak.g_01335	Syad.g_00664
OG0000920	Syak.g_01334	Syad.g_00665
OG0000921	Syak.g_01333	Syad.g_00666
OG0000922	Syak.g_01332	Syad.g_00667
OG0000923	Syak.g_01328	Syad.g_00671
OG0000924	Syak.g_01327	Syad.g_00672
OG0000925	Syak.g_01326	Syad.g_00673
OG0000926	Syak.g_01325	Syad.g_00674
OG0000927	Syak.g_01323	Syad.g_00676
OG0000928	Syak.g_01322	Syad.g_00677
OG0000929	Syak.g_01321	Syad.g_00678
OG0000930	Syak.g_01320	Syad.g_00679
OG0000931	Syak.g_01319	Syad.g_00680
OG0000932	Syak.g_01318	Syad.g_00681
OG0000933	Syak.g_01312	Syad.g_00687
OG0000934	Syak.g_01310	Syad.g_00689
OG0000935	Syak.g_01309	Syad.g_00690
OG0000936	Syak.g_01308	Syad.g_00691
OG0000937	Syak.g_01307	Syad.g_00692
OG0000938	Syak.g_01304	Syad.g_00695
OG0000939	Syak.g_01303	Syad.g_00696
OG0000940	Syak.g_01297	Syad.g_00703
OG0000941	Syak.g_01295	Syad.g_00705
OG0000942	Syak.g_01293	Syad.g_00707
OG0000943	Syak.g_01292	Syad.g_00708
OG0000944	Syak.g_01290	Syad.g_00710
OG0000945	Syak.g_01288	Syad.g_00711
OG0000946	Syak.g_01283	Syad.g_00716
OG0000947	Syak.g_01280	Syad.g_00719
OG0000948	Syak.g_01279	Syad.g_00720
OG0000949	Syak.g_01551	Syad.g_00432
OG0000950	Syak.g_01562	Syad.g_00418
OG0000951	Syak.g_01569	Syad.g_00411
OG0000952	Syak.g_01574	Syad.g_00375
OG0000953	Syak.g_01627	Syad.g_00369
OG0000954	Syak.g_01633	Syad.g_00364
OG0000955	Syak.g_01634	Syad.g_00363
OG0000956	Syak.g_01636	Syad.g_00361
OG0000957	Syak.g_01648	Syad.g_00350
OG0000958	Syak.g_01649	Syad.g_00349
OG0000959	Syak.g_01653	Syad.g_00345
OG0000960	Syak.g_01654	Syad.g_00344
OG0000961	Syak.g_01679	Syad.g_00335
OG0000962	Syak.g_01682	Syad.g_00332
OG0000963	Syak.g_01687	Syad.g_00325
OG0000964	Syak.g_01688	Syad.g_00324
OG0000965	Syak.g_01689	Syad.g_00323
OG0000966	Syak.g_01711	Syad.g_00246
OG0000967	Syak.g_01715	Syad.g_00234
OG0000968	Syak.g_01719	Syad.g_00243
OG0000969	Syak.g_01721	Syad.g_00240
OG0000970	Syak.g_01722	Syad.g_00239
OG0000971	Syak.g_01724	Syad.g_00229
OG0000972	Syak.g_01725	Syad.g_00228
OG0000973	Syak.g_01726	Syad.g_00227
OG0000974	Syak.g_01727	Syad.g_00226
OG0000975	Syak.g_01728	Syad.g_00225
OG0000976	Syak.g_01729	Syad.g_00224
OG0000977	Syak.g_01731	Syad.g_00222
OG0000978	Syak.g_01732	Syad.g_00221
OG0000979	Syak.g_01735	Syad.g_00218
OG0000980	Syak.g_01738	Syad.g_00215
OG0000981	Syak.g_01741	Syad.g_00212
OG0000982	Syak.g_01941	Syad.g_03035
OG0000983	Syak.g_01940	Syad.g_03036
OG0000984	Syak.g_01939	Syad.g_03037
OG0000985	Syak.g_01935	Syad.g_03039
OG0000986	Syak.g_01933	Syad.g_03049
OG0000987	Syak.g_01931	Syad.g_00002
OG0000988	Syak.g_01925	Syad.g_00008
OG0000989	Syak.g_01912	Syad.g_00020
OG0000990	Syak.g_01900	Syad.g_00061
OG0000991	Syak.g_01896	Syad.g_00064
OG0000992	Syak.g_01893	Syad.g_00067
OG0000993	Syak.g_01892	Syad.g_00069
OG0000994	Syak.g_01889	Syad.g_00071
OG0000995	Syak.g_01880	Syad.g_00077
OG0000996	Syak.g_01839	Syad.g_00121
OG0000997	Syak.g_01828	Syad.g_00128
OG0000998	Syak.g_01826	Syad.g_00130
OG0000999	Syak.g_01825	Syad.g_00131
OG0001000	Syak.g_01821	Syad.g_00136
OG0001001	Syak.g_01814	Syad.g_00141
OG0001002	Syak.g_01807	Syad.g_00148
OG0001003	Syak.g_01806	Syad.g_00150
OG0001004	Syak.g_01805	Syad.g_00151
OG0001005	Syak.g_01804	Syad.g_00152
OG0001006	Syak.g_01797	Syad.g_00160
OG0001007	Syak.g_01795	Syad.g_00162
OG0001008	Syak.g_01190	Syad.g_02449
OG0001009	Syak.g_01762	Syad.g_00194
OG0001010	Syak.g_01761	Syad.g_00195
OG0001011	Syak.g_01759	Syad.g_00196
OG0001012	Syak.g_01946	Syad.g_03030
OG0001013	Syak.g_01969	Syad.g_03011
OG0001014	Syak.g_01975	Syad.g_03002
OG0001015	Syak.g_01976	Syad.g_03001
OG0001016	Syak.g_02250	Syad.g_02734
OG0001017	Syak.g_02244	Syad.g_02740
OG0001018	Syak.g_02242	Syad.g_02742
OG0001019	Syak.g_02218	Syad.g_02771
OG0001020	Syak.g_02214	Syad.g_02777
OG0001021	Syak.g_02210	Syad.g_02781
OG0001022	Syak.g_02205	Syad.g_02786
OG0001023	Syak.g_02204	Syad.g_02787
OG0001024	Syak.g_02201	Syad.g_02791
OG0001025	Syak.g_02195	Syad.g_02798
OG0001026	Syak.g_02182	Syad.g_02811
OG0001027	Syak.g_02178	Syad.g_02817
OG0001028	Syak.g_02176	Syad.g_02819
OG0001029	Syak.g_02174	Syad.g_02821
OG0001030	Syak.g_02153	Syad.g_02848
OG0001031	Syak.g_02079	Syad.g_02925
OG0001032	Syak.g_02077	Syad.g_02928
OG0001033	Syak.g_02037	Syad.g_02956
OG0001034	Syak.g_02305	Syad.g_00819
OG0001035	Syak.g_01422	Syad.g_00559
OG0001036	Syak.g_01427	Syad.g_00554
OG0001037	Syak.g_01429	Syad.g_00552
OG0001039	Syak.g_01460	Syad.g_00522
OG0001040	Syak.g_01463	Syad.g_00519
OG0001041	Syak.g_01468	Syad.g_00514
OG0001042	Syak.g_01500	Syad.g_00485
OG0001043	Syak.g_01504	Syad.g_00481
OG0001044	Syak.g_01247	Syad.g_00760
OG0001045	Syak.g_01234	Syad.g_00773
OG0001046	Syak.g_00479	Syad.g_01722
OG0001047	Syak.g_01188	Syad.g_02447
OG0001048	Syak.g_01187	Syad.g_02446
OG0001049	Syak.g_01184	Syad.g_02443
OG0001050	Syak.g_01183	Syad.g_02442
OG0001051	Syak.g_01182	Syad.g_02441
OG0001052	Syak.g_01122	Syad.g_02357
OG0001054	Syak.g_02596	Syad.g_00925
OG0001055	Syak.g_02617	Syad.g_00946
OG0001056	Syak.g_02645	Syad.g_00982
OG0001057	Syak.g_00964	Syad.g_00996
OG0001058	Syak.g_02668	Syad.g_01015
OG0001060	Syak.g_02677	Syad.g_01025
OG0001061	Syak.g_02697	Syad.g_01047
OG0001062	Syak.g_02699	Syad.g_01049
OG0001063	Syak.g_02704	Syad.g_01056
OG0001064	Syak.g_02705	Syad.g_01057
OG0001065	Syak.g_02706	Syad.g_01058
OG0001066	Syak.g_02707	Syad.g_01059
OG0001067	Syak.g_02708	Syad.g_01060
OG0001068	Syak.g_02709	Syad.g_01061
OG0001069	Syak.g_02710	Syad.g_01062
OG0001070	Syak.g_02714	Syad.g_01065
OG0001071	Syak.g_02715	Syad.g_01066
OG0001072	Syak.g_02721	Syad.g_01070
OG0001073	Syak.g_02736	Syad.g_01090
OG0001074	Syak.g_00098	Syad.g_02197
OG0001075	Syak.g_02760	Syad.g_02196
OG0001076	Syak.g_00011	Syad.g_02175
OG0001077	Syak.g_00024	Syad.g_02164
OG0001078	Syak.g_00036	Syad.g_02151
OG0001079	Syak.g_00049	Syad.g_02138
OG0001080	Syak.g_00264	Syad.g_02008
OG0001081	Syak.g_00327	Syad.g_01568
OG0001082	Syak.g_00328	Syad.g_01569
OG0001083	Syak.g_00336	Syad.g_01578
OG0001084	Syak.g_00337	Syad.g_01586
OG0001085	Syak.g_00354	Syad.g_01596
OG0001086	Syak.g_00356	Syad.g_01598
OG0001087	Syak.g_00691	Syad.g_01372
OG0001088	Syak.g_00694	Syad.g_01368
OG0001089	Syak.g_00722	Syad.g_01302
OG0001090	Syak.g_00806	Syad.g_01817
OG0001091	Syak.g_00804	Syad.g_01815
OG0001092	Syak.g_00801	Syad.g_01812
OG0001093	Syak.g_00794	Syad.g_01806
OG0001094	Syak.g_00428	Syad.g_01895
OG0001095	Syak.g_00448	Syad.g_01874
OG0001096	Syak.g_00623	Syad.g_01847
OG0001097	Syak.g_00598	Syad.g_01223
OG0001098	Syak.g_00578	Syad.g_02005, Syad.g_01995
OG0001099	Syak.g_02175	Syad.g_02820
OG0001100	Syak.g_00365	Syad.g_01608
OG0001101	Syak.g_00367	Syad.g_01610
OG0001102	Syak.g_00370	Syad.g_01613
OG0001103	Syak.g_00372	Syad.g_01616
OG0001104	Syak.g_00410	Syad.g_01911
OG0001105	Syak.g_00414	Syad.g_01907
OG0001106	Syak.g_00518	Syad.g_01771
OG0001107	Syak.g_00505	Syad.g_01759
OG0001108	Syak.g_00497	Syad.g_01744
OG0001109	Syak.g_00495	Syad.g_01739
OG0001110	Syak.g_00493	Syad.g_01737
OG0001111	Syak.g_00491	Syad.g_01735
OG0001112	Syak.g_00489	Syad.g_01733
OG0001113	Syak.g_00406	Syad.g_01732
OG0001114	Syak.g_00488	Syad.g_01731
OG0001115	Syak.g_00484	Syad.g_01727
OG0001116	Syak.g_00482	Syad.g_01725
OG0001117	Syak.g_00481	Syad.g_01724
OG0001118	Syak.g_00480	Syad.g_01723
OG0001119	Syak.g_00478	Syad.g_01721
OG0001120	Syak.g_00474	Syad.g_01717
OG0001121	Syak.g_00114	Syad.g_01503
OG0001123	Syak.g_00650	Syad.g_01682
OG0001124	Syak.g_00652	Syad.g_01680
OG0001125	Syak.g_00654	Syad.g_01678
OG0001126	Syak.g_00757	Syad.g_01276
OG0001127	Syak.g_00756	Syad.g_01277
OG0001128	Syak.g_00753	Syad.g_01280
OG0001129	Syak.g_00751	Syad.g_01282
OG0001130	Syak.g_00750	Syad.g_01283
OG0001131	Syak.g_00389	Syad.g_01953
OG0001132	Syak.g_00120	Syad.g_02038
OG0001133	Syak.g_00014	Syad.g_02172
OG0001134	Syak.g_00273	Syad.g_01527
OG0001135	Syak.g_00274	Syad.g_01529
OG0001136	Syak.g_00901	Syad.g_01150
OG0001137	Syak.g_00876	Syad.g_01169
OG0001138	Syak.g_00839	Syad.g_01493
OG0001139	Syak.g_00837	Syad.g_01491
OG0001140	Syak.g_00836	Syad.g_01490
OG0001141	Syak.g_00835	Syad.g_01489
OG0001142	Syak.g_00834	Syad.g_01488
OG0001143	Syak.g_00826	Syad.g_01473
OG0001144	Syak.g_00815	Syad.g_01457
OG0001145	Syak.g_00922	Syad.g_01112
OG0001146	Syak.g_00943	Syad.g_02412
OG0001147	Syak.g_01113	Syad.g_02349
OG0001148	Syak.g_02563	Syad.g_00889
OG0001149	Syak.g_02562	Syad.g_00888
OG0001150	Syak.g_02561	Syad.g_00887
OG0001151	Syak.g_02548	Syad.g_00875
OG0001153	Syak.g_01084	Syad.g_02318
OG0001154	Syak.g_01085	Syad.g_02319
OG0001155	Syak.g_02480	Syad.g_02540
OG0001156	Syak.g_02477	Syad.g_02543
