Orthogroup	Syak	Syap
OG0000591	Syak.g_00017	Syap.g_01289
OG0000592	Syak.g_00018	Syap.g_01288
OG0000593	Syak.g_00031	Syap.g_00890
OG0000594	Syak.g_00032	Syap.g_00891
OG0000595	Syak.g_00033	Syap.g_00892
OG0000596	Syak.g_00038	Syap.g_00898
OG0000597	Syak.g_00041	Syap.g_00903
OG0000598	Syak.g_00042	Syap.g_00904
OG0000599	Syak.g_00045	Syap.g_00908
OG0000600	Syak.g_00046	Syap.g_00909
OG0000601	Syak.g_00047	Syap.g_00910
OG0000602	Syak.g_00053	Syap.g_00640
OG0000603	Syak.g_00054	Syap.g_00641
OG0000604	Syak.g_00056	Syap.g_02769
OG0000605	Syak.g_00259	Syap.g_02501, Syap.g_02771
OG0000606	Syak.g_00326	Syap.g_02506
OG0000607	Syak.g_00329	Syap.g_00093
OG0000608	Syak.g_00330	Syap.g_00094
OG0000609	Syak.g_00332	Syap.g_00096
OG0000610	Syak.g_00347	Syap.g_01963
OG0000611	Syak.g_00350	Syap.g_01958
OG0000612	Syak.g_00351	Syap.g_01957
OG0000613	Syak.g_01525	Syap.g_02480
OG0000615	Syak.g_00393	Syap.g_00154
OG0000616	Syak.g_01810	Syap.g_00127
OG0000617	Syak.g_00799	Syap.g_00513
OG0000618	Syak.g_00798	Syap.g_00514
OG0000619	Syak.g_00797	Syap.g_00515
OG0000620	Syak.g_00779	Syap.g_00520
OG0000621	Syak.g_00780	Syap.g_00521
OG0000622	Syak.g_00781	Syap.g_00523
OG0000623	Syak.g_00782	Syap.g_00526
OG0000624	Syak.g_00784	Syap.g_00527
OG0000625	Syak.g_00785	Syap.g_00528
OG0000626	Syak.g_00786	Syap.g_00529
OG0000627	Syak.g_00561	Syap.g_00848
OG0000628	Syak.g_00560	Syap.g_00850
OG0000629	Syak.g_00556	Syap.g_02334
OG0000630	Syak.g_00552	Syap.g_02793
OG0000631	Syak.g_00545	Syap.g_01724
OG0000632	Syak.g_00544	Syap.g_01725
OG0000633	Syak.g_00542	Syap.g_01726
OG0000634	Syak.g_00430	Syap.g_00190
OG0000635	Syak.g_00431	Syap.g_00191
OG0000636	Syak.g_00433	Syap.g_00193
OG0000637	Syak.g_00435	Syap.g_00195
OG0000638	Syak.g_00436	Syap.g_00196
OG0000639	Syak.g_00437	Syap.g_00197
OG0000640	Syak.g_00438	Syap.g_00198
OG0000641	Syak.g_00442	Syap.g_00203
OG0000642	Syak.g_00443	Syap.g_02732
OG0000643	Syak.g_00444	Syap.g_02731
OG0000644	Syak.g_00445	Syap.g_02730
OG0000645	Syak.g_00447	Syap.g_02726
OG0000646	Syak.g_00450	Syap.g_02723
OG0000647	Syak.g_00452	Syap.g_02721
OG0000648	Syak.g_00456	Syap.g_02719
OG0000649	Syak.g_00457	Syap.g_02718
OG0000650	Syak.g_00458	Syap.g_02717
OG0000651	Syak.g_00459	Syap.g_02716
OG0000652	Syak.g_00460	Syap.g_02715
OG0000653	Syak.g_00462	Syap.g_02713
OG0000654	Syak.g_00625	Syap.g_02711
OG0000655	Syak.g_00624	Syap.g_02710
OG0000656	Syak.g_00621	Syap.g_02706
OG0000657	Syak.g_00609	Syap.g_01845
OG0000658	Syak.g_00606	Syap.g_01841
OG0000659	Syak.g_00605	Syap.g_01840
OG0000660	Syak.g_00601	Syap.g_01835
OG0000662	Syak.g_00597	Syap.g_00823
OG0000663	Syak.g_00594	Syap.g_00826
OG0000664	Syak.g_00593	Syap.g_00828
OG0000665	Syak.g_00086	Syap.g_02331
OG0000666	Syak.g_00078	Syap.g_01573
OG0000667	Syak.g_00340	Syap.g_01979
OG0000668	Syak.g_00643	Syap.g_02765
OG0000669	Syak.g_00363	Syap.g_02371
OG0000670	Syak.g_00366	Syap.g_02368
OG0000671	Syak.g_00368	Syap.g_01260
OG0000672	Syak.g_00371	Syap.g_01257
OG0000673	Syak.g_00374	Syap.g_01253
OG0000674	Syak.g_00376	Syap.g_01251
OG0000675	Syak.g_00377	Syap.g_01250
OG0000676	Syak.g_00379	Syap.g_01248
OG0000677	Syak.g_00380	Syap.g_01246
OG0000678	Syak.g_00386	Syap.g_01239
OG0000679	Syak.g_00397	Syap.g_00157
OG0000680	Syak.g_00398	Syap.g_00158
OG0000681	Syak.g_00401	Syap.g_00163
OG0000682	Syak.g_00402	Syap.g_00165
OG0000683	Syak.g_00403	Syap.g_00166
OG0000684	Syak.g_00409	Syap.g_00169
OG0000685	Syak.g_00411	Syap.g_00172
OG0000686	Syak.g_00412	Syap.g_00173
OG0000687	Syak.g_00413	Syap.g_00174
OG0000688	Syak.g_00418	Syap.g_00178
OG0000689	Syak.g_00421	Syap.g_00180
OG0000690	Syak.g_00422	Syap.g_00181
OG0000691	Syak.g_00423	Syap.g_00182
OG0000692	Syak.g_00424	Syap.g_00184
OG0000693	Syak.g_00426	Syap.g_00185
OG0000694	Syak.g_00427	Syap.g_00186
OG0000695	Syak.g_00540	Syap.g_01729
OG0000696	Syak.g_00539	Syap.g_01730
OG0000697	Syak.g_00538	Syap.g_01734
OG0000698	Syak.g_00535	Syap.g_01737
OG0000699	Syak.g_00534	Syap.g_01738
OG0000700	Syak.g_00533	Syap.g_01739
OG0000701	Syak.g_00532	Syap.g_01740
OG0000702	Syak.g_00522	Syap.g_01747
OG0000703	Syak.g_00521	Syap.g_01750
OG0000704	Syak.g_00519	Syap.g_01753
OG0000705	Syak.g_00511	Syap.g_02022
OG0000706	Syak.g_00510	Syap.g_02020
OG0000707	Syak.g_00509	Syap.g_02019
OG0000708	Syak.g_00506	Syap.g_02016
OG0000709	Syak.g_00498	Syap.g_00121
OG0000711	Syak.g_00466	Syap.g_02686
OG0000712	Syak.g_00464	Syap.g_02688
OG0000713	Syak.g_00463	Syap.g_02689
OG0000714	Syak.g_00629	Syap.g_02691
OG0000715	Syak.g_00631	Syap.g_02693
OG0000716	Syak.g_00635	Syap.g_02696
OG0000717	Syak.g_00636	Syap.g_02697
OG0000718	Syak.g_00640	Syap.g_02701
OG0000719	Syak.g_00642	Syap.g_02767
OG0000720	Syak.g_00655	Syap.g_02780
OG0000721	Syak.g_00657	Syap.g_02782
OG0000722	Syak.g_00658	Syap.g_02783
OG0000723	Syak.g_00790	Syap.g_00532
OG0000725	Syak.g_00731	Syap.g_01559
OG0000726	Syak.g_00730	Syap.g_01560
OG0000727	Syak.g_00729	Syap.g_01561
OG0000728	Syak.g_00727	Syap.g_01564
OG0000729	Syak.g_01683	Syap.g_01122
OG0000730	Syak.g_01248	Syap.g_00572
OG0000731	Syak.g_01237	Syap.g_00560
OG0000732	Syak.g_01739	Syap.g_00111, Syap.g_00976, Syap.g_01814
OG0000733	Syak.g_01905	Syap.g_01971
OG0000734	Syak.g_02184	Syap.g_02628
OG0000735	Syak.g_00914	Syap.g_00244
OG0000736	Syak.g_00913	Syap.g_00243
OG0000737	Syak.g_00912	Syap.g_00242
OG0000738	Syak.g_00907	Syap.g_00236
OG0000739	Syak.g_00906	Syap.g_00235
OG0000740	Syak.g_00905	Syap.g_00234
OG0000741	Syak.g_00902	Syap.g_00231
OG0000742	Syak.g_00899	Syap.g_00229
OG0000743	Syak.g_00897	Syap.g_00226
OG0000744	Syak.g_00896	Syap.g_00225
OG0000745	Syak.g_00894	Syap.g_00222
OG0000746	Syak.g_00892	Syap.g_00220
OG0000747	Syak.g_00891	Syap.g_00219
OG0000748	Syak.g_00875	Syap.g_00212
OG0000749	Syak.g_00874	Syap.g_00211
OG0000750	Syak.g_00873	Syap.g_00210
OG0000751	Syak.g_00862	Syap.g_00205
OG0000752	Syak.g_00860	Syap.g_01793
OG0000753	Syak.g_00857	Syap.g_02775
OG0000754	Syak.g_00852	Syap.g_01883
OG0000755	Syak.g_00841	Syap.g_01893
OG0000757	Syak.g_00833	Syap.g_00427
OG0000758	Syak.g_00832	Syap.g_00428
OG0000759	Syak.g_00831	Syap.g_00429
OG0000760	Syak.g_00830	Syap.g_00430
OG0000761	Syak.g_00829	Syap.g_00431
OG0000762	Syak.g_00827	Syap.g_00434
OG0000763	Syak.g_00825	Syap.g_02624
OG0000764	Syak.g_00824	Syap.g_02623
OG0000765	Syak.g_00669	Syap.g_02440
OG0000766	Syak.g_00670	Syap.g_02439
OG0000767	Syak.g_00672	Syap.g_02437
OG0000768	Syak.g_00673	Syap.g_02436
OG0000769	Syak.g_00675	Syap.g_02434
OG0000770	Syak.g_00678	Syap.g_02431
OG0000772	Syak.g_02048	Syap.g_02295
OG0000773	Syak.g_00921	Syap.g_00885
OG0000774	Syak.g_00926	Syap.g_01473
OG0000775	Syak.g_00929	Syap.g_01475
OG0000776	Syak.g_00930	Syap.g_01476
OG0000777	Syak.g_00931	Syap.g_01478
OG0000778	Syak.g_00932	Syap.g_01479
OG0000779	Syak.g_00938	Syap.g_01494
OG0000780	Syak.g_00942	Syap.g_01496
OG0000781	Syak.g_00946	Syap.g_02609
OG0000782	Syak.g_00947	Syap.g_02611
OG0000783	Syak.g_00948	Syap.g_02612
OG0000784	Syak.g_00949	Syap.g_02613
OG0000785	Syak.g_00951	Syap.g_02281
OG0000786	Syak.g_00956	Syap.g_02287
OG0000787	Syak.g_00957	Syap.g_02288
OG0000788	Syak.g_00048	Syap.g_01932
OG0000789	Syak.g_00085	Syap.g_00372
OG0000791	Syak.g_02558	Syap.g_02520
OG0000792	Syak.g_02557	Syap.g_02519
OG0000793	Syak.g_02552	Syap.g_02141
OG0000794	Syak.g_02551	Syap.g_02200
OG0000795	Syak.g_02550	Syap.g_02199
OG0000796	Syak.g_02547	Syap.g_02448
OG0000797	Syak.g_02546	Syap.g_02449
OG0000798	Syak.g_01456	Syap.g_01363
OG0000799	Syak.g_00981	Syap.g_02488
OG0000800	Syak.g_00989	Syap.g_02487
OG0000801	Syak.g_00990	Syap.g_02486
OG0000802	Syak.g_00995	Syap.g_02659
OG0000803	Syak.g_01021	Syap.g_02109
OG0000804	Syak.g_01026	Syap.g_02113
OG0000805	Syak.g_01029	Syap.g_02115
OG0000806	Syak.g_01031	Syap.g_02117
OG0000807	Syak.g_01033	Syap.g_02118
OG0000808	Syak.g_01034	Syap.g_02119
OG0000809	Syak.g_01038	Syap.g_02122
OG0000810	Syak.g_01039	Syap.g_02124
OG0000811	Syak.g_01045	Syap.g_02472
OG0000812	Syak.g_01047	Syap.g_02474
OG0000813	Syak.g_01048	Syap.g_02475
OG0000814	Syak.g_01051	Syap.g_02753
OG0000815	Syak.g_01053	Syap.g_02752
OG0000816	Syak.g_01055	Syap.g_02289
OG0000817	Syak.g_01056	Syap.g_02527
OG0000818	Syak.g_01060	Syap.g_02001
OG0000819	Syak.g_01064	Syap.g_02002
OG0000820	Syak.g_01065	Syap.g_02003
OG0000821	Syak.g_01071	Syap.g_02009
OG0000822	Syak.g_01073	Syap.g_02011
OG0000824	Syak.g_01080	Syap.g_00008
OG0000825	Syak.g_01081	Syap.g_00009
OG0000826	Syak.g_01082	Syap.g_00010
OG0000827	Syak.g_01083	Syap.g_00011
OG0000828	Syak.g_01086	Syap.g_00014
OG0000829	Syak.g_01087	Syap.g_00015
OG0000830	Syak.g_01088	Syap.g_00016
OG0000831	Syak.g_01091	Syap.g_00019
OG0000832	Syak.g_02482	Syap.g_00752
OG0000833	Syak.g_02473	Syap.g_00021
OG0000834	Syak.g_02470	Syap.g_00023
OG0000835	Syak.g_02469	Syap.g_00024
OG0000836	Syak.g_02466	Syap.g_00026
OG0000837	Syak.g_02465	Syap.g_00027
OG0000838	Syak.g_02461	Syap.g_00031
OG0000839	Syak.g_02460	Syap.g_00032
OG0000840	Syak.g_02459	Syap.g_00033
OG0000841	Syak.g_02458	Syap.g_00034
OG0000842	Syak.g_02457	Syap.g_00035
OG0000843	Syak.g_02456	Syap.g_00036
OG0000844	Syak.g_02454	Syap.g_00039
OG0000845	Syak.g_02453	Syap.g_00040
OG0000846	Syak.g_02452	Syap.g_00042
OG0000847	Syak.g_02451	Syap.g_00043
OG0000848	Syak.g_02449	Syap.g_00045
OG0000849	Syak.g_02448	Syap.g_00046
OG0000850	Syak.g_02445	Syap.g_00310
OG0000851	Syak.g_02440	Syap.g_01214
OG0000852	Syak.g_02439	Syap.g_01215
OG0000853	Syak.g_02435	Syap.g_01219
OG0000854	Syak.g_02433	Syap.g_01222
OG0000855	Syak.g_02432	Syap.g_01223
OG0000856	Syak.g_00021	Syap.g_01286
OG0000857	Syak.g_00451	Syap.g_02722
OG0000858	Syak.g_02426	Syap.g_00612
OG0000859	Syak.g_02425	Syap.g_00613
OG0000860	Syak.g_02414	Syap.g_00623
OG0000861	Syak.g_02413	Syap.g_02789
OG0000862	Syak.g_02412	Syap.g_01789
OG0000863	Syak.g_02409	Syap.g_01784
OG0000864	Syak.g_02408	Syap.g_01783
OG0000865	Syak.g_02407	Syap.g_01781, Syap.g_01782
OG0000866	Syak.g_02406	Syap.g_01780
OG0000867	Syak.g_02405	Syap.g_01779
OG0000868	Syak.g_02402	Syap.g_01775
OG0000869	Syak.g_02398	Syap.g_01770
OG0000870	Syak.g_02393	Syap.g_01401
OG0000871	Syak.g_02392	Syap.g_01400
OG0000872	Syak.g_02386	Syap.g_01394
OG0000873	Syak.g_02383	Syap.g_01390
OG0000874	Syak.g_02379	Syap.g_01388
OG0000875	Syak.g_02377	Syap.g_01386
OG0000876	Syak.g_02375	Syap.g_00822
OG0000877	Syak.g_02372	Syap.g_01380
OG0000878	Syak.g_02371	Syap.g_01378
OG0000879	Syak.g_02370	Syap.g_01377
OG0000880	Syak.g_02369	Syap.g_01376
OG0000882	Syak.g_02358	Syap.g_01516
OG0000883	Syak.g_02355	Syap.g_01511
OG0000884	Syak.g_02353	Syap.g_01509
OG0000885	Syak.g_02352	Syap.g_01508
OG0000886	Syak.g_02351	Syap.g_01507
OG0000887	Syak.g_02350	Syap.g_01506
OG0000888	Syak.g_02348	Syap.g_01504
OG0000889	Syak.g_02346	Syap.g_01502
OG0000890	Syak.g_02334	Syap.g_01499
OG0000891	Syak.g_02333	Syap.g_01498
OG0000892	Syak.g_02329	Syap.g_02671
OG0000893	Syak.g_01393	Syap.g_02497
OG0000894	Syak.g_01390	Syap.g_02679
OG0000895	Syak.g_01386	Syap.g_00546
OG0000896	Syak.g_01385	Syap.g_00545
OG0000897	Syak.g_01383	Syap.g_00543
OG0000898	Syak.g_01382	Syap.g_00542
OG0000899	Syak.g_01381	Syap.g_00541
OG0000900	Syak.g_01380	Syap.g_00540
OG0000901	Syak.g_01375	Syap.g_01930
OG0000902	Syak.g_01368	Syap.g_01929
OG0000903	Syak.g_01353	Syap.g_01916
OG0000904	Syak.g_01358	Syap.g_01922
OG0000905	Syak.g_01363	Syap.g_01925
OG0000906	Syak.g_01366	Syap.g_01927
OG0000907	Syak.g_01351	Syap.g_01914
OG0000908	Syak.g_01348	Syap.g_01235
OG0000909	Syak.g_01347	Syap.g_01236
OG0000910	Syak.g_01346	Syap.g_01237
OG0000911	Syak.g_01344	Syap.g_00511
OG0000912	Syak.g_01343	Syap.g_00510
OG0000913	Syak.g_01342	Syap.g_00509
OG0000914	Syak.g_01341	Syap.g_00508
OG0000915	Syak.g_01339	Syap.g_00506
OG0000916	Syak.g_01338	Syap.g_00505
OG0000917	Syak.g_01337	Syap.g_00504
OG0000918	Syak.g_01336	Syap.g_00503
OG0000919	Syak.g_01335	Syap.g_00502
OG0000920	Syak.g_01334	Syap.g_00501
OG0000921	Syak.g_01333	Syap.g_00500
OG0000922	Syak.g_01332	Syap.g_00499
OG0000923	Syak.g_01328	Syap.g_00495
OG0000924	Syak.g_01327	Syap.g_00494
OG0000925	Syak.g_01326	Syap.g_00493
OG0000926	Syak.g_01325	Syap.g_00492
OG0000927	Syak.g_01323	Syap.g_00490
OG0000928	Syak.g_01322	Syap.g_00489
OG0000929	Syak.g_01321	Syap.g_00488
OG0000930	Syak.g_01320	Syap.g_00487
OG0000931	Syak.g_01319	Syap.g_00486
OG0000932	Syak.g_01318	Syap.g_00485
OG0000933	Syak.g_01312	Syap.g_00479
OG0000934	Syak.g_01310	Syap.g_00477
OG0000935	Syak.g_01309	Syap.g_00476
OG0000936	Syak.g_01308	Syap.g_00475
OG0000937	Syak.g_01307	Syap.g_00474
OG0000938	Syak.g_01304	Syap.g_00471
OG0000939	Syak.g_01303	Syap.g_00469
OG0000940	Syak.g_01297	Syap.g_00460
OG0000941	Syak.g_01295	Syap.g_00458
OG0000942	Syak.g_01293	Syap.g_00606
OG0000943	Syak.g_01292	Syap.g_00604
OG0000944	Syak.g_01290	Syap.g_00602
OG0000945	Syak.g_01288	Syap.g_00601
OG0000946	Syak.g_01283	Syap.g_00595
OG0000947	Syak.g_01280	Syap.g_00591
OG0000948	Syak.g_01279	Syap.g_00590
OG0000949	Syak.g_01551	Syap.g_01051
OG0000950	Syak.g_01562	Syap.g_01061
OG0000951	Syak.g_01569	Syap.g_01070
OG0000952	Syak.g_01574	Syap.g_01074
OG0000953	Syak.g_01627	Syap.g_01078
OG0000954	Syak.g_01633	Syap.g_01089
OG0000955	Syak.g_01634	Syap.g_01090
OG0000956	Syak.g_01636	Syap.g_01092
OG0000957	Syak.g_01648	Syap.g_01109
OG0000958	Syak.g_01649	Syap.g_01110
OG0000959	Syak.g_01653	Syap.g_01114
OG0000960	Syak.g_01654	Syap.g_01115
OG0000961	Syak.g_01679	Syap.g_02170
OG0000962	Syak.g_01682	Syap.g_01121
OG0000963	Syak.g_01687	Syap.g_01124
OG0000964	Syak.g_01688	Syap.g_01125
OG0000965	Syak.g_01689	Syap.g_01126
OG0000966	Syak.g_01711	Syap.g_01141
OG0000967	Syak.g_01715	Syap.g_00633
OG0000968	Syak.g_01719	Syap.g_00998
OG0000969	Syak.g_01721	Syap.g_00996
OG0000970	Syak.g_01722	Syap.g_00995
OG0000971	Syak.g_01724	Syap.g_00993
OG0000972	Syak.g_01725	Syap.g_00992
OG0000973	Syak.g_01726	Syap.g_00991
OG0000974	Syak.g_01727	Syap.g_00990
OG0000975	Syak.g_01728	Syap.g_00989
OG0000976	Syak.g_01729	Syap.g_00988
OG0000977	Syak.g_01731	Syap.g_00986
OG0000978	Syak.g_01732	Syap.g_00985
OG0000979	Syak.g_01735	Syap.g_00980
OG0000980	Syak.g_01738	Syap.g_00977
OG0000981	Syak.g_01741	Syap.g_01812
OG0000982	Syak.g_01941	Syap.g_00132
OG0000983	Syak.g_01940	Syap.g_00134
OG0000984	Syak.g_01939	Syap.g_00135
OG0000985	Syak.g_01935	Syap.g_00140
OG0000986	Syak.g_01933	Syap.g_01044
OG0000987	Syak.g_01931	Syap.g_01033
OG0000988	Syak.g_01925	Syap.g_01027
OG0000989	Syak.g_01912	Syap.g_01011
OG0000990	Syak.g_01900	Syap.g_02087
OG0000991	Syak.g_01896	Syap.g_02091
OG0000992	Syak.g_01893	Syap.g_02095
OG0000993	Syak.g_01892	Syap.g_02097
OG0000994	Syak.g_01889	Syap.g_02101
OG0000996	Syak.g_01839	Syap.g_01817
OG0000997	Syak.g_01828	Syap.g_02590
OG0000998	Syak.g_01826	Syap.g_02591
OG0000999	Syak.g_01825	Syap.g_02592
OG0001001	Syak.g_01814	Syap.g_02605
OG0001002	Syak.g_01807	Syap.g_00124
OG0001003	Syak.g_01806	Syap.g_02310
OG0001004	Syak.g_01805	Syap.g_02311
OG0001005	Syak.g_01804	Syap.g_02312
OG0001006	Syak.g_01797	Syap.g_00053
OG0001007	Syak.g_01795	Syap.g_00055
OG0001008	Syak.g_01190	Syap.g_02060
OG0001012	Syak.g_01946	Syap.g_00371
OG0001013	Syak.g_01969	Syap.g_01325
OG0001016	Syak.g_02250	Syap.g_01695
OG0001033	Syak.g_02037	Syap.g_00105
OG0001035	Syak.g_01422	Syap.g_01594
OG0001038	Syak.g_01457	Syap.g_01362
OG0001039	Syak.g_01460	Syap.g_01359
OG0001040	Syak.g_01463	Syap.g_01356
OG0001041	Syak.g_01468	Syap.g_01352
OG0001043	Syak.g_01504	Syap.g_01676
OG0001044	Syak.g_01247	Syap.g_00571
OG0001053	Syak.g_02577	Syap.g_02253
OG0001054	Syak.g_02596	Syap.g_00274
OG0001055	Syak.g_02617	Syap.g_00252
OG0001060	Syak.g_02677	Syap.g_00299
OG0001061	Syak.g_02697	Syap.g_01309
OG0001062	Syak.g_02699	Syap.g_01314
OG0001072	Syak.g_02721	Syap.g_00441
OG0001073	Syak.g_02736	Syap.g_00122, Syap.g_00455
OG0001078	Syak.g_00036	Syap.g_00896
OG0001080	Syak.g_00264	Syap.g_02505
OG0001085	Syak.g_00354	Syap.g_01953
OG0001094	Syak.g_00428	Syap.g_00187
OG0001095	Syak.g_00448	Syap.g_02725
OG0001096	Syak.g_00623	Syap.g_02709
OG0001100	Syak.g_00365	Syap.g_02369
OG0001102	Syak.g_00370	Syap.g_01258
OG0001103	Syak.g_00372	Syap.g_01256
OG0001104	Syak.g_00410	Syap.g_00171
OG0001105	Syak.g_00414	Syap.g_00175
OG0001107	Syak.g_00505	Syap.g_02015
OG0001108	Syak.g_00497	Syap.g_00119
OG0001123	Syak.g_00650	Syap.g_01872
OG0001133	Syak.g_00014	Syap.g_01292
OG0001136	Syak.g_00901	Syap.g_00230
OG0001137	Syak.g_00876	Syap.g_00213
OG0001140	Syak.g_00836	Syap.g_02134
OG0001154	Syak.g_01085	Syap.g_00013
OG0001155	Syak.g_02480	Syap.g_00750
OG0001160	Syak.g_02437	Syap.g_01217
OG0001162	Syak.g_00959	Syap.g_02366
OG0001163	Syak.g_02429	Syap.g_00609
OG0001164	Syak.g_02423	Syap.g_00614
OG0001165	Syak.g_02418	Syap.g_00619
OG0001168	Syak.g_02364	Syap.g_01372
OG0001171	Syak.g_02349	Syap.g_01505
OG0001172	Syak.g_01388	Syap.g_00547
OG0001177	Syak.g_01356	Syap.g_01920
OG0001178	Syak.g_02411	Syap.g_01786, Syap.g_01787
OG0001179	Syak.g_01324	Syap.g_00491
OG0001181	Syak.g_01296	Syap.g_00459
OG0001183	Syak.g_01282	Syap.g_00594
OG0001185	Syak.g_01643	Syap.g_01104
OG0001186	Syak.g_01709	Syap.g_01140
OG0001187	Syak.g_01712	Syap.g_01142
OG0001188	Syak.g_01714	Syap.g_00634
OG0001189	Syak.g_01736	Syap.g_00979
OG0001191	Syak.g_01928	Syap.g_01030
OG0001192	Syak.g_01921	Syap.g_01021
OG0001197	Syak.g_01809	Syap.g_00126
OG0001198	Syak.g_01798	Syap.g_00052
OG0001199	Syak.g_02249	Syap.g_01696
OG0001200	Syak.g_02247	Syap.g_01698
OG0001202	Syak.g_02061	Syap.g_01613
OG0001203	Syak.g_02307	Syap.g_01154
OG0001204	Syak.g_01404	Syap.g_01577
OG0001214	Syak.g_00037	Syap.g_00897
OG0001217	Syak.g_00138	Syap.g_01464
OG0001218	Syak.g_01093	Syap.g_00020
OG0001219	Syak.g_00551	Syap.g_02794
OG0001221	Syak.g_00390	Syap.g_01777
OG0001222	Syak.g_00517	Syap.g_02027
OG0001224	Syak.g_00739	Syap.g_01551
OG0001226	Syak.g_02239	Syap.g_02551
OG0001228	Syak.g_00619	Syap.g_01063
OG0001229	Syak.g_00711	Syap.g_00827
OG0001230	Syak.g_01030	Syap.g_02116
OG0001231	Syak.g_01777	Syap.g_00073
OG0001232	Syak.g_02385	Syap.g_01393
OG0001235	Syak.g_01362	Syap.g_01924
OG0001236	Syak.g_01568	Syap.g_01069
OG0001237	Syak.g_01573	Syap.g_01073
OG0001238	Syak.g_01926	Syap.g_01028
OG0001239	Syak.g_02252	Syap.g_01693, Syap.g_01692
OG0001242	Syak.g_02168	Syap.g_02227, Syap.g_02229
OG0001243	Syak.g_02160	Syap.g_02219
OG0001244	Syak.g_02132	Syap.g_02192
OG0001246	Syak.g_02604	Syap.g_00267, Syap.g_01165
OG0001248	Syak.g_00147	Syap.g_00423
OG0001249	Syak.g_01251	Syap.g_00575
OG0001250	Syak.g_00602	Syap.g_01836
OG0001251	Syak.g_01875	Syap.g_01549, Syap.g_01727
OG0001253	Syak.g_00250	Syap.g_01969
OG0001255	Syak.g_00066	Syap.g_02523
OG0001256	Syak.g_02430	Syap.g_01225
OG0001257	Syak.g_02502	Syap.g_00374, Syap.g_00373
OG0001258	Syak.g_02420	Syap.g_00617
OG0001260	Syak.g_02332	Syap.g_01497
OG0001261	Syak.g_01315	Syap.g_00482
OG0001262	Syak.g_01734	Syap.g_00981
OG0001263	Syak.g_02157	Syap.g_02216
OG0001265	Syak.g_02170	Syap.g_02231
OG0001266	Syak.g_02057	Syap.g_01618
OG0001267	Syak.g_01459	Syap.g_01360
OG0001268	Syak.g_01240	Syap.g_00563
OG0001270	Syak.g_01194	Syap.g_02056
OG0001271	Syak.g_01121	Syap.g_02759
OG0001272	Syak.g_02580	Syap.g_02250
OG0001274	Syak.g_01988	Syap.g_01897
OG0001275	Syak.g_00633	Syap.g_02694
OG0001276	Syak.g_00649	Syap.g_01873
OG0001277	Syak.g_01829	Syap.g_01293
OG0001278	Syak.g_00671	Syap.g_02438
OG0001279	Syak.g_00105	Syap.g_02663
OG0001282	Syak.g_02564	Syap.g_01701
OG0001284	Syak.g_02446	Syap.g_00047
OG0001286	Syak.g_01301	Syap.g_00467
OG0001287	Syak.g_01652	Syap.g_00418
OG0001288	Syak.g_01686	Syap.g_01123
OG0001289	Syak.g_02222	Syap.g_02365
OG0001291	Syak.g_02147	Syap.g_02207
OG0001292	Syak.g_01410	Syap.g_01583
OG0001297	Syak.g_02614	Syap.g_00255
OG0001299	Syak.g_00349	Syap.g_01959
OG0001303	Syak.g_00548	Syap.g_02795
OG0001304	Syak.g_00664	Syap.g_00536
OG0001305	Syak.g_00728	Syap.g_01562
OG0001306	Syak.g_00915	Syap.g_00245
OG0001307	Syak.g_00344	Syap.g_00403
OG0001308	Syak.g_01054	Syap.g_02751, Syap.g_02750
OG0001311	Syak.g_00651	Syap.g_01871
OG0001312	Syak.g_00537	Syap.g_01735
OG0001314	Syak.g_00124	Syap.g_00330, Syap.g_00391
OG0001315	Syak.g_01284	Syap.g_00596
OG0001318	Syak.g_01424	Syap.g_01596, Syap.g_01597
OG0001319	Syak.g_01448	Syap.g_02338
OG0001323	Syak.g_02623	Syap.g_00757
OG0001326	Syak.g_01870, Syak.g_01154	Syap.g_02646
OG0001332	Syak.g_02485	Syap.g_01548
OG0001333	Syak.g_02365	Syap.g_01373
OG0001336	Syak.g_01817	Syap.g_02602
OG0001337	Syak.g_01262, Syak.g_01253	Syap.g_00576
OG0001345	Syak.g_00856	Syap.g_01877, Syap.g_02776
OG0001346	Syak.g_00937	Syap.g_01484
OG0001347	Syak.g_01885	Syap.g_02536
OG0001348	Syak.g_00774	Syap.g_00938
OG0001351	Syak.g_01164	Syap.g_01996
OG0001353	Syak.g_00612	Syap.g_01849
OG0001358	Syak.g_00007	Syap.g_00942
OG0001360	Syak.g_00854	Syap.g_01881, Syap.g_02778
OG0001361	Syak.g_00859	Syap.g_01792
OG0001364	Syak.g_01552	Syap.g_01052
OG0001365	Syak.g_01937	Syap.g_00138
OG0001366	Syak.g_02391	Syap.g_01399
OG0001368	Syak.g_01403	Syap.g_01576
OG0001371	Syak.g_02231	Syap.g_02545, Syap.g_02544
OG0001373	Syak.g_01871	Syap.g_02647
OG0001374	Syak.g_01863	Syap.g_01829, Syap.g_01830
OG0001376	Syak.g_01916	Syap.g_01991
OG0001377	Syak.g_01917	Syap.g_01992
OG0001378	Syak.g_01196	Syap.g_02055
OG0001379	Syak.g_00927	Syap.g_01474
OG0001382	Syak.g_01169	Syap.g_00677
OG0001383	Syak.g_02312	Syap.g_02665
OG0001385	Syak.g_01874	Syap.g_02650
OG0001386	Syak.g_01873	Syap.g_02649
OG0001387	Syak.g_01872	Syap.g_02648
OG0001388	Syak.g_01869	Syap.g_02645
