Orthogroup	Syak	Syao
OG0000584	Syak.g_02750	Syao.g_01206
OG0000585	Syak.g_02753	Syao.g_01054
OG0000586	Syak.g_02754	Syao.g_01055
OG0000587	Syak.g_02756	Syao.g_01057
OG0000588	Syak.g_00004	Syao.g_00406
OG0000589	Syak.g_00008	Syao.g_01342
OG0000590	Syak.g_00009	Syao.g_01341
OG0000591	Syak.g_00017	Syao.g_01330
OG0000592	Syak.g_00018	Syao.g_01329
OG0000593	Syak.g_00031	Syao.g_00890
OG0000594	Syak.g_00032	Syao.g_00891
OG0000595	Syak.g_00033	Syao.g_00892
OG0000596	Syak.g_00038	Syao.g_00897
OG0000597	Syak.g_00041	Syao.g_00900
OG0000598	Syak.g_00042	Syao.g_00901
OG0000599	Syak.g_00045	Syao.g_00908
OG0000600	Syak.g_00046	Syao.g_00909
OG0000601	Syak.g_00047	Syao.g_00910
OG0000602	Syak.g_00053	Syao.g_00914
OG0000603	Syak.g_00054	Syao.g_00915
OG0000604	Syak.g_00056	Syao.g_00918
OG0000606	Syak.g_00326	Syao.g_00924
OG0000607	Syak.g_00329	Syao.g_00927
OG0000608	Syak.g_00330	Syao.g_00928
OG0000609	Syak.g_00332	Syao.g_00930
OG0000610	Syak.g_00347	Syao.g_00940
OG0000611	Syak.g_00350	Syao.g_00943
OG0000612	Syak.g_00351	Syao.g_00944
OG0000613	Syak.g_01525	Syao.g_01979
OG0000614	Syak.g_00705	Syao.g_00375
OG0000615	Syak.g_00393	Syao.g_00978
OG0000616	Syak.g_01810	Syao.g_02342
OG0000617	Syak.g_00799	Syao.g_00486
OG0000618	Syak.g_00798	Syao.g_00485
OG0000619	Syak.g_00797	Syao.g_00484
OG0000620	Syak.g_00779	Syao.g_00479
OG0000621	Syak.g_00780	Syao.g_00478
OG0000622	Syak.g_00781	Syao.g_00476
OG0000623	Syak.g_00782	Syao.g_00475
OG0000624	Syak.g_00784	Syao.g_00473
OG0000625	Syak.g_00785	Syao.g_00472
OG0000626	Syak.g_00786	Syao.g_00471
OG0000627	Syak.g_00561	Syao.g_00567
OG0000628	Syak.g_00560	Syao.g_00566
OG0000629	Syak.g_00556	Syao.g_00590
OG0000630	Syak.g_00552	Syao.g_00585
OG0000631	Syak.g_00545	Syao.g_00644
OG0000632	Syak.g_00544	Syao.g_00643
OG0000633	Syak.g_00542	Syao.g_00642
OG0000634	Syak.g_00430	Syao.g_00752
OG0000635	Syak.g_00431	Syao.g_00753
OG0000636	Syak.g_00433	Syao.g_00755
OG0000637	Syak.g_00435	Syao.g_00757
OG0000638	Syak.g_00436	Syao.g_00758
OG0000639	Syak.g_00437	Syao.g_00759
OG0000640	Syak.g_00438	Syao.g_00760
OG0000641	Syak.g_00442	Syao.g_00764
OG0000642	Syak.g_00443	Syao.g_00765
OG0000643	Syak.g_00444	Syao.g_00767
OG0000644	Syak.g_00445	Syao.g_00768
OG0000645	Syak.g_00447	Syao.g_00770
OG0000646	Syak.g_00450	Syao.g_00773
OG0000647	Syak.g_00452	Syao.g_00775
OG0000648	Syak.g_00456	Syao.g_00777
OG0000649	Syak.g_00457	Syao.g_00778
OG0000650	Syak.g_00458	Syao.g_00779
OG0000651	Syak.g_00459	Syao.g_00780
OG0000652	Syak.g_00460	Syao.g_00781
OG0000653	Syak.g_00462	Syao.g_00783
OG0000654	Syak.g_00625	Syao.g_00784
OG0000655	Syak.g_00624	Syao.g_00785
OG0000656	Syak.g_00621	Syao.g_00789
OG0000657	Syak.g_00609	Syao.g_00435
OG0000658	Syak.g_00606	Syao.g_00560
OG0000659	Syak.g_00605	Syao.g_00559
OG0000660	Syak.g_00601	Syao.g_00555
OG0000661	Syak.g_00599	Syao.g_00553
OG0000662	Syak.g_00597	Syao.g_00535
OG0000663	Syak.g_00594	Syao.g_00532
OG0000664	Syak.g_00593	Syao.g_00530
OG0000665	Syak.g_00086	Syao.g_01436
OG0000666	Syak.g_00078	Syao.g_02120
OG0000667	Syak.g_00340	Syao.g_01375
OG0000668	Syak.g_00643	Syao.g_02678
OG0000669	Syak.g_00363	Syao.g_00955
OG0000670	Syak.g_00366	Syao.g_00958
OG0000671	Syak.g_00368	Syao.g_00960
OG0000672	Syak.g_00371	Syao.g_00963
OG0000673	Syak.g_00374	Syao.g_00966
OG0000674	Syak.g_00376	Syao.g_00968
OG0000675	Syak.g_00377	Syao.g_00969
OG0000676	Syak.g_00379	Syao.g_00971
OG0000677	Syak.g_00380	Syao.g_00972
OG0000678	Syak.g_00386	Syao.g_00974
OG0000679	Syak.g_00397	Syao.g_00981
OG0000680	Syak.g_00398	Syao.g_00982
OG0000681	Syak.g_00401	Syao.g_00985
OG0000682	Syak.g_00402	Syao.g_00986
OG0000683	Syak.g_00403	Syao.g_00987
OG0000684	Syak.g_00409	Syao.g_00990
OG0000685	Syak.g_00411	Syao.g_00733
OG0000686	Syak.g_00412	Syao.g_00734
OG0000687	Syak.g_00413	Syao.g_00735
OG0000688	Syak.g_00418	Syao.g_00741
OG0000689	Syak.g_00421	Syao.g_00743
OG0000690	Syak.g_00422	Syao.g_00744
OG0000691	Syak.g_00423	Syao.g_00745
OG0000692	Syak.g_00424	Syao.g_00747
OG0000693	Syak.g_00426	Syao.g_00748
OG0000694	Syak.g_00427	Syao.g_00749
OG0000695	Syak.g_00540	Syao.g_00639
OG0000696	Syak.g_00539	Syao.g_00638
OG0000697	Syak.g_00538	Syao.g_00636
OG0000698	Syak.g_00535	Syao.g_00633
OG0000699	Syak.g_00534	Syao.g_00631
OG0000700	Syak.g_00533	Syao.g_00630
OG0000701	Syak.g_00532	Syao.g_00629
OG0000702	Syak.g_00522	Syao.g_00705
OG0000703	Syak.g_00521	Syao.g_00693
OG0000704	Syak.g_00519	Syao.g_00689
OG0000705	Syak.g_00511	Syao.g_00682
OG0000706	Syak.g_00510	Syao.g_00681
OG0000707	Syak.g_00509	Syao.g_00680
OG0000708	Syak.g_00506	Syao.g_00677
OG0000709	Syak.g_00498	Syao.g_00670
OG0000710	Syak.g_00494	Syao.g_00666
OG0000711	Syak.g_00466	Syao.g_00815
OG0000712	Syak.g_00464	Syao.g_00813
OG0000713	Syak.g_00463	Syao.g_00812
OG0000714	Syak.g_00629	Syao.g_00810
OG0000715	Syak.g_00631	Syao.g_00808
OG0000716	Syak.g_00635	Syao.g_00804
OG0000717	Syak.g_00636	Syao.g_00803
OG0000718	Syak.g_00640	Syao.g_00794
OG0000719	Syak.g_00642	Syao.g_00444
OG0000720	Syak.g_00655	Syao.g_00457
OG0000721	Syak.g_00657	Syao.g_00459
OG0000722	Syak.g_00658	Syao.g_00460
OG0000723	Syak.g_00790	Syao.g_00469
OG0000724	Syak.g_00749	Syao.g_00513
OG0000725	Syak.g_00731	Syao.g_00385
OG0000726	Syak.g_00730	Syao.g_00384
OG0000727	Syak.g_00729	Syao.g_00383
OG0000728	Syak.g_00727	Syao.g_00381
OG0000729	Syak.g_01683	Syao.g_02190
OG0000730	Syak.g_01248	Syao.g_01880
OG0000731	Syak.g_01237	Syao.g_01868
OG0000732	Syak.g_01739	Syao.g_02218
OG0000733	Syak.g_01905	Syao.g_01427
OG0000734	Syak.g_02184	Syao.g_02592
OG0000735	Syak.g_00914	Syao.g_00140
OG0000736	Syak.g_00913	Syao.g_00139
OG0000737	Syak.g_00912	Syao.g_00138
OG0000738	Syak.g_00907	Syao.g_00132
OG0000739	Syak.g_00906	Syao.g_00131
OG0000740	Syak.g_00905	Syao.g_00130
OG0000741	Syak.g_00902	Syao.g_00127
OG0000742	Syak.g_00899	Syao.g_00124
OG0000743	Syak.g_00897	Syao.g_00217
OG0000744	Syak.g_00896	Syao.g_00216
OG0000745	Syak.g_00894	Syao.g_00213
OG0000746	Syak.g_00892	Syao.g_00210
OG0000747	Syak.g_00891	Syao.g_00208
OG0000748	Syak.g_00875	Syao.g_00193
OG0000749	Syak.g_00874	Syao.g_00192
OG0000750	Syak.g_00873	Syao.g_00191
OG0000751	Syak.g_00862	Syao.g_00185
OG0000752	Syak.g_00860	Syao.g_00183
OG0000753	Syak.g_00857	Syao.g_00180
OG0000754	Syak.g_00852	Syao.g_00175
OG0000755	Syak.g_00841	Syao.g_00021
OG0000756	Syak.g_00840	Syao.g_00229
OG0000757	Syak.g_00833	Syao.g_00252
OG0000758	Syak.g_00832	Syao.g_00251
OG0000759	Syak.g_00831	Syao.g_00250
OG0000760	Syak.g_00830	Syao.g_00249
OG0000761	Syak.g_00829	Syao.g_00248
OG0000762	Syak.g_00827	Syao.g_00246
OG0000763	Syak.g_00825	Syao.g_00242
OG0000764	Syak.g_00824	Syao.g_00241
OG0000765	Syak.g_00669	Syao.g_00267
OG0000766	Syak.g_00670	Syao.g_00266
OG0000767	Syak.g_00672	Syao.g_00264
OG0000768	Syak.g_00673	Syao.g_00263
OG0000769	Syak.g_00675	Syao.g_00261
OG0000770	Syak.g_00678	Syao.g_00257
OG0000771	Syak.g_00755	Syao.g_00506
OG0000772	Syak.g_02048	Syao.g_01523
OG0000773	Syak.g_00921	Syao.g_01447
OG0000774	Syak.g_00926	Syao.g_01442
OG0000775	Syak.g_00929	Syao.g_01440
OG0000776	Syak.g_00930	Syao.g_01439
OG0000777	Syak.g_00931	Syao.g_01438
OG0000778	Syak.g_00932	Syao.g_01437
OG0000779	Syak.g_00938	Syao.g_01469
OG0000780	Syak.g_00942	Syao.g_01456
OG0000781	Syak.g_00946	Syao.g_01452
OG0000782	Syak.g_00947	Syao.g_01451
OG0000783	Syak.g_00948	Syao.g_01450
OG0000784	Syak.g_00949	Syao.g_01449
OG0000785	Syak.g_00951	Syao.g_01481
OG0000786	Syak.g_00956	Syao.g_01473
OG0000787	Syak.g_00957	Syao.g_01472
OG0000788	Syak.g_00048	Syao.g_00870
OG0000789	Syak.g_00085	Syao.g_00623
OG0000790	Syak.g_02560	Syao.g_00041, Syao.g_00315
OG0000791	Syak.g_02558	Syao.g_00043
OG0000792	Syak.g_02557	Syao.g_00044
OG0000793	Syak.g_02552	Syao.g_02700
OG0000794	Syak.g_02551	Syao.g_02703
OG0000795	Syak.g_02550	Syao.g_02704
OG0000796	Syak.g_02547	Syao.g_02708
OG0000797	Syak.g_02546	Syao.g_02709
OG0000798	Syak.g_01456	Syao.g_02066
OG0000799	Syak.g_00981	Syao.g_01525
OG0000800	Syak.g_00989	Syao.g_01526
OG0000801	Syak.g_00990	Syao.g_01527
OG0000802	Syak.g_00995	Syao.g_01531
OG0000803	Syak.g_01021	Syao.g_01534
OG0000804	Syak.g_01026	Syao.g_01537
OG0000805	Syak.g_01029	Syao.g_01502
OG0000806	Syak.g_01031	Syao.g_01504
OG0000807	Syak.g_01033	Syao.g_01506
OG0000808	Syak.g_01034	Syao.g_01507
OG0000809	Syak.g_01038	Syao.g_01511
OG0000810	Syak.g_01039	Syao.g_01482
OG0000811	Syak.g_01045	Syao.g_01490
OG0000812	Syak.g_01047	Syao.g_01492
OG0000813	Syak.g_01048	Syao.g_01493
OG0000814	Syak.g_01051	Syao.g_01495
OG0000815	Syak.g_01053	Syao.g_01499
OG0000816	Syak.g_01055	Syao.g_01471
OG0000817	Syak.g_01056	Syao.g_01519
OG0000818	Syak.g_01060	Syao.g_00062
OG0000819	Syak.g_01064	Syao.g_00063
OG0000820	Syak.g_01065	Syao.g_00064
OG0000821	Syak.g_01071	Syao.g_00070
OG0000822	Syak.g_01073	Syao.g_00072
OG0000823	Syak.g_01074	Syao.g_00073
OG0000824	Syak.g_01080	Syao.g_00079
OG0000825	Syak.g_01081	Syao.g_00080
OG0000826	Syak.g_01082	Syao.g_00081
OG0000827	Syak.g_01083	Syao.g_00082
OG0000828	Syak.g_01086	Syao.g_00085
OG0000829	Syak.g_01087	Syao.g_00086
OG0000830	Syak.g_01088	Syao.g_00087
OG0000831	Syak.g_01091	Syao.g_00089
OG0000832	Syak.g_02482	Syao.g_01696
OG0000833	Syak.g_02473	Syao.g_01612
OG0000834	Syak.g_02470	Syao.g_01610
OG0000835	Syak.g_02469	Syao.g_01609
OG0000836	Syak.g_02466	Syao.g_01606
OG0000837	Syak.g_02465	Syao.g_01605
OG0000838	Syak.g_02461	Syao.g_01601
OG0000839	Syak.g_02460	Syao.g_01600
OG0000840	Syak.g_02459	Syao.g_01599
OG0000841	Syak.g_02458	Syao.g_01598
OG0000842	Syak.g_02457	Syao.g_01597
OG0000843	Syak.g_02456	Syao.g_01596
OG0000844	Syak.g_02454	Syao.g_01594
OG0000845	Syak.g_02453	Syao.g_01593
OG0000846	Syak.g_02452	Syao.g_01592
OG0000847	Syak.g_02451	Syao.g_01591
OG0000848	Syak.g_02449	Syao.g_01589
OG0000849	Syak.g_02448	Syao.g_01588
OG0000850	Syak.g_02445	Syao.g_01585
OG0000851	Syak.g_02440	Syao.g_01582
OG0000852	Syak.g_02439	Syao.g_01581
OG0000853	Syak.g_02435	Syao.g_01577
OG0000854	Syak.g_02433	Syao.g_01575
OG0000855	Syak.g_02432	Syao.g_01574
OG0000856	Syak.g_00021	Syao.g_01327
OG0000857	Syak.g_00451	Syao.g_00774
OG0000858	Syak.g_02426	Syao.g_01567
OG0000859	Syak.g_02425	Syao.g_01566
OG0000860	Syak.g_02414	Syao.g_01552
OG0000861	Syak.g_02413	Syao.g_01551
OG0000862	Syak.g_02412	Syao.g_01542
OG0000863	Syak.g_02409	Syao.g_01540
OG0000864	Syak.g_02408	Syao.g_01017
OG0000866	Syak.g_02406	Syao.g_01686
OG0000867	Syak.g_02405	Syao.g_01685
OG0000868	Syak.g_02402	Syao.g_01682
OG0000869	Syak.g_02398	Syao.g_01677
OG0000870	Syak.g_02393	Syao.g_01672
OG0000871	Syak.g_02392	Syao.g_01671
OG0000872	Syak.g_02386	Syao.g_01665
OG0000873	Syak.g_02383	Syao.g_01662
OG0000874	Syak.g_02379	Syao.g_01660
OG0000875	Syak.g_02377	Syao.g_01658
OG0000876	Syak.g_02375	Syao.g_00536
OG0000877	Syak.g_02372	Syao.g_01654
OG0000878	Syak.g_02371	Syao.g_01653
OG0000879	Syak.g_02370	Syao.g_01652
OG0000880	Syak.g_02369	Syao.g_01651
OG0000881	Syak.g_02363	Syao.g_01647
OG0000882	Syak.g_02358	Syao.g_01642
OG0000883	Syak.g_02355	Syao.g_01638
OG0000884	Syak.g_02353	Syao.g_01636
OG0000885	Syak.g_02352	Syao.g_01635
OG0000886	Syak.g_02351	Syao.g_01634
OG0000887	Syak.g_02350	Syao.g_01633
OG0000888	Syak.g_02348	Syao.g_01631
OG0000889	Syak.g_02346	Syao.g_01629
OG0000890	Syak.g_02334	Syao.g_01626
OG0000891	Syak.g_02333	Syao.g_01625
OG0000892	Syak.g_02329	Syao.g_01695
OG0000893	Syak.g_01393	Syao.g_01934
OG0000894	Syak.g_01390	Syao.g_01937
OG0000895	Syak.g_01386	Syao.g_01916
OG0000896	Syak.g_01385	Syao.g_01917
OG0000897	Syak.g_01383	Syao.g_01919
OG0000898	Syak.g_01382	Syao.g_01920
OG0000899	Syak.g_01381	Syao.g_01921
OG0000900	Syak.g_01380	Syao.g_01922
OG0000901	Syak.g_01375	Syao.g_01927
OG0000902	Syak.g_01368	Syao.g_01929
OG0000903	Syak.g_01353	Syao.g_01798
OG0000904	Syak.g_01358	Syao.g_01804
OG0000905	Syak.g_01363	Syao.g_01862
OG0000906	Syak.g_01366	Syao.g_01931
OG0000907	Syak.g_01351	Syao.g_01796
OG0000908	Syak.g_01348	Syao.g_01793
OG0000909	Syak.g_01347	Syao.g_01792
OG0000910	Syak.g_01346	Syao.g_01791
OG0000911	Syak.g_01344	Syao.g_01789
OG0000912	Syak.g_01343	Syao.g_01788
OG0000913	Syak.g_01342	Syao.g_01787
OG0000914	Syak.g_01341	Syao.g_01786
OG0000915	Syak.g_01339	Syao.g_01784
OG0000916	Syak.g_01338	Syao.g_01783
OG0000917	Syak.g_01337	Syao.g_01782
OG0000918	Syak.g_01336	Syao.g_01781
OG0000919	Syak.g_01335	Syao.g_01780
OG0000920	Syak.g_01334	Syao.g_01779
OG0000921	Syak.g_01333	Syao.g_01778
OG0000922	Syak.g_01332	Syao.g_01777
OG0000923	Syak.g_01328	Syao.g_01772
OG0000924	Syak.g_01327	Syao.g_01771
OG0000925	Syak.g_01326	Syao.g_01770
OG0000926	Syak.g_01325	Syao.g_01769
OG0000927	Syak.g_01323	Syao.g_01767
OG0000928	Syak.g_01322	Syao.g_01766
OG0000929	Syak.g_01321	Syao.g_01765
OG0000930	Syak.g_01320	Syao.g_01764
OG0000931	Syak.g_01319	Syao.g_01763
OG0000932	Syak.g_01318	Syao.g_01762
OG0000933	Syak.g_01312	Syao.g_01811
OG0000934	Syak.g_01310	Syao.g_01809
OG0000935	Syak.g_01309	Syao.g_01808
OG0000936	Syak.g_01308	Syao.g_01843
OG0000937	Syak.g_01307	Syao.g_01842
OG0000938	Syak.g_01304	Syao.g_01839
OG0000939	Syak.g_01303	Syao.g_01838
OG0000940	Syak.g_01297	Syao.g_01830
OG0000941	Syak.g_01295	Syao.g_01828
OG0000942	Syak.g_01293	Syao.g_01826
OG0000943	Syak.g_01292	Syao.g_01824
OG0000944	Syak.g_01290	Syao.g_01822
OG0000945	Syak.g_01288	Syao.g_01821
OG0000946	Syak.g_01283	Syao.g_01852
OG0000947	Syak.g_01280	Syao.g_01849
OG0000948	Syak.g_01279	Syao.g_01848
OG0000949	Syak.g_01551	Syao.g_01970
OG0000950	Syak.g_01562	Syao.g_01957
OG0000951	Syak.g_01569	Syao.g_02262
OG0000952	Syak.g_01574	Syao.g_02266
OG0000953	Syak.g_01627	Syao.g_02130
OG0000954	Syak.g_01633	Syao.g_02135
OG0000955	Syak.g_01634	Syao.g_02136
OG0000956	Syak.g_01636	Syao.g_02138
OG0000957	Syak.g_01648	Syao.g_01951
OG0000958	Syak.g_01649	Syao.g_01950
OG0000959	Syak.g_01653	Syao.g_01947
OG0000960	Syak.g_01654	Syao.g_01946
OG0000961	Syak.g_01679	Syao.g_02496
OG0000962	Syak.g_01682	Syao.g_02191
OG0000963	Syak.g_01687	Syao.g_02186
OG0000964	Syak.g_01688	Syao.g_02185
OG0000965	Syak.g_01689	Syao.g_02184
OG0000966	Syak.g_01711	Syao.g_02172
OG0000967	Syak.g_01715	Syao.g_02167
OG0000968	Syak.g_01719	Syao.g_02199
OG0000969	Syak.g_01721	Syao.g_02200
OG0000970	Syak.g_01722	Syao.g_02201
OG0000971	Syak.g_01724	Syao.g_02203
OG0000972	Syak.g_01725	Syao.g_02204
OG0000973	Syak.g_01726	Syao.g_02205
OG0000974	Syak.g_01727	Syao.g_02206
OG0000975	Syak.g_01728	Syao.g_02207
OG0000976	Syak.g_01729	Syao.g_02208
OG0000977	Syak.g_01731	Syao.g_02210
OG0000978	Syak.g_01732	Syao.g_02211
OG0000979	Syak.g_01735	Syao.g_02214
OG0000980	Syak.g_01738	Syao.g_02217
OG0000981	Syak.g_01741	Syao.g_02220
OG0000982	Syak.g_01941	Syao.g_02437
OG0000983	Syak.g_01940	Syao.g_02438
OG0000984	Syak.g_01939	Syao.g_02439
OG0000985	Syak.g_01935	Syao.g_02443
OG0000986	Syak.g_01933	Syao.g_02445
OG0000987	Syak.g_01931	Syao.g_02447
OG0000988	Syak.g_01925	Syao.g_02452
OG0000989	Syak.g_01912	Syao.g_02368
OG0000990	Syak.g_01900	Syao.g_02362
OG0000991	Syak.g_01896	Syao.g_02354
OG0000992	Syak.g_01893	Syao.g_02279
OG0000993	Syak.g_01892	Syao.g_02280
OG0000994	Syak.g_01889	Syao.g_02283
OG0000995	Syak.g_01880	Syao.g_02287
OG0000996	Syak.g_01839	Syao.g_02305
OG0000997	Syak.g_01828	Syao.g_02326
OG0000998	Syak.g_01826	Syao.g_02328
OG0000999	Syak.g_01825	Syao.g_02329
OG0001000	Syak.g_01821	Syao.g_02333
OG0001001	Syak.g_01814	Syao.g_02338
OG0001002	Syak.g_01807	Syao.g_02345
OG0001003	Syak.g_01806	Syao.g_02347
OG0001004	Syak.g_01805	Syao.g_02348
OG0001005	Syak.g_01804	Syao.g_02194
OG0001006	Syak.g_01797	Syao.g_02159
OG0001007	Syak.g_01795	Syao.g_02161
OG0001008	Syak.g_01190	Syao.g_01737
OG0001009	Syak.g_01762	Syao.g_02239
OG0001010	Syak.g_01761	Syao.g_02238
OG0001011	Syak.g_01759	Syao.g_02236
OG0001012	Syak.g_01946	Syao.g_00322
OG0001013	Syak.g_01969	Syao.g_02413
OG0001014	Syak.g_01975	Syao.g_02407
OG0001015	Syak.g_01976	Syao.g_02406
OG0001016	Syak.g_02250	Syao.g_02622
OG0001017	Syak.g_02244	Syao.g_02628
OG0001018	Syak.g_02242	Syao.g_02630
OG0001019	Syak.g_02218	Syao.g_02654
OG0001020	Syak.g_02214	Syao.g_02663
OG0001021	Syak.g_02210	Syao.g_02666
OG0001022	Syak.g_02205	Syao.g_02670
OG0001023	Syak.g_02204	Syao.g_02671
OG0001024	Syak.g_02201	Syao.g_01018
OG0001025	Syak.g_02195	Syao.g_02597
OG0001026	Syak.g_02182	Syao.g_02594
OG0001027	Syak.g_02178	Syao.g_02564
OG0001028	Syak.g_02176	Syao.g_02568
OG0001029	Syak.g_02174	Syao.g_02570
OG0001030	Syak.g_02153	Syao.g_02545
OG0001031	Syak.g_02079	Syao.g_02528
OG0001032	Syak.g_02077	Syao.g_02530
OG0001033	Syak.g_02037	Syao.g_01016
OG0001034	Syak.g_02305	Syao.g_01704
OG0001035	Syak.g_01422	Syao.g_02101
OG0001036	Syak.g_01427	Syao.g_02096
OG0001037	Syak.g_01429	Syao.g_02094
OG0001038	Syak.g_01457	Syao.g_02065
OG0001039	Syak.g_01460	Syao.g_02062
OG0001040	Syak.g_01463	Syao.g_02059
OG0001041	Syak.g_01468	Syao.g_02055
OG0001042	Syak.g_01500	Syao.g_02032
OG0001043	Syak.g_01504	Syao.g_02028
OG0001044	Syak.g_01247	Syao.g_01878
OG0001045	Syak.g_01234	Syao.g_01865
OG0001046	Syak.g_00479	Syao.g_00827
OG0001047	Syak.g_01188	Syao.g_01739
OG0001048	Syak.g_01187	Syao.g_01740
OG0001049	Syak.g_01184	Syao.g_01616
OG0001050	Syak.g_01183	Syao.g_01618
OG0001051	Syak.g_01182	Syao.g_01619
OG0001052	Syak.g_01122	Syao.g_02686
OG0001053	Syak.g_02577	Syao.g_00025
OG0001054	Syak.g_02596	Syao.g_00104
OG0001055	Syak.g_02617	Syao.g_00156
OG0001056	Syak.g_02645	Syao.g_01417
OG0001057	Syak.g_00964	Syao.g_00879
OG0001058	Syak.g_02668	Syao.g_00862
OG0001060	Syak.g_02677	Syao.g_00852
OG0001062	Syak.g_02699	Syao.g_01050
OG0001063	Syak.g_02704	Syao.g_01042
OG0001064	Syak.g_02705	Syao.g_01041
OG0001065	Syak.g_02706	Syao.g_01040
OG0001066	Syak.g_02707	Syao.g_01039
OG0001067	Syak.g_02708	Syao.g_01038
OG0001068	Syak.g_02709	Syao.g_01037
OG0001069	Syak.g_02710	Syao.g_01036
OG0001070	Syak.g_02714	Syao.g_01032
OG0001071	Syak.g_02715	Syao.g_01031
OG0001072	Syak.g_02721	Syao.g_01027
OG0001073	Syak.g_02736	Syao.g_00991
OG0001074	Syak.g_00098	Syao.g_00392
OG0001075	Syak.g_02760	Syao.g_00391
OG0001076	Syak.g_00011	Syao.g_01339
OG0001077	Syak.g_00024	Syao.g_01323
OG0001078	Syak.g_00036	Syao.g_00895
OG0001079	Syak.g_00049	Syao.g_00911
OG0001081	Syak.g_00327	Syao.g_00925
OG0001082	Syak.g_00328	Syao.g_00926
OG0001083	Syak.g_00336	Syao.g_00934
OG0001084	Syak.g_00337	Syao.g_00935
OG0001085	Syak.g_00354	Syao.g_00947
OG0001086	Syak.g_00356	Syao.g_00949
OG0001087	Syak.g_00691	Syao.g_01419
OG0001088	Syak.g_00694	Syao.g_00211
OG0001089	Syak.g_00722	Syao.g_00376
OG0001090	Syak.g_00806	Syao.g_00494
OG0001091	Syak.g_00804	Syao.g_00491
OG0001092	Syak.g_00801	Syao.g_00489
OG0001093	Syak.g_00794	Syao.g_00482
OG0001094	Syak.g_00428	Syao.g_00750
OG0001095	Syak.g_00448	Syao.g_00771
OG0001096	Syak.g_00623	Syao.g_00786
OG0001097	Syak.g_00598	Syao.g_00552
OG0001098	Syak.g_00578	Syao.g_00731
OG0001099	Syak.g_02175	Syao.g_02569
OG0001100	Syak.g_00365	Syao.g_00957
OG0001101	Syak.g_00367	Syao.g_00959
OG0001102	Syak.g_00370	Syao.g_00962
OG0001103	Syak.g_00372	Syao.g_00964
OG0001105	Syak.g_00414	Syao.g_00736
OG0001106	Syak.g_00518	Syao.g_00688
OG0001107	Syak.g_00505	Syao.g_00676
OG0001108	Syak.g_00497	Syao.g_00669
OG0001109	Syak.g_00495	Syao.g_00667
OG0001110	Syak.g_00493	Syao.g_00665
OG0001111	Syak.g_00491	Syao.g_00663
OG0001112	Syak.g_00489	Syao.g_00661
OG0001113	Syak.g_00406	Syao.g_00660
OG0001114	Syak.g_00488	Syao.g_00659
OG0001115	Syak.g_00484	Syao.g_00832
OG0001116	Syak.g_00482	Syao.g_00830
OG0001117	Syak.g_00481	Syao.g_00829
OG0001118	Syak.g_00480	Syao.g_00828
OG0001119	Syak.g_00478	Syao.g_00826
OG0001120	Syak.g_00474	Syao.g_00822
OG0001121	Syak.g_00114	Syao.g_01294
OG0001123	Syak.g_00650	Syao.g_00451
OG0001124	Syak.g_00652	Syao.g_00453
OG0001125	Syak.g_00654	Syao.g_00456
OG0001126	Syak.g_00757	Syao.g_00504
OG0001127	Syak.g_00756	Syao.g_00505
OG0001128	Syak.g_00753	Syao.g_00508
OG0001129	Syak.g_00751	Syao.g_00510
OG0001130	Syak.g_00750	Syao.g_00511
OG0001131	Syak.g_00389	Syao.g_01387
OG0001132	Syak.g_00120	Syao.g_01221
OG0001133	Syak.g_00014	Syao.g_01333
OG0001134	Syak.g_00273	Syao.g_01428
OG0001135	Syak.g_00274	Syao.g_01424
OG0001136	Syak.g_00901	Syao.g_00126
OG0001137	Syak.g_00876	Syao.g_00194
OG0001138	Syak.g_00839	Syao.g_00227
OG0001139	Syak.g_00837	Syao.g_00225
OG0001140	Syak.g_00836	Syao.g_00224
OG0001141	Syak.g_00835	Syao.g_00254
OG0001142	Syak.g_00834	Syao.g_00253
OG0001143	Syak.g_00826	Syao.g_00243
OG0001144	Syak.g_00815	Syao.g_00276
OG0001145	Syak.g_00922	Syao.g_01446
OG0001146	Syak.g_00943	Syao.g_01455
OG0001147	Syak.g_01113	Syao.g_00095
OG0001148	Syak.g_02563	Syao.g_00038
OG0001149	Syak.g_02562	Syao.g_00039
OG0001150	Syak.g_02561	Syao.g_00040
OG0001151	Syak.g_02548	Syao.g_02706
OG0001153	Syak.g_01084	Syao.g_00083
OG0001154	Syak.g_01085	Syao.g_00084
OG0001155	Syak.g_02480	Syao.g_01747
OG0001156	Syak.g_02477	Syao.g_01744
OG0001157	Syak.g_02476	Syao.g_01743
OG0001158	Syak.g_02475	Syao.g_01742
OG0001159	Syak.g_02474	Syao.g_01741
OG0001160	Syak.g_02437	Syao.g_01579
OG0001161	Syak.g_01906	Syao.g_02373
OG0001162	Syak.g_00959	Syao.g_02650
OG0001163	Syak.g_02429	Syao.g_01571
OG0001164	Syak.g_02423	Syao.g_01564
OG0001165	Syak.g_02418	Syao.g_01559
OG0001166	Syak.g_02394	Syao.g_01673
OG0001167	Syak.g_02366	Syao.g_01006
OG0001168	Syak.g_02364	Syao.g_01648
OG0001169	Syak.g_02362	Syao.g_01646
OG0001170	Syak.g_02360	Syao.g_01644
OG0001171	Syak.g_02349	Syao.g_01632
OG0001172	Syak.g_01388	Syao.g_01914
OG0001173	Syak.g_01387	Syao.g_01915
