Orthogroup	Syak	Praq
OG0000596	Syak.g_00038	Praq.g_00964
OG0000597	Syak.g_00041	Praq.g_00962
OG0000598	Syak.g_00042	Praq.g_00961
OG0000599	Syak.g_00045	Praq.g_00958
OG0000600	Syak.g_00046	Praq.g_00957
OG0000601	Syak.g_00047	Praq.g_00775
OG0000602	Syak.g_00053	Praq.g_00777
OG0000603	Syak.g_00054	Praq.g_00778
OG0000604	Syak.g_00056	Praq.g_00779
OG0000605	Syak.g_00259	Praq.g_00780
OG0000606	Syak.g_00326	Praq.g_00783
OG0000607	Syak.g_00329	Praq.g_00786
OG0000608	Syak.g_00330	Praq.g_00787
OG0000609	Syak.g_00332	Praq.g_00788
OG0000610	Syak.g_00347	Praq.g_00793
OG0000611	Syak.g_00350	Praq.g_00796
OG0000612	Syak.g_00351	Praq.g_00797
OG0000613	Syak.g_01525	Praq.g_00802
OG0000614	Syak.g_00705	Praq.g_00821
OG0000615	Syak.g_00393	Praq.g_00829
OG0000616	Syak.g_01810	Praq.g_00833
OG0000617	Syak.g_00799	Praq.g_00589
OG0000618	Syak.g_00798	Praq.g_00590
OG0000619	Syak.g_00797	Praq.g_00591
OG0000620	Syak.g_00779	Praq.g_00594
OG0000621	Syak.g_00780	Praq.g_00595
OG0000622	Syak.g_00781	Praq.g_00596
OG0000623	Syak.g_00782	Praq.g_00597
OG0000624	Syak.g_00784	Praq.g_00598
OG0000625	Syak.g_00785	Praq.g_00599
OG0000626	Syak.g_00786	Praq.g_00600
OG0000627	Syak.g_00561	Praq.g_00601
OG0000628	Syak.g_00560	Praq.g_00602
OG0000629	Syak.g_00556	Praq.g_00603
OG0000630	Syak.g_00552	Praq.g_00606
OG0000631	Syak.g_00545	Praq.g_00661
OG0000632	Syak.g_00544	Praq.g_00662
OG0000633	Syak.g_00542	Praq.g_00663
OG0000634	Syak.g_00430	Praq.g_00666
OG0000635	Syak.g_00431	Praq.g_00667
OG0000636	Syak.g_00433	Praq.g_00669
OG0000637	Syak.g_00435	Praq.g_00671
OG0000638	Syak.g_00436	Praq.g_00672
OG0000639	Syak.g_00437	Praq.g_00673
OG0000640	Syak.g_00438	Praq.g_00674
OG0000641	Syak.g_00442	Praq.g_00678
OG0000642	Syak.g_00443	Praq.g_01407
OG0000643	Syak.g_00444	Praq.g_01408
OG0000644	Syak.g_00445	Praq.g_01409
OG0000645	Syak.g_00447	Praq.g_01410
OG0000646	Syak.g_00450	Praq.g_01412
OG0000647	Syak.g_00452	Praq.g_01413
OG0000648	Syak.g_00456	Praq.g_01415
OG0000649	Syak.g_00457	Praq.g_01416
OG0000650	Syak.g_00458	Praq.g_01417
OG0000651	Syak.g_00459	Praq.g_01418
OG0000652	Syak.g_00460	Praq.g_01419
OG0000653	Syak.g_00462	Praq.g_01421
OG0000654	Syak.g_00625	Praq.g_01422
OG0000655	Syak.g_00624	Praq.g_01423
OG0000656	Syak.g_00621	Praq.g_01426
OG0000657	Syak.g_00609	Praq.g_01433
OG0000658	Syak.g_00606	Praq.g_01434
OG0000659	Syak.g_00605	Praq.g_01435
OG0000660	Syak.g_00601	Praq.g_01439
OG0000661	Syak.g_00599	Praq.g_01441
OG0000662	Syak.g_00597	Praq.g_01443
OG0000663	Syak.g_00594	Praq.g_01445
OG0000664	Syak.g_00593	Praq.g_01446
OG0000665	Syak.g_00086	Praq.g_01450
OG0000666	Syak.g_00078	Praq.g_01451
OG0000667	Syak.g_00340	Praq.g_01456
OG0000668	Syak.g_00643	Praq.g_01473
OG0000669	Syak.g_00363	Praq.g_01481
OG0000670	Syak.g_00366	Praq.g_01483
OG0000671	Syak.g_00368	Praq.g_01485
OG0000672	Syak.g_00371	Praq.g_01488
OG0000673	Syak.g_00374	Praq.g_01491
OG0000674	Syak.g_00376	Praq.g_01493
OG0000675	Syak.g_00377	Praq.g_01494
OG0000676	Syak.g_00379	Praq.g_01496
OG0000677	Syak.g_00380	Praq.g_01497
OG0000678	Syak.g_00386	Praq.g_01499
OG0000679	Syak.g_00397	Praq.g_01503
OG0000680	Syak.g_00398	Praq.g_01504
OG0000681	Syak.g_00401	Praq.g_01506
OG0000682	Syak.g_00402	Praq.g_01507
OG0000683	Syak.g_00403	Praq.g_01508
OG0000684	Syak.g_00409	Praq.g_01510
OG0000685	Syak.g_00411	Praq.g_01512
OG0000686	Syak.g_00412	Praq.g_01513
OG0000687	Syak.g_00413	Praq.g_01514
OG0000688	Syak.g_00418	Praq.g_01517
OG0000689	Syak.g_00421	Praq.g_01518
OG0000690	Syak.g_00422	Praq.g_01519
OG0000691	Syak.g_00423	Praq.g_01520
OG0000692	Syak.g_00424	Praq.g_01522
OG0000693	Syak.g_00426	Praq.g_01523
OG0000694	Syak.g_00427	Praq.g_01524
OG0000695	Syak.g_00540	Praq.g_01526
OG0000696	Syak.g_00539	Praq.g_01527
OG0000697	Syak.g_00538	Praq.g_01528
OG0000698	Syak.g_00535	Praq.g_01531
OG0000699	Syak.g_00534	Praq.g_01532
OG0000700	Syak.g_00533	Praq.g_01533
OG0000701	Syak.g_00532	Praq.g_01534
OG0000702	Syak.g_00522	Praq.g_01536
OG0000703	Syak.g_00521	Praq.g_01537
OG0000704	Syak.g_00519	Praq.g_01538
OG0000705	Syak.g_00511	Praq.g_01542
OG0000706	Syak.g_00510	Praq.g_01543
OG0000707	Syak.g_00509	Praq.g_01544
OG0000708	Syak.g_00506	Praq.g_01545
OG0000709	Syak.g_00498	Praq.g_01549
OG0000710	Syak.g_00494	Praq.g_01552
OG0000711	Syak.g_00466	Praq.g_01568
OG0000712	Syak.g_00464	Praq.g_01570
OG0000713	Syak.g_00463	Praq.g_01571
OG0000714	Syak.g_00629	Praq.g_01572
OG0000715	Syak.g_00631	Praq.g_01574
OG0000716	Syak.g_00635	Praq.g_01576
OG0000717	Syak.g_00636	Praq.g_01577
OG0000718	Syak.g_00640	Praq.g_01588
OG0000719	Syak.g_00642	Praq.g_01590
OG0000720	Syak.g_00655	Praq.g_01599
OG0000721	Syak.g_00657	Praq.g_01601
OG0000722	Syak.g_00658	Praq.g_01602
OG0000723	Syak.g_00790	Praq.g_01605
OG0000724	Syak.g_00749	Praq.g_01614
OG0000725	Syak.g_00731	Praq.g_01620
OG0000726	Syak.g_00730	Praq.g_01621
OG0000727	Syak.g_00729	Praq.g_01622
OG0000728	Syak.g_00727	Praq.g_01624
OG0000729	Syak.g_01683	Praq.g_01669
OG0000730	Syak.g_01248	Praq.g_01273
OG0000731	Syak.g_01237	Praq.g_01276
OG0000732	Syak.g_01739	Praq.g_01282
OG0000733	Syak.g_01905	Praq.g_01301
OG0000734	Syak.g_02184	Praq.g_01318
OG0000735	Syak.g_00914	Praq.g_01320
OG0000736	Syak.g_00913	Praq.g_01321
OG0000737	Syak.g_00912	Praq.g_01322
OG0000738	Syak.g_00907	Praq.g_01326
OG0000739	Syak.g_00906	Praq.g_01327
OG0000740	Syak.g_00905	Praq.g_01328
OG0000741	Syak.g_00902	Praq.g_01329
OG0000742	Syak.g_00899	Praq.g_01332
OG0000743	Syak.g_00897	Praq.g_01334
OG0000744	Syak.g_00896	Praq.g_01335
OG0000745	Syak.g_00894	Praq.g_01336
OG0000746	Syak.g_00892	Praq.g_01338
OG0000747	Syak.g_00891	Praq.g_01339
OG0000748	Syak.g_00875	Praq.g_01342
OG0000749	Syak.g_00874	Praq.g_01343
OG0000750	Syak.g_00873	Praq.g_01344
OG0000751	Syak.g_00862	Praq.g_01346
OG0000752	Syak.g_00860	Praq.g_01348
OG0000753	Syak.g_00857	Praq.g_01351
OG0000754	Syak.g_00852	Praq.g_01354
OG0000755	Syak.g_00841	Praq.g_01357
OG0000756	Syak.g_00840	Praq.g_01358
OG0000757	Syak.g_00833	Praq.g_01364
OG0000758	Syak.g_00832	Praq.g_01365
OG0000759	Syak.g_00831	Praq.g_01366
OG0000760	Syak.g_00830	Praq.g_01367
OG0000761	Syak.g_00829	Praq.g_01368
OG0000762	Syak.g_00827	Praq.g_01369
OG0000763	Syak.g_00825	Praq.g_01371
OG0000764	Syak.g_00824	Praq.g_01372
OG0000765	Syak.g_00669	Praq.g_01381
OG0000766	Syak.g_00670	Praq.g_01382
OG0000767	Syak.g_00672	Praq.g_01384
OG0000768	Syak.g_00673	Praq.g_01385
OG0000769	Syak.g_00675	Praq.g_01387
OG0000770	Syak.g_00678	Praq.g_01389
OG0000771	Syak.g_00755	Praq.g_00257
OG0000772	Syak.g_02048	Praq.g_00112
OG0000773	Syak.g_00921	Praq.g_00124
OG0000774	Syak.g_00926	Praq.g_00126
OG0000775	Syak.g_00929	Praq.g_00128
OG0000776	Syak.g_00930	Praq.g_00129
OG0000777	Syak.g_00931	Praq.g_00130
OG0000778	Syak.g_00932	Praq.g_00131
OG0000779	Syak.g_00938	Praq.g_00135
OG0000780	Syak.g_00942	Praq.g_00136
OG0000781	Syak.g_00946	Praq.g_00139
OG0000782	Syak.g_00947	Praq.g_00140
OG0000783	Syak.g_00948	Praq.g_00141
OG0000784	Syak.g_00949	Praq.g_00142
OG0000785	Syak.g_00951	Praq.g_00144
OG0000786	Syak.g_00956	Praq.g_00146
OG0000787	Syak.g_00957	Praq.g_00147
OG0000788	Syak.g_00048	Praq.g_00162
OG0000789	Syak.g_00085	Praq.g_00165
OG0000790	Syak.g_02560	Praq.g_00182
OG0000791	Syak.g_02558	Praq.g_00184
OG0000792	Syak.g_02557	Praq.g_00185
OG0000793	Syak.g_02552	Praq.g_00188
OG0000794	Syak.g_02551	Praq.g_00189
OG0000795	Syak.g_02550	Praq.g_00190
OG0000796	Syak.g_02547	Praq.g_00194
OG0000797	Syak.g_02546	Praq.g_00195
OG0000798	Syak.g_01456	Praq.g_00222
OG0000799	Syak.g_00981	Praq.g_00276
OG0000800	Syak.g_00989	Praq.g_00277
OG0000801	Syak.g_00990	Praq.g_00278
OG0000802	Syak.g_00995	Praq.g_00280
OG0000803	Syak.g_01021	Praq.g_00282
OG0000804	Syak.g_01026	Praq.g_00283
OG0000805	Syak.g_01029	Praq.g_00285
OG0000806	Syak.g_01031	Praq.g_00287
OG0000807	Syak.g_01033	Praq.g_00288
OG0000808	Syak.g_01034	Praq.g_00289
OG0000809	Syak.g_01038	Praq.g_00292
OG0000810	Syak.g_01039	Praq.g_00293
OG0000811	Syak.g_01045	Praq.g_00297
OG0000812	Syak.g_01047	Praq.g_00299
OG0000813	Syak.g_01048	Praq.g_00300
OG0000814	Syak.g_01051	Praq.g_00302
OG0000815	Syak.g_01053	Praq.g_00303
OG0000816	Syak.g_01055	Praq.g_00305
OG0000817	Syak.g_01056	Praq.g_00306
OG0000818	Syak.g_01060	Praq.g_00311
OG0000819	Syak.g_01064	Praq.g_00312
OG0000820	Syak.g_01065	Praq.g_00313
OG0000821	Syak.g_01071	Praq.g_00317
OG0000822	Syak.g_01073	Praq.g_00318
OG0000823	Syak.g_01074	Praq.g_00319
OG0000824	Syak.g_01080	Praq.g_00322
OG0000825	Syak.g_01081	Praq.g_00323
OG0000826	Syak.g_01082	Praq.g_00324
OG0000827	Syak.g_01083	Praq.g_00325
OG0000828	Syak.g_01086	Praq.g_00328
OG0000829	Syak.g_01087	Praq.g_00329
OG0000830	Syak.g_01088	Praq.g_00330
OG0000831	Syak.g_01091	Praq.g_00332
OG0000832	Syak.g_02482	Praq.g_00338
OG0000833	Syak.g_02473	Praq.g_00346
OG0000834	Syak.g_02470	Praq.g_00347
OG0000835	Syak.g_02469	Praq.g_00348
OG0000836	Syak.g_02466	Praq.g_00349
OG0000837	Syak.g_02465	Praq.g_00350
OG0000838	Syak.g_02461	Praq.g_00352
OG0000839	Syak.g_02460	Praq.g_00353
OG0000840	Syak.g_02459	Praq.g_00354
OG0000841	Syak.g_02458	Praq.g_00355
OG0000842	Syak.g_02457	Praq.g_00356
OG0000843	Syak.g_02456	Praq.g_00357
OG0000844	Syak.g_02454	Praq.g_00358
OG0000845	Syak.g_02453	Praq.g_00359
OG0000846	Syak.g_02452	Praq.g_00360
OG0000847	Syak.g_02451	Praq.g_00361
OG0000848	Syak.g_02449	Praq.g_00362
OG0000849	Syak.g_02448	Praq.g_00363
OG0000850	Syak.g_02445	Praq.g_00365
OG0000851	Syak.g_02440	Praq.g_00366
OG0000852	Syak.g_02439	Praq.g_00367
OG0000853	Syak.g_02435	Praq.g_00371
OG0000854	Syak.g_02433	Praq.g_00373
OG0000855	Syak.g_02432	Praq.g_00374
OG0000856	Syak.g_00021	Praq.g_00001
OG0000857	Syak.g_00451	Praq.g_00030
OG0000858	Syak.g_02426	Praq.g_01953
OG0000859	Syak.g_02425	Praq.g_01952
OG0000860	Syak.g_02414	Praq.g_00495
OG0000861	Syak.g_02413	Praq.g_00494
OG0000862	Syak.g_02412	Praq.g_00493
OG0000863	Syak.g_02409	Praq.g_00491
OG0000864	Syak.g_02408	Praq.g_00490
OG0000865	Syak.g_02407	Praq.g_00489
OG0000866	Syak.g_02406	Praq.g_00488
OG0000867	Syak.g_02405	Praq.g_00487
OG0000868	Syak.g_02402	Praq.g_00486
OG0000869	Syak.g_02398	Praq.g_00482
OG0000870	Syak.g_02393	Praq.g_00477
OG0000871	Syak.g_02392	Praq.g_00476
OG0000872	Syak.g_02386	Praq.g_00475
OG0000873	Syak.g_02383	Praq.g_00472
OG0000874	Syak.g_02379	Praq.g_00469
OG0000875	Syak.g_02377	Praq.g_00468
OG0000876	Syak.g_02375	Praq.g_00467
OG0000877	Syak.g_02372	Praq.g_00465
OG0000878	Syak.g_02371	Praq.g_00464
OG0000879	Syak.g_02370	Praq.g_00463
OG0000880	Syak.g_02369	Praq.g_00462
OG0000881	Syak.g_02363	Praq.g_00458
OG0000882	Syak.g_02358	Praq.g_00453
OG0000883	Syak.g_02355	Praq.g_00452
OG0000884	Syak.g_02353	Praq.g_00450
OG0000885	Syak.g_02352	Praq.g_00449
OG0000886	Syak.g_02351	Praq.g_00448
OG0000887	Syak.g_02350	Praq.g_00447
OG0000888	Syak.g_02348	Praq.g_00445
OG0000889	Syak.g_02346	Praq.g_00443
OG0000890	Syak.g_02334	Praq.g_00442
OG0000891	Syak.g_02333	Praq.g_00441
OG0000892	Syak.g_02329	Praq.g_00956
OG0000893	Syak.g_01393	Praq.g_00951
OG0000894	Syak.g_01390	Praq.g_00949
OG0000895	Syak.g_01386	Praq.g_00946
OG0000896	Syak.g_01385	Praq.g_00945
OG0000897	Syak.g_01383	Praq.g_00943
OG0000898	Syak.g_01382	Praq.g_00942
OG0000899	Syak.g_01381	Praq.g_00941
OG0000900	Syak.g_01380	Praq.g_00940
OG0000901	Syak.g_01375	Praq.g_00937
OG0000902	Syak.g_01368	Praq.g_00935
OG0000903	Syak.g_01353	Praq.g_00932
OG0000904	Syak.g_01358	Praq.g_00930
OG0000905	Syak.g_01363	Praq.g_00925
OG0000906	Syak.g_01366	Praq.g_00924
OG0000907	Syak.g_01351	Praq.g_00921
OG0000908	Syak.g_01348	Praq.g_00918
OG0000909	Syak.g_01347	Praq.g_00917
OG0000910	Syak.g_01346	Praq.g_00916
OG0000911	Syak.g_01344	Praq.g_00914
OG0000912	Syak.g_01343	Praq.g_00913
OG0000913	Syak.g_01342	Praq.g_00912
OG0000914	Syak.g_01341	Praq.g_00911
OG0000915	Syak.g_01339	Praq.g_00910
OG0000916	Syak.g_01338	Praq.g_00909
OG0000917	Syak.g_01337	Praq.g_00908
OG0000918	Syak.g_01336	Praq.g_00907
OG0000919	Syak.g_01335	Praq.g_00906
OG0000920	Syak.g_01334	Praq.g_00905
OG0000921	Syak.g_01333	Praq.g_00904
OG0000922	Syak.g_01332	Praq.g_00903
OG0000923	Syak.g_01328	Praq.g_00899
OG0000924	Syak.g_01327	Praq.g_00898
OG0000925	Syak.g_01326	Praq.g_00897
OG0000926	Syak.g_01325	Praq.g_00896
OG0000927	Syak.g_01323	Praq.g_00894
OG0000928	Syak.g_01322	Praq.g_00893
OG0000929	Syak.g_01321	Praq.g_00892
OG0000930	Syak.g_01320	Praq.g_00891
OG0000931	Syak.g_01319	Praq.g_00890
OG0000932	Syak.g_01318	Praq.g_00889
OG0000933	Syak.g_01312	Praq.g_00885
OG0000934	Syak.g_01310	Praq.g_00883
OG0000935	Syak.g_01309	Praq.g_00882
OG0000936	Syak.g_01308	Praq.g_00881
OG0000937	Syak.g_01307	Praq.g_00880
OG0000938	Syak.g_01304	Praq.g_00878
OG0000939	Syak.g_01303	Praq.g_00877
OG0000940	Syak.g_01297	Praq.g_00871
OG0000941	Syak.g_01295	Praq.g_00869
OG0000942	Syak.g_01293	Praq.g_00867
OG0000943	Syak.g_01292	Praq.g_00866
OG0000944	Syak.g_01290	Praq.g_00865
OG0000945	Syak.g_01288	Praq.g_00864
OG0000946	Syak.g_01283	Praq.g_00727
OG0000947	Syak.g_01280	Praq.g_00729
OG0000948	Syak.g_01279	Praq.g_00730
OG0000949	Syak.g_01551	Praq.g_00733
OG0000950	Syak.g_01562	Praq.g_00738
OG0000951	Syak.g_01569	Praq.g_00742
OG0000952	Syak.g_01574	Praq.g_00746
OG0000953	Syak.g_01627	Praq.g_00749
OG0000954	Syak.g_01633	Praq.g_00753
OG0000955	Syak.g_01634	Praq.g_00754
OG0000956	Syak.g_01636	Praq.g_00756
OG0000957	Syak.g_01648	Praq.g_00761
OG0000958	Syak.g_01649	Praq.g_00762
OG0000959	Syak.g_01653	Praq.g_00766
OG0000960	Syak.g_01654	Praq.g_00767
OG0000961	Syak.g_01679	Praq.g_00769
OG0000962	Syak.g_01682	Praq.g_00771
OG0000963	Syak.g_01687	Praq.g_00774
OG0000964	Syak.g_01688	Praq.g_00679
OG0000965	Syak.g_01689	Praq.g_00680
OG0000966	Syak.g_01711	Praq.g_00687
OG0000967	Syak.g_01715	Praq.g_00691
OG0000968	Syak.g_01719	Praq.g_00693
OG0000969	Syak.g_01721	Praq.g_00694
OG0000970	Syak.g_01722	Praq.g_00695
OG0000971	Syak.g_01724	Praq.g_00696
OG0000972	Syak.g_01725	Praq.g_00697
OG0000973	Syak.g_01726	Praq.g_00698
OG0000974	Syak.g_01727	Praq.g_00699
OG0000975	Syak.g_01728	Praq.g_00700
OG0000976	Syak.g_01729	Praq.g_00701
OG0000977	Syak.g_01731	Praq.g_00702
OG0000978	Syak.g_01732	Praq.g_00703
OG0000979	Syak.g_01735	Praq.g_00706
OG0000980	Syak.g_01738	Praq.g_00708
OG0000981	Syak.g_01741	Praq.g_00710
OG0000982	Syak.g_01941	Praq.g_00712
OG0000983	Syak.g_01940	Praq.g_00713
OG0000984	Syak.g_01939	Praq.g_00714
OG0000985	Syak.g_01935	Praq.g_00717
OG0000986	Syak.g_01933	Praq.g_00719
OG0000987	Syak.g_01931	Praq.g_00720
OG0000988	Syak.g_01925	Praq.g_00723
OG0000989	Syak.g_01912	Praq.g_00391
OG0000990	Syak.g_01900	Praq.g_00394
OG0000991	Syak.g_01896	Praq.g_00395
OG0000992	Syak.g_01893	Praq.g_00397
OG0000993	Syak.g_01892	Praq.g_00398
OG0000994	Syak.g_01889	Praq.g_00399
OG0000995	Syak.g_01880	Praq.g_00403
OG0000996	Syak.g_01839	Praq.g_00404
OG0000997	Syak.g_01828	Praq.g_00405
OG0000998	Syak.g_01826	Praq.g_00407
OG0000999	Syak.g_01825	Praq.g_00408
OG0001000	Syak.g_01821	Praq.g_00411
OG0001001	Syak.g_01814	Praq.g_00413
OG0001002	Syak.g_01807	Praq.g_00417
OG0001003	Syak.g_01806	Praq.g_00418
OG0001004	Syak.g_01805	Praq.g_00419
OG0001005	Syak.g_01804	Praq.g_00420
OG0001006	Syak.g_01797	Praq.g_00424
OG0001007	Syak.g_01795	Praq.g_00426
OG0001008	Syak.g_01190	Praq.g_01120
OG0001009	Syak.g_01762	Praq.g_01230
OG0001010	Syak.g_01761	Praq.g_01231
OG0001011	Syak.g_01759	Praq.g_01232
OG0001012	Syak.g_01946	Praq.g_01258
OG0001013	Syak.g_01969	Praq.g_01264
OG0001014	Syak.g_01975	Praq.g_01267
OG0001015	Syak.g_01976	Praq.g_01268
OG0001016	Syak.g_02250	Praq.g_01930
OG0001017	Syak.g_02244	Praq.g_01926
OG0001018	Syak.g_02242	Praq.g_01923
OG0001019	Syak.g_02218	Praq.g_01914
OG0001020	Syak.g_02214	Praq.g_01913
OG0001021	Syak.g_02210	Praq.g_01912
OG0001022	Syak.g_02205	Praq.g_01909
OG0001023	Syak.g_02204	Praq.g_01908
OG0001024	Syak.g_02201	Praq.g_01905
OG0001025	Syak.g_02195	Praq.g_01899
OG0001026	Syak.g_02182	Praq.g_01892
OG0001027	Syak.g_02178	Praq.g_01891
OG0001028	Syak.g_02176	Praq.g_01889
OG0001029	Syak.g_02174	Praq.g_01888
OG0001030	Syak.g_02153	Praq.g_01873
OG0001031	Syak.g_02079	Praq.g_01816
OG0001032	Syak.g_02077	Praq.g_01815
OG0001033	Syak.g_02037	Praq.g_01794
OG0001034	Syak.g_02305	Praq.g_01766
OG0001035	Syak.g_01422	Praq.g_01749
OG0001036	Syak.g_01427	Praq.g_01744
OG0001037	Syak.g_01429	Praq.g_01743
OG0001038	Syak.g_01457	Praq.g_01725
OG0001039	Syak.g_01460	Praq.g_01722
OG0001040	Syak.g_01463	Praq.g_01719
OG0001041	Syak.g_01468	Praq.g_01715
OG0001042	Syak.g_01500	Praq.g_01698
OG0001043	Syak.g_01504	Praq.g_01697
OG0001044	Syak.g_01247	Praq.g_01212
OG0001045	Syak.g_01234	Praq.g_01203
OG0001046	Syak.g_00479	Praq.g_01164
OG0001047	Syak.g_01188	Praq.g_01118
OG0001048	Syak.g_01187	Praq.g_01117
OG0001049	Syak.g_01184	Praq.g_01115
OG0001050	Syak.g_01183	Praq.g_01114
OG0001051	Syak.g_01182	Praq.g_01113
OG0001052	Syak.g_01122	Praq.g_00522
OG0001053	Syak.g_02577	Praq.g_00534
OG0001054	Syak.g_02596	Praq.g_01104
OG0001055	Syak.g_02617	Praq.g_01085
OG0001056	Syak.g_02645	Praq.g_01066
OG0001057	Syak.g_00964	Praq.g_01061
OG0001058	Syak.g_02668	Praq.g_01053
OG0001060	Syak.g_02677	Praq.g_01042
OG0001061	Syak.g_02697	Praq.g_01029
OG0001062	Syak.g_02699	Praq.g_01027
OG0001063	Syak.g_02704	Praq.g_01025
OG0001064	Syak.g_02705	Praq.g_01024
OG0001065	Syak.g_02706	Praq.g_01023
OG0001066	Syak.g_02707	Praq.g_01022
OG0001067	Syak.g_02708	Praq.g_01021
OG0001068	Syak.g_02709	Praq.g_01020
OG0001069	Syak.g_02710	Praq.g_01019
OG0001070	Syak.g_02714	Praq.g_01016
OG0001071	Syak.g_02715	Praq.g_01015
OG0001072	Syak.g_02721	Praq.g_01013
OG0001073	Syak.g_02736	Praq.g_00998
OG0001074	Syak.g_00098	Praq.g_00987
OG0001075	Syak.g_02760	Praq.g_00986
OG0001076	Syak.g_00011	Praq.g_00978
OG0001077	Syak.g_00024	Praq.g_00974
OG0001078	Syak.g_00036	Praq.g_00966
OG0001079	Syak.g_00049	Praq.g_00776
OG0001080	Syak.g_00264	Praq.g_00782
OG0001081	Syak.g_00327	Praq.g_00784
OG0001082	Syak.g_00328	Praq.g_00785
OG0001083	Syak.g_00336	Praq.g_00790
OG0001084	Syak.g_00337	Praq.g_00791
OG0001085	Syak.g_00354	Praq.g_00799
OG0001086	Syak.g_00356	Praq.g_00800
OG0001087	Syak.g_00691	Praq.g_00817
OG0001088	Syak.g_00694	Praq.g_00818
OG0001089	Syak.g_00722	Praq.g_00826
OG0001090	Syak.g_00806	Praq.g_00584
OG0001091	Syak.g_00804	Praq.g_00586
OG0001092	Syak.g_00801	Praq.g_00587
OG0001093	Syak.g_00794	Praq.g_00592
OG0001094	Syak.g_00428	Praq.g_00664
OG0001095	Syak.g_00448	Praq.g_01411
OG0001096	Syak.g_00623	Praq.g_01424
OG0001097	Syak.g_00598	Praq.g_01442
OG0001098	Syak.g_00578	Praq.g_01458
OG0001099	Syak.g_02175	Praq.g_01478
OG0001100	Syak.g_00365	Praq.g_01482
OG0001101	Syak.g_00367	Praq.g_01484
OG0001102	Syak.g_00370	Praq.g_01487
OG0001103	Syak.g_00372	Praq.g_01489
OG0001104	Syak.g_00410	Praq.g_01511
OG0001105	Syak.g_00414	Praq.g_01515
OG0001106	Syak.g_00518	Praq.g_01539
OG0001107	Syak.g_00505	Praq.g_01546
OG0001108	Syak.g_00497	Praq.g_01550
OG0001109	Syak.g_00495	Praq.g_01551
OG0001110	Syak.g_00493	Praq.g_01553
OG0001111	Syak.g_00491	Praq.g_01554
OG0001112	Syak.g_00489	Praq.g_01555
OG0001113	Syak.g_00406	Praq.g_01556
OG0001114	Syak.g_00488	Praq.g_01557
OG0001115	Syak.g_00484	Praq.g_01559
OG0001116	Syak.g_00482	Praq.g_01560
OG0001117	Syak.g_00481	Praq.g_01561
OG0001118	Syak.g_00480	Praq.g_01562
OG0001119	Syak.g_00478	Praq.g_01563
OG0001120	Syak.g_00474	Praq.g_01565
OG0001121	Syak.g_00114	Praq.g_01298
OG0001123	Syak.g_00650	Praq.g_01595
OG0001124	Syak.g_00652	Praq.g_01597
OG0001125	Syak.g_00654	Praq.g_01598
OG0001126	Syak.g_00757	Praq.g_01608
OG0001127	Syak.g_00756	Praq.g_01609
OG0001128	Syak.g_00753	Praq.g_01611
OG0001129	Syak.g_00751	Praq.g_01612
OG0001130	Syak.g_00750	Praq.g_01613
OG0001131	Syak.g_00389	Praq.g_01649
OG0001132	Syak.g_00120	Praq.g_01658
OG0001133	Syak.g_00014	Praq.g_01287
OG0001134	Syak.g_00273	Praq.g_01300
OG0001136	Syak.g_00901	Praq.g_01330
OG0001137	Syak.g_00876	Praq.g_01341
OG0001138	Syak.g_00839	Praq.g_01359
OG0001139	Syak.g_00837	Praq.g_01360
OG0001140	Syak.g_00836	Praq.g_01361
OG0001141	Syak.g_00835	Praq.g_01362
OG0001142	Syak.g_00834	Praq.g_01363
OG0001143	Syak.g_00826	Praq.g_01370
OG0001144	Syak.g_00815	Praq.g_01375
OG0001145	Syak.g_00922	Praq.g_00125
OG0001146	Syak.g_00943	Praq.g_00137
OG0001147	Syak.g_01113	Praq.g_00161
OG0001148	Syak.g_02563	Praq.g_00179
OG0001149	Syak.g_02562	Praq.g_00180
OG0001150	Syak.g_02561	Praq.g_00181
OG0001151	Syak.g_02548	Praq.g_00192
OG0001153	Syak.g_01084	Praq.g_00326
OG0001154	Syak.g_01085	Praq.g_00327
OG0001155	Syak.g_02480	Praq.g_00339
OG0001156	Syak.g_02477	Praq.g_00342
OG0001157	Syak.g_02476	Praq.g_00343
OG0001158	Syak.g_02475	Praq.g_00344
OG0001159	Syak.g_02474	Praq.g_00345
OG0001160	Syak.g_02437	Praq.g_00369
OG0001161	Syak.g_01906	Praq.g_00382
OG0001162	Syak.g_00959	Praq.g_00005
OG0001165	Syak.g_02418	Praq.g_00498
OG0001166	Syak.g_02394	Praq.g_00478
OG0001167	Syak.g_02366	Praq.g_00461
OG0001168	Syak.g_02364	Praq.g_00459
OG0001169	Syak.g_02362	Praq.g_00457
OG0001170	Syak.g_02360	Praq.g_00455
OG0001171	Syak.g_02349	Praq.g_00446
OG0001172	Syak.g_01388	Praq.g_00948
OG0001173	Syak.g_01387	Praq.g_00947
OG0001174	Syak.g_01379	Praq.g_00939
OG0001175	Syak.g_01378	Praq.g_00938
OG0001176	Syak.g_01354	Praq.g_00931
OG0001177	Syak.g_01356	Praq.g_00928
OG0001178	Syak.g_02411	Praq.g_00923
OG0001179	Syak.g_01324	Praq.g_00895
OG0001181	Syak.g_01296	Praq.g_00870
OG0001182	Syak.g_01287	Praq.g_00863
OG0001183	Syak.g_01282	Praq.g_00728
OG0001184	Syak.g_01571	Praq.g_00744
