Orthogroup	Syak	Syal
OG0000565	Syak.g_02679	Syal.g_02799
OG0000566	Syak.g_02683	Syal.g_02795
OG0000567	Syak.g_02687	Syal.g_02791
OG0000568	Syak.g_02690	Syal.g_02789
OG0000569	Syak.g_02691	Syal.g_02788
OG0000570	Syak.g_02692	Syal.g_02787
OG0000571	Syak.g_02696	Syal.g_02784
OG0000572	Syak.g_02713	Syal.g_02767
OG0000573	Syak.g_02723	Syal.g_02759
OG0000574	Syak.g_02724	Syal.g_02758
OG0000575	Syak.g_02729	Syal.g_02753
OG0000576	Syak.g_02731	Syal.g_02751
OG0000577	Syak.g_02732	Syal.g_02750
OG0000578	Syak.g_02733	Syal.g_02749
OG0000579	Syak.g_02734	Syal.g_02748
OG0000580	Syak.g_02735	Syal.g_02747
OG0000581	Syak.g_02742	Syal.g_02741
OG0000582	Syak.g_02748	Syal.g_02736
OG0000583	Syak.g_02749	Syal.g_02735
OG0000584	Syak.g_02750	Syal.g_02734
OG0000585	Syak.g_02753	Syal.g_02731
OG0000586	Syak.g_02754	Syal.g_02730
OG0000587	Syak.g_02756	Syal.g_02728
OG0000588	Syak.g_00004	Syal.g_02717
OG0000589	Syak.g_00008	Syal.g_02714
OG0000590	Syak.g_00009	Syal.g_02713
OG0000591	Syak.g_00017	Syal.g_02707
OG0000592	Syak.g_00018	Syal.g_02706
OG0000593	Syak.g_00031	Syal.g_02640
OG0000594	Syak.g_00032	Syal.g_02639
OG0000595	Syak.g_00033	Syal.g_02638
OG0000596	Syak.g_00038	Syal.g_02633
OG0000597	Syak.g_00041	Syal.g_02630
OG0000598	Syak.g_00042	Syal.g_02629
OG0000599	Syak.g_00045	Syal.g_02622
OG0000600	Syak.g_00046	Syal.g_02621
OG0000601	Syak.g_00047	Syal.g_02620
OG0000602	Syak.g_00053	Syal.g_02615
OG0000603	Syak.g_00054	Syal.g_02614
OG0000604	Syak.g_00056	Syal.g_02612
OG0000605	Syak.g_00259	Syal.g_02516
OG0000606	Syak.g_00326	Syal.g_02174
OG0000607	Syak.g_00329	Syal.g_02177
OG0000608	Syak.g_00330	Syal.g_02178
OG0000609	Syak.g_00332	Syal.g_02180
OG0000610	Syak.g_00347	Syal.g_02198
OG0000611	Syak.g_00350	Syal.g_02201
OG0000612	Syak.g_00351	Syal.g_02202
OG0000613	Syak.g_01525	Syal.g_01325
OG0000614	Syak.g_00705	Syal.g_01794
OG0000615	Syak.g_00393	Syal.g_02256
OG0000616	Syak.g_01810	Syal.g_00079
OG0000617	Syak.g_00799	Syal.g_01866
OG0000618	Syak.g_00798	Syal.g_01867
OG0000619	Syak.g_00797	Syal.g_02417
OG0000620	Syak.g_00779	Syal.g_02422
OG0000621	Syak.g_00780	Syal.g_02423
OG0000622	Syak.g_00781	Syal.g_02424
OG0000623	Syak.g_00782	Syal.g_02425
OG0000624	Syak.g_00784	Syal.g_02427
OG0000625	Syak.g_00785	Syal.g_02428
OG0000626	Syak.g_00786	Syal.g_02429
OG0000627	Syak.g_00561	Syal.g_02048
OG0000628	Syak.g_00560	Syal.g_02047
OG0000629	Syak.g_00556	Syal.g_02044
OG0000630	Syak.g_00552	Syal.g_02040
OG0000631	Syak.g_00545	Syal.g_02031
OG0000632	Syak.g_00544	Syal.g_02030
OG0000633	Syak.g_00542	Syal.g_02029
OG0000634	Syak.g_00430	Syal.g_02410
OG0000635	Syak.g_00431	Syal.g_02411
OG0000636	Syak.g_00433	Syal.g_02413
OG0000637	Syak.g_00435	Syal.g_02415
OG0000638	Syak.g_00436	Syal.g_02416
OG0000639	Syak.g_00437	Syal.g_01868
OG0000640	Syak.g_00438	Syal.g_01869
OG0000641	Syak.g_00442	Syal.g_01873
OG0000642	Syak.g_00443	Syal.g_01874
OG0000643	Syak.g_00444	Syal.g_01875
OG0000644	Syak.g_00445	Syal.g_01876
OG0000645	Syak.g_00447	Syal.g_01878
OG0000646	Syak.g_00450	Syal.g_01881
OG0000647	Syak.g_00452	Syal.g_01883
OG0000648	Syak.g_00456	Syal.g_02438
OG0000649	Syak.g_00457	Syal.g_02439
OG0000650	Syak.g_00458	Syal.g_02440
OG0000651	Syak.g_00459	Syal.g_02441
OG0000652	Syak.g_00460	Syal.g_02442
OG0000653	Syak.g_00462	Syal.g_02444
OG0000654	Syak.g_00625	Syal.g_02445
OG0000655	Syak.g_00624	Syal.g_02446
OG0000656	Syak.g_00621	Syal.g_02449
OG0000657	Syak.g_00609	Syal.g_02460
OG0000658	Syak.g_00606	Syal.g_02465
OG0000659	Syak.g_00605	Syal.g_02466
OG0000660	Syak.g_00601	Syal.g_02470
OG0000661	Syak.g_00599	Syal.g_02472
OG0000662	Syak.g_00597	Syal.g_02474
OG0000663	Syak.g_00594	Syal.g_02477
OG0000664	Syak.g_00593	Syal.g_02478
OG0000665	Syak.g_00086	Syal.g_02593
OG0000666	Syak.g_00078	Syal.g_02605
OG0000667	Syak.g_00340	Syal.g_02192
OG0000668	Syak.g_00643	Syal.g_01920
OG0000669	Syak.g_00363	Syal.g_02295
OG0000670	Syak.g_00366	Syal.g_02956
OG0000671	Syak.g_00368	Syal.g_02291
OG0000672	Syak.g_00371	Syal.g_02288
OG0000673	Syak.g_00374	Syal.g_02285
OG0000674	Syak.g_00376	Syal.g_02283
OG0000675	Syak.g_00377	Syal.g_02282
OG0000676	Syak.g_00379	Syal.g_02272
OG0000677	Syak.g_00380	Syal.g_02271
OG0000678	Syak.g_00386	Syal.g_02264
OG0000679	Syak.g_00397	Syal.g_02252
OG0000680	Syak.g_00398	Syal.g_02251
OG0000681	Syak.g_00401	Syal.g_02248
OG0000682	Syak.g_00402	Syal.g_02247
OG0000683	Syak.g_00403	Syal.g_02246
OG0000684	Syak.g_00409	Syal.g_02242
OG0000685	Syak.g_00411	Syal.g_02240
OG0000686	Syak.g_00412	Syal.g_02239
OG0000687	Syak.g_00413	Syal.g_02237
OG0000688	Syak.g_00418	Syal.g_02225
OG0000689	Syak.g_00421	Syal.g_02223
OG0000690	Syak.g_00422	Syal.g_02222
OG0000691	Syak.g_00423	Syal.g_02221
OG0000692	Syak.g_00424	Syal.g_02220
OG0000693	Syak.g_00426	Syal.g_02218
OG0000694	Syak.g_00427	Syal.g_02217
OG0000695	Syak.g_00540	Syal.g_02027
OG0000696	Syak.g_00539	Syal.g_02026
OG0000697	Syak.g_00538	Syal.g_02025
OG0000698	Syak.g_00535	Syal.g_02022
OG0000699	Syak.g_00534	Syal.g_02021
OG0000700	Syak.g_00533	Syal.g_02020
OG0000701	Syak.g_00532	Syal.g_02019
OG0000702	Syak.g_00522	Syal.g_02011
OG0000703	Syak.g_00521	Syal.g_02010
OG0000704	Syak.g_00519	Syal.g_02008
OG0000705	Syak.g_00511	Syal.g_01999
OG0000706	Syak.g_00510	Syal.g_01998
OG0000707	Syak.g_00509	Syal.g_01997
OG0000708	Syak.g_00506	Syal.g_01994
OG0000709	Syak.g_00498	Syal.g_01986
OG0000710	Syak.g_00494	Syal.g_01982
OG0000711	Syak.g_00466	Syal.g_01954
OG0000712	Syak.g_00464	Syal.g_01952
OG0000713	Syak.g_00463	Syal.g_01951
OG0000714	Syak.g_00629	Syal.g_01948
OG0000715	Syak.g_00631	Syal.g_01934
OG0000716	Syak.g_00635	Syal.g_01930
OG0000717	Syak.g_00636	Syal.g_01929
OG0000718	Syak.g_00640	Syal.g_01925
OG0000719	Syak.g_00642	Syal.g_01922
OG0000720	Syak.g_00655	Syal.g_01908
OG0000721	Syak.g_00657	Syal.g_01906
OG0000722	Syak.g_00658	Syal.g_01905
OG0000723	Syak.g_00790	Syal.g_02433
OG0000724	Syak.g_00749	Syal.g_01829
OG0000725	Syak.g_00731	Syal.g_01820
OG0000726	Syak.g_00730	Syal.g_01819
OG0000727	Syak.g_00729	Syal.g_01818
OG0000728	Syak.g_00727	Syal.g_01816
OG0000729	Syak.g_01683	Syal.g_01510
OG0000730	Syak.g_01248	Syal.g_00345
OG0000731	Syak.g_01237	Syal.g_00356
OG0000732	Syak.g_01739	Syal.g_00149
OG0000733	Syak.g_01905	Syal.g_01105
OG0000734	Syak.g_02184	Syal.g_00828
OG0000735	Syak.g_00914	Syal.g_01627
OG0000736	Syak.g_00913	Syal.g_01628
OG0000737	Syak.g_00912	Syal.g_01629
OG0000738	Syak.g_00907	Syal.g_01634
OG0000739	Syak.g_00906	Syal.g_01645
OG0000740	Syak.g_00905	Syal.g_01646
OG0000741	Syak.g_00902	Syal.g_01649
OG0000742	Syak.g_00899	Syal.g_01652
OG0000743	Syak.g_00897	Syal.g_01654
OG0000744	Syak.g_00896	Syal.g_01655
OG0000745	Syak.g_00894	Syal.g_01657
OG0000746	Syak.g_00892	Syal.g_01659
OG0000747	Syak.g_00891	Syal.g_01660
OG0000748	Syak.g_00875	Syal.g_01674
OG0000749	Syak.g_00874	Syal.g_01675
OG0000750	Syak.g_00873	Syal.g_01676
OG0000751	Syak.g_00862	Syal.g_01688
OG0000752	Syak.g_00860	Syal.g_01690
OG0000753	Syak.g_00857	Syal.g_01693
OG0000754	Syak.g_00852	Syal.g_01698
OG0000755	Syak.g_00841	Syal.g_01707
OG0000756	Syak.g_00840	Syal.g_01708
OG0000757	Syak.g_00833	Syal.g_01715
OG0000758	Syak.g_00832	Syal.g_01716
OG0000759	Syak.g_00831	Syal.g_01717
OG0000760	Syak.g_00830	Syal.g_01718
OG0000761	Syak.g_00829	Syal.g_01719
OG0000762	Syak.g_00827	Syal.g_01721
OG0000763	Syak.g_00825	Syal.g_01723
OG0000764	Syak.g_00824	Syal.g_01724
OG0000765	Syak.g_00669	Syal.g_01768
OG0000766	Syak.g_00670	Syal.g_01767
OG0000767	Syak.g_00672	Syal.g_01765
OG0000768	Syak.g_00673	Syal.g_01764
OG0000769	Syak.g_00675	Syal.g_01762
OG0000770	Syak.g_00678	Syal.g_01758
OG0000771	Syak.g_00755	Syal.g_01835
OG0000772	Syak.g_02048	Syal.g_01641
OG0000773	Syak.g_00921	Syal.g_01618
OG0000774	Syak.g_00926	Syal.g_01610
OG0000775	Syak.g_00929	Syal.g_01608
OG0000776	Syak.g_00930	Syal.g_01607
OG0000777	Syak.g_00931	Syal.g_01606
OG0000778	Syak.g_00932	Syal.g_01605
OG0000779	Syak.g_00938	Syal.g_01599
OG0000780	Syak.g_00942	Syal.g_01594
OG0000781	Syak.g_00946	Syal.g_01590
OG0000782	Syak.g_00947	Syal.g_01589
OG0000783	Syak.g_00948	Syal.g_01588
OG0000784	Syak.g_00949	Syal.g_01587
OG0000785	Syak.g_00951	Syal.g_01585
OG0000786	Syak.g_00956	Syal.g_01579
OG0000787	Syak.g_00957	Syal.g_01578
OG0000788	Syak.g_00048	Syal.g_02619
OG0000789	Syak.g_00085	Syal.g_02598
OG0000790	Syak.g_02560	Syal.g_02883
OG0000791	Syak.g_02558	Syal.g_02882
OG0000792	Syak.g_02557	Syal.g_02881
OG0000793	Syak.g_02552	Syal.g_02876
OG0000794	Syak.g_02551	Syal.g_02875
OG0000795	Syak.g_02550	Syal.g_02874
OG0000796	Syak.g_02547	Syal.g_02870
OG0000797	Syak.g_02546	Syal.g_02869
OG0000798	Syak.g_01456	Syal.g_01260
OG0000799	Syak.g_00981	Syal.g_01547
OG0000800	Syak.g_00989	Syal.g_01542
OG0000801	Syak.g_00990	Syal.g_01541
OG0000802	Syak.g_00995	Syal.g_01536
OG0000803	Syak.g_01021	Syal.g_00040
OG0000804	Syak.g_01026	Syal.g_00036
OG0000805	Syak.g_01029	Syal.g_00030
OG0000806	Syak.g_01031	Syal.g_00028
OG0000807	Syak.g_01033	Syal.g_00026
OG0000808	Syak.g_01034	Syal.g_00025
OG0000809	Syak.g_01038	Syal.g_00022
OG0000810	Syak.g_01039	Syal.g_00021
OG0000811	Syak.g_01045	Syal.g_00380
OG0000812	Syak.g_01047	Syal.g_00382
OG0000813	Syak.g_01048	Syal.g_00383
OG0000814	Syak.g_01051	Syal.g_00385
OG0000815	Syak.g_01053	Syal.g_00391
OG0000816	Syak.g_01055	Syal.g_00393
OG0000817	Syak.g_01056	Syal.g_00394
OG0000818	Syak.g_01060	Syal.g_00401
OG0000819	Syak.g_01064	Syal.g_00402
OG0000820	Syak.g_01065	Syal.g_00403
OG0000821	Syak.g_01071	Syal.g_00409
OG0000822	Syak.g_01073	Syal.g_00411
OG0000823	Syak.g_01074	Syal.g_00412
OG0000824	Syak.g_01080	Syal.g_00417
OG0000825	Syak.g_01081	Syal.g_00418
OG0000826	Syak.g_01082	Syal.g_00419
OG0000827	Syak.g_01083	Syal.g_00420
OG0000828	Syak.g_01086	Syal.g_00423
OG0000829	Syak.g_01087	Syal.g_00424
OG0000830	Syak.g_01088	Syal.g_00425
OG0000831	Syak.g_01091	Syal.g_00427
OG0000832	Syak.g_02482	Syal.g_02967
OG0000833	Syak.g_02473	Syal.g_02976
OG0000834	Syak.g_02470	Syal.g_02979
OG0000835	Syak.g_02469	Syal.g_02980
OG0000836	Syak.g_02466	Syal.g_02983
OG0000837	Syak.g_02465	Syal.g_02984
OG0000838	Syak.g_02461	Syal.g_02988
OG0000839	Syak.g_02460	Syal.g_02989
OG0000840	Syak.g_02459	Syal.g_02990
OG0000841	Syak.g_02458	Syal.g_02991
OG0000842	Syak.g_02457	Syal.g_02992
OG0000843	Syak.g_02456	Syal.g_02993
OG0000844	Syak.g_02454	Syal.g_02995
OG0000845	Syak.g_02453	Syal.g_02996
OG0000846	Syak.g_02452	Syal.g_02997
OG0000847	Syak.g_02451	Syal.g_02998
OG0000848	Syak.g_02449	Syal.g_03000
OG0000849	Syak.g_02448	Syal.g_03001
OG0000850	Syak.g_02445	Syal.g_03008
OG0000851	Syak.g_02440	Syal.g_00561
OG0000852	Syak.g_02439	Syal.g_00562
OG0000853	Syak.g_02435	Syal.g_00566
OG0000854	Syak.g_02433	Syal.g_00568
OG0000855	Syak.g_02432	Syal.g_00569
OG0000856	Syak.g_00021	Syal.g_02704
OG0000857	Syak.g_00451	Syal.g_01882
OG0000858	Syak.g_02426	Syal.g_00576
OG0000859	Syak.g_02425	Syal.g_00577
OG0000860	Syak.g_02414	Syal.g_00589
OG0000861	Syak.g_02413	Syal.g_00590
OG0000862	Syak.g_02412	Syal.g_00591
OG0000863	Syak.g_02409	Syal.g_00594
OG0000864	Syak.g_02408	Syal.g_00595
OG0000865	Syak.g_02407	Syal.g_00596
OG0000866	Syak.g_02406	Syal.g_00597
OG0000867	Syak.g_02405	Syal.g_00598
OG0000868	Syak.g_02402	Syal.g_00604
OG0000869	Syak.g_02398	Syal.g_00609
OG0000870	Syak.g_02393	Syal.g_00614
OG0000871	Syak.g_02392	Syal.g_00615
OG0000872	Syak.g_02386	Syal.g_00621
OG0000873	Syak.g_02383	Syal.g_00624
OG0000874	Syak.g_02379	Syal.g_00627
OG0000875	Syak.g_02377	Syal.g_00629
OG0000876	Syak.g_02375	Syal.g_00631
OG0000877	Syak.g_02372	Syal.g_00633
OG0000878	Syak.g_02371	Syal.g_00634
OG0000879	Syak.g_02370	Syal.g_00635
OG0000880	Syak.g_02369	Syal.g_00636
OG0000881	Syak.g_02363	Syal.g_00641
OG0000882	Syak.g_02358	Syal.g_00646
OG0000883	Syak.g_02355	Syal.g_00648
OG0000884	Syak.g_02353	Syal.g_00650
OG0000885	Syak.g_02352	Syal.g_00651
OG0000886	Syak.g_02351	Syal.g_00652
OG0000887	Syak.g_02350	Syal.g_00653
OG0000888	Syak.g_02348	Syal.g_00655
OG0000889	Syak.g_02346	Syal.g_00657
OG0000890	Syak.g_02334	Syal.g_00663
OG0000891	Syak.g_02333	Syal.g_00664
OG0000892	Syak.g_02329	Syal.g_00668
OG0000893	Syak.g_01393	Syal.g_00193
OG0000894	Syak.g_01390	Syal.g_00196
OG0000895	Syak.g_01386	Syal.g_00200
OG0000896	Syak.g_01385	Syal.g_00201
OG0000897	Syak.g_01383	Syal.g_00203
OG0000898	Syak.g_01382	Syal.g_00204
OG0000899	Syak.g_01381	Syal.g_00205
OG0000900	Syak.g_01380	Syal.g_00206
OG0000901	Syak.g_01375	Syal.g_00211
OG0000902	Syak.g_01368	Syal.g_00213
OG0000903	Syak.g_01353	Syal.g_00227
OG0000904	Syak.g_01358	Syal.g_00222
OG0000905	Syak.g_01363	Syal.g_00217
OG0000906	Syak.g_01366	Syal.g_00215
OG0000907	Syak.g_01351	Syal.g_00229
OG0000908	Syak.g_01348	Syal.g_00232
OG0000909	Syak.g_01347	Syal.g_00233
OG0000910	Syak.g_01346	Syal.g_00234
OG0000911	Syak.g_01344	Syal.g_00237
OG0000912	Syak.g_01343	Syal.g_00238
OG0000913	Syak.g_01342	Syal.g_00239
OG0000914	Syak.g_01341	Syal.g_00240
OG0000915	Syak.g_01339	Syal.g_00241
OG0000916	Syak.g_01338	Syal.g_00242
OG0000917	Syak.g_01337	Syal.g_00243
OG0000918	Syak.g_01336	Syal.g_00244
OG0000919	Syak.g_01335	Syal.g_00245
OG0000920	Syak.g_01334	Syal.g_00246
OG0000921	Syak.g_01333	Syal.g_00247
OG0000922	Syak.g_01332	Syal.g_00248
OG0000923	Syak.g_01328	Syal.g_00252
OG0000924	Syak.g_01327	Syal.g_00253
OG0000925	Syak.g_01326	Syal.g_00254
OG0000926	Syak.g_01325	Syal.g_00255
OG0000927	Syak.g_01323	Syal.g_00257
OG0000928	Syak.g_01322	Syal.g_00258
OG0000929	Syak.g_01321	Syal.g_00259
OG0000930	Syak.g_01320	Syal.g_00260
OG0000931	Syak.g_01319	Syal.g_00261
OG0000932	Syak.g_01318	Syal.g_00262
OG0000933	Syak.g_01312	Syal.g_00268
OG0000934	Syak.g_01310	Syal.g_00270
OG0000935	Syak.g_01309	Syal.g_00271
OG0000936	Syak.g_01308	Syal.g_00272
OG0000937	Syak.g_01307	Syal.g_00273
OG0000938	Syak.g_01304	Syal.g_00276
OG0000939	Syak.g_01303	Syal.g_00277
OG0000940	Syak.g_01297	Syal.g_00285
OG0000941	Syak.g_01295	Syal.g_00287
OG0000942	Syak.g_01293	Syal.g_00289
OG0000943	Syak.g_01292	Syal.g_00290
OG0000944	Syak.g_01290	Syal.g_00292
OG0000945	Syak.g_01288	Syal.g_00294
OG0000946	Syak.g_01283	Syal.g_00301
OG0000947	Syak.g_01280	Syal.g_00304
OG0000948	Syak.g_01279	Syal.g_00305
OG0000949	Syak.g_01551	Syal.g_01341
OG0000950	Syak.g_01562	Syal.g_01348
OG0000951	Syak.g_01569	Syal.g_01353
OG0000952	Syak.g_01574	Syal.g_01363
OG0000953	Syak.g_01627	Syal.g_01435
OG0000954	Syak.g_01633	Syal.g_01443
OG0000955	Syak.g_01634	Syal.g_01444
OG0000956	Syak.g_01636	Syal.g_01446
OG0000957	Syak.g_01648	Syal.g_01457
OG0000958	Syak.g_01649	Syal.g_01458
OG0000959	Syak.g_01653	Syal.g_01482
OG0000960	Syak.g_01654	Syal.g_01483
OG0000961	Syak.g_01679	Syal.g_01507
OG0000962	Syak.g_01682	Syal.g_01509
OG0000963	Syak.g_01687	Syal.g_01514
OG0000964	Syak.g_01688	Syal.g_01515
OG0000965	Syak.g_01689	Syal.g_01516
OG0000966	Syak.g_01711	Syal.g_00176
OG0000967	Syak.g_01715	Syal.g_00171
OG0000968	Syak.g_01719	Syal.g_00169
OG0000969	Syak.g_01721	Syal.g_00167
OG0000970	Syak.g_01722	Syal.g_00166
OG0000971	Syak.g_01724	Syal.g_00164
OG0000972	Syak.g_01725	Syal.g_00163
OG0000973	Syak.g_01726	Syal.g_00162
OG0000974	Syak.g_01727	Syal.g_00161
OG0000975	Syak.g_01728	Syal.g_00160
OG0000976	Syak.g_01729	Syal.g_00159
OG0000977	Syak.g_01731	Syal.g_00157
OG0000978	Syak.g_01732	Syal.g_00156
OG0000979	Syak.g_01735	Syal.g_00153
OG0000980	Syak.g_01738	Syal.g_00150
OG0000981	Syak.g_01741	Syal.g_00147
OG0000982	Syak.g_01941	Syal.g_01068
OG0000983	Syak.g_01940	Syal.g_01069
OG0000984	Syak.g_01939	Syal.g_01070
OG0000985	Syak.g_01935	Syal.g_01074
OG0000986	Syak.g_01933	Syal.g_01076
OG0000987	Syak.g_01931	Syal.g_01080
OG0000988	Syak.g_01925	Syal.g_01086
OG0000989	Syak.g_01912	Syal.g_01098
OG0000990	Syak.g_01900	Syal.g_01118
OG0000991	Syak.g_01896	Syal.g_01120
OG0000992	Syak.g_01893	Syal.g_01122
OG0000993	Syak.g_01892	Syal.g_01123
OG0000994	Syak.g_01889	Syal.g_01127
OG0000995	Syak.g_01880	Syal.g_01132
OG0000996	Syak.g_01839	Syal.g_01162
OG0000997	Syak.g_01828	Syal.g_01171
OG0000998	Syak.g_01826	Syal.g_01173
OG0000999	Syak.g_01825	Syal.g_01174
OG0001000	Syak.g_01821	Syal.g_01177
OG0001001	Syak.g_01814	Syal.g_01182
OG0001002	Syak.g_01807	Syal.g_00082
OG0001003	Syak.g_01806	Syal.g_00084
OG0001004	Syak.g_01805	Syal.g_00085
OG0001005	Syak.g_01804	Syal.g_00087
OG0001006	Syak.g_01797	Syal.g_00094
OG0001007	Syak.g_01795	Syal.g_00096
OG0001008	Syak.g_01190	Syal.g_00524
OG0001009	Syak.g_01762	Syal.g_00129
OG0001010	Syak.g_01761	Syal.g_00130
OG0001011	Syak.g_01759	Syal.g_00131
OG0001012	Syak.g_01946	Syal.g_01064
OG0001013	Syak.g_01969	Syal.g_01026
OG0001014	Syak.g_01975	Syal.g_01022
OG0001015	Syak.g_01976	Syal.g_01021
OG0001016	Syak.g_02250	Syal.g_00756
OG0001017	Syak.g_02244	Syal.g_00762
OG0001018	Syak.g_02242	Syal.g_00764
OG0001019	Syak.g_02218	Syal.g_00785
OG0001020	Syak.g_02214	Syal.g_00796
OG0001021	Syak.g_02210	Syal.g_00800
OG0001022	Syak.g_02205	Syal.g_00805
OG0001023	Syak.g_02204	Syal.g_00806
OG0001024	Syak.g_02201	Syal.g_00810
OG0001025	Syak.g_02195	Syal.g_00817
OG0001026	Syak.g_02182	Syal.g_00830
OG0001027	Syak.g_02178	Syal.g_00834
OG0001028	Syak.g_02176	Syal.g_00836
OG0001029	Syak.g_02174	Syal.g_00838
OG0001030	Syak.g_02153	Syal.g_00860
OG0001031	Syak.g_02079	Syal.g_00936
OG0001032	Syak.g_02077	Syal.g_00938
OG0001033	Syak.g_02037	Syal.g_00972
OG0001034	Syak.g_02305	Syal.g_00684
OG0001035	Syak.g_01422	Syal.g_01226
OG0001036	Syak.g_01427	Syal.g_01231
OG0001037	Syak.g_01429	Syal.g_01233
OG0001038	Syak.g_01457	Syal.g_01261
OG0001039	Syak.g_01460	Syal.g_01264
OG0001040	Syak.g_01463	Syal.g_01267
OG0001041	Syak.g_01468	Syal.g_01272
OG0001042	Syak.g_01500	Syal.g_01300
OG0001043	Syak.g_01504	Syal.g_01304
OG0001044	Syak.g_01247	Syal.g_00346
OG0001045	Syak.g_01234	Syal.g_00359
OG0001046	Syak.g_00479	Syal.g_01967
OG0001047	Syak.g_01188	Syal.g_00522
OG0001048	Syak.g_01187	Syal.g_00521
OG0001049	Syak.g_01184	Syal.g_00518
OG0001050	Syak.g_01183	Syal.g_00517
OG0001051	Syak.g_01182	Syal.g_00516
OG0001052	Syak.g_01122	Syal.g_00467
OG0001053	Syak.g_02577	Syal.g_02900
OG0001054	Syak.g_02596	Syal.g_02919
OG0001055	Syak.g_02617	Syal.g_02940
OG0001056	Syak.g_02645	Syal.g_02833
OG0001057	Syak.g_00964	Syal.g_01574
OG0001058	Syak.g_02668	Syal.g_02812
OG0001060	Syak.g_02677	Syal.g_02801
OG0001061	Syak.g_02697	Syal.g_02783
OG0001062	Syak.g_02699	Syal.g_02781
OG0001063	Syak.g_02704	Syal.g_02776
OG0001064	Syak.g_02705	Syal.g_02775
OG0001065	Syak.g_02706	Syal.g_02774
OG0001066	Syak.g_02707	Syal.g_02773
OG0001067	Syak.g_02708	Syal.g_02772
OG0001068	Syak.g_02709	Syal.g_02771
OG0001069	Syak.g_02710	Syal.g_02770
OG0001070	Syak.g_02714	Syal.g_02766
OG0001071	Syak.g_02715	Syal.g_02765
OG0001072	Syak.g_02721	Syal.g_02761
OG0001073	Syak.g_02736	Syal.g_02746
OG0001074	Syak.g_00098	Syal.g_02575
OG0001075	Syak.g_02760	Syal.g_02726
OG0001076	Syak.g_00011	Syal.g_02712
OG0001077	Syak.g_00024	Syal.g_02702
OG0001078	Syak.g_00036	Syal.g_02635
OG0001079	Syak.g_00049	Syal.g_02618
OG0001080	Syak.g_00264	Syal.g_02514
OG0001081	Syak.g_00327	Syal.g_02175
OG0001082	Syak.g_00328	Syal.g_02176
OG0001083	Syak.g_00336	Syal.g_02184
OG0001084	Syak.g_00337	Syal.g_02187
OG0001085	Syak.g_00354	Syal.g_02206
OG0001086	Syak.g_00356	Syal.g_02208
OG0001087	Syak.g_00691	Syal.g_01782
OG0001088	Syak.g_00694	Syal.g_01785
OG0001089	Syak.g_00722	Syal.g_01811
OG0001090	Syak.g_00806	Syal.g_01859
OG0001091	Syak.g_00804	Syal.g_01862
OG0001092	Syak.g_00801	Syal.g_01864
OG0001093	Syak.g_00794	Syal.g_02419
OG0001094	Syak.g_00428	Syal.g_02216
OG0001095	Syak.g_00448	Syal.g_01879
OG0001096	Syak.g_00623	Syal.g_02447
OG0001097	Syak.g_00598	Syal.g_02473
OG0001098	Syak.g_00578	Syal.g_02083
OG0001099	Syak.g_02175	Syal.g_00837
OG0001100	Syak.g_00365	Syal.g_02293
OG0001101	Syak.g_00367	Syal.g_02292
OG0001102	Syak.g_00370	Syal.g_02289
OG0001103	Syak.g_00372	Syal.g_02287
OG0001104	Syak.g_00410	Syal.g_02241
OG0001105	Syak.g_00414	Syal.g_02236
OG0001106	Syak.g_00518	Syal.g_02007
OG0001107	Syak.g_00505	Syal.g_01993
OG0001108	Syak.g_00497	Syal.g_01985
OG0001109	Syak.g_00495	Syal.g_01983
OG0001110	Syak.g_00493	Syal.g_01981
OG0001111	Syak.g_00491	Syal.g_01979
OG0001112	Syak.g_00489	Syal.g_01977
OG0001113	Syak.g_00406	Syal.g_02244
OG0001114	Syak.g_00488	Syal.g_01976
OG0001115	Syak.g_00484	Syal.g_01972
OG0001116	Syak.g_00482	Syal.g_01970
OG0001117	Syak.g_00481	Syal.g_01969
OG0001118	Syak.g_00480	Syal.g_01968
OG0001119	Syak.g_00478	Syal.g_01966
OG0001120	Syak.g_00474	Syal.g_01962
OG0001121	Syak.g_00114	Syal.g_02960
OG0001123	Syak.g_00650	Syal.g_01913
OG0001124	Syak.g_00652	Syal.g_01911
OG0001125	Syak.g_00654	Syal.g_01909
OG0001126	Syak.g_00757	Syal.g_01837
OG0001127	Syak.g_00756	Syal.g_01836
OG0001128	Syak.g_00753	Syal.g_01833
OG0001129	Syak.g_00751	Syal.g_01831
OG0001130	Syak.g_00750	Syal.g_01830
OG0001131	Syak.g_00389	Syal.g_02260
OG0001132	Syak.g_00120	Syal.g_02553
OG0001133	Syak.g_00014	Syal.g_02710
OG0001134	Syak.g_00273	Syal.g_02506
OG0001135	Syak.g_00274	Syal.g_02505
OG0001136	Syak.g_00901	Syal.g_01650
OG0001137	Syak.g_00876	Syal.g_01673
OG0001138	Syak.g_00839	Syal.g_01709
OG0001139	Syak.g_00837	Syal.g_01711
OG0001140	Syak.g_00836	Syal.g_01712
OG0001141	Syak.g_00835	Syal.g_01713
OG0001142	Syak.g_00834	Syal.g_01714
OG0001143	Syak.g_00826	Syal.g_01722
OG0001144	Syak.g_00815	Syal.g_01736
OG0001145	Syak.g_00922	Syal.g_01614
OG0001146	Syak.g_00943	Syal.g_01593
OG0001147	Syak.g_01113	Syal.g_00458
OG0001148	Syak.g_02563	Syal.g_02886
