Orthogroup	Syak	Syaq
OG0000558	Syak.g_02666	Syaq.g_01929
OG0000559	Syak.g_02670	Syaq.g_01933
OG0000560	Syak.g_02672	Syaq.g_01936
OG0000561	Syak.g_02673	Syaq.g_01937
OG0000562	Syak.g_02674	Syaq.g_01938
OG0000563	Syak.g_02675	Syaq.g_01939
OG0000564	Syak.g_02676	Syaq.g_01940
OG0000565	Syak.g_02679	Syaq.g_01943
OG0000566	Syak.g_02683	Syaq.g_01947
OG0000567	Syak.g_02687	Syaq.g_01951
OG0000568	Syak.g_02690	Syaq.g_01954
OG0000569	Syak.g_02691	Syaq.g_01955
OG0000570	Syak.g_02692	Syaq.g_01956
OG0000571	Syak.g_02696	Syaq.g_01960
OG0000572	Syak.g_02713	Syaq.g_01977
OG0000573	Syak.g_02723	Syaq.g_01985
OG0000574	Syak.g_02724	Syaq.g_01986
OG0000575	Syak.g_02729	Syaq.g_01991
OG0000576	Syak.g_02731	Syaq.g_01993
OG0000577	Syak.g_02732	Syaq.g_01994
OG0000578	Syak.g_02733	Syaq.g_01995
OG0000579	Syak.g_02734	Syaq.g_01996
OG0000580	Syak.g_02735	Syaq.g_01997
OG0000581	Syak.g_02742	Syaq.g_02003
OG0000582	Syak.g_02748	Syaq.g_02012
OG0000583	Syak.g_02749	Syaq.g_02013
OG0000584	Syak.g_02750	Syaq.g_02014
OG0000585	Syak.g_02753	Syaq.g_02017
OG0000586	Syak.g_02754	Syaq.g_02018
OG0000587	Syak.g_02756	Syaq.g_02020
OG0000588	Syak.g_00004	Syaq.g_02043
OG0000589	Syak.g_00008	Syaq.g_02057
OG0000590	Syak.g_00009	Syaq.g_02058
OG0000591	Syak.g_00017	Syaq.g_02066
OG0000592	Syak.g_00018	Syaq.g_02067
OG0000593	Syak.g_00031	Syaq.g_02078
OG0000594	Syak.g_00032	Syaq.g_02079
OG0000595	Syak.g_00033	Syaq.g_02080
OG0000596	Syak.g_00038	Syaq.g_02085
OG0000597	Syak.g_00041	Syaq.g_02088
OG0000598	Syak.g_00042	Syaq.g_02089
OG0000599	Syak.g_00045	Syaq.g_02096
OG0000600	Syak.g_00046	Syaq.g_02097
OG0000601	Syak.g_00047	Syaq.g_02098
OG0000602	Syak.g_00053	Syaq.g_02104
OG0000603	Syak.g_00054	Syaq.g_02105
OG0000604	Syak.g_00056	Syaq.g_02107
OG0000605	Syak.g_00259	Syaq.g_02151
OG0000606	Syak.g_00326	Syaq.g_02231
OG0000607	Syak.g_00329	Syaq.g_02234
OG0000608	Syak.g_00330	Syaq.g_02235
OG0000609	Syak.g_00332	Syaq.g_02237
OG0000610	Syak.g_00347	Syaq.g_02244
OG0000611	Syak.g_00350	Syaq.g_02247
OG0000612	Syak.g_00351	Syaq.g_02248
OG0000613	Syak.g_01525	Syaq.g_00885
OG0000614	Syak.g_00705	Syaq.g_02588
OG0000615	Syak.g_00393	Syaq.g_02302
OG0000616	Syak.g_01810	Syaq.g_01168
OG0000617	Syak.g_00799	Syaq.g_00031
OG0000618	Syak.g_00798	Syaq.g_00032
OG0000619	Syak.g_00797	Syaq.g_00033
OG0000620	Syak.g_00779	Syaq.g_00038
OG0000621	Syak.g_00780	Syaq.g_00039
OG0000622	Syak.g_00781	Syaq.g_00040
OG0000623	Syak.g_00782	Syaq.g_00041
OG0000624	Syak.g_00784	Syaq.g_00042
OG0000625	Syak.g_00785	Syaq.g_00043
OG0000626	Syak.g_00786	Syaq.g_00044
OG0000627	Syak.g_00561	Syaq.g_02425
OG0000628	Syak.g_00560	Syaq.g_02426
OG0000629	Syak.g_00556	Syaq.g_02429
OG0000630	Syak.g_00552	Syaq.g_02433
OG0000631	Syak.g_00545	Syaq.g_02441
OG0000632	Syak.g_00544	Syaq.g_02442
OG0000633	Syak.g_00542	Syaq.g_02444
OG0000634	Syak.g_00430	Syaq.g_02336
OG0000635	Syak.g_00431	Syaq.g_02337
OG0000636	Syak.g_00433	Syaq.g_02339
OG0000637	Syak.g_00435	Syaq.g_02341
OG0000638	Syak.g_00436	Syaq.g_02342
OG0000639	Syak.g_00437	Syaq.g_02343
OG0000640	Syak.g_00438	Syaq.g_02344
OG0000641	Syak.g_00442	Syaq.g_02348
OG0000642	Syak.g_00443	Syaq.g_02349
OG0000643	Syak.g_00444	Syaq.g_02350
OG0000644	Syak.g_00445	Syaq.g_02351
OG0000645	Syak.g_00447	Syaq.g_02353
OG0000646	Syak.g_00450	Syaq.g_02356
OG0000647	Syak.g_00452	Syaq.g_02358
OG0000648	Syak.g_00456	Syaq.g_02360
OG0000649	Syak.g_00457	Syaq.g_02361
OG0000650	Syak.g_00458	Syaq.g_02362
OG0000651	Syak.g_00459	Syaq.g_02363
OG0000652	Syak.g_00460	Syaq.g_02364
OG0000653	Syak.g_00462	Syaq.g_02367
OG0000654	Syak.g_00625	Syaq.g_02368
OG0000655	Syak.g_00624	Syaq.g_02369
OG0000656	Syak.g_00621	Syaq.g_02372
OG0000657	Syak.g_00609	Syaq.g_02382
OG0000658	Syak.g_00606	Syaq.g_02385
OG0000659	Syak.g_00605	Syaq.g_02386
OG0000660	Syak.g_00601	Syaq.g_02390
OG0000661	Syak.g_00599	Syaq.g_02392
OG0000662	Syak.g_00597	Syaq.g_02394
OG0000663	Syak.g_00594	Syaq.g_02397
OG0000664	Syak.g_00593	Syaq.g_02400
OG0000665	Syak.g_00086	Syaq.g_02124
OG0000666	Syak.g_00078	Syaq.g_02117
OG0000667	Syak.g_00340	Syaq.g_02222
OG0000668	Syak.g_00643	Syaq.g_00068
OG0000669	Syak.g_00363	Syaq.g_02260
OG0000670	Syak.g_00366	Syaq.g_00079
OG0000671	Syak.g_00368	Syaq.g_02264
OG0000672	Syak.g_00371	Syaq.g_02267
OG0000673	Syak.g_00374	Syaq.g_02270
OG0000674	Syak.g_00376	Syaq.g_02272
OG0000675	Syak.g_00377	Syaq.g_02273
OG0000676	Syak.g_00379	Syaq.g_02275
OG0000677	Syak.g_00380	Syaq.g_02276
OG0000678	Syak.g_00386	Syaq.g_02282
OG0000679	Syak.g_00397	Syaq.g_02305
OG0000680	Syak.g_00398	Syaq.g_02306
OG0000681	Syak.g_00401	Syaq.g_02309
OG0000682	Syak.g_00402	Syaq.g_02310
OG0000683	Syak.g_00403	Syaq.g_02311
OG0000684	Syak.g_00409	Syaq.g_02315
OG0000685	Syak.g_00411	Syaq.g_02317
OG0000686	Syak.g_00412	Syaq.g_02318
OG0000687	Syak.g_00413	Syaq.g_02319
OG0000688	Syak.g_00418	Syaq.g_02325
OG0000689	Syak.g_00421	Syaq.g_02327
OG0000690	Syak.g_00422	Syaq.g_02328
OG0000691	Syak.g_00423	Syaq.g_02329
OG0000692	Syak.g_00424	Syaq.g_02330
OG0000693	Syak.g_00426	Syaq.g_02332
OG0000694	Syak.g_00427	Syaq.g_02333
OG0000695	Syak.g_00540	Syaq.g_02446
OG0000696	Syak.g_00539	Syaq.g_02447
OG0000697	Syak.g_00538	Syaq.g_02448
OG0000698	Syak.g_00535	Syaq.g_02451
OG0000699	Syak.g_00534	Syaq.g_02452
OG0000700	Syak.g_00533	Syaq.g_02453
OG0000701	Syak.g_00532	Syaq.g_02454
OG0000702	Syak.g_00522	Syaq.g_02467
OG0000703	Syak.g_00521	Syaq.g_02468
OG0000704	Syak.g_00519	Syaq.g_02470
OG0000705	Syak.g_00511	Syaq.g_02477
OG0000706	Syak.g_00510	Syaq.g_02478
OG0000707	Syak.g_00509	Syaq.g_02479
OG0000708	Syak.g_00506	Syaq.g_02482
OG0000709	Syak.g_00498	Syaq.g_02490
OG0000710	Syak.g_00494	Syaq.g_02494
OG0000711	Syak.g_00466	Syaq.g_02521
OG0000712	Syak.g_00464	Syaq.g_02523
OG0000713	Syak.g_00463	Syaq.g_02524
OG0000714	Syak.g_00629	Syaq.g_02527
OG0000715	Syak.g_00631	Syaq.g_02529
OG0000716	Syak.g_00635	Syaq.g_02533
OG0000717	Syak.g_00636	Syaq.g_02534
OG0000718	Syak.g_00640	Syaq.g_00072
OG0000719	Syak.g_00642	Syaq.g_00070
OG0000720	Syak.g_00655	Syaq.g_00057
OG0000721	Syak.g_00657	Syaq.g_00055
OG0000722	Syak.g_00658	Syaq.g_00054
OG0000723	Syak.g_00790	Syaq.g_00046
OG0000724	Syak.g_00749	Syaq.g_02685
OG0000725	Syak.g_00731	Syaq.g_02676
OG0000726	Syak.g_00730	Syaq.g_02675
OG0000727	Syak.g_00729	Syaq.g_02674
OG0000728	Syak.g_00727	Syaq.g_02672
OG0000729	Syak.g_01683	Syaq.g_01046
OG0000730	Syak.g_01248	Syaq.g_00561
OG0000731	Syak.g_01237	Syaq.g_00550
OG0000732	Syak.g_01739	Syaq.g_01098
OG0000733	Syak.g_01905	Syaq.g_01232
OG0000734	Syak.g_02184	Syaq.g_01479
OG0000735	Syak.g_00914	Syaq.g_00266
OG0000736	Syak.g_00913	Syaq.g_00265
OG0000737	Syak.g_00912	Syaq.g_00264
OG0000738	Syak.g_00907	Syaq.g_00258
OG0000739	Syak.g_00906	Syaq.g_00257
OG0000740	Syak.g_00905	Syaq.g_00256
OG0000741	Syak.g_00902	Syaq.g_00253
OG0000742	Syak.g_00899	Syaq.g_00250
OG0000743	Syak.g_00897	Syaq.g_00248
OG0000744	Syak.g_00896	Syaq.g_00247
OG0000745	Syak.g_00894	Syaq.g_00245
OG0000746	Syak.g_00892	Syaq.g_00242
OG0000747	Syak.g_00891	Syaq.g_00241
OG0000748	Syak.g_00875	Syaq.g_00227
OG0000749	Syak.g_00874	Syaq.g_00226
OG0000750	Syak.g_00873	Syaq.g_00225
OG0000751	Syak.g_00862	Syaq.g_00219
OG0000752	Syak.g_00860	Syaq.g_00217
OG0000753	Syak.g_00857	Syaq.g_00214
OG0000754	Syak.g_00852	Syaq.g_00209
OG0000755	Syak.g_00841	Syaq.g_00198
OG0000756	Syak.g_00840	Syaq.g_00197
OG0000757	Syak.g_00833	Syaq.g_00190
OG0000758	Syak.g_00832	Syaq.g_00189
OG0000759	Syak.g_00831	Syaq.g_00188
OG0000760	Syak.g_00830	Syaq.g_00187
OG0000761	Syak.g_00829	Syaq.g_00186
OG0000762	Syak.g_00827	Syaq.g_00183
OG0000763	Syak.g_00825	Syaq.g_00181
OG0000764	Syak.g_00824	Syaq.g_00180
OG0000765	Syak.g_00669	Syaq.g_00157
OG0000766	Syak.g_00670	Syaq.g_00156
OG0000767	Syak.g_00672	Syaq.g_00154
OG0000768	Syak.g_00673	Syaq.g_00153
OG0000769	Syak.g_00675	Syaq.g_00151
OG0000770	Syak.g_00678	Syaq.g_00148
OG0000771	Syak.g_00755	Syaq.g_02691
OG0000772	Syak.g_02048	Syaq.g_01887
OG0000773	Syak.g_00921	Syaq.g_00283
OG0000774	Syak.g_00926	Syaq.g_00288
OG0000775	Syak.g_00929	Syaq.g_00290
OG0000776	Syak.g_00930	Syaq.g_00291
OG0000777	Syak.g_00931	Syaq.g_00292
OG0000778	Syak.g_00932	Syaq.g_00293
OG0000779	Syak.g_00938	Syaq.g_00299
OG0000780	Syak.g_00942	Syaq.g_00304
OG0000781	Syak.g_00946	Syaq.g_00308
OG0000782	Syak.g_00947	Syaq.g_00309
OG0000783	Syak.g_00948	Syaq.g_00310
OG0000784	Syak.g_00949	Syaq.g_00311
OG0000785	Syak.g_00951	Syaq.g_00313
OG0000786	Syak.g_00956	Syaq.g_00328
OG0000787	Syak.g_00957	Syaq.g_00329
OG0000788	Syak.g_00048	Syaq.g_02099
OG0000789	Syak.g_00085	Syaq.g_02123
OG0000790	Syak.g_02560	Syaq.g_01758
OG0000791	Syak.g_02558	Syaq.g_01756
OG0000792	Syak.g_02557	Syaq.g_01755
OG0000793	Syak.g_02552	Syaq.g_01750
OG0000794	Syak.g_02551	Syaq.g_01749
OG0000795	Syak.g_02550	Syaq.g_01748
OG0000796	Syak.g_02547	Syaq.g_01744
OG0000797	Syak.g_02546	Syaq.g_01743
OG0000798	Syak.g_01456	Syaq.g_00760
OG0000799	Syak.g_00981	Syaq.g_00341
OG0000800	Syak.g_00989	Syaq.g_00342
OG0000801	Syak.g_00990	Syaq.g_00343
OG0000802	Syak.g_00995	Syaq.g_00350
OG0000803	Syak.g_01021	Syaq.g_00353
OG0000804	Syak.g_01026	Syaq.g_00358
OG0000805	Syak.g_01029	Syaq.g_00360
OG0000806	Syak.g_01031	Syaq.g_00362
OG0000807	Syak.g_01033	Syaq.g_00364
OG0000808	Syak.g_01034	Syaq.g_00365
OG0000809	Syak.g_01038	Syaq.g_00369
OG0000810	Syak.g_01039	Syaq.g_00370
OG0000811	Syak.g_01045	Syaq.g_00378
OG0000812	Syak.g_01047	Syaq.g_00380
OG0000813	Syak.g_01048	Syaq.g_00381
OG0000814	Syak.g_01051	Syaq.g_00383
OG0000815	Syak.g_01053	Syaq.g_00384
OG0000816	Syak.g_01055	Syaq.g_00386
OG0000817	Syak.g_01056	Syaq.g_00387
OG0000818	Syak.g_01060	Syaq.g_00392
OG0000819	Syak.g_01064	Syaq.g_00393
OG0000820	Syak.g_01065	Syaq.g_00394
OG0000821	Syak.g_01071	Syaq.g_00400
OG0000822	Syak.g_01073	Syaq.g_00402
OG0000823	Syak.g_01074	Syaq.g_00403
OG0000824	Syak.g_01080	Syaq.g_00409
OG0000825	Syak.g_01081	Syaq.g_00410
OG0000826	Syak.g_01082	Syaq.g_00411
OG0000827	Syak.g_01083	Syaq.g_00412
OG0000828	Syak.g_01086	Syaq.g_00415
OG0000829	Syak.g_01087	Syaq.g_00416
OG0000830	Syak.g_01088	Syaq.g_00417
OG0000831	Syak.g_01091	Syaq.g_00419
OG0000832	Syak.g_02482	Syaq.g_01737
OG0000833	Syak.g_02473	Syaq.g_01725
OG0000834	Syak.g_02470	Syaq.g_01724
OG0000835	Syak.g_02469	Syaq.g_01723
OG0000836	Syak.g_02466	Syaq.g_01720
OG0000837	Syak.g_02465	Syaq.g_01719
OG0000838	Syak.g_02461	Syaq.g_01715
OG0000839	Syak.g_02460	Syaq.g_01714
OG0000840	Syak.g_02459	Syaq.g_01713
OG0000841	Syak.g_02458	Syaq.g_01712
OG0000842	Syak.g_02457	Syaq.g_01711
OG0000843	Syak.g_02456	Syaq.g_01710
OG0000844	Syak.g_02454	Syaq.g_01708
OG0000845	Syak.g_02453	Syaq.g_01707
OG0000846	Syak.g_02452	Syaq.g_01706
OG0000847	Syak.g_02451	Syaq.g_01705
OG0000848	Syak.g_02449	Syaq.g_01703
OG0000849	Syak.g_02448	Syaq.g_01702
OG0000850	Syak.g_02445	Syaq.g_01699
OG0000851	Syak.g_02440	Syaq.g_01696
OG0000852	Syak.g_02439	Syaq.g_01695
OG0000853	Syak.g_02435	Syaq.g_01691
OG0000854	Syak.g_02433	Syaq.g_01689
OG0000855	Syak.g_02432	Syaq.g_01688
OG0000856	Syak.g_00021	Syaq.g_02069
OG0000857	Syak.g_00451	Syaq.g_02357
OG0000858	Syak.g_02426	Syaq.g_01682
OG0000859	Syak.g_02425	Syaq.g_01681
OG0000860	Syak.g_02414	Syaq.g_01671
OG0000861	Syak.g_02413	Syaq.g_01670
OG0000862	Syak.g_02412	Syaq.g_01668
OG0000863	Syak.g_02409	Syaq.g_01665
OG0000864	Syak.g_02408	Syaq.g_01664
OG0000865	Syak.g_02407	Syaq.g_01663
OG0000866	Syak.g_02406	Syaq.g_01662
OG0000867	Syak.g_02405	Syaq.g_01661
OG0000868	Syak.g_02402	Syaq.g_01659
OG0000869	Syak.g_02398	Syaq.g_01656
OG0000870	Syak.g_02393	Syaq.g_01651
OG0000871	Syak.g_02392	Syaq.g_01650
OG0000872	Syak.g_02386	Syaq.g_01644
OG0000873	Syak.g_02383	Syaq.g_01641
OG0000874	Syak.g_02379	Syaq.g_01637
OG0000875	Syak.g_02377	Syaq.g_01633
OG0000876	Syak.g_02375	Syaq.g_01631
OG0000877	Syak.g_02372	Syaq.g_01628
OG0000878	Syak.g_02371	Syaq.g_01627
OG0000879	Syak.g_02370	Syaq.g_01626
OG0000880	Syak.g_02369	Syaq.g_01625
OG0000881	Syak.g_02363	Syaq.g_01621
OG0000882	Syak.g_02358	Syaq.g_01616
OG0000883	Syak.g_02355	Syaq.g_01613
OG0000884	Syak.g_02353	Syaq.g_01611
OG0000885	Syak.g_02352	Syaq.g_01610
OG0000886	Syak.g_02351	Syaq.g_01609
OG0000887	Syak.g_02350	Syaq.g_01608
OG0000888	Syak.g_02348	Syaq.g_01606
OG0000889	Syak.g_02346	Syaq.g_01604
OG0000890	Syak.g_02334	Syaq.g_01597
OG0000891	Syak.g_02333	Syaq.g_01596
OG0000892	Syak.g_02329	Syaq.g_01594
OG0000893	Syak.g_01393	Syaq.g_00695
OG0000894	Syak.g_01390	Syaq.g_00692
OG0000895	Syak.g_01386	Syaq.g_00688
OG0000896	Syak.g_01385	Syaq.g_00687
OG0000897	Syak.g_01383	Syaq.g_00685
OG0000898	Syak.g_01382	Syaq.g_00684
OG0000899	Syak.g_01381	Syaq.g_00683
OG0000900	Syak.g_01380	Syaq.g_00682
OG0000901	Syak.g_01375	Syaq.g_00677
OG0000902	Syak.g_01368	Syaq.g_00671
OG0000903	Syak.g_01353	Syaq.g_00655
OG0000904	Syak.g_01358	Syaq.g_00660
OG0000905	Syak.g_01363	Syaq.g_00666
OG0000906	Syak.g_01366	Syaq.g_00669
OG0000907	Syak.g_01351	Syaq.g_00653
OG0000908	Syak.g_01348	Syaq.g_00650
OG0000909	Syak.g_01347	Syaq.g_00649
OG0000910	Syak.g_01346	Syaq.g_00648
OG0000911	Syak.g_01344	Syaq.g_00646
OG0000912	Syak.g_01343	Syaq.g_00645
OG0000913	Syak.g_01342	Syaq.g_00644
OG0000914	Syak.g_01341	Syaq.g_00643
OG0000915	Syak.g_01339	Syaq.g_00641
OG0000916	Syak.g_01338	Syaq.g_00640
OG0000917	Syak.g_01337	Syaq.g_00639
OG0000918	Syak.g_01336	Syaq.g_00638
OG0000919	Syak.g_01335	Syaq.g_00637
OG0000920	Syak.g_01334	Syaq.g_00636
OG0000921	Syak.g_01333	Syaq.g_00635
OG0000922	Syak.g_01332	Syaq.g_00634
OG0000923	Syak.g_01328	Syaq.g_00630
OG0000924	Syak.g_01327	Syaq.g_00629
OG0000925	Syak.g_01326	Syaq.g_00628
OG0000926	Syak.g_01325	Syaq.g_00627
OG0000927	Syak.g_01323	Syaq.g_00625
OG0000928	Syak.g_01322	Syaq.g_00624
OG0000929	Syak.g_01321	Syaq.g_00623
OG0000930	Syak.g_01320	Syaq.g_00622
OG0000931	Syak.g_01319	Syaq.g_00621
OG0000932	Syak.g_01318	Syaq.g_00620
OG0000933	Syak.g_01312	Syaq.g_00614
OG0000934	Syak.g_01310	Syaq.g_00612
OG0000935	Syak.g_01309	Syaq.g_00611
OG0000936	Syak.g_01308	Syaq.g_00610
OG0000937	Syak.g_01307	Syaq.g_00609
OG0000938	Syak.g_01304	Syaq.g_00606
OG0000939	Syak.g_01303	Syaq.g_00604
OG0000940	Syak.g_01297	Syaq.g_00597
OG0000941	Syak.g_01295	Syaq.g_00595
OG0000942	Syak.g_01293	Syaq.g_00593
OG0000943	Syak.g_01292	Syaq.g_00592
OG0000944	Syak.g_01290	Syaq.g_00590
OG0000945	Syak.g_01288	Syaq.g_00588
OG0000946	Syak.g_01283	Syaq.g_00580
OG0000947	Syak.g_01280	Syaq.g_00577
OG0000948	Syak.g_01279	Syaq.g_00576
OG0000949	Syak.g_01551	Syaq.g_00971
OG0000950	Syak.g_01562	Syaq.g_00984
OG0000951	Syak.g_01569	Syaq.g_00991
OG0000952	Syak.g_01574	Syaq.g_01002
OG0000953	Syak.g_01627	Syaq.g_01006
OG0000954	Syak.g_01633	Syaq.g_01012
OG0000955	Syak.g_01634	Syaq.g_01013
OG0000956	Syak.g_01636	Syaq.g_01015
OG0000957	Syak.g_01648	Syaq.g_01026
OG0000958	Syak.g_01649	Syaq.g_01027
OG0000959	Syak.g_01653	Syaq.g_01031
OG0000960	Syak.g_01654	Syaq.g_01032
OG0000961	Syak.g_01679	Syaq.g_01043
OG0000962	Syak.g_01682	Syaq.g_01045
OG0000963	Syak.g_01687	Syaq.g_01049
OG0000964	Syak.g_01688	Syaq.g_01050
OG0000965	Syak.g_01689	Syaq.g_01051
OG0000966	Syak.g_01711	Syaq.g_01060
OG0000967	Syak.g_01715	Syaq.g_01067
OG0000968	Syak.g_01719	Syaq.g_01071
OG0000969	Syak.g_01721	Syaq.g_01078
OG0000970	Syak.g_01722	Syaq.g_01079
OG0000971	Syak.g_01724	Syaq.g_01081
OG0000972	Syak.g_01725	Syaq.g_01082
OG0000973	Syak.g_01726	Syaq.g_01083
OG0000974	Syak.g_01727	Syaq.g_01084
OG0000975	Syak.g_01728	Syaq.g_01085
OG0000976	Syak.g_01729	Syaq.g_01086
OG0000977	Syak.g_01731	Syaq.g_01088
OG0000978	Syak.g_01732	Syaq.g_01091
OG0000979	Syak.g_01735	Syaq.g_01094
OG0000980	Syak.g_01738	Syaq.g_01097
OG0000981	Syak.g_01741	Syaq.g_01100
OG0000982	Syak.g_01941	Syaq.g_01263
OG0000983	Syak.g_01940	Syaq.g_01262
OG0000984	Syak.g_01939	Syaq.g_01261
OG0000985	Syak.g_01935	Syaq.g_01257
OG0000986	Syak.g_01933	Syaq.g_01253
OG0000987	Syak.g_01931	Syaq.g_01251
OG0000988	Syak.g_01925	Syaq.g_01245
OG0000989	Syak.g_01912	Syaq.g_01239
OG0000990	Syak.g_01900	Syaq.g_01229
OG0000991	Syak.g_01896	Syaq.g_01225
OG0000992	Syak.g_01893	Syaq.g_01222
OG0000993	Syak.g_01892	Syaq.g_01221
OG0000994	Syak.g_01889	Syaq.g_01218
OG0000995	Syak.g_01880	Syaq.g_01212
OG0000996	Syak.g_01839	Syaq.g_01193
OG0000997	Syak.g_01828	Syaq.g_01184
OG0000998	Syak.g_01826	Syaq.g_01182
OG0000999	Syak.g_01825	Syaq.g_01181
OG0001000	Syak.g_01821	Syaq.g_01177
OG0001001	Syak.g_01814	Syaq.g_01172
OG0001002	Syak.g_01807	Syaq.g_01165
OG0001003	Syak.g_01806	Syaq.g_01163
OG0001004	Syak.g_01805	Syaq.g_01162
OG0001005	Syak.g_01804	Syaq.g_01161
OG0001006	Syak.g_01797	Syaq.g_01152
OG0001007	Syak.g_01795	Syaq.g_01150
OG0001008	Syak.g_01190	Syaq.g_00500
OG0001009	Syak.g_01762	Syaq.g_01118
OG0001010	Syak.g_01761	Syaq.g_01117
OG0001011	Syak.g_01759	Syaq.g_01115
OG0001012	Syak.g_01946	Syaq.g_01267
OG0001013	Syak.g_01969	Syaq.g_01289
OG0001014	Syak.g_01975	Syaq.g_01295
OG0001015	Syak.g_01976	Syaq.g_01296
OG0001016	Syak.g_02250	Syaq.g_01554
OG0001017	Syak.g_02244	Syaq.g_01548
OG0001018	Syak.g_02242	Syaq.g_01546
OG0001019	Syak.g_02218	Syaq.g_01524
OG0001020	Syak.g_02214	Syaq.g_01510
OG0001021	Syak.g_02210	Syaq.g_01506
OG0001022	Syak.g_02205	Syaq.g_01501
OG0001023	Syak.g_02204	Syaq.g_01500
OG0001024	Syak.g_02201	Syaq.g_01496
OG0001025	Syak.g_02195	Syaq.g_01490
OG0001026	Syak.g_02182	Syaq.g_01477
OG0001027	Syak.g_02178	Syaq.g_01474
OG0001028	Syak.g_02176	Syaq.g_01472
OG0001029	Syak.g_02174	Syaq.g_01470
OG0001030	Syak.g_02153	Syaq.g_01450
OG0001031	Syak.g_02079	Syaq.g_01378
OG0001032	Syak.g_02077	Syaq.g_01376
OG0001033	Syak.g_02037	Syaq.g_01344
OG0001034	Syak.g_02305	Syaq.g_01579
OG0001035	Syak.g_01422	Syaq.g_00726
OG0001036	Syak.g_01427	Syaq.g_00731
OG0001037	Syak.g_01429	Syaq.g_00733
OG0001038	Syak.g_01457	Syaq.g_00761
OG0001039	Syak.g_01460	Syaq.g_00764
OG0001040	Syak.g_01463	Syaq.g_00767
OG0001041	Syak.g_01468	Syaq.g_00772
OG0001042	Syak.g_01500	Syaq.g_00858
OG0001044	Syak.g_01247	Syaq.g_00560
OG0001045	Syak.g_01234	Syaq.g_00547
OG0001046	Syak.g_00479	Syaq.g_02509
OG0001047	Syak.g_01188	Syaq.g_00498
OG0001048	Syak.g_01187	Syaq.g_00497
OG0001049	Syak.g_01184	Syaq.g_00494
OG0001050	Syak.g_01183	Syaq.g_00493
OG0001051	Syak.g_01182	Syaq.g_00492
OG0001052	Syak.g_01122	Syaq.g_00446
OG0001053	Syak.g_02577	Syaq.g_01775
OG0001054	Syak.g_02596	Syaq.g_01794
OG0001055	Syak.g_02617	Syaq.g_01815
OG0001056	Syak.g_02645	Syaq.g_01843
OG0001057	Syak.g_00964	Syaq.g_00334
OG0001058	Syak.g_02668	Syaq.g_01931
OG0001060	Syak.g_02677	Syaq.g_01941
OG0001061	Syak.g_02697	Syaq.g_01961
OG0001062	Syak.g_02699	Syaq.g_01963
OG0001063	Syak.g_02704	Syaq.g_01968
OG0001064	Syak.g_02705	Syaq.g_01969
OG0001065	Syak.g_02706	Syaq.g_01970
OG0001066	Syak.g_02707	Syaq.g_01971
OG0001067	Syak.g_02708	Syaq.g_01972
OG0001068	Syak.g_02709	Syaq.g_01973
OG0001069	Syak.g_02710	Syaq.g_01974
OG0001070	Syak.g_02714	Syaq.g_01978
OG0001071	Syak.g_02715	Syaq.g_01979
OG0001072	Syak.g_02721	Syaq.g_01983
OG0001073	Syak.g_02736	Syaq.g_01998
OG0001074	Syak.g_00098	Syaq.g_02132
OG0001075	Syak.g_02760	Syaq.g_02025
OG0001076	Syak.g_00011	Syaq.g_02060
OG0001077	Syak.g_00024	Syaq.g_02071
OG0001078	Syak.g_00036	Syaq.g_02083
OG0001079	Syak.g_00049	Syaq.g_02100
OG0001080	Syak.g_00264	Syaq.g_02161
OG0001081	Syak.g_00327	Syaq.g_02232
OG0001082	Syak.g_00328	Syaq.g_02233
OG0001083	Syak.g_00336	Syaq.g_02240
OG0001084	Syak.g_00337	Syaq.g_02241
OG0001085	Syak.g_00354	Syaq.g_02251
OG0001086	Syak.g_00356	Syaq.g_02253
OG0001087	Syak.g_00691	Syaq.g_02574
OG0001088	Syak.g_00694	Syaq.g_02576
OG0001089	Syak.g_00722	Syaq.g_02604
OG0001090	Syak.g_00806	Syaq.g_00024
OG0001091	Syak.g_00804	Syaq.g_00027
OG0001092	Syak.g_00801	Syaq.g_00029
OG0001093	Syak.g_00794	Syaq.g_00035
OG0001094	Syak.g_00428	Syaq.g_02334
OG0001095	Syak.g_00448	Syaq.g_02354
OG0001096	Syak.g_00623	Syaq.g_02370
OG0001097	Syak.g_00598	Syaq.g_02393
OG0001098	Syak.g_00578	Syaq.g_02415
OG0001099	Syak.g_02175	Syaq.g_01471
OG0001100	Syak.g_00365	Syaq.g_02262
OG0001101	Syak.g_00367	Syaq.g_02263
OG0001102	Syak.g_00370	Syaq.g_02266
OG0001103	Syak.g_00372	Syaq.g_02268
OG0001104	Syak.g_00410	Syaq.g_02316
OG0001105	Syak.g_00414	Syaq.g_02320
OG0001106	Syak.g_00518	Syaq.g_02471
OG0001108	Syak.g_00497	Syaq.g_02491
OG0001109	Syak.g_00495	Syaq.g_02493
OG0001110	Syak.g_00493	Syaq.g_02495
OG0001111	Syak.g_00491	Syaq.g_02497
OG0001112	Syak.g_00489	Syaq.g_02499
OG0001113	Syak.g_00406	Syaq.g_02539
OG0001114	Syak.g_00488	Syaq.g_02500
OG0001115	Syak.g_00484	Syaq.g_02504
OG0001116	Syak.g_00482	Syaq.g_02506
OG0001117	Syak.g_00481	Syaq.g_02507
OG0001118	Syak.g_00480	Syaq.g_02508
OG0001119	Syak.g_00478	Syaq.g_02510
