Orthogroup	Syak	Prbk
OG0000570	Syak.g_02692	Prbk.g_01105
OG0000571	Syak.g_02696	Prbk.g_01108
OG0000572	Syak.g_02713	Prbk.g_01124
OG0000573	Syak.g_02723	Prbk.g_01131
OG0000574	Syak.g_02724	Prbk.g_01132
OG0000575	Syak.g_02729	Prbk.g_01141
OG0000576	Syak.g_02731	Prbk.g_01143
OG0000577	Syak.g_02732	Prbk.g_01144
OG0000578	Syak.g_02733	Prbk.g_01145
OG0000579	Syak.g_02734	Prbk.g_01146
OG0000580	Syak.g_02735	Prbk.g_01147
OG0000581	Syak.g_02742	Prbk.g_01151
OG0000582	Syak.g_02748	Prbk.g_01155
OG0000583	Syak.g_02749	Prbk.g_01156
OG0000584	Syak.g_02750	Prbk.g_01157
OG0000585	Syak.g_02753	Prbk.g_01159
OG0000586	Syak.g_02754	Prbk.g_01161
OG0000587	Syak.g_02756	Prbk.g_01163
OG0000588	Syak.g_00004	Prbk.g_02605
OG0000589	Syak.g_00008	Prbk.g_02608
OG0000590	Syak.g_00009	Prbk.g_02609
OG0000591	Syak.g_00017	Prbk.g_02616
OG0000592	Syak.g_00018	Prbk.g_02617
OG0000593	Syak.g_00031	Prbk.g_02627
OG0000594	Syak.g_00032	Prbk.g_02628
OG0000595	Syak.g_00033	Prbk.g_02629
OG0000596	Syak.g_00038	Prbk.g_02634
OG0000597	Syak.g_00041	Prbk.g_02637
OG0000598	Syak.g_00042	Prbk.g_02638
OG0000599	Syak.g_00045	Prbk.g_02648
OG0000600	Syak.g_00046	Prbk.g_02649
OG0000601	Syak.g_00047	Prbk.g_02650
OG0000602	Syak.g_00053	Prbk.g_02654
OG0000603	Syak.g_00054	Prbk.g_02655
OG0000604	Syak.g_00056	Prbk.g_02656
OG0000605	Syak.g_00259	Prbk.g_00740
OG0000606	Syak.g_00326	Prbk.g_00729
OG0000607	Syak.g_00329	Prbk.g_00726
OG0000608	Syak.g_00330	Prbk.g_00725
OG0000609	Syak.g_00332	Prbk.g_00723
OG0000610	Syak.g_00347	Prbk.g_00715
OG0000611	Syak.g_00350	Prbk.g_00712
OG0000612	Syak.g_00351	Prbk.g_00711
OG0000613	Syak.g_01525	Prbk.g_00478
OG0000614	Syak.g_00705	Prbk.g_01802
OG0000615	Syak.g_00393	Prbk.g_02429
OG0000616	Syak.g_01810	Prbk.g_02262
OG0000617	Syak.g_00799	Prbk.g_00613
OG0000618	Syak.g_00798	Prbk.g_00612
OG0000619	Syak.g_00797	Prbk.g_00611
OG0000620	Syak.g_00779	Prbk.g_00607
OG0000621	Syak.g_00780	Prbk.g_00606
OG0000622	Syak.g_00781	Prbk.g_00605
OG0000623	Syak.g_00782	Prbk.g_00604
OG0000624	Syak.g_00784	Prbk.g_00603
OG0000625	Syak.g_00785	Prbk.g_00602
OG0000626	Syak.g_00786	Prbk.g_00601
OG0000627	Syak.g_00561	Prbk.g_02376
OG0000628	Syak.g_00560	Prbk.g_02375
OG0000629	Syak.g_00556	Prbk.g_02372
OG0000630	Syak.g_00552	Prbk.g_02368
OG0000631	Syak.g_00545	Prbk.g_02362
OG0000632	Syak.g_00544	Prbk.g_02361
OG0000633	Syak.g_00542	Prbk.g_02360
OG0000634	Syak.g_00430	Prbk.g_02464
OG0000635	Syak.g_00431	Prbk.g_02465
OG0000636	Syak.g_00433	Prbk.g_02467
OG0000637	Syak.g_00435	Prbk.g_02469
OG0000638	Syak.g_00436	Prbk.g_02470
OG0000639	Syak.g_00437	Prbk.g_02471
OG0000640	Syak.g_00438	Prbk.g_02472
OG0000641	Syak.g_00442	Prbk.g_02476
OG0000642	Syak.g_00443	Prbk.g_02477
OG0000643	Syak.g_00444	Prbk.g_02478
OG0000644	Syak.g_00445	Prbk.g_02479
OG0000645	Syak.g_00447	Prbk.g_02480
OG0000646	Syak.g_00450	Prbk.g_02483
OG0000647	Syak.g_00452	Prbk.g_02486
OG0000648	Syak.g_00456	Prbk.g_02488
OG0000649	Syak.g_00457	Prbk.g_02489
OG0000650	Syak.g_00458	Prbk.g_02490
OG0000651	Syak.g_00459	Prbk.g_02491
OG0000652	Syak.g_00460	Prbk.g_02492
OG0000653	Syak.g_00462	Prbk.g_02494
OG0000654	Syak.g_00625	Prbk.g_02495
OG0000655	Syak.g_00624	Prbk.g_02496
OG0000656	Syak.g_00621	Prbk.g_02499
OG0000657	Syak.g_00609	Prbk.g_02532
OG0000658	Syak.g_00606	Prbk.g_02534
OG0000659	Syak.g_00605	Prbk.g_02535
OG0000660	Syak.g_00601	Prbk.g_02539
OG0000661	Syak.g_00599	Prbk.g_02541
OG0000662	Syak.g_00597	Prbk.g_02543
OG0000663	Syak.g_00594	Prbk.g_02546
OG0000664	Syak.g_00593	Prbk.g_02547
OG0000665	Syak.g_00086	Prbk.g_02560
OG0000666	Syak.g_00078	Prbk.g_02563
OG0000667	Syak.g_00340	Prbk.g_02570
OG0000668	Syak.g_00643	Prbk.g_00582
OG0000669	Syak.g_00363	Prbk.g_02580
OG0000670	Syak.g_00366	Prbk.g_01662
OG0000671	Syak.g_00368	Prbk.g_02391
OG0000672	Syak.g_00371	Prbk.g_02394
OG0000673	Syak.g_00374	Prbk.g_02397
OG0000674	Syak.g_00376	Prbk.g_02399
OG0000675	Syak.g_00377	Prbk.g_02400
OG0000676	Syak.g_00379	Prbk.g_02408
OG0000677	Syak.g_00380	Prbk.g_02410
OG0000678	Syak.g_00386	Prbk.g_02415
OG0000679	Syak.g_00397	Prbk.g_02435
OG0000680	Syak.g_00398	Prbk.g_02436
OG0000681	Syak.g_00401	Prbk.g_02438
OG0000682	Syak.g_00402	Prbk.g_02439
OG0000683	Syak.g_00403	Prbk.g_02440
OG0000684	Syak.g_00409	Prbk.g_02453
OG0000685	Syak.g_00411	Prbk.g_02451
OG0000686	Syak.g_00412	Prbk.g_02450
OG0000687	Syak.g_00413	Prbk.g_02449
OG0000688	Syak.g_00418	Prbk.g_02455
OG0000689	Syak.g_00421	Prbk.g_02456
OG0000690	Syak.g_00422	Prbk.g_02457
OG0000691	Syak.g_00423	Prbk.g_02458
OG0000692	Syak.g_00424	Prbk.g_02459
OG0000693	Syak.g_00426	Prbk.g_02460
OG0000694	Syak.g_00427	Prbk.g_02461
OG0000695	Syak.g_00540	Prbk.g_02358
OG0000696	Syak.g_00539	Prbk.g_02357
OG0000697	Syak.g_00538	Prbk.g_02355
OG0000698	Syak.g_00535	Prbk.g_02352
OG0000699	Syak.g_00534	Prbk.g_02350
OG0000700	Syak.g_00533	Prbk.g_02349
OG0000701	Syak.g_00532	Prbk.g_02348
OG0000702	Syak.g_00522	Prbk.g_02340
OG0000703	Syak.g_00521	Prbk.g_02339
OG0000704	Syak.g_00519	Prbk.g_02337
OG0000705	Syak.g_00511	Prbk.g_02331
OG0000706	Syak.g_00510	Prbk.g_02330
OG0000707	Syak.g_00509	Prbk.g_02329
OG0000708	Syak.g_00506	Prbk.g_02327
OG0000709	Syak.g_00498	Prbk.g_02320
OG0000710	Syak.g_00494	Prbk.g_02316
OG0000711	Syak.g_00466	Prbk.g_02293
OG0000712	Syak.g_00464	Prbk.g_02292
OG0000713	Syak.g_00463	Prbk.g_00562
OG0000714	Syak.g_00629	Prbk.g_00566
OG0000715	Syak.g_00631	Prbk.g_00568
OG0000716	Syak.g_00635	Prbk.g_00572
OG0000717	Syak.g_00636	Prbk.g_00573
OG0000718	Syak.g_00640	Prbk.g_00578
OG0000719	Syak.g_00642	Prbk.g_00580
OG0000720	Syak.g_00655	Prbk.g_00593
OG0000721	Syak.g_00657	Prbk.g_00594
OG0000722	Syak.g_00658	Prbk.g_00595
OG0000723	Syak.g_00790	Prbk.g_00599
OG0000724	Syak.g_00749	Prbk.g_00061
OG0000725	Syak.g_00731	Prbk.g_00054
OG0000726	Syak.g_00730	Prbk.g_00053
OG0000727	Syak.g_00729	Prbk.g_00052
OG0000728	Syak.g_00727	Prbk.g_00051
OG0000729	Syak.g_01683	Prbk.g_01531
OG0000730	Syak.g_01248	Prbk.g_00869
OG0000731	Syak.g_01237	Prbk.g_00879
OG0000732	Syak.g_01739	Prbk.g_01601
OG0000733	Syak.g_01905	Prbk.g_02202
OG0000734	Syak.g_02184	Prbk.g_00004
OG0000735	Syak.g_00914	Prbk.g_01037
OG0000736	Syak.g_00913	Prbk.g_01036
OG0000737	Syak.g_00912	Prbk.g_01035
OG0000738	Syak.g_00907	Prbk.g_01028
OG0000739	Syak.g_00906	Prbk.g_01026
OG0000740	Syak.g_00905	Prbk.g_01025
OG0000741	Syak.g_00902	Prbk.g_01022
OG0000742	Syak.g_00899	Prbk.g_01020
OG0000743	Syak.g_00897	Prbk.g_01018
OG0000744	Syak.g_00896	Prbk.g_01017
OG0000745	Syak.g_00894	Prbk.g_00141
OG0000746	Syak.g_00892	Prbk.g_00143
OG0000747	Syak.g_00891	Prbk.g_00144
OG0000748	Syak.g_00875	Prbk.g_00156
OG0000749	Syak.g_00874	Prbk.g_00157
OG0000750	Syak.g_00873	Prbk.g_00158
OG0000751	Syak.g_00862	Prbk.g_00105
OG0000752	Syak.g_00860	Prbk.g_00103
OG0000753	Syak.g_00857	Prbk.g_00100
OG0000754	Syak.g_00852	Prbk.g_01501
OG0000755	Syak.g_00841	Prbk.g_00139
OG0000756	Syak.g_00840	Prbk.g_00138
OG0000757	Syak.g_00833	Prbk.g_00131
OG0000758	Syak.g_00832	Prbk.g_00130
OG0000759	Syak.g_00831	Prbk.g_00129
OG0000760	Syak.g_00830	Prbk.g_00128
OG0000761	Syak.g_00829	Prbk.g_00127
OG0000762	Syak.g_00827	Prbk.g_01503
OG0000763	Syak.g_00825	Prbk.g_01505
OG0000764	Syak.g_00824	Prbk.g_01506
OG0000765	Syak.g_00669	Prbk.g_00178
OG0000766	Syak.g_00670	Prbk.g_00177
OG0000767	Syak.g_00672	Prbk.g_00175
OG0000768	Syak.g_00673	Prbk.g_00174
OG0000769	Syak.g_00675	Prbk.g_00098
OG0000770	Syak.g_00678	Prbk.g_00122
OG0000771	Syak.g_00755	Prbk.g_00066
OG0000772	Syak.g_02048	Prbk.g_02011
OG0000773	Syak.g_00921	Prbk.g_00162
OG0000774	Syak.g_00926	Prbk.g_01192
OG0000775	Syak.g_00929	Prbk.g_01190
OG0000776	Syak.g_00930	Prbk.g_01189
OG0000777	Syak.g_00931	Prbk.g_01188
OG0000778	Syak.g_00932	Prbk.g_01187
OG0000779	Syak.g_00938	Prbk.g_01182
OG0000780	Syak.g_00942	Prbk.g_01179
OG0000781	Syak.g_00946	Prbk.g_01175
OG0000782	Syak.g_00947	Prbk.g_01174
OG0000783	Syak.g_00948	Prbk.g_01173
OG0000784	Syak.g_00949	Prbk.g_01172
OG0000785	Syak.g_00951	Prbk.g_01170
OG0000786	Syak.g_00956	Prbk.g_01167
OG0000787	Syak.g_00957	Prbk.g_01166
OG0000788	Syak.g_00048	Prbk.g_00334
OG0000789	Syak.g_00085	Prbk.g_01691
OG0000790	Syak.g_02560	Prbk.g_02048
OG0000791	Syak.g_02558	Prbk.g_02046
OG0000792	Syak.g_02557	Prbk.g_02045
OG0000793	Syak.g_02552	Prbk.g_02041
OG0000794	Syak.g_02551	Prbk.g_02040
OG0000795	Syak.g_02550	Prbk.g_02039
OG0000796	Syak.g_02547	Prbk.g_02035
OG0000797	Syak.g_02546	Prbk.g_02034
OG0000798	Syak.g_01456	Prbk.g_00414
OG0000799	Syak.g_00981	Prbk.g_01929
OG0000800	Syak.g_00989	Prbk.g_01930
OG0000801	Syak.g_00990	Prbk.g_01931
OG0000802	Syak.g_00995	Prbk.g_01938
OG0000803	Syak.g_01021	Prbk.g_00244
OG0000804	Syak.g_01026	Prbk.g_00246
OG0000805	Syak.g_01029	Prbk.g_00248
OG0000806	Syak.g_01031	Prbk.g_00250
OG0000807	Syak.g_01033	Prbk.g_00252
OG0000808	Syak.g_01034	Prbk.g_00253
OG0000809	Syak.g_01038	Prbk.g_00257
OG0000810	Syak.g_01039	Prbk.g_00258
OG0000811	Syak.g_01045	Prbk.g_00270
OG0000812	Syak.g_01047	Prbk.g_00272
OG0000813	Syak.g_01048	Prbk.g_00273
OG0000814	Syak.g_01051	Prbk.g_00275
OG0000815	Syak.g_01053	Prbk.g_00276
OG0000816	Syak.g_01055	Prbk.g_00278
OG0000817	Syak.g_01056	Prbk.g_00279
OG0000818	Syak.g_01060	Prbk.g_01237
OG0000819	Syak.g_01064	Prbk.g_01236
OG0000820	Syak.g_01065	Prbk.g_01235
OG0000821	Syak.g_01071	Prbk.g_01228
OG0000822	Syak.g_01073	Prbk.g_01226
OG0000823	Syak.g_01074	Prbk.g_01225
OG0000824	Syak.g_01080	Prbk.g_01221
OG0000825	Syak.g_01081	Prbk.g_01220
OG0000826	Syak.g_01082	Prbk.g_01219
OG0000827	Syak.g_01083	Prbk.g_01218
OG0000828	Syak.g_01086	Prbk.g_01215
OG0000829	Syak.g_01087	Prbk.g_01214
OG0000830	Syak.g_01088	Prbk.g_01213
OG0000831	Syak.g_01091	Prbk.g_01211
OG0000832	Syak.g_02482	Prbk.g_02006
OG0000833	Syak.g_02473	Prbk.g_01998
OG0000834	Syak.g_02470	Prbk.g_01997
OG0000835	Syak.g_02469	Prbk.g_01996
OG0000836	Syak.g_02466	Prbk.g_01994
OG0000837	Syak.g_02465	Prbk.g_01993
OG0000838	Syak.g_02461	Prbk.g_01990
OG0000839	Syak.g_02460	Prbk.g_01989
OG0000840	Syak.g_02459	Prbk.g_01988
OG0000841	Syak.g_02458	Prbk.g_01987
OG0000842	Syak.g_02457	Prbk.g_01986
OG0000843	Syak.g_02456	Prbk.g_01985
OG0000844	Syak.g_02454	Prbk.g_01983
OG0000845	Syak.g_02453	Prbk.g_01982
OG0000846	Syak.g_02452	Prbk.g_01981
OG0000847	Syak.g_02451	Prbk.g_01980
OG0000848	Syak.g_02449	Prbk.g_01979
OG0000849	Syak.g_02448	Prbk.g_01978
OG0000850	Syak.g_02445	Prbk.g_01977
OG0000851	Syak.g_02440	Prbk.g_00937
OG0000852	Syak.g_02439	Prbk.g_00936
OG0000853	Syak.g_02435	Prbk.g_00932
OG0000854	Syak.g_02433	Prbk.g_00930
OG0000855	Syak.g_02432	Prbk.g_00929
OG0000856	Syak.g_00021	Prbk.g_02619
OG0000857	Syak.g_00451	Prbk.g_02485
OG0000858	Syak.g_02426	Prbk.g_00918
OG0000859	Syak.g_02425	Prbk.g_00917
OG0000860	Syak.g_02414	Prbk.g_00905
OG0000861	Syak.g_02413	Prbk.g_00904
OG0000862	Syak.g_02412	Prbk.g_00902
OG0000863	Syak.g_02409	Prbk.g_01451
OG0000864	Syak.g_02408	Prbk.g_01450
OG0000865	Syak.g_02407	Prbk.g_01449
OG0000866	Syak.g_02406	Prbk.g_01448
OG0000867	Syak.g_02405	Prbk.g_01447
OG0000868	Syak.g_02402	Prbk.g_01445
OG0000869	Syak.g_02398	Prbk.g_01442
OG0000870	Syak.g_02393	Prbk.g_01437
OG0000871	Syak.g_02392	Prbk.g_01436
OG0000872	Syak.g_02386	Prbk.g_01434
OG0000873	Syak.g_02383	Prbk.g_01431
OG0000874	Syak.g_02379	Prbk.g_01427
OG0000875	Syak.g_02377	Prbk.g_01426
OG0000876	Syak.g_02375	Prbk.g_01425
OG0000877	Syak.g_02372	Prbk.g_01422
OG0000878	Syak.g_02371	Prbk.g_01421
OG0000879	Syak.g_02370	Prbk.g_01420
OG0000880	Syak.g_02369	Prbk.g_01419
OG0000881	Syak.g_02363	Prbk.g_01414
OG0000882	Syak.g_02358	Prbk.g_01409
OG0000883	Syak.g_02355	Prbk.g_01407
OG0000884	Syak.g_02353	Prbk.g_01405
OG0000885	Syak.g_02352	Prbk.g_01404
OG0000886	Syak.g_02351	Prbk.g_01403
OG0000887	Syak.g_02350	Prbk.g_01402
OG0000888	Syak.g_02348	Prbk.g_01400
OG0000889	Syak.g_02346	Prbk.g_01398
OG0000890	Syak.g_02334	Prbk.g_01384
OG0000891	Syak.g_02333	Prbk.g_01383
OG0000892	Syak.g_02329	Prbk.g_01381
OG0000893	Syak.g_01393	Prbk.g_01901
OG0000894	Syak.g_01390	Prbk.g_01905
OG0000895	Syak.g_01386	Prbk.g_01910
OG0000896	Syak.g_01385	Prbk.g_01911
OG0000897	Syak.g_01383	Prbk.g_01913
OG0000898	Syak.g_01382	Prbk.g_01914
OG0000899	Syak.g_01381	Prbk.g_01915
OG0000900	Syak.g_01380	Prbk.g_01916
OG0000901	Syak.g_01375	Prbk.g_01920
OG0000902	Syak.g_01368	Prbk.g_01922
OG0000903	Syak.g_01353	Prbk.g_00990
OG0000904	Syak.g_01358	Prbk.g_00995
OG0000905	Syak.g_01363	Prbk.g_00997
OG0000906	Syak.g_01366	Prbk.g_01926
OG0000907	Syak.g_01351	Prbk.g_00988
OG0000908	Syak.g_01348	Prbk.g_00985
OG0000909	Syak.g_01347	Prbk.g_00984
OG0000910	Syak.g_01346	Prbk.g_00983
OG0000911	Syak.g_01344	Prbk.g_00981
OG0000912	Syak.g_01343	Prbk.g_00980
OG0000913	Syak.g_01342	Prbk.g_00979
OG0000914	Syak.g_01341	Prbk.g_00978
OG0000915	Syak.g_01339	Prbk.g_00977
OG0000916	Syak.g_01338	Prbk.g_00976
OG0000917	Syak.g_01337	Prbk.g_00975
OG0000918	Syak.g_01336	Prbk.g_00974
OG0000919	Syak.g_01335	Prbk.g_00973
OG0000920	Syak.g_01334	Prbk.g_00972
OG0000921	Syak.g_01333	Prbk.g_00971
OG0000922	Syak.g_01332	Prbk.g_00970
OG0000923	Syak.g_01328	Prbk.g_00966
OG0000924	Syak.g_01327	Prbk.g_00965
OG0000925	Syak.g_01326	Prbk.g_00964
OG0000926	Syak.g_01325	Prbk.g_00963
OG0000927	Syak.g_01323	Prbk.g_00961
OG0000928	Syak.g_01322	Prbk.g_00960
OG0000929	Syak.g_01321	Prbk.g_00959
OG0000930	Syak.g_01320	Prbk.g_00958
OG0000931	Syak.g_01319	Prbk.g_00957
OG0000932	Syak.g_01318	Prbk.g_00956
OG0000933	Syak.g_01312	Prbk.g_00951
OG0000934	Syak.g_01310	Prbk.g_00949
OG0000935	Syak.g_01309	Prbk.g_00948
OG0000936	Syak.g_01308	Prbk.g_00947
OG0000937	Syak.g_01307	Prbk.g_00946
OG0000938	Syak.g_01304	Prbk.g_00797
OG0000939	Syak.g_01303	Prbk.g_00798
OG0000940	Syak.g_01297	Prbk.g_00807
OG0000941	Syak.g_01295	Prbk.g_00809
OG0000942	Syak.g_01293	Prbk.g_00811
OG0000943	Syak.g_01292	Prbk.g_00812
OG0000944	Syak.g_01290	Prbk.g_00814
OG0000945	Syak.g_01288	Prbk.g_00816
OG0000946	Syak.g_01283	Prbk.g_00844
OG0000947	Syak.g_01280	Prbk.g_00847
OG0000948	Syak.g_01279	Prbk.g_00848
OG0000949	Syak.g_01551	Prbk.g_00851
OG0000950	Syak.g_01562	Prbk.g_00513
OG0000951	Syak.g_01569	Prbk.g_00518
OG0000952	Syak.g_01574	Prbk.g_00525
OG0000953	Syak.g_01627	Prbk.g_00529
OG0000954	Syak.g_01633	Prbk.g_00216
OG0000955	Syak.g_01634	Prbk.g_00217
OG0000956	Syak.g_01636	Prbk.g_00219
OG0000957	Syak.g_01648	Prbk.g_00235
OG0000958	Syak.g_01649	Prbk.g_00236
OG0000959	Syak.g_01653	Prbk.g_01482
OG0000960	Syak.g_01654	Prbk.g_01483
OG0000961	Syak.g_01679	Prbk.g_01494
OG0000962	Syak.g_01682	Prbk.g_01530
OG0000963	Syak.g_01687	Prbk.g_01535
OG0000964	Syak.g_01688	Prbk.g_01536
OG0000965	Syak.g_01689	Prbk.g_01537
OG0000966	Syak.g_01711	Prbk.g_01571
OG0000967	Syak.g_01715	Prbk.g_01577
OG0000968	Syak.g_01719	Prbk.g_01580
OG0000969	Syak.g_01721	Prbk.g_01582
OG0000970	Syak.g_01722	Prbk.g_01583
OG0000971	Syak.g_01724	Prbk.g_01585
OG0000972	Syak.g_01725	Prbk.g_01586
OG0000973	Syak.g_01726	Prbk.g_01587
OG0000974	Syak.g_01727	Prbk.g_01588
OG0000975	Syak.g_01728	Prbk.g_01589
OG0000976	Syak.g_01729	Prbk.g_01590
OG0000977	Syak.g_01731	Prbk.g_01592
OG0000978	Syak.g_01732	Prbk.g_01593
OG0000979	Syak.g_01735	Prbk.g_01596
OG0000980	Syak.g_01738	Prbk.g_01600
OG0000981	Syak.g_01741	Prbk.g_01603
OG0000982	Syak.g_01941	Prbk.g_02161
OG0000983	Syak.g_01940	Prbk.g_02162
OG0000984	Syak.g_01939	Prbk.g_02163
OG0000985	Syak.g_01935	Prbk.g_02167
OG0000986	Syak.g_01933	Prbk.g_02169
OG0000987	Syak.g_01931	Prbk.g_02171
OG0000988	Syak.g_01925	Prbk.g_02175
OG0000989	Syak.g_01912	Prbk.g_02185
OG0000990	Syak.g_01900	Prbk.g_02207
OG0000991	Syak.g_01896	Prbk.g_02210
OG0000992	Syak.g_01893	Prbk.g_02213
OG0000993	Syak.g_01892	Prbk.g_02214
OG0000994	Syak.g_01889	Prbk.g_02217
OG0000995	Syak.g_01880	Prbk.g_02226
OG0000996	Syak.g_01839	Prbk.g_02239
OG0000997	Syak.g_01828	Prbk.g_02248
OG0000998	Syak.g_01826	Prbk.g_02250
OG0000999	Syak.g_01825	Prbk.g_02251
OG0001000	Syak.g_01821	Prbk.g_02254
OG0001001	Syak.g_01814	Prbk.g_02258
OG0001002	Syak.g_01807	Prbk.g_02265
OG0001003	Syak.g_01806	Prbk.g_02267
OG0001004	Syak.g_01805	Prbk.g_02268
OG0001005	Syak.g_01804	Prbk.g_02270
OG0001006	Syak.g_01797	Prbk.g_02276
OG0001007	Syak.g_01795	Prbk.g_02278
OG0001008	Syak.g_01190	Prbk.g_00327
OG0001009	Syak.g_01762	Prbk.g_01622
OG0001010	Syak.g_01761	Prbk.g_01621
OG0001011	Syak.g_01759	Prbk.g_01619
OG0001012	Syak.g_01946	Prbk.g_02158
OG0001013	Syak.g_01969	Prbk.g_02133
OG0001014	Syak.g_01975	Prbk.g_02124
OG0001015	Syak.g_01976	Prbk.g_02123
OG0001016	Syak.g_02250	Prbk.g_01315
OG0001017	Syak.g_02244	Prbk.g_01309
OG0001018	Syak.g_02242	Prbk.g_01307
OG0001019	Syak.g_02218	Prbk.g_01294
OG0001020	Syak.g_02214	Prbk.g_00035
OG0001021	Syak.g_02210	Prbk.g_00031
OG0001022	Syak.g_02205	Prbk.g_00026
OG0001023	Syak.g_02204	Prbk.g_00025
OG0001024	Syak.g_02201	Prbk.g_00021
OG0001025	Syak.g_02195	Prbk.g_00014
OG0001026	Syak.g_02182	Prbk.g_00001
OG0001027	Syak.g_02178	Prbk.g_00190
OG0001028	Syak.g_02176	Prbk.g_00192
OG0001029	Syak.g_02174	Prbk.g_00194
OG0001030	Syak.g_02153	Prbk.g_00547
OG0001031	Syak.g_02079	Prbk.g_01275
OG0001032	Syak.g_02077	Prbk.g_01272
OG0001033	Syak.g_02037	Prbk.g_00633
OG0001034	Syak.g_02305	Prbk.g_01521
OG0001035	Syak.g_01422	Prbk.g_00372
OG0001036	Syak.g_01427	Prbk.g_00376
OG0001037	Syak.g_01429	Prbk.g_00378
OG0001038	Syak.g_01457	Prbk.g_00415
OG0001039	Syak.g_01460	Prbk.g_00418
OG0001040	Syak.g_01463	Prbk.g_00421
OG0001041	Syak.g_01468	Prbk.g_00426
OG0001042	Syak.g_01500	Prbk.g_00451
OG0001043	Syak.g_01504	Prbk.g_00453
OG0001044	Syak.g_01247	Prbk.g_00870
OG0001045	Syak.g_01234	Prbk.g_00882
OG0001046	Syak.g_00479	Prbk.g_00924
OG0001047	Syak.g_01188	Prbk.g_00325
OG0001048	Syak.g_01187	Prbk.g_00324
OG0001049	Syak.g_01184	Prbk.g_00321
OG0001050	Syak.g_01183	Prbk.g_00320
OG0001051	Syak.g_01182	Prbk.g_00319
OG0001052	Syak.g_01122	Prbk.g_02109
OG0001053	Syak.g_02577	Prbk.g_02064
OG0001054	Syak.g_02596	Prbk.g_01861
OG0001055	Syak.g_02617	Prbk.g_01056
OG0001056	Syak.g_02645	Prbk.g_01085
OG0001057	Syak.g_00964	Prbk.g_01097
OG0001058	Syak.g_02668	Prbk.g_01893
OG0001060	Syak.g_02677	Prbk.g_01882
OG0001061	Syak.g_02697	Prbk.g_01109
OG0001062	Syak.g_02699	Prbk.g_01111
OG0001063	Syak.g_02704	Prbk.g_01115
OG0001064	Syak.g_02705	Prbk.g_01116
OG0001065	Syak.g_02706	Prbk.g_01117
OG0001066	Syak.g_02707	Prbk.g_01118
OG0001067	Syak.g_02708	Prbk.g_01119
OG0001068	Syak.g_02709	Prbk.g_01120
OG0001069	Syak.g_02710	Prbk.g_01121
OG0001070	Syak.g_02714	Prbk.g_01125
OG0001071	Syak.g_02715	Prbk.g_01126
OG0001072	Syak.g_02721	Prbk.g_01129
OG0001073	Syak.g_02736	Prbk.g_01148
OG0001074	Syak.g_00098	Prbk.g_02602
OG0001075	Syak.g_02760	Prbk.g_02603
OG0001076	Syak.g_00011	Prbk.g_02611
OG0001077	Syak.g_00024	Prbk.g_02621
OG0001078	Syak.g_00036	Prbk.g_02632
OG0001079	Syak.g_00049	Prbk.g_02651
OG0001080	Syak.g_00264	Prbk.g_00738
OG0001081	Syak.g_00327	Prbk.g_00728
OG0001082	Syak.g_00328	Prbk.g_00727
OG0001083	Syak.g_00336	Prbk.g_00719
OG0001084	Syak.g_00337	Prbk.g_00718
OG0001085	Syak.g_00354	Prbk.g_00708
OG0001086	Syak.g_00356	Prbk.g_00706
OG0001087	Syak.g_00691	Prbk.g_01821
OG0001088	Syak.g_00694	Prbk.g_01817
OG0001089	Syak.g_00722	Prbk.g_01764
OG0001090	Syak.g_00806	Prbk.g_00617
OG0001091	Syak.g_00804	Prbk.g_00615
OG0001092	Syak.g_00801	Prbk.g_00614
OG0001093	Syak.g_00794	Prbk.g_00610
OG0001094	Syak.g_00428	Prbk.g_02462
OG0001095	Syak.g_00448	Prbk.g_02481
OG0001096	Syak.g_00623	Prbk.g_02497
OG0001097	Syak.g_00598	Prbk.g_02542
OG0001098	Syak.g_00578	Prbk.g_02379
OG0001099	Syak.g_02175	Prbk.g_00193
OG0001100	Syak.g_00365	Prbk.g_02389
OG0001101	Syak.g_00367	Prbk.g_02390
OG0001102	Syak.g_00370	Prbk.g_02393
OG0001103	Syak.g_00372	Prbk.g_02395
OG0001104	Syak.g_00410	Prbk.g_02452
OG0001105	Syak.g_00414	Prbk.g_02447
OG0001106	Syak.g_00518	Prbk.g_02336
OG0001107	Syak.g_00505	Prbk.g_02326
OG0001108	Syak.g_00497	Prbk.g_02319
OG0001109	Syak.g_00495	Prbk.g_02317
OG0001110	Syak.g_00493	Prbk.g_02315
OG0001111	Syak.g_00491	Prbk.g_02313
OG0001112	Syak.g_00489	Prbk.g_02311
OG0001113	Syak.g_00406	Prbk.g_02310
OG0001114	Syak.g_00488	Prbk.g_02309
OG0001115	Syak.g_00484	Prbk.g_02307
OG0001116	Syak.g_00482	Prbk.g_02306
OG0001117	Syak.g_00481	Prbk.g_02305
OG0001118	Syak.g_00480	Prbk.g_02304
OG0001119	Syak.g_00478	Prbk.g_02303
OG0001120	Syak.g_00474	Prbk.g_02301
OG0001123	Syak.g_00650	Prbk.g_00588
OG0001124	Syak.g_00652	Prbk.g_00590
OG0001125	Syak.g_00654	Prbk.g_00592
OG0001126	Syak.g_00757	Prbk.g_00068
OG0001127	Syak.g_00756	Prbk.g_00067
OG0001128	Syak.g_00753	Prbk.g_00064
OG0001129	Syak.g_00751	Prbk.g_00063
OG0001130	Syak.g_00750	Prbk.g_00062
OG0001131	Syak.g_00389	Prbk.g_00627
