Orthogroup	Syak	Prag
OG0000592	Syak.g_00018	Prag.g_00604
OG0000593	Syak.g_00031	Prag.g_00610
OG0000594	Syak.g_00032	Prag.g_00611
OG0000595	Syak.g_00033	Prag.g_00612
OG0000596	Syak.g_00038	Prag.g_00616
OG0000597	Syak.g_00041	Prag.g_00618
OG0000598	Syak.g_00042	Prag.g_00619
OG0000599	Syak.g_00045	Prag.g_00622
OG0000600	Syak.g_00046	Prag.g_00623
OG0000601	Syak.g_00047	Prag.g_00624
OG0000602	Syak.g_00053	Prag.g_00626
OG0000603	Syak.g_00054	Prag.g_00627
OG0000604	Syak.g_00056	Prag.g_00628
OG0000605	Syak.g_00259	Prag.g_00629
OG0000606	Syak.g_00326	Prag.g_00632
OG0000607	Syak.g_00329	Prag.g_00635
OG0000608	Syak.g_00330	Prag.g_00636
OG0000609	Syak.g_00332	Prag.g_00637
OG0000610	Syak.g_00347	Prag.g_00642
OG0000611	Syak.g_00350	Prag.g_00645
OG0000612	Syak.g_00351	Prag.g_00646
OG0000613	Syak.g_01525	Prag.g_00651
OG0000614	Syak.g_00705	Prag.g_00670
OG0000615	Syak.g_00393	Prag.g_00678
OG0000616	Syak.g_01810	Prag.g_00682
OG0000617	Syak.g_00799	Prag.g_00698
OG0000618	Syak.g_00798	Prag.g_00699
OG0000619	Syak.g_00797	Prag.g_00700
OG0000620	Syak.g_00779	Prag.g_00703
OG0000621	Syak.g_00780	Prag.g_00704
OG0000622	Syak.g_00781	Prag.g_00705
OG0000623	Syak.g_00782	Prag.g_00706
OG0000624	Syak.g_00784	Prag.g_00707
OG0000625	Syak.g_00785	Prag.g_00708
OG0000626	Syak.g_00786	Prag.g_00709
OG0000627	Syak.g_00561	Prag.g_00710
OG0000628	Syak.g_00560	Prag.g_00711
OG0000629	Syak.g_00556	Prag.g_00712
OG0000630	Syak.g_00552	Prag.g_00715
OG0000631	Syak.g_00545	Prag.g_00797
OG0000632	Syak.g_00544	Prag.g_00798
OG0000633	Syak.g_00542	Prag.g_00799
OG0000634	Syak.g_00430	Prag.g_00802
OG0000635	Syak.g_00431	Prag.g_00803
OG0000636	Syak.g_00433	Prag.g_00805
OG0000637	Syak.g_00435	Prag.g_00807
OG0000638	Syak.g_00436	Prag.g_00808
OG0000639	Syak.g_00437	Prag.g_00809
OG0000640	Syak.g_00438	Prag.g_00810
OG0000641	Syak.g_00442	Prag.g_00814
OG0000642	Syak.g_00443	Prag.g_00815
OG0000643	Syak.g_00444	Prag.g_00816
OG0000644	Syak.g_00445	Prag.g_00817
OG0000645	Syak.g_00447	Prag.g_00818
OG0000646	Syak.g_00450	Prag.g_00820
OG0000647	Syak.g_00452	Prag.g_00821
OG0000648	Syak.g_00456	Prag.g_00823
OG0000649	Syak.g_00457	Prag.g_00824
OG0000650	Syak.g_00458	Prag.g_00825
OG0000651	Syak.g_00459	Prag.g_00826
OG0000652	Syak.g_00460	Prag.g_00827
OG0000653	Syak.g_00462	Prag.g_00829
OG0000654	Syak.g_00625	Prag.g_00830
OG0000655	Syak.g_00624	Prag.g_00831
OG0000656	Syak.g_00621	Prag.g_00834
OG0000657	Syak.g_00609	Prag.g_00840
OG0000658	Syak.g_00606	Prag.g_00841
OG0000659	Syak.g_00605	Prag.g_00842
OG0000660	Syak.g_00601	Prag.g_00846
OG0000661	Syak.g_00599	Prag.g_00848
OG0000662	Syak.g_00597	Prag.g_00850
OG0000663	Syak.g_00594	Prag.g_00852
OG0000664	Syak.g_00593	Prag.g_00853
OG0000665	Syak.g_00086	Prag.g_00857
OG0000666	Syak.g_00078	Prag.g_00858
OG0000667	Syak.g_00340	Prag.g_00862
OG0000668	Syak.g_00643	Prag.g_00892
OG0000669	Syak.g_00363	Prag.g_00898
OG0000670	Syak.g_00366	Prag.g_00900
OG0000671	Syak.g_00368	Prag.g_00902
OG0000672	Syak.g_00371	Prag.g_00904
OG0000673	Syak.g_00374	Prag.g_00907
OG0000674	Syak.g_00376	Prag.g_00909
OG0000675	Syak.g_00377	Prag.g_00910
OG0000676	Syak.g_00379	Prag.g_00912
OG0000677	Syak.g_00380	Prag.g_00913
OG0000678	Syak.g_00386	Prag.g_00915
OG0000679	Syak.g_00397	Prag.g_00919
OG0000680	Syak.g_00398	Prag.g_00920
OG0000681	Syak.g_00401	Prag.g_00922
OG0000682	Syak.g_00402	Prag.g_00923
OG0000683	Syak.g_00403	Prag.g_00924
OG0000684	Syak.g_00409	Prag.g_00926
OG0000685	Syak.g_00411	Prag.g_00928
OG0000686	Syak.g_00412	Prag.g_00929
OG0000687	Syak.g_00413	Prag.g_00930
OG0000688	Syak.g_00418	Prag.g_00933
OG0000689	Syak.g_00421	Prag.g_00934
OG0000690	Syak.g_00422	Prag.g_00935
OG0000691	Syak.g_00423	Prag.g_00936
OG0000692	Syak.g_00424	Prag.g_00938
OG0000693	Syak.g_00426	Prag.g_00939
OG0000694	Syak.g_00427	Prag.g_00940
OG0000695	Syak.g_00540	Prag.g_00942
OG0000696	Syak.g_00539	Prag.g_00943
OG0000697	Syak.g_00538	Prag.g_00944
OG0000698	Syak.g_00535	Prag.g_00947
OG0000699	Syak.g_00534	Prag.g_00948
OG0000700	Syak.g_00533	Prag.g_00949
OG0000701	Syak.g_00532	Prag.g_00950
OG0000702	Syak.g_00522	Prag.g_00952
OG0000703	Syak.g_00521	Prag.g_00953
OG0000704	Syak.g_00519	Prag.g_00954
OG0000705	Syak.g_00511	Prag.g_00958
OG0000706	Syak.g_00510	Prag.g_00959
OG0000707	Syak.g_00509	Prag.g_00960
OG0000708	Syak.g_00506	Prag.g_00961
OG0000709	Syak.g_00498	Prag.g_00965
OG0000710	Syak.g_00494	Prag.g_00968
OG0000711	Syak.g_00466	Prag.g_00985
OG0000712	Syak.g_00464	Prag.g_00987
OG0000713	Syak.g_00463	Prag.g_00988
OG0000714	Syak.g_00629	Prag.g_00989
OG0000715	Syak.g_00631	Prag.g_00991
OG0000716	Syak.g_00635	Prag.g_00993
OG0000717	Syak.g_00636	Prag.g_00994
OG0000718	Syak.g_00640	Prag.g_01005
OG0000719	Syak.g_00642	Prag.g_01007
OG0000720	Syak.g_00655	Prag.g_01016
OG0000721	Syak.g_00657	Prag.g_01018
OG0000722	Syak.g_00658	Prag.g_01019
OG0000723	Syak.g_00790	Prag.g_01022
OG0000724	Syak.g_00749	Prag.g_01031
OG0000725	Syak.g_00731	Prag.g_01037
OG0000726	Syak.g_00730	Prag.g_01038
OG0000727	Syak.g_00729	Prag.g_01039
OG0000728	Syak.g_00727	Prag.g_01041
OG0000729	Syak.g_01683	Prag.g_01087
OG0000730	Syak.g_01248	Prag.g_01091
OG0000731	Syak.g_01237	Prag.g_01095
OG0000732	Syak.g_01739	Prag.g_01102
OG0000733	Syak.g_01905	Prag.g_01121
OG0000734	Syak.g_02184	Prag.g_01138
OG0000735	Syak.g_00914	Prag.g_01140
OG0000736	Syak.g_00913	Prag.g_01141
OG0000737	Syak.g_00912	Prag.g_01142
OG0000738	Syak.g_00907	Prag.g_01146
OG0000739	Syak.g_00906	Prag.g_01147
OG0000740	Syak.g_00905	Prag.g_01148
OG0000741	Syak.g_00902	Prag.g_01149
OG0000742	Syak.g_00899	Prag.g_01152
OG0000743	Syak.g_00897	Prag.g_01154
OG0000744	Syak.g_00896	Prag.g_01155
OG0000745	Syak.g_00894	Prag.g_01156
OG0000746	Syak.g_00892	Prag.g_01158
OG0000747	Syak.g_00891	Prag.g_01159
OG0000748	Syak.g_00875	Prag.g_01162
OG0000749	Syak.g_00874	Prag.g_01163
OG0000750	Syak.g_00873	Prag.g_01164
OG0000751	Syak.g_00862	Prag.g_01166
OG0000752	Syak.g_00860	Prag.g_01168
OG0000753	Syak.g_00857	Prag.g_01171
OG0000754	Syak.g_00852	Prag.g_01174
OG0000755	Syak.g_00841	Prag.g_01177
OG0000756	Syak.g_00840	Prag.g_01178
OG0000757	Syak.g_00833	Prag.g_01184
OG0000758	Syak.g_00832	Prag.g_01185
OG0000759	Syak.g_00831	Prag.g_01186
OG0000760	Syak.g_00830	Prag.g_01187
OG0000761	Syak.g_00829	Prag.g_01188
OG0000762	Syak.g_00827	Prag.g_01189
OG0000763	Syak.g_00825	Prag.g_01191
OG0000764	Syak.g_00824	Prag.g_01192
OG0000765	Syak.g_00669	Prag.g_01201
OG0000766	Syak.g_00670	Prag.g_01202
OG0000767	Syak.g_00672	Prag.g_01204
OG0000768	Syak.g_00673	Prag.g_01205
OG0000769	Syak.g_00675	Prag.g_01207
OG0000770	Syak.g_00678	Prag.g_01209
OG0000771	Syak.g_00755	Prag.g_01219
OG0000772	Syak.g_02048	Prag.g_01328
OG0000773	Syak.g_00921	Prag.g_01344
OG0000774	Syak.g_00926	Prag.g_01346
OG0000775	Syak.g_00929	Prag.g_01350
OG0000776	Syak.g_00930	Prag.g_01351
OG0000777	Syak.g_00931	Prag.g_01352
OG0000778	Syak.g_00932	Prag.g_01353
OG0000779	Syak.g_00938	Prag.g_01357
OG0000780	Syak.g_00942	Prag.g_01358
OG0000781	Syak.g_00946	Prag.g_01361
OG0000782	Syak.g_00947	Prag.g_01362
OG0000783	Syak.g_00948	Prag.g_01363
OG0000784	Syak.g_00949	Prag.g_01364
OG0000785	Syak.g_00951	Prag.g_01366
OG0000786	Syak.g_00956	Prag.g_01368
OG0000787	Syak.g_00957	Prag.g_01369
OG0000788	Syak.g_00048	Prag.g_01376
OG0000789	Syak.g_00085	Prag.g_01379
OG0000790	Syak.g_02560	Prag.g_01394
OG0000791	Syak.g_02558	Prag.g_01396
OG0000792	Syak.g_02557	Prag.g_01397
OG0000793	Syak.g_02552	Prag.g_01400
OG0000794	Syak.g_02551	Prag.g_01401
OG0000795	Syak.g_02550	Prag.g_01402
OG0000796	Syak.g_02547	Prag.g_01406
OG0000797	Syak.g_02546	Prag.g_01407
OG0000798	Syak.g_01456	Prag.g_01430
OG0000799	Syak.g_00981	Prag.g_01470
OG0000800	Syak.g_00989	Prag.g_01471
OG0000801	Syak.g_00990	Prag.g_01472
OG0000802	Syak.g_00995	Prag.g_01474
OG0000803	Syak.g_01021	Prag.g_01476
OG0000804	Syak.g_01026	Prag.g_01477
OG0000805	Syak.g_01029	Prag.g_01479
OG0000806	Syak.g_01031	Prag.g_01481
OG0000807	Syak.g_01033	Prag.g_01482
OG0000808	Syak.g_01034	Prag.g_01483
OG0000809	Syak.g_01038	Prag.g_01486
OG0000810	Syak.g_01039	Prag.g_01487
OG0000811	Syak.g_01045	Prag.g_01493
OG0000812	Syak.g_01047	Prag.g_01495
OG0000813	Syak.g_01048	Prag.g_01496
OG0000814	Syak.g_01051	Prag.g_01498
OG0000815	Syak.g_01053	Prag.g_01499
OG0000816	Syak.g_01055	Prag.g_01501
OG0000817	Syak.g_01056	Prag.g_01502
OG0000818	Syak.g_01060	Prag.g_01507
OG0000819	Syak.g_01064	Prag.g_01508
OG0000820	Syak.g_01065	Prag.g_01509
OG0000821	Syak.g_01071	Prag.g_01512
OG0000822	Syak.g_01073	Prag.g_01513
OG0000823	Syak.g_01074	Prag.g_01514
OG0000824	Syak.g_01080	Prag.g_01517
OG0000825	Syak.g_01081	Prag.g_01518
OG0000826	Syak.g_01082	Prag.g_01519
OG0000827	Syak.g_01083	Prag.g_01520
OG0000828	Syak.g_01086	Prag.g_01524
OG0000829	Syak.g_01087	Prag.g_01525
OG0000830	Syak.g_01088	Prag.g_01526
OG0000831	Syak.g_01091	Prag.g_01528
OG0000832	Syak.g_02482	Prag.g_01534
OG0000833	Syak.g_02473	Prag.g_01542
OG0000834	Syak.g_02470	Prag.g_01543
OG0000835	Syak.g_02469	Prag.g_01544
OG0000836	Syak.g_02466	Prag.g_01545
OG0000837	Syak.g_02465	Prag.g_01546
OG0000838	Syak.g_02461	Prag.g_01548
OG0000839	Syak.g_02460	Prag.g_01549
OG0000840	Syak.g_02459	Prag.g_01550
OG0000841	Syak.g_02458	Prag.g_01551
OG0000842	Syak.g_02457	Prag.g_01552
OG0000843	Syak.g_02456	Prag.g_01553
OG0000844	Syak.g_02454	Prag.g_01554
OG0000845	Syak.g_02453	Prag.g_01555
OG0000846	Syak.g_02452	Prag.g_01556
OG0000847	Syak.g_02451	Prag.g_01557
OG0000848	Syak.g_02449	Prag.g_01558
OG0000849	Syak.g_02448	Prag.g_01559
OG0000850	Syak.g_02445	Prag.g_01561
OG0000851	Syak.g_02440	Prag.g_01562
OG0000852	Syak.g_02439	Prag.g_01563
OG0000853	Syak.g_02435	Prag.g_01567
OG0000854	Syak.g_02433	Prag.g_01569
OG0000855	Syak.g_02432	Prag.g_01570
OG0000856	Syak.g_00021	Prag.g_01583
OG0000857	Syak.g_00451	Prag.g_01611
OG0000858	Syak.g_02426	Prag.g_01663
OG0000859	Syak.g_02425	Prag.g_01664
OG0000860	Syak.g_02414	Prag.g_01671
OG0000861	Syak.g_02413	Prag.g_01672
OG0000862	Syak.g_02412	Prag.g_01673
OG0000863	Syak.g_02409	Prag.g_01675
OG0000864	Syak.g_02408	Prag.g_01676
OG0000865	Syak.g_02407	Prag.g_01677
OG0000866	Syak.g_02406	Prag.g_01678
OG0000867	Syak.g_02405	Prag.g_01679
OG0000868	Syak.g_02402	Prag.g_01680
OG0000869	Syak.g_02398	Prag.g_01684
OG0000870	Syak.g_02393	Prag.g_01689
OG0000871	Syak.g_02392	Prag.g_01690
OG0000872	Syak.g_02386	Prag.g_01691
OG0000873	Syak.g_02383	Prag.g_01694
OG0000874	Syak.g_02379	Prag.g_01697
OG0000875	Syak.g_02377	Prag.g_01698
OG0000876	Syak.g_02375	Prag.g_01699
OG0000877	Syak.g_02372	Prag.g_01701
OG0000878	Syak.g_02371	Prag.g_01702
OG0000879	Syak.g_02370	Prag.g_01703
OG0000880	Syak.g_02369	Prag.g_01704
OG0000881	Syak.g_02363	Prag.g_01708
OG0000882	Syak.g_02358	Prag.g_01713
OG0000883	Syak.g_02355	Prag.g_01715
OG0000884	Syak.g_02353	Prag.g_01717
OG0000885	Syak.g_02352	Prag.g_01718
OG0000886	Syak.g_02351	Prag.g_01719
OG0000887	Syak.g_02350	Prag.g_01720
OG0000888	Syak.g_02348	Prag.g_01722
OG0000889	Syak.g_02346	Prag.g_01724
OG0000890	Syak.g_02334	Prag.g_01725
OG0000891	Syak.g_02333	Prag.g_01726
OG0000892	Syak.g_02329	Prag.g_01728
OG0000893	Syak.g_01393	Prag.g_01732
OG0000894	Syak.g_01390	Prag.g_01734
OG0000895	Syak.g_01386	Prag.g_01737
OG0000896	Syak.g_01385	Prag.g_01738
OG0000897	Syak.g_01383	Prag.g_01740
OG0000898	Syak.g_01382	Prag.g_01741
OG0000899	Syak.g_01381	Prag.g_01742
OG0000900	Syak.g_01380	Prag.g_01743
OG0000901	Syak.g_01375	Prag.g_01746
OG0000902	Syak.g_01368	Prag.g_01748
OG0000903	Syak.g_01353	Prag.g_01751
OG0000904	Syak.g_01358	Prag.g_01753
OG0000905	Syak.g_01363	Prag.g_01757
OG0000906	Syak.g_01366	Prag.g_01758
OG0000907	Syak.g_01351	Prag.g_01762
OG0000908	Syak.g_01348	Prag.g_01765
OG0000909	Syak.g_01347	Prag.g_01766
OG0000910	Syak.g_01346	Prag.g_01767
OG0000911	Syak.g_01344	Prag.g_01769
OG0000912	Syak.g_01343	Prag.g_01770
OG0000913	Syak.g_01342	Prag.g_01771
OG0000914	Syak.g_01341	Prag.g_01772
OG0000915	Syak.g_01339	Prag.g_01773
OG0000916	Syak.g_01338	Prag.g_01774
OG0000917	Syak.g_01337	Prag.g_01775
OG0000918	Syak.g_01336	Prag.g_01776
OG0000919	Syak.g_01335	Prag.g_01777
OG0000920	Syak.g_01334	Prag.g_01778
OG0000921	Syak.g_01333	Prag.g_01779
OG0000922	Syak.g_01332	Prag.g_01780
OG0000923	Syak.g_01328	Prag.g_01784
OG0000924	Syak.g_01327	Prag.g_01785
OG0000925	Syak.g_01326	Prag.g_01786
OG0000926	Syak.g_01325	Prag.g_01787
OG0000927	Syak.g_01323	Prag.g_01789
OG0000928	Syak.g_01322	Prag.g_01790
OG0000929	Syak.g_01321	Prag.g_01791
OG0000930	Syak.g_01320	Prag.g_01792
OG0000931	Syak.g_01319	Prag.g_01793
OG0000932	Syak.g_01318	Prag.g_01794
OG0000933	Syak.g_01312	Prag.g_01798
OG0000934	Syak.g_01310	Prag.g_01800
OG0000935	Syak.g_01309	Prag.g_01801
OG0000936	Syak.g_01308	Prag.g_01802
OG0000937	Syak.g_01307	Prag.g_01803
OG0000938	Syak.g_01304	Prag.g_01805
OG0000939	Syak.g_01303	Prag.g_01806
OG0000940	Syak.g_01297	Prag.g_01813
OG0000941	Syak.g_01295	Prag.g_01815
OG0000942	Syak.g_01293	Prag.g_01817
OG0000943	Syak.g_01292	Prag.g_01818
OG0000944	Syak.g_01290	Prag.g_01819
OG0000945	Syak.g_01288	Prag.g_01820
OG0000946	Syak.g_01283	Prag.g_01824
OG0000947	Syak.g_01280	Prag.g_01826
OG0000948	Syak.g_01279	Prag.g_01827
OG0000949	Syak.g_01551	Prag.g_01830
OG0000950	Syak.g_01562	Prag.g_01835
OG0000951	Syak.g_01569	Prag.g_01839
OG0000952	Syak.g_01574	Prag.g_01843
OG0000953	Syak.g_01627	Prag.g_01846
OG0000954	Syak.g_01633	Prag.g_01850
OG0000955	Syak.g_01634	Prag.g_01851
OG0000956	Syak.g_01636	Prag.g_01853
OG0000957	Syak.g_01648	Prag.g_01859
OG0000958	Syak.g_01649	Prag.g_01860
OG0000959	Syak.g_01653	Prag.g_01864
OG0000960	Syak.g_01654	Prag.g_01865
OG0000961	Syak.g_01679	Prag.g_01867
OG0000962	Syak.g_01682	Prag.g_01869
OG0000963	Syak.g_01687	Prag.g_01873
OG0000964	Syak.g_01688	Prag.g_01874
OG0000965	Syak.g_01689	Prag.g_01875
OG0000966	Syak.g_01711	Prag.g_01882
OG0000967	Syak.g_01715	Prag.g_01886
OG0000968	Syak.g_01719	Prag.g_01888
OG0000969	Syak.g_01721	Prag.g_01889
OG0000970	Syak.g_01722	Prag.g_01890
OG0000971	Syak.g_01724	Prag.g_01891
OG0000972	Syak.g_01725	Prag.g_01892
OG0000973	Syak.g_01726	Prag.g_01893
OG0000974	Syak.g_01727	Prag.g_01894
OG0000975	Syak.g_01728	Prag.g_01895
OG0000976	Syak.g_01729	Prag.g_01896
OG0000977	Syak.g_01731	Prag.g_01897
OG0000978	Syak.g_01732	Prag.g_01898
OG0000979	Syak.g_01735	Prag.g_01901
OG0000980	Syak.g_01738	Prag.g_01903
OG0000981	Syak.g_01741	Prag.g_01905
OG0000982	Syak.g_01941	Prag.g_01907
OG0000983	Syak.g_01940	Prag.g_01908
OG0000984	Syak.g_01939	Prag.g_01909
OG0000985	Syak.g_01935	Prag.g_01912
OG0000986	Syak.g_01933	Prag.g_01914
OG0000987	Syak.g_01931	Prag.g_01915
OG0000988	Syak.g_01925	Prag.g_01918
OG0000989	Syak.g_01912	Prag.g_01922
OG0000990	Syak.g_01900	Prag.g_01925
OG0000991	Syak.g_01896	Prag.g_01926
OG0000992	Syak.g_01893	Prag.g_01928
OG0000993	Syak.g_01892	Prag.g_01929
OG0000994	Syak.g_01889	Prag.g_01930
OG0000995	Syak.g_01880	Prag.g_01934
OG0000996	Syak.g_01839	Prag.g_01935
OG0000997	Syak.g_01828	Prag.g_01936
OG0000998	Syak.g_01826	Prag.g_01938
OG0000999	Syak.g_01825	Prag.g_01939
OG0001000	Syak.g_01821	Prag.g_01942
OG0001001	Syak.g_01814	Prag.g_01944
OG0001002	Syak.g_01807	Prag.g_01948
OG0001003	Syak.g_01806	Prag.g_01949
OG0001004	Syak.g_01805	Prag.g_01950
OG0001005	Syak.g_01804	Prag.g_01951
OG0001006	Syak.g_01797	Prag.g_01955
OG0001007	Syak.g_01795	Prag.g_01957
OG0001008	Syak.g_01190	Prag.g_00416
OG0001009	Syak.g_01762	Prag.g_00027
OG0001010	Syak.g_01761	Prag.g_00028
OG0001011	Syak.g_01759	Prag.g_00029
OG0001012	Syak.g_01946	Prag.g_00043
OG0001013	Syak.g_01969	Prag.g_00048
OG0001014	Syak.g_01975	Prag.g_00051
OG0001015	Syak.g_01976	Prag.g_00052
OG0001016	Syak.g_02250	Prag.g_00067
OG0001017	Syak.g_02244	Prag.g_00071
OG0001018	Syak.g_02242	Prag.g_00074
OG0001019	Syak.g_02218	Prag.g_00083
OG0001020	Syak.g_02214	Prag.g_00084
OG0001021	Syak.g_02210	Prag.g_00085
OG0001022	Syak.g_02205	Prag.g_00087
OG0001023	Syak.g_02204	Prag.g_00088
OG0001024	Syak.g_02201	Prag.g_00091
OG0001025	Syak.g_02195	Prag.g_00097
OG0001026	Syak.g_02182	Prag.g_00104
OG0001027	Syak.g_02178	Prag.g_00105
OG0001028	Syak.g_02176	Prag.g_00107
OG0001029	Syak.g_02174	Prag.g_00108
OG0001030	Syak.g_02153	Prag.g_00123
OG0001031	Syak.g_02079	Prag.g_00179
OG0001032	Syak.g_02077	Prag.g_00180
OG0001033	Syak.g_02037	Prag.g_00201
OG0001034	Syak.g_02305	Prag.g_00229
OG0001035	Syak.g_01422	Prag.g_00246
OG0001036	Syak.g_01427	Prag.g_00250
OG0001037	Syak.g_01429	Prag.g_00251
OG0001038	Syak.g_01457	Prag.g_00269
OG0001039	Syak.g_01460	Prag.g_00272
OG0001040	Syak.g_01463	Prag.g_00274
OG0001041	Syak.g_01468	Prag.g_00278
OG0001042	Syak.g_01500	Prag.g_00295
OG0001043	Syak.g_01504	Prag.g_00296
OG0001044	Syak.g_01247	Prag.g_00328
OG0001045	Syak.g_01234	Prag.g_00337
OG0001046	Syak.g_00479	Prag.g_00372
OG0001047	Syak.g_01188	Prag.g_00418
OG0001048	Syak.g_01187	Prag.g_00419
OG0001049	Syak.g_01184	Prag.g_00421
OG0001050	Syak.g_01183	Prag.g_00422
OG0001051	Syak.g_01182	Prag.g_00423
OG0001052	Syak.g_01122	Prag.g_00450
OG0001053	Syak.g_02577	Prag.g_00462
OG0001054	Syak.g_02596	Prag.g_00477
OG0001055	Syak.g_02617	Prag.g_00496
OG0001056	Syak.g_02645	Prag.g_00515
OG0001057	Syak.g_00964	Prag.g_00520
OG0001058	Syak.g_02668	Prag.g_00528
OG0001060	Syak.g_02677	Prag.g_00539
OG0001061	Syak.g_02697	Prag.g_00552
OG0001062	Syak.g_02699	Prag.g_00554
OG0001063	Syak.g_02704	Prag.g_00556
OG0001064	Syak.g_02705	Prag.g_00557
OG0001065	Syak.g_02706	Prag.g_00558
OG0001066	Syak.g_02707	Prag.g_00559
OG0001067	Syak.g_02708	Prag.g_00560
OG0001068	Syak.g_02709	Prag.g_00561
OG0001069	Syak.g_02710	Prag.g_00562
OG0001070	Syak.g_02714	Prag.g_00565
OG0001071	Syak.g_02715	Prag.g_00566
OG0001072	Syak.g_02721	Prag.g_00568
OG0001073	Syak.g_02736	Prag.g_00582
OG0001074	Syak.g_00098	Prag.g_00593
OG0001075	Syak.g_02760	Prag.g_00594
OG0001076	Syak.g_00011	Prag.g_00602
OG0001077	Syak.g_00024	Prag.g_00606
OG0001078	Syak.g_00036	Prag.g_00614
OG0001079	Syak.g_00049	Prag.g_00625
OG0001080	Syak.g_00264	Prag.g_00631
OG0001081	Syak.g_00327	Prag.g_00633
OG0001082	Syak.g_00328	Prag.g_00634
OG0001083	Syak.g_00336	Prag.g_00639
OG0001084	Syak.g_00337	Prag.g_00640
OG0001085	Syak.g_00354	Prag.g_00648
OG0001086	Syak.g_00356	Prag.g_00649
OG0001087	Syak.g_00691	Prag.g_00666
OG0001088	Syak.g_00694	Prag.g_00667
OG0001089	Syak.g_00722	Prag.g_00675
OG0001090	Syak.g_00806	Prag.g_00693
OG0001091	Syak.g_00804	Prag.g_00695
OG0001092	Syak.g_00801	Prag.g_00696
OG0001093	Syak.g_00794	Prag.g_00701
OG0001094	Syak.g_00428	Prag.g_00800
OG0001095	Syak.g_00448	Prag.g_00819
OG0001096	Syak.g_00623	Prag.g_00832
OG0001097	Syak.g_00598	Prag.g_00849
OG0001098	Syak.g_00578	Prag.g_00864
OG0001099	Syak.g_02175	Prag.g_00895
OG0001100	Syak.g_00365	Prag.g_00899
OG0001101	Syak.g_00367	Prag.g_00901
OG0001102	Syak.g_00370	Prag.g_00903
OG0001103	Syak.g_00372	Prag.g_00905
OG0001104	Syak.g_00410	Prag.g_00927
OG0001105	Syak.g_00414	Prag.g_00931
OG0001106	Syak.g_00518	Prag.g_00955
OG0001107	Syak.g_00505	Prag.g_00962
OG0001108	Syak.g_00497	Prag.g_00966
OG0001109	Syak.g_00495	Prag.g_00967
OG0001110	Syak.g_00493	Prag.g_00969
OG0001111	Syak.g_00491	Prag.g_00970
OG0001112	Syak.g_00489	Prag.g_00971
OG0001113	Syak.g_00406	Prag.g_00972
OG0001114	Syak.g_00488	Prag.g_00973
OG0001115	Syak.g_00484	Prag.g_00975
OG0001116	Syak.g_00482	Prag.g_00976
OG0001117	Syak.g_00481	Prag.g_00977
OG0001118	Syak.g_00480	Prag.g_00978
OG0001119	Syak.g_00478	Prag.g_00979
OG0001120	Syak.g_00474	Prag.g_00981
OG0001121	Syak.g_00114	Prag.g_01118, Prag.g_00984
OG0001123	Syak.g_00650	Prag.g_01012
OG0001124	Syak.g_00652	Prag.g_01014
OG0001125	Syak.g_00654	Prag.g_01015
OG0001126	Syak.g_00757	Prag.g_01025
OG0001127	Syak.g_00756	Prag.g_01026
OG0001128	Syak.g_00753	Prag.g_01028
OG0001129	Syak.g_00751	Prag.g_01029
OG0001130	Syak.g_00750	Prag.g_01030
OG0001131	Syak.g_00389	Prag.g_01066
OG0001132	Syak.g_00120	Prag.g_01076
OG0001133	Syak.g_00014	Prag.g_01106
OG0001134	Syak.g_00273	Prag.g_01120
OG0001136	Syak.g_00901	Prag.g_01150
OG0001137	Syak.g_00876	Prag.g_01161
OG0001138	Syak.g_00839	Prag.g_01179
OG0001139	Syak.g_00837	Prag.g_01180
OG0001140	Syak.g_00836	Prag.g_01181
OG0001141	Syak.g_00835	Prag.g_01182
OG0001142	Syak.g_00834	Prag.g_01183
OG0001143	Syak.g_00826	Prag.g_01190
OG0001144	Syak.g_00815	Prag.g_01195
OG0001145	Syak.g_00922	Prag.g_01345
OG0001146	Syak.g_00943	Prag.g_01359
OG0001147	Syak.g_01113	Prag.g_01375
OG0001148	Syak.g_02563	Prag.g_01391
OG0001149	Syak.g_02562	Prag.g_01392
OG0001150	Syak.g_02561	Prag.g_01393
OG0001151	Syak.g_02548	Prag.g_01404
OG0001153	Syak.g_01084	Prag.g_01521
OG0001154	Syak.g_01085	Prag.g_01523
OG0001155	Syak.g_02480	Prag.g_01535
OG0001156	Syak.g_02477	Prag.g_01538
OG0001157	Syak.g_02476	Prag.g_01539
OG0001158	Syak.g_02475	Prag.g_01540
OG0001159	Syak.g_02474	Prag.g_01541
OG0001160	Syak.g_02437	Prag.g_01565
OG0001161	Syak.g_01906	Prag.g_01576
OG0001162	Syak.g_00959	Prag.g_01587
OG0001163	Syak.g_02429	Prag.g_01661
OG0001164	Syak.g_02423	Prag.g_01665
OG0001165	Syak.g_02418	Prag.g_01668
OG0001166	Syak.g_02394	Prag.g_01688
OG0001167	Syak.g_02366	Prag.g_01705
OG0001168	Syak.g_02364	Prag.g_01707
OG0001169	Syak.g_02362	Prag.g_01709
OG0001170	Syak.g_02360	Prag.g_01711
OG0001171	Syak.g_02349	Prag.g_01721
OG0001172	Syak.g_01388	Prag.g_01735
OG0001173	Syak.g_01387	Prag.g_01736
OG0001174	Syak.g_01379	Prag.g_01744
OG0001175	Syak.g_01378	Prag.g_01745
OG0001176	Syak.g_01354	Prag.g_01752
OG0001177	Syak.g_01356	Prag.g_01754
