Orthogroup	Syak	Syaj
OG0000550	Syak.g_02626	Syaj.g_00123
OG0000551	Syak.g_02631	Syaj.g_00128
OG0000552	Syak.g_02632	Syaj.g_00129
OG0000553	Syak.g_02636	Syaj.g_00133
OG0000554	Syak.g_02641	Syaj.g_00145
OG0000555	Syak.g_02657	Syaj.g_00163
OG0000556	Syak.g_02661	Syaj.g_00167
OG0000557	Syak.g_02663	Syaj.g_00178
OG0000558	Syak.g_02666	Syaj.g_00181
OG0000559	Syak.g_02670	Syaj.g_00185
OG0000560	Syak.g_02672	Syaj.g_00188
OG0000561	Syak.g_02673	Syaj.g_00189
OG0000562	Syak.g_02674	Syaj.g_00190
OG0000563	Syak.g_02675	Syaj.g_00191
OG0000564	Syak.g_02676	Syaj.g_00192
OG0000565	Syak.g_02679	Syaj.g_00195
OG0000566	Syak.g_02683	Syaj.g_00199
OG0000567	Syak.g_02687	Syaj.g_00203
OG0000568	Syak.g_02690	Syaj.g_00207
OG0000569	Syak.g_02691	Syaj.g_00208
OG0000570	Syak.g_02692	Syaj.g_00209
OG0000571	Syak.g_02696	Syaj.g_00213
OG0000572	Syak.g_02713	Syaj.g_00230
OG0000573	Syak.g_02723	Syaj.g_00238
OG0000574	Syak.g_02724	Syaj.g_00242
OG0000575	Syak.g_02729	Syaj.g_00247
OG0000576	Syak.g_02731	Syaj.g_00249
OG0000577	Syak.g_02732	Syaj.g_00250
OG0000578	Syak.g_02733	Syaj.g_00251
OG0000579	Syak.g_02734	Syaj.g_00252
OG0000580	Syak.g_02735	Syaj.g_00253
OG0000581	Syak.g_02742	Syaj.g_00261
OG0000582	Syak.g_02748	Syaj.g_01338
OG0000583	Syak.g_02749	Syaj.g_01337
OG0000584	Syak.g_02750	Syaj.g_01336
OG0000585	Syak.g_02753	Syaj.g_01334
OG0000586	Syak.g_02754	Syaj.g_01333
OG0000587	Syak.g_02756	Syaj.g_01331
OG0000588	Syak.g_00004	Syaj.g_01313
OG0000589	Syak.g_00008	Syaj.g_01308
OG0000590	Syak.g_00009	Syaj.g_01307
OG0000591	Syak.g_00017	Syaj.g_01299
OG0000592	Syak.g_00018	Syaj.g_01298
OG0000593	Syak.g_00031	Syaj.g_01287
OG0000594	Syak.g_00032	Syaj.g_01286
OG0000595	Syak.g_00033	Syaj.g_01285
OG0000596	Syak.g_00038	Syaj.g_01280
OG0000597	Syak.g_00041	Syaj.g_01277
OG0000598	Syak.g_00042	Syaj.g_01276
OG0000599	Syak.g_00045	Syaj.g_01273
OG0000600	Syak.g_00046	Syaj.g_01272
OG0000601	Syak.g_00047	Syaj.g_01271
OG0000602	Syak.g_00053	Syaj.g_01266
OG0000603	Syak.g_00054	Syaj.g_01265
OG0000604	Syak.g_00056	Syaj.g_01262
OG0000605	Syak.g_00259	Syaj.g_01153
OG0000606	Syak.g_00326	Syaj.g_00698
OG0000607	Syak.g_00329	Syaj.g_00702
OG0000608	Syak.g_00330	Syaj.g_00703
OG0000609	Syak.g_00332	Syaj.g_00705
OG0000610	Syak.g_00347	Syaj.g_00714
OG0000611	Syak.g_00350	Syaj.g_00717
OG0000612	Syak.g_00351	Syaj.g_00718
OG0000613	Syak.g_01525	Syaj.g_02500
OG0000614	Syak.g_00705	Syaj.g_00480
OG0000615	Syak.g_00393	Syaj.g_01065
OG0000616	Syak.g_01810	Syaj.g_02245
OG0000617	Syak.g_00799	Syaj.g_00952
OG0000618	Syak.g_00798	Syaj.g_00951
OG0000619	Syak.g_00797	Syaj.g_00950
OG0000620	Syak.g_00779	Syaj.g_00945
OG0000621	Syak.g_00780	Syaj.g_00944
OG0000622	Syak.g_00781	Syaj.g_00943
OG0000623	Syak.g_00782	Syaj.g_00942
OG0000624	Syak.g_00784	Syaj.g_00940
OG0000625	Syak.g_00785	Syaj.g_00939
OG0000626	Syak.g_00786	Syaj.g_00938
OG0000627	Syak.g_00561	Syaj.g_00765
OG0000628	Syak.g_00560	Syaj.g_00766
OG0000629	Syak.g_00556	Syaj.g_00769
OG0000630	Syak.g_00552	Syaj.g_00773
OG0000631	Syak.g_00545	Syaj.g_00786
OG0000632	Syak.g_00544	Syaj.g_00787
OG0000633	Syak.g_00542	Syaj.g_00789
OG0000634	Syak.g_00430	Syaj.g_01030
OG0000635	Syak.g_00431	Syaj.g_01029
OG0000636	Syak.g_00433	Syaj.g_01024
OG0000637	Syak.g_00435	Syaj.g_01022
OG0000638	Syak.g_00436	Syaj.g_01021
OG0000639	Syak.g_00437	Syaj.g_01020
OG0000640	Syak.g_00438	Syaj.g_01019
OG0000641	Syak.g_00442	Syaj.g_01015
OG0000642	Syak.g_00443	Syaj.g_01014
OG0000643	Syak.g_00444	Syaj.g_01012
OG0000644	Syak.g_00445	Syaj.g_01011
OG0000645	Syak.g_00447	Syaj.g_01009
OG0000646	Syak.g_00450	Syaj.g_01006
OG0000647	Syak.g_00452	Syaj.g_01004
OG0000648	Syak.g_00456	Syaj.g_01001
OG0000649	Syak.g_00457	Syaj.g_01000
OG0000650	Syak.g_00458	Syaj.g_00999
OG0000651	Syak.g_00459	Syaj.g_00998
OG0000652	Syak.g_00460	Syaj.g_00997
OG0000653	Syak.g_00462	Syaj.g_00991
OG0000654	Syak.g_00625	Syaj.g_00990
OG0000655	Syak.g_00624	Syaj.g_00989
OG0000656	Syak.g_00621	Syaj.g_00986
OG0000657	Syak.g_00609	Syaj.g_00382
OG0000658	Syak.g_00606	Syaj.g_00379
OG0000659	Syak.g_00605	Syaj.g_00378
OG0000660	Syak.g_00601	Syaj.g_00374
OG0000661	Syak.g_00599	Syaj.g_00372
OG0000662	Syak.g_00597	Syaj.g_00370
OG0000663	Syak.g_00594	Syaj.g_00367
OG0000664	Syak.g_00593	Syaj.g_00358
OG0000665	Syak.g_00086	Syaj.g_01243
OG0000666	Syak.g_00078	Syaj.g_01154
OG0000667	Syak.g_00340	Syaj.g_02661
OG0000668	Syak.g_00643	Syaj.g_00816
OG0000669	Syak.g_00363	Syaj.g_00730
OG0000670	Syak.g_00366	Syaj.g_00733
OG0000671	Syak.g_00368	Syaj.g_00735
OG0000672	Syak.g_00371	Syaj.g_00739
OG0000673	Syak.g_00374	Syaj.g_00742
OG0000674	Syak.g_00376	Syaj.g_00744
OG0000675	Syak.g_00377	Syaj.g_00757
OG0000676	Syak.g_00379	Syaj.g_00759
OG0000677	Syak.g_00380	Syaj.g_00760
OG0000678	Syak.g_00386	Syaj.g_01075
OG0000679	Syak.g_00397	Syaj.g_01061
OG0000680	Syak.g_00398	Syaj.g_01060
OG0000681	Syak.g_00401	Syaj.g_01057
OG0000682	Syak.g_00402	Syaj.g_01056
OG0000683	Syak.g_00403	Syaj.g_01055
OG0000684	Syak.g_00409	Syaj.g_01051
OG0000685	Syak.g_00411	Syaj.g_01049
OG0000686	Syak.g_00412	Syaj.g_01048
OG0000687	Syak.g_00413	Syaj.g_01047
OG0000688	Syak.g_00418	Syaj.g_01041
OG0000689	Syak.g_00421	Syaj.g_01039
OG0000690	Syak.g_00422	Syaj.g_01038
OG0000691	Syak.g_00423	Syaj.g_01037
OG0000692	Syak.g_00424	Syaj.g_01036
OG0000693	Syak.g_00426	Syaj.g_01034
OG0000694	Syak.g_00427	Syaj.g_01033
OG0000695	Syak.g_00540	Syaj.g_00791
OG0000696	Syak.g_00539	Syaj.g_00792
OG0000697	Syak.g_00538	Syaj.g_00932
OG0000698	Syak.g_00535	Syaj.g_00929
OG0000699	Syak.g_00534	Syaj.g_00928
OG0000700	Syak.g_00533	Syaj.g_00927
OG0000701	Syak.g_00532	Syaj.g_00926
OG0000702	Syak.g_00522	Syaj.g_00916
OG0000703	Syak.g_00521	Syaj.g_00915
OG0000704	Syak.g_00519	Syaj.g_00913
OG0000705	Syak.g_00511	Syaj.g_00906
OG0000706	Syak.g_00510	Syaj.g_00905
OG0000707	Syak.g_00509	Syaj.g_00904
OG0000708	Syak.g_00506	Syaj.g_00901
OG0000709	Syak.g_00498	Syaj.g_00872
OG0000710	Syak.g_00494	Syaj.g_00867
OG0000711	Syak.g_00466	Syaj.g_00839
OG0000712	Syak.g_00464	Syaj.g_00837
OG0000713	Syak.g_00463	Syaj.g_00836
OG0000714	Syak.g_00629	Syaj.g_00834
OG0000715	Syak.g_00631	Syaj.g_00832
OG0000716	Syak.g_00635	Syaj.g_00825
OG0000717	Syak.g_00636	Syaj.g_00824
OG0000718	Syak.g_00640	Syaj.g_00820
OG0000719	Syak.g_00642	Syaj.g_00818
OG0000720	Syak.g_00655	Syaj.g_00805
OG0000721	Syak.g_00657	Syaj.g_00803
OG0000722	Syak.g_00658	Syaj.g_00802
OG0000723	Syak.g_00790	Syaj.g_00934
OG0000724	Syak.g_00749	Syaj.g_00421
OG0000725	Syak.g_00731	Syaj.g_00430
OG0000726	Syak.g_00730	Syaj.g_00431
OG0000727	Syak.g_00729	Syaj.g_00432
OG0000728	Syak.g_00727	Syaj.g_00434
OG0000729	Syak.g_01683	Syaj.g_02397
OG0000730	Syak.g_01248	Syaj.g_02802
OG0000731	Syak.g_01237	Syaj.g_02814
OG0000732	Syak.g_01739	Syaj.g_02315
OG0000733	Syak.g_01905	Syaj.g_02151
OG0000734	Syak.g_02184	Syaj.g_01895
OG0000735	Syak.g_00914	Syaj.g_00286
OG0000736	Syak.g_00913	Syaj.g_00287
OG0000737	Syak.g_00912	Syaj.g_00288
OG0000738	Syak.g_00907	Syaj.g_00293
OG0000739	Syak.g_00906	Syaj.g_00295
OG0000740	Syak.g_00905	Syaj.g_00296
OG0000741	Syak.g_00902	Syaj.g_00299
OG0000742	Syak.g_00899	Syaj.g_00301
OG0000743	Syak.g_00897	Syaj.g_00303
OG0000744	Syak.g_00896	Syaj.g_00304
OG0000745	Syak.g_00894	Syaj.g_00306
OG0000746	Syak.g_00892	Syaj.g_00308
OG0000747	Syak.g_00891	Syaj.g_00309
OG0000748	Syak.g_00875	Syaj.g_00319
OG0000749	Syak.g_00874	Syaj.g_00322
OG0000750	Syak.g_00873	Syaj.g_00323
OG0000751	Syak.g_00862	Syaj.g_00331
OG0000752	Syak.g_00860	Syaj.g_00333
OG0000753	Syak.g_00857	Syaj.g_00336
OG0000754	Syak.g_00852	Syaj.g_00643
OG0000755	Syak.g_00841	Syaj.g_00631
OG0000756	Syak.g_00840	Syaj.g_00625
OG0000757	Syak.g_00833	Syaj.g_00614
OG0000758	Syak.g_00832	Syaj.g_00613
OG0000759	Syak.g_00831	Syaj.g_00612
OG0000760	Syak.g_00830	Syaj.g_00611
OG0000761	Syak.g_00829	Syaj.g_00609
OG0000762	Syak.g_00827	Syaj.g_00603
OG0000763	Syak.g_00825	Syaj.g_00597
OG0000764	Syak.g_00824	Syaj.g_00596
OG0000765	Syak.g_00669	Syaj.g_00577
OG0000766	Syak.g_00670	Syaj.g_00576
OG0000767	Syak.g_00672	Syaj.g_00574
OG0000768	Syak.g_00673	Syaj.g_00573
OG0000769	Syak.g_00675	Syaj.g_00571
OG0000770	Syak.g_00678	Syaj.g_00567
OG0000771	Syak.g_00755	Syaj.g_00415
OG0000772	Syak.g_02048	Syaj.g_01208
OG0000773	Syak.g_00921	Syaj.g_00280
OG0000774	Syak.g_00926	Syaj.g_01502
OG0000775	Syak.g_00929	Syaj.g_01504
OG0000776	Syak.g_00930	Syaj.g_01505
OG0000777	Syak.g_00931	Syaj.g_01506
OG0000778	Syak.g_00932	Syaj.g_01507
OG0000779	Syak.g_00938	Syaj.g_01513
OG0000780	Syak.g_00942	Syaj.g_01517
OG0000781	Syak.g_00946	Syaj.g_01521
OG0000782	Syak.g_00947	Syaj.g_01522
OG0000783	Syak.g_00948	Syaj.g_01524
OG0000784	Syak.g_00949	Syaj.g_01525
OG0000785	Syak.g_00951	Syaj.g_01526
OG0000786	Syak.g_00956	Syaj.g_00265
OG0000787	Syak.g_00957	Syaj.g_00264
OG0000788	Syak.g_00048	Syaj.g_01270
OG0000789	Syak.g_00085	Syaj.g_01121
OG0000790	Syak.g_02560	Syaj.g_00054
OG0000791	Syak.g_02558	Syaj.g_00053
OG0000792	Syak.g_02557	Syaj.g_00052
OG0000793	Syak.g_02552	Syaj.g_00047
OG0000794	Syak.g_02551	Syaj.g_00046
OG0000795	Syak.g_02550	Syaj.g_00045
OG0000796	Syak.g_02547	Syaj.g_00039
OG0000797	Syak.g_02546	Syaj.g_00038
OG0000798	Syak.g_01456	Syaj.g_02568
OG0000799	Syak.g_00981	Syaj.g_01352
OG0000800	Syak.g_00989	Syaj.g_01354
OG0000801	Syak.g_00990	Syaj.g_01355
OG0000802	Syak.g_00995	Syaj.g_01359
OG0000803	Syak.g_01021	Syaj.g_01363
OG0000804	Syak.g_01026	Syaj.g_01366
OG0000805	Syak.g_01029	Syaj.g_01369
OG0000806	Syak.g_01031	Syaj.g_01370
OG0000807	Syak.g_01033	Syaj.g_01372
OG0000808	Syak.g_01034	Syaj.g_01373
OG0000809	Syak.g_01038	Syaj.g_01376
OG0000810	Syak.g_01039	Syaj.g_01377
OG0000811	Syak.g_01045	Syaj.g_01385
OG0000812	Syak.g_01047	Syaj.g_01387
OG0000813	Syak.g_01048	Syaj.g_01388
OG0000814	Syak.g_01051	Syaj.g_01390
OG0000815	Syak.g_01053	Syaj.g_01391
OG0000816	Syak.g_01055	Syaj.g_01392
OG0000817	Syak.g_01056	Syaj.g_01393
OG0000818	Syak.g_01060	Syaj.g_01399
OG0000819	Syak.g_01064	Syaj.g_01400
OG0000820	Syak.g_01065	Syaj.g_01401
OG0000821	Syak.g_01071	Syaj.g_01412
OG0000822	Syak.g_01073	Syaj.g_01414
OG0000823	Syak.g_01074	Syaj.g_01415
OG0000824	Syak.g_01080	Syaj.g_01421
OG0000825	Syak.g_01081	Syaj.g_01422
OG0000826	Syak.g_01082	Syaj.g_01423
OG0000827	Syak.g_01083	Syaj.g_01424
OG0000828	Syak.g_01086	Syaj.g_01427
OG0000829	Syak.g_01087	Syaj.g_01428
OG0000830	Syak.g_01088	Syaj.g_01429
OG0000831	Syak.g_01091	Syaj.g_01431
OG0000832	Syak.g_02482	Syaj.g_01635
OG0000833	Syak.g_02473	Syaj.g_01647
OG0000834	Syak.g_02470	Syaj.g_01649
OG0000835	Syak.g_02469	Syaj.g_01650
OG0000836	Syak.g_02466	Syaj.g_01654
OG0000837	Syak.g_02465	Syaj.g_01661
OG0000838	Syak.g_02461	Syaj.g_01665
OG0000839	Syak.g_02460	Syaj.g_01666
OG0000840	Syak.g_02459	Syaj.g_01667
OG0000841	Syak.g_02458	Syaj.g_01668
OG0000842	Syak.g_02457	Syaj.g_01669
OG0000843	Syak.g_02456	Syaj.g_01670
OG0000844	Syak.g_02454	Syaj.g_01680
OG0000845	Syak.g_02453	Syaj.g_01681
OG0000846	Syak.g_02452	Syaj.g_01682
OG0000847	Syak.g_02451	Syaj.g_01683
OG0000848	Syak.g_02449	Syaj.g_01685
OG0000849	Syak.g_02448	Syaj.g_01686
OG0000850	Syak.g_02445	Syaj.g_01689
OG0000851	Syak.g_02440	Syaj.g_01694
OG0000852	Syak.g_02439	Syaj.g_01695
OG0000853	Syak.g_02435	Syaj.g_01699
OG0000854	Syak.g_02433	Syaj.g_01701
OG0000855	Syak.g_02432	Syaj.g_01702
OG0000856	Syak.g_00021	Syaj.g_01296
OG0000857	Syak.g_00451	Syaj.g_01005
OG0000858	Syak.g_02426	Syaj.g_01708
OG0000859	Syak.g_02425	Syaj.g_01709
OG0000860	Syak.g_02414	Syaj.g_01723
OG0000861	Syak.g_02413	Syaj.g_01724
OG0000862	Syak.g_02412	Syaj.g_01725
OG0000863	Syak.g_02409	Syaj.g_01728
OG0000864	Syak.g_02408	Syaj.g_01729
OG0000865	Syak.g_02407	Syaj.g_01730
OG0000866	Syak.g_02406	Syaj.g_01731
OG0000867	Syak.g_02405	Syaj.g_01732
OG0000868	Syak.g_02402	Syaj.g_01734
OG0000869	Syak.g_02398	Syaj.g_01742
OG0000870	Syak.g_02393	Syaj.g_01747
OG0000871	Syak.g_02392	Syaj.g_01748
OG0000872	Syak.g_02386	Syaj.g_01756
OG0000873	Syak.g_02383	Syaj.g_01759
OG0000874	Syak.g_02379	Syaj.g_01754
OG0000875	Syak.g_02377	Syaj.g_01762
OG0000876	Syak.g_02375	Syaj.g_02084
OG0000877	Syak.g_02372	Syaj.g_01586
OG0000878	Syak.g_02371	Syaj.g_01587
OG0000879	Syak.g_02370	Syaj.g_01588
OG0000880	Syak.g_02369	Syaj.g_01589
OG0000881	Syak.g_02363	Syaj.g_01595
OG0000882	Syak.g_02358	Syaj.g_01599
OG0000883	Syak.g_02355	Syaj.g_01601
OG0000884	Syak.g_02353	Syaj.g_01603
OG0000885	Syak.g_02352	Syaj.g_01604
OG0000886	Syak.g_02351	Syaj.g_01605
OG0000887	Syak.g_02350	Syaj.g_01606
OG0000888	Syak.g_02348	Syaj.g_01608
OG0000889	Syak.g_02346	Syaj.g_01610
OG0000890	Syak.g_02334	Syaj.g_01615
OG0000891	Syak.g_02333	Syaj.g_01616
OG0000892	Syak.g_02329	Syaj.g_01620
OG0000893	Syak.g_01393	Syaj.g_02636
OG0000894	Syak.g_01390	Syaj.g_02639
OG0000895	Syak.g_01386	Syaj.g_02643
OG0000896	Syak.g_01385	Syaj.g_02644
OG0000897	Syak.g_01383	Syaj.g_02646
OG0000898	Syak.g_01382	Syaj.g_02647
OG0000899	Syak.g_01381	Syaj.g_02648
OG0000900	Syak.g_01380	Syaj.g_02649
OG0000901	Syak.g_01375	Syaj.g_02654
OG0000902	Syak.g_01368	Syaj.g_02656
OG0000903	Syak.g_01353	Syaj.g_02689
OG0000904	Syak.g_01358	Syaj.g_02684
OG0000905	Syak.g_01363	Syaj.g_02678
OG0000906	Syak.g_01366	Syaj.g_02676
OG0000907	Syak.g_01351	Syaj.g_02692
OG0000908	Syak.g_01348	Syaj.g_02695
OG0000909	Syak.g_01347	Syaj.g_02696
OG0000910	Syak.g_01346	Syaj.g_02697
OG0000911	Syak.g_01344	Syaj.g_02699
OG0000912	Syak.g_01343	Syaj.g_02700
OG0000913	Syak.g_01342	Syaj.g_02701
OG0000914	Syak.g_01341	Syaj.g_02702
OG0000915	Syak.g_01339	Syaj.g_02704
OG0000916	Syak.g_01338	Syaj.g_02705
OG0000917	Syak.g_01337	Syaj.g_02706
OG0000918	Syak.g_01336	Syaj.g_02707
OG0000919	Syak.g_01335	Syaj.g_02708
OG0000920	Syak.g_01334	Syaj.g_02709
OG0000921	Syak.g_01333	Syaj.g_02710
OG0000922	Syak.g_01332	Syaj.g_02711
OG0000923	Syak.g_01328	Syaj.g_02715
OG0000924	Syak.g_01327	Syaj.g_02716
OG0000925	Syak.g_01326	Syaj.g_02717
OG0000926	Syak.g_01325	Syaj.g_02718
OG0000927	Syak.g_01323	Syaj.g_02720
OG0000928	Syak.g_01322	Syaj.g_02721
OG0000929	Syak.g_01321	Syaj.g_02722
OG0000930	Syak.g_01320	Syaj.g_02723
OG0000931	Syak.g_01319	Syaj.g_02724
OG0000932	Syak.g_01318	Syaj.g_02725
OG0000933	Syak.g_01312	Syaj.g_02731
OG0000934	Syak.g_01310	Syaj.g_02733
OG0000935	Syak.g_01309	Syaj.g_02734
OG0000936	Syak.g_01308	Syaj.g_02735
OG0000937	Syak.g_01307	Syaj.g_02736
OG0000938	Syak.g_01304	Syaj.g_02739
OG0000939	Syak.g_01303	Syaj.g_02740
OG0000940	Syak.g_01297	Syaj.g_02747
OG0000941	Syak.g_01295	Syaj.g_02749
OG0000942	Syak.g_01293	Syaj.g_02751
OG0000943	Syak.g_01292	Syaj.g_02752
OG0000944	Syak.g_01290	Syaj.g_02754
OG0000945	Syak.g_01288	Syaj.g_02756
OG0000946	Syak.g_01283	Syaj.g_02761
OG0000947	Syak.g_01280	Syaj.g_02764
OG0000948	Syak.g_01279	Syaj.g_02765
OG0000949	Syak.g_01551	Syaj.g_02474
OG0000950	Syak.g_01562	Syaj.g_02459
OG0000951	Syak.g_01569	Syaj.g_02452
OG0000952	Syak.g_01574	Syaj.g_02446
OG0000953	Syak.g_01627	Syaj.g_02442
OG0000954	Syak.g_01633	Syaj.g_02435
OG0000955	Syak.g_01634	Syaj.g_02434
OG0000956	Syak.g_01636	Syaj.g_02432
OG0000957	Syak.g_01648	Syaj.g_02419
OG0000958	Syak.g_01649	Syaj.g_02418
OG0000959	Syak.g_01653	Syaj.g_02413
OG0000960	Syak.g_01654	Syaj.g_02412
OG0000961	Syak.g_01679	Syaj.g_02402
OG0000962	Syak.g_01682	Syaj.g_02398
OG0000963	Syak.g_01687	Syaj.g_02393
OG0000964	Syak.g_01688	Syaj.g_02392
OG0000965	Syak.g_01689	Syaj.g_02391
OG0000966	Syak.g_01711	Syaj.g_02370
OG0000967	Syak.g_01715	Syaj.g_02334
OG0000968	Syak.g_01719	Syaj.g_02363
OG0000969	Syak.g_01721	Syaj.g_02338
OG0000970	Syak.g_01722	Syaj.g_02337
OG0000971	Syak.g_01724	Syaj.g_02331
OG0000972	Syak.g_01725	Syaj.g_02330
OG0000973	Syak.g_01726	Syaj.g_02329
OG0000974	Syak.g_01727	Syaj.g_02328
OG0000975	Syak.g_01728	Syaj.g_02327
OG0000976	Syak.g_01729	Syaj.g_02326
OG0000977	Syak.g_01731	Syaj.g_02324
OG0000978	Syak.g_01732	Syaj.g_02322
OG0000979	Syak.g_01735	Syaj.g_02319
OG0000980	Syak.g_01738	Syaj.g_02316
OG0000981	Syak.g_01741	Syaj.g_02313
OG0000982	Syak.g_01941	Syaj.g_02112
OG0000983	Syak.g_01940	Syaj.g_02113
OG0000984	Syak.g_01939	Syaj.g_02114
OG0000985	Syak.g_01935	Syaj.g_02116
OG0000986	Syak.g_01933	Syaj.g_02123
OG0000987	Syak.g_01931	Syaj.g_02125
OG0000988	Syak.g_01925	Syaj.g_02131
OG0000989	Syak.g_01912	Syaj.g_02142
OG0000990	Syak.g_01900	Syaj.g_02165
OG0000991	Syak.g_01896	Syaj.g_02168
OG0000992	Syak.g_01893	Syaj.g_02171
OG0000993	Syak.g_01892	Syaj.g_02173
OG0000994	Syak.g_01889	Syaj.g_02177
OG0000995	Syak.g_01880	Syaj.g_02182
OG0000996	Syak.g_01839	Syaj.g_02221
OG0000997	Syak.g_01828	Syaj.g_02228
OG0000998	Syak.g_01826	Syaj.g_02230
OG0000999	Syak.g_01825	Syaj.g_02231
OG0001000	Syak.g_01821	Syaj.g_02236
OG0001001	Syak.g_01814	Syaj.g_02241
OG0001002	Syak.g_01807	Syaj.g_02248
OG0001003	Syak.g_01806	Syaj.g_02250
OG0001004	Syak.g_01805	Syaj.g_02251
OG0001005	Syak.g_01804	Syaj.g_02252
OG0001006	Syak.g_01797	Syaj.g_02260
OG0001007	Syak.g_01795	Syaj.g_02262
OG0001008	Syak.g_01190	Syaj.g_01554
OG0001009	Syak.g_01762	Syaj.g_02294
OG0001010	Syak.g_01761	Syaj.g_02295
OG0001011	Syak.g_01759	Syaj.g_02296
OG0001012	Syak.g_01946	Syaj.g_02108
OG0001014	Syak.g_01975	Syaj.g_02083
OG0001015	Syak.g_01976	Syaj.g_02082
OG0001016	Syak.g_02250	Syaj.g_01824
OG0001017	Syak.g_02244	Syaj.g_01830
OG0001018	Syak.g_02242	Syaj.g_01832
OG0001019	Syak.g_02218	Syaj.g_01849
OG0001020	Syak.g_02214	Syaj.g_01862
OG0001021	Syak.g_02210	Syaj.g_01867
OG0001022	Syak.g_02205	Syaj.g_01872
OG0001023	Syak.g_02204	Syaj.g_01873
OG0001024	Syak.g_02201	Syaj.g_01877
OG0001025	Syak.g_02195	Syaj.g_01884
OG0001026	Syak.g_02182	Syaj.g_01897
OG0001027	Syak.g_02178	Syaj.g_01903
OG0001028	Syak.g_02176	Syaj.g_01905
OG0001029	Syak.g_02174	Syaj.g_01907
OG0001030	Syak.g_02153	Syaj.g_01933
OG0001031	Syak.g_02079	Syaj.g_02012
OG0001032	Syak.g_02077	Syaj.g_02015
OG0001033	Syak.g_02037	Syaj.g_02044
OG0001034	Syak.g_02305	Syaj.g_02875
OG0001035	Syak.g_01422	Syaj.g_02603
OG0001036	Syak.g_01427	Syaj.g_02599
OG0001037	Syak.g_01429	Syaj.g_02597
OG0001038	Syak.g_01457	Syaj.g_02567
OG0001039	Syak.g_01460	Syaj.g_02564
OG0001040	Syak.g_01463	Syaj.g_02561
OG0001041	Syak.g_01468	Syaj.g_02556
OG0001042	Syak.g_01500	Syaj.g_02527
OG0001043	Syak.g_01504	Syaj.g_02523
OG0001044	Syak.g_01247	Syaj.g_02804
OG0001045	Syak.g_01234	Syaj.g_02817
OG0001046	Syak.g_00479	Syaj.g_00851
OG0001047	Syak.g_01188	Syaj.g_01552
OG0001048	Syak.g_01187	Syaj.g_01551
OG0001049	Syak.g_01184	Syaj.g_01548
OG0001050	Syak.g_01183	Syaj.g_01547
OG0001051	Syak.g_01182	Syaj.g_01546
OG0001052	Syak.g_01122	Syaj.g_01448
OG0001053	Syak.g_02577	Syaj.g_00075
OG0001054	Syak.g_02596	Syaj.g_00092
OG0001055	Syak.g_02617	Syaj.g_00113
OG0001056	Syak.g_02645	Syaj.g_00149
OG0001057	Syak.g_00964	Syaj.g_00160
OG0001058	Syak.g_02668	Syaj.g_00183
OG0001060	Syak.g_02677	Syaj.g_00193
OG0001061	Syak.g_02697	Syaj.g_00214
OG0001062	Syak.g_02699	Syaj.g_00216
OG0001063	Syak.g_02704	Syaj.g_00222
OG0001064	Syak.g_02705	Syaj.g_00223
OG0001065	Syak.g_02706	Syaj.g_00224
OG0001066	Syak.g_02707	Syaj.g_00225
OG0001067	Syak.g_02708	Syaj.g_00226
OG0001068	Syak.g_02709	Syaj.g_00227
OG0001069	Syak.g_02710	Syaj.g_00228
OG0001070	Syak.g_02714	Syaj.g_00231
OG0001071	Syak.g_02715	Syaj.g_00232
OG0001072	Syak.g_02721	Syaj.g_00236
OG0001073	Syak.g_02736	Syaj.g_00254
OG0001074	Syak.g_00098	Syaj.g_01327
OG0001075	Syak.g_02760	Syaj.g_01325
OG0001076	Syak.g_00011	Syaj.g_01305
OG0001077	Syak.g_00024	Syaj.g_01294
OG0001078	Syak.g_00036	Syaj.g_01282
OG0001079	Syak.g_00049	Syaj.g_01269
OG0001080	Syak.g_00264	Syaj.g_01135
OG0001081	Syak.g_00327	Syaj.g_00699
OG0001082	Syak.g_00328	Syaj.g_00700
OG0001083	Syak.g_00336	Syaj.g_00709
OG0001084	Syak.g_00337	Syaj.g_00711
OG0001085	Syak.g_00354	Syaj.g_00721
OG0001086	Syak.g_00356	Syaj.g_00723
OG0001087	Syak.g_00691	Syaj.g_00498
OG0001088	Syak.g_00694	Syaj.g_00494
OG0001089	Syak.g_00722	Syaj.g_00439
OG0001090	Syak.g_00806	Syaj.g_00959
OG0001091	Syak.g_00804	Syaj.g_00957
OG0001092	Syak.g_00801	Syaj.g_00954
OG0001093	Syak.g_00794	Syaj.g_00948
OG0001094	Syak.g_00428	Syaj.g_01032
OG0001095	Syak.g_00448	Syaj.g_01008
OG0001096	Syak.g_00623	Syaj.g_00988
OG0001097	Syak.g_00598	Syaj.g_00371
OG0001098	Syak.g_00578	Syaj.g_01132
OG0001099	Syak.g_02175	Syaj.g_01906
OG0001100	Syak.g_00365	Syaj.g_00732
OG0001101	Syak.g_00367	Syaj.g_00734
OG0001102	Syak.g_00370	Syaj.g_00737
OG0001103	Syak.g_00372	Syaj.g_00740
OG0001104	Syak.g_00410	Syaj.g_01050
OG0001105	Syak.g_00414	Syaj.g_01046
OG0001106	Syak.g_00518	Syaj.g_00912
OG0001107	Syak.g_00505	Syaj.g_00900
OG0001108	Syak.g_00497	Syaj.g_00870
OG0001109	Syak.g_00495	Syaj.g_00868
OG0001110	Syak.g_00493	Syaj.g_00866
