Orthogroup	Pral	Prac
OG0000580	Pral.g_00486	Prac.g_00768
OG0000581	Pral.g_00483	Prac.g_00766
OG0000582	Pral.g_00480	Prac.g_00763
OG0000583	Pral.g_00479	Prac.g_00762
OG0000584	Pral.g_00478	Prac.g_00761
OG0000585	Pral.g_00476	Prac.g_00759
OG0000586	Pral.g_00475	Prac.g_00758
OG0000587	Pral.g_00474	Prac.g_00757
OG0000588	Pral.g_00469	Prac.g_00753
OG0000589	Pral.g_00466	Prac.g_00750
OG0000590	Pral.g_00465	Prac.g_00749
OG0000591	Pral.g_00462	Prac.g_00746
OG0000592	Pral.g_00461	Prac.g_00745
OG0000593	Pral.g_01433	Prac.g_00739
OG0000594	Pral.g_01434	Prac.g_00738
OG0000595	Pral.g_01435	Prac.g_00737
OG0000596	Pral.g_01439	Prac.g_00733
OG0000597	Pral.g_01441	Prac.g_00731
OG0000598	Pral.g_01442	Prac.g_00730
OG0000599	Pral.g_01445	Prac.g_00727
OG0000600	Pral.g_01446	Prac.g_00726
OG0000601	Pral.g_01447	Prac.g_00725
OG0000602	Pral.g_01449	Prac.g_00723
OG0000603	Pral.g_01450	Prac.g_00722
OG0000604	Pral.g_01451	Prac.g_00721
OG0000605	Pral.g_01452	Prac.g_00720
OG0000606	Pral.g_01455	Prac.g_00717
OG0000607	Pral.g_01458	Prac.g_00714
OG0000608	Pral.g_01459	Prac.g_00713
OG0000609	Pral.g_01460	Prac.g_00712
OG0000610	Pral.g_01466	Prac.g_00707
OG0000611	Pral.g_01469	Prac.g_00704
OG0000612	Pral.g_01470	Prac.g_00703
OG0000613	Pral.g_01769	Prac.g_00698
OG0000614	Pral.g_01748	Prac.g_00679
OG0000615	Pral.g_01737	Prac.g_00671
OG0000616	Pral.g_00399	Prac.g_00667
OG0000617	Pral.g_01723	Prac.g_01554
OG0000618	Pral.g_01722	Prac.g_01553
OG0000619	Pral.g_01721	Prac.g_01552
OG0000620	Pral.g_01718	Prac.g_01549
OG0000621	Pral.g_01717	Prac.g_01548
OG0000622	Pral.g_01716	Prac.g_01547
OG0000623	Pral.g_01715	Prac.g_01546
OG0000624	Pral.g_01713	Prac.g_01545
OG0000625	Pral.g_01712	Prac.g_01544
OG0000626	Pral.g_01711	Prac.g_01543
OG0000627	Pral.g_01709	Prac.g_01542
OG0000628	Pral.g_01708	Prac.g_01541
OG0000629	Pral.g_01707	Prac.g_01540
OG0000630	Pral.g_01704	Prac.g_01537
OG0000631	Pral.g_01658	Prac.g_01484
OG0000632	Pral.g_01657	Prac.g_01483
OG0000633	Pral.g_01656	Prac.g_01482
OG0000634	Pral.g_01484	Prac.g_01479
OG0000635	Pral.g_01485	Prac.g_01478
OG0000636	Pral.g_01487	Prac.g_01476
OG0000637	Pral.g_01489	Prac.g_01474
OG0000638	Pral.g_01490	Prac.g_01473
OG0000639	Pral.g_01491	Prac.g_01472
OG0000640	Pral.g_01492	Prac.g_01471
OG0000641	Pral.g_01496	Prac.g_01467
OG0000642	Pral.g_01497	Prac.g_01466
OG0000643	Pral.g_01498	Prac.g_01465
OG0000644	Pral.g_01499	Prac.g_01464
OG0000645	Pral.g_01500	Prac.g_01463
OG0000646	Pral.g_01502	Prac.g_01461
OG0000647	Pral.g_01504	Prac.g_01460
OG0000648	Pral.g_01506	Prac.g_01458
OG0000649	Pral.g_01507	Prac.g_01457
OG0000650	Pral.g_01508	Prac.g_01456
OG0000651	Pral.g_01509	Prac.g_01455
OG0000652	Pral.g_01510	Prac.g_01454
OG0000653	Pral.g_01512	Prac.g_01452
OG0000654	Pral.g_01513	Prac.g_01451
OG0000655	Pral.g_01514	Prac.g_01450
OG0000656	Pral.g_01517	Prac.g_01447
OG0000657	Pral.g_01524	Prac.g_01440
OG0000658	Pral.g_01525	Prac.g_01439
OG0000659	Pral.g_01526	Prac.g_01438
OG0000660	Pral.g_01530	Prac.g_01434
OG0000661	Pral.g_01532	Prac.g_01432
OG0000662	Pral.g_01534	Prac.g_01430
OG0000663	Pral.g_01536	Prac.g_01428
OG0000664	Pral.g_01537	Prac.g_01427
OG0000665	Pral.g_01543	Prac.g_01423
OG0000666	Pral.g_01544	Prac.g_01422
OG0000667	Pral.g_01548	Prac.g_01418
OG0000668	Pral.g_01820	Prac.g_01401
OG0000669	Pral.g_01809	Prac.g_01393
OG0000670	Pral.g_01806	Prac.g_01391
OG0000671	Pral.g_01804	Prac.g_01389
OG0000672	Pral.g_01801	Prac.g_01386
OG0000673	Pral.g_01798	Prac.g_01383
OG0000674	Pral.g_01796	Prac.g_01381
OG0000675	Pral.g_01795	Prac.g_01380
OG0000676	Pral.g_01793	Prac.g_01378
OG0000677	Pral.g_01792	Prac.g_01377
OG0000678	Pral.g_01790	Prac.g_01375
OG0000679	Pral.g_01786	Prac.g_01371
OG0000680	Pral.g_01785	Prac.g_01370
OG0000681	Pral.g_01782	Prac.g_01368
OG0000682	Pral.g_01781	Prac.g_01367
OG0000683	Pral.g_01780	Prac.g_01366
OG0000684	Pral.g_01778	Prac.g_01365
OG0000685	Pral.g_01776	Prac.g_01363
OG0000686	Pral.g_01775	Prac.g_01362
OG0000687	Pral.g_01774	Prac.g_01361
OG0000688	Pral.g_01474	Prac.g_01358
OG0000689	Pral.g_01475	Prac.g_01357
OG0000690	Pral.g_01476	Prac.g_01356
OG0000691	Pral.g_01477	Prac.g_01355
OG0000692	Pral.g_01479	Prac.g_01353
OG0000693	Pral.g_01480	Prac.g_01352
OG0000694	Pral.g_01481	Prac.g_01351
OG0000695	Pral.g_01654	Prac.g_01349
OG0000696	Pral.g_01653	Prac.g_01348
OG0000697	Pral.g_01652	Prac.g_01347
OG0000698	Pral.g_01649	Prac.g_01344
OG0000699	Pral.g_01647	Prac.g_01343
OG0000700	Pral.g_01646	Prac.g_01342
OG0000701	Pral.g_01645	Prac.g_01341
OG0000702	Pral.g_01643	Prac.g_01339
OG0000703	Pral.g_01642	Prac.g_01338
OG0000704	Pral.g_01640	Prac.g_01337
OG0000705	Pral.g_01634	Prac.g_01333
OG0000706	Pral.g_01633	Prac.g_01332
OG0000707	Pral.g_01632	Prac.g_01331
OG0000708	Pral.g_01630	Prac.g_01330
OG0000709	Pral.g_01626	Prac.g_01326
OG0000710	Pral.g_01623	Prac.g_01323
OG0000711	Pral.g_01579	Prac.g_01307
OG0000712	Pral.g_01580	Prac.g_01305
OG0000713	Pral.g_01581	Prac.g_01304
OG0000714	Pral.g_01582	Prac.g_01303
OG0000715	Pral.g_01584	Prac.g_01301
OG0000716	Pral.g_01586	Prac.g_01299
OG0000717	Pral.g_01587	Prac.g_01298
OG0000718	Pral.g_01590	Prac.g_01287
OG0000719	Pral.g_01592	Prac.g_01285
OG0000720	Pral.g_01603	Prac.g_01276
OG0000721	Pral.g_01607	Prac.g_01274
OG0000722	Pral.g_01608	Prac.g_01273
OG0000723	Pral.g_01575	Prac.g_01270
OG0000724	Pral.g_01566	Prac.g_01261
OG0000725	Pral.g_01560	Prac.g_01255
OG0000726	Pral.g_01559	Prac.g_01254
OG0000727	Pral.g_01558	Prac.g_01253
OG0000728	Pral.g_01556	Prac.g_01251
OG0000729	Pral.g_01311	Prac.g_01205
OG0000730	Pral.g_01324	Prac.g_01046
OG0000731	Pral.g_00692	Prac.g_01042
OG0000732	Pral.g_00348	Prac.g_01036
OG0000733	Pral.g_00077	Prac.g_01017
OG0000734	Pral.g_01351	Prac.g_01000
OG0000735	Pral.g_01353	Prac.g_00998
OG0000736	Pral.g_01354	Prac.g_00997
OG0000737	Pral.g_01355	Prac.g_00996
OG0000738	Pral.g_01359	Prac.g_00992
OG0000739	Pral.g_01360	Prac.g_00991
OG0000740	Pral.g_01361	Prac.g_00990
OG0000741	Pral.g_01363	Prac.g_00989
OG0000742	Pral.g_01366	Prac.g_00986
OG0000743	Pral.g_01368	Prac.g_00984
OG0000744	Pral.g_01369	Prac.g_00983
OG0000745	Pral.g_01370	Prac.g_00982
OG0000746	Pral.g_01372	Prac.g_00980
OG0000747	Pral.g_01373	Prac.g_00979
OG0000748	Pral.g_01378	Prac.g_00976
OG0000749	Pral.g_01379	Prac.g_00975
OG0000750	Pral.g_01380	Prac.g_00974
OG0000751	Pral.g_01383	Prac.g_00972
OG0000752	Pral.g_01385	Prac.g_00970
OG0000753	Pral.g_01388	Prac.g_00967
OG0000754	Pral.g_01391	Prac.g_00964
OG0000755	Pral.g_01399	Prac.g_00961
OG0000756	Pral.g_01400	Prac.g_00960
OG0000757	Pral.g_01406	Prac.g_00954
OG0000758	Pral.g_01407	Prac.g_00953
OG0000759	Pral.g_01408	Prac.g_00952
OG0000760	Pral.g_01409	Prac.g_00951
OG0000761	Pral.g_01410	Prac.g_00950
OG0000762	Pral.g_01411	Prac.g_00949
OG0000763	Pral.g_01413	Prac.g_00947
OG0000764	Pral.g_01414	Prac.g_00946
OG0000765	Pral.g_01423	Prac.g_00937
OG0000766	Pral.g_01424	Prac.g_00936
OG0000767	Pral.g_01426	Prac.g_00934
OG0000768	Pral.g_01427	Prac.g_00933
OG0000769	Pral.g_01429	Prac.g_00931
OG0000770	Pral.g_00456	Prac.g_00929
OG0000771	Pral.g_01064	Prac.g_00448
OG0000772	Pral.g_01893	Prac.g_00154
OG0000773	Pral.g_01290	Prac.g_00166
OG0000774	Pral.g_01288	Prac.g_00168
OG0000775	Pral.g_01286	Prac.g_00170
OG0000776	Pral.g_01285	Prac.g_00171
OG0000777	Pral.g_01284	Prac.g_00172
OG0000778	Pral.g_01283	Prac.g_00173
OG0000779	Pral.g_01279	Prac.g_00177
OG0000780	Pral.g_01278	Prac.g_00178
OG0000781	Pral.g_01275	Prac.g_00181
OG0000782	Pral.g_01274	Prac.g_00182
OG0000783	Pral.g_01273	Prac.g_00183
OG0000784	Pral.g_01272	Prac.g_00184
OG0000785	Pral.g_01270	Prac.g_00186
OG0000786	Pral.g_01267	Prac.g_00188
OG0000787	Pral.g_01266	Prac.g_00189
OG0000788	Pral.g_00440	Prac.g_00204
OG0000789	Pral.g_01060	Prac.g_00207
OG0000790	Pral.g_01217	Prac.g_00222
OG0000791	Pral.g_01215	Prac.g_00224
OG0000792	Pral.g_01214	Prac.g_00225
OG0000793	Pral.g_01211	Prac.g_00228
OG0000794	Pral.g_01210	Prac.g_00229
OG0000795	Pral.g_01209	Prac.g_00230
OG0000796	Pral.g_01205	Prac.g_00234
OG0000797	Pral.g_01204	Prac.g_00235
OG0000799	Pral.g_01184	Prac.g_00429
OG0000800	Pral.g_01183	Prac.g_00428
OG0000801	Pral.g_01182	Prac.g_00427
OG0000802	Pral.g_01180	Prac.g_00425
OG0000803	Pral.g_01178	Prac.g_00423
OG0000804	Pral.g_01177	Prac.g_00422
OG0000805	Pral.g_01175	Prac.g_00420
OG0000806	Pral.g_01173	Prac.g_00418
OG0000807	Pral.g_01172	Prac.g_00417
OG0000808	Pral.g_01171	Prac.g_00416
OG0000809	Pral.g_01167	Prac.g_00413
OG0000810	Pral.g_01166	Prac.g_00412
OG0000811	Pral.g_01158	Prac.g_00408
OG0000812	Pral.g_01156	Prac.g_00406
OG0000813	Pral.g_01155	Prac.g_00405
OG0000814	Pral.g_01153	Prac.g_00403
OG0000815	Pral.g_01152	Prac.g_00402
OG0000816	Pral.g_01150	Prac.g_00400
OG0000817	Pral.g_01149	Prac.g_00399
OG0000818	Pral.g_01144	Prac.g_00394
OG0000819	Pral.g_01143	Prac.g_00393
OG0000820	Pral.g_01142	Prac.g_00392
OG0000821	Pral.g_01137	Prac.g_00388
OG0000822	Pral.g_01136	Prac.g_00387
OG0000823	Pral.g_01135	Prac.g_00386
OG0000824	Pral.g_01132	Prac.g_00383
OG0000825	Pral.g_01131	Prac.g_00382
OG0000826	Pral.g_01130	Prac.g_00381
OG0000827	Pral.g_01129	Prac.g_00380
OG0000828	Pral.g_01126	Prac.g_00377
OG0000829	Pral.g_01125	Prac.g_00376
OG0000830	Pral.g_01124	Prac.g_00375
OG0000831	Pral.g_01122	Prac.g_00373
OG0000832	Pral.g_01110	Prac.g_00367
OG0000833	Pral.g_01101	Prac.g_00359
OG0000834	Pral.g_01100	Prac.g_00358
OG0000835	Pral.g_01099	Prac.g_00357
OG0000836	Pral.g_01098	Prac.g_00356
OG0000837	Pral.g_01097	Prac.g_00355
OG0000838	Pral.g_01094	Prac.g_00353
OG0000839	Pral.g_01093	Prac.g_00352
OG0000840	Pral.g_01092	Prac.g_00351
OG0000841	Pral.g_01091	Prac.g_00350
OG0000842	Pral.g_01090	Prac.g_00349
OG0000843	Pral.g_01089	Prac.g_00348
OG0000844	Pral.g_01088	Prac.g_00347
OG0000845	Pral.g_01087	Prac.g_00346
OG0000846	Pral.g_01086	Prac.g_00345
OG0000847	Pral.g_01085	Prac.g_00344
OG0000848	Pral.g_01084	Prac.g_00343
OG0000849	Pral.g_01083	Prac.g_00342
OG0000850	Pral.g_01081	Prac.g_00340
OG0000851	Pral.g_01080	Prac.g_00339
OG0000852	Pral.g_01079	Prac.g_00338
OG0000853	Pral.g_01074	Prac.g_00334
OG0000854	Pral.g_01072	Prac.g_00332
OG0000855	Pral.g_01071	Prac.g_00331
OG0000856	Pral.g_01058	Prac.g_00317
OG0000857	Pral.g_01503	Prac.g_00288
OG0000858	Pral.g_00100	Prac.g_00631
OG0000859	Pral.g_00101	Prac.g_00630
OG0000860	Pral.g_00109	Prac.g_00623
OG0000861	Pral.g_00110	Prac.g_00622
OG0000862	Pral.g_00111	Prac.g_00621
OG0000863	Pral.g_00113	Prac.g_00619
OG0000864	Pral.g_00114	Prac.g_00618
OG0000865	Pral.g_00115	Prac.g_00617
OG0000866	Pral.g_00116	Prac.g_00616
OG0000867	Pral.g_00117	Prac.g_00615
OG0000868	Pral.g_00119	Prac.g_00614
OG0000869	Pral.g_00122	Prac.g_00610
OG0000870	Pral.g_00127	Prac.g_00605
OG0000871	Pral.g_00128	Prac.g_00604
OG0000872	Pral.g_00129	Prac.g_00603
OG0000873	Pral.g_00132	Prac.g_00600
OG0000874	Pral.g_00135	Prac.g_00597
OG0000875	Pral.g_00136	Prac.g_00596
OG0000876	Pral.g_00137	Prac.g_00595
OG0000877	Pral.g_00139	Prac.g_00593
OG0000878	Pral.g_00140	Prac.g_00592
OG0000879	Pral.g_00141	Prac.g_00591
OG0000880	Pral.g_00142	Prac.g_00590
OG0000881	Pral.g_00146	Prac.g_00586
OG0000882	Pral.g_00151	Prac.g_00581
OG0000883	Pral.g_00154	Prac.g_00580
OG0000884	Pral.g_00156	Prac.g_00578
OG0000885	Pral.g_00157	Prac.g_00577
OG0000886	Pral.g_00158	Prac.g_00576
OG0000887	Pral.g_00159	Prac.g_00575
OG0000888	Pral.g_00161	Prac.g_00573
OG0000889	Pral.g_00163	Prac.g_00571
OG0000890	Pral.g_00164	Prac.g_00570
OG0000891	Pral.g_00165	Prac.g_00569
OG0000892	Pral.g_00167	Prac.g_00471
OG0000893	Pral.g_00170	Prac.g_00476
OG0000894	Pral.g_00173	Prac.g_00478
OG0000895	Pral.g_00177	Prac.g_00481
OG0000896	Pral.g_00178	Prac.g_00482
OG0000897	Pral.g_00180	Prac.g_00484
OG0000898	Pral.g_00181	Prac.g_00485
OG0000899	Pral.g_00182	Prac.g_00486
OG0000900	Pral.g_00183	Prac.g_00487
OG0000901	Pral.g_00187	Prac.g_00490
OG0000902	Pral.g_00189	Prac.g_00492
OG0000903	Pral.g_00193	Prac.g_00495
OG0000904	Pral.g_00198	Prac.g_00497
OG0000905	Pral.g_00191	Prac.g_00502
OG0000906	Pral.g_00190	Prac.g_00503
OG0000907	Pral.g_00200	Prac.g_00506
OG0000908	Pral.g_00203	Prac.g_00509
OG0000909	Pral.g_00204	Prac.g_00510
OG0000910	Pral.g_00205	Prac.g_00511
OG0000911	Pral.g_00207	Prac.g_00513
OG0000912	Pral.g_00208	Prac.g_00514
OG0000913	Pral.g_00209	Prac.g_00515
OG0000914	Pral.g_00210	Prac.g_00516
OG0000915	Pral.g_00211	Prac.g_00517
OG0000916	Pral.g_00212	Prac.g_00518
OG0000917	Pral.g_00213	Prac.g_00519
OG0000918	Pral.g_00214	Prac.g_00520
OG0000919	Pral.g_00215	Prac.g_00521
OG0000920	Pral.g_00216	Prac.g_00522
OG0000921	Pral.g_00217	Prac.g_00523
OG0000922	Pral.g_00218	Prac.g_00524
OG0000923	Pral.g_00222	Prac.g_00528
OG0000924	Pral.g_00223	Prac.g_00529
OG0000925	Pral.g_00224	Prac.g_00530
OG0000926	Pral.g_00225	Prac.g_00531
OG0000927	Pral.g_00227	Prac.g_00533
OG0000928	Pral.g_00228	Prac.g_00534
OG0000929	Pral.g_00229	Prac.g_00535
OG0000930	Pral.g_00230	Prac.g_00536
OG0000931	Pral.g_00232	Prac.g_00537
OG0000932	Pral.g_01190	Prac.g_00538
OG0000933	Pral.g_00236	Prac.g_00542
OG0000934	Pral.g_00238	Prac.g_00544
OG0000935	Pral.g_00239	Prac.g_00545
OG0000936	Pral.g_00240	Prac.g_00546
OG0000937	Pral.g_00241	Prac.g_00547
OG0000938	Pral.g_00244	Prac.g_00549
OG0000939	Pral.g_00245	Prac.g_00550
OG0000940	Pral.g_00252	Prac.g_00556
OG0000941	Pral.g_00254	Prac.g_00558
OG0000942	Pral.g_00256	Prac.g_00560
OG0000943	Pral.g_00257	Prac.g_00561
OG0000944	Pral.g_00259	Prac.g_00562
OG0000945	Pral.g_00260	Prac.g_00563
OG0000946	Pral.g_00266	Prac.g_00005
OG0000947	Pral.g_00268	Prac.g_00007
OG0000948	Pral.g_00269	Prac.g_00008
OG0000949	Pral.g_00272	Prac.g_00011
OG0000950	Pral.g_00278	Prac.g_00016
OG0000951	Pral.g_00282	Prac.g_00020
OG0000952	Pral.g_00286	Prac.g_00024
OG0000953	Pral.g_00290	Prac.g_00027
OG0000954	Pral.g_00294	Prac.g_00031
OG0000955	Pral.g_00295	Prac.g_00032
OG0000956	Pral.g_00297	Prac.g_00034
OG0000957	Pral.g_00303	Prac.g_00039
OG0000958	Pral.g_00304	Prac.g_00040
OG0000959	Pral.g_00308	Prac.g_00044
OG0000960	Pral.g_00309	Prac.g_00045
OG0000961	Pral.g_00312	Prac.g_00047
OG0000962	Pral.g_00314	Prac.g_00049
OG0000963	Pral.g_00318	Prac.g_00052
OG0000964	Pral.g_00319	Prac.g_00053
OG0000965	Pral.g_00320	Prac.g_00054
OG0000966	Pral.g_00326	Prac.g_00061
OG0000967	Pral.g_00330	Prac.g_00065
OG0000968	Pral.g_00332	Prac.g_00067
OG0000969	Pral.g_00333	Prac.g_00068
OG0000970	Pral.g_00334	Prac.g_00069
OG0000971	Pral.g_00335	Prac.g_00070
OG0000972	Pral.g_00336	Prac.g_00071
OG0000973	Pral.g_00337	Prac.g_00072
OG0000974	Pral.g_00338	Prac.g_00073
OG0000975	Pral.g_00339	Prac.g_00074
OG0000976	Pral.g_00340	Prac.g_00075
OG0000977	Pral.g_00341	Prac.g_00076
OG0000978	Pral.g_00342	Prac.g_00077
OG0000979	Pral.g_00345	Prac.g_00080
OG0000980	Pral.g_00347	Prac.g_00082
OG0000981	Pral.g_00350	Prac.g_00084
OG0000982	Pral.g_00352	Prac.g_00086
OG0000983	Pral.g_00353	Prac.g_00087
OG0000984	Pral.g_00354	Prac.g_00088
OG0000985	Pral.g_00357	Prac.g_00091
OG0000986	Pral.g_00359	Prac.g_00093
OG0000987	Pral.g_00360	Prac.g_00094
OG0000988	Pral.g_00363	Prac.g_00097
OG0000989	Pral.g_00367	Prac.g_00100
OG0000990	Pral.g_00373	Prac.g_00103
OG0000991	Pral.g_00374	Prac.g_00104
OG0000992	Pral.g_00377	Prac.g_00106
OG0000993	Pral.g_00378	Prac.g_00107
OG0000994	Pral.g_00379	Prac.g_00108
OG0000995	Pral.g_00383	Prac.g_00112
OG0000996	Pral.g_00384	Prac.g_00113
OG0000997	Pral.g_00386	Prac.g_00114
OG0000998	Pral.g_00388	Prac.g_00116
OG0000999	Pral.g_00389	Prac.g_00117
OG0001000	Pral.g_00392	Prac.g_00120
OG0001001	Pral.g_00396	Prac.g_00122
OG0001002	Pral.g_00401	Prac.g_00126
OG0001003	Pral.g_00402	Prac.g_00127
OG0001004	Pral.g_00403	Prac.g_00128
OG0001005	Pral.g_00404	Prac.g_00129
OG0001006	Pral.g_00408	Prac.g_01949
OG0001007	Pral.g_00410	Prac.g_01947
OG0001008	Pral.g_00657	Prac.g_01110
OG0001009	Pral.g_01017	Prac.g_01920
OG0001010	Pral.g_01016	Prac.g_01919
OG0001011	Pral.g_01014	Prac.g_01918
OG0001012	Pral.g_01001	Prac.g_01889
OG0001013	Pral.g_00994	Prac.g_01883
OG0001014	Pral.g_00991	Prac.g_01880
OG0001015	Pral.g_00990	Prac.g_01879
OG0001016	Pral.g_00974	Prac.g_01858
OG0001017	Pral.g_00970	Prac.g_01854
OG0001018	Pral.g_00968	Prac.g_01851
OG0001019	Pral.g_00958	Prac.g_01842
OG0001020	Pral.g_00957	Prac.g_01841
OG0001021	Pral.g_00956	Prac.g_01840
OG0001022	Pral.g_00953	Prac.g_01837
OG0001023	Pral.g_00952	Prac.g_01836
OG0001024	Pral.g_00949	Prac.g_01833
OG0001025	Pral.g_00942	Prac.g_01827
OG0001026	Pral.g_00934	Prac.g_01820
OG0001027	Pral.g_00933	Prac.g_01819
OG0001028	Pral.g_00931	Prac.g_01817
OG0001029	Pral.g_00930	Prac.g_01816
OG0001030	Pral.g_00914	Prac.g_01801
OG0001031	Pral.g_00857	Prac.g_01744
OG0001032	Pral.g_00856	Prac.g_01743
OG0001033	Pral.g_00836	Prac.g_01722
OG0001034	Pral.g_00804	Prac.g_01694
OG0001035	Pral.g_00784	Prac.g_01677
OG0001036	Pral.g_00780	Prac.g_01672
OG0001037	Pral.g_00779	Prac.g_01671
OG0001038	Pral.g_00761	Prac.g_01653
OG0001039	Pral.g_00758	Prac.g_01650
OG0001040	Pral.g_00755	Prac.g_01648
OG0001041	Pral.g_00751	Prac.g_01644
OG0001042	Pral.g_00734	Prac.g_01627
OG0001043	Pral.g_00733	Prac.g_01626
OG0001044	Pral.g_00699	Prac.g_01201
OG0001045	Pral.g_00690	Prac.g_01192
OG0001046	Pral.g_01039	Prac.g_01154
OG0001047	Pral.g_00655	Prac.g_01108
OG0001048	Pral.g_00654	Prac.g_01107
OG0001049	Pral.g_00651	Prac.g_01105
OG0001050	Pral.g_00650	Prac.g_01104
OG0001051	Pral.g_00649	Prac.g_01103
OG0001052	Pral.g_00621	Prac.g_01073
OG0001053	Pral.g_00608	Prac.g_01061
OG0001055	Pral.g_00573	Prac.g_00855
OG0001056	Pral.g_00554	Prac.g_00836
OG0001057	Pral.g_00549	Prac.g_00831
OG0001058	Pral.g_00541	Prac.g_00823
OG0001059	Pral.g_00537	Prac.g_00819
OG0001060	Pral.g_00530	Prac.g_00812
OG0001061	Pral.g_00514	Prac.g_00799
OG0001062	Pral.g_00512	Prac.g_00797
OG0001063	Pral.g_00510	Prac.g_00795
OG0001064	Pral.g_00509	Prac.g_00794
OG0001065	Pral.g_00508	Prac.g_00793
OG0001066	Pral.g_00507	Prac.g_00792
OG0001067	Pral.g_00506	Prac.g_00791
OG0001068	Pral.g_00505	Prac.g_00790
OG0001069	Pral.g_00504	Prac.g_00789
OG0001070	Pral.g_00502	Prac.g_00786
OG0001071	Pral.g_00501	Prac.g_00785
OG0001072	Pral.g_00499	Prac.g_00783
OG0001073	Pral.g_00485	Prac.g_00767
OG0001074	Pral.g_00472	Prac.g_00756
OG0001075	Pral.g_00471	Prac.g_00755
OG0001076	Pral.g_00464	Prac.g_00747
OG0001077	Pral.g_00459	Prac.g_00743
OG0001078	Pral.g_01437	Prac.g_00735
OG0001079	Pral.g_01448	Prac.g_00724
OG0001080	Pral.g_01454	Prac.g_00718
OG0001081	Pral.g_01456	Prac.g_00716
OG0001082	Pral.g_01457	Prac.g_00715
OG0001083	Pral.g_01462	Prac.g_00710
OG0001084	Pral.g_01463	Prac.g_00709
OG0001085	Pral.g_01772	Prac.g_00701
OG0001086	Pral.g_01771	Prac.g_00700
OG0001087	Pral.g_01753	Prac.g_00683
OG0001088	Pral.g_01752	Prac.g_00682
OG0001089	Pral.g_01741	Prac.g_00674
OG0001090	Pral.g_01728	Prac.g_01559
OG0001091	Pral.g_01726	Prac.g_01557
OG0001092	Pral.g_01725	Prac.g_01556
OG0001093	Pral.g_01720	Prac.g_01551
OG0001094	Pral.g_01482	Prac.g_01481
OG0001095	Pral.g_01501	Prac.g_01462
OG0001096	Pral.g_01515	Prac.g_01449
OG0001097	Pral.g_01533	Prac.g_01431
OG0001098	Pral.g_01552	Prac.g_01416
OG0001099	Pral.g_01815	Prac.g_01396
OG0001100	Pral.g_01807	Prac.g_01392
OG0001101	Pral.g_01805	Prac.g_01390
OG0001102	Pral.g_01802	Prac.g_01387
OG0001103	Pral.g_01800	Prac.g_01385
OG0001104	Pral.g_01777	Prac.g_01364
OG0001105	Pral.g_01773	Prac.g_01360
OG0001106	Pral.g_01639	Prac.g_01336
OG0001107	Pral.g_01629	Prac.g_01329
OG0001108	Pral.g_01625	Prac.g_01325
OG0001109	Pral.g_01624	Prac.g_01324
OG0001110	Pral.g_01622	Prac.g_01322
OG0001111	Pral.g_01621	Prac.g_01321
OG0001112	Pral.g_01620	Prac.g_01320
OG0001113	Pral.g_01619	Prac.g_01319
OG0001114	Pral.g_01618	Prac.g_01318
OG0001115	Pral.g_01616	Prac.g_01316
OG0001116	Pral.g_01615	Prac.g_01315
OG0001117	Pral.g_01614	Prac.g_01314
OG0001118	Pral.g_01613	Prac.g_01313
OG0001119	Pral.g_01612	Prac.g_01312
OG0001120	Pral.g_01611	Prac.g_01310
OG0001122	Pral.g_01593	Prac.g_01284
OG0001123	Pral.g_01598	Prac.g_01280
OG0001124	Pral.g_01600	Prac.g_01278
OG0001125	Pral.g_01602	Prac.g_01277
OG0001126	Pral.g_01571	Prac.g_01267
OG0001127	Pral.g_01570	Prac.g_01266
OG0001128	Pral.g_01569	Prac.g_01264
OG0001129	Pral.g_01568	Prac.g_01263
OG0001130	Pral.g_01567	Prac.g_01262
OG0001131	Pral.g_01321	Prac.g_01225
OG0001132	Pral.g_01033	Prac.g_01216
OG0001133	Pral.g_01314	Prac.g_01031
OG0001134	Pral.g_00056, Pral.g_00078	Prac.g_01018
OG0001135	Pral.g_00075	Prac.g_01959, Prac.g_01015
OG0001136	Pral.g_01364	Prac.g_00988
OG0001137	Pral.g_01377	Prac.g_00977
OG0001138	Pral.g_01401	Prac.g_00959
OG0001139	Pral.g_01403	Prac.g_00958
OG0001141	Pral.g_01404	Prac.g_00956
OG0001142	Pral.g_01405	Prac.g_00955
OG0001143	Pral.g_01412	Prac.g_00948
OG0001144	Pral.g_01417	Prac.g_00943
OG0001145	Pral.g_01289	Prac.g_00167
OG0001146	Pral.g_01277	Prac.g_00179
OG0001147	Pral.g_01235	Prac.g_00203
OG0001148	Pral.g_01220	Prac.g_00219
OG0001149	Pral.g_01219	Prac.g_00220
OG0001150	Pral.g_01218	Prac.g_00221
OG0001151	Pral.g_01207	Prac.g_00232
OG0001152	Pral.g_01206	Prac.g_00233
OG0001153	Pral.g_01128	Prac.g_00379
OG0001154	Pral.g_01127	Prac.g_00378
OG0001155	Pral.g_01108	Prac.g_00366
OG0001156	Pral.g_01105	Prac.g_00363
OG0001157	Pral.g_01104	Prac.g_00362
OG0001158	Pral.g_01103	Prac.g_00361
OG0001159	Pral.g_01102	Prac.g_00360
OG0001160	Pral.g_01076	Prac.g_00336
OG0001161	Pral.g_00045	Prac.g_00324
OG0001163	Pral.g_00098	Prac.g_00633
OG0001164	Pral.g_00102	Prac.g_00629
OG0001165	Pral.g_00105	Prac.g_00626
