Orthogroup	Pral	Prah
OG0000590	Pral.g_00465	Prah.g_00525
OG0000591	Pral.g_00462	Prah.g_00518
OG0000592	Pral.g_00461	Prah.g_00517
OG0000593	Pral.g_01433	Prah.g_00505
OG0000594	Pral.g_01434	Prah.g_00504
OG0000595	Pral.g_01435	Prah.g_00503
OG0000596	Pral.g_01439	Prah.g_00498
OG0000597	Pral.g_01441	Prah.g_00495
OG0000598	Pral.g_01442	Prah.g_00494
OG0000599	Pral.g_01445	Prah.g_00485
OG0000600	Pral.g_01446	Prah.g_00484
OG0000601	Pral.g_01447	Prah.g_00483
OG0000602	Pral.g_01449	Prah.g_00478
OG0000603	Pral.g_01450	Prah.g_00477
OG0000604	Pral.g_01451	Prah.g_00476
OG0000605	Pral.g_01452	Prah.g_00474
OG0000606	Pral.g_01455	Prah.g_00466
OG0000607	Pral.g_01458	Prah.g_00463
OG0000608	Pral.g_01459	Prah.g_00462
OG0000609	Pral.g_01460	Prah.g_00460
OG0000610	Pral.g_01466	Prah.g_00452
OG0000611	Pral.g_01469	Prah.g_00449
OG0000612	Pral.g_01470	Prah.g_00448
OG0000613	Pral.g_01769	Prah.g_02193
OG0000614	Pral.g_01748	Prah.g_00985
OG0000615	Pral.g_01737	Prah.g_00706
OG0000616	Pral.g_00399	Prah.g_02588
OG0000617	Pral.g_01723	Prah.g_00881
OG0000618	Pral.g_01722	Prah.g_00880
OG0000619	Pral.g_01721	Prah.g_00879
OG0000620	Pral.g_01718	Prah.g_00875
OG0000621	Pral.g_01717	Prah.g_00874
OG0000622	Pral.g_01716	Prah.g_00873
OG0000623	Pral.g_01715	Prah.g_00872
OG0000624	Pral.g_01713	Prah.g_00871
OG0000625	Pral.g_01712	Prah.g_00870
OG0000626	Pral.g_01711	Prah.g_00869
OG0000627	Pral.g_01709	Prah.g_00746
OG0000628	Pral.g_01708	Prah.g_00747
OG0000629	Pral.g_01707	Prah.g_00750
OG0000630	Pral.g_01704	Prah.g_00754
OG0000631	Pral.g_01658	Prah.g_00758
OG0000632	Pral.g_01657	Prah.g_00759
OG0000633	Pral.g_01656	Prah.g_00760
OG0000634	Pral.g_01484	Prah.g_00671
OG0000635	Pral.g_01485	Prah.g_00670
OG0000636	Pral.g_01487	Prah.g_00668
OG0000637	Pral.g_01489	Prah.g_00666
OG0000638	Pral.g_01490	Prah.g_00665
OG0000639	Pral.g_01491	Prah.g_00664
OG0000640	Pral.g_01492	Prah.g_00663
OG0000641	Pral.g_01496	Prah.g_00659
OG0000642	Pral.g_01497	Prah.g_00658
OG0000643	Pral.g_01498	Prah.g_00657
OG0000644	Pral.g_01499	Prah.g_00656
OG0000645	Pral.g_01500	Prah.g_00655
OG0000646	Pral.g_01502	Prah.g_00652
OG0000647	Pral.g_01504	Prah.g_00650
OG0000648	Pral.g_01506	Prah.g_00648
OG0000649	Pral.g_01507	Prah.g_00647
OG0000650	Pral.g_01508	Prah.g_00646
OG0000651	Pral.g_01509	Prah.g_00645
OG0000652	Pral.g_01510	Prah.g_00644
OG0000653	Pral.g_01512	Prah.g_00640
OG0000654	Pral.g_01513	Prah.g_00639
OG0000655	Pral.g_01514	Prah.g_00638
OG0000656	Pral.g_01517	Prah.g_00635
OG0000657	Pral.g_01524	Prah.g_00603
OG0000658	Pral.g_01525	Prah.g_00601
OG0000659	Pral.g_01526	Prah.g_00600
OG0000660	Pral.g_01530	Prah.g_00596
OG0000661	Pral.g_01532	Prah.g_00594
OG0000662	Pral.g_01534	Prah.g_00592
OG0000663	Pral.g_01536	Prah.g_00589
OG0000664	Pral.g_01537	Prah.g_00588
OG0000665	Pral.g_01543	Prah.g_00574
OG0000666	Pral.g_01544	Prah.g_00572
OG0000667	Pral.g_01548	Prah.g_00564
OG0000668	Pral.g_01820	Prah.g_00850
OG0000669	Pral.g_01809	Prah.g_00558
OG0000670	Pral.g_01806	Prah.g_01212
OG0000671	Pral.g_01804	Prah.g_00738
OG0000672	Pral.g_01801	Prah.g_00735
OG0000673	Pral.g_01798	Prah.g_00732
OG0000674	Pral.g_01796	Prah.g_00730
OG0000675	Pral.g_01795	Prah.g_00729
OG0000676	Pral.g_01793	Prah.g_00726
OG0000677	Pral.g_01792	Prah.g_00724
OG0000678	Pral.g_01790	Prah.g_00721
OG0000679	Pral.g_01786	Prah.g_00702
OG0000680	Pral.g_01785	Prah.g_00701
OG0000681	Pral.g_01782	Prah.g_00699
OG0000682	Pral.g_01781	Prah.g_00698
OG0000683	Pral.g_01780	Prah.g_00697
OG0000684	Pral.g_01778	Prah.g_00683
OG0000685	Pral.g_01776	Prah.g_00685
OG0000686	Pral.g_01775	Prah.g_00686
OG0000687	Pral.g_01774	Prah.g_00687
OG0000688	Pral.g_01474	Prah.g_00681
OG0000689	Pral.g_01475	Prah.g_00680
OG0000690	Pral.g_01476	Prah.g_00679
OG0000691	Pral.g_01477	Prah.g_00678
OG0000692	Pral.g_01479	Prah.g_00677
OG0000693	Pral.g_01480	Prah.g_00675
OG0000694	Pral.g_01481	Prah.g_00674
OG0000695	Pral.g_01654	Prah.g_00762
OG0000696	Pral.g_01653	Prah.g_00763
OG0000697	Pral.g_01652	Prah.g_00765
OG0000698	Pral.g_01649	Prah.g_00768
OG0000699	Pral.g_01647	Prah.g_00770
OG0000700	Pral.g_01646	Prah.g_00771
OG0000701	Pral.g_01645	Prah.g_00772
OG0000702	Pral.g_01643	Prah.g_00780
OG0000703	Pral.g_01642	Prah.g_00781
OG0000704	Pral.g_01640	Prah.g_00783
OG0000705	Pral.g_01634	Prah.g_00789
OG0000706	Pral.g_01633	Prah.g_00790
OG0000707	Pral.g_01632	Prah.g_00791
OG0000708	Pral.g_01630	Prah.g_00793
OG0000709	Pral.g_01626	Prah.g_00800
OG0000710	Pral.g_01623	Prah.g_00805
OG0000711	Pral.g_01579	Prah.g_00828
OG0000712	Pral.g_01580	Prah.g_00829
OG0000713	Pral.g_01581	Prah.g_00830
OG0000714	Pral.g_01582	Prah.g_00833
OG0000715	Pral.g_01584	Prah.g_00835
OG0000716	Pral.g_01586	Prah.g_00839
OG0000717	Pral.g_01587	Prah.g_00840
OG0000718	Pral.g_01590	Prah.g_00846
OG0000719	Pral.g_01592	Prah.g_00848
OG0000720	Pral.g_01603	Prah.g_00861
OG0000721	Pral.g_01607	Prah.g_00862
OG0000722	Pral.g_01608	Prah.g_00863
OG0000723	Pral.g_01575	Prah.g_00867
OG0000724	Pral.g_01566	Prah.g_00910
OG0000725	Pral.g_01560	Prah.g_00919
OG0000726	Pral.g_01559	Prah.g_00920
OG0000727	Pral.g_01558	Prah.g_00921
OG0000728	Pral.g_01556	Prah.g_00922
OG0000729	Pral.g_01311	Prah.g_00133
OG0000730	Pral.g_01324	Prah.g_01942
OG0000731	Pral.g_00692	Prah.g_01932
OG0000732	Pral.g_00348	Prah.g_00054
OG0000733	Pral.g_00077	Prah.g_02532
OG0000734	Pral.g_01351	Prah.g_01905
OG0000735	Pral.g_01353	Prah.g_01340
OG0000736	Pral.g_01354	Prah.g_01339
OG0000737	Pral.g_01355	Prah.g_01338
OG0000738	Pral.g_01359	Prah.g_01331
OG0000739	Pral.g_01360	Prah.g_01329
OG0000740	Pral.g_01361	Prah.g_01328
OG0000741	Pral.g_01363	Prah.g_01325
OG0000742	Pral.g_01366	Prah.g_01323
OG0000743	Pral.g_01368	Prah.g_01321
OG0000744	Pral.g_01369	Prah.g_01320
OG0000745	Pral.g_01370	Prah.g_01318
OG0000746	Pral.g_01372	Prah.g_01316
OG0000747	Pral.g_01373	Prah.g_01315
OG0000748	Pral.g_01378	Prah.g_01304
OG0000749	Pral.g_01379	Prah.g_01303
OG0000750	Pral.g_01380	Prah.g_01302
OG0000751	Pral.g_01383	Prah.g_01297
OG0000752	Pral.g_01385	Prah.g_01295
OG0000753	Pral.g_01388	Prah.g_01292
OG0000754	Pral.g_01391	Prah.g_01262
OG0000755	Pral.g_01399	Prah.g_01255
OG0000756	Pral.g_01400	Prah.g_01254
OG0000757	Pral.g_01406	Prah.g_01247
OG0000758	Pral.g_01407	Prah.g_01246
OG0000759	Pral.g_01408	Prah.g_01245
OG0000760	Pral.g_01409	Prah.g_01244
OG0000761	Pral.g_01410	Prah.g_01243
OG0000762	Pral.g_01411	Prah.g_01263
OG0000763	Pral.g_01413	Prah.g_01265
OG0000764	Pral.g_01414	Prah.g_01266
OG0000765	Pral.g_01423	Prah.g_01282
OG0000766	Pral.g_01424	Prah.g_01283
OG0000767	Pral.g_01426	Prah.g_01285
OG0000768	Pral.g_01427	Prah.g_01286
OG0000769	Pral.g_01429	Prah.g_01290
OG0000770	Pral.g_00456	Prah.g_01239
OG0000771	Pral.g_01064	Prah.g_00905
OG0000772	Pral.g_01893	Prah.g_01610
OG0000773	Pral.g_01290	Prah.g_01351
OG0000774	Pral.g_01288	Prah.g_01355
OG0000775	Pral.g_01286	Prah.g_01357
OG0000776	Pral.g_01285	Prah.g_01358
OG0000777	Pral.g_01284	Prah.g_01359
OG0000778	Pral.g_01283	Prah.g_01360
OG0000779	Pral.g_01279	Prah.g_01365
OG0000780	Pral.g_01278	Prah.g_01368
OG0000781	Pral.g_01275	Prah.g_01372
OG0000782	Pral.g_01274	Prah.g_01373
OG0000783	Pral.g_01273	Prah.g_01374
OG0000784	Pral.g_01272	Prah.g_01375
OG0000785	Pral.g_01270	Prah.g_01377
OG0000786	Pral.g_01267	Prah.g_01380
OG0000787	Pral.g_01266	Prah.g_01381
OG0000788	Pral.g_00440	Prah.g_00224
OG0000789	Pral.g_01060	Prah.g_01183
OG0000790	Pral.g_01217	Prah.g_01580
OG0000791	Pral.g_01215	Prah.g_01582
OG0000792	Pral.g_01214	Prah.g_01583
OG0000793	Pral.g_01211	Prah.g_01587
OG0000794	Pral.g_01210	Prah.g_01588
OG0000795	Pral.g_01209	Prah.g_01589
OG0000796	Pral.g_01205	Prah.g_01593
OG0000797	Pral.g_01204	Prah.g_01594
OG0000799	Pral.g_01184	Prah.g_00435
OG0000800	Pral.g_01183	Prah.g_00434
OG0000801	Pral.g_01182	Prah.g_00433
OG0000802	Pral.g_01180	Prah.g_00427
OG0000803	Pral.g_01178	Prah.g_00423
OG0000804	Pral.g_01177	Prah.g_00421
OG0000805	Pral.g_01175	Prah.g_00419
OG0000806	Pral.g_01173	Prah.g_00417
OG0000807	Pral.g_01172	Prah.g_00415
OG0000808	Pral.g_01171	Prah.g_00414
OG0000809	Pral.g_01167	Prah.g_00410
OG0000810	Pral.g_01166	Prah.g_00409
OG0000811	Pral.g_01158	Prah.g_00403
OG0000812	Pral.g_01156	Prah.g_00401
OG0000813	Pral.g_01155	Prah.g_00400
OG0000814	Pral.g_01153	Prah.g_00398
OG0000815	Pral.g_01152	Prah.g_00397
OG0000816	Pral.g_01150	Prah.g_00395
OG0000817	Pral.g_01149	Prah.g_00394
OG0000818	Pral.g_01144	Prah.g_00386
OG0000819	Pral.g_01143	Prah.g_00385
OG0000820	Pral.g_01142	Prah.g_00384
OG0000821	Pral.g_01137	Prah.g_00379
OG0000822	Pral.g_01136	Prah.g_00376
OG0000823	Pral.g_01135	Prah.g_00374
OG0000824	Pral.g_01132	Prah.g_00370
OG0000825	Pral.g_01131	Prah.g_00369
OG0000826	Pral.g_01130	Prah.g_00368
OG0000827	Pral.g_01129	Prah.g_00367
OG0000828	Pral.g_01126	Prah.g_00364
OG0000829	Pral.g_01125	Prah.g_00363
OG0000830	Pral.g_01124	Prah.g_00362
OG0000831	Pral.g_01122	Prah.g_00360
OG0000832	Pral.g_01110	Prah.g_01615
OG0000833	Pral.g_01101	Prah.g_01623
OG0000834	Pral.g_01100	Prah.g_01624
OG0000835	Pral.g_01099	Prah.g_01625
OG0000836	Pral.g_01098	Prah.g_01627
OG0000837	Pral.g_01097	Prah.g_01628
OG0000838	Pral.g_01094	Prah.g_01632
OG0000839	Pral.g_01093	Prah.g_01633
OG0000840	Pral.g_01092	Prah.g_01634
OG0000841	Pral.g_01091	Prah.g_01635
OG0000842	Pral.g_01090	Prah.g_01636
OG0000843	Pral.g_01089	Prah.g_01637
OG0000844	Pral.g_01088	Prah.g_01639
OG0000845	Pral.g_01087	Prah.g_01640
OG0000846	Pral.g_01086	Prah.g_01641
OG0000847	Pral.g_01085	Prah.g_01642
OG0000848	Pral.g_01084	Prah.g_01643
OG0000849	Pral.g_01083	Prah.g_01644
OG0000850	Pral.g_01081	Prah.g_01645
OG0000851	Pral.g_01080	Prah.g_01648
OG0000852	Pral.g_01079	Prah.g_01649
OG0000853	Pral.g_01074	Prah.g_01653
OG0000854	Pral.g_01072	Prah.g_01655
OG0000855	Pral.g_01071	Prah.g_01656
OG0000856	Pral.g_01058	Prah.g_00515
OG0000857	Pral.g_01503	Prah.g_00651
OG0000858	Pral.g_00100	Prah.g_01667
OG0000859	Pral.g_00101	Prah.g_01668
OG0000860	Pral.g_00109	Prah.g_01678
OG0000861	Pral.g_00110	Prah.g_01679
OG0000862	Pral.g_00111	Prah.g_01681
OG0000863	Pral.g_00113	Prah.g_01685
OG0000864	Pral.g_00114	Prah.g_01687
OG0000865	Pral.g_00115	Prah.g_01688
OG0000866	Pral.g_00116	Prah.g_01689
OG0000867	Pral.g_00117	Prah.g_01690
OG0000868	Pral.g_00119	Prah.g_01692
OG0000869	Pral.g_00122	Prah.g_01695
OG0000870	Pral.g_00127	Prah.g_01700
OG0000871	Pral.g_00128	Prah.g_01701
OG0000872	Pral.g_00129	Prah.g_01703
OG0000873	Pral.g_00132	Prah.g_01707
OG0000874	Pral.g_00135	Prah.g_01711
OG0000875	Pral.g_00136	Prah.g_01713
OG0000876	Pral.g_00137	Prah.g_01714
OG0000877	Pral.g_00139	Prah.g_01717
OG0000878	Pral.g_00140	Prah.g_01718
OG0000879	Pral.g_00141	Prah.g_01719
OG0000880	Pral.g_00142	Prah.g_01720
OG0000881	Pral.g_00146	Prah.g_01728
OG0000882	Pral.g_00151	Prah.g_01733
OG0000883	Pral.g_00154	Prah.g_01736
OG0000884	Pral.g_00156	Prah.g_01738
OG0000885	Pral.g_00157	Prah.g_01739
OG0000886	Pral.g_00158	Prah.g_01740
OG0000887	Pral.g_00159	Prah.g_01741
OG0000888	Pral.g_00161	Prah.g_01743
OG0000889	Pral.g_00163	Prah.g_01745
OG0000890	Pral.g_00164	Prah.g_01759
OG0000891	Pral.g_00165	Prah.g_01760
OG0000892	Pral.g_00167	Prah.g_01762
OG0000893	Pral.g_00170	Prah.g_02073
OG0000894	Pral.g_00173	Prah.g_02070
OG0000895	Pral.g_00177	Prah.g_02066
OG0000896	Pral.g_00178	Prah.g_02065
OG0000897	Pral.g_00180	Prah.g_02063
OG0000898	Pral.g_00181	Prah.g_02062
OG0000899	Pral.g_00182	Prah.g_02061
OG0000900	Pral.g_00183	Prah.g_02060
OG0000901	Pral.g_00187	Prah.g_02056
OG0000902	Pral.g_00189	Prah.g_02054
OG0000903	Pral.g_00193	Prah.g_02041
OG0000904	Pral.g_00198	Prah.g_02046
OG0000905	Pral.g_00191	Prah.g_02048
OG0000906	Pral.g_00190	Prah.g_02050
OG0000907	Pral.g_00200	Prah.g_02039
OG0000908	Pral.g_00203	Prah.g_02036
OG0000909	Pral.g_00204	Prah.g_02035
OG0000910	Pral.g_00205	Prah.g_02034
OG0000911	Pral.g_00207	Prah.g_02032
OG0000912	Pral.g_00208	Prah.g_02031
OG0000913	Pral.g_00209	Prah.g_02030
OG0000914	Pral.g_00210	Prah.g_02029
OG0000915	Pral.g_00211	Prah.g_02028
OG0000916	Pral.g_00212	Prah.g_02027
OG0000917	Pral.g_00213	Prah.g_02026
OG0000918	Pral.g_00214	Prah.g_02025
OG0000919	Pral.g_00215	Prah.g_02024
OG0000920	Pral.g_00216	Prah.g_02023
OG0000921	Pral.g_00217	Prah.g_02022
OG0000922	Pral.g_00218	Prah.g_02021
OG0000923	Pral.g_00222	Prah.g_02017
OG0000924	Pral.g_00223	Prah.g_02016
OG0000925	Pral.g_00224	Prah.g_02015
OG0000926	Pral.g_00225	Prah.g_02014
OG0000927	Pral.g_00227	Prah.g_02012
OG0000928	Pral.g_00228	Prah.g_02011
OG0000929	Pral.g_00229	Prah.g_02010
OG0000930	Pral.g_00230	Prah.g_02009
OG0000931	Pral.g_00232	Prah.g_02008
OG0000932	Pral.g_01190	Prah.g_02007
OG0000933	Pral.g_00236	Prah.g_02002
OG0000934	Pral.g_00238	Prah.g_02000
OG0000935	Pral.g_00239	Prah.g_01999
OG0000936	Pral.g_00240	Prah.g_01998
OG0000937	Pral.g_00241	Prah.g_01997
OG0000938	Pral.g_00244	Prah.g_01994
OG0000939	Pral.g_00245	Prah.g_01993
OG0000940	Pral.g_00252	Prah.g_01985
OG0000941	Pral.g_00254	Prah.g_01983
OG0000942	Pral.g_00256	Prah.g_01981
OG0000943	Pral.g_00257	Prah.g_01980
OG0000944	Pral.g_00259	Prah.g_01978
OG0000945	Pral.g_00260	Prah.g_01977
OG0000946	Pral.g_00266	Prah.g_01966
OG0000947	Pral.g_00268	Prah.g_01963
OG0000948	Pral.g_00269	Prah.g_01962
OG0000949	Pral.g_00272	Prah.g_01958
OG0000950	Pral.g_00278	Prah.g_02231
OG0000951	Pral.g_00282	Prah.g_02236
OG0000952	Pral.g_00286	Prah.g_02241
OG0000953	Pral.g_00290	Prah.g_02245
OG0000954	Pral.g_00294	Prah.g_00167
OG0000955	Pral.g_00295	Prah.g_00166
OG0000956	Pral.g_00297	Prah.g_00164
OG0000957	Pral.g_00303	Prah.g_00152
OG0000958	Pral.g_00304	Prah.g_00151
OG0000959	Pral.g_00308	Prah.g_00146
OG0000960	Pral.g_00309	Prah.g_00145
OG0000961	Pral.g_00312	Prah.g_00136
OG0000962	Pral.g_00314	Prah.g_00134
OG0000963	Pral.g_00318	Prah.g_00129
OG0000964	Pral.g_00319	Prah.g_00128
OG0000965	Pral.g_00320	Prah.g_00127
OG0000966	Pral.g_00326	Prah.g_00086
OG0000967	Pral.g_00330	Prah.g_00079
OG0000968	Pral.g_00332	Prah.g_00076
OG0000969	Pral.g_00333	Prah.g_00074
OG0000970	Pral.g_00334	Prah.g_00073
OG0000971	Pral.g_00335	Prah.g_00071
OG0000972	Pral.g_00336	Prah.g_00070
OG0000973	Pral.g_00337	Prah.g_00068
OG0000974	Pral.g_00338	Prah.g_00067
OG0000975	Pral.g_00339	Prah.g_00066
OG0000976	Pral.g_00340	Prah.g_00065
OG0000977	Pral.g_00341	Prah.g_00063
OG0000978	Pral.g_00342	Prah.g_00062
OG0000979	Pral.g_00345	Prah.g_00059
OG0000980	Pral.g_00347	Prah.g_00055
OG0000981	Pral.g_00350	Prah.g_00052
OG0000982	Pral.g_00352	Prah.g_02491
OG0000983	Pral.g_00353	Prah.g_02492
OG0000984	Pral.g_00354	Prah.g_02493
OG0000985	Pral.g_00357	Prah.g_02497
OG0000986	Pral.g_00359	Prah.g_02499
OG0000987	Pral.g_00360	Prah.g_02501
OG0000988	Pral.g_00363	Prah.g_02505
OG0000989	Pral.g_00367	Prah.g_02513
OG0000990	Pral.g_00373	Prah.g_02536
OG0000991	Pral.g_00374	Prah.g_02540
OG0000992	Pral.g_00377	Prah.g_02543
OG0000993	Pral.g_00378	Prah.g_02544
OG0000994	Pral.g_00379	Prah.g_02547
OG0000995	Pral.g_00383	Prah.g_02552
OG0000996	Pral.g_00384	Prah.g_02565
OG0000997	Pral.g_00386	Prah.g_02574
OG0000998	Pral.g_00388	Prah.g_02576
OG0000999	Pral.g_00389	Prah.g_02577
OG0001000	Pral.g_00392	Prah.g_02580
OG0001001	Pral.g_00396	Prah.g_02584
OG0001002	Pral.g_00401	Prah.g_02591
OG0001003	Pral.g_00402	Prah.g_02593
OG0001004	Pral.g_00403	Prah.g_02594
OG0001005	Pral.g_00404	Prah.g_02596
OG0001006	Pral.g_00408	Prah.g_02602
OG0001007	Pral.g_00410	Prah.g_02604
OG0001008	Pral.g_00657	Prah.g_00231
OG0001009	Pral.g_01017	Prah.g_00033
OG0001010	Pral.g_01016	Prah.g_00034
OG0001011	Pral.g_01014	Prah.g_00036
OG0001012	Pral.g_01001	Prah.g_02488
OG0001013	Pral.g_00994	Prah.g_02466
OG0001014	Pral.g_00991	Prah.g_02454
OG0001015	Pral.g_00990	Prah.g_02453
OG0001016	Pral.g_00974	Prah.g_01843
OG0001017	Pral.g_00970	Prah.g_01849
OG0001018	Pral.g_00968	Prah.g_01851
OG0001019	Pral.g_00958	Prah.g_01867
OG0001020	Pral.g_00957	Prah.g_01873
OG0001021	Pral.g_00956	Prah.g_01877
OG0001022	Pral.g_00953	Prah.g_01882
OG0001023	Pral.g_00952	Prah.g_01883
OG0001024	Pral.g_00949	Prah.g_01887
OG0001025	Pral.g_00942	Prah.g_01894
OG0001026	Pral.g_00934	Prah.g_01908
OG0001027	Pral.g_00933	Prah.g_00195
OG0001028	Pral.g_00931	Prah.g_00193
OG0001029	Pral.g_00930	Prah.g_00191
OG0001030	Pral.g_00914	Prah.g_02257
OG0001031	Pral.g_00857	Prah.g_02336
OG0001032	Pral.g_00856	Prah.g_02339
OG0001033	Pral.g_00836	Prah.g_02372
OG0001034	Pral.g_00804	Prah.g_01779
OG0001035	Pral.g_00784	Prah.g_02099
OG0001036	Pral.g_00780	Prah.g_02103
OG0001037	Pral.g_00779	Prah.g_02105
OG0001038	Pral.g_00761	Prah.g_02132
OG0001039	Pral.g_00758	Prah.g_02135
OG0001040	Pral.g_00755	Prah.g_02138
OG0001041	Pral.g_00751	Prah.g_02143
OG0001042	Pral.g_00734	Prah.g_02168
OG0001043	Pral.g_00733	Prah.g_02170
OG0001044	Pral.g_00699	Prah.g_01941
OG0001045	Pral.g_00690	Prah.g_01929
OG0001046	Pral.g_01039	Prah.g_01661
OG0001047	Pral.g_00655	Prah.g_00233
OG0001048	Pral.g_00654	Prah.g_00234
OG0001049	Pral.g_00651	Prah.g_00237
OG0001050	Pral.g_00650	Prah.g_00238
OG0001051	Pral.g_00649	Prah.g_00239
OG0001052	Pral.g_00621	Prah.g_00308
OG0001053	Pral.g_00608	Prah.g_01563
OG0001055	Pral.g_00573	Prah.g_01524
OG0001056	Pral.g_00554	Prah.g_01496
OG0001057	Pral.g_00549	Prah.g_01482
OG0001058	Pral.g_00541	Prah.g_01468
OG0001059	Pral.g_00537	Prah.g_01464
OG0001060	Pral.g_00530	Prah.g_01458
OG0001061	Pral.g_00514	Prah.g_01440
OG0001062	Pral.g_00512	Prah.g_01438
OG0001063	Pral.g_00510	Prah.g_01434
OG0001064	Pral.g_00509	Prah.g_01433
OG0001065	Pral.g_00508	Prah.g_01432
OG0001066	Pral.g_00507	Prah.g_01431
OG0001067	Pral.g_00506	Prah.g_01430
OG0001068	Pral.g_00505	Prah.g_01429
OG0001069	Pral.g_00504	Prah.g_01428
OG0001070	Pral.g_00502	Prah.g_01424
OG0001071	Pral.g_00501	Prah.g_01423
OG0001072	Pral.g_00499	Prah.g_01418
OG0001073	Pral.g_00485	Prah.g_01399
OG0001074	Pral.g_00472	Prah.g_00532
OG0001075	Pral.g_00471	Prah.g_00531
OG0001076	Pral.g_00464	Prah.g_00523
OG0001077	Pral.g_00459	Prah.g_00513
OG0001078	Pral.g_01437	Prah.g_00500
OG0001079	Pral.g_01448	Prah.g_00482
OG0001080	Pral.g_01454	Prah.g_00472
OG0001081	Pral.g_01456	Prah.g_00465
OG0001082	Pral.g_01457	Prah.g_00464
OG0001083	Pral.g_01462	Prah.g_00456
OG0001084	Pral.g_01463	Prah.g_00455
OG0001085	Pral.g_01772	Prah.g_00444
OG0001086	Pral.g_01771	Prah.g_00442
OG0001087	Pral.g_01753	Prah.g_00968
OG0001088	Pral.g_01752	Prah.g_00972
OG0001089	Pral.g_01741	Prah.g_01025
OG0001090	Pral.g_01728	Prah.g_00886
OG0001091	Pral.g_01726	Prah.g_00884
OG0001092	Pral.g_01725	Prah.g_00882
OG0001093	Pral.g_01720	Prah.g_00878
OG0001094	Pral.g_01482	Prah.g_00673
OG0001095	Pral.g_01501	Prah.g_00654
OG0001096	Pral.g_01515	Prah.g_00637
OG0001097	Pral.g_01533	Prah.g_00593
OG0001098	Pral.g_01552	Prah.g_00743
OG0001099	Pral.g_01815	Prah.g_00192
OG0001100	Pral.g_01807	Prah.g_00740
OG0001101	Pral.g_01805	Prah.g_00739
OG0001102	Pral.g_01802	Prah.g_00736
OG0001103	Pral.g_01800	Prah.g_00734
OG0001104	Pral.g_01777	Prah.g_00684
OG0001105	Pral.g_01773	Prah.g_00689
OG0001106	Pral.g_01639	Prah.g_00784
OG0001107	Pral.g_01629	Prah.g_00794
OG0001108	Pral.g_01625	Prah.g_00801
OG0001109	Pral.g_01624	Prah.g_00803
OG0001110	Pral.g_01622	Prah.g_00806
OG0001111	Pral.g_01621	Prah.g_00808
OG0001112	Pral.g_01620	Prah.g_00810
OG0001113	Pral.g_01619	Prah.g_00811
OG0001114	Pral.g_01618	Prah.g_00812
OG0001115	Pral.g_01616	Prah.g_00814
OG0001116	Pral.g_01615	Prah.g_00815
OG0001117	Pral.g_01614	Prah.g_00816
OG0001118	Pral.g_01613	Prah.g_00817
OG0001119	Pral.g_01612	Prah.g_00818
OG0001120	Pral.g_01611	Prah.g_00821
OG0001122	Pral.g_01593	Prah.g_00849
OG0001123	Pral.g_01598	Prah.g_00856
OG0001124	Pral.g_01600	Prah.g_00858
OG0001125	Pral.g_01602	Prah.g_00860
OG0001126	Pral.g_01571	Prah.g_00903
OG0001127	Pral.g_01570	Prah.g_00904
OG0001128	Pral.g_01569	Prah.g_00907
OG0001129	Pral.g_01568	Prah.g_00908
OG0001130	Pral.g_01567	Prah.g_00909
OG0001131	Pral.g_01321	Prah.g_00893
OG0001132	Pral.g_01033	Prah.g_00539
OG0001133	Pral.g_01314	Prah.g_00521
OG0001134	Pral.g_00056, Pral.g_00078	Prah.g_02524
OG0001136	Pral.g_01364	Prah.g_01324
OG0001137	Pral.g_01377	Prah.g_01305
OG0001138	Pral.g_01401	Prah.g_01253
OG0001139	Pral.g_01403	Prah.g_01251
OG0001141	Pral.g_01404	Prah.g_01249
OG0001142	Pral.g_01405	Prah.g_01248
OG0001143	Pral.g_01412	Prah.g_01264
OG0001144	Pral.g_01417	Prah.g_01273
OG0001145	Pral.g_01289	Prah.g_01353
OG0001146	Pral.g_01277	Prah.g_01369
OG0001147	Pral.g_01235	Prah.g_00323
OG0001148	Pral.g_01220	Prah.g_01577
OG0001149	Pral.g_01219	Prah.g_01578
OG0001150	Pral.g_01218	Prah.g_01579
OG0001151	Pral.g_01207	Prah.g_01591
OG0001152	Pral.g_01206	Prah.g_01592
OG0001153	Pral.g_01128	Prah.g_00366
OG0001154	Pral.g_01127	Prah.g_00365
OG0001155	Pral.g_01108	Prah.g_01617
OG0001156	Pral.g_01105	Prah.g_01620
OG0001157	Pral.g_01104	Prah.g_00538
OG0001158	Pral.g_01103	Prah.g_01621
OG0001159	Pral.g_01102	Prah.g_01622
OG0001160	Pral.g_01076	Prah.g_01651
OG0001161	Pral.g_00045	Prah.g_00541
OG0001163	Pral.g_00098	Prah.g_01665
OG0001164	Pral.g_00102	Prah.g_01670
OG0001165	Pral.g_00105	Prah.g_01673
OG0001166	Pral.g_00126	Prah.g_01699
OG0001167	Pral.g_00143	Prah.g_01725
OG0001168	Pral.g_00145	Prah.g_01727
OG0001169	Pral.g_00147	Prah.g_01729
OG0001170	Pral.g_00149	Prah.g_01731
OG0001171	Pral.g_00160	Prah.g_01742
OG0001172	Pral.g_00175	Prah.g_02068
OG0001173	Pral.g_00176	Prah.g_02067
OG0001174	Pral.g_00184	Prah.g_02059
OG0001175	Pral.g_00185	Prah.g_02058
OG0001176	Pral.g_00194	Prah.g_02042
OG0001177	Pral.g_00196	Prah.g_02044
