Orthogroup	Pral	Pran
OG0000581	Pral.g_00483	Pran.g_01573
OG0000582	Pral.g_00480	Pran.g_01570
OG0000583	Pral.g_00479	Pran.g_01569
OG0000584	Pral.g_00478	Pran.g_01568
OG0000585	Pral.g_00476	Pran.g_01566
OG0000586	Pral.g_00475	Pran.g_01565
OG0000587	Pral.g_00474	Pran.g_01564
OG0000588	Pral.g_00469	Pran.g_01560
OG0000589	Pral.g_00466	Pran.g_01557
OG0000590	Pral.g_00465	Pran.g_01556
OG0000591	Pral.g_00462	Pran.g_01553
OG0000592	Pral.g_00461	Pran.g_01552
OG0000593	Pral.g_01433	Pran.g_01546
OG0000594	Pral.g_01434	Pran.g_01545
OG0000595	Pral.g_01435	Pran.g_01544
OG0000596	Pral.g_01439	Pran.g_01540
OG0000597	Pral.g_01441	Pran.g_01538
OG0000598	Pral.g_01442	Pran.g_01537
OG0000599	Pral.g_01445	Pran.g_01534
OG0000600	Pral.g_01446	Pran.g_01533
OG0000601	Pral.g_01447	Pran.g_01532
OG0000602	Pral.g_01449	Pran.g_01530
OG0000603	Pral.g_01450	Pran.g_01529
OG0000604	Pral.g_01451	Pran.g_01528
OG0000605	Pral.g_01452	Pran.g_01527
OG0000606	Pral.g_01455	Pran.g_01524
OG0000607	Pral.g_01458	Pran.g_01521
OG0000608	Pral.g_01459	Pran.g_01520
OG0000609	Pral.g_01460	Pran.g_01519
OG0000610	Pral.g_01466	Pran.g_01514
OG0000611	Pral.g_01469	Pran.g_01511
OG0000612	Pral.g_01470	Pran.g_01510
OG0000613	Pral.g_01769	Pran.g_01505
OG0000614	Pral.g_01748	Pran.g_01486
OG0000615	Pral.g_01737	Pran.g_01478
OG0000616	Pral.g_00399	Pran.g_01472
OG0000617	Pral.g_01723	Pran.g_01454
OG0000618	Pral.g_01722	Pran.g_01453
OG0000619	Pral.g_01721	Pran.g_01452
OG0000620	Pral.g_01718	Pran.g_01449
OG0000621	Pral.g_01717	Pran.g_01448
OG0000622	Pral.g_01716	Pran.g_01447
OG0000623	Pral.g_01715	Pran.g_01446
OG0000624	Pral.g_01713	Pran.g_01445
OG0000625	Pral.g_01712	Pran.g_01444
OG0000626	Pral.g_01711	Pran.g_01443
OG0000627	Pral.g_01709	Pran.g_01442
OG0000628	Pral.g_01708	Pran.g_01441
OG0000629	Pral.g_01707	Pran.g_01440
OG0000630	Pral.g_01704	Pran.g_01437
OG0000631	Pral.g_01658	Pran.g_01352
OG0000632	Pral.g_01657	Pran.g_01351
OG0000633	Pral.g_01656	Pran.g_01350
OG0000634	Pral.g_01484	Pran.g_01347
OG0000635	Pral.g_01485	Pran.g_01346
OG0000636	Pral.g_01487	Pran.g_01344
OG0000637	Pral.g_01489	Pran.g_01342
OG0000638	Pral.g_01490	Pran.g_01341
OG0000639	Pral.g_01491	Pran.g_01340
OG0000640	Pral.g_01492	Pran.g_01339
OG0000641	Pral.g_01496	Pran.g_01335
OG0000642	Pral.g_01497	Pran.g_01334
OG0000643	Pral.g_01498	Pran.g_01333
OG0000644	Pral.g_01499	Pran.g_01332
OG0000645	Pral.g_01500	Pran.g_01331
OG0000646	Pral.g_01502	Pran.g_01329
OG0000647	Pral.g_01504	Pran.g_01328
OG0000648	Pral.g_01506	Pran.g_01326
OG0000649	Pral.g_01507	Pran.g_01325
OG0000650	Pral.g_01508	Pran.g_01324
OG0000651	Pral.g_01509	Pran.g_01323
OG0000652	Pral.g_01510	Pran.g_01322
OG0000653	Pral.g_01512	Pran.g_01320
OG0000654	Pral.g_01513	Pran.g_01319
OG0000655	Pral.g_01514	Pran.g_01318
OG0000656	Pral.g_01517	Pran.g_01315
OG0000657	Pral.g_01524	Pran.g_01308
OG0000658	Pral.g_01525	Pran.g_01307
OG0000659	Pral.g_01526	Pran.g_01306
OG0000660	Pral.g_01530	Pran.g_01302
OG0000661	Pral.g_01532	Pran.g_01300
OG0000662	Pral.g_01534	Pran.g_01298
OG0000663	Pral.g_01536	Pran.g_01296
OG0000664	Pral.g_01537	Pran.g_01295
OG0000665	Pral.g_01543	Pran.g_01291
OG0000666	Pral.g_01544	Pran.g_01290
OG0000667	Pral.g_01548	Pran.g_01285
OG0000668	Pral.g_01820	Pran.g_00413
OG0000669	Pral.g_01809	Pran.g_00421
OG0000670	Pral.g_01806	Pran.g_00423
OG0000671	Pral.g_01804	Pran.g_00425
OG0000672	Pral.g_01801	Pran.g_00427
OG0000673	Pral.g_01798	Pran.g_00430
OG0000674	Pral.g_01796	Pran.g_00432
OG0000675	Pral.g_01795	Pran.g_00433
OG0000676	Pral.g_01793	Pran.g_00435
OG0000677	Pral.g_01792	Pran.g_00436
OG0000678	Pral.g_01790	Pran.g_00438
OG0000679	Pral.g_01786	Pran.g_00442
OG0000680	Pral.g_01785	Pran.g_00443
OG0000681	Pral.g_01782	Pran.g_00445
OG0000682	Pral.g_01781	Pran.g_00446
OG0000683	Pral.g_01780	Pran.g_00447
OG0000684	Pral.g_01778	Pran.g_00449
OG0000685	Pral.g_01776	Pran.g_00451
OG0000686	Pral.g_01775	Pran.g_00452
OG0000687	Pral.g_01774	Pran.g_00453
OG0000688	Pral.g_01474	Pran.g_00456
OG0000689	Pral.g_01475	Pran.g_00457
OG0000690	Pral.g_01476	Pran.g_00458
OG0000691	Pral.g_01477	Pran.g_00459
OG0000692	Pral.g_01479	Pran.g_00461
OG0000693	Pral.g_01480	Pran.g_00462
OG0000694	Pral.g_01481	Pran.g_00463
OG0000695	Pral.g_01654	Pran.g_00465
OG0000696	Pral.g_01653	Pran.g_00466
OG0000697	Pral.g_01652	Pran.g_00467
OG0000698	Pral.g_01649	Pran.g_00470
OG0000699	Pral.g_01647	Pran.g_00471
OG0000700	Pral.g_01646	Pran.g_00472
OG0000701	Pral.g_01645	Pran.g_00473
OG0000702	Pral.g_01643	Pran.g_00475
OG0000703	Pral.g_01642	Pran.g_00476
OG0000704	Pral.g_01640	Pran.g_00477
OG0000705	Pral.g_01634	Pran.g_00481
OG0000706	Pral.g_01633	Pran.g_00482
OG0000707	Pral.g_01632	Pran.g_00483
OG0000708	Pral.g_01630	Pran.g_00484
OG0000709	Pral.g_01626	Pran.g_00488
OG0000710	Pral.g_01623	Pran.g_00491
OG0000711	Pral.g_01579	Pran.g_00508
OG0000712	Pral.g_01580	Pran.g_00510
OG0000713	Pral.g_01581	Pran.g_00511
OG0000714	Pral.g_01582	Pran.g_00512
OG0000715	Pral.g_01584	Pran.g_00514
OG0000716	Pral.g_01586	Pran.g_00516
OG0000717	Pral.g_01587	Pran.g_00517
OG0000718	Pral.g_01590	Pran.g_00537
OG0000719	Pral.g_01592	Pran.g_00539
OG0000720	Pral.g_01603	Pran.g_00548
OG0000721	Pral.g_01607	Pran.g_00550
OG0000722	Pral.g_01608	Pran.g_00551
OG0000723	Pral.g_01575	Pran.g_00554
OG0000724	Pral.g_01566	Pran.g_00563
OG0000725	Pral.g_01560	Pran.g_00569
OG0000726	Pral.g_01559	Pran.g_00570
OG0000727	Pral.g_01558	Pran.g_00571
OG0000728	Pral.g_01556	Pran.g_00573
OG0000729	Pral.g_01311	Pran.g_00133
OG0000730	Pral.g_01324	Pran.g_00129
OG0000731	Pral.g_00692	Pran.g_00125
OG0000732	Pral.g_00348	Pran.g_00115
OG0000733	Pral.g_00077	Pran.g_00092
OG0000734	Pral.g_01351	Pran.g_00075
OG0000735	Pral.g_01353	Pran.g_00073
OG0000736	Pral.g_01354	Pran.g_00072
OG0000737	Pral.g_01355	Pran.g_00071
OG0000738	Pral.g_01359	Pran.g_00067
OG0000739	Pral.g_01360	Pran.g_00066
OG0000740	Pral.g_01361	Pran.g_00065
OG0000741	Pral.g_01363	Pran.g_00064
OG0000742	Pral.g_01366	Pran.g_00061
OG0000743	Pral.g_01368	Pran.g_00059
OG0000744	Pral.g_01369	Pran.g_00058
OG0000745	Pral.g_01370	Pran.g_00057
OG0000746	Pral.g_01372	Pran.g_00055
OG0000747	Pral.g_01373	Pran.g_00054
OG0000748	Pral.g_01378	Pran.g_00051
OG0000749	Pral.g_01379	Pran.g_00050
OG0000750	Pral.g_01380	Pran.g_00049
OG0000751	Pral.g_01383	Pran.g_00047
OG0000752	Pral.g_01385	Pran.g_00045
OG0000753	Pral.g_01388	Pran.g_00042
OG0000754	Pral.g_01391	Pran.g_00039
OG0000755	Pral.g_01399	Pran.g_00036
OG0000756	Pral.g_01400	Pran.g_00035
OG0000757	Pral.g_01406	Pran.g_00029
OG0000758	Pral.g_01407	Pran.g_00028
OG0000759	Pral.g_01408	Pran.g_00027
OG0000760	Pral.g_01409	Pran.g_00026
OG0000761	Pral.g_01410	Pran.g_00025
OG0000762	Pral.g_01411	Pran.g_00024
OG0000763	Pral.g_01413	Pran.g_00022
OG0000764	Pral.g_01414	Pran.g_00021
OG0000765	Pral.g_01423	Pran.g_00012
OG0000766	Pral.g_01424	Pran.g_00011
OG0000767	Pral.g_01426	Pran.g_00009
OG0000768	Pral.g_01427	Pran.g_00008
OG0000769	Pral.g_01429	Pran.g_00006
OG0000770	Pral.g_00456	Pran.g_00004
OG0000771	Pral.g_01064	Pran.g_00918
OG0000772	Pral.g_01893	Pran.g_00899
OG0000773	Pral.g_01290	Pran.g_00885
OG0000774	Pral.g_01288	Pran.g_00883
OG0000775	Pral.g_01286	Pran.g_00881
OG0000776	Pral.g_01285	Pran.g_00880
OG0000777	Pral.g_01284	Pran.g_00879
OG0000778	Pral.g_01283	Pran.g_00878
OG0000779	Pral.g_01279	Pran.g_00874
OG0000780	Pral.g_01278	Pran.g_00873
OG0000781	Pral.g_01275	Pran.g_00870
OG0000782	Pral.g_01274	Pran.g_00869
OG0000783	Pral.g_01273	Pran.g_00868
OG0000784	Pral.g_01272	Pran.g_00867
OG0000785	Pral.g_01270	Pran.g_00865
OG0000786	Pral.g_01267	Pran.g_00863
OG0000787	Pral.g_01266	Pran.g_00862
OG0000788	Pral.g_00440	Pran.g_00853
OG0000789	Pral.g_01060	Pran.g_00850
OG0000790	Pral.g_01217	Pran.g_00836
OG0000791	Pral.g_01215	Pran.g_00834
OG0000792	Pral.g_01214	Pran.g_00833
OG0000793	Pral.g_01211	Pran.g_00830
OG0000794	Pral.g_01210	Pran.g_00829
OG0000795	Pral.g_01209	Pran.g_00828
OG0000796	Pral.g_01205	Pran.g_00824
OG0000797	Pral.g_01204	Pran.g_00823
OG0000799	Pral.g_01184	Pran.g_00751
OG0000800	Pral.g_01183	Pran.g_00750
OG0000801	Pral.g_01182	Pran.g_00749
OG0000802	Pral.g_01180	Pran.g_00747
OG0000803	Pral.g_01178	Pran.g_00745
OG0000804	Pral.g_01177	Pran.g_00744
OG0000805	Pral.g_01175	Pran.g_00742
OG0000806	Pral.g_01173	Pran.g_00740
OG0000807	Pral.g_01172	Pran.g_00739
OG0000808	Pral.g_01171	Pran.g_00738
OG0000809	Pral.g_01167	Pran.g_00735
OG0000810	Pral.g_01166	Pran.g_00734
OG0000811	Pral.g_01158	Pran.g_00730
OG0000812	Pral.g_01156	Pran.g_00728
OG0000813	Pral.g_01155	Pran.g_00727
OG0000814	Pral.g_01153	Pran.g_00725
OG0000815	Pral.g_01152	Pran.g_00724
OG0000816	Pral.g_01150	Pran.g_00722
OG0000817	Pral.g_01149	Pran.g_00721
OG0000818	Pral.g_01144	Pran.g_00716
OG0000819	Pral.g_01143	Pran.g_00715
OG0000820	Pral.g_01142	Pran.g_00714
OG0000821	Pral.g_01137	Pran.g_00710
OG0000822	Pral.g_01136	Pran.g_00709
OG0000823	Pral.g_01135	Pran.g_00708
OG0000824	Pral.g_01132	Pran.g_00705
OG0000825	Pral.g_01131	Pran.g_00704
OG0000826	Pral.g_01130	Pran.g_00703
OG0000827	Pral.g_01129	Pran.g_00702
OG0000828	Pral.g_01126	Pran.g_00699
OG0000829	Pral.g_01125	Pran.g_00698
OG0000830	Pral.g_01124	Pran.g_00697
OG0000831	Pral.g_01122	Pran.g_00695
OG0000832	Pral.g_01110	Pran.g_00689
OG0000833	Pral.g_01101	Pran.g_00681
OG0000834	Pral.g_01100	Pran.g_00680
OG0000835	Pral.g_01099	Pran.g_00679
OG0000836	Pral.g_01098	Pran.g_00678
OG0000837	Pral.g_01097	Pran.g_00677
OG0000838	Pral.g_01094	Pran.g_00675
OG0000839	Pral.g_01093	Pran.g_00674
OG0000840	Pral.g_01092	Pran.g_00673
OG0000841	Pral.g_01091	Pran.g_00672
OG0000842	Pral.g_01090	Pran.g_00671
OG0000843	Pral.g_01089	Pran.g_00670
OG0000844	Pral.g_01088	Pran.g_00669
OG0000845	Pral.g_01087	Pran.g_00668
OG0000846	Pral.g_01086	Pran.g_00667
OG0000847	Pral.g_01085	Pran.g_00666
OG0000848	Pral.g_01084	Pran.g_00665
OG0000849	Pral.g_01083	Pran.g_00664
OG0000850	Pral.g_01081	Pran.g_00662
OG0000851	Pral.g_01080	Pran.g_00661
OG0000852	Pral.g_01079	Pran.g_00660
OG0000853	Pral.g_01074	Pran.g_00656
OG0000854	Pral.g_01072	Pran.g_00654
OG0000855	Pral.g_01071	Pran.g_00653
OG0000856	Pral.g_01058	Pran.g_00636
OG0000857	Pral.g_01503	Pran.g_00598
OG0000858	Pral.g_00100	Pran.g_00964
OG0000859	Pral.g_00101	Pran.g_00965
OG0000860	Pral.g_00109	Pran.g_00972
OG0000861	Pral.g_00110	Pran.g_00973
OG0000862	Pral.g_00111	Pran.g_00974
OG0000863	Pral.g_00113	Pran.g_00976
OG0000864	Pral.g_00114	Pran.g_00977
OG0000865	Pral.g_00115	Pran.g_00978
OG0000866	Pral.g_00116	Pran.g_00979
OG0000867	Pral.g_00117	Pran.g_00980
OG0000868	Pral.g_00119	Pran.g_00981
OG0000869	Pral.g_00122	Pran.g_00985
OG0000870	Pral.g_00127	Pran.g_00990
OG0000871	Pral.g_00128	Pran.g_00991
OG0000872	Pral.g_00129	Pran.g_00992
OG0000873	Pral.g_00132	Pran.g_00995
OG0000874	Pral.g_00135	Pran.g_00998
OG0000875	Pral.g_00136	Pran.g_00999
OG0000876	Pral.g_00137	Pran.g_01000
OG0000877	Pral.g_00139	Pran.g_01002
OG0000878	Pral.g_00140	Pran.g_01003
OG0000879	Pral.g_00141	Pran.g_01004
OG0000880	Pral.g_00142	Pran.g_01005
OG0000881	Pral.g_00146	Pran.g_01009
OG0000882	Pral.g_00151	Pran.g_01014
OG0000883	Pral.g_00154	Pran.g_01015
OG0000884	Pral.g_00156	Pran.g_01017
OG0000885	Pral.g_00157	Pran.g_01018
OG0000886	Pral.g_00158	Pran.g_01019
OG0000887	Pral.g_00159	Pran.g_01020
OG0000888	Pral.g_00161	Pran.g_01022
OG0000889	Pral.g_00163	Pran.g_01024
OG0000890	Pral.g_00164	Pran.g_01025
OG0000891	Pral.g_00165	Pran.g_01026
OG0000892	Pral.g_00167	Pran.g_01028
OG0000893	Pral.g_00170	Pran.g_01032
OG0000894	Pral.g_00173	Pran.g_01034
OG0000895	Pral.g_00177	Pran.g_01037
OG0000896	Pral.g_00178	Pran.g_01038
OG0000897	Pral.g_00180	Pran.g_01040
OG0000898	Pral.g_00181	Pran.g_01041
OG0000899	Pral.g_00182	Pran.g_01042
OG0000900	Pral.g_00183	Pran.g_01044
OG0000901	Pral.g_00187	Pran.g_01047
OG0000902	Pral.g_00189	Pran.g_01049
OG0000903	Pral.g_00193	Pran.g_01052
OG0000904	Pral.g_00198	Pran.g_01054
OG0000905	Pral.g_00191	Pran.g_01058
OG0000906	Pral.g_00190	Pran.g_01059
OG0000907	Pral.g_00200	Pran.g_01062
OG0000908	Pral.g_00203	Pran.g_01065
OG0000909	Pral.g_00204	Pran.g_01066
OG0000910	Pral.g_00205	Pran.g_01067
OG0000911	Pral.g_00207	Pran.g_01070
OG0000912	Pral.g_00208	Pran.g_01071
OG0000913	Pral.g_00209	Pran.g_01072
OG0000914	Pral.g_00210	Pran.g_01073
OG0000915	Pral.g_00211	Pran.g_01074
OG0000916	Pral.g_00212	Pran.g_01075
OG0000917	Pral.g_00213	Pran.g_01076
OG0000918	Pral.g_00214	Pran.g_01077
OG0000919	Pral.g_00215	Pran.g_01078
OG0000920	Pral.g_00216	Pran.g_01079
OG0000921	Pral.g_00217	Pran.g_01080
OG0000922	Pral.g_00218	Pran.g_01081
OG0000923	Pral.g_00222	Pran.g_01085
OG0000924	Pral.g_00223	Pran.g_01086
OG0000925	Pral.g_00224	Pran.g_01087
OG0000926	Pral.g_00225	Pran.g_01088
OG0000927	Pral.g_00227	Pran.g_01090
OG0000928	Pral.g_00228	Pran.g_01091
OG0000929	Pral.g_00229	Pran.g_01092
OG0000930	Pral.g_00230	Pran.g_01093
OG0000931	Pral.g_00232	Pran.g_01094
OG0000932	Pral.g_01190	Pran.g_01095
OG0000933	Pral.g_00236	Pran.g_01099
OG0000934	Pral.g_00238	Pran.g_01101
OG0000935	Pral.g_00239	Pran.g_01102
OG0000936	Pral.g_00240	Pran.g_01103
OG0000937	Pral.g_00241	Pran.g_01104
OG0000938	Pral.g_00244	Pran.g_01106
OG0000939	Pral.g_00245	Pran.g_01107
OG0000940	Pral.g_00252	Pran.g_01114
OG0000941	Pral.g_00254	Pran.g_01116
OG0000942	Pral.g_00256	Pran.g_01118
OG0000943	Pral.g_00257	Pran.g_01119
OG0000944	Pral.g_00259	Pran.g_01120
OG0000945	Pral.g_00260	Pran.g_01121
OG0000946	Pral.g_00266	Pran.g_01125
OG0000947	Pral.g_00268	Pran.g_01127
OG0000948	Pral.g_00269	Pran.g_01128
OG0000949	Pral.g_00272	Pran.g_01131
OG0000950	Pral.g_00278	Pran.g_01136
OG0000951	Pral.g_00282	Pran.g_01139
OG0000952	Pral.g_00286	Pran.g_01143
OG0000953	Pral.g_00290	Pran.g_01146
OG0000954	Pral.g_00294	Pran.g_01150
OG0000955	Pral.g_00295	Pran.g_01151
OG0000956	Pral.g_00297	Pran.g_01153
OG0000957	Pral.g_00303	Pran.g_01158
OG0000958	Pral.g_00304	Pran.g_01159
OG0000959	Pral.g_00308	Pran.g_01163
OG0000960	Pral.g_00309	Pran.g_01164
OG0000961	Pral.g_00312	Pran.g_01166
OG0000962	Pral.g_00314	Pran.g_01168
OG0000963	Pral.g_00318	Pran.g_01172
OG0000964	Pral.g_00319	Pran.g_01173
OG0000965	Pral.g_00320	Pran.g_01174
OG0000966	Pral.g_00326	Pran.g_01182
OG0000967	Pral.g_00330	Pran.g_01186
OG0000968	Pral.g_00332	Pran.g_01188
OG0000969	Pral.g_00333	Pran.g_01189
OG0000970	Pral.g_00334	Pran.g_01190
OG0000971	Pral.g_00335	Pran.g_01191
OG0000972	Pral.g_00336	Pran.g_01192
OG0000973	Pral.g_00337	Pran.g_01193
OG0000974	Pral.g_00338	Pran.g_01194
OG0000975	Pral.g_00339	Pran.g_01195
OG0000976	Pral.g_00340	Pran.g_01196
OG0000977	Pral.g_00341	Pran.g_01197
OG0000978	Pral.g_00342	Pran.g_01198
OG0000979	Pral.g_00345	Pran.g_01201
OG0000980	Pral.g_00347	Pran.g_01202
OG0000981	Pral.g_00350	Pran.g_01204
OG0000982	Pral.g_00352	Pran.g_01206
OG0000983	Pral.g_00353	Pran.g_01207
OG0000984	Pral.g_00354	Pran.g_01208
OG0000985	Pral.g_00357	Pran.g_01211
OG0000986	Pral.g_00359	Pran.g_01213
OG0000987	Pral.g_00360	Pran.g_01214
OG0000988	Pral.g_00363	Pran.g_01217
OG0000989	Pral.g_00367	Pran.g_01221
OG0000990	Pral.g_00373	Pran.g_01224
OG0000991	Pral.g_00374	Pran.g_01225
OG0000992	Pral.g_00377	Pran.g_01227
OG0000993	Pral.g_00378	Pran.g_01228
OG0000994	Pral.g_00379	Pran.g_01229
OG0000995	Pral.g_00383	Pran.g_01233
OG0000996	Pral.g_00384	Pran.g_01234
OG0000997	Pral.g_00386	Pran.g_01235
OG0000998	Pral.g_00388	Pran.g_01237
OG0000999	Pral.g_00389	Pran.g_01238
OG0001000	Pral.g_00392	Pran.g_01241
OG0001001	Pral.g_00396	Pran.g_01243
OG0001002	Pral.g_00401	Pran.g_01247
OG0001003	Pral.g_00402	Pran.g_01249
OG0001004	Pral.g_00403	Pran.g_01250
OG0001005	Pral.g_00404	Pran.g_01251
OG0001006	Pral.g_00408	Pran.g_01255
OG0001007	Pral.g_00410	Pran.g_01257
OG0001008	Pral.g_00657	Pran.g_01743
OG0001009	Pral.g_01017	Pran.g_00397
OG0001010	Pral.g_01016	Pran.g_00396
OG0001011	Pral.g_01014	Pran.g_00395
OG0001012	Pral.g_01001	Pran.g_00382
OG0001013	Pral.g_00994	Pran.g_00377
OG0001014	Pral.g_00991	Pran.g_00374
OG0001015	Pral.g_00990	Pran.g_00373
OG0001016	Pral.g_00974	Pran.g_00359
OG0001017	Pral.g_00970	Pran.g_00355
OG0001018	Pral.g_00968	Pran.g_00352
OG0001019	Pral.g_00958	Pran.g_00343
OG0001020	Pral.g_00957	Pran.g_00342
OG0001021	Pral.g_00956	Pran.g_00341
OG0001022	Pral.g_00953	Pran.g_00339
OG0001023	Pral.g_00952	Pran.g_00338
OG0001024	Pral.g_00949	Pran.g_00335
OG0001025	Pral.g_00942	Pran.g_00329
OG0001026	Pral.g_00934	Pran.g_00322
OG0001027	Pral.g_00933	Pran.g_00321
OG0001028	Pral.g_00931	Pran.g_00319
OG0001029	Pral.g_00930	Pran.g_00318
OG0001030	Pral.g_00914	Pran.g_00304
OG0001031	Pral.g_00857	Pran.g_00246
OG0001032	Pral.g_00856	Pran.g_00245
OG0001033	Pral.g_00836	Pran.g_00224
OG0001034	Pral.g_00804	Pran.g_00196
OG0001035	Pral.g_00784	Pran.g_01938
OG0001036	Pral.g_00780	Pran.g_01934
OG0001037	Pral.g_00779	Pran.g_01933
OG0001038	Pral.g_00761	Pran.g_01916
OG0001039	Pral.g_00758	Pran.g_01913
OG0001040	Pral.g_00755	Pran.g_01911
OG0001041	Pral.g_00751	Pran.g_01907
OG0001042	Pral.g_00734	Pran.g_01890
OG0001043	Pral.g_00733	Pran.g_01889
OG0001044	Pral.g_00699	Pran.g_01861
OG0001045	Pral.g_00690	Pran.g_01853
OG0001046	Pral.g_01039	Pran.g_01816
OG0001047	Pral.g_00655	Pran.g_01741
OG0001048	Pral.g_00654	Pran.g_01740
OG0001049	Pral.g_00651	Pran.g_01738
OG0001050	Pral.g_00650	Pran.g_01737
OG0001051	Pral.g_00649	Pran.g_01736
OG0001052	Pral.g_00621	Pran.g_01707
OG0001053	Pral.g_00608	Pran.g_01695
OG0001055	Pral.g_00573	Pran.g_01661
OG0001056	Pral.g_00554	Pran.g_01642
OG0001057	Pral.g_00549	Pran.g_01637
OG0001058	Pral.g_00541	Pran.g_01629
OG0001059	Pral.g_00537	Pran.g_01625
OG0001060	Pral.g_00530	Pran.g_01618
OG0001061	Pral.g_00514	Pran.g_01604
OG0001062	Pral.g_00512	Pran.g_01602
OG0001063	Pral.g_00510	Pran.g_01600
OG0001064	Pral.g_00509	Pran.g_01599
OG0001065	Pral.g_00508	Pran.g_01598
OG0001066	Pral.g_00507	Pran.g_01597
OG0001067	Pral.g_00506	Pran.g_01596
OG0001068	Pral.g_00505	Pran.g_01595
OG0001069	Pral.g_00504	Pran.g_01594
OG0001070	Pral.g_00502	Pran.g_01591
OG0001071	Pral.g_00501	Pran.g_01590
OG0001072	Pral.g_00499	Pran.g_01588
OG0001073	Pral.g_00485	Pran.g_01574
OG0001074	Pral.g_00472	Pran.g_01563
OG0001075	Pral.g_00471	Pran.g_01562
OG0001076	Pral.g_00464	Pran.g_01554
OG0001077	Pral.g_00459	Pran.g_01550
OG0001078	Pral.g_01437	Pran.g_01542
OG0001079	Pral.g_01448	Pran.g_01531
OG0001080	Pral.g_01454	Pran.g_01525
OG0001081	Pral.g_01456	Pran.g_01523
OG0001082	Pral.g_01457	Pran.g_01522
OG0001083	Pral.g_01462	Pran.g_01517
OG0001084	Pral.g_01463	Pran.g_01516
OG0001085	Pral.g_01772	Pran.g_01508
OG0001086	Pral.g_01771	Pran.g_01507
OG0001087	Pral.g_01753	Pran.g_01490
OG0001088	Pral.g_01752	Pran.g_01489
OG0001089	Pral.g_01741	Pran.g_01481
OG0001090	Pral.g_01728	Pran.g_01459
OG0001091	Pral.g_01726	Pran.g_01457
OG0001092	Pral.g_01725	Pran.g_01456
OG0001093	Pral.g_01720	Pran.g_01451
OG0001094	Pral.g_01482	Pran.g_01349
OG0001095	Pral.g_01501	Pran.g_01330
OG0001096	Pral.g_01515	Pran.g_01317
OG0001097	Pral.g_01533	Pran.g_01299
OG0001098	Pral.g_01552	Pran.g_01283
OG0001099	Pral.g_01815	Pran.g_00418
OG0001100	Pral.g_01807	Pran.g_00422
OG0001101	Pral.g_01805	Pran.g_00424
OG0001102	Pral.g_01802	Pran.g_00426
OG0001103	Pral.g_01800	Pran.g_00428
OG0001104	Pral.g_01777	Pran.g_00450
OG0001105	Pral.g_01773	Pran.g_00454
OG0001106	Pral.g_01639	Pran.g_00478
OG0001107	Pral.g_01629	Pran.g_00485
OG0001108	Pral.g_01625	Pran.g_00489
OG0001109	Pral.g_01624	Pran.g_00490
OG0001110	Pral.g_01622	Pran.g_00492
OG0001111	Pral.g_01621	Pran.g_00493
OG0001112	Pral.g_01620	Pran.g_00494
OG0001113	Pral.g_01619	Pran.g_00495
OG0001114	Pral.g_01618	Pran.g_00496
OG0001115	Pral.g_01616	Pran.g_00498
OG0001116	Pral.g_01615	Pran.g_00499
OG0001117	Pral.g_01614	Pran.g_00500
OG0001118	Pral.g_01613	Pran.g_00501
OG0001119	Pral.g_01612	Pran.g_00502
OG0001120	Pral.g_01611	Pran.g_00504
OG0001122	Pral.g_01593	Pran.g_00540
OG0001123	Pral.g_01598	Pran.g_00544
OG0001124	Pral.g_01600	Pran.g_00546
OG0001125	Pral.g_01602	Pran.g_00547
OG0001126	Pral.g_01571	Pran.g_00557
OG0001127	Pral.g_01570	Pran.g_00558
OG0001128	Pral.g_01569	Pran.g_00560
OG0001129	Pral.g_01568	Pran.g_00561
OG0001130	Pral.g_01567	Pran.g_00562
OG0001131	Pral.g_01321	Pran.g_00154
OG0001132	Pral.g_01033	Pran.g_00144
OG0001133	Pral.g_01314	Pran.g_00110
OG0001134	Pral.g_00056, Pral.g_00078	Pran.g_00093
OG0001135	Pral.g_00075	Pran.g_00090
OG0001136	Pral.g_01364	Pran.g_00063
OG0001137	Pral.g_01377	Pran.g_00052
OG0001138	Pral.g_01401	Pran.g_00034
OG0001139	Pral.g_01403	Pran.g_00033
OG0001141	Pral.g_01404	Pran.g_00031
OG0001142	Pral.g_01405	Pran.g_00030
OG0001143	Pral.g_01412	Pran.g_00023
OG0001144	Pral.g_01417	Pran.g_00018
OG0001145	Pral.g_01289	Pran.g_00884
OG0001146	Pral.g_01277	Pran.g_00872
OG0001147	Pral.g_01235	Pran.g_00854
OG0001148	Pral.g_01220	Pran.g_00839
OG0001149	Pral.g_01219	Pran.g_00838
OG0001150	Pral.g_01218	Pran.g_00837
OG0001151	Pral.g_01207	Pran.g_00826
OG0001152	Pral.g_01206	Pran.g_00825
OG0001153	Pral.g_01128	Pran.g_00701
OG0001154	Pral.g_01127	Pran.g_00700
OG0001155	Pral.g_01108	Pran.g_00688
OG0001156	Pral.g_01105	Pran.g_00685
OG0001157	Pral.g_01104	Pran.g_00684
OG0001158	Pral.g_01103	Pran.g_00683
OG0001159	Pral.g_01102	Pran.g_00682
OG0001160	Pral.g_01076	Pran.g_00658
OG0001161	Pral.g_00045	Pran.g_00646
OG0001163	Pral.g_00098	Pran.g_00962
OG0001164	Pral.g_00102	Pran.g_00966
OG0001165	Pral.g_00105	Pran.g_00969
OG0001166	Pral.g_00126	Pran.g_00989
OG0001167	Pral.g_00143	Pran.g_01006
