Orthogroup	Pral	Prai
OG0000580	Pral.g_00486	Prai.g_00631
OG0000581	Pral.g_00483	Prai.g_00633
OG0000582	Pral.g_00480	Prai.g_00636
OG0000583	Pral.g_00479	Prai.g_00637
OG0000584	Pral.g_00478	Prai.g_00638
OG0000585	Pral.g_00476	Prai.g_00640
OG0000586	Pral.g_00475	Prai.g_00641
OG0000587	Pral.g_00474	Prai.g_00642
OG0000588	Pral.g_00469	Prai.g_00646
OG0000589	Pral.g_00466	Prai.g_00650
OG0000590	Pral.g_00465	Prai.g_00651
OG0000591	Pral.g_00462	Prai.g_00654
OG0000592	Pral.g_00461	Prai.g_00655
OG0000593	Pral.g_01433	Prai.g_00661
OG0000594	Pral.g_01434	Prai.g_00662
OG0000595	Pral.g_01435	Prai.g_00663
OG0000596	Pral.g_01439	Prai.g_00667
OG0000597	Pral.g_01441	Prai.g_00669
OG0000598	Pral.g_01442	Prai.g_00670
OG0000599	Pral.g_01445	Prai.g_00673
OG0000600	Pral.g_01446	Prai.g_00674
OG0000601	Pral.g_01447	Prai.g_00675
OG0000602	Pral.g_01449	Prai.g_00677
OG0000603	Pral.g_01450	Prai.g_00678
OG0000604	Pral.g_01451	Prai.g_00679
OG0000605	Pral.g_01452	Prai.g_00680
OG0000606	Pral.g_01455	Prai.g_00683
OG0000607	Pral.g_01458	Prai.g_00686
OG0000608	Pral.g_01459	Prai.g_00687
OG0000609	Pral.g_01460	Prai.g_00688
OG0000610	Pral.g_01466	Prai.g_00693
OG0000611	Pral.g_01469	Prai.g_00696
OG0000612	Pral.g_01470	Prai.g_00697
OG0000613	Pral.g_01769	Prai.g_00702
OG0000614	Pral.g_01748	Prai.g_00721
OG0000615	Pral.g_01737	Prai.g_00729
OG0000616	Pral.g_00399	Prai.g_00732
OG0000617	Pral.g_01723	Prai.g_00754
OG0000618	Pral.g_01722	Prai.g_00755
OG0000619	Pral.g_01721	Prai.g_00756
OG0000620	Pral.g_01718	Prai.g_00759
OG0000621	Pral.g_01717	Prai.g_00760
OG0000622	Pral.g_01716	Prai.g_00761
OG0000623	Pral.g_01715	Prai.g_00762
OG0000624	Pral.g_01713	Prai.g_00763
OG0000625	Pral.g_01712	Prai.g_00764
OG0000626	Pral.g_01711	Prai.g_00765
OG0000627	Pral.g_01709	Prai.g_00766
OG0000628	Pral.g_01708	Prai.g_00767
OG0000629	Pral.g_01707	Prai.g_00768
OG0000630	Pral.g_01704	Prai.g_00771
OG0000631	Pral.g_01658	Prai.g_00857
OG0000632	Pral.g_01657	Prai.g_00856
OG0000633	Pral.g_01656	Prai.g_00855
OG0000634	Pral.g_01484	Prai.g_00852
OG0000635	Pral.g_01485	Prai.g_00851
OG0000636	Pral.g_01487	Prai.g_00849
OG0000637	Pral.g_01489	Prai.g_00847
OG0000638	Pral.g_01490	Prai.g_00846
OG0000639	Pral.g_01491	Prai.g_00845
OG0000640	Pral.g_01492	Prai.g_00844
OG0000641	Pral.g_01496	Prai.g_00839
OG0000642	Pral.g_01497	Prai.g_00838
OG0000643	Pral.g_01498	Prai.g_00837
OG0000644	Pral.g_01499	Prai.g_00836
OG0000645	Pral.g_01500	Prai.g_00835
OG0000646	Pral.g_01502	Prai.g_00833
OG0000647	Pral.g_01504	Prai.g_00832
OG0000648	Pral.g_01506	Prai.g_00830
OG0000649	Pral.g_01507	Prai.g_00829
OG0000650	Pral.g_01508	Prai.g_00828
OG0000651	Pral.g_01509	Prai.g_00827
OG0000652	Pral.g_01510	Prai.g_00826
OG0000653	Pral.g_01512	Prai.g_00824
OG0000654	Pral.g_01513	Prai.g_00823
OG0000655	Pral.g_01514	Prai.g_00822
OG0000656	Pral.g_01517	Prai.g_00819
OG0000657	Pral.g_01524	Prai.g_00811
OG0000658	Pral.g_01525	Prai.g_00810
OG0000659	Pral.g_01526	Prai.g_00809
OG0000660	Pral.g_01530	Prai.g_00805
OG0000661	Pral.g_01532	Prai.g_00803
OG0000662	Pral.g_01534	Prai.g_00801
OG0000663	Pral.g_01536	Prai.g_00799
OG0000664	Pral.g_01537	Prai.g_00798
OG0000665	Pral.g_01543	Prai.g_00794
OG0000666	Pral.g_01544	Prai.g_00793
OG0000667	Pral.g_01548	Prai.g_00789
OG0000668	Pral.g_01820	Prai.g_01060
OG0000669	Pral.g_01809	Prai.g_01054
OG0000670	Pral.g_01806	Prai.g_01052
OG0000671	Pral.g_01804	Prai.g_01050
OG0000672	Pral.g_01801	Prai.g_01048
OG0000673	Pral.g_01798	Prai.g_01045
OG0000674	Pral.g_01796	Prai.g_01043
OG0000675	Pral.g_01795	Prai.g_01042
OG0000676	Pral.g_01793	Prai.g_01040
OG0000677	Pral.g_01792	Prai.g_01039
OG0000678	Pral.g_01790	Prai.g_01037
OG0000679	Pral.g_01786	Prai.g_01033
OG0000680	Pral.g_01785	Prai.g_01032
OG0000681	Pral.g_01782	Prai.g_01030
OG0000682	Pral.g_01781	Prai.g_01029
OG0000683	Pral.g_01780	Prai.g_01028
OG0000684	Pral.g_01778	Prai.g_01027
OG0000685	Pral.g_01776	Prai.g_01025
OG0000686	Pral.g_01775	Prai.g_01024
OG0000687	Pral.g_01774	Prai.g_01023
OG0000688	Pral.g_01474	Prai.g_01020
OG0000689	Pral.g_01475	Prai.g_01019
OG0000690	Pral.g_01476	Prai.g_01018
OG0000691	Pral.g_01477	Prai.g_01017
OG0000692	Pral.g_01479	Prai.g_01015
OG0000693	Pral.g_01480	Prai.g_01014
OG0000694	Pral.g_01481	Prai.g_01013
OG0000695	Pral.g_01654	Prai.g_01011
OG0000696	Pral.g_01653	Prai.g_01010
OG0000697	Pral.g_01652	Prai.g_01009
OG0000698	Pral.g_01649	Prai.g_01006
OG0000699	Pral.g_01647	Prai.g_01005
OG0000700	Pral.g_01646	Prai.g_01004
OG0000701	Pral.g_01645	Prai.g_01003
OG0000702	Pral.g_01643	Prai.g_01001
OG0000703	Pral.g_01642	Prai.g_01000
OG0000704	Pral.g_01640	Prai.g_00999
OG0000705	Pral.g_01634	Prai.g_00995
OG0000706	Pral.g_01633	Prai.g_00994
OG0000707	Pral.g_01632	Prai.g_00993
OG0000708	Pral.g_01630	Prai.g_00992
OG0000709	Pral.g_01626	Prai.g_00988
OG0000710	Pral.g_01623	Prai.g_00985
OG0000711	Pral.g_01579	Prai.g_00968
OG0000712	Pral.g_01580	Prai.g_00966
OG0000713	Pral.g_01581	Prai.g_00965
OG0000714	Pral.g_01582	Prai.g_00964
OG0000715	Pral.g_01584	Prai.g_00962
OG0000716	Pral.g_01586	Prai.g_00960
OG0000717	Pral.g_01587	Prai.g_00959
OG0000718	Pral.g_01590	Prai.g_00948
OG0000719	Pral.g_01592	Prai.g_00946
OG0000720	Pral.g_01603	Prai.g_00938
OG0000721	Pral.g_01607	Prai.g_00936
OG0000722	Pral.g_01608	Prai.g_00935
OG0000723	Pral.g_01575	Prai.g_00932
OG0000724	Pral.g_01566	Prai.g_00923
OG0000725	Pral.g_01560	Prai.g_00917
OG0000726	Pral.g_01559	Prai.g_00916
OG0000727	Pral.g_01558	Prai.g_00915
OG0000728	Pral.g_01556	Prai.g_00913
OG0000729	Pral.g_01311	Prai.g_01109
OG0000730	Pral.g_01324	Prai.g_01113
OG0000731	Pral.g_00692	Prai.g_01117
OG0000732	Pral.g_00348	Prai.g_01126
OG0000733	Pral.g_00077	Prai.g_01144
OG0000734	Pral.g_01351	Prai.g_01157
OG0000735	Pral.g_01353	Prai.g_01159
OG0000736	Pral.g_01354	Prai.g_01160
OG0000737	Pral.g_01355	Prai.g_01161
OG0000738	Pral.g_01359	Prai.g_01165
OG0000739	Pral.g_01360	Prai.g_01166
OG0000740	Pral.g_01361	Prai.g_01167
OG0000741	Pral.g_01363	Prai.g_01168
OG0000742	Pral.g_01366	Prai.g_01170
OG0000743	Pral.g_01368	Prai.g_01172
OG0000744	Pral.g_01369	Prai.g_01173
OG0000745	Pral.g_01370	Prai.g_01174
OG0000746	Pral.g_01372	Prai.g_01176
OG0000747	Pral.g_01373	Prai.g_01177
OG0000748	Pral.g_01378	Prai.g_01180
OG0000749	Pral.g_01379	Prai.g_01181
OG0000750	Pral.g_01380	Prai.g_01182
OG0000751	Pral.g_01383	Prai.g_01184
OG0000752	Pral.g_01385	Prai.g_01186
OG0000753	Pral.g_01388	Prai.g_01189
OG0000754	Pral.g_01391	Prai.g_01192
OG0000755	Pral.g_01399	Prai.g_01196
OG0000756	Pral.g_01400	Prai.g_01197
OG0000757	Pral.g_01406	Prai.g_01204
OG0000758	Pral.g_01407	Prai.g_01205
OG0000759	Pral.g_01408	Prai.g_01206
OG0000760	Pral.g_01409	Prai.g_01207
OG0000761	Pral.g_01410	Prai.g_01208
OG0000762	Pral.g_01411	Prai.g_01209
OG0000763	Pral.g_01413	Prai.g_01211
OG0000764	Pral.g_01414	Prai.g_01212
OG0000765	Pral.g_01423	Prai.g_01221
OG0000766	Pral.g_01424	Prai.g_01222
OG0000767	Pral.g_01426	Prai.g_01224
OG0000768	Pral.g_01427	Prai.g_01225
OG0000769	Pral.g_01429	Prai.g_01227
OG0000770	Pral.g_00456	Prai.g_01229
OG0000771	Pral.g_01064	Prai.g_01238
OG0000772	Pral.g_01893	Prai.g_01310
OG0000773	Pral.g_01290	Prai.g_01325
OG0000774	Pral.g_01288	Prai.g_01327
OG0000775	Pral.g_01286	Prai.g_01330
OG0000776	Pral.g_01285	Prai.g_01331
OG0000777	Pral.g_01284	Prai.g_01332
OG0000778	Pral.g_01283	Prai.g_01333
OG0000779	Pral.g_01279	Prai.g_01337
OG0000780	Pral.g_01278	Prai.g_01338
OG0000781	Pral.g_01275	Prai.g_01341
OG0000782	Pral.g_01274	Prai.g_01342
OG0000783	Pral.g_01273	Prai.g_01343
OG0000784	Pral.g_01272	Prai.g_01344
OG0000785	Pral.g_01270	Prai.g_01346
OG0000786	Pral.g_01267	Prai.g_01348
OG0000787	Pral.g_01266	Prai.g_01349
OG0000788	Pral.g_00440	Prai.g_01358
OG0000789	Pral.g_01060	Prai.g_01360
OG0000790	Pral.g_01217	Prai.g_01375
OG0000791	Pral.g_01215	Prai.g_01377
OG0000792	Pral.g_01214	Prai.g_01378
OG0000793	Pral.g_01211	Prai.g_01381
OG0000794	Pral.g_01210	Prai.g_01382
OG0000795	Pral.g_01209	Prai.g_01383
OG0000796	Pral.g_01205	Prai.g_01387
OG0000797	Pral.g_01204	Prai.g_01388
OG0000799	Pral.g_01184	Prai.g_01445
OG0000800	Pral.g_01183	Prai.g_01446
OG0000801	Pral.g_01182	Prai.g_01447
OG0000802	Pral.g_01180	Prai.g_01449
OG0000803	Pral.g_01178	Prai.g_01451
OG0000804	Pral.g_01177	Prai.g_01452
OG0000805	Pral.g_01175	Prai.g_01454
OG0000806	Pral.g_01173	Prai.g_01456
OG0000807	Pral.g_01172	Prai.g_01457
OG0000808	Pral.g_01171	Prai.g_01458
OG0000809	Pral.g_01167	Prai.g_01461
OG0000810	Pral.g_01166	Prai.g_01462
OG0000811	Pral.g_01158	Prai.g_01466
OG0000812	Pral.g_01156	Prai.g_01468
OG0000813	Pral.g_01155	Prai.g_01469
OG0000814	Pral.g_01153	Prai.g_01471
OG0000815	Pral.g_01152	Prai.g_01472
OG0000816	Pral.g_01150	Prai.g_01474
OG0000817	Pral.g_01149	Prai.g_01475
OG0000818	Pral.g_01144	Prai.g_01480
OG0000819	Pral.g_01143	Prai.g_01481
OG0000820	Pral.g_01142	Prai.g_01482
OG0000821	Pral.g_01137	Prai.g_01485
OG0000822	Pral.g_01136	Prai.g_01486
OG0000823	Pral.g_01135	Prai.g_01487
OG0000824	Pral.g_01132	Prai.g_01490
OG0000825	Pral.g_01131	Prai.g_01491
OG0000826	Pral.g_01130	Prai.g_01492
OG0000827	Pral.g_01129	Prai.g_01493
OG0000828	Pral.g_01126	Prai.g_01496
OG0000829	Pral.g_01125	Prai.g_01497
OG0000830	Pral.g_01124	Prai.g_01498
OG0000831	Pral.g_01122	Prai.g_01500
OG0000832	Pral.g_01110	Prai.g_01505
OG0000833	Pral.g_01101	Prai.g_01514
OG0000834	Pral.g_01100	Prai.g_01515
OG0000835	Pral.g_01099	Prai.g_01516
OG0000836	Pral.g_01098	Prai.g_01517
OG0000837	Pral.g_01097	Prai.g_01518
OG0000838	Pral.g_01094	Prai.g_01520
OG0000839	Pral.g_01093	Prai.g_01521
OG0000840	Pral.g_01092	Prai.g_01522
OG0000841	Pral.g_01091	Prai.g_01523
OG0000842	Pral.g_01090	Prai.g_01524
OG0000843	Pral.g_01089	Prai.g_01525
OG0000844	Pral.g_01088	Prai.g_01526
OG0000845	Pral.g_01087	Prai.g_01527
OG0000846	Pral.g_01086	Prai.g_01528
OG0000847	Pral.g_01085	Prai.g_01529
OG0000848	Pral.g_01084	Prai.g_01530
OG0000849	Pral.g_01083	Prai.g_01531
OG0000850	Pral.g_01081	Prai.g_01533
OG0000851	Pral.g_01080	Prai.g_01534
OG0000852	Pral.g_01079	Prai.g_01535
OG0000853	Pral.g_01074	Prai.g_01539
OG0000854	Pral.g_01072	Prai.g_01541
OG0000855	Pral.g_01071	Prai.g_01542
OG0000856	Pral.g_01058	Prai.g_01558
OG0000857	Pral.g_01503	Prai.g_01597
OG0000858	Pral.g_00100	Prai.g_01632
OG0000859	Pral.g_00101	Prai.g_01633
OG0000860	Pral.g_00109	Prai.g_01640
OG0000861	Pral.g_00110	Prai.g_01641
OG0000862	Pral.g_00111	Prai.g_01642
OG0000863	Pral.g_00113	Prai.g_01644
OG0000864	Pral.g_00114	Prai.g_01645
OG0000865	Pral.g_00115	Prai.g_01646
OG0000866	Pral.g_00116	Prai.g_01647
OG0000867	Pral.g_00117	Prai.g_01648
OG0000868	Pral.g_00119	Prai.g_01649
OG0000869	Pral.g_00122	Prai.g_01653
OG0000870	Pral.g_00127	Prai.g_01658
OG0000871	Pral.g_00128	Prai.g_01659
OG0000872	Pral.g_00129	Prai.g_01660
OG0000873	Pral.g_00132	Prai.g_01663
OG0000874	Pral.g_00135	Prai.g_01666
OG0000875	Pral.g_00136	Prai.g_01667
OG0000876	Pral.g_00137	Prai.g_01668
OG0000877	Pral.g_00139	Prai.g_01670
OG0000878	Pral.g_00140	Prai.g_01671
OG0000879	Pral.g_00141	Prai.g_01672
OG0000880	Pral.g_00142	Prai.g_01673
OG0000881	Pral.g_00146	Prai.g_01677
OG0000882	Pral.g_00151	Prai.g_01682
OG0000883	Pral.g_00154	Prai.g_01683
OG0000884	Pral.g_00156	Prai.g_01685
OG0000885	Pral.g_00157	Prai.g_01686
OG0000886	Pral.g_00158	Prai.g_01687
OG0000887	Pral.g_00159	Prai.g_01688
OG0000888	Pral.g_00161	Prai.g_01690
OG0000889	Pral.g_00163	Prai.g_01692
OG0000890	Pral.g_00164	Prai.g_01693
OG0000891	Pral.g_00165	Prai.g_01694
OG0000892	Pral.g_00167	Prai.g_01696
OG0000893	Pral.g_00170	Prai.g_01701
OG0000894	Pral.g_00173	Prai.g_01703
OG0000895	Pral.g_00177	Prai.g_01706
OG0000896	Pral.g_00178	Prai.g_01707
OG0000897	Pral.g_00180	Prai.g_01709
OG0000898	Pral.g_00181	Prai.g_01710
OG0000899	Pral.g_00182	Prai.g_01711
OG0000900	Pral.g_00183	Prai.g_01712
OG0000901	Pral.g_00187	Prai.g_01715
OG0000902	Pral.g_00189	Prai.g_01717
OG0000903	Pral.g_00193	Prai.g_01720
OG0000904	Pral.g_00198	Prai.g_01722
OG0000905	Pral.g_00191	Prai.g_01727
OG0000906	Pral.g_00190	Prai.g_01728
OG0000907	Pral.g_00200	Prai.g_01734
OG0000908	Pral.g_00203	Prai.g_01737
OG0000909	Pral.g_00204	Prai.g_01738
OG0000910	Pral.g_00205	Prai.g_01739
OG0000911	Pral.g_00207	Prai.g_01741
OG0000912	Pral.g_00208	Prai.g_01742
OG0000913	Pral.g_00209	Prai.g_01743
OG0000914	Pral.g_00210	Prai.g_01744
OG0000915	Pral.g_00211	Prai.g_01746
OG0000916	Pral.g_00212	Prai.g_01747
OG0000917	Pral.g_00213	Prai.g_01748
OG0000918	Pral.g_00214	Prai.g_01749
OG0000919	Pral.g_00215	Prai.g_01750
OG0000920	Pral.g_00216	Prai.g_01751
OG0000921	Pral.g_00217	Prai.g_01752
OG0000922	Pral.g_00218	Prai.g_01753
OG0000923	Pral.g_00222	Prai.g_01757
OG0000924	Pral.g_00223	Prai.g_01758
OG0000925	Pral.g_00224	Prai.g_01759
OG0000926	Pral.g_00225	Prai.g_01760
OG0000927	Pral.g_00227	Prai.g_01762
OG0000928	Pral.g_00228	Prai.g_01763
OG0000929	Pral.g_00229	Prai.g_01764
OG0000930	Pral.g_00230	Prai.g_01765
OG0000931	Pral.g_00232	Prai.g_01766
OG0000932	Pral.g_01190	Prai.g_01767
OG0000933	Pral.g_00236	Prai.g_01776
OG0000934	Pral.g_00238	Prai.g_01778
OG0000935	Pral.g_00239	Prai.g_01779
OG0000936	Pral.g_00240	Prai.g_01780
OG0000937	Pral.g_00241	Prai.g_01781
OG0000938	Pral.g_00244	Prai.g_01783
OG0000939	Pral.g_00245	Prai.g_01784
OG0000940	Pral.g_00252	Prai.g_01791
OG0000941	Pral.g_00254	Prai.g_01793
OG0000942	Pral.g_00256	Prai.g_01795
OG0000943	Pral.g_00257	Prai.g_01796
OG0000944	Pral.g_00259	Prai.g_01797
OG0000945	Pral.g_00260	Prai.g_01798
OG0000946	Pral.g_00266	Prai.g_01802
OG0000947	Pral.g_00268	Prai.g_01804
OG0000948	Pral.g_00269	Prai.g_01805
OG0000949	Pral.g_00272	Prai.g_01808
OG0000950	Pral.g_00278	Prai.g_01813
OG0000951	Pral.g_00282	Prai.g_01817
OG0000952	Pral.g_00286	Prai.g_01821
OG0000953	Pral.g_00290	Prai.g_01824
OG0000954	Pral.g_00294	Prai.g_01828
OG0000955	Pral.g_00295	Prai.g_01829
OG0000956	Pral.g_00297	Prai.g_01831
OG0000957	Pral.g_00303	Prai.g_01836
OG0000958	Pral.g_00304	Prai.g_01837
OG0000959	Pral.g_00308	Prai.g_01841
OG0000960	Pral.g_00309	Prai.g_01842
OG0000961	Pral.g_00312	Prai.g_01844
OG0000962	Pral.g_00314	Prai.g_01846
OG0000963	Pral.g_00318	Prai.g_01850
OG0000964	Pral.g_00319	Prai.g_01851
OG0000965	Pral.g_00320	Prai.g_01852
OG0000966	Pral.g_00326	Prai.g_01861
OG0000967	Pral.g_00330	Prai.g_01865
OG0000968	Pral.g_00332	Prai.g_01867
OG0000969	Pral.g_00333	Prai.g_01868
OG0000970	Pral.g_00334	Prai.g_01869
OG0000971	Pral.g_00335	Prai.g_01870
OG0000972	Pral.g_00336	Prai.g_01871
OG0000973	Pral.g_00337	Prai.g_01872
OG0000974	Pral.g_00338	Prai.g_01873
OG0000975	Pral.g_00339	Prai.g_01874
OG0000976	Pral.g_00340	Prai.g_01875
OG0000977	Pral.g_00341	Prai.g_01876
OG0000978	Pral.g_00342	Prai.g_01877
OG0000979	Pral.g_00345	Prai.g_01880
OG0000980	Pral.g_00347	Prai.g_01882
OG0000981	Pral.g_00350	Prai.g_01884
OG0000982	Pral.g_00352	Prai.g_01886
OG0000983	Pral.g_00353	Prai.g_01887
OG0000984	Pral.g_00354	Prai.g_01888
OG0000985	Pral.g_00357	Prai.g_01891
OG0000986	Pral.g_00359	Prai.g_01893
OG0000987	Pral.g_00360	Prai.g_01894
OG0000988	Pral.g_00363	Prai.g_01897
OG0000989	Pral.g_00367	Prai.g_01900
OG0000990	Pral.g_00373	Prai.g_01903
OG0000991	Pral.g_00374	Prai.g_01904
OG0000992	Pral.g_00377	Prai.g_01906
OG0000993	Pral.g_00378	Prai.g_01907
OG0000994	Pral.g_00379	Prai.g_01908
OG0000995	Pral.g_00383	Prai.g_01912
OG0000996	Pral.g_00384	Prai.g_01913
OG0000997	Pral.g_00386	Prai.g_01914
OG0000998	Pral.g_00388	Prai.g_01916
OG0000999	Pral.g_00389	Prai.g_01917
OG0001000	Pral.g_00392	Prai.g_01920
OG0001001	Pral.g_00396	Prai.g_01922
OG0001002	Pral.g_00401	Prai.g_01926
OG0001003	Pral.g_00402	Prai.g_01928
OG0001004	Pral.g_00403	Prai.g_01929
OG0001005	Pral.g_00404	Prai.g_01930
OG0001006	Pral.g_00408	Prai.g_01934
OG0001007	Pral.g_00410	Prai.g_01936
OG0001008	Pral.g_00657	Prai.g_00468
OG0001009	Pral.g_01017	Prai.g_00027
OG0001010	Pral.g_01016	Prai.g_00028
OG0001011	Pral.g_01014	Prai.g_00029
OG0001012	Pral.g_01001	Prai.g_00050
OG0001013	Pral.g_00994	Prai.g_00055
OG0001014	Pral.g_00991	Prai.g_00058
OG0001015	Pral.g_00990	Prai.g_00059
OG0001016	Pral.g_00974	Prai.g_00073
OG0001017	Pral.g_00970	Prai.g_00077
OG0001018	Pral.g_00968	Prai.g_00080
OG0001019	Pral.g_00958	Prai.g_00089
OG0001020	Pral.g_00957	Prai.g_00090
OG0001021	Pral.g_00956	Prai.g_00091
OG0001022	Pral.g_00953	Prai.g_00094
OG0001023	Pral.g_00952	Prai.g_00095
OG0001024	Pral.g_00949	Prai.g_00098
OG0001025	Pral.g_00942	Prai.g_00104
OG0001026	Pral.g_00934	Prai.g_00111
OG0001027	Pral.g_00933	Prai.g_00112
OG0001028	Pral.g_00931	Prai.g_00114
OG0001029	Pral.g_00930	Prai.g_00115
OG0001030	Pral.g_00914	Prai.g_00130
OG0001031	Pral.g_00857	Prai.g_00197
OG0001032	Pral.g_00856	Prai.g_00198
OG0001033	Pral.g_00836	Prai.g_00219
OG0001034	Pral.g_00804	Prai.g_00247
OG0001035	Pral.g_00784	Prai.g_00267
OG0001036	Pral.g_00780	Prai.g_00272
OG0001037	Pral.g_00779	Prai.g_00273
OG0001038	Pral.g_00761	Prai.g_00291
OG0001039	Pral.g_00758	Prai.g_00294
OG0001040	Pral.g_00755	Prai.g_00296
OG0001041	Pral.g_00751	Prai.g_00300
OG0001042	Pral.g_00734	Prai.g_00317
OG0001043	Pral.g_00733	Prai.g_00318
OG0001045	Pral.g_00690	Prai.g_00355
OG0001046	Pral.g_01039	Prai.g_00390
OG0001047	Pral.g_00655	Prai.g_00470
OG0001048	Pral.g_00654	Prai.g_00471
OG0001049	Pral.g_00651	Prai.g_00473
OG0001050	Pral.g_00650	Prai.g_00474
OG0001051	Pral.g_00649	Prai.g_00475
OG0001052	Pral.g_00621	Prai.g_00501
OG0001053	Pral.g_00608	Prai.g_00513
OG0001055	Pral.g_00573	Prai.g_00546
OG0001056	Pral.g_00554	Prai.g_00564
OG0001057	Pral.g_00549	Prai.g_00569
OG0001058	Pral.g_00541	Prai.g_00577
OG0001059	Pral.g_00537	Prai.g_00581
OG0001060	Pral.g_00530	Prai.g_00588
OG0001061	Pral.g_00514	Prai.g_00602
OG0001062	Pral.g_00512	Prai.g_00604
OG0001063	Pral.g_00510	Prai.g_00606
OG0001064	Pral.g_00509	Prai.g_00607
OG0001065	Pral.g_00508	Prai.g_00608
OG0001066	Pral.g_00507	Prai.g_00609
OG0001067	Pral.g_00506	Prai.g_00610
OG0001068	Pral.g_00505	Prai.g_00611
OG0001069	Pral.g_00504	Prai.g_00612
OG0001070	Pral.g_00502	Prai.g_00615
OG0001071	Pral.g_00501	Prai.g_00616
OG0001072	Pral.g_00499	Prai.g_00618
OG0001073	Pral.g_00485	Prai.g_00632
OG0001074	Pral.g_00472	Prai.g_00643
OG0001075	Pral.g_00471	Prai.g_00644
OG0001076	Pral.g_00464	Prai.g_00653
OG0001077	Pral.g_00459	Prai.g_00657
OG0001078	Pral.g_01437	Prai.g_00665
OG0001079	Pral.g_01448	Prai.g_00676
OG0001080	Pral.g_01454	Prai.g_00682
OG0001081	Pral.g_01456	Prai.g_00684
OG0001082	Pral.g_01457	Prai.g_00685
OG0001083	Pral.g_01462	Prai.g_00690
OG0001084	Pral.g_01463	Prai.g_00691
OG0001085	Pral.g_01772	Prai.g_00699
OG0001086	Pral.g_01771	Prai.g_00700
OG0001087	Pral.g_01753	Prai.g_00717
OG0001088	Pral.g_01752	Prai.g_00718
OG0001089	Pral.g_01741	Prai.g_00726
OG0001090	Pral.g_01728	Prai.g_00749
OG0001091	Pral.g_01726	Prai.g_00751
OG0001092	Pral.g_01725	Prai.g_00752
OG0001093	Pral.g_01720	Prai.g_00757
OG0001094	Pral.g_01482	Prai.g_00854
OG0001095	Pral.g_01501	Prai.g_00834
OG0001096	Pral.g_01515	Prai.g_00821
OG0001097	Pral.g_01533	Prai.g_00802
OG0001098	Pral.g_01552	Prai.g_00787
OG0001099	Pral.g_01815	Prai.g_01057
OG0001100	Pral.g_01807	Prai.g_01053
OG0001101	Pral.g_01805	Prai.g_01051
OG0001102	Pral.g_01802	Prai.g_01049
OG0001103	Pral.g_01800	Prai.g_01047
OG0001104	Pral.g_01777	Prai.g_01026
OG0001105	Pral.g_01773	Prai.g_01022
OG0001106	Pral.g_01639	Prai.g_00998
OG0001107	Pral.g_01629	Prai.g_00991
OG0001108	Pral.g_01625	Prai.g_00987
OG0001109	Pral.g_01624	Prai.g_00986
OG0001110	Pral.g_01622	Prai.g_00984
OG0001111	Pral.g_01621	Prai.g_00983
OG0001112	Pral.g_01620	Prai.g_00982
OG0001113	Pral.g_01619	Prai.g_00981
OG0001114	Pral.g_01618	Prai.g_00980
OG0001115	Pral.g_01616	Prai.g_00978
OG0001116	Pral.g_01615	Prai.g_00977
OG0001117	Pral.g_01614	Prai.g_00976
OG0001118	Pral.g_01613	Prai.g_00975
OG0001119	Pral.g_01612	Prai.g_00974
OG0001120	Pral.g_01611	Prai.g_00972
OG0001122	Pral.g_01593	Prai.g_00945
OG0001124	Pral.g_01600	Prai.g_00940
OG0001125	Pral.g_01602	Prai.g_00939
OG0001126	Pral.g_01571	Prai.g_00929
OG0001127	Pral.g_01570	Prai.g_00928
OG0001128	Pral.g_01569	Prai.g_00926
OG0001129	Pral.g_01568	Prai.g_00925
OG0001130	Pral.g_01567	Prai.g_00924
OG0001131	Pral.g_01321	Prai.g_01088
OG0001132	Pral.g_01033	Prai.g_01098
OG0001133	Pral.g_01314	Prai.g_01130
OG0001134	Pral.g_00056, Pral.g_00078	Prai.g_01143
OG0001135	Pral.g_00075	Prai.g_01146
OG0001137	Pral.g_01377	Prai.g_01179
OG0001138	Pral.g_01401	Prai.g_01198
OG0001139	Pral.g_01403	Prai.g_01200
OG0001141	Pral.g_01404	Prai.g_01202
OG0001142	Pral.g_01405	Prai.g_01203
OG0001143	Pral.g_01412	Prai.g_01210
OG0001144	Pral.g_01417	Prai.g_01215
OG0001145	Pral.g_01289	Prai.g_01326
OG0001146	Pral.g_01277	Prai.g_01339
OG0001147	Pral.g_01235	Prai.g_01357
OG0001148	Pral.g_01220	Prai.g_01372
OG0001149	Pral.g_01219	Prai.g_01373
OG0001150	Pral.g_01218	Prai.g_01374
OG0001151	Pral.g_01207	Prai.g_01385
OG0001152	Pral.g_01206	Prai.g_01386
OG0001153	Pral.g_01128	Prai.g_01494
OG0001154	Pral.g_01127	Prai.g_01495
OG0001155	Pral.g_01108	Prai.g_01507
OG0001156	Pral.g_01105	Prai.g_01510
OG0001157	Pral.g_01104	Prai.g_01511
OG0001158	Pral.g_01103	Prai.g_01512
OG0001159	Pral.g_01102	Prai.g_01513
OG0001160	Pral.g_01076	Prai.g_01537
OG0001161	Pral.g_00045	Prai.g_01550
OG0001163	Pral.g_00098	Prai.g_01630
OG0001164	Pral.g_00102	Prai.g_01634
OG0001165	Pral.g_00105	Prai.g_01637
OG0001166	Pral.g_00126	Prai.g_01657
OG0001167	Pral.g_00143	Prai.g_01674
OG0001168	Pral.g_00145	Prai.g_01676
OG0001169	Pral.g_00147	Prai.g_01678
