Orthogroup	Syah	Prbi
OG0000565	Syah.g_01104	Prbi.g_00564
OG0000566	Syah.g_01108	Prbi.g_00566
OG0000567	Syah.g_01112	Prbi.g_00570
OG0000568	Syah.g_01116	Prbi.g_00571
OG0000569	Syah.g_01117	Prbi.g_00572
OG0000570	Syah.g_01118	Prbi.g_00573
OG0000571	Syah.g_01122	Prbi.g_00575
OG0000572	Syah.g_01137	Prbi.g_00588
OG0000573	Syah.g_01146	Prbi.g_00594
OG0000574	Syah.g_01147	Prbi.g_00595
OG0000575	Syah.g_01151	Prbi.g_00599
OG0000576	Syah.g_01153	Prbi.g_00601
OG0000577	Syah.g_01154	Prbi.g_00602
OG0000578	Syah.g_01155	Prbi.g_00603
OG0000579	Syah.g_01156	Prbi.g_00604
OG0000580	Syah.g_01157	Prbi.g_00605
OG0000581	Syah.g_01163	Prbi.g_00607
OG0000582	Syah.g_01979	Prbi.g_00610
OG0000583	Syah.g_01978	Prbi.g_00611
OG0000584	Syah.g_01977	Prbi.g_00612
OG0000585	Syah.g_01975	Prbi.g_00614
OG0000586	Syah.g_01974	Prbi.g_00615
OG0000587	Syah.g_01972	Prbi.g_00616
OG0000588	Syah.g_01966	Prbi.g_00620
OG0000589	Syah.g_01962	Prbi.g_00623
OG0000590	Syah.g_01961	Prbi.g_00624
OG0000591	Syah.g_01954	Prbi.g_00627
OG0000592	Syah.g_01953	Prbi.g_00628
OG0000593	Syah.g_01939	Prbi.g_00635
OG0000594	Syah.g_01938	Prbi.g_00636
OG0000595	Syah.g_01937	Prbi.g_00637
OG0000596	Syah.g_01932	Prbi.g_00641
OG0000597	Syah.g_01929	Prbi.g_00643
OG0000598	Syah.g_01928	Prbi.g_00644
OG0000599	Syah.g_01925	Prbi.g_00647
OG0000600	Syah.g_01924	Prbi.g_00648
OG0000601	Syah.g_01923	Prbi.g_00649
OG0000602	Syah.g_01917	Prbi.g_00651
OG0000603	Syah.g_01916	Prbi.g_00652
OG0000604	Syah.g_01913	Prbi.g_00653
OG0000605	Syah.g_01825	Prbi.g_00654
OG0000606	Syah.g_01485	Prbi.g_00657
OG0000607	Syah.g_01489	Prbi.g_00660
OG0000608	Syah.g_01490	Prbi.g_00661
OG0000609	Syah.g_01492	Prbi.g_00662
OG0000610	Syah.g_01499	Prbi.g_00667
OG0000611	Syah.g_01502	Prbi.g_00670
OG0000612	Syah.g_01503	Prbi.g_00671
OG0000613	Syah.g_00147	Prbi.g_00676
OG0000614	Syah.g_02004	Prbi.g_00695
OG0000615	Syah.g_01814	Prbi.g_00704
OG0000616	Syah.g_00389	Prbi.g_00708
OG0000617	Syah.g_01722	Prbi.g_00751
OG0000618	Syah.g_01721	Prbi.g_00752
OG0000619	Syah.g_01720	Prbi.g_00753
OG0000620	Syah.g_01713	Prbi.g_00756
OG0000621	Syah.g_01712	Prbi.g_00757
OG0000622	Syah.g_01711	Prbi.g_00758
OG0000623	Syah.g_01710	Prbi.g_00759
OG0000624	Syah.g_01708	Prbi.g_00760
OG0000625	Syah.g_01707	Prbi.g_00761
OG0000626	Syah.g_01706	Prbi.g_00762
OG0000627	Syah.g_01569	Prbi.g_00763
OG0000628	Syah.g_01570	Prbi.g_00764
OG0000629	Syah.g_01573	Prbi.g_00765
OG0000630	Syah.g_01577	Prbi.g_00768
OG0000631	Syah.g_01582	Prbi.g_00838
OG0000632	Syah.g_01583	Prbi.g_00839
OG0000633	Syah.g_01584	Prbi.g_00840
OG0000634	Syah.g_01783	Prbi.g_00843
OG0000635	Syah.g_01782	Prbi.g_00844
OG0000636	Syah.g_01780	Prbi.g_00846
OG0000637	Syah.g_01778	Prbi.g_00848
OG0000638	Syah.g_01777	Prbi.g_00849
OG0000639	Syah.g_01776	Prbi.g_00850
OG0000640	Syah.g_01775	Prbi.g_00851
OG0000641	Syah.g_01771	Prbi.g_00855
OG0000642	Syah.g_01770	Prbi.g_00856
OG0000643	Syah.g_01768	Prbi.g_00857
OG0000644	Syah.g_01767	Prbi.g_00858
OG0000645	Syah.g_01765	Prbi.g_00859
OG0000646	Syah.g_01762	Prbi.g_00861
OG0000647	Syah.g_01760	Prbi.g_00862
OG0000648	Syah.g_01757	Prbi.g_00864
OG0000649	Syah.g_01756	Prbi.g_00865
OG0000650	Syah.g_01755	Prbi.g_00866
OG0000651	Syah.g_01754	Prbi.g_00867
OG0000652	Syah.g_01753	Prbi.g_00868
OG0000653	Syah.g_01751	Prbi.g_00870
OG0000654	Syah.g_01750	Prbi.g_00871
OG0000655	Syah.g_01749	Prbi.g_00872
OG0000656	Syah.g_01746	Prbi.g_00875
OG0000657	Syah.g_02083	Prbi.g_00883
OG0000658	Syah.g_02086	Prbi.g_00884
OG0000659	Syah.g_02087	Prbi.g_00885
OG0000660	Syah.g_02091	Prbi.g_00889
OG0000661	Syah.g_02093	Prbi.g_00891
OG0000662	Syah.g_02095	Prbi.g_00893
OG0000663	Syah.g_02098	Prbi.g_00895
OG0000664	Syah.g_02099	Prbi.g_00896
OG0000665	Syah.g_01895	Prbi.g_00900
OG0000666	Syah.g_01826	Prbi.g_00901
OG0000667	Syah.g_00714	Prbi.g_00905
OG0000668	Syah.g_01680	Prbi.g_00934
OG0000669	Syah.g_01520	Prbi.g_00942
OG0000670	Syah.g_02352	Prbi.g_00944
OG0000671	Syah.g_01524	Prbi.g_00946
OG0000672	Syah.g_01527	Prbi.g_00949
OG0000673	Syah.g_01530	Prbi.g_00952
OG0000674	Syah.g_01532	Prbi.g_00954
OG0000675	Syah.g_01533	Prbi.g_00955
OG0000676	Syah.g_01535	Prbi.g_00957
OG0000677	Syah.g_01536	Prbi.g_00958
OG0000678	Syah.g_01821	Prbi.g_00960
OG0000679	Syah.g_01812	Prbi.g_00964
OG0000680	Syah.g_01811	Prbi.g_00965
OG0000681	Syah.g_01808	Prbi.g_00968
OG0000682	Syah.g_01807	Prbi.g_00969
OG0000683	Syah.g_01806	Prbi.g_00970
OG0000684	Syah.g_01802	Prbi.g_00971
OG0000685	Syah.g_01800	Prbi.g_00973
OG0000686	Syah.g_01799	Prbi.g_00974
OG0000687	Syah.g_01798	Prbi.g_00975
OG0000688	Syah.g_01793	Prbi.g_00978
OG0000689	Syah.g_01791	Prbi.g_00979
OG0000690	Syah.g_01790	Prbi.g_00980
OG0000691	Syah.g_01789	Prbi.g_00981
OG0000692	Syah.g_01788	Prbi.g_00983
OG0000693	Syah.g_01787	Prbi.g_00984
OG0000694	Syah.g_01786	Prbi.g_00985
OG0000695	Syah.g_01586	Prbi.g_00987
OG0000696	Syah.g_01587	Prbi.g_00988
OG0000697	Syah.g_01589	Prbi.g_00989
OG0000698	Syah.g_01592	Prbi.g_00992
OG0000699	Syah.g_01594	Prbi.g_00993
OG0000700	Syah.g_01595	Prbi.g_00994
OG0000701	Syah.g_01596	Prbi.g_00995
OG0000702	Syah.g_01604	Prbi.g_00997
OG0000703	Syah.g_01605	Prbi.g_00998
OG0000704	Syah.g_01608	Prbi.g_00999
OG0000705	Syah.g_01614	Prbi.g_01003
OG0000706	Syah.g_01615	Prbi.g_01004
OG0000707	Syah.g_01616	Prbi.g_01005
OG0000708	Syah.g_01619	Prbi.g_01006
OG0000709	Syah.g_01627	Prbi.g_01010
OG0000710	Syah.g_01631	Prbi.g_01013
OG0000711	Syah.g_01661	Prbi.g_01030
OG0000712	Syah.g_01662	Prbi.g_01032
OG0000713	Syah.g_01663	Prbi.g_01033
OG0000714	Syah.g_01665	Prbi.g_01034
OG0000715	Syah.g_01667	Prbi.g_01036
OG0000716	Syah.g_01671	Prbi.g_01038
OG0000717	Syah.g_01672	Prbi.g_01039
OG0000718	Syah.g_01676	Prbi.g_01055
OG0000719	Syah.g_01678	Prbi.g_01057
OG0000720	Syah.g_01691	Prbi.g_01066
OG0000721	Syah.g_01693	Prbi.g_01068
OG0000722	Syah.g_01694	Prbi.g_01069
OG0000723	Syah.g_01704	Prbi.g_01072
OG0000724	Syah.g_02036	Prbi.g_01081
OG0000725	Syah.g_02027	Prbi.g_01087
OG0000726	Syah.g_02026	Prbi.g_01088
OG0000727	Syah.g_02025	Prbi.g_01089
OG0000728	Syah.g_02023	Prbi.g_01091
OG0000729	Syah.g_00263	Prbi.g_01138
OG0000730	Syah.g_00855	Prbi.g_01142
OG0000731	Syah.g_00867	Prbi.g_01146
OG0000732	Syah.g_00319	Prbi.g_01155
OG0000733	Syah.g_00473	Prbi.g_01175
OG0000734	Syah.g_02545	Prbi.g_01192
OG0000735	Syah.g_02178	Prbi.g_01194
OG0000736	Syah.g_02177	Prbi.g_01195
OG0000737	Syah.g_02176	Prbi.g_01196
OG0000738	Syah.g_02170	Prbi.g_01200
OG0000739	Syah.g_02165	Prbi.g_01201
OG0000740	Syah.g_02164	Prbi.g_01202
OG0000741	Syah.g_02161	Prbi.g_01203
OG0000742	Syah.g_02159	Prbi.g_01206
OG0000743	Syah.g_02157	Prbi.g_01208
OG0000744	Syah.g_02156	Prbi.g_01209
OG0000745	Syah.g_02154	Prbi.g_01210
OG0000746	Syah.g_02151	Prbi.g_01212
OG0000747	Syah.g_02150	Prbi.g_01213
OG0000748	Syah.g_02140	Prbi.g_01216
OG0000749	Syah.g_02138	Prbi.g_01217
OG0000750	Syah.g_02137	Prbi.g_01218
OG0000751	Syah.g_02130	Prbi.g_01220
OG0000752	Syah.g_02128	Prbi.g_01222
OG0000753	Syah.g_02125	Prbi.g_01225
OG0000754	Syah.g_01431	Prbi.g_01228
OG0000755	Syah.g_01423	Prbi.g_01231
OG0000756	Syah.g_01422	Prbi.g_01232
OG0000757	Syah.g_01415	Prbi.g_01238
OG0000758	Syah.g_01414	Prbi.g_01239
OG0000759	Syah.g_01413	Prbi.g_01240
OG0000760	Syah.g_01412	Prbi.g_01241
OG0000761	Syah.g_01411	Prbi.g_01242
OG0000762	Syah.g_01409	Prbi.g_01243
OG0000763	Syah.g_01407	Prbi.g_01245
OG0000764	Syah.g_01406	Prbi.g_01246
OG0000765	Syah.g_01392	Prbi.g_01255
OG0000766	Syah.g_01391	Prbi.g_01256
OG0000767	Syah.g_01389	Prbi.g_01258
OG0000768	Syah.g_01388	Prbi.g_01259
OG0000769	Syah.g_01386	Prbi.g_01261
OG0000770	Syah.g_01383	Prbi.g_01263
OG0000771	Syah.g_02042	Prbi.g_01277
OG0000772	Syah.g_01351	Prbi.g_01363
OG0000773	Syah.g_02187	Prbi.g_01382
OG0000774	Syah.g_02191	Prbi.g_01384
OG0000775	Syah.g_02193	Prbi.g_01386
OG0000776	Syah.g_02194	Prbi.g_01387
OG0000777	Syah.g_02195	Prbi.g_01388
OG0000778	Syah.g_02196	Prbi.g_01389
OG0000779	Syah.g_02201	Prbi.g_01393
OG0000780	Syah.g_02205	Prbi.g_01394
OG0000781	Syah.g_02209	Prbi.g_01397
OG0000782	Syah.g_02210	Prbi.g_01398
OG0000783	Syah.g_02211	Prbi.g_01399
OG0000784	Syah.g_02212	Prbi.g_01400
OG0000785	Syah.g_02214	Prbi.g_01402
OG0000786	Syah.g_01171	Prbi.g_01404
OG0000787	Syah.g_01170	Prbi.g_01405
OG0000788	Syah.g_01922	Prbi.g_01426
OG0000789	Syah.g_01556	Prbi.g_01429
OG0000790	Syah.g_00981	Prbi.g_01444
OG0000791	Syah.g_00980	Prbi.g_01446
OG0000792	Syah.g_00979	Prbi.g_01447
OG0000793	Syah.g_00974	Prbi.g_01450
OG0000794	Syah.g_00973	Prbi.g_01451
OG0000795	Syah.g_00972	Prbi.g_01452
OG0000796	Syah.g_00968	Prbi.g_01456
OG0000797	Syah.g_00967	Prbi.g_01457
OG0000799	Syah.g_01326	Prbi.g_01571
OG0000800	Syah.g_01325	Prbi.g_01572
OG0000801	Syah.g_01324	Prbi.g_01573
OG0000802	Syah.g_01320	Prbi.g_01575
OG0000803	Syah.g_01315	Prbi.g_01577
OG0000804	Syah.g_01312	Prbi.g_01578
OG0000805	Syah.g_01303	Prbi.g_01580
OG0000806	Syah.g_01301	Prbi.g_01582
OG0000807	Syah.g_01299	Prbi.g_01583
OG0000808	Syah.g_01298	Prbi.g_01584
OG0000809	Syah.g_01295	Prbi.g_01587
OG0000810	Syah.g_01294	Prbi.g_01588
OG0000811	Syah.g_01286	Prbi.g_01594
OG0000812	Syah.g_01284	Prbi.g_01596
OG0000813	Syah.g_01283	Prbi.g_01597
OG0000814	Syah.g_01281	Prbi.g_01599
OG0000815	Syah.g_01280	Prbi.g_01600
OG0000816	Syah.g_01279	Prbi.g_01602
OG0000817	Syah.g_01278	Prbi.g_01603
OG0000818	Syah.g_01272	Prbi.g_01608
OG0000819	Syah.g_01271	Prbi.g_01609
OG0000820	Syah.g_01270	Prbi.g_01610
OG0000821	Syah.g_01265	Prbi.g_01613
OG0000822	Syah.g_01263	Prbi.g_01614
OG0000823	Syah.g_01262	Prbi.g_01615
OG0000824	Syah.g_01258	Prbi.g_01618
OG0000825	Syah.g_01257	Prbi.g_01619
OG0000826	Syah.g_01256	Prbi.g_01620
OG0000827	Syah.g_01254	Prbi.g_01621
OG0000828	Syah.g_01251	Prbi.g_01624
OG0000829	Syah.g_01250	Prbi.g_01625
OG0000830	Syah.g_01249	Prbi.g_01626
OG0000831	Syah.g_01247	Prbi.g_01628
OG0000832	Syah.g_02311	Prbi.g_01634
OG0000833	Syah.g_02322	Prbi.g_01642
OG0000834	Syah.g_02324	Prbi.g_01643
OG0000835	Syah.g_02325	Prbi.g_01644
OG0000836	Syah.g_02329	Prbi.g_01645
OG0000837	Syah.g_02330	Prbi.g_01646
OG0000838	Syah.g_02334	Prbi.g_01648
OG0000839	Syah.g_02335	Prbi.g_01649
OG0000840	Syah.g_02336	Prbi.g_01650
OG0000841	Syah.g_02337	Prbi.g_01651
OG0000842	Syah.g_02338	Prbi.g_01652
OG0000843	Syah.g_02339	Prbi.g_01653
OG0000844	Syah.g_02341	Prbi.g_01654
OG0000845	Syah.g_02342	Prbi.g_01655
OG0000846	Syah.g_02343	Prbi.g_01656
OG0000847	Syah.g_02344	Prbi.g_01657
OG0000848	Syah.g_02346	Prbi.g_01658
OG0000849	Syah.g_02347	Prbi.g_01659
OG0000850	Syah.g_02349	Prbi.g_01661
OG0000851	Syah.g_02359	Prbi.g_01662
OG0000852	Syah.g_02360	Prbi.g_01663
OG0000853	Syah.g_02364	Prbi.g_01667
OG0000854	Syah.g_02366	Prbi.g_01669
OG0000855	Syah.g_02367	Prbi.g_01670
OG0000856	Syah.g_01951	Prbi.g_01685
OG0000857	Syah.g_01761	Prbi.g_01711
OG0000858	Syah.g_02373	Prbi.g_01781
OG0000859	Syah.g_02374	Prbi.g_01782
OG0000860	Syah.g_02386	Prbi.g_01789
OG0000861	Syah.g_02387	Prbi.g_01790
OG0000862	Syah.g_02389	Prbi.g_01791
OG0000863	Syah.g_02391	Prbi.g_01793
OG0000864	Syah.g_02392	Prbi.g_01794
OG0000865	Syah.g_02396	Prbi.g_01795
OG0000866	Syah.g_02397	Prbi.g_01796
OG0000867	Syah.g_02398	Prbi.g_01797
OG0000868	Syah.g_02401	Prbi.g_01798
OG0000869	Syah.g_02406	Prbi.g_01802
OG0000870	Syah.g_02411	Prbi.g_01807
OG0000871	Syah.g_02412	Prbi.g_01808
OG0000872	Syah.g_02421	Prbi.g_01809
OG0000873	Syah.g_02424	Prbi.g_01812
OG0000874	Syah.g_02420	Prbi.g_01815
OG0000875	Syah.g_02426	Prbi.g_01816
OG0000876	Syah.g_02250	Prbi.g_01817
OG0000877	Syah.g_02254	Prbi.g_01819
OG0000878	Syah.g_02255	Prbi.g_01820
OG0000879	Syah.g_02256	Prbi.g_01821
OG0000880	Syah.g_02257	Prbi.g_01822
OG0000881	Syah.g_02262	Prbi.g_01826
OG0000882	Syah.g_02267	Prbi.g_01831
OG0000883	Syah.g_02270	Prbi.g_01832
OG0000884	Syah.g_02272	Prbi.g_01834
OG0000885	Syah.g_02273	Prbi.g_01835
OG0000886	Syah.g_02274	Prbi.g_01836
OG0000887	Syah.g_02275	Prbi.g_01837
OG0000888	Syah.g_02277	Prbi.g_01839
OG0000889	Syah.g_02279	Prbi.g_01841
OG0000890	Syah.g_02284	Prbi.g_01842
OG0000891	Syah.g_02285	Prbi.g_01843
OG0000892	Syah.g_02288	Prbi.g_01845
OG0000893	Syah.g_00684	Prbi.g_01848
OG0000894	Syah.g_00690	Prbi.g_01850
OG0000895	Syah.g_00694	Prbi.g_01853
OG0000896	Syah.g_00695	Prbi.g_01854
OG0000897	Syah.g_00697	Prbi.g_01856
OG0000898	Syah.g_00698	Prbi.g_01857
OG0000899	Syah.g_00699	Prbi.g_01858
OG0000900	Syah.g_00700	Prbi.g_01859
OG0000901	Syah.g_00705	Prbi.g_01863
OG0000902	Syah.g_00707	Prbi.g_01865
OG0000903	Syah.g_00739	Prbi.g_01868
OG0000904	Syah.g_00734	Prbi.g_01870
OG0000905	Syah.g_00731	Prbi.g_01875
OG0000906	Syah.g_00729	Prbi.g_01876
OG0000907	Syah.g_00741	Prbi.g_01896
OG0000908	Syah.g_00744	Prbi.g_01899
OG0000909	Syah.g_00745	Prbi.g_01900
OG0000910	Syah.g_00746	Prbi.g_01901
OG0000911	Syah.g_00748	Prbi.g_01903
OG0000912	Syah.g_00749	Prbi.g_01904
OG0000913	Syah.g_00750	Prbi.g_01905
OG0000914	Syah.g_00751	Prbi.g_01906
OG0000915	Syah.g_00752	Prbi.g_01907
OG0000916	Syah.g_00753	Prbi.g_01908
OG0000917	Syah.g_00754	Prbi.g_01909
OG0000918	Syah.g_00755	Prbi.g_01910
OG0000919	Syah.g_00756	Prbi.g_01911
OG0000920	Syah.g_00757	Prbi.g_01912
OG0000921	Syah.g_00758	Prbi.g_01913
OG0000922	Syah.g_00759	Prbi.g_01914
OG0000923	Syah.g_00763	Prbi.g_01918
OG0000924	Syah.g_00764	Prbi.g_01919
OG0000925	Syah.g_00765	Prbi.g_01920
OG0000926	Syah.g_00766	Prbi.g_01921
OG0000927	Syah.g_00768	Prbi.g_01923
OG0000928	Syah.g_00769	Prbi.g_01924
OG0000929	Syah.g_00770	Prbi.g_01925
OG0000930	Syah.g_00771	Prbi.g_01926
OG0000931	Syah.g_00772	Prbi.g_01927
OG0000932	Syah.g_00773	Prbi.g_01928
OG0000933	Syah.g_00778	Prbi.g_01932
OG0000934	Syah.g_00780	Prbi.g_01934
OG0000935	Syah.g_00781	Prbi.g_01935
OG0000936	Syah.g_00782	Prbi.g_01936
OG0000937	Syah.g_00783	Prbi.g_01937
OG0000938	Syah.g_00787	Prbi.g_01939
OG0000939	Syah.g_00788	Prbi.g_01940
OG0000940	Syah.g_00795	Prbi.g_01947
OG0000941	Syah.g_00797	Prbi.g_01949
OG0000942	Syah.g_00799	Prbi.g_01951
OG0000943	Syah.g_00800	Prbi.g_01952
OG0000944	Syah.g_00802	Prbi.g_01953
OG0000945	Syah.g_00804	Prbi.g_01954
OG0000946	Syah.g_00809	Prbi.g_01958
OG0000947	Syah.g_00812	Prbi.g_01960
OG0000948	Syah.g_00813	Prbi.g_01961
OG0000949	Syah.g_00173	Prbi.g_01964
OG0000950	Syah.g_00184	Prbi.g_01969
OG0000951	Syah.g_00190	Prbi.g_01973
OG0000952	Syah.g_00202	Prbi.g_01977
OG0000953	Syah.g_00207	Prbi.g_01980
OG0000954	Syah.g_00233	Prbi.g_01984
OG0000955	Syah.g_00234	Prbi.g_01985
OG0000956	Syah.g_00236	Prbi.g_01987
OG0000957	Syah.g_00248	Prbi.g_01992
OG0000958	Syah.g_00249	Prbi.g_01993
OG0000959	Syah.g_00253	Prbi.g_01997
OG0000960	Syah.g_00254	Prbi.g_01998
OG0000961	Syah.g_00259	Prbi.g_02000
OG0000962	Syah.g_00262	Prbi.g_02002
OG0000963	Syah.g_00267	Prbi.g_02006
OG0000964	Syah.g_00268	Prbi.g_02007
OG0000965	Syah.g_00269	Prbi.g_02008
OG0000966	Syah.g_00288	Prbi.g_02027
OG0000967	Syah.g_00300	Prbi.g_02032
OG0000968	Syah.g_00295	Prbi.g_02034
OG0000969	Syah.g_00297	Prbi.g_02035
OG0000970	Syah.g_00298	Prbi.g_02036
OG0000971	Syah.g_00303	Prbi.g_02037
OG0000972	Syah.g_00304	Prbi.g_02038
OG0000973	Syah.g_00305	Prbi.g_02039
OG0000974	Syah.g_00306	Prbi.g_02040
OG0000975	Syah.g_00307	Prbi.g_02041
OG0000976	Syah.g_00308	Prbi.g_02042
OG0000977	Syah.g_00310	Prbi.g_02043
OG0000978	Syah.g_00312	Prbi.g_02044
OG0000979	Syah.g_00315	Prbi.g_02047
OG0000980	Syah.g_00318	Prbi.g_02049
OG0000981	Syah.g_00321	Prbi.g_02051
OG0000982	Syah.g_00511	Prbi.g_02053
OG0000983	Syah.g_00510	Prbi.g_02054
OG0000984	Syah.g_00509	Prbi.g_02055
OG0000985	Syah.g_00505	Prbi.g_02058
OG0000986	Syah.g_00496	Prbi.g_02060
OG0000987	Syah.g_00494	Prbi.g_02061
OG0000988	Syah.g_00489	Prbi.g_02064
OG0000989	Syah.g_00481	Prbi.g_02068
OG0000990	Syah.g_00466	Prbi.g_02071
OG0000991	Syah.g_00462	Prbi.g_02072
OG0000992	Syah.g_00460	Prbi.g_02074
OG0000993	Syah.g_00459	Prbi.g_02075
OG0000994	Syah.g_00457	Prbi.g_02076
OG0000995	Syah.g_00452	Prbi.g_02080
OG0000996	Syah.g_00412	Prbi.g_02081
OG0000997	Syah.g_00403	Prbi.g_02082
OG0000998	Syah.g_00401	Prbi.g_02084
OG0000999	Syah.g_00400	Prbi.g_02085
OG0001000	Syah.g_00397	Prbi.g_02088
OG0001001	Syah.g_00392	Prbi.g_02090
OG0001002	Syah.g_00386	Prbi.g_02094
OG0001003	Syah.g_00384	Prbi.g_02095
OG0001004	Syah.g_00383	Prbi.g_02096
OG0001005	Syah.g_00382	Prbi.g_02097
OG0001006	Syah.g_00375	Prbi.g_02101
OG0001007	Syah.g_00373	Prbi.g_02103
OG0001008	Syah.g_02235	Prbi.g_00438
OG0001009	Syah.g_00344	Prbi.g_00027
OG0001010	Syah.g_00343	Prbi.g_00028
OG0001011	Syah.g_00342	Prbi.g_00029
OG0001012	Syah.g_00514	Prbi.g_00052
OG0001013	Syah.g_00527	Prbi.g_00059
OG0001014	Syah.g_00531	Prbi.g_00062
OG0001015	Syah.g_00532	Prbi.g_00063
OG0001016	Syah.g_02487	Prbi.g_00080
OG0001017	Syah.g_02493	Prbi.g_00084
OG0001018	Syah.g_02495	Prbi.g_00087
OG0001019	Syah.g_02512	Prbi.g_00096
OG0001020	Syah.g_02517	Prbi.g_00097
OG0001021	Syah.g_02521	Prbi.g_00098
OG0001022	Syah.g_02524	Prbi.g_00101
OG0001023	Syah.g_02525	Prbi.g_00102
OG0001024	Syah.g_02529	Prbi.g_00105
OG0001025	Syah.g_02534	Prbi.g_00111
OG0001026	Syah.g_02547	Prbi.g_00118
OG0001027	Syah.g_00001	Prbi.g_00119
OG0001028	Syah.g_00003	Prbi.g_00121
OG0001029	Syah.g_00005	Prbi.g_00123
OG0001030	Syah.g_00025	Prbi.g_00138
OG0001031	Syah.g_00611	Prbi.g_00210
OG0001032	Syah.g_00609	Prbi.g_00211
OG0001033	Syah.g_00577	Prbi.g_00232
OG0001034	Syah.g_00908	Prbi.g_00260
OG0001035	Syah.g_00660	Prbi.g_00278
OG0001036	Syah.g_00655	Prbi.g_00283
OG0001037	Syah.g_00653	Prbi.g_00284
OG0001038	Syah.g_00626	Prbi.g_00302
OG0001039	Syah.g_00623	Prbi.g_00305
OG0001040	Syah.g_00090	Prbi.g_00307
OG0001042	Syah.g_00122	Prbi.g_00328
OG0001043	Syah.g_00126	Prbi.g_00329
OG0001044	Syah.g_00857	Prbi.g_00357
OG0001045	Syah.g_00870	Prbi.g_00366
OG0001046	Syah.g_01647	Prbi.g_00403
OG0001047	Syah.g_02233	Prbi.g_00440
OG0001048	Syah.g_02232	Prbi.g_00441
OG0001049	Syah.g_02225	Prbi.g_00443
OG0001050	Syah.g_02224	Prbi.g_00444
OG0001051	Syah.g_02223	Prbi.g_00445
OG0001052	Syah.g_01217	Prbi.g_00474
OG0001053	Syah.g_01000	Prbi.g_00486
OG0001054	Syah.g_01017	Prbi.g_00501
OG0001055	Syah.g_01037	Prbi.g_00520
OG0001056	Syah.g_01069	Prbi.g_00539
OG0001057	Syah.g_01075	Prbi.g_00544
OG0001058	Syah.g_01091	Prbi.g_00552
OG0001059	Syah.g_01095	Prbi.g_00556
OG0001060	Syah.g_01102	Prbi.g_00563
OG0001061	Syah.g_01123	Prbi.g_00576
OG0001062	Syah.g_01125	Prbi.g_00578
OG0001063	Syah.g_01129	Prbi.g_00580
OG0001064	Syah.g_01130	Prbi.g_00581
OG0001065	Syah.g_01131	Prbi.g_00582
OG0001066	Syah.g_01132	Prbi.g_00583
OG0001067	Syah.g_01133	Prbi.g_00584
OG0001068	Syah.g_01134	Prbi.g_00585
OG0001069	Syah.g_01135	Prbi.g_00586
OG0001070	Syah.g_01138	Prbi.g_00589
OG0001071	Syah.g_01139	Prbi.g_00590
OG0001072	Syah.g_01144	Prbi.g_00592
OG0001074	Syah.g_01970	Prbi.g_00617
OG0001075	Syah.g_01969	Prbi.g_00618
OG0001076	Syah.g_01959	Prbi.g_00626
OG0001077	Syah.g_01948	Prbi.g_00630
OG0001078	Syah.g_01934	Prbi.g_00639
OG0001079	Syah.g_01921	Prbi.g_00650
OG0001080	Syah.g_01538	Prbi.g_00656
OG0001081	Syah.g_01487	Prbi.g_00658
OG0001082	Syah.g_01488	Prbi.g_00659
OG0001083	Syah.g_01495	Prbi.g_00664
OG0001084	Syah.g_01496	Prbi.g_00665
OG0001085	Syah.g_01506	Prbi.g_00673
OG0001086	Syah.g_01508	Prbi.g_00674
OG0001087	Syah.g_01992	Prbi.g_00691
OG0001088	Syah.g_01995	Prbi.g_00692
OG0001089	Syah.g_02019	Prbi.g_00700
OG0001090	Syah.g_01728	Prbi.g_00746
OG0001091	Syah.g_01726	Prbi.g_00748
OG0001092	Syah.g_01724	Prbi.g_00749
OG0001093	Syah.g_01718	Prbi.g_00754
OG0001094	Syah.g_01785	Prbi.g_00841
OG0001095	Syah.g_01764	Prbi.g_00860
OG0001096	Syah.g_01748	Prbi.g_00873
OG0001097	Syah.g_02094	Prbi.g_00892
OG0001098	Syah.g_01542	Prbi.g_00907
OG0001099	Syah.g_00004	Prbi.g_00939
OG0001100	Syah.g_01522	Prbi.g_00943
OG0001101	Syah.g_01523	Prbi.g_00945
OG0001102	Syah.g_01526	Prbi.g_00948
OG0001103	Syah.g_01528	Prbi.g_00950
OG0001104	Syah.g_01801	Prbi.g_00972
OG0001105	Syah.g_01797	Prbi.g_00976
OG0001106	Syah.g_01609	Prbi.g_01000
OG0001107	Syah.g_01620	Prbi.g_01007
OG0001108	Syah.g_01628	Prbi.g_01011
OG0001109	Syah.g_01630	Prbi.g_01012
OG0001110	Syah.g_01632	Prbi.g_01014
OG0001111	Syah.g_01634	Prbi.g_01015
OG0001112	Syah.g_01636	Prbi.g_01016
OG0001113	Syah.g_01637	Prbi.g_01017
OG0001114	Syah.g_01638	Prbi.g_01018
OG0001115	Syah.g_01642	Prbi.g_01020
OG0001116	Syah.g_01644	Prbi.g_01021
OG0001117	Syah.g_01645	Prbi.g_01022
OG0001118	Syah.g_01646	Prbi.g_01023
OG0001119	Syah.g_01648	Prbi.g_01024
OG0001120	Syah.g_01652	Prbi.g_01026
OG0001121	Syah.g_00927, Syah.g_02183	Prbi.g_01172, Prbi.g_01029
OG0001122	Syah.g_01679	Prbi.g_01058
OG0001123	Syah.g_01686	Prbi.g_01062
OG0001124	Syah.g_01688	Prbi.g_01064
OG0001125	Syah.g_01690	Prbi.g_01065
