Orthogroup	Syah	Prbl
OG0000572	Syah.g_01137	Prbl.g_01781
OG0000573	Syah.g_01146	Prbl.g_01774
OG0000574	Syah.g_01147	Prbl.g_01773
OG0000575	Syah.g_01151	Prbl.g_01764
OG0000576	Syah.g_01153	Prbl.g_01762
OG0000577	Syah.g_01154	Prbl.g_01761
OG0000578	Syah.g_01155	Prbl.g_01760
OG0000579	Syah.g_01156	Prbl.g_01759
OG0000580	Syah.g_01157	Prbl.g_01758
OG0000581	Syah.g_01163	Prbl.g_01754
OG0000582	Syah.g_01979	Prbl.g_01750
OG0000583	Syah.g_01978	Prbl.g_01749
OG0000584	Syah.g_01977	Prbl.g_01748
OG0000585	Syah.g_01975	Prbl.g_01746
OG0000586	Syah.g_01974	Prbl.g_01744
OG0000587	Syah.g_01972	Prbl.g_01742
OG0000588	Syah.g_01966	Prbl.g_01613
OG0000589	Syah.g_01962	Prbl.g_01616
OG0000590	Syah.g_01961	Prbl.g_01617
OG0000591	Syah.g_01954	Prbl.g_01624
OG0000592	Syah.g_01953	Prbl.g_01625
OG0000593	Syah.g_01939	Prbl.g_01635
OG0000594	Syah.g_01938	Prbl.g_01636
OG0000595	Syah.g_01937	Prbl.g_01637
OG0000596	Syah.g_01932	Prbl.g_01642
OG0000597	Syah.g_01929	Prbl.g_01645
OG0000598	Syah.g_01928	Prbl.g_01646
OG0000599	Syah.g_01925	Prbl.g_01656
OG0000600	Syah.g_01924	Prbl.g_01657
OG0000601	Syah.g_01923	Prbl.g_01658
OG0000602	Syah.g_01917	Prbl.g_01662
OG0000603	Syah.g_01916	Prbl.g_01663
OG0000604	Syah.g_01913	Prbl.g_01664
OG0000605	Syah.g_01825	Prbl.g_01043
OG0000606	Syah.g_01485	Prbl.g_01032
OG0000607	Syah.g_01489	Prbl.g_01412
OG0000608	Syah.g_01490	Prbl.g_01411
OG0000609	Syah.g_01492	Prbl.g_01409
OG0000610	Syah.g_01499	Prbl.g_01401
OG0000611	Syah.g_01502	Prbl.g_01398
OG0000612	Syah.g_01503	Prbl.g_01397
OG0000613	Syah.g_00147	Prbl.g_00891
OG0000614	Syah.g_02004	Prbl.g_01872
OG0000615	Syah.g_01814	Prbl.g_02373
OG0000616	Syah.g_00389	Prbl.g_02137
OG0000617	Syah.g_01722	Prbl.g_02561
OG0000618	Syah.g_01721	Prbl.g_02560
OG0000619	Syah.g_01720	Prbl.g_02559
OG0000620	Syah.g_01713	Prbl.g_02555
OG0000621	Syah.g_01712	Prbl.g_02554
OG0000622	Syah.g_01711	Prbl.g_02553
OG0000623	Syah.g_01710	Prbl.g_02552
OG0000624	Syah.g_01708	Prbl.g_02551
OG0000625	Syah.g_01707	Prbl.g_02550
OG0000626	Syah.g_01706	Prbl.g_02549
OG0000627	Syah.g_01569	Prbl.g_02426
OG0000628	Syah.g_01570	Prbl.g_02427
OG0000629	Syah.g_01573	Prbl.g_02430
OG0000630	Syah.g_01577	Prbl.g_02434
OG0000631	Syah.g_01582	Prbl.g_02440
OG0000632	Syah.g_01583	Prbl.g_02441
OG0000633	Syah.g_01584	Prbl.g_02442
OG0000634	Syah.g_01783	Prbl.g_02339
OG0000635	Syah.g_01782	Prbl.g_02338
OG0000636	Syah.g_01780	Prbl.g_02336
OG0000637	Syah.g_01778	Prbl.g_02334
OG0000638	Syah.g_01777	Prbl.g_02333
OG0000639	Syah.g_01776	Prbl.g_02332
OG0000640	Syah.g_01775	Prbl.g_02331
OG0000641	Syah.g_01771	Prbl.g_02327
OG0000642	Syah.g_01770	Prbl.g_02326
OG0000643	Syah.g_01768	Prbl.g_02325
OG0000644	Syah.g_01767	Prbl.g_02324
OG0000645	Syah.g_01765	Prbl.g_02323
OG0000646	Syah.g_01762	Prbl.g_02320
OG0000647	Syah.g_01760	Prbl.g_02317
OG0000648	Syah.g_01757	Prbl.g_02315
OG0000649	Syah.g_01756	Prbl.g_02314
OG0000650	Syah.g_01755	Prbl.g_02313
OG0000651	Syah.g_01754	Prbl.g_02312
OG0000652	Syah.g_01753	Prbl.g_02311
OG0000653	Syah.g_01751	Prbl.g_02309
OG0000654	Syah.g_01750	Prbl.g_02308
OG0000655	Syah.g_01749	Prbl.g_02307
OG0000656	Syah.g_01746	Prbl.g_02304
OG0000657	Syah.g_02083	Prbl.g_01540
OG0000658	Syah.g_02086	Prbl.g_01542
OG0000659	Syah.g_02087	Prbl.g_01543
OG0000660	Syah.g_02091	Prbl.g_01547
OG0000661	Syah.g_02093	Prbl.g_01549
OG0000662	Syah.g_02095	Prbl.g_01551
OG0000663	Syah.g_02098	Prbl.g_01554
OG0000664	Syah.g_02099	Prbl.g_01555
OG0000665	Syah.g_01895	Prbl.g_01568
OG0000666	Syah.g_01826	Prbl.g_01571
OG0000667	Syah.g_00714	Prbl.g_01579
OG0000668	Syah.g_01680	Prbl.g_02530
OG0000669	Syah.g_01520	Prbl.g_01588
OG0000670	Syah.g_02352	Prbl.g_01078
OG0000671	Syah.g_01524	Prbl.g_02412
OG0000672	Syah.g_01527	Prbl.g_02409
OG0000673	Syah.g_01530	Prbl.g_02406
OG0000674	Syah.g_01532	Prbl.g_02404
OG0000675	Syah.g_01533	Prbl.g_02403
OG0000676	Syah.g_01535	Prbl.g_02395
OG0000677	Syah.g_01536	Prbl.g_02393
OG0000678	Syah.g_01821	Prbl.g_02388
OG0000679	Syah.g_01812	Prbl.g_02368
OG0000680	Syah.g_01811	Prbl.g_02367
OG0000681	Syah.g_01808	Prbl.g_02365
OG0000682	Syah.g_01807	Prbl.g_02364
OG0000683	Syah.g_01806	Prbl.g_02363
OG0000684	Syah.g_01802	Prbl.g_02350
OG0000685	Syah.g_01800	Prbl.g_02352
OG0000686	Syah.g_01799	Prbl.g_02353
OG0000687	Syah.g_01798	Prbl.g_02354
OG0000688	Syah.g_01793	Prbl.g_02348
OG0000689	Syah.g_01791	Prbl.g_02347
OG0000690	Syah.g_01790	Prbl.g_02346
OG0000691	Syah.g_01789	Prbl.g_02345
OG0000692	Syah.g_01788	Prbl.g_02344
OG0000693	Syah.g_01787	Prbl.g_02343
OG0000694	Syah.g_01786	Prbl.g_02342
OG0000695	Syah.g_01586	Prbl.g_02444
OG0000696	Syah.g_01587	Prbl.g_02445
OG0000697	Syah.g_01589	Prbl.g_02447
OG0000698	Syah.g_01592	Prbl.g_02450
OG0000699	Syah.g_01594	Prbl.g_02452
OG0000700	Syah.g_01595	Prbl.g_02453
OG0000701	Syah.g_01596	Prbl.g_02454
OG0000702	Syah.g_01604	Prbl.g_02462
OG0000703	Syah.g_01605	Prbl.g_02463
OG0000704	Syah.g_01608	Prbl.g_02465
OG0000705	Syah.g_01614	Prbl.g_02471
OG0000706	Syah.g_01615	Prbl.g_02472
OG0000707	Syah.g_01616	Prbl.g_02473
OG0000708	Syah.g_01619	Prbl.g_02475
OG0000709	Syah.g_01627	Prbl.g_02482
OG0000710	Syah.g_01631	Prbl.g_02486
OG0000711	Syah.g_01661	Prbl.g_02508
OG0000712	Syah.g_01662	Prbl.g_02509
OG0000713	Syah.g_01663	Prbl.g_02510
OG0000714	Syah.g_01665	Prbl.g_02514
OG0000715	Syah.g_01667	Prbl.g_02516
OG0000716	Syah.g_01671	Prbl.g_02520
OG0000717	Syah.g_01672	Prbl.g_02521
OG0000718	Syah.g_01676	Prbl.g_02526
OG0000719	Syah.g_01678	Prbl.g_02528
OG0000720	Syah.g_01691	Prbl.g_02541
OG0000721	Syah.g_01693	Prbl.g_02542
OG0000722	Syah.g_01694	Prbl.g_02543
OG0000723	Syah.g_01704	Prbl.g_02547
OG0000724	Syah.g_02036	Prbl.g_00932
OG0000725	Syah.g_02027	Prbl.g_00925
OG0000726	Syah.g_02026	Prbl.g_00924
OG0000727	Syah.g_02025	Prbl.g_00923
OG0000728	Syah.g_02023	Prbl.g_00922
OG0000729	Syah.g_00263	Prbl.g_02062
OG0000730	Syah.g_00855	Prbl.g_01199
OG0000731	Syah.g_00867	Prbl.g_01208
OG0000732	Syah.g_00319	Prbl.g_01993
OG0000733	Syah.g_00473	Prbl.g_02197
OG0000734	Syah.g_02545	Prbl.g_00545
OG0000735	Syah.g_02178	Prbl.g_02066
OG0000736	Syah.g_02177	Prbl.g_02067
OG0000737	Syah.g_02176	Prbl.g_02068
OG0000738	Syah.g_02170	Prbl.g_02075
OG0000739	Syah.g_02165	Prbl.g_02077
OG0000740	Syah.g_02164	Prbl.g_02078
OG0000741	Syah.g_02161	Prbl.g_02081
OG0000742	Syah.g_02159	Prbl.g_02083
OG0000743	Syah.g_02157	Prbl.g_02085
OG0000744	Syah.g_02156	Prbl.g_02086
OG0000745	Syah.g_02154	Prbl.g_02088
OG0000746	Syah.g_02151	Prbl.g_02090
OG0000747	Syah.g_02150	Prbl.g_02091
OG0000748	Syah.g_02140	Prbl.g_02103
OG0000749	Syah.g_02138	Prbl.g_02104
OG0000750	Syah.g_02137	Prbl.g_02105
OG0000751	Syah.g_02130	Prbl.g_00179
OG0000752	Syah.g_02128	Prbl.g_00181
OG0000753	Syah.g_02125	Prbl.g_00184
OG0000754	Syah.g_01431	Prbl.g_01379
OG0000755	Syah.g_01423	Prbl.g_01120
OG0000756	Syah.g_01422	Prbl.g_01119
OG0000757	Syah.g_01415	Prbl.g_01112
OG0000758	Syah.g_01414	Prbl.g_01111
OG0000759	Syah.g_01413	Prbl.g_01110
OG0000760	Syah.g_01412	Prbl.g_01109
OG0000761	Syah.g_01411	Prbl.g_01108
OG0000762	Syah.g_01409	Prbl.g_01377
OG0000763	Syah.g_01407	Prbl.g_01375
OG0000764	Syah.g_01406	Prbl.g_01374
OG0000765	Syah.g_01392	Prbl.g_02590
OG0000766	Syah.g_01391	Prbl.g_02591
OG0000767	Syah.g_01389	Prbl.g_02593
OG0000768	Syah.g_01388	Prbl.g_02594
OG0000769	Syah.g_01386	Prbl.g_00186
OG0000770	Syah.g_01383	Prbl.g_01103
OG0000771	Syah.g_02042	Prbl.g_00937
OG0000772	Syah.g_01351	Prbl.g_00461
OG0000773	Syah.g_02187	Prbl.g_00113
OG0000774	Syah.g_02191	Prbl.g_01713
OG0000775	Syah.g_02193	Prbl.g_01715
OG0000776	Syah.g_02194	Prbl.g_01716
OG0000777	Syah.g_02195	Prbl.g_01717
OG0000778	Syah.g_02196	Prbl.g_01718
OG0000779	Syah.g_02201	Prbl.g_01723
OG0000780	Syah.g_02205	Prbl.g_01726
OG0000781	Syah.g_02209	Prbl.g_01730
OG0000782	Syah.g_02210	Prbl.g_01731
OG0000783	Syah.g_02211	Prbl.g_01732
OG0000784	Syah.g_02212	Prbl.g_01733
OG0000785	Syah.g_02214	Prbl.g_01735
OG0000786	Syah.g_01171	Prbl.g_01738
OG0000787	Syah.g_01170	Prbl.g_01739
OG0000788	Syah.g_01922	Prbl.g_00658
OG0000789	Syah.g_01556	Prbl.g_01695
OG0000790	Syah.g_00981	Prbl.g_00498
OG0000791	Syah.g_00980	Prbl.g_00496
OG0000792	Syah.g_00979	Prbl.g_00495
OG0000793	Syah.g_00974	Prbl.g_00491
OG0000794	Syah.g_00973	Prbl.g_00490
OG0000795	Syah.g_00972	Prbl.g_00489
OG0000796	Syah.g_00968	Prbl.g_00485
OG0000797	Syah.g_00967	Prbl.g_00484
OG0000798	Syah.g_00627	Prbl.g_01456
OG0000799	Syah.g_01326	Prbl.g_00152
OG0000800	Syah.g_01325	Prbl.g_00153
OG0000801	Syah.g_01324	Prbl.g_00154
OG0000802	Syah.g_01320	Prbl.g_00161
OG0000803	Syah.g_01315	Prbl.g_00257
OG0000804	Syah.g_01312	Prbl.g_00255
OG0000805	Syah.g_01303	Prbl.g_00253
OG0000806	Syah.g_01301	Prbl.g_00251
OG0000807	Syah.g_01299	Prbl.g_00249
OG0000808	Syah.g_01298	Prbl.g_00248
OG0000809	Syah.g_01295	Prbl.g_00244
OG0000810	Syah.g_01294	Prbl.g_00243
OG0000811	Syah.g_01286	Prbl.g_00231
OG0000812	Syah.g_01284	Prbl.g_00229
OG0000813	Syah.g_01283	Prbl.g_00228
OG0000814	Syah.g_01281	Prbl.g_00226
OG0000815	Syah.g_01280	Prbl.g_00225
OG0000816	Syah.g_01279	Prbl.g_00223
OG0000817	Syah.g_01278	Prbl.g_00222
OG0000818	Syah.g_01272	Prbl.g_00684
OG0000819	Syah.g_01271	Prbl.g_00685
OG0000820	Syah.g_01270	Prbl.g_00686
OG0000821	Syah.g_01265	Prbl.g_00693
OG0000822	Syah.g_01263	Prbl.g_00695
OG0000823	Syah.g_01262	Prbl.g_00696
OG0000824	Syah.g_01258	Prbl.g_00700
OG0000825	Syah.g_01257	Prbl.g_00701
OG0000826	Syah.g_01256	Prbl.g_00702
OG0000827	Syah.g_01254	Prbl.g_00703
OG0000828	Syah.g_01251	Prbl.g_00706
OG0000829	Syah.g_01250	Prbl.g_00707
OG0000830	Syah.g_01249	Prbl.g_00708
OG0000831	Syah.g_01247	Prbl.g_00710
OG0000832	Syah.g_02311	Prbl.g_00456
OG0000833	Syah.g_02322	Prbl.g_00448
OG0000834	Syah.g_02324	Prbl.g_00447
OG0000835	Syah.g_02325	Prbl.g_00446
OG0000836	Syah.g_02329	Prbl.g_00444
OG0000837	Syah.g_02330	Prbl.g_00443
OG0000838	Syah.g_02334	Prbl.g_00440
OG0000839	Syah.g_02335	Prbl.g_00439
OG0000840	Syah.g_02336	Prbl.g_00438
OG0000841	Syah.g_02337	Prbl.g_00437
OG0000842	Syah.g_02338	Prbl.g_00436
OG0000843	Syah.g_02339	Prbl.g_00435
OG0000844	Syah.g_02341	Prbl.g_00433
OG0000845	Syah.g_02342	Prbl.g_00432
OG0000846	Syah.g_02343	Prbl.g_00431
OG0000847	Syah.g_02344	Prbl.g_00430
OG0000848	Syah.g_02346	Prbl.g_00429
OG0000849	Syah.g_02347	Prbl.g_00428
OG0000850	Syah.g_02349	Prbl.g_00427
OG0000851	Syah.g_02359	Prbl.g_00423
OG0000852	Syah.g_02360	Prbl.g_00422
OG0000853	Syah.g_02364	Prbl.g_00418
OG0000854	Syah.g_02366	Prbl.g_00416
OG0000855	Syah.g_02367	Prbl.g_00415
OG0000856	Syah.g_01951	Prbl.g_01627
OG0000857	Syah.g_01761	Prbl.g_02318
OG0000858	Syah.g_02373	Prbl.g_00404
OG0000859	Syah.g_02374	Prbl.g_00403
OG0000860	Syah.g_02386	Prbl.g_00392
OG0000861	Syah.g_02387	Prbl.g_00391
OG0000862	Syah.g_02389	Prbl.g_00389
OG0000863	Syah.g_02391	Prbl.g_00385
OG0000864	Syah.g_02392	Prbl.g_00383
OG0000865	Syah.g_02396	Prbl.g_00382
OG0000866	Syah.g_02397	Prbl.g_00381
OG0000867	Syah.g_02398	Prbl.g_00380
OG0000868	Syah.g_02401	Prbl.g_00378
OG0000869	Syah.g_02406	Prbl.g_00375
OG0000870	Syah.g_02411	Prbl.g_00370
OG0000871	Syah.g_02412	Prbl.g_00369
OG0000872	Syah.g_02421	Prbl.g_00367
OG0000873	Syah.g_02424	Prbl.g_00364
OG0000874	Syah.g_02420	Prbl.g_00360
OG0000875	Syah.g_02426	Prbl.g_00359
OG0000876	Syah.g_02250	Prbl.g_00358
OG0000877	Syah.g_02254	Prbl.g_00355
OG0000878	Syah.g_02255	Prbl.g_00354
OG0000879	Syah.g_02256	Prbl.g_00353
OG0000880	Syah.g_02257	Prbl.g_00352
OG0000881	Syah.g_02262	Prbl.g_00347
OG0000882	Syah.g_02267	Prbl.g_00342
OG0000883	Syah.g_02270	Prbl.g_00340
OG0000884	Syah.g_02272	Prbl.g_00338
OG0000885	Syah.g_02273	Prbl.g_00337
OG0000886	Syah.g_02274	Prbl.g_00336
OG0000887	Syah.g_02275	Prbl.g_00335
OG0000888	Syah.g_02277	Prbl.g_00333
OG0000889	Syah.g_02279	Prbl.g_00331
OG0000890	Syah.g_02284	Prbl.g_00317
OG0000891	Syah.g_02285	Prbl.g_00316
OG0000892	Syah.g_02288	Prbl.g_02620
OG0000893	Syah.g_00684	Prbl.g_02680
OG0000894	Syah.g_00690	Prbl.g_02684
OG0000895	Syah.g_00694	Prbl.g_01061
OG0000896	Syah.g_00695	Prbl.g_01060
OG0000897	Syah.g_00697	Prbl.g_01058
OG0000898	Syah.g_00698	Prbl.g_01057
OG0000899	Syah.g_00699	Prbl.g_01056
OG0000900	Syah.g_00700	Prbl.g_01055
OG0000901	Syah.g_00705	Prbl.g_01051
OG0000902	Syah.g_00707	Prbl.g_01049
OG0000903	Syah.g_00739	Prbl.g_00954
OG0000904	Syah.g_00734	Prbl.g_00949
OG0000905	Syah.g_00731	Prbl.g_00947
OG0000906	Syah.g_00729	Prbl.g_01045
OG0000907	Syah.g_00741	Prbl.g_00956
OG0000908	Syah.g_00744	Prbl.g_00959
OG0000909	Syah.g_00745	Prbl.g_00960
OG0000910	Syah.g_00746	Prbl.g_00961
OG0000911	Syah.g_00748	Prbl.g_00963
OG0000912	Syah.g_00749	Prbl.g_00964
OG0000913	Syah.g_00750	Prbl.g_00965
OG0000914	Syah.g_00751	Prbl.g_00966
OG0000915	Syah.g_00752	Prbl.g_00967
OG0000916	Syah.g_00753	Prbl.g_00968
OG0000917	Syah.g_00754	Prbl.g_00969
OG0000918	Syah.g_00755	Prbl.g_00970
OG0000919	Syah.g_00756	Prbl.g_00971
OG0000920	Syah.g_00757	Prbl.g_00972
OG0000921	Syah.g_00758	Prbl.g_00973
OG0000922	Syah.g_00759	Prbl.g_00974
OG0000923	Syah.g_00763	Prbl.g_00978
OG0000924	Syah.g_00764	Prbl.g_00979
OG0000925	Syah.g_00765	Prbl.g_00980
OG0000926	Syah.g_00766	Prbl.g_00981
OG0000927	Syah.g_00768	Prbl.g_00983
OG0000928	Syah.g_00769	Prbl.g_00984
OG0000929	Syah.g_00770	Prbl.g_00985
OG0000930	Syah.g_00771	Prbl.g_00986
OG0000931	Syah.g_00772	Prbl.g_00987
OG0000932	Syah.g_00773	Prbl.g_00988
OG0000933	Syah.g_00778	Prbl.g_00993
OG0000934	Syah.g_00780	Prbl.g_00995
OG0000935	Syah.g_00781	Prbl.g_00996
OG0000936	Syah.g_00782	Prbl.g_00997
OG0000937	Syah.g_00783	Prbl.g_00998
OG0000938	Syah.g_00787	Prbl.g_01127
OG0000939	Syah.g_00788	Prbl.g_01128
OG0000940	Syah.g_00795	Prbl.g_01137
OG0000941	Syah.g_00797	Prbl.g_01139
OG0000942	Syah.g_00799	Prbl.g_01141
OG0000943	Syah.g_00800	Prbl.g_01142
OG0000944	Syah.g_00802	Prbl.g_01144
OG0000945	Syah.g_00804	Prbl.g_01146
OG0000946	Syah.g_00809	Prbl.g_01174
OG0000947	Syah.g_00812	Prbl.g_01177
OG0000948	Syah.g_00813	Prbl.g_01178
OG0000949	Syah.g_00173	Prbl.g_01181
OG0000950	Syah.g_00184	Prbl.g_00856
OG0000951	Syah.g_00190	Prbl.g_00851
OG0000952	Syah.g_00202	Prbl.g_00844
OG0000953	Syah.g_00207	Prbl.g_00840
OG0000954	Syah.g_00233	Prbl.g_01306
OG0000955	Syah.g_00234	Prbl.g_01305
OG0000956	Syah.g_00236	Prbl.g_01303
OG0000957	Syah.g_00248	Prbl.g_01287
OG0000958	Syah.g_00249	Prbl.g_01286
OG0000959	Syah.g_00253	Prbl.g_02638
OG0000960	Syah.g_00254	Prbl.g_02637
OG0000961	Syah.g_00259	Prbl.g_01235
OG0000962	Syah.g_00262	Prbl.g_02063
OG0000963	Syah.g_00267	Prbl.g_02058
OG0000964	Syah.g_00268	Prbl.g_02057
OG0000965	Syah.g_00269	Prbl.g_02056
OG0000966	Syah.g_00288	Prbl.g_02023
OG0000967	Syah.g_00300	Prbl.g_02017
OG0000968	Syah.g_00295	Prbl.g_02014
OG0000969	Syah.g_00297	Prbl.g_02012
OG0000970	Syah.g_00298	Prbl.g_02011
OG0000971	Syah.g_00303	Prbl.g_02009
OG0000972	Syah.g_00304	Prbl.g_02008
OG0000973	Syah.g_00305	Prbl.g_02007
OG0000974	Syah.g_00306	Prbl.g_02006
OG0000975	Syah.g_00307	Prbl.g_02005
OG0000976	Syah.g_00308	Prbl.g_02004
OG0000977	Syah.g_00310	Prbl.g_02002
OG0000978	Syah.g_00312	Prbl.g_02001
OG0000979	Syah.g_00315	Prbl.g_01998
OG0000980	Syah.g_00318	Prbl.g_01994
OG0000981	Syah.g_00321	Prbl.g_01991
OG0000982	Syah.g_00511	Prbl.g_02238
OG0000983	Syah.g_00510	Prbl.g_02237
OG0000984	Syah.g_00509	Prbl.g_02236
OG0000985	Syah.g_00505	Prbl.g_02232
OG0000986	Syah.g_00496	Prbl.g_02230
OG0000987	Syah.g_00494	Prbl.g_02228
OG0000988	Syah.g_00489	Prbl.g_02224
OG0000989	Syah.g_00481	Prbl.g_02214
OG0000990	Syah.g_00466	Prbl.g_02192
OG0000991	Syah.g_00462	Prbl.g_02189
OG0000992	Syah.g_00460	Prbl.g_02186
OG0000993	Syah.g_00459	Prbl.g_02185
OG0000994	Syah.g_00457	Prbl.g_02182
OG0000995	Syah.g_00452	Prbl.g_02173
OG0000996	Syah.g_00412	Prbl.g_02160
OG0000997	Syah.g_00403	Prbl.g_02151
OG0000998	Syah.g_00401	Prbl.g_02149
OG0000999	Syah.g_00400	Prbl.g_02148
OG0001000	Syah.g_00397	Prbl.g_02145
OG0001001	Syah.g_00392	Prbl.g_02141
OG0001002	Syah.g_00386	Prbl.g_02134
OG0001003	Syah.g_00384	Prbl.g_02132
OG0001004	Syah.g_00383	Prbl.g_02131
OG0001005	Syah.g_00382	Prbl.g_02129
OG0001006	Syah.g_00375	Prbl.g_02123
OG0001007	Syah.g_00373	Prbl.g_02121
OG0001008	Syah.g_02235	Prbl.g_00651
OG0001009	Syah.g_00344	Prbl.g_01972
OG0001010	Syah.g_00343	Prbl.g_01973
OG0001011	Syah.g_00342	Prbl.g_01975
OG0001012	Syah.g_00514	Prbl.g_02241
OG0001013	Syah.g_00527	Prbl.g_02266
OG0001014	Syah.g_00531	Prbl.g_02275
OG0001015	Syah.g_00532	Prbl.g_02276
OG0001016	Syah.g_02487	Prbl.g_00603
OG0001017	Syah.g_02493	Prbl.g_00597
OG0001018	Syah.g_02495	Prbl.g_00595
OG0001019	Syah.g_02512	Prbl.g_00582
OG0001020	Syah.g_02517	Prbl.g_00576
OG0001021	Syah.g_02521	Prbl.g_00572
OG0001022	Syah.g_02524	Prbl.g_00567
OG0001023	Syah.g_02525	Prbl.g_00566
OG0001024	Syah.g_02529	Prbl.g_00562
OG0001025	Syah.g_02534	Prbl.g_00555
OG0001026	Syah.g_02547	Prbl.g_00542
OG0001027	Syah.g_00001	Prbl.g_01332
OG0001028	Syah.g_00003	Prbl.g_01330
OG0001029	Syah.g_00005	Prbl.g_01328
OG0001030	Syah.g_00025	Prbl.g_00822
OG0001031	Syah.g_00611	Prbl.g_00074
OG0001032	Syah.g_00609	Prbl.g_00077
OG0001033	Syah.g_00577	Prbl.g_01281
OG0001034	Syah.g_00908	Prbl.g_00199
OG0001035	Syah.g_00660	Prbl.g_01498
OG0001036	Syah.g_00655	Prbl.g_01494
OG0001037	Syah.g_00653	Prbl.g_01492
OG0001038	Syah.g_00626	Prbl.g_01455
OG0001039	Syah.g_00623	Prbl.g_01452
OG0001040	Syah.g_00090	Prbl.g_01449
OG0001042	Syah.g_00122	Prbl.g_01419
OG0001043	Syah.g_00126	Prbl.g_01417
OG0001044	Syah.g_00857	Prbl.g_01200
OG0001045	Syah.g_00870	Prbl.g_01211
OG0001046	Syah.g_01647	Prbl.g_00410
OG0001047	Syah.g_02233	Prbl.g_00649
OG0001048	Syah.g_02232	Prbl.g_00648
OG0001049	Syah.g_02225	Prbl.g_00645
OG0001050	Syah.g_02224	Prbl.g_00644
OG0001051	Syah.g_02223	Prbl.g_00643
OG0001052	Syah.g_01217	Prbl.g_01344
OG0001053	Syah.g_01000	Prbl.g_00514
OG0001054	Syah.g_01017	Prbl.g_00532
OG0001055	Syah.g_01037	Prbl.g_00790
OG0001056	Syah.g_01069	Prbl.g_00761
OG0001057	Syah.g_01075	Prbl.g_00749
OG0001058	Syah.g_01091	Prbl.g_01883
OG0001059	Syah.g_01095	Prbl.g_01887
OG0001060	Syah.g_01102	Prbl.g_01894
OG0001061	Syah.g_01123	Prbl.g_01796
OG0001062	Syah.g_01125	Prbl.g_01794
OG0001063	Syah.g_01129	Prbl.g_01790
OG0001064	Syah.g_01130	Prbl.g_01789
OG0001065	Syah.g_01131	Prbl.g_01788
OG0001066	Syah.g_01132	Prbl.g_01787
OG0001067	Syah.g_01133	Prbl.g_01786
OG0001068	Syah.g_01134	Prbl.g_01785
OG0001069	Syah.g_01135	Prbl.g_01784
OG0001070	Syah.g_01138	Prbl.g_01780
OG0001071	Syah.g_01139	Prbl.g_01779
OG0001072	Syah.g_01144	Prbl.g_01776
OG0001074	Syah.g_01970	Prbl.g_01610
OG0001075	Syah.g_01969	Prbl.g_01611
OG0001076	Syah.g_01959	Prbl.g_01619
OG0001077	Syah.g_01948	Prbl.g_01629
OG0001078	Syah.g_01934	Prbl.g_01640
OG0001079	Syah.g_01921	Prbl.g_01659
OG0001080	Syah.g_01538	Prbl.g_01041
OG0001081	Syah.g_01487	Prbl.g_01031
OG0001082	Syah.g_01488	Prbl.g_01030
OG0001083	Syah.g_01495	Prbl.g_01405
OG0001084	Syah.g_01496	Prbl.g_01404
OG0001085	Syah.g_01506	Prbl.g_01394
OG0001086	Syah.g_01508	Prbl.g_01392
OG0001087	Syah.g_01992	Prbl.g_01853
OG0001088	Syah.g_01995	Prbl.g_01857
OG0001089	Syah.g_02019	Prbl.g_00024
OG0001090	Syah.g_01728	Prbl.g_02565
OG0001091	Syah.g_01726	Prbl.g_02563
OG0001092	Syah.g_01724	Prbl.g_02562
OG0001093	Syah.g_01718	Prbl.g_02558
OG0001094	Syah.g_01785	Prbl.g_02341
OG0001095	Syah.g_01764	Prbl.g_02322
OG0001096	Syah.g_01748	Prbl.g_02306
OG0001097	Syah.g_02094	Prbl.g_01550
OG0001098	Syah.g_01542	Prbl.g_02423
OG0001099	Syah.g_00004	Prbl.g_01329
OG0001100	Syah.g_01522	Prbl.g_02414
OG0001101	Syah.g_01523	Prbl.g_02413
OG0001102	Syah.g_01526	Prbl.g_02410
OG0001103	Syah.g_01528	Prbl.g_02408
OG0001104	Syah.g_01801	Prbl.g_02351
OG0001105	Syah.g_01797	Prbl.g_02356
OG0001106	Syah.g_01609	Prbl.g_02466
OG0001107	Syah.g_01620	Prbl.g_02476
OG0001108	Syah.g_01628	Prbl.g_02483
OG0001109	Syah.g_01630	Prbl.g_02485
OG0001110	Syah.g_01632	Prbl.g_02487
OG0001111	Syah.g_01634	Prbl.g_02489
OG0001112	Syah.g_01636	Prbl.g_02491
OG0001113	Syah.g_01637	Prbl.g_02492
OG0001114	Syah.g_01638	Prbl.g_02493
OG0001115	Syah.g_01642	Prbl.g_02495
OG0001116	Syah.g_01644	Prbl.g_02496
OG0001117	Syah.g_01645	Prbl.g_02497
OG0001118	Syah.g_01646	Prbl.g_02498
OG0001119	Syah.g_01648	Prbl.g_02499
OG0001120	Syah.g_01652	Prbl.g_02501
OG0001122	Syah.g_01679	Prbl.g_02529
OG0001123	Syah.g_01686	Prbl.g_02536
OG0001124	Syah.g_01688	Prbl.g_02538
OG0001125	Syah.g_01690	Prbl.g_02540
OG0001126	Syah.g_02058	Prbl.g_00939
OG0001127	Syah.g_02057	Prbl.g_00938
OG0001128	Syah.g_02040	Prbl.g_00935
OG0001129	Syah.g_02038	Prbl.g_00934
OG0001130	Syah.g_02037	Prbl.g_00933
OG0001131	Syah.g_01819	Prbl.g_02575
OG0001132	Syah.g_01850	Prbl.g_01603
OG0001133	Syah.g_01957	Prbl.g_01621
