Orthogroup	Syah	Prai
OG0000591	Syah.g_01954	Prai.g_00654
OG0000592	Syah.g_01953	Prai.g_00655
OG0000593	Syah.g_01939	Prai.g_00661
OG0000594	Syah.g_01938	Prai.g_00662
OG0000595	Syah.g_01937	Prai.g_00663
OG0000596	Syah.g_01932	Prai.g_00667
OG0000597	Syah.g_01929	Prai.g_00669
OG0000598	Syah.g_01928	Prai.g_00670
OG0000599	Syah.g_01925	Prai.g_00673
OG0000600	Syah.g_01924	Prai.g_00674
OG0000601	Syah.g_01923	Prai.g_00675
OG0000602	Syah.g_01917	Prai.g_00677
OG0000603	Syah.g_01916	Prai.g_00678
OG0000604	Syah.g_01913	Prai.g_00679
OG0000605	Syah.g_01825	Prai.g_00680
OG0000606	Syah.g_01485	Prai.g_00683
OG0000607	Syah.g_01489	Prai.g_00686
OG0000608	Syah.g_01490	Prai.g_00687
OG0000609	Syah.g_01492	Prai.g_00688
OG0000610	Syah.g_01499	Prai.g_00693
OG0000611	Syah.g_01502	Prai.g_00696
OG0000612	Syah.g_01503	Prai.g_00697
OG0000613	Syah.g_00147	Prai.g_00702
OG0000614	Syah.g_02004	Prai.g_00721
OG0000615	Syah.g_01814	Prai.g_00729
OG0000616	Syah.g_00389	Prai.g_00732
OG0000617	Syah.g_01722	Prai.g_00754
OG0000618	Syah.g_01721	Prai.g_00755
OG0000619	Syah.g_01720	Prai.g_00756
OG0000620	Syah.g_01713	Prai.g_00759
OG0000621	Syah.g_01712	Prai.g_00760
OG0000622	Syah.g_01711	Prai.g_00761
OG0000623	Syah.g_01710	Prai.g_00762
OG0000624	Syah.g_01708	Prai.g_00763
OG0000625	Syah.g_01707	Prai.g_00764
OG0000626	Syah.g_01706	Prai.g_00765
OG0000627	Syah.g_01569	Prai.g_00766
OG0000628	Syah.g_01570	Prai.g_00767
OG0000629	Syah.g_01573	Prai.g_00768
OG0000630	Syah.g_01577	Prai.g_00771
OG0000631	Syah.g_01582	Prai.g_00857
OG0000632	Syah.g_01583	Prai.g_00856
OG0000633	Syah.g_01584	Prai.g_00855
OG0000634	Syah.g_01783	Prai.g_00852
OG0000635	Syah.g_01782	Prai.g_00851
OG0000636	Syah.g_01780	Prai.g_00849
OG0000637	Syah.g_01778	Prai.g_00847
OG0000638	Syah.g_01777	Prai.g_00846
OG0000639	Syah.g_01776	Prai.g_00845
OG0000640	Syah.g_01775	Prai.g_00844
OG0000641	Syah.g_01771	Prai.g_00839
OG0000642	Syah.g_01770	Prai.g_00838
OG0000643	Syah.g_01768	Prai.g_00837
OG0000644	Syah.g_01767	Prai.g_00836
OG0000645	Syah.g_01765	Prai.g_00835
OG0000646	Syah.g_01762	Prai.g_00833
OG0000647	Syah.g_01760	Prai.g_00832
OG0000648	Syah.g_01757	Prai.g_00830
OG0000649	Syah.g_01756	Prai.g_00829
OG0000650	Syah.g_01755	Prai.g_00828
OG0000651	Syah.g_01754	Prai.g_00827
OG0000652	Syah.g_01753	Prai.g_00826
OG0000653	Syah.g_01751	Prai.g_00824
OG0000654	Syah.g_01750	Prai.g_00823
OG0000655	Syah.g_01749	Prai.g_00822
OG0000656	Syah.g_01746	Prai.g_00819
OG0000657	Syah.g_02083	Prai.g_00811
OG0000658	Syah.g_02086	Prai.g_00810
OG0000659	Syah.g_02087	Prai.g_00809
OG0000660	Syah.g_02091	Prai.g_00805
OG0000661	Syah.g_02093	Prai.g_00803
OG0000662	Syah.g_02095	Prai.g_00801
OG0000663	Syah.g_02098	Prai.g_00799
OG0000664	Syah.g_02099	Prai.g_00798
OG0000665	Syah.g_01895	Prai.g_00794
OG0000666	Syah.g_01826	Prai.g_00793
OG0000667	Syah.g_00714	Prai.g_00789
OG0000668	Syah.g_01680	Prai.g_01060
OG0000669	Syah.g_01520	Prai.g_01054
OG0000670	Syah.g_02352	Prai.g_01052
OG0000671	Syah.g_01524	Prai.g_01050
OG0000672	Syah.g_01527	Prai.g_01048
OG0000673	Syah.g_01530	Prai.g_01045
OG0000674	Syah.g_01532	Prai.g_01043
OG0000675	Syah.g_01533	Prai.g_01042
OG0000676	Syah.g_01535	Prai.g_01040
OG0000677	Syah.g_01536	Prai.g_01039
OG0000678	Syah.g_01821	Prai.g_01037
OG0000679	Syah.g_01812	Prai.g_01033
OG0000680	Syah.g_01811	Prai.g_01032
OG0000681	Syah.g_01808	Prai.g_01030
OG0000682	Syah.g_01807	Prai.g_01029
OG0000683	Syah.g_01806	Prai.g_01028
OG0000684	Syah.g_01802	Prai.g_01027
OG0000685	Syah.g_01800	Prai.g_01025
OG0000686	Syah.g_01799	Prai.g_01024
OG0000687	Syah.g_01798	Prai.g_01023
OG0000688	Syah.g_01793	Prai.g_01020
OG0000689	Syah.g_01791	Prai.g_01019
OG0000690	Syah.g_01790	Prai.g_01018
OG0000691	Syah.g_01789	Prai.g_01017
OG0000692	Syah.g_01788	Prai.g_01015
OG0000693	Syah.g_01787	Prai.g_01014
OG0000694	Syah.g_01786	Prai.g_01013
OG0000695	Syah.g_01586	Prai.g_01011
OG0000696	Syah.g_01587	Prai.g_01010
OG0000697	Syah.g_01589	Prai.g_01009
OG0000698	Syah.g_01592	Prai.g_01006
OG0000699	Syah.g_01594	Prai.g_01005
OG0000700	Syah.g_01595	Prai.g_01004
OG0000701	Syah.g_01596	Prai.g_01003
OG0000702	Syah.g_01604	Prai.g_01001
OG0000703	Syah.g_01605	Prai.g_01000
OG0000704	Syah.g_01608	Prai.g_00999
OG0000705	Syah.g_01614	Prai.g_00995
OG0000706	Syah.g_01615	Prai.g_00994
OG0000707	Syah.g_01616	Prai.g_00993
OG0000708	Syah.g_01619	Prai.g_00992
OG0000709	Syah.g_01627	Prai.g_00988
OG0000710	Syah.g_01631	Prai.g_00985
OG0000711	Syah.g_01661	Prai.g_00968
OG0000712	Syah.g_01662	Prai.g_00966
OG0000713	Syah.g_01663	Prai.g_00965
OG0000714	Syah.g_01665	Prai.g_00964
OG0000715	Syah.g_01667	Prai.g_00962
OG0000716	Syah.g_01671	Prai.g_00960
OG0000717	Syah.g_01672	Prai.g_00959
OG0000718	Syah.g_01676	Prai.g_00948
OG0000719	Syah.g_01678	Prai.g_00946
OG0000720	Syah.g_01691	Prai.g_00938
OG0000721	Syah.g_01693	Prai.g_00936
OG0000722	Syah.g_01694	Prai.g_00935
OG0000723	Syah.g_01704	Prai.g_00932
OG0000724	Syah.g_02036	Prai.g_00923
OG0000725	Syah.g_02027	Prai.g_00917
OG0000726	Syah.g_02026	Prai.g_00916
OG0000727	Syah.g_02025	Prai.g_00915
OG0000728	Syah.g_02023	Prai.g_00913
OG0000729	Syah.g_00263	Prai.g_01109
OG0000730	Syah.g_00855	Prai.g_01113
OG0000731	Syah.g_00867	Prai.g_01117
OG0000732	Syah.g_00319	Prai.g_01126
OG0000733	Syah.g_00473	Prai.g_01144
OG0000734	Syah.g_02545	Prai.g_01157
OG0000735	Syah.g_02178	Prai.g_01159
OG0000736	Syah.g_02177	Prai.g_01160
OG0000737	Syah.g_02176	Prai.g_01161
OG0000738	Syah.g_02170	Prai.g_01165
OG0000739	Syah.g_02165	Prai.g_01166
OG0000740	Syah.g_02164	Prai.g_01167
OG0000741	Syah.g_02161	Prai.g_01168
OG0000742	Syah.g_02159	Prai.g_01170
OG0000743	Syah.g_02157	Prai.g_01172
OG0000744	Syah.g_02156	Prai.g_01173
OG0000745	Syah.g_02154	Prai.g_01174
OG0000746	Syah.g_02151	Prai.g_01176
OG0000747	Syah.g_02150	Prai.g_01177
OG0000748	Syah.g_02140	Prai.g_01180
OG0000749	Syah.g_02138	Prai.g_01181
OG0000750	Syah.g_02137	Prai.g_01182
OG0000751	Syah.g_02130	Prai.g_01184
OG0000752	Syah.g_02128	Prai.g_01186
OG0000753	Syah.g_02125	Prai.g_01189
OG0000754	Syah.g_01431	Prai.g_01192
OG0000755	Syah.g_01423	Prai.g_01196
OG0000756	Syah.g_01422	Prai.g_01197
OG0000757	Syah.g_01415	Prai.g_01204
OG0000758	Syah.g_01414	Prai.g_01205
OG0000759	Syah.g_01413	Prai.g_01206
OG0000760	Syah.g_01412	Prai.g_01207
OG0000761	Syah.g_01411	Prai.g_01208
OG0000762	Syah.g_01409	Prai.g_01209
OG0000763	Syah.g_01407	Prai.g_01211
OG0000764	Syah.g_01406	Prai.g_01212
OG0000765	Syah.g_01392	Prai.g_01221
OG0000766	Syah.g_01391	Prai.g_01222
OG0000767	Syah.g_01389	Prai.g_01224
OG0000768	Syah.g_01388	Prai.g_01225
OG0000769	Syah.g_01386	Prai.g_01227
OG0000770	Syah.g_01383	Prai.g_01229
OG0000771	Syah.g_02042	Prai.g_01238
OG0000772	Syah.g_01351	Prai.g_01310
OG0000773	Syah.g_02187	Prai.g_01325
OG0000774	Syah.g_02191	Prai.g_01327
OG0000775	Syah.g_02193	Prai.g_01330
OG0000776	Syah.g_02194	Prai.g_01331
OG0000777	Syah.g_02195	Prai.g_01332
OG0000778	Syah.g_02196	Prai.g_01333
OG0000779	Syah.g_02201	Prai.g_01337
OG0000780	Syah.g_02205	Prai.g_01338
OG0000781	Syah.g_02209	Prai.g_01341
OG0000782	Syah.g_02210	Prai.g_01342
OG0000783	Syah.g_02211	Prai.g_01343
OG0000784	Syah.g_02212	Prai.g_01344
OG0000785	Syah.g_02214	Prai.g_01346
OG0000786	Syah.g_01171	Prai.g_01348
OG0000787	Syah.g_01170	Prai.g_01349
OG0000788	Syah.g_01922	Prai.g_01358
OG0000789	Syah.g_01556	Prai.g_01360
OG0000790	Syah.g_00981	Prai.g_01375
OG0000791	Syah.g_00980	Prai.g_01377
OG0000792	Syah.g_00979	Prai.g_01378
OG0000793	Syah.g_00974	Prai.g_01381
OG0000794	Syah.g_00973	Prai.g_01382
OG0000795	Syah.g_00972	Prai.g_01383
OG0000796	Syah.g_00968	Prai.g_01387
OG0000797	Syah.g_00967	Prai.g_01388
OG0000799	Syah.g_01326	Prai.g_01445
OG0000800	Syah.g_01325	Prai.g_01446
OG0000801	Syah.g_01324	Prai.g_01447
OG0000802	Syah.g_01320	Prai.g_01449
OG0000803	Syah.g_01315	Prai.g_01451
OG0000804	Syah.g_01312	Prai.g_01452
OG0000805	Syah.g_01303	Prai.g_01454
OG0000806	Syah.g_01301	Prai.g_01456
OG0000807	Syah.g_01299	Prai.g_01457
OG0000808	Syah.g_01298	Prai.g_01458
OG0000809	Syah.g_01295	Prai.g_01461
OG0000810	Syah.g_01294	Prai.g_01462
OG0000811	Syah.g_01286	Prai.g_01466
OG0000812	Syah.g_01284	Prai.g_01468
OG0000813	Syah.g_01283	Prai.g_01469
OG0000814	Syah.g_01281	Prai.g_01471
OG0000815	Syah.g_01280	Prai.g_01472
OG0000816	Syah.g_01279	Prai.g_01474
OG0000817	Syah.g_01278	Prai.g_01475
OG0000818	Syah.g_01272	Prai.g_01480
OG0000819	Syah.g_01271	Prai.g_01481
OG0000820	Syah.g_01270	Prai.g_01482
OG0000821	Syah.g_01265	Prai.g_01485
OG0000822	Syah.g_01263	Prai.g_01486
OG0000823	Syah.g_01262	Prai.g_01487
OG0000824	Syah.g_01258	Prai.g_01490
OG0000825	Syah.g_01257	Prai.g_01491
OG0000826	Syah.g_01256	Prai.g_01492
OG0000827	Syah.g_01254	Prai.g_01493
OG0000828	Syah.g_01251	Prai.g_01496
OG0000829	Syah.g_01250	Prai.g_01497
OG0000830	Syah.g_01249	Prai.g_01498
OG0000831	Syah.g_01247	Prai.g_01500
OG0000832	Syah.g_02311	Prai.g_01505
OG0000833	Syah.g_02322	Prai.g_01514
OG0000834	Syah.g_02324	Prai.g_01515
OG0000835	Syah.g_02325	Prai.g_01516
OG0000836	Syah.g_02329	Prai.g_01517
OG0000837	Syah.g_02330	Prai.g_01518
OG0000838	Syah.g_02334	Prai.g_01520
OG0000839	Syah.g_02335	Prai.g_01521
OG0000840	Syah.g_02336	Prai.g_01522
OG0000841	Syah.g_02337	Prai.g_01523
OG0000842	Syah.g_02338	Prai.g_01524
OG0000843	Syah.g_02339	Prai.g_01525
OG0000844	Syah.g_02341	Prai.g_01526
OG0000845	Syah.g_02342	Prai.g_01527
OG0000846	Syah.g_02343	Prai.g_01528
OG0000847	Syah.g_02344	Prai.g_01529
OG0000848	Syah.g_02346	Prai.g_01530
OG0000849	Syah.g_02347	Prai.g_01531
OG0000850	Syah.g_02349	Prai.g_01533
OG0000851	Syah.g_02359	Prai.g_01534
OG0000852	Syah.g_02360	Prai.g_01535
OG0000853	Syah.g_02364	Prai.g_01539
OG0000854	Syah.g_02366	Prai.g_01541
OG0000855	Syah.g_02367	Prai.g_01542
OG0000856	Syah.g_01951	Prai.g_01558
OG0000857	Syah.g_01761	Prai.g_01597
OG0000858	Syah.g_02373	Prai.g_01632
OG0000859	Syah.g_02374	Prai.g_01633
OG0000860	Syah.g_02386	Prai.g_01640
OG0000861	Syah.g_02387	Prai.g_01641
OG0000862	Syah.g_02389	Prai.g_01642
OG0000863	Syah.g_02391	Prai.g_01644
OG0000864	Syah.g_02392	Prai.g_01645
OG0000865	Syah.g_02396	Prai.g_01646
OG0000866	Syah.g_02397	Prai.g_01647
OG0000867	Syah.g_02398	Prai.g_01648
OG0000868	Syah.g_02401	Prai.g_01649
OG0000869	Syah.g_02406	Prai.g_01653
OG0000870	Syah.g_02411	Prai.g_01658
OG0000871	Syah.g_02412	Prai.g_01659
OG0000872	Syah.g_02421	Prai.g_01660
OG0000873	Syah.g_02424	Prai.g_01663
OG0000874	Syah.g_02420	Prai.g_01666
OG0000875	Syah.g_02426	Prai.g_01667
OG0000876	Syah.g_02250	Prai.g_01668
OG0000877	Syah.g_02254	Prai.g_01670
OG0000878	Syah.g_02255	Prai.g_01671
OG0000879	Syah.g_02256	Prai.g_01672
OG0000880	Syah.g_02257	Prai.g_01673
OG0000881	Syah.g_02262	Prai.g_01677
OG0000882	Syah.g_02267	Prai.g_01682
OG0000883	Syah.g_02270	Prai.g_01683
OG0000884	Syah.g_02272	Prai.g_01685
OG0000885	Syah.g_02273	Prai.g_01686
OG0000886	Syah.g_02274	Prai.g_01687
OG0000887	Syah.g_02275	Prai.g_01688
OG0000888	Syah.g_02277	Prai.g_01690
OG0000889	Syah.g_02279	Prai.g_01692
OG0000890	Syah.g_02284	Prai.g_01693
OG0000891	Syah.g_02285	Prai.g_01694
OG0000892	Syah.g_02288	Prai.g_01696
OG0000893	Syah.g_00684	Prai.g_01701
OG0000894	Syah.g_00690	Prai.g_01703
OG0000895	Syah.g_00694	Prai.g_01706
OG0000896	Syah.g_00695	Prai.g_01707
OG0000897	Syah.g_00697	Prai.g_01709
OG0000898	Syah.g_00698	Prai.g_01710
OG0000899	Syah.g_00699	Prai.g_01711
OG0000900	Syah.g_00700	Prai.g_01712
OG0000901	Syah.g_00705	Prai.g_01715
OG0000902	Syah.g_00707	Prai.g_01717
OG0000903	Syah.g_00739	Prai.g_01720
OG0000904	Syah.g_00734	Prai.g_01722
OG0000905	Syah.g_00731	Prai.g_01727
OG0000906	Syah.g_00729	Prai.g_01728
OG0000907	Syah.g_00741	Prai.g_01734
OG0000908	Syah.g_00744	Prai.g_01737
OG0000909	Syah.g_00745	Prai.g_01738
OG0000910	Syah.g_00746	Prai.g_01739
OG0000911	Syah.g_00748	Prai.g_01741
OG0000912	Syah.g_00749	Prai.g_01742
OG0000913	Syah.g_00750	Prai.g_01743
OG0000914	Syah.g_00751	Prai.g_01744
OG0000915	Syah.g_00752	Prai.g_01746
OG0000916	Syah.g_00753	Prai.g_01747
OG0000917	Syah.g_00754	Prai.g_01748
OG0000918	Syah.g_00755	Prai.g_01749
OG0000919	Syah.g_00756	Prai.g_01750
OG0000920	Syah.g_00757	Prai.g_01751
OG0000921	Syah.g_00758	Prai.g_01752
OG0000922	Syah.g_00759	Prai.g_01753
OG0000923	Syah.g_00763	Prai.g_01757
OG0000924	Syah.g_00764	Prai.g_01758
OG0000925	Syah.g_00765	Prai.g_01759
OG0000926	Syah.g_00766	Prai.g_01760
OG0000927	Syah.g_00768	Prai.g_01762
OG0000928	Syah.g_00769	Prai.g_01763
OG0000929	Syah.g_00770	Prai.g_01764
OG0000930	Syah.g_00771	Prai.g_01765
OG0000931	Syah.g_00772	Prai.g_01766
OG0000932	Syah.g_00773	Prai.g_01767
OG0000933	Syah.g_00778	Prai.g_01776
OG0000934	Syah.g_00780	Prai.g_01778
OG0000935	Syah.g_00781	Prai.g_01779
OG0000936	Syah.g_00782	Prai.g_01780
OG0000937	Syah.g_00783	Prai.g_01781
OG0000938	Syah.g_00787	Prai.g_01783
OG0000939	Syah.g_00788	Prai.g_01784
OG0000940	Syah.g_00795	Prai.g_01791
OG0000941	Syah.g_00797	Prai.g_01793
OG0000942	Syah.g_00799	Prai.g_01795
OG0000943	Syah.g_00800	Prai.g_01796
OG0000944	Syah.g_00802	Prai.g_01797
OG0000945	Syah.g_00804	Prai.g_01798
OG0000946	Syah.g_00809	Prai.g_01802
OG0000947	Syah.g_00812	Prai.g_01804
OG0000948	Syah.g_00813	Prai.g_01805
OG0000949	Syah.g_00173	Prai.g_01808
OG0000950	Syah.g_00184	Prai.g_01813
OG0000951	Syah.g_00190	Prai.g_01817
OG0000952	Syah.g_00202	Prai.g_01821
OG0000953	Syah.g_00207	Prai.g_01824
OG0000954	Syah.g_00233	Prai.g_01828
OG0000955	Syah.g_00234	Prai.g_01829
OG0000956	Syah.g_00236	Prai.g_01831
OG0000957	Syah.g_00248	Prai.g_01836
OG0000958	Syah.g_00249	Prai.g_01837
OG0000959	Syah.g_00253	Prai.g_01841
OG0000960	Syah.g_00254	Prai.g_01842
OG0000961	Syah.g_00259	Prai.g_01844
OG0000962	Syah.g_00262	Prai.g_01846
OG0000963	Syah.g_00267	Prai.g_01850
OG0000964	Syah.g_00268	Prai.g_01851
OG0000965	Syah.g_00269	Prai.g_01852
OG0000966	Syah.g_00288	Prai.g_01861
OG0000967	Syah.g_00300	Prai.g_01865
OG0000968	Syah.g_00295	Prai.g_01867
OG0000969	Syah.g_00297	Prai.g_01868
OG0000970	Syah.g_00298	Prai.g_01869
OG0000971	Syah.g_00303	Prai.g_01870
OG0000972	Syah.g_00304	Prai.g_01871
OG0000973	Syah.g_00305	Prai.g_01872
OG0000974	Syah.g_00306	Prai.g_01873
OG0000975	Syah.g_00307	Prai.g_01874
OG0000976	Syah.g_00308	Prai.g_01875
OG0000977	Syah.g_00310	Prai.g_01876
OG0000978	Syah.g_00312	Prai.g_01877
OG0000979	Syah.g_00315	Prai.g_01880
OG0000980	Syah.g_00318	Prai.g_01882
OG0000981	Syah.g_00321	Prai.g_01884
OG0000982	Syah.g_00511	Prai.g_01886
OG0000983	Syah.g_00510	Prai.g_01887
OG0000984	Syah.g_00509	Prai.g_01888
OG0000985	Syah.g_00505	Prai.g_01891
OG0000986	Syah.g_00496	Prai.g_01893
OG0000987	Syah.g_00494	Prai.g_01894
OG0000988	Syah.g_00489	Prai.g_01897
OG0000989	Syah.g_00481	Prai.g_01900
OG0000990	Syah.g_00466	Prai.g_01903
OG0000991	Syah.g_00462	Prai.g_01904
OG0000992	Syah.g_00460	Prai.g_01906
OG0000993	Syah.g_00459	Prai.g_01907
OG0000994	Syah.g_00457	Prai.g_01908
OG0000995	Syah.g_00452	Prai.g_01912
OG0000996	Syah.g_00412	Prai.g_01913
OG0000997	Syah.g_00403	Prai.g_01914
OG0000998	Syah.g_00401	Prai.g_01916
OG0000999	Syah.g_00400	Prai.g_01917
OG0001000	Syah.g_00397	Prai.g_01920
OG0001001	Syah.g_00392	Prai.g_01922
OG0001002	Syah.g_00386	Prai.g_01926
OG0001003	Syah.g_00384	Prai.g_01928
OG0001004	Syah.g_00383	Prai.g_01929
OG0001005	Syah.g_00382	Prai.g_01930
OG0001006	Syah.g_00375	Prai.g_01934
OG0001007	Syah.g_00373	Prai.g_01936
OG0001008	Syah.g_02235	Prai.g_00468
OG0001009	Syah.g_00344	Prai.g_00027
OG0001010	Syah.g_00343	Prai.g_00028
OG0001011	Syah.g_00342	Prai.g_00029
OG0001012	Syah.g_00514	Prai.g_00050
OG0001013	Syah.g_00527	Prai.g_00055
OG0001014	Syah.g_00531	Prai.g_00058
OG0001015	Syah.g_00532	Prai.g_00059
OG0001016	Syah.g_02487	Prai.g_00073
OG0001017	Syah.g_02493	Prai.g_00077
OG0001018	Syah.g_02495	Prai.g_00080
OG0001019	Syah.g_02512	Prai.g_00089
OG0001020	Syah.g_02517	Prai.g_00090
OG0001021	Syah.g_02521	Prai.g_00091
OG0001022	Syah.g_02524	Prai.g_00094
OG0001023	Syah.g_02525	Prai.g_00095
OG0001024	Syah.g_02529	Prai.g_00098
OG0001025	Syah.g_02534	Prai.g_00104
OG0001026	Syah.g_02547	Prai.g_00111
OG0001027	Syah.g_00001	Prai.g_00112
OG0001028	Syah.g_00003	Prai.g_00114
OG0001029	Syah.g_00005	Prai.g_00115
OG0001030	Syah.g_00025	Prai.g_00130
OG0001031	Syah.g_00611	Prai.g_00197
OG0001032	Syah.g_00609	Prai.g_00198
OG0001033	Syah.g_00577	Prai.g_00219
OG0001034	Syah.g_00908	Prai.g_00247
OG0001035	Syah.g_00660	Prai.g_00267
OG0001036	Syah.g_00655	Prai.g_00272
OG0001037	Syah.g_00653	Prai.g_00273
OG0001038	Syah.g_00626	Prai.g_00291
OG0001039	Syah.g_00623	Prai.g_00294
OG0001040	Syah.g_00090	Prai.g_00296
OG0001042	Syah.g_00122	Prai.g_00317
OG0001043	Syah.g_00126	Prai.g_00318
OG0001045	Syah.g_00870	Prai.g_00355
OG0001046	Syah.g_01647	Prai.g_00390
OG0001047	Syah.g_02233	Prai.g_00470
OG0001048	Syah.g_02232	Prai.g_00471
OG0001049	Syah.g_02225	Prai.g_00473
OG0001050	Syah.g_02224	Prai.g_00474
OG0001051	Syah.g_02223	Prai.g_00475
OG0001052	Syah.g_01217	Prai.g_00501
OG0001053	Syah.g_01000	Prai.g_00513
OG0001054	Syah.g_01017	Prai.g_00528
OG0001055	Syah.g_01037	Prai.g_00546
OG0001056	Syah.g_01069	Prai.g_00564
OG0001057	Syah.g_01075	Prai.g_00569
OG0001058	Syah.g_01091	Prai.g_00577
OG0001059	Syah.g_01095	Prai.g_00581
OG0001060	Syah.g_01102	Prai.g_00588
OG0001061	Syah.g_01123	Prai.g_00602
OG0001062	Syah.g_01125	Prai.g_00604
OG0001063	Syah.g_01129	Prai.g_00606
OG0001064	Syah.g_01130	Prai.g_00607
OG0001065	Syah.g_01131	Prai.g_00608
OG0001066	Syah.g_01132	Prai.g_00609
OG0001067	Syah.g_01133	Prai.g_00610
OG0001068	Syah.g_01134	Prai.g_00611
OG0001069	Syah.g_01135	Prai.g_00612
OG0001070	Syah.g_01138	Prai.g_00615
OG0001071	Syah.g_01139	Prai.g_00616
OG0001072	Syah.g_01144	Prai.g_00618
OG0001074	Syah.g_01970	Prai.g_00643
OG0001075	Syah.g_01969	Prai.g_00644
OG0001076	Syah.g_01959	Prai.g_00653
OG0001077	Syah.g_01948	Prai.g_00657
OG0001078	Syah.g_01934	Prai.g_00665
OG0001079	Syah.g_01921	Prai.g_00676
OG0001080	Syah.g_01538	Prai.g_00682
OG0001081	Syah.g_01487	Prai.g_00684
OG0001082	Syah.g_01488	Prai.g_00685
OG0001083	Syah.g_01495	Prai.g_00690
OG0001084	Syah.g_01496	Prai.g_00691
OG0001085	Syah.g_01506	Prai.g_00699
OG0001086	Syah.g_01508	Prai.g_00700
OG0001087	Syah.g_01992	Prai.g_00717
OG0001088	Syah.g_01995	Prai.g_00718
OG0001089	Syah.g_02019	Prai.g_00726
OG0001090	Syah.g_01728	Prai.g_00749
OG0001091	Syah.g_01726	Prai.g_00751
OG0001092	Syah.g_01724	Prai.g_00752
OG0001093	Syah.g_01718	Prai.g_00757
OG0001094	Syah.g_01785	Prai.g_00854
OG0001095	Syah.g_01764	Prai.g_00834
OG0001096	Syah.g_01748	Prai.g_00821
OG0001097	Syah.g_02094	Prai.g_00802
OG0001098	Syah.g_01542	Prai.g_00787
OG0001099	Syah.g_00004	Prai.g_01057
OG0001100	Syah.g_01522	Prai.g_01053
OG0001101	Syah.g_01523	Prai.g_01051
OG0001102	Syah.g_01526	Prai.g_01049
OG0001103	Syah.g_01528	Prai.g_01047
OG0001104	Syah.g_01801	Prai.g_01026
OG0001105	Syah.g_01797	Prai.g_01022
OG0001106	Syah.g_01609	Prai.g_00998
OG0001107	Syah.g_01620	Prai.g_00991
OG0001108	Syah.g_01628	Prai.g_00987
OG0001109	Syah.g_01630	Prai.g_00986
OG0001110	Syah.g_01632	Prai.g_00984
OG0001111	Syah.g_01634	Prai.g_00983
OG0001112	Syah.g_01636	Prai.g_00982
OG0001113	Syah.g_01637	Prai.g_00981
OG0001114	Syah.g_01638	Prai.g_00980
OG0001115	Syah.g_01642	Prai.g_00978
OG0001116	Syah.g_01644	Prai.g_00977
OG0001117	Syah.g_01645	Prai.g_00976
OG0001118	Syah.g_01646	Prai.g_00975
OG0001119	Syah.g_01648	Prai.g_00974
OG0001120	Syah.g_01652	Prai.g_00972
OG0001121	Syah.g_00927, Syah.g_02183	Prai.g_01141, Prai.g_00969
OG0001122	Syah.g_01679	Prai.g_00945
OG0001124	Syah.g_01688	Prai.g_00940
OG0001125	Syah.g_01690	Prai.g_00939
OG0001126	Syah.g_02058	Prai.g_00929
OG0001127	Syah.g_02057	Prai.g_00928
OG0001128	Syah.g_02040	Prai.g_00926
OG0001129	Syah.g_02038	Prai.g_00925
OG0001130	Syah.g_02037	Prai.g_00924
OG0001131	Syah.g_01819	Prai.g_01088
OG0001132	Syah.g_01850	Prai.g_01098
OG0001133	Syah.g_01957	Prai.g_01130
OG0001134	Syah.g_01437	Prai.g_01143
OG0001137	Syah.g_02141	Prai.g_01179
OG0001138	Syah.g_01421	Prai.g_01198
OG0001139	Syah.g_01419	Prai.g_01200
OG0001140	Syah.g_01418	Prai.g_01201
OG0001141	Syah.g_01417	Prai.g_01202
OG0001142	Syah.g_01416	Prai.g_01203
OG0001143	Syah.g_01408	Prai.g_01210
OG0001144	Syah.g_01399	Prai.g_01215
OG0001145	Syah.g_02188	Prai.g_01326
OG0001146	Syah.g_02206	Prai.g_01339
OG0001147	Syah.g_01234	Prai.g_01357
OG0001148	Syah.g_00984	Prai.g_01372
OG0001149	Syah.g_00983	Prai.g_01373
OG0001150	Syah.g_00982	Prai.g_01374
OG0001151	Syah.g_00970	Prai.g_01385
OG0001152	Syah.g_00969	Prai.g_01386
OG0001153	Syah.g_01253	Prai.g_01494
OG0001154	Syah.g_01252	Prai.g_01495
OG0001155	Syah.g_02313	Prai.g_01507
OG0001156	Syah.g_02316	Prai.g_01510
OG0001157	Syah.g_02317	Prai.g_01511
OG0001158	Syah.g_02318	Prai.g_01512
OG0001159	Syah.g_02319	Prai.g_01513
OG0001161	Syah.g_00475	Prai.g_01550
OG0001162	Syah.g_01745	Prai.g_01563
OG0001163	Syah.g_02370	Prai.g_01630
OG0001164	Syah.g_02376	Prai.g_01634
OG0001165	Syah.g_02381	Prai.g_01637
OG0001166	Syah.g_02410	Prai.g_01657
OG0001167	Syah.g_02259	Prai.g_01674
OG0001168	Syah.g_02261	Prai.g_01676
OG0001169	Syah.g_02263	Prai.g_01678
OG0001170	Syah.g_02265	Prai.g_01680
OG0001171	Syah.g_02276	Prai.g_01689
OG0001172	Syah.g_00692	Prai.g_01704
OG0001173	Syah.g_00693	Prai.g_01705
OG0001174	Syah.g_00701	Prai.g_01713
OG0001175	Syah.g_00702	Prai.g_01714
OG0001176	Syah.g_00738	Prai.g_01721
OG0001177	Syah.g_00736	Prai.g_01724
OG0001178	Syah.g_02390	Prai.g_01729
OG0001179	Syah.g_00767	Prai.g_01761
