Orthogroup	Syah	Praa
OG0000591	Syah.g_01954	Praa.g_00625
OG0000592	Syah.g_01953	Praa.g_00626
OG0000593	Syah.g_01939	Praa.g_00632
OG0000594	Syah.g_01938	Praa.g_00633
OG0000595	Syah.g_01937	Praa.g_00634
OG0000596	Syah.g_01932	Praa.g_00638
OG0000597	Syah.g_01929	Praa.g_00640
OG0000598	Syah.g_01928	Praa.g_00641
OG0000599	Syah.g_01925	Praa.g_00644
OG0000600	Syah.g_01924	Praa.g_00645
OG0000601	Syah.g_01923	Praa.g_00646
OG0000602	Syah.g_01917	Praa.g_00648
OG0000603	Syah.g_01916	Praa.g_00649
OG0000604	Syah.g_01913	Praa.g_00650
OG0000605	Syah.g_01825	Praa.g_00651
OG0000606	Syah.g_01485	Praa.g_00654
OG0000607	Syah.g_01489	Praa.g_00657
OG0000608	Syah.g_01490	Praa.g_00658
OG0000609	Syah.g_01492	Praa.g_00659
OG0000610	Syah.g_01499	Praa.g_00664
OG0000611	Syah.g_01502	Praa.g_00667
OG0000612	Syah.g_01503	Praa.g_00668
OG0000613	Syah.g_00147	Praa.g_00673
OG0000614	Syah.g_02004	Praa.g_00692
OG0000615	Syah.g_01814	Praa.g_00700
OG0000616	Syah.g_00389	Praa.g_00704
OG0000617	Syah.g_01722	Praa.g_00717
OG0000618	Syah.g_01721	Praa.g_00718
OG0000619	Syah.g_01720	Praa.g_00719
OG0000620	Syah.g_01713	Praa.g_00722
OG0000621	Syah.g_01712	Praa.g_00723
OG0000622	Syah.g_01711	Praa.g_00724
OG0000623	Syah.g_01710	Praa.g_00725
OG0000624	Syah.g_01708	Praa.g_00726
OG0000625	Syah.g_01707	Praa.g_00727
OG0000626	Syah.g_01706	Praa.g_00728
OG0000627	Syah.g_01569	Praa.g_00729
OG0000628	Syah.g_01570	Praa.g_00730
OG0000629	Syah.g_01573	Praa.g_00731
OG0000630	Syah.g_01577	Praa.g_00734
OG0000631	Syah.g_01582	Praa.g_00794
OG0000632	Syah.g_01583	Praa.g_00795
OG0000633	Syah.g_01584	Praa.g_00796
OG0000634	Syah.g_01783	Praa.g_00799
OG0000635	Syah.g_01782	Praa.g_00800
OG0000636	Syah.g_01780	Praa.g_00802
OG0000637	Syah.g_01778	Praa.g_00804
OG0000638	Syah.g_01777	Praa.g_00805
OG0000639	Syah.g_01776	Praa.g_00806
OG0000640	Syah.g_01775	Praa.g_00807
OG0000641	Syah.g_01771	Praa.g_00812
OG0000642	Syah.g_01770	Praa.g_00813
OG0000643	Syah.g_01768	Praa.g_00814
OG0000644	Syah.g_01767	Praa.g_00815
OG0000645	Syah.g_01765	Praa.g_00816
OG0000646	Syah.g_01762	Praa.g_00818
OG0000647	Syah.g_01760	Praa.g_00819
OG0000648	Syah.g_01757	Praa.g_00821
OG0000649	Syah.g_01756	Praa.g_00822
OG0000650	Syah.g_01755	Praa.g_00823
OG0000651	Syah.g_01754	Praa.g_00824
OG0000652	Syah.g_01753	Praa.g_00825
OG0000653	Syah.g_01751	Praa.g_00827
OG0000654	Syah.g_01750	Praa.g_00828
OG0000655	Syah.g_01749	Praa.g_00829
OG0000656	Syah.g_01746	Praa.g_00832
OG0000657	Syah.g_02083	Praa.g_00840
OG0000658	Syah.g_02086	Praa.g_00841
OG0000659	Syah.g_02087	Praa.g_00842
OG0000660	Syah.g_02091	Praa.g_00846
OG0000661	Syah.g_02093	Praa.g_00848
OG0000662	Syah.g_02095	Praa.g_00850
OG0000663	Syah.g_02098	Praa.g_00852
OG0000664	Syah.g_02099	Praa.g_00853
OG0000665	Syah.g_01895	Praa.g_00857
OG0000666	Syah.g_01826	Praa.g_00858
OG0000667	Syah.g_00714	Praa.g_00862
OG0000668	Syah.g_01680	Praa.g_00892
OG0000669	Syah.g_01520	Praa.g_00899
OG0000670	Syah.g_02352	Praa.g_00901
OG0000671	Syah.g_01524	Praa.g_00903
OG0000672	Syah.g_01527	Praa.g_00905
OG0000673	Syah.g_01530	Praa.g_00908
OG0000674	Syah.g_01532	Praa.g_00910
OG0000675	Syah.g_01533	Praa.g_00911
OG0000676	Syah.g_01535	Praa.g_00913
OG0000677	Syah.g_01536	Praa.g_00914
OG0000678	Syah.g_01821	Praa.g_00916
OG0000679	Syah.g_01812	Praa.g_00920
OG0000680	Syah.g_01811	Praa.g_00921
OG0000681	Syah.g_01808	Praa.g_00923
OG0000682	Syah.g_01807	Praa.g_00924
OG0000683	Syah.g_01806	Praa.g_00925
OG0000684	Syah.g_01802	Praa.g_00926
OG0000685	Syah.g_01800	Praa.g_00928
OG0000686	Syah.g_01799	Praa.g_00929
OG0000687	Syah.g_01798	Praa.g_00930
OG0000688	Syah.g_01793	Praa.g_00933
OG0000689	Syah.g_01791	Praa.g_00934
OG0000690	Syah.g_01790	Praa.g_00935
OG0000691	Syah.g_01789	Praa.g_00936
OG0000692	Syah.g_01788	Praa.g_00938
OG0000693	Syah.g_01787	Praa.g_00939
OG0000694	Syah.g_01786	Praa.g_00940
OG0000695	Syah.g_01586	Praa.g_00942
OG0000696	Syah.g_01587	Praa.g_00943
OG0000697	Syah.g_01589	Praa.g_00944
OG0000698	Syah.g_01592	Praa.g_00947
OG0000699	Syah.g_01594	Praa.g_00948
OG0000700	Syah.g_01595	Praa.g_00949
OG0000701	Syah.g_01596	Praa.g_00950
OG0000702	Syah.g_01604	Praa.g_00952
OG0000703	Syah.g_01605	Praa.g_00953
OG0000704	Syah.g_01608	Praa.g_00954
OG0000705	Syah.g_01614	Praa.g_00958
OG0000706	Syah.g_01615	Praa.g_00959
OG0000707	Syah.g_01616	Praa.g_00960
OG0000708	Syah.g_01619	Praa.g_00961
OG0000709	Syah.g_01627	Praa.g_00965
OG0000710	Syah.g_01631	Praa.g_00968
OG0000711	Syah.g_01661	Praa.g_00985
OG0000712	Syah.g_01662	Praa.g_00987
OG0000713	Syah.g_01663	Praa.g_00988
OG0000714	Syah.g_01665	Praa.g_00989
OG0000715	Syah.g_01667	Praa.g_00991
OG0000716	Syah.g_01671	Praa.g_00993
OG0000717	Syah.g_01672	Praa.g_00994
OG0000718	Syah.g_01676	Praa.g_01008
OG0000719	Syah.g_01678	Praa.g_01010
OG0000720	Syah.g_01691	Praa.g_01019
OG0000721	Syah.g_01693	Praa.g_01021
OG0000722	Syah.g_01694	Praa.g_01022
OG0000723	Syah.g_01704	Praa.g_01025
OG0000724	Syah.g_02036	Praa.g_01034
OG0000725	Syah.g_02027	Praa.g_01040
OG0000726	Syah.g_02026	Praa.g_01041
OG0000727	Syah.g_02025	Praa.g_01042
OG0000728	Syah.g_02023	Praa.g_01044
OG0000729	Syah.g_00263	Praa.g_01091
OG0000730	Syah.g_00855	Praa.g_01095
OG0000731	Syah.g_00867	Praa.g_01099
OG0000732	Syah.g_00319	Praa.g_01109
OG0000733	Syah.g_00473	Praa.g_01128
OG0000734	Syah.g_02545	Praa.g_01145
OG0000735	Syah.g_02178	Praa.g_01147
OG0000736	Syah.g_02177	Praa.g_01148
OG0000737	Syah.g_02176	Praa.g_01149
OG0000738	Syah.g_02170	Praa.g_01153
OG0000739	Syah.g_02165	Praa.g_01154
OG0000740	Syah.g_02164	Praa.g_01155
OG0000741	Syah.g_02161	Praa.g_01156
OG0000742	Syah.g_02159	Praa.g_01158
OG0000743	Syah.g_02157	Praa.g_01160
OG0000744	Syah.g_02156	Praa.g_01161
OG0000745	Syah.g_02154	Praa.g_01162
OG0000746	Syah.g_02151	Praa.g_01164
OG0000747	Syah.g_02150	Praa.g_01165
OG0000748	Syah.g_02140	Praa.g_01168
OG0000749	Syah.g_02138	Praa.g_01169
OG0000750	Syah.g_02137	Praa.g_01170
OG0000751	Syah.g_02130	Praa.g_01172
OG0000752	Syah.g_02128	Praa.g_01174
OG0000753	Syah.g_02125	Praa.g_01177
OG0000754	Syah.g_01431	Praa.g_01180
OG0000755	Syah.g_01423	Praa.g_01183
OG0000756	Syah.g_01422	Praa.g_01184
OG0000757	Syah.g_01415	Praa.g_01190
OG0000758	Syah.g_01414	Praa.g_01191
OG0000759	Syah.g_01413	Praa.g_01192
OG0000760	Syah.g_01412	Praa.g_01193
OG0000761	Syah.g_01411	Praa.g_01194
OG0000762	Syah.g_01409	Praa.g_01195
OG0000763	Syah.g_01407	Praa.g_01197
OG0000764	Syah.g_01406	Praa.g_01198
OG0000765	Syah.g_01392	Praa.g_01207
OG0000766	Syah.g_01391	Praa.g_01208
OG0000767	Syah.g_01389	Praa.g_01210
OG0000768	Syah.g_01388	Praa.g_01211
OG0000769	Syah.g_01386	Praa.g_01213
OG0000770	Syah.g_01383	Praa.g_01215
OG0000771	Syah.g_02042	Praa.g_01224
OG0000772	Syah.g_01351	Praa.g_01290
OG0000773	Syah.g_02187	Praa.g_01309
OG0000774	Syah.g_02191	Praa.g_01311
OG0000775	Syah.g_02193	Praa.g_01313
OG0000776	Syah.g_02194	Praa.g_01314
OG0000777	Syah.g_02195	Praa.g_01315
OG0000778	Syah.g_02196	Praa.g_01316
OG0000779	Syah.g_02201	Praa.g_01320
OG0000780	Syah.g_02205	Praa.g_01321
OG0000781	Syah.g_02209	Praa.g_01324
OG0000782	Syah.g_02210	Praa.g_01325
OG0000783	Syah.g_02211	Praa.g_01326
OG0000784	Syah.g_02212	Praa.g_01327
OG0000785	Syah.g_02214	Praa.g_01329
OG0000786	Syah.g_01171	Praa.g_01331
OG0000787	Syah.g_01170	Praa.g_01332
OG0000788	Syah.g_01922	Praa.g_01353
OG0000789	Syah.g_01556	Praa.g_01356
OG0000790	Syah.g_00981	Praa.g_01371
OG0000791	Syah.g_00980	Praa.g_01373
OG0000792	Syah.g_00979	Praa.g_01374
OG0000793	Syah.g_00974	Praa.g_01377
OG0000794	Syah.g_00973	Praa.g_01378
OG0000795	Syah.g_00972	Praa.g_01379
OG0000796	Syah.g_00968	Praa.g_01383
OG0000797	Syah.g_00967	Praa.g_01384
OG0000798	Syah.g_00627	Praa.g_01393
OG0000799	Syah.g_01326	Praa.g_01458
OG0000800	Syah.g_01325	Praa.g_01459
OG0000801	Syah.g_01324	Praa.g_01460
OG0000802	Syah.g_01320	Praa.g_01462
OG0000803	Syah.g_01315	Praa.g_01464
OG0000804	Syah.g_01312	Praa.g_01465
OG0000805	Syah.g_01303	Praa.g_01467
OG0000806	Syah.g_01301	Praa.g_01469
OG0000807	Syah.g_01299	Praa.g_01470
OG0000808	Syah.g_01298	Praa.g_01471
OG0000809	Syah.g_01295	Praa.g_01474
OG0000810	Syah.g_01294	Praa.g_01475
OG0000811	Syah.g_01286	Praa.g_01479
OG0000812	Syah.g_01284	Praa.g_01481
OG0000813	Syah.g_01283	Praa.g_01482
OG0000814	Syah.g_01281	Praa.g_01484
OG0000815	Syah.g_01280	Praa.g_01485
OG0000816	Syah.g_01279	Praa.g_01487
OG0000817	Syah.g_01278	Praa.g_01488
OG0000818	Syah.g_01272	Praa.g_01493
OG0000819	Syah.g_01271	Praa.g_01494
OG0000820	Syah.g_01270	Praa.g_01495
OG0000821	Syah.g_01265	Praa.g_01499
OG0000822	Syah.g_01263	Praa.g_01500
OG0000823	Syah.g_01262	Praa.g_01501
OG0000824	Syah.g_01258	Praa.g_01504
OG0000825	Syah.g_01257	Praa.g_01505
OG0000826	Syah.g_01256	Praa.g_01506
OG0000827	Syah.g_01254	Praa.g_01507
OG0000828	Syah.g_01251	Praa.g_01510
OG0000829	Syah.g_01250	Praa.g_01511
OG0000830	Syah.g_01249	Praa.g_01512
OG0000831	Syah.g_01247	Praa.g_01514
OG0000832	Syah.g_02311	Praa.g_01520
OG0000833	Syah.g_02322	Praa.g_01528
OG0000834	Syah.g_02324	Praa.g_01529
OG0000835	Syah.g_02325	Praa.g_01530
OG0000836	Syah.g_02329	Praa.g_01531
OG0000837	Syah.g_02330	Praa.g_01532
OG0000838	Syah.g_02334	Praa.g_01534
OG0000839	Syah.g_02335	Praa.g_01535
OG0000840	Syah.g_02336	Praa.g_01536
OG0000841	Syah.g_02337	Praa.g_01537
OG0000842	Syah.g_02338	Praa.g_01538
OG0000843	Syah.g_02339	Praa.g_01539
OG0000844	Syah.g_02341	Praa.g_01541
OG0000845	Syah.g_02342	Praa.g_01542
OG0000846	Syah.g_02343	Praa.g_01543
OG0000847	Syah.g_02344	Praa.g_01544
OG0000848	Syah.g_02346	Praa.g_01545
OG0000849	Syah.g_02347	Praa.g_01546
OG0000850	Syah.g_02349	Praa.g_01548
OG0000851	Syah.g_02359	Praa.g_01549
OG0000852	Syah.g_02360	Praa.g_01550
OG0000853	Syah.g_02364	Praa.g_01554
OG0000854	Syah.g_02366	Praa.g_01556
OG0000855	Syah.g_02367	Praa.g_01557
OG0000856	Syah.g_01951	Praa.g_01572
OG0000857	Syah.g_01761	Praa.g_01600
OG0000858	Syah.g_02373	Praa.g_01629
OG0000859	Syah.g_02374	Praa.g_01630
OG0000860	Syah.g_02386	Praa.g_01637
OG0000861	Syah.g_02387	Praa.g_01638
OG0000862	Syah.g_02389	Praa.g_01639
OG0000863	Syah.g_02391	Praa.g_01641
OG0000864	Syah.g_02392	Praa.g_01642
OG0000865	Syah.g_02396	Praa.g_01643
OG0000866	Syah.g_02397	Praa.g_01644
OG0000867	Syah.g_02398	Praa.g_01645
OG0000868	Syah.g_02401	Praa.g_01646
OG0000869	Syah.g_02406	Praa.g_01650
OG0000870	Syah.g_02411	Praa.g_01655
OG0000871	Syah.g_02412	Praa.g_01656
OG0000872	Syah.g_02421	Praa.g_01657
OG0000873	Syah.g_02424	Praa.g_01660
OG0000874	Syah.g_02420	Praa.g_01663
OG0000875	Syah.g_02426	Praa.g_01665
OG0000876	Syah.g_02250	Praa.g_01666
OG0000877	Syah.g_02254	Praa.g_01668
OG0000878	Syah.g_02255	Praa.g_01669
OG0000879	Syah.g_02256	Praa.g_01670
OG0000880	Syah.g_02257	Praa.g_01671
OG0000881	Syah.g_02262	Praa.g_01675
OG0000882	Syah.g_02267	Praa.g_01680
OG0000883	Syah.g_02270	Praa.g_01682
OG0000884	Syah.g_02272	Praa.g_01684
OG0000885	Syah.g_02273	Praa.g_01685
OG0000886	Syah.g_02274	Praa.g_01686
OG0000887	Syah.g_02275	Praa.g_01687
OG0000888	Syah.g_02277	Praa.g_01689
OG0000889	Syah.g_02279	Praa.g_01691
OG0000890	Syah.g_02284	Praa.g_01692
OG0000891	Syah.g_02285	Praa.g_01693
OG0000892	Syah.g_02288	Praa.g_01695
OG0000893	Syah.g_00684	Praa.g_01699
OG0000894	Syah.g_00690	Praa.g_01701
OG0000895	Syah.g_00694	Praa.g_01704
OG0000896	Syah.g_00695	Praa.g_01705
OG0000897	Syah.g_00697	Praa.g_01707
OG0000898	Syah.g_00698	Praa.g_01708
OG0000899	Syah.g_00699	Praa.g_01709
OG0000900	Syah.g_00700	Praa.g_01710
OG0000901	Syah.g_00705	Praa.g_01713
OG0000902	Syah.g_00707	Praa.g_01715
OG0000903	Syah.g_00739	Praa.g_01718
OG0000904	Syah.g_00734	Praa.g_01720
OG0000905	Syah.g_00731	Praa.g_01725
OG0000906	Syah.g_00729	Praa.g_01726
OG0000907	Syah.g_00741	Praa.g_01733
OG0000908	Syah.g_00744	Praa.g_01736
OG0000909	Syah.g_00745	Praa.g_01737
OG0000910	Syah.g_00746	Praa.g_01738
OG0000911	Syah.g_00748	Praa.g_01740
OG0000912	Syah.g_00749	Praa.g_01741
OG0000913	Syah.g_00750	Praa.g_01742
OG0000914	Syah.g_00751	Praa.g_01743
OG0000915	Syah.g_00752	Praa.g_01744
OG0000916	Syah.g_00753	Praa.g_01745
OG0000917	Syah.g_00754	Praa.g_01746
OG0000918	Syah.g_00755	Praa.g_01747
OG0000919	Syah.g_00756	Praa.g_01748
OG0000920	Syah.g_00757	Praa.g_01749
OG0000921	Syah.g_00758	Praa.g_01750
OG0000922	Syah.g_00759	Praa.g_01751
OG0000923	Syah.g_00763	Praa.g_01755
OG0000924	Syah.g_00764	Praa.g_01756
OG0000925	Syah.g_00765	Praa.g_01757
OG0000926	Syah.g_00766	Praa.g_01758
OG0000927	Syah.g_00768	Praa.g_01760
OG0000928	Syah.g_00769	Praa.g_01761
OG0000929	Syah.g_00770	Praa.g_01762
OG0000930	Syah.g_00771	Praa.g_01763
OG0000931	Syah.g_00772	Praa.g_01764
OG0000932	Syah.g_00773	Praa.g_01765
OG0000933	Syah.g_00778	Praa.g_01769
OG0000934	Syah.g_00780	Praa.g_01771
OG0000935	Syah.g_00781	Praa.g_01772
OG0000936	Syah.g_00782	Praa.g_01773
OG0000937	Syah.g_00783	Praa.g_01774
OG0000938	Syah.g_00787	Praa.g_01776
OG0000939	Syah.g_00788	Praa.g_01777
OG0000940	Syah.g_00795	Praa.g_01784
OG0000941	Syah.g_00797	Praa.g_01786
OG0000942	Syah.g_00799	Praa.g_01788
OG0000943	Syah.g_00800	Praa.g_01789
OG0000944	Syah.g_00802	Praa.g_01790
OG0000945	Syah.g_00804	Praa.g_01791
OG0000946	Syah.g_00809	Praa.g_01796
OG0000947	Syah.g_00812	Praa.g_01798
OG0000948	Syah.g_00813	Praa.g_01799
OG0000949	Syah.g_00173	Praa.g_01802
OG0000950	Syah.g_00184	Praa.g_01807
OG0000951	Syah.g_00190	Praa.g_01811
OG0000952	Syah.g_00202	Praa.g_01815
OG0000953	Syah.g_00207	Praa.g_01818
OG0000954	Syah.g_00233	Praa.g_01822
OG0000955	Syah.g_00234	Praa.g_01823
OG0000956	Syah.g_00236	Praa.g_01825
OG0000957	Syah.g_00248	Praa.g_01830
OG0000958	Syah.g_00249	Praa.g_01831
OG0000959	Syah.g_00253	Praa.g_01835
OG0000960	Syah.g_00254	Praa.g_01836
OG0000961	Syah.g_00259	Praa.g_01838
OG0000962	Syah.g_00262	Praa.g_01840
OG0000963	Syah.g_00267	Praa.g_01844
OG0000964	Syah.g_00268	Praa.g_01845
OG0000965	Syah.g_00269	Praa.g_01846
OG0000966	Syah.g_00288	Praa.g_01853
OG0000967	Syah.g_00300	Praa.g_01858
OG0000968	Syah.g_00295	Praa.g_01860
OG0000969	Syah.g_00297	Praa.g_01861
OG0000970	Syah.g_00298	Praa.g_01862
OG0000971	Syah.g_00303	Praa.g_01863
OG0000972	Syah.g_00304	Praa.g_01864
OG0000973	Syah.g_00305	Praa.g_01865
OG0000974	Syah.g_00306	Praa.g_01866
OG0000975	Syah.g_00307	Praa.g_01867
OG0000976	Syah.g_00308	Praa.g_01868
OG0000977	Syah.g_00310	Praa.g_01869
OG0000978	Syah.g_00312	Praa.g_01870
OG0000979	Syah.g_00315	Praa.g_01873
OG0000980	Syah.g_00318	Praa.g_01875
OG0000981	Syah.g_00321	Praa.g_01877
OG0000982	Syah.g_00511	Praa.g_01879
OG0000983	Syah.g_00510	Praa.g_01880
OG0000984	Syah.g_00509	Praa.g_01881
OG0000985	Syah.g_00505	Praa.g_01884
OG0000986	Syah.g_00496	Praa.g_01886
OG0000987	Syah.g_00494	Praa.g_01887
OG0000988	Syah.g_00489	Praa.g_01890
OG0000989	Syah.g_00481	Praa.g_01893
OG0000990	Syah.g_00466	Praa.g_01896
OG0000991	Syah.g_00462	Praa.g_01897
OG0000992	Syah.g_00460	Praa.g_01899
OG0000993	Syah.g_00459	Praa.g_01900
OG0000994	Syah.g_00457	Praa.g_01901
OG0000995	Syah.g_00452	Praa.g_01905
OG0000996	Syah.g_00412	Praa.g_01906
OG0000997	Syah.g_00403	Praa.g_01907
OG0000998	Syah.g_00401	Praa.g_01909
OG0000999	Syah.g_00400	Praa.g_01910
OG0001000	Syah.g_00397	Praa.g_01913
OG0001001	Syah.g_00392	Praa.g_01915
OG0001002	Syah.g_00386	Praa.g_01919
OG0001003	Syah.g_00384	Praa.g_01920
OG0001004	Syah.g_00383	Praa.g_01921
OG0001005	Syah.g_00382	Praa.g_01922
OG0001006	Syah.g_00375	Praa.g_01926
OG0001007	Syah.g_00373	Praa.g_01928
OG0001009	Syah.g_00344	Praa.g_00027
OG0001010	Syah.g_00343	Praa.g_00028
OG0001011	Syah.g_00342	Praa.g_00029
OG0001012	Syah.g_00514	Praa.g_00043
OG0001013	Syah.g_00527	Praa.g_00048
OG0001014	Syah.g_00531	Praa.g_00051
OG0001015	Syah.g_00532	Praa.g_00052
OG0001016	Syah.g_02487	Praa.g_00073
OG0001017	Syah.g_02493	Praa.g_00077
OG0001018	Syah.g_02495	Praa.g_00080
OG0001019	Syah.g_02512	Praa.g_00089
OG0001020	Syah.g_02517	Praa.g_00090
OG0001021	Syah.g_02521	Praa.g_00091
OG0001022	Syah.g_02524	Praa.g_00094
OG0001023	Syah.g_02525	Praa.g_00095
OG0001024	Syah.g_02529	Praa.g_00098
OG0001025	Syah.g_02534	Praa.g_00104
OG0001026	Syah.g_02547	Praa.g_00111
OG0001027	Syah.g_00001	Praa.g_00112
OG0001028	Syah.g_00003	Praa.g_00114
OG0001029	Syah.g_00005	Praa.g_00115
OG0001030	Syah.g_00025	Praa.g_00130
OG0001031	Syah.g_00611	Praa.g_00186
OG0001032	Syah.g_00609	Praa.g_00187
OG0001033	Syah.g_00577	Praa.g_00208
OG0001034	Syah.g_00908	Praa.g_00236
OG0001035	Syah.g_00660	Praa.g_00254
OG0001036	Syah.g_00655	Praa.g_00259
OG0001037	Syah.g_00653	Praa.g_00260
OG0001038	Syah.g_00626	Praa.g_00278
OG0001039	Syah.g_00623	Praa.g_00281
OG0001040	Syah.g_00090	Praa.g_00283
OG0001042	Syah.g_00122	Praa.g_00304
OG0001043	Syah.g_00126	Praa.g_00305
OG0001044	Syah.g_00857	Praa.g_00333
OG0001045	Syah.g_00870	Praa.g_00341
OG0001046	Syah.g_01647	Praa.g_00378
OG0001047	Syah.g_02233	Praa.g_00438
OG0001048	Syah.g_02232	Praa.g_00439
OG0001049	Syah.g_02225	Praa.g_00441
OG0001050	Syah.g_02224	Praa.g_00442
OG0001051	Syah.g_02223	Praa.g_00443
OG0001052	Syah.g_01217	Praa.g_00471
OG0001053	Syah.g_01000	Praa.g_00483
OG0001054	Syah.g_01017	Praa.g_00498
OG0001055	Syah.g_01037	Praa.g_00517
OG0001056	Syah.g_01069	Praa.g_00536
OG0001057	Syah.g_01075	Praa.g_00541
OG0001058	Syah.g_01091	Praa.g_00550
OG0001059	Syah.g_01095	Praa.g_00554
OG0001060	Syah.g_01102	Praa.g_00561
OG0001061	Syah.g_01123	Praa.g_00574
OG0001062	Syah.g_01125	Praa.g_00576
OG0001063	Syah.g_01129	Praa.g_00578
OG0001064	Syah.g_01130	Praa.g_00579
OG0001065	Syah.g_01131	Praa.g_00580
OG0001066	Syah.g_01132	Praa.g_00581
OG0001067	Syah.g_01133	Praa.g_00582
OG0001068	Syah.g_01134	Praa.g_00583
OG0001069	Syah.g_01135	Praa.g_00584
OG0001070	Syah.g_01138	Praa.g_00587
OG0001071	Syah.g_01139	Praa.g_00588
OG0001072	Syah.g_01144	Praa.g_00590
OG0001074	Syah.g_01970	Praa.g_00615
OG0001075	Syah.g_01969	Praa.g_00616
OG0001076	Syah.g_01959	Praa.g_00624
OG0001077	Syah.g_01948	Praa.g_00628
OG0001078	Syah.g_01934	Praa.g_00636
OG0001079	Syah.g_01921	Praa.g_00647
OG0001080	Syah.g_01538	Praa.g_00653
OG0001081	Syah.g_01487	Praa.g_00655
OG0001082	Syah.g_01488	Praa.g_00656
OG0001083	Syah.g_01495	Praa.g_00661
OG0001084	Syah.g_01496	Praa.g_00662
OG0001085	Syah.g_01506	Praa.g_00670
OG0001086	Syah.g_01508	Praa.g_00671
OG0001087	Syah.g_01992	Praa.g_00688
OG0001088	Syah.g_01995	Praa.g_00689
OG0001089	Syah.g_02019	Praa.g_00697
OG0001090	Syah.g_01728	Praa.g_00712
OG0001091	Syah.g_01726	Praa.g_00714
OG0001092	Syah.g_01724	Praa.g_00715
OG0001093	Syah.g_01718	Praa.g_00720
OG0001094	Syah.g_01785	Praa.g_00797
OG0001095	Syah.g_01764	Praa.g_00817
OG0001096	Syah.g_01748	Praa.g_00830
OG0001097	Syah.g_02094	Praa.g_00849
OG0001098	Syah.g_01542	Praa.g_00864
OG0001099	Syah.g_00004	Praa.g_00896
OG0001100	Syah.g_01522	Praa.g_00900
OG0001101	Syah.g_01523	Praa.g_00902
OG0001102	Syah.g_01526	Praa.g_00904
OG0001103	Syah.g_01528	Praa.g_00906
OG0001104	Syah.g_01801	Praa.g_00927
OG0001105	Syah.g_01797	Praa.g_00931
OG0001106	Syah.g_01609	Praa.g_00955
OG0001107	Syah.g_01620	Praa.g_00962
OG0001108	Syah.g_01628	Praa.g_00966
OG0001109	Syah.g_01630	Praa.g_00967
OG0001110	Syah.g_01632	Praa.g_00969
OG0001111	Syah.g_01634	Praa.g_00970
OG0001112	Syah.g_01636	Praa.g_00971
OG0001113	Syah.g_01637	Praa.g_00972
OG0001114	Syah.g_01638	Praa.g_00973
OG0001115	Syah.g_01642	Praa.g_00975
OG0001116	Syah.g_01644	Praa.g_00976
OG0001117	Syah.g_01645	Praa.g_00977
OG0001118	Syah.g_01646	Praa.g_00978
OG0001119	Syah.g_01648	Praa.g_00979
OG0001120	Syah.g_01652	Praa.g_00981
OG0001121	Syah.g_00927, Syah.g_02183	Praa.g_01125, Praa.g_00984
OG0001122	Syah.g_01679	Praa.g_01011
OG0001123	Syah.g_01686	Praa.g_01015
OG0001124	Syah.g_01688	Praa.g_01017
OG0001125	Syah.g_01690	Praa.g_01018
OG0001126	Syah.g_02058	Praa.g_01028
OG0001127	Syah.g_02057	Praa.g_01029
OG0001128	Syah.g_02040	Praa.g_01031
OG0001129	Syah.g_02038	Praa.g_01032
OG0001130	Syah.g_02037	Praa.g_01033
OG0001131	Syah.g_01819	Praa.g_01070
OG0001132	Syah.g_01850	Praa.g_01080
OG0001133	Syah.g_01957	Praa.g_01115
OG0001134	Syah.g_01437	Praa.g_01127
OG0001136	Syah.g_02160	Praa.g_01157
OG0001137	Syah.g_02141	Praa.g_01167
OG0001138	Syah.g_01421	Praa.g_01185
OG0001139	Syah.g_01419	Praa.g_01186
OG0001140	Syah.g_01418	Praa.g_01187
OG0001141	Syah.g_01417	Praa.g_01188
OG0001142	Syah.g_01416	Praa.g_01189
OG0001143	Syah.g_01408	Praa.g_01196
OG0001144	Syah.g_01399	Praa.g_01201
OG0001145	Syah.g_02188	Praa.g_01310
OG0001146	Syah.g_02206	Praa.g_01322
OG0001147	Syah.g_01234	Praa.g_01352
OG0001148	Syah.g_00984	Praa.g_01368
OG0001149	Syah.g_00983	Praa.g_01369
OG0001150	Syah.g_00982	Praa.g_01370
OG0001151	Syah.g_00970	Praa.g_01381
OG0001152	Syah.g_00969	Praa.g_01382
OG0001153	Syah.g_01253	Praa.g_01508
OG0001154	Syah.g_01252	Praa.g_01509
OG0001155	Syah.g_02313	Praa.g_01521
OG0001156	Syah.g_02316	Praa.g_01524
OG0001157	Syah.g_02317	Praa.g_01525
OG0001158	Syah.g_02318	Praa.g_01526
OG0001159	Syah.g_02319	Praa.g_01527
OG0001161	Syah.g_00475	Praa.g_01565
OG0001162	Syah.g_01745	Praa.g_01576
OG0001163	Syah.g_02370	Praa.g_01627
OG0001164	Syah.g_02376	Praa.g_01631
OG0001165	Syah.g_02381	Praa.g_01634
OG0001166	Syah.g_02410	Praa.g_01654
OG0001167	Syah.g_02259	Praa.g_01672
OG0001168	Syah.g_02261	Praa.g_01674
OG0001169	Syah.g_02263	Praa.g_01676
OG0001170	Syah.g_02265	Praa.g_01678
OG0001171	Syah.g_02276	Praa.g_01688
OG0001172	Syah.g_00692	Praa.g_01702
OG0001173	Syah.g_00693	Praa.g_01703
OG0001174	Syah.g_00701	Praa.g_01711
OG0001175	Syah.g_00702	Praa.g_01712
OG0001176	Syah.g_00738	Praa.g_01719
