Orthogroup	Syah	Syaj
OG0000550	Syah.g_01046	Syaj.g_00123
OG0000551	Syah.g_01051	Syaj.g_00128
OG0000552	Syah.g_01052	Syaj.g_00129
OG0000553	Syah.g_01054	Syaj.g_00133
OG0000554	Syah.g_01065	Syaj.g_00145
OG0000555	Syah.g_01078	Syaj.g_00163
OG0000556	Syah.g_01084	Syaj.g_00167
OG0000557	Syah.g_01086	Syaj.g_00178
OG0000558	Syah.g_01088	Syaj.g_00181
OG0000559	Syah.g_01093	Syaj.g_00185
OG0000560	Syah.g_01096	Syaj.g_00188
OG0000561	Syah.g_01097	Syaj.g_00189
OG0000562	Syah.g_01098	Syaj.g_00190
OG0000563	Syah.g_01099	Syaj.g_00191
OG0000564	Syah.g_01100	Syaj.g_00192
OG0000565	Syah.g_01104	Syaj.g_00195
OG0000566	Syah.g_01108	Syaj.g_00199
OG0000567	Syah.g_01112	Syaj.g_00203
OG0000568	Syah.g_01116	Syaj.g_00207
OG0000569	Syah.g_01117	Syaj.g_00208
OG0000570	Syah.g_01118	Syaj.g_00209
OG0000571	Syah.g_01122	Syaj.g_00213
OG0000572	Syah.g_01137	Syaj.g_00230
OG0000573	Syah.g_01146	Syaj.g_00238
OG0000574	Syah.g_01147	Syaj.g_00242
OG0000575	Syah.g_01151	Syaj.g_00247
OG0000576	Syah.g_01153	Syaj.g_00249
OG0000577	Syah.g_01154	Syaj.g_00250
OG0000578	Syah.g_01155	Syaj.g_00251
OG0000579	Syah.g_01156	Syaj.g_00252
OG0000580	Syah.g_01157	Syaj.g_00253
OG0000581	Syah.g_01163	Syaj.g_00261
OG0000582	Syah.g_01979	Syaj.g_01338
OG0000583	Syah.g_01978	Syaj.g_01337
OG0000584	Syah.g_01977	Syaj.g_01336
OG0000585	Syah.g_01975	Syaj.g_01334
OG0000586	Syah.g_01974	Syaj.g_01333
OG0000587	Syah.g_01972	Syaj.g_01331
OG0000588	Syah.g_01966	Syaj.g_01313
OG0000589	Syah.g_01962	Syaj.g_01308
OG0000590	Syah.g_01961	Syaj.g_01307
OG0000591	Syah.g_01954	Syaj.g_01299
OG0000592	Syah.g_01953	Syaj.g_01298
OG0000593	Syah.g_01939	Syaj.g_01287
OG0000594	Syah.g_01938	Syaj.g_01286
OG0000595	Syah.g_01937	Syaj.g_01285
OG0000596	Syah.g_01932	Syaj.g_01280
OG0000597	Syah.g_01929	Syaj.g_01277
OG0000598	Syah.g_01928	Syaj.g_01276
OG0000599	Syah.g_01925	Syaj.g_01273
OG0000600	Syah.g_01924	Syaj.g_01272
OG0000601	Syah.g_01923	Syaj.g_01271
OG0000602	Syah.g_01917	Syaj.g_01266
OG0000603	Syah.g_01916	Syaj.g_01265
OG0000604	Syah.g_01913	Syaj.g_01262
OG0000605	Syah.g_01825	Syaj.g_01153
OG0000606	Syah.g_01485	Syaj.g_00698
OG0000607	Syah.g_01489	Syaj.g_00702
OG0000608	Syah.g_01490	Syaj.g_00703
OG0000609	Syah.g_01492	Syaj.g_00705
OG0000610	Syah.g_01499	Syaj.g_00714
OG0000611	Syah.g_01502	Syaj.g_00717
OG0000612	Syah.g_01503	Syaj.g_00718
OG0000613	Syah.g_00147	Syaj.g_02500
OG0000614	Syah.g_02004	Syaj.g_00480
OG0000615	Syah.g_01814	Syaj.g_01065
OG0000616	Syah.g_00389	Syaj.g_02245
OG0000617	Syah.g_01722	Syaj.g_00952
OG0000618	Syah.g_01721	Syaj.g_00951
OG0000619	Syah.g_01720	Syaj.g_00950
OG0000620	Syah.g_01713	Syaj.g_00945
OG0000621	Syah.g_01712	Syaj.g_00944
OG0000622	Syah.g_01711	Syaj.g_00943
OG0000623	Syah.g_01710	Syaj.g_00942
OG0000624	Syah.g_01708	Syaj.g_00940
OG0000625	Syah.g_01707	Syaj.g_00939
OG0000626	Syah.g_01706	Syaj.g_00938
OG0000627	Syah.g_01569	Syaj.g_00765
OG0000628	Syah.g_01570	Syaj.g_00766
OG0000629	Syah.g_01573	Syaj.g_00769
OG0000630	Syah.g_01577	Syaj.g_00773
OG0000631	Syah.g_01582	Syaj.g_00786
OG0000632	Syah.g_01583	Syaj.g_00787
OG0000633	Syah.g_01584	Syaj.g_00789
OG0000634	Syah.g_01783	Syaj.g_01030
OG0000635	Syah.g_01782	Syaj.g_01029
OG0000636	Syah.g_01780	Syaj.g_01024
OG0000637	Syah.g_01778	Syaj.g_01022
OG0000638	Syah.g_01777	Syaj.g_01021
OG0000639	Syah.g_01776	Syaj.g_01020
OG0000640	Syah.g_01775	Syaj.g_01019
OG0000641	Syah.g_01771	Syaj.g_01015
OG0000642	Syah.g_01770	Syaj.g_01014
OG0000643	Syah.g_01768	Syaj.g_01012
OG0000644	Syah.g_01767	Syaj.g_01011
OG0000645	Syah.g_01765	Syaj.g_01009
OG0000646	Syah.g_01762	Syaj.g_01006
OG0000647	Syah.g_01760	Syaj.g_01004
OG0000648	Syah.g_01757	Syaj.g_01001
OG0000649	Syah.g_01756	Syaj.g_01000
OG0000650	Syah.g_01755	Syaj.g_00999
OG0000651	Syah.g_01754	Syaj.g_00998
OG0000652	Syah.g_01753	Syaj.g_00997
OG0000653	Syah.g_01751	Syaj.g_00991
OG0000654	Syah.g_01750	Syaj.g_00990
OG0000655	Syah.g_01749	Syaj.g_00989
OG0000656	Syah.g_01746	Syaj.g_00986
OG0000657	Syah.g_02083	Syaj.g_00382
OG0000658	Syah.g_02086	Syaj.g_00379
OG0000659	Syah.g_02087	Syaj.g_00378
OG0000660	Syah.g_02091	Syaj.g_00374
OG0000661	Syah.g_02093	Syaj.g_00372
OG0000662	Syah.g_02095	Syaj.g_00370
OG0000663	Syah.g_02098	Syaj.g_00367
OG0000664	Syah.g_02099	Syaj.g_00358
OG0000665	Syah.g_01895	Syaj.g_01243
OG0000666	Syah.g_01826	Syaj.g_01154
OG0000667	Syah.g_00714	Syaj.g_02661
OG0000668	Syah.g_01680	Syaj.g_00816
OG0000669	Syah.g_01520	Syaj.g_00730
OG0000670	Syah.g_02352	Syaj.g_00733
OG0000671	Syah.g_01524	Syaj.g_00735
OG0000672	Syah.g_01527	Syaj.g_00739
OG0000673	Syah.g_01530	Syaj.g_00742
OG0000674	Syah.g_01532	Syaj.g_00744
OG0000675	Syah.g_01533	Syaj.g_00757
OG0000676	Syah.g_01535	Syaj.g_00759
OG0000677	Syah.g_01536	Syaj.g_00760
OG0000678	Syah.g_01821	Syaj.g_01075
OG0000679	Syah.g_01812	Syaj.g_01061
OG0000680	Syah.g_01811	Syaj.g_01060
OG0000681	Syah.g_01808	Syaj.g_01057
OG0000682	Syah.g_01807	Syaj.g_01056
OG0000683	Syah.g_01806	Syaj.g_01055
OG0000684	Syah.g_01802	Syaj.g_01051
OG0000685	Syah.g_01800	Syaj.g_01049
OG0000686	Syah.g_01799	Syaj.g_01048
OG0000687	Syah.g_01798	Syaj.g_01047
OG0000688	Syah.g_01793	Syaj.g_01041
OG0000689	Syah.g_01791	Syaj.g_01039
OG0000690	Syah.g_01790	Syaj.g_01038
OG0000691	Syah.g_01789	Syaj.g_01037
OG0000692	Syah.g_01788	Syaj.g_01036
OG0000693	Syah.g_01787	Syaj.g_01034
OG0000694	Syah.g_01786	Syaj.g_01033
OG0000695	Syah.g_01586	Syaj.g_00791
OG0000696	Syah.g_01587	Syaj.g_00792
OG0000697	Syah.g_01589	Syaj.g_00932
OG0000698	Syah.g_01592	Syaj.g_00929
OG0000699	Syah.g_01594	Syaj.g_00928
OG0000700	Syah.g_01595	Syaj.g_00927
OG0000701	Syah.g_01596	Syaj.g_00926
OG0000702	Syah.g_01604	Syaj.g_00916
OG0000703	Syah.g_01605	Syaj.g_00915
OG0000704	Syah.g_01608	Syaj.g_00913
OG0000705	Syah.g_01614	Syaj.g_00906
OG0000706	Syah.g_01615	Syaj.g_00905
OG0000707	Syah.g_01616	Syaj.g_00904
OG0000708	Syah.g_01619	Syaj.g_00901
OG0000709	Syah.g_01627	Syaj.g_00872
OG0000710	Syah.g_01631	Syaj.g_00867
OG0000711	Syah.g_01661	Syaj.g_00839
OG0000712	Syah.g_01662	Syaj.g_00837
OG0000713	Syah.g_01663	Syaj.g_00836
OG0000714	Syah.g_01665	Syaj.g_00834
OG0000715	Syah.g_01667	Syaj.g_00832
OG0000716	Syah.g_01671	Syaj.g_00825
OG0000717	Syah.g_01672	Syaj.g_00824
OG0000718	Syah.g_01676	Syaj.g_00820
OG0000719	Syah.g_01678	Syaj.g_00818
OG0000720	Syah.g_01691	Syaj.g_00805
OG0000721	Syah.g_01693	Syaj.g_00803
OG0000722	Syah.g_01694	Syaj.g_00802
OG0000723	Syah.g_01704	Syaj.g_00934
OG0000724	Syah.g_02036	Syaj.g_00421
OG0000725	Syah.g_02027	Syaj.g_00430
OG0000726	Syah.g_02026	Syaj.g_00431
OG0000727	Syah.g_02025	Syaj.g_00432
OG0000728	Syah.g_02023	Syaj.g_00434
OG0000729	Syah.g_00263	Syaj.g_02397
OG0000730	Syah.g_00855	Syaj.g_02802
OG0000731	Syah.g_00867	Syaj.g_02814
OG0000732	Syah.g_00319	Syaj.g_02315
OG0000733	Syah.g_00473	Syaj.g_02151
OG0000734	Syah.g_02545	Syaj.g_01895
OG0000735	Syah.g_02178	Syaj.g_00286
OG0000736	Syah.g_02177	Syaj.g_00287
OG0000737	Syah.g_02176	Syaj.g_00288
OG0000738	Syah.g_02170	Syaj.g_00293
OG0000739	Syah.g_02165	Syaj.g_00295
OG0000740	Syah.g_02164	Syaj.g_00296
OG0000741	Syah.g_02161	Syaj.g_00299
OG0000742	Syah.g_02159	Syaj.g_00301
OG0000743	Syah.g_02157	Syaj.g_00303
OG0000744	Syah.g_02156	Syaj.g_00304
OG0000745	Syah.g_02154	Syaj.g_00306
OG0000746	Syah.g_02151	Syaj.g_00308
OG0000747	Syah.g_02150	Syaj.g_00309
OG0000748	Syah.g_02140	Syaj.g_00319
OG0000749	Syah.g_02138	Syaj.g_00322
OG0000750	Syah.g_02137	Syaj.g_00323
OG0000751	Syah.g_02130	Syaj.g_00331
OG0000752	Syah.g_02128	Syaj.g_00333
OG0000753	Syah.g_02125	Syaj.g_00336
OG0000754	Syah.g_01431	Syaj.g_00643
OG0000755	Syah.g_01423	Syaj.g_00631
OG0000756	Syah.g_01422	Syaj.g_00625
OG0000757	Syah.g_01415	Syaj.g_00614
OG0000758	Syah.g_01414	Syaj.g_00613
OG0000759	Syah.g_01413	Syaj.g_00612
OG0000760	Syah.g_01412	Syaj.g_00611
OG0000761	Syah.g_01411	Syaj.g_00609
OG0000762	Syah.g_01409	Syaj.g_00603
OG0000763	Syah.g_01407	Syaj.g_00597
OG0000764	Syah.g_01406	Syaj.g_00596
OG0000765	Syah.g_01392	Syaj.g_00577
OG0000766	Syah.g_01391	Syaj.g_00576
OG0000767	Syah.g_01389	Syaj.g_00574
OG0000768	Syah.g_01388	Syaj.g_00573
OG0000769	Syah.g_01386	Syaj.g_00571
OG0000770	Syah.g_01383	Syaj.g_00567
OG0000771	Syah.g_02042	Syaj.g_00415
OG0000772	Syah.g_01351	Syaj.g_01208
OG0000773	Syah.g_02187	Syaj.g_00280
OG0000774	Syah.g_02191	Syaj.g_01502
OG0000775	Syah.g_02193	Syaj.g_01504
OG0000776	Syah.g_02194	Syaj.g_01505
OG0000777	Syah.g_02195	Syaj.g_01506
OG0000778	Syah.g_02196	Syaj.g_01507
OG0000779	Syah.g_02201	Syaj.g_01513
OG0000780	Syah.g_02205	Syaj.g_01517
OG0000781	Syah.g_02209	Syaj.g_01521
OG0000782	Syah.g_02210	Syaj.g_01522
OG0000783	Syah.g_02211	Syaj.g_01524
OG0000784	Syah.g_02212	Syaj.g_01525
OG0000785	Syah.g_02214	Syaj.g_01526
OG0000786	Syah.g_01171	Syaj.g_00265
OG0000787	Syah.g_01170	Syaj.g_00264
OG0000788	Syah.g_01922	Syaj.g_01270
OG0000789	Syah.g_01556	Syaj.g_01121
OG0000790	Syah.g_00981	Syaj.g_00054
OG0000791	Syah.g_00980	Syaj.g_00053
OG0000792	Syah.g_00979	Syaj.g_00052
OG0000793	Syah.g_00974	Syaj.g_00047
OG0000794	Syah.g_00973	Syaj.g_00046
OG0000795	Syah.g_00972	Syaj.g_00045
OG0000796	Syah.g_00968	Syaj.g_00039
OG0000797	Syah.g_00967	Syaj.g_00038
OG0000798	Syah.g_00627	Syaj.g_02568
OG0000799	Syah.g_01326	Syaj.g_01352
OG0000800	Syah.g_01325	Syaj.g_01354
OG0000801	Syah.g_01324	Syaj.g_01355
OG0000802	Syah.g_01320	Syaj.g_01359
OG0000803	Syah.g_01315	Syaj.g_01363
OG0000804	Syah.g_01312	Syaj.g_01366
OG0000805	Syah.g_01303	Syaj.g_01369
OG0000806	Syah.g_01301	Syaj.g_01370
OG0000807	Syah.g_01299	Syaj.g_01372
OG0000808	Syah.g_01298	Syaj.g_01373
OG0000809	Syah.g_01295	Syaj.g_01376
OG0000810	Syah.g_01294	Syaj.g_01377
OG0000811	Syah.g_01286	Syaj.g_01385
OG0000812	Syah.g_01284	Syaj.g_01387
OG0000813	Syah.g_01283	Syaj.g_01388
OG0000814	Syah.g_01281	Syaj.g_01390
OG0000815	Syah.g_01280	Syaj.g_01391
OG0000816	Syah.g_01279	Syaj.g_01392
OG0000817	Syah.g_01278	Syaj.g_01393
OG0000818	Syah.g_01272	Syaj.g_01399
OG0000819	Syah.g_01271	Syaj.g_01400
OG0000820	Syah.g_01270	Syaj.g_01401
OG0000821	Syah.g_01265	Syaj.g_01412
OG0000822	Syah.g_01263	Syaj.g_01414
OG0000823	Syah.g_01262	Syaj.g_01415
OG0000824	Syah.g_01258	Syaj.g_01421
OG0000825	Syah.g_01257	Syaj.g_01422
OG0000826	Syah.g_01256	Syaj.g_01423
OG0000827	Syah.g_01254	Syaj.g_01424
OG0000828	Syah.g_01251	Syaj.g_01427
OG0000829	Syah.g_01250	Syaj.g_01428
OG0000830	Syah.g_01249	Syaj.g_01429
OG0000831	Syah.g_01247	Syaj.g_01431
OG0000832	Syah.g_02311	Syaj.g_01635
OG0000833	Syah.g_02322	Syaj.g_01647
OG0000834	Syah.g_02324	Syaj.g_01649
OG0000835	Syah.g_02325	Syaj.g_01650
OG0000836	Syah.g_02329	Syaj.g_01654
OG0000837	Syah.g_02330	Syaj.g_01661
OG0000838	Syah.g_02334	Syaj.g_01665
OG0000839	Syah.g_02335	Syaj.g_01666
OG0000840	Syah.g_02336	Syaj.g_01667
OG0000841	Syah.g_02337	Syaj.g_01668
OG0000842	Syah.g_02338	Syaj.g_01669
OG0000843	Syah.g_02339	Syaj.g_01670
OG0000844	Syah.g_02341	Syaj.g_01680
OG0000845	Syah.g_02342	Syaj.g_01681
OG0000846	Syah.g_02343	Syaj.g_01682
OG0000847	Syah.g_02344	Syaj.g_01683
OG0000848	Syah.g_02346	Syaj.g_01685
OG0000849	Syah.g_02347	Syaj.g_01686
OG0000850	Syah.g_02349	Syaj.g_01689
OG0000851	Syah.g_02359	Syaj.g_01694
OG0000852	Syah.g_02360	Syaj.g_01695
OG0000853	Syah.g_02364	Syaj.g_01699
OG0000854	Syah.g_02366	Syaj.g_01701
OG0000855	Syah.g_02367	Syaj.g_01702
OG0000856	Syah.g_01951	Syaj.g_01296
OG0000857	Syah.g_01761	Syaj.g_01005
OG0000858	Syah.g_02373	Syaj.g_01708
OG0000859	Syah.g_02374	Syaj.g_01709
OG0000860	Syah.g_02386	Syaj.g_01723
OG0000861	Syah.g_02387	Syaj.g_01724
OG0000862	Syah.g_02389	Syaj.g_01725
OG0000863	Syah.g_02391	Syaj.g_01728
OG0000864	Syah.g_02392	Syaj.g_01729
OG0000865	Syah.g_02396	Syaj.g_01730
OG0000866	Syah.g_02397	Syaj.g_01731
OG0000867	Syah.g_02398	Syaj.g_01732
OG0000868	Syah.g_02401	Syaj.g_01734
OG0000869	Syah.g_02406	Syaj.g_01742
OG0000870	Syah.g_02411	Syaj.g_01747
OG0000871	Syah.g_02412	Syaj.g_01748
OG0000872	Syah.g_02421	Syaj.g_01756
OG0000873	Syah.g_02424	Syaj.g_01759
OG0000874	Syah.g_02420	Syaj.g_01754
OG0000875	Syah.g_02426	Syaj.g_01762
OG0000876	Syah.g_02250	Syaj.g_02084
OG0000877	Syah.g_02254	Syaj.g_01586
OG0000878	Syah.g_02255	Syaj.g_01587
OG0000879	Syah.g_02256	Syaj.g_01588
OG0000880	Syah.g_02257	Syaj.g_01589
OG0000881	Syah.g_02262	Syaj.g_01595
OG0000882	Syah.g_02267	Syaj.g_01599
OG0000883	Syah.g_02270	Syaj.g_01601
OG0000884	Syah.g_02272	Syaj.g_01603
OG0000885	Syah.g_02273	Syaj.g_01604
OG0000886	Syah.g_02274	Syaj.g_01605
OG0000887	Syah.g_02275	Syaj.g_01606
OG0000888	Syah.g_02277	Syaj.g_01608
OG0000889	Syah.g_02279	Syaj.g_01610
OG0000890	Syah.g_02284	Syaj.g_01615
OG0000891	Syah.g_02285	Syaj.g_01616
OG0000892	Syah.g_02288	Syaj.g_01620
OG0000893	Syah.g_00684	Syaj.g_02636
OG0000894	Syah.g_00690	Syaj.g_02639
OG0000895	Syah.g_00694	Syaj.g_02643
OG0000896	Syah.g_00695	Syaj.g_02644
OG0000897	Syah.g_00697	Syaj.g_02646
OG0000898	Syah.g_00698	Syaj.g_02647
OG0000899	Syah.g_00699	Syaj.g_02648
OG0000900	Syah.g_00700	Syaj.g_02649
OG0000901	Syah.g_00705	Syaj.g_02654
OG0000902	Syah.g_00707	Syaj.g_02656
OG0000903	Syah.g_00739	Syaj.g_02689
OG0000904	Syah.g_00734	Syaj.g_02684
OG0000905	Syah.g_00731	Syaj.g_02678
OG0000906	Syah.g_00729	Syaj.g_02676
OG0000907	Syah.g_00741	Syaj.g_02692
OG0000908	Syah.g_00744	Syaj.g_02695
OG0000909	Syah.g_00745	Syaj.g_02696
OG0000910	Syah.g_00746	Syaj.g_02697
OG0000911	Syah.g_00748	Syaj.g_02699
OG0000912	Syah.g_00749	Syaj.g_02700
OG0000913	Syah.g_00750	Syaj.g_02701
OG0000914	Syah.g_00751	Syaj.g_02702
OG0000915	Syah.g_00752	Syaj.g_02704
OG0000916	Syah.g_00753	Syaj.g_02705
OG0000917	Syah.g_00754	Syaj.g_02706
OG0000918	Syah.g_00755	Syaj.g_02707
OG0000919	Syah.g_00756	Syaj.g_02708
OG0000920	Syah.g_00757	Syaj.g_02709
OG0000921	Syah.g_00758	Syaj.g_02710
OG0000922	Syah.g_00759	Syaj.g_02711
OG0000923	Syah.g_00763	Syaj.g_02715
OG0000924	Syah.g_00764	Syaj.g_02716
OG0000925	Syah.g_00765	Syaj.g_02717
OG0000926	Syah.g_00766	Syaj.g_02718
OG0000927	Syah.g_00768	Syaj.g_02720
OG0000928	Syah.g_00769	Syaj.g_02721
OG0000929	Syah.g_00770	Syaj.g_02722
OG0000930	Syah.g_00771	Syaj.g_02723
OG0000931	Syah.g_00772	Syaj.g_02724
OG0000932	Syah.g_00773	Syaj.g_02725
OG0000933	Syah.g_00778	Syaj.g_02731
OG0000934	Syah.g_00780	Syaj.g_02733
OG0000935	Syah.g_00781	Syaj.g_02734
OG0000936	Syah.g_00782	Syaj.g_02735
OG0000937	Syah.g_00783	Syaj.g_02736
OG0000938	Syah.g_00787	Syaj.g_02739
OG0000939	Syah.g_00788	Syaj.g_02740
OG0000940	Syah.g_00795	Syaj.g_02747
OG0000941	Syah.g_00797	Syaj.g_02749
OG0000942	Syah.g_00799	Syaj.g_02751
OG0000943	Syah.g_00800	Syaj.g_02752
OG0000944	Syah.g_00802	Syaj.g_02754
OG0000945	Syah.g_00804	Syaj.g_02756
OG0000946	Syah.g_00809	Syaj.g_02761
OG0000947	Syah.g_00812	Syaj.g_02764
OG0000948	Syah.g_00813	Syaj.g_02765
OG0000949	Syah.g_00173	Syaj.g_02474
OG0000950	Syah.g_00184	Syaj.g_02459
OG0000951	Syah.g_00190	Syaj.g_02452
OG0000952	Syah.g_00202	Syaj.g_02446
OG0000953	Syah.g_00207	Syaj.g_02442
OG0000954	Syah.g_00233	Syaj.g_02435
OG0000955	Syah.g_00234	Syaj.g_02434
OG0000956	Syah.g_00236	Syaj.g_02432
OG0000957	Syah.g_00248	Syaj.g_02419
OG0000958	Syah.g_00249	Syaj.g_02418
OG0000959	Syah.g_00253	Syaj.g_02413
OG0000960	Syah.g_00254	Syaj.g_02412
OG0000961	Syah.g_00259	Syaj.g_02402
OG0000962	Syah.g_00262	Syaj.g_02398
OG0000963	Syah.g_00267	Syaj.g_02393
OG0000964	Syah.g_00268	Syaj.g_02392
OG0000965	Syah.g_00269	Syaj.g_02391
OG0000966	Syah.g_00288	Syaj.g_02370
OG0000967	Syah.g_00300	Syaj.g_02334
OG0000968	Syah.g_00295	Syaj.g_02363
OG0000969	Syah.g_00297	Syaj.g_02338
OG0000970	Syah.g_00298	Syaj.g_02337
OG0000971	Syah.g_00303	Syaj.g_02331
OG0000972	Syah.g_00304	Syaj.g_02330
OG0000973	Syah.g_00305	Syaj.g_02329
OG0000974	Syah.g_00306	Syaj.g_02328
OG0000975	Syah.g_00307	Syaj.g_02327
OG0000976	Syah.g_00308	Syaj.g_02326
OG0000977	Syah.g_00310	Syaj.g_02324
OG0000978	Syah.g_00312	Syaj.g_02322
OG0000979	Syah.g_00315	Syaj.g_02319
OG0000980	Syah.g_00318	Syaj.g_02316
OG0000981	Syah.g_00321	Syaj.g_02313
OG0000982	Syah.g_00511	Syaj.g_02112
OG0000983	Syah.g_00510	Syaj.g_02113
OG0000984	Syah.g_00509	Syaj.g_02114
OG0000985	Syah.g_00505	Syaj.g_02116
OG0000986	Syah.g_00496	Syaj.g_02123
OG0000987	Syah.g_00494	Syaj.g_02125
OG0000988	Syah.g_00489	Syaj.g_02131
OG0000989	Syah.g_00481	Syaj.g_02142
OG0000990	Syah.g_00466	Syaj.g_02165
OG0000991	Syah.g_00462	Syaj.g_02168
OG0000992	Syah.g_00460	Syaj.g_02171
OG0000993	Syah.g_00459	Syaj.g_02173
OG0000994	Syah.g_00457	Syaj.g_02177
OG0000995	Syah.g_00452	Syaj.g_02182
OG0000996	Syah.g_00412	Syaj.g_02221
OG0000997	Syah.g_00403	Syaj.g_02228
OG0000998	Syah.g_00401	Syaj.g_02230
OG0000999	Syah.g_00400	Syaj.g_02231
OG0001000	Syah.g_00397	Syaj.g_02236
OG0001001	Syah.g_00392	Syaj.g_02241
OG0001002	Syah.g_00386	Syaj.g_02248
OG0001003	Syah.g_00384	Syaj.g_02250
OG0001004	Syah.g_00383	Syaj.g_02251
OG0001005	Syah.g_00382	Syaj.g_02252
OG0001006	Syah.g_00375	Syaj.g_02260
OG0001007	Syah.g_00373	Syaj.g_02262
OG0001008	Syah.g_02235	Syaj.g_01554
OG0001009	Syah.g_00344	Syaj.g_02294
OG0001010	Syah.g_00343	Syaj.g_02295
OG0001011	Syah.g_00342	Syaj.g_02296
OG0001012	Syah.g_00514	Syaj.g_02108
OG0001014	Syah.g_00531	Syaj.g_02083
OG0001015	Syah.g_00532	Syaj.g_02082
OG0001016	Syah.g_02487	Syaj.g_01824
OG0001017	Syah.g_02493	Syaj.g_01830
OG0001018	Syah.g_02495	Syaj.g_01832
OG0001019	Syah.g_02512	Syaj.g_01849
OG0001020	Syah.g_02517	Syaj.g_01862
OG0001021	Syah.g_02521	Syaj.g_01867
OG0001022	Syah.g_02524	Syaj.g_01872
OG0001023	Syah.g_02525	Syaj.g_01873
OG0001024	Syah.g_02529	Syaj.g_01877
OG0001025	Syah.g_02534	Syaj.g_01884
OG0001026	Syah.g_02547	Syaj.g_01897
OG0001027	Syah.g_00001	Syaj.g_01903
OG0001028	Syah.g_00003	Syaj.g_01905
OG0001029	Syah.g_00005	Syaj.g_01907
OG0001030	Syah.g_00025	Syaj.g_01933
OG0001031	Syah.g_00611	Syaj.g_02012
OG0001032	Syah.g_00609	Syaj.g_02015
OG0001033	Syah.g_00577	Syaj.g_02044
OG0001034	Syah.g_00908	Syaj.g_02875
OG0001035	Syah.g_00660	Syaj.g_02603
OG0001036	Syah.g_00655	Syaj.g_02599
OG0001037	Syah.g_00653	Syaj.g_02597
OG0001038	Syah.g_00626	Syaj.g_02567
OG0001039	Syah.g_00623	Syaj.g_02564
OG0001040	Syah.g_00090	Syaj.g_02561
OG0001042	Syah.g_00122	Syaj.g_02527
OG0001043	Syah.g_00126	Syaj.g_02523
OG0001044	Syah.g_00857	Syaj.g_02804
OG0001045	Syah.g_00870	Syaj.g_02817
OG0001046	Syah.g_01647	Syaj.g_00851
OG0001047	Syah.g_02233	Syaj.g_01552
OG0001048	Syah.g_02232	Syaj.g_01551
OG0001049	Syah.g_02225	Syaj.g_01548
OG0001050	Syah.g_02224	Syaj.g_01547
OG0001051	Syah.g_02223	Syaj.g_01546
OG0001052	Syah.g_01217	Syaj.g_01448
OG0001053	Syah.g_01000	Syaj.g_00075
OG0001054	Syah.g_01017	Syaj.g_00092
OG0001055	Syah.g_01037	Syaj.g_00113
OG0001056	Syah.g_01069	Syaj.g_00149
OG0001057	Syah.g_01075	Syaj.g_00160
OG0001058	Syah.g_01091	Syaj.g_00183
OG0001059	Syah.g_01095	Syaj.g_00187
OG0001060	Syah.g_01102	Syaj.g_00193
OG0001061	Syah.g_01123	Syaj.g_00214
OG0001062	Syah.g_01125	Syaj.g_00216
OG0001063	Syah.g_01129	Syaj.g_00222
OG0001064	Syah.g_01130	Syaj.g_00223
OG0001065	Syah.g_01131	Syaj.g_00224
OG0001066	Syah.g_01132	Syaj.g_00225
OG0001067	Syah.g_01133	Syaj.g_00226
OG0001068	Syah.g_01134	Syaj.g_00227
OG0001069	Syah.g_01135	Syaj.g_00228
OG0001070	Syah.g_01138	Syaj.g_00231
OG0001071	Syah.g_01139	Syaj.g_00232
OG0001072	Syah.g_01144	Syaj.g_00236
OG0001074	Syah.g_01970	Syaj.g_01327
OG0001075	Syah.g_01969	Syaj.g_01325
OG0001076	Syah.g_01959	Syaj.g_01305
OG0001077	Syah.g_01948	Syaj.g_01294
OG0001078	Syah.g_01934	Syaj.g_01282
OG0001079	Syah.g_01921	Syaj.g_01269
OG0001080	Syah.g_01538	Syaj.g_01135
OG0001081	Syah.g_01487	Syaj.g_00699
OG0001082	Syah.g_01488	Syaj.g_00700
OG0001083	Syah.g_01495	Syaj.g_00709
OG0001084	Syah.g_01496	Syaj.g_00711
OG0001085	Syah.g_01506	Syaj.g_00721
OG0001086	Syah.g_01508	Syaj.g_00723
OG0001087	Syah.g_01992	Syaj.g_00498
OG0001088	Syah.g_01995	Syaj.g_00494
OG0001089	Syah.g_02019	Syaj.g_00439
OG0001090	Syah.g_01728	Syaj.g_00959
OG0001091	Syah.g_01726	Syaj.g_00957
OG0001092	Syah.g_01724	Syaj.g_00954
OG0001093	Syah.g_01718	Syaj.g_00948
OG0001094	Syah.g_01785	Syaj.g_01032
OG0001095	Syah.g_01764	Syaj.g_01008
OG0001096	Syah.g_01748	Syaj.g_00988
OG0001097	Syah.g_02094	Syaj.g_00371
OG0001098	Syah.g_01542	Syaj.g_01132
OG0001099	Syah.g_00004	Syaj.g_01906
OG0001100	Syah.g_01522	Syaj.g_00732
OG0001101	Syah.g_01523	Syaj.g_00734
OG0001102	Syah.g_01526	Syaj.g_00737
OG0001103	Syah.g_01528	Syaj.g_00740
OG0001104	Syah.g_01801	Syaj.g_01050
OG0001105	Syah.g_01797	Syaj.g_01046
OG0001106	Syah.g_01609	Syaj.g_00912
OG0001107	Syah.g_01620	Syaj.g_00900
OG0001108	Syah.g_01628	Syaj.g_00870
OG0001109	Syah.g_01630	Syaj.g_00868
OG0001110	Syah.g_01632	Syaj.g_00866
OG0001111	Syah.g_01634	Syaj.g_00864
