Orthogroup	Pran	Prba
OG0000568	Pran.g_01609	Prba.g_01747
OG0000569	Pran.g_01608	Prba.g_01746
OG0000570	Pran.g_01607	Prba.g_01745
OG0000571	Pran.g_01605	Prba.g_01743
OG0000572	Pran.g_01592	Prba.g_01730
OG0000573	Pran.g_01586	Prba.g_01725
OG0000574	Pran.g_01585	Prba.g_01724
OG0000575	Pran.g_01581	Prba.g_01720
OG0000576	Pran.g_01579	Prba.g_01718
OG0000577	Pran.g_01578	Prba.g_01717
OG0000578	Pran.g_01577	Prba.g_01716
OG0000579	Pran.g_01576	Prba.g_01715
OG0000580	Pran.g_01575	Prba.g_01714
OG0000581	Pran.g_01573	Prba.g_01712
OG0000582	Pran.g_01570	Prba.g_01709
OG0000583	Pran.g_01569	Prba.g_01708
OG0000584	Pran.g_01568	Prba.g_01707
OG0000585	Pran.g_01566	Prba.g_01705
OG0000586	Pran.g_01565	Prba.g_01704
OG0000587	Pran.g_01564	Prba.g_01703
OG0000588	Pran.g_01560	Prba.g_01699
OG0000589	Pran.g_01557	Prba.g_01696
OG0000590	Pran.g_01556	Prba.g_01695
OG0000591	Pran.g_01553	Prba.g_01692
OG0000592	Pran.g_01552	Prba.g_01691
OG0000593	Pran.g_01546	Prba.g_01685
OG0000594	Pran.g_01545	Prba.g_01684
OG0000595	Pran.g_01544	Prba.g_01683
OG0000596	Pran.g_01540	Prba.g_01679
OG0000597	Pran.g_01538	Prba.g_01677
OG0000598	Pran.g_01537	Prba.g_01676
OG0000599	Pran.g_01534	Prba.g_01673
OG0000600	Pran.g_01533	Prba.g_01672
OG0000601	Pran.g_01532	Prba.g_01671
OG0000602	Pran.g_01530	Prba.g_01669
OG0000603	Pran.g_01529	Prba.g_01668
OG0000604	Pran.g_01528	Prba.g_01667
OG0000605	Pran.g_01527	Prba.g_01666
OG0000606	Pran.g_01524	Prba.g_01663
OG0000607	Pran.g_01521	Prba.g_01660
OG0000608	Pran.g_01520	Prba.g_01659
OG0000609	Pran.g_01519	Prba.g_01658
OG0000610	Pran.g_01514	Prba.g_01653
OG0000611	Pran.g_01511	Prba.g_01650
OG0000612	Pran.g_01510	Prba.g_01649
OG0000613	Pran.g_01505	Prba.g_01644
OG0000614	Pran.g_01486	Prba.g_01625
OG0000615	Pran.g_01478	Prba.g_01617
OG0000616	Pran.g_01472	Prba.g_01613
OG0000617	Pran.g_01454	Prba.g_01588
OG0000618	Pran.g_01453	Prba.g_01587
OG0000619	Pran.g_01452	Prba.g_01586
OG0000620	Pran.g_01449	Prba.g_01583
OG0000621	Pran.g_01448	Prba.g_01582
OG0000622	Pran.g_01447	Prba.g_01581
OG0000623	Pran.g_01446	Prba.g_01580
OG0000624	Pran.g_01445	Prba.g_01579
OG0000625	Pran.g_01444	Prba.g_01578
OG0000626	Pran.g_01443	Prba.g_01577
OG0000627	Pran.g_01442	Prba.g_01576
OG0000628	Pran.g_01441	Prba.g_01575
OG0000629	Pran.g_01440	Prba.g_01574
OG0000630	Pran.g_01437	Prba.g_01571
OG0000631	Pran.g_01352	Prba.g_01508
OG0000632	Pran.g_01351	Prba.g_01507
OG0000633	Pran.g_01350	Prba.g_01506
OG0000634	Pran.g_01347	Prba.g_01503
OG0000635	Pran.g_01346	Prba.g_01502
OG0000636	Pran.g_01344	Prba.g_01500
OG0000637	Pran.g_01342	Prba.g_01498
OG0000638	Pran.g_01341	Prba.g_01497
OG0000639	Pran.g_01340	Prba.g_01496
OG0000640	Pran.g_01339	Prba.g_01495
OG0000641	Pran.g_01335	Prba.g_01491
OG0000642	Pran.g_01334	Prba.g_01490
OG0000643	Pran.g_01333	Prba.g_01489
OG0000644	Pran.g_01332	Prba.g_01488
OG0000645	Pran.g_01331	Prba.g_01487
OG0000646	Pran.g_01329	Prba.g_01485
OG0000647	Pran.g_01328	Prba.g_01484
OG0000648	Pran.g_01326	Prba.g_01482
OG0000649	Pran.g_01325	Prba.g_01481
OG0000650	Pran.g_01324	Prba.g_01480
OG0000651	Pran.g_01323	Prba.g_01479
OG0000652	Pran.g_01322	Prba.g_01478
OG0000653	Pran.g_01320	Prba.g_01476
OG0000654	Pran.g_01319	Prba.g_01475
OG0000655	Pran.g_01318	Prba.g_01474
OG0000656	Pran.g_01315	Prba.g_01471
OG0000657	Pran.g_01308	Prba.g_01463
OG0000658	Pran.g_01307	Prba.g_01462
OG0000659	Pran.g_01306	Prba.g_01461
OG0000660	Pran.g_01302	Prba.g_01457
OG0000661	Pran.g_01300	Prba.g_01455
OG0000662	Pran.g_01298	Prba.g_01453
OG0000663	Pran.g_01296	Prba.g_01451
OG0000664	Pran.g_01295	Prba.g_01450
OG0000665	Pran.g_01291	Prba.g_01446
OG0000666	Pran.g_01290	Prba.g_01445
OG0000667	Pran.g_01285	Prba.g_01441
OG0000668	Pran.g_00413	Prba.g_01411
OG0000669	Pran.g_00421	Prba.g_01404
OG0000670	Pran.g_00423	Prba.g_01402
OG0000671	Pran.g_00425	Prba.g_01400
OG0000672	Pran.g_00427	Prba.g_01397
OG0000673	Pran.g_00430	Prba.g_01394
OG0000674	Pran.g_00432	Prba.g_01392
OG0000675	Pran.g_00433	Prba.g_01391
OG0000676	Pran.g_00435	Prba.g_01389
OG0000677	Pran.g_00436	Prba.g_01388
OG0000678	Pran.g_00438	Prba.g_01386
OG0000679	Pran.g_00442	Prba.g_01382
OG0000680	Pran.g_00443	Prba.g_01381
OG0000681	Pran.g_00445	Prba.g_01379
OG0000682	Pran.g_00446	Prba.g_01378
OG0000683	Pran.g_00447	Prba.g_01377
OG0000684	Pran.g_00449	Prba.g_01375
OG0000685	Pran.g_00451	Prba.g_01373
OG0000686	Pran.g_00452	Prba.g_01372
OG0000687	Pran.g_00453	Prba.g_01371
OG0000688	Pran.g_00456	Prba.g_01368
OG0000689	Pran.g_00457	Prba.g_01367
OG0000690	Pran.g_00458	Prba.g_01366
OG0000691	Pran.g_00459	Prba.g_01365
OG0000692	Pran.g_00461	Prba.g_01363
OG0000693	Pran.g_00462	Prba.g_01362
OG0000694	Pran.g_00463	Prba.g_01361
OG0000695	Pran.g_00465	Prba.g_01359
OG0000696	Pran.g_00466	Prba.g_01358
OG0000697	Pran.g_00467	Prba.g_01357
OG0000698	Pran.g_00470	Prba.g_01354
OG0000699	Pran.g_00471	Prba.g_01353
OG0000700	Pran.g_00472	Prba.g_01352
OG0000701	Pran.g_00473	Prba.g_01351
OG0000702	Pran.g_00475	Prba.g_01349
OG0000703	Pran.g_00476	Prba.g_01348
OG0000704	Pran.g_00477	Prba.g_01347
OG0000705	Pran.g_00481	Prba.g_01343
OG0000706	Pran.g_00482	Prba.g_01342
OG0000707	Pran.g_00483	Prba.g_01341
OG0000708	Pran.g_00484	Prba.g_01340
OG0000709	Pran.g_00488	Prba.g_01336
OG0000710	Pran.g_00491	Prba.g_01333
OG0000711	Pran.g_00508	Prba.g_01316
OG0000712	Pran.g_00510	Prba.g_01314
OG0000713	Pran.g_00511	Prba.g_01313
OG0000714	Pran.g_00512	Prba.g_01312
OG0000715	Pran.g_00514	Prba.g_01310
OG0000716	Pran.g_00516	Prba.g_01308
OG0000717	Pran.g_00517	Prba.g_01307
OG0000718	Pran.g_00537	Prba.g_01295
OG0000719	Pran.g_00539	Prba.g_01293
OG0000720	Pran.g_00548	Prba.g_01284
OG0000721	Pran.g_00550	Prba.g_01282
OG0000722	Pran.g_00551	Prba.g_01281
OG0000723	Pran.g_00554	Prba.g_01278
OG0000724	Pran.g_00563	Prba.g_01269
OG0000725	Pran.g_00569	Prba.g_01263
OG0000726	Pran.g_00570	Prba.g_01262
OG0000727	Pran.g_00571	Prba.g_01261
OG0000728	Pran.g_00573	Prba.g_01259
OG0000729	Pran.g_00133	Prba.g_01214
OG0000730	Pran.g_00129	Prba.g_00749
OG0000731	Pran.g_00125	Prba.g_00745
OG0000732	Pran.g_00115	Prba.g_00735
OG0000733	Pran.g_00092	Prba.g_00096
OG0000734	Pran.g_00075	Prba.g_00079
OG0000735	Pran.g_00073	Prba.g_00077
OG0000736	Pran.g_00072	Prba.g_00076
OG0000737	Pran.g_00071	Prba.g_00075
OG0000738	Pran.g_00067	Prba.g_00071
OG0000739	Pran.g_00066	Prba.g_00070
OG0000740	Pran.g_00065	Prba.g_00069
OG0000741	Pran.g_00064	Prba.g_00068
OG0000742	Pran.g_00061	Prba.g_00065
OG0000743	Pran.g_00059	Prba.g_00063
OG0000744	Pran.g_00058	Prba.g_00062
OG0000745	Pran.g_00057	Prba.g_00060
OG0000746	Pran.g_00055	Prba.g_00058
OG0000747	Pran.g_00054	Prba.g_00057
OG0000748	Pran.g_00051	Prba.g_00054
OG0000749	Pran.g_00050	Prba.g_00053
OG0000750	Pran.g_00049	Prba.g_00052
OG0000751	Pran.g_00047	Prba.g_00050
OG0000752	Pran.g_00045	Prba.g_00048
OG0000753	Pran.g_00042	Prba.g_00045
OG0000754	Pran.g_00039	Prba.g_00042
OG0000755	Pran.g_00036	Prba.g_00039
OG0000756	Pran.g_00035	Prba.g_00038
OG0000757	Pran.g_00029	Prba.g_00032
OG0000758	Pran.g_00028	Prba.g_00031
OG0000759	Pran.g_00027	Prba.g_00030
OG0000760	Pran.g_00026	Prba.g_00029
OG0000761	Pran.g_00025	Prba.g_00028
OG0000762	Pran.g_00024	Prba.g_00027
OG0000763	Pran.g_00022	Prba.g_00025
OG0000764	Pran.g_00021	Prba.g_00024
OG0000765	Pran.g_00012	Prba.g_00015
OG0000766	Pran.g_00011	Prba.g_00014
OG0000767	Pran.g_00009	Prba.g_00012
OG0000768	Pran.g_00008	Prba.g_00011
OG0000769	Pran.g_00006	Prba.g_00009
OG0000770	Pran.g_00004	Prba.g_00007
OG0000771	Pran.g_00918	Prba.g_01084
OG0000772	Pran.g_00899	Prba.g_01167
OG0000773	Pran.g_00885	Prba.g_01183
OG0000774	Pran.g_00883	Prba.g_01185
OG0000775	Pran.g_00881	Prba.g_01187
OG0000776	Pran.g_00880	Prba.g_01188
OG0000777	Pran.g_00879	Prba.g_01189
OG0000778	Pran.g_00878	Prba.g_01190
OG0000779	Pran.g_00874	Prba.g_01194
OG0000780	Pran.g_00873	Prba.g_01195
OG0000781	Pran.g_00870	Prba.g_01198
OG0000782	Pran.g_00869	Prba.g_01199
OG0000783	Pran.g_00868	Prba.g_01200
OG0000784	Pran.g_00867	Prba.g_01201
OG0000785	Pran.g_00865	Prba.g_01203
OG0000786	Pran.g_00863	Prba.g_01205
OG0000787	Pran.g_00862	Prba.g_01206
OG0000788	Pran.g_00853	Prba.g_00209
OG0000789	Pran.g_00850	Prba.g_00206
OG0000790	Pran.g_00836	Prba.g_00191
OG0000791	Pran.g_00834	Prba.g_00189
OG0000792	Pran.g_00833	Prba.g_00188
OG0000793	Pran.g_00830	Prba.g_00185
OG0000794	Pran.g_00829	Prba.g_00184
OG0000795	Pran.g_00828	Prba.g_00183
OG0000796	Pran.g_00824	Prba.g_00179
OG0000797	Pran.g_00823	Prba.g_00178
OG0000798	Pran.g_00789	Prba.g_00166
OG0000799	Pran.g_00751	Prba.g_00115
OG0000800	Pran.g_00750	Prba.g_00114
OG0000801	Pran.g_00749	Prba.g_00113
OG0000802	Pran.g_00747	Prba.g_00111
OG0000803	Pran.g_00745	Prba.g_00109
OG0000804	Pran.g_00744	Prba.g_00108
OG0000805	Pran.g_00742	Prba.g_00106
OG0000806	Pran.g_00740	Prba.g_00720
OG0000807	Pran.g_00739	Prba.g_00719
OG0000808	Pran.g_00738	Prba.g_00718
OG0000809	Pran.g_00735	Prba.g_00715
OG0000810	Pran.g_00734	Prba.g_00714
OG0000811	Pran.g_00730	Prba.g_00710
OG0000812	Pran.g_00728	Prba.g_00708
OG0000813	Pran.g_00727	Prba.g_00707
OG0000814	Pran.g_00725	Prba.g_00705
OG0000815	Pran.g_00724	Prba.g_00704
OG0000816	Pran.g_00722	Prba.g_00702
OG0000817	Pran.g_00721	Prba.g_00701
OG0000818	Pran.g_00716	Prba.g_00696
OG0000819	Pran.g_00715	Prba.g_00695
OG0000820	Pran.g_00714	Prba.g_00694
OG0000821	Pran.g_00710	Prba.g_00690
OG0000822	Pran.g_00709	Prba.g_00689
OG0000823	Pran.g_00708	Prba.g_00688
OG0000824	Pran.g_00705	Prba.g_00685
OG0000825	Pran.g_00704	Prba.g_00684
OG0000826	Pran.g_00703	Prba.g_00683
OG0000827	Pran.g_00702	Prba.g_00682
OG0000828	Pran.g_00699	Prba.g_00679
OG0000829	Pran.g_00698	Prba.g_00678
OG0000830	Pran.g_00697	Prba.g_00677
OG0000831	Pran.g_00695	Prba.g_00350
OG0000832	Pran.g_00689	Prba.g_00344
OG0000833	Pran.g_00681	Prba.g_00336
OG0000834	Pran.g_00680	Prba.g_00335
OG0000835	Pran.g_00679	Prba.g_00334
OG0000836	Pran.g_00678	Prba.g_00333
OG0000837	Pran.g_00677	Prba.g_00332
OG0000838	Pran.g_00675	Prba.g_00330
OG0000839	Pran.g_00674	Prba.g_00329
OG0000840	Pran.g_00673	Prba.g_00328
OG0000841	Pran.g_00672	Prba.g_00327
OG0000842	Pran.g_00671	Prba.g_00326
OG0000843	Pran.g_00670	Prba.g_00325
OG0000844	Pran.g_00669	Prba.g_00324
OG0000845	Pran.g_00668	Prba.g_00323
OG0000846	Pran.g_00667	Prba.g_00322
OG0000847	Pran.g_00666	Prba.g_00321
OG0000848	Pran.g_00665	Prba.g_00320
OG0000849	Pran.g_00664	Prba.g_00319
OG0000850	Pran.g_00662	Prba.g_00317
OG0000851	Pran.g_00661	Prba.g_00316
OG0000852	Pran.g_00660	Prba.g_00315
OG0000853	Pran.g_00656	Prba.g_00311
OG0000854	Pran.g_00654	Prba.g_00309
OG0000855	Pran.g_00653	Prba.g_00308
OG0000856	Pran.g_00636	Prba.g_00293
OG0000857	Pran.g_00598	Prba.g_00266
OG0000858	Pran.g_00964	Prba.g_00232
OG0000859	Pran.g_00965	Prba.g_00231
OG0000860	Pran.g_00972	Prba.g_00618
OG0000861	Pran.g_00973	Prba.g_00617
OG0000862	Pran.g_00974	Prba.g_00616
OG0000863	Pran.g_00976	Prba.g_00614
OG0000864	Pran.g_00977	Prba.g_00613
OG0000865	Pran.g_00978	Prba.g_00612
OG0000866	Pran.g_00979	Prba.g_00611
OG0000867	Pran.g_00980	Prba.g_00610
OG0000868	Pran.g_00981	Prba.g_00609
OG0000869	Pran.g_00985	Prba.g_00605
OG0000870	Pran.g_00990	Prba.g_00600
OG0000871	Pran.g_00991	Prba.g_00599
OG0000872	Pran.g_00992	Prba.g_00598
OG0000873	Pran.g_00995	Prba.g_00595
OG0000874	Pran.g_00998	Prba.g_00592
OG0000875	Pran.g_00999	Prba.g_00591
OG0000876	Pran.g_01000	Prba.g_00590
OG0000877	Pran.g_01002	Prba.g_00588
OG0000878	Pran.g_01003	Prba.g_00587
OG0000879	Pran.g_01004	Prba.g_00586
OG0000880	Pran.g_01005	Prba.g_00585
OG0000881	Pran.g_01009	Prba.g_00581
OG0000882	Pran.g_01014	Prba.g_00576
OG0000883	Pran.g_01015	Prba.g_00574
OG0000884	Pran.g_01017	Prba.g_00573
OG0000885	Pran.g_01018	Prba.g_00572
OG0000886	Pran.g_01019	Prba.g_00571
OG0000887	Pran.g_01020	Prba.g_00570
OG0000888	Pran.g_01022	Prba.g_00568
OG0000889	Pran.g_01024	Prba.g_00566
OG0000890	Pran.g_01025	Prba.g_00565
OG0000891	Pran.g_01026	Prba.g_00564
OG0000892	Pran.g_01028	Prba.g_00352
OG0000893	Pran.g_01032	Prba.g_00357
OG0000894	Pran.g_01034	Prba.g_00359
OG0000895	Pran.g_01037	Prba.g_00362
OG0000896	Pran.g_01038	Prba.g_00363
OG0000897	Pran.g_01040	Prba.g_00365
OG0000898	Pran.g_01041	Prba.g_00366
OG0000899	Pran.g_01042	Prba.g_00367
OG0000900	Pran.g_01044	Prba.g_00368
OG0000901	Pran.g_01047	Prba.g_00371
OG0000902	Pran.g_01049	Prba.g_00373
OG0000903	Pran.g_01052	Prba.g_00376
OG0000904	Pran.g_01054	Prba.g_00378
OG0000905	Pran.g_01058	Prba.g_00383
OG0000906	Pran.g_01059	Prba.g_00384
OG0000907	Pran.g_01062	Prba.g_00387
OG0000908	Pran.g_01065	Prba.g_00390
OG0000909	Pran.g_01066	Prba.g_00391
OG0000910	Pran.g_01067	Prba.g_00392
OG0000911	Pran.g_01070	Prba.g_00394
OG0000912	Pran.g_01071	Prba.g_00395
OG0000913	Pran.g_01072	Prba.g_00396
OG0000914	Pran.g_01073	Prba.g_00397
OG0000915	Pran.g_01074	Prba.g_00398
OG0000916	Pran.g_01075	Prba.g_00399
OG0000917	Pran.g_01076	Prba.g_00400
OG0000918	Pran.g_01077	Prba.g_00401
OG0000919	Pran.g_01078	Prba.g_00402
OG0000920	Pran.g_01079	Prba.g_00403
OG0000921	Pran.g_01080	Prba.g_00404
OG0000922	Pran.g_01081	Prba.g_00405
OG0000923	Pran.g_01085	Prba.g_00409
OG0000924	Pran.g_01086	Prba.g_00410
OG0000925	Pran.g_01087	Prba.g_00411
OG0000926	Pran.g_01088	Prba.g_00412
OG0000927	Pran.g_01090	Prba.g_00414
OG0000928	Pran.g_01091	Prba.g_00415
OG0000929	Pran.g_01092	Prba.g_00416
OG0000930	Pran.g_01093	Prba.g_00417
OG0000931	Pran.g_01094	Prba.g_00418
OG0000932	Pran.g_01095	Prba.g_00419
OG0000933	Pran.g_01099	Prba.g_00423
OG0000934	Pran.g_01101	Prba.g_00425
OG0000935	Pran.g_01102	Prba.g_00426
OG0000936	Pran.g_01103	Prba.g_00427
OG0000937	Pran.g_01104	Prba.g_00428
OG0000938	Pran.g_01106	Prba.g_00430
OG0000939	Pran.g_01107	Prba.g_00431
OG0000940	Pran.g_01114	Prba.g_00438
OG0000941	Pran.g_01116	Prba.g_01049
OG0000942	Pran.g_01118	Prba.g_01051
OG0000943	Pran.g_01119	Prba.g_01052
OG0000944	Pran.g_01120	Prba.g_01053
OG0000945	Pran.g_01121	Prba.g_01054
OG0000946	Pran.g_01125	Prba.g_01059
OG0000947	Pran.g_01127	Prba.g_01061
OG0000948	Pran.g_01128	Prba.g_01062
OG0000949	Pran.g_01131	Prba.g_01065
OG0000950	Pran.g_01136	Prba.g_01070
OG0000951	Pran.g_01139	Prba.g_01074
OG0000952	Pran.g_01143	Prba.g_01078
OG0000953	Pran.g_01146	Prba.g_00753
OG0000954	Pran.g_01150	Prba.g_00757
OG0000955	Pran.g_01151	Prba.g_00758
OG0000956	Pran.g_01153	Prba.g_00760
OG0000957	Pran.g_01158	Prba.g_00766
OG0000958	Pran.g_01159	Prba.g_00767
OG0000959	Pran.g_01163	Prba.g_00771
OG0000960	Pran.g_01164	Prba.g_00772
OG0000961	Pran.g_01166	Prba.g_00774
OG0000962	Pran.g_01168	Prba.g_00776
OG0000963	Pran.g_01172	Prba.g_00780
OG0000964	Pran.g_01173	Prba.g_00781
OG0000965	Pran.g_01174	Prba.g_00782
OG0000966	Pran.g_01182	Prba.g_00789
OG0000967	Pran.g_01186	Prba.g_00794
OG0000968	Pran.g_01188	Prba.g_00796
OG0000969	Pran.g_01189	Prba.g_00797
OG0000970	Pran.g_01190	Prba.g_00798
OG0000971	Pran.g_01191	Prba.g_00799
OG0000972	Pran.g_01192	Prba.g_00800
OG0000973	Pran.g_01193	Prba.g_00801
OG0000974	Pran.g_01194	Prba.g_00802
OG0000975	Pran.g_01195	Prba.g_00803
OG0000976	Pran.g_01196	Prba.g_00804
OG0000977	Pran.g_01197	Prba.g_00805
OG0000978	Pran.g_01198	Prba.g_00806
OG0000979	Pran.g_01201	Prba.g_00809
OG0000980	Pran.g_01202	Prba.g_00811
OG0000981	Pran.g_01204	Prba.g_00813
OG0000982	Pran.g_01206	Prba.g_00815
OG0000983	Pran.g_01207	Prba.g_00816
OG0000984	Pran.g_01208	Prba.g_00817
OG0000985	Pran.g_01211	Prba.g_00820
OG0000986	Pran.g_01213	Prba.g_00822
OG0000987	Pran.g_01214	Prba.g_00823
OG0000988	Pran.g_01217	Prba.g_00826
OG0000989	Pran.g_01221	Prba.g_00830
OG0000990	Pran.g_01224	Prba.g_00833
OG0000991	Pran.g_01225	Prba.g_00834
OG0000992	Pran.g_01227	Prba.g_00836
OG0000993	Pran.g_01228	Prba.g_00837
OG0000994	Pran.g_01229	Prba.g_00838
OG0000995	Pran.g_01233	Prba.g_00842
OG0000996	Pran.g_01234	Prba.g_00843
OG0000997	Pran.g_01235	Prba.g_00844
OG0000998	Pran.g_01237	Prba.g_00846
OG0000999	Pran.g_01238	Prba.g_00847
OG0001000	Pran.g_01241	Prba.g_01778
OG0001001	Pran.g_01243	Prba.g_01780
OG0001002	Pran.g_01247	Prba.g_01784
OG0001003	Pran.g_01249	Prba.g_01785
OG0001004	Pran.g_01250	Prba.g_01786
OG0001005	Pran.g_01251	Prba.g_01787
OG0001006	Pran.g_01255	Prba.g_01791
OG0001007	Pran.g_01257	Prba.g_01793
OG0001008	Pran.g_01743	Prba.g_01024
OG0001009	Pran.g_00397	Prba.g_01820
OG0001010	Pran.g_00396	Prba.g_01821
OG0001011	Pran.g_00395	Prba.g_01822
OG0001012	Pran.g_00382	Prba.g_01837
OG0001013	Pran.g_00377	Prba.g_01842
OG0001014	Pran.g_00374	Prba.g_01845
OG0001015	Pran.g_00373	Prba.g_01846
OG0001016	Pran.g_00359	Prba.g_01861
OG0001017	Pran.g_00355	Prba.g_01865
OG0001018	Pran.g_00352	Prba.g_01868
OG0001019	Pran.g_00343	Prba.g_01877
OG0001020	Pran.g_00342	Prba.g_01878
OG0001021	Pran.g_00341	Prba.g_01879
OG0001022	Pran.g_00339	Prba.g_01882
OG0001023	Pran.g_00338	Prba.g_01883
OG0001024	Pran.g_00335	Prba.g_01886
OG0001025	Pran.g_00329	Prba.g_01892
OG0001026	Pran.g_00322	Prba.g_01899
OG0001027	Pran.g_00321	Prba.g_01900
OG0001028	Pran.g_00319	Prba.g_01902
OG0001029	Pran.g_00318	Prba.g_01903
OG0001030	Pran.g_00304	Prba.g_01918
OG0001031	Pran.g_00246	Prba.g_00642
OG0001032	Pran.g_00245	Prba.g_00643
OG0001033	Pran.g_00224	Prba.g_00664
OG0001034	Pran.g_00196	Prba.g_00455
OG0001035	Pran.g_01938	Prba.g_00473
OG0001036	Pran.g_01934	Prba.g_00477
OG0001037	Pran.g_01933	Prba.g_00478
OG0001038	Pran.g_01916	Prba.g_00495
OG0001039	Pran.g_01913	Prba.g_00498
OG0001040	Pran.g_01911	Prba.g_00500
OG0001041	Pran.g_01907	Prba.g_00504
OG0001042	Pran.g_01890	Prba.g_00520
OG0001043	Pran.g_01889	Prba.g_00521
OG0001044	Pran.g_01861	Prba.g_00549
OG0001045	Pran.g_01853	Prba.g_00558
OG0001046	Pran.g_01816	Prba.g_00873
OG0001047	Pran.g_01741	Prba.g_01022
OG0001048	Pran.g_01740	Prba.g_01021
OG0001049	Pran.g_01738	Prba.g_01019
OG0001050	Pran.g_01737	Prba.g_01018
OG0001051	Pran.g_01736	Prba.g_01017
OG0001052	Pran.g_01707	Prba.g_00990
OG0001053	Pran.g_01695	Prba.g_00978
OG0001054	Pran.g_01680	Prba.g_00963
OG0001055	Pran.g_01661	Prba.g_00944
OG0001056	Pran.g_01642	Prba.g_00925
OG0001057	Pran.g_01637	Prba.g_01774
OG0001058	Pran.g_01629	Prba.g_01766
OG0001059	Pran.g_01625	Prba.g_01762
OG0001060	Pran.g_01618	Prba.g_01755
OG0001061	Pran.g_01604	Prba.g_01742
OG0001062	Pran.g_01602	Prba.g_01740
OG0001063	Pran.g_01600	Prba.g_01738
OG0001064	Pran.g_01599	Prba.g_01737
OG0001065	Pran.g_01598	Prba.g_01736
OG0001066	Pran.g_01597	Prba.g_01735
OG0001067	Pran.g_01596	Prba.g_01734
OG0001068	Pran.g_01595	Prba.g_01733
OG0001069	Pran.g_01594	Prba.g_01732
OG0001070	Pran.g_01591	Prba.g_01729
OG0001071	Pran.g_01590	Prba.g_01728
OG0001072	Pran.g_01588	Prba.g_01727
OG0001073	Pran.g_01574	Prba.g_01713
OG0001074	Pran.g_01563	Prba.g_01702
OG0001075	Pran.g_01562	Prba.g_01701
OG0001076	Pran.g_01554	Prba.g_01693
OG0001077	Pran.g_01550	Prba.g_01689
OG0001078	Pran.g_01542	Prba.g_01681
OG0001079	Pran.g_01531	Prba.g_01670
OG0001080	Pran.g_01525	Prba.g_01664
OG0001081	Pran.g_01523	Prba.g_01662
OG0001082	Pran.g_01522	Prba.g_01661
OG0001083	Pran.g_01517	Prba.g_01656
OG0001084	Pran.g_01516	Prba.g_01655
OG0001085	Pran.g_01508	Prba.g_01647
OG0001086	Pran.g_01507	Prba.g_01646
OG0001087	Pran.g_01490	Prba.g_01629
OG0001088	Pran.g_01489	Prba.g_01628
OG0001089	Pran.g_01481	Prba.g_01620
OG0001090	Pran.g_01459	Prba.g_01593
OG0001091	Pran.g_01457	Prba.g_01591
OG0001092	Pran.g_01456	Prba.g_01590
OG0001093	Pran.g_01451	Prba.g_01585
OG0001094	Pran.g_01349	Prba.g_01505
OG0001095	Pran.g_01330	Prba.g_01486
OG0001096	Pran.g_01317	Prba.g_01473
OG0001097	Pran.g_01299	Prba.g_01454
OG0001098	Pran.g_01283	Prba.g_01439
OG0001099	Pran.g_00418	Prba.g_01407
OG0001100	Pran.g_00422	Prba.g_01403
OG0001101	Pran.g_00424	Prba.g_01401
OG0001102	Pran.g_00426	Prba.g_01398
OG0001103	Pran.g_00428	Prba.g_01396
OG0001104	Pran.g_00450	Prba.g_01374
OG0001105	Pran.g_00454	Prba.g_01370
OG0001106	Pran.g_00478	Prba.g_01346
OG0001107	Pran.g_00485	Prba.g_01339
OG0001108	Pran.g_00489	Prba.g_01335
OG0001109	Pran.g_00490	Prba.g_01334
OG0001110	Pran.g_00492	Prba.g_01332
OG0001111	Pran.g_00493	Prba.g_01331
OG0001112	Pran.g_00494	Prba.g_01330
OG0001113	Pran.g_00495	Prba.g_01329
OG0001114	Pran.g_00496	Prba.g_01328
OG0001115	Pran.g_00498	Prba.g_01326
OG0001116	Pran.g_00499	Prba.g_01325
OG0001117	Pran.g_00500	Prba.g_01324
OG0001118	Pran.g_00501	Prba.g_01323
OG0001119	Pran.g_00502	Prba.g_01322
OG0001120	Pran.g_00504	Prba.g_01320
OG0001121	Pran.g_00095	Prba.g_00099
OG0001121	Pran.g_00507	Prba.g_01317
OG0001122	Pran.g_00540	Prba.g_01292
OG0001123	Pran.g_00544	Prba.g_01288
OG0001124	Pran.g_00546	Prba.g_01286
OG0001125	Pran.g_00547	Prba.g_01285
OG0001126	Pran.g_00557	Prba.g_01275
OG0001127	Pran.g_00558	Prba.g_01274
OG0001128	Pran.g_00560	Prba.g_01272
OG0001129	Pran.g_00561	Prba.g_01271
OG0001130	Pran.g_00562	Prba.g_01270
OG0001131	Pran.g_00154	Prba.g_01234
OG0001132	Pran.g_00144	Prba.g_01225
OG0001133	Pran.g_00110	Prba.g_00729
OG0001134	Pran.g_00093	Prba.g_00097
OG0001135	Pran.g_00090	Prba.g_00094
OG0001136	Pran.g_00063	Prba.g_00067
OG0001137	Pran.g_00052	Prba.g_00055
OG0001138	Pran.g_00034	Prba.g_00037
OG0001139	Pran.g_00033	Prba.g_00036
OG0001140	Pran.g_00032	Prba.g_00035
OG0001141	Pran.g_00031	Prba.g_00034
OG0001142	Pran.g_00030	Prba.g_00033
OG0001143	Pran.g_00023	Prba.g_00026
OG0001144	Pran.g_00018	Prba.g_00021
OG0001145	Pran.g_00884	Prba.g_01184
OG0001146	Pran.g_00872	Prba.g_01196
OG0001147	Pran.g_00854	Prba.g_00210
OG0001148	Pran.g_00839	Prba.g_00194
