Orthogroup	Pran	Syah
OG0000583	Pran.g_01569	Syah.g_01978
OG0000584	Pran.g_01568	Syah.g_01977
OG0000585	Pran.g_01566	Syah.g_01975
OG0000586	Pran.g_01565	Syah.g_01974
OG0000587	Pran.g_01564	Syah.g_01972
OG0000588	Pran.g_01560	Syah.g_01966
OG0000589	Pran.g_01557	Syah.g_01962
OG0000590	Pran.g_01556	Syah.g_01961
OG0000591	Pran.g_01553	Syah.g_01954
OG0000592	Pran.g_01552	Syah.g_01953
OG0000593	Pran.g_01546	Syah.g_01939
OG0000594	Pran.g_01545	Syah.g_01938
OG0000595	Pran.g_01544	Syah.g_01937
OG0000596	Pran.g_01540	Syah.g_01932
OG0000597	Pran.g_01538	Syah.g_01929
OG0000598	Pran.g_01537	Syah.g_01928
OG0000599	Pran.g_01534	Syah.g_01925
OG0000600	Pran.g_01533	Syah.g_01924
OG0000601	Pran.g_01532	Syah.g_01923
OG0000602	Pran.g_01530	Syah.g_01917
OG0000603	Pran.g_01529	Syah.g_01916
OG0000604	Pran.g_01528	Syah.g_01913
OG0000605	Pran.g_01527	Syah.g_01825
OG0000606	Pran.g_01524	Syah.g_01485
OG0000607	Pran.g_01521	Syah.g_01489
OG0000608	Pran.g_01520	Syah.g_01490
OG0000609	Pran.g_01519	Syah.g_01492
OG0000610	Pran.g_01514	Syah.g_01499
OG0000611	Pran.g_01511	Syah.g_01502
OG0000612	Pran.g_01510	Syah.g_01503
OG0000613	Pran.g_01505	Syah.g_00147
OG0000614	Pran.g_01486	Syah.g_02004
OG0000615	Pran.g_01478	Syah.g_01814
OG0000616	Pran.g_01472	Syah.g_00389
OG0000617	Pran.g_01454	Syah.g_01722
OG0000618	Pran.g_01453	Syah.g_01721
OG0000619	Pran.g_01452	Syah.g_01720
OG0000620	Pran.g_01449	Syah.g_01713
OG0000621	Pran.g_01448	Syah.g_01712
OG0000622	Pran.g_01447	Syah.g_01711
OG0000623	Pran.g_01446	Syah.g_01710
OG0000624	Pran.g_01445	Syah.g_01708
OG0000625	Pran.g_01444	Syah.g_01707
OG0000626	Pran.g_01443	Syah.g_01706
OG0000627	Pran.g_01442	Syah.g_01569
OG0000628	Pran.g_01441	Syah.g_01570
OG0000629	Pran.g_01440	Syah.g_01573
OG0000630	Pran.g_01437	Syah.g_01577
OG0000631	Pran.g_01352	Syah.g_01582
OG0000632	Pran.g_01351	Syah.g_01583
OG0000633	Pran.g_01350	Syah.g_01584
OG0000634	Pran.g_01347	Syah.g_01783
OG0000635	Pran.g_01346	Syah.g_01782
OG0000636	Pran.g_01344	Syah.g_01780
OG0000637	Pran.g_01342	Syah.g_01778
OG0000638	Pran.g_01341	Syah.g_01777
OG0000639	Pran.g_01340	Syah.g_01776
OG0000640	Pran.g_01339	Syah.g_01775
OG0000641	Pran.g_01335	Syah.g_01771
OG0000642	Pran.g_01334	Syah.g_01770
OG0000643	Pran.g_01333	Syah.g_01768
OG0000644	Pran.g_01332	Syah.g_01767
OG0000645	Pran.g_01331	Syah.g_01765
OG0000646	Pran.g_01329	Syah.g_01762
OG0000647	Pran.g_01328	Syah.g_01760
OG0000648	Pran.g_01326	Syah.g_01757
OG0000649	Pran.g_01325	Syah.g_01756
OG0000650	Pran.g_01324	Syah.g_01755
OG0000651	Pran.g_01323	Syah.g_01754
OG0000652	Pran.g_01322	Syah.g_01753
OG0000653	Pran.g_01320	Syah.g_01751
OG0000654	Pran.g_01319	Syah.g_01750
OG0000655	Pran.g_01318	Syah.g_01749
OG0000656	Pran.g_01315	Syah.g_01746
OG0000657	Pran.g_01308	Syah.g_02083
OG0000658	Pran.g_01307	Syah.g_02086
OG0000659	Pran.g_01306	Syah.g_02087
OG0000660	Pran.g_01302	Syah.g_02091
OG0000661	Pran.g_01300	Syah.g_02093
OG0000662	Pran.g_01298	Syah.g_02095
OG0000663	Pran.g_01296	Syah.g_02098
OG0000664	Pran.g_01295	Syah.g_02099
OG0000665	Pran.g_01291	Syah.g_01895
OG0000666	Pran.g_01290	Syah.g_01826
OG0000667	Pran.g_01285	Syah.g_00714
OG0000668	Pran.g_00413	Syah.g_01680
OG0000669	Pran.g_00421	Syah.g_01520
OG0000670	Pran.g_00423	Syah.g_02352
OG0000671	Pran.g_00425	Syah.g_01524
OG0000672	Pran.g_00427	Syah.g_01527
OG0000673	Pran.g_00430	Syah.g_01530
OG0000674	Pran.g_00432	Syah.g_01532
OG0000675	Pran.g_00433	Syah.g_01533
OG0000676	Pran.g_00435	Syah.g_01535
OG0000677	Pran.g_00436	Syah.g_01536
OG0000678	Pran.g_00438	Syah.g_01821
OG0000679	Pran.g_00442	Syah.g_01812
OG0000680	Pran.g_00443	Syah.g_01811
OG0000681	Pran.g_00445	Syah.g_01808
OG0000682	Pran.g_00446	Syah.g_01807
OG0000683	Pran.g_00447	Syah.g_01806
OG0000684	Pran.g_00449	Syah.g_01802
OG0000685	Pran.g_00451	Syah.g_01800
OG0000686	Pran.g_00452	Syah.g_01799
OG0000687	Pran.g_00453	Syah.g_01798
OG0000688	Pran.g_00456	Syah.g_01793
OG0000689	Pran.g_00457	Syah.g_01791
OG0000690	Pran.g_00458	Syah.g_01790
OG0000691	Pran.g_00459	Syah.g_01789
OG0000692	Pran.g_00461	Syah.g_01788
OG0000693	Pran.g_00462	Syah.g_01787
OG0000694	Pran.g_00463	Syah.g_01786
OG0000695	Pran.g_00465	Syah.g_01586
OG0000696	Pran.g_00466	Syah.g_01587
OG0000697	Pran.g_00467	Syah.g_01589
OG0000698	Pran.g_00470	Syah.g_01592
OG0000699	Pran.g_00471	Syah.g_01594
OG0000700	Pran.g_00472	Syah.g_01595
OG0000701	Pran.g_00473	Syah.g_01596
OG0000702	Pran.g_00475	Syah.g_01604
OG0000703	Pran.g_00476	Syah.g_01605
OG0000704	Pran.g_00477	Syah.g_01608
OG0000705	Pran.g_00481	Syah.g_01614
OG0000706	Pran.g_00482	Syah.g_01615
OG0000707	Pran.g_00483	Syah.g_01616
OG0000708	Pran.g_00484	Syah.g_01619
OG0000709	Pran.g_00488	Syah.g_01627
OG0000710	Pran.g_00491	Syah.g_01631
OG0000711	Pran.g_00508	Syah.g_01661
OG0000712	Pran.g_00510	Syah.g_01662
OG0000713	Pran.g_00511	Syah.g_01663
OG0000714	Pran.g_00512	Syah.g_01665
OG0000715	Pran.g_00514	Syah.g_01667
OG0000716	Pran.g_00516	Syah.g_01671
OG0000717	Pran.g_00517	Syah.g_01672
OG0000718	Pran.g_00537	Syah.g_01676
OG0000719	Pran.g_00539	Syah.g_01678
OG0000720	Pran.g_00548	Syah.g_01691
OG0000721	Pran.g_00550	Syah.g_01693
OG0000722	Pran.g_00551	Syah.g_01694
OG0000723	Pran.g_00554	Syah.g_01704
OG0000724	Pran.g_00563	Syah.g_02036
OG0000725	Pran.g_00569	Syah.g_02027
OG0000726	Pran.g_00570	Syah.g_02026
OG0000727	Pran.g_00571	Syah.g_02025
OG0000728	Pran.g_00573	Syah.g_02023
OG0000729	Pran.g_00133	Syah.g_00263
OG0000730	Pran.g_00129	Syah.g_00855
OG0000731	Pran.g_00125	Syah.g_00867
OG0000732	Pran.g_00115	Syah.g_00319
OG0000733	Pran.g_00092	Syah.g_00473
OG0000734	Pran.g_00075	Syah.g_02545
OG0000735	Pran.g_00073	Syah.g_02178
OG0000736	Pran.g_00072	Syah.g_02177
OG0000737	Pran.g_00071	Syah.g_02176
OG0000738	Pran.g_00067	Syah.g_02170
OG0000739	Pran.g_00066	Syah.g_02165
OG0000740	Pran.g_00065	Syah.g_02164
OG0000741	Pran.g_00064	Syah.g_02161
OG0000742	Pran.g_00061	Syah.g_02159
OG0000743	Pran.g_00059	Syah.g_02157
OG0000744	Pran.g_00058	Syah.g_02156
OG0000745	Pran.g_00057	Syah.g_02154
OG0000746	Pran.g_00055	Syah.g_02151
OG0000747	Pran.g_00054	Syah.g_02150
OG0000748	Pran.g_00051	Syah.g_02140
OG0000749	Pran.g_00050	Syah.g_02138
OG0000750	Pran.g_00049	Syah.g_02137
OG0000751	Pran.g_00047	Syah.g_02130
OG0000752	Pran.g_00045	Syah.g_02128
OG0000753	Pran.g_00042	Syah.g_02125
OG0000754	Pran.g_00039	Syah.g_01431
OG0000755	Pran.g_00036	Syah.g_01423
OG0000756	Pran.g_00035	Syah.g_01422
OG0000757	Pran.g_00029	Syah.g_01415
OG0000758	Pran.g_00028	Syah.g_01414
OG0000759	Pran.g_00027	Syah.g_01413
OG0000760	Pran.g_00026	Syah.g_01412
OG0000761	Pran.g_00025	Syah.g_01411
OG0000762	Pran.g_00024	Syah.g_01409
OG0000763	Pran.g_00022	Syah.g_01407
OG0000764	Pran.g_00021	Syah.g_01406
OG0000765	Pran.g_00012	Syah.g_01392
OG0000766	Pran.g_00011	Syah.g_01391
OG0000767	Pran.g_00009	Syah.g_01389
OG0000768	Pran.g_00008	Syah.g_01388
OG0000769	Pran.g_00006	Syah.g_01386
OG0000770	Pran.g_00004	Syah.g_01383
OG0000771	Pran.g_00918	Syah.g_02042
OG0000772	Pran.g_00899	Syah.g_01351
OG0000773	Pran.g_00885	Syah.g_02187
OG0000774	Pran.g_00883	Syah.g_02191
OG0000775	Pran.g_00881	Syah.g_02193
OG0000776	Pran.g_00880	Syah.g_02194
OG0000777	Pran.g_00879	Syah.g_02195
OG0000778	Pran.g_00878	Syah.g_02196
OG0000779	Pran.g_00874	Syah.g_02201
OG0000780	Pran.g_00873	Syah.g_02205
OG0000781	Pran.g_00870	Syah.g_02209
OG0000782	Pran.g_00869	Syah.g_02210
OG0000783	Pran.g_00868	Syah.g_02211
OG0000784	Pran.g_00867	Syah.g_02212
OG0000785	Pran.g_00865	Syah.g_02214
OG0000786	Pran.g_00863	Syah.g_01171
OG0000787	Pran.g_00862	Syah.g_01170
OG0000788	Pran.g_00853	Syah.g_01922
OG0000789	Pran.g_00850	Syah.g_01556
OG0000790	Pran.g_00836	Syah.g_00981
OG0000791	Pran.g_00834	Syah.g_00980
OG0000792	Pran.g_00833	Syah.g_00979
OG0000793	Pran.g_00830	Syah.g_00974
OG0000794	Pran.g_00829	Syah.g_00973
OG0000795	Pran.g_00828	Syah.g_00972
OG0000796	Pran.g_00824	Syah.g_00968
OG0000797	Pran.g_00823	Syah.g_00967
OG0000798	Pran.g_00789	Syah.g_00627
OG0000799	Pran.g_00751	Syah.g_01326
OG0000800	Pran.g_00750	Syah.g_01325
OG0000801	Pran.g_00749	Syah.g_01324
OG0000802	Pran.g_00747	Syah.g_01320
OG0000803	Pran.g_00745	Syah.g_01315
OG0000804	Pran.g_00744	Syah.g_01312
OG0000805	Pran.g_00742	Syah.g_01303
OG0000806	Pran.g_00740	Syah.g_01301
OG0000807	Pran.g_00739	Syah.g_01299
OG0000808	Pran.g_00738	Syah.g_01298
OG0000809	Pran.g_00735	Syah.g_01295
OG0000810	Pran.g_00734	Syah.g_01294
OG0000811	Pran.g_00730	Syah.g_01286
OG0000812	Pran.g_00728	Syah.g_01284
OG0000813	Pran.g_00727	Syah.g_01283
OG0000814	Pran.g_00725	Syah.g_01281
OG0000815	Pran.g_00724	Syah.g_01280
OG0000816	Pran.g_00722	Syah.g_01279
OG0000817	Pran.g_00721	Syah.g_01278
OG0000818	Pran.g_00716	Syah.g_01272
OG0000819	Pran.g_00715	Syah.g_01271
OG0000820	Pran.g_00714	Syah.g_01270
OG0000821	Pran.g_00710	Syah.g_01265
OG0000822	Pran.g_00709	Syah.g_01263
OG0000823	Pran.g_00708	Syah.g_01262
OG0000824	Pran.g_00705	Syah.g_01258
OG0000825	Pran.g_00704	Syah.g_01257
OG0000826	Pran.g_00703	Syah.g_01256
OG0000827	Pran.g_00702	Syah.g_01254
OG0000828	Pran.g_00699	Syah.g_01251
OG0000829	Pran.g_00698	Syah.g_01250
OG0000830	Pran.g_00697	Syah.g_01249
OG0000831	Pran.g_00695	Syah.g_01247
OG0000832	Pran.g_00689	Syah.g_02311
OG0000833	Pran.g_00681	Syah.g_02322
OG0000834	Pran.g_00680	Syah.g_02324
OG0000835	Pran.g_00679	Syah.g_02325
OG0000836	Pran.g_00678	Syah.g_02329
OG0000837	Pran.g_00677	Syah.g_02330
OG0000838	Pran.g_00675	Syah.g_02334
OG0000839	Pran.g_00674	Syah.g_02335
OG0000840	Pran.g_00673	Syah.g_02336
OG0000841	Pran.g_00672	Syah.g_02337
OG0000842	Pran.g_00671	Syah.g_02338
OG0000843	Pran.g_00670	Syah.g_02339
OG0000844	Pran.g_00669	Syah.g_02341
OG0000845	Pran.g_00668	Syah.g_02342
OG0000846	Pran.g_00667	Syah.g_02343
OG0000847	Pran.g_00666	Syah.g_02344
OG0000848	Pran.g_00665	Syah.g_02346
OG0000849	Pran.g_00664	Syah.g_02347
OG0000850	Pran.g_00662	Syah.g_02349
OG0000851	Pran.g_00661	Syah.g_02359
OG0000852	Pran.g_00660	Syah.g_02360
OG0000853	Pran.g_00656	Syah.g_02364
OG0000854	Pran.g_00654	Syah.g_02366
OG0000855	Pran.g_00653	Syah.g_02367
OG0000856	Pran.g_00636	Syah.g_01951
OG0000857	Pran.g_00598	Syah.g_01761
OG0000858	Pran.g_00964	Syah.g_02373
OG0000859	Pran.g_00965	Syah.g_02374
OG0000860	Pran.g_00972	Syah.g_02386
OG0000861	Pran.g_00973	Syah.g_02387
OG0000862	Pran.g_00974	Syah.g_02389
OG0000863	Pran.g_00976	Syah.g_02391
OG0000864	Pran.g_00977	Syah.g_02392
OG0000865	Pran.g_00978	Syah.g_02396
OG0000866	Pran.g_00979	Syah.g_02397
OG0000867	Pran.g_00980	Syah.g_02398
OG0000868	Pran.g_00981	Syah.g_02401
OG0000869	Pran.g_00985	Syah.g_02406
OG0000870	Pran.g_00990	Syah.g_02411
OG0000871	Pran.g_00991	Syah.g_02412
OG0000872	Pran.g_00992	Syah.g_02421
OG0000873	Pran.g_00995	Syah.g_02424
OG0000874	Pran.g_00998	Syah.g_02420
OG0000875	Pran.g_00999	Syah.g_02426
OG0000876	Pran.g_01000	Syah.g_02250
OG0000877	Pran.g_01002	Syah.g_02254
OG0000878	Pran.g_01003	Syah.g_02255
OG0000879	Pran.g_01004	Syah.g_02256
OG0000880	Pran.g_01005	Syah.g_02257
OG0000881	Pran.g_01009	Syah.g_02262
OG0000882	Pran.g_01014	Syah.g_02267
OG0000883	Pran.g_01015	Syah.g_02270
OG0000884	Pran.g_01017	Syah.g_02272
OG0000885	Pran.g_01018	Syah.g_02273
OG0000886	Pran.g_01019	Syah.g_02274
OG0000887	Pran.g_01020	Syah.g_02275
OG0000888	Pran.g_01022	Syah.g_02277
OG0000889	Pran.g_01024	Syah.g_02279
OG0000890	Pran.g_01025	Syah.g_02284
OG0000891	Pran.g_01026	Syah.g_02285
OG0000892	Pran.g_01028	Syah.g_02288
OG0000893	Pran.g_01032	Syah.g_00684
OG0000894	Pran.g_01034	Syah.g_00690
OG0000895	Pran.g_01037	Syah.g_00694
OG0000896	Pran.g_01038	Syah.g_00695
OG0000897	Pran.g_01040	Syah.g_00697
OG0000898	Pran.g_01041	Syah.g_00698
OG0000899	Pran.g_01042	Syah.g_00699
OG0000900	Pran.g_01044	Syah.g_00700
OG0000901	Pran.g_01047	Syah.g_00705
OG0000902	Pran.g_01049	Syah.g_00707
OG0000903	Pran.g_01052	Syah.g_00739
OG0000904	Pran.g_01054	Syah.g_00734
OG0000905	Pran.g_01058	Syah.g_00731
OG0000906	Pran.g_01059	Syah.g_00729
OG0000907	Pran.g_01062	Syah.g_00741
OG0000908	Pran.g_01065	Syah.g_00744
OG0000909	Pran.g_01066	Syah.g_00745
OG0000910	Pran.g_01067	Syah.g_00746
OG0000911	Pran.g_01070	Syah.g_00748
OG0000912	Pran.g_01071	Syah.g_00749
OG0000913	Pran.g_01072	Syah.g_00750
OG0000914	Pran.g_01073	Syah.g_00751
OG0000915	Pran.g_01074	Syah.g_00752
OG0000916	Pran.g_01075	Syah.g_00753
OG0000917	Pran.g_01076	Syah.g_00754
OG0000918	Pran.g_01077	Syah.g_00755
OG0000919	Pran.g_01078	Syah.g_00756
OG0000920	Pran.g_01079	Syah.g_00757
OG0000921	Pran.g_01080	Syah.g_00758
OG0000922	Pran.g_01081	Syah.g_00759
OG0000923	Pran.g_01085	Syah.g_00763
OG0000924	Pran.g_01086	Syah.g_00764
OG0000925	Pran.g_01087	Syah.g_00765
OG0000926	Pran.g_01088	Syah.g_00766
OG0000927	Pran.g_01090	Syah.g_00768
OG0000928	Pran.g_01091	Syah.g_00769
OG0000929	Pran.g_01092	Syah.g_00770
OG0000930	Pran.g_01093	Syah.g_00771
OG0000931	Pran.g_01094	Syah.g_00772
OG0000932	Pran.g_01095	Syah.g_00773
OG0000933	Pran.g_01099	Syah.g_00778
OG0000934	Pran.g_01101	Syah.g_00780
OG0000935	Pran.g_01102	Syah.g_00781
OG0000936	Pran.g_01103	Syah.g_00782
OG0000937	Pran.g_01104	Syah.g_00783
OG0000938	Pran.g_01106	Syah.g_00787
OG0000939	Pran.g_01107	Syah.g_00788
OG0000940	Pran.g_01114	Syah.g_00795
OG0000941	Pran.g_01116	Syah.g_00797
OG0000942	Pran.g_01118	Syah.g_00799
OG0000943	Pran.g_01119	Syah.g_00800
OG0000944	Pran.g_01120	Syah.g_00802
OG0000945	Pran.g_01121	Syah.g_00804
OG0000946	Pran.g_01125	Syah.g_00809
OG0000947	Pran.g_01127	Syah.g_00812
OG0000948	Pran.g_01128	Syah.g_00813
OG0000949	Pran.g_01131	Syah.g_00173
OG0000950	Pran.g_01136	Syah.g_00184
OG0000951	Pran.g_01139	Syah.g_00190
OG0000952	Pran.g_01143	Syah.g_00202
OG0000953	Pran.g_01146	Syah.g_00207
OG0000954	Pran.g_01150	Syah.g_00233
OG0000955	Pran.g_01151	Syah.g_00234
OG0000956	Pran.g_01153	Syah.g_00236
OG0000957	Pran.g_01158	Syah.g_00248
OG0000958	Pran.g_01159	Syah.g_00249
OG0000959	Pran.g_01163	Syah.g_00253
OG0000960	Pran.g_01164	Syah.g_00254
OG0000961	Pran.g_01166	Syah.g_00259
OG0000962	Pran.g_01168	Syah.g_00262
OG0000963	Pran.g_01172	Syah.g_00267
OG0000964	Pran.g_01173	Syah.g_00268
OG0000965	Pran.g_01174	Syah.g_00269
OG0000966	Pran.g_01182	Syah.g_00288
OG0000967	Pran.g_01186	Syah.g_00300
OG0000968	Pran.g_01188	Syah.g_00295
OG0000969	Pran.g_01189	Syah.g_00297
OG0000970	Pran.g_01190	Syah.g_00298
OG0000971	Pran.g_01191	Syah.g_00303
OG0000972	Pran.g_01192	Syah.g_00304
OG0000973	Pran.g_01193	Syah.g_00305
OG0000974	Pran.g_01194	Syah.g_00306
OG0000975	Pran.g_01195	Syah.g_00307
OG0000976	Pran.g_01196	Syah.g_00308
OG0000977	Pran.g_01197	Syah.g_00310
OG0000978	Pran.g_01198	Syah.g_00312
OG0000979	Pran.g_01201	Syah.g_00315
OG0000980	Pran.g_01202	Syah.g_00318
OG0000981	Pran.g_01204	Syah.g_00321
OG0000982	Pran.g_01206	Syah.g_00511
OG0000983	Pran.g_01207	Syah.g_00510
OG0000984	Pran.g_01208	Syah.g_00509
OG0000985	Pran.g_01211	Syah.g_00505
OG0000986	Pran.g_01213	Syah.g_00496
OG0000987	Pran.g_01214	Syah.g_00494
OG0000988	Pran.g_01217	Syah.g_00489
OG0000989	Pran.g_01221	Syah.g_00481
OG0000990	Pran.g_01224	Syah.g_00466
OG0000991	Pran.g_01225	Syah.g_00462
OG0000992	Pran.g_01227	Syah.g_00460
OG0000993	Pran.g_01228	Syah.g_00459
OG0000994	Pran.g_01229	Syah.g_00457
OG0000995	Pran.g_01233	Syah.g_00452
OG0000996	Pran.g_01234	Syah.g_00412
OG0000997	Pran.g_01235	Syah.g_00403
OG0000998	Pran.g_01237	Syah.g_00401
OG0000999	Pran.g_01238	Syah.g_00400
OG0001000	Pran.g_01241	Syah.g_00397
OG0001001	Pran.g_01243	Syah.g_00392
OG0001002	Pran.g_01247	Syah.g_00386
OG0001003	Pran.g_01249	Syah.g_00384
OG0001004	Pran.g_01250	Syah.g_00383
OG0001005	Pran.g_01251	Syah.g_00382
OG0001006	Pran.g_01255	Syah.g_00375
OG0001007	Pran.g_01257	Syah.g_00373
OG0001008	Pran.g_01743	Syah.g_02235
OG0001009	Pran.g_00397	Syah.g_00344
OG0001010	Pran.g_00396	Syah.g_00343
OG0001011	Pran.g_00395	Syah.g_00342
OG0001012	Pran.g_00382	Syah.g_00514
OG0001013	Pran.g_00377	Syah.g_00527
OG0001014	Pran.g_00374	Syah.g_00531
OG0001015	Pran.g_00373	Syah.g_00532
OG0001016	Pran.g_00359	Syah.g_02487
OG0001017	Pran.g_00355	Syah.g_02493
OG0001018	Pran.g_00352	Syah.g_02495
OG0001019	Pran.g_00343	Syah.g_02512
OG0001020	Pran.g_00342	Syah.g_02517
OG0001021	Pran.g_00341	Syah.g_02521
OG0001022	Pran.g_00339	Syah.g_02524
OG0001023	Pran.g_00338	Syah.g_02525
OG0001024	Pran.g_00335	Syah.g_02529
OG0001025	Pran.g_00329	Syah.g_02534
OG0001026	Pran.g_00322	Syah.g_02547
OG0001027	Pran.g_00321	Syah.g_00001
OG0001028	Pran.g_00319	Syah.g_00003
OG0001029	Pran.g_00318	Syah.g_00005
OG0001030	Pran.g_00304	Syah.g_00025
OG0001031	Pran.g_00246	Syah.g_00611
OG0001032	Pran.g_00245	Syah.g_00609
OG0001033	Pran.g_00224	Syah.g_00577
OG0001034	Pran.g_00196	Syah.g_00908
OG0001035	Pran.g_01938	Syah.g_00660
OG0001036	Pran.g_01934	Syah.g_00655
OG0001037	Pran.g_01933	Syah.g_00653
OG0001038	Pran.g_01916	Syah.g_00626
OG0001039	Pran.g_01913	Syah.g_00623
OG0001040	Pran.g_01911	Syah.g_00090
OG0001042	Pran.g_01890	Syah.g_00122
OG0001043	Pran.g_01889	Syah.g_00126
OG0001044	Pran.g_01861	Syah.g_00857
OG0001045	Pran.g_01853	Syah.g_00870
OG0001046	Pran.g_01816	Syah.g_01647
OG0001047	Pran.g_01741	Syah.g_02233
OG0001048	Pran.g_01740	Syah.g_02232
OG0001049	Pran.g_01738	Syah.g_02225
OG0001050	Pran.g_01737	Syah.g_02224
OG0001051	Pran.g_01736	Syah.g_02223
OG0001052	Pran.g_01707	Syah.g_01217
OG0001053	Pran.g_01695	Syah.g_01000
OG0001054	Pran.g_01680	Syah.g_01017
OG0001055	Pran.g_01661	Syah.g_01037
OG0001056	Pran.g_01642	Syah.g_01069
OG0001057	Pran.g_01637	Syah.g_01075
OG0001058	Pran.g_01629	Syah.g_01091
OG0001059	Pran.g_01625	Syah.g_01095
OG0001060	Pran.g_01618	Syah.g_01102
OG0001061	Pran.g_01604	Syah.g_01123
OG0001062	Pran.g_01602	Syah.g_01125
OG0001063	Pran.g_01600	Syah.g_01129
OG0001064	Pran.g_01599	Syah.g_01130
OG0001065	Pran.g_01598	Syah.g_01131
OG0001066	Pran.g_01597	Syah.g_01132
OG0001067	Pran.g_01596	Syah.g_01133
OG0001068	Pran.g_01595	Syah.g_01134
OG0001069	Pran.g_01594	Syah.g_01135
OG0001070	Pran.g_01591	Syah.g_01138
OG0001071	Pran.g_01590	Syah.g_01139
OG0001072	Pran.g_01588	Syah.g_01144
OG0001074	Pran.g_01563	Syah.g_01970
OG0001075	Pran.g_01562	Syah.g_01969
OG0001076	Pran.g_01554	Syah.g_01959
OG0001077	Pran.g_01550	Syah.g_01948
OG0001078	Pran.g_01542	Syah.g_01934
OG0001079	Pran.g_01531	Syah.g_01921
OG0001080	Pran.g_01525	Syah.g_01538
OG0001081	Pran.g_01523	Syah.g_01487
OG0001082	Pran.g_01522	Syah.g_01488
OG0001083	Pran.g_01517	Syah.g_01495
OG0001084	Pran.g_01516	Syah.g_01496
OG0001085	Pran.g_01508	Syah.g_01506
OG0001086	Pran.g_01507	Syah.g_01508
OG0001087	Pran.g_01490	Syah.g_01992
OG0001088	Pran.g_01489	Syah.g_01995
OG0001089	Pran.g_01481	Syah.g_02019
OG0001090	Pran.g_01459	Syah.g_01728
OG0001091	Pran.g_01457	Syah.g_01726
OG0001092	Pran.g_01456	Syah.g_01724
OG0001093	Pran.g_01451	Syah.g_01718
OG0001094	Pran.g_01349	Syah.g_01785
OG0001095	Pran.g_01330	Syah.g_01764
OG0001096	Pran.g_01317	Syah.g_01748
OG0001097	Pran.g_01299	Syah.g_02094
OG0001098	Pran.g_01283	Syah.g_01542
OG0001099	Pran.g_00418	Syah.g_00004
OG0001100	Pran.g_00422	Syah.g_01522
OG0001101	Pran.g_00424	Syah.g_01523
OG0001102	Pran.g_00426	Syah.g_01526
OG0001103	Pran.g_00428	Syah.g_01528
OG0001104	Pran.g_00450	Syah.g_01801
OG0001105	Pran.g_00454	Syah.g_01797
OG0001106	Pran.g_00478	Syah.g_01609
OG0001107	Pran.g_00485	Syah.g_01620
OG0001108	Pran.g_00489	Syah.g_01628
OG0001109	Pran.g_00490	Syah.g_01630
OG0001110	Pran.g_00492	Syah.g_01632
OG0001111	Pran.g_00493	Syah.g_01634
OG0001112	Pran.g_00494	Syah.g_01636
OG0001113	Pran.g_00495	Syah.g_01637
OG0001114	Pran.g_00496	Syah.g_01638
OG0001115	Pran.g_00498	Syah.g_01642
OG0001116	Pran.g_00499	Syah.g_01644
OG0001117	Pran.g_00500	Syah.g_01645
OG0001118	Pran.g_00501	Syah.g_01646
OG0001119	Pran.g_00502	Syah.g_01648
OG0001120	Pran.g_00504	Syah.g_01652
OG0001121	Pran.g_00095, Pran.g_00507	Syah.g_00927, Syah.g_02183
OG0001122	Pran.g_00540	Syah.g_01679
OG0001123	Pran.g_00544	Syah.g_01686
OG0001124	Pran.g_00546	Syah.g_01688
OG0001125	Pran.g_00547	Syah.g_01690
OG0001126	Pran.g_00557	Syah.g_02058
OG0001127	Pran.g_00558	Syah.g_02057
OG0001128	Pran.g_00560	Syah.g_02040
OG0001129	Pran.g_00561	Syah.g_02038
OG0001130	Pran.g_00562	Syah.g_02037
OG0001131	Pran.g_00154	Syah.g_01819
OG0001132	Pran.g_00144	Syah.g_01850
OG0001133	Pran.g_00110	Syah.g_01957
OG0001134	Pran.g_00093	Syah.g_01437
OG0001135	Pran.g_00090	Syah.g_01439
OG0001136	Pran.g_00063	Syah.g_02160
OG0001137	Pran.g_00052	Syah.g_02141
OG0001138	Pran.g_00034	Syah.g_01421
OG0001139	Pran.g_00033	Syah.g_01419
OG0001140	Pran.g_00032	Syah.g_01418
OG0001141	Pran.g_00031	Syah.g_01417
OG0001142	Pran.g_00030	Syah.g_01416
OG0001143	Pran.g_00023	Syah.g_01408
OG0001144	Pran.g_00018	Syah.g_01399
OG0001145	Pran.g_00884	Syah.g_02188
OG0001146	Pran.g_00872	Syah.g_02206
OG0001147	Pran.g_00854	Syah.g_01234
OG0001148	Pran.g_00839	Syah.g_00984
OG0001149	Pran.g_00838	Syah.g_00983
OG0001150	Pran.g_00837	Syah.g_00982
OG0001151	Pran.g_00826	Syah.g_00970
OG0001152	Pran.g_00825	Syah.g_00969
OG0001153	Pran.g_00701	Syah.g_01253
OG0001154	Pran.g_00700	Syah.g_01252
OG0001155	Pran.g_00688	Syah.g_02313
OG0001156	Pran.g_00685	Syah.g_02316
OG0001157	Pran.g_00684	Syah.g_02317
OG0001158	Pran.g_00683	Syah.g_02318
OG0001159	Pran.g_00682	Syah.g_02319
OG0001161	Pran.g_00646	Syah.g_00475
OG0001162	Pran.g_00632	Syah.g_01745
OG0001163	Pran.g_00962	Syah.g_02370
OG0001164	Pran.g_00966	Syah.g_02376
OG0001165	Pran.g_00969	Syah.g_02381
OG0001166	Pran.g_00989	Syah.g_02410
