Orthogroup	Prbl	Pral
OG0000560	Prbl.g_01888	Pral.g_00536
OG0000561	Prbl.g_01889	Pral.g_00535
OG0000562	Prbl.g_01890	Pral.g_00534
OG0000563	Prbl.g_01891	Pral.g_00533
OG0000564	Prbl.g_01892	Pral.g_00532
OG0000565	Prbl.g_01895	Pral.g_00529
OG0000566	Prbl.g_01899	Pral.g_00525
OG0000567	Prbl.g_01903	Pral.g_00521
OG0000568	Prbl.g_01905	Pral.g_00520
OG0000569	Prbl.g_01801	Pral.g_00519
OG0000570	Prbl.g_01800	Pral.g_00518
OG0000571	Prbl.g_01797	Pral.g_00515
OG0000572	Prbl.g_01781	Pral.g_00503
OG0000573	Prbl.g_01774	Pral.g_00497
OG0000574	Prbl.g_01773	Pral.g_00496
OG0000575	Prbl.g_01764	Pral.g_00492
OG0000576	Prbl.g_01762	Pral.g_00490
OG0000577	Prbl.g_01761	Pral.g_00489
OG0000578	Prbl.g_01760	Pral.g_00488
OG0000579	Prbl.g_01759	Pral.g_00487
OG0000580	Prbl.g_01758	Pral.g_00486
OG0000581	Prbl.g_01754	Pral.g_00483
OG0000582	Prbl.g_01750	Pral.g_00480
OG0000583	Prbl.g_01749	Pral.g_00479
OG0000584	Prbl.g_01748	Pral.g_00478
OG0000585	Prbl.g_01746	Pral.g_00476
OG0000586	Prbl.g_01744	Pral.g_00475
OG0000587	Prbl.g_01742	Pral.g_00474
OG0000588	Prbl.g_01613	Pral.g_00469
OG0000589	Prbl.g_01616	Pral.g_00466
OG0000590	Prbl.g_01617	Pral.g_00465
OG0000591	Prbl.g_01624	Pral.g_00462
OG0000592	Prbl.g_01625	Pral.g_00461
OG0000593	Prbl.g_01635	Pral.g_01433
OG0000594	Prbl.g_01636	Pral.g_01434
OG0000595	Prbl.g_01637	Pral.g_01435
OG0000596	Prbl.g_01642	Pral.g_01439
OG0000597	Prbl.g_01645	Pral.g_01441
OG0000598	Prbl.g_01646	Pral.g_01442
OG0000599	Prbl.g_01656	Pral.g_01445
OG0000600	Prbl.g_01657	Pral.g_01446
OG0000601	Prbl.g_01658	Pral.g_01447
OG0000602	Prbl.g_01662	Pral.g_01449
OG0000603	Prbl.g_01663	Pral.g_01450
OG0000604	Prbl.g_01664	Pral.g_01451
OG0000605	Prbl.g_01043	Pral.g_01452
OG0000606	Prbl.g_01032	Pral.g_01455
OG0000607	Prbl.g_01412	Pral.g_01458
OG0000608	Prbl.g_01411	Pral.g_01459
OG0000609	Prbl.g_01409	Pral.g_01460
OG0000610	Prbl.g_01401	Pral.g_01466
OG0000611	Prbl.g_01398	Pral.g_01469
OG0000612	Prbl.g_01397	Pral.g_01470
OG0000613	Prbl.g_00891	Pral.g_01769
OG0000614	Prbl.g_01872	Pral.g_01748
OG0000615	Prbl.g_02373	Pral.g_01737
OG0000616	Prbl.g_02137	Pral.g_00399
OG0000617	Prbl.g_02561	Pral.g_01723
OG0000618	Prbl.g_02560	Pral.g_01722
OG0000619	Prbl.g_02559	Pral.g_01721
OG0000620	Prbl.g_02555	Pral.g_01718
OG0000621	Prbl.g_02554	Pral.g_01717
OG0000622	Prbl.g_02553	Pral.g_01716
OG0000623	Prbl.g_02552	Pral.g_01715
OG0000624	Prbl.g_02551	Pral.g_01713
OG0000625	Prbl.g_02550	Pral.g_01712
OG0000626	Prbl.g_02549	Pral.g_01711
OG0000627	Prbl.g_02426	Pral.g_01709
OG0000628	Prbl.g_02427	Pral.g_01708
OG0000629	Prbl.g_02430	Pral.g_01707
OG0000630	Prbl.g_02434	Pral.g_01704
OG0000631	Prbl.g_02440	Pral.g_01658
OG0000632	Prbl.g_02441	Pral.g_01657
OG0000633	Prbl.g_02442	Pral.g_01656
OG0000634	Prbl.g_02339	Pral.g_01484
OG0000635	Prbl.g_02338	Pral.g_01485
OG0000636	Prbl.g_02336	Pral.g_01487
OG0000637	Prbl.g_02334	Pral.g_01489
OG0000638	Prbl.g_02333	Pral.g_01490
OG0000639	Prbl.g_02332	Pral.g_01491
OG0000640	Prbl.g_02331	Pral.g_01492
OG0000641	Prbl.g_02327	Pral.g_01496
OG0000642	Prbl.g_02326	Pral.g_01497
OG0000643	Prbl.g_02325	Pral.g_01498
OG0000644	Prbl.g_02324	Pral.g_01499
OG0000645	Prbl.g_02323	Pral.g_01500
OG0000646	Prbl.g_02320	Pral.g_01502
OG0000647	Prbl.g_02317	Pral.g_01504
OG0000648	Prbl.g_02315	Pral.g_01506
OG0000649	Prbl.g_02314	Pral.g_01507
OG0000650	Prbl.g_02313	Pral.g_01508
OG0000651	Prbl.g_02312	Pral.g_01509
OG0000652	Prbl.g_02311	Pral.g_01510
OG0000653	Prbl.g_02309	Pral.g_01512
OG0000654	Prbl.g_02308	Pral.g_01513
OG0000655	Prbl.g_02307	Pral.g_01514
OG0000656	Prbl.g_02304	Pral.g_01517
OG0000657	Prbl.g_01540	Pral.g_01524
OG0000658	Prbl.g_01542	Pral.g_01525
OG0000659	Prbl.g_01543	Pral.g_01526
OG0000660	Prbl.g_01547	Pral.g_01530
OG0000661	Prbl.g_01549	Pral.g_01532
OG0000662	Prbl.g_01551	Pral.g_01534
OG0000663	Prbl.g_01554	Pral.g_01536
OG0000664	Prbl.g_01555	Pral.g_01537
OG0000665	Prbl.g_01568	Pral.g_01543
OG0000666	Prbl.g_01571	Pral.g_01544
OG0000667	Prbl.g_01579	Pral.g_01548
OG0000668	Prbl.g_02530	Pral.g_01820
OG0000669	Prbl.g_01588	Pral.g_01809
OG0000670	Prbl.g_01078	Pral.g_01806
OG0000671	Prbl.g_02412	Pral.g_01804
OG0000672	Prbl.g_02409	Pral.g_01801
OG0000673	Prbl.g_02406	Pral.g_01798
OG0000674	Prbl.g_02404	Pral.g_01796
OG0000675	Prbl.g_02403	Pral.g_01795
OG0000676	Prbl.g_02395	Pral.g_01793
OG0000677	Prbl.g_02393	Pral.g_01792
OG0000678	Prbl.g_02388	Pral.g_01790
OG0000679	Prbl.g_02368	Pral.g_01786
OG0000680	Prbl.g_02367	Pral.g_01785
OG0000681	Prbl.g_02365	Pral.g_01782
OG0000682	Prbl.g_02364	Pral.g_01781
OG0000683	Prbl.g_02363	Pral.g_01780
OG0000684	Prbl.g_02350	Pral.g_01778
OG0000685	Prbl.g_02352	Pral.g_01776
OG0000686	Prbl.g_02353	Pral.g_01775
OG0000687	Prbl.g_02354	Pral.g_01774
OG0000688	Prbl.g_02348	Pral.g_01474
OG0000689	Prbl.g_02347	Pral.g_01475
OG0000690	Prbl.g_02346	Pral.g_01476
OG0000691	Prbl.g_02345	Pral.g_01477
OG0000692	Prbl.g_02344	Pral.g_01479
OG0000693	Prbl.g_02343	Pral.g_01480
OG0000694	Prbl.g_02342	Pral.g_01481
OG0000695	Prbl.g_02444	Pral.g_01654
OG0000696	Prbl.g_02445	Pral.g_01653
OG0000697	Prbl.g_02447	Pral.g_01652
OG0000698	Prbl.g_02450	Pral.g_01649
OG0000699	Prbl.g_02452	Pral.g_01647
OG0000700	Prbl.g_02453	Pral.g_01646
OG0000701	Prbl.g_02454	Pral.g_01645
OG0000702	Prbl.g_02462	Pral.g_01643
OG0000703	Prbl.g_02463	Pral.g_01642
OG0000704	Prbl.g_02465	Pral.g_01640
OG0000705	Prbl.g_02471	Pral.g_01634
OG0000706	Prbl.g_02472	Pral.g_01633
OG0000707	Prbl.g_02473	Pral.g_01632
OG0000708	Prbl.g_02475	Pral.g_01630
OG0000709	Prbl.g_02482	Pral.g_01626
OG0000710	Prbl.g_02486	Pral.g_01623
OG0000711	Prbl.g_02508	Pral.g_01579
OG0000712	Prbl.g_02509	Pral.g_01580
OG0000713	Prbl.g_02510	Pral.g_01581
OG0000714	Prbl.g_02514	Pral.g_01582
OG0000715	Prbl.g_02516	Pral.g_01584
OG0000716	Prbl.g_02520	Pral.g_01586
OG0000717	Prbl.g_02521	Pral.g_01587
OG0000718	Prbl.g_02526	Pral.g_01590
OG0000719	Prbl.g_02528	Pral.g_01592
OG0000720	Prbl.g_02541	Pral.g_01603
OG0000721	Prbl.g_02542	Pral.g_01607
OG0000722	Prbl.g_02543	Pral.g_01608
OG0000723	Prbl.g_02547	Pral.g_01575
OG0000724	Prbl.g_00932	Pral.g_01566
OG0000725	Prbl.g_00925	Pral.g_01560
OG0000726	Prbl.g_00924	Pral.g_01559
OG0000727	Prbl.g_00923	Pral.g_01558
OG0000728	Prbl.g_00922	Pral.g_01556
OG0000729	Prbl.g_02062	Pral.g_01311
OG0000730	Prbl.g_01199	Pral.g_01324
OG0000731	Prbl.g_01208	Pral.g_00692
OG0000732	Prbl.g_01993	Pral.g_00348
OG0000733	Prbl.g_02197	Pral.g_00077
OG0000734	Prbl.g_00545	Pral.g_01351
OG0000735	Prbl.g_02066	Pral.g_01353
OG0000736	Prbl.g_02067	Pral.g_01354
OG0000737	Prbl.g_02068	Pral.g_01355
OG0000738	Prbl.g_02075	Pral.g_01359
OG0000739	Prbl.g_02077	Pral.g_01360
OG0000740	Prbl.g_02078	Pral.g_01361
OG0000741	Prbl.g_02081	Pral.g_01363
OG0000742	Prbl.g_02083	Pral.g_01366
OG0000743	Prbl.g_02085	Pral.g_01368
OG0000744	Prbl.g_02086	Pral.g_01369
OG0000745	Prbl.g_02088	Pral.g_01370
OG0000746	Prbl.g_02090	Pral.g_01372
OG0000747	Prbl.g_02091	Pral.g_01373
OG0000748	Prbl.g_02103	Pral.g_01378
OG0000749	Prbl.g_02104	Pral.g_01379
OG0000750	Prbl.g_02105	Pral.g_01380
OG0000751	Prbl.g_00179	Pral.g_01383
OG0000752	Prbl.g_00181	Pral.g_01385
OG0000753	Prbl.g_00184	Pral.g_01388
OG0000754	Prbl.g_01379	Pral.g_01391
OG0000755	Prbl.g_01120	Pral.g_01399
OG0000756	Prbl.g_01119	Pral.g_01400
OG0000757	Prbl.g_01112	Pral.g_01406
OG0000758	Prbl.g_01111	Pral.g_01407
OG0000759	Prbl.g_01110	Pral.g_01408
OG0000760	Prbl.g_01109	Pral.g_01409
OG0000761	Prbl.g_01108	Pral.g_01410
OG0000762	Prbl.g_01377	Pral.g_01411
OG0000763	Prbl.g_01375	Pral.g_01413
OG0000764	Prbl.g_01374	Pral.g_01414
OG0000765	Prbl.g_02590	Pral.g_01423
OG0000766	Prbl.g_02591	Pral.g_01424
OG0000767	Prbl.g_02593	Pral.g_01426
OG0000768	Prbl.g_02594	Pral.g_01427
OG0000769	Prbl.g_00186	Pral.g_01429
OG0000770	Prbl.g_01103	Pral.g_00456
OG0000771	Prbl.g_00937	Pral.g_01064
OG0000772	Prbl.g_00461	Pral.g_01893
OG0000773	Prbl.g_00113	Pral.g_01290
OG0000774	Prbl.g_01713	Pral.g_01288
OG0000775	Prbl.g_01715	Pral.g_01286
OG0000776	Prbl.g_01716	Pral.g_01285
OG0000777	Prbl.g_01717	Pral.g_01284
OG0000778	Prbl.g_01718	Pral.g_01283
OG0000779	Prbl.g_01723	Pral.g_01279
OG0000780	Prbl.g_01726	Pral.g_01278
OG0000781	Prbl.g_01730	Pral.g_01275
OG0000782	Prbl.g_01731	Pral.g_01274
OG0000783	Prbl.g_01732	Pral.g_01273
OG0000784	Prbl.g_01733	Pral.g_01272
OG0000785	Prbl.g_01735	Pral.g_01270
OG0000786	Prbl.g_01738	Pral.g_01267
OG0000787	Prbl.g_01739	Pral.g_01266
OG0000788	Prbl.g_00658	Pral.g_00440
OG0000789	Prbl.g_01695	Pral.g_01060
OG0000790	Prbl.g_00498	Pral.g_01217
OG0000791	Prbl.g_00496	Pral.g_01215
OG0000792	Prbl.g_00495	Pral.g_01214
OG0000793	Prbl.g_00491	Pral.g_01211
OG0000794	Prbl.g_00490	Pral.g_01210
OG0000795	Prbl.g_00489	Pral.g_01209
OG0000796	Prbl.g_00485	Pral.g_01205
OG0000797	Prbl.g_00484	Pral.g_01204
OG0000799	Prbl.g_00152	Pral.g_01184
OG0000800	Prbl.g_00153	Pral.g_01183
OG0000801	Prbl.g_00154	Pral.g_01182
OG0000802	Prbl.g_00161	Pral.g_01180
OG0000803	Prbl.g_00257	Pral.g_01178
OG0000804	Prbl.g_00255	Pral.g_01177
OG0000805	Prbl.g_00253	Pral.g_01175
OG0000806	Prbl.g_00251	Pral.g_01173
OG0000807	Prbl.g_00249	Pral.g_01172
OG0000808	Prbl.g_00248	Pral.g_01171
OG0000809	Prbl.g_00244	Pral.g_01167
OG0000810	Prbl.g_00243	Pral.g_01166
OG0000811	Prbl.g_00231	Pral.g_01158
OG0000812	Prbl.g_00229	Pral.g_01156
OG0000813	Prbl.g_00228	Pral.g_01155
OG0000814	Prbl.g_00226	Pral.g_01153
OG0000815	Prbl.g_00225	Pral.g_01152
OG0000816	Prbl.g_00223	Pral.g_01150
OG0000817	Prbl.g_00222	Pral.g_01149
OG0000818	Prbl.g_00684	Pral.g_01144
OG0000819	Prbl.g_00685	Pral.g_01143
OG0000820	Prbl.g_00686	Pral.g_01142
OG0000821	Prbl.g_00693	Pral.g_01137
OG0000822	Prbl.g_00695	Pral.g_01136
OG0000823	Prbl.g_00696	Pral.g_01135
OG0000824	Prbl.g_00700	Pral.g_01132
OG0000825	Prbl.g_00701	Pral.g_01131
OG0000826	Prbl.g_00702	Pral.g_01130
OG0000827	Prbl.g_00703	Pral.g_01129
OG0000828	Prbl.g_00706	Pral.g_01126
OG0000829	Prbl.g_00707	Pral.g_01125
OG0000830	Prbl.g_00708	Pral.g_01124
OG0000831	Prbl.g_00710	Pral.g_01122
OG0000832	Prbl.g_00456	Pral.g_01110
OG0000833	Prbl.g_00448	Pral.g_01101
OG0000834	Prbl.g_00447	Pral.g_01100
OG0000835	Prbl.g_00446	Pral.g_01099
OG0000836	Prbl.g_00444	Pral.g_01098
OG0000837	Prbl.g_00443	Pral.g_01097
OG0000838	Prbl.g_00440	Pral.g_01094
OG0000839	Prbl.g_00439	Pral.g_01093
OG0000840	Prbl.g_00438	Pral.g_01092
OG0000841	Prbl.g_00437	Pral.g_01091
OG0000842	Prbl.g_00436	Pral.g_01090
OG0000843	Prbl.g_00435	Pral.g_01089
OG0000844	Prbl.g_00433	Pral.g_01088
OG0000845	Prbl.g_00432	Pral.g_01087
OG0000846	Prbl.g_00431	Pral.g_01086
OG0000847	Prbl.g_00430	Pral.g_01085
OG0000848	Prbl.g_00429	Pral.g_01084
OG0000849	Prbl.g_00428	Pral.g_01083
OG0000850	Prbl.g_00427	Pral.g_01081
OG0000851	Prbl.g_00423	Pral.g_01080
OG0000852	Prbl.g_00422	Pral.g_01079
OG0000853	Prbl.g_00418	Pral.g_01074
OG0000854	Prbl.g_00416	Pral.g_01072
OG0000855	Prbl.g_00415	Pral.g_01071
OG0000856	Prbl.g_01627	Pral.g_01058
OG0000857	Prbl.g_02318	Pral.g_01503
OG0000858	Prbl.g_00404	Pral.g_00100
OG0000859	Prbl.g_00403	Pral.g_00101
OG0000860	Prbl.g_00392	Pral.g_00109
OG0000861	Prbl.g_00391	Pral.g_00110
OG0000862	Prbl.g_00389	Pral.g_00111
OG0000863	Prbl.g_00385	Pral.g_00113
OG0000864	Prbl.g_00383	Pral.g_00114
OG0000865	Prbl.g_00382	Pral.g_00115
OG0000866	Prbl.g_00381	Pral.g_00116
OG0000867	Prbl.g_00380	Pral.g_00117
OG0000868	Prbl.g_00378	Pral.g_00119
OG0000869	Prbl.g_00375	Pral.g_00122
OG0000870	Prbl.g_00370	Pral.g_00127
OG0000871	Prbl.g_00369	Pral.g_00128
OG0000872	Prbl.g_00367	Pral.g_00129
OG0000873	Prbl.g_00364	Pral.g_00132
OG0000874	Prbl.g_00360	Pral.g_00135
OG0000875	Prbl.g_00359	Pral.g_00136
OG0000876	Prbl.g_00358	Pral.g_00137
OG0000877	Prbl.g_00355	Pral.g_00139
OG0000878	Prbl.g_00354	Pral.g_00140
OG0000879	Prbl.g_00353	Pral.g_00141
OG0000880	Prbl.g_00352	Pral.g_00142
OG0000881	Prbl.g_00347	Pral.g_00146
OG0000882	Prbl.g_00342	Pral.g_00151
OG0000883	Prbl.g_00340	Pral.g_00154
OG0000884	Prbl.g_00338	Pral.g_00156
OG0000885	Prbl.g_00337	Pral.g_00157
OG0000886	Prbl.g_00336	Pral.g_00158
OG0000887	Prbl.g_00335	Pral.g_00159
OG0000888	Prbl.g_00333	Pral.g_00161
OG0000889	Prbl.g_00331	Pral.g_00163
OG0000890	Prbl.g_00317	Pral.g_00164
OG0000891	Prbl.g_00316	Pral.g_00165
OG0000892	Prbl.g_02620	Pral.g_00167
OG0000893	Prbl.g_02680	Pral.g_00170
OG0000894	Prbl.g_02684	Pral.g_00173
OG0000895	Prbl.g_01061	Pral.g_00177
OG0000896	Prbl.g_01060	Pral.g_00178
OG0000897	Prbl.g_01058	Pral.g_00180
OG0000898	Prbl.g_01057	Pral.g_00181
OG0000899	Prbl.g_01056	Pral.g_00182
OG0000900	Prbl.g_01055	Pral.g_00183
OG0000901	Prbl.g_01051	Pral.g_00187
OG0000902	Prbl.g_01049	Pral.g_00189
OG0000903	Prbl.g_00954	Pral.g_00193
OG0000904	Prbl.g_00949	Pral.g_00198
OG0000905	Prbl.g_00947	Pral.g_00191
OG0000906	Prbl.g_01045	Pral.g_00190
OG0000907	Prbl.g_00956	Pral.g_00200
OG0000908	Prbl.g_00959	Pral.g_00203
OG0000909	Prbl.g_00960	Pral.g_00204
OG0000910	Prbl.g_00961	Pral.g_00205
OG0000911	Prbl.g_00963	Pral.g_00207
OG0000912	Prbl.g_00964	Pral.g_00208
OG0000913	Prbl.g_00965	Pral.g_00209
OG0000914	Prbl.g_00966	Pral.g_00210
OG0000915	Prbl.g_00967	Pral.g_00211
OG0000916	Prbl.g_00968	Pral.g_00212
OG0000917	Prbl.g_00969	Pral.g_00213
OG0000918	Prbl.g_00970	Pral.g_00214
OG0000919	Prbl.g_00971	Pral.g_00215
OG0000920	Prbl.g_00972	Pral.g_00216
OG0000921	Prbl.g_00973	Pral.g_00217
OG0000922	Prbl.g_00974	Pral.g_00218
OG0000923	Prbl.g_00978	Pral.g_00222
OG0000924	Prbl.g_00979	Pral.g_00223
OG0000925	Prbl.g_00980	Pral.g_00224
OG0000926	Prbl.g_00981	Pral.g_00225
OG0000927	Prbl.g_00983	Pral.g_00227
OG0000928	Prbl.g_00984	Pral.g_00228
OG0000929	Prbl.g_00985	Pral.g_00229
OG0000930	Prbl.g_00986	Pral.g_00230
OG0000931	Prbl.g_00987	Pral.g_00232
OG0000932	Prbl.g_00988	Pral.g_01190
OG0000933	Prbl.g_00993	Pral.g_00236
OG0000934	Prbl.g_00995	Pral.g_00238
OG0000935	Prbl.g_00996	Pral.g_00239
OG0000936	Prbl.g_00997	Pral.g_00240
OG0000937	Prbl.g_00998	Pral.g_00241
OG0000938	Prbl.g_01127	Pral.g_00244
OG0000939	Prbl.g_01128	Pral.g_00245
OG0000940	Prbl.g_01137	Pral.g_00252
OG0000941	Prbl.g_01139	Pral.g_00254
OG0000942	Prbl.g_01141	Pral.g_00256
OG0000943	Prbl.g_01142	Pral.g_00257
OG0000944	Prbl.g_01144	Pral.g_00259
OG0000945	Prbl.g_01146	Pral.g_00260
OG0000946	Prbl.g_01174	Pral.g_00266
OG0000947	Prbl.g_01177	Pral.g_00268
OG0000948	Prbl.g_01178	Pral.g_00269
OG0000949	Prbl.g_01181	Pral.g_00272
OG0000950	Prbl.g_00856	Pral.g_00278
OG0000951	Prbl.g_00851	Pral.g_00282
OG0000952	Prbl.g_00844	Pral.g_00286
OG0000953	Prbl.g_00840	Pral.g_00290
OG0000954	Prbl.g_01306	Pral.g_00294
OG0000955	Prbl.g_01305	Pral.g_00295
OG0000956	Prbl.g_01303	Pral.g_00297
OG0000957	Prbl.g_01287	Pral.g_00303
OG0000958	Prbl.g_01286	Pral.g_00304
OG0000959	Prbl.g_02638	Pral.g_00308
OG0000960	Prbl.g_02637	Pral.g_00309
OG0000961	Prbl.g_01235	Pral.g_00312
OG0000962	Prbl.g_02063	Pral.g_00314
OG0000963	Prbl.g_02058	Pral.g_00318
OG0000964	Prbl.g_02057	Pral.g_00319
OG0000965	Prbl.g_02056	Pral.g_00320
OG0000966	Prbl.g_02023	Pral.g_00326
OG0000967	Prbl.g_02017	Pral.g_00330
OG0000968	Prbl.g_02014	Pral.g_00332
OG0000969	Prbl.g_02012	Pral.g_00333
OG0000970	Prbl.g_02011	Pral.g_00334
OG0000971	Prbl.g_02009	Pral.g_00335
OG0000972	Prbl.g_02008	Pral.g_00336
OG0000973	Prbl.g_02007	Pral.g_00337
OG0000974	Prbl.g_02006	Pral.g_00338
OG0000975	Prbl.g_02005	Pral.g_00339
OG0000976	Prbl.g_02004	Pral.g_00340
OG0000977	Prbl.g_02002	Pral.g_00341
OG0000978	Prbl.g_02001	Pral.g_00342
OG0000979	Prbl.g_01998	Pral.g_00345
OG0000980	Prbl.g_01994	Pral.g_00347
OG0000981	Prbl.g_01991	Pral.g_00350
OG0000982	Prbl.g_02238	Pral.g_00352
OG0000983	Prbl.g_02237	Pral.g_00353
OG0000984	Prbl.g_02236	Pral.g_00354
OG0000985	Prbl.g_02232	Pral.g_00357
OG0000986	Prbl.g_02230	Pral.g_00359
OG0000987	Prbl.g_02228	Pral.g_00360
OG0000988	Prbl.g_02224	Pral.g_00363
OG0000989	Prbl.g_02214	Pral.g_00367
OG0000990	Prbl.g_02192	Pral.g_00373
OG0000991	Prbl.g_02189	Pral.g_00374
OG0000992	Prbl.g_02186	Pral.g_00377
OG0000993	Prbl.g_02185	Pral.g_00378
OG0000994	Prbl.g_02182	Pral.g_00379
OG0000995	Prbl.g_02173	Pral.g_00383
OG0000996	Prbl.g_02160	Pral.g_00384
OG0000997	Prbl.g_02151	Pral.g_00386
OG0000998	Prbl.g_02149	Pral.g_00388
OG0000999	Prbl.g_02148	Pral.g_00389
OG0001000	Prbl.g_02145	Pral.g_00392
OG0001001	Prbl.g_02141	Pral.g_00396
OG0001002	Prbl.g_02134	Pral.g_00401
OG0001003	Prbl.g_02132	Pral.g_00402
OG0001004	Prbl.g_02131	Pral.g_00403
OG0001005	Prbl.g_02129	Pral.g_00404
OG0001006	Prbl.g_02123	Pral.g_00408
OG0001007	Prbl.g_02121	Pral.g_00410
OG0001008	Prbl.g_00651	Pral.g_00657
OG0001009	Prbl.g_01972	Pral.g_01017
OG0001010	Prbl.g_01973	Pral.g_01016
OG0001011	Prbl.g_01975	Pral.g_01014
OG0001012	Prbl.g_02241	Pral.g_01001
OG0001013	Prbl.g_02266	Pral.g_00994
OG0001014	Prbl.g_02275	Pral.g_00991
OG0001015	Prbl.g_02276	Pral.g_00990
OG0001016	Prbl.g_00603	Pral.g_00974
OG0001017	Prbl.g_00597	Pral.g_00970
OG0001018	Prbl.g_00595	Pral.g_00968
OG0001019	Prbl.g_00582	Pral.g_00958
OG0001020	Prbl.g_00576	Pral.g_00957
OG0001021	Prbl.g_00572	Pral.g_00956
OG0001022	Prbl.g_00567	Pral.g_00953
OG0001023	Prbl.g_00566	Pral.g_00952
OG0001024	Prbl.g_00562	Pral.g_00949
OG0001025	Prbl.g_00555	Pral.g_00942
OG0001026	Prbl.g_00542	Pral.g_00934
OG0001027	Prbl.g_01332	Pral.g_00933
OG0001028	Prbl.g_01330	Pral.g_00931
OG0001029	Prbl.g_01328	Pral.g_00930
OG0001030	Prbl.g_00822	Pral.g_00914
OG0001031	Prbl.g_00074	Pral.g_00857
OG0001032	Prbl.g_00077	Pral.g_00856
OG0001033	Prbl.g_01281	Pral.g_00836
OG0001034	Prbl.g_00199	Pral.g_00804
OG0001035	Prbl.g_01498	Pral.g_00784
OG0001036	Prbl.g_01494	Pral.g_00780
OG0001037	Prbl.g_01492	Pral.g_00779
OG0001038	Prbl.g_01455	Pral.g_00761
OG0001039	Prbl.g_01452	Pral.g_00758
OG0001040	Prbl.g_01449	Pral.g_00755
OG0001041	Prbl.g_01444	Pral.g_00751
OG0001042	Prbl.g_01419	Pral.g_00734
OG0001043	Prbl.g_01417	Pral.g_00733
OG0001044	Prbl.g_01200	Pral.g_00699
OG0001045	Prbl.g_01211	Pral.g_00690
OG0001046	Prbl.g_00410	Pral.g_01039
OG0001047	Prbl.g_00649	Pral.g_00655
OG0001048	Prbl.g_00648	Pral.g_00654
OG0001049	Prbl.g_00645	Pral.g_00651
OG0001050	Prbl.g_00644	Pral.g_00650
OG0001051	Prbl.g_00643	Pral.g_00649
OG0001052	Prbl.g_01344	Pral.g_00621
OG0001053	Prbl.g_00514	Pral.g_00608
OG0001055	Prbl.g_00790	Pral.g_00573
OG0001056	Prbl.g_00761	Pral.g_00554
OG0001057	Prbl.g_00749	Pral.g_00549
OG0001058	Prbl.g_01883	Pral.g_00541
OG0001059	Prbl.g_01887	Pral.g_00537
OG0001060	Prbl.g_01894	Pral.g_00530
OG0001061	Prbl.g_01796	Pral.g_00514
OG0001062	Prbl.g_01794	Pral.g_00512
OG0001063	Prbl.g_01790	Pral.g_00510
OG0001064	Prbl.g_01789	Pral.g_00509
OG0001065	Prbl.g_01788	Pral.g_00508
OG0001066	Prbl.g_01787	Pral.g_00507
OG0001067	Prbl.g_01786	Pral.g_00506
OG0001068	Prbl.g_01785	Pral.g_00505
OG0001069	Prbl.g_01784	Pral.g_00504
OG0001070	Prbl.g_01780	Pral.g_00502
OG0001071	Prbl.g_01779	Pral.g_00501
OG0001072	Prbl.g_01776	Pral.g_00499
OG0001073	Prbl.g_01757	Pral.g_00485
OG0001074	Prbl.g_01610	Pral.g_00472
OG0001075	Prbl.g_01611	Pral.g_00471
OG0001076	Prbl.g_01619	Pral.g_00464
OG0001077	Prbl.g_01629	Pral.g_00459
OG0001078	Prbl.g_01640	Pral.g_01437
OG0001079	Prbl.g_01659	Pral.g_01448
OG0001080	Prbl.g_01041	Pral.g_01454
OG0001081	Prbl.g_01031	Pral.g_01456
OG0001082	Prbl.g_01030	Pral.g_01457
OG0001083	Prbl.g_01405	Pral.g_01462
OG0001084	Prbl.g_01404	Pral.g_01463
OG0001085	Prbl.g_01394	Pral.g_01772
OG0001086	Prbl.g_01392	Pral.g_01771
OG0001087	Prbl.g_01853	Pral.g_01753
OG0001088	Prbl.g_01857	Pral.g_01752
OG0001089	Prbl.g_00024	Pral.g_01741
OG0001090	Prbl.g_02565	Pral.g_01728
OG0001091	Prbl.g_02563	Pral.g_01726
OG0001092	Prbl.g_02562	Pral.g_01725
OG0001093	Prbl.g_02558	Pral.g_01720
OG0001094	Prbl.g_02341	Pral.g_01482
OG0001095	Prbl.g_02322	Pral.g_01501
OG0001096	Prbl.g_02306	Pral.g_01515
OG0001097	Prbl.g_01550	Pral.g_01533
OG0001098	Prbl.g_02423	Pral.g_01552
OG0001099	Prbl.g_01329	Pral.g_01815
OG0001100	Prbl.g_02414	Pral.g_01807
OG0001101	Prbl.g_02413	Pral.g_01805
OG0001102	Prbl.g_02410	Pral.g_01802
OG0001103	Prbl.g_02408	Pral.g_01800
OG0001104	Prbl.g_02351	Pral.g_01777
OG0001105	Prbl.g_02356	Pral.g_01773
OG0001106	Prbl.g_02466	Pral.g_01639
OG0001107	Prbl.g_02476	Pral.g_01629
OG0001108	Prbl.g_02483	Pral.g_01625
OG0001109	Prbl.g_02485	Pral.g_01624
OG0001110	Prbl.g_02487	Pral.g_01622
OG0001111	Prbl.g_02489	Pral.g_01621
OG0001112	Prbl.g_02491	Pral.g_01620
OG0001113	Prbl.g_02492	Pral.g_01619
OG0001114	Prbl.g_02493	Pral.g_01618
OG0001115	Prbl.g_02495	Pral.g_01616
OG0001116	Prbl.g_02496	Pral.g_01615
OG0001117	Prbl.g_02497	Pral.g_01614
OG0001118	Prbl.g_02498	Pral.g_01613
OG0001119	Prbl.g_02499	Pral.g_01612
OG0001120	Prbl.g_02501	Pral.g_01611
