Orthogroup	Prbl	Syak
OG0000564	Prbl.g_01892	Syak.g_02676
OG0000565	Prbl.g_01895	Syak.g_02679
OG0000566	Prbl.g_01899	Syak.g_02683
OG0000567	Prbl.g_01903	Syak.g_02687
OG0000568	Prbl.g_01905	Syak.g_02690
OG0000569	Prbl.g_01801	Syak.g_02691
OG0000570	Prbl.g_01800	Syak.g_02692
OG0000571	Prbl.g_01797	Syak.g_02696
OG0000572	Prbl.g_01781	Syak.g_02713
OG0000573	Prbl.g_01774	Syak.g_02723
OG0000574	Prbl.g_01773	Syak.g_02724
OG0000575	Prbl.g_01764	Syak.g_02729
OG0000576	Prbl.g_01762	Syak.g_02731
OG0000577	Prbl.g_01761	Syak.g_02732
OG0000578	Prbl.g_01760	Syak.g_02733
OG0000579	Prbl.g_01759	Syak.g_02734
OG0000580	Prbl.g_01758	Syak.g_02735
OG0000581	Prbl.g_01754	Syak.g_02742
OG0000582	Prbl.g_01750	Syak.g_02748
OG0000583	Prbl.g_01749	Syak.g_02749
OG0000584	Prbl.g_01748	Syak.g_02750
OG0000585	Prbl.g_01746	Syak.g_02753
OG0000586	Prbl.g_01744	Syak.g_02754
OG0000587	Prbl.g_01742	Syak.g_02756
OG0000588	Prbl.g_01613	Syak.g_00004
OG0000589	Prbl.g_01616	Syak.g_00008
OG0000590	Prbl.g_01617	Syak.g_00009
OG0000591	Prbl.g_01624	Syak.g_00017
OG0000592	Prbl.g_01625	Syak.g_00018
OG0000593	Prbl.g_01635	Syak.g_00031
OG0000594	Prbl.g_01636	Syak.g_00032
OG0000595	Prbl.g_01637	Syak.g_00033
OG0000596	Prbl.g_01642	Syak.g_00038
OG0000597	Prbl.g_01645	Syak.g_00041
OG0000598	Prbl.g_01646	Syak.g_00042
OG0000599	Prbl.g_01656	Syak.g_00045
OG0000600	Prbl.g_01657	Syak.g_00046
OG0000601	Prbl.g_01658	Syak.g_00047
OG0000602	Prbl.g_01662	Syak.g_00053
OG0000603	Prbl.g_01663	Syak.g_00054
OG0000604	Prbl.g_01664	Syak.g_00056
OG0000605	Prbl.g_01043	Syak.g_00259
OG0000606	Prbl.g_01032	Syak.g_00326
OG0000607	Prbl.g_01412	Syak.g_00329
OG0000608	Prbl.g_01411	Syak.g_00330
OG0000609	Prbl.g_01409	Syak.g_00332
OG0000610	Prbl.g_01401	Syak.g_00347
OG0000611	Prbl.g_01398	Syak.g_00350
OG0000612	Prbl.g_01397	Syak.g_00351
OG0000613	Prbl.g_00891	Syak.g_01525
OG0000614	Prbl.g_01872	Syak.g_00705
OG0000615	Prbl.g_02373	Syak.g_00393
OG0000616	Prbl.g_02137	Syak.g_01810
OG0000617	Prbl.g_02561	Syak.g_00799
OG0000618	Prbl.g_02560	Syak.g_00798
OG0000619	Prbl.g_02559	Syak.g_00797
OG0000620	Prbl.g_02555	Syak.g_00779
OG0000621	Prbl.g_02554	Syak.g_00780
OG0000622	Prbl.g_02553	Syak.g_00781
OG0000623	Prbl.g_02552	Syak.g_00782
OG0000624	Prbl.g_02551	Syak.g_00784
OG0000625	Prbl.g_02550	Syak.g_00785
OG0000626	Prbl.g_02549	Syak.g_00786
OG0000627	Prbl.g_02426	Syak.g_00561
OG0000628	Prbl.g_02427	Syak.g_00560
OG0000629	Prbl.g_02430	Syak.g_00556
OG0000630	Prbl.g_02434	Syak.g_00552
OG0000631	Prbl.g_02440	Syak.g_00545
OG0000632	Prbl.g_02441	Syak.g_00544
OG0000633	Prbl.g_02442	Syak.g_00542
OG0000634	Prbl.g_02339	Syak.g_00430
OG0000635	Prbl.g_02338	Syak.g_00431
OG0000636	Prbl.g_02336	Syak.g_00433
OG0000637	Prbl.g_02334	Syak.g_00435
OG0000638	Prbl.g_02333	Syak.g_00436
OG0000639	Prbl.g_02332	Syak.g_00437
OG0000640	Prbl.g_02331	Syak.g_00438
OG0000641	Prbl.g_02327	Syak.g_00442
OG0000642	Prbl.g_02326	Syak.g_00443
OG0000643	Prbl.g_02325	Syak.g_00444
OG0000644	Prbl.g_02324	Syak.g_00445
OG0000645	Prbl.g_02323	Syak.g_00447
OG0000646	Prbl.g_02320	Syak.g_00450
OG0000647	Prbl.g_02317	Syak.g_00452
OG0000648	Prbl.g_02315	Syak.g_00456
OG0000649	Prbl.g_02314	Syak.g_00457
OG0000650	Prbl.g_02313	Syak.g_00458
OG0000651	Prbl.g_02312	Syak.g_00459
OG0000652	Prbl.g_02311	Syak.g_00460
OG0000653	Prbl.g_02309	Syak.g_00462
OG0000654	Prbl.g_02308	Syak.g_00625
OG0000655	Prbl.g_02307	Syak.g_00624
OG0000656	Prbl.g_02304	Syak.g_00621
OG0000657	Prbl.g_01540	Syak.g_00609
OG0000658	Prbl.g_01542	Syak.g_00606
OG0000659	Prbl.g_01543	Syak.g_00605
OG0000660	Prbl.g_01547	Syak.g_00601
OG0000661	Prbl.g_01549	Syak.g_00599
OG0000662	Prbl.g_01551	Syak.g_00597
OG0000663	Prbl.g_01554	Syak.g_00594
OG0000664	Prbl.g_01555	Syak.g_00593
OG0000665	Prbl.g_01568	Syak.g_00086
OG0000666	Prbl.g_01571	Syak.g_00078
OG0000667	Prbl.g_01579	Syak.g_00340
OG0000668	Prbl.g_02530	Syak.g_00643
OG0000669	Prbl.g_01588	Syak.g_00363
OG0000670	Prbl.g_01078	Syak.g_00366
OG0000671	Prbl.g_02412	Syak.g_00368
OG0000672	Prbl.g_02409	Syak.g_00371
OG0000673	Prbl.g_02406	Syak.g_00374
OG0000674	Prbl.g_02404	Syak.g_00376
OG0000675	Prbl.g_02403	Syak.g_00377
OG0000676	Prbl.g_02395	Syak.g_00379
OG0000677	Prbl.g_02393	Syak.g_00380
OG0000678	Prbl.g_02388	Syak.g_00386
OG0000679	Prbl.g_02368	Syak.g_00397
OG0000680	Prbl.g_02367	Syak.g_00398
OG0000681	Prbl.g_02365	Syak.g_00401
OG0000682	Prbl.g_02364	Syak.g_00402
OG0000683	Prbl.g_02363	Syak.g_00403
OG0000684	Prbl.g_02350	Syak.g_00409
OG0000685	Prbl.g_02352	Syak.g_00411
OG0000686	Prbl.g_02353	Syak.g_00412
OG0000687	Prbl.g_02354	Syak.g_00413
OG0000688	Prbl.g_02348	Syak.g_00418
OG0000689	Prbl.g_02347	Syak.g_00421
OG0000690	Prbl.g_02346	Syak.g_00422
OG0000691	Prbl.g_02345	Syak.g_00423
OG0000692	Prbl.g_02344	Syak.g_00424
OG0000693	Prbl.g_02343	Syak.g_00426
OG0000694	Prbl.g_02342	Syak.g_00427
OG0000695	Prbl.g_02444	Syak.g_00540
OG0000696	Prbl.g_02445	Syak.g_00539
OG0000697	Prbl.g_02447	Syak.g_00538
OG0000698	Prbl.g_02450	Syak.g_00535
OG0000699	Prbl.g_02452	Syak.g_00534
OG0000700	Prbl.g_02453	Syak.g_00533
OG0000701	Prbl.g_02454	Syak.g_00532
OG0000702	Prbl.g_02462	Syak.g_00522
OG0000703	Prbl.g_02463	Syak.g_00521
OG0000704	Prbl.g_02465	Syak.g_00519
OG0000705	Prbl.g_02471	Syak.g_00511
OG0000706	Prbl.g_02472	Syak.g_00510
OG0000707	Prbl.g_02473	Syak.g_00509
OG0000708	Prbl.g_02475	Syak.g_00506
OG0000709	Prbl.g_02482	Syak.g_00498
OG0000710	Prbl.g_02486	Syak.g_00494
OG0000711	Prbl.g_02508	Syak.g_00466
OG0000712	Prbl.g_02509	Syak.g_00464
OG0000713	Prbl.g_02510	Syak.g_00463
OG0000714	Prbl.g_02514	Syak.g_00629
OG0000715	Prbl.g_02516	Syak.g_00631
OG0000716	Prbl.g_02520	Syak.g_00635
OG0000717	Prbl.g_02521	Syak.g_00636
OG0000718	Prbl.g_02526	Syak.g_00640
OG0000719	Prbl.g_02528	Syak.g_00642
OG0000720	Prbl.g_02541	Syak.g_00655
OG0000721	Prbl.g_02542	Syak.g_00657
OG0000722	Prbl.g_02543	Syak.g_00658
OG0000723	Prbl.g_02547	Syak.g_00790
OG0000724	Prbl.g_00932	Syak.g_00749
OG0000725	Prbl.g_00925	Syak.g_00731
OG0000726	Prbl.g_00924	Syak.g_00730
OG0000727	Prbl.g_00923	Syak.g_00729
OG0000728	Prbl.g_00922	Syak.g_00727
OG0000729	Prbl.g_02062	Syak.g_01683
OG0000730	Prbl.g_01199	Syak.g_01248
OG0000731	Prbl.g_01208	Syak.g_01237
OG0000732	Prbl.g_01993	Syak.g_01739
OG0000733	Prbl.g_02197	Syak.g_01905
OG0000734	Prbl.g_00545	Syak.g_02184
OG0000735	Prbl.g_02066	Syak.g_00914
OG0000736	Prbl.g_02067	Syak.g_00913
OG0000737	Prbl.g_02068	Syak.g_00912
OG0000738	Prbl.g_02075	Syak.g_00907
OG0000739	Prbl.g_02077	Syak.g_00906
OG0000740	Prbl.g_02078	Syak.g_00905
OG0000741	Prbl.g_02081	Syak.g_00902
OG0000742	Prbl.g_02083	Syak.g_00899
OG0000743	Prbl.g_02085	Syak.g_00897
OG0000744	Prbl.g_02086	Syak.g_00896
OG0000745	Prbl.g_02088	Syak.g_00894
OG0000746	Prbl.g_02090	Syak.g_00892
OG0000747	Prbl.g_02091	Syak.g_00891
OG0000748	Prbl.g_02103	Syak.g_00875
OG0000749	Prbl.g_02104	Syak.g_00874
OG0000750	Prbl.g_02105	Syak.g_00873
OG0000751	Prbl.g_00179	Syak.g_00862
OG0000752	Prbl.g_00181	Syak.g_00860
OG0000753	Prbl.g_00184	Syak.g_00857
OG0000754	Prbl.g_01379	Syak.g_00852
OG0000755	Prbl.g_01120	Syak.g_00841
OG0000756	Prbl.g_01119	Syak.g_00840
OG0000757	Prbl.g_01112	Syak.g_00833
OG0000758	Prbl.g_01111	Syak.g_00832
OG0000759	Prbl.g_01110	Syak.g_00831
OG0000760	Prbl.g_01109	Syak.g_00830
OG0000761	Prbl.g_01108	Syak.g_00829
OG0000762	Prbl.g_01377	Syak.g_00827
OG0000763	Prbl.g_01375	Syak.g_00825
OG0000764	Prbl.g_01374	Syak.g_00824
OG0000765	Prbl.g_02590	Syak.g_00669
OG0000766	Prbl.g_02591	Syak.g_00670
OG0000767	Prbl.g_02593	Syak.g_00672
OG0000768	Prbl.g_02594	Syak.g_00673
OG0000769	Prbl.g_00186	Syak.g_00675
OG0000770	Prbl.g_01103	Syak.g_00678
OG0000771	Prbl.g_00937	Syak.g_00755
OG0000772	Prbl.g_00461	Syak.g_02048
OG0000773	Prbl.g_00113	Syak.g_00921
OG0000774	Prbl.g_01713	Syak.g_00926
OG0000775	Prbl.g_01715	Syak.g_00929
OG0000776	Prbl.g_01716	Syak.g_00930
OG0000777	Prbl.g_01717	Syak.g_00931
OG0000778	Prbl.g_01718	Syak.g_00932
OG0000779	Prbl.g_01723	Syak.g_00938
OG0000780	Prbl.g_01726	Syak.g_00942
OG0000781	Prbl.g_01730	Syak.g_00946
OG0000782	Prbl.g_01731	Syak.g_00947
OG0000783	Prbl.g_01732	Syak.g_00948
OG0000784	Prbl.g_01733	Syak.g_00949
OG0000785	Prbl.g_01735	Syak.g_00951
OG0000786	Prbl.g_01738	Syak.g_00956
OG0000787	Prbl.g_01739	Syak.g_00957
OG0000788	Prbl.g_00658	Syak.g_00048
OG0000789	Prbl.g_01695	Syak.g_00085
OG0000790	Prbl.g_00498	Syak.g_02560
OG0000791	Prbl.g_00496	Syak.g_02558
OG0000792	Prbl.g_00495	Syak.g_02557
OG0000793	Prbl.g_00491	Syak.g_02552
OG0000794	Prbl.g_00490	Syak.g_02551
OG0000795	Prbl.g_00489	Syak.g_02550
OG0000796	Prbl.g_00485	Syak.g_02547
OG0000797	Prbl.g_00484	Syak.g_02546
OG0000798	Prbl.g_01456	Syak.g_01456
OG0000799	Prbl.g_00152	Syak.g_00981
OG0000800	Prbl.g_00153	Syak.g_00989
OG0000801	Prbl.g_00154	Syak.g_00990
OG0000802	Prbl.g_00161	Syak.g_00995
OG0000803	Prbl.g_00257	Syak.g_01021
OG0000804	Prbl.g_00255	Syak.g_01026
OG0000805	Prbl.g_00253	Syak.g_01029
OG0000806	Prbl.g_00251	Syak.g_01031
OG0000807	Prbl.g_00249	Syak.g_01033
OG0000808	Prbl.g_00248	Syak.g_01034
OG0000809	Prbl.g_00244	Syak.g_01038
OG0000810	Prbl.g_00243	Syak.g_01039
OG0000811	Prbl.g_00231	Syak.g_01045
OG0000812	Prbl.g_00229	Syak.g_01047
OG0000813	Prbl.g_00228	Syak.g_01048
OG0000814	Prbl.g_00226	Syak.g_01051
OG0000815	Prbl.g_00225	Syak.g_01053
OG0000816	Prbl.g_00223	Syak.g_01055
OG0000817	Prbl.g_00222	Syak.g_01056
OG0000818	Prbl.g_00684	Syak.g_01060
OG0000819	Prbl.g_00685	Syak.g_01064
OG0000820	Prbl.g_00686	Syak.g_01065
OG0000821	Prbl.g_00693	Syak.g_01071
OG0000822	Prbl.g_00695	Syak.g_01073
OG0000823	Prbl.g_00696	Syak.g_01074
OG0000824	Prbl.g_00700	Syak.g_01080
OG0000825	Prbl.g_00701	Syak.g_01081
OG0000826	Prbl.g_00702	Syak.g_01082
OG0000827	Prbl.g_00703	Syak.g_01083
OG0000828	Prbl.g_00706	Syak.g_01086
OG0000829	Prbl.g_00707	Syak.g_01087
OG0000830	Prbl.g_00708	Syak.g_01088
OG0000831	Prbl.g_00710	Syak.g_01091
OG0000832	Prbl.g_00456	Syak.g_02482
OG0000833	Prbl.g_00448	Syak.g_02473
OG0000834	Prbl.g_00447	Syak.g_02470
OG0000835	Prbl.g_00446	Syak.g_02469
OG0000836	Prbl.g_00444	Syak.g_02466
OG0000837	Prbl.g_00443	Syak.g_02465
OG0000838	Prbl.g_00440	Syak.g_02461
OG0000839	Prbl.g_00439	Syak.g_02460
OG0000840	Prbl.g_00438	Syak.g_02459
OG0000841	Prbl.g_00437	Syak.g_02458
OG0000842	Prbl.g_00436	Syak.g_02457
OG0000843	Prbl.g_00435	Syak.g_02456
OG0000844	Prbl.g_00433	Syak.g_02454
OG0000845	Prbl.g_00432	Syak.g_02453
OG0000846	Prbl.g_00431	Syak.g_02452
OG0000847	Prbl.g_00430	Syak.g_02451
OG0000848	Prbl.g_00429	Syak.g_02449
OG0000849	Prbl.g_00428	Syak.g_02448
OG0000850	Prbl.g_00427	Syak.g_02445
OG0000851	Prbl.g_00423	Syak.g_02440
OG0000852	Prbl.g_00422	Syak.g_02439
OG0000853	Prbl.g_00418	Syak.g_02435
OG0000854	Prbl.g_00416	Syak.g_02433
OG0000855	Prbl.g_00415	Syak.g_02432
OG0000856	Prbl.g_01627	Syak.g_00021
OG0000857	Prbl.g_02318	Syak.g_00451
OG0000858	Prbl.g_00404	Syak.g_02426
OG0000859	Prbl.g_00403	Syak.g_02425
OG0000860	Prbl.g_00392	Syak.g_02414
OG0000861	Prbl.g_00391	Syak.g_02413
OG0000862	Prbl.g_00389	Syak.g_02412
OG0000863	Prbl.g_00385	Syak.g_02409
OG0000864	Prbl.g_00383	Syak.g_02408
OG0000865	Prbl.g_00382	Syak.g_02407
OG0000866	Prbl.g_00381	Syak.g_02406
OG0000867	Prbl.g_00380	Syak.g_02405
OG0000868	Prbl.g_00378	Syak.g_02402
OG0000869	Prbl.g_00375	Syak.g_02398
OG0000870	Prbl.g_00370	Syak.g_02393
OG0000871	Prbl.g_00369	Syak.g_02392
OG0000872	Prbl.g_00367	Syak.g_02386
OG0000873	Prbl.g_00364	Syak.g_02383
OG0000874	Prbl.g_00360	Syak.g_02379
OG0000875	Prbl.g_00359	Syak.g_02377
OG0000876	Prbl.g_00358	Syak.g_02375
OG0000877	Prbl.g_00355	Syak.g_02372
OG0000878	Prbl.g_00354	Syak.g_02371
OG0000879	Prbl.g_00353	Syak.g_02370
OG0000880	Prbl.g_00352	Syak.g_02369
OG0000881	Prbl.g_00347	Syak.g_02363
OG0000882	Prbl.g_00342	Syak.g_02358
OG0000883	Prbl.g_00340	Syak.g_02355
OG0000884	Prbl.g_00338	Syak.g_02353
OG0000885	Prbl.g_00337	Syak.g_02352
OG0000886	Prbl.g_00336	Syak.g_02351
OG0000887	Prbl.g_00335	Syak.g_02350
OG0000888	Prbl.g_00333	Syak.g_02348
OG0000889	Prbl.g_00331	Syak.g_02346
OG0000890	Prbl.g_00317	Syak.g_02334
OG0000891	Prbl.g_00316	Syak.g_02333
OG0000892	Prbl.g_02620	Syak.g_02329
OG0000893	Prbl.g_02680	Syak.g_01393
OG0000894	Prbl.g_02684	Syak.g_01390
OG0000895	Prbl.g_01061	Syak.g_01386
OG0000896	Prbl.g_01060	Syak.g_01385
OG0000897	Prbl.g_01058	Syak.g_01383
OG0000898	Prbl.g_01057	Syak.g_01382
OG0000899	Prbl.g_01056	Syak.g_01381
OG0000900	Prbl.g_01055	Syak.g_01380
OG0000901	Prbl.g_01051	Syak.g_01375
OG0000902	Prbl.g_01049	Syak.g_01368
OG0000903	Prbl.g_00954	Syak.g_01353
OG0000904	Prbl.g_00949	Syak.g_01358
OG0000905	Prbl.g_00947	Syak.g_01363
OG0000906	Prbl.g_01045	Syak.g_01366
OG0000907	Prbl.g_00956	Syak.g_01351
OG0000908	Prbl.g_00959	Syak.g_01348
OG0000909	Prbl.g_00960	Syak.g_01347
OG0000910	Prbl.g_00961	Syak.g_01346
OG0000911	Prbl.g_00963	Syak.g_01344
OG0000912	Prbl.g_00964	Syak.g_01343
OG0000913	Prbl.g_00965	Syak.g_01342
OG0000914	Prbl.g_00966	Syak.g_01341
OG0000915	Prbl.g_00967	Syak.g_01339
OG0000916	Prbl.g_00968	Syak.g_01338
OG0000917	Prbl.g_00969	Syak.g_01337
OG0000918	Prbl.g_00970	Syak.g_01336
OG0000919	Prbl.g_00971	Syak.g_01335
OG0000920	Prbl.g_00972	Syak.g_01334
OG0000921	Prbl.g_00973	Syak.g_01333
OG0000922	Prbl.g_00974	Syak.g_01332
OG0000923	Prbl.g_00978	Syak.g_01328
OG0000924	Prbl.g_00979	Syak.g_01327
OG0000925	Prbl.g_00980	Syak.g_01326
OG0000926	Prbl.g_00981	Syak.g_01325
OG0000927	Prbl.g_00983	Syak.g_01323
OG0000928	Prbl.g_00984	Syak.g_01322
OG0000929	Prbl.g_00985	Syak.g_01321
OG0000930	Prbl.g_00986	Syak.g_01320
OG0000931	Prbl.g_00987	Syak.g_01319
OG0000932	Prbl.g_00988	Syak.g_01318
OG0000933	Prbl.g_00993	Syak.g_01312
OG0000934	Prbl.g_00995	Syak.g_01310
OG0000935	Prbl.g_00996	Syak.g_01309
OG0000936	Prbl.g_00997	Syak.g_01308
OG0000937	Prbl.g_00998	Syak.g_01307
OG0000938	Prbl.g_01127	Syak.g_01304
OG0000939	Prbl.g_01128	Syak.g_01303
OG0000940	Prbl.g_01137	Syak.g_01297
OG0000941	Prbl.g_01139	Syak.g_01295
OG0000942	Prbl.g_01141	Syak.g_01293
OG0000943	Prbl.g_01142	Syak.g_01292
OG0000944	Prbl.g_01144	Syak.g_01290
OG0000945	Prbl.g_01146	Syak.g_01288
OG0000946	Prbl.g_01174	Syak.g_01283
OG0000947	Prbl.g_01177	Syak.g_01280
OG0000948	Prbl.g_01178	Syak.g_01279
OG0000949	Prbl.g_01181	Syak.g_01551
OG0000950	Prbl.g_00856	Syak.g_01562
OG0000951	Prbl.g_00851	Syak.g_01569
OG0000952	Prbl.g_00844	Syak.g_01574
OG0000953	Prbl.g_00840	Syak.g_01627
OG0000954	Prbl.g_01306	Syak.g_01633
OG0000955	Prbl.g_01305	Syak.g_01634
OG0000956	Prbl.g_01303	Syak.g_01636
OG0000957	Prbl.g_01287	Syak.g_01648
OG0000958	Prbl.g_01286	Syak.g_01649
OG0000959	Prbl.g_02638	Syak.g_01653
OG0000960	Prbl.g_02637	Syak.g_01654
OG0000961	Prbl.g_01235	Syak.g_01679
OG0000962	Prbl.g_02063	Syak.g_01682
OG0000963	Prbl.g_02058	Syak.g_01687
OG0000964	Prbl.g_02057	Syak.g_01688
OG0000965	Prbl.g_02056	Syak.g_01689
OG0000966	Prbl.g_02023	Syak.g_01711
OG0000967	Prbl.g_02017	Syak.g_01715
OG0000968	Prbl.g_02014	Syak.g_01719
OG0000969	Prbl.g_02012	Syak.g_01721
OG0000970	Prbl.g_02011	Syak.g_01722
OG0000971	Prbl.g_02009	Syak.g_01724
OG0000972	Prbl.g_02008	Syak.g_01725
OG0000973	Prbl.g_02007	Syak.g_01726
OG0000974	Prbl.g_02006	Syak.g_01727
OG0000975	Prbl.g_02005	Syak.g_01728
OG0000976	Prbl.g_02004	Syak.g_01729
OG0000977	Prbl.g_02002	Syak.g_01731
OG0000978	Prbl.g_02001	Syak.g_01732
OG0000979	Prbl.g_01998	Syak.g_01735
OG0000980	Prbl.g_01994	Syak.g_01738
OG0000981	Prbl.g_01991	Syak.g_01741
OG0000982	Prbl.g_02238	Syak.g_01941
OG0000983	Prbl.g_02237	Syak.g_01940
OG0000984	Prbl.g_02236	Syak.g_01939
OG0000985	Prbl.g_02232	Syak.g_01935
OG0000986	Prbl.g_02230	Syak.g_01933
OG0000987	Prbl.g_02228	Syak.g_01931
OG0000988	Prbl.g_02224	Syak.g_01925
OG0000989	Prbl.g_02214	Syak.g_01912
OG0000990	Prbl.g_02192	Syak.g_01900
OG0000991	Prbl.g_02189	Syak.g_01896
OG0000992	Prbl.g_02186	Syak.g_01893
OG0000993	Prbl.g_02185	Syak.g_01892
OG0000994	Prbl.g_02182	Syak.g_01889
OG0000995	Prbl.g_02173	Syak.g_01880
OG0000996	Prbl.g_02160	Syak.g_01839
OG0000997	Prbl.g_02151	Syak.g_01828
OG0000998	Prbl.g_02149	Syak.g_01826
OG0000999	Prbl.g_02148	Syak.g_01825
OG0001000	Prbl.g_02145	Syak.g_01821
OG0001001	Prbl.g_02141	Syak.g_01814
OG0001002	Prbl.g_02134	Syak.g_01807
OG0001003	Prbl.g_02132	Syak.g_01806
OG0001004	Prbl.g_02131	Syak.g_01805
OG0001005	Prbl.g_02129	Syak.g_01804
OG0001006	Prbl.g_02123	Syak.g_01797
OG0001007	Prbl.g_02121	Syak.g_01795
OG0001008	Prbl.g_00651	Syak.g_01190
OG0001009	Prbl.g_01972	Syak.g_01762
OG0001010	Prbl.g_01973	Syak.g_01761
OG0001011	Prbl.g_01975	Syak.g_01759
OG0001012	Prbl.g_02241	Syak.g_01946
OG0001013	Prbl.g_02266	Syak.g_01969
OG0001014	Prbl.g_02275	Syak.g_01975
OG0001015	Prbl.g_02276	Syak.g_01976
OG0001016	Prbl.g_00603	Syak.g_02250
OG0001017	Prbl.g_00597	Syak.g_02244
OG0001018	Prbl.g_00595	Syak.g_02242
OG0001019	Prbl.g_00582	Syak.g_02218
OG0001020	Prbl.g_00576	Syak.g_02214
OG0001021	Prbl.g_00572	Syak.g_02210
OG0001022	Prbl.g_00567	Syak.g_02205
OG0001023	Prbl.g_00566	Syak.g_02204
OG0001024	Prbl.g_00562	Syak.g_02201
OG0001025	Prbl.g_00555	Syak.g_02195
OG0001026	Prbl.g_00542	Syak.g_02182
OG0001027	Prbl.g_01332	Syak.g_02178
OG0001028	Prbl.g_01330	Syak.g_02176
OG0001029	Prbl.g_01328	Syak.g_02174
OG0001030	Prbl.g_00822	Syak.g_02153
OG0001031	Prbl.g_00074	Syak.g_02079
OG0001032	Prbl.g_00077	Syak.g_02077
OG0001033	Prbl.g_01281	Syak.g_02037
OG0001034	Prbl.g_00199	Syak.g_02305
OG0001035	Prbl.g_01498	Syak.g_01422
OG0001036	Prbl.g_01494	Syak.g_01427
OG0001037	Prbl.g_01492	Syak.g_01429
OG0001038	Prbl.g_01455	Syak.g_01457
OG0001039	Prbl.g_01452	Syak.g_01460
OG0001040	Prbl.g_01449	Syak.g_01463
OG0001041	Prbl.g_01444	Syak.g_01468
OG0001042	Prbl.g_01419	Syak.g_01500
OG0001043	Prbl.g_01417	Syak.g_01504
OG0001044	Prbl.g_01200	Syak.g_01247
OG0001045	Prbl.g_01211	Syak.g_01234
OG0001046	Prbl.g_00410	Syak.g_00479
OG0001047	Prbl.g_00649	Syak.g_01188
OG0001048	Prbl.g_00648	Syak.g_01187
OG0001049	Prbl.g_00645	Syak.g_01184
OG0001050	Prbl.g_00644	Syak.g_01183
OG0001051	Prbl.g_00643	Syak.g_01182
OG0001052	Prbl.g_01344	Syak.g_01122
OG0001053	Prbl.g_00514	Syak.g_02577
OG0001054	Prbl.g_00532	Syak.g_02596
OG0001055	Prbl.g_00790	Syak.g_02617
OG0001056	Prbl.g_00761	Syak.g_02645
OG0001057	Prbl.g_00749	Syak.g_00964
OG0001058	Prbl.g_01883	Syak.g_02668
OG0001060	Prbl.g_01894	Syak.g_02677
OG0001061	Prbl.g_01796	Syak.g_02697
OG0001062	Prbl.g_01794	Syak.g_02699
OG0001063	Prbl.g_01790	Syak.g_02704
OG0001064	Prbl.g_01789	Syak.g_02705
OG0001065	Prbl.g_01788	Syak.g_02706
OG0001066	Prbl.g_01787	Syak.g_02707
OG0001067	Prbl.g_01786	Syak.g_02708
OG0001068	Prbl.g_01785	Syak.g_02709
OG0001069	Prbl.g_01784	Syak.g_02710
OG0001070	Prbl.g_01780	Syak.g_02714
OG0001071	Prbl.g_01779	Syak.g_02715
OG0001072	Prbl.g_01776	Syak.g_02721
OG0001073	Prbl.g_01757	Syak.g_02736
OG0001074	Prbl.g_01610	Syak.g_00098
OG0001075	Prbl.g_01611	Syak.g_02760
OG0001076	Prbl.g_01619	Syak.g_00011
OG0001077	Prbl.g_01629	Syak.g_00024
OG0001078	Prbl.g_01640	Syak.g_00036
OG0001079	Prbl.g_01659	Syak.g_00049
OG0001080	Prbl.g_01041	Syak.g_00264
OG0001081	Prbl.g_01031	Syak.g_00327
OG0001082	Prbl.g_01030	Syak.g_00328
OG0001083	Prbl.g_01405	Syak.g_00336
OG0001084	Prbl.g_01404	Syak.g_00337
OG0001085	Prbl.g_01394	Syak.g_00354
OG0001086	Prbl.g_01392	Syak.g_00356
OG0001087	Prbl.g_01853	Syak.g_00691
OG0001088	Prbl.g_01857	Syak.g_00694
OG0001089	Prbl.g_00024	Syak.g_00722
OG0001090	Prbl.g_02565	Syak.g_00806
OG0001091	Prbl.g_02563	Syak.g_00804
OG0001092	Prbl.g_02562	Syak.g_00801
OG0001093	Prbl.g_02558	Syak.g_00794
OG0001094	Prbl.g_02341	Syak.g_00428
OG0001095	Prbl.g_02322	Syak.g_00448
OG0001096	Prbl.g_02306	Syak.g_00623
OG0001097	Prbl.g_01550	Syak.g_00598
OG0001098	Prbl.g_02423	Syak.g_00578
OG0001099	Prbl.g_01329	Syak.g_02175
OG0001100	Prbl.g_02414	Syak.g_00365
OG0001101	Prbl.g_02413	Syak.g_00367
OG0001102	Prbl.g_02410	Syak.g_00370
OG0001103	Prbl.g_02408	Syak.g_00372
OG0001104	Prbl.g_02351	Syak.g_00410
OG0001105	Prbl.g_02356	Syak.g_00414
OG0001106	Prbl.g_02466	Syak.g_00518
OG0001107	Prbl.g_02476	Syak.g_00505
OG0001108	Prbl.g_02483	Syak.g_00497
OG0001109	Prbl.g_02485	Syak.g_00495
OG0001110	Prbl.g_02487	Syak.g_00493
OG0001111	Prbl.g_02489	Syak.g_00491
OG0001112	Prbl.g_02491	Syak.g_00489
OG0001113	Prbl.g_02492	Syak.g_00406
OG0001114	Prbl.g_02493	Syak.g_00488
OG0001115	Prbl.g_02495	Syak.g_00484
OG0001116	Prbl.g_02496	Syak.g_00482
OG0001117	Prbl.g_02497	Syak.g_00481
OG0001118	Prbl.g_02498	Syak.g_00480
OG0001119	Prbl.g_02499	Syak.g_00478
OG0001120	Prbl.g_02501	Syak.g_00474
OG0001123	Prbl.g_02536	Syak.g_00650
OG0001124	Prbl.g_02538	Syak.g_00652
OG0001125	Prbl.g_02540	Syak.g_00654
