Orthogroup	Prbl	Prah
OG0000530	Prbl.g_00515	Prah.g_01562
OG0000531	Prbl.g_00516	Prah.g_01561
OG0000532	Prbl.g_00519	Prah.g_01558
OG0000533	Prbl.g_00521	Prah.g_01556
OG0000534	Prbl.g_00522	Prah.g_01555
OG0000535	Prbl.g_00523	Prah.g_01554
OG0000536	Prbl.g_00524	Prah.g_01553
OG0000537	Prbl.g_00525	Prah.g_01552
OG0000538	Prbl.g_00536	Prah.g_01541
OG0000539	Prbl.g_00806	Prah.g_01540
OG0000540	Prbl.g_00805	Prah.g_01539
OG0000541	Prbl.g_00804	Prah.g_01538
OG0000542	Prbl.g_00801	Prah.g_01535
OG0000543	Prbl.g_00799	Prah.g_01533
OG0000544	Prbl.g_00798	Prah.g_01532
OG0000545	Prbl.g_00797	Prah.g_01530
OG0000546	Prbl.g_00794	Prah.g_01528
OG0000547	Prbl.g_00792	Prah.g_01526
OG0000548	Prbl.g_00791	Prah.g_01525
OG0000549	Prbl.g_00785	Prah.g_01519
OG0000550	Prbl.g_00780	Prah.g_01514
OG0000551	Prbl.g_00776	Prah.g_01510
OG0000552	Prbl.g_00775	Prah.g_01509
OG0000553	Prbl.g_00770	Prah.g_01505
OG0000554	Prbl.g_00765	Prah.g_01500
OG0000555	Prbl.g_00747	Prah.g_01480
OG0000556	Prbl.g_02645	Prah.g_01474
OG0000557	Prbl.g_01878	Prah.g_01473
OG0000558	Prbl.g_01881	Prah.g_01470
OG0000559	Prbl.g_01885	Prah.g_01466
OG0000560	Prbl.g_01888	Prah.g_01463
OG0000561	Prbl.g_01889	Prah.g_01462
OG0000562	Prbl.g_01890	Prah.g_01461
OG0000563	Prbl.g_01891	Prah.g_01460
OG0000564	Prbl.g_01892	Prah.g_01459
OG0000565	Prbl.g_01895	Prah.g_01457
OG0000566	Prbl.g_01899	Prah.g_01452
OG0000567	Prbl.g_01903	Prah.g_01448
OG0000568	Prbl.g_01905	Prah.g_01446
OG0000569	Prbl.g_01801	Prah.g_01445
OG0000570	Prbl.g_01800	Prah.g_01444
OG0000571	Prbl.g_01797	Prah.g_01441
OG0000572	Prbl.g_01781	Prah.g_01425
OG0000573	Prbl.g_01774	Prah.g_01416
OG0000574	Prbl.g_01773	Prah.g_01415
OG0000575	Prbl.g_01764	Prah.g_01406
OG0000576	Prbl.g_01762	Prah.g_01404
OG0000577	Prbl.g_01761	Prah.g_01403
OG0000578	Prbl.g_01760	Prah.g_01402
OG0000579	Prbl.g_01759	Prah.g_01401
OG0000580	Prbl.g_01758	Prah.g_01400
OG0000581	Prbl.g_01754	Prah.g_01396
OG0000582	Prbl.g_01750	Prah.g_01392
OG0000583	Prbl.g_01749	Prah.g_01391
OG0000584	Prbl.g_01748	Prah.g_01390
OG0000585	Prbl.g_01746	Prah.g_01388
OG0000586	Prbl.g_01744	Prah.g_01387
OG0000587	Prbl.g_01742	Prah.g_01385
OG0000588	Prbl.g_01613	Prah.g_00529
OG0000589	Prbl.g_01616	Prah.g_00526
OG0000590	Prbl.g_01617	Prah.g_00525
OG0000591	Prbl.g_01624	Prah.g_00518
OG0000592	Prbl.g_01625	Prah.g_00517
OG0000593	Prbl.g_01635	Prah.g_00505
OG0000594	Prbl.g_01636	Prah.g_00504
OG0000595	Prbl.g_01637	Prah.g_00503
OG0000596	Prbl.g_01642	Prah.g_00498
OG0000597	Prbl.g_01645	Prah.g_00495
OG0000598	Prbl.g_01646	Prah.g_00494
OG0000599	Prbl.g_01656	Prah.g_00485
OG0000600	Prbl.g_01657	Prah.g_00484
OG0000601	Prbl.g_01658	Prah.g_00483
OG0000602	Prbl.g_01662	Prah.g_00478
OG0000603	Prbl.g_01663	Prah.g_00477
OG0000604	Prbl.g_01664	Prah.g_00476
OG0000605	Prbl.g_01043	Prah.g_00474
OG0000606	Prbl.g_01032	Prah.g_00466
OG0000607	Prbl.g_01412	Prah.g_00463
OG0000608	Prbl.g_01411	Prah.g_00462
OG0000609	Prbl.g_01409	Prah.g_00460
OG0000610	Prbl.g_01401	Prah.g_00452
OG0000611	Prbl.g_01398	Prah.g_00449
OG0000612	Prbl.g_01397	Prah.g_00448
OG0000613	Prbl.g_00891	Prah.g_02193
OG0000614	Prbl.g_01872	Prah.g_00985
OG0000615	Prbl.g_02373	Prah.g_00706
OG0000616	Prbl.g_02137	Prah.g_02588
OG0000617	Prbl.g_02561	Prah.g_00881
OG0000618	Prbl.g_02560	Prah.g_00880
OG0000619	Prbl.g_02559	Prah.g_00879
OG0000620	Prbl.g_02555	Prah.g_00875
OG0000621	Prbl.g_02554	Prah.g_00874
OG0000622	Prbl.g_02553	Prah.g_00873
OG0000623	Prbl.g_02552	Prah.g_00872
OG0000624	Prbl.g_02551	Prah.g_00871
OG0000625	Prbl.g_02550	Prah.g_00870
OG0000626	Prbl.g_02549	Prah.g_00869
OG0000627	Prbl.g_02426	Prah.g_00746
OG0000628	Prbl.g_02427	Prah.g_00747
OG0000629	Prbl.g_02430	Prah.g_00750
OG0000630	Prbl.g_02434	Prah.g_00754
OG0000631	Prbl.g_02440	Prah.g_00758
OG0000632	Prbl.g_02441	Prah.g_00759
OG0000633	Prbl.g_02442	Prah.g_00760
OG0000634	Prbl.g_02339	Prah.g_00671
OG0000635	Prbl.g_02338	Prah.g_00670
OG0000636	Prbl.g_02336	Prah.g_00668
OG0000637	Prbl.g_02334	Prah.g_00666
OG0000638	Prbl.g_02333	Prah.g_00665
OG0000639	Prbl.g_02332	Prah.g_00664
OG0000640	Prbl.g_02331	Prah.g_00663
OG0000641	Prbl.g_02327	Prah.g_00659
OG0000642	Prbl.g_02326	Prah.g_00658
OG0000643	Prbl.g_02325	Prah.g_00657
OG0000644	Prbl.g_02324	Prah.g_00656
OG0000645	Prbl.g_02323	Prah.g_00655
OG0000646	Prbl.g_02320	Prah.g_00652
OG0000647	Prbl.g_02317	Prah.g_00650
OG0000648	Prbl.g_02315	Prah.g_00648
OG0000649	Prbl.g_02314	Prah.g_00647
OG0000650	Prbl.g_02313	Prah.g_00646
OG0000651	Prbl.g_02312	Prah.g_00645
OG0000652	Prbl.g_02311	Prah.g_00644
OG0000653	Prbl.g_02309	Prah.g_00640
OG0000654	Prbl.g_02308	Prah.g_00639
OG0000655	Prbl.g_02307	Prah.g_00638
OG0000656	Prbl.g_02304	Prah.g_00635
OG0000657	Prbl.g_01540	Prah.g_00603
OG0000658	Prbl.g_01542	Prah.g_00601
OG0000659	Prbl.g_01543	Prah.g_00600
OG0000660	Prbl.g_01547	Prah.g_00596
OG0000661	Prbl.g_01549	Prah.g_00594
OG0000662	Prbl.g_01551	Prah.g_00592
OG0000663	Prbl.g_01554	Prah.g_00589
OG0000664	Prbl.g_01555	Prah.g_00588
OG0000665	Prbl.g_01568	Prah.g_00574
OG0000666	Prbl.g_01571	Prah.g_00572
OG0000667	Prbl.g_01579	Prah.g_00564
OG0000668	Prbl.g_02530	Prah.g_00850
OG0000669	Prbl.g_01588	Prah.g_00558
OG0000670	Prbl.g_01078	Prah.g_01212
OG0000671	Prbl.g_02412	Prah.g_00738
OG0000672	Prbl.g_02409	Prah.g_00735
OG0000673	Prbl.g_02406	Prah.g_00732
OG0000674	Prbl.g_02404	Prah.g_00730
OG0000675	Prbl.g_02403	Prah.g_00729
OG0000676	Prbl.g_02395	Prah.g_00726
OG0000677	Prbl.g_02393	Prah.g_00724
OG0000678	Prbl.g_02388	Prah.g_00721
OG0000679	Prbl.g_02368	Prah.g_00702
OG0000680	Prbl.g_02367	Prah.g_00701
OG0000681	Prbl.g_02365	Prah.g_00699
OG0000682	Prbl.g_02364	Prah.g_00698
OG0000683	Prbl.g_02363	Prah.g_00697
OG0000684	Prbl.g_02350	Prah.g_00683
OG0000685	Prbl.g_02352	Prah.g_00685
OG0000686	Prbl.g_02353	Prah.g_00686
OG0000687	Prbl.g_02354	Prah.g_00687
OG0000688	Prbl.g_02348	Prah.g_00681
OG0000689	Prbl.g_02347	Prah.g_00680
OG0000690	Prbl.g_02346	Prah.g_00679
OG0000691	Prbl.g_02345	Prah.g_00678
OG0000692	Prbl.g_02344	Prah.g_00677
OG0000693	Prbl.g_02343	Prah.g_00675
OG0000694	Prbl.g_02342	Prah.g_00674
OG0000695	Prbl.g_02444	Prah.g_00762
OG0000696	Prbl.g_02445	Prah.g_00763
OG0000697	Prbl.g_02447	Prah.g_00765
OG0000698	Prbl.g_02450	Prah.g_00768
OG0000699	Prbl.g_02452	Prah.g_00770
OG0000700	Prbl.g_02453	Prah.g_00771
OG0000701	Prbl.g_02454	Prah.g_00772
OG0000702	Prbl.g_02462	Prah.g_00780
OG0000703	Prbl.g_02463	Prah.g_00781
OG0000704	Prbl.g_02465	Prah.g_00783
OG0000705	Prbl.g_02471	Prah.g_00789
OG0000706	Prbl.g_02472	Prah.g_00790
OG0000707	Prbl.g_02473	Prah.g_00791
OG0000708	Prbl.g_02475	Prah.g_00793
OG0000709	Prbl.g_02482	Prah.g_00800
OG0000710	Prbl.g_02486	Prah.g_00805
OG0000711	Prbl.g_02508	Prah.g_00828
OG0000712	Prbl.g_02509	Prah.g_00829
OG0000713	Prbl.g_02510	Prah.g_00830
OG0000714	Prbl.g_02514	Prah.g_00833
OG0000715	Prbl.g_02516	Prah.g_00835
OG0000716	Prbl.g_02520	Prah.g_00839
OG0000717	Prbl.g_02521	Prah.g_00840
OG0000718	Prbl.g_02526	Prah.g_00846
OG0000719	Prbl.g_02528	Prah.g_00848
OG0000720	Prbl.g_02541	Prah.g_00861
OG0000721	Prbl.g_02542	Prah.g_00862
OG0000722	Prbl.g_02543	Prah.g_00863
OG0000723	Prbl.g_02547	Prah.g_00867
OG0000724	Prbl.g_00932	Prah.g_00910
OG0000725	Prbl.g_00925	Prah.g_00919
OG0000726	Prbl.g_00924	Prah.g_00920
OG0000727	Prbl.g_00923	Prah.g_00921
OG0000728	Prbl.g_00922	Prah.g_00922
OG0000729	Prbl.g_02062	Prah.g_00133
OG0000730	Prbl.g_01199	Prah.g_01942
OG0000731	Prbl.g_01208	Prah.g_01932
OG0000732	Prbl.g_01993	Prah.g_00054
OG0000733	Prbl.g_02197	Prah.g_02532
OG0000734	Prbl.g_00545	Prah.g_01905
OG0000735	Prbl.g_02066	Prah.g_01340
OG0000736	Prbl.g_02067	Prah.g_01339
OG0000737	Prbl.g_02068	Prah.g_01338
OG0000738	Prbl.g_02075	Prah.g_01331
OG0000739	Prbl.g_02077	Prah.g_01329
OG0000740	Prbl.g_02078	Prah.g_01328
OG0000741	Prbl.g_02081	Prah.g_01325
OG0000742	Prbl.g_02083	Prah.g_01323
OG0000743	Prbl.g_02085	Prah.g_01321
OG0000744	Prbl.g_02086	Prah.g_01320
OG0000745	Prbl.g_02088	Prah.g_01318
OG0000746	Prbl.g_02090	Prah.g_01316
OG0000747	Prbl.g_02091	Prah.g_01315
OG0000748	Prbl.g_02103	Prah.g_01304
OG0000749	Prbl.g_02104	Prah.g_01303
OG0000750	Prbl.g_02105	Prah.g_01302
OG0000751	Prbl.g_00179	Prah.g_01297
OG0000752	Prbl.g_00181	Prah.g_01295
OG0000753	Prbl.g_00184	Prah.g_01292
OG0000754	Prbl.g_01379	Prah.g_01262
OG0000755	Prbl.g_01120	Prah.g_01255
OG0000756	Prbl.g_01119	Prah.g_01254
OG0000757	Prbl.g_01112	Prah.g_01247
OG0000758	Prbl.g_01111	Prah.g_01246
OG0000759	Prbl.g_01110	Prah.g_01245
OG0000760	Prbl.g_01109	Prah.g_01244
OG0000761	Prbl.g_01108	Prah.g_01243
OG0000762	Prbl.g_01377	Prah.g_01263
OG0000763	Prbl.g_01375	Prah.g_01265
OG0000764	Prbl.g_01374	Prah.g_01266
OG0000765	Prbl.g_02590	Prah.g_01282
OG0000766	Prbl.g_02591	Prah.g_01283
OG0000767	Prbl.g_02593	Prah.g_01285
OG0000768	Prbl.g_02594	Prah.g_01286
OG0000769	Prbl.g_00186	Prah.g_01290
OG0000770	Prbl.g_01103	Prah.g_01239
OG0000771	Prbl.g_00937	Prah.g_00905
OG0000772	Prbl.g_00461	Prah.g_01610
OG0000773	Prbl.g_00113	Prah.g_01351
OG0000774	Prbl.g_01713	Prah.g_01355
OG0000775	Prbl.g_01715	Prah.g_01357
OG0000776	Prbl.g_01716	Prah.g_01358
OG0000777	Prbl.g_01717	Prah.g_01359
OG0000778	Prbl.g_01718	Prah.g_01360
OG0000779	Prbl.g_01723	Prah.g_01365
OG0000780	Prbl.g_01726	Prah.g_01368
OG0000781	Prbl.g_01730	Prah.g_01372
OG0000782	Prbl.g_01731	Prah.g_01373
OG0000783	Prbl.g_01732	Prah.g_01374
OG0000784	Prbl.g_01733	Prah.g_01375
OG0000785	Prbl.g_01735	Prah.g_01377
OG0000786	Prbl.g_01738	Prah.g_01380
OG0000787	Prbl.g_01739	Prah.g_01381
OG0000788	Prbl.g_00658	Prah.g_00224
OG0000789	Prbl.g_01695	Prah.g_01183
OG0000790	Prbl.g_00498	Prah.g_01580
OG0000791	Prbl.g_00496	Prah.g_01582
OG0000792	Prbl.g_00495	Prah.g_01583
OG0000793	Prbl.g_00491	Prah.g_01587
OG0000794	Prbl.g_00490	Prah.g_01588
OG0000795	Prbl.g_00489	Prah.g_01589
OG0000796	Prbl.g_00485	Prah.g_01593
OG0000797	Prbl.g_00484	Prah.g_01594
OG0000798	Prbl.g_01456	Prah.g_02131
OG0000799	Prbl.g_00152	Prah.g_00435
OG0000800	Prbl.g_00153	Prah.g_00434
OG0000801	Prbl.g_00154	Prah.g_00433
OG0000802	Prbl.g_00161	Prah.g_00427
OG0000803	Prbl.g_00257	Prah.g_00423
OG0000804	Prbl.g_00255	Prah.g_00421
OG0000805	Prbl.g_00253	Prah.g_00419
OG0000806	Prbl.g_00251	Prah.g_00417
OG0000807	Prbl.g_00249	Prah.g_00415
OG0000808	Prbl.g_00248	Prah.g_00414
OG0000809	Prbl.g_00244	Prah.g_00410
OG0000810	Prbl.g_00243	Prah.g_00409
OG0000811	Prbl.g_00231	Prah.g_00403
OG0000812	Prbl.g_00229	Prah.g_00401
OG0000813	Prbl.g_00228	Prah.g_00400
OG0000814	Prbl.g_00226	Prah.g_00398
OG0000815	Prbl.g_00225	Prah.g_00397
OG0000816	Prbl.g_00223	Prah.g_00395
OG0000817	Prbl.g_00222	Prah.g_00394
OG0000818	Prbl.g_00684	Prah.g_00386
OG0000819	Prbl.g_00685	Prah.g_00385
OG0000820	Prbl.g_00686	Prah.g_00384
OG0000821	Prbl.g_00693	Prah.g_00379
OG0000822	Prbl.g_00695	Prah.g_00376
OG0000823	Prbl.g_00696	Prah.g_00374
OG0000824	Prbl.g_00700	Prah.g_00370
OG0000825	Prbl.g_00701	Prah.g_00369
OG0000826	Prbl.g_00702	Prah.g_00368
OG0000827	Prbl.g_00703	Prah.g_00367
OG0000828	Prbl.g_00706	Prah.g_00364
OG0000829	Prbl.g_00707	Prah.g_00363
OG0000830	Prbl.g_00708	Prah.g_00362
OG0000831	Prbl.g_00710	Prah.g_00360
OG0000832	Prbl.g_00456	Prah.g_01615
OG0000833	Prbl.g_00448	Prah.g_01623
OG0000834	Prbl.g_00447	Prah.g_01624
OG0000835	Prbl.g_00446	Prah.g_01625
OG0000836	Prbl.g_00444	Prah.g_01627
OG0000837	Prbl.g_00443	Prah.g_01628
OG0000838	Prbl.g_00440	Prah.g_01632
OG0000839	Prbl.g_00439	Prah.g_01633
OG0000840	Prbl.g_00438	Prah.g_01634
OG0000841	Prbl.g_00437	Prah.g_01635
OG0000842	Prbl.g_00436	Prah.g_01636
OG0000843	Prbl.g_00435	Prah.g_01637
OG0000844	Prbl.g_00433	Prah.g_01639
OG0000845	Prbl.g_00432	Prah.g_01640
OG0000846	Prbl.g_00431	Prah.g_01641
OG0000847	Prbl.g_00430	Prah.g_01642
OG0000848	Prbl.g_00429	Prah.g_01643
OG0000849	Prbl.g_00428	Prah.g_01644
OG0000850	Prbl.g_00427	Prah.g_01645
OG0000851	Prbl.g_00423	Prah.g_01648
OG0000852	Prbl.g_00422	Prah.g_01649
OG0000853	Prbl.g_00418	Prah.g_01653
OG0000854	Prbl.g_00416	Prah.g_01655
OG0000855	Prbl.g_00415	Prah.g_01656
OG0000856	Prbl.g_01627	Prah.g_00515
OG0000857	Prbl.g_02318	Prah.g_00651
OG0000858	Prbl.g_00404	Prah.g_01667
OG0000859	Prbl.g_00403	Prah.g_01668
OG0000860	Prbl.g_00392	Prah.g_01678
OG0000861	Prbl.g_00391	Prah.g_01679
OG0000862	Prbl.g_00389	Prah.g_01681
OG0000863	Prbl.g_00385	Prah.g_01685
OG0000864	Prbl.g_00383	Prah.g_01687
OG0000865	Prbl.g_00382	Prah.g_01688
OG0000866	Prbl.g_00381	Prah.g_01689
OG0000867	Prbl.g_00380	Prah.g_01690
OG0000868	Prbl.g_00378	Prah.g_01692
OG0000869	Prbl.g_00375	Prah.g_01695
OG0000870	Prbl.g_00370	Prah.g_01700
OG0000871	Prbl.g_00369	Prah.g_01701
OG0000872	Prbl.g_00367	Prah.g_01703
OG0000873	Prbl.g_00364	Prah.g_01707
OG0000874	Prbl.g_00360	Prah.g_01711
OG0000875	Prbl.g_00359	Prah.g_01713
OG0000876	Prbl.g_00358	Prah.g_01714
OG0000877	Prbl.g_00355	Prah.g_01717
OG0000878	Prbl.g_00354	Prah.g_01718
OG0000879	Prbl.g_00353	Prah.g_01719
OG0000880	Prbl.g_00352	Prah.g_01720
OG0000881	Prbl.g_00347	Prah.g_01728
OG0000882	Prbl.g_00342	Prah.g_01733
OG0000883	Prbl.g_00340	Prah.g_01736
OG0000884	Prbl.g_00338	Prah.g_01738
OG0000885	Prbl.g_00337	Prah.g_01739
OG0000886	Prbl.g_00336	Prah.g_01740
OG0000887	Prbl.g_00335	Prah.g_01741
OG0000888	Prbl.g_00333	Prah.g_01743
OG0000889	Prbl.g_00331	Prah.g_01745
OG0000890	Prbl.g_00317	Prah.g_01759
OG0000891	Prbl.g_00316	Prah.g_01760
OG0000892	Prbl.g_02620	Prah.g_01762
OG0000893	Prbl.g_02680	Prah.g_02073
OG0000894	Prbl.g_02684	Prah.g_02070
OG0000895	Prbl.g_01061	Prah.g_02066
OG0000896	Prbl.g_01060	Prah.g_02065
OG0000897	Prbl.g_01058	Prah.g_02063
OG0000898	Prbl.g_01057	Prah.g_02062
OG0000899	Prbl.g_01056	Prah.g_02061
OG0000900	Prbl.g_01055	Prah.g_02060
OG0000901	Prbl.g_01051	Prah.g_02056
OG0000902	Prbl.g_01049	Prah.g_02054
OG0000903	Prbl.g_00954	Prah.g_02041
OG0000904	Prbl.g_00949	Prah.g_02046
OG0000905	Prbl.g_00947	Prah.g_02048
OG0000906	Prbl.g_01045	Prah.g_02050
OG0000907	Prbl.g_00956	Prah.g_02039
OG0000908	Prbl.g_00959	Prah.g_02036
OG0000909	Prbl.g_00960	Prah.g_02035
OG0000910	Prbl.g_00961	Prah.g_02034
OG0000911	Prbl.g_00963	Prah.g_02032
OG0000912	Prbl.g_00964	Prah.g_02031
OG0000913	Prbl.g_00965	Prah.g_02030
OG0000914	Prbl.g_00966	Prah.g_02029
OG0000915	Prbl.g_00967	Prah.g_02028
OG0000916	Prbl.g_00968	Prah.g_02027
OG0000917	Prbl.g_00969	Prah.g_02026
OG0000918	Prbl.g_00970	Prah.g_02025
OG0000919	Prbl.g_00971	Prah.g_02024
OG0000920	Prbl.g_00972	Prah.g_02023
OG0000921	Prbl.g_00973	Prah.g_02022
OG0000922	Prbl.g_00974	Prah.g_02021
OG0000923	Prbl.g_00978	Prah.g_02017
OG0000924	Prbl.g_00979	Prah.g_02016
OG0000925	Prbl.g_00980	Prah.g_02015
OG0000926	Prbl.g_00981	Prah.g_02014
OG0000927	Prbl.g_00983	Prah.g_02012
OG0000928	Prbl.g_00984	Prah.g_02011
OG0000929	Prbl.g_00985	Prah.g_02010
OG0000930	Prbl.g_00986	Prah.g_02009
OG0000931	Prbl.g_00987	Prah.g_02008
OG0000932	Prbl.g_00988	Prah.g_02007
OG0000933	Prbl.g_00993	Prah.g_02002
OG0000934	Prbl.g_00995	Prah.g_02000
OG0000935	Prbl.g_00996	Prah.g_01999
OG0000936	Prbl.g_00997	Prah.g_01998
OG0000937	Prbl.g_00998	Prah.g_01997
OG0000938	Prbl.g_01127	Prah.g_01994
OG0000939	Prbl.g_01128	Prah.g_01993
OG0000940	Prbl.g_01137	Prah.g_01985
OG0000941	Prbl.g_01139	Prah.g_01983
OG0000942	Prbl.g_01141	Prah.g_01981
OG0000943	Prbl.g_01142	Prah.g_01980
OG0000944	Prbl.g_01144	Prah.g_01978
OG0000945	Prbl.g_01146	Prah.g_01977
OG0000946	Prbl.g_01174	Prah.g_01966
OG0000947	Prbl.g_01177	Prah.g_01963
OG0000948	Prbl.g_01178	Prah.g_01962
OG0000949	Prbl.g_01181	Prah.g_01958
OG0000950	Prbl.g_00856	Prah.g_02231
OG0000951	Prbl.g_00851	Prah.g_02236
OG0000952	Prbl.g_00844	Prah.g_02241
OG0000953	Prbl.g_00840	Prah.g_02245
OG0000954	Prbl.g_01306	Prah.g_00167
OG0000955	Prbl.g_01305	Prah.g_00166
OG0000956	Prbl.g_01303	Prah.g_00164
OG0000957	Prbl.g_01287	Prah.g_00152
OG0000958	Prbl.g_01286	Prah.g_00151
OG0000959	Prbl.g_02638	Prah.g_00146
OG0000960	Prbl.g_02637	Prah.g_00145
OG0000961	Prbl.g_01235	Prah.g_00136
OG0000962	Prbl.g_02063	Prah.g_00134
OG0000963	Prbl.g_02058	Prah.g_00129
OG0000964	Prbl.g_02057	Prah.g_00128
OG0000965	Prbl.g_02056	Prah.g_00127
OG0000966	Prbl.g_02023	Prah.g_00086
OG0000967	Prbl.g_02017	Prah.g_00079
OG0000968	Prbl.g_02014	Prah.g_00076
OG0000969	Prbl.g_02012	Prah.g_00074
OG0000970	Prbl.g_02011	Prah.g_00073
OG0000971	Prbl.g_02009	Prah.g_00071
OG0000972	Prbl.g_02008	Prah.g_00070
OG0000973	Prbl.g_02007	Prah.g_00068
OG0000974	Prbl.g_02006	Prah.g_00067
OG0000975	Prbl.g_02005	Prah.g_00066
OG0000976	Prbl.g_02004	Prah.g_00065
OG0000977	Prbl.g_02002	Prah.g_00063
OG0000978	Prbl.g_02001	Prah.g_00062
OG0000979	Prbl.g_01998	Prah.g_00059
OG0000980	Prbl.g_01994	Prah.g_00055
OG0000981	Prbl.g_01991	Prah.g_00052
OG0000982	Prbl.g_02238	Prah.g_02491
OG0000983	Prbl.g_02237	Prah.g_02492
OG0000984	Prbl.g_02236	Prah.g_02493
OG0000985	Prbl.g_02232	Prah.g_02497
OG0000986	Prbl.g_02230	Prah.g_02499
OG0000987	Prbl.g_02228	Prah.g_02501
OG0000988	Prbl.g_02224	Prah.g_02505
OG0000989	Prbl.g_02214	Prah.g_02513
OG0000990	Prbl.g_02192	Prah.g_02536
OG0000991	Prbl.g_02189	Prah.g_02540
OG0000992	Prbl.g_02186	Prah.g_02543
OG0000993	Prbl.g_02185	Prah.g_02544
OG0000994	Prbl.g_02182	Prah.g_02547
OG0000995	Prbl.g_02173	Prah.g_02552
OG0000996	Prbl.g_02160	Prah.g_02565
OG0000997	Prbl.g_02151	Prah.g_02574
OG0000998	Prbl.g_02149	Prah.g_02576
OG0000999	Prbl.g_02148	Prah.g_02577
OG0001000	Prbl.g_02145	Prah.g_02580
OG0001001	Prbl.g_02141	Prah.g_02584
OG0001002	Prbl.g_02134	Prah.g_02591
OG0001003	Prbl.g_02132	Prah.g_02593
OG0001004	Prbl.g_02131	Prah.g_02594
OG0001005	Prbl.g_02129	Prah.g_02596
OG0001006	Prbl.g_02123	Prah.g_02602
OG0001007	Prbl.g_02121	Prah.g_02604
OG0001008	Prbl.g_00651	Prah.g_00231
OG0001009	Prbl.g_01972	Prah.g_00033
OG0001010	Prbl.g_01973	Prah.g_00034
OG0001011	Prbl.g_01975	Prah.g_00036
OG0001012	Prbl.g_02241	Prah.g_02488
OG0001013	Prbl.g_02266	Prah.g_02466
OG0001014	Prbl.g_02275	Prah.g_02454
OG0001015	Prbl.g_02276	Prah.g_02453
OG0001016	Prbl.g_00603	Prah.g_01843
OG0001017	Prbl.g_00597	Prah.g_01849
OG0001018	Prbl.g_00595	Prah.g_01851
OG0001019	Prbl.g_00582	Prah.g_01867
OG0001020	Prbl.g_00576	Prah.g_01873
OG0001021	Prbl.g_00572	Prah.g_01877
OG0001022	Prbl.g_00567	Prah.g_01882
OG0001023	Prbl.g_00566	Prah.g_01883
OG0001024	Prbl.g_00562	Prah.g_01887
OG0001025	Prbl.g_00555	Prah.g_01894
OG0001026	Prbl.g_00542	Prah.g_01908
OG0001027	Prbl.g_01332	Prah.g_00195
OG0001028	Prbl.g_01330	Prah.g_00193
OG0001029	Prbl.g_01328	Prah.g_00191
OG0001030	Prbl.g_00822	Prah.g_02257
OG0001031	Prbl.g_00074	Prah.g_02336
OG0001032	Prbl.g_00077	Prah.g_02339
OG0001033	Prbl.g_01281	Prah.g_02372
OG0001034	Prbl.g_00199	Prah.g_01779
OG0001035	Prbl.g_01498	Prah.g_02099
OG0001036	Prbl.g_01494	Prah.g_02103
OG0001037	Prbl.g_01492	Prah.g_02105
OG0001038	Prbl.g_01455	Prah.g_02132
OG0001039	Prbl.g_01452	Prah.g_02135
OG0001040	Prbl.g_01449	Prah.g_02138
OG0001041	Prbl.g_01444	Prah.g_02143
OG0001042	Prbl.g_01419	Prah.g_02168
OG0001043	Prbl.g_01417	Prah.g_02170
OG0001044	Prbl.g_01200	Prah.g_01941
OG0001045	Prbl.g_01211	Prah.g_01929
OG0001046	Prbl.g_00410	Prah.g_01661
OG0001047	Prbl.g_00649	Prah.g_00233
OG0001048	Prbl.g_00648	Prah.g_00234
OG0001049	Prbl.g_00645	Prah.g_00237
OG0001050	Prbl.g_00644	Prah.g_00238
OG0001051	Prbl.g_00643	Prah.g_00239
OG0001052	Prbl.g_01344	Prah.g_00308
OG0001053	Prbl.g_00514	Prah.g_01563
OG0001054	Prbl.g_00532	Prah.g_01545
OG0001055	Prbl.g_00790	Prah.g_01524
OG0001056	Prbl.g_00761	Prah.g_01496
OG0001057	Prbl.g_00749	Prah.g_01482
OG0001058	Prbl.g_01883	Prah.g_01468
OG0001059	Prbl.g_01887	Prah.g_01464
OG0001060	Prbl.g_01894	Prah.g_01458
OG0001061	Prbl.g_01796	Prah.g_01440
OG0001062	Prbl.g_01794	Prah.g_01438
OG0001063	Prbl.g_01790	Prah.g_01434
OG0001064	Prbl.g_01789	Prah.g_01433
OG0001065	Prbl.g_01788	Prah.g_01432
OG0001066	Prbl.g_01787	Prah.g_01431
OG0001067	Prbl.g_01786	Prah.g_01430
OG0001068	Prbl.g_01785	Prah.g_01429
OG0001069	Prbl.g_01784	Prah.g_01428
OG0001070	Prbl.g_01780	Prah.g_01424
OG0001071	Prbl.g_01779	Prah.g_01423
OG0001072	Prbl.g_01776	Prah.g_01418
OG0001073	Prbl.g_01757	Prah.g_01399
OG0001074	Prbl.g_01610	Prah.g_00532
OG0001075	Prbl.g_01611	Prah.g_00531
OG0001076	Prbl.g_01619	Prah.g_00523
OG0001077	Prbl.g_01629	Prah.g_00513
OG0001078	Prbl.g_01640	Prah.g_00500
OG0001079	Prbl.g_01659	Prah.g_00482
OG0001080	Prbl.g_01041	Prah.g_00472
OG0001081	Prbl.g_01031	Prah.g_00465
OG0001082	Prbl.g_01030	Prah.g_00464
OG0001083	Prbl.g_01405	Prah.g_00456
OG0001084	Prbl.g_01404	Prah.g_00455
OG0001085	Prbl.g_01394	Prah.g_00444
OG0001086	Prbl.g_01392	Prah.g_00442
OG0001087	Prbl.g_01853	Prah.g_00968
OG0001088	Prbl.g_01857	Prah.g_00972
