Orthogroup	Syac	Syak
OG0000579	Syac.g_01745	Syak.g_02734
OG0000580	Syac.g_01744	Syak.g_02735
OG0000581	Syac.g_01738	Syak.g_02742
OG0000582	Syac.g_00936	Syak.g_02748
OG0000583	Syac.g_00937	Syak.g_02749
OG0000584	Syac.g_00938	Syak.g_02750
OG0000585	Syac.g_00940	Syak.g_02753
OG0000586	Syac.g_00941	Syak.g_02754
OG0000587	Syac.g_00943	Syak.g_02756
OG0000588	Syac.g_00949	Syak.g_00004
OG0000589	Syac.g_00953	Syak.g_00008
OG0000590	Syac.g_00954	Syak.g_00009
OG0000591	Syac.g_00961	Syak.g_00017
OG0000592	Syac.g_00962	Syak.g_00018
OG0000593	Syac.g_00975	Syak.g_00031
OG0000594	Syac.g_00976	Syak.g_00032
OG0000595	Syac.g_00977	Syak.g_00033
OG0000596	Syac.g_00982	Syak.g_00038
OG0000597	Syac.g_00985	Syak.g_00041
OG0000598	Syac.g_00986	Syak.g_00042
OG0000599	Syac.g_00989	Syak.g_00045
OG0000600	Syac.g_00990	Syak.g_00046
OG0000601	Syac.g_00991	Syak.g_00047
OG0000602	Syac.g_00996	Syak.g_00053
OG0000603	Syac.g_00997	Syak.g_00054
OG0000604	Syac.g_01001	Syak.g_00056
OG0000605	Syac.g_01089	Syak.g_00259
OG0000606	Syac.g_01434	Syak.g_00326
OG0000607	Syac.g_01430	Syak.g_00329
OG0000608	Syac.g_01429	Syak.g_00330
OG0000609	Syac.g_01427	Syak.g_00332
OG0000610	Syac.g_01419	Syak.g_00347
OG0000611	Syac.g_01416	Syak.g_00350
OG0000612	Syac.g_01415	Syak.g_00351
OG0000613	Syac.g_00231	Syak.g_01525
OG0000614	Syac.g_00911	Syak.g_00705
OG0000615	Syac.g_01377	Syak.g_00393
OG0000616	Syac.g_02478	Syak.g_01810
OG0000617	Syac.g_01280	Syak.g_00799
OG0000618	Syac.g_01279	Syak.g_00798
OG0000619	Syac.g_01278	Syak.g_00797
OG0000620	Syac.g_01270	Syak.g_00779
OG0000621	Syac.g_01269	Syak.g_00780
OG0000622	Syac.g_01268	Syak.g_00781
OG0000623	Syac.g_01267	Syak.g_00782
OG0000624	Syac.g_01265	Syak.g_00784
OG0000625	Syac.g_01264	Syak.g_00785
OG0000626	Syac.g_01263	Syak.g_00786
OG0000627	Syac.g_01126	Syak.g_00561
OG0000628	Syac.g_01127	Syak.g_00560
OG0000629	Syac.g_01130	Syak.g_00556
OG0000630	Syac.g_01134	Syak.g_00552
OG0000631	Syac.g_01139	Syak.g_00545
OG0000632	Syac.g_01140	Syak.g_00544
OG0000633	Syac.g_01141	Syak.g_00542
OG0000634	Syac.g_01345	Syak.g_00430
OG0000635	Syac.g_01344	Syak.g_00431
OG0000636	Syac.g_01342	Syak.g_00433
OG0000637	Syac.g_01340	Syak.g_00435
OG0000638	Syac.g_01339	Syak.g_00436
OG0000639	Syac.g_01338	Syak.g_00437
OG0000640	Syac.g_01337	Syak.g_00438
OG0000641	Syac.g_01333	Syak.g_00442
OG0000642	Syac.g_01332	Syak.g_00443
OG0000643	Syac.g_01330	Syak.g_00444
OG0000644	Syac.g_01329	Syak.g_00445
OG0000645	Syac.g_01327	Syak.g_00447
OG0000646	Syac.g_01324	Syak.g_00450
OG0000647	Syac.g_01322	Syak.g_00452
OG0000648	Syac.g_01319	Syak.g_00456
OG0000649	Syac.g_01318	Syak.g_00457
OG0000650	Syac.g_01317	Syak.g_00458
OG0000651	Syac.g_01316	Syak.g_00459
OG0000652	Syac.g_01315	Syak.g_00460
OG0000653	Syac.g_01313	Syak.g_00462
OG0000654	Syac.g_01312	Syak.g_00625
OG0000655	Syac.g_01311	Syak.g_00624
OG0000656	Syac.g_01308	Syak.g_00621
OG0000657	Syac.g_00846	Syak.g_00609
OG0000658	Syac.g_00842	Syak.g_00606
OG0000659	Syac.g_00841	Syak.g_00605
OG0000660	Syac.g_00837	Syak.g_00601
OG0000661	Syac.g_00835	Syak.g_00599
OG0000662	Syac.g_00833	Syak.g_00597
OG0000663	Syac.g_00830	Syak.g_00594
OG0000664	Syac.g_00829	Syak.g_00593
OG0000665	Syac.g_01018	Syak.g_00086
OG0000666	Syac.g_01088	Syak.g_00078
OG0000667	Syac.g_02165	Syak.g_00340
OG0000668	Syac.g_01239	Syak.g_00643
OG0000669	Syac.g_01404	Syak.g_00363
OG0000670	Syac.g_00580	Syak.g_00366
OG0000671	Syac.g_01400	Syak.g_00368
OG0000672	Syac.g_01396	Syak.g_00371
OG0000673	Syac.g_01393	Syak.g_00374
OG0000674	Syac.g_01391	Syak.g_00376
OG0000675	Syac.g_01390	Syak.g_00377
OG0000676	Syac.g_01388	Syak.g_00379
OG0000677	Syac.g_01387	Syak.g_00380
OG0000678	Syac.g_01384	Syak.g_00386
OG0000679	Syac.g_01375	Syak.g_00397
OG0000680	Syac.g_01374	Syak.g_00398
OG0000681	Syac.g_01371	Syak.g_00401
OG0000682	Syac.g_01370	Syak.g_00402
OG0000683	Syac.g_01369	Syak.g_00403
OG0000684	Syac.g_01365	Syak.g_00409
OG0000685	Syac.g_01363	Syak.g_00411
OG0000686	Syac.g_01362	Syak.g_00412
OG0000687	Syac.g_01361	Syak.g_00413
OG0000688	Syac.g_01356	Syak.g_00418
OG0000689	Syac.g_01354	Syak.g_00421
OG0000690	Syac.g_01353	Syak.g_00422
OG0000691	Syac.g_01352	Syak.g_00423
OG0000692	Syac.g_01351	Syak.g_00424
OG0000693	Syac.g_01349	Syak.g_00426
OG0000694	Syac.g_01348	Syak.g_00427
OG0000695	Syac.g_01143	Syak.g_00540
OG0000696	Syac.g_01144	Syak.g_00539
OG0000697	Syac.g_01146	Syak.g_00538
OG0000698	Syac.g_01149	Syak.g_00535
OG0000699	Syac.g_01151	Syak.g_00534
OG0000700	Syac.g_01152	Syak.g_00533
OG0000701	Syac.g_01153	Syak.g_00532
OG0000702	Syac.g_01161	Syak.g_00522
OG0000703	Syac.g_01162	Syak.g_00521
OG0000704	Syac.g_01165	Syak.g_00519
OG0000705	Syac.g_01174	Syak.g_00511
OG0000706	Syac.g_01175	Syak.g_00510
OG0000707	Syac.g_01176	Syak.g_00509
OG0000708	Syac.g_01179	Syak.g_00506
OG0000709	Syac.g_01187	Syak.g_00498
OG0000710	Syac.g_01191	Syak.g_00494
OG0000711	Syac.g_01220	Syak.g_00466
OG0000712	Syac.g_01221	Syak.g_00464
OG0000713	Syac.g_01222	Syak.g_00463
OG0000714	Syac.g_01224	Syak.g_00629
OG0000715	Syac.g_01226	Syak.g_00631
OG0000716	Syac.g_01230	Syak.g_00635
OG0000717	Syac.g_01231	Syak.g_00636
OG0000718	Syac.g_01235	Syak.g_00640
OG0000719	Syac.g_01237	Syak.g_00642
OG0000720	Syac.g_01250	Syak.g_00655
OG0000721	Syac.g_01252	Syak.g_00657
OG0000722	Syac.g_01253	Syak.g_00658
OG0000723	Syac.g_01261	Syak.g_00790
OG0000724	Syac.g_00879	Syak.g_00749
OG0000725	Syac.g_00887	Syak.g_00731
OG0000726	Syac.g_00888	Syak.g_00730
OG0000727	Syac.g_00889	Syak.g_00729
OG0000728	Syac.g_00891	Syak.g_00727
OG0000729	Syac.g_00144	Syak.g_01683
OG0000730	Syac.g_02024	Syak.g_01248
OG0000731	Syac.g_02011	Syak.g_01237
OG0000732	Syac.g_00051	Syak.g_01739
OG0000733	Syac.g_02386	Syak.g_01905
OG0000734	Syac.g_00388	Syak.g_02184
OG0000735	Syac.g_00750	Syak.g_00914
OG0000736	Syac.g_00751	Syak.g_00913
OG0000737	Syac.g_00752	Syak.g_00912
OG0000738	Syac.g_00757	Syak.g_00907
OG0000739	Syac.g_00762	Syak.g_00906
OG0000740	Syac.g_00763	Syak.g_00905
OG0000741	Syac.g_00766	Syak.g_00902
OG0000742	Syac.g_00768	Syak.g_00899
OG0000743	Syac.g_00770	Syak.g_00897
OG0000744	Syac.g_00771	Syak.g_00896
OG0000745	Syac.g_00773	Syak.g_00894
OG0000746	Syac.g_00776	Syak.g_00892
OG0000747	Syac.g_00777	Syak.g_00891
OG0000748	Syac.g_00787	Syak.g_00875
OG0000749	Syac.g_00789	Syak.g_00874
OG0000750	Syac.g_00790	Syak.g_00873
OG0000751	Syac.g_00797	Syak.g_00862
OG0000752	Syac.g_00799	Syak.g_00860
OG0000753	Syac.g_00802	Syak.g_00857
OG0000754	Syac.g_01471	Syak.g_00852
OG0000755	Syac.g_01479	Syak.g_00841
OG0000756	Syac.g_01480	Syak.g_00840
OG0000757	Syac.g_01492	Syak.g_00833
OG0000758	Syac.g_01493	Syak.g_00832
OG0000759	Syac.g_01494	Syak.g_00831
OG0000760	Syac.g_01495	Syak.g_00830
OG0000761	Syac.g_01496	Syak.g_00829
OG0000762	Syac.g_01498	Syak.g_00827
OG0000763	Syac.g_01500	Syak.g_00825
OG0000764	Syac.g_01501	Syak.g_00824
OG0000765	Syac.g_01515	Syak.g_00669
OG0000766	Syac.g_01516	Syak.g_00670
OG0000767	Syac.g_01518	Syak.g_00672
OG0000768	Syac.g_01519	Syak.g_00673
OG0000769	Syac.g_01521	Syak.g_00675
OG0000770	Syac.g_01524	Syak.g_00678
OG0000771	Syac.g_00873	Syak.g_00755
OG0000772	Syac.g_01569	Syak.g_02048
OG0000773	Syac.g_00741	Syak.g_00921
OG0000774	Syac.g_00737	Syak.g_00926
OG0000775	Syac.g_00735	Syak.g_00929
OG0000776	Syac.g_00734	Syak.g_00930
OG0000777	Syac.g_00733	Syak.g_00931
OG0000778	Syac.g_00732	Syak.g_00932
OG0000779	Syac.g_00727	Syak.g_00938
OG0000780	Syac.g_00723	Syak.g_00942
OG0000781	Syac.g_00719	Syak.g_00946
OG0000782	Syac.g_00718	Syak.g_00947
OG0000783	Syac.g_00717	Syak.g_00948
OG0000784	Syac.g_00716	Syak.g_00949
OG0000785	Syac.g_00714	Syak.g_00951
OG0000786	Syac.g_01730	Syak.g_00956
OG0000787	Syac.g_01731	Syak.g_00957
OG0000788	Syac.g_00992	Syak.g_00048
OG0000789	Syac.g_01111	Syak.g_00085
OG0000790	Syac.g_01921	Syak.g_02560
OG0000791	Syac.g_01922	Syak.g_02558
OG0000792	Syac.g_01923	Syak.g_02557
OG0000793	Syac.g_01928	Syak.g_02552
OG0000794	Syac.g_01929	Syak.g_02551
OG0000795	Syac.g_01930	Syak.g_02550
OG0000796	Syac.g_01934	Syak.g_02547
OG0000797	Syac.g_01935	Syak.g_02546
OG0000798	Syac.g_02250	Syak.g_01456
OG0000799	Syac.g_01602	Syak.g_00981
OG0000800	Syac.g_01603	Syak.g_00989
OG0000801	Syac.g_01604	Syak.g_00990
OG0000802	Syac.g_01608	Syak.g_00995
OG0000803	Syac.g_01613	Syak.g_01021
OG0000804	Syac.g_01616	Syak.g_01026
OG0000805	Syac.g_01620	Syak.g_01029
OG0000806	Syac.g_01622	Syak.g_01031
OG0000807	Syac.g_01624	Syak.g_01033
OG0000808	Syac.g_01625	Syak.g_01034
OG0000809	Syac.g_01628	Syak.g_01038
OG0000810	Syac.g_01629	Syak.g_01039
OG0000811	Syac.g_01637	Syak.g_01045
OG0000812	Syac.g_01639	Syak.g_01047
OG0000813	Syac.g_01640	Syak.g_01048
OG0000814	Syac.g_01642	Syak.g_01051
OG0000815	Syac.g_01643	Syak.g_01053
OG0000816	Syac.g_01645	Syak.g_01055
OG0000817	Syac.g_01646	Syak.g_01056
OG0000818	Syac.g_01652	Syak.g_01060
OG0000819	Syac.g_01653	Syak.g_01064
OG0000820	Syac.g_01654	Syak.g_01065
OG0000821	Syac.g_01659	Syak.g_01071
OG0000822	Syac.g_01661	Syak.g_01073
OG0000823	Syac.g_01662	Syak.g_01074
OG0000824	Syac.g_01666	Syak.g_01080
OG0000825	Syac.g_01667	Syak.g_01081
OG0000826	Syac.g_01668	Syak.g_01082
OG0000827	Syac.g_01669	Syak.g_01083
OG0000828	Syac.g_01672	Syak.g_01086
OG0000829	Syac.g_01673	Syak.g_01087
OG0000830	Syac.g_01674	Syak.g_01088
OG0000831	Syac.g_01676	Syak.g_01091
OG0000832	Syac.g_00623	Syak.g_02482
OG0000833	Syac.g_00613	Syak.g_02473
OG0000834	Syac.g_00610	Syak.g_02470
OG0000835	Syac.g_00609	Syak.g_02469
OG0000836	Syac.g_00605	Syak.g_02466
OG0000837	Syac.g_00604	Syak.g_02465
OG0000838	Syac.g_00600	Syak.g_02461
OG0000839	Syac.g_00599	Syak.g_02460
OG0000840	Syac.g_00598	Syak.g_02459
OG0000841	Syac.g_00597	Syak.g_02458
OG0000842	Syac.g_00596	Syak.g_02457
OG0000843	Syac.g_00595	Syak.g_02456
OG0000844	Syac.g_00593	Syak.g_02454
OG0000845	Syac.g_00592	Syak.g_02453
OG0000846	Syac.g_00591	Syak.g_02452
OG0000847	Syac.g_00590	Syak.g_02451
OG0000848	Syac.g_00588	Syak.g_02449
OG0000849	Syac.g_00587	Syak.g_02448
OG0000850	Syac.g_00585	Syak.g_02445
OG0000851	Syac.g_00573	Syak.g_02440
OG0000852	Syac.g_00572	Syak.g_02439
OG0000853	Syac.g_00568	Syak.g_02435
OG0000854	Syac.g_00566	Syak.g_02433
OG0000855	Syac.g_00565	Syak.g_02432
OG0000856	Syac.g_00964	Syak.g_00021
OG0000857	Syac.g_01323	Syak.g_00451
OG0000858	Syac.g_00559	Syak.g_02426
OG0000859	Syac.g_00558	Syak.g_02425
OG0000860	Syac.g_00542	Syak.g_02414
OG0000861	Syac.g_00541	Syak.g_02413
OG0000862	Syac.g_00540	Syak.g_02412
OG0000863	Syac.g_00538	Syak.g_02409
OG0000864	Syac.g_00537	Syak.g_02408
OG0000865	Syac.g_00533	Syak.g_02407
OG0000866	Syac.g_00532	Syak.g_02406
OG0000867	Syac.g_00531	Syak.g_02405
OG0000868	Syac.g_00529	Syak.g_02402
OG0000869	Syac.g_00524	Syak.g_02398
OG0000870	Syac.g_00519	Syak.g_02393
OG0000871	Syac.g_00518	Syak.g_02392
OG0000872	Syac.g_00510	Syak.g_02386
OG0000873	Syac.g_00507	Syak.g_02383
OG0000874	Syac.g_00512	Syak.g_02379
OG0000875	Syac.g_00505	Syak.g_02377
OG0000876	Syac.g_00675	Syak.g_02375
OG0000877	Syac.g_00671	Syak.g_02372
OG0000878	Syac.g_00670	Syak.g_02371
OG0000879	Syac.g_00669	Syak.g_02370
OG0000880	Syac.g_00668	Syak.g_02369
OG0000881	Syac.g_00664	Syak.g_02363
OG0000882	Syac.g_00659	Syak.g_02358
OG0000883	Syac.g_00656	Syak.g_02355
OG0000884	Syac.g_00654	Syak.g_02353
OG0000885	Syac.g_00653	Syak.g_02352
OG0000886	Syac.g_00652	Syak.g_02351
OG0000887	Syac.g_00651	Syak.g_02350
OG0000888	Syac.g_00649	Syak.g_02348
OG0000889	Syac.g_00647	Syak.g_02346
OG0000890	Syac.g_00642	Syak.g_02334
OG0000891	Syac.g_00641	Syak.g_02333
OG0000892	Syac.g_00638	Syak.g_02329
OG0000893	Syac.g_02193	Syak.g_01393
OG0000894	Syac.g_02189	Syak.g_01390
OG0000895	Syac.g_02185	Syak.g_01386
OG0000896	Syac.g_02184	Syak.g_01385
OG0000897	Syac.g_02182	Syak.g_01383
OG0000898	Syac.g_02181	Syak.g_01382
OG0000899	Syac.g_02180	Syak.g_01381
OG0000900	Syac.g_02179	Syak.g_01380
OG0000901	Syac.g_02174	Syak.g_01375
OG0000902	Syac.g_02172	Syak.g_01368
OG0000903	Syac.g_02140	Syak.g_01353
OG0000904	Syac.g_02145	Syak.g_01358
OG0000905	Syac.g_02148	Syak.g_01363
OG0000906	Syac.g_02150	Syak.g_01366
OG0000907	Syac.g_02138	Syak.g_01351
OG0000908	Syac.g_02135	Syak.g_01348
OG0000909	Syac.g_02134	Syak.g_01347
OG0000910	Syac.g_02133	Syak.g_01346
OG0000911	Syac.g_02131	Syak.g_01344
OG0000912	Syac.g_02130	Syak.g_01343
OG0000913	Syac.g_02129	Syak.g_01342
OG0000914	Syac.g_02128	Syak.g_01341
OG0000915	Syac.g_02127	Syak.g_01339
OG0000916	Syac.g_02126	Syak.g_01338
OG0000917	Syac.g_02125	Syak.g_01337
OG0000918	Syac.g_02124	Syak.g_01336
OG0000919	Syac.g_02123	Syak.g_01335
OG0000920	Syac.g_02122	Syak.g_01334
OG0000921	Syac.g_02121	Syak.g_01333
OG0000922	Syac.g_02120	Syak.g_01332
OG0000923	Syac.g_02116	Syak.g_01328
OG0000924	Syac.g_02115	Syak.g_01327
OG0000925	Syac.g_02114	Syak.g_01326
OG0000926	Syac.g_02113	Syak.g_01325
OG0000927	Syac.g_02111	Syak.g_01323
OG0000928	Syac.g_02110	Syak.g_01322
OG0000929	Syac.g_02109	Syak.g_01321
OG0000930	Syac.g_02108	Syak.g_01320
OG0000931	Syac.g_02107	Syak.g_01319
OG0000932	Syac.g_02106	Syak.g_01318
OG0000933	Syac.g_02101	Syak.g_01312
OG0000934	Syac.g_02099	Syak.g_01310
OG0000935	Syac.g_02098	Syak.g_01309
OG0000936	Syac.g_02097	Syak.g_01308
OG0000937	Syac.g_02096	Syak.g_01307
OG0000938	Syac.g_02092	Syak.g_01304
OG0000939	Syac.g_02091	Syak.g_01303
OG0000940	Syac.g_02084	Syak.g_01297
OG0000941	Syac.g_02082	Syak.g_01295
OG0000942	Syac.g_02080	Syak.g_01293
OG0000943	Syac.g_02079	Syak.g_01292
OG0000944	Syac.g_02077	Syak.g_01290
OG0000945	Syac.g_02075	Syak.g_01288
OG0000946	Syac.g_02071	Syak.g_01283
OG0000947	Syac.g_02068	Syak.g_01280
OG0000948	Syac.g_02067	Syak.g_01279
OG0000949	Syac.g_00205	Syak.g_01551
OG0000950	Syac.g_00193	Syak.g_01562
OG0000951	Syac.g_00188	Syak.g_01569
OG0000952	Syac.g_00183	Syak.g_01574
OG0000953	Syac.g_00177	Syak.g_01627
OG0000954	Syac.g_00172	Syak.g_01633
OG0000955	Syac.g_00171	Syak.g_01634
OG0000956	Syac.g_00169	Syak.g_01636
OG0000957	Syac.g_00158	Syak.g_01648
OG0000958	Syac.g_00157	Syak.g_01649
OG0000959	Syac.g_00153	Syak.g_01653
OG0000960	Syac.g_00152	Syak.g_01654
OG0000961	Syac.g_00147	Syak.g_01679
OG0000962	Syac.g_00145	Syak.g_01682
OG0000963	Syac.g_00140	Syak.g_01687
OG0000964	Syac.g_00139	Syak.g_01688
OG0000965	Syac.g_00138	Syak.g_01689
OG0000966	Syac.g_00107	Syak.g_01711
OG0000967	Syac.g_00075	Syak.g_01715
OG0000968	Syac.g_00080	Syak.g_01719
OG0000969	Syac.g_00078	Syak.g_01721
OG0000970	Syac.g_00077	Syak.g_01722
OG0000971	Syac.g_00067	Syak.g_01724
OG0000972	Syac.g_00066	Syak.g_01725
OG0000973	Syac.g_00065	Syak.g_01726
OG0000974	Syac.g_00064	Syak.g_01727
OG0000975	Syac.g_00063	Syak.g_01728
OG0000976	Syac.g_00062	Syak.g_01729
OG0000977	Syac.g_00059	Syak.g_01731
OG0000978	Syac.g_00058	Syak.g_01732
OG0000979	Syac.g_00055	Syak.g_01735
OG0000980	Syac.g_00052	Syak.g_01738
OG0000981	Syac.g_00049	Syak.g_01741
OG0000982	Syac.g_02354	Syak.g_01941
OG0000983	Syac.g_02355	Syak.g_01940
OG0000984	Syac.g_02356	Syak.g_01939
OG0000985	Syac.g_02359	Syak.g_01935
OG0000986	Syac.g_02363	Syak.g_01933
OG0000987	Syac.g_02365	Syak.g_01931
OG0000988	Syac.g_02370	Syak.g_01925
OG0000989	Syac.g_02379	Syak.g_01912
OG0000990	Syac.g_02397	Syak.g_01900
OG0000991	Syac.g_02400	Syak.g_01896
OG0000992	Syac.g_02402	Syak.g_01893
OG0000993	Syac.g_02403	Syak.g_01892
OG0000994	Syac.g_02405	Syak.g_01889
OG0000995	Syac.g_02410	Syak.g_01880
OG0000996	Syac.g_02454	Syak.g_01839
OG0000997	Syac.g_02464	Syak.g_01828
OG0000998	Syac.g_02466	Syak.g_01826
OG0000999	Syac.g_02467	Syak.g_01825
OG0001000	Syac.g_02470	Syak.g_01821
OG0001001	Syac.g_02475	Syak.g_01814
OG0001002	Syac.g_02481	Syak.g_01807
OG0001003	Syac.g_02483	Syak.g_01806
OG0001004	Syac.g_02484	Syak.g_01805
OG0001005	Syac.g_02485	Syak.g_01804
OG0001006	Syac.g_02492	Syak.g_01797
OG0001007	Syac.g_02494	Syak.g_01795
OG0001008	Syac.g_00693	Syak.g_01190
OG0001009	Syac.g_00030	Syak.g_01762
OG0001010	Syac.g_00031	Syak.g_01761
OG0001011	Syac.g_00032	Syak.g_01759
OG0001012	Syac.g_02351	Syak.g_01946
OG0001013	Syac.g_02337	Syak.g_01969
OG0001014	Syac.g_02333	Syak.g_01975
OG0001015	Syac.g_02332	Syak.g_01976
OG0001016	Syac.g_00446	Syak.g_02250
OG0001017	Syac.g_00440	Syak.g_02244
OG0001018	Syac.g_00438	Syak.g_02242
OG0001019	Syac.g_00422	Syak.g_02218
OG0001020	Syac.g_00417	Syak.g_02214
OG0001021	Syac.g_00413	Syak.g_02210
OG0001022	Syac.g_00410	Syak.g_02205
OG0001023	Syac.g_00409	Syak.g_02204
OG0001024	Syac.g_00405	Syak.g_02201
OG0001025	Syac.g_00399	Syak.g_02195
OG0001026	Syac.g_00386	Syak.g_02182
OG0001027	Syac.g_00380	Syak.g_02178
OG0001028	Syac.g_00378	Syak.g_02176
OG0001029	Syac.g_00376	Syak.g_02174
OG0001030	Syac.g_00356	Syak.g_02153
OG0001031	Syac.g_02266	Syak.g_02079
OG0001032	Syac.g_02268	Syak.g_02077
OG0001033	Syac.g_02298	Syak.g_02037
OG0001034	Syac.g_01968	Syak.g_02305
OG0001036	Syac.g_02221	Syak.g_01427
OG0001037	Syac.g_02223	Syak.g_01429
OG0001038	Syac.g_02251	Syak.g_01457
OG0001039	Syac.g_02254	Syak.g_01460
OG0001040	Syac.g_00292	Syak.g_01463
OG0001041	Syac.g_00287	Syak.g_01468
OG0001042	Syac.g_00258	Syak.g_01500
OG0001043	Syac.g_00254	Syak.g_01504
OG0001044	Syac.g_02021	Syak.g_01247
OG0001045	Syac.g_02008	Syak.g_01234
OG0001046	Syac.g_01207	Syak.g_00479
OG0001047	Syac.g_00695	Syak.g_01188
OG0001048	Syac.g_00696	Syak.g_01187
OG0001049	Syac.g_00703	Syak.g_01184
OG0001050	Syac.g_00704	Syak.g_01183
OG0001051	Syac.g_00705	Syak.g_01182
OG0001052	Syac.g_01704	Syak.g_01122
OG0001053	Syac.g_01901	Syak.g_02577
OG0001054	Syac.g_01884	Syak.g_02596
OG0001055	Syac.g_01863	Syak.g_02617
OG0001056	Syac.g_01831	Syak.g_02645
OG0001057	Syac.g_01825	Syak.g_00964
OG0001058	Syac.g_01810	Syak.g_02668
OG0001060	Syac.g_01799	Syak.g_02677
OG0001061	Syac.g_01779	Syak.g_02697
OG0001062	Syac.g_01777	Syak.g_02699
OG0001063	Syac.g_01773	Syak.g_02704
OG0001064	Syac.g_01772	Syak.g_02705
OG0001065	Syac.g_01771	Syak.g_02706
OG0001066	Syac.g_01770	Syak.g_02707
OG0001067	Syac.g_01769	Syak.g_02708
OG0001068	Syac.g_01768	Syak.g_02709
OG0001069	Syac.g_01767	Syak.g_02710
OG0001070	Syac.g_01764	Syak.g_02714
OG0001071	Syac.g_01763	Syak.g_02715
OG0001072	Syac.g_01758	Syak.g_02721
OG0001074	Syac.g_00945	Syak.g_00098
OG0001075	Syac.g_00946	Syak.g_02760
OG0001076	Syac.g_00956	Syak.g_00011
OG0001077	Syac.g_00967	Syak.g_00024
OG0001078	Syac.g_00980	Syak.g_00036
OG0001079	Syac.g_00993	Syak.g_00049
OG0001080	Syac.g_01092	Syak.g_00264
OG0001081	Syac.g_01432	Syak.g_00327
OG0001082	Syac.g_01431	Syak.g_00328
OG0001083	Syac.g_01424	Syak.g_00336
OG0001084	Syac.g_01423	Syak.g_00337
OG0001085	Syac.g_01412	Syak.g_00354
OG0001086	Syac.g_01410	Syak.g_00356
OG0001087	Syac.g_00923	Syak.g_00691
OG0001088	Syac.g_00920	Syak.g_00694
OG0001089	Syac.g_00896	Syak.g_00722
OG0001090	Syac.g_01286	Syak.g_00806
OG0001091	Syac.g_01284	Syak.g_00804
OG0001092	Syac.g_01282	Syak.g_00801
OG0001093	Syac.g_01276	Syak.g_00794
OG0001094	Syac.g_01347	Syak.g_00428
OG0001095	Syac.g_01326	Syak.g_00448
OG0001096	Syac.g_01310	Syak.g_00623
OG0001097	Syac.g_00834	Syak.g_00598
OG0001098	Syac.g_01096	Syak.g_00578
OG0001099	Syac.g_00377	Syak.g_02175
OG0001100	Syac.g_01402	Syak.g_00365
OG0001101	Syac.g_01401	Syak.g_00367
OG0001102	Syac.g_01398	Syak.g_00370
OG0001103	Syac.g_01395	Syak.g_00372
OG0001104	Syac.g_01364	Syak.g_00410
OG0001105	Syac.g_01360	Syak.g_00414
OG0001106	Syac.g_01166	Syak.g_00518
OG0001107	Syac.g_01180	Syak.g_00505
OG0001108	Syac.g_01188	Syak.g_00497
OG0001109	Syac.g_01190	Syak.g_00495
OG0001110	Syac.g_01192	Syak.g_00493
OG0001111	Syac.g_01194	Syak.g_00491
OG0001112	Syac.g_01196	Syak.g_00489
OG0001113	Syac.g_01197	Syak.g_00406
OG0001114	Syac.g_01198	Syak.g_00488
OG0001115	Syac.g_01202	Syak.g_00484
OG0001116	Syac.g_01204	Syak.g_00482
OG0001117	Syac.g_01205	Syak.g_00481
OG0001118	Syac.g_01206	Syak.g_00480
OG0001119	Syac.g_01208	Syak.g_00478
OG0001120	Syac.g_01213	Syak.g_00474
OG0001121	Syac.g_01949, Syac.g_01170	Syak.g_00114
OG0001123	Syac.g_01245	Syak.g_00650
OG0001124	Syac.g_01247	Syak.g_00652
OG0001125	Syac.g_01249	Syak.g_00654
OG0001126	Syac.g_00870	Syak.g_00757
OG0001127	Syac.g_00871	Syak.g_00756
OG0001128	Syac.g_00875	Syak.g_00753
OG0001129	Syac.g_00877	Syak.g_00751
OG0001130	Syac.g_00878	Syak.g_00750
OG0001131	Syac.g_01382	Syak.g_00389
OG0001132	Syac.g_01062	Syak.g_00120
OG0001133	Syac.g_00958	Syak.g_00014
OG0001134	Syac.g_01466	Syak.g_00273
OG0001135	Syac.g_01464	Syak.g_00274
OG0001136	Syac.g_00767	Syak.g_00901
OG0001137	Syac.g_00786	Syak.g_00876
OG0001138	Syac.g_01486	Syak.g_00839
OG0001139	Syac.g_01488	Syak.g_00837
OG0001140	Syac.g_01489	Syak.g_00836
OG0001141	Syac.g_01490	Syak.g_00835
OG0001142	Syac.g_01491	Syak.g_00834
OG0001143	Syac.g_01499	Syak.g_00826
OG0001144	Syac.g_01508	Syak.g_00815
OG0001145	Syac.g_00740	Syak.g_00922
OG0001146	Syac.g_00722	Syak.g_00943
OG0001147	Syac.g_01689	Syak.g_01113
OG0001148	Syac.g_01918	Syak.g_02563
OG0001149	Syac.g_01919	Syak.g_02562
OG0001150	Syac.g_01920	Syak.g_02561
OG0001151	Syac.g_01932	Syak.g_02548
OG0001153	Syac.g_01670	Syak.g_01084
OG0001154	Syac.g_01671	Syak.g_01085
OG0001155	Syac.g_00621	Syak.g_02480
OG0001156	Syac.g_00618	Syak.g_02477
OG0001157	Syac.g_00617	Syak.g_02476
OG0001158	Syac.g_00616	Syak.g_02475
OG0001159	Syac.g_00615	Syak.g_02474
OG0001160	Syac.g_00570	Syak.g_02437
OG0001161	Syac.g_02385	Syak.g_01906
OG0001162	Syac.g_01307	Syak.g_00959
OG0001163	Syac.g_00562	Syak.g_02429
OG0001164	Syac.g_00556	Syak.g_02423
OG0001165	Syac.g_00551	Syak.g_02418
