Orthogroup	Syac	Praw
OG0000587	Syac.g_00943	Praw.g_00150
OG0000588	Syac.g_00949	Praw.g_00154
OG0000589	Syac.g_00953	Praw.g_00157
OG0000590	Syac.g_00954	Praw.g_00158
OG0000591	Syac.g_00961	Praw.g_00161
OG0000592	Syac.g_00962	Praw.g_00162
OG0000593	Syac.g_00975	Praw.g_00168
OG0000594	Syac.g_00976	Praw.g_00169
OG0000595	Syac.g_00977	Praw.g_01888
OG0000596	Syac.g_00982	Praw.g_01884
OG0000597	Syac.g_00985	Praw.g_01882
OG0000598	Syac.g_00986	Praw.g_01881
OG0000599	Syac.g_00989	Praw.g_01878
OG0000600	Syac.g_00990	Praw.g_01877
OG0000601	Syac.g_00991	Praw.g_01876
OG0000602	Syac.g_00996	Praw.g_01874
OG0000603	Syac.g_00997	Praw.g_01873
OG0000604	Syac.g_01001	Praw.g_01872
OG0000605	Syac.g_01089	Praw.g_01871
OG0000606	Syac.g_01434	Praw.g_01868
OG0000607	Syac.g_01430	Praw.g_01865
OG0000608	Syac.g_01429	Praw.g_01864
OG0000609	Syac.g_01427	Praw.g_01863
OG0000610	Syac.g_01419	Praw.g_01858
OG0000611	Syac.g_01416	Praw.g_01855
OG0000612	Syac.g_01415	Praw.g_01854
OG0000613	Syac.g_00231	Praw.g_01849
OG0000614	Syac.g_00911	Praw.g_01830
OG0000615	Syac.g_01377	Praw.g_01822
OG0000616	Syac.g_02478	Praw.g_01818
OG0000617	Syac.g_01280	Praw.g_01803
OG0000618	Syac.g_01279	Praw.g_01802
OG0000619	Syac.g_01278	Praw.g_01801
OG0000620	Syac.g_01270	Praw.g_01798
OG0000621	Syac.g_01269	Praw.g_01797
OG0000622	Syac.g_01268	Praw.g_01796
OG0000623	Syac.g_01267	Praw.g_01795
OG0000624	Syac.g_01265	Praw.g_01794
OG0000625	Syac.g_01264	Praw.g_01793
OG0000626	Syac.g_01263	Praw.g_01792
OG0000627	Syac.g_01126	Praw.g_01791
OG0000628	Syac.g_01127	Praw.g_01790
OG0000629	Syac.g_01130	Praw.g_01789
OG0000630	Syac.g_01134	Praw.g_01786
OG0000631	Syac.g_01139	Praw.g_01706
OG0000632	Syac.g_01140	Praw.g_01705
OG0000633	Syac.g_01141	Praw.g_01704
OG0000634	Syac.g_01345	Praw.g_01701
OG0000635	Syac.g_01344	Praw.g_01700
OG0000636	Syac.g_01342	Praw.g_01698
OG0000637	Syac.g_01340	Praw.g_01696
OG0000638	Syac.g_01339	Praw.g_01695
OG0000639	Syac.g_01338	Praw.g_01694
OG0000640	Syac.g_01337	Praw.g_01693
OG0000641	Syac.g_01333	Praw.g_01689
OG0000642	Syac.g_01332	Praw.g_01688
OG0000643	Syac.g_01330	Praw.g_01687
OG0000644	Syac.g_01329	Praw.g_01686
OG0000645	Syac.g_01327	Praw.g_01685
OG0000646	Syac.g_01324	Praw.g_01683
OG0000647	Syac.g_01322	Praw.g_01682
OG0000648	Syac.g_01319	Praw.g_01680
OG0000649	Syac.g_01318	Praw.g_01679
OG0000650	Syac.g_01317	Praw.g_01678
OG0000651	Syac.g_01316	Praw.g_01677
OG0000652	Syac.g_01315	Praw.g_01676
OG0000653	Syac.g_01313	Praw.g_01674
OG0000654	Syac.g_01312	Praw.g_01673
OG0000655	Syac.g_01311	Praw.g_01672
OG0000656	Syac.g_01308	Praw.g_01669
OG0000657	Syac.g_00846	Praw.g_01663
OG0000658	Syac.g_00842	Praw.g_01662
OG0000659	Syac.g_00841	Praw.g_01661
OG0000660	Syac.g_00837	Praw.g_01657
OG0000661	Syac.g_00835	Praw.g_01655
OG0000662	Syac.g_00833	Praw.g_01653
OG0000663	Syac.g_00830	Praw.g_01651
OG0000664	Syac.g_00829	Praw.g_01650
OG0000665	Syac.g_01018	Praw.g_01646
OG0000666	Syac.g_01088	Praw.g_01645
OG0000667	Syac.g_02165	Praw.g_01641
OG0000668	Syac.g_01239	Praw.g_01611
OG0000669	Syac.g_01404	Praw.g_01605
OG0000670	Syac.g_00580	Praw.g_01603
OG0000671	Syac.g_01400	Praw.g_01601
OG0000672	Syac.g_01396	Praw.g_01599
OG0000673	Syac.g_01393	Praw.g_01596
OG0000674	Syac.g_01391	Praw.g_01594
OG0000675	Syac.g_01390	Praw.g_01593
OG0000676	Syac.g_01388	Praw.g_01591
OG0000677	Syac.g_01387	Praw.g_01590
OG0000678	Syac.g_01384	Praw.g_01588
OG0000679	Syac.g_01375	Praw.g_01584
OG0000680	Syac.g_01374	Praw.g_01583
OG0000681	Syac.g_01371	Praw.g_01581
OG0000682	Syac.g_01370	Praw.g_01580
OG0000683	Syac.g_01369	Praw.g_01579
OG0000684	Syac.g_01365	Praw.g_01577
OG0000685	Syac.g_01363	Praw.g_01575
OG0000686	Syac.g_01362	Praw.g_01574
OG0000687	Syac.g_01361	Praw.g_01573
OG0000688	Syac.g_01356	Praw.g_01570
OG0000689	Syac.g_01354	Praw.g_01569
OG0000690	Syac.g_01353	Praw.g_01568
OG0000691	Syac.g_01352	Praw.g_01567
OG0000692	Syac.g_01351	Praw.g_01565
OG0000693	Syac.g_01349	Praw.g_01564
OG0000694	Syac.g_01348	Praw.g_01563
OG0000695	Syac.g_01143	Praw.g_01561
OG0000696	Syac.g_01144	Praw.g_01560
OG0000697	Syac.g_01146	Praw.g_01559
OG0000698	Syac.g_01149	Praw.g_01556
OG0000699	Syac.g_01151	Praw.g_01555
OG0000700	Syac.g_01152	Praw.g_01554
OG0000701	Syac.g_01153	Praw.g_01553
OG0000702	Syac.g_01161	Praw.g_01551
OG0000703	Syac.g_01162	Praw.g_01550
OG0000704	Syac.g_01165	Praw.g_01549
OG0000705	Syac.g_01174	Praw.g_01545
OG0000706	Syac.g_01175	Praw.g_01544
OG0000707	Syac.g_01176	Praw.g_01543
OG0000708	Syac.g_01179	Praw.g_01542
OG0000709	Syac.g_01187	Praw.g_01538
OG0000710	Syac.g_01191	Praw.g_01535
OG0000711	Syac.g_01220	Praw.g_01518
OG0000712	Syac.g_01221	Praw.g_01516
OG0000713	Syac.g_01222	Praw.g_01515
OG0000714	Syac.g_01224	Praw.g_01514
OG0000715	Syac.g_01226	Praw.g_01512
OG0000716	Syac.g_01230	Praw.g_01510
OG0000717	Syac.g_01231	Praw.g_01509
OG0000718	Syac.g_01235	Praw.g_01498
OG0000719	Syac.g_01237	Praw.g_01496
OG0000720	Syac.g_01250	Praw.g_01487
OG0000721	Syac.g_01252	Praw.g_01485
OG0000722	Syac.g_01253	Praw.g_01484
OG0000723	Syac.g_01261	Praw.g_01481
OG0000724	Syac.g_00879	Praw.g_01472
OG0000725	Syac.g_00887	Praw.g_01466
OG0000726	Syac.g_00888	Praw.g_01465
OG0000727	Syac.g_00889	Praw.g_01464
OG0000728	Syac.g_00891	Praw.g_01462
OG0000729	Syac.g_00144	Praw.g_01416
OG0000730	Syac.g_02024	Praw.g_00172
OG0000731	Syac.g_02011	Praw.g_00176
OG0000732	Syac.g_00051	Praw.g_00183
OG0000733	Syac.g_02386	Praw.g_00202
OG0000734	Syac.g_00388	Praw.g_00219
OG0000735	Syac.g_00750	Praw.g_00221
OG0000736	Syac.g_00751	Praw.g_00222
OG0000737	Syac.g_00752	Praw.g_00223
OG0000738	Syac.g_00757	Praw.g_00227
OG0000739	Syac.g_00762	Praw.g_00228
OG0000740	Syac.g_00763	Praw.g_00229
OG0000741	Syac.g_00766	Praw.g_00230
OG0000742	Syac.g_00768	Praw.g_00233
OG0000743	Syac.g_00770	Praw.g_00235
OG0000744	Syac.g_00771	Praw.g_00236
OG0000745	Syac.g_00773	Praw.g_00237
OG0000746	Syac.g_00776	Praw.g_00239
OG0000747	Syac.g_00777	Praw.g_00240
OG0000748	Syac.g_00787	Praw.g_00243
OG0000749	Syac.g_00789	Praw.g_00244
OG0000750	Syac.g_00790	Praw.g_00245
OG0000751	Syac.g_00797	Praw.g_00247
OG0000752	Syac.g_00799	Praw.g_00249
OG0000753	Syac.g_00802	Praw.g_00252
OG0000754	Syac.g_01471	Praw.g_00255
OG0000755	Syac.g_01479	Praw.g_00258
OG0000756	Syac.g_01480	Praw.g_00259
OG0000757	Syac.g_01492	Praw.g_00265
OG0000758	Syac.g_01493	Praw.g_00266
OG0000759	Syac.g_01494	Praw.g_00267
OG0000760	Syac.g_01495	Praw.g_00268
OG0000761	Syac.g_01496	Praw.g_00269
OG0000762	Syac.g_01498	Praw.g_00270
OG0000763	Syac.g_01500	Praw.g_00272
OG0000764	Syac.g_01501	Praw.g_00273
OG0000765	Syac.g_01515	Praw.g_00282
OG0000766	Syac.g_01516	Praw.g_00283
OG0000767	Syac.g_01518	Praw.g_00285
OG0000768	Syac.g_01519	Praw.g_00286
OG0000769	Syac.g_01521	Praw.g_00288
OG0000770	Syac.g_01524	Praw.g_00290
OG0000771	Syac.g_00873	Praw.g_00904
OG0000772	Syac.g_01569	Praw.g_00954
OG0000773	Syac.g_00741	Praw.g_00970
OG0000774	Syac.g_00737	Praw.g_00972
OG0000775	Syac.g_00735	Praw.g_00976
OG0000776	Syac.g_00734	Praw.g_00977
OG0000777	Syac.g_00733	Praw.g_00978
OG0000778	Syac.g_00732	Praw.g_00979
OG0000779	Syac.g_00727	Praw.g_00983
OG0000780	Syac.g_00723	Praw.g_00984
OG0000781	Syac.g_00719	Praw.g_00987
OG0000782	Syac.g_00718	Praw.g_00988
OG0000783	Syac.g_00717	Praw.g_00989
OG0000784	Syac.g_00716	Praw.g_00990
OG0000785	Syac.g_00714	Praw.g_00992
OG0000786	Syac.g_01730	Praw.g_00994
OG0000787	Syac.g_01731	Praw.g_00995
OG0000788	Syac.g_00992	Praw.g_01002
OG0000789	Syac.g_01111	Praw.g_01006
OG0000790	Syac.g_01921	Praw.g_01021
OG0000791	Syac.g_01922	Praw.g_01023
OG0000792	Syac.g_01923	Praw.g_01024
OG0000793	Syac.g_01928	Praw.g_01027
OG0000794	Syac.g_01929	Praw.g_01028
OG0000795	Syac.g_01930	Praw.g_01029
OG0000796	Syac.g_01934	Praw.g_01033
OG0000797	Syac.g_01935	Praw.g_01034
OG0000798	Syac.g_02250	Praw.g_01057
OG0000799	Syac.g_01602	Praw.g_01101
OG0000800	Syac.g_01603	Praw.g_01100
OG0000801	Syac.g_01604	Praw.g_01099
OG0000802	Syac.g_01608	Praw.g_01097
OG0000803	Syac.g_01613	Praw.g_01095
OG0000804	Syac.g_01616	Praw.g_01094
OG0000805	Syac.g_01620	Praw.g_01092
OG0000806	Syac.g_01622	Praw.g_01090
OG0000807	Syac.g_01624	Praw.g_01089
OG0000808	Syac.g_01625	Praw.g_01088
OG0000809	Syac.g_01628	Praw.g_01085
OG0000810	Syac.g_01629	Praw.g_01084
OG0000811	Syac.g_01637	Praw.g_01077
OG0000812	Syac.g_01639	Praw.g_01075
OG0000813	Syac.g_01640	Praw.g_00343
OG0000814	Syac.g_01642	Praw.g_00345
OG0000815	Syac.g_01643	Praw.g_00346
OG0000816	Syac.g_01645	Praw.g_00348
OG0000817	Syac.g_01646	Praw.g_00349
OG0000818	Syac.g_01652	Praw.g_00354
OG0000819	Syac.g_01653	Praw.g_00355
OG0000820	Syac.g_01654	Praw.g_00356
OG0000821	Syac.g_01659	Praw.g_00359
OG0000822	Syac.g_01661	Praw.g_00360
OG0000823	Syac.g_01662	Praw.g_00361
OG0000824	Syac.g_01666	Praw.g_00364
OG0000825	Syac.g_01667	Praw.g_00365
OG0000826	Syac.g_01668	Praw.g_00366
OG0000827	Syac.g_01669	Praw.g_00367
OG0000828	Syac.g_01672	Praw.g_00371
OG0000829	Syac.g_01673	Praw.g_00372
OG0000830	Syac.g_01674	Praw.g_00373
OG0000831	Syac.g_01676	Praw.g_00375
OG0000832	Syac.g_00623	Praw.g_00381
OG0000833	Syac.g_00613	Praw.g_00389
OG0000834	Syac.g_00610	Praw.g_00390
OG0000835	Syac.g_00609	Praw.g_00391
OG0000836	Syac.g_00605	Praw.g_00392
OG0000837	Syac.g_00604	Praw.g_00393
OG0000838	Syac.g_00600	Praw.g_00395
OG0000839	Syac.g_00599	Praw.g_00396
OG0000840	Syac.g_00598	Praw.g_00397
OG0000841	Syac.g_00597	Praw.g_00398
OG0000842	Syac.g_00596	Praw.g_00399
OG0000843	Syac.g_00595	Praw.g_00400
OG0000844	Syac.g_00593	Praw.g_00401
OG0000845	Syac.g_00592	Praw.g_00402
OG0000846	Syac.g_00591	Praw.g_00403
OG0000847	Syac.g_00590	Praw.g_00404
OG0000848	Syac.g_00588	Praw.g_00405
OG0000849	Syac.g_00587	Praw.g_00406
OG0000850	Syac.g_00585	Praw.g_00408
OG0000851	Syac.g_00573	Praw.g_00409
OG0000852	Syac.g_00572	Praw.g_00410
OG0000853	Syac.g_00568	Praw.g_00414
OG0000854	Syac.g_00566	Praw.g_00416
OG0000855	Syac.g_00565	Praw.g_00417
OG0000856	Syac.g_00964	Praw.g_00430
OG0000857	Syac.g_01323	Praw.g_00458
OG0000858	Syac.g_00559	Praw.g_00509
OG0000859	Syac.g_00558	Praw.g_00510
OG0000860	Syac.g_00542	Praw.g_00517
OG0000861	Syac.g_00541	Praw.g_00518
OG0000862	Syac.g_00540	Praw.g_00519
OG0000863	Syac.g_00538	Praw.g_00521
OG0000864	Syac.g_00537	Praw.g_00522
OG0000865	Syac.g_00533	Praw.g_00523
OG0000866	Syac.g_00532	Praw.g_00524
OG0000867	Syac.g_00531	Praw.g_00525
OG0000868	Syac.g_00529	Praw.g_00526
OG0000869	Syac.g_00524	Praw.g_00530
OG0000870	Syac.g_00519	Praw.g_00535
OG0000871	Syac.g_00518	Praw.g_00536
OG0000872	Syac.g_00510	Praw.g_00537
OG0000873	Syac.g_00507	Praw.g_00540
OG0000874	Syac.g_00512	Praw.g_00543
OG0000875	Syac.g_00505	Praw.g_00544
OG0000876	Syac.g_00675	Praw.g_00545
OG0000877	Syac.g_00671	Praw.g_00547
OG0000878	Syac.g_00670	Praw.g_00548
OG0000879	Syac.g_00669	Praw.g_00549
OG0000880	Syac.g_00668	Praw.g_00550
OG0000881	Syac.g_00664	Praw.g_00554
OG0000882	Syac.g_00659	Praw.g_00559
OG0000883	Syac.g_00656	Praw.g_00561
OG0000884	Syac.g_00654	Praw.g_00563
OG0000885	Syac.g_00653	Praw.g_00564
OG0000886	Syac.g_00652	Praw.g_00565
OG0000887	Syac.g_00651	Praw.g_00566
OG0000888	Syac.g_00649	Praw.g_00568
OG0000889	Syac.g_00647	Praw.g_00570
OG0000890	Syac.g_00642	Praw.g_00571
OG0000891	Syac.g_00641	Praw.g_00572
OG0000892	Syac.g_00638	Praw.g_01921
OG0000893	Syac.g_02193	Praw.g_01917
OG0000894	Syac.g_02189	Praw.g_01915
OG0000895	Syac.g_02185	Praw.g_01912
OG0000896	Syac.g_02184	Praw.g_01911
OG0000897	Syac.g_02182	Praw.g_01909
OG0000898	Syac.g_02181	Praw.g_01908
OG0000899	Syac.g_02180	Praw.g_01907
OG0000900	Syac.g_02179	Praw.g_01906
OG0000901	Syac.g_02174	Praw.g_01903
OG0000902	Syac.g_02172	Praw.g_01901
OG0000903	Syac.g_02140	Praw.g_01898
OG0000904	Syac.g_02145	Praw.g_01896
OG0000905	Syac.g_02148	Praw.g_01892
OG0000906	Syac.g_02150	Praw.g_01891
OG0000907	Syac.g_02138	Praw.g_00138
OG0000908	Syac.g_02135	Praw.g_00135
OG0000909	Syac.g_02134	Praw.g_00134
OG0000910	Syac.g_02133	Praw.g_00133
OG0000911	Syac.g_02131	Praw.g_00131
OG0000912	Syac.g_02130	Praw.g_00130
OG0000913	Syac.g_02129	Praw.g_00129
OG0000914	Syac.g_02128	Praw.g_00128
OG0000915	Syac.g_02127	Praw.g_00127
OG0000916	Syac.g_02126	Praw.g_00126
OG0000917	Syac.g_02125	Praw.g_00125
OG0000918	Syac.g_02124	Praw.g_00124
OG0000919	Syac.g_02123	Praw.g_00123
OG0000920	Syac.g_02122	Praw.g_00122
OG0000921	Syac.g_02121	Praw.g_00121
OG0000922	Syac.g_02120	Praw.g_00120
OG0000923	Syac.g_02116	Praw.g_00116
OG0000924	Syac.g_02115	Praw.g_00115
OG0000925	Syac.g_02114	Praw.g_00114
OG0000926	Syac.g_02113	Praw.g_00113
OG0000927	Syac.g_02111	Praw.g_00111
OG0000928	Syac.g_02110	Praw.g_00110
OG0000929	Syac.g_02109	Praw.g_00109
OG0000930	Syac.g_02108	Praw.g_00108
OG0000931	Syac.g_02107	Praw.g_00107
OG0000932	Syac.g_02106	Praw.g_00106
OG0000933	Syac.g_02101	Praw.g_00102
OG0000934	Syac.g_02099	Praw.g_00100
OG0000935	Syac.g_02098	Praw.g_00099
OG0000936	Syac.g_02097	Praw.g_00098
OG0000937	Syac.g_02096	Praw.g_00097
OG0000938	Syac.g_02092	Praw.g_00095
OG0000939	Syac.g_02091	Praw.g_00094
OG0000940	Syac.g_02084	Praw.g_00087
OG0000941	Syac.g_02082	Praw.g_00085
OG0000942	Syac.g_02080	Praw.g_00083
OG0000943	Syac.g_02079	Praw.g_00082
OG0000944	Syac.g_02077	Praw.g_00081
OG0000945	Syac.g_02075	Praw.g_00080
OG0000946	Syac.g_02071	Praw.g_00076
OG0000947	Syac.g_02068	Praw.g_00074
OG0000948	Syac.g_02067	Praw.g_00073
OG0000949	Syac.g_00205	Praw.g_00070
OG0000950	Syac.g_00193	Praw.g_00065
OG0000951	Syac.g_00188	Praw.g_00061
OG0000952	Syac.g_00183	Praw.g_00057
OG0000953	Syac.g_00177	Praw.g_00054
OG0000954	Syac.g_00172	Praw.g_00050
OG0000955	Syac.g_00171	Praw.g_00049
OG0000956	Syac.g_00169	Praw.g_00047
OG0000957	Syac.g_00158	Praw.g_00041
OG0000958	Syac.g_00157	Praw.g_00040
OG0000959	Syac.g_00153	Praw.g_00036
OG0000960	Syac.g_00152	Praw.g_00035
OG0000961	Syac.g_00147	Praw.g_00033
OG0000962	Syac.g_00145	Praw.g_00031
OG0000963	Syac.g_00140	Praw.g_00027
OG0000964	Syac.g_00139	Praw.g_00026
OG0000965	Syac.g_00138	Praw.g_00025
OG0000966	Syac.g_00107	Praw.g_00018
OG0000967	Syac.g_00075	Praw.g_00014
OG0000968	Syac.g_00080	Praw.g_00012
OG0000969	Syac.g_00078	Praw.g_00011
OG0000970	Syac.g_00077	Praw.g_00010
OG0000971	Syac.g_00067	Praw.g_00009
OG0000972	Syac.g_00066	Praw.g_00008
OG0000973	Syac.g_00065	Praw.g_00007
OG0000974	Syac.g_00064	Praw.g_00006
OG0000975	Syac.g_00063	Praw.g_00005
OG0000976	Syac.g_00062	Praw.g_00004
OG0000977	Syac.g_00059	Praw.g_00003
OG0000978	Syac.g_00058	Praw.g_00002
OG0000979	Syac.g_00055	Praw.g_01192
OG0000980	Syac.g_00052	Praw.g_01190
OG0000981	Syac.g_00049	Praw.g_01188
OG0000982	Syac.g_02354	Praw.g_01186
OG0000983	Syac.g_02355	Praw.g_01185
OG0000984	Syac.g_02356	Praw.g_01184
OG0000985	Syac.g_02359	Praw.g_01181
OG0000986	Syac.g_02363	Praw.g_01179
OG0000987	Syac.g_02365	Praw.g_01178
OG0000988	Syac.g_02370	Praw.g_01175
OG0000989	Syac.g_02379	Praw.g_01171
OG0000990	Syac.g_02397	Praw.g_01168
OG0000991	Syac.g_02400	Praw.g_01167
OG0000992	Syac.g_02402	Praw.g_01165
OG0000993	Syac.g_02403	Praw.g_01164
OG0000994	Syac.g_02405	Praw.g_01163
OG0000995	Syac.g_02410	Praw.g_01159
OG0000996	Syac.g_02454	Praw.g_01158
OG0000997	Syac.g_02464	Praw.g_01157
OG0000998	Syac.g_02466	Praw.g_01155
OG0000999	Syac.g_02467	Praw.g_01154
OG0001000	Syac.g_02470	Praw.g_01151
OG0001001	Syac.g_02475	Praw.g_01149
OG0001002	Syac.g_02481	Praw.g_01145
OG0001003	Syac.g_02483	Praw.g_01144
OG0001004	Syac.g_02484	Praw.g_01143
OG0001005	Syac.g_02485	Praw.g_01142
OG0001006	Syac.g_02492	Praw.g_01138
OG0001007	Syac.g_02494	Praw.g_01136
OG0001008	Syac.g_00693	Praw.g_00710
OG0001009	Syac.g_00030	Praw.g_01401
OG0001010	Syac.g_00031	Praw.g_01400
OG0001011	Syac.g_00032	Praw.g_01399
OG0001012	Syac.g_02351	Praw.g_01385
OG0001013	Syac.g_02337	Praw.g_01380
OG0001014	Syac.g_02333	Praw.g_01377
OG0001015	Syac.g_02332	Praw.g_01376
OG0001016	Syac.g_00446	Praw.g_01361
OG0001017	Syac.g_00440	Praw.g_01357
OG0001018	Syac.g_00438	Praw.g_01354
OG0001019	Syac.g_00422	Praw.g_01345
OG0001020	Syac.g_00417	Praw.g_01344
OG0001021	Syac.g_00413	Praw.g_01343
OG0001022	Syac.g_00410	Praw.g_01341
OG0001023	Syac.g_00409	Praw.g_01340
OG0001024	Syac.g_00405	Praw.g_01337
OG0001025	Syac.g_00399	Praw.g_01331
OG0001026	Syac.g_00386	Praw.g_01324
OG0001027	Syac.g_00380	Praw.g_01323
OG0001028	Syac.g_00378	Praw.g_01321
OG0001029	Syac.g_00376	Praw.g_01320
OG0001030	Syac.g_00356	Praw.g_01305
OG0001031	Syac.g_02266	Praw.g_01249
OG0001032	Syac.g_02268	Praw.g_01248
OG0001033	Syac.g_02298	Praw.g_01227
OG0001034	Syac.g_01968	Praw.g_01199
OG0001036	Syac.g_02221	Praw.g_00875
OG0001037	Syac.g_02223	Praw.g_00874
OG0001038	Syac.g_02251	Praw.g_00856
OG0001039	Syac.g_02254	Praw.g_00853
OG0001040	Syac.g_00292	Praw.g_00851
OG0001041	Syac.g_00287	Praw.g_00847
OG0001042	Syac.g_00258	Praw.g_00830
OG0001043	Syac.g_00254	Praw.g_00829
OG0001044	Syac.g_02021	Praw.g_00797
OG0001045	Syac.g_02008	Praw.g_00789
OG0001046	Syac.g_01207	Praw.g_00754
OG0001047	Syac.g_00695	Praw.g_00708
OG0001048	Syac.g_00696	Praw.g_00707
OG0001049	Syac.g_00703	Praw.g_00705
OG0001050	Syac.g_00704	Praw.g_00704
OG0001051	Syac.g_00705	Praw.g_00703
OG0001052	Syac.g_01704	Praw.g_00676
OG0001053	Syac.g_01901	Praw.g_00665
OG0001054	Syac.g_01884	Praw.g_00650
OG0001055	Syac.g_01863	Praw.g_00631
OG0001056	Syac.g_01831	Praw.g_00612
OG0001057	Syac.g_01825	Praw.g_00607
OG0001058	Syac.g_01810	Praw.g_00599
OG0001059	Syac.g_01806	Praw.g_00595
OG0001060	Syac.g_01799	Praw.g_00588
OG0001061	Syac.g_01779	Praw.g_00575
OG0001062	Syac.g_01777	Praw.g_01923
OG0001063	Syac.g_01773	Praw.g_01925
OG0001064	Syac.g_01772	Praw.g_01926
OG0001065	Syac.g_01771	Praw.g_01927
OG0001066	Syac.g_01770	Praw.g_01928
OG0001067	Syac.g_01769	Praw.g_01929
OG0001068	Syac.g_01768	Praw.g_01930
OG0001069	Syac.g_01767	Praw.g_01931
OG0001070	Syac.g_01764	Praw.g_01934
OG0001071	Syac.g_01763	Praw.g_01935
OG0001074	Syac.g_00945	Praw.g_00151
OG0001075	Syac.g_00946	Praw.g_00152
OG0001076	Syac.g_00956	Praw.g_00160
OG0001077	Syac.g_00967	Praw.g_00164
OG0001078	Syac.g_00980	Praw.g_01886
OG0001079	Syac.g_00993	Praw.g_01875
OG0001080	Syac.g_01092	Praw.g_01869
OG0001081	Syac.g_01432	Praw.g_01867
OG0001082	Syac.g_01431	Praw.g_01866
OG0001083	Syac.g_01424	Praw.g_01861
OG0001084	Syac.g_01423	Praw.g_01860
OG0001085	Syac.g_01412	Praw.g_01852
OG0001086	Syac.g_01410	Praw.g_01851
OG0001087	Syac.g_00923	Praw.g_01834
OG0001088	Syac.g_00920	Praw.g_01833
OG0001089	Syac.g_00896	Praw.g_01825
OG0001090	Syac.g_01286	Praw.g_01808
OG0001091	Syac.g_01284	Praw.g_01806
OG0001092	Syac.g_01282	Praw.g_01805
OG0001093	Syac.g_01276	Praw.g_01800
OG0001094	Syac.g_01347	Praw.g_01703
OG0001095	Syac.g_01326	Praw.g_01684
OG0001096	Syac.g_01310	Praw.g_01671
OG0001097	Syac.g_00834	Praw.g_01654
OG0001098	Syac.g_01096	Praw.g_01639
OG0001099	Syac.g_00377	Praw.g_01608
OG0001100	Syac.g_01402	Praw.g_01604
OG0001101	Syac.g_01401	Praw.g_01602
OG0001102	Syac.g_01398	Praw.g_01600
OG0001103	Syac.g_01395	Praw.g_01598
OG0001104	Syac.g_01364	Praw.g_01576
OG0001105	Syac.g_01360	Praw.g_01572
OG0001106	Syac.g_01166	Praw.g_01548
OG0001107	Syac.g_01180	Praw.g_01541
OG0001108	Syac.g_01188	Praw.g_01537
OG0001109	Syac.g_01190	Praw.g_01536
OG0001110	Syac.g_01192	Praw.g_01534
OG0001111	Syac.g_01194	Praw.g_01533
OG0001112	Syac.g_01196	Praw.g_01532
OG0001113	Syac.g_01197	Praw.g_01531
OG0001114	Syac.g_01198	Praw.g_01530
OG0001115	Syac.g_01202	Praw.g_01528
OG0001116	Syac.g_01204	Praw.g_01527
OG0001117	Syac.g_01205	Praw.g_01526
OG0001118	Syac.g_01206	Praw.g_01525
OG0001119	Syac.g_01208	Praw.g_01524
OG0001120	Syac.g_01213	Praw.g_01522
OG0001121	Syac.g_01949, Syac.g_01170	Praw.g_00199, Praw.g_01519
OG0001122	Syac.g_01238	Praw.g_01495
OG0001123	Syac.g_01245	Praw.g_01491
OG0001124	Syac.g_01247	Praw.g_01489
OG0001125	Syac.g_01249	Praw.g_01488
OG0001126	Syac.g_00870	Praw.g_01478
OG0001127	Syac.g_00871	Praw.g_01477
OG0001128	Syac.g_00875	Praw.g_01475
OG0001129	Syac.g_00877	Praw.g_01474
OG0001130	Syac.g_00878	Praw.g_01473
OG0001131	Syac.g_01382	Praw.g_01437
OG0001132	Syac.g_01062	Praw.g_01427
OG0001133	Syac.g_00958	Praw.g_00187
OG0001134	Syac.g_01466	Praw.g_00201
OG0001135	Syac.g_01464	Praw.g_00204
OG0001136	Syac.g_00767	Praw.g_00231
OG0001137	Syac.g_00786	Praw.g_00242
OG0001138	Syac.g_01486	Praw.g_00260
OG0001139	Syac.g_01488	Praw.g_00261
OG0001140	Syac.g_01489	Praw.g_00262
OG0001141	Syac.g_01490	Praw.g_00263
OG0001142	Syac.g_01491	Praw.g_00264
OG0001143	Syac.g_01499	Praw.g_00271
OG0001144	Syac.g_01508	Praw.g_00276
OG0001145	Syac.g_00740	Praw.g_00971
OG0001146	Syac.g_00722	Praw.g_00985
OG0001147	Syac.g_01689	Praw.g_01001
OG0001148	Syac.g_01918	Praw.g_01018
OG0001149	Syac.g_01919	Praw.g_01019
OG0001150	Syac.g_01920	Praw.g_01020
OG0001151	Syac.g_01932	Praw.g_01031
OG0001152	Syac.g_01933	Praw.g_01032
OG0001153	Syac.g_01670	Praw.g_00368
OG0001154	Syac.g_01671	Praw.g_00370
OG0001155	Syac.g_00621	Praw.g_00382
OG0001156	Syac.g_00618	Praw.g_00385
OG0001157	Syac.g_00617	Praw.g_00386
OG0001158	Syac.g_00616	Praw.g_00387
OG0001159	Syac.g_00615	Praw.g_00388
OG0001160	Syac.g_00570	Praw.g_00412
OG0001161	Syac.g_02385	Praw.g_00423
OG0001162	Syac.g_01307	Praw.g_00434
OG0001163	Syac.g_00562	Praw.g_00507
OG0001164	Syac.g_00556	Praw.g_00511
OG0001165	Syac.g_00551	Praw.g_00514
OG0001166	Syac.g_00520	Praw.g_00534
OG0001167	Syac.g_00667	Praw.g_00551
OG0001168	Syac.g_00665	Praw.g_00553
OG0001169	Syac.g_00663	Praw.g_00555
OG0001170	Syac.g_00661	Praw.g_00557
