Orthogroup	Syac	Pray
OG0000586	Syac.g_00941	Pray.g_01150
OG0000587	Syac.g_00943	Pray.g_01149
OG0000588	Syac.g_00949	Pray.g_01145
OG0000589	Syac.g_00953	Pray.g_01142
OG0000590	Syac.g_00954	Pray.g_01141
OG0000591	Syac.g_00961	Pray.g_01138
OG0000592	Syac.g_00962	Pray.g_01137
OG0000593	Syac.g_00975	Pray.g_01131
OG0000594	Syac.g_00976	Pray.g_01130
OG0000595	Syac.g_00977	Pray.g_01129
OG0000596	Syac.g_00982	Pray.g_01125
OG0000597	Syac.g_00985	Pray.g_01123
OG0000598	Syac.g_00986	Pray.g_01122
OG0000599	Syac.g_00989	Pray.g_01119
OG0000600	Syac.g_00990	Pray.g_01118
OG0000601	Syac.g_00991	Pray.g_01117
OG0000602	Syac.g_00996	Pray.g_01115
OG0000603	Syac.g_00997	Pray.g_01114
OG0000604	Syac.g_01001	Pray.g_01113
OG0000605	Syac.g_01089	Pray.g_01112
OG0000606	Syac.g_01434	Pray.g_01109
OG0000607	Syac.g_01430	Pray.g_01106
OG0000608	Syac.g_01429	Pray.g_01105
OG0000609	Syac.g_01427	Pray.g_01104
OG0000610	Syac.g_01419	Pray.g_01099
OG0000611	Syac.g_01416	Pray.g_01096
OG0000612	Syac.g_01415	Pray.g_01095
OG0000613	Syac.g_00231	Pray.g_01090
OG0000614	Syac.g_00911	Pray.g_01071
OG0000615	Syac.g_01377	Pray.g_01063
OG0000616	Syac.g_02478	Pray.g_01059
OG0000617	Syac.g_01280	Pray.g_01034
OG0000618	Syac.g_01279	Pray.g_01033
OG0000619	Syac.g_01278	Pray.g_01032
OG0000620	Syac.g_01270	Pray.g_01029
OG0000621	Syac.g_01269	Pray.g_01028
OG0000622	Syac.g_01268	Pray.g_01027
OG0000623	Syac.g_01267	Pray.g_01026
OG0000624	Syac.g_01265	Pray.g_01025
OG0000625	Syac.g_01264	Pray.g_00269
OG0000626	Syac.g_01263	Pray.g_00270
OG0000627	Syac.g_01126	Pray.g_00271
OG0000628	Syac.g_01127	Pray.g_00272
OG0000629	Syac.g_01130	Pray.g_00273
OG0000630	Syac.g_01134	Pray.g_00276
OG0000631	Syac.g_01139	Pray.g_00339
OG0000632	Syac.g_01140	Pray.g_00340
OG0000633	Syac.g_01141	Pray.g_00341
OG0000634	Syac.g_01345	Pray.g_00344
OG0000635	Syac.g_01344	Pray.g_00345
OG0000636	Syac.g_01342	Pray.g_00347
OG0000637	Syac.g_01340	Pray.g_00349
OG0000638	Syac.g_01339	Pray.g_00350
OG0000639	Syac.g_01338	Pray.g_00351
OG0000640	Syac.g_01337	Pray.g_00352
OG0000641	Syac.g_01333	Pray.g_00356
OG0000642	Syac.g_01332	Pray.g_00357
OG0000643	Syac.g_01330	Pray.g_00358
OG0000644	Syac.g_01329	Pray.g_00359
OG0000645	Syac.g_01327	Pray.g_00360
OG0000646	Syac.g_01324	Pray.g_00362
OG0000647	Syac.g_01322	Pray.g_00363
OG0000648	Syac.g_01319	Pray.g_00365
OG0000649	Syac.g_01318	Pray.g_00366
OG0000650	Syac.g_01317	Pray.g_00367
OG0000651	Syac.g_01316	Pray.g_00368
OG0000652	Syac.g_01315	Pray.g_00369
OG0000653	Syac.g_01313	Pray.g_00371
OG0000654	Syac.g_01312	Pray.g_00372
OG0000655	Syac.g_01311	Pray.g_00373
OG0000656	Syac.g_01308	Pray.g_00376
OG0000657	Syac.g_00846	Pray.g_00384
OG0000658	Syac.g_00842	Pray.g_00385
OG0000659	Syac.g_00841	Pray.g_00386
OG0000660	Syac.g_00837	Pray.g_00390
OG0000661	Syac.g_00835	Pray.g_00392
OG0000662	Syac.g_00833	Pray.g_00394
OG0000663	Syac.g_00830	Pray.g_00396
OG0000664	Syac.g_00829	Pray.g_00397
OG0000665	Syac.g_01018	Pray.g_00401
OG0000666	Syac.g_01088	Pray.g_00402
OG0000667	Syac.g_02165	Pray.g_00406
OG0000668	Syac.g_01239	Pray.g_00436
OG0000669	Syac.g_01404	Pray.g_00443
OG0000670	Syac.g_00580	Pray.g_00445
OG0000671	Syac.g_01400	Pray.g_00447
OG0000672	Syac.g_01396	Pray.g_00450
OG0000673	Syac.g_01393	Pray.g_00453
OG0000674	Syac.g_01391	Pray.g_00455
OG0000675	Syac.g_01390	Pray.g_00456
OG0000676	Syac.g_01388	Pray.g_00458
OG0000677	Syac.g_01387	Pray.g_00459
OG0000678	Syac.g_01384	Pray.g_00461
OG0000679	Syac.g_01375	Pray.g_00465
OG0000680	Syac.g_01374	Pray.g_00466
OG0000681	Syac.g_01371	Pray.g_00469
OG0000682	Syac.g_01370	Pray.g_00470
OG0000683	Syac.g_01369	Pray.g_00471
OG0000684	Syac.g_01365	Pray.g_00473
OG0000685	Syac.g_01363	Pray.g_00475
OG0000686	Syac.g_01362	Pray.g_00476
OG0000687	Syac.g_01361	Pray.g_00477
OG0000688	Syac.g_01356	Pray.g_00480
OG0000689	Syac.g_01354	Pray.g_00481
OG0000690	Syac.g_01353	Pray.g_00482
OG0000691	Syac.g_01352	Pray.g_00483
OG0000692	Syac.g_01351	Pray.g_00485
OG0000693	Syac.g_01349	Pray.g_00486
OG0000694	Syac.g_01348	Pray.g_00487
OG0000695	Syac.g_01143	Pray.g_00489
OG0000696	Syac.g_01144	Pray.g_00490
OG0000697	Syac.g_01146	Pray.g_00491
OG0000698	Syac.g_01149	Pray.g_00494
OG0000699	Syac.g_01151	Pray.g_00495
OG0000700	Syac.g_01152	Pray.g_00496
OG0000701	Syac.g_01153	Pray.g_00497
OG0000702	Syac.g_01161	Pray.g_00499
OG0000703	Syac.g_01162	Pray.g_00500
OG0000704	Syac.g_01165	Pray.g_00501
OG0000705	Syac.g_01174	Pray.g_00505
OG0000706	Syac.g_01175	Pray.g_00506
OG0000707	Syac.g_01176	Pray.g_00507
OG0000708	Syac.g_01179	Pray.g_00508
OG0000709	Syac.g_01187	Pray.g_00512
OG0000710	Syac.g_01191	Pray.g_00515
OG0000711	Syac.g_01220	Pray.g_00532
OG0000712	Syac.g_01221	Pray.g_00534
OG0000713	Syac.g_01222	Pray.g_00535
OG0000714	Syac.g_01224	Pray.g_00536
OG0000715	Syac.g_01226	Pray.g_00538
OG0000716	Syac.g_01230	Pray.g_00540
OG0000717	Syac.g_01231	Pray.g_00541
OG0000718	Syac.g_01235	Pray.g_00553
OG0000719	Syac.g_01237	Pray.g_00555
OG0000720	Syac.g_01250	Pray.g_00564
OG0000721	Syac.g_01252	Pray.g_00566
OG0000722	Syac.g_01253	Pray.g_00567
OG0000723	Syac.g_01261	Pray.g_00570
OG0000724	Syac.g_00879	Pray.g_00579
OG0000725	Syac.g_00887	Pray.g_00585
OG0000726	Syac.g_00888	Pray.g_00586
OG0000727	Syac.g_00889	Pray.g_00587
OG0000728	Syac.g_00891	Pray.g_00589
OG0000729	Syac.g_00144	Pray.g_00634
OG0000730	Syac.g_02024	Pray.g_00132
OG0000731	Syac.g_02011	Pray.g_00128
OG0000732	Syac.g_00051	Pray.g_00118
OG0000733	Syac.g_02386	Pray.g_00096
OG0000734	Syac.g_00388	Pray.g_00079
OG0000735	Syac.g_00750	Pray.g_00077
OG0000736	Syac.g_00751	Pray.g_00076
OG0000737	Syac.g_00752	Pray.g_00075
OG0000738	Syac.g_00757	Pray.g_00071
OG0000739	Syac.g_00762	Pray.g_00070
OG0000740	Syac.g_00763	Pray.g_00069
OG0000741	Syac.g_00766	Pray.g_00068
OG0000742	Syac.g_00768	Pray.g_00065
OG0000743	Syac.g_00770	Pray.g_00063
OG0000744	Syac.g_00771	Pray.g_00062
OG0000745	Syac.g_00773	Pray.g_00060
OG0000746	Syac.g_00776	Pray.g_00058
OG0000747	Syac.g_00777	Pray.g_00057
OG0000748	Syac.g_00787	Pray.g_00054
OG0000749	Syac.g_00789	Pray.g_00053
OG0000750	Syac.g_00790	Pray.g_00052
OG0000751	Syac.g_00797	Pray.g_00050
OG0000752	Syac.g_00799	Pray.g_00048
OG0000753	Syac.g_00802	Pray.g_00045
OG0000754	Syac.g_01471	Pray.g_00042
OG0000755	Syac.g_01479	Pray.g_00039
OG0000756	Syac.g_01480	Pray.g_00038
OG0000757	Syac.g_01492	Pray.g_00032
OG0000758	Syac.g_01493	Pray.g_00031
OG0000759	Syac.g_01494	Pray.g_00030
OG0000760	Syac.g_01495	Pray.g_00029
OG0000761	Syac.g_01496	Pray.g_00028
OG0000762	Syac.g_01498	Pray.g_00027
OG0000763	Syac.g_01500	Pray.g_00025
OG0000764	Syac.g_01501	Pray.g_00024
OG0000765	Syac.g_01515	Pray.g_00015
OG0000766	Syac.g_01516	Pray.g_00014
OG0000767	Syac.g_01518	Pray.g_00012
OG0000768	Syac.g_01519	Pray.g_00011
OG0000769	Syac.g_01521	Pray.g_00009
OG0000770	Syac.g_01524	Pray.g_00007
OG0000771	Syac.g_00873	Pray.g_00250
OG0000772	Syac.g_01569	Pray.g_01895
OG0000773	Syac.g_00741	Pray.g_01879
OG0000774	Syac.g_00737	Pray.g_01877
OG0000775	Syac.g_00735	Pray.g_01875
OG0000776	Syac.g_00734	Pray.g_01874
OG0000777	Syac.g_00733	Pray.g_01873
OG0000778	Syac.g_00732	Pray.g_01872
OG0000779	Syac.g_00727	Pray.g_01868
OG0000780	Syac.g_00723	Pray.g_01867
OG0000781	Syac.g_00719	Pray.g_01864
OG0000782	Syac.g_00718	Pray.g_01863
OG0000783	Syac.g_00717	Pray.g_01862
OG0000784	Syac.g_00716	Pray.g_01861
OG0000785	Syac.g_00714	Pray.g_01859
OG0000786	Syac.g_01730	Pray.g_01857
OG0000787	Syac.g_01731	Pray.g_01856
OG0000788	Syac.g_00992	Pray.g_01842
OG0000789	Syac.g_01111	Pray.g_01839
OG0000790	Syac.g_01921	Pray.g_01824
OG0000791	Syac.g_01922	Pray.g_01822
OG0000792	Syac.g_01923	Pray.g_01821
OG0000793	Syac.g_01928	Pray.g_01818
OG0000794	Syac.g_01929	Pray.g_01817
OG0000795	Syac.g_01930	Pray.g_01816
OG0000796	Syac.g_01934	Pray.g_01812
OG0000797	Syac.g_01935	Pray.g_01811
OG0000799	Syac.g_01602	Pray.g_01740
OG0000800	Syac.g_01603	Pray.g_01739
OG0000801	Syac.g_01604	Pray.g_01738
OG0000802	Syac.g_01608	Pray.g_01736
OG0000803	Syac.g_01613	Pray.g_01734
OG0000804	Syac.g_01616	Pray.g_01733
OG0000805	Syac.g_01620	Pray.g_01731
OG0000806	Syac.g_01622	Pray.g_01729
OG0000807	Syac.g_01624	Pray.g_01728
OG0000808	Syac.g_01625	Pray.g_01727
OG0000809	Syac.g_01628	Pray.g_01724
OG0000810	Syac.g_01629	Pray.g_01723
OG0000811	Syac.g_01637	Pray.g_01719
OG0000812	Syac.g_01639	Pray.g_01717
OG0000813	Syac.g_01640	Pray.g_01716
OG0000814	Syac.g_01642	Pray.g_01714
OG0000815	Syac.g_01643	Pray.g_01713
OG0000816	Syac.g_01645	Pray.g_01711
OG0000817	Syac.g_01646	Pray.g_01710
OG0000818	Syac.g_01652	Pray.g_01705
OG0000819	Syac.g_01653	Pray.g_01704
OG0000820	Syac.g_01654	Pray.g_01703
OG0000821	Syac.g_01659	Pray.g_01699
OG0000822	Syac.g_01661	Pray.g_01698
OG0000823	Syac.g_01662	Pray.g_01697
OG0000824	Syac.g_01666	Pray.g_01694
OG0000825	Syac.g_01667	Pray.g_01693
OG0000826	Syac.g_01668	Pray.g_01692
OG0000827	Syac.g_01669	Pray.g_01691
OG0000828	Syac.g_01672	Pray.g_01688
OG0000829	Syac.g_01673	Pray.g_01687
OG0000830	Syac.g_01674	Pray.g_01686
OG0000831	Syac.g_01676	Pray.g_01684
OG0000832	Syac.g_00623	Pray.g_01678
OG0000833	Syac.g_00613	Pray.g_01670
OG0000834	Syac.g_00610	Pray.g_01669
OG0000835	Syac.g_00609	Pray.g_01668
OG0000836	Syac.g_00605	Pray.g_01667
OG0000837	Syac.g_00604	Pray.g_01666
OG0000838	Syac.g_00600	Pray.g_01664
OG0000839	Syac.g_00599	Pray.g_01663
OG0000840	Syac.g_00598	Pray.g_01662
OG0000841	Syac.g_00597	Pray.g_01661
OG0000842	Syac.g_00596	Pray.g_01660
OG0000843	Syac.g_00595	Pray.g_01659
OG0000844	Syac.g_00593	Pray.g_01658
OG0000845	Syac.g_00592	Pray.g_01657
OG0000846	Syac.g_00591	Pray.g_01656
OG0000847	Syac.g_00590	Pray.g_01655
OG0000848	Syac.g_00588	Pray.g_01654
OG0000849	Syac.g_00587	Pray.g_01653
OG0000850	Syac.g_00585	Pray.g_01651
OG0000851	Syac.g_00573	Pray.g_01650
OG0000852	Syac.g_00572	Pray.g_01649
OG0000853	Syac.g_00568	Pray.g_01645
OG0000854	Syac.g_00566	Pray.g_01643
OG0000855	Syac.g_00565	Pray.g_01642
OG0000856	Syac.g_00964	Pray.g_01627
OG0000857	Syac.g_01323	Pray.g_01600
OG0000858	Syac.g_00559	Pray.g_01565
OG0000859	Syac.g_00558	Pray.g_01564
OG0000860	Syac.g_00542	Pray.g_01557
OG0000861	Syac.g_00541	Pray.g_01556
OG0000862	Syac.g_00540	Pray.g_01555
OG0000863	Syac.g_00538	Pray.g_01553
OG0000864	Syac.g_00537	Pray.g_01552
OG0000865	Syac.g_00533	Pray.g_01551
OG0000866	Syac.g_00532	Pray.g_01550
OG0000867	Syac.g_00531	Pray.g_01549
OG0000868	Syac.g_00529	Pray.g_01548
OG0000869	Syac.g_00524	Pray.g_01544
OG0000870	Syac.g_00519	Pray.g_01539
OG0000871	Syac.g_00518	Pray.g_01538
OG0000872	Syac.g_00510	Pray.g_01537
OG0000873	Syac.g_00507	Pray.g_01534
OG0000874	Syac.g_00512	Pray.g_01531
OG0000875	Syac.g_00505	Pray.g_01530
OG0000876	Syac.g_00675	Pray.g_01529
OG0000877	Syac.g_00671	Pray.g_01527
OG0000878	Syac.g_00670	Pray.g_01526
OG0000879	Syac.g_00669	Pray.g_01525
OG0000880	Syac.g_00668	Pray.g_01524
OG0000881	Syac.g_00664	Pray.g_01520
OG0000882	Syac.g_00659	Pray.g_01515
OG0000883	Syac.g_00656	Pray.g_01513
OG0000884	Syac.g_00654	Pray.g_01512
OG0000885	Syac.g_00653	Pray.g_01511
OG0000886	Syac.g_00652	Pray.g_01510
OG0000887	Syac.g_00651	Pray.g_01509
OG0000888	Syac.g_00649	Pray.g_01507
OG0000889	Syac.g_00647	Pray.g_01505
OG0000890	Syac.g_00642	Pray.g_01504
OG0000891	Syac.g_00641	Pray.g_01503
OG0000892	Syac.g_00638	Pray.g_01229
OG0000893	Syac.g_02193	Pray.g_01234
OG0000894	Syac.g_02189	Pray.g_01236
OG0000895	Syac.g_02185	Pray.g_01239
OG0000896	Syac.g_02184	Pray.g_01240
OG0000897	Syac.g_02182	Pray.g_01242
OG0000898	Syac.g_02181	Pray.g_01243
OG0000899	Syac.g_02180	Pray.g_01244
OG0000900	Syac.g_02179	Pray.g_01245
OG0000901	Syac.g_02174	Pray.g_01248
OG0000902	Syac.g_02172	Pray.g_01250
OG0000903	Syac.g_02140	Pray.g_01253
OG0000904	Syac.g_02145	Pray.g_01255
OG0000905	Syac.g_02148	Pray.g_01260
OG0000906	Syac.g_02150	Pray.g_01261
OG0000907	Syac.g_02138	Pray.g_01264
OG0000908	Syac.g_02135	Pray.g_01267
OG0000909	Syac.g_02134	Pray.g_01268
OG0000910	Syac.g_02133	Pray.g_01269
OG0000911	Syac.g_02131	Pray.g_01271
OG0000912	Syac.g_02130	Pray.g_01272
OG0000913	Syac.g_02129	Pray.g_01273
OG0000914	Syac.g_02128	Pray.g_01274
OG0000915	Syac.g_02127	Pray.g_01275
OG0000916	Syac.g_02126	Pray.g_01276
OG0000917	Syac.g_02125	Pray.g_01277
OG0000918	Syac.g_02124	Pray.g_01278
OG0000919	Syac.g_02123	Pray.g_01279
OG0000920	Syac.g_02122	Pray.g_01280
OG0000921	Syac.g_02121	Pray.g_01281
OG0000922	Syac.g_02120	Pray.g_01282
OG0000923	Syac.g_02116	Pray.g_01286
OG0000924	Syac.g_02115	Pray.g_01287
OG0000925	Syac.g_02114	Pray.g_01288
OG0000926	Syac.g_02113	Pray.g_01289
OG0000927	Syac.g_02111	Pray.g_01291
OG0000928	Syac.g_02110	Pray.g_01292
OG0000929	Syac.g_02109	Pray.g_01293
OG0000930	Syac.g_02108	Pray.g_01294
OG0000931	Syac.g_02107	Pray.g_01295
OG0000932	Syac.g_02106	Pray.g_01296
OG0000933	Syac.g_02101	Pray.g_01300
OG0000934	Syac.g_02099	Pray.g_01302
OG0000935	Syac.g_02098	Pray.g_01303
OG0000936	Syac.g_02097	Pray.g_01304
OG0000937	Syac.g_02096	Pray.g_01305
OG0000938	Syac.g_02092	Pray.g_01307
OG0000939	Syac.g_02091	Pray.g_01308
OG0000940	Syac.g_02084	Pray.g_01315
OG0000941	Syac.g_02082	Pray.g_01317
OG0000942	Syac.g_02080	Pray.g_01319
OG0000943	Syac.g_02079	Pray.g_01320
OG0000944	Syac.g_02077	Pray.g_01321
OG0000945	Syac.g_02075	Pray.g_01322
OG0000946	Syac.g_02071	Pray.g_01327
OG0000947	Syac.g_02068	Pray.g_01329
OG0000948	Syac.g_02067	Pray.g_01330
OG0000949	Syac.g_00205	Pray.g_01333
OG0000950	Syac.g_00193	Pray.g_01338
OG0000951	Syac.g_00188	Pray.g_01342
OG0000952	Syac.g_00183	Pray.g_01346
OG0000953	Syac.g_00177	Pray.g_01349
OG0000954	Syac.g_00172	Pray.g_01353
OG0000955	Syac.g_00171	Pray.g_01354
OG0000956	Syac.g_00169	Pray.g_01356
OG0000957	Syac.g_00158	Pray.g_01362
OG0000958	Syac.g_00157	Pray.g_01363
OG0000959	Syac.g_00153	Pray.g_01367
OG0000960	Syac.g_00152	Pray.g_01368
OG0000961	Syac.g_00147	Pray.g_01370
OG0000962	Syac.g_00145	Pray.g_01372
OG0000963	Syac.g_00140	Pray.g_01376
OG0000964	Syac.g_00139	Pray.g_01377
OG0000965	Syac.g_00138	Pray.g_01378
OG0000966	Syac.g_00107	Pray.g_01385
OG0000967	Syac.g_00075	Pray.g_01390
OG0000968	Syac.g_00080	Pray.g_01392
OG0000969	Syac.g_00078	Pray.g_01393
OG0000970	Syac.g_00077	Pray.g_01394
OG0000971	Syac.g_00067	Pray.g_01395
OG0000972	Syac.g_00066	Pray.g_01396
OG0000973	Syac.g_00065	Pray.g_01397
OG0000974	Syac.g_00064	Pray.g_01398
OG0000975	Syac.g_00063	Pray.g_01399
OG0000976	Syac.g_00062	Pray.g_01400
OG0000977	Syac.g_00059	Pray.g_01401
OG0000978	Syac.g_00058	Pray.g_01402
OG0000979	Syac.g_00055	Pray.g_01405
OG0000980	Syac.g_00052	Pray.g_01407
OG0000981	Syac.g_00049	Pray.g_01409
OG0000982	Syac.g_02354	Pray.g_01411
OG0000983	Syac.g_02355	Pray.g_01412
OG0000984	Syac.g_02356	Pray.g_01413
OG0000985	Syac.g_02359	Pray.g_01416
OG0000986	Syac.g_02363	Pray.g_01418
OG0000987	Syac.g_02365	Pray.g_01419
OG0000988	Syac.g_02370	Pray.g_01422
OG0000989	Syac.g_02379	Pray.g_01426
OG0000990	Syac.g_02397	Pray.g_01429
OG0000991	Syac.g_02400	Pray.g_01430
OG0000992	Syac.g_02402	Pray.g_01432
OG0000993	Syac.g_02403	Pray.g_01433
OG0000994	Syac.g_02405	Pray.g_01434
OG0000995	Syac.g_02410	Pray.g_01438
OG0000996	Syac.g_02454	Pray.g_01439
OG0000997	Syac.g_02464	Pray.g_01440
OG0000998	Syac.g_02466	Pray.g_01442
OG0000999	Syac.g_02467	Pray.g_01443
OG0001000	Syac.g_02470	Pray.g_01446
OG0001001	Syac.g_02475	Pray.g_01448
OG0001002	Syac.g_02481	Pray.g_01452
OG0001003	Syac.g_02483	Pray.g_01453
OG0001004	Syac.g_02484	Pray.g_01454
OG0001005	Syac.g_02485	Pray.g_01455
OG0001006	Syac.g_02492	Pray.g_01459
OG0001007	Syac.g_02494	Pray.g_01461
OG0001008	Syac.g_00693	Pray.g_00927
OG0001009	Syac.g_00030	Pray.g_01489
OG0001010	Syac.g_00031	Pray.g_01490
OG0001011	Syac.g_00032	Pray.g_01491
OG0001012	Syac.g_02351	Pray.g_00240
OG0001013	Syac.g_02337	Pray.g_00235
OG0001014	Syac.g_02333	Pray.g_00232
OG0001015	Syac.g_02332	Pray.g_00231
OG0001016	Syac.g_00446	Pray.g_00216
OG0001017	Syac.g_00440	Pray.g_00212
OG0001018	Syac.g_00438	Pray.g_00209
OG0001019	Syac.g_00422	Pray.g_00200
OG0001020	Syac.g_00417	Pray.g_00199
OG0001021	Syac.g_00413	Pray.g_00198
OG0001022	Syac.g_00410	Pray.g_00195
OG0001023	Syac.g_00409	Pray.g_00194
OG0001024	Syac.g_00405	Pray.g_00191
OG0001025	Syac.g_00399	Pray.g_00185
OG0001026	Syac.g_00386	Pray.g_00178
OG0001027	Syac.g_00380	Pray.g_00177
OG0001028	Syac.g_00378	Pray.g_00175
OG0001029	Syac.g_00376	Pray.g_00174
OG0001030	Syac.g_00356	Pray.g_00159
OG0001031	Syac.g_02266	Pray.g_00667
OG0001032	Syac.g_02268	Pray.g_00668
OG0001033	Syac.g_02298	Pray.g_00689
OG0001034	Syac.g_01968	Pray.g_00717
OG0001036	Syac.g_02221	Pray.g_00739
OG0001037	Syac.g_02223	Pray.g_00740
OG0001038	Syac.g_02251	Pray.g_00757
OG0001039	Syac.g_02254	Pray.g_00760
OG0001040	Syac.g_00292	Pray.g_00762
OG0001041	Syac.g_00287	Pray.g_00766
OG0001042	Syac.g_00258	Pray.g_00782
OG0001043	Syac.g_00254	Pray.g_00783
OG0001044	Syac.g_02021	Pray.g_00811
OG0001045	Syac.g_02008	Pray.g_00820
OG0001046	Syac.g_01207	Pray.g_00857
OG0001047	Syac.g_00695	Pray.g_00929
OG0001048	Syac.g_00696	Pray.g_00930
OG0001049	Syac.g_00703	Pray.g_00932
OG0001050	Syac.g_00704	Pray.g_00933
OG0001051	Syac.g_00705	Pray.g_00934
OG0001052	Syac.g_01704	Pray.g_00961
OG0001053	Syac.g_01901	Pray.g_00973
OG0001054	Syac.g_01884	Pray.g_00989
OG0001055	Syac.g_01863	Pray.g_01008
OG0001056	Syac.g_01831	Pray.g_01225
OG0001057	Syac.g_01825	Pray.g_01220
OG0001058	Syac.g_01810	Pray.g_01212
OG0001059	Syac.g_01806	Pray.g_01208
OG0001060	Syac.g_01799	Pray.g_01201
OG0001061	Syac.g_01779	Pray.g_01188
OG0001062	Syac.g_01777	Pray.g_01186
OG0001063	Syac.g_01773	Pray.g_01184
OG0001064	Syac.g_01772	Pray.g_01183
OG0001065	Syac.g_01771	Pray.g_01182
OG0001066	Syac.g_01770	Pray.g_01181
OG0001067	Syac.g_01769	Pray.g_01180
OG0001068	Syac.g_01768	Pray.g_01179
OG0001069	Syac.g_01767	Pray.g_01178
OG0001070	Syac.g_01764	Pray.g_01175
OG0001071	Syac.g_01763	Pray.g_01174
OG0001072	Syac.g_01758	Pray.g_01173
OG0001074	Syac.g_00945	Pray.g_01148
OG0001075	Syac.g_00946	Pray.g_01147
OG0001076	Syac.g_00956	Pray.g_01139
OG0001077	Syac.g_00967	Pray.g_01135
OG0001078	Syac.g_00980	Pray.g_01127
OG0001079	Syac.g_00993	Pray.g_01116
OG0001080	Syac.g_01092	Pray.g_01110
OG0001081	Syac.g_01432	Pray.g_01108
OG0001082	Syac.g_01431	Pray.g_01107
OG0001083	Syac.g_01424	Pray.g_01102
OG0001084	Syac.g_01423	Pray.g_01101
OG0001085	Syac.g_01412	Pray.g_01093
OG0001086	Syac.g_01410	Pray.g_01092
OG0001087	Syac.g_00923	Pray.g_01075
OG0001088	Syac.g_00920	Pray.g_01074
OG0001089	Syac.g_00896	Pray.g_01066
OG0001090	Syac.g_01286	Pray.g_01039
OG0001091	Syac.g_01284	Pray.g_01037
OG0001092	Syac.g_01282	Pray.g_01036
OG0001093	Syac.g_01276	Pray.g_01031
OG0001094	Syac.g_01347	Pray.g_00342
OG0001095	Syac.g_01326	Pray.g_00361
OG0001096	Syac.g_01310	Pray.g_00374
OG0001097	Syac.g_00834	Pray.g_00393
OG0001098	Syac.g_01096	Pray.g_00408
OG0001099	Syac.g_00377	Pray.g_00440
OG0001100	Syac.g_01402	Pray.g_00444
OG0001101	Syac.g_01401	Pray.g_00446
OG0001102	Syac.g_01398	Pray.g_00449
OG0001103	Syac.g_01395	Pray.g_00451
OG0001104	Syac.g_01364	Pray.g_00474
OG0001105	Syac.g_01360	Pray.g_00478
OG0001106	Syac.g_01166	Pray.g_00502
OG0001107	Syac.g_01180	Pray.g_00509
OG0001108	Syac.g_01188	Pray.g_00513
OG0001109	Syac.g_01190	Pray.g_00514
OG0001110	Syac.g_01192	Pray.g_00516
OG0001111	Syac.g_01194	Pray.g_00517
OG0001112	Syac.g_01196	Pray.g_00518
OG0001113	Syac.g_01197	Pray.g_00519
OG0001114	Syac.g_01198	Pray.g_00520
OG0001115	Syac.g_01202	Pray.g_00522
OG0001116	Syac.g_01204	Pray.g_00523
OG0001117	Syac.g_01205	Pray.g_00524
OG0001118	Syac.g_01206	Pray.g_00525
OG0001119	Syac.g_01208	Pray.g_00526
OG0001120	Syac.g_01213	Pray.g_00528
OG0001121	Syac.g_01949, Syac.g_01170	Pray.g_00099, Pray.g_00531
OG0001122	Syac.g_01238	Pray.g_00556
OG0001123	Syac.g_01245	Pray.g_00560
OG0001124	Syac.g_01247	Pray.g_00562
OG0001125	Syac.g_01249	Pray.g_00563
OG0001126	Syac.g_00870	Pray.g_00573
OG0001127	Syac.g_00871	Pray.g_00574
OG0001128	Syac.g_00875	Pray.g_00576
OG0001129	Syac.g_00877	Pray.g_00577
OG0001130	Syac.g_00878	Pray.g_00578
OG0001131	Syac.g_01382	Pray.g_00614
OG0001132	Syac.g_01062	Pray.g_00623
OG0001133	Syac.g_00958	Pray.g_00112
OG0001134	Syac.g_01466	Pray.g_00097
OG0001135	Syac.g_01464	Pray.g_00094
OG0001136	Syac.g_00767	Pray.g_00067
OG0001137	Syac.g_00786	Pray.g_00055
OG0001138	Syac.g_01486	Pray.g_00037
OG0001139	Syac.g_01488	Pray.g_00036
OG0001140	Syac.g_01489	Pray.g_00035
OG0001141	Syac.g_01490	Pray.g_00034
OG0001142	Syac.g_01491	Pray.g_00033
OG0001143	Syac.g_01499	Pray.g_00026
OG0001144	Syac.g_01508	Pray.g_00021
OG0001145	Syac.g_00740	Pray.g_01878
OG0001146	Syac.g_00722	Pray.g_01866
OG0001147	Syac.g_01689	Pray.g_01843
OG0001148	Syac.g_01918	Pray.g_01827
OG0001149	Syac.g_01919	Pray.g_01826
OG0001150	Syac.g_01920	Pray.g_01825
OG0001151	Syac.g_01932	Pray.g_01814
OG0001152	Syac.g_01933	Pray.g_01813
OG0001153	Syac.g_01670	Pray.g_01690
OG0001154	Syac.g_01671	Pray.g_01689
OG0001155	Syac.g_00621	Pray.g_01677
OG0001156	Syac.g_00618	Pray.g_01674
OG0001157	Syac.g_00617	Pray.g_01673
OG0001158	Syac.g_00616	Pray.g_01672
OG0001159	Syac.g_00615	Pray.g_01671
OG0001160	Syac.g_00570	Pray.g_01647
OG0001161	Syac.g_02385	Pray.g_01634
OG0001162	Syac.g_01307	Pray.g_01623
OG0001163	Syac.g_00562	Pray.g_01567
OG0001164	Syac.g_00556	Pray.g_01563
OG0001165	Syac.g_00551	Pray.g_01560
OG0001166	Syac.g_00520	Pray.g_01540
OG0001167	Syac.g_00667	Pray.g_01523
OG0001168	Syac.g_00665	Pray.g_01521
OG0001169	Syac.g_00663	Pray.g_01519
