Orthogroup	Syac	Prbm
OG0000556	Syac.g_01817	Prbm.g_00577
OG0000557	Syac.g_01815	Prbm.g_00578
OG0000558	Syac.g_01813	Prbm.g_00580
OG0000559	Syac.g_01808	Prbm.g_00584
OG0000560	Syac.g_01805	Prbm.g_00587
OG0000561	Syac.g_01804	Prbm.g_00588
OG0000562	Syac.g_01803	Prbm.g_00589
OG0000563	Syac.g_01802	Prbm.g_00590
OG0000564	Syac.g_01801	Prbm.g_00591
OG0000565	Syac.g_01797	Prbm.g_00594
OG0000566	Syac.g_01793	Prbm.g_00596
OG0000567	Syac.g_01789	Prbm.g_00600
OG0000568	Syac.g_01786	Prbm.g_00601
OG0000569	Syac.g_01785	Prbm.g_00602
OG0000570	Syac.g_01784	Prbm.g_00603
OG0000571	Syac.g_01780	Prbm.g_00605
OG0000572	Syac.g_01765	Prbm.g_00616
OG0000573	Syac.g_01755	Prbm.g_00621
OG0000574	Syac.g_01754	Prbm.g_00624
OG0000575	Syac.g_01750	Prbm.g_00627
OG0000576	Syac.g_01748	Prbm.g_00629
OG0000577	Syac.g_01747	Prbm.g_00630
OG0000578	Syac.g_01746	Prbm.g_00631
OG0000579	Syac.g_01745	Prbm.g_00632
OG0000580	Syac.g_01744	Prbm.g_00633
OG0000581	Syac.g_01738	Prbm.g_00636
OG0000582	Syac.g_00936	Prbm.g_00639
OG0000583	Syac.g_00937	Prbm.g_00640
OG0000584	Syac.g_00938	Prbm.g_00641
OG0000585	Syac.g_00940	Prbm.g_00643
OG0000586	Syac.g_00941	Prbm.g_00644
OG0000587	Syac.g_00943	Prbm.g_00645
OG0000588	Syac.g_00949	Prbm.g_00649
OG0000589	Syac.g_00953	Prbm.g_00652
OG0000590	Syac.g_00954	Prbm.g_00653
OG0000591	Syac.g_00961	Prbm.g_00656
OG0000592	Syac.g_00962	Prbm.g_00657
OG0000593	Syac.g_00975	Prbm.g_00663
OG0000594	Syac.g_00976	Prbm.g_00664
OG0000595	Syac.g_00977	Prbm.g_00665
OG0000596	Syac.g_00982	Prbm.g_00669
OG0000597	Syac.g_00985	Prbm.g_00671
OG0000598	Syac.g_00986	Prbm.g_00672
OG0000599	Syac.g_00989	Prbm.g_00675
OG0000600	Syac.g_00990	Prbm.g_00676
OG0000601	Syac.g_00991	Prbm.g_00677
OG0000602	Syac.g_00996	Prbm.g_00679
OG0000603	Syac.g_00997	Prbm.g_00680
OG0000604	Syac.g_01001	Prbm.g_00681
OG0000605	Syac.g_01089	Prbm.g_00682
OG0000606	Syac.g_01434	Prbm.g_00685
OG0000607	Syac.g_01430	Prbm.g_00688
OG0000608	Syac.g_01429	Prbm.g_00689
OG0000609	Syac.g_01427	Prbm.g_00690
OG0000610	Syac.g_01419	Prbm.g_00696
OG0000611	Syac.g_01416	Prbm.g_00699
OG0000612	Syac.g_01415	Prbm.g_00700
OG0000613	Syac.g_00231	Prbm.g_00706
OG0000614	Syac.g_00911	Prbm.g_00730
OG0000615	Syac.g_01377	Prbm.g_00737
OG0000616	Syac.g_02478	Prbm.g_02220
OG0000617	Syac.g_01280	Prbm.g_00748
OG0000618	Syac.g_01279	Prbm.g_00749
OG0000619	Syac.g_01278	Prbm.g_00750
OG0000620	Syac.g_01270	Prbm.g_00753
OG0000621	Syac.g_01269	Prbm.g_00754
OG0000622	Syac.g_01268	Prbm.g_00755
OG0000623	Syac.g_01267	Prbm.g_00756
OG0000624	Syac.g_01265	Prbm.g_00758
OG0000625	Syac.g_01264	Prbm.g_00759
OG0000626	Syac.g_01263	Prbm.g_00760
OG0000627	Syac.g_01126	Prbm.g_00762
OG0000628	Syac.g_01127	Prbm.g_00763
OG0000629	Syac.g_01130	Prbm.g_00764
OG0000630	Syac.g_01134	Prbm.g_00767
OG0000631	Syac.g_01139	Prbm.g_00959
OG0000632	Syac.g_01140	Prbm.g_00960
OG0000633	Syac.g_01141	Prbm.g_00961
OG0000634	Syac.g_01345	Prbm.g_00810
OG0000635	Syac.g_01344	Prbm.g_00811
OG0000636	Syac.g_01342	Prbm.g_00813
OG0000637	Syac.g_01340	Prbm.g_00815
OG0000638	Syac.g_01339	Prbm.g_00816
OG0000639	Syac.g_01338	Prbm.g_00817
OG0000640	Syac.g_01337	Prbm.g_00818
OG0000641	Syac.g_01333	Prbm.g_00822
OG0000642	Syac.g_01332	Prbm.g_00823
OG0000643	Syac.g_01330	Prbm.g_00824
OG0000644	Syac.g_01329	Prbm.g_00825
OG0000645	Syac.g_01327	Prbm.g_00826
OG0000646	Syac.g_01324	Prbm.g_00829
OG0000647	Syac.g_01322	Prbm.g_00831
OG0000648	Syac.g_01319	Prbm.g_00833
OG0000649	Syac.g_01318	Prbm.g_00834
OG0000650	Syac.g_01317	Prbm.g_00835
OG0000651	Syac.g_01316	Prbm.g_00836
OG0000652	Syac.g_01315	Prbm.g_00837
OG0000653	Syac.g_01313	Prbm.g_00839
OG0000654	Syac.g_01312	Prbm.g_00840
OG0000655	Syac.g_01311	Prbm.g_00841
OG0000656	Syac.g_01308	Prbm.g_00844
OG0000657	Syac.g_00846	Prbm.g_00850
OG0000658	Syac.g_00842	Prbm.g_00852
OG0000659	Syac.g_00841	Prbm.g_00853
OG0000660	Syac.g_00837	Prbm.g_00857
OG0000661	Syac.g_00835	Prbm.g_00859
OG0000662	Syac.g_00833	Prbm.g_00861
OG0000663	Syac.g_00830	Prbm.g_00863
OG0000664	Syac.g_00829	Prbm.g_00864
OG0000665	Syac.g_01018	Prbm.g_00868
OG0000666	Syac.g_01088	Prbm.g_00869
OG0000667	Syac.g_02165	Prbm.g_00873
OG0000668	Syac.g_01239	Prbm.g_00911
OG0000669	Syac.g_01404	Prbm.g_00919
OG0000670	Syac.g_00580	Prbm.g_00922
OG0000671	Syac.g_01400	Prbm.g_00924
OG0000672	Syac.g_01396	Prbm.g_00927
OG0000673	Syac.g_01393	Prbm.g_00930
OG0000674	Syac.g_01391	Prbm.g_00932
OG0000675	Syac.g_01390	Prbm.g_00933
OG0000676	Syac.g_01388	Prbm.g_00935
OG0000677	Syac.g_01387	Prbm.g_00936
OG0000678	Syac.g_01384	Prbm.g_00939
OG0000679	Syac.g_01375	Prbm.g_00943
OG0000680	Syac.g_01374	Prbm.g_00944
OG0000681	Syac.g_01371	Prbm.g_00946
OG0000682	Syac.g_01370	Prbm.g_00947
OG0000683	Syac.g_01369	Prbm.g_00948
OG0000684	Syac.g_01365	Prbm.g_00793
OG0000685	Syac.g_01363	Prbm.g_00795
OG0000686	Syac.g_01362	Prbm.g_00796
OG0000687	Syac.g_01361	Prbm.g_00797
OG0000688	Syac.g_01356	Prbm.g_00800
OG0000689	Syac.g_01354	Prbm.g_00801
OG0000690	Syac.g_01353	Prbm.g_00802
OG0000691	Syac.g_01352	Prbm.g_00803
OG0000692	Syac.g_01351	Prbm.g_00805
OG0000693	Syac.g_01349	Prbm.g_00806
OG0000694	Syac.g_01348	Prbm.g_00807
OG0000695	Syac.g_01143	Prbm.g_00963
OG0000696	Syac.g_01144	Prbm.g_00964
OG0000697	Syac.g_01146	Prbm.g_00965
OG0000698	Syac.g_01149	Prbm.g_00968
OG0000699	Syac.g_01151	Prbm.g_00969
OG0000700	Syac.g_01152	Prbm.g_00970
OG0000701	Syac.g_01153	Prbm.g_00971
OG0000702	Syac.g_01161	Prbm.g_00973
OG0000703	Syac.g_01162	Prbm.g_00974
OG0000704	Syac.g_01165	Prbm.g_00975
OG0000705	Syac.g_01174	Prbm.g_00981
OG0000706	Syac.g_01175	Prbm.g_00982
OG0000707	Syac.g_01176	Prbm.g_00983
OG0000708	Syac.g_01179	Prbm.g_00985
OG0000709	Syac.g_01187	Prbm.g_00989
OG0000710	Syac.g_01191	Prbm.g_00992
OG0000711	Syac.g_01220	Prbm.g_01007
OG0000712	Syac.g_01221	Prbm.g_01009
OG0000713	Syac.g_01222	Prbm.g_01010
OG0000714	Syac.g_01224	Prbm.g_01011
OG0000715	Syac.g_01226	Prbm.g_01013
OG0000716	Syac.g_01230	Prbm.g_01014
OG0000717	Syac.g_01231	Prbm.g_01015
OG0000718	Syac.g_01235	Prbm.g_01031
OG0000719	Syac.g_01237	Prbm.g_01032
OG0000720	Syac.g_01250	Prbm.g_01042
OG0000721	Syac.g_01252	Prbm.g_01043
OG0000722	Syac.g_01253	Prbm.g_01044
OG0000723	Syac.g_01261	Prbm.g_01048
OG0000724	Syac.g_00879	Prbm.g_01059
OG0000725	Syac.g_00887	Prbm.g_00887
OG0000726	Syac.g_00888	Prbm.g_00886
OG0000727	Syac.g_00889	Prbm.g_00885
OG0000728	Syac.g_00891	Prbm.g_00883
OG0000729	Syac.g_00144	Prbm.g_02104
OG0000730	Syac.g_02024	Prbm.g_00398
OG0000731	Syac.g_02011	Prbm.g_00406
OG0000732	Syac.g_00051	Prbm.g_02166
OG0000733	Syac.g_02386	Prbm.g_01911
OG0000734	Syac.g_00388	Prbm.g_01565
OG0000735	Syac.g_00750	Prbm.g_01563
OG0000736	Syac.g_00751	Prbm.g_01562
OG0000737	Syac.g_00752	Prbm.g_01561
OG0000738	Syac.g_00757	Prbm.g_01557
OG0000739	Syac.g_00762	Prbm.g_01556
OG0000740	Syac.g_00763	Prbm.g_01555
OG0000741	Syac.g_00766	Prbm.g_01553
OG0000742	Syac.g_00768	Prbm.g_01550
OG0000743	Syac.g_00770	Prbm.g_01548
OG0000744	Syac.g_00771	Prbm.g_01547
OG0000745	Syac.g_00773	Prbm.g_01545
OG0000746	Syac.g_00776	Prbm.g_01543
OG0000747	Syac.g_00777	Prbm.g_01542
OG0000748	Syac.g_00787	Prbm.g_01538
OG0000749	Syac.g_00789	Prbm.g_01537
OG0000750	Syac.g_00790	Prbm.g_01536
OG0000751	Syac.g_00797	Prbm.g_01533
OG0000752	Syac.g_00799	Prbm.g_01531
OG0000753	Syac.g_00802	Prbm.g_01529
OG0000754	Syac.g_01471	Prbm.g_01525
OG0000755	Syac.g_01479	Prbm.g_01520
OG0000756	Syac.g_01480	Prbm.g_01519
OG0000757	Syac.g_01492	Prbm.g_01512
OG0000758	Syac.g_01493	Prbm.g_01511
OG0000759	Syac.g_01494	Prbm.g_01510
OG0000760	Syac.g_01495	Prbm.g_01509
OG0000761	Syac.g_01496	Prbm.g_01508
OG0000762	Syac.g_01498	Prbm.g_01507
OG0000763	Syac.g_01500	Prbm.g_01505
OG0000764	Syac.g_01501	Prbm.g_01504
OG0000765	Syac.g_01515	Prbm.g_01496
OG0000766	Syac.g_01516	Prbm.g_01495
OG0000767	Syac.g_01518	Prbm.g_01494
OG0000768	Syac.g_01519	Prbm.g_01493
OG0000769	Syac.g_01521	Prbm.g_01491
OG0000770	Syac.g_01524	Prbm.g_01490
OG0000771	Syac.g_00873	Prbm.g_01054
OG0000772	Syac.g_01569	Prbm.g_01356
OG0000773	Syac.g_00741	Prbm.g_01602
OG0000774	Syac.g_00737	Prbm.g_01605
OG0000775	Syac.g_00735	Prbm.g_01606
OG0000776	Syac.g_00734	Prbm.g_01607
OG0000777	Syac.g_00733	Prbm.g_01608
OG0000778	Syac.g_00732	Prbm.g_01609
OG0000779	Syac.g_00727	Prbm.g_01613
OG0000780	Syac.g_00723	Prbm.g_01614
OG0000781	Syac.g_00719	Prbm.g_01616
OG0000782	Syac.g_00718	Prbm.g_01617
OG0000783	Syac.g_00717	Prbm.g_01618
OG0000784	Syac.g_00716	Prbm.g_01619
OG0000785	Syac.g_00714	Prbm.g_01621
OG0000786	Syac.g_01730	Prbm.g_01624
OG0000787	Syac.g_01731	Prbm.g_01625
OG0000788	Syac.g_00992	Prbm.g_00777
OG0000789	Syac.g_01111	Prbm.g_01051
OG0000790	Syac.g_01921	Prbm.g_01665
OG0000791	Syac.g_01922	Prbm.g_01667
OG0000792	Syac.g_01923	Prbm.g_01668
OG0000793	Syac.g_01928	Prbm.g_01671
OG0000794	Syac.g_01929	Prbm.g_01672
OG0000795	Syac.g_01930	Prbm.g_01673
OG0000796	Syac.g_01934	Prbm.g_01677
OG0000797	Syac.g_01935	Prbm.g_01678
OG0000799	Syac.g_01602	Prbm.g_01691
OG0000800	Syac.g_01603	Prbm.g_01692
OG0000801	Syac.g_01604	Prbm.g_01693
OG0000802	Syac.g_01608	Prbm.g_01695
OG0000803	Syac.g_01613	Prbm.g_01697
OG0000804	Syac.g_01616	Prbm.g_01698
OG0000805	Syac.g_01620	Prbm.g_01700
OG0000806	Syac.g_01622	Prbm.g_01702
OG0000807	Syac.g_01624	Prbm.g_01703
OG0000808	Syac.g_01625	Prbm.g_01704
OG0000809	Syac.g_01628	Prbm.g_01708
OG0000810	Syac.g_01629	Prbm.g_01709
OG0000811	Syac.g_01637	Prbm.g_01713
OG0000812	Syac.g_01639	Prbm.g_01715
OG0000813	Syac.g_01640	Prbm.g_01716
OG0000814	Syac.g_01642	Prbm.g_01718
OG0000815	Syac.g_01643	Prbm.g_01719
OG0000816	Syac.g_01645	Prbm.g_01721
OG0000817	Syac.g_01646	Prbm.g_01722
OG0000818	Syac.g_01652	Prbm.g_01726
OG0000819	Syac.g_01653	Prbm.g_01727
OG0000820	Syac.g_01654	Prbm.g_01728
OG0000821	Syac.g_01659	Prbm.g_01731
OG0000822	Syac.g_01661	Prbm.g_01732
OG0000823	Syac.g_01662	Prbm.g_01733
OG0000824	Syac.g_01666	Prbm.g_01736
OG0000825	Syac.g_01667	Prbm.g_01737
OG0000826	Syac.g_01668	Prbm.g_01738
OG0000827	Syac.g_01669	Prbm.g_01739
OG0000828	Syac.g_01672	Prbm.g_01742
OG0000829	Syac.g_01673	Prbm.g_01743
OG0000830	Syac.g_01674	Prbm.g_01744
OG0000831	Syac.g_01676	Prbm.g_01746
OG0000832	Syac.g_00623	Prbm.g_01756
OG0000833	Syac.g_00613	Prbm.g_01764
OG0000834	Syac.g_00610	Prbm.g_01765
OG0000835	Syac.g_00609	Prbm.g_01766
OG0000836	Syac.g_00605	Prbm.g_01768
OG0000837	Syac.g_00604	Prbm.g_01769
OG0000838	Syac.g_00600	Prbm.g_01771
OG0000839	Syac.g_00599	Prbm.g_01772
OG0000840	Syac.g_00598	Prbm.g_01773
OG0000841	Syac.g_00597	Prbm.g_01774
OG0000842	Syac.g_00596	Prbm.g_01775
OG0000843	Syac.g_00595	Prbm.g_01776
OG0000844	Syac.g_00593	Prbm.g_01777
OG0000845	Syac.g_00592	Prbm.g_01778
OG0000846	Syac.g_00591	Prbm.g_01779
OG0000847	Syac.g_00590	Prbm.g_01780
OG0000848	Syac.g_00588	Prbm.g_01781
OG0000849	Syac.g_00587	Prbm.g_01782
OG0000850	Syac.g_00585	Prbm.g_01784
OG0000851	Syac.g_00573	Prbm.g_01785
OG0000852	Syac.g_00572	Prbm.g_01786
OG0000853	Syac.g_00568	Prbm.g_01791
OG0000854	Syac.g_00566	Prbm.g_01793
OG0000855	Syac.g_00565	Prbm.g_01794
OG0000856	Syac.g_00964	Prbm.g_01685
OG0000857	Syac.g_01323	Prbm.g_00830
OG0000858	Syac.g_00559	Prbm.g_01835
OG0000859	Syac.g_00558	Prbm.g_01836
OG0000860	Syac.g_00542	Prbm.g_01843
OG0000861	Syac.g_00541	Prbm.g_01844
OG0000862	Syac.g_00540	Prbm.g_01845
OG0000863	Syac.g_00538	Prbm.g_01846
OG0000864	Syac.g_00537	Prbm.g_01847
OG0000865	Syac.g_00533	Prbm.g_01848
OG0000866	Syac.g_00532	Prbm.g_01849
OG0000867	Syac.g_00531	Prbm.g_01850
OG0000868	Syac.g_00529	Prbm.g_01851
OG0000869	Syac.g_00524	Prbm.g_01854
OG0000870	Syac.g_00519	Prbm.g_01859
OG0000871	Syac.g_00518	Prbm.g_01860
OG0000872	Syac.g_00510	Prbm.g_01861
OG0000873	Syac.g_00507	Prbm.g_01864
OG0000874	Syac.g_00512	Prbm.g_01867
OG0000875	Syac.g_00505	Prbm.g_01869
OG0000876	Syac.g_00675	Prbm.g_01870
OG0000877	Syac.g_00671	Prbm.g_01872
OG0000878	Syac.g_00670	Prbm.g_01873
OG0000879	Syac.g_00669	Prbm.g_01874
OG0000880	Syac.g_00668	Prbm.g_01875
OG0000881	Syac.g_00664	Prbm.g_01878
OG0000882	Syac.g_00659	Prbm.g_01883
OG0000883	Syac.g_00656	Prbm.g_01885
OG0000884	Syac.g_00654	Prbm.g_01887
OG0000885	Syac.g_00653	Prbm.g_01888
OG0000886	Syac.g_00652	Prbm.g_01889
OG0000887	Syac.g_00651	Prbm.g_01890
OG0000888	Syac.g_00649	Prbm.g_01892
OG0000889	Syac.g_00647	Prbm.g_01894
OG0000890	Syac.g_00642	Prbm.g_01895
OG0000891	Syac.g_00641	Prbm.g_01896
OG0000892	Syac.g_00638	Prbm.g_01898
OG0000893	Syac.g_02193	Prbm.g_01948
OG0000894	Syac.g_02189	Prbm.g_01951
OG0000895	Syac.g_02185	Prbm.g_01954
OG0000896	Syac.g_02184	Prbm.g_01955
OG0000897	Syac.g_02182	Prbm.g_01957
OG0000898	Syac.g_02181	Prbm.g_01958
OG0000899	Syac.g_02180	Prbm.g_01959
OG0000900	Syac.g_02179	Prbm.g_01960
OG0000901	Syac.g_02174	Prbm.g_01963
OG0000902	Syac.g_02172	Prbm.g_01965
OG0000903	Syac.g_02140	Prbm.g_01975
OG0000904	Syac.g_02145	Prbm.g_01970
OG0000905	Syac.g_02148	Prbm.g_01967
OG0000906	Syac.g_02150	Prbm.g_01966
OG0000907	Syac.g_02138	Prbm.g_01990
OG0000908	Syac.g_02135	Prbm.g_01993
OG0000909	Syac.g_02134	Prbm.g_01994
OG0000910	Syac.g_02133	Prbm.g_01995
OG0000911	Syac.g_02131	Prbm.g_01997
OG0000912	Syac.g_02130	Prbm.g_01998
OG0000913	Syac.g_02129	Prbm.g_01999
OG0000914	Syac.g_02128	Prbm.g_02000
OG0000915	Syac.g_02127	Prbm.g_02001
OG0000916	Syac.g_02126	Prbm.g_02002
OG0000917	Syac.g_02125	Prbm.g_02003
OG0000918	Syac.g_02124	Prbm.g_02004
OG0000919	Syac.g_02123	Prbm.g_02005
OG0000920	Syac.g_02122	Prbm.g_02006
OG0000921	Syac.g_02121	Prbm.g_02007
OG0000922	Syac.g_02120	Prbm.g_02008
OG0000923	Syac.g_02116	Prbm.g_02012
OG0000924	Syac.g_02115	Prbm.g_02013
OG0000925	Syac.g_02114	Prbm.g_02014
OG0000926	Syac.g_02113	Prbm.g_02015
OG0000927	Syac.g_02111	Prbm.g_02017
OG0000928	Syac.g_02110	Prbm.g_02018
OG0000929	Syac.g_02109	Prbm.g_02019
OG0000930	Syac.g_02108	Prbm.g_02020
OG0000931	Syac.g_02107	Prbm.g_02021
OG0000932	Syac.g_02106	Prbm.g_02022
OG0000933	Syac.g_02101	Prbm.g_02026
OG0000934	Syac.g_02099	Prbm.g_02028
OG0000935	Syac.g_02098	Prbm.g_02029
OG0000936	Syac.g_02097	Prbm.g_02030
OG0000937	Syac.g_02096	Prbm.g_02031
OG0000938	Syac.g_02092	Prbm.g_02034
OG0000939	Syac.g_02091	Prbm.g_02035
OG0000940	Syac.g_02084	Prbm.g_02042
OG0000941	Syac.g_02082	Prbm.g_02044
OG0000942	Syac.g_02080	Prbm.g_02046
OG0000943	Syac.g_02079	Prbm.g_02048
OG0000944	Syac.g_02077	Prbm.g_02050
OG0000945	Syac.g_02075	Prbm.g_02051
OG0000946	Syac.g_02071	Prbm.g_02057
OG0000947	Syac.g_02068	Prbm.g_02059
OG0000948	Syac.g_02067	Prbm.g_02060
OG0000949	Syac.g_00205	Prbm.g_02063
OG0000950	Syac.g_00193	Prbm.g_02068
OG0000951	Syac.g_00188	Prbm.g_02072
OG0000952	Syac.g_00183	Prbm.g_02076
OG0000953	Syac.g_00177	Prbm.g_02080
OG0000954	Syac.g_00172	Prbm.g_02084
OG0000955	Syac.g_00171	Prbm.g_02085
OG0000956	Syac.g_00169	Prbm.g_02087
OG0000957	Syac.g_00158	Prbm.g_02092
OG0000958	Syac.g_00157	Prbm.g_02093
OG0000959	Syac.g_00153	Prbm.g_02097
OG0000960	Syac.g_00152	Prbm.g_02098
OG0000961	Syac.g_00147	Prbm.g_02101
OG0000962	Syac.g_00145	Prbm.g_02103
OG0000963	Syac.g_00140	Prbm.g_02107
OG0000964	Syac.g_00139	Prbm.g_02108
OG0000965	Syac.g_00138	Prbm.g_02109
OG0000966	Syac.g_00107	Prbm.g_02144
OG0000967	Syac.g_00075	Prbm.g_02148
OG0000968	Syac.g_00080	Prbm.g_02150
OG0000969	Syac.g_00078	Prbm.g_02151
OG0000970	Syac.g_00077	Prbm.g_02152
OG0000971	Syac.g_00067	Prbm.g_02153
OG0000972	Syac.g_00066	Prbm.g_02154
OG0000973	Syac.g_00065	Prbm.g_02155
OG0000974	Syac.g_00064	Prbm.g_02156
OG0000975	Syac.g_00063	Prbm.g_02157
OG0000976	Syac.g_00062	Prbm.g_02158
OG0000977	Syac.g_00059	Prbm.g_02159
OG0000978	Syac.g_00058	Prbm.g_02160
OG0000979	Syac.g_00055	Prbm.g_02163
OG0000980	Syac.g_00052	Prbm.g_02165
OG0000981	Syac.g_00049	Prbm.g_02168
OG0000982	Syac.g_02354	Prbm.g_02170
OG0000983	Syac.g_02355	Prbm.g_02171
OG0000984	Syac.g_02356	Prbm.g_02172
OG0000985	Syac.g_02359	Prbm.g_02175
OG0000986	Syac.g_02363	Prbm.g_02177
OG0000987	Syac.g_02365	Prbm.g_02178
OG0000988	Syac.g_02370	Prbm.g_02181
OG0000989	Syac.g_02379	Prbm.g_02185
OG0000990	Syac.g_02397	Prbm.g_02190
OG0000991	Syac.g_02400	Prbm.g_02191
OG0000992	Syac.g_02402	Prbm.g_02194
OG0000993	Syac.g_02403	Prbm.g_02195
OG0000994	Syac.g_02405	Prbm.g_02196
OG0000995	Syac.g_02410	Prbm.g_02200
OG0000996	Syac.g_02454	Prbm.g_02201
OG0000997	Syac.g_02464	Prbm.g_02208
OG0000998	Syac.g_02466	Prbm.g_02210
OG0000999	Syac.g_02467	Prbm.g_02211
OG0001000	Syac.g_02470	Prbm.g_02214
OG0001001	Syac.g_02475	Prbm.g_02217
OG0001002	Syac.g_02481	Prbm.g_02222
OG0001003	Syac.g_02483	Prbm.g_02225
OG0001004	Syac.g_02484	Prbm.g_02226
OG0001005	Syac.g_02485	Prbm.g_02227
OG0001006	Syac.g_02492	Prbm.g_02231
OG0001007	Syac.g_02494	Prbm.g_02233
OG0001008	Syac.g_00693	Prbm.g_00447
OG0001009	Syac.g_00030	Prbm.g_00027
OG0001010	Syac.g_00031	Prbm.g_00028
OG0001011	Syac.g_00032	Prbm.g_00029
OG0001012	Syac.g_02351	Prbm.g_00052
OG0001013	Syac.g_02337	Prbm.g_00057
OG0001014	Syac.g_02333	Prbm.g_00060
OG0001015	Syac.g_02332	Prbm.g_00061
OG0001016	Syac.g_00446	Prbm.g_00130
OG0001017	Syac.g_00440	Prbm.g_00134
OG0001018	Syac.g_00438	Prbm.g_00137
OG0001019	Syac.g_00422	Prbm.g_00146
OG0001020	Syac.g_00417	Prbm.g_00147
OG0001021	Syac.g_00413	Prbm.g_00148
OG0001022	Syac.g_00410	Prbm.g_00151
OG0001023	Syac.g_00409	Prbm.g_00152
OG0001024	Syac.g_00405	Prbm.g_00155
OG0001025	Syac.g_00399	Prbm.g_00162
OG0001026	Syac.g_00386	Prbm.g_00170
OG0001027	Syac.g_00380	Prbm.g_00171
OG0001028	Syac.g_00378	Prbm.g_00173
OG0001029	Syac.g_00376	Prbm.g_00175
OG0001030	Syac.g_00356	Prbm.g_00191
OG0001031	Syac.g_02266	Prbm.g_00246
OG0001032	Syac.g_02268	Prbm.g_00247
OG0001033	Syac.g_02298	Prbm.g_00267
OG0001034	Syac.g_01968	Prbm.g_00296
OG0001036	Syac.g_02221	Prbm.g_00318
OG0001037	Syac.g_02223	Prbm.g_00319
OG0001038	Syac.g_02251	Prbm.g_00335
OG0001039	Syac.g_02254	Prbm.g_00337
OG0001040	Syac.g_00292	Prbm.g_00340
OG0001041	Syac.g_00287	Prbm.g_00344
OG0001042	Syac.g_00258	Prbm.g_00360
OG0001043	Syac.g_00254	Prbm.g_00361
OG0001044	Syac.g_02021	Prbm.g_00399
OG0001045	Syac.g_02008	Prbm.g_00408
OG0001046	Syac.g_01207	Prbm.g_01121
OG0001047	Syac.g_00695	Prbm.g_00449
OG0001048	Syac.g_00696	Prbm.g_00450
OG0001049	Syac.g_00703	Prbm.g_00452
OG0001050	Syac.g_00704	Prbm.g_00453
OG0001051	Syac.g_00705	Prbm.g_00454
OG0001052	Syac.g_01704	Prbm.g_00497
OG0001053	Syac.g_01901	Prbm.g_00509
OG0001054	Syac.g_01884	Prbm.g_00523
OG0001055	Syac.g_01863	Prbm.g_00551
OG0001056	Syac.g_01831	Prbm.g_00569
OG0001057	Syac.g_01825	Prbm.g_00574
OG0001058	Syac.g_01810	Prbm.g_00582
OG0001059	Syac.g_01806	Prbm.g_00586
OG0001060	Syac.g_01799	Prbm.g_00593
OG0001061	Syac.g_01779	Prbm.g_00606
OG0001062	Syac.g_01777	Prbm.g_00608
OG0001063	Syac.g_01773	Prbm.g_00609
OG0001064	Syac.g_01772	Prbm.g_00610
OG0001065	Syac.g_01771	Prbm.g_00611
OG0001066	Syac.g_01770	Prbm.g_00612
OG0001067	Syac.g_01769	Prbm.g_00613
OG0001068	Syac.g_01768	Prbm.g_00614
OG0001069	Syac.g_01767	Prbm.g_00615
OG0001070	Syac.g_01764	Prbm.g_00617
OG0001071	Syac.g_01763	Prbm.g_00618
OG0001072	Syac.g_01758	Prbm.g_00619
OG0001074	Syac.g_00945	Prbm.g_00646
OG0001075	Syac.g_00946	Prbm.g_00647
OG0001076	Syac.g_00956	Prbm.g_00654
OG0001077	Syac.g_00967	Prbm.g_00659
OG0001078	Syac.g_00980	Prbm.g_00667
OG0001079	Syac.g_00993	Prbm.g_00678
OG0001080	Syac.g_01092	Prbm.g_00684
OG0001081	Syac.g_01432	Prbm.g_00686
OG0001082	Syac.g_01431	Prbm.g_00687
OG0001083	Syac.g_01424	Prbm.g_00692
OG0001084	Syac.g_01423	Prbm.g_00693
OG0001085	Syac.g_01412	Prbm.g_00703
OG0001086	Syac.g_01410	Prbm.g_00704
OG0001087	Syac.g_00923	Prbm.g_00725
OG0001088	Syac.g_00920	Prbm.g_00726
OG0001089	Syac.g_00896	Prbm.g_00734
OG0001090	Syac.g_01286	Prbm.g_00743
OG0001091	Syac.g_01284	Prbm.g_00745
OG0001092	Syac.g_01282	Prbm.g_00746
OG0001093	Syac.g_01276	Prbm.g_00751
OG0001094	Syac.g_01347	Prbm.g_00808
OG0001095	Syac.g_01326	Prbm.g_00827
OG0001096	Syac.g_01310	Prbm.g_00842
OG0001097	Syac.g_00834	Prbm.g_00860
OG0001098	Syac.g_01096	Prbm.g_00877
OG0001099	Syac.g_00377	Prbm.g_00914
OG0001100	Syac.g_01402	Prbm.g_00921
OG0001101	Syac.g_01401	Prbm.g_00923
OG0001102	Syac.g_01398	Prbm.g_00926
OG0001103	Syac.g_01395	Prbm.g_00928
OG0001104	Syac.g_01364	Prbm.g_00794
OG0001105	Syac.g_01360	Prbm.g_00798
OG0001106	Syac.g_01166	Prbm.g_00976
OG0001107	Syac.g_01180	Prbm.g_00986
OG0001108	Syac.g_01188	Prbm.g_00990
OG0001109	Syac.g_01190	Prbm.g_00991
OG0001110	Syac.g_01192	Prbm.g_00993
OG0001111	Syac.g_01194	Prbm.g_00994
OG0001112	Syac.g_01196	Prbm.g_00995
OG0001113	Syac.g_01197	Prbm.g_00996
OG0001114	Syac.g_01198	Prbm.g_00997
OG0001115	Syac.g_01202	Prbm.g_00999
OG0001116	Syac.g_01204	Prbm.g_01000
OG0001117	Syac.g_01205	Prbm.g_01001
