Orthogroup	Syac	Syal
OG0000578	Syac.g_01746	Syal.g_02749
OG0000579	Syac.g_01745	Syal.g_02748
OG0000580	Syac.g_01744	Syal.g_02747
OG0000581	Syac.g_01738	Syal.g_02741
OG0000582	Syac.g_00936	Syal.g_02736
OG0000583	Syac.g_00937	Syal.g_02735
OG0000584	Syac.g_00938	Syal.g_02734
OG0000585	Syac.g_00940	Syal.g_02731
OG0000586	Syac.g_00941	Syal.g_02730
OG0000587	Syac.g_00943	Syal.g_02728
OG0000588	Syac.g_00949	Syal.g_02717
OG0000589	Syac.g_00953	Syal.g_02714
OG0000590	Syac.g_00954	Syal.g_02713
OG0000591	Syac.g_00961	Syal.g_02707
OG0000592	Syac.g_00962	Syal.g_02706
OG0000593	Syac.g_00975	Syal.g_02640
OG0000594	Syac.g_00976	Syal.g_02639
OG0000595	Syac.g_00977	Syal.g_02638
OG0000596	Syac.g_00982	Syal.g_02633
OG0000597	Syac.g_00985	Syal.g_02630
OG0000598	Syac.g_00986	Syal.g_02629
OG0000599	Syac.g_00989	Syal.g_02622
OG0000600	Syac.g_00990	Syal.g_02621
OG0000601	Syac.g_00991	Syal.g_02620
OG0000602	Syac.g_00996	Syal.g_02615
OG0000603	Syac.g_00997	Syal.g_02614
OG0000604	Syac.g_01001	Syal.g_02612
OG0000605	Syac.g_01089	Syal.g_02516
OG0000606	Syac.g_01434	Syal.g_02174
OG0000607	Syac.g_01430	Syal.g_02177
OG0000608	Syac.g_01429	Syal.g_02178
OG0000609	Syac.g_01427	Syal.g_02180
OG0000610	Syac.g_01419	Syal.g_02198
OG0000611	Syac.g_01416	Syal.g_02201
OG0000612	Syac.g_01415	Syal.g_02202
OG0000613	Syac.g_00231	Syal.g_01325
OG0000614	Syac.g_00911	Syal.g_01794
OG0000615	Syac.g_01377	Syal.g_02256
OG0000616	Syac.g_02478	Syal.g_00079
OG0000617	Syac.g_01280	Syal.g_01866
OG0000618	Syac.g_01279	Syal.g_01867
OG0000619	Syac.g_01278	Syal.g_02417
OG0000620	Syac.g_01270	Syal.g_02422
OG0000621	Syac.g_01269	Syal.g_02423
OG0000622	Syac.g_01268	Syal.g_02424
OG0000623	Syac.g_01267	Syal.g_02425
OG0000624	Syac.g_01265	Syal.g_02427
OG0000625	Syac.g_01264	Syal.g_02428
OG0000626	Syac.g_01263	Syal.g_02429
OG0000627	Syac.g_01126	Syal.g_02048
OG0000628	Syac.g_01127	Syal.g_02047
OG0000629	Syac.g_01130	Syal.g_02044
OG0000630	Syac.g_01134	Syal.g_02040
OG0000631	Syac.g_01139	Syal.g_02031
OG0000632	Syac.g_01140	Syal.g_02030
OG0000633	Syac.g_01141	Syal.g_02029
OG0000634	Syac.g_01345	Syal.g_02410
OG0000635	Syac.g_01344	Syal.g_02411
OG0000636	Syac.g_01342	Syal.g_02413
OG0000637	Syac.g_01340	Syal.g_02415
OG0000638	Syac.g_01339	Syal.g_02416
OG0000639	Syac.g_01338	Syal.g_01868
OG0000640	Syac.g_01337	Syal.g_01869
OG0000641	Syac.g_01333	Syal.g_01873
OG0000642	Syac.g_01332	Syal.g_01874
OG0000643	Syac.g_01330	Syal.g_01875
OG0000644	Syac.g_01329	Syal.g_01876
OG0000645	Syac.g_01327	Syal.g_01878
OG0000646	Syac.g_01324	Syal.g_01881
OG0000647	Syac.g_01322	Syal.g_01883
OG0000648	Syac.g_01319	Syal.g_02438
OG0000649	Syac.g_01318	Syal.g_02439
OG0000650	Syac.g_01317	Syal.g_02440
OG0000651	Syac.g_01316	Syal.g_02441
OG0000652	Syac.g_01315	Syal.g_02442
OG0000653	Syac.g_01313	Syal.g_02444
OG0000654	Syac.g_01312	Syal.g_02445
OG0000655	Syac.g_01311	Syal.g_02446
OG0000656	Syac.g_01308	Syal.g_02449
OG0000657	Syac.g_00846	Syal.g_02460
OG0000658	Syac.g_00842	Syal.g_02465
OG0000659	Syac.g_00841	Syal.g_02466
OG0000660	Syac.g_00837	Syal.g_02470
OG0000661	Syac.g_00835	Syal.g_02472
OG0000662	Syac.g_00833	Syal.g_02474
OG0000663	Syac.g_00830	Syal.g_02477
OG0000664	Syac.g_00829	Syal.g_02478
OG0000665	Syac.g_01018	Syal.g_02593
OG0000666	Syac.g_01088	Syal.g_02605
OG0000667	Syac.g_02165	Syal.g_02192
OG0000668	Syac.g_01239	Syal.g_01920
OG0000669	Syac.g_01404	Syal.g_02295
OG0000670	Syac.g_00580	Syal.g_02956
OG0000671	Syac.g_01400	Syal.g_02291
OG0000672	Syac.g_01396	Syal.g_02288
OG0000673	Syac.g_01393	Syal.g_02285
OG0000674	Syac.g_01391	Syal.g_02283
OG0000675	Syac.g_01390	Syal.g_02282
OG0000676	Syac.g_01388	Syal.g_02272
OG0000677	Syac.g_01387	Syal.g_02271
OG0000678	Syac.g_01384	Syal.g_02264
OG0000679	Syac.g_01375	Syal.g_02252
OG0000680	Syac.g_01374	Syal.g_02251
OG0000681	Syac.g_01371	Syal.g_02248
OG0000682	Syac.g_01370	Syal.g_02247
OG0000683	Syac.g_01369	Syal.g_02246
OG0000684	Syac.g_01365	Syal.g_02242
OG0000685	Syac.g_01363	Syal.g_02240
OG0000686	Syac.g_01362	Syal.g_02239
OG0000687	Syac.g_01361	Syal.g_02237
OG0000688	Syac.g_01356	Syal.g_02225
OG0000689	Syac.g_01354	Syal.g_02223
OG0000690	Syac.g_01353	Syal.g_02222
OG0000691	Syac.g_01352	Syal.g_02221
OG0000692	Syac.g_01351	Syal.g_02220
OG0000693	Syac.g_01349	Syal.g_02218
OG0000694	Syac.g_01348	Syal.g_02217
OG0000695	Syac.g_01143	Syal.g_02027
OG0000696	Syac.g_01144	Syal.g_02026
OG0000697	Syac.g_01146	Syal.g_02025
OG0000698	Syac.g_01149	Syal.g_02022
OG0000699	Syac.g_01151	Syal.g_02021
OG0000700	Syac.g_01152	Syal.g_02020
OG0000701	Syac.g_01153	Syal.g_02019
OG0000702	Syac.g_01161	Syal.g_02011
OG0000703	Syac.g_01162	Syal.g_02010
OG0000704	Syac.g_01165	Syal.g_02008
OG0000705	Syac.g_01174	Syal.g_01999
OG0000706	Syac.g_01175	Syal.g_01998
OG0000707	Syac.g_01176	Syal.g_01997
OG0000708	Syac.g_01179	Syal.g_01994
OG0000709	Syac.g_01187	Syal.g_01986
OG0000710	Syac.g_01191	Syal.g_01982
OG0000711	Syac.g_01220	Syal.g_01954
OG0000712	Syac.g_01221	Syal.g_01952
OG0000713	Syac.g_01222	Syal.g_01951
OG0000714	Syac.g_01224	Syal.g_01948
OG0000715	Syac.g_01226	Syal.g_01934
OG0000716	Syac.g_01230	Syal.g_01930
OG0000717	Syac.g_01231	Syal.g_01929
OG0000718	Syac.g_01235	Syal.g_01925
OG0000719	Syac.g_01237	Syal.g_01922
OG0000720	Syac.g_01250	Syal.g_01908
OG0000721	Syac.g_01252	Syal.g_01906
OG0000722	Syac.g_01253	Syal.g_01905
OG0000723	Syac.g_01261	Syal.g_02433
OG0000724	Syac.g_00879	Syal.g_01829
OG0000725	Syac.g_00887	Syal.g_01820
OG0000726	Syac.g_00888	Syal.g_01819
OG0000727	Syac.g_00889	Syal.g_01818
OG0000728	Syac.g_00891	Syal.g_01816
OG0000729	Syac.g_00144	Syal.g_01510
OG0000730	Syac.g_02024	Syal.g_00345
OG0000731	Syac.g_02011	Syal.g_00356
OG0000732	Syac.g_00051	Syal.g_00149
OG0000733	Syac.g_02386	Syal.g_01105
OG0000734	Syac.g_00388	Syal.g_00828
OG0000735	Syac.g_00750	Syal.g_01627
OG0000736	Syac.g_00751	Syal.g_01628
OG0000737	Syac.g_00752	Syal.g_01629
OG0000738	Syac.g_00757	Syal.g_01634
OG0000739	Syac.g_00762	Syal.g_01645
OG0000740	Syac.g_00763	Syal.g_01646
OG0000741	Syac.g_00766	Syal.g_01649
OG0000742	Syac.g_00768	Syal.g_01652
OG0000743	Syac.g_00770	Syal.g_01654
OG0000744	Syac.g_00771	Syal.g_01655
OG0000745	Syac.g_00773	Syal.g_01657
OG0000746	Syac.g_00776	Syal.g_01659
OG0000747	Syac.g_00777	Syal.g_01660
OG0000748	Syac.g_00787	Syal.g_01674
OG0000749	Syac.g_00789	Syal.g_01675
OG0000750	Syac.g_00790	Syal.g_01676
OG0000751	Syac.g_00797	Syal.g_01688
OG0000752	Syac.g_00799	Syal.g_01690
OG0000753	Syac.g_00802	Syal.g_01693
OG0000754	Syac.g_01471	Syal.g_01698
OG0000755	Syac.g_01479	Syal.g_01707
OG0000756	Syac.g_01480	Syal.g_01708
OG0000757	Syac.g_01492	Syal.g_01715
OG0000758	Syac.g_01493	Syal.g_01716
OG0000759	Syac.g_01494	Syal.g_01717
OG0000760	Syac.g_01495	Syal.g_01718
OG0000761	Syac.g_01496	Syal.g_01719
OG0000762	Syac.g_01498	Syal.g_01721
OG0000763	Syac.g_01500	Syal.g_01723
OG0000764	Syac.g_01501	Syal.g_01724
OG0000765	Syac.g_01515	Syal.g_01768
OG0000766	Syac.g_01516	Syal.g_01767
OG0000767	Syac.g_01518	Syal.g_01765
OG0000768	Syac.g_01519	Syal.g_01764
OG0000769	Syac.g_01521	Syal.g_01762
OG0000770	Syac.g_01524	Syal.g_01758
OG0000771	Syac.g_00873	Syal.g_01835
OG0000772	Syac.g_01569	Syal.g_01641
OG0000773	Syac.g_00741	Syal.g_01618
OG0000774	Syac.g_00737	Syal.g_01610
OG0000775	Syac.g_00735	Syal.g_01608
OG0000776	Syac.g_00734	Syal.g_01607
OG0000777	Syac.g_00733	Syal.g_01606
OG0000778	Syac.g_00732	Syal.g_01605
OG0000779	Syac.g_00727	Syal.g_01599
OG0000780	Syac.g_00723	Syal.g_01594
OG0000781	Syac.g_00719	Syal.g_01590
OG0000782	Syac.g_00718	Syal.g_01589
OG0000783	Syac.g_00717	Syal.g_01588
OG0000784	Syac.g_00716	Syal.g_01587
OG0000785	Syac.g_00714	Syal.g_01585
OG0000786	Syac.g_01730	Syal.g_01579
OG0000787	Syac.g_01731	Syal.g_01578
OG0000788	Syac.g_00992	Syal.g_02619
OG0000789	Syac.g_01111	Syal.g_02598
OG0000790	Syac.g_01921	Syal.g_02883
OG0000791	Syac.g_01922	Syal.g_02882
OG0000792	Syac.g_01923	Syal.g_02881
OG0000793	Syac.g_01928	Syal.g_02876
OG0000794	Syac.g_01929	Syal.g_02875
OG0000795	Syac.g_01930	Syal.g_02874
OG0000796	Syac.g_01934	Syal.g_02870
OG0000797	Syac.g_01935	Syal.g_02869
OG0000798	Syac.g_02250	Syal.g_01260
OG0000799	Syac.g_01602	Syal.g_01547
OG0000800	Syac.g_01603	Syal.g_01542
OG0000801	Syac.g_01604	Syal.g_01541
OG0000802	Syac.g_01608	Syal.g_01536
OG0000803	Syac.g_01613	Syal.g_00040
OG0000804	Syac.g_01616	Syal.g_00036
OG0000805	Syac.g_01620	Syal.g_00030
OG0000806	Syac.g_01622	Syal.g_00028
OG0000807	Syac.g_01624	Syal.g_00026
OG0000808	Syac.g_01625	Syal.g_00025
OG0000809	Syac.g_01628	Syal.g_00022
OG0000810	Syac.g_01629	Syal.g_00021
OG0000811	Syac.g_01637	Syal.g_00380
OG0000812	Syac.g_01639	Syal.g_00382
OG0000813	Syac.g_01640	Syal.g_00383
OG0000814	Syac.g_01642	Syal.g_00385
OG0000815	Syac.g_01643	Syal.g_00391
OG0000816	Syac.g_01645	Syal.g_00393
OG0000817	Syac.g_01646	Syal.g_00394
OG0000818	Syac.g_01652	Syal.g_00401
OG0000819	Syac.g_01653	Syal.g_00402
OG0000820	Syac.g_01654	Syal.g_00403
OG0000821	Syac.g_01659	Syal.g_00409
OG0000822	Syac.g_01661	Syal.g_00411
OG0000823	Syac.g_01662	Syal.g_00412
OG0000824	Syac.g_01666	Syal.g_00417
OG0000825	Syac.g_01667	Syal.g_00418
OG0000826	Syac.g_01668	Syal.g_00419
OG0000827	Syac.g_01669	Syal.g_00420
OG0000828	Syac.g_01672	Syal.g_00423
OG0000829	Syac.g_01673	Syal.g_00424
OG0000830	Syac.g_01674	Syal.g_00425
OG0000831	Syac.g_01676	Syal.g_00427
OG0000832	Syac.g_00623	Syal.g_02967
OG0000833	Syac.g_00613	Syal.g_02976
OG0000834	Syac.g_00610	Syal.g_02979
OG0000835	Syac.g_00609	Syal.g_02980
OG0000836	Syac.g_00605	Syal.g_02983
OG0000837	Syac.g_00604	Syal.g_02984
OG0000838	Syac.g_00600	Syal.g_02988
OG0000839	Syac.g_00599	Syal.g_02989
OG0000840	Syac.g_00598	Syal.g_02990
OG0000841	Syac.g_00597	Syal.g_02991
OG0000842	Syac.g_00596	Syal.g_02992
OG0000843	Syac.g_00595	Syal.g_02993
OG0000844	Syac.g_00593	Syal.g_02995
OG0000845	Syac.g_00592	Syal.g_02996
OG0000846	Syac.g_00591	Syal.g_02997
OG0000847	Syac.g_00590	Syal.g_02998
OG0000848	Syac.g_00588	Syal.g_03000
OG0000849	Syac.g_00587	Syal.g_03001
OG0000850	Syac.g_00585	Syal.g_03008
OG0000851	Syac.g_00573	Syal.g_00561
OG0000852	Syac.g_00572	Syal.g_00562
OG0000853	Syac.g_00568	Syal.g_00566
OG0000854	Syac.g_00566	Syal.g_00568
OG0000855	Syac.g_00565	Syal.g_00569
OG0000856	Syac.g_00964	Syal.g_02704
OG0000857	Syac.g_01323	Syal.g_01882
OG0000858	Syac.g_00559	Syal.g_00576
OG0000859	Syac.g_00558	Syal.g_00577
OG0000860	Syac.g_00542	Syal.g_00589
OG0000861	Syac.g_00541	Syal.g_00590
OG0000862	Syac.g_00540	Syal.g_00591
OG0000863	Syac.g_00538	Syal.g_00594
OG0000864	Syac.g_00537	Syal.g_00595
OG0000865	Syac.g_00533	Syal.g_00596
OG0000866	Syac.g_00532	Syal.g_00597
OG0000867	Syac.g_00531	Syal.g_00598
OG0000868	Syac.g_00529	Syal.g_00604
OG0000869	Syac.g_00524	Syal.g_00609
OG0000870	Syac.g_00519	Syal.g_00614
OG0000871	Syac.g_00518	Syal.g_00615
OG0000872	Syac.g_00510	Syal.g_00621
OG0000873	Syac.g_00507	Syal.g_00624
OG0000874	Syac.g_00512	Syal.g_00627
OG0000875	Syac.g_00505	Syal.g_00629
OG0000876	Syac.g_00675	Syal.g_00631
OG0000877	Syac.g_00671	Syal.g_00633
OG0000878	Syac.g_00670	Syal.g_00634
OG0000879	Syac.g_00669	Syal.g_00635
OG0000880	Syac.g_00668	Syal.g_00636
OG0000881	Syac.g_00664	Syal.g_00641
OG0000882	Syac.g_00659	Syal.g_00646
OG0000883	Syac.g_00656	Syal.g_00648
OG0000884	Syac.g_00654	Syal.g_00650
OG0000885	Syac.g_00653	Syal.g_00651
OG0000886	Syac.g_00652	Syal.g_00652
OG0000887	Syac.g_00651	Syal.g_00653
OG0000888	Syac.g_00649	Syal.g_00655
OG0000889	Syac.g_00647	Syal.g_00657
OG0000890	Syac.g_00642	Syal.g_00663
OG0000891	Syac.g_00641	Syal.g_00664
OG0000892	Syac.g_00638	Syal.g_00668
OG0000893	Syac.g_02193	Syal.g_00193
OG0000894	Syac.g_02189	Syal.g_00196
OG0000895	Syac.g_02185	Syal.g_00200
OG0000896	Syac.g_02184	Syal.g_00201
OG0000897	Syac.g_02182	Syal.g_00203
OG0000898	Syac.g_02181	Syal.g_00204
OG0000899	Syac.g_02180	Syal.g_00205
OG0000900	Syac.g_02179	Syal.g_00206
OG0000901	Syac.g_02174	Syal.g_00211
OG0000902	Syac.g_02172	Syal.g_00213
OG0000903	Syac.g_02140	Syal.g_00227
OG0000904	Syac.g_02145	Syal.g_00222
OG0000905	Syac.g_02148	Syal.g_00217
OG0000906	Syac.g_02150	Syal.g_00215
OG0000907	Syac.g_02138	Syal.g_00229
OG0000908	Syac.g_02135	Syal.g_00232
OG0000909	Syac.g_02134	Syal.g_00233
OG0000910	Syac.g_02133	Syal.g_00234
OG0000911	Syac.g_02131	Syal.g_00237
OG0000912	Syac.g_02130	Syal.g_00238
OG0000913	Syac.g_02129	Syal.g_00239
OG0000914	Syac.g_02128	Syal.g_00240
OG0000915	Syac.g_02127	Syal.g_00241
OG0000916	Syac.g_02126	Syal.g_00242
OG0000917	Syac.g_02125	Syal.g_00243
OG0000918	Syac.g_02124	Syal.g_00244
OG0000919	Syac.g_02123	Syal.g_00245
OG0000920	Syac.g_02122	Syal.g_00246
OG0000921	Syac.g_02121	Syal.g_00247
OG0000922	Syac.g_02120	Syal.g_00248
OG0000923	Syac.g_02116	Syal.g_00252
OG0000924	Syac.g_02115	Syal.g_00253
OG0000925	Syac.g_02114	Syal.g_00254
OG0000926	Syac.g_02113	Syal.g_00255
OG0000927	Syac.g_02111	Syal.g_00257
OG0000928	Syac.g_02110	Syal.g_00258
OG0000929	Syac.g_02109	Syal.g_00259
OG0000930	Syac.g_02108	Syal.g_00260
OG0000931	Syac.g_02107	Syal.g_00261
OG0000932	Syac.g_02106	Syal.g_00262
OG0000933	Syac.g_02101	Syal.g_00268
OG0000934	Syac.g_02099	Syal.g_00270
OG0000935	Syac.g_02098	Syal.g_00271
OG0000936	Syac.g_02097	Syal.g_00272
OG0000937	Syac.g_02096	Syal.g_00273
OG0000938	Syac.g_02092	Syal.g_00276
OG0000939	Syac.g_02091	Syal.g_00277
OG0000940	Syac.g_02084	Syal.g_00285
OG0000941	Syac.g_02082	Syal.g_00287
OG0000942	Syac.g_02080	Syal.g_00289
OG0000943	Syac.g_02079	Syal.g_00290
OG0000944	Syac.g_02077	Syal.g_00292
OG0000945	Syac.g_02075	Syal.g_00294
OG0000946	Syac.g_02071	Syal.g_00301
OG0000947	Syac.g_02068	Syal.g_00304
OG0000948	Syac.g_02067	Syal.g_00305
OG0000949	Syac.g_00205	Syal.g_01341
OG0000950	Syac.g_00193	Syal.g_01348
OG0000951	Syac.g_00188	Syal.g_01353
OG0000952	Syac.g_00183	Syal.g_01363
OG0000953	Syac.g_00177	Syal.g_01435
OG0000954	Syac.g_00172	Syal.g_01443
OG0000955	Syac.g_00171	Syal.g_01444
OG0000956	Syac.g_00169	Syal.g_01446
OG0000957	Syac.g_00158	Syal.g_01457
OG0000958	Syac.g_00157	Syal.g_01458
OG0000959	Syac.g_00153	Syal.g_01482
OG0000960	Syac.g_00152	Syal.g_01483
OG0000961	Syac.g_00147	Syal.g_01507
OG0000962	Syac.g_00145	Syal.g_01509
OG0000963	Syac.g_00140	Syal.g_01514
OG0000964	Syac.g_00139	Syal.g_01515
OG0000965	Syac.g_00138	Syal.g_01516
OG0000966	Syac.g_00107	Syal.g_00176
OG0000967	Syac.g_00075	Syal.g_00171
OG0000968	Syac.g_00080	Syal.g_00169
OG0000969	Syac.g_00078	Syal.g_00167
OG0000970	Syac.g_00077	Syal.g_00166
OG0000971	Syac.g_00067	Syal.g_00164
OG0000972	Syac.g_00066	Syal.g_00163
OG0000973	Syac.g_00065	Syal.g_00162
OG0000974	Syac.g_00064	Syal.g_00161
OG0000975	Syac.g_00063	Syal.g_00160
OG0000976	Syac.g_00062	Syal.g_00159
OG0000977	Syac.g_00059	Syal.g_00157
OG0000978	Syac.g_00058	Syal.g_00156
OG0000979	Syac.g_00055	Syal.g_00153
OG0000980	Syac.g_00052	Syal.g_00150
OG0000981	Syac.g_00049	Syal.g_00147
OG0000982	Syac.g_02354	Syal.g_01068
OG0000983	Syac.g_02355	Syal.g_01069
OG0000984	Syac.g_02356	Syal.g_01070
OG0000985	Syac.g_02359	Syal.g_01074
OG0000986	Syac.g_02363	Syal.g_01076
OG0000987	Syac.g_02365	Syal.g_01080
OG0000988	Syac.g_02370	Syal.g_01086
OG0000989	Syac.g_02379	Syal.g_01098
OG0000990	Syac.g_02397	Syal.g_01118
OG0000991	Syac.g_02400	Syal.g_01120
OG0000992	Syac.g_02402	Syal.g_01122
OG0000993	Syac.g_02403	Syal.g_01123
OG0000994	Syac.g_02405	Syal.g_01127
OG0000995	Syac.g_02410	Syal.g_01132
OG0000996	Syac.g_02454	Syal.g_01162
OG0000997	Syac.g_02464	Syal.g_01171
OG0000998	Syac.g_02466	Syal.g_01173
OG0000999	Syac.g_02467	Syal.g_01174
OG0001000	Syac.g_02470	Syal.g_01177
OG0001001	Syac.g_02475	Syal.g_01182
OG0001002	Syac.g_02481	Syal.g_00082
OG0001003	Syac.g_02483	Syal.g_00084
OG0001004	Syac.g_02484	Syal.g_00085
OG0001005	Syac.g_02485	Syal.g_00087
OG0001006	Syac.g_02492	Syal.g_00094
OG0001007	Syac.g_02494	Syal.g_00096
OG0001008	Syac.g_00693	Syal.g_00524
OG0001009	Syac.g_00030	Syal.g_00129
OG0001010	Syac.g_00031	Syal.g_00130
OG0001011	Syac.g_00032	Syal.g_00131
OG0001012	Syac.g_02351	Syal.g_01064
OG0001013	Syac.g_02337	Syal.g_01026
OG0001014	Syac.g_02333	Syal.g_01022
OG0001015	Syac.g_02332	Syal.g_01021
OG0001016	Syac.g_00446	Syal.g_00756
OG0001017	Syac.g_00440	Syal.g_00762
OG0001018	Syac.g_00438	Syal.g_00764
OG0001019	Syac.g_00422	Syal.g_00785
OG0001020	Syac.g_00417	Syal.g_00796
OG0001021	Syac.g_00413	Syal.g_00800
OG0001022	Syac.g_00410	Syal.g_00805
OG0001023	Syac.g_00409	Syal.g_00806
OG0001024	Syac.g_00405	Syal.g_00810
OG0001025	Syac.g_00399	Syal.g_00817
OG0001026	Syac.g_00386	Syal.g_00830
OG0001027	Syac.g_00380	Syal.g_00834
OG0001028	Syac.g_00378	Syal.g_00836
OG0001029	Syac.g_00376	Syal.g_00838
OG0001030	Syac.g_00356	Syal.g_00860
OG0001031	Syac.g_02266	Syal.g_00936
OG0001032	Syac.g_02268	Syal.g_00938
OG0001033	Syac.g_02298	Syal.g_00972
OG0001034	Syac.g_01968	Syal.g_00684
OG0001036	Syac.g_02221	Syal.g_01231
OG0001037	Syac.g_02223	Syal.g_01233
OG0001038	Syac.g_02251	Syal.g_01261
OG0001039	Syac.g_02254	Syal.g_01264
OG0001040	Syac.g_00292	Syal.g_01267
OG0001041	Syac.g_00287	Syal.g_01272
OG0001042	Syac.g_00258	Syal.g_01300
OG0001043	Syac.g_00254	Syal.g_01304
OG0001044	Syac.g_02021	Syal.g_00346
OG0001045	Syac.g_02008	Syal.g_00359
OG0001046	Syac.g_01207	Syal.g_01967
OG0001047	Syac.g_00695	Syal.g_00522
OG0001048	Syac.g_00696	Syal.g_00521
OG0001049	Syac.g_00703	Syal.g_00518
OG0001050	Syac.g_00704	Syal.g_00517
OG0001051	Syac.g_00705	Syal.g_00516
OG0001052	Syac.g_01704	Syal.g_00467
OG0001053	Syac.g_01901	Syal.g_02900
OG0001054	Syac.g_01884	Syal.g_02919
OG0001055	Syac.g_01863	Syal.g_02940
OG0001056	Syac.g_01831	Syal.g_02833
OG0001057	Syac.g_01825	Syal.g_01574
OG0001058	Syac.g_01810	Syal.g_02812
OG0001059	Syac.g_01806	Syal.g_02808
OG0001060	Syac.g_01799	Syal.g_02801
OG0001061	Syac.g_01779	Syal.g_02783
OG0001062	Syac.g_01777	Syal.g_02781
OG0001063	Syac.g_01773	Syal.g_02776
OG0001064	Syac.g_01772	Syal.g_02775
OG0001065	Syac.g_01771	Syal.g_02774
OG0001066	Syac.g_01770	Syal.g_02773
OG0001067	Syac.g_01769	Syal.g_02772
OG0001068	Syac.g_01768	Syal.g_02771
OG0001069	Syac.g_01767	Syal.g_02770
OG0001070	Syac.g_01764	Syal.g_02766
OG0001071	Syac.g_01763	Syal.g_02765
OG0001072	Syac.g_01758	Syal.g_02761
OG0001074	Syac.g_00945	Syal.g_02575
OG0001075	Syac.g_00946	Syal.g_02726
OG0001076	Syac.g_00956	Syal.g_02712
OG0001077	Syac.g_00967	Syal.g_02702
OG0001078	Syac.g_00980	Syal.g_02635
OG0001079	Syac.g_00993	Syal.g_02618
OG0001080	Syac.g_01092	Syal.g_02514
OG0001081	Syac.g_01432	Syal.g_02175
OG0001082	Syac.g_01431	Syal.g_02176
OG0001083	Syac.g_01424	Syal.g_02184
OG0001084	Syac.g_01423	Syal.g_02187
OG0001085	Syac.g_01412	Syal.g_02206
OG0001086	Syac.g_01410	Syal.g_02208
OG0001087	Syac.g_00923	Syal.g_01782
OG0001088	Syac.g_00920	Syal.g_01785
OG0001089	Syac.g_00896	Syal.g_01811
OG0001090	Syac.g_01286	Syal.g_01859
OG0001091	Syac.g_01284	Syal.g_01862
OG0001092	Syac.g_01282	Syal.g_01864
OG0001093	Syac.g_01276	Syal.g_02419
OG0001094	Syac.g_01347	Syal.g_02216
OG0001095	Syac.g_01326	Syal.g_01879
OG0001096	Syac.g_01310	Syal.g_02447
OG0001097	Syac.g_00834	Syal.g_02473
OG0001098	Syac.g_01096	Syal.g_02083
OG0001099	Syac.g_00377	Syal.g_00837
OG0001100	Syac.g_01402	Syal.g_02293
OG0001101	Syac.g_01401	Syal.g_02292
OG0001102	Syac.g_01398	Syal.g_02289
OG0001103	Syac.g_01395	Syal.g_02287
OG0001104	Syac.g_01364	Syal.g_02241
OG0001105	Syac.g_01360	Syal.g_02236
OG0001106	Syac.g_01166	Syal.g_02007
OG0001107	Syac.g_01180	Syal.g_01993
OG0001108	Syac.g_01188	Syal.g_01985
OG0001109	Syac.g_01190	Syal.g_01983
OG0001110	Syac.g_01192	Syal.g_01981
OG0001111	Syac.g_01194	Syal.g_01979
OG0001112	Syac.g_01196	Syal.g_01977
OG0001113	Syac.g_01197	Syal.g_02244
OG0001114	Syac.g_01198	Syal.g_01976
OG0001115	Syac.g_01202	Syal.g_01972
OG0001116	Syac.g_01204	Syal.g_01970
OG0001117	Syac.g_01205	Syal.g_01969
OG0001118	Syac.g_01206	Syal.g_01968
OG0001119	Syac.g_01208	Syal.g_01966
OG0001120	Syac.g_01213	Syal.g_01962
OG0001121	Syac.g_01170	Syal.g_02960
OG0001122	Syac.g_01238	Syal.g_01921
OG0001123	Syac.g_01245	Syal.g_01913
OG0001124	Syac.g_01247	Syal.g_01911
OG0001125	Syac.g_01249	Syal.g_01909
OG0001126	Syac.g_00870	Syal.g_01837
OG0001127	Syac.g_00871	Syal.g_01836
OG0001128	Syac.g_00875	Syal.g_01833
OG0001129	Syac.g_00877	Syal.g_01831
OG0001130	Syac.g_00878	Syal.g_01830
OG0001131	Syac.g_01382	Syal.g_02260
OG0001132	Syac.g_01062	Syal.g_02553
OG0001133	Syac.g_00958	Syal.g_02710
OG0001134	Syac.g_01466	Syal.g_02506
OG0001135	Syac.g_01464	Syal.g_02505
OG0001136	Syac.g_00767	Syal.g_01650
OG0001137	Syac.g_00786	Syal.g_01673
OG0001138	Syac.g_01486	Syal.g_01709
OG0001139	Syac.g_01488	Syal.g_01711
OG0001140	Syac.g_01489	Syal.g_01712
OG0001141	Syac.g_01490	Syal.g_01713
OG0001142	Syac.g_01491	Syal.g_01714
OG0001143	Syac.g_01499	Syal.g_01722
OG0001144	Syac.g_01508	Syal.g_01736
OG0001145	Syac.g_00740	Syal.g_01614
OG0001146	Syac.g_00722	Syal.g_01593
OG0001147	Syac.g_01689	Syal.g_00458
OG0001148	Syac.g_01918	Syal.g_02886
OG0001149	Syac.g_01919	Syal.g_02885
OG0001150	Syac.g_01920	Syal.g_02884
OG0001151	Syac.g_01932	Syal.g_02872
OG0001152	Syac.g_01933	Syal.g_02871
OG0001153	Syac.g_01670	Syal.g_00421
OG0001154	Syac.g_01671	Syal.g_00422
OG0001155	Syac.g_00621	Syal.g_02969
OG0001156	Syac.g_00618	Syal.g_02972
OG0001157	Syac.g_00617	Syal.g_02973
OG0001158	Syac.g_00616	Syal.g_02974
OG0001159	Syac.g_00615	Syal.g_02975
OG0001160	Syac.g_00570	Syal.g_00564
OG0001161	Syac.g_02385	Syal.g_01104
