Orthogroup	Prak	Prai
OG0000582	Prak.g_00570	Prai.g_00636
OG0000583	Prak.g_00571	Prai.g_00637
OG0000584	Prak.g_00572	Prai.g_00638
OG0000585	Prak.g_00574	Prai.g_00640
OG0000586	Prak.g_00575	Prai.g_00641
OG0000587	Prak.g_00576	Prai.g_00642
OG0000588	Prak.g_00580	Prai.g_00646
OG0000589	Prak.g_00582	Prai.g_00650
OG0000590	Prak.g_00583	Prai.g_00651
OG0000591	Prak.g_00587	Prai.g_00654
OG0000592	Prak.g_00588	Prai.g_00655
OG0000593	Prak.g_01111	Prai.g_00661
OG0000594	Prak.g_01110	Prai.g_00662
OG0000595	Prak.g_01109	Prai.g_00663
OG0000596	Prak.g_01105	Prai.g_00667
OG0000597	Prak.g_01102	Prai.g_00669
OG0000598	Prak.g_01101	Prai.g_00670
OG0000599	Prak.g_01098	Prai.g_00673
OG0000600	Prak.g_01097	Prai.g_00674
OG0000601	Prak.g_01096	Prai.g_00675
OG0000602	Prak.g_01094	Prai.g_00677
OG0000603	Prak.g_01093	Prai.g_00678
OG0000604	Prak.g_01092	Prai.g_00679
OG0000605	Prak.g_01091	Prai.g_00680
OG0000606	Prak.g_01088	Prai.g_00683
OG0000607	Prak.g_01085	Prai.g_00686
OG0000608	Prak.g_01084	Prai.g_00687
OG0000609	Prak.g_01083	Prai.g_00688
OG0000610	Prak.g_01077	Prai.g_00693
OG0000611	Prak.g_01074	Prai.g_00696
OG0000612	Prak.g_01073	Prai.g_00697
OG0000613	Prak.g_00800	Prai.g_00702
OG0000614	Prak.g_00821	Prai.g_00721
OG0000615	Prak.g_00832	Prai.g_00729
OG0000616	Prak.g_01934	Prai.g_00732
OG0000617	Prak.g_01057	Prai.g_00754
OG0000618	Prak.g_01056	Prai.g_00755
OG0000619	Prak.g_01055	Prai.g_00756
OG0000620	Prak.g_01052	Prai.g_00759
OG0000621	Prak.g_01051	Prai.g_00760
OG0000622	Prak.g_01050	Prai.g_00761
OG0000623	Prak.g_01049	Prai.g_00762
OG0000624	Prak.g_01047	Prai.g_00763
OG0000625	Prak.g_01046	Prai.g_00764
OG0000626	Prak.g_01045	Prai.g_00765
OG0000627	Prak.g_01044	Prai.g_00766
OG0000628	Prak.g_01043	Prai.g_00767
OG0000629	Prak.g_01042	Prai.g_00768
OG0000630	Prak.g_01039	Prai.g_00771
OG0000631	Prak.g_00946	Prai.g_00857
OG0000632	Prak.g_00947	Prai.g_00856
OG0000633	Prak.g_00948	Prai.g_00855
OG0000634	Prak.g_00841	Prai.g_00852
OG0000635	Prak.g_00842	Prai.g_00851
OG0000636	Prak.g_00844	Prai.g_00849
OG0000637	Prak.g_00846	Prai.g_00847
OG0000638	Prak.g_00847	Prai.g_00846
OG0000639	Prak.g_00848	Prai.g_00845
OG0000640	Prak.g_00849	Prai.g_00844
OG0000641	Prak.g_00853	Prai.g_00839
OG0000642	Prak.g_00854	Prai.g_00838
OG0000643	Prak.g_00855	Prai.g_00837
OG0000644	Prak.g_00856	Prai.g_00836
OG0000645	Prak.g_00857	Prai.g_00835
OG0000646	Prak.g_00859	Prai.g_00833
OG0000647	Prak.g_00861	Prai.g_00832
OG0000648	Prak.g_00863	Prai.g_00830
OG0000649	Prak.g_00864	Prai.g_00829
OG0000650	Prak.g_00865	Prai.g_00828
OG0000651	Prak.g_00866	Prai.g_00827
OG0000652	Prak.g_00867	Prai.g_00826
OG0000653	Prak.g_00869	Prai.g_00824
OG0000654	Prak.g_00870	Prai.g_00823
OG0000655	Prak.g_00871	Prai.g_00822
OG0000656	Prak.g_00874	Prai.g_00819
OG0000657	Prak.g_00882	Prai.g_00811
OG0000658	Prak.g_00884	Prai.g_00810
OG0000659	Prak.g_00885	Prai.g_00809
OG0000660	Prak.g_00889	Prai.g_00805
OG0000661	Prak.g_00891	Prai.g_00803
OG0000662	Prak.g_00893	Prai.g_00801
OG0000663	Prak.g_00895	Prai.g_00799
OG0000664	Prak.g_00896	Prai.g_00798
OG0000665	Prak.g_00902	Prai.g_00794
OG0000666	Prak.g_00903	Prai.g_00793
OG0000667	Prak.g_00907	Prai.g_00789
OG0000668	Prak.g_00748	Prai.g_01060
OG0000669	Prak.g_00759	Prai.g_01054
OG0000670	Prak.g_00762	Prai.g_01052
OG0000671	Prak.g_00765	Prai.g_01050
OG0000672	Prak.g_00768	Prai.g_01048
OG0000673	Prak.g_00771	Prai.g_01045
OG0000674	Prak.g_00773	Prai.g_01043
OG0000675	Prak.g_00774	Prai.g_01042
OG0000676	Prak.g_00776	Prai.g_01040
OG0000677	Prak.g_00777	Prai.g_01039
OG0000678	Prak.g_00779	Prai.g_01037
OG0000679	Prak.g_00783	Prai.g_01033
OG0000680	Prak.g_00784	Prai.g_01032
OG0000681	Prak.g_00787	Prai.g_01030
OG0000682	Prak.g_00788	Prai.g_01029
OG0000683	Prak.g_00789	Prai.g_01028
OG0000684	Prak.g_00791	Prai.g_01027
OG0000685	Prak.g_00793	Prai.g_01025
OG0000686	Prak.g_00794	Prai.g_01024
OG0000687	Prak.g_00795	Prai.g_01023
OG0000688	Prak.g_01069	Prai.g_01020
OG0000689	Prak.g_01068	Prai.g_01019
OG0000690	Prak.g_01067	Prai.g_01018
OG0000691	Prak.g_01066	Prai.g_01017
OG0000692	Prak.g_01064	Prai.g_01015
OG0000693	Prak.g_01063	Prai.g_01014
OG0000694	Prak.g_01062	Prai.g_01013
OG0000695	Prak.g_00950	Prai.g_01011
OG0000696	Prak.g_00951	Prai.g_01010
OG0000697	Prak.g_00952	Prai.g_01009
OG0000698	Prak.g_00955	Prai.g_01006
OG0000699	Prak.g_00956	Prai.g_01005
OG0000700	Prak.g_00957	Prai.g_01004
OG0000701	Prak.g_00958	Prai.g_01003
OG0000702	Prak.g_00960	Prai.g_01001
OG0000703	Prak.g_00961	Prai.g_01000
OG0000704	Prak.g_00963	Prai.g_00999
OG0000705	Prak.g_00966	Prai.g_00995
OG0000706	Prak.g_00967	Prai.g_00994
OG0000707	Prak.g_00968	Prai.g_00993
OG0000708	Prak.g_00970	Prai.g_00992
OG0000709	Prak.g_00974	Prai.g_00988
OG0000710	Prak.g_00977	Prai.g_00985
OG0000711	Prak.g_00995	Prai.g_00968
OG0000712	Prak.g_00996	Prai.g_00966
OG0000713	Prak.g_00997	Prai.g_00965
OG0000714	Prak.g_00998	Prai.g_00964
OG0000715	Prak.g_01000	Prai.g_00962
OG0000716	Prak.g_01002	Prai.g_00960
OG0000717	Prak.g_01003	Prai.g_00959
OG0000718	Prak.g_01007	Prai.g_00948
OG0000719	Prak.g_01009	Prai.g_00946
OG0000720	Prak.g_01021	Prai.g_00938
OG0000721	Prak.g_01025	Prai.g_00936
OG0000722	Prak.g_01026	Prai.g_00935
OG0000723	Prak.g_01030	Prai.g_00932
OG0000724	Prak.g_00925	Prai.g_00923
OG0000725	Prak.g_00919	Prai.g_00917
OG0000726	Prak.g_00918	Prai.g_00916
OG0000727	Prak.g_00917	Prai.g_00915
OG0000728	Prak.g_00915	Prai.g_00913
OG0000729	Prak.g_01255	Prai.g_01109
OG0000730	Prak.g_01214	Prai.g_01113
OG0000731	Prak.g_00362	Prai.g_01117
OG0000732	Prak.g_01885	Prai.g_01126
OG0000733	Prak.g_01551	Prai.g_01144
OG0000734	Prak.g_01188	Prai.g_01157
OG0000735	Prak.g_01186	Prai.g_01159
OG0000736	Prak.g_01185	Prai.g_01160
OG0000737	Prak.g_01184	Prai.g_01161
OG0000738	Prak.g_01180	Prai.g_01165
OG0000739	Prak.g_01179	Prai.g_01166
OG0000740	Prak.g_01178	Prai.g_01167
OG0000741	Prak.g_01176	Prai.g_01168
OG0000742	Prak.g_01173	Prai.g_01170
OG0000743	Prak.g_01171	Prai.g_01172
OG0000744	Prak.g_01170	Prai.g_01173
OG0000745	Prak.g_01169	Prai.g_01174
OG0000746	Prak.g_01167	Prai.g_01176
OG0000747	Prak.g_01166	Prai.g_01177
OG0000748	Prak.g_01162	Prai.g_01180
OG0000749	Prak.g_01161	Prai.g_01181
OG0000750	Prak.g_01160	Prai.g_01182
OG0000751	Prak.g_01157	Prai.g_01184
OG0000752	Prak.g_01155	Prai.g_01186
OG0000753	Prak.g_01153	Prai.g_01189
OG0000754	Prak.g_01150	Prai.g_01192
OG0000755	Prak.g_01144	Prai.g_01196
OG0000756	Prak.g_01143	Prai.g_01197
OG0000757	Prak.g_01136	Prai.g_01204
OG0000758	Prak.g_01135	Prai.g_01205
OG0000759	Prak.g_01134	Prai.g_01206
OG0000760	Prak.g_01133	Prai.g_01207
OG0000761	Prak.g_01132	Prai.g_01208
OG0000762	Prak.g_01131	Prai.g_01209
OG0000763	Prak.g_01129	Prai.g_01211
OG0000764	Prak.g_01128	Prai.g_01212
OG0000765	Prak.g_01120	Prai.g_01221
OG0000766	Prak.g_01119	Prai.g_01222
OG0000767	Prak.g_01117	Prai.g_01224
OG0000768	Prak.g_01116	Prai.g_01225
OG0000769	Prak.g_01114	Prai.g_01227
OG0000770	Prak.g_00593	Prai.g_01229
OG0000771	Prak.g_01487	Prai.g_01238
OG0000772	Prak.g_01571	Prai.g_01310
OG0000773	Prak.g_01268	Prai.g_01325
OG0000774	Prak.g_01270	Prai.g_01327
OG0000775	Prak.g_01272	Prai.g_01330
OG0000776	Prak.g_01273	Prai.g_01331
OG0000777	Prak.g_01274	Prai.g_01332
OG0000778	Prak.g_01275	Prai.g_01333
OG0000779	Prak.g_01279	Prai.g_01337
OG0000780	Prak.g_01280	Prai.g_01338
OG0000781	Prak.g_01284	Prai.g_01341
OG0000782	Prak.g_01285	Prai.g_01342
OG0000783	Prak.g_01286	Prai.g_01343
OG0000784	Prak.g_01287	Prai.g_01344
OG0000785	Prak.g_01289	Prai.g_01346
OG0000786	Prak.g_01292	Prai.g_01348
OG0000787	Prak.g_01293	Prai.g_01349
OG0000788	Prak.g_00460	Prai.g_01358
OG0000789	Prak.g_01490	Prai.g_01360
OG0000790	Prak.g_01334	Prai.g_01375
OG0000791	Prak.g_01336	Prai.g_01377
OG0000792	Prak.g_01337	Prai.g_01378
OG0000793	Prak.g_01340	Prai.g_01381
OG0000794	Prak.g_01341	Prai.g_01382
OG0000795	Prak.g_01342	Prai.g_01383
OG0000796	Prak.g_01346	Prai.g_01387
OG0000797	Prak.g_01347	Prai.g_01388
OG0000798	Prak.g_00696	Prai.g_01395
OG0000799	Prak.g_01374	Prai.g_01445
OG0000800	Prak.g_01375	Prai.g_01446
OG0000801	Prak.g_01376	Prai.g_01447
OG0000802	Prak.g_01378	Prai.g_01449
OG0000803	Prak.g_01380	Prai.g_01451
OG0000804	Prak.g_01381	Prai.g_01452
OG0000805	Prak.g_01383	Prai.g_01454
OG0000806	Prak.g_01385	Prai.g_01456
OG0000807	Prak.g_01386	Prai.g_01457
OG0000808	Prak.g_01387	Prai.g_01458
OG0000809	Prak.g_01389	Prai.g_01461
OG0000810	Prak.g_01390	Prai.g_01462
OG0000811	Prak.g_01394	Prai.g_01466
OG0000812	Prak.g_01396	Prai.g_01468
OG0000813	Prak.g_01397	Prai.g_01469
OG0000814	Prak.g_01399	Prai.g_01471
OG0000815	Prak.g_01400	Prai.g_01472
OG0000816	Prak.g_01402	Prai.g_01474
OG0000817	Prak.g_01403	Prai.g_01475
OG0000818	Prak.g_01408	Prai.g_01480
OG0000819	Prak.g_01409	Prai.g_01481
OG0000820	Prak.g_01410	Prai.g_01482
OG0000821	Prak.g_01414	Prai.g_01485
OG0000822	Prak.g_01415	Prai.g_01486
OG0000823	Prak.g_01416	Prai.g_01487
OG0000824	Prak.g_01419	Prai.g_01490
OG0000825	Prak.g_01420	Prai.g_01491
OG0000826	Prak.g_01421	Prai.g_01492
OG0000827	Prak.g_01422	Prai.g_01493
OG0000828	Prak.g_01425	Prai.g_01496
OG0000829	Prak.g_01426	Prai.g_01497
OG0000830	Prak.g_01427	Prai.g_01498
OG0000831	Prak.g_01429	Prai.g_01500
OG0000832	Prak.g_01439	Prai.g_01505
OG0000833	Prak.g_01448	Prai.g_01514
OG0000834	Prak.g_01449	Prai.g_01515
OG0000835	Prak.g_01450	Prai.g_01516
OG0000836	Prak.g_01451	Prai.g_01517
OG0000837	Prak.g_01452	Prai.g_01518
OG0000838	Prak.g_01454	Prai.g_01520
OG0000839	Prak.g_01455	Prai.g_01521
OG0000840	Prak.g_01456	Prai.g_01522
OG0000841	Prak.g_01457	Prai.g_01523
OG0000842	Prak.g_01458	Prai.g_01524
OG0000843	Prak.g_01459	Prai.g_01525
OG0000844	Prak.g_01460	Prai.g_01526
OG0000845	Prak.g_01461	Prai.g_01527
OG0000846	Prak.g_01462	Prai.g_01528
OG0000847	Prak.g_01463	Prai.g_01529
OG0000848	Prak.g_01464	Prai.g_01530
OG0000849	Prak.g_01465	Prai.g_01531
OG0000850	Prak.g_01467	Prai.g_01533
OG0000851	Prak.g_01468	Prai.g_01534
OG0000852	Prak.g_01469	Prai.g_01535
OG0000853	Prak.g_01475	Prai.g_01539
OG0000854	Prak.g_01477	Prai.g_01541
OG0000855	Prak.g_01478	Prai.g_01542
OG0000856	Prak.g_00590	Prai.g_01558
OG0000857	Prak.g_00860	Prai.g_01597
OG0000858	Prak.g_01638	Prai.g_01632
OG0000859	Prak.g_01639	Prai.g_01633
OG0000860	Prak.g_01647	Prai.g_01640
OG0000861	Prak.g_01648	Prai.g_01641
OG0000862	Prak.g_01649	Prai.g_01642
OG0000863	Prak.g_01651	Prai.g_01644
OG0000864	Prak.g_01652	Prai.g_01645
OG0000865	Prak.g_01653	Prai.g_01646
OG0000866	Prak.g_01654	Prai.g_01647
OG0000867	Prak.g_01655	Prai.g_01648
OG0000868	Prak.g_01657	Prai.g_01649
OG0000869	Prak.g_01660	Prai.g_01653
OG0000870	Prak.g_01665	Prai.g_01658
OG0000871	Prak.g_01666	Prai.g_01659
OG0000872	Prak.g_01667	Prai.g_01660
OG0000873	Prak.g_01670	Prai.g_01663
OG0000874	Prak.g_01673	Prai.g_01666
OG0000875	Prak.g_01674	Prai.g_01667
OG0000876	Prak.g_01675	Prai.g_01668
OG0000877	Prak.g_01677	Prai.g_01670
OG0000878	Prak.g_01678	Prai.g_01671
OG0000879	Prak.g_01679	Prai.g_01672
OG0000880	Prak.g_01680	Prai.g_01673
OG0000881	Prak.g_01684	Prai.g_01677
OG0000882	Prak.g_01689	Prai.g_01682
OG0000883	Prak.g_01691	Prai.g_01683
OG0000884	Prak.g_01693	Prai.g_01685
OG0000885	Prak.g_01694	Prai.g_01686
OG0000886	Prak.g_01695	Prai.g_01687
OG0000887	Prak.g_01696	Prai.g_01688
OG0000888	Prak.g_01698	Prai.g_01690
OG0000889	Prak.g_01700	Prai.g_01692
OG0000890	Prak.g_01701	Prai.g_01693
OG0000891	Prak.g_01702	Prai.g_01694
OG0000892	Prak.g_01704	Prai.g_01696
OG0000893	Prak.g_01708	Prai.g_01701
OG0000894	Prak.g_01711	Prai.g_01703
OG0000895	Prak.g_01715	Prai.g_01706
OG0000896	Prak.g_01716	Prai.g_01707
OG0000897	Prak.g_01718	Prai.g_01709
OG0000898	Prak.g_01719	Prai.g_01710
OG0000899	Prak.g_01720	Prai.g_01711
OG0000900	Prak.g_01721	Prai.g_01712
OG0000901	Prak.g_01724	Prai.g_01715
OG0000902	Prak.g_01726	Prai.g_01717
OG0000903	Prak.g_01730	Prai.g_01720
OG0000904	Prak.g_01734	Prai.g_01722
OG0000905	Prak.g_01728	Prai.g_01727
OG0000906	Prak.g_01727	Prai.g_01728
OG0000907	Prak.g_01737	Prai.g_01734
OG0000908	Prak.g_01740	Prai.g_01737
OG0000909	Prak.g_01741	Prai.g_01738
OG0000910	Prak.g_01742	Prai.g_01739
OG0000911	Prak.g_01744	Prai.g_01741
OG0000912	Prak.g_01745	Prai.g_01742
OG0000913	Prak.g_01746	Prai.g_01743
OG0000914	Prak.g_01747	Prai.g_01744
OG0000915	Prak.g_01748	Prai.g_01746
OG0000916	Prak.g_01749	Prai.g_01747
OG0000917	Prak.g_01750	Prai.g_01748
OG0000918	Prak.g_01751	Prai.g_01749
OG0000919	Prak.g_01752	Prai.g_01750
OG0000920	Prak.g_01753	Prai.g_01751
OG0000921	Prak.g_01754	Prai.g_01752
OG0000922	Prak.g_01755	Prai.g_01753
OG0000923	Prak.g_01759	Prai.g_01757
OG0000924	Prak.g_01760	Prai.g_01758
OG0000925	Prak.g_01761	Prai.g_01759
OG0000926	Prak.g_01762	Prai.g_01760
OG0000927	Prak.g_01764	Prai.g_01762
OG0000928	Prak.g_01765	Prai.g_01763
OG0000929	Prak.g_01766	Prai.g_01764
OG0000930	Prak.g_01767	Prai.g_01765
OG0000931	Prak.g_01768	Prai.g_01766
OG0000932	Prak.g_01769	Prai.g_01767
OG0000933	Prak.g_01773	Prai.g_01776
OG0000934	Prak.g_01775	Prai.g_01778
OG0000935	Prak.g_01776	Prai.g_01779
OG0000936	Prak.g_01777	Prai.g_01780
OG0000937	Prak.g_01778	Prai.g_01781
OG0000938	Prak.g_01781	Prai.g_01783
OG0000939	Prak.g_01782	Prai.g_01784
OG0000940	Prak.g_01789	Prai.g_01791
OG0000941	Prak.g_01791	Prai.g_01793
OG0000942	Prak.g_01793	Prai.g_01795
OG0000943	Prak.g_01794	Prai.g_01796
OG0000944	Prak.g_01796	Prai.g_01797
OG0000945	Prak.g_01797	Prai.g_01798
OG0000946	Prak.g_01802	Prai.g_01802
OG0000947	Prak.g_01804	Prai.g_01804
OG0000948	Prak.g_01805	Prai.g_01805
OG0000949	Prak.g_01808	Prai.g_01808
OG0000950	Prak.g_01815	Prai.g_01813
OG0000951	Prak.g_01819	Prai.g_01817
OG0000952	Prak.g_01823	Prai.g_01821
OG0000953	Prak.g_01827	Prai.g_01824
OG0000954	Prak.g_01831	Prai.g_01828
OG0000955	Prak.g_01832	Prai.g_01829
OG0000956	Prak.g_01834	Prai.g_01831
OG0000957	Prak.g_01840	Prai.g_01836
OG0000958	Prak.g_01841	Prai.g_01837
OG0000959	Prak.g_01845	Prai.g_01841
OG0000960	Prak.g_01846	Prai.g_01842
OG0000961	Prak.g_01849	Prai.g_01844
OG0000962	Prak.g_01851	Prai.g_01846
OG0000963	Prak.g_01855	Prai.g_01850
OG0000964	Prak.g_01856	Prai.g_01851
OG0000965	Prak.g_01857	Prai.g_01852
OG0000966	Prak.g_01863	Prai.g_01861
OG0000967	Prak.g_01867	Prai.g_01865
OG0000968	Prak.g_01869	Prai.g_01867
OG0000969	Prak.g_01870	Prai.g_01868
OG0000970	Prak.g_01871	Prai.g_01869
OG0000971	Prak.g_01872	Prai.g_01870
OG0000972	Prak.g_01873	Prai.g_01871
OG0000973	Prak.g_01874	Prai.g_01872
OG0000974	Prak.g_01875	Prai.g_01873
OG0000975	Prak.g_01876	Prai.g_01874
OG0000976	Prak.g_01877	Prai.g_01875
OG0000977	Prak.g_01878	Prai.g_01876
OG0000978	Prak.g_01879	Prai.g_01877
OG0000979	Prak.g_01882	Prai.g_01880
OG0000980	Prak.g_01884	Prai.g_01882
OG0000981	Prak.g_01887	Prai.g_01884
OG0000982	Prak.g_01889	Prai.g_01886
OG0000983	Prak.g_01890	Prai.g_01887
OG0000984	Prak.g_01891	Prai.g_01888
OG0000985	Prak.g_01894	Prai.g_01891
OG0000986	Prak.g_01896	Prai.g_01893
OG0000987	Prak.g_01897	Prai.g_01894
OG0000988	Prak.g_01900	Prai.g_01897
OG0000989	Prak.g_01904	Prai.g_01900
OG0000990	Prak.g_01908	Prai.g_01903
OG0000991	Prak.g_01909	Prai.g_01904
OG0000992	Prak.g_01912	Prai.g_01906
OG0000993	Prak.g_01913	Prai.g_01907
OG0000994	Prak.g_01914	Prai.g_01908
OG0000995	Prak.g_01918	Prai.g_01912
OG0000996	Prak.g_01919	Prai.g_01913
OG0000997	Prak.g_01922	Prai.g_01914
OG0000998	Prak.g_01924	Prai.g_01916
OG0000999	Prak.g_01925	Prai.g_01917
OG0001000	Prak.g_01928	Prai.g_01920
OG0001001	Prak.g_01931	Prai.g_01922
OG0001002	Prak.g_01936	Prai.g_01926
OG0001003	Prak.g_01937	Prai.g_01928
OG0001004	Prak.g_01938	Prai.g_01929
OG0001005	Prak.g_01939	Prai.g_01930
OG0001006	Prak.g_01943	Prai.g_01934
OG0001007	Prak.g_01945	Prai.g_01936
OG0001008	Prak.g_00399	Prai.g_00468
OG0001009	Prak.g_00027	Prai.g_00027
OG0001010	Prak.g_00028	Prai.g_00028
OG0001011	Prak.g_00030	Prai.g_00029
OG0001012	Prak.g_00044	Prai.g_00050
OG0001013	Prak.g_00051	Prai.g_00055
OG0001014	Prak.g_00054	Prai.g_00058
OG0001015	Prak.g_00056	Prai.g_00059
OG0001016	Prak.g_00078	Prai.g_00073
OG0001017	Prak.g_00082	Prai.g_00077
OG0001018	Prak.g_00084	Prai.g_00080
OG0001019	Prak.g_00093	Prai.g_00089
OG0001020	Prak.g_00094	Prai.g_00090
OG0001021	Prak.g_00095	Prai.g_00091
OG0001022	Prak.g_00098	Prai.g_00094
OG0001023	Prak.g_00099	Prai.g_00095
OG0001024	Prak.g_00103	Prai.g_00098
OG0001025	Prak.g_00110	Prai.g_00104
OG0001026	Prak.g_00119	Prai.g_00111
OG0001027	Prak.g_00120	Prai.g_00112
OG0001028	Prak.g_00122	Prai.g_00114
OG0001029	Prak.g_00123	Prai.g_00115
OG0001030	Prak.g_00139	Prai.g_00130
OG0001031	Prak.g_00199	Prai.g_00197
OG0001032	Prak.g_00200	Prai.g_00198
OG0001033	Prak.g_00221	Prai.g_00219
OG0001034	Prak.g_00252	Prai.g_00247
OG0001035	Prak.g_00272	Prai.g_00267
OG0001036	Prak.g_00276	Prai.g_00272
OG0001037	Prak.g_00277	Prai.g_00273
OG0001038	Prak.g_00296	Prai.g_00291
OG0001039	Prak.g_00299	Prai.g_00294
OG0001040	Prak.g_00301	Prai.g_00296
OG0001041	Prak.g_00306	Prai.g_00300
OG0001042	Prak.g_00323	Prai.g_00317
OG0001043	Prak.g_00324	Prai.g_00318
OG0001045	Prak.g_00364	Prai.g_00355
OG0001046	Prak.g_01597	Prai.g_00390
OG0001047	Prak.g_00401	Prai.g_00470
OG0001048	Prak.g_00402	Prai.g_00471
OG0001049	Prak.g_00404	Prai.g_00473
OG0001050	Prak.g_00405	Prai.g_00474
OG0001051	Prak.g_00406	Prai.g_00475
OG0001052	Prak.g_00432	Prai.g_00501
OG0001053	Prak.g_00444	Prai.g_00513
OG0001054	Prak.g_00459	Prai.g_00528
OG0001055	Prak.g_00478	Prai.g_00546
OG0001056	Prak.g_00495	Prai.g_00564
OG0001057	Prak.g_00500	Prai.g_00569
OG0001058	Prak.g_00509	Prai.g_00577
OG0001059	Prak.g_00513	Prai.g_00581
OG0001060	Prak.g_00519	Prai.g_00588
OG0001061	Prak.g_00534	Prai.g_00602
OG0001062	Prak.g_00536	Prai.g_00604
OG0001063	Prak.g_00538	Prai.g_00606
OG0001064	Prak.g_00539	Prai.g_00607
OG0001065	Prak.g_00540	Prai.g_00608
OG0001066	Prak.g_00541	Prai.g_00609
OG0001067	Prak.g_00542	Prai.g_00610
OG0001068	Prak.g_00543	Prai.g_00611
OG0001069	Prak.g_00544	Prai.g_00612
OG0001070	Prak.g_00548	Prai.g_00615
OG0001071	Prak.g_00549	Prai.g_00616
OG0001072	Prak.g_00551	Prai.g_00618
OG0001073	Prak.g_00565	Prai.g_00632
OG0001074	Prak.g_00577	Prai.g_00643
OG0001075	Prak.g_00578	Prai.g_00644
OG0001076	Prak.g_00585	Prai.g_00653
OG0001077	Prak.g_00591	Prai.g_00657
OG0001078	Prak.g_01107	Prai.g_00665
OG0001079	Prak.g_01095	Prai.g_00676
OG0001080	Prak.g_01089	Prai.g_00682
OG0001081	Prak.g_01087	Prai.g_00684
OG0001082	Prak.g_01086	Prai.g_00685
OG0001083	Prak.g_01081	Prai.g_00690
OG0001084	Prak.g_01080	Prai.g_00691
OG0001085	Prak.g_00797	Prai.g_00699
OG0001086	Prak.g_00798	Prai.g_00700
OG0001087	Prak.g_00816	Prai.g_00717
OG0001088	Prak.g_00817	Prai.g_00718
OG0001089	Prak.g_00828	Prai.g_00726
OG0001090	Prak.g_00838	Prai.g_00749
OG0001091	Prak.g_01060	Prai.g_00751
OG0001092	Prak.g_01059	Prai.g_00752
OG0001093	Prak.g_01054	Prai.g_00757
OG0001094	Prak.g_01061	Prai.g_00854
OG0001095	Prak.g_00858	Prai.g_00834
OG0001096	Prak.g_00872	Prai.g_00821
OG0001097	Prak.g_00892	Prai.g_00802
OG0001098	Prak.g_00911	Prai.g_00787
OG0001099	Prak.g_00753	Prai.g_01057
OG0001100	Prak.g_00761	Prai.g_01053
OG0001101	Prak.g_00764	Prai.g_01051
OG0001102	Prak.g_00767	Prai.g_01049
OG0001103	Prak.g_00769	Prai.g_01047
OG0001104	Prak.g_00792	Prai.g_01026
OG0001105	Prak.g_00796	Prai.g_01022
OG0001106	Prak.g_00964	Prai.g_00998
OG0001107	Prak.g_00971	Prai.g_00991
OG0001108	Prak.g_00975	Prai.g_00987
OG0001109	Prak.g_00976	Prai.g_00986
OG0001110	Prak.g_00978	Prai.g_00984
OG0001111	Prak.g_00979	Prai.g_00983
OG0001112	Prak.g_00980	Prai.g_00982
OG0001113	Prak.g_00981	Prai.g_00981
OG0001114	Prak.g_00982	Prai.g_00980
OG0001115	Prak.g_00984	Prai.g_00978
OG0001116	Prak.g_00985	Prai.g_00977
OG0001117	Prak.g_00986	Prai.g_00976
OG0001118	Prak.g_00987	Prai.g_00975
OG0001119	Prak.g_00988	Prai.g_00974
OG0001120	Prak.g_00990	Prai.g_00972
OG0001122	Prak.g_01010	Prai.g_00945
OG0001124	Prak.g_01018	Prai.g_00940
OG0001125	Prak.g_01020	Prai.g_00939
OG0001126	Prak.g_00931	Prai.g_00929
OG0001127	Prak.g_00930	Prai.g_00928
OG0001128	Prak.g_00928	Prai.g_00926
OG0001129	Prak.g_00927	Prai.g_00925
OG0001130	Prak.g_00926	Prai.g_00924
OG0001131	Prak.g_00383	Prai.g_01088
OG0001132	Prak.g_00712	Prai.g_01098
OG0001133	Prak.g_01328	Prai.g_01130
OG0001134	Prak.g_01550	Prai.g_01143
OG0001135	Prak.g_01553	Prai.g_01146
OG0001137	Prak.g_01163	Prai.g_01179
OG0001138	Prak.g_01142	Prai.g_01198
OG0001139	Prak.g_01140	Prai.g_01200
OG0001140	Prak.g_01139	Prai.g_01201
OG0001141	Prak.g_01138	Prai.g_01202
OG0001142	Prak.g_01137	Prai.g_01203
OG0001143	Prak.g_01130	Prai.g_01210
OG0001144	Prak.g_01125	Prai.g_01215
OG0001145	Prak.g_01269	Prai.g_01326
OG0001146	Prak.g_01281	Prai.g_01339
OG0001147	Prak.g_01301	Prai.g_01357
OG0001148	Prak.g_01331	Prai.g_01372
OG0001149	Prak.g_01332	Prai.g_01373
OG0001150	Prak.g_01333	Prai.g_01374
OG0001151	Prak.g_01344	Prai.g_01385
OG0001152	Prak.g_01345	Prai.g_01386
OG0001153	Prak.g_01423	Prai.g_01494
OG0001154	Prak.g_01424	Prai.g_01495
OG0001155	Prak.g_01441	Prai.g_01507
OG0001156	Prak.g_01444	Prai.g_01510
OG0001157	Prak.g_01445	Prai.g_01511
OG0001158	Prak.g_01446	Prai.g_01512
OG0001159	Prak.g_01447	Prai.g_01513
OG0001160	Prak.g_01473	Prai.g_01537
OG0001161	Prak.g_01588	Prai.g_01550
OG0001162	Prak.g_01526	Prai.g_01563
OG0001163	Prak.g_01636	Prai.g_01630
OG0001164	Prak.g_01640	Prai.g_01634
OG0001165	Prak.g_01643	Prai.g_01637
OG0001166	Prak.g_01664	Prai.g_01657
OG0001167	Prak.g_01681	Prai.g_01674
