Orthogroup	Prak	Prap
OG0000548	Prak.g_00477	Prap.g_01251
OG0000549	Prak.g_00479	Prap.g_01249
OG0000550	Prak.g_00483	Prap.g_01245
OG0000551	Prak.g_00486	Prap.g_01242
OG0000552	Prak.g_00487	Prap.g_01241
OG0000553	Prak.g_00488	Prap.g_01240
OG0000554	Prak.g_00493	Prap.g_01235
OG0000555	Prak.g_00501	Prap.g_01227
OG0000556	Prak.g_00503	Prap.g_01225
OG0000557	Prak.g_00504	Prap.g_01224
OG0000558	Prak.g_00507	Prap.g_01222
OG0000559	Prak.g_00511	Prap.g_01218
OG0000560	Prak.g_00514	Prap.g_01215
OG0000561	Prak.g_00515	Prap.g_01214
OG0000562	Prak.g_00516	Prap.g_01213
OG0000563	Prak.g_00517	Prap.g_01212
OG0000564	Prak.g_00518	Prap.g_01211
OG0000565	Prak.g_00520	Prap.g_01209
OG0000566	Prak.g_00524	Prap.g_01205
OG0000567	Prak.g_00528	Prap.g_01201
OG0000568	Prak.g_00529	Prap.g_01200
OG0000569	Prak.g_00530	Prap.g_01199
OG0000570	Prak.g_00531	Prap.g_01198
OG0000571	Prak.g_00533	Prap.g_01196
OG0000572	Prak.g_00547	Prap.g_01182
OG0000573	Prak.g_00553	Prap.g_01176
OG0000574	Prak.g_00554	Prap.g_01175
OG0000575	Prak.g_00558	Prap.g_01171
OG0000576	Prak.g_00560	Prap.g_01169
OG0000577	Prak.g_00561	Prap.g_01168
OG0000578	Prak.g_00562	Prap.g_01167
OG0000579	Prak.g_00563	Prap.g_01166
OG0000580	Prak.g_00564	Prap.g_01165
OG0000581	Prak.g_00567	Prap.g_01162
OG0000582	Prak.g_00570	Prap.g_01159
OG0000583	Prak.g_00571	Prap.g_01158
OG0000584	Prak.g_00572	Prap.g_01157
OG0000585	Prak.g_00574	Prap.g_01155
OG0000586	Prak.g_00575	Prap.g_01154
OG0000587	Prak.g_00576	Prap.g_01153
OG0000588	Prak.g_00580	Prap.g_01149
OG0000589	Prak.g_00582	Prap.g_01147
OG0000590	Prak.g_00583	Prap.g_01146
OG0000591	Prak.g_00587	Prap.g_01142
OG0000592	Prak.g_00588	Prap.g_01141
OG0000593	Prak.g_01111	Prap.g_00395
OG0000594	Prak.g_01110	Prap.g_00394
OG0000595	Prak.g_01109	Prap.g_00393
OG0000596	Prak.g_01105	Prap.g_00389
OG0000597	Prak.g_01102	Prap.g_00386
OG0000598	Prak.g_01101	Prap.g_00385
OG0000599	Prak.g_01098	Prap.g_00382
OG0000600	Prak.g_01097	Prap.g_00381
OG0000601	Prak.g_01096	Prap.g_00380
OG0000602	Prak.g_01094	Prap.g_00378
OG0000603	Prak.g_01093	Prap.g_00377
OG0000604	Prak.g_01092	Prap.g_00376
OG0000605	Prak.g_01091	Prap.g_00375
OG0000606	Prak.g_01088	Prap.g_00372
OG0000607	Prak.g_01085	Prap.g_00369
OG0000608	Prak.g_01084	Prap.g_00368
OG0000609	Prak.g_01083	Prap.g_00367
OG0000610	Prak.g_01077	Prap.g_00361
OG0000611	Prak.g_01074	Prap.g_00358
OG0000612	Prak.g_01073	Prap.g_00357
OG0000613	Prak.g_00800	Prap.g_00828
OG0000614	Prak.g_00821	Prap.g_00807
OG0000615	Prak.g_00832	Prap.g_00796
OG0000616	Prak.g_01934	Prap.g_01489
OG0000617	Prak.g_01057	Prap.g_00341
OG0000618	Prak.g_01056	Prap.g_00340
OG0000619	Prak.g_01055	Prap.g_00339
OG0000620	Prak.g_01052	Prap.g_00336
OG0000621	Prak.g_01051	Prap.g_00335
OG0000622	Prak.g_01050	Prap.g_00334
OG0000623	Prak.g_01049	Prap.g_00333
OG0000624	Prak.g_01047	Prap.g_00331
OG0000625	Prak.g_01046	Prap.g_00330
OG0000626	Prak.g_01045	Prap.g_00329
OG0000627	Prak.g_01044	Prap.g_00328
OG0000628	Prak.g_01043	Prap.g_00327
OG0000629	Prak.g_01042	Prap.g_00326
OG0000630	Prak.g_01039	Prap.g_00323
OG0000631	Prak.g_00946	Prap.g_00683
OG0000632	Prak.g_00947	Prap.g_00682
OG0000633	Prak.g_00948	Prap.g_00681
OG0000634	Prak.g_00841	Prap.g_00787
OG0000635	Prak.g_00842	Prap.g_00786
OG0000636	Prak.g_00844	Prap.g_00784
OG0000637	Prak.g_00846	Prap.g_00782
OG0000638	Prak.g_00847	Prap.g_00781
OG0000639	Prak.g_00848	Prap.g_00780
OG0000640	Prak.g_00849	Prap.g_00779
OG0000641	Prak.g_00853	Prap.g_00775
OG0000642	Prak.g_00854	Prap.g_00774
OG0000643	Prak.g_00855	Prap.g_00773
OG0000644	Prak.g_00856	Prap.g_00772
OG0000645	Prak.g_00857	Prap.g_00771
OG0000646	Prak.g_00859	Prap.g_00769
OG0000647	Prak.g_00861	Prap.g_00767
OG0000648	Prak.g_00863	Prap.g_00765
OG0000649	Prak.g_00864	Prap.g_00764
OG0000650	Prak.g_00865	Prap.g_00763
OG0000651	Prak.g_00866	Prap.g_00762
OG0000652	Prak.g_00867	Prap.g_00761
OG0000653	Prak.g_00869	Prap.g_00759
OG0000654	Prak.g_00870	Prap.g_00758
OG0000655	Prak.g_00871	Prap.g_00757
OG0000656	Prak.g_00874	Prap.g_00754
OG0000657	Prak.g_00882	Prap.g_00746
OG0000658	Prak.g_00884	Prap.g_00744
OG0000659	Prak.g_00885	Prap.g_00743
OG0000660	Prak.g_00889	Prap.g_00739
OG0000661	Prak.g_00891	Prap.g_00737
OG0000662	Prak.g_00893	Prap.g_00735
OG0000663	Prak.g_00895	Prap.g_00733
OG0000664	Prak.g_00896	Prap.g_00732
OG0000665	Prak.g_00902	Prap.g_00726
OG0000666	Prak.g_00903	Prap.g_00725
OG0000667	Prak.g_00907	Prap.g_00721
OG0000668	Prak.g_00748	Prap.g_00660
OG0000669	Prak.g_00759	Prap.g_00869
OG0000670	Prak.g_00762	Prap.g_00866
OG0000671	Prak.g_00765	Prap.g_00863
OG0000672	Prak.g_00768	Prap.g_00860
OG0000673	Prak.g_00771	Prap.g_00857
OG0000674	Prak.g_00773	Prap.g_00855
OG0000675	Prak.g_00774	Prap.g_00854
OG0000676	Prak.g_00776	Prap.g_00852
OG0000677	Prak.g_00777	Prap.g_00851
OG0000678	Prak.g_00779	Prap.g_00849
OG0000679	Prak.g_00783	Prap.g_00845
OG0000680	Prak.g_00784	Prap.g_00844
OG0000681	Prak.g_00787	Prap.g_00841
OG0000682	Prak.g_00788	Prap.g_00840
OG0000683	Prak.g_00789	Prap.g_00839
OG0000684	Prak.g_00791	Prap.g_00837
OG0000685	Prak.g_00793	Prap.g_00835
OG0000686	Prak.g_00794	Prap.g_00834
OG0000687	Prak.g_00795	Prap.g_00833
OG0000688	Prak.g_01069	Prap.g_00353
OG0000689	Prak.g_01068	Prap.g_00352
OG0000690	Prak.g_01067	Prap.g_00351
OG0000691	Prak.g_01066	Prap.g_00350
OG0000692	Prak.g_01064	Prap.g_00348
OG0000693	Prak.g_01063	Prap.g_00347
OG0000694	Prak.g_01062	Prap.g_00346
OG0000695	Prak.g_00950	Prap.g_00679
OG0000696	Prak.g_00951	Prap.g_00678
OG0000697	Prak.g_00952	Prap.g_00677
OG0000698	Prak.g_00955	Prap.g_00239
OG0000699	Prak.g_00956	Prap.g_00240
OG0000700	Prak.g_00957	Prap.g_00241
OG0000701	Prak.g_00958	Prap.g_00242
OG0000702	Prak.g_00960	Prap.g_00244
OG0000703	Prak.g_00961	Prap.g_00245
OG0000704	Prak.g_00963	Prap.g_00247
OG0000705	Prak.g_00966	Prap.g_00250
OG0000706	Prak.g_00967	Prap.g_00251
OG0000707	Prak.g_00968	Prap.g_00252
OG0000708	Prak.g_00970	Prap.g_00254
OG0000709	Prak.g_00974	Prap.g_00258
OG0000710	Prak.g_00977	Prap.g_00261
OG0000711	Prak.g_00995	Prap.g_00279
OG0000712	Prak.g_00996	Prap.g_00280
OG0000713	Prak.g_00997	Prap.g_00281
OG0000714	Prak.g_00998	Prap.g_00282
OG0000715	Prak.g_01000	Prap.g_00284
OG0000716	Prak.g_01002	Prap.g_00286
OG0000717	Prak.g_01003	Prap.g_00287
OG0000718	Prak.g_01007	Prap.g_00291
OG0000719	Prak.g_01009	Prap.g_00293
OG0000720	Prak.g_01021	Prap.g_00305
OG0000721	Prak.g_01025	Prap.g_00309
OG0000722	Prak.g_01026	Prap.g_00310
OG0000723	Prak.g_01030	Prap.g_00314
OG0000724	Prak.g_00925	Prap.g_00703
OG0000725	Prak.g_00919	Prap.g_00709
OG0000726	Prak.g_00918	Prap.g_00710
OG0000727	Prak.g_00917	Prap.g_00711
OG0000728	Prak.g_00915	Prap.g_00713
OG0000729	Prak.g_01255	Prap.g_00539
OG0000730	Prak.g_01214	Prap.g_00498
OG0000731	Prak.g_00362	Prap.g_01366
OG0000732	Prak.g_01885	Prap.g_01538
OG0000733	Prak.g_01551	Prap.g_01882
OG0000734	Prak.g_01188	Prap.g_00472
OG0000735	Prak.g_01186	Prap.g_00470
OG0000736	Prak.g_01185	Prap.g_00469
OG0000737	Prak.g_01184	Prap.g_00468
OG0000738	Prak.g_01180	Prap.g_00464
OG0000739	Prak.g_01179	Prap.g_00463
OG0000740	Prak.g_01178	Prap.g_00462
OG0000741	Prak.g_01176	Prap.g_00460
OG0000742	Prak.g_01173	Prap.g_00457
OG0000743	Prak.g_01171	Prap.g_00455
OG0000744	Prak.g_01170	Prap.g_00454
OG0000745	Prak.g_01169	Prap.g_00453
OG0000746	Prak.g_01167	Prap.g_00451
OG0000747	Prak.g_01166	Prap.g_00450
OG0000748	Prak.g_01162	Prap.g_00446
OG0000749	Prak.g_01161	Prap.g_00445
OG0000750	Prak.g_01160	Prap.g_00444
OG0000751	Prak.g_01157	Prap.g_00441
OG0000752	Prak.g_01155	Prap.g_00439
OG0000753	Prak.g_01153	Prap.g_00437
OG0000754	Prak.g_01150	Prap.g_00434
OG0000755	Prak.g_01144	Prap.g_00428
OG0000756	Prak.g_01143	Prap.g_00427
OG0000757	Prak.g_01136	Prap.g_00420
OG0000758	Prak.g_01135	Prap.g_00419
OG0000759	Prak.g_01134	Prap.g_00418
OG0000760	Prak.g_01133	Prap.g_00417
OG0000761	Prak.g_01132	Prap.g_00416
OG0000762	Prak.g_01131	Prap.g_00415
OG0000763	Prak.g_01129	Prap.g_00413
OG0000764	Prak.g_01128	Prap.g_00412
OG0000765	Prak.g_01120	Prap.g_00404
OG0000766	Prak.g_01119	Prap.g_00403
OG0000767	Prak.g_01117	Prap.g_00401
OG0000768	Prak.g_01116	Prap.g_00400
OG0000769	Prak.g_01114	Prap.g_00398
OG0000770	Prak.g_00593	Prap.g_01136
OG0000771	Prak.g_01487	Prap.g_00217
OG0000772	Prak.g_01571	Prap.g_01853
OG0000773	Prak.g_01268	Prap.g_00552
OG0000774	Prak.g_01270	Prap.g_00554
OG0000775	Prak.g_01272	Prap.g_00556
OG0000776	Prak.g_01273	Prap.g_00557
OG0000777	Prak.g_01274	Prap.g_00558
OG0000778	Prak.g_01275	Prap.g_00559
OG0000779	Prak.g_01279	Prap.g_00563
OG0000780	Prak.g_01280	Prap.g_00564
OG0000781	Prak.g_01284	Prap.g_00568
OG0000782	Prak.g_01285	Prap.g_00569
OG0000783	Prak.g_01286	Prap.g_00570
OG0000784	Prak.g_01287	Prap.g_00571
OG0000785	Prak.g_01289	Prap.g_00573
OG0000786	Prak.g_01292	Prap.g_00576
OG0000787	Prak.g_01293	Prap.g_00577
OG0000788	Prak.g_00460	Prap.g_01268
OG0000789	Prak.g_01490	Prap.g_00220
OG0000790	Prak.g_01334	Prap.g_00064
OG0000791	Prak.g_01336	Prap.g_00066
OG0000792	Prak.g_01337	Prap.g_00067
OG0000793	Prak.g_01340	Prap.g_00070
OG0000794	Prak.g_01341	Prap.g_00071
OG0000795	Prak.g_01342	Prap.g_00072
OG0000796	Prak.g_01346	Prap.g_00076
OG0000797	Prak.g_01347	Prap.g_00077
OG0000798	Prak.g_00696	Prap.g_00004
OG0000799	Prak.g_01374	Prap.g_00104
OG0000800	Prak.g_01375	Prap.g_00105
OG0000801	Prak.g_01376	Prap.g_00106
OG0000802	Prak.g_01378	Prap.g_00108
OG0000803	Prak.g_01380	Prap.g_00110
OG0000804	Prak.g_01381	Prap.g_00111
OG0000805	Prak.g_01383	Prap.g_00113
OG0000806	Prak.g_01385	Prap.g_00115
OG0000807	Prak.g_01386	Prap.g_00116
OG0000808	Prak.g_01387	Prap.g_00117
OG0000809	Prak.g_01389	Prap.g_00119
OG0000810	Prak.g_01390	Prap.g_00120
OG0000811	Prak.g_01394	Prap.g_00124
OG0000812	Prak.g_01396	Prap.g_00126
OG0000813	Prak.g_01397	Prap.g_00127
OG0000814	Prak.g_01399	Prap.g_00129
OG0000815	Prak.g_01400	Prap.g_00130
OG0000816	Prak.g_01402	Prap.g_00132
OG0000817	Prak.g_01403	Prap.g_00133
OG0000818	Prak.g_01408	Prap.g_00138
OG0000819	Prak.g_01409	Prap.g_00139
OG0000820	Prak.g_01410	Prap.g_00140
OG0000821	Prak.g_01414	Prap.g_00144
OG0000822	Prak.g_01415	Prap.g_00145
OG0000823	Prak.g_01416	Prap.g_00146
OG0000824	Prak.g_01419	Prap.g_00149
OG0000825	Prak.g_01420	Prap.g_00150
OG0000826	Prak.g_01421	Prap.g_00151
OG0000827	Prak.g_01422	Prap.g_00152
OG0000828	Prak.g_01425	Prap.g_00155
OG0000829	Prak.g_01426	Prap.g_00156
OG0000830	Prak.g_01427	Prap.g_00157
OG0000831	Prak.g_01429	Prap.g_00159
OG0000832	Prak.g_01439	Prap.g_00169
OG0000833	Prak.g_01448	Prap.g_00178
OG0000834	Prak.g_01449	Prap.g_00179
OG0000835	Prak.g_01450	Prap.g_00180
OG0000836	Prak.g_01451	Prap.g_00181
OG0000837	Prak.g_01452	Prap.g_00182
OG0000838	Prak.g_01454	Prap.g_00184
OG0000839	Prak.g_01455	Prap.g_00185
OG0000840	Prak.g_01456	Prap.g_00186
OG0000841	Prak.g_01457	Prap.g_00187
OG0000842	Prak.g_01458	Prap.g_00188
OG0000843	Prak.g_01459	Prap.g_00189
OG0000844	Prak.g_01460	Prap.g_00190
OG0000845	Prak.g_01461	Prap.g_00191
OG0000846	Prak.g_01462	Prap.g_00192
OG0000847	Prak.g_01463	Prap.g_00193
OG0000848	Prak.g_01464	Prap.g_00194
OG0000849	Prak.g_01465	Prap.g_00195
OG0000850	Prak.g_01467	Prap.g_00197
OG0000851	Prak.g_01468	Prap.g_00198
OG0000852	Prak.g_01469	Prap.g_00199
OG0000853	Prak.g_01475	Prap.g_00205
OG0000854	Prak.g_01477	Prap.g_00207
OG0000855	Prak.g_01478	Prap.g_00208
OG0000856	Prak.g_00590	Prap.g_01139
OG0000857	Prak.g_00860	Prap.g_00768
OG0000858	Prak.g_01638	Prap.g_01786
OG0000859	Prak.g_01639	Prap.g_01785
OG0000860	Prak.g_01647	Prap.g_01777
OG0000861	Prak.g_01648	Prap.g_01776
OG0000862	Prak.g_01649	Prap.g_01775
OG0000863	Prak.g_01651	Prap.g_01773
OG0000864	Prak.g_01652	Prap.g_01772
OG0000865	Prak.g_01653	Prap.g_01771
OG0000866	Prak.g_01654	Prap.g_01770
OG0000867	Prak.g_01655	Prap.g_01769
OG0000868	Prak.g_01657	Prap.g_01767
OG0000869	Prak.g_01660	Prap.g_01764
OG0000870	Prak.g_01665	Prap.g_01759
OG0000871	Prak.g_01666	Prap.g_01758
OG0000872	Prak.g_01667	Prap.g_01757
OG0000873	Prak.g_01670	Prap.g_01753
OG0000874	Prak.g_01673	Prap.g_01750
OG0000875	Prak.g_01674	Prap.g_01749
OG0000876	Prak.g_01675	Prap.g_01748
OG0000877	Prak.g_01677	Prap.g_01746
OG0000878	Prak.g_01678	Prap.g_01745
OG0000879	Prak.g_01679	Prap.g_01744
OG0000880	Prak.g_01680	Prap.g_01743
OG0000881	Prak.g_01684	Prap.g_01739
OG0000882	Prak.g_01689	Prap.g_01734
OG0000883	Prak.g_01691	Prap.g_01732
OG0000884	Prak.g_01693	Prap.g_01730
OG0000885	Prak.g_01694	Prap.g_01729
OG0000886	Prak.g_01695	Prap.g_01728
OG0000887	Prak.g_01696	Prap.g_01727
OG0000888	Prak.g_01698	Prap.g_01725
OG0000889	Prak.g_01700	Prap.g_01723
OG0000890	Prak.g_01701	Prap.g_01722
OG0000891	Prak.g_01702	Prap.g_01721
OG0000892	Prak.g_01704	Prap.g_01719
OG0000893	Prak.g_01708	Prap.g_01715
OG0000894	Prak.g_01711	Prap.g_01712
OG0000895	Prak.g_01715	Prap.g_01708
OG0000896	Prak.g_01716	Prap.g_01707
OG0000897	Prak.g_01718	Prap.g_01705
OG0000898	Prak.g_01719	Prap.g_01704
OG0000899	Prak.g_01720	Prap.g_01703
OG0000900	Prak.g_01721	Prap.g_01702
OG0000901	Prak.g_01724	Prap.g_01699
OG0000902	Prak.g_01726	Prap.g_01697
OG0000903	Prak.g_01730	Prap.g_01693
OG0000904	Prak.g_01734	Prap.g_01689
OG0000905	Prak.g_01728	Prap.g_01695
OG0000906	Prak.g_01727	Prap.g_01696
OG0000907	Prak.g_01737	Prap.g_01686
OG0000908	Prak.g_01740	Prap.g_01683
OG0000909	Prak.g_01741	Prap.g_01682
OG0000910	Prak.g_01742	Prap.g_01681
OG0000911	Prak.g_01744	Prap.g_01679
OG0000912	Prak.g_01745	Prap.g_01678
OG0000913	Prak.g_01746	Prap.g_01677
OG0000914	Prak.g_01747	Prap.g_01676
OG0000915	Prak.g_01748	Prap.g_01675
OG0000916	Prak.g_01749	Prap.g_01674
OG0000917	Prak.g_01750	Prap.g_01673
OG0000918	Prak.g_01751	Prap.g_01672
OG0000919	Prak.g_01752	Prap.g_01671
OG0000920	Prak.g_01753	Prap.g_01670
OG0000921	Prak.g_01754	Prap.g_01669
OG0000922	Prak.g_01755	Prap.g_01668
OG0000923	Prak.g_01759	Prap.g_01664
OG0000924	Prak.g_01760	Prap.g_01663
OG0000925	Prak.g_01761	Prap.g_01662
OG0000926	Prak.g_01762	Prap.g_01661
OG0000927	Prak.g_01764	Prap.g_01659
OG0000928	Prak.g_01765	Prap.g_01658
OG0000929	Prak.g_01766	Prap.g_01657
OG0000930	Prak.g_01767	Prap.g_01656
OG0000931	Prak.g_01768	Prap.g_01655
OG0000932	Prak.g_01769	Prap.g_01654
OG0000933	Prak.g_01773	Prap.g_01650
OG0000934	Prak.g_01775	Prap.g_01647
OG0000935	Prak.g_01776	Prap.g_01646
OG0000936	Prak.g_01777	Prap.g_01645
OG0000937	Prak.g_01778	Prap.g_01644
OG0000938	Prak.g_01781	Prap.g_01641
OG0000939	Prak.g_01782	Prap.g_01640
OG0000940	Prak.g_01789	Prap.g_01633
OG0000941	Prak.g_01791	Prap.g_01631
OG0000942	Prak.g_01793	Prap.g_01629
OG0000943	Prak.g_01794	Prap.g_01628
OG0000944	Prak.g_01796	Prap.g_01626
OG0000945	Prak.g_01797	Prap.g_01625
OG0000946	Prak.g_01802	Prap.g_01620
OG0000947	Prak.g_01804	Prap.g_01618
OG0000948	Prak.g_01805	Prap.g_01617
OG0000949	Prak.g_01808	Prap.g_01614
OG0000950	Prak.g_01815	Prap.g_01607
OG0000951	Prak.g_01819	Prap.g_01603
OG0000952	Prak.g_01823	Prap.g_01599
OG0000953	Prak.g_01827	Prap.g_01595
OG0000954	Prak.g_01831	Prap.g_01591
OG0000955	Prak.g_01832	Prap.g_01590
OG0000956	Prak.g_01834	Prap.g_01588
OG0000957	Prak.g_01840	Prap.g_01582
OG0000958	Prak.g_01841	Prap.g_01581
OG0000959	Prak.g_01845	Prap.g_01577
OG0000960	Prak.g_01846	Prap.g_01576
OG0000961	Prak.g_01849	Prap.g_01573
OG0000962	Prak.g_01851	Prap.g_01571
OG0000963	Prak.g_01855	Prap.g_01567
OG0000964	Prak.g_01856	Prap.g_01566
OG0000965	Prak.g_01857	Prap.g_01565
OG0000966	Prak.g_01863	Prap.g_01559
OG0000967	Prak.g_01867	Prap.g_01555
OG0000968	Prak.g_01869	Prap.g_01553
OG0000969	Prak.g_01870	Prap.g_01552
OG0000970	Prak.g_01871	Prap.g_01551
OG0000971	Prak.g_01872	Prap.g_01550
OG0000972	Prak.g_01873	Prap.g_01549
OG0000973	Prak.g_01874	Prap.g_01548
OG0000974	Prak.g_01875	Prap.g_01547
OG0000975	Prak.g_01876	Prap.g_01546
OG0000976	Prak.g_01877	Prap.g_01545
OG0000977	Prak.g_01878	Prap.g_01544
OG0000978	Prak.g_01879	Prap.g_01543
OG0000979	Prak.g_01882	Prap.g_01541
OG0000980	Prak.g_01884	Prap.g_01539
OG0000981	Prak.g_01887	Prap.g_01536
OG0000982	Prak.g_01889	Prap.g_01534
OG0000983	Prak.g_01890	Prap.g_01533
OG0000984	Prak.g_01891	Prap.g_01532
OG0000985	Prak.g_01894	Prap.g_01529
OG0000986	Prak.g_01896	Prap.g_01527
OG0000987	Prak.g_01897	Prap.g_01526
OG0000988	Prak.g_01900	Prap.g_01523
OG0000989	Prak.g_01904	Prap.g_01519
OG0000990	Prak.g_01908	Prap.g_01515
OG0000991	Prak.g_01909	Prap.g_01514
OG0000992	Prak.g_01912	Prap.g_01511
OG0000993	Prak.g_01913	Prap.g_01510
OG0000994	Prak.g_01914	Prap.g_01509
OG0000995	Prak.g_01918	Prap.g_01505
OG0000996	Prak.g_01919	Prap.g_01504
OG0000997	Prak.g_01922	Prap.g_01501
OG0000998	Prak.g_01924	Prap.g_01499
OG0000999	Prak.g_01925	Prap.g_01498
OG0001000	Prak.g_01928	Prap.g_01495
OG0001001	Prak.g_01931	Prap.g_01492
OG0001002	Prak.g_01936	Prap.g_01874
OG0001003	Prak.g_01937	Prap.g_01873
OG0001004	Prak.g_01938	Prap.g_01872
OG0001005	Prak.g_01939	Prap.g_01871
OG0001006	Prak.g_01943	Prap.g_00056
OG0001007	Prak.g_01945	Prap.g_00054
OG0001008	Prak.g_00399	Prap.g_01329
OG0001009	Prak.g_00027	Prap.g_00928
OG0001010	Prak.g_00028	Prap.g_00927
OG0001011	Prak.g_00030	Prap.g_00925
OG0001012	Prak.g_00044	Prap.g_00911
OG0001013	Prak.g_00051	Prap.g_00904
OG0001014	Prak.g_00054	Prap.g_00901
OG0001015	Prak.g_00056	Prap.g_00899
OG0001016	Prak.g_00078	Prap.g_00877
OG0001017	Prak.g_00082	Prap.g_01100
OG0001018	Prak.g_00084	Prap.g_01098
OG0001019	Prak.g_00093	Prap.g_01089
OG0001020	Prak.g_00094	Prap.g_01088
OG0001021	Prak.g_00095	Prap.g_01087
OG0001022	Prak.g_00098	Prap.g_01084
OG0001023	Prak.g_00099	Prap.g_01083
OG0001024	Prak.g_00103	Prap.g_01079
OG0001025	Prak.g_00110	Prap.g_01072
OG0001026	Prak.g_00119	Prap.g_01063
OG0001027	Prak.g_00120	Prap.g_01062
OG0001028	Prak.g_00122	Prap.g_01060
OG0001029	Prak.g_00123	Prap.g_01059
OG0001030	Prak.g_00139	Prap.g_01043
OG0001031	Prak.g_00199	Prap.g_00983
OG0001032	Prak.g_00200	Prap.g_00982
OG0001033	Prak.g_00221	Prap.g_00961
OG0001034	Prak.g_00252	Prap.g_01476
OG0001035	Prak.g_00272	Prap.g_01456
OG0001036	Prak.g_00276	Prap.g_01452
OG0001037	Prak.g_00277	Prap.g_01451
OG0001038	Prak.g_00296	Prap.g_01432
OG0001039	Prak.g_00299	Prap.g_01429
OG0001040	Prak.g_00301	Prap.g_01427
OG0001041	Prak.g_00306	Prap.g_01422
OG0001042	Prak.g_00323	Prap.g_01405
OG0001043	Prak.g_00324	Prap.g_01404
OG0001044	Prak.g_00355	Prap.g_01373
OG0001045	Prak.g_00364	Prap.g_01364
OG0001046	Prak.g_01597	Prap.g_01827
OG0001047	Prak.g_00401	Prap.g_01327
OG0001048	Prak.g_00402	Prap.g_01326
OG0001049	Prak.g_00404	Prap.g_01324
OG0001050	Prak.g_00405	Prap.g_01323
OG0001051	Prak.g_00406	Prap.g_01322
OG0001052	Prak.g_00432	Prap.g_01296
OG0001053	Prak.g_00444	Prap.g_01284
OG0001054	Prak.g_00459	Prap.g_01269
OG0001055	Prak.g_00478	Prap.g_01250
OG0001056	Prak.g_00495	Prap.g_01233
OG0001057	Prak.g_00500	Prap.g_01228
OG0001058	Prak.g_00509	Prap.g_01220
OG0001059	Prak.g_00513	Prap.g_01216
OG0001060	Prak.g_00519	Prap.g_01210
OG0001061	Prak.g_00534	Prap.g_01195
OG0001062	Prak.g_00536	Prap.g_01193
OG0001063	Prak.g_00538	Prap.g_01191
OG0001064	Prak.g_00539	Prap.g_01190
OG0001065	Prak.g_00540	Prap.g_01189
OG0001066	Prak.g_00541	Prap.g_01188
OG0001067	Prak.g_00542	Prap.g_01187
OG0001068	Prak.g_00543	Prap.g_01186
OG0001069	Prak.g_00544	Prap.g_01185
OG0001070	Prak.g_00548	Prap.g_01181
OG0001071	Prak.g_00549	Prap.g_01180
OG0001072	Prak.g_00551	Prap.g_01178
OG0001073	Prak.g_00565	Prap.g_01164
OG0001074	Prak.g_00577	Prap.g_01152
OG0001075	Prak.g_00578	Prap.g_01151
OG0001076	Prak.g_00585	Prap.g_01144
OG0001077	Prak.g_00591	Prap.g_01138
OG0001078	Prak.g_01107	Prap.g_00391
OG0001079	Prak.g_01095	Prap.g_00379
OG0001080	Prak.g_01089	Prap.g_00373
OG0001081	Prak.g_01087	Prap.g_00371
OG0001082	Prak.g_01086	Prap.g_00370
OG0001083	Prak.g_01081	Prap.g_00365
OG0001084	Prak.g_01080	Prap.g_00364
OG0001085	Prak.g_00797	Prap.g_00831
OG0001086	Prak.g_00798	Prap.g_00830
OG0001087	Prak.g_00816	Prap.g_00812
OG0001088	Prak.g_00817	Prap.g_00811
OG0001089	Prak.g_00828	Prap.g_00800
OG0001090	Prak.g_00838	Prap.g_00790
OG0001091	Prak.g_01060	Prap.g_00344
OG0001092	Prak.g_01059	Prap.g_00343
OG0001093	Prak.g_01054	Prap.g_00338
OG0001094	Prak.g_01061	Prap.g_00345
OG0001095	Prak.g_00858	Prap.g_00770
OG0001096	Prak.g_00872	Prap.g_00756
OG0001097	Prak.g_00892	Prap.g_00736
OG0001098	Prak.g_00911	Prap.g_00717
OG0001099	Prak.g_00753	Prap.g_00655
OG0001100	Prak.g_00761	Prap.g_00867
OG0001101	Prak.g_00764	Prap.g_00864
OG0001102	Prak.g_00767	Prap.g_00861
OG0001103	Prak.g_00769	Prap.g_00859
OG0001104	Prak.g_00792	Prap.g_00836
OG0001105	Prak.g_00796	Prap.g_00832
OG0001106	Prak.g_00964	Prap.g_00248
OG0001107	Prak.g_00971	Prap.g_00255
OG0001108	Prak.g_00975	Prap.g_00259
OG0001109	Prak.g_00976	Prap.g_00260
OG0001110	Prak.g_00978	Prap.g_00262
OG0001111	Prak.g_00979	Prap.g_00263
OG0001112	Prak.g_00980	Prap.g_00264
OG0001113	Prak.g_00981	Prap.g_00265
OG0001114	Prak.g_00982	Prap.g_00266
OG0001115	Prak.g_00984	Prap.g_00268
OG0001116	Prak.g_00985	Prap.g_00269
OG0001117	Prak.g_00986	Prap.g_00270
OG0001118	Prak.g_00987	Prap.g_00271
OG0001119	Prak.g_00988	Prap.g_00272
OG0001120	Prak.g_00990	Prap.g_00274
OG0001122	Prak.g_01010	Prap.g_00294
OG0001123	Prak.g_01016	Prap.g_00300
OG0001124	Prak.g_01018	Prap.g_00302
OG0001125	Prak.g_01020	Prap.g_00304
OG0001126	Prak.g_00931	Prap.g_00697
OG0001127	Prak.g_00930	Prap.g_00698
OG0001128	Prak.g_00928	Prap.g_00700
OG0001129	Prak.g_00927	Prap.g_00701
OG0001130	Prak.g_00926	Prap.g_00702
