Orthogroup	Prak	Syam
OG0000589	Prak.g_00582	Syam.g_01494
OG0000590	Prak.g_00583	Syam.g_01493
OG0000591	Prak.g_00587	Syam.g_01486
OG0000592	Prak.g_00588	Syam.g_01485
OG0000593	Prak.g_01111	Syam.g_01471
OG0000594	Prak.g_01110	Syam.g_01470
OG0000595	Prak.g_01109	Syam.g_01469
OG0000596	Prak.g_01105	Syam.g_01465
OG0000597	Prak.g_01102	Syam.g_01462
OG0000598	Prak.g_01101	Syam.g_01461
OG0000599	Prak.g_01098	Syam.g_01458
OG0000600	Prak.g_01097	Syam.g_01457
OG0000601	Prak.g_01096	Syam.g_01456
OG0000602	Prak.g_01094	Syam.g_01451
OG0000603	Prak.g_01093	Syam.g_01450
OG0000604	Prak.g_01092	Syam.g_01447
OG0000605	Prak.g_01091	Syam.g_01031
OG0000606	Prak.g_01088	Syam.g_01387
OG0000607	Prak.g_01085	Syam.g_01384
OG0000608	Prak.g_01084	Syam.g_01383
OG0000609	Prak.g_01083	Syam.g_01380
OG0000610	Prak.g_01077	Syam.g_01373
OG0000611	Prak.g_01074	Syam.g_01370
OG0000612	Prak.g_01073	Syam.g_01369
OG0000613	Prak.g_00800	Syam.g_00170
OG0000614	Prak.g_00821	Syam.g_00801
OG0000615	Prak.g_00832	Syam.g_01332
OG0000616	Prak.g_01934	Syam.g_02430
OG0000617	Prak.g_01057	Syam.g_01240
OG0000618	Prak.g_01056	Syam.g_01239
OG0000619	Prak.g_01055	Syam.g_01238
OG0000620	Prak.g_01052	Syam.g_01233
OG0000621	Prak.g_01051	Syam.g_01232
OG0000622	Prak.g_01050	Syam.g_01231
OG0000623	Prak.g_01049	Syam.g_01230
OG0000624	Prak.g_01047	Syam.g_01228
OG0000625	Prak.g_01046	Syam.g_01227
OG0000626	Prak.g_01045	Syam.g_01226
OG0000627	Prak.g_01044	Syam.g_01065
OG0000628	Prak.g_01043	Syam.g_01067
OG0000629	Prak.g_01042	Syam.g_01070
OG0000630	Prak.g_01039	Syam.g_01074
OG0000631	Prak.g_00946	Syam.g_01084
OG0000632	Prak.g_00947	Syam.g_01085
OG0000633	Prak.g_00948	Syam.g_01086
OG0000634	Prak.g_00841	Syam.g_01294
OG0000635	Prak.g_00842	Syam.g_01293
OG0000636	Prak.g_00844	Syam.g_01291
OG0000637	Prak.g_00846	Syam.g_01289
OG0000638	Prak.g_00847	Syam.g_01288
OG0000639	Prak.g_00848	Syam.g_01287
OG0000640	Prak.g_00849	Syam.g_01286
OG0000641	Prak.g_00853	Syam.g_01282
OG0000642	Prak.g_00854	Syam.g_01281
OG0000643	Prak.g_00855	Syam.g_01280
OG0000644	Prak.g_00856	Syam.g_01279
OG0000645	Prak.g_00857	Syam.g_01277
OG0000646	Prak.g_00859	Syam.g_01274
OG0000647	Prak.g_00861	Syam.g_01272
OG0000648	Prak.g_00863	Syam.g_01269
OG0000649	Prak.g_00864	Syam.g_01268
OG0000650	Prak.g_00865	Syam.g_01267
OG0000651	Prak.g_00866	Syam.g_01266
OG0000652	Prak.g_00867	Syam.g_01265
OG0000653	Prak.g_00869	Syam.g_01263
OG0000654	Prak.g_00870	Syam.g_01262
OG0000655	Prak.g_00871	Syam.g_01261
OG0000656	Prak.g_00874	Syam.g_01258
OG0000657	Prak.g_00882	Syam.g_00739
OG0000658	Prak.g_00884	Syam.g_00735
OG0000659	Prak.g_00885	Syam.g_00734
OG0000660	Prak.g_00889	Syam.g_00730
OG0000661	Prak.g_00891	Syam.g_00728
OG0000662	Prak.g_00893	Syam.g_00726
OG0000663	Prak.g_00895	Syam.g_00723
OG0000664	Prak.g_00896	Syam.g_00722
OG0000665	Prak.g_00902	Syam.g_02027
OG0000666	Prak.g_00903	Syam.g_01030
OG0000667	Prak.g_00907	Syam.g_00937
OG0000668	Prak.g_00748	Syam.g_01185
OG0000669	Prak.g_00759	Syam.g_01358
OG0000670	Prak.g_00762	Syam.g_00528
OG0000671	Prak.g_00765	Syam.g_01354
OG0000672	Prak.g_00768	Syam.g_01351
OG0000673	Prak.g_00771	Syam.g_01348
OG0000674	Prak.g_00773	Syam.g_01346
OG0000675	Prak.g_00774	Syam.g_01345
OG0000676	Prak.g_00776	Syam.g_01343
OG0000677	Prak.g_00777	Syam.g_01342
OG0000678	Prak.g_00779	Syam.g_01339
OG0000679	Prak.g_00783	Syam.g_01323
OG0000680	Prak.g_00784	Syam.g_01322
OG0000681	Prak.g_00787	Syam.g_01319
OG0000682	Prak.g_00788	Syam.g_01318
OG0000683	Prak.g_00789	Syam.g_01317
OG0000684	Prak.g_00791	Syam.g_01312
OG0000685	Prak.g_00793	Syam.g_01310
OG0000686	Prak.g_00794	Syam.g_01309
OG0000687	Prak.g_00795	Syam.g_01308
OG0000688	Prak.g_01069	Syam.g_01304
OG0000689	Prak.g_01068	Syam.g_01302
OG0000690	Prak.g_01067	Syam.g_01301
OG0000691	Prak.g_01066	Syam.g_01300
OG0000692	Prak.g_01064	Syam.g_01299
OG0000693	Prak.g_01063	Syam.g_01298
OG0000694	Prak.g_01062	Syam.g_01297
OG0000695	Prak.g_00950	Syam.g_01088
OG0000696	Prak.g_00951	Syam.g_01089
OG0000697	Prak.g_00952	Syam.g_01091
OG0000698	Prak.g_00955	Syam.g_01094
OG0000699	Prak.g_00956	Syam.g_01096
OG0000700	Prak.g_00957	Syam.g_01097
OG0000701	Prak.g_00958	Syam.g_01098
OG0000702	Prak.g_00960	Syam.g_01106
OG0000703	Prak.g_00961	Syam.g_01107
OG0000704	Prak.g_00963	Syam.g_01109
OG0000705	Prak.g_00966	Syam.g_01116
OG0000706	Prak.g_00967	Syam.g_01117
OG0000707	Prak.g_00968	Syam.g_01118
OG0000708	Prak.g_00970	Syam.g_01121
OG0000709	Prak.g_00974	Syam.g_01131
OG0000710	Prak.g_00977	Syam.g_01135
OG0000711	Prak.g_00995	Syam.g_01165
OG0000712	Prak.g_00996	Syam.g_01167
OG0000713	Prak.g_00997	Syam.g_01168
OG0000714	Prak.g_00998	Syam.g_01170
OG0000715	Prak.g_01000	Syam.g_01172
OG0000716	Prak.g_01002	Syam.g_01176
OG0000717	Prak.g_01003	Syam.g_01177
OG0000718	Prak.g_01007	Syam.g_01181
OG0000719	Prak.g_01009	Syam.g_01183
OG0000720	Prak.g_01021	Syam.g_01197
OG0000721	Prak.g_01025	Syam.g_01199
OG0000722	Prak.g_01026	Syam.g_01200
OG0000723	Prak.g_01030	Syam.g_01224
OG0000724	Prak.g_00925	Syam.g_00768
OG0000725	Prak.g_00919	Syam.g_00777
OG0000726	Prak.g_00918	Syam.g_00778
OG0000727	Prak.g_00917	Syam.g_00779
OG0000728	Prak.g_00915	Syam.g_00781
OG0000729	Prak.g_01255	Syam.g_00105
OG0000730	Prak.g_01214	Syam.g_00454
OG0000731	Prak.g_00362	Syam.g_00466
OG0000732	Prak.g_01885	Syam.g_00051
OG0000733	Prak.g_01551	Syam.g_02339
OG0000734	Prak.g_01188	Syam.g_02128
OG0000735	Prak.g_01186	Syam.g_01810
OG0000736	Prak.g_01185	Syam.g_01809
OG0000737	Prak.g_01184	Syam.g_01808
OG0000738	Prak.g_01180	Syam.g_01803
OG0000739	Prak.g_01179	Syam.g_01802
OG0000740	Prak.g_01178	Syam.g_01801
OG0000741	Prak.g_01176	Syam.g_01798
OG0000742	Prak.g_01173	Syam.g_01796
OG0000743	Prak.g_01171	Syam.g_01794
OG0000744	Prak.g_01170	Syam.g_01793
OG0000745	Prak.g_01169	Syam.g_01791
OG0000746	Prak.g_01167	Syam.g_01789
OG0000747	Prak.g_01166	Syam.g_01788
OG0000748	Prak.g_01162	Syam.g_01779
OG0000749	Prak.g_01161	Syam.g_01776
OG0000750	Prak.g_01160	Syam.g_01775
OG0000751	Prak.g_01157	Syam.g_01770
OG0000752	Prak.g_01155	Syam.g_01768
OG0000753	Prak.g_01153	Syam.g_01765
OG0000754	Prak.g_01150	Syam.g_00910
OG0000755	Prak.g_01144	Syam.g_00900
OG0000756	Prak.g_01143	Syam.g_00899
OG0000757	Prak.g_01136	Syam.g_00891
OG0000758	Prak.g_01135	Syam.g_00890
OG0000759	Prak.g_01134	Syam.g_00889
OG0000760	Prak.g_01133	Syam.g_00888
OG0000761	Prak.g_01132	Syam.g_00886
OG0000762	Prak.g_01131	Syam.g_00884
OG0000763	Prak.g_01129	Syam.g_00882
OG0000764	Prak.g_01128	Syam.g_00881
OG0000765	Prak.g_01120	Syam.g_00864
OG0000766	Prak.g_01119	Syam.g_00863
OG0000767	Prak.g_01117	Syam.g_00861
OG0000768	Prak.g_01116	Syam.g_00860
OG0000769	Prak.g_01114	Syam.g_00858
OG0000770	Prak.g_00593	Syam.g_00855
OG0000771	Prak.g_01487	Syam.g_00762
OG0000772	Prak.g_01571	Syam.g_01005
OG0000773	Prak.g_01268	Syam.g_01816
OG0000774	Prak.g_01270	Syam.g_01820
OG0000775	Prak.g_01272	Syam.g_01823
OG0000776	Prak.g_01273	Syam.g_01824
OG0000777	Prak.g_01274	Syam.g_01825
OG0000778	Prak.g_01275	Syam.g_01826
OG0000779	Prak.g_01279	Syam.g_01832
OG0000780	Prak.g_01280	Syam.g_01835
OG0000781	Prak.g_01284	Syam.g_01839
OG0000782	Prak.g_01285	Syam.g_01840
OG0000783	Prak.g_01286	Syam.g_01841
OG0000784	Prak.g_01287	Syam.g_01842
OG0000785	Prak.g_01289	Syam.g_01844
OG0000786	Prak.g_01292	Syam.g_01700
OG0000787	Prak.g_01293	Syam.g_01701
OG0000788	Prak.g_00460	Syam.g_01455
OG0000789	Prak.g_01490	Syam.g_01044
OG0000790	Prak.g_01334	Syam.g_00570
OG0000791	Prak.g_01336	Syam.g_00568
OG0000792	Prak.g_01337	Syam.g_00567
OG0000793	Prak.g_01340	Syam.g_00562
OG0000794	Prak.g_01341	Syam.g_00561
OG0000795	Prak.g_01342	Syam.g_00560
OG0000796	Prak.g_01346	Syam.g_00556
OG0000797	Prak.g_01347	Syam.g_00555
OG0000799	Prak.g_01374	Syam.g_01585
OG0000800	Prak.g_01375	Syam.g_01588
OG0000801	Prak.g_01376	Syam.g_01589
OG0000802	Prak.g_01378	Syam.g_01592
OG0000803	Prak.g_01380	Syam.g_01597
OG0000804	Prak.g_01381	Syam.g_01600
OG0000805	Prak.g_01383	Syam.g_01602
OG0000806	Prak.g_01385	Syam.g_01604
OG0000807	Prak.g_01386	Syam.g_01606
OG0000808	Prak.g_01387	Syam.g_01607
OG0000809	Prak.g_01389	Syam.g_01610
OG0000810	Prak.g_01390	Syam.g_01611
OG0000811	Prak.g_01394	Syam.g_01616
OG0000812	Prak.g_01396	Syam.g_01618
OG0000813	Prak.g_01397	Syam.g_01619
OG0000814	Prak.g_01399	Syam.g_01621
OG0000815	Prak.g_01400	Syam.g_01622
OG0000816	Prak.g_01402	Syam.g_01624
OG0000817	Prak.g_01403	Syam.g_01625
OG0000818	Prak.g_01408	Syam.g_01631
OG0000819	Prak.g_01409	Syam.g_01632
OG0000820	Prak.g_01410	Syam.g_01633
OG0000821	Prak.g_01414	Syam.g_01639
OG0000822	Prak.g_01415	Syam.g_01641
OG0000823	Prak.g_01416	Syam.g_01642
OG0000824	Prak.g_01419	Syam.g_01648
OG0000825	Prak.g_01420	Syam.g_01649
OG0000826	Prak.g_01421	Syam.g_01650
OG0000827	Prak.g_01422	Syam.g_01651
OG0000828	Prak.g_01425	Syam.g_01655
OG0000829	Prak.g_01426	Syam.g_01656
OG0000830	Prak.g_01427	Syam.g_01657
OG0000831	Prak.g_01429	Syam.g_01659
OG0000832	Prak.g_01439	Syam.g_01923
OG0000833	Prak.g_01448	Syam.g_01932
OG0000834	Prak.g_01449	Syam.g_01933
OG0000835	Prak.g_01450	Syam.g_01934
OG0000836	Prak.g_01451	Syam.g_01937
OG0000837	Prak.g_01452	Syam.g_01938
OG0000838	Prak.g_01454	Syam.g_01946
OG0000839	Prak.g_01455	Syam.g_01947
OG0000840	Prak.g_01456	Syam.g_01948
OG0000841	Prak.g_01457	Syam.g_01949
OG0000842	Prak.g_01458	Syam.g_01950
OG0000843	Prak.g_01459	Syam.g_01951
OG0000844	Prak.g_01460	Syam.g_01953
OG0000845	Prak.g_01461	Syam.g_01954
OG0000846	Prak.g_01462	Syam.g_01955
OG0000847	Prak.g_01463	Syam.g_01956
OG0000848	Prak.g_01464	Syam.g_01958
OG0000849	Prak.g_01465	Syam.g_01959
OG0000850	Prak.g_01467	Syam.g_01961
OG0000851	Prak.g_01468	Syam.g_01966
OG0000852	Prak.g_01469	Syam.g_01967
OG0000853	Prak.g_01475	Syam.g_01971
OG0000854	Prak.g_01477	Syam.g_01973
OG0000855	Prak.g_01478	Syam.g_01974
OG0000856	Prak.g_00590	Syam.g_01483
OG0000857	Prak.g_00860	Syam.g_01273
OG0000858	Prak.g_01638	Syam.g_01980
OG0000859	Prak.g_01639	Syam.g_01981
OG0000860	Prak.g_01647	Syam.g_01992
OG0000861	Prak.g_01648	Syam.g_01993
OG0000862	Prak.g_01649	Syam.g_01994
OG0000863	Prak.g_01651	Syam.g_01996
OG0000864	Prak.g_01652	Syam.g_01997
OG0000865	Prak.g_01653	Syam.g_01998
OG0000866	Prak.g_01654	Syam.g_01999
OG0000867	Prak.g_01655	Syam.g_02000
OG0000868	Prak.g_01657	Syam.g_02003
OG0000869	Prak.g_01660	Syam.g_02007
OG0000870	Prak.g_01665	Syam.g_02012
OG0000871	Prak.g_01666	Syam.g_02013
OG0000872	Prak.g_01667	Syam.g_02021
OG0000873	Prak.g_01670	Syam.g_02024
OG0000874	Prak.g_01673	Syam.g_02019
OG0000875	Prak.g_01674	Syam.g_02026
OG0000876	Prak.g_01675	Syam.g_01877
OG0000877	Prak.g_01677	Syam.g_01882
OG0000878	Prak.g_01678	Syam.g_01883
OG0000879	Prak.g_01679	Syam.g_01884
OG0000880	Prak.g_01680	Syam.g_01885
OG0000881	Prak.g_01684	Syam.g_01891
OG0000882	Prak.g_01689	Syam.g_01896
OG0000883	Prak.g_01691	Syam.g_01898
OG0000884	Prak.g_01693	Syam.g_01900
OG0000885	Prak.g_01694	Syam.g_01901
OG0000886	Prak.g_01695	Syam.g_01902
OG0000887	Prak.g_01696	Syam.g_01903
OG0000888	Prak.g_01698	Syam.g_01905
OG0000889	Prak.g_01700	Syam.g_01907
OG0000890	Prak.g_01701	Syam.g_01910
OG0000891	Prak.g_01702	Syam.g_01911
OG0000892	Prak.g_01704	Syam.g_01913
OG0000893	Prak.g_01708	Syam.g_00287
OG0000894	Prak.g_01711	Syam.g_00290
OG0000895	Prak.g_01715	Syam.g_00294
OG0000896	Prak.g_01716	Syam.g_00295
OG0000897	Prak.g_01718	Syam.g_00297
OG0000898	Prak.g_01719	Syam.g_00298
OG0000899	Prak.g_01720	Syam.g_00299
OG0000900	Prak.g_01721	Syam.g_00300
OG0000901	Prak.g_01724	Syam.g_00305
OG0000902	Prak.g_01726	Syam.g_00307
OG0000903	Prak.g_01730	Syam.g_00322
OG0000904	Prak.g_01734	Syam.g_00317
OG0000905	Prak.g_01728	Syam.g_00312
OG0000906	Prak.g_01727	Syam.g_00309
OG0000907	Prak.g_01737	Syam.g_00324
OG0000908	Prak.g_01740	Syam.g_00327
OG0000909	Prak.g_01741	Syam.g_00328
OG0000910	Prak.g_01742	Syam.g_00329
OG0000911	Prak.g_01744	Syam.g_00331
OG0000912	Prak.g_01745	Syam.g_00332
OG0000913	Prak.g_01746	Syam.g_00333
OG0000914	Prak.g_01747	Syam.g_00334
OG0000915	Prak.g_01748	Syam.g_00336
OG0000916	Prak.g_01749	Syam.g_00337
OG0000917	Prak.g_01750	Syam.g_00338
OG0000918	Prak.g_01751	Syam.g_00339
OG0000919	Prak.g_01752	Syam.g_00340
OG0000920	Prak.g_01753	Syam.g_00341
OG0000921	Prak.g_01754	Syam.g_00342
OG0000922	Prak.g_01755	Syam.g_00343
OG0000923	Prak.g_01759	Syam.g_00347
OG0000924	Prak.g_01760	Syam.g_00348
OG0000925	Prak.g_01761	Syam.g_00349
OG0000926	Prak.g_01762	Syam.g_00350
OG0000927	Prak.g_01764	Syam.g_00352
OG0000928	Prak.g_01765	Syam.g_00353
OG0000929	Prak.g_01766	Syam.g_00354
OG0000930	Prak.g_01767	Syam.g_00355
OG0000931	Prak.g_01768	Syam.g_00356
OG0000932	Prak.g_01769	Syam.g_00357
OG0000933	Prak.g_01773	Syam.g_00363
OG0000934	Prak.g_01775	Syam.g_00365
OG0000935	Prak.g_01776	Syam.g_00366
OG0000936	Prak.g_01777	Syam.g_00368
OG0000937	Prak.g_01778	Syam.g_00369
OG0000938	Prak.g_01781	Syam.g_00373
OG0000939	Prak.g_01782	Syam.g_00374
OG0000940	Prak.g_01789	Syam.g_00381
OG0000941	Prak.g_01791	Syam.g_00383
OG0000942	Prak.g_01793	Syam.g_00385
OG0000943	Prak.g_01794	Syam.g_00386
OG0000944	Prak.g_01796	Syam.g_00388
OG0000945	Prak.g_01797	Syam.g_00390
OG0000946	Prak.g_01802	Syam.g_00395
OG0000947	Prak.g_01804	Syam.g_00398
OG0000948	Prak.g_01805	Syam.g_00399
OG0000949	Prak.g_01808	Syam.g_00159
OG0000950	Prak.g_01815	Syam.g_00150
OG0000951	Prak.g_01819	Syam.g_00145
OG0000952	Prak.g_01823	Syam.g_00140
OG0000953	Prak.g_01827	Syam.g_00136
OG0000954	Prak.g_01831	Syam.g_00131
OG0000955	Prak.g_01832	Syam.g_00130
OG0000956	Prak.g_01834	Syam.g_00128
OG0000957	Prak.g_01840	Syam.g_00117
OG0000958	Prak.g_01841	Syam.g_00116
OG0000959	Prak.g_01845	Syam.g_00112
OG0000960	Prak.g_01846	Syam.g_00111
OG0000961	Prak.g_01849	Syam.g_00108
OG0000962	Prak.g_01851	Syam.g_00106
OG0000963	Prak.g_01855	Syam.g_00101
OG0000964	Prak.g_01856	Syam.g_00100
OG0000965	Prak.g_01857	Syam.g_00099
OG0000966	Prak.g_01863	Syam.g_00074
OG0000967	Prak.g_01867	Syam.g_00069
OG0000968	Prak.g_01869	Syam.g_00077
OG0000969	Prak.g_01870	Syam.g_00072
OG0000970	Prak.g_01871	Syam.g_00071
OG0000971	Prak.g_01872	Syam.g_00066
OG0000972	Prak.g_01873	Syam.g_00065
OG0000973	Prak.g_01874	Syam.g_00064
OG0000974	Prak.g_01875	Syam.g_00063
OG0000975	Prak.g_01876	Syam.g_00062
OG0000976	Prak.g_01877	Syam.g_00061
OG0000977	Prak.g_01878	Syam.g_00059
OG0000978	Prak.g_01879	Syam.g_00058
OG0000979	Prak.g_01882	Syam.g_00055
OG0000980	Prak.g_01884	Syam.g_00052
OG0000981	Prak.g_01887	Syam.g_00049
OG0000982	Prak.g_01889	Syam.g_02314
OG0000983	Prak.g_01890	Syam.g_02315
OG0000984	Prak.g_01891	Syam.g_02316
OG0000985	Prak.g_01894	Syam.g_02318
OG0000986	Prak.g_01896	Syam.g_02320
OG0000987	Prak.g_01897	Syam.g_02322
OG0000988	Prak.g_01900	Syam.g_02327
OG0000989	Prak.g_01904	Syam.g_02334
OG0000990	Prak.g_01908	Syam.g_02346
OG0000991	Prak.g_01909	Syam.g_02348
OG0000992	Prak.g_01912	Syam.g_02351
OG0000993	Prak.g_01913	Syam.g_02352
OG0000994	Prak.g_01914	Syam.g_02354
OG0000995	Prak.g_01918	Syam.g_02359
OG0000996	Prak.g_01919	Syam.g_02405
OG0000997	Prak.g_01922	Syam.g_02416
OG0000998	Prak.g_01924	Syam.g_02418
OG0000999	Prak.g_01925	Syam.g_02419
OG0001000	Prak.g_01928	Syam.g_02422
OG0001001	Prak.g_01931	Syam.g_02427
OG0001002	Prak.g_01936	Syam.g_02433
OG0001003	Prak.g_01937	Syam.g_02434
OG0001004	Prak.g_01938	Syam.g_02435
OG0001005	Prak.g_01939	Syam.g_02436
OG0001006	Prak.g_01943	Syam.g_02444
OG0001007	Prak.g_01945	Syam.g_02446
OG0001008	Prak.g_00399	Syam.g_01866
OG0001009	Prak.g_00027	Syam.g_00032
OG0001010	Prak.g_00028	Syam.g_00033
OG0001011	Prak.g_00030	Syam.g_00034
OG0001012	Prak.g_00044	Syam.g_02310
OG0001013	Prak.g_00051	Syam.g_02296
OG0001014	Prak.g_00054	Syam.g_02292
OG0001015	Prak.g_00056	Syam.g_02291
OG0001016	Prak.g_00078	Syam.g_02067
OG0001017	Prak.g_00082	Syam.g_02073
OG0001018	Prak.g_00084	Syam.g_02075
OG0001019	Prak.g_00093	Syam.g_02093
OG0001020	Prak.g_00094	Syam.g_02098
OG0001021	Prak.g_00095	Syam.g_02102
OG0001022	Prak.g_00098	Syam.g_02106
OG0001023	Prak.g_00099	Syam.g_02107
OG0001024	Prak.g_00103	Syam.g_02111
OG0001025	Prak.g_00110	Syam.g_02118
OG0001026	Prak.g_00119	Syam.g_02130
OG0001027	Prak.g_00120	Syam.g_02135
OG0001028	Prak.g_00122	Syam.g_02137
OG0001029	Prak.g_00123	Syam.g_02139
OG0001030	Prak.g_00139	Syam.g_02163
OG0001031	Prak.g_00199	Syam.g_02239
OG0001032	Prak.g_00200	Syam.g_02241
OG0001033	Prak.g_00221	Syam.g_02265
OG0001034	Prak.g_00252	Syam.g_00508
OG0001035	Prak.g_00272	Syam.g_00265
OG0001036	Prak.g_00276	Syam.g_00261
OG0001037	Prak.g_00277	Syam.g_00259
OG0001038	Prak.g_00296	Syam.g_00232
OG0001039	Prak.g_00299	Syam.g_00229
OG0001040	Prak.g_00301	Syam.g_00226
OG0001041	Prak.g_00306	Syam.g_00221
OG0001042	Prak.g_00323	Syam.g_00196
OG0001043	Prak.g_00324	Syam.g_00192
OG0001044	Prak.g_00355	Syam.g_00456
OG0001045	Prak.g_00364	Syam.g_00469
OG0001046	Prak.g_01597	Syam.g_01151
OG0001047	Prak.g_00401	Syam.g_01864
OG0001048	Prak.g_00402	Syam.g_01863
OG0001049	Prak.g_00404	Syam.g_01855
OG0001050	Prak.g_00405	Syam.g_01854
OG0001051	Prak.g_00406	Syam.g_01853
OG0001052	Prak.g_00432	Syam.g_01672
OG0001053	Prak.g_00444	Syam.g_00586
OG0001054	Prak.g_00459	Syam.g_00603
OG0001055	Prak.g_00478	Syam.g_00624
OG0001056	Prak.g_00495	Syam.g_00656
OG0001057	Prak.g_00500	Syam.g_00664
OG0001058	Prak.g_00509	Syam.g_00677
OG0001059	Prak.g_00513	Syam.g_00681
OG0001060	Prak.g_00519	Syam.g_00688
OG0001061	Prak.g_00534	Syam.g_01744
OG0001062	Prak.g_00536	Syam.g_01742
OG0001063	Prak.g_00538	Syam.g_01737
OG0001064	Prak.g_00539	Syam.g_01736
OG0001065	Prak.g_00540	Syam.g_01735
OG0001066	Prak.g_00541	Syam.g_01734
OG0001067	Prak.g_00542	Syam.g_01733
OG0001068	Prak.g_00543	Syam.g_01732
OG0001069	Prak.g_00544	Syam.g_01731
OG0001070	Prak.g_00548	Syam.g_01728
OG0001071	Prak.g_00549	Syam.g_01727
OG0001072	Prak.g_00551	Syam.g_01723
OG0001073	Prak.g_00565	Syam.g_01709
OG0001074	Prak.g_00577	Syam.g_01504
OG0001075	Prak.g_00578	Syam.g_01502
OG0001076	Prak.g_00585	Syam.g_01491
OG0001077	Prak.g_00591	Syam.g_01480
OG0001078	Prak.g_01107	Syam.g_01467
OG0001079	Prak.g_01095	Syam.g_01454
OG0001080	Prak.g_01089	Syam.g_01034
OG0001081	Prak.g_01087	Syam.g_01386
OG0001082	Prak.g_01086	Syam.g_01385
OG0001083	Prak.g_01081	Syam.g_01377
OG0001084	Prak.g_01080	Syam.g_01376
OG0001085	Prak.g_00797	Syam.g_01366
OG0001086	Prak.g_00798	Syam.g_01364
OG0001087	Prak.g_00816	Syam.g_00813
OG0001088	Prak.g_00817	Syam.g_00809
OG0001089	Prak.g_00828	Syam.g_00785
OG0001090	Prak.g_00838	Syam.g_01246
OG0001091	Prak.g_01060	Syam.g_01244
OG0001092	Prak.g_01059	Syam.g_01242
OG0001093	Prak.g_01054	Syam.g_01236
OG0001094	Prak.g_01061	Syam.g_01296
OG0001095	Prak.g_00858	Syam.g_01276
OG0001096	Prak.g_00872	Syam.g_01260
OG0001097	Prak.g_00892	Syam.g_00727
OG0001098	Prak.g_00911	Syam.g_01037
OG0001099	Prak.g_00753	Syam.g_02138
OG0001100	Prak.g_00761	Syam.g_01356
OG0001101	Prak.g_00764	Syam.g_01355
OG0001103	Prak.g_00769	Syam.g_01350
OG0001104	Prak.g_00792	Syam.g_01311
OG0001105	Prak.g_00796	Syam.g_01307
OG0001106	Prak.g_00964	Syam.g_01110
OG0001107	Prak.g_00971	Syam.g_01122
OG0001108	Prak.g_00975	Syam.g_01132
OG0001109	Prak.g_00976	Syam.g_01134
OG0001110	Prak.g_00978	Syam.g_01136
OG0001111	Prak.g_00979	Syam.g_01138
OG0001112	Prak.g_00980	Syam.g_01140
OG0001113	Prak.g_00981	Syam.g_01141
OG0001114	Prak.g_00982	Syam.g_01142
OG0001115	Prak.g_00984	Syam.g_01146
OG0001116	Prak.g_00985	Syam.g_01148
OG0001117	Prak.g_00986	Syam.g_01149
OG0001118	Prak.g_00987	Syam.g_01150
OG0001119	Prak.g_00988	Syam.g_01152
OG0001120	Prak.g_00990	Syam.g_01156
OG0001122	Prak.g_01010	Syam.g_01184
OG0001123	Prak.g_01016	Syam.g_01191
OG0001124	Prak.g_01018	Syam.g_01194
OG0001125	Prak.g_01020	Syam.g_01196
OG0001126	Prak.g_00931	Syam.g_00757
OG0001127	Prak.g_00930	Syam.g_00758
OG0001128	Prak.g_00928	Syam.g_00764
OG0001129	Prak.g_00927	Syam.g_00766
OG0001130	Prak.g_00926	Syam.g_00767
OG0001131	Prak.g_00383	Syam.g_01337
OG0001132	Prak.g_00712	Syam.g_01020
OG0001134	Prak.g_01550	Syam.g_00915
OG0001136	Prak.g_01175	Syam.g_01797
OG0001137	Prak.g_01163	Syam.g_01780
OG0001138	Prak.g_01142	Syam.g_00898
OG0001139	Prak.g_01140	Syam.g_00896
OG0001140	Prak.g_01139	Syam.g_00895
OG0001141	Prak.g_01138	Syam.g_00894
OG0001142	Prak.g_01137	Syam.g_00892
OG0001143	Prak.g_01130	Syam.g_00883
OG0001144	Prak.g_01125	Syam.g_00873
OG0001145	Prak.g_01269	Syam.g_01817
OG0001146	Prak.g_01281	Syam.g_01836
OG0001147	Prak.g_01301	Syam.g_01665
OG0001148	Prak.g_01331	Syam.g_00573
OG0001149	Prak.g_01332	Syam.g_00572
OG0001150	Prak.g_01333	Syam.g_00571
OG0001151	Prak.g_01344	Syam.g_00558
OG0001152	Prak.g_01345	Syam.g_00557
OG0001153	Prak.g_01423	Syam.g_01652
OG0001154	Prak.g_01424	Syam.g_01654
OG0001155	Prak.g_01441	Syam.g_01925
OG0001156	Prak.g_01444	Syam.g_01928
OG0001157	Prak.g_01445	Syam.g_01929
OG0001158	Prak.g_01446	Syam.g_01930
OG0001159	Prak.g_01447	Syam.g_01931
OG0001160	Prak.g_01473	Syam.g_01969
OG0001161	Prak.g_01588	Syam.g_02338
OG0001162	Prak.g_01526	Syam.g_01257
OG0001163	Prak.g_01636	Syam.g_01977
OG0001164	Prak.g_01640	Syam.g_01983
OG0001165	Prak.g_01643	Syam.g_01988
OG0001166	Prak.g_01664	Syam.g_02011
OG0001167	Prak.g_01681	Syam.g_01888
OG0001168	Prak.g_01683	Syam.g_01890
OG0001169	Prak.g_01685	Syam.g_01892
OG0001170	Prak.g_01687	Syam.g_01894
OG0001171	Prak.g_01697	Syam.g_01904
OG0001172	Prak.g_01713	Syam.g_00292
OG0001173	Prak.g_01714	Syam.g_00293
OG0001174	Prak.g_01722	Syam.g_00301
OG0001175	Prak.g_01723	Syam.g_00302
