Orthogroup	Syar	Syat
OG0000569	Syar.g_02301	Syat.g_00056
OG0000570	Syar.g_02300	Syat.g_00055
OG0000571	Syar.g_02298	Syat.g_00052
OG0000572	Syar.g_02201	Syat.g_00033
OG0000573	Syar.g_02191	Syat.g_00024
OG0000574	Syar.g_02190	Syat.g_00023
OG0000575	Syar.g_03180	Syat.g_00018
OG0000576	Syar.g_02187	Syat.g_00014
OG0000577	Syar.g_02186	Syat.g_00013
OG0000578	Syar.g_02185	Syat.g_00012
OG0000579	Syar.g_02184	Syat.g_00011
OG0000580	Syar.g_02183	Syat.g_00010
OG0000581	Syar.g_02175	Syat.g_00003
OG0000582	Syar.g_02131	Syat.g_03403
OG0000583	Syar.g_02132	Syat.g_03404
OG0000584	Syar.g_02133	Syat.g_03405
OG0000585	Syar.g_02170	Syat.g_03408
OG0000586	Syar.g_02171	Syat.g_03409
OG0000587	Syar.g_02173	Syat.g_00001
OG0000588	Syar.g_02275	Syat.g_00338
OG0000589	Syar.g_02261	Syat.g_03318
OG0000590	Syar.g_02260	Syat.g_03317
OG0000591	Syar.g_02246	Syat.g_03308
OG0000592	Syar.g_02245	Syat.g_03307
OG0000593	Syar.g_02414	Syat.g_00113
OG0000594	Syar.g_02415	Syat.g_00114
OG0000595	Syar.g_02416	Syat.g_00115
OG0000596	Syar.g_02421	Syat.g_00129
OG0000597	Syar.g_02424	Syat.g_00132
OG0000598	Syar.g_02425	Syat.g_00133
OG0000599	Syar.g_02428	Syat.g_00381
OG0000600	Syar.g_02429	Syat.g_00380
OG0000601	Syar.g_02430	Syat.g_00379
OG0000602	Syar.g_02435	Syat.g_00375
OG0000603	Syar.g_02436	Syat.g_00374
OG0000604	Syar.g_02438	Syat.g_00372
OG0000605	Syar.g_02440	Syat.g_00370
OG0000606	Syar.g_02443	Syat.g_00367
OG0000607	Syar.g_02446	Syat.g_00364
OG0000608	Syar.g_02447	Syat.g_00363
OG0000609	Syar.g_02470	Syat.g_00344
OG0000610	Syar.g_01917	Syat.g_00399
OG0000611	Syar.g_01914	Syat.g_00402
OG0000612	Syar.g_01913	Syat.g_00403
OG0000613	Syar.g_00712	Syat.g_02129
OG0000614	Syar.g_02012, Syar.g_01344	Syat.g_01084
OG0000615	Syar.g_02603	Syat.g_00442
OG0000616	Syar.g_00454	Syat.g_02397
OG0000617	Syar.g_01576	Syat.g_00665
OG0000618	Syar.g_01575	Syat.g_00666
OG0000619	Syar.g_01574	Syat.g_00667
OG0000620	Syar.g_01569	Syat.g_02591
OG0000621	Syar.g_01568	Syat.g_02590
OG0000622	Syar.g_01566	Syat.g_02572
OG0000623	Syar.g_01565	Syat.g_00672
OG0000624	Syar.g_01564	Syat.g_00673
OG0000625	Syar.g_01563	Syat.g_00674
OG0000626	Syar.g_01562	Syat.g_00675
OG0000627	Syar.g_01868	Syat.g_00641
OG0000628	Syar.g_01869	Syat.g_00640
OG0000629	Syar.g_01872	Syat.g_00637
OG0000630	Syar.g_02586	Syat.g_00631
OG0000631	Syar.g_02579	Syat.g_00624
OG0000632	Syar.g_02578	Syat.g_00623
OG0000633	Syar.g_02576	Syat.g_00622
OG0000634	Syar.g_02635	Syat.g_00475
OG0000635	Syar.g_02636	Syat.g_00476
OG0000636	Syar.g_02638	Syat.g_00478
OG0000637	Syar.g_02640	Syat.g_00480
OG0000638	Syar.g_02641	Syat.g_00481
OG0000639	Syar.g_02642	Syat.g_00482
OG0000640	Syar.g_02643	Syat.g_00483
OG0000641	Syar.g_02648	Syat.g_00488
OG0000642	Syar.g_02649	Syat.g_00489
OG0000643	Syar.g_02650	Syat.g_00494
OG0000644	Syar.g_02651	Syat.g_00495
OG0000645	Syar.g_02652	Syat.g_00496
OG0000646	Syar.g_02655	Syat.g_00499
OG0000647	Syar.g_02657	Syat.g_00501
OG0000648	Syar.g_02659	Syat.g_00504
OG0000649	Syar.g_02660	Syat.g_00505
OG0000650	Syar.g_02661	Syat.g_00506
OG0000651	Syar.g_02662	Syat.g_00507
OG0000652	Syar.g_02663	Syat.g_00508
OG0000653	Syar.g_02665	Syat.g_00510
OG0000654	Syar.g_02666	Syat.g_00514
OG0000655	Syar.g_02667	Syat.g_00515
OG0000656	Syar.g_02479	Syat.g_00518
OG0000657	Syar.g_01812	Syat.g_00720
OG0000658	Syar.g_01815	Syat.g_00723
OG0000659	Syar.g_01816	Syat.g_00724
OG0000660	Syar.g_01820	Syat.g_00740
OG0000661	Syar.g_01822	Syat.g_00742
OG0000662	Syar.g_01829	Syat.g_00746
OG0000663	Syar.g_01832	Syat.g_00749
OG0000664	Syar.g_01837	Syat.g_00752
OG0000665	Syar.g_02774	Syat.g_03302
OG0000666	Syar.g_01241	Syat.g_01415
OG0000667	Syar.g_02346	Syat.g_00958, Syat.g_03278
OG0000668	Syar.g_01802	Syat.g_00710
OG0000669	Syar.g_01627	Syat.g_00416
OG0000670	Syar.g_01624	Syat.g_00419
OG0000671	Syar.g_01622	Syat.g_00421
OG0000672	Syar.g_01619	Syat.g_00424
OG0000673	Syar.g_01615	Syat.g_00430
OG0000674	Syar.g_01613	Syat.g_00432
OG0000675	Syar.g_01612	Syat.g_00433
OG0000676	Syar.g_01608	Syat.g_00436
OG0000677	Syar.g_01607	Syat.g_00437
OG0000678	Syar.g_02037	Syat.g_00439
OG0000679	Syar.g_02606	Syat.g_00448
OG0000680	Syar.g_02607	Syat.g_00449
OG0000681	Syar.g_02610	Syat.g_00452
OG0000682	Syar.g_02611	Syat.g_00453
OG0000683	Syar.g_02612	Syat.g_00454
OG0000684	Syar.g_02615	Syat.g_00457
OG0000685	Syar.g_02617	Syat.g_02571
OG0000686	Syar.g_02618	Syat.g_00459
OG0000687	Syar.g_02619	Syat.g_00460
OG0000688	Syar.g_02624	Syat.g_00463
OG0000689	Syar.g_02626	Syat.g_00465
OG0000690	Syar.g_02627	Syat.g_00466
OG0000691	Syar.g_02628	Syat.g_00467
OG0000692	Syar.g_02629	Syat.g_00469
OG0000693	Syar.g_02631	Syat.g_00471
OG0000694	Syar.g_02632	Syat.g_00472
OG0000695	Syar.g_02573	Syat.g_00619
OG0000696	Syar.g_02572	Syat.g_00618
OG0000697	Syar.g_02570	Syat.g_00616
OG0000698	Syar.g_02567	Syat.g_00613
OG0000699	Syar.g_02566	Syat.g_00611
OG0000700	Syar.g_02565	Syat.g_00610
OG0000701	Syar.g_02564	Syat.g_00609
OG0000702	Syar.g_02559	Syat.g_00606
OG0000703	Syar.g_02557	Syat.g_00601
OG0000704	Syar.g_02555	Syat.g_00599
OG0000705	Syar.g_02547	Syat.g_00592
OG0000706	Syar.g_02546	Syat.g_00591
OG0000707	Syar.g_02545	Syat.g_00590
OG0000708	Syar.g_02542	Syat.g_00587
OG0000709	Syar.g_02534	Syat.g_00573
OG0000710	Syar.g_02528	Syat.g_00567
OG0000711	Syar.g_02499	Syat.g_00539
OG0000712	Syar.g_02497	Syat.g_00537
OG0000713	Syar.g_02496	Syat.g_00536
OG0000714	Syar.g_02494	Syat.g_00532
OG0000715	Syar.g_02492	Syat.g_00530
OG0000716	Syar.g_02488	Syat.g_00527
OG0000717	Syar.g_02487	Syat.g_00526
OG0000718	Syar.g_02483	Syat.g_00522
OG0000719	Syar.g_01804	Syat.g_00712
OG0000720	Syar.g_01790	Syat.g_00699
OG0000721	Syar.g_01788	Syat.g_00697
OG0000722	Syar.g_01787	Syat.g_00696
OG0000723	Syar.g_01560	Syat.g_00686
OG0000724	Syar.g_01367, Syar.g_02120	Syat.g_00782
OG0000725	Syar.g_01934	Syat.g_00810
OG0000726	Syar.g_01935	Syat.g_00811
OG0000727	Syar.g_01936	Syat.g_00812
OG0000728	Syar.g_01938	Syat.g_00814
OG0000729	Syar.g_00593	Syat.g_02224
OG0000730	Syar.g_01115	Syat.g_01617
OG0000731	Syar.g_01127	Syat.g_01605
OG0000732	Syar.g_00522	Syat.g_02290
OG0000733	Syar.g_02234	Syat.g_03285
OG0000734	Syar.g_03128	Syat.g_01579
OG0000735	Syar.g_01522	Syat.g_03235
OG0000736	Syar.g_01523	Syat.g_03236
OG0000737	Syar.g_01524	Syat.g_03237
OG0000738	Syar.g_01530	Syat.g_03251
OG0000739	Syar.g_01531	Syat.g_03252
OG0000740	Syar.g_01532	Syat.g_03253
OG0000741	Syar.g_01535	Syat.g_03256
OG0000742	Syar.g_01538	Syat.g_03259
OG0000743	Syar.g_01541	Syat.g_03262
OG0000744	Syar.g_01542	Syat.g_03263
OG0000745	Syar.g_01545	Syat.g_03266
OG0000746	Syar.g_01549	Syat.g_00314
OG0000747	Syar.g_01551	Syat.g_00313
OG0000748	Syar.g_01945	Syat.g_00305
OG0000749	Syar.g_01946	Syat.g_00303
OG0000750	Syar.g_01947	Syat.g_00302
OG0000751	Syar.g_01952	Syat.g_00296
OG0000752	Syar.g_01954	Syat.g_00294
OG0000753	Syar.g_01957	Syat.g_00291
OG0000754	Syar.g_01963	Syat.g_00250
OG0000755	Syar.g_01974	Syat.g_00217
OG0000756	Syar.g_01975	Syat.g_00216
OG0000757	Syar.g_01984	Syat.g_00205
OG0000758	Syar.g_01985	Syat.g_00204
OG0000759	Syar.g_01986	Syat.g_00203
OG0000760	Syar.g_01987	Syat.g_00202
OG0000761	Syar.g_01988	Syat.g_00201
OG0000762	Syar.g_01992	Syat.g_00199
OG0000763	Syar.g_01699	Syat.g_00924
OG0000764	Syar.g_01700	Syat.g_00923
OG0000765	Syar.g_01718	Syat.g_00897
OG0000766	Syar.g_01719	Syat.g_00896
OG0000767	Syar.g_01721	Syat.g_00894
OG0000768	Syar.g_01722	Syat.g_00893
OG0000769	Syar.g_01724	Syat.g_00891
OG0000770	Syar.g_01727	Syat.g_00886
OG0000771	Syar.g_01373	Syat.g_00788
OG0000772	Syar.g_00746	Syat.g_01768
OG0000773	Syar.g_02694	Syat.g_01114
OG0000774	Syar.g_02771	Syat.g_01146
OG0000775	Syar.g_02773	Syat.g_01148
OG0000776	Syar.g_01755	Syat.g_01149
OG0000777	Syar.g_01754	Syat.g_01150
OG0000778	Syar.g_01753	Syat.g_01151
OG0000779	Syar.g_02779	Syat.g_01154
OG0000780	Syar.g_02781	Syat.g_01157
OG0000781	Syar.g_02785	Syat.g_01161
OG0000782	Syar.g_02786	Syat.g_01162
OG0000783	Syar.g_02787	Syat.g_01163
OG0000784	Syar.g_02788	Syat.g_01164
OG0000785	Syar.g_02791	Syat.g_01166
OG0000786	Syar.g_02795	Syat.g_01170
OG0000787	Syar.g_02796	Syat.g_01171
OG0000788	Syar.g_02331	Syat.g_00087
OG0000789	Syar.g_02040	Syat.g_00845
OG0000790	Syar.g_01456	Syat.g_01300
OG0000791	Syar.g_01454	Syat.g_01302
OG0000792	Syar.g_01453	Syat.g_01303
OG0000793	Syar.g_01243	Syat.g_01412
OG0000794	Syar.g_01242	Syat.g_01414
OG0000795	Syar.g_01240	Syat.g_01416
OG0000796	Syar.g_01236	Syat.g_01422
OG0000797	Syar.g_01235	Syat.g_01423
OG0000798	Syar.g_00222	Syat.g_02057
OG0000798	Syar.g_02701	Syat.g_01214
OG0000799	Syar.g_02844	Syat.g_01256
OG0000800	Syar.g_02843	Syat.g_01255
OG0000801	Syar.g_02842	Syat.g_01253
OG0000802	Syar.g_02825	Syat.g_01245
OG0000803	Syar.g_02822	Syat.g_01241
OG0000804	Syar.g_02819	Syat.g_01238
OG0000805	Syar.g_02817	Syat.g_01236
OG0000806	Syar.g_02815	Syat.g_01234
OG0000807	Syar.g_02814	Syat.g_01233
OG0000808	Syar.g_02813	Syat.g_01232
OG0000809	Syar.g_02811	Syat.g_01229
OG0000810	Syar.g_02810	Syat.g_01228
OG0000811	Syar.g_02805	Syat.g_01186
OG0000812	Syar.g_02803	Syat.g_01182
OG0000813	Syar.g_02802	Syat.g_01181
OG0000814	Syar.g_02800	Syat.g_01179
OG0000815	Syar.g_02799	Syat.g_01177
OG0000816	Syar.g_02797	Syat.g_01175
OG0000817	Syar.g_02861	Syat.g_01279
OG0000818	Syar.g_01418	Syat.g_01325
OG0000819	Syar.g_01417	Syat.g_01326
OG0000820	Syar.g_01416	Syat.g_01327
OG0000821	Syar.g_01410	Syat.g_01333
OG0000822	Syar.g_01408	Syat.g_01335
OG0000823	Syar.g_01407	Syat.g_01336
OG0000824	Syar.g_01402	Syat.g_01342
OG0000825	Syar.g_01401	Syat.g_01343
OG0000826	Syar.g_01400	Syat.g_01344
OG0000827	Syar.g_01399	Syat.g_01345
OG0000828	Syar.g_01396	Syat.g_01348
OG0000829	Syar.g_01395	Syat.g_01349
OG0000830	Syar.g_01394	Syat.g_01350
OG0000831	Syar.g_01391	Syat.g_01353
OG0000832	Syar.g_01213	Syat.g_02982
OG0000833	Syar.g_02877	Syat.g_03072
OG0000834	Syar.g_02878	Syat.g_03073
OG0000835	Syar.g_02879	Syat.g_03075
OG0000836	Syar.g_02881	Syat.g_03078
OG0000837	Syar.g_02882	Syat.g_03079
OG0000838	Syar.g_02886	Syat.g_03083
OG0000839	Syar.g_02887	Syat.g_03084
OG0000840	Syar.g_02888	Syat.g_03085
OG0000841	Syar.g_02889	Syat.g_03086
OG0000842	Syar.g_02890	Syat.g_03087
OG0000843	Syar.g_02891	Syat.g_03088
OG0000844	Syar.g_02893	Syat.g_03090
OG0000845	Syar.g_02894	Syat.g_03091
OG0000846	Syar.g_02895	Syat.g_03092
OG0000847	Syar.g_02896	Syat.g_03093
OG0000848	Syar.g_02898	Syat.g_03095
OG0000849	Syar.g_02899	Syat.g_03096
OG0000850	Syar.g_02902	Syat.g_03098
OG0000851	Syar.g_02905	Syat.g_03101
OG0000852	Syar.g_02906	Syat.g_03102
OG0000853	Syar.g_02910	Syat.g_03106
OG0000854	Syar.g_02912	Syat.g_03108
OG0000855	Syar.g_02913	Syat.g_03109
OG0000856	Syar.g_02243	Syat.g_03305
OG0000857	Syar.g_02656	Syat.g_00500
OG0000858	Syar.g_02920	Syat.g_03114
OG0000859	Syar.g_02921	Syat.g_03115
OG0000860	Syar.g_02931	Syat.g_03126
OG0000861	Syar.g_02932	Syat.g_03127
OG0000862	Syar.g_02942	Syat.g_03136
OG0000863	Syar.g_02944	Syat.g_03138
OG0000864	Syar.g_02945	Syat.g_03139
OG0000865	Syar.g_02946	Syat.g_03140
OG0000866	Syar.g_02947	Syat.g_03141
OG0000867	Syar.g_02948	Syat.g_03142
OG0000868	Syar.g_02950	Syat.g_03067
OG0000869	Syar.g_02955	Syat.g_03054
OG0000870	Syar.g_02960	Syat.g_03049
OG0000871	Syar.g_02961	Syat.g_03048
OG0000872	Syar.g_02967	Syat.g_03042
OG0000873	Syar.g_02970	Syat.g_03039
OG0000874	Syar.g_02974	Syat.g_03037
OG0000875	Syar.g_02975	Syat.g_03035
OG0000876	Syar.g_01828	Syat.g_00745
OG0000877	Syar.g_02977	Syat.g_03024
OG0000878	Syar.g_02978	Syat.g_03023
OG0000879	Syar.g_02979	Syat.g_03022
OG0000880	Syar.g_02980	Syat.g_03021
OG0000881	Syar.g_02984	Syat.g_03016
OG0000882	Syar.g_02989	Syat.g_03011
OG0000883	Syar.g_02992	Syat.g_03007
OG0000884	Syar.g_02994	Syat.g_03005
OG0000885	Syar.g_02995	Syat.g_03004
OG0000886	Syar.g_02996	Syat.g_03003
OG0000887	Syar.g_02998	Syat.g_03002
OG0000888	Syar.g_03000	Syat.g_03000
OG0000889	Syar.g_03002	Syat.g_02997
OG0000890	Syar.g_03005	Syat.g_02994
OG0000891	Syar.g_03006	Syat.g_02993
OG0000892	Syar.g_03008	Syat.g_02992
OG0000893	Syar.g_00150	Syat.g_01864
OG0000894	Syar.g_00145	Syat.g_01860
OG0000895	Syar.g_00141	Syat.g_01856
OG0000896	Syar.g_00140	Syat.g_01855
OG0000897	Syar.g_00138	Syat.g_01853
OG0000898	Syar.g_00137	Syat.g_01852
OG0000899	Syar.g_00136	Syat.g_01851
OG0000900	Syar.g_00135	Syat.g_01850
OG0000901	Syar.g_00130	Syat.g_01845
OG0000902	Syar.g_01013	Syat.g_01843
OG0000903	Syar.g_01026	Syat.g_01830
OG0000904	Syar.g_01021	Syat.g_01834
OG0000905	Syar.g_01018	Syat.g_01839
OG0000906	Syar.g_01015	Syat.g_01841
OG0000907	Syar.g_01028	Syat.g_01828
OG0000908	Syar.g_01031	Syat.g_01825
OG0000909	Syar.g_01032	Syat.g_01824
OG0000910	Syar.g_01033	Syat.g_01823
OG0000911	Syar.g_01035	Syat.g_01821
OG0000912	Syar.g_01036	Syat.g_01820
OG0000913	Syar.g_01037	Syat.g_01819
OG0000914	Syar.g_01038	Syat.g_01818
OG0000915	Syar.g_01040	Syat.g_01816
OG0000916	Syar.g_01041	Syat.g_01815
OG0000917	Syar.g_01042	Syat.g_01814
OG0000918	Syar.g_01043	Syat.g_01813
OG0000919	Syar.g_01044	Syat.g_01812
OG0000920	Syar.g_01045	Syat.g_01811
OG0000921	Syar.g_01046	Syat.g_01810
OG0000922	Syar.g_01047	Syat.g_01809
OG0000923	Syar.g_01051	Syat.g_01805
OG0000924	Syar.g_01052	Syat.g_01804
OG0000925	Syar.g_01053	Syat.g_01803
OG0000926	Syar.g_01054	Syat.g_01802
OG0000927	Syar.g_01056	Syat.g_01800
OG0000928	Syar.g_01057	Syat.g_01799
OG0000929	Syar.g_01058	Syat.g_01798
OG0000930	Syar.g_01059	Syat.g_01797
OG0000931	Syar.g_01060	Syat.g_01796
OG0000932	Syar.g_01061	Syat.g_01794
OG0000933	Syar.g_01066	Syat.g_01788
OG0000934	Syar.g_01068	Syat.g_01786
OG0000935	Syar.g_01069	Syat.g_01665
OG0000936	Syar.g_01070	Syat.g_01664
OG0000937	Syar.g_01071	Syat.g_01663
OG0000938	Syar.g_01074	Syat.g_01659
OG0000939	Syar.g_01075	Syat.g_01658
OG0000940	Syar.g_01081	Syat.g_01651
OG0000941	Syar.g_01083	Syat.g_01649
OG0000942	Syar.g_01085	Syat.g_01647
OG0000943	Syar.g_01086	Syat.g_01646
OG0000944	Syar.g_01088	Syat.g_01644
OG0000945	Syar.g_01089	Syat.g_01643
OG0000946	Syar.g_01095	Syat.g_01633
OG0000947	Syar.g_01098	Syat.g_01630
OG0000948	Syar.g_01099	Syat.g_01629
OG0000949	Syar.g_00283	Syat.g_02142
OG0000950	Syar.g_00661	Syat.g_02152
OG0000951	Syar.g_00656	Syat.g_02157
OG0000952	Syar.g_00651	Syat.g_02162
OG0000953	Syar.g_00248	Syat.g_02166
OG0000954	Syar.g_00258	Syat.g_02187
OG0000955	Syar.g_00259	Syat.g_02188
OG0000956	Syar.g_00261	Syat.g_02191
OG0000957	Syar.g_00610	Syat.g_02204
OG0000958	Syar.g_00609	Syat.g_02205
OG0000959	Syar.g_00605	Syat.g_02212
OG0000960	Syar.g_00604	Syat.g_02213
OG0000961	Syar.g_00094	Syat.g_02873
OG0000962	Syar.g_00594	Syat.g_02223
OG0000963	Syar.g_00590	Syat.g_02226
OG0000964	Syar.g_00589	Syat.g_02227
OG0000965	Syar.g_00588	Syat.g_02228
OG0000966	Syar.g_00549	Syat.g_02259
OG0000967	Syar.g_00545	Syat.g_02263
OG0000968	Syar.g_00542	Syat.g_02269
OG0000969	Syar.g_00540	Syat.g_02271
OG0000970	Syar.g_00539	Syat.g_02272
OG0000971	Syar.g_00537	Syat.g_02274
OG0000972	Syar.g_00536	Syat.g_02275
OG0000973	Syar.g_00535	Syat.g_02276
OG0000974	Syar.g_00534	Syat.g_02277
OG0000975	Syar.g_00533	Syat.g_02278
OG0000976	Syar.g_00532	Syat.g_02279
OG0000977	Syar.g_00530	Syat.g_02281
OG0000978	Syar.g_00529	Syat.g_02283
OG0000979	Syar.g_00526	Syat.g_02286
OG0000980	Syar.g_00523	Syat.g_02289
OG0000981	Syar.g_00520	Syat.g_02292
OG0000982	Syar.g_00331	Syat.g_02691
OG0000983	Syar.g_00332	Syat.g_02690
OG0000984	Syar.g_00333	Syat.g_02689
OG0000985	Syar.g_00337	Syat.g_02685
OG0000986	Syar.g_00344	Syat.g_02680
OG0000987	Syar.g_00346	Syat.g_02678
OG0000988	Syar.g_00352	Syat.g_02672
OG0000989	Syar.g_00377	Syat.g_02657
OG0000990	Syar.g_00697	Syat.g_02500
OG0000991	Syar.g_00700	Syat.g_02503
OG0000992	Syar.g_00704	Syat.g_02507
OG0000993	Syar.g_00705	Syat.g_02508
OG0000994	Syar.g_00708	Syat.g_02512
OG0000995	Syar.g_00624	Syat.g_02517
OG0000996	Syar.g_00861	Syat.g_02446
OG0000997	Syar.g_00437	Syat.g_02417
OG0000998	Syar.g_00439	Syat.g_02415
OG0000999	Syar.g_00440	Syat.g_02414
OG0001001	Syar.g_00450	Syat.g_02400
OG0001002	Syar.g_00457	Syat.g_02394
OG0001003	Syar.g_00459	Syat.g_02392
OG0001004	Syar.g_00460	Syat.g_02391
OG0001005	Syar.g_00461	Syat.g_02390
OG0001006	Syar.g_00468	Syat.g_02378
OG0001007	Syar.g_00470	Syat.g_02376
OG0001008	Syar.g_01178	Syat.g_02971
OG0001009	Syar.g_00500	Syat.g_02311
OG0001010	Syar.g_00501	Syat.g_02310
OG0001011	Syar.g_00503	Syat.g_02308
OG0001013	Syar.g_00906	Syat.g_02716
OG0001014	Syar.g_00914	Syat.g_02721
OG0001015	Syar.g_00915	Syat.g_02722
OG0001017	Syar.g_03050	Syat.g_01480
OG0001018	Syar.g_03052	Syat.g_01482
OG0001019	Syar.g_03086	Syat.g_01532
OG0001020	Syar.g_03092	Syat.g_01539
OG0001021	Syar.g_03098	Syat.g_01552
OG0001022	Syar.g_03102	Syat.g_01555
OG0001023	Syar.g_03103	Syat.g_01556
OG0001024	Syar.g_02276	Syat.g_01560
OG0001025	Syar.g_03115	Syat.g_01566
OG0001026	Syar.g_03131	Syat.g_01582
OG0001027	Syar.g_00031	Syat.g_02947
OG0001028	Syar.g_00034	Syat.g_02944
OG0001029	Syar.g_00036	Syat.g_02942
OG0001030	Syar.g_00058	Syat.g_02922
OG0001031	Syar.g_00129	Syat.g_02836
OG0001032	Syar.g_01011	Syat.g_02834
OG0001033	Syar.g_00962	Syat.g_02784
OG0001034	Syar.g_03022	Syat.g_01448
OG0001035	Syar.g_00171	Syat.g_01885
OG0001036	Syar.g_00193	Syat.g_01939
OG0001037	Syar.g_00195	Syat.g_01941
OG0001038	Syar.g_00223	Syat.g_02058
OG0001039	Syar.g_00226	Syat.g_02061
OG0001040	Syar.g_00229	Syat.g_02064
OG0001041	Syar.g_00234	Syat.g_02070
OG0001042	Syar.g_00831	Syat.g_02100
OG0001043	Syar.g_00826	Syat.g_02103
OG0001044	Syar.g_01117	Syat.g_01615
OG0001045	Syar.g_01130	Syat.g_01602
OG0001046	Syar.g_02514	Syat.g_00552
OG0001047	Syar.g_01180	Syat.g_02973
OG0001048	Syar.g_01181	Syat.g_02974
OG0001049	Syar.g_02872	Syat.g_01290
OG0001050	Syar.g_02871	Syat.g_01289
OG0001051	Syar.g_02870	Syat.g_01288
OG0001052	Syar.g_01269	Syat.g_01375
OG0001053	Syar.g_01472	Syat.g_03173
OG0001054	Syar.g_01492	Syat.g_03192
OG0001055	Syar.g_01513	Syat.g_03224
OG0001056	Syar.g_02349	Syat.g_03275
OG0001057	Syar.g_02341	Syat.g_00102
OG0001058	Syar.g_02324	Syat.g_00079
OG0001059	Syar.g_00422	Syat.g_00075
OG0001061	Syar.g_02297	Syat.g_00051
OG0001062	Syar.g_02294	Syat.g_00048
OG0001063	Syar.g_02209	Syat.g_00042
OG0001064	Syar.g_02208	Syat.g_00041
OG0001065	Syar.g_02207	Syat.g_00040
OG0001066	Syar.g_02206	Syat.g_00039
OG0001067	Syar.g_02205	Syat.g_00038
OG0001068	Syar.g_02204	Syat.g_00037
OG0001069	Syar.g_02203	Syat.g_00036
OG0001070	Syar.g_02200	Syat.g_00032
OG0001071	Syar.g_02199	Syat.g_00031
OG0001072	Syar.g_02195	Syat.g_00028
OG0001073	Syar.g_02182	Syat.g_00009
OG0001074	Syar.g_02031	Syat.g_01015
OG0001075	Syar.g_02215	Syat.g_01037
OG0001076	Syar.g_02253	Syat.g_03315
OG0001077	Syar.g_02240	Syat.g_03290
OG0001078	Syar.g_02419	Syat.g_00118
OG0001079	Syar.g_02431	Syat.g_00378
OG0001080	Syar.g_02442	Syat.g_00368
OG0001081	Syar.g_02444	Syat.g_00366
OG0001082	Syar.g_02445	Syat.g_00365
OG0001083	Syar.g_02473	Syat.g_00390
OG0001084	Syar.g_02474	Syat.g_00391
OG0001085	Syar.g_01688	Syat.g_00408
OG0001086	Syar.g_01686	Syat.g_00410
OG0001087	Syar.g_02347	Syat.g_03277
OG0001088	Syar.g_00431	Syat.g_02496
OG0001089	Syar.g_01942	Syat.g_00818
OG0001090	Syar.g_01582	Syat.g_00659
OG0001091	Syar.g_01580	Syat.g_00661
OG0001092	Syar.g_01578	Syat.g_00663
OG0001093	Syar.g_01572	Syat.g_00669
OG0001094	Syar.g_02633	Syat.g_00473
OG0001095	Syar.g_02653	Syat.g_00497
OG0001096	Syar.g_02476	Syat.g_00516
OG0001097	Syar.g_01823	Syat.g_00743
OG0001098	Syar.g_01672	Syat.g_01672
OG0001099	Syar.g_00035	Syat.g_02943
OG0001100	Syar.g_01625	Syat.g_00418
OG0001101	Syar.g_01623	Syat.g_00420
OG0001102	Syar.g_01620	Syat.g_00423
OG0001103	Syar.g_01618	Syat.g_00425
OG0001104	Syar.g_02616	Syat.g_00458
OG0001105	Syar.g_02620	Syat.g_00461
OG0001106	Syar.g_02553	Syat.g_00598
OG0001107	Syar.g_02541	Syat.g_00580
OG0001109	Syar.g_02529	Syat.g_00568
OG0001110	Syar.g_02527	Syat.g_00566
OG0001111	Syar.g_02525	Syat.g_00564
OG0001112	Syar.g_02523	Syat.g_00562
OG0001113	Syar.g_02522	Syat.g_00561
OG0001114	Syar.g_02521	Syat.g_00560
OG0001115	Syar.g_02519	Syat.g_00557
OG0001116	Syar.g_02517	Syat.g_00555
OG0001117	Syar.g_02516	Syat.g_00554
OG0001118	Syar.g_02515	Syat.g_00553
OG0001119	Syar.g_02513	Syat.g_00551
OG0001120	Syar.g_02507	Syat.g_00546
OG0001122	Syar.g_01803	Syat.g_00711
OG0001123	Syar.g_01796	Syat.g_00704
OG0001124	Syar.g_01793	Syat.g_00702
OG0001125	Syar.g_01791	Syat.g_00700
OG0001126	Syar.g_01375	Syat.g_00790
OG0001127	Syar.g_01374	Syat.g_00789
OG0001128	Syar.g_01371	Syat.g_00786
OG0001129	Syar.g_01369	Syat.g_00784
OG0001130	Syar.g_01368	Syat.g_00783
OG0001131	Syar.g_02448	Syat.g_01674
OG0001132	Syar.g_00684	Syat.g_00965
OG0001133	Syar.g_02249	Syat.g_03311
OG0001136	Syar.g_01536	Syat.g_03257
OG0001137	Syar.g_01944	Syat.g_00306
OG0001138	Syar.g_01977	Syat.g_00214
OG0001139	Syar.g_01980	Syat.g_00209
OG0001140	Syar.g_01981	Syat.g_00208
OG0001141	Syar.g_01982	Syat.g_00207
OG0001142	Syar.g_01983	Syat.g_00206
OG0001143	Syar.g_01698	Syat.g_00925
OG0001144	Syar.g_01707	Syat.g_00906
OG0001145	Syar.g_02769	Syat.g_01117
OG0001146	Syar.g_02782	Syat.g_01158
OG0001147	Syar.g_01276	Syat.g_01368
OG0001148	Syar.g_01459	Syat.g_01297
OG0001149	Syar.g_01458	Syat.g_01298
OG0001150	Syar.g_01457	Syat.g_01299
OG0001151	Syar.g_01238	Syat.g_01420
OG0001152	Syar.g_01237	Syat.g_01421
OG0001153	Syar.g_01398	Syat.g_01346
OG0001154	Syar.g_01397	Syat.g_01347
OG0001155	Syar.g_01211	Syat.g_02774
OG0001156	Syar.g_01185	Syat.g_02978
