Orthogroup	Prbd	Prar
OG0000547	Prbd.g_00727	Prar.g_01345
OG0000548	Prbd.g_00726	Prar.g_01346
OG0000549	Prbd.g_00724	Prar.g_01348
OG0000550	Prbd.g_00719	Prar.g_01353
OG0000551	Prbd.g_00715	Prar.g_01357
OG0000552	Prbd.g_00714	Prar.g_01358
OG0000553	Prbd.g_00713	Prar.g_01359
OG0000554	Prbd.g_00708	Prar.g_01364
OG0000555	Prbd.g_00700	Prar.g_01372
OG0000556	Prbd.g_00698	Prar.g_01374
OG0000557	Prbd.g_00697	Prar.g_01375
OG0000558	Prbd.g_00695	Prar.g_01377
OG0000559	Prbd.g_00691	Prar.g_01381
OG0000560	Prbd.g_00688	Prar.g_01384
OG0000561	Prbd.g_00687	Prar.g_01385
OG0000562	Prbd.g_00686	Prar.g_01386
OG0000563	Prbd.g_00685	Prar.g_01387
OG0000564	Prbd.g_00684	Prar.g_01388
OG0000565	Prbd.g_00681	Prar.g_01391
OG0000566	Prbd.g_00679	Prar.g_01393
OG0000567	Prbd.g_00675	Prar.g_01397
OG0000568	Prbd.g_00674	Prar.g_01398
OG0000569	Prbd.g_00673	Prar.g_01399
OG0000570	Prbd.g_00672	Prar.g_01400
OG0000571	Prbd.g_00670	Prar.g_01402
OG0000572	Prbd.g_00657	Prar.g_01415
OG0000573	Prbd.g_00652	Prar.g_01422
OG0000574	Prbd.g_00651	Prar.g_01423
OG0000575	Prbd.g_00647	Prar.g_01427
OG0000576	Prbd.g_00645	Prar.g_01429
OG0000577	Prbd.g_00644	Prar.g_01430
OG0000578	Prbd.g_00643	Prar.g_01431
OG0000579	Prbd.g_00642	Prar.g_01432
OG0000580	Prbd.g_00641	Prar.g_01433
OG0000581	Prbd.g_00639	Prar.g_01435
OG0000582	Prbd.g_00636	Prar.g_01438
OG0000583	Prbd.g_00635	Prar.g_01439
OG0000584	Prbd.g_00634	Prar.g_01440
OG0000585	Prbd.g_00632	Prar.g_01442
OG0000586	Prbd.g_00631	Prar.g_01443
OG0000587	Prbd.g_00630	Prar.g_01444
OG0000588	Prbd.g_00626	Prar.g_01448
OG0000589	Prbd.g_00623	Prar.g_01451
OG0000590	Prbd.g_00622	Prar.g_01452
OG0000591	Prbd.g_00619	Prar.g_01455
OG0000592	Prbd.g_00618	Prar.g_01456
OG0000593	Prbd.g_00612	Prar.g_01462
OG0000594	Prbd.g_00611	Prar.g_01463
OG0000595	Prbd.g_00610	Prar.g_01464
OG0000596	Prbd.g_00606	Prar.g_01468
OG0000597	Prbd.g_00604	Prar.g_01470
OG0000598	Prbd.g_00603	Prar.g_01471
OG0000599	Prbd.g_00600	Prar.g_01474
OG0000600	Prbd.g_00599	Prar.g_01475
OG0000601	Prbd.g_00598	Prar.g_01476
OG0000602	Prbd.g_00596	Prar.g_01478
OG0000603	Prbd.g_00595	Prar.g_01479
OG0000604	Prbd.g_00594	Prar.g_01480
OG0000605	Prbd.g_00593	Prar.g_01481
OG0000606	Prbd.g_00590	Prar.g_01484
OG0000607	Prbd.g_00587	Prar.g_01487
OG0000608	Prbd.g_00586	Prar.g_01488
OG0000609	Prbd.g_00585	Prar.g_01489
OG0000610	Prbd.g_00580	Prar.g_01494
OG0000611	Prbd.g_00577	Prar.g_01497
OG0000612	Prbd.g_00576	Prar.g_01498
OG0000613	Prbd.g_00571	Prar.g_01503
OG0000614	Prbd.g_00552	Prar.g_01522
OG0000615	Prbd.g_00544	Prar.g_01530
OG0000616	Prbd.g_00540	Prar.g_01534
OG0000617	Prbd.g_00013	Prar.g_01605
OG0000618	Prbd.g_00014	Prar.g_01606
OG0000619	Prbd.g_00015	Prar.g_01607
OG0000620	Prbd.g_00018	Prar.g_01610
OG0000621	Prbd.g_00019	Prar.g_01611
OG0000622	Prbd.g_00020	Prar.g_01612
OG0000623	Prbd.g_00021	Prar.g_01613
OG0000624	Prbd.g_00022	Prar.g_01614
OG0000625	Prbd.g_00023	Prar.g_01615
OG0000626	Prbd.g_00024	Prar.g_01616
OG0000627	Prbd.g_00025	Prar.g_01617
OG0000628	Prbd.g_00026	Prar.g_01618
OG0000629	Prbd.g_00027	Prar.g_01619
OG0000630	Prbd.g_00030	Prar.g_01622
OG0000631	Prbd.g_00093	Prar.g_01675
OG0000632	Prbd.g_00094	Prar.g_01676
OG0000633	Prbd.g_00095	Prar.g_01677
OG0000634	Prbd.g_00098	Prar.g_01680
OG0000635	Prbd.g_00099	Prar.g_01681
OG0000636	Prbd.g_00101	Prar.g_01683
OG0000637	Prbd.g_00103	Prar.g_01685
OG0000638	Prbd.g_00104	Prar.g_01686
OG0000639	Prbd.g_00105	Prar.g_01687
OG0000640	Prbd.g_00106	Prar.g_01688
OG0000641	Prbd.g_00110	Prar.g_01692
OG0000642	Prbd.g_00111	Prar.g_01693
OG0000643	Prbd.g_00112	Prar.g_01694
OG0000644	Prbd.g_00113	Prar.g_01695
OG0000645	Prbd.g_00114	Prar.g_01696
OG0000646	Prbd.g_00116	Prar.g_01698
OG0000647	Prbd.g_00117	Prar.g_01699
OG0000648	Prbd.g_00119	Prar.g_01701
OG0000649	Prbd.g_00120	Prar.g_01702
OG0000650	Prbd.g_00121	Prar.g_01703
OG0000651	Prbd.g_00122	Prar.g_01704
OG0000652	Prbd.g_00123	Prar.g_01705
OG0000653	Prbd.g_00125	Prar.g_01707
OG0000654	Prbd.g_00126	Prar.g_01708
OG0000655	Prbd.g_00127	Prar.g_01709
OG0000656	Prbd.g_00130	Prar.g_01712
OG0000657	Prbd.g_00138	Prar.g_01719
OG0000658	Prbd.g_00139	Prar.g_01720
OG0000659	Prbd.g_00140	Prar.g_01721
OG0000660	Prbd.g_00144	Prar.g_01725
OG0000661	Prbd.g_00146	Prar.g_01727
OG0000662	Prbd.g_00148	Prar.g_01729
OG0000663	Prbd.g_00150	Prar.g_01731
OG0000664	Prbd.g_00151	Prar.g_01732
OG0000665	Prbd.g_00155	Prar.g_01736
OG0000666	Prbd.g_00156	Prar.g_01737
OG0000667	Prbd.g_00160	Prar.g_01742
OG0000668	Prbd.g_00190	Prar.g_01759
OG0000669	Prbd.g_00197	Prar.g_01767
OG0000670	Prbd.g_00199	Prar.g_01769
OG0000671	Prbd.g_00201	Prar.g_01771
OG0000672	Prbd.g_00204	Prar.g_01774
OG0000673	Prbd.g_00207	Prar.g_01777
OG0000674	Prbd.g_00209	Prar.g_01779
OG0000675	Prbd.g_00210	Prar.g_01780
OG0000676	Prbd.g_00212	Prar.g_01782
OG0000677	Prbd.g_00213	Prar.g_01783
OG0000678	Prbd.g_00215	Prar.g_01785
OG0000679	Prbd.g_00219	Prar.g_01789
OG0000680	Prbd.g_00220	Prar.g_01790
OG0000681	Prbd.g_00222	Prar.g_01792
OG0000682	Prbd.g_00223	Prar.g_01793
OG0000683	Prbd.g_00224	Prar.g_01794
OG0000684	Prbd.g_00226	Prar.g_01795
OG0000685	Prbd.g_00228	Prar.g_01797
OG0000686	Prbd.g_00229	Prar.g_01798
OG0000687	Prbd.g_00230	Prar.g_01799
OG0000688	Prbd.g_00233	Prar.g_01802
OG0000689	Prbd.g_00234	Prar.g_01803
OG0000690	Prbd.g_00235	Prar.g_01804
OG0000691	Prbd.g_00236	Prar.g_01805
OG0000692	Prbd.g_00238	Prar.g_01807
OG0000693	Prbd.g_00239	Prar.g_01808
OG0000694	Prbd.g_00240	Prar.g_01809
OG0000695	Prbd.g_00242	Prar.g_01811
OG0000696	Prbd.g_00243	Prar.g_01812
OG0000697	Prbd.g_00244	Prar.g_01813
OG0000698	Prbd.g_00247	Prar.g_01816
OG0000699	Prbd.g_00248	Prar.g_01817
OG0000700	Prbd.g_00249	Prar.g_01818
OG0000701	Prbd.g_00250	Prar.g_01819
OG0000702	Prbd.g_00252	Prar.g_01821
OG0000703	Prbd.g_00253	Prar.g_01822
OG0000704	Prbd.g_00254	Prar.g_01823
OG0000705	Prbd.g_00258	Prar.g_01827
OG0000706	Prbd.g_00259	Prar.g_01828
OG0000707	Prbd.g_00260	Prar.g_01829
OG0000708	Prbd.g_00261	Prar.g_01830
OG0000709	Prbd.g_00265	Prar.g_01834
OG0000710	Prbd.g_00268	Prar.g_01837
OG0000711	Prbd.g_00285	Prar.g_01853
OG0000712	Prbd.g_00287	Prar.g_01855
OG0000713	Prbd.g_00288	Prar.g_01856
OG0000714	Prbd.g_00289	Prar.g_01857
OG0000715	Prbd.g_00291	Prar.g_01859
OG0000716	Prbd.g_00293	Prar.g_01861
OG0000717	Prbd.g_00294	Prar.g_01862
OG0000718	Prbd.g_00309	Prar.g_01873
OG0000719	Prbd.g_00311	Prar.g_01875
OG0000720	Prbd.g_00320	Prar.g_01884
OG0000721	Prbd.g_00322	Prar.g_01886
OG0000722	Prbd.g_00323	Prar.g_01887
OG0000723	Prbd.g_00326	Prar.g_01890
OG0000724	Prbd.g_00335	Prar.g_01899
OG0000725	Prbd.g_00341	Prar.g_01905
OG0000726	Prbd.g_00342	Prar.g_01906
OG0000727	Prbd.g_00343	Prar.g_01907
OG0000728	Prbd.g_00345	Prar.g_01909
OG0000729	Prbd.g_00391	Prar.g_01955
OG0000730	Prbd.g_00395	Prar.g_01324
OG0000731	Prbd.g_00399	Prar.g_01320
OG0000732	Prbd.g_00408	Prar.g_01314
OG0000733	Prbd.g_00428	Prar.g_01295
OG0000734	Prbd.g_00453	Prar.g_01278
OG0000735	Prbd.g_00455	Prar.g_01276
OG0000736	Prbd.g_00456	Prar.g_01275
OG0000737	Prbd.g_00457	Prar.g_01274
OG0000738	Prbd.g_00461	Prar.g_01270
OG0000739	Prbd.g_00462	Prar.g_01269
OG0000740	Prbd.g_00463	Prar.g_01268
OG0000741	Prbd.g_00464	Prar.g_01267
OG0000742	Prbd.g_00467	Prar.g_01264
OG0000743	Prbd.g_00469	Prar.g_01262
OG0000744	Prbd.g_00470	Prar.g_01261
OG0000745	Prbd.g_00471	Prar.g_01260
OG0000746	Prbd.g_00473	Prar.g_01258
OG0000747	Prbd.g_00474	Prar.g_01257
OG0000748	Prbd.g_00477	Prar.g_01254
OG0000749	Prbd.g_00478	Prar.g_01253
OG0000750	Prbd.g_00479	Prar.g_01252
OG0000751	Prbd.g_00481	Prar.g_01250
OG0000752	Prbd.g_00483	Prar.g_01248
OG0000753	Prbd.g_00486	Prar.g_01245
OG0000754	Prbd.g_00489	Prar.g_01242
OG0000755	Prbd.g_00492	Prar.g_01239
OG0000756	Prbd.g_00493	Prar.g_01238
OG0000757	Prbd.g_00499	Prar.g_01232
OG0000758	Prbd.g_00500	Prar.g_01231
OG0000759	Prbd.g_00501	Prar.g_01230
OG0000760	Prbd.g_00502	Prar.g_01229
OG0000761	Prbd.g_00503	Prar.g_01228
OG0000762	Prbd.g_00504	Prar.g_01227
OG0000763	Prbd.g_00506	Prar.g_01225
OG0000764	Prbd.g_00507	Prar.g_01224
OG0000765	Prbd.g_00516	Prar.g_01215
OG0000766	Prbd.g_00517	Prar.g_01214
OG0000767	Prbd.g_00519	Prar.g_01212
OG0000768	Prbd.g_00520	Prar.g_01211
OG0000769	Prbd.g_00522	Prar.g_01209
OG0000770	Prbd.g_00524	Prar.g_01207
OG0000771	Prbd.g_01921	Prar.g_00376
OG0000772	Prbd.g_01858	Prar.g_00976
OG0000773	Prbd.g_01810	Prar.g_00964
OG0000774	Prbd.g_01808	Prar.g_00962
OG0000775	Prbd.g_01806	Prar.g_00960
OG0000776	Prbd.g_01805	Prar.g_00959
OG0000777	Prbd.g_01804	Prar.g_00958
OG0000778	Prbd.g_01803	Prar.g_00957
OG0000779	Prbd.g_01799	Prar.g_00953
OG0000780	Prbd.g_01798	Prar.g_00952
OG0000781	Prbd.g_01795	Prar.g_00949
OG0000782	Prbd.g_01794	Prar.g_00948
OG0000783	Prbd.g_01793	Prar.g_00947
OG0000784	Prbd.g_01792	Prar.g_00946
OG0000785	Prbd.g_01790	Prar.g_00944
OG0000786	Prbd.g_01788	Prar.g_00942
OG0000787	Prbd.g_01787	Prar.g_00941
OG0000788	Prbd.g_01777	Prar.g_00924
OG0000789	Prbd.g_01774	Prar.g_00921
OG0000790	Prbd.g_01759	Prar.g_00906
OG0000791	Prbd.g_01757	Prar.g_00904
OG0000792	Prbd.g_01756	Prar.g_00903
OG0000793	Prbd.g_01753	Prar.g_00900
OG0000794	Prbd.g_01752	Prar.g_00899
OG0000795	Prbd.g_01751	Prar.g_00898
OG0000796	Prbd.g_01747	Prar.g_00894
OG0000797	Prbd.g_01746	Prar.g_00893
OG0000799	Prbd.g_01707	Prar.g_00357
OG0000800	Prbd.g_01706	Prar.g_00356
OG0000801	Prbd.g_01705	Prar.g_00355
OG0000802	Prbd.g_01703	Prar.g_00353
OG0000803	Prbd.g_01701	Prar.g_00351
OG0000804	Prbd.g_01700	Prar.g_00350
OG0000805	Prbd.g_01698	Prar.g_00348
OG0000806	Prbd.g_01696	Prar.g_00346
OG0000807	Prbd.g_01695	Prar.g_00345
OG0000808	Prbd.g_01694	Prar.g_00344
OG0000809	Prbd.g_01691	Prar.g_00341
OG0000810	Prbd.g_01690	Prar.g_00340
OG0000811	Prbd.g_01686	Prar.g_00336
OG0000812	Prbd.g_01684	Prar.g_00842
OG0000813	Prbd.g_01683	Prar.g_00841
OG0000814	Prbd.g_01681	Prar.g_00839
OG0000815	Prbd.g_01680	Prar.g_00838
OG0000816	Prbd.g_01678	Prar.g_00836
OG0000817	Prbd.g_01677	Prar.g_00835
OG0000818	Prbd.g_01672	Prar.g_00830
OG0000819	Prbd.g_01671	Prar.g_00829
OG0000820	Prbd.g_01670	Prar.g_00828
OG0000821	Prbd.g_01666	Prar.g_00824
OG0000822	Prbd.g_01665	Prar.g_00823
OG0000823	Prbd.g_01664	Prar.g_00822
OG0000824	Prbd.g_01661	Prar.g_00819
OG0000825	Prbd.g_01660	Prar.g_00818
OG0000826	Prbd.g_01659	Prar.g_00817
OG0000827	Prbd.g_01658	Prar.g_00816
OG0000828	Prbd.g_01655	Prar.g_00813
OG0000829	Prbd.g_01654	Prar.g_00812
OG0000830	Prbd.g_01653	Prar.g_00811
OG0000831	Prbd.g_01651	Prar.g_00809
OG0000832	Prbd.g_01645	Prar.g_00803
OG0000833	Prbd.g_01637	Prar.g_00795
OG0000834	Prbd.g_01636	Prar.g_00794
OG0000835	Prbd.g_01635	Prar.g_00793
OG0000836	Prbd.g_01634	Prar.g_00792
OG0000837	Prbd.g_01633	Prar.g_00791
OG0000838	Prbd.g_01631	Prar.g_00789
OG0000839	Prbd.g_01630	Prar.g_00788
OG0000840	Prbd.g_01629	Prar.g_00787
OG0000841	Prbd.g_01628	Prar.g_00786
OG0000842	Prbd.g_01627	Prar.g_00785
OG0000843	Prbd.g_01626	Prar.g_00784
OG0000844	Prbd.g_01625	Prar.g_00783
OG0000845	Prbd.g_01624	Prar.g_00782
OG0000846	Prbd.g_01623	Prar.g_00781
OG0000847	Prbd.g_01622	Prar.g_00780
OG0000848	Prbd.g_01621	Prar.g_00779
OG0000849	Prbd.g_01620	Prar.g_00778
OG0000850	Prbd.g_01617	Prar.g_00776
OG0000851	Prbd.g_01616	Prar.g_00775
OG0000852	Prbd.g_01615	Prar.g_00774
OG0000853	Prbd.g_01611	Prar.g_00770
OG0000854	Prbd.g_01609	Prar.g_00768
OG0000855	Prbd.g_01608	Prar.g_00767
OG0000856	Prbd.g_01593	Prar.g_00753
OG0000857	Prbd.g_01566	Prar.g_00725
OG0000858	Prbd.g_01531	Prar.g_01149
OG0000859	Prbd.g_01530	Prar.g_01148
OG0000860	Prbd.g_01523	Prar.g_01141
OG0000861	Prbd.g_01522	Prar.g_01140
OG0000862	Prbd.g_01521	Prar.g_01139
OG0000863	Prbd.g_01519	Prar.g_01137
OG0000864	Prbd.g_01518	Prar.g_01136
OG0000865	Prbd.g_01517	Prar.g_01135
OG0000866	Prbd.g_01516	Prar.g_01134
OG0000867	Prbd.g_01515	Prar.g_01133
OG0000868	Prbd.g_01514	Prar.g_01132
OG0000869	Prbd.g_01510	Prar.g_01128
OG0000870	Prbd.g_01505	Prar.g_01123
OG0000871	Prbd.g_01504	Prar.g_01122
OG0000872	Prbd.g_01503	Prar.g_01121
OG0000873	Prbd.g_01500	Prar.g_01965
OG0000874	Prbd.g_01497	Prar.g_01968
OG0000875	Prbd.g_01496	Prar.g_01969
OG0000876	Prbd.g_01495	Prar.g_01970
OG0000877	Prbd.g_01493	Prar.g_01963
OG0000878	Prbd.g_01492	Prar.g_01962
OG0000879	Prbd.g_01491	Prar.g_01961
OG0000880	Prbd.g_01490	Prar.g_01960
OG0000881	Prbd.g_01486	Prar.g_00595, Prar.g_01956
OG0000882	Prbd.g_01481	Prar.g_00600
OG0000883	Prbd.g_01479	Prar.g_00601
OG0000884	Prbd.g_01477	Prar.g_00603
OG0000885	Prbd.g_01476	Prar.g_00604
OG0000886	Prbd.g_01475	Prar.g_00605
OG0000887	Prbd.g_01474	Prar.g_00606
OG0000888	Prbd.g_01472	Prar.g_00608
OG0000889	Prbd.g_01470	Prar.g_00610
OG0000890	Prbd.g_01469	Prar.g_00611
OG0000891	Prbd.g_01468	Prar.g_00612
OG0000892	Prbd.g_01466	Prar.g_01119
OG0000893	Prbd.g_01463	Prar.g_01114
OG0000894	Prbd.g_01461	Prar.g_01112
OG0000895	Prbd.g_01458	Prar.g_01109
OG0000896	Prbd.g_01457	Prar.g_01108
OG0000897	Prbd.g_01455	Prar.g_01106
OG0000898	Prbd.g_01454	Prar.g_01105
OG0000899	Prbd.g_01453	Prar.g_01104
OG0000900	Prbd.g_01452	Prar.g_01103
OG0000901	Prbd.g_01449	Prar.g_01100
OG0000902	Prbd.g_01447	Prar.g_01098
OG0000903	Prbd.g_01444	Prar.g_01095
OG0000904	Prbd.g_01442	Prar.g_01093
OG0000905	Prbd.g_01437	Prar.g_01088
OG0000906	Prbd.g_01436	Prar.g_01087
OG0000907	Prbd.g_01433	Prar.g_01069
OG0000908	Prbd.g_01430	Prar.g_01066
OG0000909	Prbd.g_01429	Prar.g_01065
OG0000910	Prbd.g_01428	Prar.g_01064
OG0000911	Prbd.g_01426	Prar.g_01062
OG0000912	Prbd.g_01425	Prar.g_01061
OG0000913	Prbd.g_01424	Prar.g_01060
OG0000914	Prbd.g_01423	Prar.g_01059
OG0000915	Prbd.g_01422	Prar.g_01058
OG0000916	Prbd.g_01421	Prar.g_01057
OG0000917	Prbd.g_01420	Prar.g_01056
OG0000918	Prbd.g_01419	Prar.g_01055
OG0000919	Prbd.g_01418	Prar.g_01054
OG0000920	Prbd.g_01417	Prar.g_01053
OG0000921	Prbd.g_01416	Prar.g_01052
OG0000922	Prbd.g_01415	Prar.g_01051
OG0000923	Prbd.g_01411	Prar.g_01047
OG0000924	Prbd.g_01410	Prar.g_01046
OG0000925	Prbd.g_01409	Prar.g_01045
OG0000926	Prbd.g_01408	Prar.g_01044
OG0000927	Prbd.g_01406	Prar.g_01042
OG0000928	Prbd.g_01405	Prar.g_01041
OG0000929	Prbd.g_01404	Prar.g_01040
OG0000930	Prbd.g_01403	Prar.g_01039
OG0000931	Prbd.g_01402	Prar.g_01038
OG0000932	Prbd.g_01401	Prar.g_01037
OG0000933	Prbd.g_01397	Prar.g_01033
OG0000934	Prbd.g_01395	Prar.g_01031
OG0000935	Prbd.g_01394	Prar.g_01030
OG0000936	Prbd.g_01393	Prar.g_01029
OG0000937	Prbd.g_01392	Prar.g_01028
OG0000938	Prbd.g_01390	Prar.g_01026
OG0000939	Prbd.g_01389	Prar.g_01025
OG0000940	Prbd.g_01382	Prar.g_01019
OG0000941	Prbd.g_01380	Prar.g_01017
OG0000942	Prbd.g_01378	Prar.g_01015
OG0000943	Prbd.g_01377	Prar.g_01014
OG0000944	Prbd.g_01376	Prar.g_01013
OG0000945	Prbd.g_01375	Prar.g_01012
OG0000946	Prbd.g_01371	Prar.g_00617
OG0000947	Prbd.g_01369	Prar.g_00619
OG0000948	Prbd.g_01368	Prar.g_00620
OG0000949	Prbd.g_01365	Prar.g_00623
OG0000950	Prbd.g_01360	Prar.g_00628
OG0000951	Prbd.g_01356	Prar.g_00632
OG0000952	Prbd.g_01352	Prar.g_00636
OG0000953	Prbd.g_01349	Prar.g_00639
OG0000954	Prbd.g_01345	Prar.g_00643
OG0000955	Prbd.g_01344	Prar.g_00644
OG0000956	Prbd.g_01342	Prar.g_00646
OG0000957	Prbd.g_01337	Prar.g_00651
OG0000958	Prbd.g_01336	Prar.g_00652
OG0000959	Prbd.g_01332	Prar.g_00656
OG0000960	Prbd.g_01331	Prar.g_00657
OG0000961	Prbd.g_01329	Prar.g_00659
OG0000962	Prbd.g_01327	Prar.g_00661
OG0000963	Prbd.g_01323	Prar.g_00664
OG0000964	Prbd.g_01321	Prar.g_00665
OG0000965	Prbd.g_01320	Prar.g_00666
OG0000966	Prbd.g_01312	Prar.g_00673
OG0000967	Prbd.g_01308	Prar.g_00677
OG0000968	Prbd.g_01306	Prar.g_00679
OG0000969	Prbd.g_01305	Prar.g_00680
OG0000970	Prbd.g_01304	Prar.g_00681
OG0000971	Prbd.g_01303	Prar.g_00682
OG0000972	Prbd.g_01302	Prar.g_00683
OG0000973	Prbd.g_01301	Prar.g_00684
OG0000974	Prbd.g_01300	Prar.g_00685
OG0000975	Prbd.g_01299	Prar.g_00686
OG0000976	Prbd.g_01298	Prar.g_00687
OG0000977	Prbd.g_01297	Prar.g_00688
OG0000978	Prbd.g_01296	Prar.g_00689
OG0000979	Prbd.g_01293	Prar.g_00692
OG0000980	Prbd.g_01291	Prar.g_00694
OG0000981	Prbd.g_01289	Prar.g_00696
OG0000982	Prbd.g_01287	Prar.g_00698
OG0000983	Prbd.g_01286	Prar.g_00699
OG0000984	Prbd.g_01285	Prar.g_00700
OG0000985	Prbd.g_01282	Prar.g_00703
OG0000986	Prbd.g_01280	Prar.g_00705
OG0000987	Prbd.g_01279	Prar.g_00706
OG0000988	Prbd.g_01276	Prar.g_00709
OG0000989	Prbd.g_01273	Prar.g_00073
OG0000990	Prbd.g_01270	Prar.g_00070
OG0000991	Prbd.g_01269	Prar.g_00069
OG0000992	Prbd.g_01267	Prar.g_00067
OG0000993	Prbd.g_01266	Prar.g_00066
OG0000994	Prbd.g_01265	Prar.g_00065
OG0000995	Prbd.g_01261	Prar.g_00061
OG0000996	Prbd.g_01260	Prar.g_00060
OG0000997	Prbd.g_01259	Prar.g_00059
OG0000998	Prbd.g_01257	Prar.g_00057
OG0000999	Prbd.g_01256	Prar.g_00056
OG0001000	Prbd.g_01253	Prar.g_00053
OG0001001	Prbd.g_01251	Prar.g_00051
OG0001002	Prbd.g_01247	Prar.g_00047
OG0001003	Prbd.g_01245	Prar.g_00046
OG0001004	Prbd.g_01244	Prar.g_00045
OG0001005	Prbd.g_01243	Prar.g_00044
OG0001006	Prbd.g_01239	Prar.g_00040
OG0001007	Prbd.g_01237	Prar.g_00038
OG0001008	Prbd.g_00805	Prar.g_00485
OG0001009	Prbd.g_01210	Prar.g_00011
OG0001010	Prbd.g_01209	Prar.g_00010
OG0001011	Prbd.g_01208	Prar.g_00009
OG0001012	Prbd.g_01195	Prar.g_00577
OG0001013	Prbd.g_01189	Prar.g_00571
OG0001014	Prbd.g_01186	Prar.g_00568
OG0001015	Prbd.g_01185	Prar.g_00567
OG0001016	Prbd.g_01171	Prar.g_00255
OG0001017	Prbd.g_01167	Prar.g_00251
OG0001018	Prbd.g_01164	Prar.g_00248
OG0001019	Prbd.g_01155	Prar.g_00239
OG0001020	Prbd.g_01154	Prar.g_00238
OG0001021	Prbd.g_01153	Prar.g_00237
OG0001022	Prbd.g_01150	Prar.g_00234
OG0001023	Prbd.g_01149	Prar.g_00233
OG0001024	Prbd.g_01146	Prar.g_00230
OG0001025	Prbd.g_01140	Prar.g_00224
OG0001026	Prbd.g_01133	Prar.g_00217
OG0001027	Prbd.g_01132	Prar.g_00216
OG0001028	Prbd.g_01130	Prar.g_00214
OG0001029	Prbd.g_01128	Prar.g_00213
OG0001030	Prbd.g_01113	Prar.g_00198
OG0001031	Prbd.g_01054	Prar.g_00141
OG0001032	Prbd.g_01053	Prar.g_00140
OG0001033	Prbd.g_01032	Prar.g_00119
OG0001034	Prbd.g_01003	Prar.g_00091
OG0001035	Prbd.g_00985	Prar.g_00333
OG0001036	Prbd.g_00980	Prar.g_00328
OG0001037	Prbd.g_00979	Prar.g_00327
OG0001038	Prbd.g_00961	Prar.g_00309
OG0001039	Prbd.g_00958	Prar.g_00306
OG0001040	Prbd.g_00956	Prar.g_00304
OG0001041	Prbd.g_00952	Prar.g_00300
OG0001042	Prbd.g_00935	Prar.g_00283
OG0001043	Prbd.g_00934	Prar.g_00282
OG0001044	Prbd.g_00906	Prar.g_00393
OG0001045	Prbd.g_00897	Prar.g_00402
OG0001046	Prbd.g_00859	Prar.g_00440
OG0001047	Prbd.g_00803	Prar.g_00487
OG0001048	Prbd.g_00802	Prar.g_00488
OG0001049	Prbd.g_00800	Prar.g_00490
OG0001050	Prbd.g_00799	Prar.g_00491
OG0001051	Prbd.g_00798	Prar.g_00492
OG0001052	Prbd.g_00771	Prar.g_00521
OG0001053	Prbd.g_00759	Prar.g_00533
OG0001054	Prbd.g_00744	Prar.g_01329
OG0001055	Prbd.g_00725	Prar.g_01347
OG0001056	Prbd.g_00706	Prar.g_01366
OG0001057	Prbd.g_00701	Prar.g_01371
OG0001058	Prbd.g_00693	Prar.g_01379
OG0001059	Prbd.g_00689	Prar.g_01383
OG0001060	Prbd.g_00682	Prar.g_01390
OG0001061	Prbd.g_00669	Prar.g_01403
OG0001062	Prbd.g_00667	Prar.g_01405
OG0001063	Prbd.g_00665	Prar.g_01407
OG0001064	Prbd.g_00664	Prar.g_01408
OG0001065	Prbd.g_00663	Prar.g_01409
OG0001066	Prbd.g_00662	Prar.g_01410
OG0001067	Prbd.g_00661	Prar.g_01411
OG0001068	Prbd.g_00660	Prar.g_01412
OG0001069	Prbd.g_00659	Prar.g_01413
OG0001070	Prbd.g_00656	Prar.g_01416
OG0001071	Prbd.g_00655	Prar.g_01417
OG0001072	Prbd.g_00654	Prar.g_01419
OG0001073	Prbd.g_00640	Prar.g_01434
OG0001074	Prbd.g_00629	Prar.g_01445
OG0001075	Prbd.g_00628	Prar.g_01446
OG0001076	Prbd.g_00620	Prar.g_01454
OG0001077	Prbd.g_00616	Prar.g_01458
OG0001078	Prbd.g_00608	Prar.g_01466
OG0001079	Prbd.g_00597	Prar.g_01477
OG0001080	Prbd.g_00591	Prar.g_01483
OG0001081	Prbd.g_00589	Prar.g_01485
OG0001082	Prbd.g_00588	Prar.g_01486
OG0001083	Prbd.g_00583	Prar.g_01491
OG0001084	Prbd.g_00582	Prar.g_01492
OG0001085	Prbd.g_00574	Prar.g_01500
OG0001086	Prbd.g_00573	Prar.g_01501
OG0001087	Prbd.g_00556	Prar.g_01518
OG0001088	Prbd.g_00555	Prar.g_01519
OG0001089	Prbd.g_00547	Prar.g_01527
OG0001090	Prbd.g_00008	Prar.g_01600
OG0001091	Prbd.g_00010	Prar.g_01602
OG0001092	Prbd.g_00011	Prar.g_01603
OG0001093	Prbd.g_00016	Prar.g_01608
OG0001094	Prbd.g_00096	Prar.g_01678
OG0001095	Prbd.g_00115	Prar.g_01697
OG0001096	Prbd.g_00128	Prar.g_01710
OG0001097	Prbd.g_00147	Prar.g_01728
OG0001098	Prbd.g_00162	Prar.g_01744
OG0001099	Prbd.g_00194	Prar.g_01764
OG0001100	Prbd.g_00198	Prar.g_01768
OG0001101	Prbd.g_00200	Prar.g_01770
OG0001102	Prbd.g_00203	Prar.g_01773
OG0001103	Prbd.g_00205	Prar.g_01775
OG0001104	Prbd.g_00227	Prar.g_01796
OG0001105	Prbd.g_00231	Prar.g_01800
OG0001106	Prbd.g_00255	Prar.g_01824
