Orthogroup	Prbd	Prap
OG0000562	Prbd.g_00686	Prap.g_01213
OG0000563	Prbd.g_00685	Prap.g_01212
OG0000564	Prbd.g_00684	Prap.g_01211
OG0000565	Prbd.g_00681	Prap.g_01209
OG0000566	Prbd.g_00679	Prap.g_01205
OG0000567	Prbd.g_00675	Prap.g_01201
OG0000568	Prbd.g_00674	Prap.g_01200
OG0000569	Prbd.g_00673	Prap.g_01199
OG0000570	Prbd.g_00672	Prap.g_01198
OG0000571	Prbd.g_00670	Prap.g_01196
OG0000572	Prbd.g_00657	Prap.g_01182
OG0000573	Prbd.g_00652	Prap.g_01176
OG0000574	Prbd.g_00651	Prap.g_01175
OG0000575	Prbd.g_00647	Prap.g_01171
OG0000576	Prbd.g_00645	Prap.g_01169
OG0000577	Prbd.g_00644	Prap.g_01168
OG0000578	Prbd.g_00643	Prap.g_01167
OG0000579	Prbd.g_00642	Prap.g_01166
OG0000580	Prbd.g_00641	Prap.g_01165
OG0000581	Prbd.g_00639	Prap.g_01162
OG0000582	Prbd.g_00636	Prap.g_01159
OG0000583	Prbd.g_00635	Prap.g_01158
OG0000584	Prbd.g_00634	Prap.g_01157
OG0000585	Prbd.g_00632	Prap.g_01155
OG0000586	Prbd.g_00631	Prap.g_01154
OG0000587	Prbd.g_00630	Prap.g_01153
OG0000588	Prbd.g_00626	Prap.g_01149
OG0000589	Prbd.g_00623	Prap.g_01147
OG0000590	Prbd.g_00622	Prap.g_01146
OG0000591	Prbd.g_00619	Prap.g_01142
OG0000592	Prbd.g_00618	Prap.g_01141
OG0000593	Prbd.g_00612	Prap.g_00395
OG0000594	Prbd.g_00611	Prap.g_00394
OG0000595	Prbd.g_00610	Prap.g_00393
OG0000596	Prbd.g_00606	Prap.g_00389
OG0000597	Prbd.g_00604	Prap.g_00386
OG0000598	Prbd.g_00603	Prap.g_00385
OG0000599	Prbd.g_00600	Prap.g_00382
OG0000600	Prbd.g_00599	Prap.g_00381
OG0000601	Prbd.g_00598	Prap.g_00380
OG0000602	Prbd.g_00596	Prap.g_00378
OG0000603	Prbd.g_00595	Prap.g_00377
OG0000604	Prbd.g_00594	Prap.g_00376
OG0000605	Prbd.g_00593	Prap.g_00375
OG0000606	Prbd.g_00590	Prap.g_00372
OG0000607	Prbd.g_00587	Prap.g_00369
OG0000608	Prbd.g_00586	Prap.g_00368
OG0000609	Prbd.g_00585	Prap.g_00367
OG0000610	Prbd.g_00580	Prap.g_00361
OG0000611	Prbd.g_00577	Prap.g_00358
OG0000612	Prbd.g_00576	Prap.g_00357
OG0000613	Prbd.g_00571	Prap.g_00828
OG0000614	Prbd.g_00552	Prap.g_00807
OG0000615	Prbd.g_00544	Prap.g_00796
OG0000616	Prbd.g_00540	Prap.g_01489
OG0000617	Prbd.g_00013	Prap.g_00341
OG0000618	Prbd.g_00014	Prap.g_00340
OG0000619	Prbd.g_00015	Prap.g_00339
OG0000620	Prbd.g_00018	Prap.g_00336
OG0000621	Prbd.g_00019	Prap.g_00335
OG0000622	Prbd.g_00020	Prap.g_00334
OG0000623	Prbd.g_00021	Prap.g_00333
OG0000624	Prbd.g_00022	Prap.g_00331
OG0000625	Prbd.g_00023	Prap.g_00330
OG0000626	Prbd.g_00024	Prap.g_00329
OG0000627	Prbd.g_00025	Prap.g_00328
OG0000628	Prbd.g_00026	Prap.g_00327
OG0000629	Prbd.g_00027	Prap.g_00326
OG0000630	Prbd.g_00030	Prap.g_00323
OG0000631	Prbd.g_00093	Prap.g_00683
OG0000632	Prbd.g_00094	Prap.g_00682
OG0000633	Prbd.g_00095	Prap.g_00681
OG0000634	Prbd.g_00098	Prap.g_00787
OG0000635	Prbd.g_00099	Prap.g_00786
OG0000636	Prbd.g_00101	Prap.g_00784
OG0000637	Prbd.g_00103	Prap.g_00782
OG0000638	Prbd.g_00104	Prap.g_00781
OG0000639	Prbd.g_00105	Prap.g_00780
OG0000640	Prbd.g_00106	Prap.g_00779
OG0000641	Prbd.g_00110	Prap.g_00775
OG0000642	Prbd.g_00111	Prap.g_00774
OG0000643	Prbd.g_00112	Prap.g_00773
OG0000644	Prbd.g_00113	Prap.g_00772
OG0000645	Prbd.g_00114	Prap.g_00771
OG0000646	Prbd.g_00116	Prap.g_00769
OG0000647	Prbd.g_00117	Prap.g_00767
OG0000648	Prbd.g_00119	Prap.g_00765
OG0000649	Prbd.g_00120	Prap.g_00764
OG0000650	Prbd.g_00121	Prap.g_00763
OG0000651	Prbd.g_00122	Prap.g_00762
OG0000652	Prbd.g_00123	Prap.g_00761
OG0000653	Prbd.g_00125	Prap.g_00759
OG0000654	Prbd.g_00126	Prap.g_00758
OG0000655	Prbd.g_00127	Prap.g_00757
OG0000656	Prbd.g_00130	Prap.g_00754
OG0000657	Prbd.g_00138	Prap.g_00746
OG0000658	Prbd.g_00139	Prap.g_00744
OG0000659	Prbd.g_00140	Prap.g_00743
OG0000660	Prbd.g_00144	Prap.g_00739
OG0000661	Prbd.g_00146	Prap.g_00737
OG0000662	Prbd.g_00148	Prap.g_00735
OG0000663	Prbd.g_00150	Prap.g_00733
OG0000664	Prbd.g_00151	Prap.g_00732
OG0000665	Prbd.g_00155	Prap.g_00726
OG0000666	Prbd.g_00156	Prap.g_00725
OG0000667	Prbd.g_00160	Prap.g_00721
OG0000668	Prbd.g_00190	Prap.g_00660
OG0000669	Prbd.g_00197	Prap.g_00869
OG0000670	Prbd.g_00199	Prap.g_00866
OG0000671	Prbd.g_00201	Prap.g_00863
OG0000672	Prbd.g_00204	Prap.g_00860
OG0000673	Prbd.g_00207	Prap.g_00857
OG0000674	Prbd.g_00209	Prap.g_00855
OG0000675	Prbd.g_00210	Prap.g_00854
OG0000676	Prbd.g_00212	Prap.g_00852
OG0000677	Prbd.g_00213	Prap.g_00851
OG0000678	Prbd.g_00215	Prap.g_00849
OG0000679	Prbd.g_00219	Prap.g_00845
OG0000680	Prbd.g_00220	Prap.g_00844
OG0000681	Prbd.g_00222	Prap.g_00841
OG0000682	Prbd.g_00223	Prap.g_00840
OG0000683	Prbd.g_00224	Prap.g_00839
OG0000684	Prbd.g_00226	Prap.g_00837
OG0000685	Prbd.g_00228	Prap.g_00835
OG0000686	Prbd.g_00229	Prap.g_00834
OG0000687	Prbd.g_00230	Prap.g_00833
OG0000688	Prbd.g_00233	Prap.g_00353
OG0000689	Prbd.g_00234	Prap.g_00352
OG0000690	Prbd.g_00235	Prap.g_00351
OG0000691	Prbd.g_00236	Prap.g_00350
OG0000692	Prbd.g_00238	Prap.g_00348
OG0000693	Prbd.g_00239	Prap.g_00347
OG0000694	Prbd.g_00240	Prap.g_00346
OG0000695	Prbd.g_00242	Prap.g_00679
OG0000696	Prbd.g_00243	Prap.g_00678
OG0000697	Prbd.g_00244	Prap.g_00677
OG0000698	Prbd.g_00247	Prap.g_00239
OG0000699	Prbd.g_00248	Prap.g_00240
OG0000700	Prbd.g_00249	Prap.g_00241
OG0000701	Prbd.g_00250	Prap.g_00242
OG0000702	Prbd.g_00252	Prap.g_00244
OG0000703	Prbd.g_00253	Prap.g_00245
OG0000704	Prbd.g_00254	Prap.g_00247
OG0000705	Prbd.g_00258	Prap.g_00250
OG0000706	Prbd.g_00259	Prap.g_00251
OG0000707	Prbd.g_00260	Prap.g_00252
OG0000708	Prbd.g_00261	Prap.g_00254
OG0000709	Prbd.g_00265	Prap.g_00258
OG0000710	Prbd.g_00268	Prap.g_00261
OG0000711	Prbd.g_00285	Prap.g_00279
OG0000712	Prbd.g_00287	Prap.g_00280
OG0000713	Prbd.g_00288	Prap.g_00281
OG0000714	Prbd.g_00289	Prap.g_00282
OG0000715	Prbd.g_00291	Prap.g_00284
OG0000716	Prbd.g_00293	Prap.g_00286
OG0000717	Prbd.g_00294	Prap.g_00287
OG0000718	Prbd.g_00309	Prap.g_00291
OG0000719	Prbd.g_00311	Prap.g_00293
OG0000720	Prbd.g_00320	Prap.g_00305
OG0000721	Prbd.g_00322	Prap.g_00309
OG0000722	Prbd.g_00323	Prap.g_00310
OG0000723	Prbd.g_00326	Prap.g_00314
OG0000724	Prbd.g_00335	Prap.g_00703
OG0000725	Prbd.g_00341	Prap.g_00709
OG0000726	Prbd.g_00342	Prap.g_00710
OG0000727	Prbd.g_00343	Prap.g_00711
OG0000728	Prbd.g_00345	Prap.g_00713
OG0000729	Prbd.g_00391	Prap.g_00539
OG0000730	Prbd.g_00395	Prap.g_00498
OG0000731	Prbd.g_00399	Prap.g_01366
OG0000732	Prbd.g_00408	Prap.g_01538
OG0000733	Prbd.g_00428	Prap.g_01882
OG0000734	Prbd.g_00453	Prap.g_00472
OG0000735	Prbd.g_00455	Prap.g_00470
OG0000736	Prbd.g_00456	Prap.g_00469
OG0000737	Prbd.g_00457	Prap.g_00468
OG0000738	Prbd.g_00461	Prap.g_00464
OG0000739	Prbd.g_00462	Prap.g_00463
OG0000740	Prbd.g_00463	Prap.g_00462
OG0000741	Prbd.g_00464	Prap.g_00460
OG0000742	Prbd.g_00467	Prap.g_00457
OG0000743	Prbd.g_00469	Prap.g_00455
OG0000744	Prbd.g_00470	Prap.g_00454
OG0000745	Prbd.g_00471	Prap.g_00453
OG0000746	Prbd.g_00473	Prap.g_00451
OG0000747	Prbd.g_00474	Prap.g_00450
OG0000748	Prbd.g_00477	Prap.g_00446
OG0000749	Prbd.g_00478	Prap.g_00445
OG0000750	Prbd.g_00479	Prap.g_00444
OG0000751	Prbd.g_00481	Prap.g_00441
OG0000752	Prbd.g_00483	Prap.g_00439
OG0000753	Prbd.g_00486	Prap.g_00437
OG0000754	Prbd.g_00489	Prap.g_00434
OG0000755	Prbd.g_00492	Prap.g_00428
OG0000756	Prbd.g_00493	Prap.g_00427
OG0000757	Prbd.g_00499	Prap.g_00420
OG0000758	Prbd.g_00500	Prap.g_00419
OG0000759	Prbd.g_00501	Prap.g_00418
OG0000760	Prbd.g_00502	Prap.g_00417
OG0000761	Prbd.g_00503	Prap.g_00416
OG0000762	Prbd.g_00504	Prap.g_00415
OG0000763	Prbd.g_00506	Prap.g_00413
OG0000764	Prbd.g_00507	Prap.g_00412
OG0000765	Prbd.g_00516	Prap.g_00404
OG0000766	Prbd.g_00517	Prap.g_00403
OG0000767	Prbd.g_00519	Prap.g_00401
OG0000768	Prbd.g_00520	Prap.g_00400
OG0000769	Prbd.g_00522	Prap.g_00398
OG0000770	Prbd.g_00524	Prap.g_01136
OG0000771	Prbd.g_01921	Prap.g_00217
OG0000772	Prbd.g_01858	Prap.g_01853
OG0000773	Prbd.g_01810	Prap.g_00552
OG0000774	Prbd.g_01808	Prap.g_00554
OG0000775	Prbd.g_01806	Prap.g_00556
OG0000776	Prbd.g_01805	Prap.g_00557
OG0000777	Prbd.g_01804	Prap.g_00558
OG0000778	Prbd.g_01803	Prap.g_00559
OG0000779	Prbd.g_01799	Prap.g_00563
OG0000780	Prbd.g_01798	Prap.g_00564
OG0000781	Prbd.g_01795	Prap.g_00568
OG0000782	Prbd.g_01794	Prap.g_00569
OG0000783	Prbd.g_01793	Prap.g_00570
OG0000784	Prbd.g_01792	Prap.g_00571
OG0000785	Prbd.g_01790	Prap.g_00573
OG0000786	Prbd.g_01788	Prap.g_00576
OG0000787	Prbd.g_01787	Prap.g_00577
OG0000788	Prbd.g_01777	Prap.g_01268
OG0000789	Prbd.g_01774	Prap.g_00220
OG0000790	Prbd.g_01759	Prap.g_00064
OG0000791	Prbd.g_01757	Prap.g_00066
OG0000792	Prbd.g_01756	Prap.g_00067
OG0000793	Prbd.g_01753	Prap.g_00070
OG0000794	Prbd.g_01752	Prap.g_00071
OG0000795	Prbd.g_01751	Prap.g_00072
OG0000796	Prbd.g_01747	Prap.g_00076
OG0000797	Prbd.g_01746	Prap.g_00077
OG0000799	Prbd.g_01707	Prap.g_00104
OG0000800	Prbd.g_01706	Prap.g_00105
OG0000801	Prbd.g_01705	Prap.g_00106
OG0000802	Prbd.g_01703	Prap.g_00108
OG0000803	Prbd.g_01701	Prap.g_00110
OG0000804	Prbd.g_01700	Prap.g_00111
OG0000805	Prbd.g_01698	Prap.g_00113
OG0000806	Prbd.g_01696	Prap.g_00115
OG0000807	Prbd.g_01695	Prap.g_00116
OG0000808	Prbd.g_01694	Prap.g_00117
OG0000809	Prbd.g_01691	Prap.g_00119
OG0000810	Prbd.g_01690	Prap.g_00120
OG0000811	Prbd.g_01686	Prap.g_00124
OG0000812	Prbd.g_01684	Prap.g_00126
OG0000813	Prbd.g_01683	Prap.g_00127
OG0000814	Prbd.g_01681	Prap.g_00129
OG0000815	Prbd.g_01680	Prap.g_00130
OG0000816	Prbd.g_01678	Prap.g_00132
OG0000817	Prbd.g_01677	Prap.g_00133
OG0000818	Prbd.g_01672	Prap.g_00138
OG0000819	Prbd.g_01671	Prap.g_00139
OG0000820	Prbd.g_01670	Prap.g_00140
OG0000821	Prbd.g_01666	Prap.g_00144
OG0000822	Prbd.g_01665	Prap.g_00145
OG0000823	Prbd.g_01664	Prap.g_00146
OG0000824	Prbd.g_01661	Prap.g_00149
OG0000825	Prbd.g_01660	Prap.g_00150
OG0000826	Prbd.g_01659	Prap.g_00151
OG0000827	Prbd.g_01658	Prap.g_00152
OG0000828	Prbd.g_01655	Prap.g_00155
OG0000829	Prbd.g_01654	Prap.g_00156
OG0000830	Prbd.g_01653	Prap.g_00157
OG0000831	Prbd.g_01651	Prap.g_00159
OG0000832	Prbd.g_01645	Prap.g_00169
OG0000833	Prbd.g_01637	Prap.g_00178
OG0000834	Prbd.g_01636	Prap.g_00179
OG0000835	Prbd.g_01635	Prap.g_00180
OG0000836	Prbd.g_01634	Prap.g_00181
OG0000837	Prbd.g_01633	Prap.g_00182
OG0000838	Prbd.g_01631	Prap.g_00184
OG0000839	Prbd.g_01630	Prap.g_00185
OG0000840	Prbd.g_01629	Prap.g_00186
OG0000841	Prbd.g_01628	Prap.g_00187
OG0000842	Prbd.g_01627	Prap.g_00188
OG0000843	Prbd.g_01626	Prap.g_00189
OG0000844	Prbd.g_01625	Prap.g_00190
OG0000845	Prbd.g_01624	Prap.g_00191
OG0000846	Prbd.g_01623	Prap.g_00192
OG0000847	Prbd.g_01622	Prap.g_00193
OG0000848	Prbd.g_01621	Prap.g_00194
OG0000849	Prbd.g_01620	Prap.g_00195
OG0000850	Prbd.g_01617	Prap.g_00197
OG0000851	Prbd.g_01616	Prap.g_00198
OG0000852	Prbd.g_01615	Prap.g_00199
OG0000853	Prbd.g_01611	Prap.g_00205
OG0000854	Prbd.g_01609	Prap.g_00207
OG0000855	Prbd.g_01608	Prap.g_00208
OG0000856	Prbd.g_01593	Prap.g_01139
OG0000857	Prbd.g_01566	Prap.g_00768
OG0000858	Prbd.g_01531	Prap.g_01786
OG0000859	Prbd.g_01530	Prap.g_01785
OG0000860	Prbd.g_01523	Prap.g_01777
OG0000861	Prbd.g_01522	Prap.g_01776
OG0000862	Prbd.g_01521	Prap.g_01775
OG0000863	Prbd.g_01519	Prap.g_01773
OG0000864	Prbd.g_01518	Prap.g_01772
OG0000865	Prbd.g_01517	Prap.g_01771
OG0000866	Prbd.g_01516	Prap.g_01770
OG0000867	Prbd.g_01515	Prap.g_01769
OG0000868	Prbd.g_01514	Prap.g_01767
OG0000869	Prbd.g_01510	Prap.g_01764
OG0000870	Prbd.g_01505	Prap.g_01759
OG0000871	Prbd.g_01504	Prap.g_01758
OG0000872	Prbd.g_01503	Prap.g_01757
OG0000873	Prbd.g_01500	Prap.g_01753
OG0000874	Prbd.g_01497	Prap.g_01750
OG0000875	Prbd.g_01496	Prap.g_01749
OG0000876	Prbd.g_01495	Prap.g_01748
OG0000877	Prbd.g_01493	Prap.g_01746
OG0000878	Prbd.g_01492	Prap.g_01745
OG0000879	Prbd.g_01491	Prap.g_01744
OG0000880	Prbd.g_01490	Prap.g_01743
OG0000881	Prbd.g_01486	Prap.g_01739
OG0000882	Prbd.g_01481	Prap.g_01734
OG0000883	Prbd.g_01479	Prap.g_01732
OG0000884	Prbd.g_01477	Prap.g_01730
OG0000885	Prbd.g_01476	Prap.g_01729
OG0000886	Prbd.g_01475	Prap.g_01728
OG0000887	Prbd.g_01474	Prap.g_01727
OG0000888	Prbd.g_01472	Prap.g_01725
OG0000889	Prbd.g_01470	Prap.g_01723
OG0000890	Prbd.g_01469	Prap.g_01722
OG0000891	Prbd.g_01468	Prap.g_01721
OG0000892	Prbd.g_01466	Prap.g_01719
OG0000893	Prbd.g_01463	Prap.g_01715
OG0000894	Prbd.g_01461	Prap.g_01712
OG0000895	Prbd.g_01458	Prap.g_01708
OG0000896	Prbd.g_01457	Prap.g_01707
OG0000897	Prbd.g_01455	Prap.g_01705
OG0000898	Prbd.g_01454	Prap.g_01704
OG0000899	Prbd.g_01453	Prap.g_01703
OG0000900	Prbd.g_01452	Prap.g_01702
OG0000901	Prbd.g_01449	Prap.g_01699
OG0000902	Prbd.g_01447	Prap.g_01697
OG0000903	Prbd.g_01444	Prap.g_01693
OG0000904	Prbd.g_01442	Prap.g_01689
OG0000905	Prbd.g_01437	Prap.g_01695
OG0000906	Prbd.g_01436	Prap.g_01696
OG0000907	Prbd.g_01433	Prap.g_01686
OG0000908	Prbd.g_01430	Prap.g_01683
OG0000909	Prbd.g_01429	Prap.g_01682
OG0000910	Prbd.g_01428	Prap.g_01681
OG0000911	Prbd.g_01426	Prap.g_01679
OG0000912	Prbd.g_01425	Prap.g_01678
OG0000913	Prbd.g_01424	Prap.g_01677
OG0000914	Prbd.g_01423	Prap.g_01676
OG0000915	Prbd.g_01422	Prap.g_01675
OG0000916	Prbd.g_01421	Prap.g_01674
OG0000917	Prbd.g_01420	Prap.g_01673
OG0000918	Prbd.g_01419	Prap.g_01672
OG0000919	Prbd.g_01418	Prap.g_01671
OG0000920	Prbd.g_01417	Prap.g_01670
OG0000921	Prbd.g_01416	Prap.g_01669
OG0000922	Prbd.g_01415	Prap.g_01668
OG0000923	Prbd.g_01411	Prap.g_01664
OG0000924	Prbd.g_01410	Prap.g_01663
OG0000925	Prbd.g_01409	Prap.g_01662
OG0000926	Prbd.g_01408	Prap.g_01661
OG0000927	Prbd.g_01406	Prap.g_01659
OG0000928	Prbd.g_01405	Prap.g_01658
OG0000929	Prbd.g_01404	Prap.g_01657
OG0000930	Prbd.g_01403	Prap.g_01656
OG0000931	Prbd.g_01402	Prap.g_01655
OG0000932	Prbd.g_01401	Prap.g_01654
OG0000933	Prbd.g_01397	Prap.g_01650
OG0000934	Prbd.g_01395	Prap.g_01647
OG0000935	Prbd.g_01394	Prap.g_01646
OG0000936	Prbd.g_01393	Prap.g_01645
OG0000937	Prbd.g_01392	Prap.g_01644
OG0000938	Prbd.g_01390	Prap.g_01641
OG0000939	Prbd.g_01389	Prap.g_01640
OG0000940	Prbd.g_01382	Prap.g_01633
OG0000941	Prbd.g_01380	Prap.g_01631
OG0000942	Prbd.g_01378	Prap.g_01629
OG0000943	Prbd.g_01377	Prap.g_01628
OG0000944	Prbd.g_01376	Prap.g_01626
OG0000945	Prbd.g_01375	Prap.g_01625
OG0000946	Prbd.g_01371	Prap.g_01620
OG0000947	Prbd.g_01369	Prap.g_01618
OG0000948	Prbd.g_01368	Prap.g_01617
OG0000949	Prbd.g_01365	Prap.g_01614
OG0000950	Prbd.g_01360	Prap.g_01607
OG0000951	Prbd.g_01356	Prap.g_01603
OG0000952	Prbd.g_01352	Prap.g_01599
OG0000953	Prbd.g_01349	Prap.g_01595
OG0000954	Prbd.g_01345	Prap.g_01591
OG0000955	Prbd.g_01344	Prap.g_01590
OG0000956	Prbd.g_01342	Prap.g_01588
OG0000957	Prbd.g_01337	Prap.g_01582
OG0000958	Prbd.g_01336	Prap.g_01581
OG0000959	Prbd.g_01332	Prap.g_01577
OG0000960	Prbd.g_01331	Prap.g_01576
OG0000961	Prbd.g_01329	Prap.g_01573
OG0000962	Prbd.g_01327	Prap.g_01571
OG0000963	Prbd.g_01323	Prap.g_01567
OG0000964	Prbd.g_01321	Prap.g_01566
OG0000965	Prbd.g_01320	Prap.g_01565
OG0000966	Prbd.g_01312	Prap.g_01559
OG0000967	Prbd.g_01308	Prap.g_01555
OG0000968	Prbd.g_01306	Prap.g_01553
OG0000969	Prbd.g_01305	Prap.g_01552
OG0000970	Prbd.g_01304	Prap.g_01551
OG0000971	Prbd.g_01303	Prap.g_01550
OG0000972	Prbd.g_01302	Prap.g_01549
OG0000973	Prbd.g_01301	Prap.g_01548
OG0000974	Prbd.g_01300	Prap.g_01547
OG0000975	Prbd.g_01299	Prap.g_01546
OG0000976	Prbd.g_01298	Prap.g_01545
OG0000977	Prbd.g_01297	Prap.g_01544
OG0000978	Prbd.g_01296	Prap.g_01543
OG0000979	Prbd.g_01293	Prap.g_01541
OG0000980	Prbd.g_01291	Prap.g_01539
OG0000981	Prbd.g_01289	Prap.g_01536
OG0000982	Prbd.g_01287	Prap.g_01534
OG0000983	Prbd.g_01286	Prap.g_01533
OG0000984	Prbd.g_01285	Prap.g_01532
OG0000985	Prbd.g_01282	Prap.g_01529
OG0000986	Prbd.g_01280	Prap.g_01527
OG0000987	Prbd.g_01279	Prap.g_01526
OG0000988	Prbd.g_01276	Prap.g_01523
OG0000989	Prbd.g_01273	Prap.g_01519
OG0000990	Prbd.g_01270	Prap.g_01515
OG0000991	Prbd.g_01269	Prap.g_01514
OG0000992	Prbd.g_01267	Prap.g_01511
OG0000993	Prbd.g_01266	Prap.g_01510
OG0000994	Prbd.g_01265	Prap.g_01509
OG0000995	Prbd.g_01261	Prap.g_01505
OG0000996	Prbd.g_01260	Prap.g_01504
OG0000997	Prbd.g_01259	Prap.g_01501
OG0000998	Prbd.g_01257	Prap.g_01499
OG0000999	Prbd.g_01256	Prap.g_01498
OG0001000	Prbd.g_01253	Prap.g_01495
OG0001001	Prbd.g_01251	Prap.g_01492
OG0001002	Prbd.g_01247	Prap.g_01874
OG0001003	Prbd.g_01245	Prap.g_01873
OG0001004	Prbd.g_01244	Prap.g_01872
OG0001005	Prbd.g_01243	Prap.g_01871
OG0001006	Prbd.g_01239	Prap.g_00056
OG0001007	Prbd.g_01237	Prap.g_00054
OG0001008	Prbd.g_00805	Prap.g_01329
OG0001009	Prbd.g_01210	Prap.g_00928
OG0001010	Prbd.g_01209	Prap.g_00927
OG0001011	Prbd.g_01208	Prap.g_00925
OG0001012	Prbd.g_01195	Prap.g_00911
OG0001013	Prbd.g_01189	Prap.g_00904
OG0001014	Prbd.g_01186	Prap.g_00901
OG0001015	Prbd.g_01185	Prap.g_00899
OG0001016	Prbd.g_01171	Prap.g_00877
OG0001017	Prbd.g_01167	Prap.g_01100
OG0001018	Prbd.g_01164	Prap.g_01098
OG0001019	Prbd.g_01155	Prap.g_01089
OG0001020	Prbd.g_01154	Prap.g_01088
OG0001021	Prbd.g_01153	Prap.g_01087
OG0001022	Prbd.g_01150	Prap.g_01084
OG0001023	Prbd.g_01149	Prap.g_01083
OG0001024	Prbd.g_01146	Prap.g_01079
OG0001025	Prbd.g_01140	Prap.g_01072
OG0001026	Prbd.g_01133	Prap.g_01063
OG0001027	Prbd.g_01132	Prap.g_01062
OG0001028	Prbd.g_01130	Prap.g_01060
OG0001029	Prbd.g_01128	Prap.g_01059
OG0001030	Prbd.g_01113	Prap.g_01043
OG0001031	Prbd.g_01054	Prap.g_00983
OG0001032	Prbd.g_01053	Prap.g_00982
OG0001033	Prbd.g_01032	Prap.g_00961
OG0001034	Prbd.g_01003	Prap.g_01476
OG0001035	Prbd.g_00985	Prap.g_01456
OG0001036	Prbd.g_00980	Prap.g_01452
OG0001037	Prbd.g_00979	Prap.g_01451
OG0001038	Prbd.g_00961	Prap.g_01432
OG0001039	Prbd.g_00958	Prap.g_01429
OG0001040	Prbd.g_00956	Prap.g_01427
OG0001041	Prbd.g_00952	Prap.g_01422
OG0001042	Prbd.g_00935	Prap.g_01405
OG0001043	Prbd.g_00934	Prap.g_01404
OG0001044	Prbd.g_00906	Prap.g_01373
OG0001045	Prbd.g_00897	Prap.g_01364
OG0001046	Prbd.g_00859	Prap.g_01827
OG0001047	Prbd.g_00803	Prap.g_01327
OG0001048	Prbd.g_00802	Prap.g_01326
OG0001049	Prbd.g_00800	Prap.g_01324
OG0001050	Prbd.g_00799	Prap.g_01323
OG0001051	Prbd.g_00798	Prap.g_01322
OG0001052	Prbd.g_00771	Prap.g_01296
OG0001053	Prbd.g_00759	Prap.g_01284
OG0001054	Prbd.g_00744	Prap.g_01269
OG0001055	Prbd.g_00725	Prap.g_01250
OG0001056	Prbd.g_00706	Prap.g_01233
OG0001057	Prbd.g_00701	Prap.g_01228
OG0001058	Prbd.g_00693	Prap.g_01220
OG0001059	Prbd.g_00689	Prap.g_01216
OG0001060	Prbd.g_00682	Prap.g_01210
OG0001061	Prbd.g_00669	Prap.g_01195
OG0001062	Prbd.g_00667	Prap.g_01193
OG0001063	Prbd.g_00665	Prap.g_01191
OG0001064	Prbd.g_00664	Prap.g_01190
OG0001065	Prbd.g_00663	Prap.g_01189
OG0001066	Prbd.g_00662	Prap.g_01188
OG0001067	Prbd.g_00661	Prap.g_01187
OG0001068	Prbd.g_00660	Prap.g_01186
OG0001069	Prbd.g_00659	Prap.g_01185
OG0001070	Prbd.g_00656	Prap.g_01181
OG0001071	Prbd.g_00655	Prap.g_01180
OG0001072	Prbd.g_00654	Prap.g_01178
OG0001073	Prbd.g_00640	Prap.g_01164
OG0001074	Prbd.g_00629	Prap.g_01152
OG0001075	Prbd.g_00628	Prap.g_01151
OG0001076	Prbd.g_00620	Prap.g_01144
OG0001077	Prbd.g_00616	Prap.g_01138
OG0001078	Prbd.g_00608	Prap.g_00391
OG0001079	Prbd.g_00597	Prap.g_00379
OG0001080	Prbd.g_00591	Prap.g_00373
OG0001081	Prbd.g_00589	Prap.g_00371
OG0001082	Prbd.g_00588	Prap.g_00370
OG0001083	Prbd.g_00583	Prap.g_00365
OG0001084	Prbd.g_00582	Prap.g_00364
OG0001085	Prbd.g_00574	Prap.g_00831
OG0001086	Prbd.g_00573	Prap.g_00830
OG0001087	Prbd.g_00556	Prap.g_00812
OG0001088	Prbd.g_00555	Prap.g_00811
OG0001089	Prbd.g_00547	Prap.g_00800
OG0001090	Prbd.g_00008	Prap.g_00790
OG0001091	Prbd.g_00010	Prap.g_00344
OG0001092	Prbd.g_00011	Prap.g_00343
OG0001093	Prbd.g_00016	Prap.g_00338
OG0001094	Prbd.g_00096	Prap.g_00345
OG0001095	Prbd.g_00115	Prap.g_00770
OG0001096	Prbd.g_00128	Prap.g_00756
OG0001097	Prbd.g_00147	Prap.g_00736
OG0001098	Prbd.g_00162	Prap.g_00717
OG0001099	Prbd.g_00194	Prap.g_00655
OG0001100	Prbd.g_00198	Prap.g_00867
OG0001101	Prbd.g_00200	Prap.g_00864
OG0001102	Prbd.g_00203	Prap.g_00861
OG0001103	Prbd.g_00205	Prap.g_00859
OG0001104	Prbd.g_00227	Prap.g_00836
OG0001105	Prbd.g_00231	Prap.g_00832
OG0001106	Prbd.g_00255	Prap.g_00248
OG0001107	Prbd.g_00262	Prap.g_00255
OG0001108	Prbd.g_00266	Prap.g_00259
OG0001109	Prbd.g_00267	Prap.g_00260
OG0001110	Prbd.g_00269	Prap.g_00262
OG0001111	Prbd.g_00270	Prap.g_00263
OG0001112	Prbd.g_00271	Prap.g_00264
OG0001113	Prbd.g_00272	Prap.g_00265
OG0001114	Prbd.g_00273	Prap.g_00266
OG0001115	Prbd.g_00275	Prap.g_00268
OG0001116	Prbd.g_00276	Prap.g_00269
OG0001117	Prbd.g_00277	Prap.g_00270
OG0001118	Prbd.g_00278	Prap.g_00271
OG0001119	Prbd.g_00279	Prap.g_00272
OG0001120	Prbd.g_00281	Prap.g_00274
OG0001122	Prbd.g_00312	Prap.g_00294
