Orthogroup	Prbd	Pran
OG0000545	Prbd.g_00732	Pran.g_01668
OG0000546	Prbd.g_00729	Pran.g_01665
OG0000547	Prbd.g_00727	Pran.g_01663
OG0000548	Prbd.g_00726	Pran.g_01662
OG0000549	Prbd.g_00724	Pran.g_01660
OG0000550	Prbd.g_00719	Pran.g_01655
OG0000551	Prbd.g_00715	Pran.g_01651
OG0000552	Prbd.g_00714	Pran.g_01650
OG0000553	Prbd.g_00713	Pran.g_01649
OG0000554	Prbd.g_00708	Pran.g_01644
OG0000555	Prbd.g_00700	Pran.g_01636
OG0000556	Prbd.g_00698	Pran.g_01634
OG0000557	Prbd.g_00697	Pran.g_01633
OG0000558	Prbd.g_00695	Pran.g_01631
OG0000559	Prbd.g_00691	Pran.g_01627
OG0000560	Prbd.g_00688	Pran.g_01624
OG0000561	Prbd.g_00687	Pran.g_01623
OG0000562	Prbd.g_00686	Pran.g_01622
OG0000563	Prbd.g_00685	Pran.g_01621
OG0000564	Prbd.g_00684	Pran.g_01620
OG0000565	Prbd.g_00681	Pran.g_01617
OG0000566	Prbd.g_00679	Pran.g_01614
OG0000567	Prbd.g_00675	Pran.g_01610
OG0000568	Prbd.g_00674	Pran.g_01609
OG0000569	Prbd.g_00673	Pran.g_01608
OG0000570	Prbd.g_00672	Pran.g_01607
OG0000571	Prbd.g_00670	Pran.g_01605
OG0000572	Prbd.g_00657	Pran.g_01592
OG0000573	Prbd.g_00652	Pran.g_01586
OG0000574	Prbd.g_00651	Pran.g_01585
OG0000575	Prbd.g_00647	Pran.g_01581
OG0000576	Prbd.g_00645	Pran.g_01579
OG0000577	Prbd.g_00644	Pran.g_01578
OG0000578	Prbd.g_00643	Pran.g_01577
OG0000579	Prbd.g_00642	Pran.g_01576
OG0000580	Prbd.g_00641	Pran.g_01575
OG0000581	Prbd.g_00639	Pran.g_01573
OG0000582	Prbd.g_00636	Pran.g_01570
OG0000583	Prbd.g_00635	Pran.g_01569
OG0000584	Prbd.g_00634	Pran.g_01568
OG0000585	Prbd.g_00632	Pran.g_01566
OG0000586	Prbd.g_00631	Pran.g_01565
OG0000587	Prbd.g_00630	Pran.g_01564
OG0000588	Prbd.g_00626	Pran.g_01560
OG0000589	Prbd.g_00623	Pran.g_01557
OG0000590	Prbd.g_00622	Pran.g_01556
OG0000591	Prbd.g_00619	Pran.g_01553
OG0000592	Prbd.g_00618	Pran.g_01552
OG0000593	Prbd.g_00612	Pran.g_01546
OG0000594	Prbd.g_00611	Pran.g_01545
OG0000595	Prbd.g_00610	Pran.g_01544
OG0000596	Prbd.g_00606	Pran.g_01540
OG0000597	Prbd.g_00604	Pran.g_01538
OG0000598	Prbd.g_00603	Pran.g_01537
OG0000599	Prbd.g_00600	Pran.g_01534
OG0000600	Prbd.g_00599	Pran.g_01533
OG0000601	Prbd.g_00598	Pran.g_01532
OG0000602	Prbd.g_00596	Pran.g_01530
OG0000603	Prbd.g_00595	Pran.g_01529
OG0000604	Prbd.g_00594	Pran.g_01528
OG0000605	Prbd.g_00593	Pran.g_01527
OG0000606	Prbd.g_00590	Pran.g_01524
OG0000607	Prbd.g_00587	Pran.g_01521
OG0000608	Prbd.g_00586	Pran.g_01520
OG0000609	Prbd.g_00585	Pran.g_01519
OG0000610	Prbd.g_00580	Pran.g_01514
OG0000611	Prbd.g_00577	Pran.g_01511
OG0000612	Prbd.g_00576	Pran.g_01510
OG0000613	Prbd.g_00571	Pran.g_01505
OG0000614	Prbd.g_00552	Pran.g_01486
OG0000615	Prbd.g_00544	Pran.g_01478
OG0000616	Prbd.g_00540	Pran.g_01472
OG0000617	Prbd.g_00013	Pran.g_01454
OG0000618	Prbd.g_00014	Pran.g_01453
OG0000619	Prbd.g_00015	Pran.g_01452
OG0000620	Prbd.g_00018	Pran.g_01449
OG0000621	Prbd.g_00019	Pran.g_01448
OG0000622	Prbd.g_00020	Pran.g_01447
OG0000623	Prbd.g_00021	Pran.g_01446
OG0000624	Prbd.g_00022	Pran.g_01445
OG0000625	Prbd.g_00023	Pran.g_01444
OG0000626	Prbd.g_00024	Pran.g_01443
OG0000627	Prbd.g_00025	Pran.g_01442
OG0000628	Prbd.g_00026	Pran.g_01441
OG0000629	Prbd.g_00027	Pran.g_01440
OG0000630	Prbd.g_00030	Pran.g_01437
OG0000631	Prbd.g_00093	Pran.g_01352
OG0000632	Prbd.g_00094	Pran.g_01351
OG0000633	Prbd.g_00095	Pran.g_01350
OG0000634	Prbd.g_00098	Pran.g_01347
OG0000635	Prbd.g_00099	Pran.g_01346
OG0000636	Prbd.g_00101	Pran.g_01344
OG0000637	Prbd.g_00103	Pran.g_01342
OG0000638	Prbd.g_00104	Pran.g_01341
OG0000639	Prbd.g_00105	Pran.g_01340
OG0000640	Prbd.g_00106	Pran.g_01339
OG0000641	Prbd.g_00110	Pran.g_01335
OG0000642	Prbd.g_00111	Pran.g_01334
OG0000643	Prbd.g_00112	Pran.g_01333
OG0000644	Prbd.g_00113	Pran.g_01332
OG0000645	Prbd.g_00114	Pran.g_01331
OG0000646	Prbd.g_00116	Pran.g_01329
OG0000647	Prbd.g_00117	Pran.g_01328
OG0000648	Prbd.g_00119	Pran.g_01326
OG0000649	Prbd.g_00120	Pran.g_01325
OG0000650	Prbd.g_00121	Pran.g_01324
OG0000651	Prbd.g_00122	Pran.g_01323
OG0000652	Prbd.g_00123	Pran.g_01322
OG0000653	Prbd.g_00125	Pran.g_01320
OG0000654	Prbd.g_00126	Pran.g_01319
OG0000655	Prbd.g_00127	Pran.g_01318
OG0000656	Prbd.g_00130	Pran.g_01315
OG0000657	Prbd.g_00138	Pran.g_01308
OG0000658	Prbd.g_00139	Pran.g_01307
OG0000659	Prbd.g_00140	Pran.g_01306
OG0000660	Prbd.g_00144	Pran.g_01302
OG0000661	Prbd.g_00146	Pran.g_01300
OG0000662	Prbd.g_00148	Pran.g_01298
OG0000663	Prbd.g_00150	Pran.g_01296
OG0000664	Prbd.g_00151	Pran.g_01295
OG0000665	Prbd.g_00155	Pran.g_01291
OG0000666	Prbd.g_00156	Pran.g_01290
OG0000667	Prbd.g_00160	Pran.g_01285
OG0000668	Prbd.g_00190	Pran.g_00413
OG0000669	Prbd.g_00197	Pran.g_00421
OG0000670	Prbd.g_00199	Pran.g_00423
OG0000671	Prbd.g_00201	Pran.g_00425
OG0000672	Prbd.g_00204	Pran.g_00427
OG0000673	Prbd.g_00207	Pran.g_00430
OG0000674	Prbd.g_00209	Pran.g_00432
OG0000675	Prbd.g_00210	Pran.g_00433
OG0000676	Prbd.g_00212	Pran.g_00435
OG0000677	Prbd.g_00213	Pran.g_00436
OG0000678	Prbd.g_00215	Pran.g_00438
OG0000679	Prbd.g_00219	Pran.g_00442
OG0000680	Prbd.g_00220	Pran.g_00443
OG0000681	Prbd.g_00222	Pran.g_00445
OG0000682	Prbd.g_00223	Pran.g_00446
OG0000683	Prbd.g_00224	Pran.g_00447
OG0000684	Prbd.g_00226	Pran.g_00449
OG0000685	Prbd.g_00228	Pran.g_00451
OG0000686	Prbd.g_00229	Pran.g_00452
OG0000687	Prbd.g_00230	Pran.g_00453
OG0000688	Prbd.g_00233	Pran.g_00456
OG0000689	Prbd.g_00234	Pran.g_00457
OG0000690	Prbd.g_00235	Pran.g_00458
OG0000691	Prbd.g_00236	Pran.g_00459
OG0000692	Prbd.g_00238	Pran.g_00461
OG0000693	Prbd.g_00239	Pran.g_00462
OG0000694	Prbd.g_00240	Pran.g_00463
OG0000695	Prbd.g_00242	Pran.g_00465
OG0000696	Prbd.g_00243	Pran.g_00466
OG0000697	Prbd.g_00244	Pran.g_00467
OG0000698	Prbd.g_00247	Pran.g_00470
OG0000699	Prbd.g_00248	Pran.g_00471
OG0000700	Prbd.g_00249	Pran.g_00472
OG0000701	Prbd.g_00250	Pran.g_00473
OG0000702	Prbd.g_00252	Pran.g_00475
OG0000703	Prbd.g_00253	Pran.g_00476
OG0000704	Prbd.g_00254	Pran.g_00477
OG0000705	Prbd.g_00258	Pran.g_00481
OG0000706	Prbd.g_00259	Pran.g_00482
OG0000707	Prbd.g_00260	Pran.g_00483
OG0000708	Prbd.g_00261	Pran.g_00484
OG0000709	Prbd.g_00265	Pran.g_00488
OG0000710	Prbd.g_00268	Pran.g_00491
OG0000711	Prbd.g_00285	Pran.g_00508
OG0000712	Prbd.g_00287	Pran.g_00510
OG0000713	Prbd.g_00288	Pran.g_00511
OG0000714	Prbd.g_00289	Pran.g_00512
OG0000715	Prbd.g_00291	Pran.g_00514
OG0000716	Prbd.g_00293	Pran.g_00516
OG0000717	Prbd.g_00294	Pran.g_00517
OG0000718	Prbd.g_00309	Pran.g_00537
OG0000719	Prbd.g_00311	Pran.g_00539
OG0000720	Prbd.g_00320	Pran.g_00548
OG0000721	Prbd.g_00322	Pran.g_00550
OG0000722	Prbd.g_00323	Pran.g_00551
OG0000723	Prbd.g_00326	Pran.g_00554
OG0000724	Prbd.g_00335	Pran.g_00563
OG0000725	Prbd.g_00341	Pran.g_00569
OG0000726	Prbd.g_00342	Pran.g_00570
OG0000727	Prbd.g_00343	Pran.g_00571
OG0000728	Prbd.g_00345	Pran.g_00573
OG0000729	Prbd.g_00391	Pran.g_00133
OG0000730	Prbd.g_00395	Pran.g_00129
OG0000731	Prbd.g_00399	Pran.g_00125
OG0000732	Prbd.g_00408	Pran.g_00115
OG0000733	Prbd.g_00428	Pran.g_00092
OG0000734	Prbd.g_00453	Pran.g_00075
OG0000735	Prbd.g_00455	Pran.g_00073
OG0000736	Prbd.g_00456	Pran.g_00072
OG0000737	Prbd.g_00457	Pran.g_00071
OG0000738	Prbd.g_00461	Pran.g_00067
OG0000739	Prbd.g_00462	Pran.g_00066
OG0000740	Prbd.g_00463	Pran.g_00065
OG0000741	Prbd.g_00464	Pran.g_00064
OG0000742	Prbd.g_00467	Pran.g_00061
OG0000743	Prbd.g_00469	Pran.g_00059
OG0000744	Prbd.g_00470	Pran.g_00058
OG0000745	Prbd.g_00471	Pran.g_00057
OG0000746	Prbd.g_00473	Pran.g_00055
OG0000747	Prbd.g_00474	Pran.g_00054
OG0000748	Prbd.g_00477	Pran.g_00051
OG0000749	Prbd.g_00478	Pran.g_00050
OG0000750	Prbd.g_00479	Pran.g_00049
OG0000751	Prbd.g_00481	Pran.g_00047
OG0000752	Prbd.g_00483	Pran.g_00045
OG0000753	Prbd.g_00486	Pran.g_00042
OG0000754	Prbd.g_00489	Pran.g_00039
OG0000755	Prbd.g_00492	Pran.g_00036
OG0000756	Prbd.g_00493	Pran.g_00035
OG0000757	Prbd.g_00499	Pran.g_00029
OG0000758	Prbd.g_00500	Pran.g_00028
OG0000759	Prbd.g_00501	Pran.g_00027
OG0000760	Prbd.g_00502	Pran.g_00026
OG0000761	Prbd.g_00503	Pran.g_00025
OG0000762	Prbd.g_00504	Pran.g_00024
OG0000763	Prbd.g_00506	Pran.g_00022
OG0000764	Prbd.g_00507	Pran.g_00021
OG0000765	Prbd.g_00516	Pran.g_00012
OG0000766	Prbd.g_00517	Pran.g_00011
OG0000767	Prbd.g_00519	Pran.g_00009
OG0000768	Prbd.g_00520	Pran.g_00008
OG0000769	Prbd.g_00522	Pran.g_00006
OG0000770	Prbd.g_00524	Pran.g_00004
OG0000771	Prbd.g_01921	Pran.g_00918
OG0000772	Prbd.g_01858	Pran.g_00899
OG0000773	Prbd.g_01810	Pran.g_00885
OG0000774	Prbd.g_01808	Pran.g_00883
OG0000775	Prbd.g_01806	Pran.g_00881
OG0000776	Prbd.g_01805	Pran.g_00880
OG0000777	Prbd.g_01804	Pran.g_00879
OG0000778	Prbd.g_01803	Pran.g_00878
OG0000779	Prbd.g_01799	Pran.g_00874
OG0000780	Prbd.g_01798	Pran.g_00873
OG0000781	Prbd.g_01795	Pran.g_00870
OG0000782	Prbd.g_01794	Pran.g_00869
OG0000783	Prbd.g_01793	Pran.g_00868
OG0000784	Prbd.g_01792	Pran.g_00867
OG0000785	Prbd.g_01790	Pran.g_00865
OG0000786	Prbd.g_01788	Pran.g_00863
OG0000787	Prbd.g_01787	Pran.g_00862
OG0000788	Prbd.g_01777	Pran.g_00853
OG0000789	Prbd.g_01774	Pran.g_00850
OG0000790	Prbd.g_01759	Pran.g_00836
OG0000791	Prbd.g_01757	Pran.g_00834
OG0000792	Prbd.g_01756	Pran.g_00833
OG0000793	Prbd.g_01753	Pran.g_00830
OG0000794	Prbd.g_01752	Pran.g_00829
OG0000795	Prbd.g_01751	Pran.g_00828
OG0000796	Prbd.g_01747	Pran.g_00824
OG0000797	Prbd.g_01746	Pran.g_00823
OG0000799	Prbd.g_01707	Pran.g_00751
OG0000800	Prbd.g_01706	Pran.g_00750
OG0000801	Prbd.g_01705	Pran.g_00749
OG0000802	Prbd.g_01703	Pran.g_00747
OG0000803	Prbd.g_01701	Pran.g_00745
OG0000804	Prbd.g_01700	Pran.g_00744
OG0000805	Prbd.g_01698	Pran.g_00742
OG0000806	Prbd.g_01696	Pran.g_00740
OG0000807	Prbd.g_01695	Pran.g_00739
OG0000808	Prbd.g_01694	Pran.g_00738
OG0000809	Prbd.g_01691	Pran.g_00735
OG0000810	Prbd.g_01690	Pran.g_00734
OG0000811	Prbd.g_01686	Pran.g_00730
OG0000812	Prbd.g_01684	Pran.g_00728
OG0000813	Prbd.g_01683	Pran.g_00727
OG0000814	Prbd.g_01681	Pran.g_00725
OG0000815	Prbd.g_01680	Pran.g_00724
OG0000816	Prbd.g_01678	Pran.g_00722
OG0000817	Prbd.g_01677	Pran.g_00721
OG0000818	Prbd.g_01672	Pran.g_00716
OG0000819	Prbd.g_01671	Pran.g_00715
OG0000820	Prbd.g_01670	Pran.g_00714
OG0000821	Prbd.g_01666	Pran.g_00710
OG0000822	Prbd.g_01665	Pran.g_00709
OG0000823	Prbd.g_01664	Pran.g_00708
OG0000824	Prbd.g_01661	Pran.g_00705
OG0000825	Prbd.g_01660	Pran.g_00704
OG0000826	Prbd.g_01659	Pran.g_00703
OG0000827	Prbd.g_01658	Pran.g_00702
OG0000828	Prbd.g_01655	Pran.g_00699
OG0000829	Prbd.g_01654	Pran.g_00698
OG0000830	Prbd.g_01653	Pran.g_00697
OG0000831	Prbd.g_01651	Pran.g_00695
OG0000832	Prbd.g_01645	Pran.g_00689
OG0000833	Prbd.g_01637	Pran.g_00681
OG0000834	Prbd.g_01636	Pran.g_00680
OG0000835	Prbd.g_01635	Pran.g_00679
OG0000836	Prbd.g_01634	Pran.g_00678
OG0000837	Prbd.g_01633	Pran.g_00677
OG0000838	Prbd.g_01631	Pran.g_00675
OG0000839	Prbd.g_01630	Pran.g_00674
OG0000840	Prbd.g_01629	Pran.g_00673
OG0000841	Prbd.g_01628	Pran.g_00672
OG0000842	Prbd.g_01627	Pran.g_00671
OG0000843	Prbd.g_01626	Pran.g_00670
OG0000844	Prbd.g_01625	Pran.g_00669
OG0000845	Prbd.g_01624	Pran.g_00668
OG0000846	Prbd.g_01623	Pran.g_00667
OG0000847	Prbd.g_01622	Pran.g_00666
OG0000848	Prbd.g_01621	Pran.g_00665
OG0000849	Prbd.g_01620	Pran.g_00664
OG0000850	Prbd.g_01617	Pran.g_00662
OG0000851	Prbd.g_01616	Pran.g_00661
OG0000852	Prbd.g_01615	Pran.g_00660
OG0000853	Prbd.g_01611	Pran.g_00656
OG0000854	Prbd.g_01609	Pran.g_00654
OG0000855	Prbd.g_01608	Pran.g_00653
OG0000856	Prbd.g_01593	Pran.g_00636
OG0000857	Prbd.g_01566	Pran.g_00598
OG0000858	Prbd.g_01531	Pran.g_00964
OG0000859	Prbd.g_01530	Pran.g_00965
OG0000860	Prbd.g_01523	Pran.g_00972
OG0000861	Prbd.g_01522	Pran.g_00973
OG0000862	Prbd.g_01521	Pran.g_00974
OG0000863	Prbd.g_01519	Pran.g_00976
OG0000864	Prbd.g_01518	Pran.g_00977
OG0000865	Prbd.g_01517	Pran.g_00978
OG0000866	Prbd.g_01516	Pran.g_00979
OG0000867	Prbd.g_01515	Pran.g_00980
OG0000868	Prbd.g_01514	Pran.g_00981
OG0000869	Prbd.g_01510	Pran.g_00985
OG0000870	Prbd.g_01505	Pran.g_00990
OG0000871	Prbd.g_01504	Pran.g_00991
OG0000872	Prbd.g_01503	Pran.g_00992
OG0000873	Prbd.g_01500	Pran.g_00995
OG0000874	Prbd.g_01497	Pran.g_00998
OG0000875	Prbd.g_01496	Pran.g_00999
OG0000876	Prbd.g_01495	Pran.g_01000
OG0000877	Prbd.g_01493	Pran.g_01002
OG0000878	Prbd.g_01492	Pran.g_01003
OG0000879	Prbd.g_01491	Pran.g_01004
OG0000880	Prbd.g_01490	Pran.g_01005
OG0000881	Prbd.g_01486	Pran.g_01009
OG0000882	Prbd.g_01481	Pran.g_01014
OG0000883	Prbd.g_01479	Pran.g_01015
OG0000884	Prbd.g_01477	Pran.g_01017
OG0000885	Prbd.g_01476	Pran.g_01018
OG0000886	Prbd.g_01475	Pran.g_01019
OG0000887	Prbd.g_01474	Pran.g_01020
OG0000888	Prbd.g_01472	Pran.g_01022
OG0000889	Prbd.g_01470	Pran.g_01024
OG0000890	Prbd.g_01469	Pran.g_01025
OG0000891	Prbd.g_01468	Pran.g_01026
OG0000892	Prbd.g_01466	Pran.g_01028
OG0000893	Prbd.g_01463	Pran.g_01032
OG0000894	Prbd.g_01461	Pran.g_01034
OG0000895	Prbd.g_01458	Pran.g_01037
OG0000896	Prbd.g_01457	Pran.g_01038
OG0000897	Prbd.g_01455	Pran.g_01040
OG0000898	Prbd.g_01454	Pran.g_01041
OG0000899	Prbd.g_01453	Pran.g_01042
OG0000900	Prbd.g_01452	Pran.g_01044
OG0000901	Prbd.g_01449	Pran.g_01047
OG0000902	Prbd.g_01447	Pran.g_01049
OG0000903	Prbd.g_01444	Pran.g_01052
OG0000904	Prbd.g_01442	Pran.g_01054
OG0000905	Prbd.g_01437	Pran.g_01058
OG0000906	Prbd.g_01436	Pran.g_01059
OG0000907	Prbd.g_01433	Pran.g_01062
OG0000908	Prbd.g_01430	Pran.g_01065
OG0000909	Prbd.g_01429	Pran.g_01066
OG0000910	Prbd.g_01428	Pran.g_01067
OG0000911	Prbd.g_01426	Pran.g_01070
OG0000912	Prbd.g_01425	Pran.g_01071
OG0000913	Prbd.g_01424	Pran.g_01072
OG0000914	Prbd.g_01423	Pran.g_01073
OG0000915	Prbd.g_01422	Pran.g_01074
OG0000916	Prbd.g_01421	Pran.g_01075
OG0000917	Prbd.g_01420	Pran.g_01076
OG0000918	Prbd.g_01419	Pran.g_01077
OG0000919	Prbd.g_01418	Pran.g_01078
OG0000920	Prbd.g_01417	Pran.g_01079
OG0000921	Prbd.g_01416	Pran.g_01080
OG0000922	Prbd.g_01415	Pran.g_01081
OG0000923	Prbd.g_01411	Pran.g_01085
OG0000924	Prbd.g_01410	Pran.g_01086
OG0000925	Prbd.g_01409	Pran.g_01087
OG0000926	Prbd.g_01408	Pran.g_01088
OG0000927	Prbd.g_01406	Pran.g_01090
OG0000928	Prbd.g_01405	Pran.g_01091
OG0000929	Prbd.g_01404	Pran.g_01092
OG0000930	Prbd.g_01403	Pran.g_01093
OG0000931	Prbd.g_01402	Pran.g_01094
OG0000932	Prbd.g_01401	Pran.g_01095
OG0000933	Prbd.g_01397	Pran.g_01099
OG0000934	Prbd.g_01395	Pran.g_01101
OG0000935	Prbd.g_01394	Pran.g_01102
OG0000936	Prbd.g_01393	Pran.g_01103
OG0000937	Prbd.g_01392	Pran.g_01104
OG0000938	Prbd.g_01390	Pran.g_01106
OG0000939	Prbd.g_01389	Pran.g_01107
OG0000940	Prbd.g_01382	Pran.g_01114
OG0000941	Prbd.g_01380	Pran.g_01116
OG0000942	Prbd.g_01378	Pran.g_01118
OG0000943	Prbd.g_01377	Pran.g_01119
OG0000944	Prbd.g_01376	Pran.g_01120
OG0000945	Prbd.g_01375	Pran.g_01121
OG0000946	Prbd.g_01371	Pran.g_01125
OG0000947	Prbd.g_01369	Pran.g_01127
OG0000948	Prbd.g_01368	Pran.g_01128
OG0000949	Prbd.g_01365	Pran.g_01131
OG0000950	Prbd.g_01360	Pran.g_01136
OG0000951	Prbd.g_01356	Pran.g_01139
OG0000952	Prbd.g_01352	Pran.g_01143
OG0000953	Prbd.g_01349	Pran.g_01146
OG0000954	Prbd.g_01345	Pran.g_01150
OG0000955	Prbd.g_01344	Pran.g_01151
OG0000956	Prbd.g_01342	Pran.g_01153
OG0000957	Prbd.g_01337	Pran.g_01158
OG0000958	Prbd.g_01336	Pran.g_01159
OG0000959	Prbd.g_01332	Pran.g_01163
OG0000960	Prbd.g_01331	Pran.g_01164
OG0000961	Prbd.g_01329	Pran.g_01166
OG0000962	Prbd.g_01327	Pran.g_01168
OG0000963	Prbd.g_01323	Pran.g_01172
OG0000964	Prbd.g_01321	Pran.g_01173
OG0000965	Prbd.g_01320	Pran.g_01174
OG0000966	Prbd.g_01312	Pran.g_01182
OG0000967	Prbd.g_01308	Pran.g_01186
OG0000968	Prbd.g_01306	Pran.g_01188
OG0000969	Prbd.g_01305	Pran.g_01189
OG0000970	Prbd.g_01304	Pran.g_01190
OG0000971	Prbd.g_01303	Pran.g_01191
OG0000972	Prbd.g_01302	Pran.g_01192
OG0000973	Prbd.g_01301	Pran.g_01193
OG0000974	Prbd.g_01300	Pran.g_01194
OG0000975	Prbd.g_01299	Pran.g_01195
OG0000976	Prbd.g_01298	Pran.g_01196
OG0000977	Prbd.g_01297	Pran.g_01197
OG0000978	Prbd.g_01296	Pran.g_01198
OG0000979	Prbd.g_01293	Pran.g_01201
OG0000980	Prbd.g_01291	Pran.g_01202
OG0000981	Prbd.g_01289	Pran.g_01204
OG0000982	Prbd.g_01287	Pran.g_01206
OG0000983	Prbd.g_01286	Pran.g_01207
OG0000984	Prbd.g_01285	Pran.g_01208
OG0000985	Prbd.g_01282	Pran.g_01211
OG0000986	Prbd.g_01280	Pran.g_01213
OG0000987	Prbd.g_01279	Pran.g_01214
OG0000988	Prbd.g_01276	Pran.g_01217
OG0000989	Prbd.g_01273	Pran.g_01221
OG0000990	Prbd.g_01270	Pran.g_01224
OG0000991	Prbd.g_01269	Pran.g_01225
OG0000992	Prbd.g_01267	Pran.g_01227
OG0000993	Prbd.g_01266	Pran.g_01228
OG0000994	Prbd.g_01265	Pran.g_01229
OG0000995	Prbd.g_01261	Pran.g_01233
OG0000996	Prbd.g_01260	Pran.g_01234
OG0000997	Prbd.g_01259	Pran.g_01235
OG0000998	Prbd.g_01257	Pran.g_01237
OG0000999	Prbd.g_01256	Pran.g_01238
OG0001000	Prbd.g_01253	Pran.g_01241
OG0001001	Prbd.g_01251	Pran.g_01243
OG0001002	Prbd.g_01247	Pran.g_01247
OG0001003	Prbd.g_01245	Pran.g_01249
OG0001004	Prbd.g_01244	Pran.g_01250
OG0001005	Prbd.g_01243	Pran.g_01251
OG0001006	Prbd.g_01239	Pran.g_01255
OG0001007	Prbd.g_01237	Pran.g_01257
OG0001008	Prbd.g_00805	Pran.g_01743
OG0001009	Prbd.g_01210	Pran.g_00397
OG0001010	Prbd.g_01209	Pran.g_00396
OG0001011	Prbd.g_01208	Pran.g_00395
OG0001012	Prbd.g_01195	Pran.g_00382
OG0001013	Prbd.g_01189	Pran.g_00377
OG0001014	Prbd.g_01186	Pran.g_00374
OG0001015	Prbd.g_01185	Pran.g_00373
OG0001016	Prbd.g_01171	Pran.g_00359
OG0001017	Prbd.g_01167	Pran.g_00355
OG0001018	Prbd.g_01164	Pran.g_00352
OG0001019	Prbd.g_01155	Pran.g_00343
OG0001020	Prbd.g_01154	Pran.g_00342
OG0001021	Prbd.g_01153	Pran.g_00341
OG0001022	Prbd.g_01150	Pran.g_00339
OG0001023	Prbd.g_01149	Pran.g_00338
OG0001024	Prbd.g_01146	Pran.g_00335
OG0001025	Prbd.g_01140	Pran.g_00329
OG0001026	Prbd.g_01133	Pran.g_00322
OG0001027	Prbd.g_01132	Pran.g_00321
OG0001028	Prbd.g_01130	Pran.g_00319
OG0001029	Prbd.g_01128	Pran.g_00318
OG0001030	Prbd.g_01113	Pran.g_00304
OG0001031	Prbd.g_01054	Pran.g_00246
OG0001032	Prbd.g_01053	Pran.g_00245
OG0001033	Prbd.g_01032	Pran.g_00224
OG0001034	Prbd.g_01003	Pran.g_00196
OG0001035	Prbd.g_00985	Pran.g_01938
OG0001036	Prbd.g_00980	Pran.g_01934
OG0001037	Prbd.g_00979	Pran.g_01933
OG0001038	Prbd.g_00961	Pran.g_01916
OG0001039	Prbd.g_00958	Pran.g_01913
OG0001040	Prbd.g_00956	Pran.g_01911
OG0001041	Prbd.g_00952	Pran.g_01907
OG0001042	Prbd.g_00935	Pran.g_01890
OG0001043	Prbd.g_00934	Pran.g_01889
OG0001044	Prbd.g_00906	Pran.g_01861
OG0001045	Prbd.g_00897	Pran.g_01853
OG0001046	Prbd.g_00859	Pran.g_01816
OG0001047	Prbd.g_00803	Pran.g_01741
OG0001048	Prbd.g_00802	Pran.g_01740
OG0001049	Prbd.g_00800	Pran.g_01738
OG0001050	Prbd.g_00799	Pran.g_01737
OG0001051	Prbd.g_00798	Pran.g_01736
OG0001052	Prbd.g_00771	Pran.g_01707
OG0001053	Prbd.g_00759	Pran.g_01695
OG0001054	Prbd.g_00744	Pran.g_01680
OG0001055	Prbd.g_00725	Pran.g_01661
OG0001056	Prbd.g_00706	Pran.g_01642
OG0001057	Prbd.g_00701	Pran.g_01637
OG0001058	Prbd.g_00693	Pran.g_01629
OG0001059	Prbd.g_00689	Pran.g_01625
OG0001060	Prbd.g_00682	Pran.g_01618
OG0001061	Prbd.g_00669	Pran.g_01604
OG0001062	Prbd.g_00667	Pran.g_01602
OG0001063	Prbd.g_00665	Pran.g_01600
OG0001064	Prbd.g_00664	Pran.g_01599
OG0001065	Prbd.g_00663	Pran.g_01598
OG0001066	Prbd.g_00662	Pran.g_01597
OG0001067	Prbd.g_00661	Pran.g_01596
OG0001068	Prbd.g_00660	Pran.g_01595
OG0001069	Prbd.g_00659	Pran.g_01594
OG0001070	Prbd.g_00656	Pran.g_01591
OG0001071	Prbd.g_00655	Pran.g_01590
OG0001072	Prbd.g_00654	Pran.g_01588
OG0001073	Prbd.g_00640	Pran.g_01574
OG0001074	Prbd.g_00629	Pran.g_01563
OG0001075	Prbd.g_00628	Pran.g_01562
OG0001076	Prbd.g_00620	Pran.g_01554
OG0001077	Prbd.g_00616	Pran.g_01550
OG0001078	Prbd.g_00608	Pran.g_01542
OG0001079	Prbd.g_00597	Pran.g_01531
OG0001080	Prbd.g_00591	Pran.g_01525
OG0001081	Prbd.g_00589	Pran.g_01523
OG0001082	Prbd.g_00588	Pran.g_01522
OG0001083	Prbd.g_00583	Pran.g_01517
OG0001084	Prbd.g_00582	Pran.g_01516
OG0001085	Prbd.g_00574	Pran.g_01508
OG0001086	Prbd.g_00573	Pran.g_01507
OG0001087	Prbd.g_00556	Pran.g_01490
OG0001088	Prbd.g_00555	Pran.g_01489
OG0001089	Prbd.g_00547	Pran.g_01481
OG0001090	Prbd.g_00008	Pran.g_01459
OG0001091	Prbd.g_00010	Pran.g_01457
OG0001092	Prbd.g_00011	Pran.g_01456
OG0001093	Prbd.g_00016	Pran.g_01451
OG0001094	Prbd.g_00096	Pran.g_01349
OG0001095	Prbd.g_00115	Pran.g_01330
OG0001096	Prbd.g_00128	Pran.g_01317
OG0001097	Prbd.g_00147	Pran.g_01299
OG0001098	Prbd.g_00162	Pran.g_01283
OG0001099	Prbd.g_00194	Pran.g_00418
OG0001100	Prbd.g_00198	Pran.g_00422
OG0001101	Prbd.g_00200	Pran.g_00424
OG0001102	Prbd.g_00203	Pran.g_00426
OG0001103	Prbd.g_00205	Pran.g_00428
OG0001104	Prbd.g_00227	Pran.g_00450
