Orthogroup	Prbh	Prar
OG0000563	Prbh.g_00216	Prar.g_01443
OG0000564	Prbh.g_00215	Prar.g_01444
OG0000565	Prbh.g_00214	Prar.g_01445
OG0000566	Prbh.g_00213	Prar.g_01446
OG0000567	Prbh.g_00212	Prar.g_01447
OG0000568	Prbh.g_01465	Prar.g_01448
OG0000569	Prbh.g_01462	Prar.g_01451
OG0000570	Prbh.g_01461	Prar.g_01452
OG0000571	Prbh.g_01459	Prar.g_01454
OG0000572	Prbh.g_01457	Prar.g_01455
OG0000573	Prbh.g_01456	Prar.g_01456
OG0000574	Prbh.g_01455	Prar.g_01457
OG0000575	Prbh.g_01453	Prar.g_01458
OG0000576	Prbh.g_01452	Prar.g_01459
OG0000577	Prbh.g_01223	Prar.g_01460
OG0000578	Prbh.g_01222	Prar.g_01461
OG0000579	Prbh.g_01221	Prar.g_01462
OG0000580	Prbh.g_01220	Prar.g_01463
OG0000581	Prbh.g_01219	Prar.g_01464
OG0000582	Prbh.g_01218	Prar.g_01465
OG0000583	Prbh.g_01217	Prar.g_01466
OG0000584	Prbh.g_01216	Prar.g_01468
OG0000585	Prbh.g_01215	Prar.g_01469
OG0000586	Prbh.g_01213	Prar.g_01470
OG0000587	Prbh.g_01212	Prar.g_01471
OG0000588	Prbh.g_01211	Prar.g_01472
OG0000589	Prbh.g_01210	Prar.g_01473
OG0000590	Prbh.g_01209	Prar.g_01474
OG0000591	Prbh.g_01208	Prar.g_01475
OG0000592	Prbh.g_01207	Prar.g_01476
OG0000593	Prbh.g_01206	Prar.g_01477
OG0000594	Prbh.g_01205	Prar.g_01478
OG0000595	Prbh.g_01204	Prar.g_01479
OG0000596	Prbh.g_01203	Prar.g_01480
OG0000597	Prbh.g_01199	Prar.g_01484
OG0000598	Prbh.g_01198	Prar.g_01485
OG0000599	Prbh.g_01197	Prar.g_01486
OG0000600	Prbh.g_01196	Prar.g_01487
OG0000601	Prbh.g_01195	Prar.g_01488
OG0000602	Prbh.g_01194	Prar.g_01489
OG0000603	Prbh.g_01193	Prar.g_01490
OG0000604	Prbh.g_01192	Prar.g_01491
OG0000605	Prbh.g_01191	Prar.g_01492
OG0000606	Prbh.g_01190	Prar.g_01493
OG0000607	Prbh.g_01188	Prar.g_01494
OG0000608	Prbh.g_01187	Prar.g_01495
OG0000609	Prbh.g_01185	Prar.g_01497
OG0000610	Prbh.g_01184	Prar.g_01498
OG0000611	Prbh.g_00904	Prar.g_01500
OG0000612	Prbh.g_00905	Prar.g_01501
OG0000613	Prbh.g_00907	Prar.g_01503
OG0000614	Prbh.g_00913	Prar.g_01509
OG0000615	Prbh.g_00914	Prar.g_01510
OG0000616	Prbh.g_00915	Prar.g_01511
OG0000617	Prbh.g_00918	Prar.g_01513
OG0000618	Prbh.g_00919	Prar.g_01514
OG0000619	Prbh.g_00920	Prar.g_01515
OG0000620	Prbh.g_00922	Prar.g_01517
OG0000621	Prbh.g_00923	Prar.g_01518
OG0000622	Prbh.g_00924	Prar.g_01519
OG0000623	Prbh.g_00925	Prar.g_01520
OG0000624	Prbh.g_00928	Prar.g_01522
OG0000625	Prbh.g_00929	Prar.g_01523
OG0000626	Prbh.g_00930	Prar.g_01524
OG0000627	Prbh.g_00933	Prar.g_01525
OG0000628	Prbh.g_00934	Prar.g_01526
OG0000629	Prbh.g_00935	Prar.g_01527
OG0000630	Prbh.g_00937	Prar.g_01529
OG0000631	Prbh.g_00939	Prar.g_01530
OG0000632	Prbh.g_01487	Prar.g_01534
OG0000633	Prbh.g_00864	Prar.g_01535
OG0000634	Prbh.g_00946	Prar.g_01600
OG0000635	Prbh.g_01170	Prar.g_01602
OG0000636	Prbh.g_01169	Prar.g_01603
OG0000637	Prbh.g_01167	Prar.g_01605
OG0000638	Prbh.g_01166	Prar.g_01606
OG0000639	Prbh.g_01165	Prar.g_01607
OG0000640	Prbh.g_01164	Prar.g_01608
OG0000641	Prbh.g_01163	Prar.g_01609
OG0000642	Prbh.g_01162	Prar.g_01610
OG0000643	Prbh.g_01161	Prar.g_01611
OG0000644	Prbh.g_01159	Prar.g_01613
OG0000645	Prbh.g_01157	Prar.g_01614
OG0000646	Prbh.g_01156	Prar.g_01615
OG0000647	Prbh.g_01155	Prar.g_01616
OG0000648	Prbh.g_01154	Prar.g_01617
OG0000649	Prbh.g_01153	Prar.g_01618
OG0000650	Prbh.g_01151	Prar.g_01619
OG0000651	Prbh.g_01150	Prar.g_01620
OG0000652	Prbh.g_01148	Prar.g_01622
OG0000653	Prbh.g_01881	Prar.g_01636
OG0000654	Prbh.g_01875	Prar.g_01638
OG0000655	Prbh.g_01445	Prar.g_01646
OG0000656	Prbh.g_01880	Prar.g_01651
OG0000657	Prbh.g_01078	Prar.g_01652
OG0000658	Prbh.g_01077	Prar.g_01653
OG0000659	Prbh.g_01076	Prar.g_01654
OG0000660	Prbh.g_00442	Prar.g_01661
OG0000661	Prbh.g_01051	Prar.g_01670
OG0000662	Prbh.g_01054	Prar.g_01672
OG0000663	Prbh.g_01056	Prar.g_01675
OG0000664	Prbh.g_01057	Prar.g_01676
OG0000665	Prbh.g_01058	Prar.g_01677
OG0000666	Prbh.g_01171	Prar.g_01678
OG0000667	Prbh.g_00948	Prar.g_01679
OG0000668	Prbh.g_00949	Prar.g_01680
OG0000669	Prbh.g_00950	Prar.g_01681
OG0000670	Prbh.g_00952	Prar.g_01683
OG0000671	Prbh.g_00953	Prar.g_01684
OG0000672	Prbh.g_00954	Prar.g_01685
OG0000673	Prbh.g_00955	Prar.g_01686
OG0000674	Prbh.g_00956	Prar.g_01687
OG0000675	Prbh.g_00957	Prar.g_01688
OG0000676	Prbh.g_00959	Prar.g_01690
OG0000677	Prbh.g_00961	Prar.g_01692
OG0000678	Prbh.g_00962	Prar.g_01693
OG0000679	Prbh.g_00963	Prar.g_01694
OG0000680	Prbh.g_00964	Prar.g_01695
OG0000681	Prbh.g_00965	Prar.g_01696
OG0000682	Prbh.g_00966	Prar.g_01697
OG0000683	Prbh.g_00967	Prar.g_01698
OG0000684	Prbh.g_00969	Prar.g_01699
OG0000685	Prbh.g_00970	Prar.g_01700
OG0000686	Prbh.g_00971	Prar.g_01701
OG0000687	Prbh.g_00972	Prar.g_01702
OG0000688	Prbh.g_00973	Prar.g_01703
OG0000689	Prbh.g_00974	Prar.g_01704
OG0000690	Prbh.g_00975	Prar.g_01705
OG0000691	Prbh.g_00977	Prar.g_01707
OG0000692	Prbh.g_00978	Prar.g_01708
OG0000693	Prbh.g_00979	Prar.g_01709
OG0000694	Prbh.g_00980	Prar.g_01710
OG0000695	Prbh.g_00981	Prar.g_01711
OG0000696	Prbh.g_00982	Prar.g_01712
OG0000697	Prbh.g_00983	Prar.g_01714
OG0000698	Prbh.g_00984	Prar.g_01715
OG0000699	Prbh.g_00988	Prar.g_01718
OG0000700	Prbh.g_00989	Prar.g_01719
OG0000701	Prbh.g_00991	Prar.g_01720
OG0000702	Prbh.g_00992	Prar.g_01721
OG0000703	Prbh.g_00993	Prar.g_01722
OG0000704	Prbh.g_00994	Prar.g_01723
OG0000705	Prbh.g_00996	Prar.g_01725
OG0000706	Prbh.g_00997	Prar.g_01726
OG0000707	Prbh.g_00998	Prar.g_01727
OG0000708	Prbh.g_00999	Prar.g_01728
OG0000709	Prbh.g_01001	Prar.g_01729
OG0000710	Prbh.g_01002	Prar.g_01730
OG0000711	Prbh.g_01003	Prar.g_01731
OG0000712	Prbh.g_01004	Prar.g_01732
OG0000713	Prbh.g_01005	Prar.g_01733
OG0000714	Prbh.g_01009	Prar.g_01735
OG0000715	Prbh.g_01010	Prar.g_01736
OG0000716	Prbh.g_01011	Prar.g_01737
OG0000717	Prbh.g_01012	Prar.g_01738
OG0000718	Prbh.g_01013	Prar.g_01740
OG0000719	Prbh.g_01015	Prar.g_01742
OG0000720	Prbh.g_01019	Prar.g_01744
OG0000721	Prbh.g_01020	Prar.g_01745
OG0000722	Prbh.g_00857	Prar.g_01759
OG0000723	Prbh.g_00861	Prar.g_01764
OG0000724	Prbh.g_00868	Prar.g_01767
OG0000725	Prbh.g_00870	Prar.g_01768
OG0000726	Prbh.g_00871	Prar.g_01769
OG0000727	Prbh.g_00872	Prar.g_01770
OG0000728	Prbh.g_00873	Prar.g_01771
OG0000729	Prbh.g_00875	Prar.g_01773
OG0000730	Prbh.g_00876	Prar.g_01774
OG0000731	Prbh.g_00878	Prar.g_01776
OG0000732	Prbh.g_00879	Prar.g_01777
OG0000733	Prbh.g_00880	Prar.g_01778
OG0000734	Prbh.g_00881	Prar.g_01779
OG0000735	Prbh.g_00882	Prar.g_01780
OG0000736	Prbh.g_00884	Prar.g_01782
OG0000737	Prbh.g_00885	Prar.g_01783
OG0000738	Prbh.g_00887	Prar.g_01785
OG0000739	Prbh.g_00888	Prar.g_01786
OG0000740	Prbh.g_00889	Prar.g_01787
OG0000741	Prbh.g_00891	Prar.g_01789
OG0000742	Prbh.g_00892	Prar.g_01790
OG0000743	Prbh.g_00896	Prar.g_01793
OG0000744	Prbh.g_00897	Prar.g_01794
OG0000745	Prbh.g_00898	Prar.g_01795
OG0000746	Prbh.g_00899	Prar.g_01796
OG0000747	Prbh.g_00900	Prar.g_01797
OG0000748	Prbh.g_00901	Prar.g_01798
OG0000749	Prbh.g_00902	Prar.g_01799
OG0000750	Prbh.g_00903	Prar.g_01800
OG0000751	Prbh.g_01179	Prar.g_01802
OG0000752	Prbh.g_01178	Prar.g_01803
OG0000753	Prbh.g_01177	Prar.g_01804
OG0000754	Prbh.g_01176	Prar.g_01805
OG0000755	Prbh.g_01174	Prar.g_01807
OG0000756	Prbh.g_01173	Prar.g_01808
OG0000757	Prbh.g_01172	Prar.g_01809
OG0000758	Prbh.g_01059	Prar.g_01810
OG0000759	Prbh.g_01060	Prar.g_01811
OG0000760	Prbh.g_01061	Prar.g_01812
OG0000761	Prbh.g_01062	Prar.g_01813
OG0000762	Prbh.g_01064	Prar.g_01815
OG0000763	Prbh.g_01065	Prar.g_01816
OG0000764	Prbh.g_01066	Prar.g_01817
OG0000765	Prbh.g_01067	Prar.g_01818
OG0000766	Prbh.g_01068	Prar.g_01819
OG0000767	Prbh.g_01069	Prar.g_01820
OG0000768	Prbh.g_01070	Prar.g_01821
OG0000769	Prbh.g_01071	Prar.g_01822
OG0000770	Prbh.g_01073	Prar.g_01823
OG0000771	Prbh.g_01074	Prar.g_01824
OG0000772	Prbh.g_01131	Prar.g_01825
OG0000773	Prbh.g_01079	Prar.g_01827
OG0000774	Prbh.g_01080	Prar.g_01828
OG0000775	Prbh.g_01081	Prar.g_01829
OG0000776	Prbh.g_01083	Prar.g_01830
OG0000777	Prbh.g_01084	Prar.g_01831
OG0000778	Prbh.g_01085	Prar.g_01832
OG0000779	Prbh.g_01087	Prar.g_01834
OG0000780	Prbh.g_01088	Prar.g_01835
OG0000781	Prbh.g_01089	Prar.g_01836
OG0000782	Prbh.g_01091	Prar.g_01838
OG0000783	Prbh.g_01092	Prar.g_01839
OG0000784	Prbh.g_01093	Prar.g_01840
OG0000785	Prbh.g_01094	Prar.g_01841
OG0000786	Prbh.g_01095	Prar.g_01842
OG0000787	Prbh.g_01097	Prar.g_01844
OG0000788	Prbh.g_01098	Prar.g_01845
OG0000789	Prbh.g_01099	Prar.g_01846
OG0000790	Prbh.g_01100	Prar.g_01847
OG0000791	Prbh.g_01101	Prar.g_01848
OG0000792	Prbh.g_01342	Prar.g_01849
OG0000793	Prbh.g_01102	Prar.g_01850
OG0000794	Prbh.g_01103	Prar.g_01851
OG0000795	Prbh.g_01104	Prar.g_01852
OG0000796	Prbh.g_01106	Prar.g_01853
OG0000797	Prbh.g_01107	Prar.g_01855
OG0000798	Prbh.g_01108	Prar.g_01856
OG0000799	Prbh.g_01109	Prar.g_01857
OG0000800	Prbh.g_01110	Prar.g_01858
OG0000801	Prbh.g_01111	Prar.g_01859
OG0000802	Prbh.g_01113	Prar.g_01861
OG0000803	Prbh.g_01114	Prar.g_01862
OG0000804	Prbh.g_01116	Prar.g_01873
OG0000805	Prbh.g_01118	Prar.g_01875
OG0000806	Prbh.g_01119	Prar.g_01876
OG0000807	Prbh.g_01120	Prar.g_01877
OG0000808	Prbh.g_01121	Prar.g_01878
OG0000809	Prbh.g_01126	Prar.g_01882
OG0000810	Prbh.g_01128	Prar.g_01883
OG0000811	Prbh.g_01129	Prar.g_01884
OG0000812	Prbh.g_01130	Prar.g_01885
OG0000813	Prbh.g_01133	Prar.g_01886
OG0000814	Prbh.g_01134	Prar.g_01887
OG0000815	Prbh.g_01135	Prar.g_01888
OG0000816	Prbh.g_01138	Prar.g_01890
OG0000817	Prbh.g_01042	Prar.g_01893
OG0000818	Prbh.g_01041	Prar.g_01894
OG0000819	Prbh.g_01039	Prar.g_01896
OG0000820	Prbh.g_01038	Prar.g_01897
OG0000821	Prbh.g_01037	Prar.g_01898
OG0000822	Prbh.g_01036	Prar.g_01899
OG0000823	Prbh.g_01033	Prar.g_01902
OG0000824	Prbh.g_01032	Prar.g_01903
OG0000825	Prbh.g_01030	Prar.g_01905
OG0000826	Prbh.g_01029	Prar.g_01906
OG0000827	Prbh.g_01028	Prar.g_01907
OG0000828	Prbh.g_01026	Prar.g_01909
OG0000829	Prbh.g_00411	Prar.g_01935
OG0000830	Prbh.g_00827	Prar.g_01944
OG0000831	Prbh.g_01331	Prar.g_01947
OG0000832	Prbh.g_01442	Prar.g_01948
OG0000833	Prbh.g_01351	Prar.g_01955
OG0000834	Prbh.g_01325	Prar.g_01324
OG0000835	Prbh.g_00432	Prar.g_01320
OG0000836	Prbh.g_01344	Prar.g_01318
OG0000837	Prbh.g_00008	Prar.g_01309
OG0000838	Prbh.g_01867	Prar.g_01295
OG0000839	Prbh.g_01866	Prar.g_01294
OG0000840	Prbh.g_00834	Prar.g_01289
OG0000841	Prbh.g_01305	Prar.g_01282
OG0000842	Prbh.g_01299	Prar.g_01278
OG0000843	Prbh.g_01297	Prar.g_01276
OG0000844	Prbh.g_01296	Prar.g_01275
OG0000845	Prbh.g_01295	Prar.g_01274
OG0000846	Prbh.g_01294	Prar.g_01273
OG0000847	Prbh.g_01293	Prar.g_01272
OG0000848	Prbh.g_01292	Prar.g_01271
OG0000849	Prbh.g_01291	Prar.g_01270
OG0000850	Prbh.g_01290	Prar.g_01269
OG0000851	Prbh.g_01287	Prar.g_01267
OG0000852	Prbh.g_01284	Prar.g_01264
OG0000853	Prbh.g_01282	Prar.g_01262
OG0000854	Prbh.g_01280	Prar.g_01261
OG0000855	Prbh.g_01279	Prar.g_01260
OG0000856	Prbh.g_01278	Prar.g_01259
OG0000857	Prbh.g_01277	Prar.g_01258
OG0000858	Prbh.g_01274	Prar.g_01256
OG0000859	Prbh.g_01273	Prar.g_01255
OG0000860	Prbh.g_01272	Prar.g_01254
OG0000861	Prbh.g_01271	Prar.g_01253
OG0000862	Prbh.g_01270	Prar.g_01252
OG0000863	Prbh.g_01268	Prar.g_01251
OG0000864	Prbh.g_01267	Prar.g_01250
OG0000865	Prbh.g_01266	Prar.g_01249
OG0000866	Prbh.g_01265	Prar.g_01248
OG0000867	Prbh.g_01262	Prar.g_01245
OG0000868	Prbh.g_01261	Prar.g_01243
OG0000869	Prbh.g_01260	Prar.g_01242
OG0000870	Prbh.g_01257	Prar.g_01241
OG0000871	Prbh.g_01256	Prar.g_01240
OG0000872	Prbh.g_01254	Prar.g_01239
OG0000873	Prbh.g_01253	Prar.g_01238
OG0000874	Prbh.g_01252	Prar.g_01237
OG0000875	Prbh.g_01250	Prar.g_01236
OG0000876	Prbh.g_01248	Prar.g_01234
OG0000877	Prbh.g_01247	Prar.g_01233
OG0000878	Prbh.g_01246	Prar.g_01232
OG0000879	Prbh.g_01245	Prar.g_01231
OG0000880	Prbh.g_01244	Prar.g_01230
OG0000881	Prbh.g_01243	Prar.g_01229
OG0000882	Prbh.g_01242	Prar.g_01228
OG0000883	Prbh.g_01241	Prar.g_01227
OG0000884	Prbh.g_01240	Prar.g_01226
OG0000885	Prbh.g_01239	Prar.g_01225
OG0000886	Prbh.g_01238	Prar.g_01224
OG0000887	Prbh.g_01237	Prar.g_01223
OG0000888	Prbh.g_01236	Prar.g_01222
OG0000889	Prbh.g_01235	Prar.g_01221
OG0000890	Prbh.g_01234	Prar.g_01220
OG0000891	Prbh.g_01233	Prar.g_01219
OG0000892	Prbh.g_01232	Prar.g_01218
OG0000893	Prbh.g_01231	Prar.g_01217
OG0000894	Prbh.g_01230	Prar.g_01215
OG0000895	Prbh.g_01229	Prar.g_01214
OG0000896	Prbh.g_01227	Prar.g_01212
OG0000897	Prbh.g_01226	Prar.g_01211
OG0000898	Prbh.g_01225	Prar.g_01210
OG0000899	Prbh.g_01224	Prar.g_01209
OG0000900	Prbh.g_01451	Prar.g_01207
OG0000901	Prbh.g_01845	Prar.g_00976
OG0000902	Prbh.g_01362	Prar.g_00966
OG0000903	Prbh.g_01363	Prar.g_00965
OG0000904	Prbh.g_01364	Prar.g_00964
OG0000905	Prbh.g_01365	Prar.g_00963
OG0000906	Prbh.g_01366	Prar.g_00962
OG0000907	Prbh.g_01368	Prar.g_00960
OG0000908	Prbh.g_01369	Prar.g_00959
OG0000909	Prbh.g_01370	Prar.g_00958
OG0000910	Prbh.g_01371	Prar.g_00957
OG0000911	Prbh.g_01372	Prar.g_00956
OG0000912	Prbh.g_01375	Prar.g_00953
OG0000913	Prbh.g_01376	Prar.g_00952
OG0000914	Prbh.g_01377	Prar.g_00951
OG0000915	Prbh.g_01379	Prar.g_00949
OG0000916	Prbh.g_01380	Prar.g_00948
OG0000917	Prbh.g_01381	Prar.g_00947
OG0000918	Prbh.g_01382	Prar.g_00946
OG0000919	Prbh.g_01383	Prar.g_00945
OG0000920	Prbh.g_01384	Prar.g_00944
OG0000921	Prbh.g_01387	Prar.g_00942
OG0000922	Prbh.g_01388	Prar.g_00941
OG0000923	Prbh.g_01935	Prar.g_00929
OG0000924	Prbh.g_01936	Prar.g_00928
OG0000925	Prbh.g_00002	Prar.g_00925
OG0000926	Prbh.g_00206	Prar.g_00924
OG0000927	Prbh.g_01341	Prar.g_00923
OG0000928	Prbh.g_00196	Prar.g_00921
OG0000929	Prbh.g_01326	Prar.g_00919
OG0000930	Prbh.g_01308	Prar.g_00917
OG0000931	Prbh.g_01017	Prar.g_00916
OG0000932	Prbh.g_01872	Prar.g_00913
OG0000933	Prbh.g_00011	Prar.g_00909
OG0000934	Prbh.g_00012	Prar.g_00908
OG0000935	Prbh.g_00013	Prar.g_00907
OG0000936	Prbh.g_00014	Prar.g_00906
OG0000937	Prbh.g_00015	Prar.g_00905
OG0000938	Prbh.g_00016	Prar.g_00904
OG0000939	Prbh.g_00017	Prar.g_00903
OG0000940	Prbh.g_00019	Prar.g_00902
OG0000941	Prbh.g_00020	Prar.g_00901
OG0000942	Prbh.g_00021	Prar.g_00900
OG0000943	Prbh.g_00022	Prar.g_00899
OG0000944	Prbh.g_00023	Prar.g_00898
OG0000945	Prbh.g_00024	Prar.g_00897
OG0000946	Prbh.g_00025	Prar.g_00896
OG0000947	Prbh.g_00026	Prar.g_00895
OG0000948	Prbh.g_00027	Prar.g_00894
OG0000949	Prbh.g_00028	Prar.g_00893
OG0000950	Prbh.g_01599	Prar.g_00375
OG0000951	Prbh.g_00079	Prar.g_00357
OG0000952	Prbh.g_00080	Prar.g_00356
OG0000953	Prbh.g_00081	Prar.g_00355
OG0000954	Prbh.g_00082	Prar.g_00354
OG0000955	Prbh.g_00083	Prar.g_00353
OG0000956	Prbh.g_00085	Prar.g_00351
OG0000957	Prbh.g_00086	Prar.g_00350
OG0000958	Prbh.g_00087	Prar.g_00349
OG0000959	Prbh.g_00088	Prar.g_00348
OG0000960	Prbh.g_00089	Prar.g_00347
OG0000961	Prbh.g_00090	Prar.g_00346
OG0000962	Prbh.g_00091	Prar.g_00345
OG0000963	Prbh.g_00092	Prar.g_00344
OG0000964	Prbh.g_00093	Prar.g_00343
OG0000965	Prbh.g_00094	Prar.g_00341
OG0000966	Prbh.g_00095	Prar.g_00340
OG0000967	Prbh.g_00101	Prar.g_00337
OG0000968	Prbh.g_00102	Prar.g_00336
OG0000969	Prbh.g_00103	Prar.g_00335
OG0000970	Prbh.g_00104	Prar.g_00842
OG0000971	Prbh.g_00105	Prar.g_00841
OG0000972	Prbh.g_00106	Prar.g_00840
OG0000973	Prbh.g_00108	Prar.g_00838
OG0000974	Prbh.g_00109	Prar.g_00837
OG0000975	Prbh.g_00110	Prar.g_00836
OG0000976	Prbh.g_00111	Prar.g_00835
OG0000977	Prbh.g_00112	Prar.g_00834
OG0000978	Prbh.g_00113	Prar.g_00833
OG0000979	Prbh.g_00114	Prar.g_00832
OG0000980	Prbh.g_00115	Prar.g_00831
OG0000981	Prbh.g_00116	Prar.g_00830
OG0000982	Prbh.g_00117	Prar.g_00829
OG0000983	Prbh.g_00118	Prar.g_00828
OG0000984	Prbh.g_00122	Prar.g_00824
OG0000985	Prbh.g_00123	Prar.g_00823
OG0000986	Prbh.g_00124	Prar.g_00822
OG0000987	Prbh.g_00126	Prar.g_00820
OG0000988	Prbh.g_00127	Prar.g_00819
OG0000989	Prbh.g_00128	Prar.g_00818
OG0000990	Prbh.g_00129	Prar.g_00817
OG0000991	Prbh.g_00130	Prar.g_00816
OG0000992	Prbh.g_00131	Prar.g_00815
OG0000993	Prbh.g_00132	Prar.g_00814
OG0000994	Prbh.g_00133	Prar.g_00813
OG0000995	Prbh.g_00134	Prar.g_00812
OG0000996	Prbh.g_00135	Prar.g_00811
OG0000997	Prbh.g_00137	Prar.g_00809
OG0000998	Prbh.g_00144	Prar.g_00806
OG0000999	Prbh.g_00146	Prar.g_00804
OG0001000	Prbh.g_00147	Prar.g_00803
OG0001001	Prbh.g_00149	Prar.g_00802
OG0001002	Prbh.g_00151	Prar.g_00800
OG0001003	Prbh.g_00152	Prar.g_00799
OG0001004	Prbh.g_00153	Prar.g_00798
OG0001005	Prbh.g_00154	Prar.g_00797
OG0001006	Prbh.g_00156	Prar.g_00795
OG0001007	Prbh.g_00157	Prar.g_00794
OG0001008	Prbh.g_00158	Prar.g_00793
OG0001009	Prbh.g_00159	Prar.g_00792
OG0001010	Prbh.g_00160	Prar.g_00791
OG0001011	Prbh.g_00162	Prar.g_00790
OG0001012	Prbh.g_00163	Prar.g_00789
OG0001013	Prbh.g_00164	Prar.g_00788
OG0001014	Prbh.g_00165	Prar.g_00787
OG0001015	Prbh.g_00166	Prar.g_00786
OG0001016	Prbh.g_00167	Prar.g_00785
OG0001017	Prbh.g_00168	Prar.g_00784
OG0001018	Prbh.g_00169	Prar.g_00783
OG0001019	Prbh.g_00170	Prar.g_00782
OG0001020	Prbh.g_00171	Prar.g_00781
OG0001021	Prbh.g_00172	Prar.g_00780
OG0001022	Prbh.g_00173	Prar.g_00779
OG0001023	Prbh.g_00174	Prar.g_00778
OG0001024	Prbh.g_00176	Prar.g_00776
OG0001025	Prbh.g_00177	Prar.g_00775
OG0001026	Prbh.g_00178	Prar.g_00774
OG0001027	Prbh.g_00179	Prar.g_00773
OG0001028	Prbh.g_00181	Prar.g_00772
OG0001029	Prbh.g_00182	Prar.g_00771
OG0001030	Prbh.g_00185	Prar.g_00768
OG0001031	Prbh.g_00186	Prar.g_00767
OG0001032	Prbh.g_01837	Prar.g_00760
OG0001033	Prbh.g_01454	Prar.g_00753
OG0001034	Prbh.g_00968	Prar.g_00725
OG0001035	Prbh.g_01789	Prar.g_01149
OG0001036	Prbh.g_01788	Prar.g_01148
OG0001037	Prbh.g_01781	Prar.g_01142
OG0001038	Prbh.g_01780	Prar.g_01141
OG0001039	Prbh.g_01779	Prar.g_01140
OG0001040	Prbh.g_01778	Prar.g_01139
OG0001041	Prbh.g_01776	Prar.g_01137
OG0001042	Prbh.g_01775	Prar.g_01136
OG0001043	Prbh.g_01774	Prar.g_01135
OG0001044	Prbh.g_01773	Prar.g_01134
OG0001045	Prbh.g_01772	Prar.g_01133
OG0001046	Prbh.g_01770	Prar.g_01132
OG0001047	Prbh.g_01769	Prar.g_01131
OG0001048	Prbh.g_01768	Prar.g_01129
OG0001049	Prbh.g_01767	Prar.g_01128
OG0001050	Prbh.g_01766	Prar.g_01127
OG0001051	Prbh.g_01765	Prar.g_01126
OG0001052	Prbh.g_01764	Prar.g_01125
OG0001053	Prbh.g_01763	Prar.g_01124
OG0001054	Prbh.g_01762	Prar.g_01123
OG0001055	Prbh.g_01761	Prar.g_01122
OG0001056	Prbh.g_01760	Prar.g_01121
OG0001057	Prbh.g_01758	Prar.g_01964
OG0001058	Prbh.g_01757	Prar.g_01965
OG0001059	Prbh.g_01756	Prar.g_01966
OG0001060	Prbh.g_01755	Prar.g_01967
OG0001061	Prbh.g_01754	Prar.g_01968
OG0001062	Prbh.g_01752	Prar.g_01969
OG0001063	Prbh.g_01751	Prar.g_01970
OG0001064	Prbh.g_01750	Prar.g_01971
OG0001065	Prbh.g_01749	Prar.g_01963
OG0001066	Prbh.g_01748	Prar.g_01962
OG0001067	Prbh.g_01747	Prar.g_01961
OG0001068	Prbh.g_01746	Prar.g_01960
OG0001069	Prbh.g_01743	Prar.g_01957
OG0001070	Prbh.g_01741	Prar.g_00596
OG0001071	Prbh.g_01740	Prar.g_00597
OG0001072	Prbh.g_01739	Prar.g_00598
OG0001073	Prbh.g_01738	Prar.g_00599
OG0001074	Prbh.g_01737	Prar.g_00600
OG0001075	Prbh.g_01735	Prar.g_00601
OG0001076	Prbh.g_01733	Prar.g_00603
OG0001077	Prbh.g_01732	Prar.g_00604
OG0001078	Prbh.g_01731	Prar.g_00605
OG0001079	Prbh.g_01730	Prar.g_00606
OG0001080	Prbh.g_01729	Prar.g_00607
OG0001081	Prbh.g_01728	Prar.g_00608
OG0001082	Prbh.g_01727	Prar.g_00609
OG0001083	Prbh.g_01726	Prar.g_00610
OG0001084	Prbh.g_01725	Prar.g_00611
OG0001085	Prbh.g_01724	Prar.g_00612
OG0001086	Prbh.g_01719	Prar.g_01114
OG0001087	Prbh.g_01717	Prar.g_01113
OG0001088	Prbh.g_01716	Prar.g_01112
OG0001089	Prbh.g_01713	Prar.g_01110
OG0001090	Prbh.g_01712	Prar.g_01109
OG0001091	Prbh.g_01711	Prar.g_01108
OG0001092	Prbh.g_01710	Prar.g_01107
OG0001093	Prbh.g_01709	Prar.g_01106
OG0001094	Prbh.g_01708	Prar.g_01105
OG0001095	Prbh.g_01707	Prar.g_01104
OG0001096	Prbh.g_01706	Prar.g_01103
OG0001097	Prbh.g_01705	Prar.g_01102
OG0001098	Prbh.g_01704	Prar.g_01101
OG0001099	Prbh.g_01703	Prar.g_01100
OG0001100	Prbh.g_01702	Prar.g_01099
OG0001101	Prbh.g_01701	Prar.g_01098
OG0001102	Prbh.g_01697	Prar.g_01095
OG0001103	Prbh.g_01696	Prar.g_01094
OG0001104	Prbh.g_01692	Prar.g_01093
OG0001105	Prbh.g_01694	Prar.g_01091
OG0001106	Prbh.g_01698	Prar.g_01089
OG0001107	Prbh.g_01699	Prar.g_01088
OG0001108	Prbh.g_01700	Prar.g_01087
OG0001109	Prbh.g_01687	Prar.g_01069
OG0001110	Prbh.g_01685	Prar.g_01067
OG0001111	Prbh.g_01684	Prar.g_01066
OG0001112	Prbh.g_01683	Prar.g_01065
OG0001113	Prbh.g_01682	Prar.g_01064
OG0001114	Prbh.g_01681	Prar.g_01063
OG0001115	Prbh.g_01680	Prar.g_01062
OG0001116	Prbh.g_01679	Prar.g_01061
OG0001117	Prbh.g_01678	Prar.g_01060
OG0001118	Prbh.g_01677	Prar.g_01059
OG0001119	Prbh.g_01676	Prar.g_01058
OG0001120	Prbh.g_01675	Prar.g_01057
OG0001121	Prbh.g_01674	Prar.g_01056
