Orthogroup	Prap	Praq
OG0000592	Prap.g_00380	Praq.g_00775
OG0000593	Prap.g_00379	Praq.g_00776
OG0000594	Prap.g_00378	Praq.g_00777
OG0000595	Prap.g_00377	Praq.g_00778
OG0000596	Prap.g_00376	Praq.g_00779
OG0000597	Prap.g_00372	Praq.g_00783
OG0000598	Prap.g_00371	Praq.g_00784
OG0000599	Prap.g_00370	Praq.g_00785
OG0000600	Prap.g_00369	Praq.g_00786
OG0000601	Prap.g_00368	Praq.g_00787
OG0000602	Prap.g_00367	Praq.g_00788
OG0000603	Prap.g_00366	Praq.g_00789
OG0000604	Prap.g_00365	Praq.g_00790
OG0000605	Prap.g_00364	Praq.g_00791
OG0000606	Prap.g_00363	Praq.g_00792
OG0000607	Prap.g_00361	Praq.g_00793
OG0000608	Prap.g_00360	Praq.g_00794
OG0000609	Prap.g_00358	Praq.g_00796
OG0000610	Prap.g_00357	Praq.g_00797
OG0000611	Prap.g_00831	Praq.g_00799
OG0000612	Prap.g_00830	Praq.g_00800
OG0000613	Prap.g_00828	Praq.g_00802
OG0000614	Prap.g_00822	Praq.g_00808
OG0000615	Prap.g_00821	Praq.g_00809
OG0000616	Prap.g_00820	Praq.g_00810
OG0000617	Prap.g_00817	Praq.g_00812
OG0000618	Prap.g_00816	Praq.g_00813
OG0000619	Prap.g_00815	Praq.g_00814
OG0000620	Prap.g_00813	Praq.g_00816
OG0000621	Prap.g_00812	Praq.g_00817
OG0000622	Prap.g_00811	Praq.g_00818
OG0000623	Prap.g_00810	Praq.g_00819
OG0000624	Prap.g_00807	Praq.g_00821
OG0000625	Prap.g_00806	Praq.g_00822
OG0000626	Prap.g_00805	Praq.g_00823
OG0000627	Prap.g_00802	Praq.g_00824
OG0000628	Prap.g_00801	Praq.g_00825
OG0000629	Prap.g_00800	Praq.g_00826
OG0000630	Prap.g_00798	Praq.g_00828
OG0000631	Prap.g_00796	Praq.g_00829
OG0000632	Prap.g_01489	Praq.g_00833
OG0000633	Prap.g_00872	Praq.g_00834
OG0000634	Prap.g_00790	Praq.g_00584
OG0000635	Prap.g_00344	Praq.g_00586
OG0000636	Prap.g_00343	Praq.g_00587
OG0000637	Prap.g_00341	Praq.g_00589
OG0000638	Prap.g_00340	Praq.g_00590
OG0000639	Prap.g_00339	Praq.g_00591
OG0000640	Prap.g_00338	Praq.g_00592
OG0000641	Prap.g_00337	Praq.g_00593
OG0000642	Prap.g_00336	Praq.g_00594
OG0000643	Prap.g_00335	Praq.g_00595
OG0000644	Prap.g_00333	Praq.g_00597
OG0000645	Prap.g_00331	Praq.g_00598
OG0000646	Prap.g_00330	Praq.g_00599
OG0000647	Prap.g_00329	Praq.g_00600
OG0000648	Prap.g_00328	Praq.g_00601
OG0000649	Prap.g_00327	Praq.g_00602
OG0000650	Prap.g_00326	Praq.g_00603
OG0000651	Prap.g_00325	Praq.g_00604
OG0000652	Prap.g_00323	Praq.g_00606
OG0000653	Prap.g_00511	Praq.g_00620
OG0000654	Prap.g_00036	Praq.g_00622
OG0000655	Prap.g_01130	Praq.g_00632
OG0000656	Prap.g_00545	Praq.g_00637
OG0000657	Prap.g_01121	Praq.g_00638
OG0000658	Prap.g_01122	Praq.g_00639
OG0000659	Prap.g_01123	Praq.g_00640
OG0000660	Prap.g_01375	Praq.g_00647
OG0000661	Prap.g_00688	Praq.g_00656
OG0000662	Prap.g_00685	Praq.g_00658
OG0000663	Prap.g_00683	Praq.g_00661
OG0000664	Prap.g_00682	Praq.g_00662
OG0000665	Prap.g_00681	Praq.g_00663
OG0000666	Prap.g_00345	Praq.g_00664
OG0000667	Prap.g_00788	Praq.g_00665
OG0000668	Prap.g_00787	Praq.g_00666
OG0000669	Prap.g_00786	Praq.g_00667
OG0000670	Prap.g_00784	Praq.g_00669
OG0000671	Prap.g_00783	Praq.g_00670
OG0000672	Prap.g_00782	Praq.g_00671
OG0000673	Prap.g_00781	Praq.g_00672
OG0000674	Prap.g_00780	Praq.g_00673
OG0000675	Prap.g_00779	Praq.g_00674
OG0000676	Prap.g_00777	Praq.g_00676
OG0000677	Prap.g_00775	Praq.g_00678
OG0000678	Prap.g_00774	Praq.g_01407
OG0000679	Prap.g_00773	Praq.g_01408
OG0000680	Prap.g_00772	Praq.g_01409
OG0000681	Prap.g_00771	Praq.g_01410
OG0000682	Prap.g_00770	Praq.g_01411
OG0000683	Prap.g_00769	Praq.g_01412
OG0000684	Prap.g_00767	Praq.g_01413
OG0000685	Prap.g_00766	Praq.g_01414
OG0000686	Prap.g_00765	Praq.g_01415
OG0000687	Prap.g_00764	Praq.g_01416
OG0000688	Prap.g_00763	Praq.g_01417
OG0000689	Prap.g_00762	Praq.g_01418
OG0000690	Prap.g_00761	Praq.g_01419
OG0000691	Prap.g_00759	Praq.g_01421
OG0000692	Prap.g_00758	Praq.g_01422
OG0000693	Prap.g_00757	Praq.g_01423
OG0000694	Prap.g_00756	Praq.g_01424
OG0000695	Prap.g_00755	Praq.g_01425
OG0000696	Prap.g_00754	Praq.g_01426
OG0000697	Prap.g_00752	Praq.g_01428
OG0000698	Prap.g_00751	Praq.g_01429
OG0000699	Prap.g_00747	Praq.g_01432
OG0000700	Prap.g_00746	Praq.g_01433
OG0000701	Prap.g_00744	Praq.g_01434
OG0000702	Prap.g_00743	Praq.g_01435
OG0000703	Prap.g_00742	Praq.g_01436
OG0000704	Prap.g_00741	Praq.g_01437
OG0000705	Prap.g_00739	Praq.g_01439
OG0000706	Prap.g_00738	Praq.g_01440
OG0000707	Prap.g_00737	Praq.g_01441
OG0000708	Prap.g_00736	Praq.g_01442
OG0000709	Prap.g_00735	Praq.g_01443
OG0000710	Prap.g_00734	Praq.g_01444
OG0000711	Prap.g_00733	Praq.g_01445
OG0000712	Prap.g_00732	Praq.g_01446
OG0000713	Prap.g_00731	Praq.g_01447
OG0000714	Prap.g_00727	Praq.g_01449
OG0000715	Prap.g_00726	Praq.g_01450
OG0000716	Prap.g_00725	Praq.g_01451
OG0000717	Prap.g_00724	Praq.g_01452
OG0000718	Prap.g_00723	Praq.g_01454
OG0000719	Prap.g_00721	Praq.g_01456
OG0000720	Prap.g_00717	Praq.g_01458
OG0000721	Prap.g_00716	Praq.g_01459
OG0000722	Prap.g_00660	Praq.g_01473
OG0000723	Prap.g_00655	Praq.g_01478
OG0000724	Prap.g_00869	Praq.g_01481
OG0000725	Prap.g_00867	Praq.g_01482
OG0000726	Prap.g_00866	Praq.g_01483
OG0000727	Prap.g_00864	Praq.g_01484
OG0000728	Prap.g_00863	Praq.g_01485
OG0000729	Prap.g_00861	Praq.g_01487
OG0000730	Prap.g_00860	Praq.g_01488
OG0000731	Prap.g_00858	Praq.g_01490
OG0000732	Prap.g_00857	Praq.g_01491
OG0000733	Prap.g_00856	Praq.g_01492
OG0000734	Prap.g_00855	Praq.g_01493
OG0000735	Prap.g_00854	Praq.g_01494
OG0000736	Prap.g_00852	Praq.g_01496
OG0000737	Prap.g_00851	Praq.g_01497
OG0000738	Prap.g_00849	Praq.g_01499
OG0000739	Prap.g_00848	Praq.g_01500
OG0000740	Prap.g_00847	Praq.g_01501
OG0000741	Prap.g_00845	Praq.g_01503
OG0000742	Prap.g_00844	Praq.g_01504
OG0000743	Prap.g_00840	Praq.g_01507
OG0000744	Prap.g_00839	Praq.g_01508
OG0000745	Prap.g_00837	Praq.g_01510
OG0000746	Prap.g_00836	Praq.g_01511
OG0000747	Prap.g_00835	Praq.g_01512
OG0000748	Prap.g_00834	Praq.g_01513
OG0000749	Prap.g_00833	Praq.g_01514
OG0000750	Prap.g_00832	Praq.g_01515
OG0000751	Prap.g_00353	Praq.g_01517
OG0000752	Prap.g_00352	Praq.g_01518
OG0000753	Prap.g_00351	Praq.g_01519
OG0000754	Prap.g_00350	Praq.g_01520
OG0000755	Prap.g_00348	Praq.g_01522
OG0000756	Prap.g_00347	Praq.g_01523
OG0000757	Prap.g_00346	Praq.g_01524
OG0000758	Prap.g_00680	Praq.g_01525
OG0000759	Prap.g_00679	Praq.g_01526
OG0000760	Prap.g_00678	Praq.g_01527
OG0000761	Prap.g_00677	Praq.g_01528
OG0000762	Prap.g_00675	Praq.g_01530
OG0000763	Prap.g_00239	Praq.g_01531
OG0000764	Prap.g_00240	Praq.g_01532
OG0000765	Prap.g_00241	Praq.g_01533
OG0000766	Prap.g_00242	Praq.g_01534
OG0000767	Prap.g_00243	Praq.g_01535
OG0000768	Prap.g_00244	Praq.g_01536
OG0000769	Prap.g_00245	Praq.g_01537
OG0000770	Prap.g_00247	Praq.g_01538
OG0000771	Prap.g_00248	Praq.g_01539
OG0000772	Prap.g_00307	Praq.g_01540
OG0000773	Prap.g_00250	Praq.g_01542
OG0000774	Prap.g_00251	Praq.g_01543
OG0000775	Prap.g_00252	Praq.g_01544
OG0000776	Prap.g_00254	Praq.g_01545
OG0000777	Prap.g_00255	Praq.g_01546
OG0000778	Prap.g_00256	Praq.g_01547
OG0000779	Prap.g_00258	Praq.g_01549
OG0000780	Prap.g_00259	Praq.g_01550
OG0000781	Prap.g_00260	Praq.g_01551
OG0000782	Prap.g_00262	Praq.g_01553
OG0000783	Prap.g_00263	Praq.g_01554
OG0000784	Prap.g_00264	Praq.g_01555
OG0000785	Prap.g_00265	Praq.g_01556
OG0000786	Prap.g_00266	Praq.g_01557
OG0000787	Prap.g_00268	Praq.g_01559
OG0000788	Prap.g_00269	Praq.g_01560
OG0000789	Prap.g_00270	Praq.g_01561
OG0000790	Prap.g_00271	Praq.g_01562
OG0000791	Prap.g_00272	Praq.g_01563
OG0000792	Prap.g_00522	Praq.g_01564
OG0000793	Prap.g_00274	Praq.g_01565
OG0000794	Prap.g_00275	Praq.g_01566
OG0000795	Prap.g_00276	Praq.g_01567
OG0000796	Prap.g_00279	Praq.g_01568
OG0000797	Prap.g_00280	Praq.g_01570
OG0000798	Prap.g_00281	Praq.g_01571
OG0000799	Prap.g_00282	Praq.g_01572
OG0000800	Prap.g_00283	Praq.g_01573
OG0000801	Prap.g_00284	Praq.g_01574
OG0000802	Prap.g_00286	Praq.g_01576
OG0000803	Prap.g_00287	Praq.g_01577
OG0000804	Prap.g_00291	Praq.g_01588
OG0000805	Prap.g_00293	Praq.g_01590
OG0000806	Prap.g_00294	Praq.g_01591
OG0000807	Prap.g_00295	Praq.g_01592
OG0000808	Prap.g_00296	Praq.g_01593
OG0000809	Prap.g_00302	Praq.g_01597
OG0000810	Prap.g_00304	Praq.g_01598
OG0000811	Prap.g_00305	Praq.g_01599
OG0000812	Prap.g_00306	Praq.g_01600
OG0000813	Prap.g_00309	Praq.g_01601
OG0000814	Prap.g_00310	Praq.g_01602
OG0000815	Prap.g_00311	Praq.g_01603
OG0000816	Prap.g_00314	Praq.g_01605
OG0000817	Prap.g_00697	Praq.g_01608
OG0000818	Prap.g_00698	Praq.g_01609
OG0000819	Prap.g_00700	Praq.g_01611
OG0000820	Prap.g_00701	Praq.g_01612
OG0000821	Prap.g_00702	Praq.g_01613
OG0000822	Prap.g_00703	Praq.g_01614
OG0000823	Prap.g_00706	Praq.g_01617
OG0000824	Prap.g_00707	Praq.g_01618
OG0000825	Prap.g_00709	Praq.g_01620
OG0000826	Prap.g_00710	Praq.g_01621
OG0000827	Prap.g_00711	Praq.g_01622
OG0000828	Prap.g_00713	Praq.g_01624
OG0000829	Prap.g_01345	Praq.g_01649
OG0000830	Prap.g_00020	Praq.g_01658
OG0000831	Prap.g_00504	Praq.g_01661
OG0000832	Prap.g_01126	Praq.g_01662
OG0000833	Prap.g_00539	Praq.g_01669
OG0000834	Prap.g_00498	Praq.g_01273
OG0000835	Prap.g_01366	Praq.g_01276
OG0000836	Prap.g_00525	Praq.g_01278
OG0000837	Prap.g_00058	Praq.g_01287
OG0000838	Prap.g_01882	Praq.g_01301
OG0000839	Prap.g_01881	Praq.g_01302
OG0000840	Prap.g_00031	Praq.g_01307
OG0000841	Prap.g_00478	Praq.g_01314
OG0000842	Prap.g_00472	Praq.g_01318
OG0000843	Prap.g_00470	Praq.g_01320
OG0000844	Prap.g_00469	Praq.g_01321
OG0000845	Prap.g_00468	Praq.g_01322
OG0000846	Prap.g_00467	Praq.g_01323
OG0000847	Prap.g_00466	Praq.g_01324
OG0000848	Prap.g_00465	Praq.g_01325
OG0000849	Prap.g_00464	Praq.g_01326
OG0000850	Prap.g_00463	Praq.g_01327
OG0000851	Prap.g_00460	Praq.g_01329
OG0000852	Prap.g_00457	Praq.g_01332
OG0000853	Prap.g_00455	Praq.g_01334
OG0000854	Prap.g_00454	Praq.g_01335
OG0000855	Prap.g_00453	Praq.g_01336
OG0000856	Prap.g_00452	Praq.g_01337
OG0000857	Prap.g_00451	Praq.g_01338
OG0000858	Prap.g_00448	Praq.g_01340
OG0000859	Prap.g_00447	Praq.g_01341
OG0000860	Prap.g_00446	Praq.g_01342
OG0000861	Prap.g_00445	Praq.g_01343
OG0000862	Prap.g_00444	Praq.g_01344
OG0000863	Prap.g_00442	Praq.g_01345
OG0000864	Prap.g_00441	Praq.g_01346
OG0000865	Prap.g_00440	Praq.g_01347
OG0000866	Prap.g_00439	Praq.g_01348
OG0000867	Prap.g_00437	Praq.g_01351
OG0000868	Prap.g_00435	Praq.g_01353
OG0000869	Prap.g_00434	Praq.g_01354
OG0000870	Prap.g_00431	Praq.g_01355
OG0000871	Prap.g_00430	Praq.g_01356
OG0000872	Prap.g_00428	Praq.g_01357
OG0000873	Prap.g_00427	Praq.g_01358
OG0000874	Prap.g_00426	Praq.g_01359
OG0000875	Prap.g_00424	Praq.g_01360
OG0000876	Prap.g_00422	Praq.g_01362
OG0000877	Prap.g_00421	Praq.g_01363
OG0000878	Prap.g_00420	Praq.g_01364
OG0000879	Prap.g_00419	Praq.g_01365
OG0000880	Prap.g_00418	Praq.g_01366
OG0000881	Prap.g_00417	Praq.g_01367
OG0000882	Prap.g_00416	Praq.g_01368
OG0000883	Prap.g_00415	Praq.g_01369
OG0000884	Prap.g_00414	Praq.g_01370
OG0000885	Prap.g_00413	Praq.g_01371
OG0000886	Prap.g_00412	Praq.g_01372
OG0000887	Prap.g_00411	Praq.g_01373
OG0000888	Prap.g_00410	Praq.g_01374
OG0000889	Prap.g_00409	Praq.g_01375
OG0000890	Prap.g_00408	Praq.g_01376
OG0000891	Prap.g_00407	Praq.g_01377
OG0000892	Prap.g_00406	Praq.g_01378
OG0000893	Prap.g_00405	Praq.g_01379
OG0000894	Prap.g_00404	Praq.g_01381
OG0000895	Prap.g_00403	Praq.g_01382
OG0000896	Prap.g_00401	Praq.g_01384
OG0000897	Prap.g_00400	Praq.g_01385
OG0000898	Prap.g_00399	Praq.g_01386
OG0000899	Prap.g_00398	Praq.g_01387
OG0000900	Prap.g_01136	Praq.g_01389
OG0000901	Prap.g_01853	Praq.g_00112
OG0000902	Prap.g_00550	Praq.g_00122
OG0000903	Prap.g_00551	Praq.g_00123
OG0000904	Prap.g_00552	Praq.g_00124
OG0000905	Prap.g_00553	Praq.g_00125
OG0000906	Prap.g_00554	Praq.g_00126
OG0000907	Prap.g_00556	Praq.g_00128
OG0000908	Prap.g_00557	Praq.g_00129
OG0000909	Prap.g_00558	Praq.g_00130
OG0000910	Prap.g_00559	Praq.g_00131
OG0000911	Prap.g_00560	Praq.g_00132
OG0000912	Prap.g_00563	Praq.g_00135
OG0000913	Prap.g_00564	Praq.g_00136
OG0000914	Prap.g_00565	Praq.g_00137
OG0000915	Prap.g_00568	Praq.g_00139
OG0000916	Prap.g_00569	Praq.g_00140
OG0000917	Prap.g_00570	Praq.g_00141
OG0000918	Prap.g_00571	Praq.g_00142
OG0000919	Prap.g_00572	Praq.g_00143
OG0000920	Prap.g_00573	Praq.g_00144
OG0000921	Prap.g_00576	Praq.g_00146
OG0000922	Prap.g_00577	Praq.g_00147
OG0000923	Prap.g_01928	Praq.g_00157
OG0000924	Prap.g_01927	Praq.g_00158
OG0000925	Prap.g_00585	Praq.g_00161
OG0000926	Prap.g_01268	Praq.g_00162
OG0000927	Prap.g_00521	Praq.g_00163
OG0000928	Prap.g_00220	Praq.g_00165
OG0000929	Prap.g_00499	Praq.g_00167
OG0000930	Prap.g_00481	Praq.g_00169
OG0000931	Prap.g_00719	Praq.g_00170
OG0000932	Prap.g_00518	Praq.g_00173
OG0000933	Prap.g_00061	Praq.g_00179
OG0000934	Prap.g_00062	Praq.g_00180
OG0000935	Prap.g_00063	Praq.g_00181
OG0000936	Prap.g_00064	Praq.g_00182
OG0000937	Prap.g_00065	Praq.g_00183
OG0000938	Prap.g_00066	Praq.g_00184
OG0000939	Prap.g_00067	Praq.g_00185
OG0000940	Prap.g_00068	Praq.g_00186
OG0000941	Prap.g_00069	Praq.g_00187
OG0000942	Prap.g_00070	Praq.g_00188
OG0000943	Prap.g_00071	Praq.g_00189
OG0000944	Prap.g_00072	Praq.g_00190
OG0000945	Prap.g_00073	Praq.g_00191
OG0000946	Prap.g_00074	Praq.g_00192
OG0000947	Prap.g_00075	Praq.g_00193
OG0000948	Prap.g_00076	Praq.g_00194
OG0000949	Prap.g_00077	Praq.g_00195
OG0000950	Prap.g_01598	Praq.g_00258
OG0000951	Prap.g_00104	Praq.g_00276
OG0000952	Prap.g_00105	Praq.g_00277
OG0000953	Prap.g_00106	Praq.g_00278
OG0000954	Prap.g_00107	Praq.g_00279
OG0000955	Prap.g_00108	Praq.g_00280
OG0000956	Prap.g_00110	Praq.g_00282
OG0000957	Prap.g_00111	Praq.g_00283
OG0000958	Prap.g_00112	Praq.g_00284
OG0000959	Prap.g_00113	Praq.g_00285
OG0000960	Prap.g_00114	Praq.g_00286
OG0000961	Prap.g_00115	Praq.g_00287
OG0000962	Prap.g_00116	Praq.g_00288
OG0000963	Prap.g_00117	Praq.g_00289
OG0000964	Prap.g_00118	Praq.g_00290
OG0000965	Prap.g_00119	Praq.g_00292
OG0000966	Prap.g_00120	Praq.g_00293
OG0000967	Prap.g_00123	Praq.g_00296
OG0000968	Prap.g_00124	Praq.g_00297
OG0000969	Prap.g_00125	Praq.g_00298
OG0000970	Prap.g_00126	Praq.g_00299
OG0000971	Prap.g_00127	Praq.g_00300
OG0000972	Prap.g_00128	Praq.g_00301
OG0000973	Prap.g_00130	Praq.g_00303
OG0000974	Prap.g_00131	Praq.g_00304
OG0000975	Prap.g_00132	Praq.g_00305
OG0000976	Prap.g_00133	Praq.g_00306
OG0000977	Prap.g_00134	Praq.g_00307
OG0000978	Prap.g_00135	Praq.g_00308
OG0000979	Prap.g_00136	Praq.g_00309
OG0000980	Prap.g_00137	Praq.g_00310
OG0000981	Prap.g_00138	Praq.g_00311
OG0000982	Prap.g_00139	Praq.g_00312
OG0000983	Prap.g_00140	Praq.g_00313
OG0000984	Prap.g_00144	Praq.g_00317
OG0000985	Prap.g_00145	Praq.g_00318
OG0000986	Prap.g_00146	Praq.g_00319
OG0000987	Prap.g_00148	Praq.g_00321
OG0000988	Prap.g_00149	Praq.g_00322
OG0000989	Prap.g_00150	Praq.g_00323
OG0000990	Prap.g_00151	Praq.g_00324
OG0000991	Prap.g_00152	Praq.g_00325
OG0000992	Prap.g_00153	Praq.g_00326
OG0000993	Prap.g_00154	Praq.g_00327
OG0000994	Prap.g_00155	Praq.g_00328
OG0000995	Prap.g_00156	Praq.g_00329
OG0000996	Prap.g_00157	Praq.g_00330
OG0000997	Prap.g_00159	Praq.g_00332
OG0000998	Prap.g_00165	Praq.g_00335
OG0000999	Prap.g_00167	Praq.g_00337
OG0001000	Prap.g_00169	Praq.g_00338
OG0001001	Prap.g_00171	Praq.g_00339
OG0001002	Prap.g_00173	Praq.g_00341
OG0001003	Prap.g_00174	Praq.g_00342
OG0001004	Prap.g_00175	Praq.g_00343
OG0001005	Prap.g_00176	Praq.g_00344
OG0001006	Prap.g_00178	Praq.g_00346
OG0001007	Prap.g_00179	Praq.g_00347
OG0001008	Prap.g_00180	Praq.g_00348
OG0001009	Prap.g_00181	Praq.g_00349
OG0001010	Prap.g_00182	Praq.g_00350
OG0001011	Prap.g_00183	Praq.g_00351
OG0001012	Prap.g_00184	Praq.g_00352
OG0001013	Prap.g_00185	Praq.g_00353
OG0001014	Prap.g_00186	Praq.g_00354
OG0001015	Prap.g_00187	Praq.g_00355
OG0001016	Prap.g_00188	Praq.g_00356
OG0001017	Prap.g_00189	Praq.g_00357
OG0001018	Prap.g_00190	Praq.g_00358
OG0001019	Prap.g_00191	Praq.g_00359
OG0001020	Prap.g_00192	Praq.g_00360
OG0001021	Prap.g_00193	Praq.g_00361
OG0001022	Prap.g_00194	Praq.g_00362
OG0001023	Prap.g_00195	Praq.g_00363
OG0001024	Prap.g_00197	Praq.g_00365
OG0001025	Prap.g_00198	Praq.g_00366
OG0001026	Prap.g_00199	Praq.g_00367
OG0001027	Prap.g_00200	Praq.g_00368
OG0001028	Prap.g_00203	Praq.g_00369
OG0001029	Prap.g_00204	Praq.g_00370
OG0001030	Prap.g_00207	Praq.g_00373
OG0001031	Prap.g_00208	Praq.g_00374
OG0001032	Prap.g_01836	Praq.g_00382
OG0001033	Prap.g_01139	Praq.g_00001
OG0001034	Prap.g_00768	Praq.g_00030
OG0001035	Prap.g_01786	Praq.g_01953
OG0001036	Prap.g_01785	Praq.g_01952
OG0001037	Prap.g_01778	Praq.g_00496
OG0001038	Prap.g_01777	Praq.g_00495
OG0001039	Prap.g_01776	Praq.g_00494
OG0001040	Prap.g_01775	Praq.g_00493
OG0001041	Prap.g_01773	Praq.g_00491
OG0001042	Prap.g_01772	Praq.g_00490
OG0001043	Prap.g_01771	Praq.g_00489
OG0001044	Prap.g_01770	Praq.g_00488
OG0001045	Prap.g_01769	Praq.g_00487
OG0001046	Prap.g_01767	Praq.g_00486
OG0001047	Prap.g_01766	Praq.g_00485
OG0001048	Prap.g_01765	Praq.g_00483
OG0001049	Prap.g_01764	Praq.g_00482
OG0001050	Prap.g_01763	Praq.g_00481
OG0001051	Prap.g_01762	Praq.g_00480
OG0001052	Prap.g_01761	Praq.g_00479
OG0001053	Prap.g_01760	Praq.g_00478
OG0001054	Prap.g_01759	Praq.g_00477
OG0001055	Prap.g_01758	Praq.g_00476
OG0001056	Prap.g_01757	Praq.g_00475
OG0001057	Prap.g_01754	Praq.g_00473
OG0001058	Prap.g_01753	Praq.g_00472
OG0001059	Prap.g_01752	Praq.g_00471
OG0001060	Prap.g_01751	Praq.g_00470
OG0001061	Prap.g_01750	Praq.g_00469
OG0001062	Prap.g_01749	Praq.g_00468
OG0001063	Prap.g_01748	Praq.g_00467
OG0001064	Prap.g_01747	Praq.g_00466
OG0001065	Prap.g_01746	Praq.g_00465
OG0001066	Prap.g_01745	Praq.g_00464
OG0001067	Prap.g_01744	Praq.g_00463
OG0001068	Prap.g_01743	Praq.g_00462
OG0001069	Prap.g_01740	Praq.g_00459
OG0001070	Prap.g_01738	Praq.g_00457
OG0001071	Prap.g_01737	Praq.g_00456
OG0001072	Prap.g_01736	Praq.g_00455
OG0001073	Prap.g_01735	Praq.g_00454
OG0001074	Prap.g_01734	Praq.g_00453
OG0001075	Prap.g_01732	Praq.g_00452
OG0001076	Prap.g_01730	Praq.g_00450
OG0001077	Prap.g_01729	Praq.g_00449
OG0001078	Prap.g_01728	Praq.g_00448
OG0001079	Prap.g_01727	Praq.g_00447
OG0001080	Prap.g_01726	Praq.g_00446
OG0001081	Prap.g_01725	Praq.g_00445
OG0001082	Prap.g_01724	Praq.g_00444
OG0001083	Prap.g_01723	Praq.g_00443
OG0001084	Prap.g_01722	Praq.g_00442
OG0001085	Prap.g_01721	Praq.g_00441
OG0001086	Prap.g_01715	Praq.g_00951
OG0001087	Prap.g_01713	Praq.g_00950
OG0001088	Prap.g_01712	Praq.g_00949
OG0001089	Prap.g_01709	Praq.g_00947
OG0001090	Prap.g_01708	Praq.g_00946
OG0001091	Prap.g_01707	Praq.g_00945
OG0001092	Prap.g_01706	Praq.g_00944
OG0001093	Prap.g_01705	Praq.g_00943
OG0001094	Prap.g_01704	Praq.g_00942
OG0001095	Prap.g_01703	Praq.g_00941
OG0001096	Prap.g_01702	Praq.g_00940
OG0001097	Prap.g_01701	Praq.g_00939
OG0001098	Prap.g_01700	Praq.g_00938
OG0001099	Prap.g_01699	Praq.g_00937
OG0001100	Prap.g_01698	Praq.g_00936
OG0001101	Prap.g_01697	Praq.g_00935
OG0001102	Prap.g_01693	Praq.g_00932
OG0001103	Prap.g_01692	Praq.g_00931
OG0001104	Prap.g_01689	Praq.g_00930
OG0001105	Prap.g_01690	Praq.g_00928
OG0001106	Prap.g_01694	Praq.g_00926
OG0001107	Prap.g_01695	Praq.g_00925
OG0001108	Prap.g_01696	Praq.g_00924
OG0001109	Prap.g_01686	Praq.g_00921
OG0001110	Prap.g_01684	Praq.g_00919
OG0001111	Prap.g_01683	Praq.g_00918
OG0001112	Prap.g_01682	Praq.g_00917
OG0001113	Prap.g_01681	Praq.g_00916
OG0001114	Prap.g_01680	Praq.g_00915
OG0001115	Prap.g_01679	Praq.g_00914
OG0001116	Prap.g_01678	Praq.g_00913
OG0001117	Prap.g_01677	Praq.g_00912
OG0001118	Prap.g_01676	Praq.g_00911
OG0001119	Prap.g_01675	Praq.g_00910
OG0001120	Prap.g_01674	Praq.g_00909
OG0001121	Prap.g_01673	Praq.g_00908
OG0001122	Prap.g_01672	Praq.g_00907
OG0001123	Prap.g_01671	Praq.g_00906
OG0001124	Prap.g_01670	Praq.g_00905
OG0001125	Prap.g_01669	Praq.g_00904
OG0001126	Prap.g_01668	Praq.g_00903
OG0001127	Prap.g_01667	Praq.g_00902
OG0001128	Prap.g_01666	Praq.g_00901
OG0001129	Prap.g_01665	Praq.g_00900
OG0001130	Prap.g_01664	Praq.g_00899
OG0001131	Prap.g_01663	Praq.g_00898
OG0001132	Prap.g_01662	Praq.g_00897
OG0001133	Prap.g_01661	Praq.g_00896
OG0001134	Prap.g_01660	Praq.g_00895
OG0001135	Prap.g_01659	Praq.g_00894
OG0001136	Prap.g_01658	Praq.g_00893
OG0001137	Prap.g_01657	Praq.g_00892
OG0001138	Prap.g_01656	Praq.g_00891
OG0001139	Prap.g_01655	Praq.g_00890
OG0001140	Prap.g_01654	Praq.g_00889
OG0001141	Prap.g_01652	Praq.g_00887
OG0001142	Prap.g_01651	Praq.g_00886
OG0001143	Prap.g_01650	Praq.g_00885
OG0001144	Prap.g_01647	Praq.g_00883
OG0001145	Prap.g_01645	Praq.g_00881
OG0001146	Prap.g_01644	Praq.g_00880
OG0001147	Prap.g_01641	Praq.g_00878
OG0001148	Prap.g_01640	Praq.g_00877
OG0001149	Prap.g_01639	Praq.g_00876
OG0001150	Prap.g_01636	Praq.g_00874
OG0001151	Prap.g_01635	Praq.g_00873
OG0001152	Prap.g_01634	Praq.g_00872
OG0001153	Prap.g_01633	Praq.g_00871
OG0001154	Prap.g_01632	Praq.g_00870
OG0001155	Prap.g_01631	Praq.g_00869
OG0001156	Prap.g_01630	Praq.g_00868
OG0001157	Prap.g_01628	Praq.g_00866
OG0001158	Prap.g_01626	Praq.g_00865
OG0001159	Prap.g_01625	Praq.g_00864
OG0001160	Prap.g_01624	Praq.g_00863
OG0001161	Prap.g_01620	Praq.g_00727
OG0001162	Prap.g_01619	Praq.g_00728
OG0001163	Prap.g_01618	Praq.g_00729
OG0001164	Prap.g_01617	Praq.g_00730
OG0001165	Prap.g_01616	Praq.g_00731
OG0001166	Prap.g_01615	Praq.g_00732
OG0001167	Prap.g_01614	Praq.g_00733
OG0001168	Prap.g_01612	Praq.g_00735
OG0001169	Prap.g_01611	Praq.g_00736
OG0001170	Prap.g_01607	Praq.g_00738
OG0001171	Prap.g_01606	Praq.g_00739
OG0001172	Prap.g_01605	Praq.g_00740
OG0001173	Prap.g_01603	Praq.g_00742
