Orthogroup	Syak	Syam
OG0000580	Syak.g_02735	Syam.g_01710
OG0000581	Syak.g_02742	Syam.g_01704
OG0000582	Syak.g_02748	Syam.g_01513
OG0000583	Syak.g_02749	Syam.g_01512
OG0000584	Syak.g_02750	Syam.g_01511
OG0000585	Syak.g_02753	Syam.g_01509
OG0000586	Syak.g_02754	Syam.g_01508
OG0000587	Syak.g_02756	Syam.g_01506
OG0000588	Syak.g_00004	Syam.g_01498
OG0000589	Syak.g_00008	Syam.g_01494
OG0000590	Syak.g_00009	Syam.g_01493
OG0000591	Syak.g_00017	Syam.g_01486
OG0000592	Syak.g_00018	Syam.g_01485
OG0000593	Syak.g_00031	Syam.g_01471
OG0000594	Syak.g_00032	Syam.g_01470
OG0000595	Syak.g_00033	Syam.g_01469
OG0000596	Syak.g_00038	Syam.g_01465
OG0000597	Syak.g_00041	Syam.g_01462
OG0000598	Syak.g_00042	Syam.g_01461
OG0000599	Syak.g_00045	Syam.g_01458
OG0000600	Syak.g_00046	Syam.g_01457
OG0000601	Syak.g_00047	Syam.g_01456
OG0000602	Syak.g_00053	Syam.g_01451
OG0000603	Syak.g_00054	Syam.g_01450
OG0000604	Syak.g_00056	Syam.g_01447
OG0000605	Syak.g_00259	Syam.g_01031
OG0000606	Syak.g_00326	Syam.g_01387
OG0000607	Syak.g_00329	Syam.g_01384
OG0000608	Syak.g_00330	Syam.g_01383
OG0000609	Syak.g_00332	Syam.g_01380
OG0000610	Syak.g_00347	Syam.g_01373
OG0000611	Syak.g_00350	Syam.g_01370
OG0000612	Syak.g_00351	Syam.g_01369
OG0000613	Syak.g_01525	Syam.g_00170
OG0000614	Syak.g_00705	Syam.g_00801
OG0000615	Syak.g_00393	Syam.g_01332
OG0000616	Syak.g_01810	Syam.g_02430
OG0000617	Syak.g_00799	Syam.g_01240
OG0000618	Syak.g_00798	Syam.g_01239
OG0000619	Syak.g_00797	Syam.g_01238
OG0000620	Syak.g_00779	Syam.g_01233
OG0000621	Syak.g_00780	Syam.g_01232
OG0000622	Syak.g_00781	Syam.g_01231
OG0000623	Syak.g_00782	Syam.g_01230
OG0000624	Syak.g_00784	Syam.g_01228
OG0000625	Syak.g_00785	Syam.g_01227
OG0000626	Syak.g_00786	Syam.g_01226
OG0000627	Syak.g_00561	Syam.g_01065
OG0000628	Syak.g_00560	Syam.g_01067
OG0000629	Syak.g_00556	Syam.g_01070
OG0000630	Syak.g_00552	Syam.g_01074
OG0000631	Syak.g_00545	Syam.g_01084
OG0000632	Syak.g_00544	Syam.g_01085
OG0000633	Syak.g_00542	Syam.g_01086
OG0000634	Syak.g_00430	Syam.g_01294
OG0000635	Syak.g_00431	Syam.g_01293
OG0000636	Syak.g_00433	Syam.g_01291
OG0000637	Syak.g_00435	Syam.g_01289
OG0000638	Syak.g_00436	Syam.g_01288
OG0000639	Syak.g_00437	Syam.g_01287
OG0000640	Syak.g_00438	Syam.g_01286
OG0000641	Syak.g_00442	Syam.g_01282
OG0000642	Syak.g_00443	Syam.g_01281
OG0000643	Syak.g_00444	Syam.g_01280
OG0000644	Syak.g_00445	Syam.g_01279
OG0000645	Syak.g_00447	Syam.g_01277
OG0000646	Syak.g_00450	Syam.g_01274
OG0000647	Syak.g_00452	Syam.g_01272
OG0000648	Syak.g_00456	Syam.g_01269
OG0000649	Syak.g_00457	Syam.g_01268
OG0000650	Syak.g_00458	Syam.g_01267
OG0000651	Syak.g_00459	Syam.g_01266
OG0000652	Syak.g_00460	Syam.g_01265
OG0000653	Syak.g_00462	Syam.g_01263
OG0000654	Syak.g_00625	Syam.g_01262
OG0000655	Syak.g_00624	Syam.g_01261
OG0000656	Syak.g_00621	Syam.g_01258
OG0000657	Syak.g_00609	Syam.g_00739
OG0000658	Syak.g_00606	Syam.g_00735
OG0000659	Syak.g_00605	Syam.g_00734
OG0000660	Syak.g_00601	Syam.g_00730
OG0000661	Syak.g_00599	Syam.g_00728
OG0000662	Syak.g_00597	Syam.g_00726
OG0000663	Syak.g_00594	Syam.g_00723
OG0000664	Syak.g_00593	Syam.g_00722
OG0000665	Syak.g_00086	Syam.g_02027
OG0000666	Syak.g_00078	Syam.g_01030
OG0000667	Syak.g_00340	Syam.g_00937
OG0000668	Syak.g_00643	Syam.g_01185
OG0000669	Syak.g_00363	Syam.g_01358
OG0000670	Syak.g_00366	Syam.g_00528
OG0000671	Syak.g_00368	Syam.g_01354
OG0000672	Syak.g_00371	Syam.g_01351
OG0000673	Syak.g_00374	Syam.g_01348
OG0000674	Syak.g_00376	Syam.g_01346
OG0000675	Syak.g_00377	Syam.g_01345
OG0000676	Syak.g_00379	Syam.g_01343
OG0000677	Syak.g_00380	Syam.g_01342
OG0000678	Syak.g_00386	Syam.g_01339
OG0000679	Syak.g_00397	Syam.g_01323
OG0000680	Syak.g_00398	Syam.g_01322
OG0000681	Syak.g_00401	Syam.g_01319
OG0000682	Syak.g_00402	Syam.g_01318
OG0000683	Syak.g_00403	Syam.g_01317
OG0000684	Syak.g_00409	Syam.g_01312
OG0000685	Syak.g_00411	Syam.g_01310
OG0000686	Syak.g_00412	Syam.g_01309
OG0000687	Syak.g_00413	Syam.g_01308
OG0000688	Syak.g_00418	Syam.g_01304
OG0000689	Syak.g_00421	Syam.g_01302
OG0000690	Syak.g_00422	Syam.g_01301
OG0000691	Syak.g_00423	Syam.g_01300
OG0000692	Syak.g_00424	Syam.g_01299
OG0000693	Syak.g_00426	Syam.g_01298
OG0000694	Syak.g_00427	Syam.g_01297
OG0000695	Syak.g_00540	Syam.g_01088
OG0000696	Syak.g_00539	Syam.g_01089
OG0000697	Syak.g_00538	Syam.g_01091
OG0000698	Syak.g_00535	Syam.g_01094
OG0000699	Syak.g_00534	Syam.g_01096
OG0000700	Syak.g_00533	Syam.g_01097
OG0000701	Syak.g_00532	Syam.g_01098
OG0000702	Syak.g_00522	Syam.g_01106
OG0000703	Syak.g_00521	Syam.g_01107
OG0000704	Syak.g_00519	Syam.g_01109
OG0000705	Syak.g_00511	Syam.g_01116
OG0000706	Syak.g_00510	Syam.g_01117
OG0000707	Syak.g_00509	Syam.g_01118
OG0000708	Syak.g_00506	Syam.g_01121
OG0000709	Syak.g_00498	Syam.g_01131
OG0000710	Syak.g_00494	Syam.g_01135
OG0000711	Syak.g_00466	Syam.g_01165
OG0000712	Syak.g_00464	Syam.g_01167
OG0000713	Syak.g_00463	Syam.g_01168
OG0000714	Syak.g_00629	Syam.g_01170
OG0000715	Syak.g_00631	Syam.g_01172
OG0000716	Syak.g_00635	Syam.g_01176
OG0000717	Syak.g_00636	Syam.g_01177
OG0000718	Syak.g_00640	Syam.g_01181
OG0000719	Syak.g_00642	Syam.g_01183
OG0000720	Syak.g_00655	Syam.g_01197
OG0000721	Syak.g_00657	Syam.g_01199
OG0000722	Syak.g_00658	Syam.g_01200
OG0000723	Syak.g_00790	Syam.g_01224
OG0000724	Syak.g_00749	Syam.g_00768
OG0000725	Syak.g_00731	Syam.g_00777
OG0000726	Syak.g_00730	Syam.g_00778
OG0000727	Syak.g_00729	Syam.g_00779
OG0000728	Syak.g_00727	Syam.g_00781
OG0000729	Syak.g_01683	Syam.g_00105
OG0000730	Syak.g_01248	Syam.g_00454
OG0000731	Syak.g_01237	Syam.g_00466
OG0000732	Syak.g_01739	Syam.g_00051
OG0000733	Syak.g_01905	Syam.g_02339
OG0000734	Syak.g_02184	Syam.g_02128
OG0000735	Syak.g_00914	Syam.g_01810
OG0000736	Syak.g_00913	Syam.g_01809
OG0000737	Syak.g_00912	Syam.g_01808
OG0000738	Syak.g_00907	Syam.g_01803
OG0000739	Syak.g_00906	Syam.g_01802
OG0000740	Syak.g_00905	Syam.g_01801
OG0000741	Syak.g_00902	Syam.g_01798
OG0000742	Syak.g_00899	Syam.g_01796
OG0000743	Syak.g_00897	Syam.g_01794
OG0000744	Syak.g_00896	Syam.g_01793
OG0000745	Syak.g_00894	Syam.g_01791
OG0000746	Syak.g_00892	Syam.g_01789
OG0000747	Syak.g_00891	Syam.g_01788
OG0000748	Syak.g_00875	Syam.g_01779
OG0000749	Syak.g_00874	Syam.g_01776
OG0000750	Syak.g_00873	Syam.g_01775
OG0000751	Syak.g_00862	Syam.g_01770
OG0000752	Syak.g_00860	Syam.g_01768
OG0000753	Syak.g_00857	Syam.g_01765
OG0000754	Syak.g_00852	Syam.g_00910
OG0000755	Syak.g_00841	Syam.g_00900
OG0000756	Syak.g_00840	Syam.g_00899
OG0000757	Syak.g_00833	Syam.g_00891
OG0000758	Syak.g_00832	Syam.g_00890
OG0000759	Syak.g_00831	Syam.g_00889
OG0000760	Syak.g_00830	Syam.g_00888
OG0000761	Syak.g_00829	Syam.g_00886
OG0000762	Syak.g_00827	Syam.g_00884
OG0000763	Syak.g_00825	Syam.g_00882
OG0000764	Syak.g_00824	Syam.g_00881
OG0000765	Syak.g_00669	Syam.g_00864
OG0000766	Syak.g_00670	Syam.g_00863
OG0000767	Syak.g_00672	Syam.g_00861
OG0000768	Syak.g_00673	Syam.g_00860
OG0000769	Syak.g_00675	Syam.g_00858
OG0000770	Syak.g_00678	Syam.g_00855
OG0000771	Syak.g_00755	Syam.g_00762
OG0000772	Syak.g_02048	Syam.g_01005
OG0000773	Syak.g_00921	Syam.g_01816
OG0000774	Syak.g_00926	Syam.g_01820
OG0000775	Syak.g_00929	Syam.g_01823
OG0000776	Syak.g_00930	Syam.g_01824
OG0000777	Syak.g_00931	Syam.g_01825
OG0000778	Syak.g_00932	Syam.g_01826
OG0000779	Syak.g_00938	Syam.g_01832
OG0000780	Syak.g_00942	Syam.g_01835
OG0000781	Syak.g_00946	Syam.g_01839
OG0000782	Syak.g_00947	Syam.g_01840
OG0000783	Syak.g_00948	Syam.g_01841
OG0000784	Syak.g_00949	Syam.g_01842
OG0000785	Syak.g_00951	Syam.g_01844
OG0000786	Syak.g_00956	Syam.g_01700
OG0000787	Syak.g_00957	Syam.g_01701
OG0000788	Syak.g_00048	Syam.g_01455
OG0000789	Syak.g_00085	Syam.g_01044
OG0000790	Syak.g_02560	Syam.g_00570
OG0000791	Syak.g_02558	Syam.g_00568
OG0000792	Syak.g_02557	Syam.g_00567
OG0000793	Syak.g_02552	Syam.g_00562
OG0000794	Syak.g_02551	Syam.g_00561
OG0000795	Syak.g_02550	Syam.g_00560
OG0000796	Syak.g_02547	Syam.g_00556
OG0000797	Syak.g_02546	Syam.g_00555
OG0000798	Syak.g_01456	Syam.g_00233
OG0000799	Syak.g_00981	Syam.g_01585
OG0000800	Syak.g_00989	Syam.g_01588
OG0000801	Syak.g_00990	Syam.g_01589
OG0000802	Syak.g_00995	Syam.g_01592
OG0000803	Syak.g_01021	Syam.g_01597
OG0000804	Syak.g_01026	Syam.g_01600
OG0000805	Syak.g_01029	Syam.g_01602
OG0000806	Syak.g_01031	Syam.g_01604
OG0000807	Syak.g_01033	Syam.g_01606
OG0000808	Syak.g_01034	Syam.g_01607
OG0000809	Syak.g_01038	Syam.g_01610
OG0000810	Syak.g_01039	Syam.g_01611
OG0000811	Syak.g_01045	Syam.g_01616
OG0000812	Syak.g_01047	Syam.g_01618
OG0000813	Syak.g_01048	Syam.g_01619
OG0000814	Syak.g_01051	Syam.g_01621
OG0000815	Syak.g_01053	Syam.g_01622
OG0000816	Syak.g_01055	Syam.g_01624
OG0000817	Syak.g_01056	Syam.g_01625
OG0000818	Syak.g_01060	Syam.g_01631
OG0000819	Syak.g_01064	Syam.g_01632
OG0000820	Syak.g_01065	Syam.g_01633
OG0000821	Syak.g_01071	Syam.g_01639
OG0000822	Syak.g_01073	Syam.g_01641
OG0000823	Syak.g_01074	Syam.g_01642
OG0000824	Syak.g_01080	Syam.g_01648
OG0000825	Syak.g_01081	Syam.g_01649
OG0000826	Syak.g_01082	Syam.g_01650
OG0000827	Syak.g_01083	Syam.g_01651
OG0000828	Syak.g_01086	Syam.g_01655
OG0000829	Syak.g_01087	Syam.g_01656
OG0000830	Syak.g_01088	Syam.g_01657
OG0000831	Syak.g_01091	Syam.g_01659
OG0000832	Syak.g_02482	Syam.g_01923
OG0000833	Syak.g_02473	Syam.g_01932
OG0000834	Syak.g_02470	Syam.g_01933
OG0000835	Syak.g_02469	Syam.g_01934
OG0000836	Syak.g_02466	Syam.g_01937
OG0000837	Syak.g_02465	Syam.g_01938
OG0000838	Syak.g_02461	Syam.g_01946
OG0000839	Syak.g_02460	Syam.g_01947
OG0000840	Syak.g_02459	Syam.g_01948
OG0000841	Syak.g_02458	Syam.g_01949
OG0000842	Syak.g_02457	Syam.g_01950
OG0000843	Syak.g_02456	Syam.g_01951
OG0000844	Syak.g_02454	Syam.g_01953
OG0000845	Syak.g_02453	Syam.g_01954
OG0000846	Syak.g_02452	Syam.g_01955
OG0000847	Syak.g_02451	Syam.g_01956
OG0000848	Syak.g_02449	Syam.g_01958
OG0000849	Syak.g_02448	Syam.g_01959
OG0000850	Syak.g_02445	Syam.g_01961
OG0000851	Syak.g_02440	Syam.g_01966
OG0000852	Syak.g_02439	Syam.g_01967
OG0000853	Syak.g_02435	Syam.g_01971
OG0000854	Syak.g_02433	Syam.g_01973
OG0000855	Syak.g_02432	Syam.g_01974
OG0000856	Syak.g_00021	Syam.g_01483
OG0000857	Syak.g_00451	Syam.g_01273
OG0000858	Syak.g_02426	Syam.g_01980
OG0000859	Syak.g_02425	Syam.g_01981
OG0000860	Syak.g_02414	Syam.g_01992
OG0000861	Syak.g_02413	Syam.g_01993
OG0000862	Syak.g_02412	Syam.g_01994
OG0000863	Syak.g_02409	Syam.g_01996
OG0000864	Syak.g_02408	Syam.g_01997
OG0000865	Syak.g_02407	Syam.g_01998
OG0000866	Syak.g_02406	Syam.g_01999
OG0000867	Syak.g_02405	Syam.g_02000
OG0000868	Syak.g_02402	Syam.g_02003
OG0000869	Syak.g_02398	Syam.g_02007
OG0000870	Syak.g_02393	Syam.g_02012
OG0000871	Syak.g_02392	Syam.g_02013
OG0000872	Syak.g_02386	Syam.g_02021
OG0000873	Syak.g_02383	Syam.g_02024
OG0000874	Syak.g_02379	Syam.g_02019
OG0000875	Syak.g_02377	Syam.g_02026
OG0000876	Syak.g_02375	Syam.g_01877
OG0000877	Syak.g_02372	Syam.g_01882
OG0000878	Syak.g_02371	Syam.g_01883
OG0000879	Syak.g_02370	Syam.g_01884
OG0000880	Syak.g_02369	Syam.g_01885
OG0000881	Syak.g_02363	Syam.g_01891
OG0000882	Syak.g_02358	Syam.g_01896
OG0000883	Syak.g_02355	Syam.g_01898
OG0000884	Syak.g_02353	Syam.g_01900
OG0000885	Syak.g_02352	Syam.g_01901
OG0000886	Syak.g_02351	Syam.g_01902
OG0000887	Syak.g_02350	Syam.g_01903
OG0000888	Syak.g_02348	Syam.g_01905
OG0000889	Syak.g_02346	Syam.g_01907
OG0000890	Syak.g_02334	Syam.g_01910
OG0000891	Syak.g_02333	Syam.g_01911
OG0000892	Syak.g_02329	Syam.g_01913
OG0000893	Syak.g_01393	Syam.g_00287
OG0000894	Syak.g_01390	Syam.g_00290
OG0000895	Syak.g_01386	Syam.g_00294
OG0000896	Syak.g_01385	Syam.g_00295
OG0000897	Syak.g_01383	Syam.g_00297
OG0000898	Syak.g_01382	Syam.g_00298
OG0000899	Syak.g_01381	Syam.g_00299
OG0000900	Syak.g_01380	Syam.g_00300
OG0000901	Syak.g_01375	Syam.g_00305
OG0000902	Syak.g_01368	Syam.g_00307
OG0000903	Syak.g_01353	Syam.g_00322
OG0000904	Syak.g_01358	Syam.g_00317
OG0000905	Syak.g_01363	Syam.g_00312
OG0000906	Syak.g_01366	Syam.g_00309
OG0000907	Syak.g_01351	Syam.g_00324
OG0000908	Syak.g_01348	Syam.g_00327
OG0000909	Syak.g_01347	Syam.g_00328
OG0000910	Syak.g_01346	Syam.g_00329
OG0000911	Syak.g_01344	Syam.g_00331
OG0000912	Syak.g_01343	Syam.g_00332
OG0000913	Syak.g_01342	Syam.g_00333
OG0000914	Syak.g_01341	Syam.g_00334
OG0000915	Syak.g_01339	Syam.g_00336
OG0000916	Syak.g_01338	Syam.g_00337
OG0000917	Syak.g_01337	Syam.g_00338
OG0000918	Syak.g_01336	Syam.g_00339
OG0000919	Syak.g_01335	Syam.g_00340
OG0000920	Syak.g_01334	Syam.g_00341
OG0000921	Syak.g_01333	Syam.g_00342
OG0000922	Syak.g_01332	Syam.g_00343
OG0000923	Syak.g_01328	Syam.g_00347
OG0000924	Syak.g_01327	Syam.g_00348
OG0000925	Syak.g_01326	Syam.g_00349
OG0000926	Syak.g_01325	Syam.g_00350
OG0000927	Syak.g_01323	Syam.g_00352
OG0000928	Syak.g_01322	Syam.g_00353
OG0000929	Syak.g_01321	Syam.g_00354
OG0000930	Syak.g_01320	Syam.g_00355
OG0000931	Syak.g_01319	Syam.g_00356
OG0000932	Syak.g_01318	Syam.g_00357
OG0000933	Syak.g_01312	Syam.g_00363
OG0000934	Syak.g_01310	Syam.g_00365
OG0000935	Syak.g_01309	Syam.g_00366
OG0000936	Syak.g_01308	Syam.g_00368
OG0000937	Syak.g_01307	Syam.g_00369
OG0000938	Syak.g_01304	Syam.g_00373
OG0000939	Syak.g_01303	Syam.g_00374
OG0000940	Syak.g_01297	Syam.g_00381
OG0000941	Syak.g_01295	Syam.g_00383
OG0000942	Syak.g_01293	Syam.g_00385
OG0000943	Syak.g_01292	Syam.g_00386
OG0000944	Syak.g_01290	Syam.g_00388
OG0000945	Syak.g_01288	Syam.g_00390
OG0000946	Syak.g_01283	Syam.g_00395
OG0000947	Syak.g_01280	Syam.g_00398
OG0000948	Syak.g_01279	Syam.g_00399
OG0000949	Syak.g_01551	Syam.g_00159
OG0000950	Syak.g_01562	Syam.g_00150
OG0000951	Syak.g_01569	Syam.g_00145
OG0000952	Syak.g_01574	Syam.g_00140
OG0000953	Syak.g_01627	Syam.g_00136
OG0000954	Syak.g_01633	Syam.g_00131
OG0000955	Syak.g_01634	Syam.g_00130
OG0000956	Syak.g_01636	Syam.g_00128
OG0000957	Syak.g_01648	Syam.g_00117
OG0000958	Syak.g_01649	Syam.g_00116
OG0000959	Syak.g_01653	Syam.g_00112
OG0000960	Syak.g_01654	Syam.g_00111
OG0000961	Syak.g_01679	Syam.g_00108
OG0000962	Syak.g_01682	Syam.g_00106
OG0000963	Syak.g_01687	Syam.g_00101
OG0000964	Syak.g_01688	Syam.g_00100
OG0000965	Syak.g_01689	Syam.g_00099
OG0000966	Syak.g_01711	Syam.g_00074
OG0000967	Syak.g_01715	Syam.g_00069
OG0000968	Syak.g_01719	Syam.g_00077
OG0000969	Syak.g_01721	Syam.g_00072
OG0000970	Syak.g_01722	Syam.g_00071
OG0000971	Syak.g_01724	Syam.g_00066
OG0000972	Syak.g_01725	Syam.g_00065
OG0000973	Syak.g_01726	Syam.g_00064
OG0000974	Syak.g_01727	Syam.g_00063
OG0000975	Syak.g_01728	Syam.g_00062
OG0000976	Syak.g_01729	Syam.g_00061
OG0000977	Syak.g_01731	Syam.g_00059
OG0000978	Syak.g_01732	Syam.g_00058
OG0000979	Syak.g_01735	Syam.g_00055
OG0000980	Syak.g_01738	Syam.g_00052
OG0000981	Syak.g_01741	Syam.g_00049
OG0000982	Syak.g_01941	Syam.g_02314
OG0000983	Syak.g_01940	Syam.g_02315
OG0000984	Syak.g_01939	Syam.g_02316
OG0000985	Syak.g_01935	Syam.g_02318
OG0000986	Syak.g_01933	Syam.g_02320
OG0000987	Syak.g_01931	Syam.g_02322
OG0000988	Syak.g_01925	Syam.g_02327
OG0000989	Syak.g_01912	Syam.g_02334
OG0000990	Syak.g_01900	Syam.g_02346
OG0000991	Syak.g_01896	Syam.g_02348
OG0000992	Syak.g_01893	Syam.g_02351
OG0000993	Syak.g_01892	Syam.g_02352
OG0000994	Syak.g_01889	Syam.g_02354
OG0000995	Syak.g_01880	Syam.g_02359
OG0000996	Syak.g_01839	Syam.g_02405
OG0000997	Syak.g_01828	Syam.g_02416
OG0000998	Syak.g_01826	Syam.g_02418
OG0000999	Syak.g_01825	Syam.g_02419
OG0001000	Syak.g_01821	Syam.g_02422
OG0001001	Syak.g_01814	Syam.g_02427
OG0001002	Syak.g_01807	Syam.g_02433
OG0001003	Syak.g_01806	Syam.g_02434
OG0001004	Syak.g_01805	Syam.g_02435
OG0001005	Syak.g_01804	Syam.g_02436
OG0001006	Syak.g_01797	Syam.g_02444
OG0001007	Syak.g_01795	Syam.g_02446
OG0001008	Syak.g_01190	Syam.g_01866
OG0001009	Syak.g_01762	Syam.g_00032
OG0001010	Syak.g_01761	Syam.g_00033
OG0001011	Syak.g_01759	Syam.g_00034
OG0001012	Syak.g_01946	Syam.g_02310
OG0001013	Syak.g_01969	Syam.g_02296
OG0001014	Syak.g_01975	Syam.g_02292
OG0001015	Syak.g_01976	Syam.g_02291
OG0001016	Syak.g_02250	Syam.g_02067
OG0001017	Syak.g_02244	Syam.g_02073
OG0001018	Syak.g_02242	Syam.g_02075
OG0001019	Syak.g_02218	Syam.g_02093
OG0001020	Syak.g_02214	Syam.g_02098
OG0001021	Syak.g_02210	Syam.g_02102
OG0001022	Syak.g_02205	Syam.g_02106
OG0001023	Syak.g_02204	Syam.g_02107
OG0001024	Syak.g_02201	Syam.g_02111
OG0001025	Syak.g_02195	Syam.g_02118
OG0001026	Syak.g_02182	Syam.g_02130
OG0001027	Syak.g_02178	Syam.g_02135
OG0001028	Syak.g_02176	Syam.g_02137
OG0001029	Syak.g_02174	Syam.g_02139
OG0001030	Syak.g_02153	Syam.g_02163
OG0001031	Syak.g_02079	Syam.g_02239
OG0001032	Syak.g_02077	Syam.g_02241
OG0001033	Syak.g_02037	Syam.g_02265
OG0001034	Syak.g_02305	Syam.g_00508
OG0001035	Syak.g_01422	Syam.g_00265
OG0001036	Syak.g_01427	Syam.g_00261
OG0001037	Syak.g_01429	Syam.g_00259
OG0001038	Syak.g_01457	Syam.g_00232
OG0001039	Syak.g_01460	Syam.g_00229
OG0001040	Syak.g_01463	Syam.g_00226
OG0001041	Syak.g_01468	Syam.g_00221
OG0001042	Syak.g_01500	Syam.g_00196
OG0001043	Syak.g_01504	Syam.g_00192
OG0001044	Syak.g_01247	Syam.g_00456
OG0001045	Syak.g_01234	Syam.g_00469
OG0001046	Syak.g_00479	Syam.g_01151
OG0001047	Syak.g_01188	Syam.g_01864
OG0001048	Syak.g_01187	Syam.g_01863
OG0001049	Syak.g_01184	Syam.g_01855
OG0001050	Syak.g_01183	Syam.g_01854
OG0001051	Syak.g_01182	Syam.g_01853
OG0001052	Syak.g_01122	Syam.g_01672
OG0001053	Syak.g_02577	Syam.g_00586
OG0001054	Syak.g_02596	Syam.g_00603
OG0001055	Syak.g_02617	Syam.g_00624
OG0001056	Syak.g_02645	Syam.g_00656
OG0001057	Syak.g_00964	Syam.g_00664
OG0001058	Syak.g_02668	Syam.g_00677
OG0001060	Syak.g_02677	Syam.g_00688
OG0001061	Syak.g_02697	Syam.g_01744
OG0001062	Syak.g_02699	Syam.g_01742
OG0001063	Syak.g_02704	Syam.g_01737
OG0001064	Syak.g_02705	Syam.g_01736
OG0001065	Syak.g_02706	Syam.g_01735
OG0001066	Syak.g_02707	Syam.g_01734
OG0001067	Syak.g_02708	Syam.g_01733
OG0001068	Syak.g_02709	Syam.g_01732
OG0001069	Syak.g_02710	Syam.g_01731
OG0001070	Syak.g_02714	Syam.g_01728
OG0001071	Syak.g_02715	Syam.g_01727
OG0001072	Syak.g_02721	Syam.g_01723
OG0001073	Syak.g_02736	Syam.g_01709
OG0001074	Syak.g_00098	Syam.g_01504
OG0001075	Syak.g_02760	Syam.g_01502
OG0001076	Syak.g_00011	Syam.g_01491
OG0001077	Syak.g_00024	Syam.g_01480
OG0001078	Syak.g_00036	Syam.g_01467
OG0001079	Syak.g_00049	Syam.g_01454
OG0001080	Syak.g_00264	Syam.g_01034
OG0001081	Syak.g_00327	Syam.g_01386
OG0001082	Syak.g_00328	Syam.g_01385
OG0001083	Syak.g_00336	Syam.g_01377
OG0001084	Syak.g_00337	Syam.g_01376
OG0001085	Syak.g_00354	Syam.g_01366
OG0001086	Syak.g_00356	Syam.g_01364
OG0001087	Syak.g_00691	Syam.g_00813
OG0001088	Syak.g_00694	Syam.g_00809
OG0001089	Syak.g_00722	Syam.g_00785
OG0001090	Syak.g_00806	Syam.g_01246
OG0001091	Syak.g_00804	Syam.g_01244
OG0001092	Syak.g_00801	Syam.g_01242
OG0001093	Syak.g_00794	Syam.g_01236
OG0001094	Syak.g_00428	Syam.g_01296
OG0001095	Syak.g_00448	Syam.g_01276
OG0001096	Syak.g_00623	Syam.g_01260
OG0001097	Syak.g_00598	Syam.g_00727
OG0001098	Syak.g_00578	Syam.g_01037
OG0001099	Syak.g_02175	Syam.g_02138
OG0001100	Syak.g_00365	Syam.g_01356
OG0001101	Syak.g_00367	Syam.g_01355
OG0001103	Syak.g_00372	Syam.g_01350
OG0001104	Syak.g_00410	Syam.g_01311
OG0001105	Syak.g_00414	Syam.g_01307
OG0001106	Syak.g_00518	Syam.g_01110
OG0001107	Syak.g_00505	Syam.g_01122
OG0001108	Syak.g_00497	Syam.g_01132
OG0001109	Syak.g_00495	Syam.g_01134
OG0001110	Syak.g_00493	Syam.g_01136
OG0001111	Syak.g_00491	Syam.g_01138
OG0001112	Syak.g_00489	Syam.g_01140
OG0001113	Syak.g_00406	Syam.g_01141
OG0001114	Syak.g_00488	Syam.g_01142
OG0001115	Syak.g_00484	Syam.g_01146
OG0001116	Syak.g_00482	Syam.g_01148
OG0001117	Syak.g_00481	Syam.g_01149
OG0001118	Syak.g_00480	Syam.g_01150
OG0001119	Syak.g_00478	Syam.g_01152
OG0001120	Syak.g_00474	Syam.g_01156
OG0001121	Syak.g_00114	Syam.g_00970
OG0001123	Syak.g_00650	Syam.g_01191
OG0001124	Syak.g_00652	Syam.g_01194
OG0001125	Syak.g_00654	Syam.g_01196
OG0001126	Syak.g_00757	Syam.g_00757
OG0001127	Syak.g_00756	Syam.g_00758
OG0001128	Syak.g_00753	Syam.g_00764
OG0001129	Syak.g_00751	Syam.g_00766
OG0001130	Syak.g_00750	Syam.g_00767
OG0001131	Syak.g_00389	Syam.g_01337
OG0001132	Syak.g_00120	Syam.g_01020
OG0001134	Syak.g_00273	Syam.g_00915
OG0001135	Syak.g_00274	Syam.g_00917
OG0001136	Syak.g_00901	Syam.g_01797
OG0001137	Syak.g_00876	Syam.g_01780
OG0001138	Syak.g_00839	Syam.g_00898
OG0001139	Syak.g_00837	Syam.g_00896
OG0001140	Syak.g_00836	Syam.g_00895
OG0001141	Syak.g_00835	Syam.g_00894
OG0001142	Syak.g_00834	Syam.g_00892
OG0001143	Syak.g_00826	Syam.g_00883
OG0001144	Syak.g_00815	Syam.g_00873
OG0001145	Syak.g_00922	Syam.g_01817
OG0001146	Syak.g_00943	Syam.g_01836
OG0001147	Syak.g_01113	Syam.g_01665
OG0001148	Syak.g_02563	Syam.g_00573
OG0001149	Syak.g_02562	Syam.g_00572
OG0001150	Syak.g_02561	Syam.g_00571
OG0001151	Syak.g_02548	Syam.g_00558
OG0001153	Syak.g_01084	Syam.g_01652
OG0001154	Syak.g_01085	Syam.g_01654
OG0001155	Syak.g_02480	Syam.g_01925
OG0001156	Syak.g_02477	Syam.g_01928
OG0001157	Syak.g_02476	Syam.g_01929
OG0001158	Syak.g_02475	Syam.g_01930
OG0001159	Syak.g_02474	Syam.g_01931
OG0001160	Syak.g_02437	Syam.g_01969
OG0001161	Syak.g_01906	Syam.g_02338
OG0001162	Syak.g_00959	Syam.g_01257
OG0001163	Syak.g_02429	Syam.g_01977
OG0001164	Syak.g_02423	Syam.g_01983
OG0001165	Syak.g_02418	Syam.g_01988
OG0001166	Syak.g_02394	Syam.g_02011
